OGEN,Oragenics,NASDAQ
3.69,3.44,3.69,3.33
3.48,3.30,3.48,3.09
3.38,3.52,3.73,3.29
3.56,3.66,3.73,3.32
3.69,3.24,3.69,3.12
3.30,3.10,3.34,3.05
3.19,2.95,3.19,2.78
2.94,2.95,2.95,2.94
3.00,3.00,3.00,2.99
2.75,2.81,2.90,2.71
2.84,3.08,3.14,2.84
3.05,3.15,3.15,2.98
3.15,3.15,3.15,3.15
3.00,3.05,3.05,2.99
3.08,3.15,3.15,3.07
3.40,3.35,3.48,3.30
3.43,3.43,3.49,3.38
3.27,3.44,3.44,3.27
3.35,3.35,3.35,3.35
3.35,3.21,3.35,3.13
3.02,3.03,3.11,3.00
2.91,2.93,2.95,2.91
3.14,2.95,3.14,2.92
3.03,3.14,3.19,3.03
3.12,3.15,3.15,3.12
3.15,3.15,3.15,3.15
3.04,3.15,3.15,3.04
3.08,3.15,3.15,3.03
3.07,3.35,3.41,3.07
3.34,3.26,3.34,3.24
3.05,3.12,3.35,3.00
3.16,3.20,3.28,3.15
3.20,3.29,3.29,3.15
2.98,3.28,3.28,2.98
3.29,3.30,3.30,3.29
2.98,3.09,3.20,2.95
3.15,3.04,3.15,2.94
3.10,2.92,3.13,2.85
2.93,3.02,3.12,2.93
3.12,3.09,3.15,2.90
3.15,3.05,3.22,2.91
3.05,3.10,3.19,2.95
3.13,3.00,3.16,2.96
2.96,3.08,3.12,2.96
3.08,3.05,3.11,3.01
3.11,2.93,3.13,2.90
2.97,2.96,3.08,2.88
3.01,2.92,3.04,2.91
3.07,3.15,3.23,2.99
3.15,3.15,3.15,3.15
3.10,3.10,3.10,3.10
3.08,3.23,3.23,3.02
3.10,3.25,3.25,2.96
3.10,3.22,3.22,2.98
3.18,3.20,3.20,3.04
3.07,3.11,3.11,3.05
3.17,3.09,3.17,3.00
3.19,3.01,3.29,3.00
3.08,3.05,3.10,2.97
3.06,3.13,3.33,3.03
3.05,3.07,3.23,3.00
3.19,3.02,3.19,2.99
3.15,2.99,3.15,2.96
2.99,2.97,3.08,2.97
2.97,2.99,3.00,2.91
2.92,3.00,3.14,2.92
2.94,3.13,3.13,2.92
2.94,3.11,3.25,2.94
3.00,3.00,3.24,2.97
3.05,3.00,3.05,2.91
2.98,3.10,3.22,2.97
3.13,3.06,3.19,3.02
3.25,3.09,3.25,3.05
3.13,3.17,3.25,3.06
3.10,3.12,3.17,3.05
3.09,2.97,3.09,2.93
3.00,3.00,3.13,2.95
3.00,2.94,3.09,2.93
2.97,2.98,3.04,2.90
3.06,3.00,3.06,2.91
2.95,2.99,3.03,2.92
2.93,2.93,3.04,2.91
3.09,2.99,3.10,2.95
2.99,2.99,3.02,2.98
3.00,2.94,3.00,2.91
3.02,2.99,3.02,2.93
2.99,2.91,3.00,2.90
2.90,2.60,2.90,2.56
2.90,2.81,2.90,2.65
2.72,2.69,2.78,2.55
2.65,2.60,2.75,2.59
2.83,2.65,2.83,2.61
2.70,2.62,2.80,2.62
2.61,2.79,2.79,2.53
2.75,2.81,2.82,2.68
2.86,2.67,2.86,2.65
2.71,2.74,2.82,2.67
2.71,2.54,2.71,2.53
2.66,2.65,2.82,2.55
2.70,2.65,2.85,2.61
2.67,2.68,2.84,2.65
2.70,2.63,2.74,2.57
2.71,2.80,2.85,2.62
2.69,3.32,3.32,2.40
3.20,3.01,3.20,3.00
3.00,2.91,3.00,2.79
2.91,2.75,2.91,2.75
2.79,2.80,2.82,2.75
2.88,2.75,2.95,2.75
2.86,2.84,2.93,2.83
2.90,2.93,3.00,2.86
2.99,3.00,3.02,2.93
3.00,2.98,3.00,2.98
2.98,2.94,3.00,2.90
3.00,3.12,3.19,2.97
3.19,3.19,3.19,3.02
3.15,3.10,3.15,3.06
3.20,3.24,3.25,3.10
3.28,3.06,3.28,3.02
3.00,3.00,3.09,2.98
3.03,2.99,3.16,2.98
2.99,3.06,3.11,2.92
3.00,2.97,3.05,2.95
2.98,2.87,3.00,2.82
2.82,2.82,2.85,2.81
2.82,2.86,3.05,2.82
2.85,2.84,2.96,2.82
2.92,2.91,2.92,2.80
2.90,2.95,2.95,2.86
2.96,2.88,2.98,2.87
2.94,2.89,2.95,2.88
2.83,2.87,2.96,2.82
2.96,2.83,2.96,2.83
2.93,2.81,2.94,2.78
2.80,2.86,2.92,2.80
2.88,2.87,2.92,2.86
2.91,2.84,2.91,2.80
2.90,2.86,2.91,2.84
2.91,3.03,3.14,2.89
2.98,3.02,3.12,2.95
3.06,3.21,3.21,3.04
3.25,4.25,4.65,3.25
4.03,3.98,4.23,3.75
3.81,4.12,4.19,3.81
4.35,4.31,4.45,4.22
4.28,3.99,4.28,3.77
4.02,3.86,4.02,3.80
3.97,3.87,3.97,3.81
3.78,3.75,3.87,3.48
3.80,3.71,3.80,3.62
3.58,3.40,3.62,3.29
3.54,3.65,4.08,3.54
3.65,3.46,3.68,3.46
3.50,3.73,3.79,3.37
3.90,3.74,3.93,3.65
3.57,3.55,3.66,3.42
3.41,3.42,3.58,3.40
3.34,3.16,3.49,2.90
3.24,3.25,3.56,3.21
3.30,3.39,3.52,3.20
3.44,3.48,3.50,3.35
3.48,3.41,3.48,3.27
3.23,3.21,3.41,3.19
3.25,3.34,3.37,3.02
3.34,3.20,3.37,3.15
3.20,3.15,3.28,3.12
3.15,3.36,3.38,3.15
3.25,3.30,3.36,3.25
3.35,3.38,3.40,3.35
3.39,3.23,3.39,3.02
3.12,3.47,3.49,3.08
3.25,3.48,3.57,3.25
3.55,3.72,3.74,3.55
3.72,3.74,3.74,3.56
3.70,3.87,3.87,3.62
3.85,3.76,3.85,3.69
3.68,3.62,3.70,3.53
3.74,3.55,3.74,3.38
3.43,3.36,3.45,3.34
3.33,3.40,3.50,3.30
3.46,3.14,3.47,3.06
3.17,3.11,3.17,3.08
3.15,3.19,3.40,3.10
3.30,3.10,3.30,3.01
3.02,2.99,3.09,2.90
2.91,2.96,3.05,2.91
3.09,2.96,3.09,2.96
3.05,3.02,3.30,2.98
3.10,2.88,3.10,2.85
2.86,3.00,3.12,2.85
3.00,3.00,3.10,2.95
3.05,3.09,3.11,2.97
3.05,3.09,3.09,3.05
3.05,2.99,3.06,2.93
2.90,2.87,2.91,2.81
2.84,2.84,2.88,2.84
2.87,2.83,2.87,2.81
2.84,2.80,3.11,2.79
2.92,2.71,3.00,2.63
2.60,2.55,2.74,2.53
2.60,2.57,2.65,2.50
2.71,2.76,2.76,2.60
2.81,2.63,2.81,2.61
2.61,2.54,2.70,2.54
2.65,2.55,2.79,2.52
2.50,2.48,2.52,2.19
2.46,2.47,2.54,2.45
2.40,2.37,2.43,2.30
2.37,2.22,2.39,2.15
2.07,2.28,2.38,2.07
2.31,2.25,2.37,2.25
2.30,2.27,2.34,2.13
2.27,2.10,2.28,2.05
2.15,1.93,2.17,1.72
1.98,2.08,2.08,1.95
2.09,2.00,2.27,1.96
2.05,1.95,2.17,1.90
1.92,1.97,2.11,1.87
2.02,1.91,2.02,1.80
1.98,1.83,1.98,1.77
1.86,1.89,1.99,1.56
1.96,1.94,2.05,1.72
1.89,1.86,1.89,1.82
1.80,1.75,1.89,1.70
1.76,1.92,2.07,1.72
1.95,1.87,2.03,1.81
1.77,1.85,1.88,1.75
1.85,2.00,2.08,1.75
2.00,1.97,2.01,1.97
1.98,1.85,1.98,1.82
1.81,1.82,1.92,1.81
1.80,1.89,1.97,1.79
1.88,1.91,1.91,1.85
1.90,1.90,1.90,1.90
1.87,1.89,1.91,1.87
1.89,1.95,1.95,1.89
1.91,2.05,2.05,1.85
2.05,1.91,2.05,1.91
2.01,1.96,2.05,1.92
1.96,2.00,2.00,1.96
2.00,1.95,2.00,1.95
2.00,2.20,2.28,2.00
2.25,2.35,2.39,2.20
2.35,2.49,2.50,2.01
2.70,2.50,2.75,2.39
2.49,2.42,2.49,2.29
2.49,2.46,2.49,2.37
2.52,2.44,2.63,2.15
2.50,2.36,2.57,2.36
2.37,2.44,2.49,2.36
2.47,2.36,2.47,2.32
2.31,2.19,2.31,2.05
2.05,2.27,2.50,2.05
2.29,2.23,2.50,2.22
2.50,2.29,2.50,2.18
2.21,2.27,2.30,2.15
2.18,2.05,2.18,2.00
2.00,1.95,2.00,1.91
1.95,1.95,1.98,1.89
1.97,2.00,2.00,1.95
2.00,2.00,2.00,1.97
1.87,1.93,1.97,1.87
1.86,2.05,2.05,1.86
2.01,2.00,2.01,1.95
1.91,1.94,2.00,1.91
1.90,1.95,1.98,1.90
1.91,1.96,2.00,1.91
2.00,1.95,2.00,1.95
1.92,1.93,1.93,1.92
1.93,1.93,2.00,1.93
2.00,2.00,2.00,1.96
2.00,1.92,2.00,1.91
1.92,1.97,2.00,1.90
2.00,1.96,2.00,1.96
2.00,1.95,2.00,1.95
1.92,1.87,1.94,1.85
1.91,1.85,1.91,1.85
1.87,1.81,1.87,1.80
1.81,1.76,1.81,1.69
1.86,1.76,1.90,1.75
1.76,1.75,1.76,1.68
1.78,1.70,1.78,1.70
1.71,1.71,1.71,1.71
1.71,1.72,1.76,1.71
1.80,1.75,1.83,1.70
1.75,1.71,1.80,1.62
1.62,1.74,1.80,1.62
1.75,1.75,1.78,1.73
1.78,1.67,1.78,1.65
1.74,1.78,1.80,1.69
1.77,1.73,1.78,1.69
1.66,1.66,1.73,1.65
1.72,1.70,1.73,1.70
1.75,1.66,1.75,1.65
1.69,1.69,1.69,1.69
1.63,1.70,1.75,1.63
1.71,1.64,1.71,1.62
1.64,1.69,1.69,1.64
1.66,1.68,1.71,1.65
1.69,1.65,1.69,1.65
1.69,1.66,1.71,1.65
1.66,1.58,1.71,1.58
1.66,1.56,1.67,1.46
1.59,1.44,1.61,1.44
1.38,1.40,1.46,1.34
1.40,1.41,1.43,1.40
1.42,1.28,1.42,1.27
1.30,1.29,1.37,1.28
1.22,1.28,1.31,1.21
1.33,1.35,1.36,1.30
1.35,1.31,1.35,1.26
1.30,1.26,1.30,1.20
1.32,1.31,1.37,1.30
1.40,1.24,1.40,1.21
1.29,1.38,1.38,1.25
1.35,1.27,1.35,1.27
1.25,1.31,1.33,1.25
1.34,1.34,1.44,1.27
1.39,1.23,1.39,1.22
1.28,1.21,1.33,1.21
1.28,1.22,1.33,1.22
1.21,1.25,1.27,1.21
1.24,1.25,1.27,1.23
1.22,1.20,1.22,1.14
1.23,1.21,1.29,1.20
1.20,1.20,1.24,1.17
1.25,1.21,1.25,1.20
1.21,1.17,1.23,1.17
1.10,1.03,1.14,1.03
1.03,1.01,1.03,1.00
1.00,1.00,1.01,0.97
0.98,1.00,1.02,0.98
0.99,1.02,1.03,0.99
1.02,0.96,1.02,0.94
0.95,0.95,0.99,0.89
0.94,1.17,1.20,0.93
1.20,1.04,1.24,1.04
1.04,0.95,1.04,0.95
0.93,0.95,0.96,0.91
0.95,0.96,0.96,0.83
0.89,0.93,0.95,0.84
0.88,0.89,0.92,0.87
0.85,0.85,0.86,0.84
0.86,0.86,0.87,0.83
0.85,1.05,1.19,0.79
1.04,1.05,1.16,0.89
0.99,0.99,1.14,0.95
0.98,0.95,1.03,0.95
0.95,0.94,0.99,0.88
0.95,0.86,0.96,0.80
0.88,0.85,0.90,0.80
0.85,0.86,0.86,0.84
0.86,0.85,0.87,0.83
0.90,0.88,0.94,0.80
0.91,0.88,0.95,0.88
0.89,0.88,0.90,0.87
0.89,0.87,0.91,0.87
0.90,0.85,0.90,0.81
0.85,1.03,1.23,0.85
1.05,1.10,1.22,1.05
1.16,0.96,1.20,0.94
1.10,0.97,1.10,0.86
0.99,1.07,1.07,0.94
0.96,0.93,1.02,0.91
0.95,0.91,0.96,0.89
0.86,0.90,0.97,0.86
0.94,0.89,0.95,0.89
0.89,0.89,0.94,0.85
0.94,0.93,0.98,0.90
0.87,0.88,0.95,0.87
0.87,0.92,0.93,0.87
0.87,0.91,0.91,0.87
0.87,0.88,0.90,0.81
0.82,0.80,0.91,0.74
0.84,0.88,0.88,0.81
0.90,0.86,0.90,0.86
0.86,0.98,1.01,0.86
1.00,1.10,1.14,1.00
1.05,1.03,1.24,1.02
1.08,1.05,1.19,0.99
1.05,0.97,1.09,0.93
0.91,0.90,0.95,0.88
0.90,0.88,0.91,0.88
0.88,0.81,0.90,0.77
0.78,0.83,0.86,0.78
0.79,0.89,0.90,0.79
0.88,0.86,0.88,0.81
0.96,0.93,0.97,0.90
0.93,0.92,0.99,0.90
0.85,0.86,0.91,0.85
0.86,0.87,0.87,0.81
0.92,0.84,0.92,0.81
0.83,0.80,0.84,0.71
0.82,0.78,0.82,0.78
0.84,0.83,0.84,0.74
0.83,0.81,0.83,0.75
0.76,0.78,0.78,0.72
0.76,0.77,0.81,0.76
0.84,0.79,0.87,0.78
0.84,0.83,0.84,0.80
0.81,0.78,0.81,0.76
0.76,0.78,0.80,0.76
0.78,0.82,0.83,0.76
0.85,0.80,0.85,0.76
0.80,0.77,0.81,0.77
0.78,0.79,0.83,0.77
0.79,0.77,0.80,0.77
0.80,0.79,0.80,0.77
0.79,0.76,0.79,0.76
0.77,0.73,0.80,0.70
0.73,0.76,0.76,0.73
0.72,0.72,0.75,0.71
0.77,0.74,0.79,0.70
0.73,0.73,0.79,0.71
0.73,0.75,0.75,0.73
0.75,0.91,0.94,0.70
1.05,1.26,1.41,1.00
1.35,1.35,1.42,1.20
1.30,1.19,1.35,1.07
1.16,1.08,1.18,1.08
1.07,1.05,1.08,1.00
1.05,1.02,1.05,1.00
1.04,1.16,1.18,1.01
1.10,1.15,1.17,1.06
1.15,1.15,1.15,1.11
1.15,1.05,1.17,0.93
1.03,0.98,1.03,0.93
0.92,1.11,1.19,0.92
1.09,1.09,1.19,0.95
1.17,1.14,1.18,1.07
1.14,1.16,1.23,1.11
1.23,1.10,1.23,1.10
1.17,1.11,1.17,1.11
1.10,1.14,1.14,1.10
1.16,1.20,1.20,1.15
1.22,1.32,1.78,1.16
1.28,1.35,1.40,1.26
1.34,1.23,1.38,1.20
1.32,1.26,1.34,1.16
1.19,1.15,1.20,1.14
1.10,1.05,1.16,1.05
1.06,1.13,1.13,1.06
1.13,1.03,1.13,1.03
1.05,1.10,1.10,0.96
1.10,1.05,1.12,1.00
1.09,1.05,1.10,1.05
1.05,1.02,1.05,1.02
1.01,0.88,1.06,0.81
0.75,0.85,0.95,0.75
0.81,0.81,0.84,0.79
0.82,0.84,0.89,0.82
0.80,0.90,0.90,0.80
0.84,0.84,0.87,0.83
0.84,0.85,0.85,0.83
0.83,0.91,0.93,0.83
0.90,0.94,0.97,0.90
0.92,0.93,0.94,0.90
0.93,0.93,0.93,0.93
0.90,0.88,0.90,0.87
0.92,0.87,0.92,0.85
0.90,0.88,0.90,0.88
0.90,0.97,0.97,0.90
0.91,0.92,0.94,0.89
0.89,0.92,0.94,0.88
0.92,0.90,0.93,0.88
0.89,0.89,0.90,0.80
0.81,0.90,0.90,0.81
0.86,0.86,0.88,0.83
0.88,0.87,0.95,0.86
0.87,0.87,0.87,0.87
0.86,0.85,0.86,0.81
0.85,0.80,0.86,0.77
0.75,0.76,0.83,0.74
0.76,0.79,0.80,0.76
0.76,0.76,0.79,0.75
0.75,0.74,0.78,0.74
0.77,0.75,0.80,0.75
0.78,0.83,0.88,0.78
0.83,0.80,0.83,0.76
0.80,0.75,0.80,0.75
0.80,0.78,0.83,0.78
0.78,0.75,0.80,0.75
0.79,0.79,0.81,0.79
0.84,0.76,0.84,0.75
0.75,0.72,0.76,0.72
0.72,0.75,0.78,0.72
0.78,0.75,0.78,0.70
0.72,0.76,0.78,0.71
0.76,0.73,0.76,0.71
0.70,0.74,0.76,0.66
0.72,0.80,0.80,0.70
0.77,0.77,0.86,0.73
0.75,0.77,0.77,0.74
0.79,1.09,1.24,0.78
1.00,1.00,1.20,0.94
1.45,1.40,1.54,1.26
1.38,1.45,1.50,1.25
1.45,2.07,2.34,1.41
2.05,2.20,2.64,1.92
2.13,1.84,2.22,1.80
1.81,1.64,1.84,1.58
1.70,1.49,1.70,1.45
1.56,1.45,1.56,1.40
1.48,1.49,1.62,1.48
1.41,1.53,1.63,1.41
1.52,1.53,1.57,1.46
1.51,1.33,1.53,1.32
1.34,1.29,1.42,1.29
1.29,1.30,1.40,1.26
1.32,1.37,1.45,1.32
1.38,1.34,1.49,1.32
1.35,1.87,1.95,1.35
1.87,1.68,1.97,1.66
1.77,1.56,1.84,1.50
1.55,1.60,1.74,1.52
1.58,1.58,1.74,1.50
1.68,1.62,1.70,1.60
1.74,1.55,1.75,1.55
1.55,1.68,1.72,1.55
1.71,1.75,1.92,1.69
1.85,1.74,1.93,1.73
1.73,1.70,1.77,1.69
1.70,1.70,1.76,1.70
1.74,1.74,1.74,1.69
1.65,1.70,1.79,1.60
1.66,1.89,1.90,1.60
1.89,1.86,1.92,1.77
1.90,1.84,1.92,1.75
1.85,1.74,1.89,1.70
2.29,2.03,2.59,2.03
2.03,2.22,2.29,2.03
2.22,2.62,2.90,2.17
2.69,3.20,3.20,2.44
3.00,3.24,3.38,2.86
3.10,3.21,3.27,3.06
3.39,3.12,3.87,3.02
2.90,3.34,3.34,2.71
3.25,2.97,3.25,2.93
2.95,2.33,2.95,2.21
2.33,2.44,2.69,2.23
2.44,2.36,2.54,2.26
2.32,2.58,2.88,2.30
2.68,2.49,2.68,2.31
2.49,2.41,2.49,2.33
2.54,2.45,2.60,2.31
2.48,2.29,2.48,2.26
2.15,2.43,2.44,2.15
2.15,2.20,2.22,2.15
2.46,2.25,2.46,2.16
2.25,2.34,2.40,2.17
2.29,2.34,2.38,2.23
2.24,2.22,2.37,2.22
2.12,2.26,2.35,2.12
2.25,2.28,2.29,2.20
2.24,2.28,2.29,2.16
2.34,2.45,2.93,2.30
2.45,2.56,2.67,2.42
2.64,2.65,2.74,2.53
2.64,2.41,2.64,2.39
2.36,2.55,2.58,2.36
2.56,2.55,2.70,2.43
2.51,2.53,2.64,2.46
2.61,2.64,2.65,2.52
2.61,2.65,2.65,2.59
2.64,2.64,2.65,2.60
2.64,2.66,2.77,2.60
2.66,2.80,2.85,2.66
2.79,2.74,2.88,2.68
2.67,2.55,2.68,2.52
2.54,2.60,2.60,2.45
2.63,2.28,2.63,2.26
2.30,2.21,2.33,2.19
2.25,1.66,2.25,1.50
1.75,1.64,1.86,1.55
1.65,1.57,1.65,1.52
1.57,1.71,1.71,1.52
1.65,1.72,1.72,1.58
1.71,1.66,1.71,1.56
1.60,1.66,1.71,1.60
1.68,1.63,1.72,1.60
1.60,1.60,1.64,1.60
1.69,1.55,1.69,1.52
1.51,1.37,1.57,1.35
1.42,1.37,1.49,1.36
1.40,1.34,1.40,1.32
1.32,1.39,1.41,1.31
1.36,1.41,1.42,1.33
1.42,1.27,1.43,1.26
1.34,1.33,1.41,1.32
1.31,1.29,1.33,1.25
1.28,1.26,1.32,1.25
1.25,1.38,1.49,1.25
1.42,1.35,1.42,1.25
1.40,1.38,1.48,1.31
1.42,1.42,1.42,1.35
1.46,1.33,1.46,1.30
1.38,1.36,1.42,1.26
1.40,1.30,1.40,1.26
1.30,1.34,1.39,1.30
1.38,1.25,1.38,1.25
1.28,1.34,1.35,1.25
1.34,1.28,1.34,1.25
1.28,1.23,1.28,1.23
1.23,1.25,1.25,1.22
1.26,1.30,1.35,1.20
1.25,1.29,1.35,1.24
1.31,1.30,1.32,1.26
1.30,1.29,1.31,1.25
1.24,1.16,1.35,1.09
1.22,1.22,1.24,1.21
1.23,1.24,1.26,1.22
1.24,1.25,1.25,1.20
1.16,1.31,1.32,1.16
1.35,1.37,1.40,1.31
1.40,1.40,1.40,1.37
1.40,1.50,1.50,1.40
1.49,1.48,1.60,1.46
1.52,1.43,1.52,1.33
1.38,1.30,1.45,1.30
1.36,1.32,1.37,1.28
1.32,1.23,1.32,1.23
1.17,1.24,1.25,1.17
1.25,1.15,1.25,1.15
1.19,1.15,1.22,1.15
1.15,1.08,1.16,1.02
1.05,1.06,1.21,1.04
1.03,1.06,1.32,1.03
1.06,1.21,1.32,1.06
1.07,1.22,1.33,1.07
1.27,1.52,1.52,1.23
1.53,1.57,1.71,1.53
1.65,1.71,1.74,1.60
1.75,1.83,2.12,1.75
1.83,1.83,1.85,1.81
1.85,1.55,1.85,1.49
1.57,1.72,1.78,1.56
1.74,1.66,1.74,1.50
1.54,1.50,1.55,1.39
1.39,1.37,1.54,1.33
1.25,1.36,1.37,1.25
1.30,1.26,1.36,1.26
1.20,1.22,1.27,1.18
1.28,1.26,1.28,1.20
1.21,1.15,1.21,1.10
1.15,1.09,1.20,1.09
1.05,1.00,1.15,1.00
1.00,1.08,1.08,0.95
1.08,1.06,1.08,1.01
1.07,0.96,1.08,0.96
0.97,1.05,1.11,0.96
1.14,1.01,1.19,1.01
1.01,1.02,1.03,0.94
1.07,0.96,1.17,0.95
0.98,0.99,1.06,0.98
1.04,0.98,1.04,0.97
0.96,1.00,1.04,0.96
1.05,1.03,1.16,0.94
1.06,1.03,1.06,0.94
0.99,0.95,1.06,0.94
0.99,0.97,0.99,0.97
0.95,0.96,0.97,0.95
0.96,0.94,0.99,0.94
0.94,0.90,0.96,0.87
0.86,0.86,0.92,0.86
0.83,0.89,0.91,0.83
0.89,0.81,0.89,0.78
0.86,0.84,0.90,0.83
0.80,0.84,0.87,0.80
0.84,0.82,0.84,0.75
0.82,0.85,0.85,0.82
0.91,1.00,1.08,0.91
1.10,1.08,1.20,1.06
1.07,1.03,1.07,1.03
1.10,1.03,1.10,1.00
1.04,1.06,1.06,0.96
1.03,1.04,1.05,1.02
1.05,1.06,1.09,1.05
1.08,1.10,1.11,1.06
1.09,1.10,1.15,1.09
1.10,1.06,1.14,1.06
1.06,1.03,1.06,0.99
1.06,1.03,1.06,0.96
1.06,1.02,1.12,1.02
1.02,0.96,1.04,0.96
1.00,0.98,1.01,0.96
1.00,0.94,1.08,0.90
0.94,0.95,0.99,0.94
0.96,0.95,0.99,0.94
0.98,1.01,1.02,0.91
0.99,1.03,1.04,0.99
1.03,1.05,1.08,0.96
1.04,1.10,1.12,1.00
1.11,1.08,1.11,1.05
1.08,1.07,1.09,1.07
0.96,0.95,1.01,0.91
0.96,1.03,1.03,0.96
1.03,0.99,1.03,0.99
0.95,0.90,1.08,0.88
0.90,0.90,0.93,0.80
0.90,0.93,0.99,0.85
0.91,0.91,0.91,0.88
0.90,0.94,0.95,0.90
0.95,0.92,0.96,0.90
0.90,0.88,0.96,0.83
0.89,0.90,0.96,0.89
0.92,0.90,0.94,0.88
0.95,0.95,0.95,0.90
0.95,0.95,1.03,0.91
0.90,0.99,1.00,0.90
0.98,0.90,1.02,0.90
0.93,0.96,1.02,0.93
1.00,0.92,1.00,0.92
0.99,0.93,1.04,0.93
0.93,0.98,1.00,0.83
1.00,0.98,1.03,0.96
0.98,0.97,1.00,0.83
0.97,0.93,0.97,0.90
0.90,0.89,0.95,0.89
0.89,0.92,0.95,0.89
0.89,0.86,0.89,0.80
0.83,0.83,0.90,0.81
0.89,0.82,0.93,0.81
0.85,0.84,0.91,0.79
0.82,0.85,0.87,0.80
0.85,0.86,0.86,0.85
0.85,0.83,0.85,0.83
0.83,0.80,0.85,0.80
0.82,0.85,0.85,0.82
0.82,0.79,0.84,0.79
0.80,0.84,0.84,0.77
0.61,0.69,0.75,0.60
0.68,0.67,0.68,0.63
0.69,0.67,0.69,0.67
0.65,0.71,0.71,0.65
0.71,0.72,0.72,0.68
0.66,0.70,0.72,0.66
0.67,0.59,0.67,0.52
0.59,0.61,0.63,0.59
0.63,0.60,0.63,0.59
0.60,0.57,0.62,0.50
0.58,0.57,0.59,0.55
0.58,0.54,0.60,0.50
0.54,0.56,0.57,0.53
0.53,0.55,0.55,0.53
0.57,0.59,0.60,0.55
0.62,0.68,0.74,0.61
0.68,0.67,0.68,0.62
0.65,0.63,0.65,0.60
0.62,0.65,0.65,0.60
0.65,0.65,0.66,0.61
0.65,0.56,0.65,0.52
0.59,0.61,0.62,0.54
0.59,0.55,0.62,0.51
0.55,0.50,0.57,0.50
0.52,0.56,0.56,0.50
0.54,0.55,0.57,0.54
0.54,0.51,0.56,0.51
0.76,0.54,0.77,0.51
0.52,0.58,0.65,0.50
0.60,0.58,0.60,0.56
0.60,0.59,0.61,0.57
0.59,0.53,0.62,0.50
0.54,0.51,0.54,0.50
0.53,0.55,0.57,0.51
0.60,0.59,0.60,0.52
0.60,0.62,0.65,0.60
0.64,0.72,0.72,0.64
0.70,0.74,0.74,0.70
0.76,0.75,0.76,0.71
0.74,0.76,0.78,0.74
0.76,0.69,0.76,0.65
0.68,0.65,0.68,0.65
0.65,0.67,0.67,0.65
0.67,0.65,0.68,0.65
0.65,0.66,0.66,0.63
0.66,0.64,0.70,0.64
0.67,0.67,0.67,0.64
0.67,0.68,0.69,0.65
0.72,0.73,0.99,0.66
0.70,0.72,0.73,0.70
0.74,0.70,0.74,0.70
0.71,0.72,0.72,0.71
0.74,0.72,0.74,0.72
0.70,1.00,1.04,0.70
1.06,0.79,1.06,0.60
0.78,0.84,0.87,0.65
0.82,0.78,0.88,0.77
0.78,0.78,0.82,0.74
0.75,0.75,0.79,0.73
0.76,0.76,0.79,0.71
0.78,0.75,0.80,0.75
0.79,0.75,0.81,0.74
0.79,0.71,0.79,0.71
0.69,0.68,0.75,0.66
0.66,0.65,0.73,0.61
0.68,0.70,0.70,0.61
0.67,0.72,0.74,0.67
0.74,0.82,0.87,0.68
0.80,0.87,0.90,0.74
0.90,0.81,0.92,0.80
0.84,0.78,0.88,0.76
0.82,0.78,0.82,0.75
0.74,0.72,0.76,0.65
0.69,0.73,0.73,0.65
0.73,0.74,0.85,0.71
0.74,0.69,0.79,0.66
0.70,0.65,0.72,0.63
0.66,0.68,0.69,0.66
0.65,0.63,0.69,0.62
0.65,0.59,0.65,0.59
0.59,0.57,0.60,0.55
0.61,0.56,0.61,0.56
0.59,0.53,0.60,0.53
0.52,0.51,0.56,0.50
0.50,0.50,0.55,0.50
0.53,0.47,0.54,0.43
0.48,0.50,0.54,0.47
0.52,0.52,0.54,0.51
0.54,0.54,0.61,0.52
0.54,0.57,0.60,0.54
0.58,0.55,0.61,0.55
0.58,0.53,0.58,0.53
0.55,0.53,0.56,0.53
0.53,0.51,0.54,0.51
0.48,0.55,0.56,0.45
0.56,0.50,0.57,0.50
0.51,0.46,0.51,0.46
0.48,0.48,0.49,0.47
0.47,0.45,0.48,0.45
0.45,0.42,0.49,0.41
0.45,0.45,0.50,0.43
0.44,0.47,0.47,0.44
0.45,0.45,0.47,0.43
0.47,0.46,0.47,0.44
0.49,0.44,0.49,0.44
0.43,0.42,0.45,0.42
0.42,0.42,0.44,0.41
0.42,0.41,0.44,0.41
0.41,0.43,0.43,0.41
0.42,0.44,0.44,0.42
0.46,0.44,0.46,0.44
0.43,0.44,0.44,0.41
0.42,0.42,0.43,0.42
0.42,0.43,0.43,0.41
0.43,0.46,0.49,0.41
0.50,0.45,0.50,0.42
0.44,0.44,0.44,0.41
0.41,0.42,0.45,0.41
0.42,0.42,0.42,0.41
0.44,0.42,0.46,0.42
0.41,0.37,0.43,0.33
0.34,0.37,0.39,0.34
0.39,0.39,0.43,0.38
0.37,0.39,0.40,0.37
0.42,0.41,0.44,0.38
0.43,0.46,0.48,0.42
0.48,0.45,0.50,0.44
0.46,0.45,0.47,0.44
0.46,0.46,0.50,0.45
0.46,0.45,0.46,0.43
0.46,0.43,0.46,0.43
0.41,0.43,0.45,0.41
0.44,0.78,0.85,0.44
0.90,0.80,1.10,0.75
0.80,0.71,0.80,0.68
0.68,0.75,0.75,0.66
0.75,0.72,0.76,0.68
0.70,0.68,0.76,0.67
0.73,0.64,0.73,0.60
0.61,0.51,0.65,0.51
0.53,0.57,0.62,0.53
0.60,0.57,0.60,0.52
0.54,0.62,0.67,0.53
