DDP,DB Commodity Short ETN due April 1,NASDAQ
27.36,28.94,28.95,27.36
27.30,27.73,27.95,27.30
28.98,27.94,28.98,27.74
28.00,28.00,28.00,28.00
26.50,27.38,27.38,26.40
26.75,27.00,27.40,26.75
27.00,27.00,27.00,27.00
26.40,27.78,27.97,26.40
27.80,27.79,27.97,27.66
27.89,28.81,29.00,27.89
27.50,27.50,27.50,27.13
27.75,28.00,28.90,26.14
27.10,27.10,27.10,27.10
27.30,27.98,27.98,27.30
26.32,28.75,28.75,26.30
26.96,27.19,27.19,26.96
13.60,28.00,28.70,13.60
28.70,28.82,28.88,28.00
29.98,29.40,29.98,28.83
29.00,29.59,29.97,28.62
29.70,29.54,29.70,29.38
28.76,29.48,29.48,28.76
28.77,26.51,28.80,26.25
26.50,26.50,27.50,26.39
26.01,26.24,26.24,25.99
26.04,26.00,26.04,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
25.99,25.76,25.99,25.61
26.00,26.00,26.00,26.00
26.21,27.00,27.00,26.21
27.05,26.98,27.05,25.61
27.78,27.00,27.78,27.00
26.11,26.54,26.55,26.11
26.41,27.77,27.77,26.41
26.54,27.00,27.00,26.54
26.00,26.00,26.50,25.86
25.84,26.10,26.11,25.80
26.11,25.88,26.11,25.82
26.00,26.35,26.87,26.00
26.35,25.87,26.35,25.87
26.23,25.48,26.24,25.48
25.50,25.60,25.74,25.50
25.85,25.00,25.89,25.00
25.00,25.41,25.41,25.00
25.98,25.00,25.98,24.91
24.66,24.30,24.81,24.30
24.21,24.37,24.37,24.17
24.06,23.65,24.24,23.58
23.80,23.62,23.95,23.25
23.50,23.50,23.62,23.48
23.50,23.50,23.50,23.50
23.30,24.80,25.20,23.10
24.00,23.79,24.50,23.70
23.76,23.70,23.76,23.21
23.21,24.25,24.25,23.20
23.45,24.40,24.40,23.45
24.40,25.00,25.20,24.30
25.50,25.55,25.55,25.50
26.00,25.65,26.00,25.65
25.90,25.50,25.90,25.02
25.00,24.01,25.00,24.01
24.18,24.49,24.50,24.18
24.50,24.50,24.50,24.50
24.41,24.41,24.41,24.41
24.46,24.46,24.46,24.46
24.30,24.30,24.30,24.30
24.33,24.27,24.66,24.27
24.27,24.27,24.27,24.27
25.85,25.85,25.85,25.85
24.50,24.50,24.50,24.50
24.97,26.00,26.10,24.97
25.52,25.52,25.52,25.52
26.00,26.00,26.00,26.00
26.00,25.52,26.00,25.52
25.26,25.46,25.46,25.25
25.46,25.46,25.46,25.46
25.55,25.55,25.55,25.55
25.60,25.60,25.60,25.60
25.50,25.50,25.50,25.50
25.51,24.86,25.51,24.68
24.00,24.50,24.84,24.00
24.50,24.35,25.00,24.07
23.75,23.75,23.75,23.75
23.75,23.75,23.75,23.75
23.78,24.26,24.26,23.78
24.46,24.50,24.60,24.33
24.50,24.50,24.50,24.50
24.00,24.10,24.10,24.00
24.10,24.10,24.10,24.10
24.12,24.25,24.25,24.12
24.25,24.25,24.25,24.25
23.86,24.10,24.10,23.86
24.15,24.45,24.93,24.15
24.50,24.62,24.62,24.50
24.62,24.62,24.62,24.62
22.50,24.51,25.00,20.00
24.32,24.38,24.38,24.32
24.38,24.38,24.38,24.38
24.38,24.38,24.38,24.38
24.66,24.28,25.00,24.15
24.11,24.46,24.60,24.11
24.25,24.00,24.46,24.00
24.00,24.00,24.00,24.00
23.55,23.41,23.91,23.33
23.00,23.11,23.53,23.00
23.25,22.96,23.25,22.90
22.60,22.83,22.88,22.60
23.00,24.00,24.46,23.00
24.00,24.00,24.00,24.00
23.10,23.02,23.10,23.02
24.00,24.00,24.00,24.00
24.00,24.00,24.00,24.00
24.00,24.00,24.00,24.00
24.00,24.00,24.00,24.00
24.00,24.00,24.00,24.00
23.21,23.21,23.21,23.21
23.21,23.21,23.21,23.21
23.03,23.05,23.05,23.03
23.05,23.05,23.05,23.05
23.05,23.05,23.05,23.05
23.08,23.08,23.08,23.08
23.14,23.01,23.14,23.01
23.00,22.95,23.00,22.44
22.12,23.01,23.01,22.12
22.40,22.76,23.00,22.03
21.77,22.71,24.49,21.77
22.50,22.70,22.70,21.75
22.46,22.00,22.46,21.74
22.20,22.41,22.50,22.16
22.05,22.27,22.50,22.00
23.25,22.08,23.25,22.00
22.30,22.03,22.48,22.03
22.07,22.58,22.65,22.07
22.04,21.77,22.04,21.77
21.94,22.00,22.25,21.94
22.05,22.25,22.25,22.00
22.08,22.10,22.50,22.08
22.14,22.10,22.14,22.02
22.00,21.77,22.03,21.64
21.79,21.48,21.79,20.93
21.40,20.85,21.40,20.65
21.15,20.90,21.30,20.66
20.94,21.13,21.13,20.90
21.01,21.01,21.01,21.01
21.25,21.25,21.25,21.25
21.31,21.18,21.31,21.00
21.02,21.50,22.75,21.00
21.25,21.51,21.51,21.25
21.41,21.22,21.41,21.22
21.05,22.00,22.00,21.05
21.10,21.15,21.40,21.05
21.16,22.73,22.74,21.16
22.73,22.73,22.73,22.73
22.73,22.73,22.73,22.73
21.21,21.21,21.21,21.21
21.21,21.21,21.21,21.21
21.45,21.45,21.45,21.45
21.40,21.23,21.40,21.20
21.20,21.20,21.26,21.10
21.20,21.20,21.20,21.20
21.20,21.20,21.20,21.20
21.50,21.50,21.50,21.50
21.60,21.75,21.75,21.60
21.75,21.75,21.75,21.75
21.45,21.65,21.80,21.45
21.12,21.23,21.33,21.05
21.25,21.25,21.25,21.25
21.06,21.06,21.06,21.06
21.10,21.11,21.11,21.10
21.10,21.10,21.10,21.10
21.05,21.22,21.22,21.05
21.05,21.06,21.06,21.05
21.20,21.20,21.20,21.20
21.05,20.37,21.05,19.25
20.37,20.37,20.37,20.37
20.37,20.37,20.37,20.37
20.82,21.00,21.00,20.06
22.73,22.73,22.73,22.73
22.73,22.73,22.73,22.73
21.27,22.10,22.74,21.26
22.25,22.25,22.25,22.25
22.36,22.36,22.36,22.36
22.73,22.73,22.73,22.73
22.74,23.50,23.51,22.35
22.51,23.00,23.00,22.51
23.50,23.50,23.50,23.50
30.88,31.47,31.74,30.75
31.20,31.05,31.32,31.05
31.00,31.10,31.10,30.71
31.80,31.35,31.80,31.10
31.02,31.10,31.30,31.02
31.27,31.26,32.10,31.06
31.26,31.26,31.26,31.26
31.11,31.11,31.11,31.11
30.72,30.72,30.72,30.72
30.79,30.79,30.79,30.79
31.10,31.08,31.11,30.84
31.10,32.34,32.34,30.68
32.64,30.64,32.64,30.64
30.98,30.98,30.98,30.98
30.98,30.98,30.98,30.98
30.78,30.70,30.78,30.70
30.70,30.70,30.70,30.70
30.70,30.70,30.70,30.70
30.70,30.70,30.70,30.70
30.70,30.70,30.70,30.70
30.66,30.89,30.89,30.66
30.89,30.89,30.89,30.89
31.28,31.28,31.28,31.28
30.23,30.23,30.23,30.23
30.23,30.23,30.23,30.23
30.08,30.08,30.08,30.08
30.08,30.08,30.08,30.08
30.08,30.08,30.08,30.08
30.19,30.19,30.19,30.19
30.23,30.23,30.23,30.23
30.23,30.23,30.23,30.23
30.33,30.41,30.41,30.33
30.41,30.41,30.41,30.41
30.30,30.30,30.30,30.30
30.34,30.34,30.34,30.34
30.34,30.34,30.34,30.34
30.34,30.34,30.34,30.34
30.85,30.85,30.85,30.85
30.85,30.85,30.85,30.85
30.85,30.85,30.85,30.85
30.85,30.85,30.85,30.85
31.50,31.10,31.50,31.10
31.10,31.10,31.10,31.10
31.05,31.05,31.05,31.05
31.05,31.05,31.05,31.05
31.05,31.05,31.05,31.05
30.87,30.87,30.87,30.87
30.87,30.87,30.87,30.87
30.87,30.87,30.87,30.87
30.51,30.75,30.90,30.51
30.61,30.60,30.61,30.60
30.60,30.60,30.60,30.60
30.60,30.60,30.60,30.60
30.60,30.60,30.60,30.60
30.60,30.60,30.60,30.60
30.68,30.68,30.68,30.68
30.87,30.87,30.87,30.87
30.98,30.98,30.98,30.98
31.95,31.95,31.95,31.95
32.28,32.28,32.28,32.28
32.28,32.28,32.28,32.28
31.29,32.24,32.24,31.27
31.27,31.37,31.37,31.27
31.27,31.27,31.27,31.27
30.91,30.91,30.91,30.91
30.34,30.34,30.34,30.34
30.34,30.34,30.34,30.34
30.34,30.34,30.34,30.34
30.61,30.61,30.61,30.61
30.61,30.61,30.61,30.61
30.60,30.60,30.60,30.60
30.60,30.60,30.60,30.60
30.60,30.60,30.60,30.60
30.60,30.60,30.60,30.60
30.60,30.60,30.60,30.60
30.60,30.60,30.60,30.60
30.69,30.70,30.70,30.69
30.70,30.70,30.70,30.70
31.00,31.03,31.20,30.92
31.01,31.19,31.24,30.95
31.08,31.13,31.30,31.08
31.11,31.07,31.18,31.07
31.16,31.20,31.36,31.16
31.20,31.20,31.20,31.20
31.20,31.20,31.20,31.20
31.64,31.80,32.00,31.64
31.50,31.70,31.70,31.45
33.07,31.88,33.07,31.88
33.75,32.10,33.75,32.10
32.10,32.10,32.10,32.10
32.10,32.10,32.10,32.10
32.96,32.96,32.96,32.96
33.13,33.13,33.13,33.13
31.41,31.46,31.46,31.41
32.75,31.61,32.75,31.60
32.76,31.49,32.76,31.49
31.74,31.78,31.78,31.74
31.64,32.81,32.85,31.64
32.96,32.76,32.96,32.76
33.10,33.10,33.10,33.10
33.00,32.19,33.00,32.19
32.25,32.25,32.25,32.25
32.15,32.15,32.15,32.15
32.15,32.15,32.15,32.15
32.15,32.15,32.15,32.15
32.15,32.15,32.15,32.15
31.91,32.30,32.34,31.90
32.30,32.30,32.30,32.30
32.30,32.30,32.30,32.30
32.30,32.30,32.30,32.30
32.56,32.56,32.56,32.56
32.59,32.42,32.66,32.42
32.42,32.42,32.42,32.42
32.42,32.42,32.42,32.42
33.10,33.00,33.10,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
32.30,32.30,32.30,32.30
32.30,32.30,32.30,32.30
32.30,32.30,32.30,32.30
32.75,32.75,32.75,32.75
32.76,32.76,32.76,32.76
33.15,33.15,33.15,33.15
33.15,33.15,33.15,33.15
33.15,33.15,33.15,33.15
33.78,33.78,33.78,33.78
35.12,34.84,35.12,34.84
34.77,35.01,35.38,34.77
35.01,35.01,35.01,35.01
35.01,35.01,35.01,35.01
34.09,33.89,34.09,33.74
33.89,33.89,33.89,33.89
34.23,34.23,34.23,34.23
37.04,34.29,37.04,34.29
34.02,34.06,34.16,34.02
34.66,34.49,34.66,34.42
34.49,34.49,34.49,34.49
34.49,34.49,34.49,34.49
34.49,34.49,34.49,34.49
34.49,34.49,34.49,34.49
34.49,34.49,34.49,34.49
34.96,34.81,34.96,34.81
36.32,35.85,36.32,35.85
35.85,35.85,35.85,35.85
36.21,36.17,36.21,36.17
36.59,36.59,36.59,36.59
37.00,36.61,37.00,36.40
37.00,36.51,37.00,36.51
36.51,36.51,36.51,36.51
36.51,36.51,36.51,36.51
35.73,35.73,35.78,35.73
35.86,35.43,35.86,35.43
36.55,36.55,36.55,36.55
36.52,36.45,36.55,35.34
36.50,36.50,36.50,36.50
36.50,36.50,36.50,36.50
36.90,35.70,36.90,35.70
37.42,35.94,37.45,35.67
35.94,35.94,35.94,35.94
35.00,35.09,35.09,34.95
35.36,35.36,35.36,35.36
35.58,35.45,35.60,35.45
35.31,35.31,35.31,35.31
35.31,35.31,35.31,35.31
36.05,36.05,36.05,36.05
36.05,36.05,36.05,36.05
37.20,37.19,37.20,37.15
36.00,36.00,36.00,36.00
37.19,37.19,37.19,37.19
37.19,37.19,37.19,37.19
37.15,37.15,37.15,37.15
36.62,36.62,36.62,36.62
36.43,36.47,36.47,36.43
36.60,36.62,36.64,36.51
36.62,36.62,36.62,36.62
37.00,37.00,37.00,37.00
37.00,37.00,37.00,37.00
36.24,36.21,36.24,36.15
36.21,36.21,36.21,36.21
36.21,36.21,36.21,36.21
37.76,37.76,37.76,37.76
37.16,37.16,37.16,37.16
39.40,39.34,39.40,39.34
39.40,39.40,39.40,39.40
38.34,38.32,38.34,38.32
38.32,38.32,38.32,38.32
38.38,38.38,38.38,38.38
38.99,38.99,38.99,38.99
39.45,39.63,39.63,39.45
41.28,40.14,41.28,40.14
40.14,40.14,40.14,40.14
40.09,40.09,40.09,40.09
40.61,40.61,40.61,40.61
40.69,40.69,40.69,40.69
39.96,39.96,39.96,39.96
39.96,39.96,39.96,39.96
40.15,40.15,40.15,40.15
40.40,40.40,40.40,40.40
40.75,40.75,40.75,40.75
40.78,40.78,40.78,40.78
40.78,40.78,40.78,40.78
41.59,41.59,41.59,41.59
43.35,43.39,43.39,43.35
43.85,43.85,43.85,43.85
45.74,44.07,48.45,44.07
43.51,43.56,43.56,43.51
43.55,43.55,43.55,43.55
43.55,43.55,43.55,43.55
43.85,43.85,43.85,43.83
45.90,46.06,46.48,45.62
46.06,46.06,46.06,46.06
47.13,47.13,47.13,47.13
46.46,47.17,47.17,44.66
47.17,47.17,47.17,47.17
46.40,46.40,46.40,46.40
46.40,46.40,46.40,46.40
44.33,44.33,44.33,44.33
45.65,45.00,45.65,45.00
46.57,46.83,46.86,46.39
47.41,46.49,47.41,46.22
46.50,46.50,46.50,46.50
46.50,46.50,46.50,46.50
46.70,46.70,46.70,46.70
46.38,46.66,46.69,43.90
45.00,43.91,45.00,43.13
43.19,43.61,43.61,42.69
43.61,43.61,43.61,43.61
42.78,42.78,42.78,42.78
42.21,43.35,43.35,42.00
44.51,44.84,44.84,44.51
45.23,44.81,45.23,44.81
44.81,44.81,44.81,44.81
41.94,41.94,41.94,41.94
41.99,41.99,41.99,41.99
43.14,42.52,43.14,42.52
43.30,43.30,43.30,43.30
42.51,44.00,44.00,42.51
44.00,44.00,44.00,44.00
43.79,43.79,43.79,43.79
43.49,43.49,43.49,43.49
43.26,43.26,43.26,43.26
43.58,43.58,43.58,43.58
45.38,45.38,45.38,45.38
45.38,45.38,45.38,45.38
45.38,44.79,45.38,44.79
44.79,43.28,45.11,43.08
43.28,43.28,43.28,43.28
44.06,44.06,44.06,44.06
42.94,44.42,44.60,42.94
44.42,44.42,44.42,44.42
44.35,44.70,44.70,44.35
46.00,46.00,46.00,46.00
46.00,46.00,46.00,46.00
45.78,45.78,45.78,45.78
46.01,46.01,46.01,46.01
45.17,45.17,45.17,45.17
45.93,45.93,45.93,45.93
45.24,45.24,45.24,45.24
44.74,44.74,44.74,44.74
44.95,44.95,44.95,44.95
44.46,44.46,44.46,44.46
43.81,43.81,43.81,43.81
43.81,43.81,43.81,43.81
45.60,45.00,45.60,44.90
45.14,46.00,46.00,45.14
46.00,46.00,46.00,46.00
46.00,46.00,46.00,46.00
46.00,46.00,46.00,46.00
44.28,44.28,44.28,44.28
44.28,44.28,44.28,44.28
44.28,44.28,44.28,44.28
43.85,43.80,43.85,43.80
43.59,43.59,43.59,43.59
43.59,43.59,43.59,43.59
43.59,43.59,43.59,43.59
43.59,43.59,43.59,43.59
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
41.84,41.83,42.01,41.83
41.25,41.25,41.25,41.25
41.25,41.25,41.25,41.25
41.25,41.25,41.25,41.25
41.62,41.62,41.62,41.62
41.62,41.62,41.62,41.62
41.80,42.80,42.80,41.80
41.99,40.93,42.00,40.93
40.93,40.93,40.93,40.93
40.93,40.93,40.93,40.93
40.93,40.93,40.93,40.93
31.68,31.68,31.68,31.68
31.68,31.68,31.68,31.68
31.68,31.68,31.68,31.68
31.68,31.68,31.68,31.68
40.32,40.54,40.54,40.32
40.54,40.54,40.54,40.54
40.54,40.54,40.54,40.54
40.54,40.54,40.54,40.54
41.38,41.38,41.38,41.38
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
42.98,42.98,42.98,42.98
43.31,40.00,43.31,36.01
40.00,40.00,40.00,40.00
40.00,40.00,40.00,40.00
40.00,40.00,40.00,40.00
40.00,40.00,40.00,40.00
40.00,40.00,40.00,40.00
40.00,40.00,40.00,40.00
42.97,43.48,43.48,42.97
43.48,43.48,43.48,43.48
43.48,43.48,43.48,43.48
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
43.31,43.31,43.31,43.31
39.05,39.05,39.05,39.05
44.00,44.00,44.00,44.00
44.00,44.00,44.00,44.00
44.00,44.00,44.00,44.00
44.00,44.00,44.00,44.00
44.00,44.00,44.00,44.00
44.00,44.00,44.00,44.00
44.00,44.00,44.00,44.00
43.80,44.76,44.76,43.80
44.76,44.76,44.76,44.76
45.12,45.65,45.94,45.10
45.95,46.00,46.00,45.95
47.54,47.52,47.54,47.52
48.29,46.06,48.29,46.06
46.06,46.06,46.06,46.06
48.51,47.20,48.76,47.18
47.20,47.20,47.20,47.20
47.20,47.20,47.20,47.20
47.20,47.20,47.20,47.20
47.20,47.20,47.20,47.20
47.57,47.57,47.57,47.57
47.57,47.57,47.57,47.57
49.83,49.83,49.83,49.83
49.83,49.83,49.83,49.83
49.83,49.83,49.83,49.83
49.83,49.83,49.83,49.83
50.17,50.22,50.22,50.17
50.22,50.22,50.22,50.22
47.74,47.86,47.86,47.74
47.04,47.04,47.04,47.04
47.04,47.04,47.04,47.04
48.90,48.90,48.90,48.90
50.91,48.89,50.91,48.89
48.76,48.76,48.76,48.76
49.00,49.00,49.00,49.00
49.00,49.00,49.00,49.00
49.00,49.00,49.00,49.00
49.95,49.95,49.95,49.95
50.97,50.97,50.97,50.97
50.97,50.97,50.97,50.97
50.97,50.97,50.97,50.97
53.85,53.00,53.85,53.00
53.00,53.00,53.00,53.00
50.18,47.15,50.18,47.15
47.19,47.19,47.19,47.19
47.42,47.42,47.42,47.42
47.60,48.09,48.09,47.60
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
48.09,48.09,48.09,48.09
50.26,50.26,50.26,50.26
49.97,49.36,49.97,49.36
49.36,49.36,49.36,49.36
49.36,49.36,49.36,49.36
49.36,49.36,49.36,49.36
49.24,49.24,49.24,47.69
46.78,46.72,46.78,46.72
46.72,46.72,46.72,46.72
46.72,46.72,46.72,46.72
46.72,46.72,46.72,46.72
46.72,46.72,46.72,46.72
46.72,46.72,46.72,46.72
46.72,46.72,46.72,46.72
46.72,46.72,46.72,46.72
46.72,46.72,46.72,46.72
49.21,49.21,49.21,49.21
49.21,49.21,49.21,49.21
49.21,49.21,49.21,49.21
49.21,49.21,49.21,49.21
49.21,49.21,49.21,49.21
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
48.67,48.67,48.67,48.67
48.50,48.50,48.50,48.50
48.50,48.50,48.50,48.50
48.50,48.50,48.50,48.50
48.50,48.50,48.50,48.50
48.50,48.50,48.50,48.50
48.50,48.50,48.50,48.50
48.50,48.50,48.50,48.50
48.55,48.55,48.55,48.55
48.55,48.55,48.55,48.55
48.55,48.55,48.55,48.55
48.55,48.55,48.55,48.55
48.55,48.55,48.55,48.55
51.95,52.30,52.30,51.95
52.30,52.30,52.30,52.30
52.30,52.30,52.30,52.30
51.28,51.28,51.28,51.28
51.28,51.28,51.28,51.28
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
51.25,51.25,51.25,51.25
59.30,59.30,59.30,59.30
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
56.05,56.00,56.05,56.00
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
57.43,57.43,57.43,57.43
57.43,57.43,57.43,57.43
57.00,57.98,57.98,57.00
57.98,57.98,57.98,57.98
59.00,59.00,59.00,59.00
70.00,70.00,70.00,70.00
70.00,63.00,70.00,63.00
63.00,63.00,63.00,63.00
63.00,63.00,63.00,63.00
63.00,63.00,63.00,63.00
63.00,63.00,63.00,63.00
63.00,63.00,63.00,63.00
56.90,56.90,56.90,56.90
56.90,56.90,56.90,56.90
56.90,56.90,56.90,56.90
65.00,66.63,66.63,65.00
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
66.63,66.63,66.63,66.63
57.80,57.80,57.80,57.80
57.80,57.80,57.80,57.80
57.80,57.80,57.80,57.80
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
60.00,60.00,60.00,60.00
57.00,57.00,57.00,57.00
57.00,57.00,57.00,57.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
45.00,53.00,53.00,45.00
46.44,46.44,46.44,46.44
49.00,50.00,50.00,48.76
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
51.50,53.44,55.12,51.50
53.44,53.44,53.44,53.44
50.23,55.42,55.42,50.23
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
54.05,56.00,56.00,54.05
56.00,56.00,56.00,56.00
56.00,56.00,56.00,56.00
54.00,54.00,54.00,54.00
59.81,60.20,69.00,59.81
60.20,60.20,60.20,60.20
58.52,59.50,59.50,54.87
59.50,59.50,59.50,59.50
59.50,59.50,59.50,59.50
59.50,59.50,59.50,59.50
59.50,59.50,59.50,59.50
59.50,59.50,59.50,59.50
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
62.03,62.03,62.03,62.03
38.70,51.40,51.40,38.70
51.40,51.40,51.40,51.40
45.00,50.00,50.00,45.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
50.00,50.00,50.00,50.00
40.16,47.40,47.40,40.16
47.40,47.40,47.40,47.40
47.40,47.40,47.40,47.40
47.40,47.40,47.40,47.40
47.40,47.40,47.40,47.40
49.00,45.00,49.39,45.00
45.00,45.00,45.00,45.00
45.00,45.00,45.00,45.00
45.00,45.00,45.00,45.00
45.00,45.00,45.00,45.00
49.50,49.50,49.50,49.50
49.50,49.50,49.50,49.50
49.50,49.50,49.50,49.50
49.50,49.50,49.50,49.50
49.50,49.50,49.50,49.50
49.50,49.50,49.50,49.50
49.50,49.50,49.50,49.50
49.50,49.50,49.50,49.50
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
63.65,63.65,63.65,63.65
51.00,51.00,51.00,51.00
55.00,55.43,55.43,55.00
55.43,55.43,55.43,55.43
55.43,55.43,55.43,55.43
55.43,55.43,55.43,55.43
55.43,55.43,55.43,55.43
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
50.00,50.00,50.00,50.00
52.50,52.91,52.91,52.50
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
55.00,55.00,55.00,55.00
57.00,57.00,57.00,57.00
57.00,57.00,57.00,57.00
52.02,52.02,52.02,52.02
54.98,54.98,54.98,54.98
54.98,54.98,54.98,54.98
54.98,54.98,54.98,54.98
54.98,54.98,54.98,54.98
52.00,52.00,52.00,52.00
52.00,52.00,52.00,52.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.10,48.10,48.10,48.10
48.10,48.10,48.10,48.10
48.10,48.10,48.10,48.10
48.10,48.10,48.10,48.10
48.10,48.10,48.10,48.10
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
48.00,48.00,48.00,48.00
