FCFP,First Community Financial Partners,NASDAQ
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.05,3.00,3.05,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
2.96,2.90,2.96,2.90
2.95,2.95,2.95,2.95
2.96,2.95,2.96,2.95
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
2.85,2.83,2.85,2.83
2.83,2.83,2.83,2.83
2.85,2.85,2.85,2.85
3.16,3.20,3.20,3.15
2.83,2.58,2.83,2.58
2.58,2.58,2.58,2.58
2.58,2.58,2.58,2.58
2.58,2.58,2.58,2.58
3.03,3.10,3.10,3.03
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.25,3.75,3.75,3.25
3.75,3.75,3.75,3.75
3.70,3.75,3.75,3.70
3.90,3.90,3.90,3.90
3.90,3.90,3.90,3.90
3.75,3.75,3.75,3.75
3.75,4.00,4.00,3.75
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.74,3.70,3.74,3.65
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.65,3.45,3.65,3.45
3.45,3.45,3.45,3.45
3.60,3.60,3.60,3.60
3.60,3.60,3.60,3.60
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.60,3.65,3.65,3.60
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.75,3.75,3.75,3.75
3.80,3.80,3.80,3.80
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.85,3.90,3.98,3.83
3.90,3.90,3.90,3.90
3.90,4.00,4.00,3.90
4.00,4.25,4.25,3.95
4.24,4.25,4.25,4.24
4.25,4.25,4.25,4.20
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.38,4.38,4.25
4.38,4.38,4.38,4.38
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.25,4.25,4.25,4.25
4.30,4.63,5.00,4.30
4.63,4.63,4.63,4.63
4.63,4.63,4.63,4.63
4.55,4.55,4.55,4.55
4.55,4.55,4.55,4.55
4.55,4.55,4.55,4.55
4.55,4.55,4.55,4.55
4.55,4.55,4.55,4.55
4.55,4.55,4.55,4.55
4.20,4.55,4.55,4.20
4.40,4.20,4.40,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.36,4.36,4.36,4.36
4.20,3.60,4.20,3.55
3.70,3.90,3.90,3.70
3.95,4.00,4.00,3.95
4.00,4.00,4.00,4.00
3.90,3.90,3.90,3.90
3.85,4.00,4.00,3.85
4.15,4.35,4.35,4.15
4.35,4.00,4.35,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.10,4.10,4.00
4.10,4.10,4.10,4.10
4.05,4.05,4.05,4.05
4.00,4.03,4.10,3.95
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.10,4.10,4.10,4.10
4.15,4.15,4.15,4.15
4.25,4.25,4.25,4.25
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.15,4.15,4.15,4.15
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.15,4.10,4.15,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.05,4.05,4.05,4.05
4.10,4.10,4.10,4.10
4.10,4.00,4.25,4.00
4.25,4.25,4.25,4.25
4.30,4.39,4.40,4.30
4.30,4.30,4.34,4.30
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.20,4.35,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.20,4.20,4.20,4.20
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.26,4.26,4.26,4.26
4.26,4.26,4.26,4.26
4.26,4.26,4.26,4.26
4.26,4.26,4.26,4.26
4.26,4.26,4.26,4.26
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.30,4.30,4.30,4.30
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.25,4.25,4.25,4.25
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.35,4.35,4.45,4.35
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.34,4.35,4.34
4.30,4.34,4.34,4.30
4.34,4.34,4.34,4.34
4.36,4.45,4.50,4.30
4.48,4.50,4.50,4.48
4.50,4.50,4.50,4.50
4.55,4.55,4.55,4.55
4.65,4.60,4.65,4.60
4.60,4.60,4.60,4.60
4.60,4.60,4.60,4.60
4.40,4.45,4.45,4.40
4.45,4.45,4.45,4.45
4.45,4.45,4.45,4.45
4.35,4.34,4.40,4.30
4.31,4.31,4.31,4.31
4.35,4.40,4.40,4.35
4.40,4.40,4.40,4.40
4.40,4.40,4.40,4.40
4.39,4.37,4.39,4.37
4.40,4.40,4.40,4.40
4.36,4.36,4.36,4.36
4.36,4.36,4.36,4.36
4.36,4.36,4.36,4.36
4.36,4.36,4.36,4.36
4.40,4.45,4.45,4.40
4.47,4.50,4.50,4.47
4.50,4.50,4.50,4.50
4.50,4.55,4.55,4.50
4.55,4.55,4.55,4.55
4.63,4.63,4.63,4.63
4.66,4.66,4.66,4.66
4.66,4.66,4.66,4.66
4.65,4.65,4.65,4.65
4.66,4.65,4.66,4.65
4.66,4.66,4.66,4.66
4.67,4.67,4.67,4.67
4.68,4.70,4.71,4.68
4.71,4.70,4.72,4.70
4.70,4.70,4.70,4.70
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.76,4.76,4.76,4.76
4.76,4.72,4.80,4.72
4.72,4.70,4.72,4.70
4.72,4.72,4.72,4.72
4.72,4.70,4.72,4.70
4.70,4.73,4.73,4.70
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.73,4.73,4.73,4.73
4.70,4.70,4.70,4.70
4.70,4.65,4.70,4.65
4.65,4.65,4.65,4.65
4.70,4.70,4.70,4.70
4.70,4.70,4.70,4.70
4.65,4.63,4.65,4.45
4.61,4.60,4.61,4.60
4.63,4.64,4.64,4.63
4.61,4.61,4.61,4.61
4.62,4.63,4.63,4.62
4.63,4.63,4.63,4.62
4.63,4.63,4.63,4.63
4.64,4.64,4.64,4.64
4.64,4.64,4.64,4.64
4.65,4.65,4.65,4.65
4.65,4.65,4.65,4.65
4.65,4.65,4.65,4.65
4.65,4.65,4.65,4.65
4.65,4.65,4.65,4.65
4.69,4.69,4.69,4.69
4.69,4.69,4.69,4.69
4.69,4.69,4.69,4.69
4.69,4.79,4.79,4.69
4.79,4.79,4.79,4.79
4.75,4.76,4.76,4.75
4.74,4.74,4.75,4.74
4.78,4.78,4.78,4.78
4.78,4.78,4.78,4.78
4.78,4.77,4.78,4.77
4.77,4.78,4.78,4.74
4.78,4.78,4.78,4.78
4.77,4.78,4.78,4.77
4.79,4.79,4.79,4.79
4.78,4.79,4.80,4.78
4.78,4.80,4.80,4.78
4.80,4.80,4.80,4.80
4.80,4.81,4.81,4.80
4.79,4.79,4.82,4.79
4.79,4.79,4.79,4.79
4.82,4.93,4.93,4.82
4.95,4.99,4.99,4.95
5.00,5.43,5.43,4.98
5.33,4.94,5.33,4.94
4.98,4.95,4.99,4.90
4.98,4.98,4.98,4.97
4.99,4.99,4.99,4.98
5.00,5.05,5.05,5.00
5.05,5.05,5.05,4.88
5.10,5.20,5.20,5.10
5.15,5.25,5.25,5.00
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.20,5.20,5.20,5.20
5.25,5.15,5.25,5.15
5.15,5.15,5.15,5.15
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.18,5.18,5.18,5.18
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.15,5.15,5.15,5.15
5.14,5.14,5.14,5.14
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.17,5.17,5.17,5.17
5.17,5.17,5.17,5.17
5.20,5.20,5.20,5.20
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.30,5.50,5.50,5.30
5.70,5.69,5.70,5.69
5.70,5.75,5.75,5.70
5.75,5.75,5.75,5.75
5.63,5.45,5.63,5.45
5.45,5.35,5.45,5.35
5.35,5.35,5.35,5.35
5.50,5.50,5.50,5.47
5.46,5.49,5.49,5.46
5.49,5.49,5.49,5.49
5.48,5.48,5.48,5.48
5.48,5.48,5.48,5.48
5.35,5.35,5.35,5.35
5.35,5.35,5.35,5.35
5.35,5.35,5.35,5.35
5.36,5.36,5.36,5.36
5.39,5.37,5.39,5.35
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.44,5.47,5.47,5.43
5.47,5.47,5.47,5.47
5.50,5.50,5.55,5.50
5.45,5.45,5.45,5.45
5.45,5.45,5.45,5.45
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.50,5.45,5.50,5.32
5.44,5.45,5.45,5.44
5.38,5.42,5.42,5.38
5.42,5.42,5.42,5.42
5.75,5.75,5.75,5.75
5.55,5.50,5.55,5.46
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.47,5.47,5.47,5.47
5.47,5.47,5.47,5.47
5.47,5.47,5.47,5.47
5.47,5.47,5.47,5.47
5.47,5.47,5.47,5.47
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.52,5.50,5.52,5.50
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.70,5.90,5.90,5.70
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.75,5.75,5.87,5.75
5.75,5.85,5.85,5.60
5.85,5.85,5.85,5.85
5.85,5.85,5.85,5.85
5.85,5.85,5.85,5.85
5.85,5.85,5.85,5.85
5.84,5.85,5.85,5.84
5.85,5.85,5.85,5.85
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.77,5.79,5.79,5.77
5.75,5.84,5.84,5.75
5.84,5.84,5.84,5.84
5.84,5.84,5.84,5.84
5.82,5.82,5.82,5.82
5.82,5.82,5.82,5.82
5.82,5.82,5.82,5.82
5.84,5.84,5.84,5.84
5.84,5.84,5.84,5.84
5.85,5.85,5.85,5.85
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.99,5.99,5.99,5.99
6.00,6.00,6.00,6.00
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.09,6.20,6.20,6.09
6.05,6.10,6.10,6.05
6.10,6.15,6.15,6.10
6.20,6.25,6.35,6.20
6.25,6.25,6.25,6.25
6.25,6.25,6.35,6.25
6.25,6.25,6.25,6.25
6.30,6.20,6.58,6.15
6.20,6.45,6.45,6.20
6.50,6.55,6.55,6.50
6.55,6.55,6.55,6.55
6.55,6.55,6.55,6.55
6.55,6.55,6.55,6.55
6.55,6.55,6.55,6.55
6.55,6.55,6.55,6.55
6.45,6.45,6.47,6.45
6.45,6.45,6.45,6.45
6.45,6.25,6.45,6.15
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.25,6.50,6.50,6.25
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.40,6.40,6.43,6.40
6.47,6.50,6.65,6.47
6.50,6.50,6.50,6.50
6.28,6.70,6.70,6.28
6.60,6.61,6.61,6.60
6.72,6.80,6.85,6.72
6.81,6.81,6.81,6.81
6.80,6.77,6.80,6.70
6.77,6.77,6.77,6.77
6.75,6.83,6.83,6.75
6.85,7.00,7.00,6.85
7.00,6.99,7.00,6.99
7.00,7.00,7.00,7.00
6.80,6.90,6.91,6.76
7.00,7.00,7.00,6.80
7.00,6.90,7.00,6.65
7.00,7.00,7.00,7.00
6.95,6.72,7.00,6.72
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,6.93,7.00,6.93
6.99,6.99,6.99,6.99
6.99,6.80,6.99,6.80
6.85,7.00,7.00,6.85
6.99,6.68,7.00,6.68
6.95,6.90,7.00,6.90
6.90,6.82,6.90,6.82
6.90,6.87,6.90,6.87
6.68,6.85,6.85,6.68
6.90,6.90,6.90,6.79
6.90,6.90,6.90,6.90
6.87,6.82,6.87,6.82
6.94,6.94,6.94,6.94
6.95,6.90,6.95,6.75
6.95,6.90,6.95,6.90
6.91,6.88,6.91,6.88
6.88,6.88,6.88,6.88
6.81,6.89,6.89,6.70
6.89,6.70,6.89,6.70
6.71,6.80,6.90,6.70
6.70,6.78,6.80,6.68
6.80,6.78,6.80,6.78
6.80,6.80,6.80,6.70
6.75,6.69,6.75,6.65
6.80,6.80,6.80,6.78
6.65,6.65,6.80,6.65
6.75,6.70,6.75,6.70
6.75,6.75,6.75,6.75
6.75,6.70,6.75,6.65
6.75,6.65,6.75,6.65
6.65,6.65,6.65,6.65
6.65,6.75,6.75,6.61
6.62,6.62,6.62,6.62
6.69,6.69,6.69,6.69
6.51,6.51,6.51,6.51
6.51,6.51,6.51,6.51
6.52,6.51,6.52,6.51
6.63,6.65,6.65,6.61
6.58,6.51,6.60,6.51
6.51,6.51,6.51,6.51
6.52,6.60,6.60,6.50
6.51,6.45,6.65,6.45
6.26,6.26,6.26,6.26
6.33,6.33,6.33,6.33
6.25,6.27,6.28,6.20
6.30,6.30,6.30,6.30
6.35,6.35,6.35,6.35
6.50,6.50,6.50,6.50
6.55,6.65,6.65,6.55
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.60,6.60,6.60,6.59
6.60,6.60,6.60,6.52
6.52,6.53,6.53,6.52
6.60,6.70,6.70,6.60
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.67,6.61,6.70,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.65,6.65,6.65,6.65
6.65,6.65,6.65,6.65
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.73,6.61
6.74,6.71,6.74,6.71
6.62,6.61,6.65,6.61
6.61,6.61,6.61,6.61
6.62,6.62,6.62,6.62
6.62,6.64,6.64,6.62
6.60,6.64,6.64,6.60
6.60,6.60,6.60,6.60
6.60,6.60,6.60,6.60
6.62,6.69,6.69,6.62
6.62,6.66,6.66,6.61
6.66,6.66,6.66,6.66
6.66,6.66,6.66,6.66
6.69,6.75,6.80,6.69
6.77,6.77,6.77,6.77
6.70,6.75,6.80,6.70
6.75,6.75,6.75,6.75
6.75,6.80,6.80,6.75
6.78,6.78,6.78,6.78
6.75,6.80,6.80,6.75
6.80,6.78,6.80,6.78
6.75,6.80,6.80,6.70
6.80,6.78,6.80,6.78
6.80,6.80,6.80,6.80
6.76,6.70,6.76,6.70
6.70,6.80,6.80,6.70
6.79,7.31,7.31,6.79
7.24,7.24,7.24,7.24
7.19,7.19,7.19,7.19
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.10,7.24,7.24,7.10
7.24,7.24,7.24,7.24
7.24,7.24,7.24,7.24
7.24,7.24,7.24,7.24
7.08,7.16,7.16,7.08
7.16,7.15,7.16,7.15
7.16,7.15,7.16,7.15
7.10,7.09,7.11,7.09
7.08,7.23,7.23,7.00
7.00,7.03,7.17,7.00
7.24,7.13,7.24,7.13
7.12,7.10,7.12,7.10
7.10,7.10,7.10,7.10
7.10,7.11,7.16,7.10
7.11,7.11,7.11,7.11
7.19,7.08,7.19,7.08
7.10,7.10,7.16,7.00
7.45,7.35,7.45,7.35
7.23,7.20,7.23,7.05
7.10,7.15,7.15,7.10
7.26,7.26,7.26,7.26
7.15,7.20,7.20,7.14
7.15,7.25,7.25,6.77
7.12,7.10,7.24,7.10
7.19,7.25,7.25,7.15
7.12,7.25,7.25,7.12
7.18,7.22,7.25,7.15
7.25,7.25,7.25,7.25
7.24,7.24,7.24,7.24
7.25,7.23,7.25,7.20
7.25,7.25,7.25,7.23
7.09,7.25,7.25,7.07
7.25,7.25,7.25,7.25
7.25,7.23,7.25,7.23
7.15,7.23,7.23,7.15
7.25,7.45,7.45,7.25
7.45,7.45,7.45,7.45
7.10,7.39,7.40,7.08
7.49,7.47,7.50,7.41
7.48,7.75,7.75,7.36
7.50,7.74,7.74,7.50
7.75,7.75,7.75,7.75
7.75,7.71,8.45,7.71
7.80,8.21,8.21,7.80
8.20,8.17,8.20,8.07
8.12,8.20,8.20,8.00
8.00,7.35,8.20,7.00
7.37,7.00,7.38,7.00
7.10,7.55,7.55,7.10
7.40,7.47,7.60,7.35
7.50,7.54,7.84,7.50
7.11,7.11,7.11,7.11
7.85,7.68,7.85,7.66
7.68,7.68,7.68,7.68
7.69,7.82,7.90,7.69
7.82,7.82,7.82,7.82
7.82,7.82,7.82,7.82
7.85,7.90,7.90,7.85
8.06,8.10,8.10,7.95
8.10,8.10,8.10,8.10
8.10,8.25,8.25,8.10
8.48,8.75,9.49,8.48
8.70,8.70,9.20,8.37
8.95,8.84,9.00,8.75
8.75,8.70,8.84,8.47
8.69,8.70,8.70,8.50
8.70,8.72,8.72,8.35
8.70,8.70,8.75,8.30
8.70,8.96,9.00,8.69
8.66,8.99,9.00,8.66
8.74,8.98,8.98,8.74
8.39,8.99,8.99,8.39
8.61,9.00,9.00,8.50
8.99,8.92,8.99,8.56
8.51,9.00,9.00,8.51
8.90,9.10,9.10,8.52
9.04,9.00,9.05,8.61
8.61,9.00,9.00,8.61
8.95,9.00,9.05,8.93
8.96,9.04,9.04,8.95
9.00,8.90,9.00,8.90
8.95,8.98,9.00,8.95
8.97,9.00,9.05,8.95
9.00,8.98,9.00,8.86
8.98,8.98,8.98,8.98
9.00,9.00,9.00,8.70
8.99,9.00,9.00,8.70
8.98,9.00,9.00,8.72
8.99,9.00,9.05,8.99
8.87,9.00,9.00,8.84
9.00,9.00,9.00,8.83
9.00,8.99,9.00,8.76
9.00,9.00,9.00,8.98
8.75,8.99,9.00,8.75
8.91,8.99,8.99,8.91
8.98,9.00,9.00,8.92
9.00,8.98,9.00,8.98
8.98,9.00,9.00,8.95
8.99,8.99,8.99,8.91
8.90,8.99,8.99,8.90
8.98,8.95,8.99,8.90
8.94,8.95,8.97,8.90
8.97,8.95,8.97,8.93
8.92,8.92,8.97,8.92
8.88,8.95,8.95,8.83
8.96,8.99,8.99,8.84
8.95,8.93,8.97,8.70
8.71,8.85,8.97,8.71
8.91,8.90,8.96,8.83
8.70,8.86,8.96,8.70
8.70,8.84,8.90,8.70
8.90,8.88,8.90,8.80
8.90,8.89,8.90,8.89
8.90,8.75,8.90,8.75
8.89,8.81,8.90,8.70
8.70,8.82,8.82,8.70
8.85,8.60,8.87,8.50
8.69,8.56,8.84,8.19
8.65,8.51,8.79,8.10
8.80,8.18,8.80,7.87
8.50,8.47,8.75,8.47
8.60,8.82,8.82,8.55
8.83,8.82,8.84,8.51
8.80,8.85,8.90,8.60
8.85,8.93,9.00,8.26
9.00,8.65,9.00,8.54
8.85,8.94,8.94,8.74
8.93,8.66,8.93,8.35
8.72,8.80,8.84,8.60
8.70,8.65,8.85,8.58
8.55,8.50,8.75,8.40
8.43,8.80,8.90,8.35
8.74,8.85,8.94,8.48
8.82,8.90,8.90,8.59
8.94,8.93,8.94,8.47
8.91,8.97,8.97,8.84
8.97,8.89,8.97,8.89
8.96,8.88,8.97,8.75
8.97,8.99,9.00,8.80
8.90,8.97,8.99,8.73
8.98,8.88,8.98,8.88
8.98,8.97,8.98,8.97
8.96,8.97,8.98,8.91
8.97,9.00,9.00,8.96
8.83,8.93,9.00,8.75
8.88,8.97,9.08,8.83
9.05,8.98,9.05,8.98
8.99,8.99,9.00,8.93
9.00,9.01,9.04,8.97
8.63,8.95,9.00,8.63
8.98,8.90,8.98,8.89
8.97,8.96,8.97,8.90
8.96,8.91,8.96,8.83
8.93,8.97,8.98,8.90
8.98,8.95,8.98,8.82
8.90,8.98,8.98,8.90
8.95,8.95,8.98,8.89
8.88,8.95,8.96,8.83
8.91,8.98,8.98,8.86
8.86,8.98,8.98,8.86
8.97,8.83,8.97,8.83
8.83,8.89,8.92,8.83
8.86,8.94,8.98,8.86
8.97,8.87,8.97,8.86
8.88,8.93,8.93,8.88
8.94,8.92,8.94,8.90
8.85,8.91,8.94,8.85
8.93,8.94,8.94,8.93
8.87,8.90,8.94,8.87
8.88,8.93,8.94,8.87
8.93,8.88,8.94,8.88
8.94,8.94,8.94,8.90
8.94,8.96,8.96,8.94
9.00,9.00,9.00,8.95
8.92,9.14,9.15,8.92
9.06,9.08,9.12,9.06
9.00,9.15,9.15,9.00
9.05,9.13,9.17,9.05
9.05,9.16,9.16,9.03
9.13,9.17,9.18,9.01
9.08,9.17,9.20,9.08
9.18,9.40,9.45,9.10
9.46,9.36,9.54,9.24
9.44,9.46,9.47,9.31
9.50,9.33,9.50,9.30
9.42,9.45,9.48,9.41
9.44,9.45,9.46,9.44
9.45,9.44,9.46,9.40
9.45,9.48,9.50,9.26
9.40,9.50,9.55,9.40
9.47,9.47,9.54,9.47
9.50,9.45,9.50,9.33
9.49,9.52,9.53,9.46
9.50,9.44,9.50,9.39
9.40,9.48,9.48,9.26
9.48,9.50,9.50,9.46
9.49,9.49,9.55,9.46
9.50,9.39,9.50,9.27
9.54,9.46,9.54,9.34
9.39,9.39,9.48,9.36
9.33,9.25,9.33,9.25
9.07,9.13,9.28,9.04
9.18,9.10,9.34,8.93
9.05,9.30,9.35,8.81
9.00,9.35,9.40,9.00
9.40,9.30,9.40,9.30
9.30,9.35,9.45,9.15
9.30,9.35,9.45,9.23
9.45,9.70,9.70,9.45
9.75,9.55,9.75,9.55
9.60,9.60,9.65,9.55
9.65,9.50,9.65,9.25
9.60,9.55,9.60,9.50
9.45,9.55,9.60,9.40
9.60,9.45,9.60,9.45
9.61,9.55,9.65,9.50
9.60,9.60,9.65,9.55
8.65,9.30,9.65,8.65
9.45,9.65,9.65,9.45
9.65,9.65,9.70,9.60
9.70,9.75,9.75,9.65
9.75,10.00,10.00,9.10
10.05,10.25,10.25,9.82
10.50,10.25,10.50,10.20
10.30,10.35,10.35,10.15
10.40,10.35,10.40,10.30
10.45,10.45,10.45,10.40
10.50,10.45,10.50,10.35
10.40,10.55,10.60,10.40
10.60,10.80,10.85,10.55
10.75,10.85,10.90,10.70
10.90,10.90,10.90,10.70
10.80,11.00,11.00,10.80
11.00,10.90,11.10,10.90
11.00,10.90,11.00,10.85
11.00,12.05,12.35,10.98
12.25,11.95,12.43,11.90
11.80,11.95,11.95,11.35
11.90,12.15,12.20,11.69
