INS,Intelligent Systems Corporation Common Stock,NASDAQ
1.35,1.29,1.35,1.29
1.31,1.50,1.50,1.27
1.33,1.29,1.50,1.21
1.23,1.21,1.23,1.21
1.21,1.23,1.23,1.21
1.22,1.22,1.22,1.22
1.21,1.26,1.26,1.21
1.26,1.26,1.26,1.26
1.22,1.22,1.22,1.22
1.22,1.22,1.22,1.22
1.22,1.16,1.22,1.00
1.13,1.13,1.13,1.13
1.14,1.14,1.14,1.14
1.09,1.10,1.10,1.09
1.11,1.11,1.11,1.11
1.08,1.08,1.10,1.08
1.13,1.17,1.27,1.13
1.17,1.12,1.17,1.11
1.17,1.20,1.31,1.17
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.33,1.18,1.33,1.07
1.23,1.17,1.23,1.11
1.11,1.15,1.17,1.11
1.15,1.15,1.15,1.15
1.19,1.19,1.19,1.19
1.11,1.17,1.17,1.11
1.13,1.12,1.13,1.12
1.14,1.16,1.16,1.12
1.13,1.13,1.13,1.13
1.13,1.13,1.13,1.13
1.13,1.13,1.13,1.13
1.13,1.13,1.13,1.13
1.13,1.13,1.13,1.13
1.13,1.13,1.13,1.13
1.13,1.13,1.13,1.13
1.13,1.13,1.13,1.13
1.12,1.12,1.12,1.12
1.40,1.13,1.53,1.13
1.23,1.23,1.33,1.23
1.15,1.30,1.40,1.15
1.41,1.39,1.41,1.24
1.34,1.39,1.42,1.34
1.38,1.24,1.38,1.21
1.38,1.33,1.40,1.33
1.42,1.23,1.49,1.19
1.38,1.23,1.40,1.23
1.23,1.23,1.23,1.23
1.20,1.24,1.26,1.18
1.24,1.24,1.24,1.24
1.24,1.25,1.29,1.24
1.28,1.28,1.28,1.28
1.28,1.28,1.28,1.28
1.38,1.35,1.38,1.35
1.35,1.35,1.35,1.35
1.41,1.42,1.42,1.35
1.45,1.68,1.75,1.39
1.51,1.62,1.62,1.51
1.62,1.70,1.75,1.59
1.69,1.65,1.69,1.61
1.60,1.56,1.61,1.52
1.70,1.54,1.70,1.54
1.57,1.55,1.61,1.53
1.53,1.50,1.53,1.42
1.45,1.48,1.49,1.41
1.42,1.41,1.42,1.30
1.33,1.43,1.43,1.33
1.36,1.36,1.36,1.36
1.36,1.43,1.43,1.36
1.48,1.50,1.52,1.48
1.51,1.51,1.51,1.51
1.39,1.50,1.50,1.39
1.40,1.41,1.50,1.36
1.56,1.42,1.57,1.32
1.47,1.52,1.53,1.37
1.52,1.42,1.54,1.41
1.42,1.53,1.53,1.32
1.54,1.42,1.54,1.38
1.49,1.49,1.52,1.41
1.43,1.43,1.43,1.41
1.50,1.52,1.52,1.48
1.49,1.44,1.49,1.43
1.45,1.45,1.45,1.45
1.50,1.49,1.51,1.49
1.40,1.42,1.43,1.40
1.48,1.48,1.48,1.48
1.50,1.40,1.50,1.40
1.50,1.50,1.51,1.37
1.50,1.53,1.53,1.45
1.50,1.47,1.63,1.47
1.47,1.50,1.50,1.47
1.50,1.49,1.56,1.49
1.55,1.54,1.55,1.48
1.57,1.55,1.57,1.51
1.56,1.54,1.57,1.54
1.54,1.58,1.58,1.54
1.55,1.59,1.59,1.54
1.50,1.59,1.59,1.50
1.42,1.58,1.59,1.42
1.55,1.54,1.55,1.52
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.52,1.56,1.57,1.49
1.54,1.55,1.58,1.47
1.55,1.53,1.56,1.36
1.58,1.57,1.58,1.50
1.53,1.55,1.59,1.51
1.54,1.56,1.58,1.52
1.53,1.53,1.56,1.50
1.56,1.50,1.56,1.46
1.51,1.50,1.57,1.36
1.48,1.47,1.52,1.44
1.50,1.54,1.58,1.45
1.52,1.52,1.52,1.52
1.53,1.53,1.59,1.53
1.52,1.79,1.94,1.52
1.77,1.69,1.84,1.61
1.70,1.67,1.70,1.60
1.68,1.67,1.68,1.59
1.64,1.71,1.78,1.64
1.76,1.70,1.76,1.65
1.67,1.67,1.75,1.53
1.67,1.65,1.70,1.60
1.65,1.65,1.65,1.65
1.60,1.67,1.67,1.58
1.62,1.68,1.70,1.62
1.69,1.72,1.77,1.61
1.62,1.61,1.69,1.61
1.68,1.65,1.69,1.63
1.73,1.67,1.73,1.65
1.67,1.67,1.67,1.66
1.65,1.65,1.65,1.63
1.68,1.63,1.68,1.60
1.61,1.62,1.72,1.60
1.67,1.62,1.70,1.62
1.66,1.68,1.68,1.60
1.70,1.69,1.70,1.61
1.70,1.68,1.70,1.67
1.70,1.81,1.83,1.65
1.81,2.04,2.07,1.76
2.10,2.13,2.37,2.00
2.16,2.11,2.28,2.08
2.22,2.29,2.66,2.15
2.30,2.24,2.30,2.18
2.24,2.08,2.25,2.00
1.99,2.16,2.46,1.99
2.09,2.14,2.17,2.00
2.14,2.22,2.32,2.14
2.24,2.21,2.29,2.17
2.24,2.16,2.25,2.14
2.15,1.94,2.15,1.83
1.99,1.90,1.99,1.90
1.82,1.94,1.95,1.72
1.91,1.90,1.92,1.90
1.95,1.90,1.99,1.89
1.93,1.96,1.99,1.90
2.08,1.93,2.08,1.88
1.86,2.01,2.01,1.83
2.05,1.93,2.05,1.92
2.04,1.94,2.04,1.94
1.93,2.00,2.10,1.85
2.09,2.01,2.09,1.85
2.06,2.06,2.14,2.06
2.10,2.17,2.25,2.09
2.17,2.14,2.25,2.14
2.14,2.26,2.26,2.09
2.35,2.65,2.65,2.34
2.68,2.45,2.68,2.44
2.63,2.55,2.63,2.42
2.63,2.56,2.63,2.45
2.58,2.47,2.61,2.44
2.45,2.48,2.49,2.38
2.58,2.67,2.67,2.45
2.43,2.62,2.67,2.43
2.44,2.43,2.47,2.42
2.40,2.23,2.41,2.22
2.15,2.46,2.46,2.14
2.43,2.46,2.46,2.31
2.43,2.46,2.46,2.31
2.46,2.50,2.67,2.40
2.52,2.62,2.62,2.45
2.55,2.40,2.55,2.25
2.27,2.33,2.38,2.27
2.37,2.37,2.37,2.25
2.25,2.48,2.49,2.20
2.24,1.81,2.25,1.66
1.99,1.85,1.99,1.80
1.86,1.82,1.89,1.80
1.80,1.86,1.86,1.70
1.84,1.74,1.89,1.66
1.67,1.70,1.73,1.62
1.70,1.69,1.72,1.60
1.69,1.75,1.94,1.61
1.66,1.69,1.75,1.66
1.63,1.75,1.75,1.63
1.74,1.68,1.90,1.62
1.61,1.60,1.70,1.60
1.61,1.66,1.70,1.61
1.67,1.68,1.80,1.60
1.66,1.62,1.66,1.62
1.61,1.63,1.66,1.59
1.60,1.65,1.69,1.60
1.61,1.66,1.68,1.61
1.61,1.63,1.68,1.61
1.60,1.61,1.62,1.60
1.64,1.64,1.64,1.64
1.60,1.62,1.63,1.60
1.61,1.63,1.65,1.61
1.60,1.59,1.60,1.55
1.67,1.63,1.67,1.63
1.69,1.58,1.69,1.58
1.58,1.58,1.58,1.55
1.55,1.54,1.56,1.54
1.53,1.50,1.54,1.45
1.52,1.49,1.73,1.46
1.48,1.51,1.56,1.47
1.61,1.59,1.68,1.55
1.50,1.49,1.50,1.46
1.54,1.49,1.54,1.45
1.46,1.45,1.46,1.45
1.47,1.44,1.47,1.44
1.40,1.35,1.40,1.35
1.33,1.39,1.39,1.33
1.40,1.39,1.40,1.38
1.37,1.45,1.45,1.36
1.35,1.36,1.37,1.35
1.34,1.34,1.35,1.34
1.34,1.30,1.34,1.28
1.30,1.40,1.40,1.30
1.32,1.36,1.36,1.32
1.32,1.32,1.35,1.32
1.31,1.35,1.35,1.31
1.35,1.35,1.35,1.35
1.39,1.39,1.40,1.36
1.30,1.40,1.40,1.30
1.45,1.42,1.51,1.32
1.48,1.44,1.49,1.34
1.48,1.43,1.48,1.40
1.43,1.45,1.49,1.43
1.33,1.44,1.44,1.33
1.43,1.45,1.68,1.37
1.36,1.38,1.40,1.33
1.39,1.60,1.67,1.33
1.58,1.61,1.71,1.52
1.61,1.45,1.64,1.41
1.35,1.50,1.58,1.35
1.56,1.50,1.56,1.47
1.50,1.43,1.53,1.37
1.39,1.66,1.91,1.36
1.70,1.51,1.79,1.46
1.47,1.46,1.49,1.46
1.48,1.48,1.48,1.41
1.46,1.45,1.46,1.41
1.38,1.45,1.45,1.38
1.45,1.41,1.45,1.41
1.41,1.42,1.43,1.41
1.36,1.40,1.40,1.36
1.36,1.36,1.36,1.36
1.35,1.37,1.42,1.35
1.39,1.41,1.42,1.37
1.47,1.43,1.47,1.43
1.37,1.37,1.37,1.37
1.42,1.40,1.42,1.37
1.47,1.42,1.49,1.42
1.46,1.44,1.47,1.42
1.44,1.43,1.45,1.39
1.45,1.36,1.45,1.35
1.32,1.36,1.36,1.29
1.38,1.35,1.39,1.29
1.32,1.39,1.40,1.32
1.27,1.41,1.41,1.27
1.30,1.34,1.39,1.30
1.34,1.34,1.34,1.34
1.37,1.39,1.39,1.35
1.40,1.36,1.41,1.36
1.37,1.47,1.48,1.37
1.49,1.48,1.49,1.47
1.49,1.44,1.49,1.44
1.42,1.37,1.50,1.26
1.36,1.59,1.87,1.36
1.52,1.63,1.65,1.43
1.45,1.58,1.64,1.45
1.64,1.53,1.66,1.51
1.60,1.56,1.64,1.53
1.47,1.61,1.68,1.47
1.50,1.59,1.62,1.50
1.60,1.61,1.68,1.55
1.65,1.56,1.71,1.56
1.62,1.59,1.63,1.59
1.68,1.54,1.68,1.54
1.40,1.59,1.68,1.40
1.52,1.39,1.52,1.26
1.44,1.55,1.70,1.42
1.61,1.51,1.61,1.49
1.54,1.45,1.56,1.42
1.51,1.41,1.54,1.36
1.36,1.45,1.45,1.34
1.37,1.42,1.45,1.37
1.39,1.39,1.40,1.39
1.37,1.38,1.38,1.37
1.37,1.37,1.37,1.37
1.39,1.40,1.48,1.39
1.39,1.43,1.44,1.37
1.36,1.37,1.42,1.36
1.39,1.35,1.43,1.35
1.34,1.36,1.36,1.29
1.33,1.33,1.35,1.29
1.41,1.40,1.41,1.40
1.33,1.44,1.49,1.33
1.46,1.43,1.52,1.43
1.37,1.37,1.37,1.37
1.34,1.41,1.43,1.34
1.32,1.42,1.48,1.32
1.46,1.50,1.50,1.39
1.50,1.46,1.50,1.41
1.45,1.50,1.54,1.45
1.52,1.69,1.86,1.52
1.73,1.55,1.87,1.46
1.52,1.49,1.54,1.48
1.42,1.39,1.60,1.35
1.39,1.47,1.58,1.35
1.54,1.45,1.54,1.35
1.40,1.37,1.40,1.37
1.40,1.36,1.45,1.34
1.34,1.44,1.48,1.34
1.41,1.43,1.43,1.37
1.40,1.34,1.42,1.32
1.35,1.36,1.40,1.33
1.32,1.34,1.35,1.32
1.35,1.26,1.37,1.26
1.28,1.23,1.28,1.17
1.18,1.21,1.22,1.15
1.17,1.18,1.20,1.15
1.23,1.18,1.23,1.17
1.18,1.24,1.24,1.18
1.23,1.27,1.29,1.17
1.19,1.19,1.23,1.17
1.32,1.18,1.32,1.18
1.22,1.21,1.26,1.20
1.25,1.20,1.25,1.17
1.17,1.18,1.21,1.17
1.20,1.17,1.21,1.16
1.20,1.21,1.21,1.16
1.21,1.21,1.21,1.21
1.16,1.18,1.19,1.15
1.22,1.19,1.22,1.19
1.24,1.22,1.30,1.21
1.24,1.22,1.24,1.19
1.20,1.19,1.20,1.19
1.17,1.18,1.18,1.15
1.19,1.24,1.30,1.18
1.16,1.20,1.22,1.16
1.18,1.18,1.23,1.18
1.18,1.18,1.18,1.18
1.24,1.20,1.24,1.18
1.15,1.27,1.27,1.12
1.27,1.27,1.27,1.27
1.28,1.23,1.28,1.23
1.24,1.26,1.26,1.24
1.27,1.29,1.29,1.26
1.30,1.26,1.30,1.26
1.24,1.24,1.24,1.18
1.24,1.24,1.24,1.24
1.25,1.22,1.25,1.22
1.17,1.18,1.21,1.16
1.12,1.25,1.25,1.12
1.19,1.23,1.23,1.19
1.25,1.24,1.27,1.22
1.24,1.24,1.24,1.24
1.23,1.22,1.24,1.21
1.31,1.27,1.31,1.19
1.21,1.30,1.33,1.21
1.27,1.23,1.27,1.23
1.25,1.19,1.27,1.18
1.17,1.25,1.33,1.17
1.25,1.13,1.27,1.05
1.06,1.15,1.29,0.97
1.13,1.30,1.38,1.09
1.34,1.55,1.59,1.34
1.52,1.59,1.64,1.52
1.59,1.60,1.63,1.57
1.58,1.57,1.59,1.57
1.56,1.56,1.60,1.56
1.60,1.53,1.60,1.51
1.55,1.59,1.63,1.55
1.57,1.57,1.57,1.57
1.60,1.61,1.61,1.59
1.67,1.69,1.70,1.62
1.68,1.65,1.68,1.65
1.58,1.68,1.68,1.58
1.70,1.70,1.70,1.70
1.70,1.70,1.70,1.68
1.70,1.75,1.75,1.70
1.63,1.78,1.78,1.63
1.78,1.76,1.87,1.76
1.86,1.95,2.01,1.80
1.95,2.01,2.03,1.94
2.05,2.13,2.13,2.02
2.14,2.05,2.14,2.01
2.03,2.09,2.09,2.03
2.04,2.10,2.11,2.02
2.03,2.05,2.07,2.02
2.00,2.09,2.13,2.00
2.10,2.10,2.10,2.10
2.12,2.10,2.12,1.99
2.10,2.04,2.10,2.00
2.05,2.13,2.13,2.01
2.15,2.14,2.15,2.05
2.15,2.09,2.15,2.09
1.99,1.99,1.99,1.99
2.00,2.05,2.05,2.00
2.04,2.20,2.20,2.04
2.03,2.03,2.20,2.03
2.12,2.16,2.23,2.12
2.00,2.00,2.00,2.00
2.05,2.10,2.15,2.00
2.10,2.10,2.10,2.10
2.00,2.05,2.19,2.00
2.19,2.19,2.19,2.19
2.05,2.05,2.08,1.70
1.84,2.00,2.01,1.84
1.98,1.96,1.98,1.94
1.95,1.96,2.04,1.95
1.97,2.22,2.22,1.97
1.99,2.06,2.06,1.98
2.06,2.06,2.06,2.06
2.01,2.01,2.01,2.01
2.01,2.24,2.24,2.01
2.25,2.23,2.25,2.20
2.24,2.21,2.24,2.15
2.22,2.20,2.22,2.13
2.23,2.25,2.25,2.16
2.25,2.25,2.25,2.25
2.24,2.36,2.44,2.20
2.35,2.60,2.60,2.21
2.63,2.59,2.63,2.41
2.60,2.40,2.60,2.30
2.54,2.37,2.54,2.37
2.60,2.55,2.71,2.51
2.55,2.75,2.75,2.34
2.75,2.43,2.98,2.35
2.41,2.61,2.61,2.41
2.62,2.75,2.87,2.62
2.84,2.73,2.84,2.68
2.72,2.71,2.72,2.70
2.72,2.73,2.73,2.72
2.88,2.73,2.88,2.73
2.60,2.88,2.88,2.60
2.98,3.00,3.00,2.87
3.00,2.98,3.00,2.82
3.00,2.94,3.00,2.93
2.95,2.95,2.95,2.94
2.95,2.90,2.95,2.76
2.88,2.90,2.90,2.88
2.90,2.90,2.90,2.80
2.71,2.74,2.85,2.71
2.75,2.81,2.81,2.66
2.90,2.87,2.90,2.64
2.84,2.76,2.84,2.76
2.69,2.95,2.95,2.69
3.00,2.84,3.00,2.81
2.95,2.79,2.95,2.73
2.84,2.94,3.04,2.84
2.98,2.95,2.98,2.92
2.94,2.94,2.95,2.93
2.94,2.97,2.97,2.93
2.93,2.93,2.97,2.93
2.95,2.95,2.98,2.95
2.93,2.96,2.96,2.93
2.93,2.96,3.00,2.93
2.94,2.99,2.99,2.94
2.96,2.98,3.00,2.95
2.94,2.97,2.97,2.94
2.95,2.97,2.97,2.95
2.97,2.99,3.00,2.97
2.97,2.94,2.97,2.94
2.94,2.97,2.97,2.94
2.95,2.99,2.99,2.95
2.93,2.95,2.99,2.93
2.94,2.97,3.00,2.94
3.25,3.02,3.34,3.00
2.95,2.95,2.99,2.94
3.05,3.18,3.18,3.05
3.25,3.15,3.25,3.15
3.21,3.17,3.21,3.17
3.25,3.22,3.25,3.18
3.25,3.07,3.33,3.07
3.03,3.02,3.03,3.02
3.18,3.18,3.18,3.18
3.24,3.00,3.24,2.95
2.95,2.95,2.95,2.95
2.97,3.08,3.08,2.97
3.15,3.10,3.15,3.08
3.10,3.10,3.10,3.10
2.94,3.00,3.00,2.94
2.99,3.00,3.03,2.94
2.92,2.96,2.97,2.92
2.95,2.97,3.01,2.95
2.95,2.92,2.97,2.92
2.90,2.94,2.94,2.90
2.93,2.93,2.94,2.90
2.92,2.92,2.92,2.92
2.87,2.87,2.97,2.87
2.88,3.05,3.05,2.88
2.94,2.89,2.94,2.89
2.89,2.95,2.98,2.82
2.97,2.97,2.97,2.97
2.97,2.97,2.97,2.97
3.11,3.02,3.11,3.02
2.97,2.95,3.05,2.95
2.95,2.97,3.06,2.95
2.95,2.95,2.96,2.95
2.95,2.94,2.95,2.92
2.94,2.94,2.94,2.94
2.92,2.90,2.92,2.90
3.09,2.94,3.09,2.88
2.85,2.92,2.92,2.85
2.90,2.97,2.97,2.90
2.88,2.96,2.96,2.87
2.94,2.87,2.96,2.87
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.92,2.87,2.97,2.87
2.94,2.93,2.94,2.86
2.88,2.88,2.88,2.88
2.90,2.94,2.94,2.90
2.90,2.87,2.90,2.85
2.79,2.80,2.80,2.76
2.84,2.90,2.90,2.84
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.92,2.92,2.92,2.92
2.89,2.89,2.89,2.89
2.84,2.82,2.92,2.82
2.90,2.90,2.90,2.90
2.85,2.86,2.86,2.85
2.86,2.86,2.86,2.86
2.86,2.86,2.86,2.86
2.60,2.80,2.80,2.47
2.69,2.69,2.69,2.69
2.61,2.71,2.74,2.61
2.76,2.76,2.76,2.76
2.81,2.87,2.87,2.81
2.89,2.90,2.91,2.82
2.91,2.86,2.91,2.86
2.84,2.84,2.84,2.84
2.89,2.84,2.89,2.84
2.82,2.78,2.82,2.78
2.82,2.81,2.82,2.81
2.80,2.91,2.92,2.80
2.91,2.91,2.91,2.91
2.81,2.80,2.85,2.80
2.80,2.80,2.91,2.80
2.84,2.90,2.90,2.84
2.81,2.90,2.90,2.81
2.90,2.83,2.90,2.83
2.80,2.89,2.89,2.80
2.89,2.89,2.89,2.89
2.80,2.85,2.89,2.80
2.81,2.81,2.81,2.81
2.89,2.90,2.90,2.89
2.90,2.90,2.90,2.88
2.97,2.92,2.97,2.92
2.82,2.95,2.95,2.82
2.90,2.95,2.95,2.89
2.93,2.99,2.99,2.93
2.82,2.71,2.94,2.71
2.71,3.03,3.03,2.44
3.03,3.03,3.03,3.03
3.03,3.03,3.03,3.03
2.96,3.05,3.05,2.96
3.05,3.05,3.05,3.05
2.82,2.84,2.84,2.81
2.83,2.90,2.91,2.83
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.85,2.88,2.88,2.85
2.88,2.88,2.88,2.88
2.88,2.88,2.88,2.88
2.88,2.88,2.88,2.88
2.88,2.88,2.88,2.88
2.88,2.88,2.88,2.88
2.88,2.88,2.88,2.88
2.88,2.88,2.88,2.88
2.73,2.73,2.73,2.73
2.75,2.82,2.82,2.72
2.82,2.82,2.82,2.82
2.82,2.85,2.85,2.82
2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85
2.90,2.85,2.90,2.85
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.90,2.90,2.90,2.90
2.89,2.90,3.00,2.89
2.98,2.85,2.98,2.85
2.84,2.84,2.84,2.84
2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85
2.85,2.85,2.85,2.85
2.95,2.93,2.97,2.93
2.97,2.98,3.03,2.97
3.00,2.99,3.02,2.99
2.99,2.99,2.99,2.99
3.01,2.92,3.01,2.86
2.90,2.81,2.90,2.81
2.94,2.94,2.94,2.94
2.98,2.99,2.99,2.96
2.99,2.99,2.99,2.99
2.90,2.90,2.90,2.90
2.90,2.87,2.90,2.75
2.90,2.90,3.04,2.82
2.95,2.92,2.95,2.92
2.91,2.91,2.91,2.91
2.91,2.91,2.91,2.91
2.92,2.92,2.93,2.90
2.89,2.92,2.97,2.89
2.92,2.92,2.95,2.92
2.85,2.95,2.95,2.85
2.96,2.93,2.96,2.93
2.95,2.95,2.95,2.95
2.93,2.95,2.95,2.86
2.92,2.93,3.06,2.92
3.02,2.95,3.02,2.88
2.92,3.20,3.20,2.92
2.97,3.25,3.25,2.96
3.41,3.28,3.49,3.13
3.35,3.10,3.35,3.10
3.13,3.13,3.13,3.13
3.23,3.18,3.23,3.18
3.13,3.18,3.28,3.13
3.18,3.18,3.18,3.18
3.18,3.18,3.18,3.18
3.24,3.23,3.25,3.23
3.50,3.25,3.50,3.25
3.37,3.32,3.37,3.21
3.39,3.23,3.39,3.23
3.11,3.10,3.12,3.10
3.10,3.10,3.10,3.10
3.06,3.06,3.06,3.06
3.06,3.06,3.06,3.06
3.06,3.06,3.06,3.06
3.06,3.06,3.06,3.06
3.06,3.06,3.06,3.06
3.23,3.08,3.29,3.08
2.97,2.99,3.13,2.97
2.91,3.12,3.14,2.91
3.12,3.32,3.41,3.12
3.34,3.32,3.49,3.31
3.35,3.44,3.46,3.35
3.34,3.00,3.44,2.93
3.00,3.11,3.50,3.00
3.14,2.94,3.15,2.92
3.07,3.07,3.07,3.07
3.00,2.92,3.00,2.92
3.02,3.02,3.02,2.98
3.02,3.02,3.02,3.02
3.02,3.02,3.02,3.02
2.92,2.92,2.92,2.92
2.92,3.02,3.02,2.92
3.02,3.02,3.02,3.02
2.94,2.95,2.96,2.94
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.92,2.92,2.92,2.92
2.95,2.95,2.95,2.95
2.75,2.80,2.82,2.71
3.13,2.87,3.13,2.87
2.75,2.75,2.75,2.75
2.71,2.75,2.78,2.71
2.71,2.75,2.81,2.71
2.86,2.76,2.86,2.75
2.76,2.76,2.76,2.76
2.76,2.76,2.77,2.75
2.85,2.87,2.87,2.85
2.92,2.88,3.30,2.87
3.01,2.94,3.32,2.88
3.03,3.10,3.10,3.03
3.09,3.01,3.10,3.01
3.01,3.01,3.01,3.01
3.14,3.14,3.14,3.14
2.90,2.96,2.96,2.79
2.96,2.96,2.96,2.96
2.82,2.89,2.89,2.82
2.89,2.89,2.89,2.89
2.89,2.97,2.97,2.89
2.95,3.50,3.73,2.95
3.35,3.34,3.35,3.34
3.51,3.51,3.51,3.51
3.55,3.55,3.60,3.55
3.44,3.54,3.60,3.33
3.51,3.51,3.51,3.51
3.58,3.57,3.58,3.57
3.60,3.60,3.61,3.58
3.44,3.44,3.44,3.44
3.44,3.45,3.45,3.44
3.45,3.45,3.45,3.45
3.33,3.34,3.34,3.33
3.34,3.34,3.34,3.34
3.34,3.34,3.34,3.34
3.33,3.45,3.45,3.33
3.39,3.33,3.46,3.33
3.30,3.34,3.34,3.25
3.34,3.34,3.34,3.34
3.26,3.26,3.27,3.26
3.25,3.25,3.25,3.25
3.60,3.51,3.60,3.45
3.17,3.46,3.46,3.17
3.37,3.44,3.44,3.37
3.43,3.50,3.50,3.43
3.50,3.40,3.50,3.40
3.49,3.48,3.49,3.42
3.48,3.48,3.48,3.48
3.41,3.47,3.48,3.41
3.51,3.70,3.70,3.51
3.62,3.62,3.62,3.62
3.70,3.70,3.70,3.59
3.70,3.69,3.73,3.66
3.69,3.69,3.69,3.69
3.83,3.83,3.83,3.83
3.80,3.80,3.80,3.80
3.83,3.63,3.97,3.63
3.75,3.76,3.76,3.73
3.57,3.59,3.70,3.47
3.46,3.47,3.67,3.46
3.47,3.47,3.47,3.47
3.45,3.45,3.45,3.40
3.39,3.54,3.54,3.39
3.57,3.57,3.57,3.57
3.57,3.57,3.57,3.57
3.49,3.42,3.49,3.42
3.33,3.53,3.53,3.33
3.55,3.50,3.55,3.34
3.50,3.50,3.50,3.50
3.50,3.50,3.50,3.50
3.45,3.40,3.50,3.40
3.52,3.54,3.54,3.42
3.30,3.30,3.30,3.30
3.31,3.45,3.45,3.31
3.45,3.45,3.45,3.45
3.31,3.44,3.48,3.31
3.44,3.44,3.44,3.44
3.54,3.42,3.54,3.42
3.47,3.41,3.48,3.41
3.41,3.41,3.41,3.41
3.41,3.41,3.41,3.41
3.48,3.48,3.48,3.48
3.48,3.48,3.48,3.48
3.48,3.48,3.48,3.48
3.53,3.58,3.69,3.51
3.76,3.74,3.76,3.74
3.64,3.70,3.70,3.64
3.70,3.88,3.88,3.70
3.76,3.66,3.89,3.66
3.81,3.80,3.81,3.78
3.73,3.60,3.73,3.53
3.60,3.60,3.60,3.60
3.65,3.56,3.65,3.52
3.86,3.72,3.86,3.72
3.69,3.64,3.70,3.42
3.64,3.64,3.64,3.64
3.70,3.70,3.70,3.70
3.70,3.51,3.70,3.50
3.50,3.50,3.50,3.50
3.62,3.62,3.62,3.62
3.52,3.55,3.58,3.52
3.64,3.73,3.75,3.61
3.70,3.60,3.70,3.60
3.57,3.70,3.70,3.57
3.72,3.88,3.88,3.72
3.79,3.79,3.79,3.79
3.80,3.90,3.91,3.80
4.00,3.91,4.00,3.90
3.75,3.82,3.82,3.61
3.64,3.77,3.77,3.64
3.77,3.77,3.77,3.77
3.64,3.68,3.68,3.61
3.76,3.76,3.76,3.76
4.00,3.96,4.00,3.81
3.96,3.96,3.96,3.96
3.96,3.96,3.96,3.96
3.96,3.96,3.96,3.96
3.89,3.89,3.89,3.89
3.93,4.05,4.05,3.93
3.78,3.77,3.78,3.77
3.71,3.71,3.71,3.71
3.71,3.88,3.90,3.71
3.88,3.88,3.88,3.88
3.84,3.84,3.84,3.84
3.81,3.62,3.81,3.62
3.62,3.62,3.62,3.62
3.62,3.61,3.63,3.61
3.64,3.70,3.85,3.61
3.88,3.79,3.88,3.79
3.88,3.62,3.95,3.62
3.77,3.85,3.87,3.77
3.76,3.73,3.86,3.73
3.85,3.70,3.85,3.70
3.83,3.83,3.83,3.83
3.67,3.69,3.69,3.67
3.67,3.66,3.80,3.66
3.68,3.68,3.68,3.68
3.68,3.68,3.68,3.68
3.68,3.68,3.68,3.68
3.69,3.50,3.75,3.50
3.70,3.56,3.70,3.56
3.60,3.60,3.68,3.60
3.50,3.50,3.67,3.50
3.50,3.53,3.64,3.50
3.63,3.50,3.65,3.50
3.65,3.66,3.68,3.50
3.56,3.54,3.66,3.54
3.95,3.90,3.96,3.70
3.90,3.80,3.90,3.75
3.73,3.73,3.73,3.73
3.71,3.78,3.96,3.71
3.99,3.82,3.99,3.81
3.74,3.71,3.74,3.71
3.56,3.66,3.68,3.56
3.64,3.68,3.72,3.64
3.75,3.65,3.75,3.65
3.65,3.66,3.66,3.65
3.66,3.66,3.66,3.66
3.65,3.68,3.70,3.65
3.74,3.74,3.74,3.74
3.74,3.74,3.74,3.74
3.74,3.74,3.74,3.74
3.74,3.75,3.75,3.74
3.75,3.83,3.83,3.75
3.83,3.83,3.83,3.83
3.83,3.83,3.83,3.83
3.79,3.77,3.81,3.65
3.77,3.77,3.77,3.77
3.57,3.77,3.77,3.57
3.77,3.77,3.77,3.77
3.77,3.77,3.77,3.77
3.55,3.80,3.80,3.55
3.60,3.60,3.60,3.60
3.63,3.82,3.82,3.63
3.63,3.57,3.63,3.57
3.55,3.55,3.58,3.55
3.55,3.55,3.55,3.55
3.79,3.62,3.79,3.62
3.62,3.62,3.62,3.62
3.62,3.62,3.62,3.62
3.62,3.62,3.62,3.62
3.62,3.53,3.62,3.17
3.53,3.53,3.53,3.53
3.58,3.60,3.61,3.56
3.60,3.60,3.60,3.60
3.78,3.64,3.78,3.64
3.72,3.72,3.72,3.72
3.71,3.68,3.71,3.68
3.85,4.24,4.24,3.79
4.24,4.03,4.24,4.02
4.05,4.05,4.21,4.05
4.25,4.30,4.30,4.25
4.44,4.44,4.44,4.44
4.44,4.29,4.44,4.20
4.22,4.25,4.28,4.22
4.21,4.41,4.42,4.21
4.44,4.47,4.47,4.39
4.50,4.44,4.50,4.40
4.20,4.25,4.59,4.20
4.35,4.20,4.51,3.99
4.20,4.20,4.20,4.20
4.37,4.15,4.41,4.11
4.05,4.08,4.08,4.05
