PRAA,PRA Group,NASDAQ
157.17,159.73,160.20,156.02
158.96,155.14,159.07,152.13
156.37,154.60,157.70,153.53
155.63,154.77,155.63,153.53
155.51,156.49,157.11,154.92
156.49,153.63,156.83,153.52
154.83,157.97,158.68,154.05
157.90,158.68,159.68,157.23
158.50,156.19,159.03,155.28
158.43,158.93,158.93,154.49
151.94,149.36,152.75,148.00
149.56,146.51,151.83,145.49
146.69,139.62,146.69,137.48
141.29,141.60,142.96,140.35
141.88,142.07,143.50,140.63
142.48,142.17,142.94,141.28
141.85,141.98,144.13,141.28
143.02,148.24,148.63,142.03
148.35,146.73,150.31,146.48
145.96,145.53,148.00,144.67
144.86,145.70,146.20,144.58
146.35,145.14,146.40,144.50
145.27,145.84,147.93,145.27
145.74,144.91,146.50,144.70
143.69,143.70,144.80,142.59
140.01,141.35,143.14,139.01
142.06,144.13,146.38,142.06
156.02,149.31,159.00,149.04
150.31,154.28,154.47,148.01
51.19,52.08,52.66,50.06
52.27,52.42,52.57,52.05
52.52,51.75,52.81,51.64
51.75,50.55,51.75,50.01
52.04,52.18,52.30,50.48
52.21,52.51,52.92,52.01
53.13,54.53,54.93,52.71
54.92,56.88,57.57,54.77
57.53,56.04,57.53,56.00
55.65,54.82,55.98,54.72
54.80,55.58,55.86,54.19
55.68,55.18,56.59,55.10
55.15,55.41,55.73,54.84
55.20,54.48,55.20,54.35
54.77,54.72,55.27,54.46
54.89,55.45,55.50,54.72
55.68,55.26,56.53,54.96
54.59,53.00,55.43,52.93
52.85,52.83,53.38,52.31
52.83,53.59,54.43,52.56
53.50,53.04,53.54,52.29
53.53,53.14,54.30,52.66
53.35,55.20,55.38,53.18
55.41,56.14,56.64,55.27
56.39,56.69,56.94,55.22
56.87,57.53,57.54,56.55
57.92,59.31,59.34,57.57
59.40,58.78,59.45,58.16
59.19,58.47,59.20,58.45
58.74,58.47,59.04,58.01
59.12,58.97,59.20,58.26
58.79,59.14,59.20,58.43
59.24,58.63,59.31,58.15
58.97,59.52,59.94,58.69
59.23,59.09,59.57,58.53
59.00,59.17,59.48,58.17
59.03,59.81,60.58,58.20
60.02,60.24,60.82,59.31
60.47,61.23,61.60,60.30
60.47,59.59,60.84,59.41
58.63,59.93,60.00,58.61
60.00,61.02,61.16,59.72
60.39,59.59,60.42,59.11
59.59,58.86,59.92,58.18
58.72,58.77,59.59,58.54
58.52,58.50,58.73,58.01
58.61,56.73,58.79,56.42
57.03,56.79,57.45,56.20
57.53,58.36,58.48,57.44
58.34,59.10,59.75,57.79
58.81,60.54,60.70,58.50
60.55,59.19,60.80,59.14
59.45,60.18,60.29,59.45
59.89,60.84,61.03,59.89
61.42,62.13,62.16,61.02
62.34,62.00,62.39,61.76
62.39,61.65,62.40,61.05
61.29,61.18,61.74,60.62
61.28,61.65,62.08,61.23
61.64,61.17,61.77,60.73
61.14,62.22,62.23,60.74
62.16,63.37,63.56,61.42
63.53,62.94,63.96,62.25
63.00,59.45,63.24,57.53
59.24,59.02,59.84,58.87
59.34,58.97,60.03,58.87
58.52,58.54,59.95,58.50
58.98,58.17,59.56,58.11
58.26,57.40,58.70,57.27
57.32,57.30,57.80,56.44
57.32,57.17,57.75,56.92
57.20,56.98,57.49,56.91
56.72,56.85,56.98,56.05
56.85,56.60,57.32,56.30
56.53,56.76,56.83,56.06
56.73,55.56,57.50,55.45
55.46,54.94,55.77,54.84
54.87,54.93,56.16,54.44
55.35,57.51,57.68,55.02
57.45,57.79,57.87,56.66
58.27,57.10,58.27,57.04
57.35,57.69,58.14,57.02
57.58,58.02,58.24,57.09
58.36,58.40,58.84,57.71
58.29,55.89,58.74,55.35
55.55,54.90,55.86,54.40
54.45,54.11,54.60,53.00
53.96,53.78,54.31,53.27
54.11,53.98,54.43,53.55
53.96,53.70,54.16,53.45
53.50,52.70,54.03,52.23
52.72,52.17,53.20,52.00
52.37,52.70,53.12,52.04
52.99,52.20,53.33,52.19
52.40,51.78,53.07,51.67
51.78,51.99,52.11,51.41
51.56,52.04,52.18,51.22
51.70,50.78,52.11,50.64
50.44,51.57,52.05,49.88
51.95,50.90,52.22,50.69
51.00,51.94,52.17,50.88
52.04,51.97,52.45,51.94
52.19,51.63,52.23,51.36
51.63,52.41,52.61,51.08
52.36,52.84,53.32,52.27
52.53,51.81,52.58,51.00
51.83,52.13,52.45,51.32
52.41,51.11,52.65,51.09
51.16,52.41,52.49,51.15
52.50,54.19,54.21,52.05
54.14,54.14,54.49,53.75
54.10,54.77,54.79,53.81
54.72,53.88,54.85,53.31
53.96,54.55,54.83,53.95
54.87,54.01,55.00,53.62
53.75,54.15,54.33,53.73
54.10,53.42,54.69,53.07
53.81,52.98,53.81,52.89
52.85,52.97,53.12,52.69
52.85,52.59,53.15,51.95
52.05,50.98,52.96,50.51
51.12,49.77,51.49,49.72
49.65,50.30,50.60,49.60
49.96,49.43,50.56,49.14
49.89,49.41,50.36,49.10
48.41,50.22,50.75,48.23
50.06,48.12,50.12,47.91
48.43,48.75,49.73,48.12
48.56,48.01,48.87,47.53
48.05,50.45,50.99,48.00
50.73,51.16,51.31,50.17
51.27,50.74,51.81,50.00
50.93,50.22,51.20,50.12
50.11,50.88,51.00,50.11
50.97,51.04,51.23,50.22
51.12,50.71,51.14,50.50
50.84,50.92,51.19,50.15
50.63,50.48,51.34,49.81
56.26,59.40,60.48,56.08
59.28,57.16,59.28,56.82
57.41,56.57,58.69,55.74
56.41,55.77,56.84,55.28
55.96,54.97,55.96,54.39
54.56,54.80,55.01,54.11
54.85,54.23,54.93,53.51
53.77,53.59,54.00,53.17
54.42,53.77,55.09,53.63
53.60,53.49,54.10,53.27
53.73,55.14,55.33,53.32
55.17,55.53,56.07,54.86
55.42,55.68,55.86,54.95
55.64,55.80,55.98,55.51
55.62,56.10,56.15,54.97
56.14,56.19,56.90,55.45
56.25,56.34,57.90,56.10
56.95,57.34,57.88,56.81
57.97,58.08,58.23,57.25
58.15,58.08,58.47,57.67
58.03,57.99,58.60,57.50
58.41,57.56,58.41,57.28
57.83,57.43,58.33,57.00
57.78,57.00,57.95,56.41
57.39,56.39,58.08,56.38
56.34,56.88,57.02,56.07
56.80,57.01,57.50,56.62
57.51,57.86,58.07,57.02
57.78,57.89,58.02,57.21
58.32,58.36,58.69,57.76
58.53,58.40,58.79,58.12
58.87,57.63,59.15,57.34
57.57,57.29,57.74,56.07
57.18,57.50,57.85,57.09
57.90,58.60,58.67,57.40
58.56,57.90,58.70,57.36
57.19,57.67,57.94,56.82
58.34,57.50,58.69,57.17
57.85,58.09,58.19,56.79
58.39,58.65,58.97,58.29
58.76,59.22,59.46,58.05
59.33,59.27,59.49,58.70
59.48,59.36,59.76,59.11
59.28,58.87,59.46,58.71
59.20,58.44,59.20,58.06
58.34,57.57,58.50,57.28
57.74,57.56,58.14,56.93
57.56,57.32,58.40,56.69
57.40,57.15,57.50,56.10
56.57,56.45,57.40,54.50
56.44,56.85,57.35,55.78
56.58,56.95,57.14,56.03
56.84,56.11,57.31,55.88
56.22,56.54,57.60,55.59
56.64,56.74,57.53,55.82
56.40,57.15,57.19,56.22
57.17,56.61,57.65,56.34
56.74,55.96,57.60,55.78
56.03,53.68,56.35,53.45
53.43,52.22,53.87,51.85
52.11,51.90,52.22,51.44
51.64,51.95,52.30,51.51
51.74,51.19,52.18,50.29
51.51,51.46,52.51,51.00
51.37,53.03,53.24,51.17
54.86,54.65,55.28,54.00
54.64,55.64,55.82,54.64
55.34,55.61,55.89,55.05
55.98,55.68,55.98,55.43
55.86,55.79,56.42,55.60
55.67,55.38,55.73,54.81
55.26,54.92,55.60,54.74
54.72,55.02,55.44,54.55
55.35,56.72,56.86,55.00
57.04,57.77,58.41,56.46
57.78,59.63,59.67,57.78
59.23,59.16,59.47,58.85
59.11,58.45,59.16,58.24
58.50,58.23,58.55,57.77
58.58,58.48,58.82,57.96
58.55,58.26,58.55,57.92
58.14,58.55,58.92,57.83
58.63,59.32,59.39,58.39
59.60,59.10,59.64,58.76
59.44,59.31,59.44,58.73
59.31,58.96,59.54,58.58
58.71,59.20,59.68,58.55
58.90,59.51,59.95,58.54
59.59,59.21,59.95,58.72
58.80,59.54,60.00,58.80
59.33,59.53,59.84,58.83
59.47,60.31,60.68,59.47
60.45,60.04,61.40,60.03
60.16,60.17,60.70,60.02
60.17,59.38,60.45,59.34
59.47,58.84,59.47,58.33
59.14,57.99,59.40,57.89
56.99,57.01,57.70,56.77
57.01,56.98,57.22,56.26
57.70,56.96,57.79,56.80
57.11,56.84,57.62,56.11
57.42,60.00,60.35,57.42
59.61,59.78,60.33,59.00
59.58,60.85,60.91,59.35
60.60,60.47,60.70,59.98
60.82,61.55,61.73,60.49
61.49,61.83,62.20,61.08
61.26,61.02,62.11,60.83
60.51,60.00,60.63,59.58
59.90,59.87,60.10,59.33
60.11,59.82,60.11,59.45
60.19,60.17,60.39,59.83
59.79,58.96,60.20,58.91
59.06,58.59,59.49,58.21
60.84,59.85,60.84,58.12
59.48,59.75,60.38,59.02
58.29,56.13,58.50,55.22
56.20,57.21,57.38,56.20
57.18,56.95,57.33,56.68
57.28,57.44,58.23,56.62
57.35,57.62,58.11,57.28
57.96,57.48,58.31,57.23
57.53,57.70,57.74,57.30
58.34,56.92,58.34,56.35
57.58,57.97,58.22,57.37
58.20,58.29,58.48,57.29
58.25,58.25,58.50,57.59
58.36,57.93,58.50,57.46
58.04,57.78,58.47,56.75
58.21,57.43,58.25,57.30
57.46,57.75,58.00,57.19
57.91,57.59,58.05,57.22
57.21,56.32,57.33,55.69
56.50,56.83,57.16,56.41
57.03,57.02,57.20,56.50
56.92,57.02,57.36,56.39
57.29,56.77,57.39,56.65
56.52,56.71,56.97,56.41
56.71,57.12,57.37,56.61
57.00,57.18,57.42,56.77
57.36,56.82,57.41,56.61
56.66,57.08,57.28,56.55
57.24,57.49,57.83,56.80
57.41,56.42,57.41,56.24
56.46,55.73,56.47,55.30
55.65,54.90,55.82,54.72
55.20,55.62,55.81,54.65
55.99,55.34,56.57,55.15
55.15,54.58,55.34,53.94
54.58,54.33,54.58,53.77
54.52,54.96,55.16,53.91
55.06,53.81,55.65,53.02
54.06,53.48,54.53,53.30
53.03,52.84,53.50,52.49
52.94,52.23,52.94,52.01
52.33,55.45,56.62,52.30
55.63,56.33,56.87,55.10
56.89,56.72,57.53,56.36
56.84,55.94,56.96,55.71
55.92,56.22,57.13,55.92
56.24,57.78,57.84,55.75
57.89,56.99,58.07,56.83
56.68,56.75,57.70,56.08
56.93,56.16,57.39,55.91
56.53,58.03,58.84,56.33
57.63,58.35,60.15,57.00
57.71,58.93,59.71,57.55
59.74,59.10,59.74,58.46
59.03,59.65,60.02,58.54
59.82,60.61,61.20,59.49
60.57,59.64,60.60,59.56
60.31,60.64,61.51,60.31
60.76,60.59,60.94,59.87
60.11,61.06,61.25,60.11
60.99,62.12,62.18,60.32
62.44,62.55,63.14,61.80
62.10,63.06,63.33,61.53
64.39,63.25,64.39,63.00
63.22,63.24,64.20,62.89
63.23,63.60,64.25,62.46
63.87,63.71,65.00,63.47
63.48,62.77,63.87,62.53
62.46,63.11,63.73,62.40
63.36,63.85,63.88,62.87
64.17,61.65,64.23,61.01
61.59,62.33,63.00,60.86
62.53,62.10,62.72,61.81
62.20,59.99,62.20,59.91
59.81,58.45,60.22,58.14
58.67,58.32,59.30,58.25
58.45,57.77,59.40,57.46
57.50,57.09,57.72,56.60
57.79,58.21,58.65,57.54
58.22,58.00,58.95,57.61
58.37,58.45,58.58,57.19
58.54,58.19,58.94,57.94
58.04,58.52,58.79,57.69
58.52,58.20,59.25,58.06
58.48,57.97,58.73,57.76
57.82,56.85,57.82,56.53
56.60,56.64,57.28,56.50
56.63,57.00,57.32,56.44
57.04,57.13,58.78,56.84
56.72,58.56,58.80,56.69
58.29,57.04,59.00,56.99
57.67,57.40,59.05,57.22
56.75,57.23,57.76,56.43
57.36,57.99,58.10,56.57
57.92,57.37,58.09,57.29
57.38,57.30,57.84,56.71
58.06,57.70,58.11,56.35
57.72,58.06,58.40,57.17
58.31,58.43,58.59,57.60
58.73,58.71,58.99,58.22
58.71,58.85,58.99,57.79
59.18,58.61,59.40,58.46
58.50,58.90,59.07,58.45
58.61,58.50,59.26,58.20
58.51,57.93,58.99,57.81
58.04,57.14,58.42,56.70
56.66,56.33,57.09,56.01
56.33,55.88,56.63,55.52
56.29,56.18,56.50,55.62
56.58,56.61,57.64,56.05
56.65,56.08,56.99,56.00
56.03,55.93,56.80,55.65
56.31,56.14,56.95,56.00
55.48,55.31,56.52,55.16
55.32,55.18,55.94,55.02
54.97,55.13,55.84,54.96
55.24,54.95,55.96,54.91
54.88,55.00,55.36,54.61
55.14,55.00,55.26,54.62
54.96,54.26,55.15,54.24
54.11,53.05,54.39,52.93
52.62,51.98,53.03,51.77
52.08,51.09,52.66,51.05
51.10,50.12,51.61,49.82
49.81,49.52,50.08,49.43
49.62,51.18,51.21,49.58
51.20,52.55,52.60,51.20
52.26,52.20,52.80,51.93
52.30,52.47,52.83,52.04
52.35,52.31,52.98,51.96
52.29,52.09,52.97,51.79
52.47,52.43,52.93,52.05
52.19,52.66,52.74,51.75
52.75,52.86,53.39,52.42
53.00,52.74,53.29,52.08
52.58,52.68,53.29,51.91
52.46,52.92,53.30,52.17
52.47,53.23,54.16,52.47
53.42,54.15,54.63,52.77
54.14,54.63,54.86,53.33
54.50,54.89,56.09,54.50
54.78,54.34,55.12,53.91
54.24,53.66,54.60,53.55
53.43,50.09,53.52,48.81
50.19,50.29,50.87,49.67
51.00,49.74,53.41,48.90
49.65,48.29,49.70,47.84
48.50,49.97,50.09,47.85
49.77,49.58,50.09,49.32
49.77,51.58,52.08,49.67
51.27,51.63,52.48,50.91
51.75,53.28,53.93,51.75
53.61,53.86,54.27,53.50
54.05,54.39,54.64,53.17
54.77,53.13,54.77,52.90
53.44,52.99,53.47,52.66
52.76,52.99,53.22,52.60
53.00,53.56,53.66,52.75
53.98,54.72,55.04,53.58
54.72,54.98,55.65,54.65
54.84,55.33,55.35,54.31
55.80,54.66,55.80,54.44
54.38,54.47,54.99,54.01
54.34,54.63,55.00,54.01
54.90,54.63,55.26,54.52
54.26,54.32,54.52,53.91
54.40,55.13,55.20,54.02
55.26,55.95,56.27,55.13
55.84,56.45,56.93,55.75
56.33,56.38,56.78,56.23
56.52,56.58,56.90,56.13
56.46,56.28,56.60,55.43
56.56,55.71,56.56,55.31
55.50,55.78,56.17,55.43
55.75,56.18,56.29,55.57
56.43,55.55,56.45,55.53
55.37,55.63,56.07,55.29
55.26,55.22,55.70,54.98
55.58,55.52,56.10,55.04
55.81,55.15,55.81,55.09
55.22,55.58,55.85,54.85
55.58,56.09,56.15,55.30
56.14,56.48,56.92,55.83
56.77,55.96,57.15,55.72
55.82,56.43,56.67,55.65
56.23,56.17,56.44,55.61
55.85,54.78,56.48,54.33
54.98,54.60,55.58,53.88
54.48,53.94,54.89,53.88
54.00,53.21,54.48,52.92
53.46,53.54,53.99,52.97
53.42,56.35,56.99,53.42
56.83,57.75,57.82,56.33
56.87,57.26,58.09,56.22
56.96,55.93,56.96,55.21
55.61,56.60,56.64,55.61
56.88,57.61,57.66,56.30
57.65,57.45,58.40,57.31
57.25,57.78,58.03,57.12
57.95,56.77,58.03,56.51
56.75,57.08,57.80,56.48
56.96,56.76,57.23,56.45
56.51,57.75,57.83,56.50
57.70,57.49,58.04,56.94
57.48,58.01,58.22,57.03
57.73,58.14,58.23,57.52
57.94,56.76,58.38,56.71
56.98,57.25,57.70,56.45
57.12,57.50,57.85,56.70
57.78,58.16,58.58,57.40
57.72,57.56,58.50,57.46
57.67,57.83,57.97,57.03
57.66,58.11,58.30,57.48
57.83,58.25,58.57,57.58
58.58,59.28,59.56,58.26
59.32,58.90,59.53,58.69
58.93,58.95,59.27,58.60
58.50,58.92,58.95,57.82
58.76,59.97,60.10,58.73
60.49,60.47,60.67,59.98
60.75,61.04,61.19,60.38
61.15,62.66,62.84,60.78
62.89,62.84,63.41,62.56
62.65,63.06,63.21,62.64
63.00,63.52,63.65,62.82
63.57,63.50,64.24,63.21
63.43,63.56,63.82,63.02
63.16,62.09,63.30,62.00
62.38,62.31,62.87,62.17
62.86,63.37,63.59,62.44
63.53,62.70,63.90,62.56
62.43,62.39,62.95,62.13
62.32,62.27,62.46,61.60
62.02,61.80,62.23,61.29
62.15,62.87,62.97,62.14
63.22,63.67,64.00,63.13
64.12,64.46,64.50,63.74
64.50,63.90,64.82,63.88
63.98,63.06,64.00,62.90
63.51,63.49,63.88,63.23
63.68,63.31,63.70,63.13
63.40,62.83,63.51,62.66
62.90,62.13,63.20,61.94
62.13,62.90,63.08,61.97
63.00,62.96,63.31,62.56
62.73,62.11,63.11,62.08
61.96,60.99,61.96,60.84
60.91,61.19,61.45,60.24
61.21,62.64,63.12,60.95
62.33,62.74,62.96,62.01
62.80,63.55,63.99,62.63
63.51,63.15,63.85,62.51
63.06,63.20,63.80,62.56
63.10,63.62,64.49,63.04
63.59,63.60,64.22,62.88
63.16,63.09,63.86,62.67
63.32,63.97,64.47,63.18
59.05,56.81,60.00,56.31
56.08,58.25,58.49,55.43
58.14,57.80,58.98,57.63
57.39,57.71,58.00,57.37
57.56,58.24,58.28,57.03
58.34,57.80,58.34,57.25
57.58,57.01,57.76,57.01
56.61,55.65,56.61,55.60
54.80,55.77,56.08,54.72
53.40,53.40,54.93,52.23
54.71,52.79,54.83,52.73
53.68,53.25,53.72,52.83
54.01,53.40,54.15,53.29
53.40,53.35,53.61,52.96
53.24,53.29,53.78,53.09
52.70,51.93,53.50,51.80
52.40,52.76,53.29,51.51
52.95,51.83,53.24,51.80
51.25,51.38,51.83,51.08
51.86,51.40,52.06,51.30
51.87,52.34,52.72,50.03
52.32,53.28,53.49,52.32
52.86,53.56,53.62,52.60
53.69,53.65,54.53,53.25
53.49,54.44,54.84,53.48
54.58,54.81,54.85,54.26
54.67,55.09,55.99,54.43
54.22,54.30,54.68,54.02
54.52,54.78,55.36,54.52
54.42,54.77,54.85,54.00
54.74,53.93,54.86,53.62
53.64,53.04,53.82,52.87
53.54,53.20,53.78,52.77
53.00,52.47,53.06,52.47
52.60,52.90,53.44,52.30
53.04,52.92,53.46,52.68
52.82,52.16,53.68,51.79
51.82,51.59,51.89,50.13
51.81,52.91,53.99,51.61
52.84,53.11,53.33,52.65
53.32,53.78,53.89,52.79
53.81,55.03,55.03,53.68
54.94,54.73,55.26,54.50
54.85,54.86,55.20,54.41
54.68,54.02,55.49,53.96
53.65,52.64,53.82,52.26
52.76,54.15,54.37,52.76
54.37,54.17,54.54,53.60
54.05,53.63,54.89,53.39
53.47,53.62,54.00,52.77
53.83,53.52,54.37,53.23
53.82,53.83,54.83,53.51
54.34,55.17,55.29,53.86
54.90,54.79,55.35,54.22
54.56,53.83,54.92,53.48
53.80,55.30,55.30,53.55
55.09,55.34,55.82,54.55
55.21,54.80,55.31,54.36
54.76,55.76,56.00,54.73
55.49,49.78,55.73,46.25
52.75,52.40,53.99,52.16
52.32,51.28,52.54,49.52
48.50,45.00,48.95,44.95
44.45,42.41,44.99,42.30
42.14,40.25,42.16,40.10
40.14,38.57,40.18,37.33
38.44,37.72,38.44,36.68
37.56,32.50,37.61,32.49
32.65,35.93,36.19,32.55
32.65,36.94,38.61,32.65
36.90,40.24,40.51,36.45
40.05,41.39,41.75,39.14
41.63,41.39,41.91,40.58
41.14,39.82,42.03,39.47
39.74,40.30,40.83,39.11
40.19,40.15,40.75,39.74
40.20,40.78,41.40,39.73
40.97,41.31,41.69,40.12
41.26,40.44,41.38,39.38
40.30,39.56,40.33,39.43
39.61,39.12,40.20,38.92
39.10,39.28,39.63,38.91
39.27,38.84,39.37,38.63
38.73,38.61,39.44,38.25
38.58,38.53,39.30,38.14
38.37,38.48,38.72,38.19
37.94,37.39,38.56,37.12
37.59,36.94,37.88,36.44
37.25,37.72,37.84,36.79
38.08,38.93,39.10,37.59
39.09,37.10,39.16,37.00
36.88,35.48,37.15,35.35
35.82,36.60,36.97,35.46
36.88,37.21,37.50,36.03
37.34,37.62,37.94,37.03
37.53,38.19,38.39,37.26
37.87,37.15,38.31,36.60
37.46,36.98,38.29,36.54
36.84,35.97,37.19,35.80
35.84,34.69,36.94,34.63
34.02,34.28,35.98,33.57
34.61,34.33,35.25,33.62
33.86,33.80,34.47,33.70
33.13,33.10,34.11,32.33
33.40,32.25,33.85,32.18
32.32,32.29,32.76,31.62
32.69,30.89,32.92,30.23
31.04,29.09,31.33,28.26
29.16,28.24,29.53,27.49
27.46,28.98,29.00,27.46
29.27,27.97,29.98,27.33
27.60,27.88,28.12,26.55
27.90,30.70,31.93,27.88
31.14,30.40,31.73,30.28
30.32,30.05,31.20,29.50
30.16,30.91,31.49,29.92
30.65,30.09,31.23,29.81
30.58,30.06,30.83,29.48
30.06,29.75,31.08,29.29
29.56,29.29,29.77,28.43
28.77,27.83,28.77,27.10
27.96,27.40,27.96,26.22
27.27,28.16,28.45,27.07
28.12,27.95,29.75,27.61
27.49,26.63,28.16,26.25
26.24,26.28,26.56,25.81
26.53,26.22,27.25,26.19
25.69,25.84,26.24,25.27
26.31,26.21,26.68,25.69
26.57,27.14,27.46,26.12
27.38,27.95,28.29,26.53
28.10,27.31,28.57,27.28
27.04,27.19,28.26,26.74
27.53,27.41,27.89,27.04
27.39,26.15,27.80,26.07
26.00,26.91,26.99,25.34
27.17,26.89,27.17,25.77
22.82,22.63,23.85,20.00
22.63,24.40,24.95,22.55
24.90,24.86,25.22,24.42
24.78,25.79,25.98,24.78
25.90,27.24,27.46,25.64
27.28,27.72,28.37,27.06
27.50,30.89,30.93,27.34
30.77,29.43,30.77,28.95
29.59,29.65,30.02,28.95
29.77,29.16,29.99,28.28
29.54,30.13,30.36,29.17
30.02,29.62,30.28,28.52
29.50,28.33,29.71,27.66
28.50,28.56,28.96,28.11
28.55,29.82,30.09,28.30
30.05,30.25,30.53,29.35
30.02,30.64,31.07,30.02
30.36,30.75,30.88,29.67
30.47,28.37,30.71,28.25
28.24,28.24,28.32,27.24
28.44,28.41,28.97,27.62
28.18,29.32,29.46,27.55
29.37,28.89,30.23,28.44
28.88,29.39,29.72,28.70
29.14,28.93,29.46,28.59
28.98,29.28,29.56,28.42
29.19,29.57,30.00,28.90
29.66,29.90,29.96,29.35
29.74,28.72,30.00,28.59
29.01,29.39,29.86,29.00
29.40,29.18,30.12,27.78
29.29,30.08,30.13,28.74
30.22,31.77,31.96,30.22
31.81,31.56,32.22,31.40
31.52,31.50,32.00,31.36
31.49,31.59,32.27,31.36
31.76,31.88,32.44,31.61
31.79,32.49,32.77,31.79
32.51,32.00,32.93,31.83
32.00,32.31,32.47,31.90
32.32,31.40,32.37,31.26
31.69,33.02,33.08,30.76
32.96,33.71,34.02,32.56
33.21,33.36,34.15,33.07
33.29,33.18,33.89,32.54
33.28,32.12,33.44,32.04
31.74,31.50,32.35,30.48
31.34,31.02,31.77,30.60
31.14,30.80,31.66,30.55
30.61,31.59,31.63,30.51
31.32,30.81,31.79,30.25
24.00,25.04,26.03,23.76
24.82,25.36,25.92,24.81
25.41,25.73,26.00,25.33
25.82,26.10,26.78,25.68
26.09,26.66,27.33,25.24
26.53,26.32,27.49,26.18
26.48,26.50,27.00,26.22
26.40,25.55,26.79,24.95
25.65,26.36,26.46,25.61
26.20,26.42,26.92,26.18
26.70,26.88,27.13,25.90
26.93,27.20,27.49,26.79
27.17,26.55,27.49,26.51
26.68,27.52,27.60,26.68
27.72,27.51,27.83,27.22
27.27,27.13,27.62,26.92
27.05,27.56,27.80,26.51
27.55,26.33,27.55,26.08
26.46,27.47,27.52,26.17
27.31,25.89,27.71,25.71
25.88,26.38,26.56,25.82
26.27,24.78,26.27,24.58
24.56,24.12,24.74,23.87
23.80,24.00,24.37,23.66
23.94,23.62,24.28,23.31
23.89,24.20,25.27,23.78
24.08,24.46,24.62,23.69
24.54,24.98,25.68,24.29
25.30,25.16,25.72,25.07
25.20,24.60,25.42,24.42
24.76,24.30,25.24,24.30
24.60,25.86,25.93,24.60
24.96,25.24,25.38,24.51
24.79,22.80,24.97,22.51
23.18,23.36,23.85,23.02
23.64,24.00,24.03,23.34
24.05,24.14,24.15,23.30
24.13,24.30,24.72,23.90
24.05,23.29,24.05,21.93
23.28,23.78,24.30,23.19
23.77,24.08,24.91,23.77
24.41,25.29,25.48,24.22
25.39,25.74,25.97,25.39
26.00,26.83,27.30,25.98
26.94,26.91,27.44,26.51
27.17,27.33,27.47,26.93
27.49,27.45,27.66,26.94
27.35,27.74,27.90,27.17
27.67,27.61,27.96,27.44
27.71,28.06,28.41,27.30
28.00,27.95,28.49,27.82
27.88,27.99,28.23,27.56
27.78,27.20,27.78,26.47
27.27,28.05,28.07,25.89
28.10,27.96,28.30,27.60
28.00,28.04,28.31,27.62
28.00,27.86,28.10,27.56
27.78,27.44,27.90,26.80
27.48,27.15,27.60,26.73
27.19,27.42,27.51,27.08
27.33,27.35,27.63,27.03
27.51,27.04,27.60,26.12
27.00,27.45,28.01,27.00
27.60,28.89,29.37,27.57
28.81,27.04,28.91,26.94
27.04,27.19,27.54,26.74
27.15,27.23,27.47,26.97
27.29,28.64,28.80,27.25
28.47,28.66,28.84,27.92
28.55,28.66,28.72,28.00
28.61,28.69,28.76,28.16
28.54,28.82,28.96,28.12
28.68,29.31,30.09,28.50
29.35,29.71,30.50,29.35
29.78,29.39,29.93,28.76
29.23,29.62,29.65,29.17
29.67,29.75,30.15,29.43
29.75,30.23,30.44,29.66
30.15,31.38,31.52,29.93
31.42,31.98,33.65,31.42
31.86,30.96,32.18,30.45
31.20,31.95,32.05,30.40
32.13,31.99,32.20,31.69
31.95,32.65,32.68,31.52
32.63,32.89,33.24,32.08
32.50,32.03,32.75,31.89
31.73,32.95,32.97,31.49
32.55,32.22,32.78,31.77
32.23,31.87,32.62,31.56
31.83,33.27,33.28,31.76
33.27,33.79,33.92,31.01
34.00,34.29,34.87,33.69
34.70,33.59,34.99,33.44
33.59,33.72,34.10,33.14
33.92,34.01,34.10,33.65
33.96,33.89,34.56,33.68
33.55,32.96,33.69,32.94
33.00,32.97,33.19,32.09
32.94,33.99,34.03,32.93
33.99,33.52,34.60,33.33
33.80,34.54,34.81,33.52
34.44,34.94,34.99,33.98
34.97,34.98,35.57,34.90
35.21,34.79,35.73,34.68
34.64,34.72,34.80,34.08
34.75,34.20,34.75,33.72
34.15,34.10,35.10,33.80
34.75,33.80,34.75,33.10
33.80,33.15,33.95,32.90
32.80,32.45,33.30,32.15
32.70,32.20,32.85,31.90
32.10,32.30,32.75,32.00
32.65,32.25,32.65,32.00
32.25,33.00,33.50,32.05
32.85,32.05,33.10,31.95
31.75,32.10,32.53,31.75
32.30,32.00,32.45,31.70
31.80,31.70,32.25,31.30
31.55,31.50,32.20,31.30
31.65,31.50,31.95,30.55
31.55,31.80,32.10,31.35
31.75,31.90,32.60,31.70
31.95,31.30,31.95,30.98
31.20,30.90,31.50,30.80
31.10,30.80,31.30,30.60
31.00,30.90,31.45,30.80
31.70,31.05,31.70,30.75
25.45,27.00,27.30,23.15
27.40,27.20,28.40,26.85
27.60,30.70,31.10,26.95
30.80,31.00,31.20,30.50
31.25,32.20,32.65,31.25
31.90,32.75,32.90,31.65
32.70,33.85,33.90,32.50
33.95,34.35,34.50,33.78
34.65,34.30,34.80,34.05
34.65,34.95,35.00,34.55
35.15,35.30,35.33,34.45
35.30,35.80,36.30,35.00
35.75,35.20,36.15,35.08
35.00,35.30,35.85,34.50
35.45,34.85,35.80,34.68
35.15,35.95,36.60,34.90
35.75,35.80,36.75,35.60
35.70,35.15,35.75,34.98
35.05,35.60,35.80,35.05
35.70,36.50,36.85,34.95
