ONEQ,Fidelity Nasdaq Composite Index Tracking Stock,NASDAQ
137.27,137.10,137.35,136.35
134.50,132.88,134.60,132.50
132.80,132.09,133.01,130.98
131.99,131.00,131.99,129.51
131.76,131.89,132.01,130.99
132.67,133.02,133.15,132.59
133.64,134.00,134.24,133.64
133.64,134.07,134.35,133.16
135.00,135.14,136.00,134.79
135.50,135.43,135.87,134.42
134.50,135.80,135.88,134.50
136.92,136.75,137.20,135.90
137.36,137.34,137.76,135.59
138.31,138.18,138.31,137.19
138.38,138.91,138.91,138.05
140.01,141.23,141.25,139.67
141.49,141.84,141.84,141.00
142.26,142.47,142.80,141.48
142.81,141.90,142.81,141.46
142.32,142.13,142.55,142.10
142.66,142.48,142.99,142.23
141.05,141.38,141.81,140.86
142.10,141.84,142.10,141.45
142.81,141.14,142.81,140.92
142.22,140.79,142.22,140.79
141.89,141.80,141.94,141.06
141.91,142.21,142.29,141.17
142.62,141.75,142.62,141.46
142.67,142.50,143.00,142.11
142.90,143.20,143.88,142.90
144.41,144.51,145.07,144.24
145.68,145.44,145.68,144.50
145.52,145.66,145.71,145.05
145.79,144.50,145.79,144.04
143.79,144.00,144.19,143.00
144.75,144.72,144.96,143.93
144.83,144.30,144.95,144.09
143.63,144.65,144.96,143.63
151.12,145.25,151.12,143.85
146.50,144.63,146.50,144.63
143.07,142.34,143.30,141.95
141.77,142.01,142.75,140.90
142.31,141.39,142.80,141.13
141.21,142.37,142.86,141.05
142.44,142.68,142.70,141.54
142.71,143.13,143.39,142.71
143.97,144.31,144.31,143.68
144.51,144.24,145.20,143.98
142.49,141.09,143.09,140.89
141.15,142.20,142.22,141.15
141.49,142.58,143.47,141.49
143.09,141.60,143.09,141.52
142.22,142.37,143.77,141.97
142.89,143.97,143.97,142.89
143.50,144.34,144.37,143.50
144.82,144.74,144.84,143.00
145.18,146.08,146.23,145.10
148.59,147.00,148.59,146.61
151.12,146.68,151.12,146.39
147.00,146.51,147.23,146.48
146.90,146.89,146.99,146.12
148.99,146.75,148.99,146.50
146.58,147.83,147.93,146.58
147.80,149.14,151.70,147.45
149.83,149.42,149.90,149.13
149.56,148.83,149.56,148.29
148.89,147.75,148.90,147.28
147.85,148.36,148.98,147.85
148.00,147.72,148.74,147.72
148.53,149.06,149.07,148.28
147.79,148.78,148.92,147.79
147.02,147.92,148.71,146.59
148.65,150.32,150.32,148.65
148.80,150.13,150.13,148.80
150.10,148.55,150.19,147.50
148.05,149.68,149.95,147.90
148.04,148.41,149.33,147.39
148.46,145.68,151.54,145.15
145.35,144.38,145.35,143.47
145.98,147.67,148.05,145.98
147.76,149.06,149.24,147.76
148.51,150.14,150.25,148.05
149.99,149.46,150.59,149.21
149.50,151.10,151.14,149.50
150.67,152.17,152.17,150.38
153.28,153.89,154.40,152.67
154.79,154.40,156.27,153.98
154.93,154.64,155.25,154.10
154.41,153.89,154.41,153.11
154.15,154.79,154.96,154.00
155.73,155.15,156.38,154.91
155.54,155.00,155.59,154.70
155.80,155.68,155.82,155.26
156.17,155.00,156.24,154.16
154.80,154.45,155.43,154.04
155.48,154.50,155.53,153.78
155.50,154.91,155.57,154.46
154.76,155.17,155.59,154.55
155.84,154.98,155.86,154.69
155.19,152.10,155.19,151.86
152.09,154.32,154.32,152.09
154.43,154.59,154.68,153.78
154.13,154.33,154.58,153.80
153.64,155.67,155.73,153.64
156.25,156.48,156.76,155.85
156.88,157.15,157.16,156.50
158.42,155.37,158.42,155.27
155.79,155.12,156.26,154.71
155.27,154.82,155.75,154.29
155.36,156.30,156.61,155.36
156.71,157.46,157.46,156.71
158.01,157.71,158.08,157.48
157.81,158.55,158.91,157.71
158.96,159.70,159.70,158.57
160.21,160.40,160.64,159.00
160.52,159.55,160.52,159.55
159.57,158.98,159.87,158.67
158.90,159.24,159.68,158.11
159.44,159.41,159.44,158.71
160.38,160.42,160.62,159.58
161.16,160.67,162.60,160.39
160.48,160.40,160.77,160.20
160.38,158.18,160.38,157.71
158.18,158.30,158.32,157.32
158.49,157.78,158.49,157.70
158.68,159.10,159.46,158.40
159.12,158.96,159.34,158.02
158.99,160.52,160.57,157.28
160.53,160.27,160.53,159.65
160.09,161.74,161.83,160.08
169.02,163.10,169.03,161.70
163.49,163.43,163.91,163.00
163.89,163.96,163.96,163.82
163.96,163.67,164.14,163.42
163.60,163.62,163.63,163.02
163.81,164.07,164.49,163.70
163.17,163.33,163.88,162.60
163.15,162.53,163.46,162.20
162.71,161.79,162.73,161.42
162.51,163.47,163.59,162.51
163.36,163.91,163.98,163.36
164.46,163.67,164.46,163.00
163.90,164.11,164.19,163.00
164.25,161.56,164.49,161.02
162.35,164.35,164.50,162.35
165.23,165.86,165.92,165.23
165.82,166.00,168.00,165.17
165.84,165.19,165.99,164.65
166.04,165.73,166.48,164.77
166.70,166.77,167.06,166.29
166.62,166.01,166.63,164.92
164.64,162.52,164.80,162.18
162.11,160.83,162.64,159.30
160.00,161.13,161.25,160.00
160.32,159.54,160.45,159.01
161.06,161.83,162.75,160.99
160.67,161.38,162.09,160.00
161.39,156.90,161.52,156.72
157.61,158.29,159.11,157.58
158.19,157.47,158.19,156.07
158.48,159.69,159.85,158.48
160.60,162.34,162.34,160.23
162.52,163.21,163.38,162.35
163.77,164.90,165.28,163.68
165.53,165.45,166.00,165.09
164.78,167.08,167.08,164.01
167.13,167.05,167.51,166.39
167.35,168.48,168.68,167.03
168.32,166.68,168.75,166.68
167.19,167.88,168.47,166.55
168.60,168.18,168.90,167.89
168.56,169.16,169.96,168.51
169.42,168.59,169.71,168.17
169.20,169.00,170.18,168.51
169.94,170.21,170.28,168.77
170.29,169.33,171.01,168.37
167.64,168.04,168.76,166.88
170.39,171.37,173.85,170.39
171.62,171.72,171.89,171.36
172.09,171.31,172.23,171.10
172.13,170.73,172.13,170.10
172.00,170.90,172.00,169.53
171.24,169.86,171.64,169.46
169.32,169.90,170.36,168.98
170.70,167.71,170.80,167.40
167.70,167.47,168.30,167.28
168.42,168.62,169.63,168.42
168.94,170.72,170.83,168.80
170.97,169.48,170.97,168.81
169.49,170.09,170.52,168.76
170.76,167.35,170.76,167.35
168.39,166.01,168.39,164.30
166.30,165.74,167.60,164.79
167.09,163.91,167.09,163.91
163.06,162.61,163.90,161.76
163.00,162.81,164.56,162.54
163.90,164.62,165.35,163.90
165.55,167.13,167.34,165.55
167.32,167.55,168.06,166.92
167.58,166.05,167.97,165.22
166.74,162.10,166.93,161.55
161.21,160.00,161.65,158.86
160.00,161.16,161.60,159.39
161.90,164.04,164.20,161.77
163.84,159.61,163.84,158.50
157.56,156.73,159.33,156.41
158.00,157.55,158.86,156.41
157.82,157.89,158.80,154.69
159.65,160.13,160.32,158.50
159.86,160.30,161.03,159.42
161.23,161.55,161.73,160.00
162.03,163.29,163.50,162.03
163.50,161.98,163.50,161.62
164.00,162.52,164.00,162.12
162.00,159.79,162.00,159.65
160.11,159.90,160.74,157.30
159.99,160.94,161.04,159.71
160.70,161.06,161.49,159.53
161.50,161.59,162.82,161.36
161.78,161.66,162.46,161.51
160.60,162.22,162.22,160.15
162.42,160.31,162.42,160.18
160.11,159.82,160.11,158.00
158.94,159.14,161.15,158.58
159.18,159.59,159.69,158.00
160.27,162.48,162.87,160.27
162.42,162.23,163.06,162.12
161.50,160.86,162.07,160.66
161.00,159.95,161.00,158.51
160.34,160.46,160.59,158.86
160.68,162.07,162.20,160.68
161.61,160.78,161.61,160.18
161.00,162.39,162.39,161.00
162.38,163.40,163.46,162.38
162.97,164.57,164.57,162.95
165.00,166.45,166.48,165.00
166.77,166.16,166.87,165.61
166.71,166.86,166.88,166.25
166.55,166.57,166.84,166.19
166.72,166.61,166.72,165.50
166.31,166.27,166.50,165.69
165.65,166.93,167.29,165.46
166.85,168.85,168.90,166.76
169.00,169.80,170.05,169.00
170.40,170.25,170.71,169.86
169.88,170.26,170.70,169.88
169.65,170.45,170.45,169.65
170.47,168.70,170.52,168.45
169.79,169.48,169.79,168.75
169.52,169.75,169.98,168.96
169.50,170.50,170.75,169.50
170.79,171.41,171.46,170.20
171.50,171.13,171.50,170.54
170.95,171.36,171.36,170.53
171.00,171.06,171.22,169.99
170.98,170.67,172.50,170.39
170.45,171.50,171.50,170.35
171.38,171.77,171.77,170.53
171.74,172.45,172.45,171.57
172.67,173.00,173.18,172.33
173.31,175.08,175.34,172.48
175.17,174.53,175.29,174.53
175.60,175.89,175.90,174.94
176.21,174.51,176.21,174.40
174.79,172.08,174.79,171.40
172.98,173.22,173.46,172.12
170.70,172.50,173.17,168.75
173.01,173.01,173.29,172.59
174.30,174.23,174.61,173.85
174.67,173.13,174.67,172.16
174.25,173.72,174.80,173.65
173.00,170.65,173.14,170.65
172.08,173.95,173.95,172.08
173.69,173.46,173.90,172.62
174.51,174.89,175.17,174.13
175.35,175.37,175.79,175.10
175.95,175.18,176.00,175.11
175.15,174.47,175.15,173.63
174.81,174.43,174.86,173.14
175.11,174.59,175.29,174.10
175.31,175.16,175.50,174.34
173.42,171.67,173.93,171.51
171.54,170.96,172.11,169.65
171.27,172.13,172.55,170.59
171.20,171.07,171.98,170.35
170.00,170.98,171.56,169.51
171.80,170.28,172.06,169.61
170.13,171.65,171.74,170.13
172.20,172.87,173.41,172.20
173.07,172.14,173.07,171.83
173.31,173.81,174.16,172.93
174.60,174.99,174.99,173.99
175.75,175.17,176.04,173.71
176.03,176.88,177.14,176.03
177.64,177.63,177.97,177.22
177.99,177.84,178.15,177.42
178.12,178.18,178.24,177.42
177.85,178.55,178.68,177.58
179.37,179.16,179.67,178.55
179.61,179.55,179.85,179.28
180.00,179.65,180.00,179.44
179.34,179.17,179.64,178.50
179.02,180.00,180.01,178.83
180.74,180.77,180.83,179.62
181.16,179.56,181.16,179.23
179.94,179.29,180.99,178.71
178.70,180.02,180.02,178.39
180.31,180.57,180.71,179.66
180.72,178.84,180.72,178.84
179.27,180.34,180.34,178.60
179.87,180.02,180.07,179.12
180.64,179.59,180.64,179.00
179.59,177.84,179.59,177.00
177.44,178.95,179.00,177.07
179.20,179.45,179.95,178.99
180.02,180.63,180.63,179.72
181.12,179.72,181.18,179.09
179.37,177.40,179.37,177.01
177.42,177.08,177.71,176.93
177.36,178.89,178.89,176.64
178.57,175.44,178.57,175.20
175.70,176.80,177.14,175.61
175.63,176.87,177.04,175.20
177.12,176.41,177.55,175.77
177.38,173.75,177.38,173.16
173.70,173.80,174.18,171.69
175.10,175.66,176.11,174.87
176.37,174.97,176.44,174.66
174.24,171.91,174.24,171.91
172.39,175.21,175.52,171.65
174.82,172.02,174.92,171.99
170.72,168.02,171.66,167.70
167.90,165.50,168.76,165.22
166.62,166.04,167.88,165.31
164.18,165.96,165.96,161.00
162.65,165.68,166.50,162.00
168.04,167.35,169.52,166.56
167.37,169.51,169.51,167.08
171.34,173.30,173.54,170.90
174.21,172.14,174.21,172.14
173.45,174.59,175.47,173.40
174.52,175.98,175.98,174.52
176.28,176.24,177.50,174.20
177.13,179.09,179.10,177.13
179.08,178.77,179.33,177.29
178.30,178.71,179.47,177.75
182.28,181.70,182.36,181.13
181.68,182.39,182.83,181.68
182.09,181.72,182.09,180.60
182.94,181.28,182.94,181.19
181.79,182.33,183.00,181.25
182.57,182.20,182.57,181.10
182.48,182.77,182.94,181.90
183.06,183.27,183.31,182.53
182.90,183.97,183.99,182.73
184.29,183.81,184.94,183.21
183.98,184.19,184.30,182.49
184.36,183.80,184.36,182.97
184.07,184.84,185.20,184.07
185.26,183.80,185.26,183.01
182.80,184.85,185.07,182.60
187.44,185.47,187.44,184.89
186.18,187.20,187.20,186.09
187.62,187.36,187.78,187.00
187.74,188.09,188.29,187.64
188.89,188.55,189.29,187.74
187.69,186.03,187.69,185.73
186.39,186.95,187.40,186.03
187.49,188.07,188.22,186.94
188.08,187.32,188.31,187.32
187.57,188.28,188.50,187.57
188.13,186.71,188.50,185.72
184.42,187.67,187.67,184.00
187.79,184.24,187.79,184.24
185.35,184.95,187.39,184.72
184.01,183.11,188.19,183.01
184.18,181.70,184.67,180.50
180.00,178.90,182.64,178.11
180.35,182.91,183.27,178.11
185.51,186.97,186.97,184.87
186.79,187.21,187.67,186.01
187.44,187.81,187.81,186.84
188.53,186.99,188.53,186.87
187.61,187.06,188.00,187.00
188.02,188.54,189.12,188.02
188.59,188.46,189.09,188.38
188.46,187.58,188.46,187.05
187.32,185.78,188.80,185.78
186.91,184.90,189.45,184.14
184.91,183.13,184.91,182.21
183.19,179.90,183.26,179.15
181.75,182.16,182.62,181.09
184.50,185.88,186.16,184.17
186.70,185.01,186.70,184.22
185.30,183.25,185.30,182.48
184.60,183.18,186.40,182.00
180.63,182.15,182.44,180.50
182.98,179.66,182.98,179.07
179.49,181.99,181.99,179.41
182.87,182.83,184.08,180.73
182.08,183.38,184.06,181.82
184.08,186.63,186.63,182.31
186.78,186.99,187.42,186.27
187.07,187.45,187.45,186.25
184.29,183.93,185.48,182.95
186.20,182.36,186.22,182.11
182.49,183.90,183.90,180.96
182.91,182.19,184.07,182.19
182.66,183.26,183.44,179.66
184.40,185.68,185.68,183.66
185.39,184.78,186.23,184.59
186.00,186.99,187.00,186.00
187.40,185.74,187.95,185.74
185.41,186.00,186.69,185.41
186.92,187.90,188.15,185.04
188.51,188.74,189.02,187.55
189.24,190.79,190.96,189.24
190.85,192.45,192.45,190.85
191.71,192.52,192.53,191.60
192.76,192.83,192.97,192.02
192.98,193.73,193.86,192.32
193.71,194.55,194.78,192.90
194.98,195.00,195.00,194.15
195.21,195.44,195.44,194.29
195.46,195.39,195.88,194.73
195.85,196.00,196.00,195.30
196.41,195.36,196.41,195.00
195.80,196.99,196.99,195.36
196.64,195.98,196.64,194.80
195.47,195.13,195.71,194.00
196.02,195.98,196.44,195.32
195.59,193.89,195.60,193.42
194.60,194.48,194.73,193.36
193.48,191.48,193.48,191.26
191.73,190.90,191.73,190.41
191.03,192.50,192.64,191.03
192.67,191.71,192.67,190.53
192.65,194.00,194.00,192.65
193.73,194.45,194.51,193.09
194.32,195.98,196.97,193.15
195.67,196.55,196.79,195.67
197.49,197.59,197.86,196.91
197.50,196.86,197.50,196.39
196.70,196.22,197.46,196.01
196.66,191.61,196.66,191.47
190.08,191.09,191.72,188.05
191.23,192.06,192.15,190.51
193.19,194.15,194.29,193.03
193.28,192.62,193.79,192.50
192.78,191.30,195.22,190.23
191.21,191.92,192.36,191.21
191.23,193.17,193.51,190.85
193.22,192.92,194.38,192.92
193.00,194.30,194.32,193.00
194.49,195.44,195.44,193.38
194.84,195.98,196.00,194.84
196.40,195.55,197.15,195.55
195.33,195.07,195.74,194.31
196.19,196.86,197.00,195.67
196.46,196.40,197.01,196.33
195.52,193.85,195.52,192.92
194.79,195.74,196.11,194.79
197.39,197.05,197.39,196.68
196.88,197.29,197.84,196.03
197.26,198.35,199.04,197.15
199.91,199.96,200.32,199.59
200.93,198.84,200.97,198.67
198.68,198.35,199.30,196.57
197.61,197.34,198.47,196.45
196.83,194.03,196.83,193.45
195.15,196.64,196.64,194.63
196.62,197.15,198.00,196.56
196.68,194.19,196.68,193.96
194.78,193.00,194.78,191.83
192.69,194.09,194.88,192.69
195.55,196.22,197.08,195.55
197.00,196.33,197.20,196.05
194.72,195.55,196.21,194.11
195.67,195.81,196.70,195.64
197.37,198.02,198.29,197.09
199.15,198.44,199.26,198.00
198.52,199.52,199.69,198.19
200.00,199.55,200.01,199.03
199.11,199.40,200.53,198.79
199.00,200.24,200.34,199.00
200.40,199.89,200.66,199.89
199.85,198.03,199.85,197.05
198.79,200.60,200.83,198.79
200.06,200.61,200.61,199.74
200.50,199.81,200.50,198.86
200.58,200.00,200.58,198.24
198.58,199.99,200.25,198.58
200.50,200.64,201.05,200.06
200.06,198.90,200.42,198.43
198.32,199.13,199.45,197.71
199.53,197.61,199.53,197.14
197.47,197.43,197.62,195.54
197.90,199.95,200.00,197.69
200.54,200.08,200.71,199.71
199.49,198.62,199.49,198.47
197.78,197.62,198.18,196.50
197.29,198.82,199.22,197.29
199.54,199.16,199.75,198.30
199.46,201.95,202.31,199.46
202.00,201.00,202.00,200.81
202.65,202.01,202.65,201.62
202.90,202.73,203.00,202.00
202.47,201.24,202.77,201.04
202.30,200.64,202.30,200.53
200.23,199.13,201.37,198.81
197.85,194.59,198.42,194.58
196.37,196.32,196.49,195.11
197.91,196.99,197.91,196.19
197.68,196.50,197.68,195.87
195.91,195.67,197.00,195.00
195.60,196.44,196.44,192.58
195.50,193.24,195.50,192.49
194.98,193.26,195.52,193.23
196.04,196.85,196.85,195.20
198.95,199.19,199.20,197.21
199.73,200.82,200.92,199.60
201.21,200.49,201.41,200.00
201.99,202.85,202.98,201.28
203.79,204.89,204.89,203.37
205.41,205.02,205.63,204.42
205.43,205.00,205.47,204.23
202.72,203.44,204.78,202.00
203.70,201.76,205.15,201.76
203.28,200.23,203.28,199.83
198.46,198.41,199.07,197.76
199.27,200.29,200.39,197.51
200.05,200.99,200.99,199.33
200.54,201.75,201.96,199.50
202.45,202.07,202.50,201.36
202.37,201.52,202.50,199.79
200.74,200.33,202.45,200.06
201.86,202.35,203.36,201.60
202.55,199.08,202.55,198.07
198.63,198.39,198.63,196.81
199.86,200.63,200.93,199.70
198.96,198.41,199.80,197.26
197.25,198.38,198.94,194.49
198.85,198.17,199.51,197.70
198.00,198.49,198.49,197.31
198.00,200.04,200.04,197.43
200.44,198.95,200.44,198.95
198.70,197.86,198.87,196.50
196.51,192.27,196.51,192.05
189.45,185.63,190.51,185.34
167.98,178.00,184.81,141.00
184.58,177.22,184.58,177.22
182.36,184.87,184.87,178.14
187.42,189.25,189.51,185.82
189.23,189.90,190.07,188.70
189.56,188.22,189.71,187.76
183.25,182.33,185.84,182.00
185.25,186.90,186.90,183.46
187.85,185.99,188.86,185.99
184.49,184.41,185.03,183.45
187.27,189.12,189.21,187.15
191.40,187.00,191.65,186.90
187.63,188.53,189.62,186.84
187.61,189.52,189.52,187.32
190.52,189.09,190.52,188.81
189.30,191.21,191.77,189.30
191.82,192.77,192.79,191.01
192.87,192.75,195.37,192.22
189.21,189.78,191.19,189.21
190.37,189.40,191.75,188.54
187.21,187.00,187.45,185.39
187.59,186.83,187.59,185.90
185.00,185.77,186.52,183.50
188.14,183.89,188.14,183.13
182.89,178.79,183.00,178.20
178.70,177.75,180.67,176.30
179.52,181.10,181.40,179.23
181.14,181.36,183.14,178.95
179.36,184.47,184.65,179.25
186.23,187.80,187.99,186.03
187.79,186.38,187.98,185.30
187.82,188.00,188.00,185.73
187.91,189.07,189.07,186.50
189.38,189.75,189.98,189.05
190.49,189.90,190.49,189.43
189.45,188.32,190.69,188.31
188.42,187.80,189.38,187.38
188.32,191.25,191.25,188.32
191.58,191.52,191.85,190.78
191.50,192.33,193.32,191.38
192.30,191.44,192.50,191.25
192.46,190.32,192.86,190.02
191.50,192.99,193.52,190.98
197.63,197.75,198.47,196.47
198.09,197.91,198.25,197.00
197.30,197.34,197.83,197.03
198.37,200.00,200.01,197.48
199.73,199.53,199.86,198.81
199.98,199.00,199.98,198.84
199.54,201.63,201.71,199.50
201.58,202.37,203.00,200.96
204.00,202.48,204.00,201.61
202.63,201.99,202.78,200.22
201.94,202.79,202.87,200.65
203.96,200.75,203.96,199.53
199.69,199.52,200.22,198.73
200.82,199.64,200.82,199.30
197.99,196.86,199.11,196.86
196.69,193.92,196.69,193.92
194.00,196.09,196.09,193.17
196.74,196.42,197.63,196.00
197.20,199.48,199.70,196.86
200.25,200.01,200.46,199.57
200.17,201.02,201.40,200.17
201.49,201.17,201.87,200.07
199.22,200.61,201.10,198.93
201.29,201.53,201.92,201.15
201.98,201.87,202.24,201.29
202.23,201.51,202.30,200.82
202.30,203.00,203.00,201.67
203.52,201.62,203.82,201.58
202.57,198.92,202.62,197.48
198.46,201.67,202.65,198.45
202.57,201.19,202.57,200.00
199.35,200.67,201.06,198.89
200.36,197.51,200.92,196.91
198.53,198.97,199.76,198.53
196.76,194.23,196.94,194.20
194.77,194.71,195.44,191.82
196.33,196.67,197.80,196.33
198.18,199.74,200.03,196.87
200.93,197.76,200.93,197.17
196.32,193.01,196.42,193.01
195.02,195.00,195.02,193.52
196.38,196.45,196.60,195.02
197.75,198.19,198.25,197.27
198.30,198.51,198.87,198.07
198.20,197.52,198.20,196.36
198.63,200.41,200.88,198.62
200.99,199.23,200.99,198.91
198.67,196.79,198.67,196.75
192.42,192.30,192.78,190.38
193.77,192.01,193.77,191.35
189.85,190.17,191.02,188.61
185.72,184.31,188.13,184.02
186.06,182.21,186.23,182.21
183.88,181.99,183.88,179.95
183.51,184.30,185.20,181.49
185.22,177.85,185.22,177.43
178.03,180.96,182.79,175.60
176.65,176.88,177.22,173.50
177.86,176.29,178.45,174.00
172.86,175.24,177.00,169.44
176.69,176.49,178.10,174.53
179.09,180.17,180.35,178.42
180.30,177.19,180.30,177.19
178.44,179.11,179.69,177.00
179.11,175.81,179.94,174.80
178.19,176.77,178.33,175.23
177.32,180.92,181.00,177.32
180.53,181.96,181.99,179.17
181.67,177.77,181.67,177.30
178.02,176.59,178.02,174.02
176.03,176.95,178.05,176.03
175.98,171.57,176.14,171.07
168.32,168.03,169.12,165.63
165.82,167.80,169.72,165.82
169.06,168.02,171.36,168.02
165.63,168.00,168.91,165.63
169.70,170.24,170.41,167.98
173.14,174.03,174.44,172.31
176.17,178.42,178.48,176.02
179.35,176.43,179.35,176.43
175.20,176.93,177.40,175.20
179.04,179.69,179.90,178.86
179.14,177.11,179.27,177.06
175.51,178.68,178.87,174.20
179.45,180.25,180.25,178.54
181.96,180.78,181.96,180.31
180.85,179.20,181.81,179.20
181.25,184.18,184.18,180.73
184.00,185.00,185.00,183.48
185.34,185.36,185.36,184.00
184.75,185.59,186.83,184.43
185.40,185.02,186.35,184.06
183.94,182.79,184.74,182.62
183.62,183.74,183.96,183.12
185.16,183.15,185.50,181.46
185.50,186.85,186.85,185.04
186.95,187.28,187.50,186.78
186.78,185.94,186.78,185.80
185.50,187.74,187.83,185.50
187.60,188.35,188.52,186.80
188.47,188.29,188.78,187.57
188.00,188.78,189.09,187.98
188.47,189.55,189.99,187.87
189.84,187.53,189.84,187.46
186.94,187.23,187.60,185.99
187.80,187.30,187.91,186.87
187.40,190.65,190.65,187.16
191.84,191.09,192.72,190.94
191.03,191.21,192.00,191.03
190.38,192.71,193.00,190.34
192.85,192.13,193.20,191.88
191.54,190.10,191.60,190.00
190.77,192.97,193.20,190.28
192.55,193.00,193.00,189.99
192.29,190.17,192.29,190.11
191.33,189.78,192.00,189.75
189.97,191.01,191.41,188.90
191.95,194.07,194.23,191.95
194.45,194.28,194.85,193.97
193.36,194.10,194.54,193.36
193.55,194.81,194.90,193.00
195.04,194.42,195.17,193.49
194.04,194.49,195.25,193.75
194.62,194.30,195.22,194.15
193.08,192.98,193.48,191.52
192.30,192.30,192.73,191.75
193.06,192.02,193.15,191.96
190.91,191.06,191.40,189.80
191.10,188.78,192.52,188.78
189.45,187.61,189.46,186.52
187.46,189.22,189.30,187.45
188.55,187.08,188.55,186.81
186.57,186.30,186.98,185.36
187.06,185.49,187.06,185.40
184.37,186.33,186.33,184.06
186.72,186.84,187.69,186.68
187.39,189.31,189.32,186.90
189.09,187.50,189.41,187.34
187.82,186.71,187.82,185.36
186.54,185.98,187.40,185.31
186.55,188.28,188.45,186.49
187.55,185.96,187.63,185.41
186.17,186.34,187.50,185.50
186.15,185.35,186.42,184.36
186.78,187.61,188.26,186.10
188.45,188.00,188.89,188.00
189.23,191.30,191.80,189.06
192.29,192.88,193.20,191.98
193.61,193.08,193.61,192.61
193.19,193.97,194.18,193.19
195.13,194.89,195.25,194.11
193.66,195.07,195.15,193.66
194.92,195.90,195.90,194.17
195.75,194.52,195.75,193.35
194.51,195.56,196.08,194.51
196.05,195.33,196.14,195.32
195.75,195.81,196.12,195.26
195.49,195.31,195.63,194.56
193.89,192.76,193.89,192.31
191.85,190.96,192.83,190.95
190.95,190.28,191.54,189.71
191.78,190.38,191.78,190.38
189.83,190.81,190.91,188.38
190.50,188.61,190.50,188.22
191.00,189.99,191.93,189.99
190.74,190.42,190.88,189.67
190.88,189.64,191.87,189.64
191.26,192.67,192.67,190.96
184.49,185.72,188.66,184.46
184.58,180.85,184.58,179.91
182.89,184.41,184.64,182.75
186.29,188.07,188.35,186.20
188.80,190.19,190.29,188.00
190.24,191.14,192.00,190.24
191.16,189.60,191.16,188.68
189.55,191.37,191.37,188.17
191.92,191.76,192.59,191.04
192.73,195.00,195.00,192.73
195.96,196.16,196.75,195.72
196.58,197.58,197.94,196.58
197.91,196.80,197.91,196.76
198.25,197.97,198.25,197.65
198.21,197.63,198.23,197.22
198.56,198.95,199.18,197.86
198.65,197.91,198.65,197.76
199.44,200.29,200.48,198.84
199.75,199.35,200.67,199.02
199.97,200.48,200.88,199.01
200.99,200.39,200.99,200.00
200.19,200.66,201.34,200.13
202.26,202.21,202.49,201.54
202.71,202.59,202.83,202.00
203.25,203.12,203.47,202.00
203.62,203.66,204.52,203.05
203.48,201.97,203.48,201.09
201.90,202.90,203.03,201.90
203.61,203.50,203.68,203.06
204.90,205.48,205.74,203.95
205.95,205.21,205.95,204.68
205.68,205.79,206.18,205.50
206.01,204.96,206.19,204.64
204.74,206.05,206.19,204.74
205.11,206.05,206.05,205.11
206.75,207.36,207.72,206.46
207.09,206.01,207.09,206.00
206.56,205.87,206.56,204.70
206.21,206.35,206.61,205.76
206.95,206.47,206.95,206.02
206.99,206.64,207.00,206.00
207.49,207.50,207.84,207.10
207.46,205.67,207.46,205.46
205.56,205.28,206.26,205.05
204.76,205.44,206.75,204.50
206.03,206.44,206.84,206.03
206.56,205.74,206.59,205.26
205.88,205.69,205.88,204.84
204.87,205.84,206.35,204.60
207.16,206.84,207.36,206.22
207.25,207.86,207.86,206.96
207.45,208.36,208.36,207.45
208.32,207.41,208.32,207.36
206.70,202.18,206.70,202.00
201.94,205.59,205.63,201.63
204.20,203.54,204.54,202.44
204.14,204.15,205.24,203.45
204.47,206.89,207.15,204.35
206.88,206.25,206.88,205.43
207.50,205.53,207.81,205.43
207.03,206.46,207.03,205.70
207.23,208.15,208.15,205.82
208.80,210.00,210.00,208.80
209.88,208.61,209.88,208.53
207.58,206.61,207.62,206.53
206.75,208.39,208.66,206.75
208.43,208.89,208.89,207.89
209.40,207.07,209.40,206.51
208.24,208.91,209.59,207.93
209.35,208.90,209.35,207.83
209.55,208.28,209.55,207.46
209.09,209.37,209.58,208.73
209.33,208.69,209.33,207.91
209.16,208.43,209.16,207.30
209.71,209.95,209.97,209.13
209.96,206.46,209.96,205.75
207.00,206.06,207.00,205.68
205.00,205.15,205.61,203.40
205.53,205.21,206.78,205.15
204.28,204.51,205.21,204.28
207.03,206.57,207.23,206.12
206.51,206.56,206.63,206.05
206.89,206.23,206.89,205.19
206.76,207.06,207.08,206.03
207.45,208.90,208.90,207.45
209.58,207.90,209.58,207.88
207.51,206.85,207.92,206.14
208.00,204.92,208.00,204.92
205.32,204.02,205.97,203.86
205.66,204.57,205.66,204.11
205.00,203.13,205.00,201.04
203.06,200.74,203.06,200.61
200.49,198.75,201.05,198.70
199.56,198.53,200.47,198.53
203.52,203.45,203.54,201.91
203.44,204.76,205.13,202.59
200.09,206.02,206.73,200.08
208.40,205.05,208.91,202.50
205.80,206.48,206.48,204.21
207.73,205.89,207.73,204.42
207.47,208.34,208.39,207.03
208.05,208.39,208.86,207.24
209.09,210.24,210.28,208.60
210.72,210.07,210.72,209.30
211.20,211.48,211.69,210.38
213.10,211.91,213.10,211.55
212.62,211.95,212.62,211.00
212.96,212.90,212.99,212.24
213.62,211.52,213.62,211.51
212.57,212.06,213.29,211.20
213.86,210.15,213.86,210.09
211.08,206.78,211.08,206.51
