VXF,Vanguard Extended Market ETF - DNQ,NASDAQ
69.55,68.64,70.00,68.40
68.64,68.59,68.92,67.80
67.79,67.81,68.32,67.01
68.26,68.59,68.74,67.96
69.35,69.05,69.35,68.77
69.57,70.09,70.20,69.52
69.94,69.83,70.31,69.65
70.22,70.86,71.20,70.08
70.83,70.76,71.26,70.34
70.47,70.79,70.98,70.41
71.44,71.75,71.93,70.79
72.12,71.91,72.24,71.86
72.27,72.58,72.74,72.06
72.59,72.75,72.76,72.38
73.74,73.65,73.85,73.25
73.65,73.97,74.05,73.64
74.20,74.27,74.33,73.90
74.39,73.84,74.39,73.68
74.28,74.18,74.39,73.93
74.44,74.71,74.94,74.33
74.49,74.78,74.79,74.47
75.04,75.04,75.12,74.75
75.29,74.95,75.42,74.79
75.24,74.37,75.24,74.25
74.32,74.96,74.98,74.26
74.55,74.72,74.74,74.25
74.63,74.31,74.82,74.17
74.60,74.65,74.79,74.34
74.81,74.80,75.42,74.72
75.53,76.09,76.19,75.35
75.85,76.04,76.06,75.64
75.94,76.11,76.21,75.85
76.00,75.34,76.03,75.22
75.02,74.85,75.15,74.61
75.14,75.24,75.44,74.85
75.08,75.23,75.51,74.99
74.82,75.42,75.49,74.63
75.50,75.30,75.57,74.88
75.27,74.88,75.27,74.88
74.17,73.63,74.27,73.47
73.46,73.43,73.88,73.35
73.34,72.76,73.44,72.74
72.77,73.67,73.85,72.77
73.42,73.30,73.96,73.05
73.49,74.20,74.37,73.43
74.36,74.39,74.42,73.93
74.57,74.45,74.90,74.24
73.72,72.88,73.86,72.78
72.80,73.02,73.35,72.80
72.97,73.59,73.86,72.97
73.71,72.62,73.71,72.57
73.82,73.00,73.84,72.39
73.16,73.65,73.70,72.81
73.72,73.82,74.05,73.72
74.20,73.97,74.37,73.15
74.28,75.11,75.12,74.28
75.64,75.84,75.87,75.38
75.92,75.93,75.99,75.51
76.03,75.60,76.03,75.53
75.84,75.84,75.86,75.41
76.59,76.10,76.82,76.03
76.14,76.74,76.74,76.03
76.62,77.48,77.67,76.20
77.62,77.44,77.74,77.33
77.65,76.96,77.65,76.96
76.87,76.72,76.93,76.23
76.93,76.89,77.42,76.50
77.05,76.97,77.42,76.71
77.09,77.44,77.61,76.99
76.94,77.10,77.30,76.50
76.33,77.12,77.28,76.01
76.99,78.10,78.17,76.99
77.59,77.92,78.02,77.39
77.83,77.12,77.90,76.64
77.31,77.75,77.93,77.09
77.00,76.89,77.40,76.87
76.90,75.54,77.02,75.48
75.65,75.15,75.66,74.62
76.07,76.91,76.95,76.07
76.79,77.70,77.72,76.72
77.36,78.02,78.10,77.10
77.91,77.37,78.03,77.20
77.97,78.49,78.49,77.84
78.22,79.14,79.18,78.19
79.77,79.90,79.91,79.37
80.05,79.83,80.13,79.63
80.18,80.09,80.59,79.68
79.77,79.63,79.77,79.28
79.84,80.13,80.24,79.62
80.19,80.21,80.43,79.85
80.34,80.07,80.34,79.74
80.24,80.25,80.31,79.85
80.39,79.43,80.44,79.18
79.36,79.19,79.80,78.88
79.45,79.18,79.54,78.59
79.50,79.82,79.86,79.20
79.56,79.52,79.69,79.13
79.86,79.16,79.95,79.09
79.49,77.74,79.49,77.72
77.87,78.96,79.03,77.80
79.03,79.15,79.28,78.75
79.09,79.12,79.17,78.72
78.83,80.00,80.00,78.76
80.12,80.23,80.25,79.73
80.30,80.55,80.58,80.12
80.81,79.82,80.82,79.60
79.80,79.23,80.01,79.03
79.51,79.10,79.78,78.86
79.48,80.27,80.30,79.35
80.32,80.61,80.65,80.18
80.83,80.46,80.84,80.33
80.58,80.90,81.05,80.35
81.03,81.25,81.25,80.92
81.56,81.20,81.56,81.19
81.26,80.77,81.36,80.72
80.50,80.48,80.85,80.14
80.12,80.42,80.83,79.68
80.41,80.47,80.61,80.18
81.44,81.00,81.44,80.77
81.19,81.05,81.38,80.84
80.96,80.74,81.36,80.71
80.92,79.47,80.92,79.33
79.53,79.66,79.89,79.35
79.87,79.93,80.07,79.51
80.39,80.59,80.71,80.33
80.63,80.64,80.74,80.15
80.72,81.60,81.62,80.10
81.49,81.12,81.49,80.98
81.28,82.17,82.25,81.05
82.68,82.84,82.87,82.57
82.16,82.29,82.39,82.06
82.69,82.45,82.77,82.32
82.92,82.34,83.00,82.17
82.35,82.41,82.54,82.22
82.67,82.70,82.85,82.53
82.44,81.92,82.51,81.60
82.15,82.20,82.35,81.89
82.50,81.71,82.50,81.68
82.06,82.49,82.64,81.93
82.52,82.65,82.75,82.12
82.86,82.67,83.00,82.21
82.80,83.16,83.21,82.57
83.09,82.07,83.21,81.75
82.31,83.14,83.18,82.21
83.38,83.62,83.66,83.37
83.44,83.64,83.66,83.36
83.60,83.35,83.68,83.24
83.97,83.78,83.99,83.26
83.94,84.21,84.26,83.76
83.79,83.51,83.96,83.07
83.01,81.45,83.08,81.35
81.48,80.45,81.66,79.89
80.55,81.36,81.37,80.55
80.64,80.42,81.21,80.28
81.01,81.64,81.90,81.00
80.58,81.14,81.72,80.35
81.05,78.63,81.15,78.51
79.01,79.45,79.67,78.64
79.08,79.12,79.28,78.14
79.36,79.99,80.11,79.34
80.35,80.95,80.95,80.09
80.98,81.16,81.16,80.55
81.31,81.89,82.06,81.18
82.15,82.26,82.58,81.98
81.55,83.13,83.18,81.47
83.01,83.33,83.37,82.75
83.61,84.03,84.10,83.35
83.93,83.41,84.27,83.34
83.55,84.18,84.29,83.33
84.46,84.36,84.61,84.19
84.55,84.97,85.47,84.53
85.08,84.99,85.39,84.74
85.13,85.37,85.81,85.00
85.20,85.79,85.81,85.07
85.80,85.61,86.20,85.10
84.90,85.11,85.36,84.33
86.17,86.79,87.05,85.99
86.86,86.69,86.86,86.52
87.05,86.65,87.05,86.56
87.07,86.61,87.11,86.26
86.55,86.19,86.55,85.76
86.44,85.60,86.67,85.30
85.13,85.77,85.77,84.78
86.01,84.75,86.11,84.36
84.60,85.00,85.25,84.60
85.48,85.54,86.03,85.32
85.71,86.50,86.57,85.56
86.56,85.93,86.57,85.50
85.78,86.10,86.24,85.43
86.50,85.79,86.72,85.72
86.03,84.89,86.26,84.23
85.17,84.79,85.63,84.37
85.37,83.58,85.37,83.57
83.54,83.39,83.88,82.98
83.65,83.65,84.47,83.48
84.16,84.98,85.05,83.93
85.25,85.98,86.00,85.14
86.20,86.23,86.30,85.92
86.35,85.56,86.39,85.22
86.03,83.91,86.17,83.63
83.59,82.46,83.70,81.98
82.49,83.10,83.32,82.00
83.29,84.22,84.23,83.11
84.24,82.12,84.24,81.82
81.48,80.95,82.20,80.73
81.68,81.25,81.92,80.56
81.42,81.63,81.88,80.01
82.19,82.63,82.65,81.78
82.54,82.94,83.17,82.38
83.13,83.34,83.34,82.65
83.43,84.22,84.40,83.43
84.21,83.80,84.32,83.80
84.27,83.64,84.27,83.01
83.42,82.32,83.42,82.20
82.61,81.81,82.83,80.82
82.11,82.35,82.49,81.90
82.04,82.76,82.82,81.75
82.67,82.92,83.42,82.31
83.08,83.18,83.74,82.89
82.63,83.15,83.27,82.21
82.99,82.20,83.11,82.16
82.30,82.35,82.49,81.22
82.01,81.66,82.94,81.49
81.57,82.02,82.02,81.17
82.27,83.45,83.61,82.27
83.51,82.98,83.70,82.96
82.88,82.18,82.94,82.05
81.84,81.58,81.84,80.60
81.64,81.87,81.87,81.02
81.63,82.57,82.76,81.63
82.40,81.65,82.40,81.30
81.89,82.10,82.26,81.56
82.18,82.67,82.94,82.04
82.60,83.35,83.39,82.60
83.72,84.14,84.29,83.70
84.03,83.93,84.12,83.55
84.10,84.28,84.32,83.80
84.20,84.01,84.30,83.81
84.05,84.04,84.22,83.37
83.84,83.99,84.16,83.54
83.88,84.42,84.43,83.62
84.52,85.43,85.49,84.12
85.62,86.03,86.18,85.62
86.00,86.40,86.78,85.93
86.23,86.25,86.34,85.90
85.84,85.97,86.06,85.63
86.11,85.45,86.11,85.21
85.64,85.72,85.81,85.09
85.61,85.87,85.94,85.31
85.85,86.53,86.74,85.69
86.52,86.99,87.01,86.25
87.16,87.09,87.25,86.70
87.24,87.37,87.37,86.97
87.39,87.29,87.61,87.15
87.21,86.50,87.78,86.43
86.24,87.08,87.08,86.24
87.13,86.95,87.14,86.34
86.73,87.42,87.47,86.73
87.33,87.74,87.78,87.18
88.03,88.53,88.99,88.00
88.58,88.12,88.67,88.03
88.34,88.60,88.64,88.27
88.55,87.55,88.55,87.49
87.43,86.60,87.43,86.17
86.80,86.86,86.97,86.43
85.49,86.31,86.68,85.20
86.27,86.21,86.31,85.85
86.82,86.60,86.95,86.51
86.60,86.02,86.87,85.62
86.48,85.98,86.53,85.77
85.62,84.89,86.04,84.77
84.97,86.04,86.04,84.97
85.49,85.67,85.83,85.33
86.13,86.28,86.56,86.12
86.52,86.44,86.61,86.15
86.63,86.39,86.84,86.28
86.00,85.77,86.14,85.65
85.82,85.53,85.82,85.05
85.74,85.41,86.02,85.41
85.84,85.63,85.99,85.35
84.88,83.90,85.24,83.87
83.80,83.72,84.21,83.05
84.01,84.24,84.36,83.22
83.91,83.84,84.50,83.44
83.36,83.88,84.32,83.27
84.24,83.51,84.36,83.29
83.63,84.32,84.36,83.41
84.71,84.91,85.39,84.57
84.80,84.51,85.00,84.20
84.79,85.20,85.28,84.65
85.26,85.51,85.60,85.24
86.02,85.54,86.08,84.84
86.15,86.60,86.61,86.08
86.70,86.93,87.03,86.70
86.67,86.99,87.07,86.50
86.92,87.06,87.16,86.51
87.04,87.06,87.28,86.70
87.54,87.45,87.70,87.23
87.58,87.84,88.00,87.49
87.92,87.80,88.01,87.67
87.39,87.58,87.74,87.20
87.88,88.03,88.07,87.51
88.15,88.36,88.54,87.95
88.67,88.07,88.74,87.95
88.23,87.67,88.53,87.50
87.71,88.00,88.00,87.27
87.94,87.98,88.23,87.57
87.89,87.16,87.89,87.10
87.27,87.50,87.55,86.82
87.10,87.91,87.97,87.05
87.90,87.11,87.90,86.86
87.16,86.33,87.16,86.12
86.08,86.79,86.92,86.00
86.92,86.89,87.34,86.55
87.18,87.20,87.33,86.98
87.52,86.50,87.53,86.30
86.32,85.23,86.32,85.15
84.87,84.55,85.39,84.55
84.62,85.14,85.26,84.25
84.92,83.93,84.93,83.67
84.17,84.59,84.68,83.93
83.76,84.44,84.63,83.74
84.52,83.58,84.59,83.56
83.52,82.32,83.55,82.06
82.25,82.71,82.95,81.38
83.43,83.51,83.77,83.04
83.88,83.09,83.89,82.94
82.69,81.73,82.83,81.70
81.77,82.95,82.98,80.88
82.85,81.00,82.85,80.99
80.76,79.53,81.24,79.50
79.53,78.45,79.99,78.38
78.88,79.27,80.27,78.76
78.12,79.49,79.92,77.51
78.40,80.49,80.87,77.82
81.54,80.91,81.68,80.50
80.60,81.76,81.79,80.60
82.45,83.54,83.61,82.31
83.68,82.48,83.90,82.47
83.29,83.74,84.26,83.07
83.84,84.14,84.16,83.46
83.73,83.92,83.97,83.16
84.26,85.61,85.64,84.15
85.70,85.32,86.00,84.68
85.04,85.78,86.02,84.78
87.17,86.98,87.17,86.50
87.15,86.98,87.52,86.76
86.60,86.47,86.85,86.10
87.19,86.56,87.21,86.34
86.56,87.14,87.14,86.51
87.03,87.22,87.34,86.75
87.29,87.50,87.66,87.23
87.52,87.58,87.62,87.29
87.24,87.82,87.91,87.24
87.90,87.43,88.11,87.22
87.44,87.42,87.64,87.13
87.26,87.02,87.45,86.89
87.17,87.55,87.79,87.17
87.50,87.02,87.50,86.62
86.68,87.66,87.66,86.68
88.48,88.00,88.68,87.73
88.23,88.66,88.68,88.20
88.79,88.72,89.05,88.39
88.76,88.91,88.91,88.61
88.74,88.14,88.84,88.07
87.93,86.79,88.09,86.79
86.78,87.37,87.57,86.78
87.44,88.12,88.25,87.40
87.93,87.88,88.10,87.55
88.06,88.18,88.38,87.97
88.02,87.31,88.55,86.99
86.41,87.94,87.96,86.15
87.78,86.22,87.80,86.18
86.65,86.63,87.52,86.46
85.94,85.48,86.27,85.44
86.01,84.69,86.10,84.41
84.45,84.36,85.68,84.20
84.53,86.53,86.59,84.50
87.85,88.06,88.11,87.20
88.18,88.48,88.69,87.86
87.44,87.78,87.78,87.29
88.06,87.90,88.25,87.76
88.01,88.08,88.28,87.84
88.40,88.52,88.74,88.39
88.60,88.90,89.05,88.60
88.73,88.43,88.90,88.43
88.67,87.79,88.92,87.77
88.16,87.61,88.44,86.90
87.07,86.25,87.14,85.87
86.44,85.16,86.50,84.50
85.83,86.23,86.23,85.46
86.83,87.55,87.61,86.83
87.69,86.86,87.69,86.59
86.95,86.43,87.01,85.91
87.07,86.49,87.87,85.57
85.44,86.08,86.17,85.09
86.36,84.90,86.54,84.85
84.68,86.07,86.17,84.68
86.36,85.93,86.42,85.17
85.71,86.18,86.50,85.42
86.63,87.66,87.70,85.83
87.62,87.54,87.94,87.37
87.49,88.44,88.48,87.24
87.50,87.98,88.35,87.29
88.39,86.66,88.42,86.51
86.88,87.46,87.46,86.15
86.92,86.09,87.17,86.06
86.36,86.91,86.91,85.21
87.15,88.36,88.36,87.08
87.92,88.03,88.50,87.87
88.43,89.16,89.23,88.30
89.36,88.99,89.59,88.73
88.60,88.43,89.03,88.30
89.09,89.08,89.18,88.14
89.07,89.14,89.33,88.65
89.50,90.03,90.08,89.40
90.17,90.63,90.68,90.07
90.68,90.76,90.92,90.36
90.61,91.07,91.07,90.51
90.84,91.11,91.28,90.73
90.99,91.63,91.64,90.52
91.46,91.56,91.56,91.11
91.55,91.60,91.72,91.25
91.48,91.78,91.96,91.48
91.81,91.72,91.92,91.43
91.66,91.32,91.73,91.32
91.26,92.03,92.03,91.22
91.76,91.68,91.81,91.30
91.35,91.29,91.40,90.79
91.50,91.53,91.66,91.19
91.19,90.39,91.31,90.24
90.63,90.68,90.78,90.39
89.91,89.56,89.94,89.45
89.74,90.04,90.15,89.39
90.39,91.23,91.27,90.39
91.05,90.76,91.18,90.07
91.15,91.62,91.67,91.08
91.36,91.81,91.91,91.18
91.52,92.71,93.00,91.40
92.51,92.68,92.79,92.41
93.00,93.51,93.58,93.00
93.51,93.27,93.60,93.26
93.23,93.01,93.38,92.94
93.09,91.20,93.13,91.18
90.84,91.07,91.47,90.55
91.11,91.67,91.69,91.00
92.26,92.80,92.92,92.17
92.48,92.47,93.99,92.21
92.44,92.19,92.44,91.55
92.24,92.60,92.85,92.24
92.20,93.13,93.30,92.05
93.16,92.59,93.33,92.59
92.83,93.23,93.34,92.62
93.25,93.16,93.53,92.52
93.39,93.46,93.58,93.27
93.44,93.30,93.81,93.28
93.10,93.30,93.53,92.72
93.64,93.92,94.16,93.53
93.70,93.80,94.03,93.51
93.61,92.57,93.61,92.25
93.02,93.23,93.45,92.86
93.60,93.32,93.70,93.23
93.46,93.55,93.59,92.86
93.46,94.02,94.20,93.45
94.03,93.71,94.09,93.62
93.89,92.88,94.26,92.75
92.87,92.97,93.18,92.07
92.50,92.41,92.77,92.11
92.04,91.01,92.16,90.74
91.21,91.60,91.70,91.06
91.70,91.95,92.42,91.70
91.87,90.70,92.02,90.49
91.15,90.80,91.15,90.28
90.75,91.24,91.40,90.50
92.00,91.96,92.33,91.83
91.90,91.89,92.36,91.75
91.53,91.70,91.98,90.82
91.93,91.70,92.19,91.58
92.23,92.55,92.56,91.79
92.62,92.69,92.69,92.24
92.57,93.45,93.50,92.44
93.47,93.29,93.47,93.10
93.46,93.34,93.64,93.00
93.36,93.48,93.68,93.20
93.30,93.29,93.56,93.02
93.03,92.42,93.08,92.09
92.49,93.25,93.33,92.29
93.11,93.11,93.22,92.69
93.12,92.65,93.12,92.35
93.00,92.88,93.16,92.20
92.55,92.91,93.34,92.35
93.22,93.50,93.72,92.93
93.23,92.67,93.39,92.52
92.51,93.17,93.23,92.04
93.09,92.53,93.24,92.46
92.51,92.31,92.58,91.86
92.70,93.35,93.57,92.70
93.56,93.75,93.76,93.41
93.44,93.33,93.49,93.15
92.81,92.93,93.05,92.14
92.78,93.47,93.58,92.75
93.73,93.49,93.80,93.15
93.78,94.46,94.75,93.78
94.49,94.33,94.56,94.25
94.83,94.82,94.96,94.60
94.84,95.00,95.02,94.68
94.90,94.07,95.03,93.98
94.39,93.85,94.41,93.55
93.99,93.77,94.08,93.36
92.91,91.56,93.28,91.50
92.27,91.99,92.33,91.65
92.74,92.36,92.93,92.00
92.56,92.10,92.56,91.73
91.38,91.78,92.28,91.10
91.87,92.15,92.18,90.45
91.44,90.57,91.71,90.21
91.47,90.82,91.78,90.72
91.70,91.92,92.00,91.49
92.44,92.83,92.92,92.44
92.84,93.37,93.51,92.79
93.50,92.89,93.50,92.74
93.42,93.38,93.53,93.20
93.39,92.97,93.39,92.70
93.06,92.70,93.06,92.58
92.69,92.16,92.97,92.04
91.73,92.33,92.41,91.73
92.53,91.62,92.65,91.53
91.69,90.66,91.77,90.50
90.18,89.72,90.24,89.57
90.06,90.74,90.87,89.40
90.67,91.38,91.49,90.45
91.13,91.61,91.64,90.78
91.61,91.82,92.32,91.60
91.89,91.43,91.90,90.96
91.50,91.34,91.91,91.11
91.93,91.64,92.48,91.48
91.74,90.63,91.75,89.99
90.39,90.22,90.51,89.72
90.70,91.40,91.46,90.70
90.69,90.60,91.05,90.20
89.98,90.49,90.60,88.98
90.46,90.36,90.80,90.15
90.32,90.87,90.92,90.11
90.69,91.70,91.75,90.35
91.62,91.22,91.68,91.11
90.88,90.37,90.99,89.82
89.65,88.04,89.65,88.00
87.41,86.30,87.73,86.25
79.83,82.92,85.63,74.41
85.57,82.17,86.00,82.17
83.27,84.38,84.48,82.13
85.22,86.35,86.66,84.91
86.25,86.97,87.10,86.17
86.70,86.42,87.15,86.26
85.56,84.13,85.56,83.80
85.17,85.52,85.52,84.15
85.75,85.64,86.55,85.45
84.81,84.79,85.34,84.37
86.05,86.69,86.80,85.74
87.41,85.75,87.41,85.65
85.49,85.99,86.55,85.49
85.64,86.40,86.41,85.35
86.51,86.04,86.56,85.88
86.24,87.00,87.10,86.09
87.09,87.77,87.82,86.89
87.78,87.95,89.03,87.62
86.88,86.71,87.56,86.52
87.20,86.67,87.81,86.47
85.76,85.38,85.99,84.86
84.76,84.37,84.96,84.16
83.72,83.92,84.11,83.01
84.65,83.30,84.65,82.89
82.95,80.68,82.95,80.37
80.72,80.33,81.28,79.87
81.10,81.63,81.69,80.63
81.65,81.56,81.82,80.56
80.73,82.83,82.84,80.32
83.49,84.55,84.65,83.49
84.54,84.06,84.65,83.55
84.43,85.13,85.26,84.00
85.02,85.91,86.06,84.82
86.03,86.07,86.29,85.78
86.09,85.85,86.11,85.57
85.42,84.95,86.30,84.92
84.97,84.38,85.36,84.20
84.51,85.78,85.80,84.22
85.89,85.82,85.99,85.26
85.50,85.93,86.25,85.32
85.86,85.85,86.39,85.58
86.02,84.69,86.02,84.61
85.11,85.33,85.72,84.80
85.90,85.99,86.05,85.36
85.88,85.78,86.00,85.50
85.41,85.05,85.55,84.53
85.15,86.92,86.92,85.03
86.59,86.32,86.90,86.08
86.41,86.16,86.59,86.03
86.32,87.66,87.77,86.32
87.53,87.87,88.28,87.32
88.18,87.76,88.28,87.49
87.80,87.78,87.94,87.01
87.53,87.95,87.95,87.00
87.80,87.07,87.83,86.52
86.80,87.29,87.31,86.56
87.38,86.67,87.40,86.64
86.12,85.12,86.26,85.08
84.94,84.50,85.30,84.28
84.36,85.30,85.33,84.18
85.44,85.10,86.00,84.97
85.36,86.44,86.52,85.23
86.37,86.18,86.55,86.02
86.48,86.56,86.87,86.41
86.57,86.79,87.17,86.52
86.50,87.27,87.44,86.23
87.27,87.77,87.85,87.27
87.76,88.02,88.14,87.54
88.28,87.58,88.28,87.52
87.98,88.29,88.30,87.67
88.21,87.36,88.33,87.25
87.71,85.94,87.82,85.54
85.99,86.86,86.94,85.94
86.60,85.64,86.60,85.39
84.92,85.25,85.58,84.64
85.06,84.38,85.90,84.06
84.37,84.67,85.13,84.19
83.85,83.01,83.95,82.76
82.88,82.43,83.34,81.79
83.02,83.54,83.73,83.00
83.95,84.75,84.92,83.69
84.61,83.29,84.72,83.29
83.14,82.24,83.18,82.24
82.61,82.82,82.98,82.23
83.19,83.50,83.67,82.59
83.99,84.60,84.66,83.82
84.64,84.76,85.02,84.45
84.34,84.39,84.40,83.68
84.80,85.18,85.21,84.53
84.97,84.47,85.15,84.46
84.28,83.80,84.67,83.78
82.55,82.33,82.55,81.58
82.81,82.42,82.81,81.99
81.34,81.07,81.81,80.68
79.84,78.89,80.28,78.81
79.37,77.76,79.57,77.68
78.07,77.29,78.32,76.57
77.91,77.48,78.39,76.35
77.75,75.09,78.00,74.71
75.43,76.00,76.54,74.08
74.08,74.67,74.75,73.12
75.40,73.79,75.40,73.11
72.75,73.58,74.34,70.81
73.74,73.60,74.80,73.00
74.74,75.45,75.59,74.64
74.98,73.85,75.24,73.78
74.18,75.39,75.46,74.02
75.05,74.39,75.78,74.00
75.01,74.16,75.23,73.87
74.45,76.50,76.50,74.45
75.86,76.45,76.82,75.46
75.66,74.66,75.66,74.39
75.15,74.96,75.19,73.21
74.83,75.47,76.16,74.83
74.96,73.28,74.96,73.24
72.47,71.53,72.49,70.52
70.58,71.15,72.02,70.56
71.56,71.30,72.62,71.29
70.17,70.30,70.75,69.63
71.10,71.75,71.82,70.57
72.68,73.49,73.54,72.30
74.05,74.94,75.20,74.05
75.05,74.67,75.14,74.37
74.30,74.83,74.83,73.89
75.48,75.86,76.15,75.48
75.52,75.12,75.89,75.11
74.38,75.68,75.80,73.83
75.86,76.50,76.50,75.53
76.96,77.03,77.27,76.73
77.01,76.76,77.60,76.71
77.33,78.40,78.41,77.03
78.33,79.21,79.21,78.15
79.16,80.08,80.08,79.16
80.14,80.48,80.97,79.86
80.10,81.06,81.23,80.01
80.70,79.32,80.70,79.26
79.72,79.73,79.84,79.18
79.97,79.29,80.20,78.51
79.94,81.01,81.04,79.94
80.76,80.71,80.97,80.38
80.25,79.83,80.25,79.61
79.52,80.56,80.61,79.50
80.46,81.51,81.77,80.25
81.72,82.04,82.24,81.64
81.63,81.71,81.94,81.46
81.25,81.79,82.06,81.15
81.54,80.43,81.59,80.43
79.94,80.63,80.63,79.60
80.91,80.68,80.97,80.20
80.42,82.36,82.36,80.33
82.80,82.46,83.08,82.27
82.54,82.80,83.06,82.52
82.15,83.11,83.16,81.80
83.04,82.47,83.22,82.42
81.86,81.69,82.19,81.62
81.67,82.70,82.72,81.59
82.16,81.58,82.47,81.20
82.25,81.96,82.60,81.71
82.36,81.75,82.87,81.74
81.82,82.52,82.69,81.53
83.00,84.06,84.11,83.00
84.05,83.87,84.21,83.68
83.73,84.13,84.19,83.69
83.71,84.58,84.64,83.62
84.77,84.77,85.21,84.38
84.82,84.94,85.33,84.52
84.98,84.42,85.12,84.26
84.54,85.14,85.22,84.51
84.92,84.62,85.01,84.36
84.88,85.37,85.40,84.60
85.31,85.67,85.81,85.05
85.39,84.69,85.79,84.57
84.49,84.13,84.69,83.59
84.31,84.88,84.92,83.96
84.27,83.52,84.27,83.07
83.12,82.97,83.72,82.72
83.20,82.69,83.37,82.55
82.37,83.10,83.10,82.17
82.94,83.13,83.51,82.78
83.52,84.12,84.14,83.27
84.00,83.25,84.13,83.23
83.50,82.91,83.69,82.40
82.62,82.34,83.13,82.09
82.49,83.27,83.53,82.49
83.03,82.36,83.55,82.06
82.09,82.39,83.06,81.83
81.91,81.94,82.47,81.26
82.32,83.13,83.13,82.26
83.13,82.98,83.47,82.95
83.46,84.38,84.51,83.43
84.58,84.95,85.08,84.58
85.08,84.79,85.15,84.68
84.78,85.48,85.48,84.77
85.65,85.71,85.97,85.39
85.36,86.22,86.23,85.23
85.94,86.85,86.85,85.94
86.76,86.37,86.76,85.78
86.51,87.15,87.33,86.45
87.25,87.41,87.70,87.06
87.50,87.87,87.95,87.45
87.50,87.40,87.52,87.15
86.59,86.00,86.60,85.77
85.83,85.27,86.32,85.17
85.01,84.95,85.41,84.46
85.17,85.16,85.77,84.99
84.64,85.04,85.06,83.89
85.08,84.92,85.40,84.66
85.89,85.85,86.52,85.82
85.76,85.59,85.76,85.17
85.60,85.28,86.06,85.23
86.04,86.82,86.84,86.04
83.75,83.30,84.71,83.12
82.45,80.72,82.45,80.36
81.56,82.38,82.54,81.56
83.28,84.09,84.22,83.21
84.27,85.42,85.42,83.85
85.42,85.68,86.05,85.30
85.34,84.55,85.44,84.09
84.16,85.12,85.15,84.00
85.26,85.33,85.88,84.97
86.07,87.00,87.16,86.02
87.43,87.69,87.88,87.36
88.23,88.64,88.96,88.19
89.01,88.36,89.01,88.11
89.00,88.51,89.00,88.51
88.79,88.65,88.89,88.42
88.65,88.83,89.00,88.43
88.69,88.49,88.76,88.26
88.63,89.10,89.27,88.33
89.10,88.79,89.42,88.56
88.78,89.35,89.44,88.69
89.18,89.14,89.34,88.94
89.10,89.60,89.64,89.00
89.71,89.44,89.88,89.10
89.36,89.63,89.81,89.14
89.52,89.97,90.21,89.23
89.99,89.79,90.24,89.50
89.71,88.63,89.78,88.36
88.59,89.39,89.39,88.40
89.41,89.39,89.79,89.20
89.81,90.31,90.44,89.71
90.33,90.30,90.68,90.20
90.37,90.42,90.59,90.29
90.50,89.96,90.50,89.81
90.29,90.32,90.45,90.00
90.22,90.27,90.49,89.98
90.48,91.08,91.22,90.48
90.81,90.30,90.85,90.24
90.25,90.08,90.30,89.55
90.12,90.69,90.69,90.12
90.39,90.58,90.66,90.18
90.52,90.79,90.81,90.30
91.13,91.30,91.53,91.13
91.24,90.53,91.41,90.39
90.39,90.73,91.04,90.39
90.88,90.49,91.45,90.03
90.64,91.00,91.29,90.64
91.10,91.07,91.30,90.72
90.96,90.73,91.03,90.22
90.84,90.82,91.07,90.15
91.30,91.72,91.73,91.22
91.93,91.82,91.93,91.35
91.75,92.34,92.34,91.72
92.19,92.02,92.27,91.89
91.34,89.40,91.35,89.38
88.94,90.52,90.64,88.88
89.54,88.57,89.61,88.16
88.69,88.52,89.17,88.33
88.53,89.50,89.65,88.41
89.06,89.24,89.37,88.85
89.73,89.83,90.35,89.37
90.15,89.45,90.15,89.45
89.85,90.71,90.74,89.49
91.24,91.80,91.86,91.24
91.63,91.22,91.79,91.19
90.79,90.63,91.04,90.55
90.49,90.78,90.91,90.31
91.00,91.56,91.60,90.41
91.44,90.45,91.53,90.25
90.80,91.27,91.54,90.45
91.05,90.92,91.18,90.58
91.00,90.50,91.16,90.16
90.87,90.93,91.35,90.85
90.60,90.68,90.80,90.10
90.79,90.04,90.80,89.66
90.70,90.81,91.20,90.70
90.59,89.35,90.68,88.95
89.38,89.42,89.72,89.11
88.68,88.89,89.17,88.17
89.33,88.63,89.65,88.63
88.68,88.52,88.84,88.41
89.35,89.06,89.37,88.88
89.19,89.41,89.69,88.82
89.22,89.18,89.50,88.72
88.70,89.10,89.24,88.50
89.63,89.61,90.09,89.40
89.48,88.88,89.56,88.80
88.48,88.35,88.87,88.10
88.63,87.45,88.63,87.31
87.41,87.37,88.06,87.18
87.57,87.77,87.88,87.35
87.95,86.89,87.95,86.32
86.62,85.82,86.74,85.75
86.00,85.42,86.26,85.37
85.53,85.76,86.46,85.53
87.16,87.57,87.70,86.99
87.28,87.88,88.24,87.05
86.91,89.80,90.03,86.91
90.32,90.28,91.12,89.58
90.44,91.44,91.57,90.21
92.09,92.70,92.80,91.92
92.72,93.17,93.32,92.36
93.00,93.10,93.35,92.83
93.33,93.72,93.97,93.33
93.93,93.87,94.00,93.72
94.33,94.48,94.61,94.01
94.78,95.07,95.14,94.49
95.02,95.52,95.54,94.70
95.69,95.87,95.89,95.57
95.83,94.91,95.84,94.84
94.88,94.98,95.35,94.74
95.57,94.70,95.57,94.67
95.06,94.06,95.16,93.80
94.04,94.11,94.47,93.93
94.70,95.35,95.41,94.70
