SRNE,Sorrento Therapeutics,NASDAQ
0.37,0.37,0.39,0.32
0.38,0.31,0.39,0.30
0.33,0.30,0.36,0.30
0.30,0.30,0.39,0.30
0.33,0.22,0.33,0.22
0.27,0.29,0.29,0.27
0.29,0.30,0.30,0.29
0.30,0.30,0.30,0.30
0.29,0.29,0.29,0.29
0.29,0.29,0.29,0.29
0.33,0.33,0.33,0.33
0.37,0.37,0.37,0.37
0.37,0.35,0.37,0.30
0.35,0.35,0.35,0.35
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.34,0.34,0.34,0.33
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.30,0.34,0.30
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.32,0.32,0.30
0.35,0.30,0.36,0.30
5.20,5.20,5.20,5.20
11.00,6.55,11.00,6.55
6.55,6.55,6.55,6.55
8.50,8.50,8.50,8.50
6.65,8.50,8.50,6.65
8.25,7.05,8.25,7.05
7.50,7.62,7.88,7.50
7.10,7.10,7.10,7.10
7.00,7.00,7.00,7.00
8.28,8.95,9.90,8.28
8.84,8.50,8.84,8.50
7.77,7.77,7.77,7.77
7.80,7.75,7.80,7.75
7.77,7.77,7.77,7.77
7.52,7.60,7.60,7.05
7.60,7.60,7.60,7.60
7.25,7.60,7.60,7.25
8.50,7.85,8.50,7.85
7.85,7.85,7.85,7.85
7.00,7.75,7.75,7.00
7.75,7.75,7.75,7.75
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.75,9.50,9.50,7.75
9.48,9.48,9.48,9.00
9.48,9.25,9.48,9.25
8.00,8.00,8.00,8.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.25,9.18,9.18,8.25
9.18,8.25,9.18,8.25
8.25,8.25,8.25,8.25
8.25,8.00,8.25,7.50
7.99,7.99,7.99,7.99
7.99,7.99,7.99,7.99
7.99,7.99,7.99,7.99
7.80,7.80,7.80,7.80
8.00,8.25,8.25,8.00
8.25,8.20,8.25,8.20
8.25,8.00,10.00,8.00
8.00,8.00,8.00,8.00
9.59,9.59,9.59,9.59
8.78,8.78,8.78,8.78
8.99,8.28,8.99,8.28
8.28,8.28,8.28,8.28
8.75,8.80,8.80,8.75
8.82,8.90,8.99,8.82
8.75,8.45,8.75,8.45
8.01,7.80,8.01,7.60
7.90,8.25,8.25,7.90
8.00,8.00,8.00,8.00
8.25,7.81,8.25,7.81
8.25,8.25,8.25,7.82
8.75,9.00,10.00,8.75
8.25,8.25,8.25,8.25
8.33,8.50,8.50,8.33
8.55,8.25,8.55,8.25
8.20,8.00,8.20,7.95
8.03,7.80,8.26,7.80
8.00,7.86,8.25,7.85
8.50,8.62,9.17,8.27
8.52,8.40,9.00,8.25
8.74,9.88,9.88,8.25
9.58,9.50,10.00,9.35
9.78,9.60,9.78,8.71
9.50,9.49,9.60,8.95
9.51,9.55,9.55,9.45
9.55,9.40,9.55,9.02
9.40,8.74,9.45,8.66
9.12,8.75,9.15,8.45
8.25,8.75,8.99,8.25
9.15,8.91,9.15,8.57
8.60,8.95,8.98,8.60
8.60,8.74,8.80,8.60
8.98,8.74,8.98,8.60
8.59,8.68,8.75,8.59
9.00,8.60,9.00,8.60
9.00,8.75,9.00,8.50
8.75,8.55,8.75,8.55
8.75,8.21,8.85,8.11
8.60,8.48,8.60,8.25
8.55,8.42,8.55,8.42
8.54,8.54,8.54,8.40
8.54,8.55,8.55,8.30
8.54,8.80,8.85,8.30
8.99,8.72,8.99,8.50
9.64,8.50,9.75,8.50
8.69,8.57,8.69,8.45
8.61,8.99,9.11,8.60
8.70,8.74,9.01,8.66
8.83,9.28,9.39,8.61
9.30,9.18,9.39,9.00
9.11,9.39,9.39,9.00
9.00,9.33,9.35,9.00
9.25,9.48,9.60,9.02
9.69,10.24,10.30,9.50
10.30,9.39,10.30,9.00
9.40,8.48,9.57,8.40
8.28,7.90,8.28,7.86
8.16,8.02,8.25,7.90
8.23,8.15,8.28,8.03
8.23,8.20,8.29,8.15
8.23,8.17,8.30,8.15
8.20,8.11,8.35,8.09
8.10,8.24,8.24,8.08
8.19,8.10,8.39,8.10
8.19,8.09,8.25,7.92
8.19,8.00,8.19,7.94
8.14,8.20,8.28,7.93
8.22,8.24,8.37,8.10
8.38,8.12,8.40,8.04
8.27,8.36,8.40,8.12
8.46,8.75,8.84,8.36
8.84,8.77,8.90,8.51
8.82,8.94,9.03,8.64
9.01,8.86,9.08,8.75
8.99,8.89,8.99,8.66
8.78,8.84,9.00,8.75
8.50,9.00,9.03,8.50
8.90,9.82,9.95,8.81
9.80,10.26,10.80,9.50
10.04,10.04,10.59,9.64
10.00,9.81,10.36,9.40
9.84,9.92,10.02,9.25
9.95,9.90,10.16,8.95
10.24,10.07,10.24,9.61
9.96,9.55,9.96,9.00
9.50,9.54,9.75,9.33
9.39,9.27,9.69,9.01
9.32,9.19,9.70,8.96
9.25,9.19,9.33,9.02
9.01,9.20,9.27,8.81
9.34,9.22,9.34,8.91
9.35,10.15,10.38,9.35
9.80,9.74,10.15,9.67
9.76,9.65,9.92,9.45
9.96,9.66,9.96,9.25
9.89,9.79,10.00,9.41
9.79,9.79,9.80,9.45
9.53,9.56,9.79,9.50
9.52,9.40,9.53,9.11
9.49,9.77,9.83,9.21
9.80,10.18,10.25,9.67
10.14,10.37,10.40,9.71
10.45,11.52,11.75,10.44
11.63,11.52,12.20,11.34
11.51,12.62,12.99,11.22
12.86,13.49,14.24,12.65
13.59,14.65,14.75,13.56
14.80,14.09,14.95,12.53
14.00,13.53,14.00,12.77
13.86,14.14,14.49,13.53
14.15,14.66,14.94,14.15
14.87,14.48,14.87,14.18
14.22,13.80,14.25,13.71
13.58,13.22,13.75,13.00
13.25,13.96,14.16,13.25
13.92,14.48,14.60,13.55
14.57,14.50,14.90,14.26
14.55,15.91,15.98,14.31
15.80,16.33,16.40,15.70
16.10,15.74,16.10,14.19
15.75,15.07,15.75,14.97
15.00,13.56,15.30,13.47
13.47,13.91,13.95,12.16
13.90,12.99,13.91,12.80
13.05,12.82,13.34,12.61
12.90,12.84,13.21,12.51
12.94,13.07,13.30,12.75
13.03,12.53,13.19,12.04
12.53,11.26,12.53,10.70
11.15,10.68,11.71,10.51
10.75,8.92,10.76,8.54
8.92,8.90,9.49,8.66
9.11,9.23,9.75,8.91
9.00,9.21,9.31,9.00
9.13,9.54,9.87,9.13
9.52,9.49,9.84,9.15
9.64,9.65,9.85,9.27
9.67,10.55,11.30,9.50
10.63,10.27,10.85,9.97
10.23,10.41,10.63,9.90
10.46,10.41,10.59,10.21
10.44,10.07,10.46,9.94
10.05,9.63,10.05,9.52
9.62,9.46,9.91,9.25
9.44,9.40,9.72,9.27
9.31,9.19,9.68,9.06
9.17,9.48,9.68,9.01
9.46,9.30,9.69,9.14
9.29,9.30,9.59,9.25
9.31,8.91,9.60,8.75
8.89,8.08,9.29,7.95
7.90,7.61,8.28,7.30
7.56,7.99,8.19,7.31
8.08,8.07,8.49,7.52
8.07,7.63,8.07,7.52
7.53,6.70,7.53,6.56
5.20,5.11,5.25,5.07
5.11,5.00,5.12,4.91
4.96,5.14,5.18,4.75
5.22,5.21,5.38,5.10
5.29,5.24,5.30,5.17
5.28,5.21,5.30,5.15
5.18,4.92,5.28,4.91
5.08,5.10,5.22,5.00
5.17,5.12,5.17,5.03
5.11,5.09,5.25,5.08
5.15,5.21,5.35,4.91
5.42,5.16,5.43,5.08
5.13,5.30,5.35,5.05
5.29,5.22,5.30,5.12
5.25,5.22,5.29,5.11
5.21,5.20,5.32,5.13
5.34,5.27,5.34,5.16
5.24,5.23,5.28,5.15
5.20,5.23,5.25,5.20
5.28,5.13,5.30,5.02
5.04,5.43,5.80,5.02
4.94,5.59,5.70,4.94
5.80,5.68,5.80,5.50
5.65,5.62,5.65,5.50
6.00,5.85,6.00,5.75
5.88,6.19,6.25,5.84
6.20,6.34,6.65,6.11
6.28,6.16,6.33,6.12
6.17,6.64,6.67,6.13
6.60,6.63,6.77,6.44
6.64,7.10,7.15,6.53
7.03,6.75,7.04,6.50
6.82,6.61,6.87,6.46
6.64,6.79,6.80,6.44
6.84,6.78,6.84,6.75
6.76,6.40,6.86,6.10
6.36,6.20,6.38,6.10
6.17,6.27,6.31,6.14
6.10,5.85,6.18,5.76
5.74,5.67,5.90,5.55
5.71,5.83,5.85,5.45
5.87,5.74,5.94,5.65
5.77,5.60,5.77,5.57
5.55,5.14,5.58,5.11
5.11,5.17,5.25,5.10
5.13,5.10,5.30,5.02
5.08,5.44,5.60,5.03
5.34,5.35,5.58,5.25
5.33,5.27,5.39,5.25
5.24,5.17,5.33,5.11
5.21,5.06,5.34,5.05
5.01,5.28,5.34,5.01
5.24,5.28,5.31,5.06
5.24,5.44,5.50,5.24
5.34,5.46,5.58,5.14
5.51,5.32,5.51,5.23
5.24,5.34,5.39,5.20
5.26,5.30,5.36,5.20
5.33,5.26,5.33,5.21
5.24,5.29,5.34,5.17
5.34,5.29,5.43,5.21
5.32,5.32,5.50,5.31
5.31,5.27,5.37,5.24
5.23,5.42,5.42,5.23
5.41,5.74,5.85,5.41
5.79,5.58,5.80,5.51
5.72,5.55,5.72,5.45
5.51,5.49,5.60,5.45
5.48,5.47,5.54,5.42
5.46,5.51,5.57,5.41
5.55,5.44,5.55,5.30
5.48,5.40,5.57,5.35
5.37,5.43,5.49,5.37
5.38,5.45,5.54,5.38
5.34,5.50,5.65,5.34
5.50,5.43,5.62,5.42
5.49,5.44,5.55,5.39
5.49,5.46,5.50,5.40
5.43,5.43,5.46,5.35
5.45,5.45,5.45,5.35
5.40,5.42,5.47,5.35
5.38,5.30,5.43,5.28
5.27,5.30,5.43,5.25
5.30,5.11,5.30,5.00
5.07,4.97,5.11,4.92
4.95,4.94,5.00,4.27
5.00,4.78,5.00,4.69
4.78,4.87,4.95,4.77
4.79,4.97,5.00,4.77
5.02,4.61,5.02,4.50
4.61,4.59,4.66,4.51
4.59,4.56,4.64,4.50
4.58,4.40,4.58,4.37
4.46,4.44,4.53,4.40
4.30,4.43,4.49,4.20
4.55,4.52,4.60,4.24
4.57,4.52,4.59,4.41
4.69,4.66,4.89,4.60
4.81,4.49,4.81,4.40
4.66,4.32,4.68,4.18
4.29,4.28,4.35,4.13
4.24,4.07,4.28,3.90
4.07,3.64,4.10,3.50
3.64,3.33,3.91,3.11
3.33,3.34,3.63,3.20
3.56,3.21,3.56,3.10
3.12,3.41,3.58,3.12
3.41,3.72,3.97,3.41
3.89,4.00,4.11,3.83
4.09,4.04,4.20,3.91
4.04,4.17,4.43,4.00
4.20,4.01,4.24,3.90
4.08,4.02,4.29,3.92
4.06,4.05,4.17,4.00
4.05,3.98,4.15,3.94
3.98,3.97,4.05,3.94
3.98,4.02,4.02,3.95
4.05,3.98,4.08,3.98
4.06,4.22,4.27,4.02
4.25,4.55,4.63,4.16
4.42,4.53,4.62,4.22
4.43,4.61,4.62,4.25
4.62,4.60,4.63,4.42
4.49,4.65,4.83,4.49
4.71,4.66,4.88,4.58
4.66,4.61,4.71,4.52
4.58,4.44,4.61,4.36
4.38,4.21,4.51,4.17
4.27,4.23,4.33,4.10
4.19,4.07,4.29,4.01
4.00,4.00,4.22,3.98
4.04,4.01,4.09,3.81
3.93,3.81,4.03,3.80
3.85,3.89,3.95,3.81
3.93,4.05,4.19,3.81
4.10,3.89,4.30,3.84
3.80,3.80,3.91,3.70
3.84,3.85,3.90,3.72
3.87,3.97,4.07,3.87
3.96,4.19,4.20,3.96
4.23,4.20,4.23,4.03
4.17,4.26,4.34,4.06
4.31,4.45,4.45,4.18
4.45,4.36,4.45,4.20
4.35,4.47,4.49,4.20
4.47,4.38,4.50,4.28
4.35,5.43,5.59,4.35
5.46,5.80,5.97,5.25
6.11,7.30,7.58,6.11
7.08,8.25,8.40,6.80
8.29,8.16,8.35,7.73
8.00,8.48,8.50,7.95
8.60,8.50,8.80,8.20
8.60,8.47,8.75,8.23
8.60,8.51,8.70,8.29
8.42,9.50,9.97,8.42
9.50,9.50,9.70,9.26
9.50,10.20,10.38,9.48
10.26,9.88,10.80,9.58
9.99,10.07,10.44,9.70
10.21,10.16,10.30,9.53
10.02,9.97,10.25,9.76
9.85,9.62,10.17,9.56
9.61,9.96,10.02,9.61
10.09,10.18,10.36,9.85
10.18,10.09,10.25,9.81
10.10,9.98,10.23,9.92
10.00,10.10,10.31,9.81
10.04,11.38,11.48,9.94
11.65,9.79,11.73,8.27
9.54,9.02,9.70,8.52
9.38,10.11,10.38,8.93
10.05,9.87,10.39,9.79
10.00,9.99,10.20,9.34
9.99,9.97,10.09,9.80
10.12,10.59,10.63,9.98
10.50,10.62,10.89,10.36
10.57,10.39,10.72,10.07
10.39,10.78,10.80,10.20
10.65,10.09,10.93,10.05
10.00,9.84,10.28,9.73
9.96,9.94,10.10,9.66
9.62,9.74,9.85,9.25
9.72,10.26,10.26,9.68
10.60,10.15,10.64,10.04
10.17,10.55,10.65,10.08
10.59,10.85,10.91,10.39
10.89,10.82,10.98,10.60
10.92,10.85,10.96,10.70
10.81,11.41,11.53,10.63
11.55,11.48,11.62,11.24
11.54,11.78,11.80,11.28
11.87,12.48,12.95,11.75
12.32,12.37,12.52,11.83
12.18,12.78,12.90,12.18
12.69,12.94,13.50,12.69
13.13,13.18,13.50,12.96
13.00,13.26,13.50,13.00
13.30,12.92,13.30,12.57
12.75,12.87,13.10,12.75
12.87,13.20,13.26,12.62
13.23,13.54,13.84,13.03
13.75,13.60,13.84,13.27
13.53,13.63,14.20,13.43
13.76,13.61,13.88,13.26
13.36,12.97,13.56,12.76
13.07,13.11,13.44,12.97
13.11,12.95,13.22,12.77
12.96,13.20,13.31,12.88
13.84,13.00,14.02,12.52
13.32,13.57,13.69,13.07
13.24,13.24,13.75,13.08
13.04,14.00,14.20,13.04
13.81,13.80,14.30,13.38
13.80,13.39,13.97,13.15
13.29,12.95,13.70,12.75
13.00,11.78,13.00,11.44
11.71,11.85,12.00,11.00
12.00,12.29,12.43,11.80
12.30,11.36,12.30,11.30
11.33,11.56,11.86,11.22
11.58,11.39,11.66,11.08
11.44,12.00,12.33,11.24
11.92,11.66,12.12,11.37
11.60,11.28,12.00,11.25
11.27,11.96,12.02,11.27
11.98,11.93,12.17,11.63
11.93,11.79,12.15,11.73
11.79,12.03,12.25,11.79
12.11,11.92,12.11,11.77
11.99,11.61,12.15,11.45
11.54,11.15,11.73,11.11
11.20,11.31,11.43,11.06
11.35,11.06,11.50,10.60
11.17,10.79,11.25,10.66
10.64,10.36,11.06,10.35
10.34,10.67,10.68,10.23
10.70,10.52,10.77,10.42
10.55,9.36,10.55,9.21
9.31,8.95,9.41,8.15
8.87,9.14,9.42,8.64
9.10,9.02,9.58,8.95
9.09,10.35,10.38,9.04
11.35,10.72,11.94,10.14
10.62,10.41,10.70,10.05
10.58,10.97,11.69,10.45
10.85,11.28,11.40,10.47
11.39,12.35,12.43,11.35
12.31,11.65,12.34,11.38
11.61,11.76,11.76,10.93
11.72,11.35,11.78,11.17
11.37,11.50,11.77,11.20
13.41,13.01,15.00,12.48
13.48,14.20,14.24,13.00
14.30,13.55,14.30,13.34
13.53,13.64,13.77,13.21
13.70,13.21,13.79,13.01
13.15,12.94,13.23,12.85
12.83,12.91,13.21,12.75
12.99,13.04,13.14,12.87
13.25,13.80,14.00,13.22
13.90,13.79,14.50,13.77
13.83,13.30,14.03,13.07
13.36,13.78,13.80,12.80
13.71,13.79,14.15,13.61
13.76,13.93,14.17,13.53
13.97,15.72,15.79,13.91
15.72,15.03,16.50,15.00
15.09,14.40,15.23,14.02
14.48,14.21,14.65,14.19
14.21,14.37,14.55,13.91
14.25,14.12,14.45,13.94
14.11,14.98,15.04,13.99
15.00,14.30,15.39,14.25
14.42,14.29,14.56,13.96
14.33,13.89,14.70,13.80
13.88,14.09,14.15,13.52
14.67,16.82,17.05,14.56
16.77,16.76,17.30,16.21
16.67,16.79,17.80,16.67
16.89,17.46,17.60,16.75
17.68,16.90,17.78,16.52
16.65,16.57,17.43,16.50
16.81,17.62,17.83,16.72
17.77,17.21,18.28,16.80
17.28,16.68,17.31,16.51
16.58,17.29,17.39,16.28
17.20,17.26,17.39,16.54
16.84,16.01,17.42,15.52
16.24,16.70,17.20,16.16
16.98,17.09,17.16,16.46
17.37,18.30,18.65,17.29
18.37,18.47,18.64,17.81
18.39,18.39,19.00,17.72
18.72,21.85,22.02,18.40
21.90,23.72,24.79,21.85
23.90,23.99,24.99,23.20
24.00,23.98,24.20,22.88
23.50,24.36,24.73,22.90
24.51,24.31,26.80,23.72
24.26,23.51,24.90,23.18
23.41,23.70,24.09,21.69
23.69,20.41,23.91,19.03
20.67,19.20,20.93,18.71
18.97,20.39,20.59,18.76
20.25,20.78,21.00,19.79
21.31,21.17,22.14,20.54
21.07,20.75,21.07,20.15
20.71,20.59,21.38,20.50
20.84,19.36,20.88,19.01
19.15,18.23,19.29,17.65
18.91,17.37,19.06,17.25
17.40,16.89,18.00,16.69
16.85,17.31,17.60,16.21
16.98,14.91,17.08,14.73
14.75,14.89,15.12,14.36
15.01,16.29,16.49,14.79
15.84,15.22,16.12,15.12
14.95,14.70,15.06,14.49
14.15,13.76,14.61,13.12
13.29,12.96,13.58,12.46
12.17,11.89,12.90,11.27
12.76,11.67,12.94,11.60
11.87,12.47,12.59,11.45
12.75,13.32,13.77,12.59
12.97,13.65,13.91,12.97
13.67,12.68,13.71,12.61
12.43,12.46,12.79,12.15
12.57,13.32,13.38,12.41
13.28,12.71,13.43,12.55
12.55,12.88,13.12,12.51
13.00,13.23,13.30,12.50
13.44,12.65,13.67,12.61
12.53,13.28,13.45,12.52
13.15,13.53,13.57,12.97
13.63,12.89,13.63,12.64
12.87,12.88,13.31,12.63
12.79,12.30,13.09,12.26
12.03,12.95,13.20,12.00
12.71,13.01,13.19,12.59
13.18,11.72,13.18,11.69
11.57,11.10,11.81,11.01
11.00,10.84,11.21,10.54
10.73,10.16,10.86,10.06
10.43,9.29,10.61,9.12
8.45,8.06,9.11,8.05
8.11,8.09,8.50,7.64
8.24,8.39,8.60,8.06
8.42,8.07,8.42,7.80
8.03,8.71,8.77,7.90
8.76,8.44,8.98,8.19
8.36,8.40,8.53,7.83
8.42,8.51,8.72,8.03
8.27,8.56,8.66,7.93
8.61,8.61,8.93,8.36
8.79,8.47,8.79,8.26
8.39,8.15,8.65,8.12
8.19,7.85,8.53,7.77
7.82,8.60,8.67,7.82
8.65,8.98,9.07,8.47
8.73,8.68,9.19,8.33
8.59,8.08,8.72,8.01
8.24,7.72,8.44,7.25
7.75,7.79,8.11,7.51
8.00,8.01,8.13,7.76
8.05,7.82,8.21,7.67
7.82,7.90,8.01,7.69
7.91,8.47,8.50,7.64
8.47,8.90,9.47,8.21
8.86,8.64,9.15,8.50
8.71,9.33,9.51,8.65
9.32,9.91,9.98,9.16
9.95,10.04,10.71,9.91
10.00,9.67,10.14,9.39
9.45,9.83,10.09,9.19
9.83,9.60,10.01,9.38
9.52,9.14,9.63,8.85
9.20,8.82,9.37,8.65
8.74,8.58,8.95,8.48
8.62,8.79,9.19,8.40
8.69,8.25,8.95,7.88
8.40,7.93,8.40,7.81
7.88,8.12,8.12,7.63
8.15,7.87,8.15,7.61
7.96,7.68,8.02,7.60
7.68,8.14,8.21,7.68
8.12,8.58,8.62,7.95
8.53,8.41,8.53,8.07
8.41,8.36,8.54,8.30
8.33,8.01,8.48,7.87
8.01,7.91,8.03,7.81
7.94,8.15,8.25,7.89
8.19,7.63,8.36,7.55
7.70,7.80,7.82,7.37
8.54,7.97,8.56,7.47
7.87,8.15,8.30,7.82
8.24,8.01,8.36,7.78
8.04,7.79,8.04,7.68
7.67,7.60,7.91,7.45
7.54,7.27,7.75,7.18
7.25,7.33,7.65,7.24
7.46,7.76,7.77,7.32
7.77,8.11,8.34,7.77
8.09,7.81,8.44,7.81
7.96,7.81,8.05,7.69
8.40,9.79,9.83,8.30
9.85,10.03,10.26,9.30
10.14,9.42,10.14,9.37
9.51,8.88,9.51,8.81
8.84,8.71,9.08,8.60
8.62,8.74,8.80,8.44
8.48,8.71,9.37,8.48
8.39,8.12,8.52,8.03
8.25,8.17,8.44,8.10
8.24,7.93,8.40,7.61
7.66,7.15,7.86,7.06
7.32,7.16,7.95,7.10
7.29,6.62,7.48,6.25
6.64,6.88,7.01,6.47
6.91,6.03,7.17,6.02
6.02,6.38,6.51,5.64
5.94,5.93,6.19,5.68
5.87,5.51,6.05,5.40
5.37,6.02,6.09,5.07
5.99,5.94,6.14,5.71
6.10,6.10,6.31,5.93
6.11,6.08,6.33,5.94
6.10,6.01,6.30,5.77
5.99,5.51,6.03,5.42
5.57,5.36,5.63,5.23
5.35,5.25,5.62,5.12
5.20,5.39,5.45,4.98
5.35,5.02,5.35,5.00
5.03,4.99,5.08,4.75
4.92,5.01,5.30,4.84
4.95,5.05,5.11,4.79
4.96,5.00,5.02,4.73
4.90,4.61,4.98,4.50
4.63,4.50,4.83,4.49
4.25,4.89,5.02,4.25
4.92,5.52,5.60,4.87
5.61,5.56,5.75,5.42
5.69,6.47,6.49,5.57
6.47,6.06,6.48,5.90
5.98,6.07,6.10,5.90
6.15,6.13,6.30,6.09
6.11,5.99,6.15,5.97
5.98,6.29,6.31,5.77
6.28,6.01,6.28,5.93
6.01,6.25,6.35,5.91
6.21,6.04,6.32,6.00
6.09,6.35,6.35,6.03
6.37,6.47,6.67,6.32
6.44,6.34,6.52,6.24
6.35,6.15,6.49,6.06
6.13,6.14,6.37,6.01
6.13,6.00,6.13,5.95
6.02,5.97,6.02,5.62
6.02,5.74,6.14,5.69
5.80,5.79,5.91,5.62
5.80,5.68,5.85,5.63
5.62,5.14,5.62,5.11
5.11,4.91,5.20,4.90
4.91,4.95,5.00,4.62
5.02,4.98,5.13,4.77
4.88,5.10,5.32,4.88
5.06,5.17,5.25,5.03
5.12,4.94,5.21,4.87
4.91,4.98,5.14,4.83
5.02,4.92,5.10,4.81
4.92,5.25,5.29,4.82
5.30,5.23,5.47,5.17
5.22,5.38,5.55,5.08
5.35,5.45,5.51,5.26
5.47,6.30,6.39,5.47
6.10,6.21,6.48,5.88
6.20,7.12,7.15,6.20
7.14,6.76,7.27,6.62
6.89,6.65,6.96,6.41
6.68,6.66,6.96,6.60
6.71,6.69,6.76,6.34
6.75,6.77,6.81,6.56
6.76,6.90,6.93,6.63
6.85,6.71,6.92,6.65
6.66,6.83,6.92,6.56
6.89,7.11,7.41,6.83
7.12,7.03,7.24,6.95
7.03,7.13,7.29,6.90
7.12,7.70,7.74,6.99
7.69,7.22,7.80,7.20
7.23,7.19,7.35,7.05
7.09,6.92,7.09,6.72
6.93,6.90,7.23,6.77
6.90,6.86,7.04,6.64
6.91,6.98,7.07,6.53
6.93,6.83,7.27,6.73
6.58,6.75,7.00,6.58
6.76,6.54,6.96,6.51
6.60,5.80,6.60,5.37
5.80,6.25,6.78,5.72
6.30,5.76,6.38,5.56
5.90,5.43,5.90,5.42
5.53,5.60,5.66,5.26
5.61,5.72,5.78,5.51
5.81,6.00,6.05,5.78
5.93,5.80,6.01,5.75
5.78,6.03,6.06,5.74
6.00,5.90,6.27,5.79
5.95,6.14,6.20,5.91
6.17,6.43,6.58,6.13
6.50,6.52,6.60,6.41
6.54,6.62,6.70,6.48
6.65,6.36,6.68,6.36
6.36,6.65,6.66,6.21
6.78,6.96,7.06,6.74
6.90,6.97,7.02,6.80
6.97,6.86,7.00,6.80
6.86,6.85,6.88,6.50
6.85,6.88,6.94,6.68
6.82,6.69,6.95,6.53
6.75,6.75,6.86,6.69
6.70,6.44,6.70,6.38
6.36,6.34,6.60,6.29
6.25,6.20,6.40,6.03
6.20,6.11,6.40,6.03
6.09,5.80,6.11,5.78
5.78,5.75,5.81,5.61
5.75,5.69,5.82,5.68
5.76,5.85,6.02,5.68
5.85,5.68,5.86,5.56
5.66,5.71,5.96,5.61
5.77,5.88,5.91,5.70
5.47,5.62,5.74,5.33
5.52,5.49,5.63,5.30
5.49,5.74,5.80,5.40
5.81,5.95,5.95,5.66
5.86,5.60,5.88,5.45
5.55,5.95,5.95,5.55
5.89,5.91,6.00,5.59
5.99,6.44,6.53,5.98
6.44,6.92,6.92,6.44
6.91,6.71,7.00,6.62
7.13,6.44,7.17,6.42
6.48,6.40,6.63,6.39
6.46,6.27,6.50,6.21
6.30,6.23,6.33,6.18
6.28,6.29,6.34,6.19
6.29,6.36,6.46,6.24
6.35,6.11,6.38,6.11
6.14,6.40,6.44,6.13
6.41,6.30,6.57,6.14
6.40,6.30,6.47,6.15
6.29,6.01,6.45,6.01
6.01,6.21,6.22,5.94
6.23,6.21,6.34,6.12
6.20,6.19,6.33,6.01
6.19,6.29,6.33,6.07
6.29,6.52,6.55,6.23
6.50,6.49,6.60,6.30
6.48,6.56,6.59,6.35
6.61,6.43,6.70,6.40
6.44,6.83,6.86,6.35
6.83,6.85,6.93,6.80
6.86,6.84,6.89,6.78
6.81,6.43,6.81,6.40
6.44,6.53,6.60,6.27
6.50,6.52,6.54,6.24
6.54,6.94,6.98,6.52
6.95,6.71,6.98,6.68
6.71,6.61,6.71,6.55
6.64,6.64,6.80,6.58
6.64,6.63,6.71,6.57
6.66,6.95,6.98,6.64
7.00,6.96,7.22,6.85
6.99,6.43,7.20,6.40
6.42,6.56,6.70,6.42
6.55,6.62,6.72,6.38
6.66,6.53,6.66,6.43
6.54,6.56,6.63,6.46
6.56,6.66,6.98,6.43
6.70,6.76,6.87,6.55
6.83,6.73,6.87,6.70
6.75,6.83,6.93,6.75
6.77,6.90,7.04,6.75
6.91,7.04,7.16,6.80
7.01,6.88,7.02,6.86
6.87,6.96,7.06,6.86
6.92,6.79,7.00,6.74
6.79,6.82,6.89,6.63
6.80,6.81,6.85,6.70
6.81,6.93,6.95,6.78
6.91,7.23,7.25,6.87
7.24,7.48,7.58,7.23
7.54,7.85,8.00,7.37
7.91,7.87,7.96,7.51
7.85,7.77,8.00,7.74
7.74,7.67,7.93,7.64
7.50,7.66,7.69,7.40
7.64,7.86,7.95,7.53
7.89,7.60,7.89,7.59
7.54,7.74,7.83,7.47
7.95,8.18,8.35,7.90
8.25,7.97,8.27,7.92
7.90,7.67,7.97,7.66
7.67,7.70,7.83,7.55
7.69,7.56,7.80,7.55
7.60,7.70,7.84,7.60
7.66,7.50,7.68,7.50
7.53,7.18,7.62,7.12
7.12,7.11,7.17,7.00
7.18,7.09,7.28,7.02
7.08,7.05,7.19,6.75
7.14,6.98,7.14,6.89
6.98,7.16,7.40,6.98
7.13,7.04,7.13,6.90
6.97,6.93,7.08,6.83
6.97,6.89,7.02,6.81
6.86,6.29,6.88,6.27
6.29,6.11,6.36,6.06
6.11,6.26,6.32,6.06
6.22,6.26,6.28,6.02
6.25,5.75,6.25,5.75
5.80,5.50,5.88,5.50
5.35,5.00,5.50,5.00
5.05,4.70,5.10,4.68
4.70,4.95,5.25,4.70
5.00,5.15,5.30,5.00
5.50,5.50,5.73,5.40
5.15,5.75,5.90,5.15
5.85,5.90,6.18,5.70
5.90,6.20,6.25,5.88
6.25,6.55,6.60,6.10
6.50,6.50,6.60,6.35
6.50,6.20,6.55,6.15
6.25,6.25,6.30,5.95
6.25,6.25,6.38,6.05
6.20,6.15,6.30,6.05
6.15,6.10,6.25,6.05
6.10,6.00,6.10,5.75
5.95,6.00,6.00,5.90
6.00,5.60,6.00,5.55
5.60,5.45,5.80,5.20
5.40,5.25,5.55,5.15
5.30,5.25,5.50,5.20
5.25,5.15,5.40,5.15
5.15,5.30,5.55,5.05
5.25,5.40,5.45,5.13
