HLTH,Nobilis Health Corp. Common Stock,NASDAQ
0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.33,0.34,0.34,0.33
0.37,0.38,0.38,0.37
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.38,0.38
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.44,0.44,0.44,0.44
0.44,0.44,0.44,0.44
0.44,0.44,0.44,0.44
0.44,0.44,0.44,0.44
0.48,0.48,0.48,0.48
0.48,0.48,0.48,0.48
0.48,0.48,0.48,0.48
0.48,0.48,0.48,0.48
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.52,0.52,0.52,0.52
0.47,0.47,0.47,0.47
0.47,0.47,0.47,0.47
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.75,0.75,0.75,0.75
0.71,0.71,0.71,0.71
0.72,0.72,0.72,0.72
0.72,0.72,0.72,0.72
0.82,0.85,0.85,0.82
0.80,0.80,0.80,0.80
0.79,0.79,0.79,0.79
0.79,0.79,0.79,0.79
0.79,0.79,0.79,0.79
0.79,0.79,0.79,0.79
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.73,0.76,0.76,0.73
0.77,0.76,0.77,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.96,1.04,1.07,0.96
1.04,1.04,1.04,1.04
0.99,0.99,0.99,0.99
0.99,0.99,0.99,0.99
0.99,0.99,0.99,0.99
1.01,1.02,1.02,1.01
0.97,1.02,1.02,0.97
1.02,1.02,1.02,1.02
1.44,1.34,1.45,1.34
1.34,1.34,1.34,1.34
1.32,1.27,1.38,1.27
1.34,1.32,1.35,1.32
1.32,1.32,1.32,1.32
1.32,1.32,1.32,1.32
1.13,1.13,1.13,1.13
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.91,0.92,0.92,0.91
0.95,0.95,0.95,0.95
0.90,0.87,0.90,0.87
0.85,0.85,0.85,0.85
0.85,0.85,0.85,0.85
0.91,0.92,0.92,0.91
1.05,1.04,1.07,1.03
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.06,1.06,1.06,1.06
1.06,1.06,1.06,1.06
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
1.15,1.15,1.15,1.15
1.12,1.13,1.13,1.11
1.10,1.12,1.12,1.10
1.12,1.12,1.12,1.12
1.12,1.12,1.12,1.12
1.11,1.11,1.11,1.11
1.11,1.11,1.11,1.11
1.11,1.11,1.11,1.11
1.08,1.08,1.08,1.08
1.08,1.08,1.08,1.08
1.10,1.10,1.10,1.10
1.14,1.14,1.16,1.13
1.14,1.07,1.14,1.06
1.11,1.11,1.11,1.11
1.11,1.11,1.11,1.11
1.10,1.10,1.12,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.10,1.10,1.10,1.10
1.03,1.04,1.07,1.03
1.02,1.00,1.04,1.00
0.96,0.96,0.97,0.96
0.93,1.00,1.00,0.92
1.09,1.09,1.09,1.09
1.07,1.07,1.07,1.07
1.03,1.03,1.03,0.96
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.94,0.95,0.95,0.94
0.95,0.96,0.96,0.95
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.93,0.92,0.93,0.92
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.99,0.99,0.95
0.99,0.97,0.99,0.97
1.03,1.03,1.03,1.03
1.05,1.05,1.05,1.05
1.06,1.06,1.06,1.06
1.06,1.06,1.06,1.06
1.03,1.03,1.03,1.03
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
0.99,0.99,0.99,0.99
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.90,0.90,0.90,0.90
0.91,0.92,0.92,0.91
0.92,0.92,0.92,0.92
0.93,0.96,0.96,0.93
0.96,0.96,0.96,0.96
0.96,0.97,0.97,0.96
0.95,0.95,0.95,0.94
0.95,0.95,0.95,0.95
0.94,0.93,0.94,0.93
0.92,0.93,0.93,0.92
0.93,0.98,0.98,0.93
0.98,0.98,0.98,0.98
0.97,0.98,0.98,0.97
1.01,1.02,1.02,1.01
1.02,1.02,1.02,1.02
0.96,0.98,0.98,0.96
1.03,1.03,1.03,1.03
1.00,1.02,1.02,1.00
1.00,1.00,1.00,1.00
1.01,1.01,1.01,1.00
1.00,1.00,1.00,1.00
0.99,1.01,1.01,0.99
1.01,1.01,1.01,1.01
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.00,1.01,1.03,1.00
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
1.04,1.04,1.04,1.04
1.11,1.11,1.11,1.11
1.08,1.08,1.08,1.08
1.08,1.08,1.08,1.08
1.10,1.10,1.10,1.10
0.99,0.99,0.99,0.99
0.99,0.99,0.99,0.99
0.99,0.99,0.99,0.99
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.95,0.94,0.95,0.94
0.94,0.94,0.94,0.94
0.95,0.96,0.96,0.95
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.09,1.09,1.09,1.09
1.09,1.09,1.09,1.09
1.09,1.09,1.09,1.09
1.09,1.09,1.09,1.09
1.09,1.09,1.09,1.09
1.09,1.09,1.09,1.09
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.07,1.07
1.27,1.23,1.27,1.23
1.24,1.25,1.25,1.24
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.41,1.40,1.45,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.22,1.24,1.24,1.22
1.29,1.24,1.29,1.24
1.24,1.24,1.24,1.24
1.24,1.24,1.24,1.24
1.24,1.24,1.24,1.24
1.24,1.24,1.24,1.24
1.14,1.12,1.14,1.12
1.12,1.12,1.12,1.12
1.12,1.12,1.12,1.12
1.12,1.12,1.12,1.12
1.12,1.12,1.12,1.12
1.12,1.12,1.12,1.12
1.22,1.22,1.22,1.22
1.19,1.22,1.22,1.19
1.23,1.20,1.23,1.20
1.32,1.33,1.33,1.32
1.33,1.33,1.33,1.33
1.34,1.34,1.36,1.32
1.34,1.34,1.34,1.34
1.32,1.32,1.32,1.32
1.32,1.32,1.32,1.32
1.27,1.26,1.27,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.22,1.20,1.22,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.11,1.12,1.12,1.07
1.13,1.12,1.13,1.11
1.12,1.12,1.12,1.12
1.12,1.12,1.12,1.12
1.12,1.12,1.12,1.12
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.48,1.48,1.50,1.48
1.46,1.47,1.47,1.46
1.47,1.46,1.47,1.42
1.43,1.56,1.56,1.43
1.56,1.55,1.56,1.51
1.53,1.53,1.53,1.53
1.61,1.65,1.65,1.60
1.76,1.73,1.79,1.73
1.75,1.75,1.75,1.71
1.75,1.75,1.75,1.75
1.65,1.68,1.68,1.64
1.70,1.70,1.70,1.70
1.59,1.73,1.73,1.59
1.76,1.85,1.94,1.76
2.07,2.15,2.15,2.07
2.23,2.25,2.31,2.22
2.23,2.18,2.23,2.16
2.09,2.13,2.20,2.09
2.13,2.13,2.14,2.13
2.24,2.24,2.24,2.23
2.55,2.57,2.61,2.55
2.69,2.94,2.97,2.69
2.91,2.81,2.91,2.78
2.81,2.81,2.81,2.81
2.54,2.54,2.54,2.54
2.59,2.70,2.71,2.59
2.82,2.88,2.88,2.82
3.01,3.01,3.01,3.00
2.97,2.85,3.00,2.85
2.82,2.87,2.87,2.81
2.87,2.87,2.87,2.87
2.87,2.87,2.87,2.87
2.96,2.96,2.96,2.96
3.05,3.03,3.05,3.03
3.00,3.00,3.01,2.94
2.96,3.00,3.00,2.96
2.96,3.00,3.00,2.96
2.85,2.87,2.87,2.72
2.79,2.70,2.79,2.70
3.29,3.22,3.31,3.22
3.24,3.24,3.24,3.24
3.28,3.41,3.45,3.28
3.38,3.29,3.38,3.29
3.29,3.32,3.32,3.29
3.41,3.43,3.43,3.41
3.38,3.52,3.52,3.38
4.06,3.82,4.06,3.81
3.58,3.48,3.58,3.48
3.55,3.51,3.55,3.51
3.31,3.31,3.31,3.31
3.13,3.20,3.21,3.13
3.09,3.19,3.19,3.04
3.63,3.29,3.63,3.27
3.29,3.29,3.29,3.29
3.26,3.17,3.27,3.15
3.22,3.18,3.22,3.17
3.39,3.35,3.39,3.35
3.51,3.52,3.52,3.51
3.55,3.71,3.71,3.55
3.65,3.65,3.65,3.65
3.68,3.68,3.68,3.68
3.61,3.61,3.61,3.61
3.75,3.75,3.75,3.75
3.69,3.74,3.74,3.69
3.74,3.74,3.74,3.74
4.02,4.24,4.26,3.99
4.20,4.43,4.46,4.14
4.52,4.48,4.55,4.40
4.37,4.40,4.40,4.36
4.31,4.37,4.38,4.30
4.29,4.09,4.29,4.07
4.29,4.31,4.37,4.29
4.31,4.31,4.31,4.31
4.31,4.31,4.31,4.31
4.46,4.46,4.46,4.46
4.60,4.55,4.60,4.55
4.56,4.37,4.56,4.28
4.37,4.37,4.37,4.37
4.33,4.35,4.35,4.28
4.07,4.27,4.27,4.07
4.27,4.27,4.27,4.27
4.14,4.06,4.14,3.97
3.84,4.09,4.11,3.82
4.25,4.07,4.25,4.07
4.09,4.10,4.10,4.09
4.10,4.10,4.10,4.10
3.96,3.91,4.00,3.91
3.77,3.84,3.86,3.76
4.03,3.97,4.03,3.97
4.32,4.80,4.80,4.32
5.24,5.05,5.24,5.05
5.01,5.12,5.14,5.01
4.95,4.91,4.95,4.91
4.75,4.87,4.94,4.75
5.07,5.12,5.12,5.07
5.18,5.06,5.19,5.06
5.14,5.28,5.29,5.14
5.38,5.65,5.65,5.38
5.85,5.93,5.99,5.81
6.12,6.10,6.14,6.01
6.32,6.38,6.38,6.30
6.54,6.45,6.54,6.41
6.43,6.36,6.44,6.36
6.35,6.34,6.39,6.34
6.03,6.19,6.20,6.03
6.67,6.67,6.67,6.67
7.20,7.61,7.67,7.20
8.04,7.79,8.20,7.35
7.98,8.25,9.34,7.85
8.39,7.70,8.39,7.30
7.62,7.65,7.76,7.31
7.70,7.27,7.75,6.85
6.91,7.22,7.27,6.91
7.22,6.26,7.64,6.08
6.37,6.30,6.71,6.06
6.49,6.58,6.73,6.43
6.80,6.82,7.09,6.57
6.90,6.92,7.04,6.83
7.37,7.18,7.48,6.96
7.18,6.77,7.38,6.75
6.80,6.49,6.82,6.44
6.51,6.90,6.95,6.42
6.92,6.90,7.21,6.72
7.10,7.00,7.21,6.90
7.06,7.15,7.25,6.95
7.22,7.33,7.47,7.15
7.53,7.66,7.67,7.28
7.82,7.69,7.85,7.31
7.49,8.32,8.50,7.35
7.93,7.53,7.93,7.35
7.99,7.64,7.99,7.32
7.61,7.62,7.82,7.49
7.78,7.53,7.78,7.45
7.53,7.15,7.53,6.93
7.34,7.21,7.34,7.01
7.39,7.01,7.39,6.80
6.98,6.83,6.98,6.72
6.78,7.14,7.20,6.55
7.10,7.12,7.25,7.01
7.10,7.17,7.26,6.99
7.19,7.04,7.19,6.91
7.05,7.17,7.18,7.00
7.16,7.24,7.34,7.10
7.21,7.25,7.32,7.09
7.28,7.31,7.31,7.19
7.25,7.14,7.33,7.06
7.15,7.10,7.15,7.00
7.09,6.85,7.30,6.85
6.94,6.71,6.98,6.66
6.50,6.20,6.59,6.09
6.40,6.54,6.94,6.40
6.58,6.62,6.70,6.30
6.54,6.74,6.78,6.49
6.85,6.65,6.85,6.44
6.57,6.72,6.77,6.45
6.80,7.06,7.10,6.71
7.00,7.00,7.26,6.82
6.85,6.55,6.87,6.55
6.63,6.80,6.82,6.63
6.85,6.98,7.00,6.77
7.00,7.23,7.29,6.83
7.26,7.14,7.38,6.94
7.09,7.10,7.12,6.94
7.06,7.05,7.25,6.93
7.06,6.99,7.19,6.94
7.10,7.23,7.24,7.04
7.31,7.41,7.47,7.25
7.40,7.30,7.45,7.28
7.30,7.10,7.34,7.01
7.11,7.03,7.14,7.01
7.00,7.00,7.06,6.83
7.08,6.97,7.80,6.93
7.03,6.70,7.03,6.66
6.63,6.54,6.79,6.50
6.54,6.60,6.70,6.52
6.59,6.59,6.73,6.57
6.49,6.09,6.64,6.04
6.13,6.11,6.23,5.75
6.12,5.68,6.12,5.60
5.80,5.92,6.03,5.69
5.98,5.89,6.07,5.86
5.98,6.00,6.05,5.89
6.07,5.98,6.08,5.76
6.11,6.33,6.43,6.00
6.37,5.89,6.52,5.87
5.86,5.37,5.90,5.36
5.36,5.49,5.65,5.32
5.50,4.77,5.50,4.67
4.75,5.18,5.21,4.48
5.01,5.10,5.15,4.95
5.55,5.46,5.90,5.38
5.50,5.65,5.79,5.48
5.67,5.28,5.67,5.26
5.25,5.10,5.25,4.98
5.15,4.90,5.15,4.80
4.74,4.62,4.74,4.40
4.28,4.45,4.59,3.83
4.65,4.79,5.06,4.60
5.10,5.51,5.51,4.92
5.55,5.44,5.74,5.37
5.40,5.29,5.46,5.22
5.28,5.20,5.41,5.12
5.02,5.06,5.10,4.99
5.11,5.34,5.34,5.04
5.48,5.17,5.48,5.08
5.13,5.00,5.15,4.98
5.10,5.02,5.14,4.99
5.10,4.87,5.10,4.80
4.88,4.71,4.91,4.69
4.67,4.78,4.81,4.47
4.77,4.59,4.86,4.56
4.57,5.13,5.20,4.54
5.18,5.52,5.54,5.02
5.53,5.47,5.54,5.35
5.41,5.46,5.62,5.41
5.39,5.23,5.45,5.12
5.23,5.10,5.26,5.10
5.30,5.38,5.41,5.20
5.48,5.30,5.48,5.13
5.34,4.93,5.38,4.92
4.85,4.74,4.93,4.69
4.77,4.82,4.98,4.62
4.98,5.22,5.35,4.82
5.25,5.23,5.34,5.11
5.18,5.50,5.50,5.05
5.60,5.75,5.87,5.60
5.80,5.60,5.95,5.54
5.65,5.43,5.72,5.31
5.41,5.24,5.46,5.17
5.30,3.82,5.47,3.66
3.69,3.67,4.03,3.33
3.63,3.92,4.34,3.47
3.96,3.65,4.10,3.63
3.64,3.28,3.73,3.11
3.24,2.93,3.45,2.90
2.94,3.07,3.27,2.81
3.18,3.18,3.29,3.10
3.14,2.79,3.15,2.70
2.74,2.52,2.76,2.15
2.53,3.05,3.22,2.53
3.18,3.07,3.46,3.05
3.08,2.91,3.08,2.82
2.90,3.06,3.13,2.79
3.05,2.88,3.12,2.87
2.83,2.82,2.87,2.73
2.89,3.07,3.09,2.84
3.11,3.70,3.73,2.98
3.89,4.09,4.13,3.75
4.07,3.82,4.17,3.75
3.76,3.76,3.81,3.61
3.74,3.50,3.78,3.49
3.40,3.38,3.55,3.23
3.35,3.60,3.69,3.17
3.10,2.95,3.17,2.64
2.87,2.76,2.90,2.70
2.70,2.37,2.78,2.32
2.32,2.24,2.33,2.18
2.25,2.55,2.67,2.15
2.56,2.64,2.78,2.43
2.67,2.69,2.74,2.60
2.68,2.45,2.68,2.40
2.38,2.50,2.58,2.38
2.38,2.50,2.53,2.31
2.56,2.58,2.63,2.53
2.56,2.53,2.66,2.50
2.55,2.60,2.65,2.55
2.60,2.55,2.69,2.54
2.58,2.57,2.62,2.50
2.58,2.59,2.66,2.53
2.57,2.50,2.57,2.50
2.46,2.50,2.56,2.43
2.42,2.70,2.72,2.40
2.68,2.86,2.90,2.66
2.77,2.86,2.94,2.77
2.88,2.71,2.94,2.70
2.80,2.88,2.97,2.77
2.87,2.85,2.95,2.85
2.87,2.98,3.02,2.70
3.03,3.12,3.23,2.90
3.19,3.00,3.22,2.95
2.93,2.98,3.08,2.93
2.84,2.89,2.90,2.77
2.70,2.91,2.96,2.70
2.83,2.86,2.97,2.80
2.89,2.93,2.97,2.88
2.91,2.86,2.95,2.85
2.85,2.82,2.87,2.75
2.71,2.77,2.78,2.67
2.75,2.75,2.85,2.74
2.74,3.10,3.25,2.74
2.74,2.47,2.77,2.34
2.50,2.41,2.58,2.33
2.41,2.43,2.50,2.31
2.45,2.40,2.51,2.30
3.05,2.68,3.06,2.52
2.72,2.41,2.73,2.34
2.26,2.31,2.38,2.22
2.28,2.15,2.31,2.12
2.06,2.01,2.08,1.88
1.99,2.02,2.11,1.95
2.07,2.13,2.16,2.04
2.12,2.02,2.13,2.01
2.06,2.06,2.08,2.01
2.07,1.95,2.08,1.94
1.92,1.85,2.02,1.82
1.86,2.11,2.11,1.85
2.04,2.17,2.21,1.97
2.12,2.19,2.23,2.12
2.28,2.30,2.35,2.19
2.34,2.35,2.45,2.31
2.35,2.22,2.35,2.22
2.28,2.16,2.28,2.14
2.11,2.01,2.13,2.01
2.02,1.98,2.07,1.94
1.94,1.93,1.99,1.86
2.00,1.98,2.00,1.92
2.00,2.08,2.11,1.96
2.13,2.26,2.30,2.13
2.29,2.34,2.34,2.26
2.32,2.42,2.49,2.25
2.50,2.61,2.67,2.46
2.75,2.64,2.85,2.54
2.57,2.63,2.67,2.50
2.69,2.70,2.75,2.66
2.74,2.70,2.78,2.67
2.70,2.85,2.85,2.68
2.81,2.76,2.81,2.72
2.72,2.80,2.82,2.72
2.79,2.79,2.84,2.75
2.78,2.76,2.78,2.66
2.76,2.76,2.79,2.70
2.74,2.68,2.74,2.58
2.73,2.80,2.80,2.70
2.77,3.00,3.07,2.71
3.12,3.25,3.31,3.12
3.30,3.45,3.47,3.25
3.42,3.28,3.44,2.90
3.60,3.40,3.62,3.31
3.49,3.34,3.49,3.19
3.33,3.23,3.45,3.17
3.19,3.29,3.38,3.19
3.29,3.24,3.29,3.20
3.15,3.08,3.21,3.05
3.08,3.03,3.20,3.00
3.06,2.94,3.07,2.91
2.95,3.05,3.10,2.86
3.09,3.16,3.21,3.05
3.15,3.12,3.22,3.12
3.11,3.17,3.22,3.09
3.15,3.33,3.37,3.15
3.31,3.16,3.34,3.15
3.20,3.29,3.34,3.20
3.33,3.31,3.36,3.25
3.35,3.40,3.44,3.31
3.43,3.43,3.48,3.40
3.41,3.47,3.50,3.41
3.49,3.83,3.86,3.48
3.87,3.70,3.91,3.65
3.70,3.97,3.98,3.70
3.98,4.23,4.25,3.97
4.31,4.43,4.55,4.25
4.38,4.29,4.47,4.26
4.35,4.31,4.35,4.01
4.35,4.34,4.37,4.15
4.36,4.32,4.36,4.23
4.36,4.36,4.38,4.25
4.36,4.35,4.37,4.26
4.27,4.22,4.36,4.20
4.20,4.22,4.29,4.00
4.24,4.46,4.48,4.16
4.37,4.42,4.50,4.28
4.38,4.58,4.63,4.38
4.60,4.44,4.66,4.40
4.40,4.34,4.46,4.24
4.38,4.35,4.38,4.24
4.39,4.50,4.65,4.31
4.05,3.72,4.09,3.50
3.67,2.72,3.70,2.72
2.87,3.33,3.47,2.86
3.44,3.14,3.45,3.09
3.11,2.96,3.20,2.91
2.93,2.90,3.07,2.87
2.85,2.76,2.91,2.68
2.78,2.92,2.93,2.70
2.93,2.77,2.99,2.75
2.77,2.80,2.89,2.76
2.80,2.82,2.86,2.76
2.86,2.78,2.86,2.75
2.74,2.75,2.77,2.70
2.75,2.74,2.86,2.71
2.71,2.75,2.75,2.66
2.71,2.71,2.73,2.67
2.74,2.76,2.76,2.70
2.73,2.71,2.76,2.70
2.71,2.61,2.71,2.56
2.61,2.63,2.68,2.61
2.67,2.70,2.77,2.66
2.66,2.61,2.72,2.59
2.60,2.58,2.68,2.58
2.54,2.46,2.62,2.44
2.40,2.42,2.45,2.37
2.36,2.37,2.41,2.34
2.36,2.29,2.49,2.29
2.34,2.26,2.35,2.23
2.25,2.54,2.70,2.24
2.53,2.39,2.59,2.37
2.44,2.39,2.47,2.36
2.22,2.27,2.40,2.22
2.27,2.18,2.31,2.17
2.24,2.21,2.32,2.18
2.25,2.21,2.29,2.19
2.24,2.23,2.26,2.20
2.25,2.18,2.27,2.16
2.24,2.25,2.32,2.18
2.24,2.23,2.28,2.21
2.24,2.26,2.35,2.22
2.28,2.35,2.43,2.27
2.40,2.43,2.50,2.38
2.46,2.32,2.50,2.30
2.34,2.40,2.43,2.33
2.40,2.34,2.43,2.32
2.37,2.36,2.42,2.34
2.33,2.39,2.40,2.33
2.40,2.36,2.40,2.31
2.38,2.45,2.45,2.35
2.45,2.50,2.58,2.44
2.58,2.52,2.60,2.44
2.55,2.54,2.56,2.50
2.58,2.55,2.61,2.51
2.52,2.70,2.71,2.52
2.72,2.89,2.90,2.72
2.87,2.85,2.89,2.73
2.85,2.64,2.85,2.51
2.76,2.64,2.87,2.62
2.80,2.81,2.88,2.71
2.83,2.85,2.91,2.78
2.86,3.01,3.09,2.82
3.05,2.99,3.13,2.96
3.01,3.04,3.07,2.92
3.00,3.15,3.17,2.98
3.15,3.14,3.25,3.12
3.14,3.09,3.19,3.01
3.05,3.12,3.16,3.05
3.11,3.11,3.16,3.09
3.09,3.06,3.11,3.05
3.09,3.06,3.09,3.04
3.05,3.07,3.11,3.01
3.00,3.06,3.11,3.00
3.06,3.07,3.10,3.02
3.10,3.22,3.25,3.07
3.25,3.25,3.26,3.16
3.26,3.21,3.29,3.15
3.20,3.25,3.27,3.17
3.24,3.33,3.35,3.21
3.30,3.50,3.50,3.27
3.51,3.60,3.60,3.44
3.60,3.74,3.74,3.52
3.80,3.83,3.86,3.77
3.86,3.72,3.86,3.64
3.69,3.57,3.69,3.43
3.53,3.34,3.53,3.34
3.29,3.62,3.62,3.20
3.54,3.30,3.54,3.30
3.33,3.35,3.46,3.31
3.40,3.39,3.41,3.25
3.42,3.32,3.42,3.22
3.37,3.41,3.53,3.37
3.40,3.35,3.45,3.32
3.40,3.52,3.52,3.35
3.50,3.50,3.63,3.47
3.50,3.41,3.51,3.41
3.35,3.35,3.41,3.32
3.38,3.40,3.43,3.32
3.40,3.44,3.45,3.36
3.44,3.35,3.45,3.34
3.35,3.35,3.39,3.30
3.31,3.39,3.41,3.31
3.39,3.46,3.48,3.35
3.40,3.53,3.58,3.40
3.53,3.49,3.57,3.48
3.50,3.49,3.53,3.47
3.48,3.50,3.56,3.47
3.50,3.48,3.52,3.45
3.48,3.47,3.51,3.45
3.46,3.48,3.51,3.43
3.49,3.48,3.53,3.46
3.45,3.40,3.55,3.35
3.40,3.40,3.50,3.35
3.40,3.40,3.40,3.30
3.35,3.30,3.40,3.30
3.25,3.25,3.30,3.25
3.30,3.25,3.33,3.05
3.35,3.20,3.35,3.20
3.20,3.05,3.20,3.05
3.10,3.00,3.10,3.00
3.05,3.35,3.65,2.75
3.35,3.35,3.45,3.25
3.35,3.25,3.35,3.20
3.25,3.00,3.25,2.95
2.95,2.80,3.00,2.75
2.85,3.00,3.10,2.75
2.90,2.60,2.90,2.55
2.60,2.40,2.60,2.35
2.30,2.55,2.55,2.25
2.55,2.40,2.55,2.30
2.35,2.35,2.35,2.25
2.35,2.30,2.40,2.25
2.35,2.30,2.39,2.25
2.20,2.40,2.40,2.20
2.40,2.70,2.85,2.35
2.75,2.90,2.90,2.65
2.95,3.00,3.05,2.90
2.95,2.65,2.95,2.60
2.65,2.50,2.65,2.45
2.60,2.50,2.60,2.45
2.60,2.55,2.60,2.45
2.55,2.45,2.55,2.45
