FFBCW,First Financial Bancorp. - Warrant 12/23/2018,NASDAQ
4.90,4.90,4.90,4.90
4.80,4.80,4.80,4.80
4.80,4.80,4.80,4.80
4.94,4.90,4.94,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
5.03,5.26,5.26,5.03
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.54,5.54,5.54,5.54
5.65,5.70,5.71,5.65
5.01,5.83,5.83,5.01
5.22,5.84,5.84,5.22
5.70,5.72,5.72,5.70
5.50,5.48,5.50,5.48
5.59,5.71,5.73,5.59
5.71,5.71,5.71,5.71
5.71,5.71,5.71,5.71
5.70,5.70,5.70,5.70
5.88,5.88,5.88,5.88
5.90,5.92,5.92,5.90
5.89,5.89,5.89,5.89
5.92,5.92,5.92,5.92
5.92,5.92,5.92,5.92
5.92,5.92,5.92,5.92
5.92,5.92,5.92,5.92
5.92,5.92,5.92,5.92
5.92,5.92,5.92,5.92
6.00,5.96,6.00,5.96
5.96,5.96,5.96,5.96
5.89,5.89,5.89,5.89
5.89,5.89,5.89,5.89
5.78,5.76,5.78,5.76
5.82,5.83,5.83,5.82
5.83,5.83,5.83,5.83
5.83,5.83,5.83,5.83
5.83,5.83,5.83,5.83
5.80,5.55,5.80,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.57,5.57,5.57,5.57
5.57,5.57,5.57,5.57
5.57,5.57,5.57,5.57
5.04,5.10,5.10,5.02
5.00,5.18,5.18,5.00
5.18,5.18,5.18,5.18
5.07,5.13,5.13,5.04
4.91,5.01,5.01,4.91
5.15,5.15,5.15,5.15
4.99,4.97,4.99,4.97
4.94,4.92,4.94,4.92
5.10,5.10,5.10,5.10
4.95,5.00,5.00,4.95
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.13,5.13,5.13,5.13
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.23,5.28,5.28,5.23
5.28,5.28,5.28,5.28
5.28,5.28,5.28,5.28
5.28,5.28,5.28,5.28
5.28,5.28,5.28,5.28
5.28,5.28,5.28,5.28
5.23,5.28,5.28,5.23
5.28,5.28,5.28,5.28
4.96,5.07,5.10,4.96
5.04,5.04,5.04,5.04
5.00,4.99,5.02,4.98
4.99,4.99,4.99,4.99
4.99,4.99,4.99,4.99
5.20,5.20,5.20,5.20
5.25,5.21,5.25,5.21
5.30,5.30,5.30,5.30
5.42,5.42,5.42,5.42
5.42,5.42,5.42,5.42
5.47,5.50,5.50,5.43
5.50,5.50,5.50,5.50
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.59,5.59,5.59,5.59
5.59,5.59,5.59,5.59
5.23,5.29,5.29,5.23
5.35,5.42,5.42,5.35
5.42,5.42,5.42,5.42
5.42,5.42,5.42,5.42
5.42,5.42,5.42,5.42
5.42,5.42,5.42,5.42
5.42,5.42,5.42,5.42
5.42,5.42,5.42,5.42
5.42,5.42,5.42,5.42
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.52,5.52,5.52,5.52
5.53,5.56,5.56,5.53
5.63,5.69,5.69,5.63
5.77,5.86,5.86,5.77
5.86,5.86,5.86,5.86
5.99,5.99,5.99,5.99
6.00,6.00,6.00,6.00
5.77,5.77,5.77,5.77
5.77,5.77,5.77,5.77
5.77,5.77,5.77,5.77
5.77,5.77,5.77,5.77
5.87,6.00,6.00,5.87
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,5.99
6.00,6.00,6.00,6.00
6.07,6.34,6.34,6.07
6.41,6.41,6.41,6.41
6.41,6.41,6.41,6.41
6.37,6.32,6.37,6.30
6.32,6.32,6.32,6.32
6.32,6.32,6.32,6.32
6.33,6.49,6.49,6.23
6.49,6.49,6.49,6.49
6.49,6.49,6.49,6.49
5.96,6.18,6.18,5.96
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.36,6.36,6.36,6.36
6.31,6.31,6.31,6.29
6.31,6.31,6.31,6.31
6.31,6.31,6.31,6.31
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.45,6.45,6.45,6.45
6.21,6.21,6.21,6.21
6.00,5.93,6.00,5.91
5.92,6.05,6.05,5.47
6.05,6.05,6.05,6.05
5.50,5.35,5.62,5.25
5.35,5.49,5.49,5.35
5.49,5.49,5.49,5.49
5.44,5.44,5.44,5.44
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.64,5.64,5.64,5.64
5.64,5.64,5.64,5.64
5.64,5.64,5.64,5.64
5.64,5.64,5.64,5.64
5.64,5.64,5.64,5.64
5.60,5.60,5.60,5.47
5.60,5.60,5.60,5.60
5.60,5.60,5.60,5.60
5.71,5.98,5.98,5.71
6.05,6.16,6.16,6.05
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.17,6.20,6.36,6.13
6.10,6.25,6.25,6.10
6.31,6.28,6.31,6.28
6.25,6.26,6.26,6.25
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.17,6.03,6.17,6.02
6.03,6.03,6.03,6.03
6.03,6.03,6.03,6.03
6.28,6.30,6.30,6.28
6.30,6.30,6.30,6.30
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.29,6.29,6.29,6.29
6.29,6.29,6.29,6.29
6.40,6.40,6.40,6.40
6.70,6.69,6.70,6.69
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
5.66,5.68,5.68,5.66
5.66,5.96,5.96,5.66
5.88,5.88,5.88,5.88
5.88,5.88,5.88,5.88
5.88,5.88,5.88,5.88
5.88,5.88,5.88,5.88
5.88,5.88,5.88,5.88
5.88,5.88,5.88,5.88
5.50,5.50,5.50,5.50
5.50,5.42,5.50,5.26
5.43,5.22,5.43,5.22
5.09,5.22,5.22,4.90
5.05,5.06,5.06,5.05
5.25,5.19,5.25,5.19
5.05,5.05,5.05,5.05
4.98,4.91,5.04,4.91
4.85,4.96,4.96,4.79
4.96,4.96,4.96,4.96
4.82,5.09,5.09,4.82
5.09,5.09,5.09,5.09
5.09,5.09,5.09,5.09
4.80,4.89,4.89,4.80
4.75,4.57,4.75,4.54
5.63,4.90,5.63,4.90
4.90,4.90,4.90,4.90
4.84,5.01,5.03,4.84
5.01,5.01,5.01,5.01
5.01,5.01,5.01,5.01
5.01,5.01,5.01,5.01
5.14,5.26,5.26,5.14
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.31,5.51,5.51,5.31
5.55,5.55,5.55,5.55
5.68,5.68,5.68,5.68
5.68,5.68,5.68,5.68
5.68,5.68,5.68,5.68
5.68,5.68,5.68,5.68
5.68,5.68,5.68,5.68
5.68,5.68,5.68,5.68
5.68,5.68,5.68,5.68
5.68,5.75,5.75,5.68
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.75,5.82,5.82,5.75
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.90,5.90,5.90,5.90
5.35,5.25,5.35,5.01
5.25,5.25,5.25,5.25
5.25,5.25,5.27,5.25
5.29,5.69,5.69,5.29
5.47,5.47,5.47,5.47
5.47,5.47,5.47,5.47
5.47,5.47,5.47,5.47
5.47,5.47,5.47,5.47
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.28,5.28,5.28,5.28
5.28,5.28,5.28,5.28
5.28,5.28,5.28,5.28
5.28,5.28,5.28,5.28
5.28,5.28,5.28,5.28
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.44,5.44,5.44,5.44
5.42,5.33,5.42,5.33
5.39,5.37,5.39,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.40,5.39,5.41,5.39
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
4.97,5.47,5.47,4.96
5.22,5.26,5.26,5.22
5.30,4.98,5.30,4.98
4.98,4.98,4.98,4.98
4.98,4.98,4.98,4.98
5.23,5.23,5.23,5.23
5.23,5.23,5.23,5.23
5.23,5.23,5.23,5.23
5.23,5.23,5.23,5.23
5.23,5.23,5.23,5.23
5.19,5.17,5.19,4.95
4.95,4.95,4.98,4.95
4.95,4.95,4.95,4.95
4.95,4.95,4.95,4.95
4.99,5.07,5.07,4.94
4.75,4.87,4.87,4.75
4.87,4.87,4.87,4.87
5.13,5.13,5.13,5.13
5.13,5.13,5.13,5.13
5.26,5.26,5.26,5.26
5.26,5.26,5.26,5.26
5.24,5.21,5.24,5.21
5.10,5.07,5.10,5.07
5.07,5.07,5.07,5.07
5.21,5.21,5.21,5.13
5.21,5.21,5.21,5.21
5.34,5.34,5.34,5.34
5.45,5.95,5.95,5.45
6.30,6.31,6.31,6.30
6.31,6.31,6.31,6.31
6.45,6.50,6.50,6.45
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.51,6.51,6.51,6.51
6.70,6.70,6.70,6.70
6.46,6.50,6.61,6.45
6.50,6.50,6.50,6.50
6.40,6.40,6.40,6.40
6.40,6.40,6.40,6.40
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
5.77,5.92,5.92,5.77
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.16,6.16,6.16,6.16
6.31,6.45,6.45,6.31
6.58,6.60,6.60,6.58
6.60,6.60,6.60,6.60
6.71,7.05,7.05,6.71
6.60,6.60,6.60,6.60
7.05,7.05,7.05,7.05
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
5.76,5.96,5.96,5.76
5.96,5.96,5.96,5.96
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
6.22,6.22,6.22,6.22
5.55,5.69,5.69,5.55
5.52,5.55,5.68,5.52
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.70,5.96,5.96,5.70
5.96,5.96,5.96,5.96
5.96,5.96,5.96,5.96
5.96,5.96,5.96,5.96
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.86,6.00,6.00,5.86
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
5.56,6.05,6.05,5.53
6.05,6.05,6.05,6.05
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.65,5.65,5.65,5.65
5.86,6.12,6.12,5.86
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.07,6.07,6.10,6.06
6.07,6.07,6.07,6.07
6.07,6.07,6.07,6.07
6.07,6.07,6.07,6.07
6.07,6.07,6.07,6.07
6.07,6.07,6.07,6.07
6.07,6.07,6.07,6.07
5.87,6.05,6.05,5.87
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
5.80,5.95,6.05,5.80
5.95,5.95,5.95,5.95
5.90,5.95,6.05,5.90
5.95,5.95,5.95,5.95
5.46,5.51,5.51,5.31
5.25,5.39,5.39,5.25
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
5.48,5.62,5.62,5.48
5.62,5.62,5.62,5.62
5.71,5.71,5.71,5.71
5.71,5.71,5.71,5.71
5.66,5.65,5.66,5.65
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.95,5.95,5.95,5.95
5.97,5.97,5.97,5.97
5.97,5.97,5.97,5.97
5.97,5.97,5.97,5.97
5.99,6.15,6.15,5.99
6.15,6.15,6.15,6.15
6.15,6.15,6.15,6.15
6.15,6.15,6.15,6.15
6.15,6.15,6.15,6.15
6.22,6.60,6.60,6.22
6.60,6.60,6.60,6.60
6.44,6.44,6.44,6.44
6.47,6.47,6.48,6.47
6.60,6.79,6.95,6.60
6.40,6.65,6.65,6.40
6.68,6.61,6.68,6.60
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.61,6.61,6.61,6.61
6.34,6.34,6.34,6.34
6.41,6.41,6.41,6.41
6.55,6.55,6.55,6.55
6.55,6.55,6.55,6.55
6.55,6.55,6.55,6.55
6.51,6.53,6.53,6.51
6.53,6.53,6.53,6.53
6.53,6.53,6.53,6.53
6.28,6.28,6.28,6.28
6.28,6.28,6.28,6.28
6.28,6.28,6.28,6.28
6.54,6.87,7.18,6.54
6.87,6.87,6.87,6.87
6.87,6.87,6.87,6.87
6.41,6.39,6.41,6.39
6.67,6.67,6.67,6.67
7.05,7.01,7.34,7.00
7.02,7.16,7.20,7.02
7.16,7.16,7.16,7.16
7.22,7.65,7.65,7.22
7.50,7.15,7.50,7.15
7.50,7.30,7.58,7.30
7.69,8.13,8.13,7.69
7.75,7.75,7.75,7.75
7.27,7.27,7.27,7.27
7.38,7.37,7.38,7.37
7.37,7.37,7.37,7.37
7.37,7.37,7.37,7.37
7.37,7.37,7.37,7.37
7.64,7.67,7.67,7.64
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
6.30,6.99,6.99,6.30
6.99,6.99,6.99,6.99
7.09,7.09,7.09,7.09
7.09,7.09,7.09,7.09
7.09,7.09,7.09,7.09
7.09,7.09,7.09,7.09
7.09,7.09,7.09,7.09
7.09,7.09,7.09,7.09
7.09,7.09,7.09,7.09
7.09,7.09,7.09,7.09
6.83,6.83,6.83,6.83
7.03,6.99,7.04,6.99
6.99,6.99,6.99,6.99
7.24,7.33,7.39,7.24
7.53,7.50,7.55,7.50
7.50,7.50,7.50,7.50
7.59,7.26,7.59,7.26
6.69,6.68,6.72,6.68
6.92,7.16,7.16,6.92
6.72,6.65,6.72,6.65
6.99,6.99,6.99,6.99
6.70,6.95,6.95,6.70
7.25,7.19,7.25,7.19
7.19,7.19,7.19,7.19
7.19,7.19,7.19,7.19
7.10,7.31,7.31,7.08
7.24,7.24,7.24,7.24
6.96,6.98,6.98,6.78
7.00,7.22,7.22,7.00
7.24,7.22,7.24,7.22
7.37,7.49,7.49,7.23
7.48,7.61,7.63,7.48
7.82,7.64,7.82,7.63
7.64,7.64,7.64,7.64
7.64,7.64,7.64,7.64
7.22,7.09,7.22,6.90
7.41,7.41,7.41,7.41
7.41,7.41,7.41,7.41
7.41,7.41,7.41,7.41
7.41,7.41,7.41,7.41
7.41,7.41,7.41,7.41
7.41,7.41,7.41,7.41
7.66,7.81,8.00,7.50
7.81,7.81,7.81,7.81
7.81,7.81,7.81,7.81
8.00,8.27,8.27,8.00
8.27,8.27,8.27,8.27
8.27,8.27,8.27,8.27
7.57,7.83,7.83,7.57
8.06,8.06,8.09,8.06
8.06,8.06,8.06,8.06
8.21,8.21,8.21,8.21
8.71,9.00,9.00,8.70
8.50,8.81,8.86,8.50
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.17,8.33,8.33,8.12
8.30,8.27,8.30,8.27
8.27,8.27,8.27,8.27
8.46,8.47,8.47,8.45
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
8.47,8.47,8.47,8.47
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
5.06,6.13,6.55,5.06
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
100.00,100.00,100.00,100.00
5.03,7.92,9.75,5.03
9.00,7.45,9.00,7.45
7.45,7.45,7.45,7.45
5.42,6.04,6.42,5.42
6.04,6.04,6.04,6.04
6.04,6.04,6.04,6.04
6.04,6.04,6.04,6.04
6.04,6.04,6.04,6.04
6.04,6.04,6.04,6.04
6.04,6.04,6.04,6.04
6.22,6.22,6.22,6.22
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
8.16,8.16,8.16,8.16
6.21,6.42,6.50,6.21
6.42,6.42,6.42,6.42
6.42,6.42,6.42,6.42
6.42,6.42,6.42,6.42
6.42,6.42,6.42,6.42
6.55,6.55,6.55,6.55
6.80,6.94,7.00,6.75
7.22,7.22,7.22,7.20
7.06,7.08,7.20,7.00
7.40,7.30,7.40,7.25
7.40,7.50,7.50,7.40
7.65,7.70,7.70,7.55
7.70,7.70,7.70,7.69
7.75,7.83,8.14,7.75
8.08,7.63,8.08,7.61
7.85,7.85,7.85,7.85
8.14,7.89,8.14,7.75
7.96,7.89,7.96,7.85
7.64,7.65,7.70,7.63
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
7.43,7.40,7.44,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.57,7.57,7.57,7.57
7.57,7.57,7.57,7.57
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.45,7.48,7.48,7.45
7.48,7.48,7.48,7.48
7.48,7.48,7.48,7.48
7.48,7.48,7.48,7.48
7.52,7.37,7.52,7.37
7.50,7.46,7.50,7.46
7.77,7.73,7.77,7.72
7.73,7.73,7.73,7.73
7.73,7.73,7.73,7.73
7.80,7.83,7.83,7.80
8.08,8.08,8.08,8.08
8.12,8.12,8.12,8.12
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.20,8.20,8.20,8.20
8.26,8.26,8.26,8.26
8.43,8.43,8.43,8.43
8.17,8.13,8.22,8.08
8.13,8.13,8.13,8.13
8.13,8.13,8.13,8.13
8.13,8.13,8.13,8.13
8.13,8.13,8.13,8.13
8.13,8.13,8.13,8.13
7.40,7.34,7.48,7.34
7.34,7.34,7.34,7.34
7.34,7.34,7.34,7.34
7.34,7.34,7.34,7.34
8.19,8.25,8.25,8.02
7.69,7.05,7.69,7.05
7.05,7.05,7.05,7.05
6.81,6.80,6.81,6.80
7.12,7.12,7.12,7.12
7.12,7.12,7.12,7.11
7.57,7.57,7.57,7.54
7.57,7.57,7.57,7.57
7.57,7.57,7.57,7.57
7.57,7.57,7.57,7.57
7.57,7.57,7.57,7.57
7.61,7.68,7.68,7.61
8.34,8.34,8.34,8.34
8.34,8.34,8.34,8.34
8.34,8.34,8.34,8.34
8.78,8.78,8.78,8.78
8.64,8.62,8.64,8.62
8.66,8.62,8.66,8.62
8.67,8.67,8.67,8.67
8.67,8.67,8.67,8.67
8.99,9.36,9.36,8.99
9.35,9.50,9.60,9.35
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.84,9.84,9.84,9.84
9.84,9.84,9.84,9.84
9.84,9.84,9.84,9.84
9.84,9.84,9.84,9.84
9.84,9.84,9.84,9.84
9.84,9.84,9.84,9.84
10.23,10.24,10.24,10.23
10.24,10.24,10.24,10.24
10.24,10.25,10.25,10.24
10.25,10.25,10.25,10.25
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.35,10.35,10.35,10.35
10.30,10.30,10.30,10.30
10.36,10.60,10.64,10.36
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.60,10.60,10.60,10.60
10.30,10.35,10.35,10.30
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.35,10.35,10.35,10.35
10.31,10.31,10.31,10.31
10.31,10.31,10.31,10.31
10.31,10.31,10.31,10.31
10.31,10.31,10.31,10.31
9.74,9.73,9.74,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.73,9.73,9.73,9.73
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
9.82,9.82,9.82,9.82
11.42,11.70,11.70,11.42
12.85,13.07,13.07,12.75
13.40,13.75,13.75,13.40
13.50,13.50,13.50,13.50
13.47,13.47,13.47,13.47
14.25,14.21,14.39,14.21
14.21,14.21,14.21,14.21
14.34,14.34,14.34,14.34
14.85,14.85,14.85,14.85
15.23,15.29,15.36,15.23
15.29,15.29,15.29,15.29
15.50,15.60,15.60,15.50
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
