XTNT,Xtant Medical Holdings,NASDAQ
0.55,0.55,0.57,0.53
0.53,0.54,0.54,0.53
0.53,0.54,0.55,0.53
0.55,0.54,0.55,0.54
0.54,0.54,0.54,0.54
0.54,0.45,0.57,0.45
0.53,0.54,0.60,0.52
0.52,0.53,0.54,0.52
0.54,0.53,0.54,0.52
0.52,0.53,0.54,0.51
0.53,0.51,0.53,0.51
0.51,0.52,0.53,0.50
0.50,0.47,0.54,0.47
0.50,0.54,0.61,0.50
0.56,0.57,0.61,0.51
0.59,0.60,0.60,0.53
0.62,0.58,0.65,0.58
0.58,0.58,0.59,0.55
0.57,0.57,0.58,0.55
0.57,0.58,0.59,0.55
0.58,0.59,0.62,0.56
0.60,0.69,0.69,0.58
0.70,0.65,0.80,0.65
0.68,0.61,0.68,0.61
0.62,0.65,0.65,0.61
0.66,0.66,0.72,0.66
0.70,0.71,0.75,0.69
0.72,0.68,0.72,0.62
0.72,0.67,0.72,0.66
0.67,0.67,0.70,0.65
0.67,0.66,0.68,0.63
0.65,0.65,0.65,0.60
0.60,0.62,0.64,0.60
0.65,0.61,0.65,0.60
0.60,0.65,0.65,0.59
0.65,0.59,0.65,0.57
0.60,0.59,0.60,0.58
0.64,0.60,0.64,0.59
0.59,0.60,0.60,0.53
0.58,0.60,0.60,0.58
0.58,0.60,0.60,0.58
0.58,0.64,0.64,0.58
0.65,0.60,0.68,0.59
0.64,0.60,0.64,0.59
0.56,0.60,0.62,0.55
0.60,0.59,0.60,0.56
0.59,0.57,0.60,0.54
0.57,0.57,0.58,0.55
0.59,0.57,0.60,0.55
0.57,0.57,0.59,0.55
0.57,0.57,0.60,0.55
0.57,0.57,0.62,0.57
0.60,0.59,0.62,0.57
0.61,0.59,0.61,0.59
0.60,0.64,0.64,0.60
0.63,0.60,0.64,0.59
0.60,0.59,0.60,0.56
0.57,0.59,0.60,0.57
0.58,0.60,0.60,0.56
0.59,0.60,0.60,0.59
0.60,0.59,0.60,0.56
0.57,0.58,0.58,0.56
0.60,0.62,0.62,0.57
0.65,0.56,0.65,0.56
0.60,0.61,0.61,0.58
0.60,0.61,0.61,0.60
0.64,0.60,0.64,0.59
0.59,0.60,0.61,0.59
0.60,0.60,0.61,0.58
0.60,0.67,0.70,0.58
0.72,0.74,0.78,0.67
0.72,0.75,0.82,0.72
0.76,0.73,0.77,0.70
0.75,0.75,0.75,0.73
0.75,0.73,0.78,0.72
0.73,0.71,0.77,0.67
0.71,0.72,0.72,0.65
0.69,0.70,0.70,0.69
0.70,0.70,0.70,0.66
0.68,0.69,0.70,0.66
0.67,0.67,0.70,0.67
0.66,0.66,0.66,0.65
0.65,0.62,0.65,0.61
0.62,0.61,0.62,0.60
0.64,0.60,0.64,0.60
0.59,0.59,0.62,0.58
0.59,0.60,0.61,0.59
0.59,0.60,0.60,0.59
0.60,0.60,0.60,0.59
0.59,0.59,0.60,0.59
0.60,0.60,0.60,0.59
0.60,0.59,0.60,0.59
0.60,0.60,0.60,0.59
0.60,0.60,0.60,0.59
0.60,0.59,0.60,0.56
0.59,0.64,0.65,0.59
0.64,0.65,0.68,0.62
0.68,0.63,0.68,0.63
0.60,0.46,0.63,0.44
0.51,0.46,0.51,0.46
0.49,0.46,0.50,0.46
0.47,0.46,0.47,0.44
0.45,0.45,0.46,0.45
0.44,0.45,0.45,0.43
0.45,0.43,0.45,0.41
0.43,0.44,0.47,0.43
0.45,0.45,0.46,0.44
0.55,0.51,0.55,0.48
0.52,0.50,0.52,0.48
0.48,0.42,0.48,0.42
0.42,0.43,0.46,0.42
0.42,0.41,0.44,0.41
0.41,0.41,0.43,0.41
0.42,0.41,0.43,0.41
0.44,0.42,0.44,0.41
0.43,0.42,0.43,0.41
0.43,0.44,0.44,0.43
0.43,0.44,0.45,0.43
0.43,0.45,0.46,0.43
0.45,0.43,0.45,0.43
0.43,0.41,0.46,0.41
0.43,0.39,0.43,0.37
0.39,0.42,0.43,0.38
0.40,0.38,0.41,0.38
0.38,0.38,0.39,0.37
0.38,0.37,0.41,0.37
0.38,0.39,0.39,0.38
0.40,0.38,0.40,0.37
0.38,0.44,0.45,0.38
0.44,0.46,0.49,0.42
0.50,0.53,0.54,0.48
0.50,0.52,0.53,0.49
0.49,0.50,0.50,0.46
0.47,0.50,0.50,0.47
0.50,0.51,0.52,0.48
0.51,0.51,0.52,0.50
0.52,0.53,0.53,0.51
0.53,0.54,0.56,0.52
0.52,0.53,0.55,0.51
0.54,0.52,0.54,0.50
0.51,0.55,0.58,0.51
0.53,0.60,0.63,0.53
0.63,0.59,0.63,0.56
0.64,0.67,0.67,0.60
0.65,0.65,0.65,0.60
0.64,0.76,0.79,0.60
0.76,0.67,0.78,0.61
0.61,0.65,0.67,0.61
0.65,0.71,0.71,0.65
0.70,0.70,0.70,0.63
0.75,0.63,0.75,0.61
0.61,0.60,0.64,0.57
0.58,0.60,0.61,0.57
0.60,0.60,0.62,0.54
0.56,0.54,0.59,0.52
0.51,0.52,0.53,0.48
0.48,0.53,0.54,0.48
0.54,0.53,0.54,0.51
0.52,0.55,0.56,0.52
0.56,0.54,0.56,0.53
0.56,0.60,0.65,0.53
0.63,0.59,0.64,0.59
0.62,0.57,0.62,0.56
0.59,0.56,0.59,0.54
0.56,0.56,0.59,0.56
0.59,0.58,0.61,0.56
0.56,0.58,0.60,0.56
0.56,0.60,0.60,0.56
0.60,0.59,0.63,0.59
0.59,0.58,0.62,0.56
0.62,0.58,0.62,0.56
0.58,0.58,0.60,0.58
0.58,0.62,0.64,0.58
0.64,0.67,0.67,0.60
0.64,0.65,0.65,0.58
0.63,0.67,0.67,0.62
0.68,0.69,0.69,0.62
0.69,0.69,0.71,0.67
0.70,0.76,0.79,0.70
0.70,0.76,0.77,0.70
0.80,0.73,0.80,0.71
0.70,0.72,0.74,0.69
0.75,0.71,0.76,0.67
0.71,0.74,0.75,0.71
0.75,0.71,0.76,0.71
0.70,0.79,0.79,0.69
0.79,0.84,0.97,0.79
1.03,0.96,1.41,0.95
1.02,0.98,1.09,0.98
1.00,0.92,1.00,0.85
0.93,0.85,0.94,0.82
0.91,0.83,0.93,0.76
0.82,0.81,0.83,0.78
0.80,0.87,0.87,0.79
0.80,0.84,0.85,0.80
0.84,0.81,0.85,0.80
0.82,0.83,0.83,0.72
0.82,0.80,0.84,0.75
0.80,0.80,0.80,0.71
0.76,0.77,0.78,0.74
0.77,0.70,0.79,0.69
0.69,0.70,0.73,0.69
0.71,0.67,0.71,0.66
0.68,0.63,0.71,0.63
0.65,0.69,0.70,0.65
0.72,0.64,0.72,0.63
0.66,0.70,0.70,0.63
0.70,0.70,0.71,0.68
0.70,0.70,0.71,0.68
0.85,0.69,0.85,0.67
0.73,0.69,0.73,0.69
0.72,0.69,0.72,0.69
0.71,0.70,0.72,0.69
0.72,0.70,0.72,0.68
0.70,0.70,0.71,0.70
0.73,0.70,0.73,0.70
0.70,0.70,0.72,0.70
0.70,0.71,0.75,0.70
0.74,0.74,0.75,0.71
0.75,0.76,0.79,0.74
0.70,0.72,0.73,0.65
0.74,0.71,0.74,0.71
0.71,0.71,0.72,0.70
0.71,0.68,0.71,0.68
0.70,0.67,0.71,0.65
0.66,0.67,0.68,0.66
0.72,0.67,0.72,0.64
0.68,0.67,0.68,0.65
0.66,0.66,0.67,0.66
0.66,0.67,0.69,0.66
0.71,0.65,0.71,0.65
0.65,0.65,0.68,0.64
0.64,0.67,0.69,0.64
0.66,0.67,0.70,0.65
0.66,0.68,0.70,0.66
0.69,0.69,0.69,0.67
0.70,0.64,0.70,0.64
0.65,0.68,0.68,0.64
0.68,0.67,0.68,0.66
0.67,0.70,0.74,0.66
0.71,0.76,0.78,0.70
0.79,0.78,0.81,0.77
0.78,0.78,0.81,0.75
0.79,0.76,0.79,0.73
0.75,0.78,0.78,0.72
0.79,0.78,0.79,0.76
0.78,0.77,0.79,0.76
0.76,0.75,0.77,0.74
0.74,0.73,0.74,0.72
0.73,0.73,0.73,0.72
0.72,0.71,0.73,0.69
0.70,0.67,0.73,0.67
0.68,0.71,0.72,0.68
0.71,0.69,0.71,0.67
0.72,0.70,0.72,0.69
0.68,0.68,0.72,0.68
0.70,0.68,0.70,0.68
0.70,0.68,0.71,0.67
0.68,0.70,0.71,0.68
0.71,0.72,0.72,0.69
0.72,0.72,0.74,0.69
0.72,0.72,0.74,0.70
0.73,0.68,0.73,0.68
0.71,0.69,0.71,0.67
0.70,0.70,0.70,0.69
0.70,0.69,0.70,0.67
0.69,0.68,0.70,0.66
0.70,0.68,0.70,0.67
0.69,0.69,0.69,0.67
0.70,0.66,0.70,0.64
0.65,0.66,0.69,0.65
0.68,0.66,0.68,0.64
0.65,0.65,0.66,0.64
0.62,0.65,0.65,0.61
0.65,0.61,0.65,0.61
0.63,0.61,0.64,0.61
6.20,6.27,6.35,6.06
6.45,6.71,7.13,6.44
6.85,6.92,7.16,6.76
7.16,7.12,7.20,6.95
5.30,5.03,5.40,4.95
5.13,4.96,5.20,4.95
4.99,5.10,5.17,4.93
5.09,5.05,5.13,5.05
5.12,5.06,5.15,5.05
5.09,4.52,5.12,4.51
4.74,4.40,4.92,4.21
4.76,4.63,4.76,4.51
4.80,4.97,5.03,4.66
5.06,4.80,5.10,4.70
5.02,4.85,5.05,4.75
5.05,4.88,5.05,4.85
4.85,4.88,4.93,4.79
4.81,4.89,5.00,4.80
4.82,4.82,5.00,4.81
4.84,4.76,4.91,4.60
4.84,4.82,4.87,4.75
4.88,4.84,4.88,4.65
4.90,4.77,4.90,4.62
4.75,4.77,4.85,4.74
4.65,4.70,4.75,4.65
4.92,4.76,4.92,4.62
4.90,5.01,5.07,4.86
5.03,5.40,5.60,4.89
5.44,5.21,5.50,5.08
5.17,5.09,5.38,5.01
5.03,5.28,5.31,5.01
5.25,5.00,5.30,4.95
5.09,5.13,5.24,4.99
5.16,5.04,5.19,4.98
4.98,5.47,5.57,4.98
5.44,5.30,5.71,5.01
5.33,4.99,5.35,4.99
5.00,5.00,5.21,5.00
5.02,5.01,5.20,4.95
4.94,4.95,5.14,4.94
5.02,4.77,5.09,4.75
4.74,4.75,4.81,4.70
4.65,4.63,4.75,4.51
4.71,4.61,4.98,4.51
4.66,4.38,4.66,4.28
4.28,4.48,4.48,4.07
4.48,4.23,4.48,4.10
4.26,4.43,4.47,4.16
4.59,4.44,4.64,4.44
4.45,4.20,4.46,4.16
4.15,3.93,4.17,3.93
3.90,3.84,3.90,3.66
3.82,3.69,3.87,3.68
3.65,3.80,3.84,3.41
3.68,3.77,3.77,3.58
3.68,3.41,3.70,3.41
3.41,3.40,3.44,3.28
3.39,3.96,4.08,3.39
4.10,4.02,4.14,4.00
4.03,4.08,4.22,3.90
4.21,4.28,4.40,4.11
4.24,4.66,4.70,4.24
4.75,4.27,4.75,4.27
4.24,4.11,4.40,4.01
4.06,3.94,4.06,3.90
3.95,4.20,4.22,3.95
4.11,4.07,4.29,4.01
4.08,4.18,4.18,3.95
4.17,4.16,4.19,4.11
4.11,4.15,4.18,3.96
4.25,4.16,4.35,4.12
4.20,4.14,4.20,4.08
4.15,4.15,4.18,4.13
4.10,4.07,4.18,4.02
4.03,4.09,4.12,3.99
4.21,4.06,4.21,4.06
4.04,4.04,4.11,4.04
4.05,4.15,4.18,4.04
4.15,4.05,4.18,4.03
3.99,3.53,3.99,3.34
3.50,3.16,3.50,3.03
3.00,3.03,3.24,2.96
2.19,3.04,3.07,2.19
3.07,2.91,3.07,2.91
2.82,3.03,3.06,2.82
3.04,2.86,3.06,2.85
2.83,3.04,3.05,2.82
2.94,2.98,3.04,2.89
2.90,2.81,2.96,2.75
2.77,2.70,2.78,2.62
2.63,2.70,2.76,2.63
2.72,2.80,2.80,2.67
2.86,2.95,2.98,2.72
3.03,2.82,3.03,2.70
2.60,3.07,3.18,2.60
3.00,2.80,3.00,2.80
2.77,2.84,2.89,2.77
2.86,2.83,2.88,2.80
2.83,2.72,2.83,2.69
2.81,2.69,2.84,2.52
2.57,2.63,2.68,2.34
2.48,2.45,2.55,2.40
2.43,2.53,2.56,2.40
2.48,2.66,2.68,2.48
2.64,2.61,2.70,2.56
2.60,2.59,2.60,2.45
2.56,2.55,2.59,2.55
2.57,2.54,2.57,2.50
2.53,2.82,2.84,2.53
2.89,3.03,3.15,2.89
3.06,3.00,3.09,2.93
3.06,2.91,3.06,2.79
2.99,2.85,3.04,2.79
2.83,2.85,2.87,2.76
2.90,2.92,3.00,2.85
2.94,2.88,2.94,2.85
2.93,2.93,2.94,2.85
2.92,3.04,3.10,2.92
3.20,2.97,3.20,2.90
2.92,2.92,2.94,2.90
2.96,2.99,3.06,2.91
3.04,2.90,3.05,2.90
2.90,2.93,3.04,2.90
2.99,2.84,3.00,2.75
2.76,2.76,2.80,2.76
2.83,2.83,2.85,2.83
2.86,2.98,2.98,2.85
2.98,2.95,2.98,2.92
3.00,3.23,3.30,2.99
3.35,3.30,3.50,3.25
3.30,3.03,3.30,3.02
3.00,3.17,3.17,2.90
3.18,3.11,3.18,3.10
3.17,3.16,3.30,3.05
3.20,3.10,3.26,3.10
3.18,3.15,3.29,3.12
3.15,3.13,3.24,3.10
3.18,2.92,3.18,2.83
2.91,3.00,3.07,2.91
2.97,3.09,3.09,2.97
3.08,3.09,3.16,3.06
3.10,3.10,3.29,3.06
3.17,3.40,3.40,3.17
3.55,3.60,4.50,3.48
3.69,3.20,3.87,3.18
3.29,3.30,3.43,3.20
3.32,3.31,3.37,3.23
3.32,3.21,3.34,3.19
3.15,3.59,3.75,3.15
3.55,3.63,3.71,3.43
3.75,3.58,3.75,3.58
3.55,3.68,3.70,3.50
3.79,3.68,3.80,3.62
3.65,3.44,3.71,3.40
3.38,3.54,3.57,3.38
3.94,3.70,4.50,3.65
3.50,3.70,3.76,3.50
3.62,3.60,3.70,3.50
3.50,3.62,3.68,3.50
3.75,3.64,3.93,3.63
3.79,3.75,3.79,3.63
3.78,3.70,3.78,3.50
3.70,4.24,4.29,3.68
4.32,4.20,4.40,4.05
4.08,4.35,4.35,4.08
4.40,4.27,4.50,4.24
4.22,4.02,4.28,3.97
4.02,4.05,4.17,3.92
4.12,4.14,4.28,4.06
4.23,4.26,4.28,4.10
4.37,4.10,4.39,4.06
4.10,4.25,4.25,4.05
4.18,4.09,4.22,4.08
4.15,4.45,4.45,4.15
4.42,4.20,4.42,4.17
4.26,4.23,4.34,4.16
4.00,3.99,4.25,3.77
4.02,3.92,4.03,3.90
3.92,4.00,4.25,3.92
4.10,4.08,4.10,4.00
4.08,4.10,4.25,4.02
4.15,4.15,4.20,4.12
4.15,4.19,4.25,4.15
4.17,4.39,4.45,4.15
4.40,4.40,4.45,4.35
4.35,4.38,4.45,4.22
4.31,4.23,4.40,4.23
4.23,4.20,4.23,4.16
4.21,4.18,4.25,4.18
4.21,4.41,4.41,4.20
4.39,4.25,4.44,4.25
4.25,4.20,4.25,4.10
4.20,4.25,4.49,4.20
4.24,4.20,4.24,4.19
4.22,4.26,4.35,4.18
4.30,4.15,4.40,4.15
4.15,4.00,4.18,4.00
4.00,3.90,4.00,3.90
3.95,3.99,3.99,3.77
4.00,3.92,4.00,3.88
3.95,3.80,3.98,3.80
3.80,3.85,3.90,3.80
3.85,3.70,3.85,3.52
3.69,3.52,3.70,3.52
3.50,3.60,3.65,3.01
3.60,3.59,3.61,3.50
3.59,3.63,3.63,3.50
3.52,3.67,3.70,3.52
3.55,3.67,3.70,3.55
3.67,3.72,3.72,3.64
3.65,3.99,4.02,3.58
3.99,4.10,4.30,3.91
3.90,3.92,4.10,3.90
3.95,3.98,4.02,3.95
4.00,3.95,4.14,3.90
4.00,3.94,4.00,3.88
3.76,4.00,4.00,3.76
4.00,3.85,4.04,3.85
3.76,3.90,3.92,3.76
3.90,3.85,3.93,3.83
3.85,3.80,3.91,3.78
3.80,3.80,3.94,3.80
3.82,3.80,3.82,3.60
3.80,3.61,3.82,3.61
3.70,3.35,3.70,3.20
3.35,3.32,3.45,3.30
3.40,3.40,3.40,3.27
3.40,3.40,3.64,3.40
3.45,3.12,3.45,3.12
3.16,3.27,3.27,3.12
3.16,2.88,3.16,2.55
2.90,4.00,4.00,2.90
3.62,3.45,3.68,3.23
3.65,3.50,3.65,3.08
3.55,3.40,3.55,3.30
3.28,3.28,3.28,3.28
3.28,3.15,3.30,3.15
3.15,2.95,3.15,2.95
2.91,2.90,2.91,2.70
2.95,3.05,3.24,2.95
3.05,3.05,3.07,2.87
3.12,3.00,3.20,3.00
3.01,3.05,3.20,3.01
3.10,3.36,3.60,3.10
3.40,3.10,3.40,3.05
3.35,3.35,3.35,3.35
3.05,3.20,3.23,3.05
3.05,3.39,3.39,3.00
3.39,3.40,3.40,3.15
3.40,3.40,3.40,3.16
3.20,3.20,3.20,3.20
3.17,3.17,3.17,3.17
3.20,3.70,3.95,3.20
3.70,3.50,3.90,3.45
3.65,3.70,3.87,3.38
3.43,3.52,3.85,3.43
3.55,3.59,3.75,3.55
3.48,3.38,3.52,3.36
3.42,3.50,4.00,3.42
3.85,3.57,3.85,3.55
3.57,3.76,4.49,3.57
3.90,3.80,3.90,3.78
4.14,3.78,4.49,3.75
4.15,4.19,4.20,4.00
4.48,3.92,4.49,3.80
4.00,3.70,4.05,3.70
3.70,3.63,3.70,3.61
3.62,3.65,3.67,3.62
3.65,3.60,3.65,3.60
3.70,3.59,3.73,3.50
3.55,3.70,3.70,3.36
3.70,3.65,3.70,2.85
3.60,3.70,4.25,3.54
3.65,3.40,3.67,3.22
3.45,3.70,3.83,3.45
3.70,3.76,3.76,3.55
3.76,3.76,3.76,3.76
3.78,3.55,4.00,3.52
3.96,3.65,3.96,3.39
3.65,3.70,3.89,3.51
3.78,3.68,3.78,3.60
3.68,3.79,3.93,3.68
3.80,3.70,4.05,3.51
3.82,3.88,3.94,3.80
3.87,3.80,3.93,3.78
3.78,3.80,3.80,3.70
3.71,3.71,3.76,3.70
3.71,3.70,3.73,3.70
3.67,3.64,3.70,3.52
3.55,3.64,3.70,3.55
3.69,3.60,3.69,3.58
3.75,3.74,3.75,3.74
3.65,3.73,3.73,3.64
3.72,3.73,3.73,3.72
3.73,3.60,3.73,3.60
3.75,3.60,3.75,3.60
3.50,3.54,3.54,3.50
3.53,3.26,3.53,2.85
3.26,3.15,3.26,2.95
3.14,3.10,3.15,3.10
3.10,3.15,3.15,3.10
3.10,3.15,3.15,3.10
3.15,3.19,3.19,3.15
3.19,3.20,3.20,3.19
3.24,3.30,3.30,3.24
3.29,3.35,3.35,3.29
3.35,3.33,3.35,3.09
3.30,3.29,3.30,3.23
3.43,3.25,3.50,3.20
3.25,3.25,3.25,3.25
3.25,3.35,3.43,3.25
3.25,3.30,3.40,3.25
3.38,3.23,3.38,3.23
3.25,3.30,3.35,3.25
3.49,3.29,3.49,3.03
3.40,3.25,3.40,3.20
3.25,3.25,3.25,3.18
3.25,3.24,3.25,3.06
3.12,3.20,3.20,3.11
3.15,3.15,3.21,3.10
3.10,3.05,3.10,2.95
3.00,3.01,3.09,2.72
2.90,2.95,3.04,2.75
2.86,3.07,3.08,2.85
3.03,3.00,3.07,3.00
3.00,3.05,3.07,3.00
3.00,2.97,3.07,2.95
3.00,3.01,3.02,2.99
2.96,2.60,3.05,2.39
2.59,2.65,2.71,2.59
2.80,2.69,2.89,2.56
2.73,2.75,2.80,2.72
2.80,2.90,2.90,2.80
2.94,2.98,3.00,2.91
3.04,2.94,3.04,2.91
2.85,2.87,2.90,2.84
2.89,2.83,2.89,2.77
2.85,2.98,2.98,2.85
3.01,2.96,3.01,2.94
2.96,2.75,2.98,2.71
3.05,2.85,3.05,2.80
2.83,2.80,2.83,2.80
2.83,2.81,2.83,2.81
2.81,2.83,2.85,2.81
2.83,3.00,3.00,2.83
2.99,3.00,3.00,2.98
3.00,3.00,3.00,2.96
2.99,3.12,3.12,2.95
3.09,3.20,3.24,2.98
3.15,3.15,3.20,3.12
3.09,3.14,3.20,3.05
3.10,3.00,3.13,2.89
2.94,2.89,2.95,2.82
2.80,2.39,2.87,2.39
2.45,2.61,2.65,2.45
2.56,2.51,2.56,2.38
2.44,2.50,2.60,2.28
2.51,2.50,2.55,2.50
2.50,2.51,2.55,2.50
2.50,2.55,2.60,2.46
2.52,2.55,2.58,2.50
2.55,2.80,2.83,2.55
2.77,2.71,2.77,2.65
2.70,2.75,2.78,2.70
2.73,2.79,2.79,2.70
2.65,2.72,2.78,2.61
2.79,2.80,2.84,2.70
2.85,2.91,2.94,2.80
2.80,2.79,2.90,2.70
2.84,2.75,2.85,2.75
2.75,2.72,2.82,2.72
2.68,2.71,2.73,2.65
2.66,2.51,2.71,2.51
2.65,2.39,2.65,2.32
2.32,2.35,2.40,2.32
2.39,2.42,2.42,2.02
2.30,2.38,2.38,2.30
2.40,2.29,2.40,2.25
2.25,2.25,2.38,2.25
2.35,2.34,2.35,2.11
2.25,2.30,2.35,2.21
2.33,2.33,2.33,2.33
2.26,2.23,2.26,2.17
2.10,2.25,2.27,2.10
2.20,2.28,2.29,2.20
2.33,2.38,2.38,2.33
2.16,2.25,2.32,2.15
2.20,2.25,2.25,2.10
2.25,2.25,2.27,2.25
2.31,2.31,2.31,2.30
2.21,2.31,2.31,2.18
2.20,2.23,2.23,2.20
2.30,2.45,2.45,2.30
2.50,2.55,2.55,2.50
2.62,2.60,2.65,2.56
2.69,2.70,2.70,2.67
2.77,2.93,2.94,2.77
2.95,2.93,2.95,2.90
2.96,2.96,3.01,2.95
2.99,3.23,3.23,2.98
3.24,3.04,3.25,2.90
3.01,2.90,3.03,2.90
2.85,2.88,2.88,2.85
2.86,2.89,3.00,2.85
2.95,2.95,2.95,2.95
2.91,3.00,3.05,2.91
3.00,3.02,3.07,2.99
3.02,3.02,3.17,3.01
3.00,3.00,3.05,3.00
3.05,3.03,3.05,2.98
3.05,3.45,3.55,3.02
3.55,3.51,3.75,3.40
3.75,3.28,3.75,3.24
3.30,3.25,3.30,2.90
3.20,2.75,3.25,2.75
2.78,2.49,2.85,2.42
2.46,2.38,2.50,2.30
2.40,2.38,2.42,2.30
2.39,2.50,2.60,2.33
2.55,2.50,2.63,2.40
2.55,2.45,2.55,2.40
2.87,2.70,3.70,2.66
2.68,2.71,2.76,2.46
2.72,2.57,2.72,2.50
2.59,2.49,2.59,2.41
2.50,2.30,2.50,2.30
2.28,2.22,2.39,2.22
2.20,2.17,2.22,2.10
2.20,2.15,2.30,2.15
2.15,2.19,2.20,2.08
2.35,2.25,2.35,2.13
2.30,2.37,2.51,2.19
2.30,2.42,2.45,2.30
2.54,2.25,2.54,2.25
2.24,2.45,2.50,2.24
2.50,2.52,2.65,2.46
2.40,2.51,2.51,2.35
2.49,2.43,2.49,2.39
2.43,2.40,2.43,2.40
2.41,2.47,2.47,2.40
2.50,2.45,2.50,2.45
2.45,2.38,2.47,2.36
2.37,2.39,2.47,2.37
2.38,2.20,2.44,2.20
2.26,2.23,2.30,2.23
2.35,2.26,2.35,2.25
2.26,2.25,2.27,2.25
2.26,2.23,2.37,2.18
2.17,2.01,2.18,2.01
2.00,2.15,2.44,1.99
2.16,2.21,2.25,2.15
2.19,2.24,2.54,2.19
2.21,2.10,2.64,2.01
2.20,1.85,2.20,1.78
1.90,1.80,1.90,1.76
1.75,1.69,1.80,1.65
1.71,1.70,1.83,1.51
1.74,1.81,2.08,1.73
1.85,1.82,1.96,1.73
1.85,1.85,1.85,1.81
1.86,1.90,2.00,1.86
1.94,1.91,2.02,1.90
1.99,1.93,2.04,1.87
1.96,2.11,2.12,1.96
2.09,2.10,2.20,2.00
2.13,2.10,2.13,1.91
2.02,2.05,2.13,1.97
2.10,2.15,2.19,2.09
2.12,2.19,2.19,2.12
2.20,2.19,2.20,2.15
2.20,2.22,2.37,2.15
2.26,2.18,2.30,2.15
2.15,2.11,2.18,2.11
2.11,2.14,2.14,2.04
2.08,2.08,2.17,2.04
2.12,2.16,2.24,2.00
2.18,2.02,2.21,2.02
2.10,2.05,2.22,2.02
2.02,2.12,2.12,2.00
2.11,2.11,2.17,2.03
2.10,2.06,2.16,2.05
2.05,2.05,2.14,2.05
1.99,2.00,2.09,1.99
2.04,1.99,2.04,1.96
2.00,1.86,2.00,1.82
1.92,1.96,2.04,1.91
1.95,1.91,2.00,1.91
1.93,1.99,2.05,1.93
1.96,1.90,1.96,1.89
1.94,1.85,1.94,1.76
1.77,1.85,1.89,1.77
1.88,1.86,1.88,1.82
1.90,1.90,2.04,1.87
1.90,1.92,1.99,1.75
1.94,1.94,1.95,1.91
1.90,1.90,1.97,1.88
1.90,1.88,2.00,1.87
1.88,1.88,1.88,1.84
1.88,1.76,1.88,1.76
1.88,1.80,1.88,1.75
1.79,1.77,1.84,1.77
1.77,1.79,1.85,1.77
1.83,1.77,1.83,1.75
1.79,1.79,1.80,1.77
1.85,1.78,1.85,1.75
1.78,1.77,1.80,1.77
1.77,1.80,1.80,1.77
1.80,1.78,1.98,1.78
1.75,1.64,1.78,1.64
1.64,1.80,1.80,1.54
1.75,1.83,1.85,1.75
1.83,1.86,1.87,1.83
1.85,1.75,1.88,1.65
1.62,1.70,1.75,1.61
1.68,1.70,1.70,1.57
1.63,1.55,1.69,1.48
1.49,1.55,1.59,1.48
1.51,1.58,1.62,1.51
1.61,1.65,1.65,1.52
1.66,1.69,1.69,1.58
1.61,1.66,1.66,1.58
1.50,1.55,1.63,1.50
1.60,1.29,1.60,1.13
1.34,1.35,1.36,1.21
1.35,1.35,1.40,1.27
1.30,1.23,1.31,1.20
1.20,1.30,1.30,1.17
1.34,1.24,1.39,1.15
1.26,1.10,1.35,1.08
1.15,1.07,1.15,0.93
1.03,1.08,1.12,0.96
0.99,1.34,1.35,0.99
1.78,1.40,1.78,1.27
1.38,1.50,1.59,1.35
1.43,1.46,1.51,1.32
1.42,1.28,1.44,1.18
1.34,1.38,1.38,1.31
1.36,1.37,1.44,1.24
1.35,1.25,1.40,1.13
1.24,1.25,1.25,1.06
1.20,1.15,1.25,1.15
1.20,1.20,1.24,1.13
1.12,1.22,1.22,1.11
1.22,1.14,1.22,1.10
1.16,1.23,1.23,1.15
1.20,1.11,1.22,1.11
1.15,1.12,1.17,1.11
1.06,1.15,1.15,1.03
1.16,1.12,1.16,1.10
1.12,1.13,1.13,1.11
1.13,1.13,1.14,1.11
1.15,1.19,1.30,1.13
1.20,1.21,1.25,1.12
1.21,1.17,1.22,1.16
1.12,1.11,1.13,1.03
1.09,1.16,1.16,1.07
1.11,1.18,1.18,1.10
1.22,1.09,1.25,1.06
1.11,1.13,1.29,1.00
1.13,1.05,1.14,1.01
1.00,1.00,1.05,0.93
0.96,1.00,1.03,0.96
1.00,1.03,1.10,0.95
0.97,0.92,0.97,0.88
0.88,0.90,0.93,0.86
0.92,0.90,0.92,0.86
0.90,0.89,0.90,0.85
0.87,0.84,0.88,0.80
0.81,0.84,0.85,0.72
0.82,0.84,0.88,0.80
0.84,0.79,0.84,0.78
0.84,0.75,0.84,0.68
0.73,0.65,0.73,0.65
0.65,0.62,0.66,0.61
0.64,0.64,0.66,0.62
0.70,0.73,0.74,0.67
0.75,0.77,0.78,0.74
0.77,0.76,0.78,0.69
0.76,0.67,0.76,0.67
0.67,0.59,0.67,0.57
0.56,0.59,0.60,0.55
0.60,0.63,0.64,0.55
0.66,0.58,0.75,0.55
0.58,0.50,0.59,0.45
0.53,0.50,0.54,0.49
0.50,0.50,0.51,0.48
0.51,0.54,0.61,0.48
0.52,0.52,0.54,0.48
0.63,0.51,0.63,0.48
0.48,0.52,0.52,0.48
0.51,0.50,0.54,0.48
0.51,0.49,0.51,0.48
0.51,0.57,0.59,0.51
0.57,0.52,0.57,0.50
0.53,0.51,0.53,0.48
0.50,0.49,0.53,0.48
0.49,0.49,0.50,0.48
