BIO,Bio-Rad Laboratories,NASDAQ
112.72,112.48,113.71,112.07
112.18,113.55,113.69,111.94
113.84,114.08,114.95,113.57
114.35,113.05,114.35,112.85
112.21,112.25,112.59,111.00
112.66,113.37,113.46,112.45
112.06,112.15,112.92,111.98
112.53,110.70,112.78,110.29
111.91,110.55,112.59,110.34
110.90,111.59,112.41,110.50
111.60,112.20,113.21,110.26
112.22,113.24,114.13,112.15
112.83,112.74,114.18,112.51
111.58,113.12,113.68,111.49
113.79,115.38,115.43,113.79
115.91,117.74,117.94,115.82
117.87,118.24,118.64,117.44
117.67,118.25,118.82,117.27
118.58,119.39,119.54,118.38
119.15,119.70,119.80,118.94
119.31,119.87,120.39,117.39
120.00,118.44,120.00,117.42
118.16,118.79,118.88,118.12
118.78,120.90,120.94,118.78
120.33,121.09,121.30,120.18
120.91,121.54,121.88,120.54
121.74,121.63,121.88,120.98
121.63,120.15,121.70,119.66
119.29,120.92,121.42,119.29
120.51,119.77,120.51,118.28
119.31,120.73,121.88,119.31
120.81,121.83,121.88,119.61
121.64,121.99,122.70,120.86
122.48,123.84,126.98,121.83
118.17,125.80,125.84,117.46
126.84,123.59,126.84,122.86
123.59,123.40,124.83,122.15
122.12,120.50,123.14,118.11
120.50,119.81,120.50,118.88
119.32,119.31,120.49,118.42
118.24,119.14,120.28,118.10
118.92,119.62,120.00,118.35
119.13,118.18,120.26,118.10
119.10,117.82,119.10,117.67
117.92,117.48,118.24,117.32
117.04,117.42,118.24,117.04
117.68,116.80,118.06,116.75
116.49,116.36,117.64,116.36
116.40,117.13,118.00,116.09
117.02,116.75,117.47,116.28
116.47,116.85,117.48,116.47
116.00,115.00,116.20,114.77
115.04,115.16,116.00,114.01
114.75,115.40,116.16,114.38
115.19,114.01,115.35,113.33
115.30,114.09,115.94,113.02
113.72,115.40,116.20,113.72
115.20,116.05,116.75,114.47
115.94,116.65,117.01,115.59
115.57,117.34,118.16,115.57
117.84,117.56,118.22,117.10
117.55,117.00,118.44,116.99
117.16,116.40,117.76,116.00
115.57,115.92,117.14,114.92
116.24,115.74,116.73,115.51
115.74,115.98,116.27,115.22
115.72,116.09,116.50,114.92
116.00,115.91,116.70,115.13
116.50,115.14,116.50,114.87
115.35,115.30,116.29,115.12
115.30,114.51,115.69,114.29
114.49,116.32,116.68,114.49
116.75,117.23,117.56,116.47
118.47,116.99,118.48,116.84
116.03,117.56,117.84,115.94
116.03,119.13,119.95,116.03
119.15,118.76,119.34,117.90
118.33,117.78,118.68,117.14
118.13,118.02,119.24,117.41
117.33,117.72,118.51,116.98
117.45,116.10,118.49,115.98
116.55,115.53,116.55,115.25
116.71,117.67,118.04,116.15
117.91,118.71,119.00,117.45
118.07,119.44,119.95,118.01
118.87,118.41,119.99,118.18
118.74,120.74,120.99,118.74
120.52,122.26,122.28,120.52
122.37,122.23,122.62,120.57
122.24,122.29,123.00,121.19
122.06,123.86,124.02,121.96
123.48,123.26,123.48,122.61
123.48,123.27,123.48,122.80
123.01,124.05,124.51,122.01
123.80,124.15,124.99,123.01
124.40,124.13,124.81,123.32
124.12,123.38,124.78,122.75
123.68,123.52,124.28,122.18
124.23,122.94,124.23,121.76
123.38,124.34,125.00,122.19
123.33,122.19,123.86,121.92
122.82,122.68,123.00,120.95
122.60,123.61,123.99,121.12
122.37,121.63,123.10,119.76
120.74,121.14,122.24,120.40
120.60,121.85,121.92,119.62
121.15,121.83,121.83,120.86
121.65,121.70,122.24,119.69
121.26,123.24,123.52,121.08
122.63,121.77,123.47,121.68
121.50,121.58,122.00,120.99
121.48,122.29,122.86,119.83
122.44,123.74,123.88,122.05
123.75,123.00,124.04,122.80
122.87,122.10,123.98,121.67
121.86,123.93,124.02,120.94
124.18,123.14,124.18,122.01
123.36,122.62,123.58,121.26
122.12,122.36,123.36,119.69
121.72,122.36,122.60,120.42
121.50,122.19,122.94,120.28
122.25,121.58,123.06,120.85
122.07,122.74,122.80,121.68
122.36,121.75,122.98,121.73
121.10,121.11,121.50,119.84
120.94,119.61,120.94,118.61
119.59,119.86,120.28,118.97
120.63,121.67,121.69,119.82
120.66,122.45,122.88,120.66
121.89,122.33,122.76,121.31
122.12,123.88,124.23,121.32
123.86,122.79,124.20,122.73
122.68,122.85,123.23,121.86
123.84,123.61,124.21,123.09
123.71,123.54,123.96,123.40
123.30,123.86,123.95,122.73
124.25,124.35,124.44,123.50
124.40,124.50,124.61,123.75
124.25,123.61,124.29,123.59
123.93,122.65,123.93,121.92
122.01,121.85,122.50,121.35
121.47,121.07,121.95,120.54
121.88,123.92,124.02,120.43
123.18,124.35,124.36,123.18
124.50,128.36,128.58,124.39
128.97,131.93,133.00,128.21
131.26,127.66,131.67,127.49
128.50,130.01,131.06,127.82
130.00,129.84,130.51,129.60
129.93,128.63,129.93,128.49
128.24,128.58,130.10,127.85
129.74,127.92,129.84,127.74
128.19,128.48,129.31,127.74
128.00,129.42,129.49,127.68
129.07,126.84,129.07,126.50
130.16,126.66,130.16,125.86
127.37,127.71,127.81,126.28
126.90,125.99,126.90,125.39
126.66,128.65,129.77,126.45
126.53,127.12,128.09,126.13
126.92,123.98,127.22,122.92
124.82,124.81,124.98,123.73
124.72,125.16,126.36,124.05
125.14,125.68,126.14,124.63
125.88,127.08,127.23,125.10
126.58,128.15,128.45,125.49
127.82,128.74,129.24,127.52
128.83,131.03,131.07,127.50
130.80,132.13,132.33,129.00
131.12,131.59,132.23,130.64
131.08,132.02,133.33,131.08
131.60,132.50,133.77,131.47
133.06,133.73,133.99,131.72
134.13,132.14,134.13,131.90
132.79,130.52,132.79,129.68
131.01,130.89,131.01,129.01
131.49,131.85,131.93,129.31
131.46,130.97,131.48,129.99
130.98,129.72,131.99,128.06
128.15,127.93,129.06,127.40
129.26,130.13,130.76,128.43
130.23,130.12,130.49,129.36
130.51,129.62,130.87,128.91
129.99,130.11,130.30,128.32
130.03,130.20,130.33,129.07
130.00,129.25,130.89,129.16
129.04,128.05,130.03,126.09
128.49,126.79,128.49,125.97
126.55,126.40,127.93,125.70
127.41,126.78,128.80,126.24
126.49,128.27,128.76,126.49
127.81,128.90,129.68,126.81
128.48,128.42,129.07,127.57
128.63,127.96,128.96,127.21
128.45,127.02,128.45,125.96
128.20,126.21,128.98,125.61
126.98,125.35,127.47,124.13
125.48,126.50,127.11,125.26
127.14,126.64,128.44,126.01
127.57,128.12,128.98,126.63
128.34,129.27,129.30,127.26
130.01,129.70,131.42,127.21
129.98,129.70,130.05,128.39
130.40,126.50,131.16,125.71
126.29,124.42,126.56,124.00
124.48,124.64,125.77,122.07
125.34,126.16,126.29,123.80
126.10,122.70,126.10,122.08
121.23,120.08,121.97,118.71
121.31,121.04,121.84,119.67
121.66,119.94,122.13,118.59
121.03,119.86,121.27,119.59
120.02,120.60,121.10,117.98
121.24,121.56,121.98,120.68
122.00,124.00,124.98,122.00
124.00,124.02,125.09,123.31
124.84,124.00,124.84,122.77
123.96,123.03,124.00,122.69
123.70,122.04,123.98,119.30
123.16,122.58,123.16,121.95
122.71,123.21,123.31,120.74
123.65,123.99,124.80,122.50
124.26,124.06,124.96,123.75
123.93,125.00,125.13,123.11
124.32,124.19,124.95,123.23
123.33,120.94,123.80,119.06
120.93,121.21,123.06,120.65
121.20,122.40,122.61,120.28
121.82,122.98,123.50,120.81
122.61,122.27,122.97,121.42
121.99,122.02,122.56,121.30
121.32,121.24,121.73,120.49
121.04,121.02,121.20,119.63
120.64,121.07,121.68,120.64
120.67,120.53,121.11,119.43
121.03,120.26,121.15,119.40
119.92,119.59,121.19,119.22
119.39,120.86,121.27,119.26
120.94,120.96,121.66,119.58
121.21,121.31,121.50,119.83
121.36,121.15,121.99,120.28
121.36,120.73,122.00,120.62
120.35,120.83,121.22,119.01
120.47,120.77,121.87,120.22
120.69,121.99,122.25,120.20
122.30,122.69,122.99,121.38
122.69,122.41,123.20,121.77
121.73,122.67,122.81,121.61
122.32,121.96,122.78,121.76
120.63,121.02,121.80,120.59
120.62,121.11,121.80,119.63
121.38,120.50,121.38,119.98
120.12,120.10,120.84,119.00
120.26,121.45,122.24,120.09
121.11,121.13,121.85,120.82
121.67,120.83,121.67,120.68
121.00,120.74,121.14,119.96
120.22,119.88,120.88,119.51
119.87,119.31,120.20,119.01
118.98,119.00,119.49,118.66
118.89,118.88,119.41,118.15
118.36,118.68,119.10,118.10
118.38,119.71,120.11,118.20
120.00,120.49,121.73,119.94
120.32,119.92,120.98,119.70
119.94,120.07,120.83,119.89
119.48,119.15,119.60,118.02
119.20,118.04,119.20,117.58
117.53,118.05,118.40,117.39
116.77,117.50,118.12,116.77
117.63,117.16,118.66,116.76
118.02,118.81,118.94,117.50
119.17,118.72,119.49,118.28
119.32,117.57,119.32,117.03
117.44,116.34,118.02,115.80
116.82,118.26,118.88,116.71
117.88,117.76,118.36,117.39
118.13,118.50,118.78,118.08
118.36,118.61,118.68,117.94
118.33,118.35,118.65,118.00
117.77,117.37,117.98,117.00
117.04,117.65,118.10,116.60
117.49,116.43,117.69,116.25
117.00,116.76,117.75,115.96
116.45,114.99,116.89,114.76
114.71,114.85,115.95,113.76
115.49,115.53,116.34,113.72
115.44,116.18,116.53,115.02
117.35,121.28,121.49,117.00
121.58,120.09,121.85,119.84
119.99,120.34,120.62,119.42
120.39,119.32,120.51,119.14
119.08,119.08,119.95,118.45
119.15,121.02,121.23,119.14
121.02,121.80,122.40,120.45
121.88,121.13,121.91,119.89
121.51,121.81,122.73,120.53
121.88,120.79,122.26,120.32
120.31,120.00,120.60,119.21
119.88,119.62,120.35,119.30
119.21,119.15,120.28,118.69
119.63,119.58,120.88,119.22
119.94,120.86,121.15,119.47
120.79,120.35,121.00,120.16
120.27,120.07,121.48,119.71
120.02,120.26,120.83,119.76
120.04,120.56,121.45,119.54
120.61,119.64,120.72,119.03
119.51,118.41,121.00,118.34
118.77,118.69,119.13,118.02
118.24,120.24,120.40,118.24
119.57,119.87,120.47,118.88
120.17,119.54,120.20,118.90
118.83,118.76,120.04,118.59
118.11,117.81,118.79,117.55
117.23,117.83,118.23,116.73
117.50,118.09,118.55,116.96
118.56,118.07,118.95,117.39
118.17,118.83,119.11,117.71
118.83,117.52,119.85,116.90
117.67,117.73,118.20,116.06
117.48,116.03,117.48,115.68
115.92,117.20,117.99,115.56
116.70,115.37,117.11,115.20
115.29,114.72,115.58,114.16
113.52,115.36,115.78,113.52
115.61,113.40,115.61,113.37
113.39,114.26,115.28,112.59
113.81,112.92,114.24,112.68
113.30,112.87,113.85,111.19
112.96,112.59,113.78,112.44
111.99,111.01,112.66,110.73
110.86,113.36,113.74,110.47
112.73,110.81,112.81,110.64
110.49,108.70,111.71,108.50
109.00,106.90,109.47,106.53
106.88,106.48,107.87,105.96
105.68,108.21,109.36,105.30
106.57,108.38,109.96,106.57
109.58,110.35,110.60,108.37
110.16,111.30,111.54,109.49
111.67,112.81,113.68,111.32
112.56,111.13,113.38,110.90
111.54,112.63,113.17,111.54
112.49,112.47,113.54,111.93
111.89,112.49,113.09,111.62
113.32,113.01,114.10,112.54
112.59,111.86,113.62,110.72
111.78,112.58,113.08,110.76
113.33,112.82,113.83,111.92
113.15,113.41,113.67,112.14
113.66,111.80,113.66,111.35
106.50,111.22,112.94,102.71
111.12,111.10,111.71,110.16
110.99,110.60,111.32,110.12
110.82,111.05,111.71,110.24
111.43,112.12,113.33,111.14
111.66,111.93,112.49,110.79
111.93,111.54,112.47,111.19
111.40,111.90,112.59,110.69
111.86,113.27,113.46,111.29
113.11,114.70,115.25,112.51
114.21,115.00,115.66,113.96
114.39,116.16,116.48,113.74
117.54,117.59,118.33,116.50
118.02,119.67,119.95,117.56
119.77,118.95,120.50,117.94
118.56,118.31,119.91,118.27
118.64,118.79,119.85,118.42
118.83,118.83,119.72,117.88
118.82,120.11,120.81,117.99
120.00,120.36,120.73,119.45
119.81,120.87,122.04,119.55
121.00,120.29,121.05,118.88
120.40,120.96,121.42,119.69
119.50,120.50,120.96,119.50
119.96,119.14,120.73,119.03
119.78,119.06,121.00,118.69
118.07,117.51,118.64,116.68
117.15,115.75,117.84,114.98
115.75,116.03,118.75,115.34
116.18,118.79,118.92,115.67
120.24,120.78,120.91,119.66
120.76,121.31,121.84,120.36
121.30,121.04,121.60,120.29
121.01,120.36,121.23,119.83
120.30,120.32,121.40,119.49
120.86,120.87,121.72,120.27
120.50,121.56,121.85,120.29
121.65,121.96,122.82,120.49
122.46,120.56,122.93,120.37
121.47,120.35,122.34,118.66
120.01,120.39,120.96,119.68
120.38,118.68,121.09,118.06
119.36,119.10,120.03,117.85
119.48,120.25,121.19,118.97
120.03,120.45,121.15,118.50
120.29,120.27,121.24,118.59
120.70,120.57,122.00,119.60
119.33,118.82,120.37,118.63
119.77,117.40,119.77,116.94
117.15,117.49,118.03,116.59
117.97,115.78,118.64,115.62
115.54,115.16,116.27,114.13
115.54,116.84,117.21,113.87
116.62,114.70,117.06,114.48
114.91,114.98,115.31,114.24
113.71,114.50,114.96,113.49
114.56,113.77,115.76,112.72
113.69,114.82,115.11,112.51
114.05,114.47,115.68,113.67
113.83,115.63,115.66,113.01
115.67,116.88,117.09,114.92
116.68,116.81,118.21,116.49
117.10,119.11,119.20,117.10
118.77,118.61,119.87,117.46
118.02,116.52,118.94,116.28
117.50,118.08,118.16,115.90
118.12,117.40,119.41,116.93
118.01,117.57,118.31,116.74
117.40,118.36,118.50,116.90
117.81,118.14,118.83,117.08
118.32,118.02,118.70,117.76
117.73,117.71,118.14,116.76
117.95,118.80,118.84,116.32
118.99,117.97,118.99,117.11
118.00,117.59,118.32,116.68
117.45,117.93,118.63,116.94
118.18,119.00,119.06,117.20
121.91,127.18,127.64,120.87
127.40,132.47,132.90,125.83
131.26,133.15,134.40,130.16
132.52,132.91,133.99,131.60
133.22,134.24,134.55,133.02
134.24,133.82,134.59,132.76
133.79,134.37,134.87,132.91
133.38,133.52,134.34,132.33
134.00,134.28,134.83,133.05
134.77,135.73,136.59,134.64
135.40,134.90,136.06,134.86
135.25,136.07,136.49,134.90
135.31,136.50,136.70,134.98
136.01,136.46,136.70,135.25
136.03,136.33,137.23,135.80
136.01,134.98,136.60,134.22
134.90,134.98,135.26,134.06
134.70,135.17,135.61,134.03
135.01,135.11,135.93,134.36
134.62,134.89,135.98,134.51
134.89,134.95,135.58,134.24
135.77,135.13,135.77,134.46
134.93,135.18,135.84,134.86
135.55,136.39,136.41,134.53
135.75,137.03,138.00,135.70
136.36,138.07,138.24,136.36
137.70,138.09,139.05,136.30
137.92,138.18,138.86,137.39
137.67,138.44,138.57,136.97
138.60,138.76,139.19,137.98
138.44,137.94,139.04,137.81
138.14,138.20,138.56,137.45
138.33,137.81,138.39,137.47
137.41,137.78,138.53,137.29
137.10,136.47,137.87,136.10
136.46,136.43,137.14,136.14
136.83,136.62,137.71,136.24
136.32,136.64,137.52,135.85
136.22,137.40,137.92,135.84
137.41,137.41,138.25,136.81
137.62,134.94,137.62,134.46
135.11,136.31,136.72,134.37
136.14,135.64,137.42,134.97
134.77,134.45,135.85,134.01
134.56,134.96,135.38,133.38
135.77,137.08,137.97,135.77
137.15,134.69,137.42,134.69
140.00,142.99,147.13,138.11
142.75,141.87,143.97,141.68
143.24,145.02,145.27,142.95
145.02,144.69,145.84,144.53
144.00,143.47,144.19,142.66
143.92,144.50,144.90,142.63
145.42,144.13,145.95,143.73
144.03,146.16,146.16,143.82
146.00,147.30,147.48,145.01
147.47,145.52,147.62,145.02
146.00,146.12,146.79,145.10
145.50,145.80,146.99,145.03
145.43,145.13,145.90,144.12
144.15,144.14,145.28,143.25
144.00,143.99,144.78,143.71
141.27,142.36,144.00,141.27
142.71,144.37,144.62,141.84
143.99,143.93,145.74,143.76
143.43,145.80,145.97,143.43
146.00,147.70,148.22,145.87
147.53,147.43,148.98,146.92
147.40,148.08,148.23,146.21
148.08,146.89,148.08,146.50
146.83,146.26,147.68,145.50
147.23,150.29,150.49,146.96
150.28,151.23,151.49,150.10
150.45,148.87,150.53,148.61
148.49,147.37,148.49,146.56
147.37,148.46,149.73,146.75
148.79,148.74,149.58,147.02
148.64,149.53,150.68,148.10
148.51,149.06,149.42,147.74
149.84,150.27,150.63,148.95
150.05,149.80,150.46,148.00
149.31,148.92,150.11,148.12
148.94,150.16,150.34,148.06
150.66,150.21,151.27,149.60
150.25,150.25,151.97,149.48
151.01,150.61,151.01,149.73
151.76,149.95,152.00,149.70
149.42,146.37,149.55,145.52
145.61,148.56,148.92,145.60
148.58,148.86,149.01,145.84
148.40,147.19,148.99,146.31
147.94,146.70,148.24,146.48
147.52,147.97,148.24,146.90
148.16,150.78,151.21,148.15
151.09,151.93,151.98,150.30
151.99,150.58,152.38,150.50
151.05,151.24,151.83,150.32
151.63,151.56,151.86,150.57
151.49,149.57,151.90,149.13
149.83,150.05,150.80,148.63
149.81,151.26,151.95,148.81
151.74,150.89,151.84,149.88
150.41,148.41,151.56,148.38
148.20,146.45,148.48,146.28
147.15,149.45,150.63,145.99
149.57,150.46,151.12,148.82
149.96,150.81,151.67,148.83
151.14,150.74,152.32,150.24
151.06,149.64,151.33,149.36
149.85,148.97,150.92,148.58
149.31,149.15,150.06,148.93
148.98,144.71,149.19,144.19
146.16,148.81,149.20,143.93
149.49,151.39,151.75,148.79
150.45,148.72,151.28,148.22
147.59,146.92,148.62,145.72
146.75,146.93,148.57,145.91
147.05,146.25,147.95,146.14
146.26,149.87,149.88,145.34
149.31,148.21,150.08,147.99
147.47,146.51,147.64,146.08
145.96,142.68,146.55,142.40
141.33,139.98,142.66,139.98
135.00,134.80,138.86,131.25
136.74,134.46,137.87,134.00
136.80,137.72,138.00,134.09
139.37,141.26,141.72,137.67
140.86,139.52,141.41,138.09
139.52,139.33,141.68,138.68
138.37,134.48,138.37,134.09
135.58,137.02,137.13,134.24
137.50,137.61,138.81,135.85
135.88,136.43,137.92,135.88
138.18,138.40,138.64,136.73
139.01,138.81,139.59,137.79
139.25,138.73,139.66,137.31
137.50,139.56,140.73,137.13
139.11,137.89,139.99,137.56
138.31,140.02,140.27,137.30
139.91,139.57,140.50,138.62
139.68,139.85,141.38,139.17
138.18,138.93,140.61,138.18
139.28,138.86,141.30,138.06
137.60,137.83,138.89,136.30
138.04,138.06,139.63,137.72
137.29,136.78,138.22,136.17
137.62,135.00,137.62,133.51
134.15,134.25,134.82,131.36
133.70,133.19,136.58,132.38
134.07,134.31,135.70,133.46
134.43,135.10,135.17,133.27
133.72,137.21,137.51,133.72
137.92,137.31,139.48,136.30
136.63,134.34,136.63,132.49
135.09,136.91,137.95,134.80
137.05,138.63,138.63,135.39
138.45,139.19,139.81,138.14
139.21,139.18,139.99,138.64
138.33,137.42,139.81,136.59
137.73,136.23,138.77,135.67
136.49,138.49,139.00,135.74
138.66,138.64,139.85,137.54
138.07,140.12,140.37,137.65
139.83,139.00,140.18,138.27
139.51,138.79,139.75,137.40
139.34,137.13,140.53,136.71
138.50,140.80,141.08,138.09
140.30,140.87,141.42,139.82
140.77,140.64,141.50,139.72
140.58,141.70,142.22,139.56
140.75,140.52,141.32,139.22
140.75,139.48,141.44,138.98
139.33,141.64,142.10,138.15
141.61,141.32,142.48,140.45
139.50,140.86,141.37,136.65
140.47,140.97,141.79,139.82
140.29,140.31,140.37,138.47
139.61,140.70,141.69,139.17
140.00,140.09,140.62,139.40
140.50,139.27,140.95,138.65
138.85,136.42,138.91,135.78
136.25,136.04,137.72,134.81
136.49,136.83,137.26,135.23
136.64,138.68,139.79,136.54
138.86,140.81,141.02,138.29
140.47,138.42,141.20,137.81
138.40,139.22,140.59,138.15
139.51,139.06,140.26,138.25
138.08,139.28,139.99,137.33
139.29,140.05,140.46,138.35
140.04,141.64,141.83,139.52
141.50,139.72,141.50,139.45
140.09,140.04,141.17,139.16
139.62,139.47,141.07,139.07
140.10,136.51,140.10,135.62
136.60,138.98,139.27,136.60
138.42,137.80,138.85,136.76
136.65,138.13,138.80,136.65
137.60,135.47,138.93,134.93
135.97,137.01,137.79,135.41
135.88,135.36,135.88,134.56
135.35,134.36,136.28,133.90
135.06,136.68,137.19,134.97
137.92,137.13,138.17,135.50
137.28,137.74,138.75,136.77
137.67,135.01,137.67,134.78
135.75,136.97,137.37,135.05
137.73,138.45,138.82,136.13
139.05,138.44,139.31,137.91
137.89,139.11,139.58,137.53
138.94,140.07,140.15,138.16
140.45,140.99,141.76,140.45
140.65,139.57,140.94,138.92
139.01,138.66,140.74,138.02
136.59,136.19,137.92,134.52
135.80,136.18,136.95,135.13
134.68,134.81,136.72,134.12
132.38,131.99,132.84,131.28
132.83,130.51,134.01,130.10
131.50,130.49,134.39,128.10
131.17,130.45,132.81,127.59
130.79,126.00,130.99,125.55
126.32,127.17,128.37,125.21
126.09,124.63,126.35,123.02
125.49,125.34,126.39,123.22
124.06,126.26,128.02,122.03
126.40,124.83,127.57,124.81
127.12,127.07,127.73,125.52
126.66,126.01,127.98,125.26
125.94,127.85,128.77,125.06
127.41,125.64,128.26,124.95
126.68,123.93,126.68,122.71
124.34,127.61,127.71,123.87
126.95,126.83,128.42,124.87
126.83,127.86,128.87,125.38
128.38,127.39,128.76,125.02
126.74,127.45,127.93,125.57
127.06,125.54,128.55,124.89
124.18,124.43,125.47,122.98
123.01,124.66,126.05,122.96
125.80,124.77,127.80,124.61
123.14,125.15,126.46,123.07
126.22,126.40,127.86,124.75
127.36,127.36,128.02,123.68
128.50,130.33,131.88,127.51
130.25,129.50,131.79,128.93
128.55,131.17,131.36,128.12
131.87,132.33,132.98,131.00
132.44,131.47,132.91,130.16
130.03,130.79,131.68,129.07
131.26,132.05,132.54,130.12
134.82,137.06,137.48,131.49
136.67,134.64,137.18,134.53
135.70,138.12,138.31,132.99
137.36,138.97,138.98,137.36
139.35,138.82,139.35,136.02
138.80,138.86,139.63,138.45
138.06,138.49,139.00,136.85
137.95,134.97,137.95,134.51
135.78,135.33,136.45,134.84
135.82,134.99,136.70,133.83
135.92,137.36,137.57,135.45
137.04,137.64,139.00,136.20
136.63,134.75,136.63,134.22
134.51,133.73,135.17,132.58
133.59,131.99,134.46,131.69
130.82,132.02,133.88,130.17
132.31,134.49,135.02,131.34
133.99,135.33,136.41,133.99
134.71,133.66,135.30,133.54
133.24,133.92,133.95,131.78
134.08,134.09,134.46,132.29
133.73,137.12,137.12,132.76
137.60,136.47,138.64,135.68
137.60,136.72,138.27,135.45
136.06,139.42,139.42,135.81
138.74,137.86,139.73,137.39
136.82,135.03,137.24,135.02
135.28,139.19,139.39,135.28
138.60,136.03,139.25,135.70
137.42,136.55,137.62,135.22
136.70,136.55,137.80,135.44
136.47,136.93,137.31,135.91
137.93,139.55,139.73,137.41
139.20,139.55,140.70,138.30
139.69,140.18,140.60,138.89
140.44,140.67,141.10,139.06
141.00,140.05,141.20,139.45
139.90,140.04,140.59,137.92
139.69,140.56,141.62,139.48
140.95,142.05,142.21,140.29
141.28,141.59,142.08,140.67
142.22,142.32,142.73,141.18
142.11,142.98,143.13,141.41
142.08,142.96,144.52,142.08
142.45,141.85,142.70,140.54
141.68,144.07,144.32,140.80
142.76,143.22,144.14,142.12
143.05,142.33,144.29,141.71
142.72,143.39,144.00,141.27
142.07,141.63,143.70,138.81
141.10,141.86,142.80,140.85
142.72,142.72,142.97,142.06
142.85,141.87,143.28,141.68
142.55,143.19,143.56,141.94
142.34,143.07,144.58,142.12
142.91,144.31,144.78,142.91
143.92,142.38,144.40,141.83
141.11,143.15,143.50,141.11
142.06,142.55,143.53,141.40
143.04,144.36,144.50,143.04
144.48,144.15,145.06,143.30
145.24,148.05,148.43,144.75
147.60,147.99,148.58,147.11
147.89,147.81,148.85,147.54
148.38,148.72,148.90,147.73
149.05,148.85,149.87,148.26
148.36,149.14,149.42,147.61
148.99,149.49,149.88,148.64
149.36,148.30,149.36,147.14
148.86,148.56,149.38,148.15
148.39,149.45,149.51,147.63
149.01,149.99,150.00,148.60
149.12,148.64,149.61,148.29
148.03,146.58,149.96,146.35
146.04,144.84,147.60,144.77
144.86,144.17,144.99,143.00
144.13,141.16,144.33,141.06
140.78,140.00,141.89,138.79
140.17,140.92,141.50,140.10
142.00,142.92,143.51,141.43
142.69,141.83,143.62,141.03
141.55,141.90,143.53,140.96
142.21,142.39,143.95,141.31
137.59,138.69,139.14,137.59
137.24,137.17,138.50,135.94
138.01,138.74,139.14,137.24
140.12,139.18,140.12,138.66
139.15,143.02,143.04,139.15
142.87,143.02,144.89,142.01
142.93,141.34,142.93,140.58
140.53,142.50,142.79,140.53
142.69,142.67,143.29,141.98
143.22,143.81,144.05,142.68
143.85,143.92,144.72,142.91
144.83,144.90,145.22,144.33
145.47,144.21,145.62,143.92
145.35,145.11,145.64,144.28
145.15,144.07,145.25,142.36
144.47,144.81,145.68,143.96
144.47,144.42,145.82,143.59
144.37,144.81,145.70,144.13
144.40,143.51,144.78,142.89
143.76,142.99,144.11,142.41
143.36,143.26,143.58,142.06
143.26,145.04,145.24,143.26
144.97,144.99,146.09,144.72
144.90,144.58,145.39,144.14
144.40,145.09,146.51,144.40
144.88,148.65,149.95,144.63
148.67,146.05,148.69,144.95
145.74,145.77,146.46,143.39
145.00,155.02,158.50,144.99
156.06,155.90,156.36,155.10
155.61,153.63,155.66,153.46
153.99,153.77,154.99,153.49
153.45,154.13,154.18,153.02
154.20,154.44,154.56,153.23
153.55,153.98,154.91,153.27
153.99,154.12,154.58,153.34
154.27,153.43,154.78,152.72
153.10,153.17,153.88,151.85
153.00,153.85,154.80,152.69
153.27,153.67,154.14,152.57
153.39,153.28,153.96,151.98
153.30,153.11,155.49,152.55
153.47,150.64,153.47,150.50
150.77,151.18,152.26,149.01
151.24,151.29,152.20,150.06
151.21,151.25,152.07,150.13
151.42,150.15,152.18,149.39
150.20,148.81,150.74,148.50
148.63,149.49,149.68,147.68
150.39,151.14,152.15,148.53
151.02,151.66,152.32,148.81
152.11,159.32,159.73,151.62
159.06,160.37,161.70,157.94
158.96,157.71,160.50,157.54
155.21,159.32,159.84,154.70
158.09,156.91,158.48,155.48
156.97,157.06,157.83,155.48
156.72,158.83,159.73,156.43
159.08,159.92,160.13,158.10
159.52,159.72,160.48,159.24
160.94,159.62,161.39,159.48
159.98,160.59,160.86,158.99
161.19,161.87,162.20,160.64
161.31,161.34,161.83,160.30
160.93,160.02,161.31,159.82
160.48,162.34,162.50,160.31
161.92,162.26,162.51,161.03
162.06,161.96,162.97,161.00
162.61,163.81,164.45,161.51
163.38,163.73,164.87,161.43
163.55,162.18,164.09,161.57
162.40,162.58,163.74,162.11
162.54,161.20,162.98,160.35
161.47,163.27,163.66,160.74
163.65,164.44,164.89,163.02
163.51,161.77,163.84,160.48
162.10,161.06,162.67,160.84
160.40,161.01,161.65,159.82
161.88,161.33,162.30,160.54
161.14,161.39,162.20,160.48
162.48,162.33,162.87,161.46
162.06,163.10,163.80,160.00
163.37,164.53,165.63,163.24
163.48,163.07,163.64,162.43
166.48,162.89,166.48,162.80
162.80,160.37,162.96,160.07
160.07,156.49,161.20,156.09
156.94,157.55,159.70,156.82
157.53,157.65,159.51,156.14
157.57,158.08,158.66,155.40
158.74,155.52,158.79,154.89
156.88,165.64,168.71,156.88
165.41,164.53,166.82,163.27
164.82,164.74,167.05,164.62
165.46,168.58,168.79,164.44
168.02,172.04,172.73,166.45
173.37,170.85,174.02,170.22
171.45,169.35,173.64,168.47
169.38,166.70,170.23,166.18
166.35,169.30,169.43,165.54
170.00,172.96,173.87,169.83
172.75,172.08,173.99,171.33
171.41,173.76,174.00,171.41
173.15,170.93,173.57,169.49
170.54,172.83,172.97,170.01
173.54,171.59,173.67,170.84
169.91,172.12,172.78,169.18
172.16,172.76,173.74,172.16
172.39,171.18,173.80,170.81
172.24,174.28,174.58,172.24
