SPCB,SuperCom,NASDAQ
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.12,0.12,0.12,0.12
0.05,0.12,0.12,0.05
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.05,0.05,0.05,0.05
0.05,0.05,0.05,0.05
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.05,0.12,0.12,0.05
0.06,0.06,0.06,0.06
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.05,0.05,0.05,0.05
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.05,0.09,0.09,0.05
0.09,0.09,0.09,0.09
0.06,0.09,0.09,0.06
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.06,0.09,0.09,0.06
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.05,0.09,0.09,0.05
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.05,0.09,0.09,0.05
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.09,0.09,0.09,0.09
0.05,0.05,0.05,0.05
0.08,0.09,0.09,0.08
0.10,0.11,0.11,0.10
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.05,0.15,0.15,0.05
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.10,0.15,0.15,0.10
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.02,0.17,0.17,0.02
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.02,0.15,0.15,0.02
0.15,0.15,0.15,0.15
0.14,0.15,0.15,0.14
0.02,0.15,0.15,0.02
0.15,0.15,0.15,0.15
0.02,0.15,0.15,0.02
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.03,0.15,0.15,0.03
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.03,0.15,0.15,0.03
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.08,0.08,0.08,0.08
0.14,0.16,0.16,0.14
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.03,0.16,0.16,0.03
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.03,0.16,0.16,0.03
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.04,0.04,0.04,0.04
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.07,0.07,0.07,0.07
0.07,0.07,0.07,0.07
0.08,0.08,0.10,0.08
0.08,0.08,0.08,0.08
0.08,0.08,0.08,0.08
0.13,0.13,0.13,0.13
0.12,0.11,0.12,0.09
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.12,0.15,0.20,0.09
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.09,0.09,0.09,0.09
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.13,0.13,0.13,0.13
0.06,0.06,0.06,0.06
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.06,0.15,0.15,0.06
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.07,0.15,0.15,0.07
0.10,0.10,0.10,0.10
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.07,0.15,0.15,0.07
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.06,0.12,0.12,0.06
0.12,0.12,0.12,0.12
0.12,0.20,0.20,0.12
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.06,0.16,0.16,0.06
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.06,0.16,0.16,0.06
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.01,0.16,0.16,0.01
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.18,0.18,0.16
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.01,0.17,0.17,0.01
0.01,0.01,0.17,0.01
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.17
0.14,0.14,0.14,0.14
0.01,0.17,0.17,0.01
0.17,0.17,0.17,0.17
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.02,0.14,0.14,0.02
0.16,0.16,0.16,0.16
0.02,0.02,0.02,0.02
0.16,0.16,0.16,0.03
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.05,0.14,0.14,0.05
0.06,0.06,0.07,0.06
0.05,0.11,0.12,0.04
0.11,0.11,0.11,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.03,0.03,0.03,0.03
0.10,0.15,0.15,0.10
0.15,0.15,0.15,0.10
0.08,0.15,0.15,0.08
0.15,0.15,0.15,0.15
0.08,0.14,0.14,0.08
0.15,0.15,0.15,0.15
0.07,0.15,0.15,0.07
0.15,0.15,0.15,0.15
0.08,0.08,0.08,0.08
0.15,0.15,0.15,0.15
0.07,0.15,0.15,0.07
0.07,0.15,0.15,0.07
0.01,0.14,0.14,0.01
0.05,0.15,0.15,0.05
0.05,0.15,0.15,0.05
0.06,0.15,0.15,0.06
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.06,0.14,0.14,0.06
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.06,0.14,0.14,0.06
0.14,0.14,0.14,0.14
0.06,0.14,0.14,0.06
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.06,0.13,0.13,0.06
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.08,0.13,0.13,0.08
0.07,0.13,0.13,0.07
0.08,0.07,0.08,0.05
0.08,0.07,0.08,0.07
0.07,0.10,0.10,0.07
0.10,0.10,0.10,0.10
0.10,0.11,0.11,0.10
0.11,0.11,0.11,0.11
0.07,0.11,0.11,0.07
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.07,0.07,0.07,0.07
0.07,0.07,0.10,0.07
0.07,0.10,0.10,0.07
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.06,0.10,0.10,0.06
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.06,0.10,0.10,0.06
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.10,0.10,0.10,0.10
0.13,0.13,0.13,0.10
0.13,0.13,0.13,0.13
0.13,0.25,0.30,0.13
0.27,0.27,0.30,0.26
0.30,0.30,0.30,0.30
0.26,0.31,0.31,0.26
0.37,0.44,0.44,0.37
0.44,0.42,0.44,0.27
0.42,0.42,0.42,0.42
0.27,0.40,0.40,0.26
0.34,0.38,0.39,0.26
0.33,0.37,0.37,0.33
0.37,0.38,0.40,0.37
0.38,0.33,0.38,0.26
0.24,0.32,0.32,0.24
0.32,0.32,0.32,0.32
0.37,0.37,0.37,0.37
0.29,0.35,0.36,0.29
0.29,0.35,0.35,0.28
0.35,0.35,0.35,0.35
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.32,0.33,0.33,0.24
0.33,0.33,0.33,0.33
0.32,0.32,0.32,0.25
0.28,0.32,0.33,0.28
0.32,0.32,0.32,0.32
0.27,0.32,0.32,0.25
0.32,0.32,0.32,0.32
0.24,0.32,0.32,0.24
0.32,0.32,0.32,0.32
0.32,0.32,0.32,0.25
0.25,0.31,0.31,0.25
0.30,0.31,0.31,0.30
0.26,0.30,0.30,0.24
0.24,0.30,0.30,0.24
0.25,0.30,0.31,0.23
0.30,0.30,0.30,0.30
0.26,0.25,0.29,0.25
0.29,0.28,0.29,0.23
0.28,0.28,0.28,0.28
0.22,0.28,0.28,0.22
0.28,0.27,0.28,0.22
0.25,0.26,0.26,0.25
0.25,0.26,0.26,0.22
0.26,0.27,0.27,0.26
0.25,0.26,0.26,0.25
0.26,0.26,0.26,0.23
0.24,0.24,0.26,0.23
0.25,0.25,0.25,0.22
0.25,0.24,0.25,0.22
0.24,0.25,0.25,0.22
0.25,0.25,0.25,0.25
0.25,0.26,0.26,0.25
0.26,0.26,0.26,0.26
0.26,0.28,0.28,0.26
0.27,0.28,0.28,0.27
0.26,0.29,0.30,0.25
0.27,0.34,0.35,0.27
0.34,0.35,0.35,0.30
0.35,0.34,0.35,0.28
0.34,0.39,0.39,0.29
0.33,0.38,0.38,0.32
0.37,0.41,0.42,0.35
0.39,0.40,0.43,0.38
0.40,0.40,0.42,0.37
