REED,Reeds,NASDAQ
4.75,4.83,4.88,4.69
4.90,4.85,4.98,4.80
4.89,4.86,4.98,4.85
4.88,4.96,4.96,4.80
4.96,5.00,5.00,4.80
5.00,5.43,5.43,4.91
5.35,5.21,5.35,5.18
5.28,5.31,5.39,5.25
5.39,5.43,5.45,5.22
5.45,5.25,5.45,5.22
5.36,5.28,5.40,5.19
5.27,5.24,5.28,5.17
5.27,5.45,5.50,5.27
5.45,5.37,5.45,5.31
5.35,5.59,5.68,5.33
5.60,5.83,5.88,5.60
5.87,5.77,5.95,5.75
5.75,5.85,5.85,5.67
5.85,5.80,5.97,5.75
5.80,5.46,5.83,5.46
5.52,5.54,5.60,5.47
5.50,5.42,5.69,5.37
5.44,5.41,5.48,5.33
5.32,5.45,5.50,5.20
5.40,5.55,5.59,5.31
5.52,5.66,5.84,5.50
5.65,5.73,5.80,5.60
5.75,5.75,5.80,5.70
5.73,5.57,5.83,5.55
5.63,5.58,5.65,5.38
5.61,5.54,5.75,5.53
5.53,5.50,5.53,5.43
5.44,5.77,5.77,5.30
5.76,5.68,5.76,5.56
5.69,6.14,6.19,5.64
6.38,6.34,6.65,6.13
6.30,6.24,6.41,6.01
5.29,5.45,5.88,5.15
5.50,5.58,5.65,5.45
5.56,5.14,5.56,4.65
5.19,5.22,5.35,4.93
5.29,5.26,5.44,5.25
5.25,5.16,5.36,5.06
5.15,5.35,5.36,5.12
5.35,5.52,5.60,5.35
5.60,5.82,5.94,5.51
6.00,5.98,6.04,5.78
5.99,6.00,6.05,5.79
5.85,5.97,6.02,5.83
5.99,5.76,6.15,5.75
5.77,5.97,6.00,5.71
6.11,6.05,6.14,5.81
6.08,5.95,6.08,5.85
5.90,5.95,6.00,5.90
5.96,5.87,5.96,5.56
5.88,5.81,5.90,5.72
5.78,5.73,5.98,5.70
5.72,5.73,5.91,5.69
5.81,5.70,5.91,5.70
5.69,5.67,5.90,5.67
5.61,5.68,5.75,5.60
5.71,5.50,5.74,5.50
5.51,5.23,5.51,5.19
5.23,5.31,5.36,5.03
5.38,5.62,5.67,5.35
5.65,5.62,5.68,5.53
5.61,5.46,5.71,5.39
5.46,5.46,5.57,5.37
5.47,5.56,5.59,5.32
5.55,5.68,5.75,5.55
5.56,5.59,5.61,5.25
5.40,5.50,5.72,5.40
5.45,5.38,5.45,5.25
5.17,5.19,5.29,5.16
5.16,5.09,5.24,5.08
5.09,5.09,5.25,5.05
5.15,5.39,5.39,5.15
5.39,5.15,5.39,5.12
5.12,5.13,5.21,5.08
5.12,5.21,5.30,5.12
5.23,5.23,5.35,5.17
5.29,5.54,5.70,5.29
5.39,5.30,5.59,5.28
5.31,5.20,5.33,5.15
5.23,5.18,5.35,5.18
5.14,5.21,5.31,5.14
5.34,5.66,5.72,5.32
5.73,5.89,5.90,5.68
5.88,5.79,5.88,5.70
5.86,6.19,6.19,5.69
6.20,6.20,6.41,6.13
6.26,6.49,6.49,6.26
6.50,6.51,6.55,6.16
6.55,6.70,6.71,6.31
6.55,6.70,6.75,6.09
6.65,6.35,6.69,6.31
6.32,5.95,6.32,5.90
5.97,6.42,6.58,5.89
6.50,6.77,6.80,6.50
6.70,6.70,7.14,6.58
6.73,6.79,6.96,6.66
6.89,7.00,7.35,6.80
7.00,6.87,7.20,6.70
7.05,6.72,7.09,6.70
6.67,6.41,6.78,6.40
6.50,6.43,6.50,6.10
6.40,6.59,6.60,6.30
6.62,6.63,6.66,6.29
6.60,6.45,6.70,6.45
6.51,6.80,6.95,6.51
6.78,6.67,6.99,6.59
6.60,6.50,6.60,6.48
6.51,6.85,6.89,6.45
6.72,6.75,6.85,6.66
6.60,6.65,6.78,6.51
6.57,6.90,6.98,6.55
6.98,6.74,6.98,6.61
6.78,6.60,6.95,6.51
6.51,6.52,6.74,6.35
6.59,6.58,6.61,6.41
6.57,6.59,6.59,6.42
6.59,6.56,6.67,6.43
6.62,6.69,6.71,6.60
6.63,6.84,6.93,6.63
6.88,6.92,6.94,6.75
6.90,6.77,6.90,6.73
6.82,6.82,6.82,6.56
6.60,6.88,6.89,6.60
6.88,6.95,7.35,6.80
6.98,7.14,7.14,6.98
7.11,7.02,7.15,6.95
7.00,7.20,7.20,6.95
7.24,7.98,8.12,7.21
7.94,7.90,8.14,7.78
8.05,8.10,8.14,7.83
8.16,8.29,8.98,7.95
8.42,8.57,8.65,8.32
8.75,8.36,8.75,8.34
8.55,8.28,8.55,8.18
8.31,7.80,8.31,7.60
7.76,7.83,8.18,7.70
7.91,8.28,8.34,7.90
8.35,8.16,8.35,8.00
8.07,8.40,8.40,8.05
8.40,8.29,8.40,8.16
8.32,8.20,8.32,7.85
8.27,7.88,8.27,7.82
7.93,7.83,7.99,7.81
7.80,7.42,7.80,7.40
7.40,6.82,7.60,6.76
6.80,7.19,7.40,6.80
7.17,7.18,7.38,7.10
7.28,7.15,7.36,7.07
7.02,7.28,7.31,7.01
7.30,7.01,7.36,6.85
7.09,7.47,7.52,7.04
7.51,7.25,7.55,7.17
7.25,7.32,7.53,7.05
7.39,7.50,7.55,7.39
7.55,7.81,7.84,7.40
7.85,7.49,7.92,7.31
7.62,7.04,7.62,7.00
7.02,7.13,7.30,7.01
7.10,7.07,7.21,7.06
7.18,7.22,7.29,7.12
7.23,7.59,7.65,7.11
7.53,7.80,7.81,7.44
7.74,7.69,7.78,7.63
7.78,7.76,7.85,7.66
7.76,7.65,7.85,7.50
7.63,7.70,7.81,7.63
7.67,7.66,7.80,7.54
7.70,7.73,7.80,7.61
7.66,7.75,7.78,7.63
7.81,7.91,7.97,7.70
7.95,8.04,8.21,7.93
7.99,8.07,8.25,7.94
8.14,8.19,8.25,7.90
8.13,8.27,8.40,8.13
8.24,7.91,8.24,7.78
7.91,7.94,8.13,7.85
8.00,7.99,8.00,7.78
8.00,7.95,8.00,7.85
7.99,8.00,8.00,7.72
7.86,7.74,7.97,7.71
7.74,7.68,7.88,7.68
7.73,7.63,7.73,7.61
7.67,7.91,7.95,7.55
8.00,7.92,8.04,7.62
7.67,8.00,8.00,7.50
7.07,5.65,7.20,5.65
5.76,5.99,5.99,5.76
6.07,5.83,6.09,5.76
5.95,5.69,5.95,5.62
5.75,5.65,5.77,5.62
5.71,5.60,5.85,5.55
5.65,5.71,5.77,5.56
5.73,5.55,5.74,5.46
5.64,5.52,5.64,5.30
5.52,5.31,5.52,5.26
5.37,5.26,5.47,5.26
5.33,5.05,5.33,4.99
4.95,5.22,5.29,4.95
5.25,5.11,5.25,5.07
5.11,5.20,5.20,5.06
5.25,5.25,5.28,5.12
5.23,5.42,5.42,5.13
5.49,5.46,5.65,5.44
5.42,5.54,5.65,5.42
5.58,5.41,5.58,5.38
5.41,5.42,5.55,5.37
5.57,5.46,5.57,5.42
5.31,5.54,5.54,5.31
5.59,5.50,5.59,5.45
5.42,5.46,5.59,5.37
5.48,5.43,5.48,5.30
5.41,5.30,5.42,5.26
5.20,5.24,5.33,5.16
5.17,5.28,5.32,5.17
5.23,5.26,5.40,5.22
5.23,5.16,5.28,5.15
5.21,5.24,5.38,5.18
5.19,5.06,5.24,5.02
5.06,5.30,5.35,5.06
5.33,5.24,5.33,5.00
5.31,5.21,5.35,5.18
5.21,5.16,5.21,5.00
5.21,5.11,5.24,5.09
5.22,5.02,5.25,5.01
5.10,5.01,5.10,5.00
5.06,4.97,5.06,4.96
4.96,4.99,5.05,4.96
5.04,5.01,5.07,4.97
5.05,4.99,5.07,4.97
4.98,5.01,5.03,4.97
4.98,4.74,5.00,4.70
4.80,4.29,4.80,4.26
4.35,4.35,4.40,4.33
4.36,4.43,4.46,4.33
4.43,4.59,4.63,4.38
4.66,4.49,4.69,4.38
4.60,4.62,4.65,4.47
4.62,4.59,4.80,4.57
4.62,4.39,4.63,4.37
4.46,4.47,4.55,4.40
4.53,4.44,4.66,4.41
4.40,4.60,4.77,4.40
4.59,4.75,4.77,4.51
4.75,4.62,4.75,4.62
4.62,4.45,4.71,4.42
4.56,4.54,4.65,4.50
4.57,4.62,4.65,4.55
4.65,4.69,4.70,4.57
4.65,4.68,4.75,4.54
4.73,4.67,4.76,4.65
4.66,5.13,5.13,4.66
5.15,5.23,5.41,5.10
5.32,5.56,5.69,5.29
5.65,5.73,5.86,5.60
5.88,5.64,5.88,5.40
5.56,5.40,5.66,5.40
5.44,5.08,5.44,4.96
5.08,5.20,5.29,5.05
5.17,5.05,5.17,5.00
5.00,5.16,5.16,5.00
5.11,5.15,5.24,5.07
5.18,5.05,5.18,5.01
5.08,5.13,5.19,4.85
5.09,5.06,5.25,4.99
5.12,5.18,5.19,5.05
5.11,5.06,5.20,5.05
5.17,5.08,5.28,5.06
5.19,5.14,5.19,5.05
5.19,5.10,5.19,5.07
5.08,5.08,5.10,5.05
5.10,5.06,5.10,5.06
5.05,5.06,5.08,5.05
5.07,5.09,5.10,5.05
5.04,5.04,5.10,5.00
5.03,5.00,5.05,4.99
4.97,5.06,5.10,4.95
5.09,5.00,5.10,5.00
5.00,5.06,5.08,5.00
5.04,5.01,5.04,4.99
5.00,5.04,5.05,5.00
5.04,5.04,5.08,5.00
5.04,5.04,5.07,5.04
6.00,5.70,6.00,5.65
5.83,5.88,5.89,5.60
5.91,6.45,6.70,5.91
6.50,6.47,6.77,6.41
6.62,6.27,6.65,6.21
6.12,6.05,6.31,5.94
6.03,6.20,6.27,5.97
6.23,6.23,6.43,6.17
6.22,6.34,6.36,6.20
6.28,6.22,6.36,6.06
6.18,6.21,6.28,6.11
6.22,6.05,6.22,6.00
6.10,6.02,6.18,5.96
6.06,6.09,6.18,5.91
6.13,5.94,6.16,5.86
5.96,5.93,6.05,5.88
5.85,5.81,5.91,5.77
5.80,5.91,5.94,5.57
5.99,5.76,6.00,5.72
5.73,5.89,6.05,5.68
5.93,5.91,5.95,5.86
5.93,5.81,5.97,5.80
5.80,5.73,5.85,5.68
5.76,6.10,6.41,5.72
6.09,6.07,6.19,6.01
6.20,6.00,6.31,5.94
5.99,6.06,6.13,5.84
6.08,5.79,6.16,5.75
5.73,5.80,5.93,5.67
5.83,5.94,5.98,5.81
5.90,5.81,5.95,5.52
5.72,5.96,5.96,5.72
5.85,5.99,6.10,5.78
5.99,5.90,5.99,5.69
5.84,5.84,5.97,5.66
5.75,5.82,5.95,5.38
5.86,5.66,5.96,5.64
5.63,5.69,5.77,5.63
5.71,5.74,5.75,5.60
5.84,5.87,5.94,5.75
5.92,6.04,6.19,5.69
6.09,5.77,6.18,5.76
5.87,5.87,6.00,5.67
5.95,5.75,6.03,5.70
5.75,5.88,6.08,5.60
5.68,6.06,6.09,5.68
6.02,6.10,6.19,5.90
6.01,6.17,6.18,6.01
6.12,6.27,6.39,6.11
6.26,6.19,6.31,6.08
6.18,6.50,6.70,6.11
6.43,6.45,6.59,6.43
6.42,6.67,6.80,6.40
6.80,6.93,7.14,6.52
7.02,6.92,7.17,6.82
6.92,7.14,7.32,6.90
7.14,7.38,7.40,6.75
7.36,7.49,7.49,7.06
7.27,7.35,7.38,7.08
7.39,7.36,7.48,7.08
7.37,7.52,7.57,7.11
7.52,7.53,7.64,7.35
7.28,7.27,7.48,7.21
7.23,7.00,7.47,6.94
7.03,6.98,7.08,6.82
7.07,7.10,7.10,6.90
7.18,6.90,7.47,6.80
6.96,6.85,7.06,6.40
6.80,6.65,6.80,6.49
6.54,6.50,6.64,6.50
6.47,6.38,6.47,6.34
6.33,6.48,6.72,6.20
6.60,6.61,6.87,6.55
6.60,6.57,6.60,6.46
6.50,6.56,6.57,6.46
6.52,6.51,6.60,6.49
6.53,6.30,6.75,6.01
6.37,6.37,6.38,6.12
6.40,6.26,6.40,6.25
6.30,6.18,6.30,6.10
6.27,5.93,6.27,5.92
5.98,5.92,6.11,5.92
5.92,6.07,6.11,5.88
6.03,5.99,6.20,5.98
6.06,5.96,6.13,5.84
5.83,5.63,5.89,5.54
5.76,5.64,5.76,5.46
5.60,5.87,5.88,5.35
5.92,6.07,6.07,5.85
6.10,6.06,6.11,5.97
6.10,5.99,6.22,5.99
5.99,6.19,6.23,5.99
6.16,6.02,6.31,6.01
6.01,6.11,6.15,5.99
6.03,6.10,6.18,6.01
6.11,5.94,6.12,5.85
5.97,5.93,6.02,5.80
5.88,5.91,5.98,5.73
5.88,5.90,6.00,5.80
5.83,5.65,5.91,5.65
5.65,5.50,5.70,5.32
5.55,5.59,5.59,5.49
5.53,5.73,5.74,5.47
5.75,5.60,5.79,5.58
5.72,5.70,5.75,5.56
5.72,5.55,5.72,5.50
5.55,5.53,5.61,5.45
5.53,5.44,5.64,5.41
5.40,5.39,5.54,5.36
5.44,5.40,5.49,5.25
5.47,5.52,5.67,5.42
5.50,5.49,5.65,5.46
5.42,5.42,5.52,5.42
5.39,5.44,5.60,5.35
5.44,5.42,5.58,5.41
5.51,5.41,5.56,5.41
5.45,5.32,5.48,5.29
5.30,5.36,5.45,5.27
5.36,5.33,5.39,5.25
5.32,5.50,5.50,5.30
5.53,5.46,5.55,5.38
5.52,5.50,5.54,5.36
5.43,5.52,5.53,5.43
5.48,5.46,5.59,5.40
5.48,5.35,5.49,5.24
5.33,5.42,5.43,5.25
5.39,5.53,5.58,5.37
5.53,5.50,5.53,5.42
5.42,5.34,5.47,5.31
5.39,5.39,5.45,5.28
5.35,5.44,5.44,5.35
5.44,5.44,5.50,5.35
5.35,5.53,5.68,5.30
5.44,5.38,5.60,5.38
5.43,5.51,5.51,5.40
5.46,5.42,5.53,5.40
5.52,5.40,5.52,5.38
5.51,5.67,5.73,5.39
5.72,5.68,5.84,5.58
5.61,5.66,5.74,5.50
5.73,6.02,6.06,5.63
6.11,5.85,6.11,5.77
5.95,6.28,6.35,5.92
6.25,6.19,6.42,6.01
6.35,6.37,6.44,6.13
6.39,6.46,6.50,6.28
6.40,6.40,6.52,6.28
6.44,6.14,6.50,6.14
6.07,6.42,6.48,6.02
6.36,6.25,6.36,6.06
6.26,6.24,6.31,6.23
6.33,6.47,6.47,6.12
6.42,6.65,6.65,6.34
6.67,6.75,6.86,6.62
6.85,6.59,6.99,6.40
6.75,7.00,7.00,6.54
6.00,6.25,6.62,6.00
6.16,5.65,6.16,5.41
5.62,5.59,5.67,5.51
5.56,5.30,5.59,5.30
5.34,5.42,5.52,5.26
5.34,5.37,5.58,5.26
5.29,5.35,5.47,5.26
5.26,5.25,5.35,5.21
5.25,5.34,5.45,5.21
5.38,5.40,5.42,5.32
5.45,5.27,5.45,5.15
5.20,5.27,5.34,5.20
5.32,5.30,5.38,5.19
5.39,5.28,5.39,5.25
5.15,5.21,5.40,5.10
5.23,5.28,5.29,5.20
5.25,5.27,5.32,5.18
5.19,5.10,5.24,5.10
5.07,5.12,5.12,5.05
5.10,5.22,5.33,5.07
5.28,5.16,5.28,5.15
5.16,5.14,5.21,5.11
5.18,5.20,5.22,5.14
5.23,5.12,5.30,5.11
5.13,5.11,5.15,5.10
5.15,5.08,5.16,5.00
5.04,5.09,5.09,4.90
5.04,5.75,5.94,5.02
5.95,6.03,6.23,5.85
6.18,5.94,6.20,5.75
5.95,6.02,6.15,5.60
5.99,5.89,6.05,5.62
5.90,5.98,5.99,5.82
5.90,6.00,6.00,5.89
6.00,6.01,6.08,5.95
6.04,6.01,6.09,5.97
6.05,5.95,6.14,5.93
5.99,5.96,6.00,5.92
5.98,6.00,6.08,5.96
6.07,6.02,6.12,5.93
6.03,5.98,6.03,5.97
6.01,6.11,6.15,6.00
6.10,6.05,6.19,6.05
6.03,6.13,6.13,6.01
6.19,6.04,6.19,6.02
6.02,6.01,6.12,6.00
6.14,6.18,6.18,6.06
6.20,6.14,6.20,6.13
6.12,6.21,6.31,6.12
6.26,6.23,6.36,6.20
6.17,6.50,6.80,6.17
6.60,6.50,6.65,6.48
6.53,6.48,6.69,6.48
6.48,6.49,6.60,6.48
6.52,6.40,6.54,6.40
6.40,6.37,6.42,6.29
6.25,6.50,6.53,6.25
6.57,6.64,6.69,6.56
6.65,6.61,6.65,6.50
6.69,6.39,6.69,6.38
6.37,6.40,6.48,6.34
6.38,6.37,6.40,6.36
6.45,6.39,6.48,6.38
6.36,6.50,6.50,6.34
6.41,6.36,6.48,6.26
6.43,6.23,6.43,6.20
6.40,6.35,6.48,6.33
6.35,6.39,6.48,6.28
6.38,6.20,6.47,6.12
6.16,6.04,6.31,6.04
6.01,6.05,6.15,6.01
6.10,6.01,6.19,6.01
6.01,6.03,6.19,6.01
6.01,6.02,6.07,6.01
6.01,6.15,6.16,6.01
6.05,6.05,6.18,6.05
6.05,6.05,6.25,6.05
6.04,6.07,6.18,6.01
6.00,6.33,6.35,5.95
6.25,6.31,6.40,6.10
6.37,6.28,6.37,6.01
6.21,6.12,6.34,6.08
6.05,6.14,6.16,6.02
6.07,6.07,6.09,6.01
6.02,6.09,6.17,6.01
6.14,6.10,6.14,6.02
6.00,6.04,6.09,6.00
6.05,6.15,6.25,6.00
6.10,6.12,6.16,6.02
6.06,6.28,6.35,6.03
6.20,6.28,6.38,6.16
6.23,6.17,6.36,6.09
6.15,6.02,6.20,6.00
6.02,5.85,6.12,5.85
5.85,5.78,6.03,5.70
5.70,5.64,5.85,5.49
5.75,5.85,6.11,5.72
5.45,6.05,6.05,5.30
5.93,5.80,6.03,5.57
5.70,5.51,5.79,5.50
5.46,5.37,5.70,5.36
5.35,5.26,5.40,5.25
5.30,5.05,5.30,5.05
5.00,5.02,5.15,4.65
5.00,5.07,5.16,5.00
5.14,5.13,5.16,4.91
5.17,5.30,5.45,5.11
5.36,5.32,5.41,5.25
5.27,5.30,5.30,5.16
5.22,5.19,5.30,5.15
5.15,5.20,5.28,5.13
5.20,5.16,5.40,5.16
5.30,5.15,5.30,5.11
5.15,5.17,5.19,5.11
5.07,5.00,5.17,5.00
5.00,4.82,5.00,4.75
4.83,5.01,5.29,4.83
4.97,4.75,5.00,4.73
4.75,4.94,5.00,4.75
4.97,4.94,5.03,4.85
5.01,5.08,5.21,4.80
4.92,4.95,5.11,4.92
4.95,5.08,5.14,4.95
5.05,4.96,5.19,4.82
5.01,4.62,5.17,4.56
4.65,4.80,4.80,4.53
4.78,4.69,4.87,4.65
4.65,4.44,4.65,4.36
4.38,4.45,4.45,4.25
4.50,4.57,4.59,4.43
4.53,4.69,4.70,4.47
4.68,4.82,4.82,4.61
4.86,4.93,4.93,4.75
4.95,4.99,5.01,4.86
4.94,4.99,5.13,4.90
5.00,5.08,5.18,4.96
5.15,5.19,5.22,5.12
5.22,5.45,5.47,5.17
5.40,5.19,5.40,5.05
5.10,4.91,5.16,4.90
4.90,4.85,4.98,4.85
4.82,5.07,5.18,4.75
5.01,5.10,5.11,4.97
5.11,5.11,5.26,5.11
5.19,5.12,5.20,5.10
5.09,5.14,5.16,5.09
5.14,5.05,5.22,5.01
5.10,5.14,5.15,5.10
5.09,5.02,5.15,5.00
5.05,5.10,5.10,5.05
5.10,5.13,5.13,5.08
5.09,5.05,5.10,5.04
5.03,5.05,5.10,5.01
5.00,5.02,5.08,5.00
5.06,4.90,5.06,4.88
4.90,4.84,4.95,4.70
4.79,4.90,4.90,4.71
4.90,4.99,5.00,4.85
5.00,5.06,5.10,4.97
5.10,5.04,5.10,5.00
5.00,4.58,5.02,4.51
4.85,4.66,4.97,4.60
4.58,4.58,4.69,4.58
4.58,4.61,4.66,4.55
4.59,4.60,4.63,4.56
4.60,4.58,4.62,4.55
4.56,4.50,4.60,4.42
4.40,4.57,4.64,4.40
4.55,4.61,4.66,4.50
4.68,4.95,5.08,4.57
4.99,4.95,4.99,4.77
4.99,4.98,5.03,4.87
5.04,5.18,5.23,4.98
5.20,5.10,5.25,5.05
5.01,5.10,5.25,4.93
5.10,5.21,5.35,5.10
5.21,5.28,5.33,5.19
5.30,5.50,5.67,5.02
5.39,5.44,5.54,5.39
5.53,5.50,5.69,5.48
5.42,5.36,5.63,5.32
5.36,5.32,5.43,5.27
5.43,5.90,6.91,5.29
5.86,5.75,6.12,5.65
5.60,5.81,5.81,5.60
5.85,5.81,5.95,5.71
5.75,5.66,5.79,5.55
5.66,5.49,5.76,5.40
5.42,5.53,5.60,5.31
5.51,5.65,5.65,5.51
5.46,5.42,5.65,5.38
5.49,5.33,5.56,5.27
5.37,5.45,5.50,5.29
5.50,5.38,5.59,5.35
5.50,5.36,5.51,5.20
5.28,5.33,5.38,5.23
5.30,5.46,5.53,5.30
5.35,5.41,5.48,5.24
5.39,5.39,5.49,5.22
5.25,5.28,5.34,5.25
5.33,5.30,5.39,5.22
5.25,5.20,5.39,5.20
5.20,5.14,5.20,4.92
4.99,4.92,5.15,4.86
4.98,4.82,4.99,4.81
4.80,4.54,4.80,4.40
4.63,4.78,4.88,4.51
4.95,4.90,5.03,4.86
4.76,4.64,4.99,4.64
4.75,4.77,4.87,4.63
4.66,4.65,4.84,4.65
4.69,4.75,4.85,4.67
4.75,4.75,5.08,4.75
4.75,4.71,4.87,4.71
4.71,4.69,4.76,4.65
4.65,4.61,4.65,4.53
4.65,4.78,4.80,4.65
4.81,4.74,4.81,4.63
4.71,4.68,4.71,4.53
4.67,4.65,4.89,4.60
4.61,4.68,4.83,4.60
4.68,4.62,4.78,4.60
4.65,4.69,4.75,4.65
4.65,4.63,4.73,4.58
4.60,4.86,4.88,4.60
4.91,4.87,4.99,4.81
4.91,4.91,4.97,4.90
5.00,5.04,5.05,4.96
5.04,5.06,5.09,4.99
4.96,5.05,5.09,4.86
5.10,5.04,5.14,5.00
5.12,5.20,5.25,5.00
5.10,5.05,5.25,4.94
5.18,5.10,5.20,4.92
5.15,5.25,5.25,5.14
5.25,5.17,5.26,5.15
5.23,5.04,5.26,5.04
5.04,5.03,5.18,5.02
5.02,5.02,5.25,5.02
5.08,5.09,5.14,5.06
5.10,5.05,5.25,5.00
5.00,5.12,5.21,5.00
5.15,5.19,5.22,5.06
5.23,5.20,5.23,5.16
5.20,5.21,5.25,5.15
5.24,5.20,5.24,5.10
5.14,5.21,5.23,5.06
5.21,5.20,5.23,5.13
5.37,5.39,5.50,5.30
5.34,5.33,5.35,5.26
5.00,5.00,5.26,4.75
5.00,4.85,5.00,4.85
4.86,4.80,4.94,4.80
4.89,4.71,4.91,4.70
4.70,4.67,4.77,4.67
4.70,4.57,4.80,4.52
4.53,4.63,4.97,4.53
4.73,4.66,4.78,4.60
4.77,4.71,4.77,4.71
4.65,4.72,4.74,4.65
4.75,4.85,4.89,4.69
4.83,4.69,4.83,4.66
4.65,4.71,4.78,4.65
4.72,4.60,4.72,4.60
4.55,4.71,4.71,4.55
4.73,4.70,4.78,4.61
4.66,4.61,4.74,4.61
4.64,4.62,4.70,4.61
4.57,4.57,4.65,4.57
4.62,4.52,4.62,4.52
4.54,4.53,4.61,4.53
4.59,4.65,4.67,4.53
4.70,4.64,4.74,4.57
4.59,4.53,4.60,4.50
4.72,4.57,4.74,4.53
4.54,4.51,4.62,4.51
4.48,4.57,4.66,4.48
4.53,4.56,4.59,4.48
4.56,4.46,4.60,4.42
4.49,4.50,4.55,4.43
4.45,4.50,4.50,4.40
4.50,4.23,4.50,4.00
4.29,4.50,4.50,4.03
4.47,4.48,4.50,4.36
4.28,3.90,4.28,3.79
3.86,3.95,3.96,3.80
3.91,3.80,3.96,3.77
3.77,3.80,3.85,3.77
3.80,3.85,3.90,3.80
3.82,3.84,3.88,3.81
3.82,3.87,4.00,3.79
3.92,3.95,4.21,3.89
4.00,3.92,4.09,3.89
3.96,3.90,4.05,3.77
3.93,3.85,3.98,3.82
3.82,3.40,3.83,3.39
3.45,3.34,3.45,3.32
3.38,3.14,3.38,3.11
3.09,2.92,3.10,2.88
2.95,3.20,3.22,2.91
3.21,3.22,3.26,3.06
3.22,3.02,3.22,2.99
2.97,2.91,3.00,2.91
2.94,2.74,2.94,2.71
2.84,2.65,2.84,2.62
2.61,2.40,2.61,2.40
2.46,2.46,2.57,2.39
2.56,2.37,2.56,2.35
2.37,2.46,2.51,2.26
2.45,2.49,2.63,2.45
2.59,2.56,2.60,2.42
2.54,2.50,2.56,2.34
2.50,2.52,2.55,2.46
2.55,2.61,2.76,2.54
2.50,2.51,2.58,2.25
2.54,2.39,2.54,2.35
2.43,2.48,2.54,2.36
2.55,2.43,2.55,2.36
2.45,2.47,2.58,2.37
2.50,2.55,2.60,2.43
2.55,2.48,2.66,2.45
2.48,2.51,2.53,2.48
2.50,2.54,2.56,2.50
2.61,2.62,2.65,2.51
2.63,2.62,2.68,2.60
2.68,2.78,2.90,2.68
2.80,2.80,2.95,2.79
2.81,2.69,2.81,2.62
2.73,2.64,2.85,2.62
2.64,2.73,2.88,2.64
2.70,2.66,2.75,2.65
2.66,2.68,2.73,2.63
2.73,2.71,2.77,2.70
2.73,2.67,2.76,2.65
2.67,2.59,2.68,2.57
2.56,2.54,2.61,2.51
2.69,2.63,2.69,2.53
2.67,2.61,2.73,2.53
2.62,2.62,2.68,2.57
2.66,2.65,2.69,2.52
2.63,2.57,2.67,2.57
2.57,2.59,2.66,2.53
2.71,2.55,2.72,2.55
2.55,2.61,2.67,2.54
2.73,2.60,2.77,2.59
2.64,2.68,2.70,2.60
2.72,2.60,2.74,2.59
2.63,2.66,2.68,2.61
2.67,2.71,2.74,2.66
2.70,2.76,2.77,2.70
2.73,2.67,2.78,2.60
2.64,2.65,2.73,2.61
2.73,2.78,2.87,2.68
2.84,2.64,2.84,2.64
2.61,2.71,2.73,2.61
2.71,2.83,2.83,2.66
2.80,2.88,2.88,2.76
2.92,2.99,3.08,2.88
3.18,3.12,3.19,2.96
3.06,3.25,3.25,3.01
3.20,3.24,3.30,3.15
3.23,3.59,3.59,3.17
3.63,3.36,3.65,3.30
3.35,3.53,3.68,3.32
3.60,3.62,3.75,3.50
3.65,3.59,3.71,3.56
3.62,3.57,3.62,3.50
3.58,3.53,3.61,3.41
3.48,3.41,3.48,3.30
3.31,3.25,3.36,3.20
3.30,3.19,3.38,2.96
3.20,3.26,3.26,2.94
3.17,3.39,3.43,3.13
3.53,3.31,3.54,3.16
3.30,3.37,3.47,3.18
3.23,3.48,3.51,3.23
3.47,3.51,3.60,3.36
3.48,3.60,3.66,3.36
3.62,3.58,3.65,3.43
3.53,3.62,3.69,3.48
3.63,3.84,3.85,3.55
3.85,3.71,3.95,3.63
3.66,3.74,3.84,3.59
3.70,3.86,3.89,3.53
3.84,3.87,3.92,3.78
3.90,4.14,4.17,3.90
4.16,4.05,4.24,3.96
4.00,4.07,4.16,3.95
4.09,4.12,4.15,4.00
4.06,4.03,4.20,3.95
3.98,4.03,4.09,3.97
3.96,4.10,4.37,3.96
4.60,4.24,4.69,4.17
4.30,4.25,4.30,3.95
4.25,4.20,4.35,4.10
4.20,4.22,4.25,4.10
4.15,4.10,4.30,4.10
4.20,4.15,4.45,4.05
4.15,4.20,4.25,4.15
4.25,4.30,4.45,4.13
4.30,4.30,4.30,4.20
4.30,4.25,4.30,4.15
4.35,4.55,4.60,4.25
4.55,4.50,4.60,4.40
4.51,4.45,4.55,4.35
4.40,4.35,4.40,4.35
4.30,4.00,4.35,3.95
4.05,4.05,4.25,4.00
4.11,4.15,4.20,4.10
4.05,4.25,4.25,4.05
4.15,4.15,4.20,4.01
4.15,4.25,4.25,4.15
4.15,4.25,4.35,4.10
4.30,4.35,4.35,4.20
4.35,4.25,4.40,4.20
4.25,4.25,4.30,4.15
4.25,4.25,4.30,4.10
4.25,4.20,4.25,4.15
4.25,4.20,4.30,4.16
4.25,4.20,4.25,4.05
4.15,4.10,4.25,4.10
4.15,4.15,4.15,4.10
4.10,4.15,4.25,4.05
4.20,4.00,4.20,4.00
4.05,4.00,4.05,3.85
3.95,4.00,4.10,3.90
3.95,3.95,4.15,3.95
3.95,4.00,4.05,3.90
4.10,4.00,4.10,3.90
3.95,3.95,4.15,3.90
3.90,3.95,4.00,3.90
