DIT,AMCON Distributing Company Common Stock,NASDAQ
77.50,76.31,77.50,76.31
76.60,76.60,76.60,76.60
76.00,76.00,76.00,76.00
76.95,77.50,80.94,72.12
77.50,76.01,77.50,76.00
77.00,79.25,79.50,77.00
79.55,79.75,79.75,79.25
79.50,79.50,79.50,79.50
78.80,78.80,78.80,78.80
77.58,79.48,79.48,77.58
79.50,79.50,79.50,79.50
78.51,78.41,78.51,78.41
78.00,78.01,78.01,78.00
79.24,79.24,79.24,79.24
78.00,78.02,78.02,78.00
78.00,77.57,78.00,77.57
79.15,79.15,79.15,79.15
79.00,78.97,79.00,78.95
78.97,78.97,78.97,78.97
78.64,79.15,79.20,78.64
78.94,79.00,79.14,78.75
79.12,78.80,79.12,78.80
79.00,78.57,79.00,78.57
78.60,79.00,79.00,78.60
77.60,77.60,77.60,77.60
78.98,78.97,79.00,78.89
77.47,77.50,78.50,77.28
78.89,79.06,79.36,78.89
79.60,79.58,79.60,77.63
77.63,79.38,79.62,77.63
79.40,79.38,79.40,79.37
79.38,79.75,79.75,79.38
79.74,79.75,80.25,79.74
79.75,80.50,81.79,79.75
79.28,80.70,80.70,79.27
81.25,82.06,82.06,81.21
82.05,82.11,82.11,81.76
82.25,83.15,83.49,82.25
84.36,83.75,84.50,83.05
83.69,83.69,83.69,83.69
83.06,82.51,83.58,82.51
82.41,81.67,82.41,81.57
83.45,83.15,83.45,82.10
82.50,80.00,82.53,79.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
78.70,80.75,80.75,78.70
78.80,79.38,79.38,78.80
79.38,79.38,79.38,79.38
79.38,79.38,79.38,79.38
78.03,78.38,78.38,78.00
77.93,77.65,78.00,77.65
78.00,78.03,78.03,78.00
78.05,79.00,79.00,78.05
79.40,78.00,80.00,78.00
76.04,78.30,78.55,76.04
78.30,78.30,78.30,78.30
78.35,80.00,80.50,78.35
80.98,80.25,82.29,80.25
82.20,82.17,82.20,82.17
80.89,80.89,80.89,80.89
80.89,80.89,80.89,80.89
81.24,80.90,82.29,80.90
80.89,82.00,82.00,80.89
82.25,82.55,82.55,82.25
82.49,82.49,82.49,82.49
81.21,81.06,81.21,80.50
81.99,81.99,81.99,81.99
82.10,80.48,82.10,80.07
81.53,81.53,81.53,81.53
80.49,81.89,81.89,80.49
81.99,82.00,82.00,80.51
82.00,82.00,82.00,82.00
82.06,82.06,82.06,82.06
82.06,82.06,82.06,82.06
82.06,82.06,82.06,82.06
80.99,80.98,80.99,80.98
80.98,80.98,80.98,80.98
81.50,81.50,81.50,81.50
81.75,82.70,82.70,81.61
82.70,82.70,82.70,82.70
82.70,82.70,82.70,82.70
82.70,82.70,82.70,82.70
82.70,82.70,82.70,82.70
82.50,83.00,84.06,82.05
83.28,82.55,84.00,82.55
83.00,83.03,83.70,83.00
82.26,82.26,82.26,82.26
82.50,82.52,82.52,82.50
82.16,82.50,82.50,82.16
82.60,82.60,82.60,82.60
82.99,82.60,83.05,82.60
82.60,82.15,82.60,82.15
80.71,80.60,80.71,80.50
81.50,81.50,81.50,81.50
80.00,81.20,82.25,80.00
82.50,80.50,82.50,80.50
80.50,80.50,80.50,80.50
80.06,80.00,80.50,80.00
80.01,80.00,80.01,80.00
80.31,76.14,80.31,76.11
76.75,76.10,76.75,75.29
77.16,78.31,80.30,77.16
79.85,79.20,79.85,77.50
77.27,77.50,77.50,77.27
77.50,74.28,78.50,74.28
74.35,74.57,74.95,74.35
74.60,75.14,75.14,74.60
75.00,78.99,78.99,74.90
76.21,76.28,76.28,76.21
76.28,76.28,76.28,76.28
77.46,77.75,77.75,77.00
78.01,77.25,78.01,77.25
77.25,77.25,77.25,77.25
77.95,78.00,78.67,77.50
77.97,78.25,78.50,77.97
78.25,78.25,78.25,78.25
78.25,78.25,78.25,78.25
77.05,77.05,77.05,77.05
76.51,76.51,76.51,76.51
76.51,76.51,76.51,76.51
77.01,76.98,77.01,76.98
75.00,76.00,76.00,75.00
75.00,75.50,75.51,75.00
78.47,78.00,78.75,78.00
79.50,78.11,79.50,78.11
78.55,78.50,78.55,78.50
79.55,79.00,79.55,78.51
79.55,79.55,79.55,79.55
79.99,78.50,79.99,78.00
78.40,78.56,78.56,78.40
78.55,78.25,79.40,77.00
78.25,78.25,78.25,78.25
78.25,78.25,78.25,78.25
79.93,79.93,79.93,79.93
79.93,79.93,79.93,79.93
79.91,80.18,80.18,79.25
80.97,80.00,81.00,79.51
80.00,79.99,80.00,79.99
79.99,81.00,81.00,79.99
81.37,81.50,81.85,81.00
78.59,78.69,78.69,78.59
79.03,79.03,79.03,79.03
81.43,81.43,81.43,81.43
81.79,80.92,81.79,80.92
81.25,80.21,81.49,80.21
80.00,80.00,80.00,80.00
81.00,80.77,81.00,79.25
79.90,80.00,80.00,79.85
79.54,80.19,80.30,79.54
80.10,79.99,80.10,79.99
80.00,80.30,80.35,79.05
80.30,80.30,80.30,80.30
80.49,81.89,81.89,80.49
82.00,84.39,84.39,82.00
82.39,85.00,85.25,82.39
87.25,85.70,87.25,85.01
87.50,86.50,87.54,86.25
85.25,85.80,86.50,85.25
85.49,85.99,85.99,85.49
86.14,87.50,87.50,86.14
87.50,87.50,87.90,87.50
88.00,86.98,88.00,86.98
88.49,88.49,88.49,88.49
88.97,87.99,88.97,87.78
88.86,89.00,89.00,87.44
89.51,90.15,90.15,89.51
89.99,90.24,90.24,89.99
89.05,89.99,90.04,89.01
89.03,89.10,90.00,89.03
89.10,89.10,89.10,89.10
91.31,92.53,92.53,91.31
90.72,91.90,91.90,90.72
92.22,92.49,92.49,92.22
90.44,92.93,92.93,90.44
89.49,91.50,91.50,89.49
89.00,89.00,90.44,89.00
92.74,92.74,92.74,92.74
92.69,92.49,92.69,92.34
92.00,92.92,92.92,91.30
90.00,92.00,92.00,90.00
89.50,91.98,91.98,89.50
89.20,89.20,89.20,89.20
92.50,90.74,92.50,90.74
90.50,90.50,90.50,90.50
90.02,90.02,90.02,90.02
90.02,90.02,90.02,90.02
91.00,91.00,91.00,91.00
91.40,89.00,91.40,89.00
90.70,89.00,90.70,89.00
88.00,88.00,88.00,88.00
90.00,90.00,90.00,90.00
88.50,87.61,88.50,87.61
86.53,87.80,88.35,86.53
87.56,87.00,87.80,85.20
87.00,85.60,87.00,81.80
85.10,84.29,85.10,83.29
84.00,83.49,84.05,83.49
83.01,82.78,83.01,82.75
83.21,82.15,83.35,80.00
83.22,83.90,83.90,83.22
83.90,84.00,84.00,83.90
84.00,84.00,84.00,84.00
84.05,83.93,84.20,83.93
83.90,83.90,83.90,83.90
82.50,82.90,82.90,82.50
82.89,82.90,82.90,82.89
85.00,85.00,85.00,85.00
85.00,86.30,87.15,85.00
83.59,83.34,86.50,81.71
83.40,83.79,84.50,83.40
82.20,83.62,83.94,81.68
83.62,82.95,83.62,82.95
82.95,82.95,82.95,82.95
84.65,83.10,84.65,82.49
81.05,81.05,81.05,81.05
81.05,80.55,81.05,78.61
80.49,80.10,80.49,78.05
77.60,80.26,80.31,77.60
78.59,79.31,80.20,78.59
80.95,80.34,81.50,79.19
81.49,81.67,81.67,81.49
78.79,79.60,79.60,78.79
79.60,79.60,79.60,79.60
81.00,80.48,81.00,79.00
79.88,81.30,81.70,79.88
82.00,82.35,83.50,81.00
83.50,82.25,83.50,81.44
82.00,82.22,82.22,82.00
82.35,81.43,82.35,80.11
81.93,82.76,83.00,81.93
82.77,82.77,82.77,82.77
80.10,82.35,82.99,80.10
81.99,81.90,82.32,81.90
82.13,81.49,82.25,80.61
81.53,80.75,81.53,80.50
80.44,80.03,81.56,80.00
80.03,80.03,80.03,80.03
80.50,80.47,80.50,79.13
81.60,79.11,81.60,79.11
78.85,79.75,80.35,78.85
79.75,79.75,79.75,79.75
80.40,80.40,81.50,79.01
82.00,80.60,82.00,79.11
80.60,80.60,80.60,80.60
78.95,80.00,80.20,77.53
80.82,80.84,80.84,80.82
80.50,80.85,81.02,80.19
80.85,80.85,80.85,80.85
79.46,80.30,81.46,79.46
81.56,81.00,81.56,81.00
80.03,80.03,80.03,80.03
80.03,80.01,80.03,80.01
77.61,78.58,79.60,77.61
78.77,79.63,80.56,78.20
79.63,79.63,79.63,79.63
79.09,79.30,79.54,79.09
79.19,78.50,82.49,78.50
79.25,81.75,83.62,79.25
80.15,80.15,80.15,80.15
81.93,80.80,81.93,79.44
83.61,80.02,83.61,80.02
78.85,82.16,82.28,78.85
79.95,82.30,82.78,79.95
79.89,80.80,81.95,79.77
78.98,79.68,82.35,78.98
80.64,81.00,81.00,80.54
81.02,81.02,81.02,81.02
78.80,77.51,80.21,77.51
79.04,80.80,81.70,78.94
81.51,79.27,81.51,78.26
80.40,82.39,82.39,80.39
80.00,80.60,80.93,80.00
82.00,80.86,82.00,80.81
81.50,80.47,81.50,80.47
80.50,80.33,80.50,80.33
80.33,80.33,80.33,80.33
80.33,80.33,80.33,80.33
81.01,81.01,81.01,81.01
79.36,80.54,80.65,79.36
78.90,79.98,80.87,78.90
80.94,80.38,80.95,78.93
79.40,80.08,81.04,77.96
79.75,79.47,80.80,79.43
79.60,80.54,81.04,79.60
80.54,80.54,80.54,80.54
80.54,80.54,80.54,80.54
80.04,80.07,81.22,80.00
80.75,81.24,81.24,80.27
81.50,82.00,82.50,80.70
82.00,82.00,82.00,82.00
82.99,81.68,82.99,81.68
81.70,81.70,81.70,81.70
81.70,81.70,81.70,81.70
82.00,84.50,85.65,82.00
83.50,84.66,87.00,83.50
85.31,85.31,85.31,85.31
85.53,85.96,86.00,84.50
85.96,85.96,85.96,85.96
85.96,85.96,85.96,85.96
85.90,84.90,86.18,83.90
85.43,84.54,85.43,84.54
84.59,84.00,84.59,82.54
84.00,84.00,84.00,84.00
82.62,82.62,82.62,82.62
84.85,84.85,84.85,84.85
84.97,84.97,84.97,84.97
84.97,84.97,84.97,84.97
84.97,84.97,84.97,84.97
84.97,84.97,84.97,84.97
84.97,84.97,84.97,84.97
82.70,82.00,82.70,81.97
81.50,82.20,84.60,81.50
82.20,82.20,82.20,82.20
82.20,82.20,82.20,82.20
82.72,84.95,84.95,82.72
84.95,84.95,84.95,84.95
84.20,85.45,85.99,84.20
85.15,85.56,85.56,85.15
85.62,85.39,85.62,85.39
85.00,84.84,85.00,84.75
85.00,85.35,86.50,85.00
85.35,84.75,87.95,84.75
85.00,84.42,85.00,84.42
83.00,83.03,83.03,83.00
83.28,83.50,83.50,83.28
83.50,83.99,83.99,83.00
83.99,83.99,83.99,83.99
83.07,83.07,83.07,83.07
81.50,82.25,82.25,81.50
82.25,82.25,82.25,82.25
81.97,82.00,82.03,81.97
82.00,82.00,82.00,82.00
82.00,82.00,82.00,82.00
80.00,78.19,80.00,78.19
78.50,78.50,78.50,78.50
75.90,80.00,80.00,74.05
78.00,83.30,83.30,77.99
84.70,83.00,88.35,78.50
81.58,83.62,83.62,81.58
82.00,82.21,85.83,79.00
82.80,82.80,82.80,82.80
82.80,82.80,82.80,82.80
83.00,84.00,84.00,81.99
83.00,84.00,84.00,82.37
83.96,83.96,83.96,83.96
83.96,83.96,83.96,83.96
83.96,83.96,83.96,83.96
83.96,83.96,83.96,83.96
83.96,84.00,84.48,83.96
86.00,86.00,86.00,86.00
87.85,88.07,88.07,87.85
86.00,87.00,87.00,85.00
86.00,86.00,86.00,86.00
86.00,86.00,86.00,86.00
86.00,86.00,86.00,86.00
84.51,86.00,86.00,84.50
84.55,85.83,87.50,84.55
85.83,85.83,85.83,85.83
85.83,85.83,85.83,85.83
85.00,84.25,85.00,84.00
84.12,83.15,84.12,83.15
82.41,80.50,82.41,77.25
80.80,81.00,81.03,80.80
81.00,81.00,81.00,81.00
79.00,80.50,80.50,79.00
82.68,82.68,82.68,82.68
82.68,82.68,82.68,82.68
76.00,76.00,76.00,76.00
80.25,80.25,80.25,80.25
80.25,77.42,80.25,77.06
77.54,77.55,77.55,77.54
77.55,77.55,77.55,77.55
78.00,78.00,78.00,78.00
78.00,78.00,78.00,78.00
76.75,80.00,80.00,76.50
80.00,80.00,80.00,80.00
79.56,79.56,79.56,79.56
77.13,77.50,82.90,77.13
77.26,77.26,77.26,77.26
77.61,77.60,77.74,77.52
78.36,78.27,78.36,78.20
75.35,80.00,82.90,75.26
80.00,79.40,82.29,79.40
79.20,77.25,81.34,77.25
79.00,79.00,79.00,79.00
80.25,80.00,80.25,80.00
80.15,80.00,80.15,80.00
80.00,80.01,81.35,78.75
81.50,80.00,81.50,80.00
80.00,80.10,80.10,80.00
80.00,80.15,80.15,80.00
80.05,79.80,80.05,79.77
79.00,78.00,79.00,78.00
79.00,79.00,79.00,79.00
79.00,79.00,79.00,79.00
78.50,78.50,78.50,78.50
79.00,79.05,79.05,79.00
80.55,80.55,80.55,80.55
81.77,82.50,82.75,81.77
85.35,82.50,85.35,82.50
81.00,81.00,81.00,81.00
81.11,81.03,81.11,81.03
81.03,81.03,81.03,81.03
81.03,81.03,83.00,81.03
81.03,80.00,82.20,78.30
80.00,80.00,80.00,80.00
80.60,80.60,80.60,80.60
80.66,80.75,82.65,80.20
80.80,80.75,80.80,80.75
80.75,80.75,80.75,80.75
80.75,80.75,80.75,80.75
81.96,80.50,85.45,79.00
81.25,80.60,81.25,78.15
81.17,81.00,81.20,80.00
79.02,82.76,82.76,79.02
80.19,82.50,82.50,80.19
79.31,82.00,82.00,79.31
82.02,82.05,82.05,82.00
82.00,82.00,82.00,82.00
78.14,79.50,79.50,78.14
79.50,79.50,79.50,79.50
77.75,77.75,77.75,77.75
78.01,78.01,78.01,78.01
79.25,79.15,79.25,79.15
78.01,79.03,79.03,78.01
79.03,79.03,79.03,79.03
83.71,83.71,83.71,83.71
81.95,81.97,81.97,81.58
81.97,81.97,81.97,81.97
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,78.36
80.00,80.00,80.00,80.00
80.80,80.80,80.80,80.80
80.80,80.80,80.80,80.80
77.96,77.96,77.96,77.96
81.60,81.60,81.60,81.60
81.60,81.60,81.60,81.60
75.00,75.00,75.00,75.00
81.60,79.50,81.60,79.00
81.00,77.58,81.00,77.58
77.58,77.58,77.58,77.58
77.58,77.58,77.58,77.58
78.00,78.00,78.00,78.00
78.00,78.00,78.00,78.00
80.40,80.40,80.41,80.40
81.00,80.50,81.00,80.50
82.98,82.00,82.98,81.94
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
83.00,83.00,83.00,83.00
80.25,79.26,80.25,76.69
81.00,81.00,81.00,81.00
81.47,81.47,81.47,81.00
81.47,81.47,81.47,81.47
81.47,81.47,81.47,81.47
82.00,82.00,82.00,82.00
80.05,79.50,80.05,79.50
79.50,79.50,79.50,79.50
79.50,79.50,79.50,79.50
79.50,79.50,79.50,79.50
80.00,79.00,80.03,78.55
79.50,79.50,79.50,79.50
77.39,75.10,77.39,75.10
75.21,75.00,75.21,75.00
76.41,76.41,76.41,76.41
78.91,78.50,78.91,75.36
76.25,77.00,77.00,76.25
77.00,77.00,77.00,77.00
77.00,77.00,77.00,77.00
77.00,77.00,77.00,77.00
77.00,77.00,77.00,77.00
77.00,77.00,77.00,77.00
78.25,82.19,84.30,78.00
80.48,82.75,83.50,78.49
83.45,83.80,84.00,82.49
84.12,82.15,84.12,82.15
83.99,82.90,86.50,81.99
82.32,81.00,86.36,81.00
82.70,81.00,84.35,79.35
82.75,83.35,84.20,82.67
82.00,84.70,84.70,82.00
83.69,83.70,83.70,83.69
83.00,82.40,83.30,82.40
82.40,82.40,82.40,82.40
82.40,82.40,82.40,82.40
82.21,84.20,84.27,82.21
85.00,85.00,85.00,85.00
85.00,85.00,85.00,85.00
85.00,85.00,85.00,85.00
81.13,82.01,82.54,81.12
82.50,82.61,82.70,82.50
82.00,81.25,83.00,81.25
80.42,80.42,80.42,80.42
80.42,80.42,80.42,80.42
80.42,80.42,80.42,80.42
80.55,80.89,81.88,80.55
81.42,81.00,81.42,81.00
81.00,82.00,82.36,80.99
82.00,82.00,82.00,82.00
82.00,82.00,82.00,82.00
79.55,79.55,79.55,79.55
79.59,81.19,81.19,79.59
81.00,82.27,82.27,81.00
82.58,82.58,82.58,82.58
81.50,78.96,82.91,78.94
79.51,78.50,79.51,78.50
78.50,78.50,78.50,78.50
79.25,79.25,79.25,79.25
79.25,79.25,79.25,79.25
79.50,80.50,83.25,79.50
79.21,81.35,81.35,79.21
80.00,80.50,81.80,78.80
80.50,80.50,80.50,80.50
82.11,82.25,83.96,82.11
82.50,83.51,83.51,82.50
83.51,83.51,83.51,83.51
83.60,84.00,84.00,83.60
84.00,84.00,84.00,84.00
84.10,83.54,85.43,82.79
84.75,84.74,84.75,84.74
84.74,84.74,84.74,84.74
84.74,84.74,84.74,84.74
80.66,82.60,86.23,80.66
85.00,86.35,88.10,85.00
86.35,86.35,86.35,86.35
85.50,85.20,86.40,85.00
85.20,85.20,85.20,85.20
83.79,84.63,84.63,83.79
86.61,82.00,87.00,82.00
83.50,83.64,83.64,83.50
84.99,84.99,84.99,84.99
84.99,84.99,84.99,84.99
86.19,85.20,86.19,85.20
85.00,85.00,85.00,85.00
86.17,86.17,86.17,86.17
86.17,86.17,86.17,86.17
86.17,86.17,86.17,86.17
84.34,86.95,86.95,84.34
84.34,85.50,86.95,84.34
86.59,86.59,86.59,86.59
86.59,86.59,86.59,86.59
86.59,86.59,86.59,86.59
87.00,84.50,87.00,83.50
83.50,83.70,83.70,83.50
82.70,82.70,82.70,82.70
82.80,82.80,82.80,82.80
82.80,82.80,82.80,82.80
81.50,82.69,82.72,81.50
81.95,80.50,81.96,80.50
80.00,80.00,81.96,80.00
81.63,81.95,81.95,81.63
81.96,81.96,81.96,81.96
81.75,81.75,81.75,81.60
81.70,81.01,81.70,81.00
80.00,81.01,81.01,80.00
81.01,81.01,81.01,81.01
81.01,78.00,81.01,78.00
81.01,81.33,82.00,81.01
81.00,80.90,82.00,80.70
81.29,80.48,81.79,80.48
78.79,80.77,80.77,78.79
80.00,80.00,80.00,80.00
81.00,80.25,82.35,80.15
80.20,80.25,80.25,80.20
81.50,80.00,81.50,80.00
81.00,82.00,82.28,81.00
82.50,82.50,82.50,82.50
80.50,84.59,84.59,78.81
84.59,84.59,84.59,84.59
82.00,82.00,82.00,82.00
82.00,82.00,82.00,82.00
82.00,82.00,82.00,82.00
84.78,82.75,84.78,82.75
83.43,83.95,83.95,83.43
84.01,83.53,84.08,83.25
85.00,85.00,85.00,85.00
85.00,85.00,85.00,85.00
85.00,85.00,85.00,85.00
83.90,83.90,83.90,83.90
83.90,83.90,83.90,83.90
85.19,84.41,85.19,84.33
83.50,83.50,83.52,83.25
85.85,84.00,85.85,84.00
83.25,83.25,83.44,83.25
83.25,83.25,83.25,83.25
82.89,84.33,84.33,82.89
82.36,84.00,84.00,82.36
84.00,84.00,84.00,84.00
84.00,84.00,84.00,84.00
84.23,84.23,84.23,84.23
84.23,84.23,84.23,84.23
82.89,83.25,83.25,82.89
83.80,82.31,83.80,81.99
82.00,82.00,82.41,82.00
82.00,82.00,82.00,82.00
82.00,82.00,82.00,82.00
81.00,80.00,81.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.46,80.00
79.93,80.87,80.87,79.93
80.05,80.50,81.00,80.05
80.13,80.53,80.99,80.06
80.53,80.53,80.53,80.53
80.53,80.53,80.53,80.53
80.53,80.52,80.53,80.52
80.77,80.77,80.77,80.77
80.25,80.25,80.25,80.25
80.25,80.25,80.25,80.25
80.01,80.05,80.05,80.01
80.01,80.50,81.99,79.70
80.30,80.38,80.38,80.30
79.50,78.95,81.25,78.95
78.95,79.05,82.00,77.98
79.60,77.92,80.00,77.78
79.00,77.75,79.70,77.40
75.30,76.15,76.53,72.02
78.35,81.27,81.27,78.35
79.80,79.30,80.47,78.00
80.00,82.50,82.50,80.00
81.00,80.99,82.70,80.99
81.50,79.50,81.50,79.50
82.50,81.50,82.50,81.40
79.30,80.37,80.95,79.30
79.24,80.50,80.58,78.94
79.50,80.74,81.25,78.83
80.74,80.74,80.74,80.74
78.75,80.00,80.00,78.75
79.67,79.50,79.75,78.87
79.15,80.35,82.10,79.01
80.75,80.50,82.09,79.50
79.71,79.89,79.89,77.25
79.25,79.50,79.75,79.25
78.68,78.49,80.44,75.10
78.50,76.50,78.50,75.05
77.50,78.00,78.00,77.50
76.65,78.39,78.39,76.51
78.00,77.60,78.60,77.60
77.25,77.15,77.25,75.75
75.21,75.21,75.21,75.21
75.00,75.00,77.15,75.00
74.97,72.00,74.97,69.50
71.39,71.45,73.49,71.24
73.00,70.09,73.00,70.00
71.41,70.80,74.02,70.43
72.82,72.33,74.67,72.21
71.00,71.99,72.21,71.00
72.97,70.60,72.97,70.55
70.60,70.60,70.60,70.60
72.25,74.17,74.17,72.25
74.17,74.17,74.17,74.17
76.50,76.50,76.50,76.50
76.50,76.50,76.50,76.50
76.50,76.50,76.50,76.50
76.50,76.50,76.50,76.50
77.00,76.99,77.00,76.99
77.76,77.76,77.76,77.76
77.76,77.76,77.76,77.76
75.87,75.86,76.67,75.86
76.90,76.90,76.90,76.90
76.56,77.87,77.92,76.41
77.95,77.95,77.95,77.95
77.95,77.99,77.99,77.95
81.26,80.26,81.26,79.72
79.78,80.07,80.07,79.78
81.38,81.38,81.38,81.38
80.00,82.35,82.35,80.00
82.35,82.35,82.35,82.35
81.00,81.00,81.00,81.00
81.45,82.50,82.50,81.45
82.70,82.68,82.70,82.68
82.68,82.68,82.68,82.68
80.94,81.00,81.00,80.94
81.00,81.00,81.00,81.00
81.00,81.00,81.00,81.00
81.00,81.00,81.00,81.00
79.69,79.58,79.99,79.58
80.45,80.45,80.45,80.45
79.60,79.60,79.60,79.60
80.45,81.00,81.00,80.40
77.76,80.75,81.00,77.76
80.75,80.75,80.75,80.75
79.55,82.75,82.75,79.53
82.75,82.75,82.75,82.75
82.87,82.76,83.40,82.75
82.65,80.31,82.65,80.31
80.31,80.31,80.31,80.31
80.31,80.31,80.31,80.31
81.95,81.60,81.95,81.50
81.60,81.60,81.60,81.60
81.60,81.60,81.60,81.60
81.60,81.60,81.60,81.60
81.60,81.60,81.60,81.60
81.60,81.60,81.60,81.60
80.10,80.10,80.10,80.10
80.10,80.10,80.10,80.10
80.50,81.60,81.60,80.50
81.60,81.60,81.60,81.60
81.60,81.60,81.60,81.60
81.60,81.60,81.60,81.60
82.50,81.79,82.50,81.79
81.60,81.60,81.60,81.60
82.10,80.05,82.10,79.00
81.63,81.75,82.06,81.35
81.32,82.00,82.10,81.10
81.97,82.25,82.25,81.97
82.30,84.30,84.30,82.30
84.00,84.45,84.45,84.00
85.00,85.00,85.00,85.00
83.01,84.79,85.85,83.00
84.93,86.23,86.23,84.93
85.59,86.13,86.13,85.59
84.97,85.80,85.80,84.79
84.33,85.66,86.15,84.33
84.39,86.07,86.07,84.39
86.07,86.07,86.07,86.07
86.07,86.07,86.07,86.07
86.07,86.07,86.07,86.07
86.07,86.07,86.07,86.07
82.98,84.97,84.97,82.00
84.84,84.84,84.84,84.84
83.56,83.90,84.89,83.00
84.75,84.01,84.75,84.01
84.20,84.85,85.77,84.20
84.85,84.85,84.85,84.85
85.63,85.63,85.63,85.63
85.00,85.99,85.99,84.50
85.95,85.40,85.99,84.50
85.40,85.40,85.40,85.40
84.55,85.23,85.37,84.50
85.23,85.23,85.23,85.23
85.96,84.20,85.99,84.18
83.99,84.99,86.05,83.99
85.15,85.78,85.78,83.21
85.78,85.78,85.78,85.78
85.78,85.78,85.78,85.78
84.50,85.50,85.50,84.50
85.50,85.50,85.50,85.50
85.45,85.45,85.45,85.45
85.91,85.94,86.00,85.32
84.20,85.04,87.99,83.52
85.50,85.58,87.49,85.49
85.34,86.40,87.00,85.34
86.11,86.11,86.52,85.74
87.00,86.65,87.00,85.31
87.50,86.25,87.50,86.25
86.50,86.99,86.99,86.48
88.00,88.00,88.00,88.00
88.11,88.11,88.11,88.11
88.50,86.62,88.50,85.34
86.27,86.27,86.27,86.27
87.00,87.02,87.40,87.00
87.55,87.55,87.55,87.55
88.75,89.59,89.60,88.09
89.62,89.62,89.62,89.62
89.00,89.30,89.30,89.00
90.00,91.44,92.49,90.00
93.00,91.37,93.00,91.37
91.50,91.50,91.50,91.50
91.50,91.50,91.50,91.50
91.50,89.70,91.50,89.70
90.88,91.00,91.00,90.88
91.50,92.99,92.99,91.50
92.82,92.53,92.82,92.53
90.60,92.15,92.15,90.60
90.60,92.00,92.00,90.60
93.00,92.99,93.00,92.00
92.00,91.50,92.00,91.00
90.60,90.75,90.93,90.50
90.10,90.30,90.30,90.10
90.20,91.49,92.80,90.20
92.29,90.10,92.75,89.71
91.49,89.18,91.49,89.18
90.70,89.50,91.15,89.50
90.22,90.50,90.50,90.22
89.48,91.69,91.90,89.48
91.67,91.22,91.67,91.22
91.00,91.00,91.00,91.00
90.49,90.49,90.49,90.49
90.39,90.39,90.39,90.39
90.51,88.98,90.51,88.98
89.99,89.82,89.99,89.82
89.82,89.82,89.82,89.82
89.82,89.82,89.82,89.82
90.01,91.97,91.97,90.01
91.99,92.00,92.00,91.99
90.18,91.05,91.05,90.18
90.53,90.52,90.53,90.45
90.14,90.11,90.20,90.11
90.11,90.11,90.11,90.11
89.93,90.05,90.11,89.92
89.02,89.02,89.02,89.02
90.84,89.05,90.98,89.05
89.05,89.05,89.05,89.05
90.44,91.30,91.30,90.25
91.00,91.01,91.43,91.00
91.67,90.50,91.67,90.50
91.59,90.58,91.60,90.28
91.00,91.06,91.50,90.83
91.38,90.32,91.38,90.32
90.32,90.32,90.32,90.32
91.60,90.00,91.60,90.00
90.20,90.94,91.39,90.20
90.94,90.94,90.94,90.94
91.95,91.23,91.95,91.00
90.02,90.71,91.25,90.02
88.53,89.75,90.74,88.53
91.32,91.17,91.50,90.50
90.51,91.49,91.49,90.51
92.00,90.43,92.00,90.43
90.43,90.43,90.43,90.43
91.54,91.54,91.54,91.54
92.00,90.51,92.00,90.51
90.72,90.72,90.72,90.72
91.49,90.68,91.94,90.50
89.21,89.60,90.64,89.21
89.81,89.81,89.81,89.81
88.75,91.12,91.25,88.75
90.06,90.96,90.96,90.01
90.96,90.96,90.96,90.96
90.96,90.96,90.96,90.96
90.96,91.51,91.51,90.96
91.00,91.96,92.00,91.00
92.00,91.90,92.00,91.90
91.90,91.90,91.90,91.90
91.90,91.90,91.90,91.90
91.97,92.00,92.00,91.96
91.96,92.00,92.00,91.96
92.00,92.00,92.00,92.00
92.00,92.00,92.00,92.00
92.00,92.60,96.10,91.95
94.70,94.70,94.70,94.70
94.70,94.70,94.70,94.70
94.70,94.70,94.70,94.70
91.00,91.65,91.76,91.00
91.65,91.65,91.65,91.65
91.05,90.95,92.00,90.95
91.05,92.40,92.40,90.80
92.10,92.10,92.11,92.10
92.10,92.10,92.10,92.10
90.50,90.00,90.50,90.00
91.50,90.55,91.50,89.80
90.20,90.25,90.25,90.20
90.45,90.45,90.45,90.45
89.80,90.18,91.13,89.80
90.18,90.18,90.18,90.18
88.80,89.50,90.25,88.00
89.10,88.32,90.00,88.00
87.80,91.00,91.00,87.80
91.50,93.72,93.72,91.50
93.72,93.72,93.72,93.72
94.00,94.00,94.00,93.80
93.47,93.85,93.85,92.15
93.40,92.00,93.40,92.00
93.85,95.00,98.65,92.95
94.90,92.00,94.90,92.00
93.60,94.50,99.30,91.05
94.50,94.50,94.50,94.50
94.95,94.55,96.15,94.20
94.55,94.55,94.55,94.55
94.15,95.65,97.80,94.15
95.50,95.50,95.50,95.50
95.95,95.71,96.00,95.67
96.00,95.95,96.00,95.95
