RVP,Retractable Technologies,NASDAQ
1.45,1.55,1.55,1.45
1.50,1.46,1.50,1.40
1.50,1.49,1.50,1.42
1.49,1.49,1.49,1.49
1.49,1.44,1.49,1.44
1.34,1.44,1.48,1.34
1.36,1.48,1.49,1.36
1.49,1.50,1.50,1.49
1.46,1.49,1.50,1.46
1.45,1.45,1.45,1.38
1.48,1.47,1.50,1.46
1.45,1.50,1.50,1.45
1.46,1.50,1.50,1.45
1.50,1.53,1.55,1.50
1.55,1.55,1.60,1.52
1.59,1.60,1.60,1.48
1.60,1.64,1.64,1.60
1.64,1.64,1.64,1.60
1.62,1.60,1.62,1.60
1.57,1.62,1.62,1.57
1.63,1.62,1.64,1.62
1.63,1.63,1.64,1.62
1.61,1.62,1.63,1.60
1.60,1.62,1.62,1.60
1.60,1.63,1.63,1.60
1.63,1.69,1.70,1.63
1.66,1.61,1.66,1.60
1.65,1.60,1.65,1.60
1.61,1.55,1.67,1.52
1.58,1.59,1.63,1.54
1.58,1.58,1.61,1.53
1.64,1.62,1.70,1.62
1.69,1.67,1.69,1.67
1.65,1.62,1.66,1.62
1.65,1.64,1.69,1.63
1.70,1.70,1.79,1.70
1.74,1.75,1.75,1.71
1.79,1.71,1.79,1.71
1.50,1.71,1.75,1.50
1.51,1.60,1.65,1.51
1.59,1.63,1.63,1.59
1.63,1.65,1.65,1.63
1.75,1.62,1.75,1.59
1.62,1.62,1.62,1.62
1.62,1.73,1.74,1.62
1.71,1.69,1.73,1.65
1.67,1.67,1.67,1.67
1.65,1.74,1.75,1.65
1.74,1.66,1.74,1.65
1.69,1.66,1.69,1.66
1.74,1.67,1.74,1.66
1.74,1.72,1.75,1.69
1.69,1.69,1.72,1.69
1.75,1.79,1.80,1.73
1.82,1.80,1.82,1.78
1.80,1.78,1.80,1.78
1.79,1.75,1.80,1.75
1.71,1.75,1.79,1.69
1.75,1.85,1.85,1.68
1.75,1.74,1.85,1.70
1.75,1.78,1.79,1.68
1.78,1.77,1.78,1.73
1.80,1.80,1.80,1.70
4.00,3.09,4.10,3.09
3.26,2.79,3.28,2.63
2.78,3.30,3.31,2.55
3.30,3.39,3.98,3.30
3.35,3.36,3.38,3.18
3.41,3.24,3.41,3.08
3.18,3.11,3.24,3.10
3.17,3.16,3.21,3.05
3.11,3.15,3.25,3.00
3.09,3.11,3.12,3.01
3.14,3.20,3.20,3.05
3.08,2.94,3.17,2.94
2.89,3.20,3.20,2.67
3.00,2.85,3.00,2.80
2.77,2.81,3.03,2.77
2.80,2.77,2.94,2.77
2.80,2.93,2.93,2.80
2.92,2.81,2.92,2.81
2.88,2.90,2.90,2.74
2.90,2.78,2.90,2.78
2.80,2.90,2.90,2.75
2.90,2.78,2.90,2.68
2.78,2.79,2.82,2.70
2.79,2.82,2.82,2.60
2.73,2.74,2.77,2.66
2.67,2.54,2.76,2.45
2.57,2.64,2.82,2.47
2.66,2.47,2.70,2.45
2.47,2.50,2.58,2.47
2.46,2.49,2.52,2.46
2.50,2.47,2.64,2.44
2.62,2.51,2.65,2.51
2.54,2.51,2.59,2.51
2.50,2.51,2.60,2.50
2.51,2.49,2.60,2.45
2.49,2.46,2.52,2.46
2.50,2.66,2.75,2.46
2.67,2.66,3.31,2.60
2.67,2.65,2.85,2.51
2.56,2.60,2.82,2.55
2.61,2.71,2.80,2.61
2.74,2.75,2.80,2.65
2.73,2.64,2.74,2.30
2.70,2.71,2.74,2.61
2.73,2.65,2.73,2.65
2.53,2.58,2.64,2.51
2.60,2.60,2.73,2.58
2.57,2.64,2.70,2.53
2.67,2.65,2.72,2.64
2.73,2.67,2.73,2.67
2.71,2.62,2.73,2.62
2.62,2.91,2.96,2.62
2.95,2.93,2.95,2.85
2.95,2.91,2.95,2.75
2.93,2.90,2.93,2.87
2.90,2.88,2.91,2.83
2.93,2.88,2.93,2.78
2.95,2.92,2.95,2.84
2.90,2.88,2.90,2.85
2.95,2.88,2.98,2.85
2.97,2.90,2.97,2.87
2.92,2.87,2.92,2.87
2.87,2.94,2.94,2.86
2.94,2.88,2.94,2.88
2.89,2.86,2.93,2.86
2.87,2.92,2.92,2.80
2.90,2.93,2.93,2.88
2.90,2.93,2.93,2.64
2.88,2.92,2.92,2.84
2.94,3.06,3.09,2.85
3.09,3.08,3.09,3.03
3.06,3.05,3.06,2.93
3.06,3.12,3.12,3.00
3.11,3.13,3.13,3.01
3.10,3.15,3.15,3.07
3.17,3.10,3.17,3.08
3.09,3.20,3.20,3.07
3.12,3.17,3.17,3.06
3.17,3.54,3.65,3.17
3.56,3.72,3.72,3.25
3.85,3.74,3.85,3.35
3.74,3.35,3.80,3.35
3.68,3.56,3.68,3.50
3.52,3.60,3.68,3.48
3.65,3.53,3.66,3.53
3.59,3.50,3.59,3.50
3.50,3.42,3.53,3.42
3.51,3.27,3.51,3.20
3.25,3.32,3.39,3.22
3.33,3.40,3.42,3.33
3.42,3.41,3.42,3.37
3.42,3.55,3.55,3.39
3.65,3.95,4.00,3.56
3.95,3.85,3.95,3.60
3.90,3.65,3.91,3.55
3.59,3.80,3.85,3.53
3.80,3.45,3.80,3.35
3.49,3.56,3.65,3.41
3.68,3.55,3.75,3.50
3.60,3.70,3.70,3.56
3.70,3.75,3.75,3.68
3.75,3.74,3.75,3.58
3.63,3.74,3.74,3.63
3.74,3.74,3.74,3.66
3.71,3.72,3.75,3.63
3.67,3.65,3.69,3.40
3.65,3.64,3.71,3.45
3.55,3.64,3.64,3.52
3.55,3.60,3.60,3.50
3.52,3.52,3.52,3.52
3.46,3.60,3.60,3.45
3.60,3.52,3.60,3.50
3.53,3.46,3.58,3.46
3.45,3.60,3.60,3.41
3.50,3.49,3.60,3.49
3.58,3.78,3.78,3.50
3.70,3.75,3.75,3.67
3.71,3.74,3.74,3.66
3.71,3.75,3.75,3.65
3.66,3.75,3.75,3.63
3.70,3.56,3.71,3.47
3.61,3.40,3.64,3.30
3.43,3.74,3.74,3.43
3.71,3.65,3.71,3.59
3.65,3.64,3.65,3.62
3.62,3.67,3.75,3.57
3.66,3.71,3.85,3.61
3.80,3.75,3.85,3.75
3.75,3.73,3.80,3.71
3.79,3.82,3.82,3.71
3.77,3.84,3.84,3.75
3.82,3.79,3.82,3.73
3.70,3.66,3.74,3.50
3.60,3.70,3.71,3.60
3.72,3.45,3.72,3.45
3.40,3.55,3.64,3.40
3.40,3.45,3.52,3.38
3.43,3.50,3.55,3.42
3.55,3.52,3.55,3.48
3.52,3.53,3.54,3.49
3.53,3.44,3.53,3.40
3.41,3.40,3.42,3.40
3.45,3.58,3.60,3.35
3.63,3.52,3.63,3.50
3.50,3.56,3.58,3.50
3.53,3.56,3.56,3.53
3.51,3.40,3.56,3.40
3.36,3.37,3.43,3.36
3.36,3.50,3.50,3.35
3.42,3.46,3.47,3.40
3.46,3.41,3.46,3.37
3.37,3.42,3.46,3.17
3.21,3.65,3.72,3.18
3.65,3.62,3.65,3.49
3.50,3.64,3.65,3.50
3.39,3.52,3.69,3.39
3.62,3.45,3.62,3.45
3.48,3.43,3.48,3.28
3.49,3.36,3.49,3.26
3.31,3.30,3.39,3.30
3.31,3.30,3.32,3.19
3.21,3.19,3.27,3.18
3.19,3.19,3.24,3.11
3.15,2.92,3.19,2.80
2.84,3.04,3.08,2.81
3.00,3.00,3.02,2.90
2.98,2.89,2.98,2.85
2.90,2.89,2.94,2.81
2.97,2.89,2.97,2.83
2.85,2.70,2.95,2.70
2.71,2.94,2.94,2.52
2.91,2.91,2.92,2.86
2.85,2.86,2.90,2.64
2.87,2.86,2.92,2.75
2.77,2.79,2.82,2.70
2.82,2.86,2.90,2.66
2.79,2.89,2.90,2.68
2.75,2.77,2.82,2.70
2.85,2.82,2.85,2.80
2.77,2.88,2.89,2.77
2.89,2.83,2.89,2.72
2.84,2.84,2.84,2.84
2.84,2.82,2.85,2.70
2.83,2.84,2.85,2.73
2.77,2.65,2.77,2.65
2.70,2.65,2.70,2.60
2.58,2.74,2.74,2.56
2.80,2.74,2.83,2.71
2.71,2.71,2.84,2.68
2.72,2.85,2.88,2.71
2.84,2.80,3.15,2.75
2.77,2.68,2.88,2.66
2.70,2.70,2.70,2.68
2.62,2.56,2.70,2.56
2.53,2.50,2.55,2.50
2.55,2.64,2.66,2.54
2.62,2.62,2.62,2.60
2.64,2.64,2.64,2.64
2.60,2.78,3.10,2.60
2.89,2.80,2.95,2.73
2.72,2.80,2.80,2.71
2.80,2.79,2.80,2.70
2.71,2.83,2.86,2.70
2.77,2.78,2.87,2.77
2.77,2.76,2.81,2.75
2.83,2.79,2.83,2.67
2.73,2.68,2.73,2.68
2.67,2.73,2.73,2.65
2.80,2.70,2.80,2.70
2.68,2.62,2.72,2.56
2.55,2.58,2.64,2.55
2.65,2.62,2.65,2.60
2.65,2.69,2.69,2.65
2.68,2.81,2.82,2.68
2.99,3.02,3.15,2.81
2.96,3.04,3.15,2.96
3.18,2.98,3.18,2.77
2.90,2.94,3.00,2.69
2.96,3.10,3.10,2.84
3.16,3.02,3.16,3.00
3.09,3.04,3.10,2.93
3.02,2.88,3.02,2.88
2.88,2.98,2.99,2.88
2.98,3.02,3.04,2.98
3.01,3.01,3.04,3.01
3.02,3.05,3.05,3.01
3.05,3.02,3.06,3.02
3.01,2.99,3.01,2.91
2.88,3.00,3.00,2.88
3.00,3.03,3.03,2.99
3.03,3.04,3.05,3.03
3.04,2.98,3.09,2.92
2.92,3.00,3.01,2.92
2.97,3.08,3.14,2.97
3.09,3.01,3.14,2.98
3.01,3.01,3.01,3.01
2.93,2.99,2.99,2.91
2.97,3.03,3.04,2.94
3.02,3.07,3.09,3.01
3.04,2.99,3.04,2.95
3.00,3.20,3.27,2.93
3.18,3.16,3.21,3.12
3.14,3.20,3.22,3.12
3.18,3.21,3.22,3.03
3.21,3.01,3.21,2.93
2.91,3.08,3.09,2.91
3.07,2.99,3.08,2.96
3.05,2.94,3.05,2.91
3.01,3.01,3.01,2.99
2.96,3.02,3.04,2.94
3.11,3.00,3.11,2.94
2.97,2.92,3.11,2.92
2.91,2.85,2.91,2.72
2.78,2.97,2.98,2.78
2.94,3.04,3.04,2.94
2.95,3.04,3.04,2.95
2.97,2.96,2.98,2.93
2.90,2.94,2.94,2.90
2.87,2.90,2.94,2.78
3.52,3.59,3.79,3.31
3.60,3.68,3.70,3.45
3.75,3.59,3.76,3.43
3.64,3.53,3.64,3.51
3.57,3.53,3.59,3.39
3.60,3.56,3.60,3.51
3.62,3.53,3.62,3.45
3.49,3.48,3.55,3.42
3.43,3.43,3.53,3.43
3.50,3.46,3.60,3.43
3.50,3.50,3.55,3.46
3.59,3.56,3.60,3.46
3.65,3.62,3.66,3.46
3.60,3.59,3.69,3.52
3.67,3.57,3.69,3.55
3.69,3.60,3.69,3.56
3.65,3.61,3.67,3.59
3.63,3.57,3.63,3.57
3.58,3.60,3.62,3.57
3.59,3.57,3.63,3.57
3.58,3.55,3.59,3.51
3.51,3.50,3.55,3.50
3.50,3.61,3.61,3.50
3.55,3.53,3.55,3.52
3.55,3.42,3.55,3.42
3.47,3.36,3.50,3.33
3.33,3.43,3.44,3.33
3.50,3.49,3.50,3.37
3.59,3.45,3.65,3.45
3.99,4.13,4.35,3.85
4.15,4.10,4.20,3.83
4.15,3.71,4.16,3.62
3.70,3.88,3.95,3.70
4.00,4.15,4.39,3.99
4.28,4.23,4.28,4.15
4.22,4.08,4.39,4.03
4.00,4.16,4.19,3.80
4.04,4.04,4.29,4.04
4.10,4.50,4.58,4.10
4.61,4.64,4.74,4.59
4.68,4.70,4.70,4.22
4.76,4.68,4.79,4.62
4.69,5.09,5.12,4.68
5.08,5.10,5.39,5.03
5.15,5.03,5.20,4.84
5.08,5.00,5.08,4.86
5.07,5.06,5.07,4.94
4.99,4.95,5.07,4.87
4.85,4.80,4.97,4.79
4.79,4.65,4.79,4.63
4.68,4.60,4.85,4.51
4.84,4.59,4.84,4.59
4.72,4.46,4.72,4.46
4.47,4.44,4.47,4.36
4.47,4.49,4.68,4.46
4.63,4.52,4.63,4.49
4.46,4.55,4.73,4.40
4.56,4.70,4.79,4.45
4.81,4.65,4.81,4.62
4.75,4.84,4.93,4.69
4.81,4.95,4.99,4.75
4.96,4.74,5.00,4.73
4.52,4.82,4.89,4.52
4.84,5.00,5.00,4.79
4.90,5.00,5.00,4.76
5.00,4.82,5.00,4.80
4.85,4.46,4.85,4.40
4.41,4.45,4.48,4.25
4.36,4.36,4.46,4.30
4.33,4.30,4.40,4.30
4.35,4.25,4.35,4.25
4.33,4.25,4.33,4.25
4.29,4.07,4.30,4.00
4.13,4.06,4.14,4.00
4.50,4.25,4.62,4.18
4.05,4.14,4.20,3.86
4.50,4.39,4.55,4.00
4.28,4.55,4.55,4.20
4.40,4.24,4.40,4.20
4.21,4.21,4.24,4.18
4.20,4.25,4.28,4.20
4.23,4.20,4.34,4.19
4.20,4.27,4.29,4.20
4.20,4.21,4.26,4.19
4.21,4.14,4.21,4.14
4.15,4.16,4.33,4.15
4.20,4.78,4.92,4.20
4.90,5.12,5.17,4.85
5.20,5.26,5.26,5.12
5.12,5.30,5.31,5.12
5.19,5.25,5.29,5.09
5.25,5.20,5.25,5.10
5.27,5.56,5.70,5.20
5.65,5.14,5.65,4.98
4.63,4.65,4.65,4.25
4.48,4.27,4.48,4.20
4.26,4.25,4.34,4.21
4.30,4.20,4.30,4.20
4.25,4.23,4.31,4.20
4.21,4.21,4.24,4.20
4.24,4.22,4.25,4.20
4.20,4.21,4.28,4.12
4.20,4.18,4.27,4.14
4.20,4.12,4.23,4.12
4.12,4.07,4.12,4.00
4.08,4.08,4.13,4.06
4.14,4.07,4.15,4.01
4.10,4.04,4.13,4.00
4.04,4.01,4.04,4.00
4.01,3.97,4.01,3.90
3.97,3.97,4.07,3.94
4.00,3.96,4.14,3.93
4.03,4.15,4.15,3.94
4.07,4.05,4.07,3.93
4.00,3.96,4.00,3.91
3.93,3.82,3.93,3.80
3.80,3.84,3.85,3.80
3.83,3.80,3.86,3.80
3.85,3.80,3.90,3.80
3.83,3.94,3.98,3.81
3.94,3.97,3.98,3.94
3.95,3.93,3.98,3.85
3.96,3.87,3.96,3.87
3.91,3.81,3.93,3.80
3.80,3.88,3.89,3.80
3.95,4.00,4.09,3.94
4.06,3.90,4.06,3.80
3.96,3.96,4.00,3.86
3.95,4.02,4.04,3.95
3.99,3.84,4.00,3.84
3.80,3.81,3.92,3.80
3.81,3.82,3.84,3.81
3.86,3.75,3.86,3.73
3.75,3.90,4.04,3.75
3.86,4.00,4.15,3.86
4.06,4.04,4.11,3.94
4.01,4.01,4.07,3.93
3.98,4.11,4.19,3.98
4.11,4.10,4.23,4.10
4.16,4.11,4.23,4.10
4.16,4.31,4.55,4.16
4.43,4.30,4.43,4.26
4.21,4.20,4.37,4.14
4.27,4.32,4.38,4.27
4.30,4.22,4.30,4.10
4.17,4.11,4.22,4.07
4.07,4.15,4.32,4.07
4.15,4.17,4.40,4.15
4.18,4.05,4.24,4.04
4.12,4.15,4.15,4.06
4.03,4.19,4.35,4.03
4.35,4.30,4.35,4.16
4.20,4.19,4.32,4.16
4.08,4.25,4.25,4.08
4.24,4.12,4.24,4.08
4.20,4.25,4.25,4.15
4.25,4.25,4.25,4.16
4.25,4.06,4.25,4.05
3.98,4.06,4.13,3.98
4.11,4.01,4.21,3.74
4.01,4.00,4.20,3.99
4.18,4.03,4.18,4.01
4.00,3.91,4.05,3.86
4.01,3.95,4.08,3.87
3.93,3.90,4.05,3.89
3.93,4.03,4.05,3.90
4.05,4.00,4.05,3.95
4.02,3.95,4.04,3.92
3.88,3.95,3.96,3.88
3.99,3.91,4.00,3.91
3.90,3.87,3.93,3.87
3.85,3.95,3.99,3.84
3.95,3.90,3.99,3.90
3.91,3.80,3.97,3.77
3.79,3.79,3.85,3.77
3.85,3.98,3.98,3.81
3.96,3.91,3.97,3.84
3.81,3.86,3.90,3.81
3.86,3.92,3.96,3.86
3.94,3.93,3.99,3.85
3.87,3.93,3.93,3.85
3.86,3.82,3.87,3.80
3.80,3.81,3.85,3.79
3.82,3.87,3.87,3.80
3.85,3.85,3.87,3.83
3.85,3.85,3.86,3.80
3.83,3.80,3.87,3.80
3.80,3.80,3.83,3.80
3.81,3.81,3.85,3.80
3.85,3.80,3.86,3.80
3.80,3.82,3.93,3.80
3.81,3.83,3.83,3.80
3.76,3.76,3.81,3.75
3.75,3.84,4.01,3.75
3.83,3.86,3.86,3.80
3.83,3.79,3.90,3.77
3.77,3.77,3.92,3.75
3.83,3.88,3.88,3.80
3.89,3.89,3.92,3.89
3.92,3.84,3.92,3.83
3.86,3.84,3.89,3.75
3.80,3.85,3.85,3.80
3.83,3.82,3.90,3.80
3.91,3.92,4.01,3.83
3.92,3.85,3.94,3.82
3.81,3.90,3.90,3.80
3.85,3.81,4.34,3.81
3.83,3.88,4.00,3.81
3.82,3.90,3.90,3.82
3.88,3.90,3.90,3.80
3.81,3.97,3.97,3.80
3.97,3.99,4.18,3.93
4.17,3.95,4.18,3.90
3.96,3.86,3.96,3.82
3.83,3.96,4.00,3.83
3.90,3.87,3.93,3.81
3.84,3.85,3.86,3.80
3.82,3.83,3.88,3.80
3.81,3.85,3.88,3.75
3.84,3.83,3.85,3.80
3.81,3.76,3.85,3.75
3.80,3.79,3.81,3.76
3.76,3.82,3.83,3.72
3.80,3.90,3.90,3.79
3.85,3.94,3.94,3.70
3.85,3.90,3.92,3.70
3.80,3.85,3.89,3.75
3.83,3.83,3.88,3.65
3.89,3.84,3.89,3.73
3.90,3.82,3.90,3.81
3.89,3.89,3.90,3.78
3.84,3.90,3.90,3.79
3.85,3.80,3.89,3.80
3.78,3.80,3.82,3.76
3.76,3.82,3.82,3.76
3.82,3.77,3.82,3.75
3.82,3.82,3.84,3.76
3.80,3.79,3.82,3.78
3.79,3.80,3.80,3.76
3.75,3.66,3.82,3.66
3.70,3.69,3.70,3.66
3.75,3.74,3.75,3.65
3.66,3.68,3.75,3.66
3.68,3.95,3.95,3.65
3.84,3.80,3.85,3.80
3.65,3.75,3.76,3.65
3.75,3.81,3.82,3.74
3.75,3.80,3.82,3.67
3.71,3.66,3.78,3.65
3.65,3.66,3.70,3.65
3.67,3.61,3.69,3.60
3.64,3.62,3.64,3.60
3.70,3.60,3.70,3.60
3.64,3.62,3.64,3.61
3.61,3.60,3.63,3.60
3.60,3.70,3.70,3.60
3.67,3.60,3.74,3.60
3.65,3.68,3.70,3.60
3.67,3.70,3.70,3.60
3.85,3.85,3.85,3.85
3.73,3.62,3.74,3.60
3.62,3.68,3.74,3.62
3.70,3.70,3.71,3.63
3.74,3.67,3.74,3.62
3.67,3.67,3.67,3.67
3.76,3.78,3.78,3.62
3.63,3.66,3.73,3.53
3.57,3.66,3.70,3.57
3.57,3.60,3.61,3.56
3.56,3.56,3.56,3.56
3.55,3.55,3.55,3.55
3.58,3.67,3.67,3.55
3.66,3.68,3.68,3.55
3.58,3.65,3.68,3.55
3.57,3.75,3.75,3.55
3.73,3.65,3.73,3.55
3.62,3.64,3.68,3.50
3.67,3.54,3.68,3.53
3.54,3.63,3.68,3.51
3.63,3.61,3.65,3.51
3.61,3.59,3.61,3.43
3.65,3.70,3.70,3.65
3.70,3.67,3.70,3.66
3.67,3.66,3.68,3.64
3.66,3.69,3.69,3.58
3.58,3.64,3.64,3.44
3.63,3.52,3.70,3.50
3.58,3.57,3.58,3.50
3.60,3.55,3.60,3.51
3.56,3.55,3.56,3.48
3.33,3.55,3.58,3.33
3.50,3.55,3.55,3.47
3.51,3.55,3.58,3.50
3.55,3.58,3.58,3.49
3.55,3.58,3.58,3.39
3.50,3.53,3.58,3.50
3.53,3.53,3.53,3.53
3.37,3.49,3.53,3.35
3.42,3.40,3.57,3.40
3.40,3.40,3.54,3.30
3.48,3.47,3.54,3.38
3.27,3.33,3.40,3.27
3.25,3.35,3.43,3.20
3.29,3.26,3.37,3.25
3.21,3.11,3.38,3.11
3.31,3.12,3.31,3.11
3.15,3.07,3.15,3.00
3.08,2.90,3.18,2.90
2.85,2.80,2.91,2.80
2.80,2.85,2.85,2.77
2.85,2.95,2.95,2.82
2.85,2.91,2.98,2.82
2.86,2.82,2.93,2.80
2.82,2.81,2.94,2.80
2.81,2.97,2.98,2.81
3.03,3.10,3.62,2.90
2.93,3.03,3.14,2.93
3.03,2.98,3.15,2.98
2.98,2.98,3.00,2.80
2.86,2.76,2.86,2.70
2.92,2.92,2.92,2.92
2.91,2.91,2.91,2.89
2.84,2.87,2.87,2.84
2.82,2.73,2.82,2.65
2.69,2.75,2.78,2.56
2.79,2.76,2.85,2.75
2.90,2.90,2.95,2.80
2.70,2.87,2.92,2.63
2.89,2.90,2.93,2.89
2.90,2.90,2.90,2.90
2.87,2.80,2.87,2.72
2.84,2.81,2.90,2.77
2.83,2.80,2.83,2.75
2.87,3.09,3.09,2.87
3.07,2.91,3.12,2.91
2.96,2.80,2.96,2.77
2.81,2.83,2.83,2.73
2.72,2.78,2.85,2.72
2.82,2.80,2.82,2.76
2.85,2.87,2.87,2.78
2.99,2.82,2.99,2.78
2.85,2.80,2.90,2.79
2.96,2.81,2.96,2.79
2.85,2.80,2.88,2.80
2.79,2.76,2.83,2.72
2.66,2.80,2.86,2.66
2.72,2.80,2.83,2.72
2.83,2.79,2.89,2.77
2.93,2.76,3.00,2.76
2.75,2.75,2.89,2.75
2.87,2.79,2.87,2.79
2.96,2.79,2.96,2.62
2.85,2.87,2.88,2.85
2.93,2.91,2.93,2.91
2.91,2.52,2.95,2.51
2.57,2.40,2.58,2.17
2.28,2.40,2.41,2.24
2.42,2.29,2.43,2.20
2.31,2.35,2.40,2.31
2.35,2.25,2.41,2.23
2.34,2.29,2.36,2.26
2.24,2.32,2.37,2.24
2.31,2.25,2.35,2.25
2.27,2.26,2.31,2.26
2.30,2.23,2.47,2.23
2.23,2.32,2.37,2.23
2.26,2.34,2.35,2.25
2.25,2.17,2.33,2.15
2.23,2.32,2.32,2.15
2.34,2.36,2.37,2.32
2.36,2.36,2.36,2.36
2.32,2.22,2.33,2.15
2.18,2.17,2.19,2.15
2.13,2.17,2.21,2.13
2.25,2.12,2.25,2.12
2.10,2.18,2.23,2.10
2.21,2.15,2.27,2.14
2.18,2.20,2.24,2.18
2.19,2.29,2.30,2.19
2.29,2.16,2.29,2.13
2.22,2.18,2.22,2.15
2.24,2.14,2.24,2.13
2.18,2.15,2.20,2.15
2.17,2.19,2.20,2.14
2.19,2.18,2.20,2.18
2.19,2.19,2.22,2.19
2.19,2.21,2.22,2.16
2.23,2.17,2.23,2.17
2.17,2.18,2.22,2.17
2.20,2.24,2.24,2.20
2.16,2.33,2.33,2.15
2.30,2.25,2.30,2.25
2.30,2.22,2.30,2.22
2.25,2.28,2.30,2.22
2.28,2.40,2.40,2.27
2.41,2.55,2.57,2.38
2.60,2.60,2.60,2.50
2.61,2.61,2.68,2.58
2.44,2.41,2.50,2.38
2.48,2.44,2.48,2.41
2.43,2.43,2.45,2.41
2.43,2.37,2.43,2.27
2.37,2.34,2.39,2.30
2.32,2.34,2.35,2.28
2.34,2.34,2.35,2.34
2.35,2.34,2.35,2.20
2.27,2.24,2.34,2.24
2.24,2.33,2.33,2.24
2.26,2.32,2.36,2.25
2.35,2.51,2.51,2.34
2.45,2.45,2.45,2.29
2.44,2.41,2.45,2.31
2.35,2.60,2.65,2.35
2.60,2.78,2.80,2.60
2.78,2.80,2.90,2.72
2.77,2.83,2.85,2.75
2.84,2.75,2.85,2.70
2.83,2.80,2.85,2.70
2.74,2.78,2.80,2.69
2.69,2.72,2.78,2.65
2.60,2.66,2.75,2.54
2.67,2.55,2.73,2.55
2.60,2.85,2.85,2.60
2.80,2.77,2.83,2.76
2.79,2.77,2.80,2.69
2.79,2.74,2.79,2.72
2.75,2.78,2.79,2.71
2.69,2.77,2.78,2.66
2.73,2.72,2.76,2.62
2.62,2.71,2.75,2.58
2.75,2.72,2.77,2.61
2.77,2.64,2.77,2.58
2.74,2.73,2.74,2.65
2.54,2.75,2.75,2.54
2.68,2.74,2.78,2.68
2.76,2.73,2.79,2.70
2.73,2.69,2.77,2.68
2.68,2.61,2.69,2.61
2.63,2.63,2.64,2.63
2.66,2.58,2.66,2.50
2.66,2.52,2.66,2.52
2.60,2.62,2.66,2.60
2.70,2.62,2.70,2.50
2.64,2.63,2.64,2.59
2.60,2.61,2.61,2.60
2.61,2.63,2.64,2.58
2.63,2.61,2.63,2.57
2.63,2.59,2.63,2.59
2.60,2.57,2.63,2.52
2.55,2.56,2.56,2.52
2.57,2.55,2.62,2.55
2.55,2.45,2.57,2.44
2.45,2.45,2.45,2.45
2.46,2.50,2.54,2.45
2.44,2.47,2.48,2.31
2.39,2.30,2.39,2.16
2.31,2.35,2.35,2.28
2.23,2.29,2.29,2.23
2.20,2.35,2.37,2.20
2.36,2.39,2.40,2.23
2.31,2.41,2.48,2.31
2.33,2.40,2.51,2.31
2.42,2.25,2.42,2.20
2.25,2.25,2.38,2.25
2.33,2.23,2.34,2.21
2.22,2.32,2.37,2.22
2.31,2.35,2.42,2.29
2.28,2.26,2.28,2.26
2.27,2.26,2.32,2.26
2.28,2.32,2.41,2.10
2.35,2.35,2.42,2.35
2.38,2.38,2.40,2.37
2.49,2.64,2.76,2.49
2.48,2.56,2.60,2.48
2.56,2.61,2.61,2.56
2.53,2.60,2.66,2.53
2.58,2.73,2.73,2.56
2.63,2.63,2.63,2.44
2.48,2.59,2.62,2.48
2.54,2.52,2.59,2.46
2.46,2.52,2.63,2.46
2.50,2.50,2.50,2.50
2.59,2.55,2.59,2.55
2.51,2.62,2.65,2.47
2.64,2.69,2.70,2.64
2.70,2.64,2.70,2.64
2.69,2.75,2.75,2.68
2.70,2.65,2.75,2.65
2.67,2.75,2.75,2.65
2.74,2.72,2.75,2.72
2.68,2.73,2.75,2.68
2.70,2.70,2.70,2.66
2.57,2.75,2.75,2.57
2.65,2.68,2.68,2.60
2.59,2.62,2.70,2.58
2.65,2.58,2.66,2.51
2.54,2.55,2.63,2.54
2.69,2.55,2.70,2.55
2.60,2.58,2.70,2.58
2.69,2.70,2.70,2.65
2.71,2.60,2.79,2.60
2.68,2.61,2.68,2.55
2.57,2.58,2.70,2.57
2.65,2.65,2.65,2.64
2.64,2.56,2.65,2.56
2.55,2.56,2.56,2.54
2.57,2.55,2.58,2.52
2.59,2.60,2.61,2.59
2.59,2.62,2.62,2.57
2.62,2.58,2.63,2.55
2.58,2.63,2.64,2.58
2.62,2.67,2.74,2.62
2.61,2.58,2.61,2.56
2.64,2.65,2.70,2.54
2.61,2.58,2.64,2.52
2.60,2.60,2.60,2.60
2.66,2.60,2.66,2.57
2.59,2.67,2.67,2.59
2.69,2.58,2.69,2.58
2.68,2.60,2.68,2.60
2.55,2.61,2.62,2.55
2.50,2.60,2.60,2.50
2.60,2.60,2.60,2.60
2.65,2.50,2.65,2.50
2.50,2.50,2.50,2.50
2.60,2.66,2.69,2.60
2.56,2.61,2.67,2.56
2.64,2.62,2.69,2.56
2.61,2.56,2.61,2.56
2.50,2.54,2.63,2.40
2.42,2.54,2.54,2.42
2.54,2.45,2.60,2.40
2.42,2.49,2.54,2.42
2.40,2.61,2.61,2.40
2.60,2.46,2.60,2.42
2.46,2.38,2.46,2.38
2.40,2.54,2.54,2.39
2.55,2.48,2.55,2.47
2.52,2.45,2.55,2.43
2.53,2.35,2.54,2.35
2.45,2.40,2.53,2.36
2.50,2.38,2.50,2.38
2.31,2.43,2.46,2.31
2.45,2.50,2.50,2.43
2.50,2.35,2.50,2.34
2.40,2.40,2.52,2.40
2.45,2.50,2.50,2.42
2.44,2.45,2.59,2.42
2.50,1.30,2.52,1.15
1.34,1.24,1.40,1.22
1.25,1.16,1.30,1.15
