LONE,Lonestar Resources US Inc. - Class A Common Stock,NASDAQ
0.14,0.14,0.14,0.14
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.12,0.14,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.16,0.16,0.16,0.16
0.17,0.18,0.18,0.17
0.19,0.19,0.19,0.19
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.24,0.24,0.24,0.24
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.24,0.24,0.25,0.24
0.24,0.24,0.24,0.24
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.27,0.27,0.27,0.27
0.27,0.25,0.27,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.27,0.28,0.28,0.27
0.28,0.26,0.28,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.22,0.21,0.22,0.21
0.21,0.21,0.21,0.21
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.19,0.20,0.19
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.22,0.23,0.23,0.22
0.22,0.22,0.23,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.23,0.23,0.22
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.22,0.23,0.23,0.22
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.23,0.23,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.21,0.21,0.21,0.21
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.26,0.26,0.26,0.26
0.26,0.27,0.27,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.27,0.28,0.28,0.27
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.26,0.26,0.26,0.26
0.28,0.28,0.30,0.28
0.30,0.31,0.32,0.30
0.31,0.32,0.32,0.30
0.32,0.32,0.32,0.32
0.32,0.32,0.32,0.32
0.31,0.31,0.31,0.31
0.31,0.30,0.31,0.30
0.28,0.30,0.30,0.28
0.30,0.28,0.30,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.30,0.30,0.30,0.30
0.28,0.30,0.30,0.28
0.30,0.30,0.30,0.30
0.27,0.26,0.27,0.26
0.26,0.24,0.27,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.27,0.28,0.28,0.27
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.26,0.29,0.29,0.26
0.28,0.28,0.28,0.28
0.27,0.27,0.27,0.27
0.29,0.29,0.29,0.29
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.26,0.27,0.27,0.26
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.28,0.28,0.28,0.27
0.29,0.31,0.31,0.29
0.32,0.32,0.33,0.32
0.32,0.32,0.32,0.32
0.33,0.35,0.35,0.33
0.39,0.46,0.59,0.39
0.42,0.39,0.43,0.39
0.38,0.37,0.38,0.36
0.34,0.37,0.37,0.34
0.42,0.41,0.42,0.39
0.41,0.41,0.42,0.41
0.41,0.40,0.42,0.40
0.40,0.39,0.40,0.39
0.39,0.39,0.40,0.39
0.39,0.39,0.39,0.38
0.39,0.39,0.39,0.39
0.40,0.40,0.41,0.40
0.40,0.41,0.41,0.40
0.41,0.40,0.41,0.40
0.41,0.41,0.41,0.40
0.42,0.42,0.42,0.41
0.44,0.48,0.48,0.44
0.47,0.46,0.48,0.44
0.47,0.46,0.47,0.45
0.46,0.46,0.47,0.46
0.47,0.45,0.47,0.45
0.46,0.46,0.47,0.45
0.46,0.46,0.46,0.44
0.46,0.45,0.46,0.45
0.45,0.46,0.46,0.45
0.46,0.45,0.46,0.45
0.46,0.46,0.46,0.46
0.46,0.46,0.47,0.45
0.48,0.50,0.50,0.47
0.49,0.51,0.52,0.49
0.55,0.60,0.60,0.53
0.59,0.55,0.59,0.55
0.51,0.51,0.52,0.51
0.55,0.53,0.55,0.53
0.54,0.52,0.54,0.52
0.53,0.54,0.55,0.53
0.56,0.55,0.56,0.55
0.53,0.51,0.53,0.51
0.51,0.51,0.52,0.50
0.51,0.51,0.52,0.50
0.53,0.53,0.53,0.52
0.53,0.52,0.53,0.52
0.51,0.51,0.52,0.51
0.49,0.50,0.51,0.49
0.51,0.49,0.51,0.49
0.50,0.50,0.51,0.49
0.51,0.52,0.53,0.51
0.52,0.52,0.53,0.51
0.50,0.49,0.51,0.49
0.49,0.47,0.49,0.46
0.47,0.48,0.48,0.47
0.48,0.47,0.48,0.47
0.47,0.48,0.48,0.47
0.48,0.49,0.50,0.48
0.47,0.47,0.49,0.47
0.45,0.45,0.47,0.45
0.45,0.44,0.45,0.44
0.44,0.44,0.45,0.44
0.45,0.47,0.47,0.44
0.48,0.48,0.49,0.47
0.49,0.47,0.49,0.47
0.47,0.47,0.48,0.47
0.46,0.44,0.46,0.44
0.41,0.45,0.45,0.41
0.45,0.44,0.45,0.44
0.43,0.43,0.43,0.42
0.42,0.41,0.42,0.41
0.42,0.40,0.42,0.39
0.38,0.36,0.40,0.36
0.36,0.38,0.38,0.36
0.38,0.38,0.40,0.38
0.38,0.38,0.38,0.38
0.38,0.38,0.39,0.38
0.35,0.35,0.36,0.35
0.34,0.34,0.35,0.34
0.34,0.34,0.34,0.34
0.32,0.32,0.32,0.32
0.31,0.32,0.33,0.31
0.34,0.35,0.35,0.34
0.35,0.36,0.36,0.35
0.37,0.38,0.38,0.37
0.36,0.34,0.36,0.34
0.34,0.35,0.35,0.34
0.35,0.35,0.36,0.35
0.35,0.34,0.35,0.34
0.34,0.35,0.35,0.33
0.38,0.32,0.38,0.32
0.31,0.31,0.31,0.29
0.31,0.30,0.33,0.30
0.31,0.30,0.31,0.30
0.30,0.30,0.31,0.30
0.30,0.30,0.30,0.29
0.31,0.30,0.31,0.30
0.31,0.31,0.31,0.30
0.30,0.31,0.32,0.30
0.31,0.31,0.31,0.30
0.31,0.31,0.31,0.31
0.30,0.31,0.31,0.29
0.31,0.31,0.31,0.30
0.30,0.30,0.30,0.30
0.32,0.32,0.32,0.30
0.31,0.31,0.31,0.30
0.32,0.31,0.32,0.31
0.30,0.28,0.30,0.28
0.28,0.26,0.28,0.26
0.23,0.25,0.25,0.23
0.25,0.25,0.25,0.24
0.25,0.25,0.26,0.25
0.25,0.24,0.25,0.23
0.24,0.24,0.24,0.23
0.24,0.24,0.24,0.24
0.22,0.22,0.22,0.22
0.21,0.21,0.21,0.19
0.21,0.22,0.23,0.21
0.22,0.23,0.23,0.21
0.25,0.24,0.25,0.24
0.23,0.23,0.24,0.23
0.25,0.25,0.25,0.24
0.25,0.25,0.25,0.24
0.24,0.23,0.24,0.22
0.23,0.23,0.23,0.22
0.19,0.18,0.19,0.17
0.14,0.16,0.18,0.13
0.16,0.17,0.18,0.16
0.21,0.21,0.22,0.21
0.21,0.21,0.21,0.21
0.19,0.19,0.19,0.18
0.18,0.17,0.18,0.17
0.15,0.16,0.16,0.15
0.17,0.17,0.18,0.16
0.15,0.15,0.17,0.14
0.15,0.20,0.22,0.14
0.19,0.17,0.19,0.17
0.18,0.16,0.18,0.16
0.19,0.18,0.19,0.18
0.20,0.19,0.20,0.19
0.20,0.20,0.20,0.19
0.20,0.19,0.20,0.19
0.19,0.19,0.19,0.19
0.19,0.19,0.20,0.19
0.19,0.20,0.20,0.19
0.20,0.18,0.20,0.18
0.20,0.18,0.20,0.18
0.19,0.18,0.19,0.18
0.19,0.19,0.20,0.19
0.19,0.19,0.19,0.18
0.19,0.18,0.19,0.18
0.17,0.17,0.18,0.17
0.19,0.18,0.19,0.18
0.17,0.16,0.17,0.16
0.16,0.16,0.16,0.16
0.15,0.16,0.17,0.15
0.16,0.15,0.16,0.15
0.15,0.16,0.16,0.15
0.16,0.16,0.16,0.15
0.17,0.16,0.17,0.16
0.16,0.16,0.17,0.16
0.17,0.17,0.17,0.16
0.17,0.17,0.17,0.16
0.17,0.17,0.17,0.16
0.16,0.16,0.16,0.16
0.17,0.17,0.17,0.16
0.16,0.17,0.17,0.16
0.16,0.15,0.16,0.15
0.16,0.17,0.17,0.16
0.17,0.19,0.19,0.17
0.17,0.17,0.17,0.17
0.17,0.18,0.18,0.17
0.17,0.17,0.17,0.16
0.17,0.17,0.17,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.17,0.17,0.16
0.17,0.17,0.17,0.16
0.17,0.19,0.19,0.17
0.18,0.18,0.19,0.18
0.18,0.18,0.18,0.17
0.18,0.17,0.18,0.17
0.17,0.17,0.17,0.16
0.16,0.17,0.17,0.16
0.16,0.16,0.17,0.16
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.16
0.17,0.16,0.17,0.16
0.18,0.17,0.18,0.16
0.16,0.17,0.17,0.16
0.17,0.16,0.17,0.16
0.17,0.16,0.17,0.16
0.16,0.16,0.16,0.16
0.16,0.15,0.16,0.15
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.15
0.14,0.16,0.16,0.14
0.16,0.15,0.16,0.14
0.14,0.16,0.16,0.14
0.14,0.15,0.15,0.14
0.16,0.15,0.16,0.15
0.16,0.15,0.16,0.15
0.14,0.15,0.15,0.14
0.15,0.15,0.15,0.15
0.16,0.16,0.16,0.15
0.15,0.15,0.15,0.15
0.14,0.15,0.15,0.14
0.13,0.13,0.14,0.13
0.14,0.13,0.14,0.13
0.13,0.13,0.14,0.13
0.13,0.14,0.14,0.13
0.13,0.14,0.14,0.13
0.14,0.14,0.14,0.14
0.14,0.13,0.14,0.13
0.13,0.13,0.13,0.13
0.13,0.13,0.13,0.13
0.14,0.14,0.14,0.14
0.14,0.14,0.15,0.14
0.15,0.15,0.15,0.14
0.15,0.15,0.15,0.15
0.15,0.16,0.16,0.15
0.15,0.15,0.16,0.15
0.15,0.15,0.16,0.15
0.16,0.16,0.16,0.16
0.16,0.17,0.17,0.16
0.16,0.15,0.16,0.15
0.15,0.15,0.15,0.15
0.15,0.16,0.16,0.15
0.16,0.16,0.16,0.15
0.16,0.15,0.16,0.15
0.15,0.15,0.15,0.14
0.15,0.15,0.15,0.14
0.16,0.16,0.16,0.15
0.15,0.15,0.15,0.15
0.15,0.16,0.16,0.15
0.14,0.15,0.15,0.14
7.50,8.00,8.00,0.14
7.89,8.10,8.15,7.89
8.12,8.02,8.12,8.02
7.84,7.85,8.00,7.80
7.72,7.76,7.76,7.72
7.71,7.75,7.84,7.71
7.40,7.64,7.64,7.40
7.64,7.64,7.64,7.64
7.21,6.92,7.21,6.92
7.11,7.06,7.11,7.06
6.81,6.82,6.82,6.81
6.68,6.67,6.69,6.66
6.52,7.01,7.01,6.51
7.14,7.22,7.25,7.14
7.16,7.21,7.21,7.16
7.18,7.31,7.32,7.10
7.18,7.10,7.18,7.10
7.03,6.93,7.03,6.85
6.96,6.92,6.96,6.77
6.98,7.09,7.11,6.98
7.25,7.13,7.28,7.13
7.16,7.08,7.16,6.99
7.11,7.25,7.25,7.11
7.48,7.25,7.48,7.20
7.17,7.10,7.17,7.07
7.01,7.00,7.04,7.00
6.95,7.00,7.04,6.90
6.89,6.85,6.91,6.85
6.80,6.90,6.93,6.80
6.89,6.92,6.94,6.86
6.90,6.86,6.90,6.86
6.88,6.86,6.88,6.81
6.88,6.90,6.92,6.88
6.83,6.86,6.93,6.83
6.83,6.82,6.85,6.82
6.82,6.75,6.82,6.72
6.80,6.80,6.85,6.80
6.75,6.80,6.85,6.75
6.75,6.75,6.82,6.75
6.77,6.68,6.77,6.60
6.68,6.60,6.68,6.60
6.70,6.64,6.70,6.60
6.65,6.65,6.67,6.65
6.79,6.70,6.79,6.65
6.65,6.20,6.65,6.15
6.29,6.03,6.29,6.03
6.19,6.04,6.19,6.03
6.17,6.04,6.18,6.04
6.00,6.02,6.05,6.00
6.07,6.00,6.07,6.00
6.09,6.03,6.10,6.03
6.03,5.81,6.03,5.80
6.00,5.84,6.00,5.84
5.90,5.43,5.90,5.10
6.08,6.00,6.08,5.43
6.00,5.75,6.00,5.68
5.76,5.49,5.76,5.49
5.68,5.65,5.70,5.65
5.74,5.48,5.74,5.47
5.40,5.41,5.45,5.40
5.70,5.53,5.70,5.40
5.54,5.72,5.72,5.50
5.69,5.57,5.69,5.57
5.50,5.50,5.54,5.45
5.50,5.50,5.52,5.50
5.50,5.50,5.50,5.50
5.50,5.45,5.50,5.45
5.27,5.31,5.43,5.27
5.29,5.07,5.29,5.07
5.10,5.10,5.10,5.10
4.95,4.80,5.05,4.80
4.78,4.80,4.80,4.78
4.66,4.66,4.66,4.66
4.54,4.54,4.54,4.54
4.49,4.54,4.54,4.49
4.50,4.75,4.79,4.50
4.73,4.65,4.73,4.65
4.50,4.46,4.50,4.45
4.65,4.65,4.65,4.65
4.60,4.80,4.84,4.60
4.55,4.99,4.99,4.55
4.81,4.68,4.81,4.35
4.55,4.55,4.58,4.55
4.55,4.55,4.55,4.55
4.60,4.60,4.60,4.60
4.60,4.60,4.60,4.60
4.55,4.55,4.56,4.55
4.55,4.55,4.55,4.55
4.42,4.53,4.53,4.32
4.51,4.47,4.51,4.47
4.47,4.47,4.47,4.47
4.42,4.60,4.60,4.42
4.40,4.40,4.40,4.40
4.57,4.57,4.57,4.57
4.18,4.27,4.30,4.11
4.12,4.42,4.42,4.12
4.01,4.01,4.01,4.01
4.02,4.38,4.38,4.01
4.60,4.60,4.60,4.60
4.57,4.57,4.57,4.57
4.58,4.74,4.75,4.58
4.79,5.08,5.08,4.79
4.76,5.53,5.53,4.76
5.60,5.90,5.90,5.60
5.40,5.90,5.90,5.32
5.77,5.95,5.95,5.77
6.00,6.20,6.34,5.96
6.10,5.21,6.14,5.10
5.50,5.99,6.09,5.36
5.95,5.95,5.98,5.95
6.20,6.13,6.20,6.10
6.14,5.97,6.14,5.97
6.07,6.07,6.07,6.07
6.25,6.40,6.44,6.21
6.32,5.50,6.34,5.50
6.00,5.77,6.00,5.77
5.70,5.35,5.70,5.35
5.94,5.80,5.94,5.80
5.80,5.80,5.80,5.80
5.71,5.72,5.76,5.71
5.82,5.80,5.82,5.57
5.70,5.75,5.75,5.70
5.75,5.50,5.75,5.50
5.60,5.81,5.85,5.60
5.60,5.80,5.80,5.51
5.71,5.70,5.71,5.70
5.60,5.66,5.70,5.60
5.80,5.80,5.80,5.80
5.85,5.85,5.90,5.85
5.70,5.93,5.93,5.70
5.95,5.98,5.98,5.61
5.96,5.72,5.96,5.72
5.64,5.66,5.66,5.61
5.62,5.62,5.62,5.62
5.66,5.66,5.66,5.66
5.60,5.59,5.60,5.52
5.54,5.70,5.70,5.54
5.50,5.50,5.50,5.37
5.50,5.49,5.50,5.49
5.15,5.15,5.15,5.14
5.00,5.05,5.15,5.00
5.05,5.15,5.15,5.05
5.15,4.97,5.15,4.97
4.80,4.78,4.80,4.77
4.81,4.85,4.85,4.78
4.25,4.34,4.85,4.25
4.43,4.34,4.43,4.34
4.34,4.10,4.34,4.05
4.13,4.17,4.20,4.10
4.10,4.10,4.10,4.10
4.12,4.10,4.12,4.08
4.10,4.18,4.18,4.10
4.10,4.10,4.10,4.08
4.35,4.17,4.35,4.15
4.20,4.16,4.20,4.16
4.08,4.08,4.08,4.08
4.07,4.01,4.07,4.01
4.01,4.04,4.04,3.77
4.10,4.09,4.10,4.09
4.15,4.27,4.43,4.15
4.21,4.30,4.31,4.16
4.30,4.60,4.60,4.30
4.45,4.51,4.54,4.45
4.50,4.52,4.54,4.50
4.40,4.39,4.47,4.39
4.20,4.20,4.20,4.20
3.98,3.98,3.98,3.98
4.08,4.04,4.08,3.97
4.05,4.08,4.08,4.04
3.95,3.82,3.95,3.82
3.85,3.75,3.86,3.75
3.75,3.76,3.76,3.75
3.77,3.61,3.77,3.02
3.93,3.88,3.93,3.85
3.61,3.49,3.61,3.35
3.12,3.54,3.54,3.12
3.68,3.75,3.76,3.68
3.37,3.37,3.37,3.32
3.39,3.39,3.39,3.39
3.41,3.39,3.44,3.39
3.30,3.60,3.60,3.30
3.47,3.47,3.47,3.47
3.30,3.24,3.30,3.24
3.10,3.09,3.10,3.07
3.30,3.30,3.30,3.30
3.20,3.19,3.20,3.19
3.19,3.19,3.19,3.19
3.09,3.06,3.09,3.06
2.94,2.88,2.94,2.84
2.86,2.86,2.86,2.86
2.88,2.77,2.88,2.77
2.11,2.58,2.68,2.11
2.56,2.51,2.56,2.51
2.52,2.56,2.57,2.52
2.33,2.32,2.33,2.29
2.17,2.20,2.24,2.13
2.20,2.24,2.24,2.05
2.21,2.20,2.21,2.07
2.13,2.25,2.25,2.10
2.18,2.20,2.20,2.18
2.12,2.23,2.23,2.12
2.36,2.51,2.52,2.36
2.57,2.60,2.60,2.50
2.57,2.64,2.64,2.57
2.64,2.62,2.64,2.60
2.73,3.09,3.10,2.60
3.07,3.25,3.25,3.07
3.35,3.22,3.43,3.22
3.20,3.26,3.30,3.15
3.19,3.15,3.19,3.15
3.15,3.13,3.19,3.10
3.13,3.13,3.13,3.13
3.10,3.04,3.10,3.00
3.05,3.19,3.21,3.05
3.15,3.20,3.21,3.09
3.30,3.29,3.30,3.25
3.11,3.05,3.17,3.05
3.05,3.39,3.41,3.05
3.28,3.28,3.28,3.28
3.08,2.96,3.08,2.96
2.96,2.96,2.96,2.96
3.00,3.00,3.00,3.00
3.27,3.20,3.27,3.20
3.24,3.41,3.43,3.24
2.96,3.11,3.12,2.96
2.99,3.17,3.17,2.99
3.17,3.17,3.17,3.17
3.21,3.25,3.25,3.21
3.31,3.40,3.44,3.31
3.34,3.38,3.40,3.34
3.36,3.46,3.48,3.21
3.50,3.76,3.80,3.50
3.80,3.80,3.80,3.80
3.78,3.80,3.80,3.51
3.78,3.78,3.78,3.78
3.75,3.84,3.84,3.75
4.01,4.10,4.10,3.97
3.96,4.24,4.25,3.96
4.21,4.64,4.64,4.21
4.62,6.10,6.44,4.62
5.65,5.70,5.70,5.65
6.00,5.50,6.30,5.50
5.60,5.50,5.75,5.50
5.40,5.45,5.50,5.30
5.06,5.12,5.28,5.06
5.00,4.95,5.10,4.94
4.90,4.75,4.90,4.75
4.90,4.85,4.90,4.85
4.67,4.95,4.95,4.67
4.60,4.15,4.60,3.80
4.20,4.06,4.20,4.06
4.19,4.15,4.20,4.11
4.15,4.25,4.25,4.15
4.17,4.12,4.20,3.85
4.12,4.14,4.14,4.09
4.32,4.15,4.32,4.13
4.20,4.15,4.20,4.11
4.68,4.10,4.68,3.90
4.10,4.40,4.45,4.10
4.70,4.15,4.70,4.05
4.05,4.10,4.15,4.00
4.08,4.08,4.10,4.02
4.01,4.05,4.05,4.01
4.25,4.15,4.25,4.11
4.15,4.28,4.28,4.15
4.14,4.15,4.30,4.14
4.20,4.00,4.20,4.00
4.00,4.00,4.00,4.00
4.30,4.30,4.30,4.30
4.30,4.45,4.45,4.30
4.50,5.15,5.15,4.50
3.98,4.75,5.05,3.98
4.30,4.40,4.65,4.30
4.50,4.40,4.50,4.40
4.45,4.38,4.45,4.38
4.35,4.30,4.35,4.30
4.40,4.40,4.76,4.40
4.40,4.35,4.50,4.28
4.30,4.51,4.53,4.30
4.48,4.48,4.48,4.44
4.44,4.59,4.59,4.44
4.47,4.45,4.50,4.45
4.59,4.59,4.59,4.59
4.54,4.57,4.57,4.43
3.98,4.24,4.25,3.98
4.60,4.66,4.66,4.60
4.69,5.15,5.15,4.69
5.18,5.18,5.18,5.18
5.80,6.00,6.00,5.66
6.72,6.65,6.75,5.99
7.01,12.34,13.00,7.01
13.90,12.30,16.00,11.57
12.00,13.16,13.80,12.00
13.50,13.32,14.60,13.32
13.50,11.43,13.71,11.15
11.45,12.00,13.25,11.45
11.50,11.56,12.10,11.47
11.80,12.40,13.99,11.80
12.20,12.00,12.20,11.89
11.77,11.70,11.77,11.70
11.55,11.35,11.75,11.31
11.31,11.30,11.31,11.30
11.40,11.05,11.75,11.05
11.10,10.30,11.38,10.30
10.00,10.10,10.25,9.80
10.25,9.60,10.25,9.20
9.60,9.45,9.60,9.27
9.39,9.25,9.60,8.70
9.19,8.64,9.50,8.64
8.70,8.70,9.05,8.70
8.44,8.18,8.62,8.16
8.72,8.72,8.72,8.72
9.95,8.50,9.95,8.50
8.91,9.17,9.17,7.63
8.55,9.42,9.42,8.55
9.38,9.38,9.38,9.38
9.35,9.68,9.70,9.31
9.12,9.69,9.77,9.01
9.26,9.75,9.75,9.26
9.13,9.59,9.59,8.68
9.58,9.03,9.58,9.01
9.00,8.95,9.00,8.60
8.77,8.78,9.03,8.77
8.81,8.93,9.00,8.45
8.65,8.60,8.71,8.60
8.84,8.35,9.03,8.16
8.58,8.07,8.58,7.92
7.74,8.00,8.00,7.63
8.00,7.84,8.00,7.10
7.80,7.40,7.85,7.00
7.13,7.44,7.44,7.10
7.16,7.14,7.30,7.12
7.25,7.85,7.85,7.25
7.67,9.35,9.99,7.67
9.36,11.51,12.47,9.36
11.45,12.00,12.00,10.95
10.96,11.89,12.00,10.55
11.90,12.78,12.93,11.90
12.90,12.33,13.12,11.57
11.94,12.10,12.70,11.40
12.00,12.02,12.95,10.97
11.72,11.90,12.76,11.52
12.02,11.35,12.02,11.30
11.35,9.81,11.35,9.34
9.81,10.35,10.82,9.81
10.39,10.60,11.00,10.29
10.55,10.33,10.73,10.27
10.38,10.54,10.98,10.38
10.45,10.05,10.47,10.05
10.22,10.29,10.99,9.63
10.29,10.35,10.60,9.90
10.50,10.20,10.71,10.20
10.19,10.12,10.45,10.12
10.24,9.95,10.27,9.95
10.03,10.27,10.52,10.03
10.25,10.09,10.50,10.00
10.14,9.76,10.31,9.06
9.70,9.56,10.39,9.53
9.50,8.99,9.50,8.50
8.85,8.75,9.58,8.75
9.00,9.25,9.48,8.99
9.59,9.57,9.60,9.40
9.60,9.44,9.60,9.33
9.60,9.30,9.60,8.75
9.00,9.93,10.11,8.82
9.65,10.05,10.51,9.65
9.90,9.80,10.18,9.73
9.79,9.82,10.24,9.36
9.69,9.70,9.75,9.60
9.65,9.43,9.70,9.40
8.99,8.10,9.13,7.44
7.98,8.40,9.21,7.98
8.43,8.44,8.44,8.43
8.43,8.31,8.80,8.31
8.18,7.85,8.20,7.80
8.20,7.48,8.50,7.21
7.48,7.34,7.53,7.30
7.44,8.09,8.10,7.44
7.77,8.04,8.04,7.77
7.97,8.11,8.25,7.95
8.21,9.10,9.49,8.21
9.00,9.60,9.81,8.13
9.75,9.11,9.75,9.11
8.93,9.26,9.70,8.93
9.00,9.22,9.55,9.00
9.75,9.50,9.75,9.50
9.50,9.51,9.55,9.46
9.51,9.60,10.00,9.50
9.87,9.53,9.87,9.50
9.50,9.59,9.63,9.50
9.19,9.01,9.52,8.87
8.66,8.04,9.07,8.04
8.00,8.29,8.42,8.00
8.59,8.97,9.01,8.45
9.17,9.35,9.80,8.66
