RETL,Direxion Daily Retail Bull 3X Shares ETF,NASDAQ
55.25,53.35,55.54,53.00
52.01,49.55,52.01,49.30
50.96,50.07,50.96,48.64
48.66,48.94,49.39,47.00
49.35,50.37,50.37,49.35
51.57,51.81,51.81,51.26
53.15,52.75,53.22,52.43
53.17,52.97,53.56,52.48
54.18,54.01,54.71,53.41
54.01,54.76,55.96,53.77
54.28,54.91,55.12,54.22
56.10,55.70,56.48,54.47
56.99,58.69,58.76,56.99
58.70,59.47,59.84,58.35
59.50,59.88,59.89,58.50
61.68,61.94,62.05,60.90
62.50,62.67,62.67,61.90
63.48,62.23,63.48,62.13
62.00,61.61,62.58,61.45
62.60,62.00,62.71,61.97
62.50,62.28,63.00,62.09
63.20,62.10,63.20,61.68
62.70,62.75,62.87,61.56
62.20,62.43,62.95,62.03
62.40,61.00,62.44,60.79
61.54,61.54,61.54,60.65
61.76,62.07,62.18,59.43
62.10,61.59,62.10,61.59
61.60,61.36,62.58,61.36
61.07,62.40,63.45,61.07
63.61,63.91,64.46,63.42
64.20,64.95,65.14,63.19
64.33,65.08,65.08,63.48
65.10,62.77,65.10,60.26
62.00,61.25,62.30,60.22
62.43,62.08,62.43,61.01
61.96,61.62,62.15,60.57
60.89,61.81,62.00,60.88
62.00,61.96,62.00,60.08
61.36,59.67,61.36,59.31
57.90,55.80,58.00,53.97
56.02,55.02,56.80,55.02
55.19,54.73,55.73,54.65
55.84,56.49,56.78,55.84
55.80,56.05,56.05,53.11
56.27,55.99,56.27,55.57
55.90,55.80,56.19,55.35
56.80,56.42,57.37,56.42
54.27,53.43,54.86,52.36
54.47,54.51,54.51,53.16
54.84,54.85,54.99,54.84
54.00,53.52,54.23,53.51
52.00,53.88,55.82,52.00
53.49,55.57,55.80,53.49
56.86,55.88,56.86,55.88
57.40,55.80,57.40,54.29
56.72,57.49,57.67,56.30
58.16,58.13,58.75,57.83
59.20,59.19,59.65,59.09
59.09,58.70,59.36,58.63
59.00,58.78,59.23,58.75
62.97,59.55,62.97,59.49
59.39,61.80,61.80,59.37
60.70,64.23,64.54,59.69
64.99,64.47,65.29,63.86
65.00,62.98,65.35,62.98
63.00,61.81,63.00,61.52
61.51,62.25,63.17,61.46
61.24,61.03,61.90,60.00
62.21,61.88,62.47,61.76
60.84,61.71,61.72,60.84
59.63,60.95,61.15,59.63
60.55,61.87,62.55,60.55
61.45,63.06,63.06,61.45
63.06,61.33,63.06,60.33
61.68,61.88,62.11,61.68
61.17,59.40,61.17,59.11
59.31,56.92,59.65,56.85
56.75,56.81,56.92,55.41
58.67,59.57,59.57,58.67
59.44,60.54,60.54,59.10
60.08,61.24,61.24,59.96
61.55,60.09,62.00,59.90
60.33,61.84,62.11,60.21
61.63,63.70,63.70,60.78
64.70,64.40,65.00,63.33
64.95,64.25,64.95,63.41
65.99,66.27,67.00,65.10
66.03,65.63,66.03,65.00
66.00,67.34,67.45,66.00
68.00,69.25,69.74,68.00
70.00,69.06,70.32,69.06
70.39,71.46,71.46,70.28
71.83,71.78,72.92,70.12
71.39,71.82,72.04,70.46
72.00,70.91,72.00,69.66
72.71,71.65,72.71,70.92
71.65,72.39,72.39,70.00
73.83,71.62,76.05,71.44
72.00,68.06,73.07,68.06
68.24,69.61,70.39,68.24
69.50,72.57,72.60,69.50
73.00,71.70,73.00,70.97
71.00,74.96,75.34,71.00
75.00,77.80,77.86,75.00
77.69,78.64,81.78,76.82
79.98,76.69,79.98,76.22
77.00,76.21,78.22,76.21
76.42,74.44,76.50,74.12
74.40,76.14,76.14,74.00
76.45,76.41,76.45,74.64
76.41,77.20,77.84,76.41
77.86,78.40,78.92,77.60
78.40,79.49,79.68,78.40
80.00,80.01,81.40,79.50
80.32,78.40,80.32,78.00
77.30,76.79,77.30,75.70
76.88,75.66,77.55,74.18
75.40,74.68,76.20,74.67
75.90,75.91,76.57,75.22
75.80,75.44,76.70,75.44
75.30,75.30,75.99,74.90
75.43,74.00,75.87,73.76
73.58,73.21,74.31,73.00
73.56,73.80,73.80,73.56
74.94,74.05,75.00,73.72
74.07,73.66,74.07,72.90
74.05,76.78,76.95,72.57
76.18,76.27,76.43,75.75
77.30,76.74,77.62,76.53
76.94,77.89,78.00,76.76
78.50,77.70,78.69,77.69
77.17,79.59,79.59,77.17
79.60,78.22,80.00,77.84
78.02,78.53,78.70,77.83
79.55,78.62,79.67,78.62
78.66,79.13,80.14,78.50
79.79,78.91,80.58,78.81
79.20,76.93,79.20,76.75
77.48,77.38,78.25,76.94
76.00,77.19,77.19,76.00
77.51,77.25,77.51,75.72
77.58,77.39,77.85,76.20
77.05,73.16,77.05,72.56
73.94,74.34,74.44,72.50
74.90,73.62,74.90,73.27
72.79,71.20,72.79,70.50
70.60,70.36,71.24,70.12
71.00,69.70,71.01,68.70
69.91,69.20,70.00,68.50
68.00,68.68,68.68,67.62
67.80,65.79,67.90,65.76
65.79,65.04,66.27,63.75
65.93,66.35,66.44,65.50
65.01,63.07,65.23,62.93
63.87,66.00,66.00,63.87
63.00,61.40,63.00,60.54
61.11,56.37,61.20,56.37
57.45,56.89,58.12,56.48
56.24,57.98,57.98,55.01
59.00,61.49,61.60,59.00
62.60,62.97,63.07,61.48
63.47,63.06,63.79,62.21
63.56,65.00,65.22,63.40
65.33,63.74,65.35,63.30
62.63,65.13,65.13,62.60
64.82,65.71,65.96,64.65
64.36,65.19,65.19,64.00
64.00,63.83,64.64,63.50
62.97,63.95,63.95,62.97
64.04,63.47,64.29,63.32
64.30,65.00,65.36,64.30
65.40,67.24,67.55,65.40
69.02,70.85,72.32,69.01
69.52,70.83,71.65,69.52
71.32,71.87,72.72,70.46
69.72,70.11,70.99,69.26
72.67,72.42,72.84,72.06
72.42,72.41,73.04,72.06
72.53,71.72,72.53,70.77
72.13,71.88,72.90,71.88
71.16,71.68,71.74,71.16
72.98,71.65,72.98,71.60
70.99,71.75,71.75,70.41
73.20,69.61,73.20,69.14
70.51,70.26,71.35,69.69
71.68,71.30,71.68,70.98
71.50,71.50,72.00,71.20
71.50,70.20,71.74,70.20
69.83,70.47,70.75,69.83
71.50,71.80,72.63,71.50
72.39,68.34,72.39,68.00
68.96,67.52,68.98,67.41
68.11,66.17,68.11,66.17
65.00,64.90,66.57,64.90
65.26,65.83,66.36,65.26
64.71,66.39,67.00,64.71
66.44,68.37,68.66,66.44
68.99,69.50,70.01,68.99
69.50,67.44,69.50,67.44
67.95,65.94,68.00,65.54
64.99,62.64,64.99,61.82
62.20,64.40,64.40,61.72
64.38,65.75,65.75,64.02
65.04,61.13,65.04,61.03
60.00,58.60,60.09,58.24
58.90,59.25,60.20,58.90
59.87,58.26,59.87,58.26
60.80,61.12,61.12,60.80
62.00,61.86,62.05,61.86
60.82,62.85,62.90,60.82
64.35,64.96,65.00,63.85
63.99,63.29,64.08,63.29
63.78,64.32,64.43,63.78
63.00,61.14,63.00,61.00
62.50,62.40,62.50,60.15
61.11,62.25,62.25,61.11
61.92,61.87,61.92,61.23
62.53,62.73,63.00,62.53
63.88,63.62,63.94,63.26
62.50,62.08,62.50,62.08
61.25,58.63,61.25,58.63
58.07,57.79,58.09,56.72
56.79,59.00,60.00,56.79
58.59,59.75,59.75,58.59
61.68,62.88,62.88,61.68
63.20,62.02,63.20,62.02
61.84,60.16,62.03,60.16
57.80,58.23,58.23,57.00
58.80,60.00,60.00,58.80
59.80,60.26,60.26,59.46
59.00,57.96,59.21,57.71
58.28,57.90,58.28,57.90
59.81,59.48,60.14,59.48
59.98,60.43,60.43,59.86
62.48,60.85,62.48,60.37
59.37,60.24,60.32,59.37
60.24,60.24,60.24,60.24
61.25,61.56,61.56,60.95
61.10,61.87,62.01,61.10
61.66,61.70,61.70,61.66
62.50,62.90,63.29,62.50
62.96,64.75,65.00,62.64
65.73,66.23,66.72,65.73
68.19,66.03,68.19,65.65
67.32,65.76,67.32,65.76
65.60,65.16,66.05,65.13
64.10,62.40,64.10,62.40
62.40,61.91,62.40,61.81
61.45,63.10,63.10,61.45
63.91,63.97,63.97,63.46
64.20,65.00,65.00,64.01
65.38,64.83,65.66,64.73
64.46,63.82,64.46,63.82
64.27,64.68,64.68,64.27
65.72,65.20,65.80,65.20
64.11,64.60,65.10,63.78
64.09,63.53,64.10,63.23
63.13,64.05,64.51,63.13
64.61,64.76,64.76,64.33
64.42,66.69,66.70,64.42
67.98,66.65,67.98,66.65
68.03,68.85,68.85,67.95
68.25,67.70,68.41,67.70
67.15,66.25,67.15,66.00
67.52,67.50,67.52,67.00
64.41,65.51,66.04,64.41
65.70,67.00,67.00,65.70
68.00,67.45,68.00,67.45
67.25,67.46,67.52,67.19
67.45,67.29,67.45,66.96
66.00,65.70,66.70,65.70
65.37,67.54,67.54,65.37
66.30,66.52,66.52,66.30
67.19,67.05,67.19,66.57
66.57,67.01,67.15,66.47
67.19,68.58,68.58,67.19
66.06,63.74,66.06,63.60
63.52,63.90,63.90,63.00
64.43,63.88,65.00,63.88
63.83,64.88,64.88,63.83
63.27,62.03,64.11,61.97
60.91,61.10,62.72,60.20
61.71,62.56,62.98,61.71
61.38,61.62,62.24,61.01
63.07,62.73,63.07,62.73
62.50,62.50,62.50,62.50
64.19,65.60,65.64,63.00
66.30,66.13,66.46,65.33
65.12,65.75,65.89,65.12
64.61,65.03,65.96,64.61
64.78,66.90,66.90,64.78
67.46,65.08,67.46,65.08
67.93,68.47,68.88,67.93
70.35,72.39,72.55,70.35
73.00,74.50,74.50,71.57
75.43,74.68,75.43,74.15
75.61,75.68,75.95,74.75
77.56,76.18,77.56,75.98
75.84,77.30,77.46,75.84
76.71,77.39,77.66,76.71
76.50,77.30,77.39,76.33
76.82,77.17,77.42,76.82
77.50,77.20,78.00,76.94
78.37,77.00,78.37,77.00
78.47,79.10,79.77,78.47
77.17,80.11,80.22,77.17
80.64,78.71,80.64,77.89
77.64,76.00,77.64,76.00
76.97,76.46,76.97,75.41
75.98,76.15,76.15,75.61
76.61,76.14,76.74,75.72
75.56,74.96,75.56,74.72
74.18,77.80,77.80,74.18
78.00,77.30,78.00,76.55
78.74,78.00,78.74,77.70
78.81,79.35,79.98,78.80
77.35,75.06,77.35,75.06
74.79,74.27,75.12,74.26
74.10,77.23,77.55,74.10
76.67,74.60,77.02,74.50
75.26,75.93,75.93,74.75
74.14,74.28,75.08,73.91
74.30,74.71,74.76,73.44
73.05,72.39,73.38,72.39
72.67,73.50,73.51,70.84
76.00,76.68,76.68,75.68
77.60,76.10,77.60,75.51
74.05,73.30,74.60,73.30
74.53,76.50,76.50,73.40
76.50,73.74,76.64,73.64
74.50,72.49,74.50,72.46
72.25,71.00,72.25,70.87
69.64,70.00,70.50,69.47
68.00,64.45,68.58,62.10
64.00,65.00,66.52,63.01
66.43,67.05,67.55,66.43
65.52,70.08,70.08,65.52
70.80,74.47,74.47,70.80
75.27,74.33,75.90,74.03
75.93,75.63,76.75,74.84
72.86,73.73,73.73,72.27
73.64,74.45,74.83,73.26
74.40,75.00,75.00,74.33
75.60,74.60,76.14,74.59
75.57,76.76,77.31,75.57
79.20,78.27,79.59,78.27
79.33,78.42,79.59,77.81
77.50,78.18,78.47,77.00
79.52,78.11,79.94,77.94
78.51,80.42,80.42,78.50
80.00,81.55,82.00,80.00
81.35,83.30,83.30,81.35
83.75,83.11,83.75,82.89
82.77,85.48,85.66,82.77
85.86,87.77,87.82,85.86
87.63,88.94,89.02,87.29
89.34,87.74,89.34,87.50
87.03,87.45,87.75,86.14
86.51,90.86,91.39,86.51
91.83,93.14,93.57,89.05
95.86,94.01,96.64,93.94
96.30,95.53,96.38,95.05
97.47,94.64,97.47,93.88
95.44,94.63,95.44,94.00
95.90,99.32,100.61,95.90
100.19,95.08,100.19,94.48
95.98,95.91,96.60,94.52
98.35,95.71,98.35,94.70
95.08,95.63,95.63,93.39
96.56,94.66,96.56,93.89
95.14,93.85,95.90,93.20
91.95,94.68,94.68,91.45
94.59,91.23,95.97,91.23
93.97,94.82,97.45,93.97
93.13,93.39,96.50,93.13
95.79,94.89,96.80,92.45
94.19,89.04,94.61,89.00
90.24,94.20,94.29,89.78
96.54,98.00,98.00,94.98
99.75,98.05,99.75,96.70
99.00,101.29,101.29,98.92
101.47,102.95,103.57,101.47
105.00,101.82,105.00,101.76
101.91,103.07,103.81,101.91
104.41,105.13,105.36,102.41
104.59,104.75,105.93,103.64
106.00,104.35,107.72,104.35
104.48,102.19,105.53,100.70
100.01,97.42,100.33,96.74
97.79,96.61,99.60,94.19
99.00,103.18,103.74,99.00
106.27,107.50,108.02,105.05
106.50,102.61,106.50,102.61
102.59,101.70,102.59,100.00
104.07,99.41,105.53,98.70
96.00,96.25,97.57,94.00
96.58,93.62,97.26,93.00
92.50,96.00,96.00,91.00
96.03,94.48,97.00,92.00
93.79,97.65,98.64,93.79
99.00,104.54,105.61,99.00
105.50,106.27,107.95,104.68
108.53,106.95,108.53,105.00
105.50,105.50,107.00,103.43
108.00,102.23,108.00,102.12
102.11,105.67,106.60,101.70
107.00,105.21,110.00,104.78
104.93,107.74,108.51,100.04
109.66,115.09,115.10,109.44
113.82,116.36,117.95,113.82
119.00,119.75,120.09,118.19
121.49,118.81,121.49,118.42
116.04,116.53,119.36,116.01
120.91,120.47,121.00,118.22
121.95,120.97,122.00,119.50
121.95,122.40,122.40,120.00
124.41,123.53,124.41,121.28
123.41,122.49,123.41,119.67
122.00,122.70,122.75,121.09
123.13,120.68,123.38,120.68
121.06,124.19,124.45,119.00
127.26,124.05,127.26,123.15
127.13,126.61,128.00,124.85
128.70,127.88,128.80,125.62
129.00,126.76,129.00,125.22
127.50,126.77,127.88,125.80
127.32,129.90,129.90,126.77
131.56,128.22,131.56,125.37
127.12,125.11,128.44,124.07
125.00,128.10,128.40,125.00
129.30,122.61,129.30,122.60
122.31,124.77,125.48,122.31
122.00,121.47,122.40,120.17
123.30,119.21,123.30,119.01
122.99,126.97,127.20,122.66
127.48,124.93,127.48,122.30
124.09,128.26,128.63,124.09
129.34,127.50,129.34,126.00
128.77,127.80,129.53,122.10
127.90,128.24,129.11,127.00
130.70,132.69,133.45,128.60
134.93,132.04,134.93,132.04
131.57,132.50,134.20,131.16
131.75,126.01,132.84,126.01
123.47,123.58,124.91,121.16
125.10,125.25,126.04,124.14
127.51,129.57,130.75,127.50
127.51,128.91,132.00,127.07
127.20,125.21,128.41,124.00
125.00,128.30,128.50,125.00
126.31,130.14,131.48,125.24
131.49,127.50,131.49,127.05
129.20,131.73,131.73,128.85
131.80,130.26,131.80,128.00
128.32,131.66,131.66,128.32
131.90,129.47,132.27,129.47
130.32,129.18,130.64,126.80
132.00,127.07,132.00,127.05
127.00,128.56,129.89,126.65
127.71,121.85,127.71,121.60
122.66,126.67,126.67,122.66
127.57,127.46,128.84,126.50
128.75,127.26,128.75,125.19
127.00,129.59,130.50,127.00
133.65,137.40,138.31,133.65
139.00,132.00,139.00,132.00
131.67,129.85,131.86,128.10
128.50,124.25,128.50,123.00
124.75,120.36,125.69,119.40
121.20,126.00,126.00,121.20
126.38,127.25,128.18,126.00
127.21,123.64,127.21,123.01
121.16,123.23,123.23,120.53
122.70,127.18,127.96,122.70
129.62,131.23,133.04,128.97
132.00,130.35,133.18,130.02
128.30,131.21,131.26,128.00
130.84,126.51,130.84,126.16
128.01,125.27,128.01,124.51
125.66,129.00,129.00,125.66
129.70,131.34,131.99,128.84
132.00,127.60,132.00,127.20
32.32,31.41,32.32,31.20
31.51,31.97,32.44,31.40
31.48,31.49,32.06,31.38
31.91,30.80,31.91,30.66
30.79,31.54,31.74,30.53
31.25,31.40,31.49,31.17
31.50,30.80,31.50,30.58
30.79,30.85,31.20,30.56
30.50,31.06,31.59,30.50
31.41,32.12,32.29,31.41
32.00,31.41,32.10,31.21
31.42,30.84,31.42,30.65
30.46,30.02,30.68,30.00
30.00,30.15,30.29,29.72
30.05,31.11,31.11,30.05
31.36,31.12,31.89,31.12
31.25,31.00,31.25,30.73
30.75,30.40,30.75,30.06
30.16,30.72,30.82,30.16
30.42,31.23,31.35,30.42
31.50,32.20,32.44,31.50
32.20,32.22,32.45,32.20
32.50,32.30,32.53,32.26
32.41,32.79,32.91,32.31
32.50,32.35,33.25,32.30
32.26,31.98,32.47,31.98
31.72,31.98,32.46,31.72
31.51,30.34,31.83,30.20
30.70,30.45,30.73,30.00
30.73,31.26,31.78,30.70
31.22,30.86,31.50,30.62
30.04,31.02,31.45,30.04
31.50,32.00,32.09,30.39
31.61,30.78,31.96,30.58
31.84,31.11,31.84,30.99
31.61,32.26,32.47,31.61
32.80,33.82,33.94,32.49
34.01,34.15,34.25,33.55
33.83,33.94,34.13,33.57
34.43,35.50,35.50,34.38
36.00,35.04,36.00,34.90
35.73,35.00,36.24,34.75
34.85,34.65,35.07,34.35
34.01,35.16,35.50,34.01
35.51,34.24,35.51,34.00
34.92,35.11,37.69,34.92
34.80,34.70,35.61,34.31
35.01,35.02,35.07,33.78
35.50,36.10,36.23,35.32
36.10,36.40,36.79,35.41
37.00,36.89,37.20,36.60
37.59,36.33,37.59,35.65
36.75,36.91,37.17,36.00
38.50,38.17,38.50,37.62
38.66,36.71,38.66,36.04
36.25,35.97,36.89,35.25
36.21,36.75,37.55,36.21
36.50,36.90,36.93,36.00
36.17,36.35,36.62,34.54
36.90,37.27,37.94,36.40
37.55,37.80,37.86,37.35
37.60,38.00,38.23,36.95
38.19,38.45,39.22,38.19
38.75,38.14,38.92,37.50
37.55,36.04,37.71,36.03
35.68,32.21,35.68,32.01
27.25,28.50,32.50,15.00
31.00,29.14,33.95,29.14
29.72,31.14,31.34,28.16
31.76,33.07,33.40,31.70
32.90,32.49,33.46,32.31
32.30,32.47,32.90,31.85
30.00,29.70,31.22,29.23
30.70,31.35,31.45,30.26
31.81,31.30,32.63,31.30
30.50,30.39,30.81,29.75
31.63,32.39,32.39,31.20
33.38,31.56,33.50,31.15
30.89,31.49,32.10,30.89
31.45,32.12,32.12,31.22
31.72,31.44,31.98,31.17
31.50,32.16,32.37,31.01
31.72,33.20,33.27,31.72
33.61,33.36,35.28,33.31
32.49,32.21,33.36,31.95
32.93,32.75,33.50,32.21
32.00,32.05,32.07,31.20
31.90,32.12,32.19,31.61
32.13,31.79,32.24,31.00
33.00,32.06,33.21,31.52
31.10,29.62,31.68,29.00
29.22,28.94,29.99,28.31
30.14,30.80,30.91,29.76
31.34,31.58,31.58,30.12
30.58,32.38,32.38,29.89
33.34,33.96,34.10,33.00
33.93,32.86,34.12,32.36
34.14,33.22,34.14,32.59
33.60,34.10,34.24,32.51
34.47,34.38,34.49,33.67
35.08,35.08,35.20,34.39
34.62,34.19,35.21,34.13
34.30,32.03,34.54,31.81
32.61,32.72,32.80,31.57
32.88,33.43,33.43,32.76
32.99,33.72,33.83,32.99
33.57,33.17,33.61,32.90
33.39,33.00,33.55,32.93
33.02,33.84,34.03,33.02
36.23,34.12,36.23,33.85
34.32,35.30,35.37,34.20
35.62,34.86,35.62,34.57
35.20,35.93,35.99,34.72
35.93,36.41,36.43,35.56
36.43,36.68,37.32,36.26
37.00,36.98,37.16,35.72
36.99,37.52,37.80,36.99
37.71,37.88,38.16,37.23
38.48,38.83,38.89,37.79
39.00,38.54,39.14,37.98
38.69,37.00,38.69,36.21
36.51,37.93,37.93,36.51
38.00,36.85,38.00,36.72
36.25,35.77,36.73,35.77
34.95,31.81,34.95,31.81
31.42,33.44,33.44,31.33
34.98,34.73,35.54,34.17
35.36,36.28,36.28,34.65
36.35,36.20,36.82,36.01
36.96,37.92,37.92,36.83
38.07,39.17,39.44,38.00
38.56,39.22,39.60,37.91
39.25,39.91,40.24,39.25
40.48,39.90,40.48,39.50
39.94,38.47,39.94,38.25
38.99,39.26,39.40,38.49
39.10,38.84,39.96,38.74
39.09,37.92,39.50,37.51
38.03,40.00,40.08,38.03
40.00,39.38,40.00,38.72
38.36,40.03,40.18,38.20
39.76,38.20,40.42,37.72
38.16,38.40,39.24,38.06
37.12,36.10,37.49,35.96
36.20,37.50,37.50,35.47
38.90,37.23,38.90,37.20
37.99,38.99,39.21,37.22
39.50,37.34,39.50,37.34
36.87,35.92,36.89,35.92
36.30,36.18,36.51,35.69
36.56,37.04,37.31,36.45
37.90,37.74,37.90,37.23
37.85,37.50,37.85,37.30
37.37,37.77,37.77,36.96
38.30,39.45,39.69,38.30
39.45,38.90,39.50,38.83
39.05,37.64,39.05,37.60
35.76,35.53,35.76,34.38
36.02,35.89,36.35,35.32
34.50,35.27,35.53,34.43
33.56,33.58,35.25,33.02
34.50,31.80,34.50,31.65
32.26,33.24,33.35,31.56
34.31,33.94,34.68,32.95
34.30,29.94,34.30,29.60
29.73,30.06,30.91,28.15
27.57,28.50,29.12,27.57
28.61,29.12,29.89,28.42
28.31,28.06,28.65,25.51
28.33,28.99,30.17,28.04
30.29,30.74,31.00,30.22
30.52,30.20,31.14,30.18
30.56,31.01,31.26,30.17
30.80,29.80,31.52,29.27
30.75,31.80,31.80,30.13
30.50,31.79,31.87,29.97
31.08,32.24,32.47,30.57
31.32,30.69,31.43,30.36
30.95,28.84,30.95,27.69
28.01,28.02,28.06,27.00
27.51,25.37,27.51,25.26
24.16,24.11,24.79,22.94
23.49,24.28,25.01,23.39
25.01,24.53,25.71,24.53
24.36,24.71,24.71,23.45
25.25,25.71,25.81,24.92
26.57,27.46,27.66,26.54
28.19,28.85,29.08,28.19
29.00,27.84,29.01,27.55
27.03,28.21,28.21,26.75
28.97,30.01,30.10,28.97
30.31,29.99,30.53,29.51
29.30,31.06,31.17,28.60
31.35,31.96,31.97,30.72
32.35,31.49,32.35,31.30
31.56,30.70,31.85,30.70
31.16,32.67,32.73,30.73
32.62,32.82,33.00,32.22
32.65,32.92,32.96,32.00
33.00,33.09,33.67,32.84
32.85,32.42,33.24,31.94
32.10,32.60,33.56,32.10
33.20,32.73,33.20,32.43
32.95,33.11,33.85,31.86
33.85,34.37,34.42,33.85
34.35,34.80,35.00,34.19
34.39,34.85,35.18,34.24
34.35,35.07,35.50,34.22
35.00,34.66,35.00,34.28
34.72,34.67,35.17,34.48
34.72,34.69,34.93,34.25
34.50,34.66,35.07,34.49
34.74,34.90,35.12,34.58
34.30,35.22,35.22,34.30
35.25,35.81,36.26,35.25
35.70,37.09,37.17,35.70
37.68,37.74,38.00,37.50
37.70,37.35,37.84,37.17
36.76,38.18,38.30,36.45
38.30,37.36,38.30,37.06
36.77,36.40,37.07,36.40
36.75,37.46,37.55,36.75
37.01,35.70,37.01,35.32
36.35,35.37,36.35,34.97
35.50,35.00,36.09,35.00
34.97,36.13,36.20,34.64
36.51,37.24,37.28,36.51
37.48,37.40,37.65,36.95
37.50,38.14,38.14,37.41
38.00,39.03,39.08,38.00
39.00,37.85,39.02,37.40
38.27,38.00,38.27,37.83
38.37,37.15,38.37,37.11
37.30,36.85,37.30,36.00
36.72,36.85,37.06,36.20
37.14,37.07,37.46,36.90
36.89,37.09,37.25,36.49
36.82,35.55,37.39,35.29
37.32,36.96,37.69,36.34
37.01,38.93,39.00,37.01
38.01,37.83,38.52,37.62
36.93,37.98,38.02,36.89
38.50,36.12,38.50,36.07
36.00,37.25,37.25,35.61
37.68,38.21,38.61,37.62
39.05,39.38,39.39,38.86
38.85,36.83,38.85,36.70
37.28,37.08,37.43,36.31
36.67,35.32,36.67,35.25
35.39,36.61,36.91,35.25
36.24,34.64,36.24,34.39
33.66,33.87,34.51,33.27
34.41,35.30,35.31,34.41
35.97,35.93,36.25,35.82
36.03,35.17,36.14,35.17
35.47,36.57,36.73,35.47
37.03,37.29,37.56,36.75
38.00,38.46,38.68,38.00
38.65,38.76,38.91,38.56
38.83,39.06,39.15,38.64
38.85,38.85,39.36,38.85
38.91,39.71,39.71,38.48
39.53,39.42,39.53,38.56
39.30,38.85,39.30,38.45
39.13,39.00,39.50,39.00
38.99,39.12,39.38,38.90
38.73,38.85,38.90,38.65
38.00,37.82,38.17,37.52
37.82,37.02,38.22,37.01
36.80,36.69,37.00,36.16
37.16,37.17,37.90,37.16
36.60,37.53,37.65,36.26
37.04,36.91,37.50,36.91
38.37,37.70,38.88,37.70
37.71,37.86,37.92,37.45
38.42,37.50,38.42,37.50
38.39,38.20,38.44,37.96
35.01,36.82,37.20,34.43
35.74,35.30,35.85,34.13
36.30,37.00,37.00,35.91
38.13,38.16,38.45,38.00
38.30,38.65,38.85,37.77
38.88,39.69,39.86,38.88
39.65,39.44,39.65,38.75
38.82,40.74,40.83,38.31
41.00,40.62,41.23,40.31
41.87,42.93,42.98,41.85
43.90,43.85,44.17,43.44
44.25,43.40,44.32,43.05
43.64,42.65,43.64,42.49
43.33,43.15,43.65,42.92
43.60,42.47,43.60,42.46
42.34,43.54,43.76,42.34
43.51,42.88,43.51,42.77
43.50,43.60,43.63,43.08
43.60,42.88,43.60,42.70
43.48,43.42,43.68,43.42
43.35,43.84,43.92,43.26
44.21,44.18,44.87,43.96
44.60,43.54,44.60,43.08
43.96,45.00,45.00,43.46
45.54,45.61,45.77,44.82
45.94,46.09,46.38,45.44
46.00,44.20,46.00,43.87
43.50,44.14,44.14,43.09
44.14,44.31,44.65,43.77
45.29,45.25,45.72,44.94
46.23,44.89,46.23,44.68
45.65,44.44,45.65,44.30
45.15,44.67,45.15,44.51
45.71,46.07,46.62,45.33
45.94,46.23,46.51,45.60
46.60,46.38,46.80,46.31
45.86,45.25,46.10,45.25
44.81,44.37,44.81,43.51
44.79,44.42,44.79,44.32
44.54,44.66,44.89,44.36
44.49,44.37,44.49,44.10
44.97,44.86,45.47,44.85
45.16,44.34,45.16,44.31
44.27,43.28,44.27,43.24
43.27,43.11,43.85,42.66
43.28,43.53,43.65,43.28
43.26,42.55,43.53,42.47
42.36,42.72,42.72,41.80
42.54,42.53,42.59,41.90
43.23,42.96,43.38,42.69
43.05,43.33,43.33,42.65
43.09,42.85,43.09,42.50
42.81,41.68,42.81,41.54
40.81,38.52,40.81,38.52
38.00,40.05,40.32,38.00
40.00,38.46,40.00,38.13
38.55,38.36,39.33,38.24
38.68,39.56,39.74,38.00
38.90,39.69,39.80,38.90
40.21,39.53,40.50,39.28
40.02,39.66,40.02,39.44
39.59,40.56,40.56,39.47
40.96,41.45,41.73,40.96
41.46,41.42,41.69,41.40
41.00,40.10,41.20,40.10
40.13,41.63,41.63,40.13
41.90,41.59,42.00,41.51
41.52,41.23,42.35,40.92
41.91,42.55,42.94,41.76
41.84,42.51,42.65,41.84
42.72,42.02,42.76,41.85
42.31,42.54,42.97,42.28
42.52,42.80,42.80,41.99
42.99,42.34,43.00,41.89
43.10,41.91,43.10,41.88
41.93,40.63,41.93,40.29
40.57,41.14,41.44,40.57
40.75,40.99,41.39,40.00
41.49,40.69,41.57,40.69
40.27,39.48,40.27,39.33
40.71,40.62,40.96,40.46
41.07,40.82,41.07,40.30
40.45,40.70,40.79,40.45
40.32,41.07,41.09,40.17
42.25,42.44,42.60,42.02
42.44,41.26,42.44,41.25
40.80,41.06,41.17,40.70
40.07,39.63,40.39,39.60
39.63,38.22,39.63,37.56
38.13,38.73,38.77,38.13
39.00,37.30,39.00,36.79
37.16,36.88,37.49,36.74
37.02,36.23,37.27,35.99
36.10,35.51,36.37,35.51
37.01,37.99,38.05,37.01
37.99,38.05,38.69,37.50
34.35,38.67,38.75,34.35
39.38,38.83,40.35,38.40
38.05,39.19,39.19,38.05
40.10,38.35,40.26,38.29
39.41,38.86,39.41,38.47
39.15,39.75,39.96,38.85
39.81,41.08,41.15,39.71
41.35,40.95,41.43,40.81
41.29,42.20,42.25,41.29
42.90,44.50,44.64,42.90
44.72,44.47,44.72,44.10
45.00,44.70,45.23,44.59
44.48,43.34,44.48,43.05
43.70,43.00,43.81,42.97
43.02,41.97,43.92,41.85
41.91,41.67,42.56,40.71
