WAFDW,Washington Federal,NASDAQ
4.22,4.22,4.22,4.22
4.22,4.22,4.22,4.22
4.22,4.22,4.22,4.22
4.22,4.22,4.22,4.22
4.62,4.62,4.62,4.62
4.38,4.39,4.39,4.38
4.71,4.66,4.71,4.66
4.66,4.66,4.66,4.66
4.66,4.66,4.66,4.66
4.66,4.66,4.66,4.66
5.25,5.01,5.25,5.01
5.01,5.01,5.01,5.01
5.34,5.33,5.34,5.33
5.33,5.33,5.33,5.33
5.39,5.39,5.39,5.36
5.39,5.39,5.39,5.39
5.39,5.39,5.39,5.39
5.40,5.40,5.40,5.40
5.54,5.59,5.59,5.54
5.69,6.19,6.25,5.69
6.19,6.19,6.19,6.19
6.19,6.19,6.19,6.19
6.19,6.11,6.19,6.01
6.49,6.49,6.49,6.49
6.56,6.56,6.56,6.56
7.11,6.50,7.11,6.50
5.61,5.61,5.61,5.61
5.61,5.61,5.61,5.61
6.16,6.19,6.19,6.16
6.19,6.19,6.19,6.19
6.35,6.44,6.44,6.35
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
6.44,6.44,6.44,6.44
5.32,6.75,6.75,5.32
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
6.43,5.89,6.43,5.89
5.89,5.89,5.89,5.89
5.89,5.89,5.89,5.89
5.84,5.84,5.84,5.84
6.12,6.19,6.19,5.85
6.28,6.28,6.28,6.28
6.28,6.28,6.28,6.28
6.28,6.28,6.28,6.28
5.50,5.50,5.50,5.50
5.99,5.98,5.99,5.98
6.03,6.03,6.03,6.03
6.03,6.03,6.03,6.03
6.03,6.03,6.03,6.03
6.03,6.03,6.03,6.03
5.99,5.99,5.99,5.99
6.08,6.08,6.08,6.08
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.12,6.12,6.12,6.12
6.24,6.05,6.24,6.05
5.95,6.35,6.75,5.95
6.40,6.59,6.59,6.40
6.59,6.59,6.59,6.59
6.59,6.59,6.59,6.59
6.59,6.59,6.59,6.59
6.49,7.30,7.69,6.49
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
7.30,7.30,7.30,7.30
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.95,6.95,6.95,6.95
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.11,6.11,6.11,6.11
6.58,6.55,6.58,6.55
6.09,7.60,7.60,6.09
7.60,7.60,7.60,7.60
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
6.90,7.97,7.97,6.90
7.99,7.96,7.99,7.96
7.96,7.96,7.96,7.96
7.96,7.96,7.96,7.96
7.96,7.96,7.96,7.96
7.96,7.96,7.96,7.96
7.80,7.93,7.93,7.80
7.93,7.93,7.93,7.93
7.93,7.93,7.93,7.93
7.93,7.93,7.93,7.93
7.52,7.65,7.65,7.37
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.00,7.00,7.00,7.00
7.05,7.50,7.50,7.05
7.42,7.42,7.42,7.42
7.10,7.50,7.50,7.10
7.50,7.50,7.50,7.50
8.85,8.64,8.85,8.10
8.59,8.59,8.59,8.59
7.87,7.87,7.87,7.87
7.87,7.87,7.87,7.87
7.87,7.87,7.87,7.87
7.87,7.87,7.87,7.87
7.87,7.87,7.87,7.87
7.87,7.87,7.87,7.87
7.87,7.87,7.87,7.87
7.87,7.87,7.87,7.87
7.75,7.70,7.75,7.50
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
7.70,7.70,7.70,7.70
8.19,7.84,8.19,7.84
7.84,7.49,8.31,7.49
7.49,7.49,7.49,7.49
7.49,7.49,7.49,7.49
7.49,7.49,7.49,7.49
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
7.92,7.92,7.92,7.92
5.66,6.75,7.25,5.66
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.01,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
6.34,6.34,6.34,6.34
7.01,6.75,7.10,6.75
7.09,7.09,7.09,7.03
7.80,7.78,7.80,7.78
7.78,7.78,7.78,7.78
7.75,7.75,7.75,7.75
8.12,7.55,8.12,7.55
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.11,7.13,6.93
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.11,7.11,7.11,7.11
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
7.05,7.05,7.05,7.05
5.00,5.49,5.68,5.00
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.79,5.79,5.79,5.79
5.12,5.10,5.12,5.10
5.50,5.50,5.50,5.50
5.10,5.10,5.10,5.10
5.50,5.50,5.50,5.50
5.45,5.45,5.45,5.45
5.45,5.45,5.45,5.45
5.21,5.21,5.21,5.21
5.59,5.59,5.59,5.59
5.59,5.59,5.59,5.59
5.70,6.10,6.10,5.67
6.10,6.16,6.16,6.10
6.33,6.51,6.53,6.31
6.51,6.51,6.51,6.51
6.51,6.51,6.51,6.51
6.60,6.70,6.70,6.60
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.70,6.70,6.70,6.70
6.00,6.05,7.00,6.00
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.18,6.13,6.18,6.13
6.13,6.13,6.13,6.13
6.13,6.13,6.13,6.13
6.35,5.86,6.35,5.86
5.86,5.86,5.86,5.86
5.86,5.86,5.86,5.86
5.86,5.86,5.86,5.86
5.86,5.86,5.86,5.86
5.86,5.86,5.86,5.86
5.86,5.86,5.86,5.86
5.55,5.55,5.55,5.55
5.75,5.80,5.80,5.58
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.80,5.80,5.80,5.80
5.75,5.75,5.75,5.75
5.75,5.75,5.75,5.75
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.62,5.62,5.62,5.62
5.90,5.90,5.90,5.90
6.01,6.01,6.01,6.01
6.00,5.55,6.02,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
6.10,6.01,6.10,5.10
6.01,6.01,6.01,6.01
6.01,6.01,6.01,6.01
6.01,6.01,6.01,6.01
6.01,6.01,6.01,6.01
6.01,6.01,6.01,6.01
6.01,6.01,6.01,6.01
6.01,6.01,6.01,6.01
5.80,5.22,5.80,5.20
5.22,5.22,5.22,5.22
5.60,5.57,6.03,5.42
5.80,5.70,5.80,5.70
5.87,5.75,5.87,5.75
5.50,5.50,5.55,5.50
5.46,5.40,5.46,5.40
5.40,5.40,5.40,5.40
5.04,5.37,5.37,5.00
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.37,5.37,5.37,5.37
5.53,5.53,5.53,5.53
5.35,5.07,5.35,5.07
5.07,5.07,5.07,5.07
5.07,5.07,5.07,5.07
5.07,5.07,5.07,5.07
5.07,5.07,5.07,5.07
5.07,5.07,5.07,5.07
5.07,5.07,5.07,5.07
5.07,5.07,5.07,5.07
5.07,5.07,5.07,5.07
5.12,5.11,5.12,5.11
4.21,4.21,4.21,4.21
4.18,4.90,4.90,4.18
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.93,4.93,4.93,4.93
4.93,4.93,4.93,4.93
4.93,4.93,4.93,4.93
4.93,4.93,4.93,4.93
4.93,4.93,4.93,4.93
4.93,4.93,4.93,4.93
4.93,4.93,4.93,4.93
4.96,4.96,4.96,4.96
4.96,4.96,4.96,4.96
4.72,4.83,4.83,4.72
4.85,4.80,4.85,4.76
4.88,4.88,4.88,4.88
4.88,4.88,4.88,4.88
4.60,4.60,4.60,4.60
4.89,4.89,4.89,4.89
4.95,4.90,4.95,4.85
4.90,4.90,4.90,4.90
5.24,5.40,5.44,5.24
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
5.21,5.20,5.21,5.16
5.22,5.39,5.39,5.21
5.39,5.39,5.39,5.39
5.44,5.43,5.45,5.43
5.46,5.47,5.47,5.46
5.41,5.49,5.49,5.38
5.49,5.49,5.49,5.49
5.54,5.54,5.54,5.54
5.54,5.54,5.54,5.54
5.47,5.41,5.47,5.35
5.30,5.35,5.44,5.30
5.35,5.38,5.38,5.35
5.40,5.36,5.46,5.36
5.33,5.34,5.34,5.17
5.40,5.44,5.44,5.39
5.44,5.44,5.44,5.44
5.41,5.26,5.41,5.26
5.14,5.14,5.14,5.14
5.17,5.30,5.30,5.17
5.18,5.16,5.31,5.16
5.19,5.24,5.24,5.19
5.27,5.45,5.54,5.27
5.41,5.28,5.41,5.28
4.96,5.49,5.49,4.96
5.49,5.49,5.49,5.49
5.49,5.49,5.49,5.49
5.25,5.36,5.36,5.25
5.20,5.20,5.20,5.20
5.01,5.13,5.13,5.01
5.07,5.39,5.39,5.07
5.39,5.39,5.39,5.39
5.38,5.40,5.44,5.38
5.40,5.40,5.40,5.40
5.40,5.40,5.40,5.40
4.75,4.75,4.75,4.75
5.38,5.36,5.38,5.35
5.44,5.59,5.59,5.44
5.47,5.47,5.47,5.47
5.53,5.53,5.64,5.53
5.53,5.53,5.53,5.53
5.53,5.53,5.53,5.53
5.05,5.05,5.05,5.05
5.05,5.05,5.05,5.05
5.05,5.05,5.05,5.05
5.14,5.14,5.14,5.10
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.14,5.14,5.14,5.14
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.19,5.19,5.19,5.19
5.20,5.24,5.24,5.20
5.24,5.24,5.24,5.24
5.25,5.34,5.34,5.25
5.34,5.34,5.34,5.34
5.34,5.34,5.34,5.34
5.34,5.34,5.34,5.34
5.34,5.34,5.34,5.34
5.34,5.34,5.34,5.34
5.34,5.34,5.34,5.34
5.00,4.45,5.00,4.43
4.50,4.32,4.50,3.60
4.55,4.65,4.65,4.55
4.53,4.41,4.54,4.41
4.60,4.60,4.60,4.60
4.67,4.72,4.72,4.67
4.96,4.96,4.97,4.96
4.98,5.00,5.00,4.98
4.90,4.90,4.90,4.85
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
4.90,4.90,4.90,4.90
5.50,5.50,5.50,5.50
5.73,5.73,5.74,5.73
5.73,5.73,5.73,5.73
5.73,5.73,5.73,5.73
5.31,5.30,5.31,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.16,5.30,5.30,5.16
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.33,5.20,5.33,5.19
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.61,5.58,5.61,5.53
5.58,5.58,5.58,5.58
5.58,5.58,5.58,5.58
5.58,5.58,5.58,5.58
5.58,5.58,5.58,5.58
6.18,6.22,6.25,6.18
6.22,6.22,6.22,6.22
6.68,6.68,6.68,6.68
6.29,6.79,6.79,6.29
6.79,6.79,6.79,6.79
6.79,6.79,6.79,6.79
6.76,6.76,6.76,6.76
6.75,6.75,6.75,6.75
6.75,6.75,6.75,6.75
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
7.17,7.17,7.17,7.17
6.45,6.34,6.45,6.34
6.50,6.05,7.84,5.92
6.05,6.05,6.05,6.05
6.64,6.56,6.84,6.56
6.32,6.32,6.32,6.32
6.32,6.32,6.32,6.32
6.32,6.32,6.32,6.32
6.13,6.13,6.13,6.13
6.14,6.14,6.14,6.14
5.92,5.85,6.07,5.85
6.47,6.03,6.47,6.03
6.03,6.03,6.03,6.03
6.03,6.03,6.03,6.03
5.96,5.96,5.96,5.96
5.96,6.05,6.05,5.96
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
6.05,6.05,6.05,6.05
5.89,5.89,5.89,5.89
5.89,5.89,5.89,5.89
5.70,5.70,5.70,5.70
5.85,5.90,5.95,5.85
5.90,5.90,5.90,5.90
5.85,5.87,5.88,5.85
5.87,5.87,5.87,5.87
5.87,5.87,5.87,5.87
5.87,5.87,5.87,5.87
5.87,5.87,5.87,5.87
5.87,5.87,5.87,5.87
5.20,5.25,5.30,5.19
5.20,5.20,5.20,5.20
5.35,5.35,5.35,5.35
5.35,5.35,5.35,5.35
5.35,5.35,5.35,5.35
5.35,5.35,5.35,5.35
5.35,5.35,5.35,5.35
5.00,5.19,5.19,5.00
5.26,5.38,5.38,5.26
5.35,5.35,5.35,5.35
4.66,5.01,5.09,4.66
4.91,5.11,5.11,4.91
5.09,5.25,5.25,5.09
5.30,5.47,5.58,5.30
5.42,5.49,5.49,5.42
4.92,4.92,4.92,4.92
4.92,4.92,4.92,4.92
4.92,4.92,4.92,4.92
4.92,4.92,4.92,4.92
5.26,5.29,5.30,5.19
5.67,5.36,5.67,5.36
5.36,5.36,5.36,5.36
5.36,5.36,5.36,5.36
5.43,5.43,5.43,5.43
5.43,5.43,5.43,5.43
4.72,4.71,4.72,4.70
5.38,5.71,5.71,5.38
5.71,5.71,5.71,5.71
6.15,5.95,6.15,5.95
6.44,6.64,6.64,6.44
6.64,6.64,6.64,6.64
6.32,6.35,6.36,6.32
6.35,6.35,6.35,6.35
6.42,6.28,6.54,6.28
6.09,6.09,6.09,6.09
6.09,6.09,6.09,6.09
6.09,6.09,6.09,6.09
6.09,6.09,6.09,6.09
6.09,6.09,6.09,6.09
7.34,7.57,7.62,7.34
7.42,7.54,7.63,7.39
7.13,7.70,7.70,7.13
7.70,7.70,7.70,7.70
7.62,8.22,8.22,7.62
8.22,8.22,8.22,8.22
7.65,7.36,7.65,7.23
7.43,7.88,7.89,7.39
7.88,7.88,7.88,7.88
7.88,7.88,7.88,7.88
7.88,7.88,7.88,7.88
8.27,8.60,8.60,8.27
8.60,8.60,8.60,8.60
8.57,8.89,8.89,8.39
8.80,8.80,8.80,8.80
8.40,8.40,8.44,8.40
8.35,8.35,8.35,8.35
8.35,8.35,8.35,8.35
8.37,8.37,8.37,8.37
8.23,8.23,8.23,8.23
8.23,8.23,8.23,8.23
8.67,8.67,8.67,8.67
8.74,8.63,9.05,8.63
8.48,8.48,8.48,8.48
8.59,8.40,8.59,8.38
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.25,8.25,8.25,8.25
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
8.30,8.30,8.30,8.30
6.88,6.88,6.88,6.88
7.10,7.14,7.14,7.10
7.14,7.14,7.14,7.14
6.76,6.76,6.76,6.76
6.76,6.76,6.76,6.76
6.77,6.77,6.77,6.77
6.77,6.77,6.77,6.77
6.77,6.77,6.77,6.77
6.77,6.77,6.77,6.77
7.05,7.05,7.05,7.05
7.09,7.09,7.09,7.09
7.09,7.09,7.09,7.09
7.21,6.90,7.21,6.90
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
6.20,6.20,6.20,6.20
5.78,5.63,5.78,5.63
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
5.63,5.63,5.63,5.63
4.85,4.34,4.85,4.34
4.50,4.22,4.50,4.19
4.64,4.64,4.64,4.64
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.32,4.32,4.32,4.32
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.50,4.50,4.50,4.50
4.40,4.30,4.40,4.30
4.81,4.81,4.81,4.81
4.25,4.30,4.30,4.25
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
4.30,4.30,4.30,4.30
5.59,6.37,6.37,5.59
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.37,6.37,6.37,6.37
6.17,6.18,6.18,6.17
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
6.18,6.18,6.18,6.18
7.50,7.50,7.50,7.50
7.37,7.37,7.37,7.37
7.37,7.37,7.37,7.37
7.64,7.67,7.67,7.64
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.67,7.67,7.67,7.67
7.57,7.56,7.57,7.46
7.56,7.56,7.56,7.56
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.65,7.65,7.65,7.65
7.30,7.66,7.66,7.30
7.66,7.66,7.66,7.66
7.66,7.66,7.66,7.66
7.66,7.66,7.66,7.66
7.66,7.66,7.66,7.66
7.66,7.66,7.66,7.66
7.66,7.66,7.66,7.66
6.28,6.40,6.40,6.28
6.63,6.56,6.63,6.54
6.56,6.56,6.56,6.56
6.25,6.30,6.57,6.25
6.30,6.30,6.30,6.30
6.30,6.30,6.30,6.30
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
6.20,6.20,6.20,6.20
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.33,7.33,7.33,7.33
7.86,8.00,8.00,7.86
8.00,8.00,8.00,8.00
8.12,8.12,8.14,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.12,8.12,8.12,8.12
8.98,9.00,9.00,8.98
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.65,8.63,8.65,8.63
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.17,9.17,9.17,9.17
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.04,9.13,9.14,9.04
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
9.13,9.13,9.13,9.13
11.25,11.25,11.25,11.25
11.50,12.12,12.12,11.50
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
13.52,13.48,13.52,13.16
13.08,13.35,13.35,13.07
13.35,13.35,13.35,13.35
13.35,13.35,13.35,13.35
13.35,13.35,13.35,13.35
13.35,13.35,13.35,13.35
14.50,14.50,14.51,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
14.50,14.50,14.50,14.50
