MBCN,Middlefield Banc Corp. - Common Stock,NASDAQ
27.00,27.00,27.00,27.00
28.00,28.50,28.50,28.00
27.00,26.17,27.00,26.17
26.17,26.17,26.17,26.17
26.17,26.17,26.17,26.17
26.17,26.17,26.17,26.17
26.17,26.17,26.17,26.17
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
27.00,27.00,27.00,27.00
27.00,27.00,27.00,27.00
27.00,27.00,27.00,27.00
27.00,27.00,27.00,27.00
27.00,27.00,27.00,27.00
27.00,27.00,27.00,27.00
27.00,27.00,27.00,27.00
26.51,26.25,26.51,26.25
26.25,26.25,26.25,26.25
26.25,26.25,26.25,26.25
26.25,26.25,26.25,26.25
27.50,27.50,27.50,27.50
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
27.00,26.50,27.00,26.50
26.50,26.50,26.50,26.50
26.50,26.50,26.50,26.50
27.09,27.25,27.25,27.09
27.25,27.25,27.25,27.25
27.45,27.75,27.75,27.45
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
29.00,29.50,29.50,29.00
30.00,32.50,32.50,28.00
30.00,31.50,31.50,30.00
31.00,31.00,31.00,31.00
30.79,30.75,30.79,30.55
30.50,30.50,30.50,30.50
30.50,30.50,30.50,30.50
30.02,29.02,30.02,29.02
29.02,29.02,29.02,29.02
29.02,29.02,29.02,29.02
28.02,28.00,28.02,27.67
28.61,28.61,28.61,28.61
28.61,28.61,28.61,28.61
28.00,28.71,28.71,28.00
27.57,27.57,27.57,27.57
27.57,27.57,27.57,27.57
27.57,27.57,27.57,27.57
27.57,27.57,27.57,27.57
27.57,27.57,27.57,27.57
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.26,29.00,29.00,28.26
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
28.26,28.00,28.26,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.57,27.75,27.75,27.50
26.62,26.62,26.62,26.62
26.50,26.50,26.50,26.50
26.10,26.07,26.10,25.96
26.00,26.00,26.00,25.85
25.50,25.10,25.50,25.10
25.10,25.10,25.10,25.10
26.00,26.44,26.44,25.80
26.44,26.44,26.44,26.44
25.95,25.95,25.95,25.95
25.95,27.99,27.99,25.95
26.00,26.00,26.00,24.85
25.00,25.00,25.00,25.00
26.00,25.99,26.00,25.99
25.99,25.99,25.99,25.99
25.99,25.99,25.99,25.99
25.99,25.99,25.99,25.99
25.99,25.99,25.99,25.99
25.26,25.11,25.50,25.11
25.11,25.11,25.11,25.11
25.11,25.11,25.11,25.11
25.50,25.50,25.50,25.50
25.50,25.50,25.50,25.50
25.27,25.25,25.27,25.17
25.17,25.17,25.17,25.17
25.80,25.80,25.80,25.80
25.80,25.80,25.80,25.80
25.80,25.80,25.80,25.80
25.80,25.80,25.80,25.80
25.80,25.80,25.80,25.80
25.80,25.80,25.80,25.80
25.80,25.80,25.80,25.80
25.17,25.25,25.25,25.17
25.24,25.24,25.24,25.24
25.24,25.24,25.24,25.24
25.24,25.24,25.24,25.24
25.24,25.24,25.24,25.24
25.24,25.24,25.24,25.24
25.24,25.24,25.24,25.24
25.25,25.50,25.50,25.25
24.99,24.99,24.99,24.99
24.99,24.99,24.99,24.99
24.99,24.99,24.99,24.99
25.40,25.40,25.40,25.40
25.40,25.40,25.40,25.40
25.40,25.40,25.40,25.40
25.40,25.39,25.40,25.39
25.07,25.40,25.40,25.07
25.40,25.40,25.40,25.40
25.40,25.40,25.40,25.40
25.35,25.35,25.35,25.35
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
25.75,26.00,26.00,25.15
26.00,26.00,26.00,26.00
26.25,26.25,26.25,26.25
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
26.00,26.00,26.00,26.00
25.75,26.00,26.00,25.75
26.25,26.35,26.35,26.25
26.35,26.35,26.35,26.35
26.35,26.35,26.35,26.35
26.35,26.35,26.35,26.35
26.35,26.35,26.35,26.35
26.75,26.75,26.75,26.75
26.75,27.08,27.08,26.75
27.08,27.08,27.08,27.08
27.08,27.08,27.08,27.08
27.08,27.08,27.08,27.08
27.50,26.35,27.50,26.35
26.35,26.35,26.35,26.35
26.60,26.60,26.60,26.60
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.85,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
26.85,26.85,26.85,26.85
26.85,26.85,26.85,26.85
27.00,27.00,27.00,27.00
27.10,27.10,27.10,27.10
27.10,27.10,27.10,27.10
27.15,27.05,27.15,27.05
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
27.10,27.10,27.10,27.10
27.10,27.10,27.10,27.10
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.10,27.10,27.10,27.10
27.05,27.05,27.05,27.05
27.90,27.95,27.95,27.90
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
27.10,27.10,27.10,27.10
27.10,27.10,27.10,27.10
27.50,27.10,27.50,27.10
27.10,27.10,27.10,27.10
27.10,27.10,27.10,27.10
27.10,27.10,27.10,27.10
27.10,27.05,27.10,27.05
27.05,27.05,27.05,27.05
27.07,27.07,27.07,27.07
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.05,27.05,27.05,27.05
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.50,27.20,27.50,27.15
27.75,27.75,27.75,27.75
27.25,27.25,27.40,27.25
27.25,27.25,27.50,27.25
27.50,27.50,27.50,27.50
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
27.50,27.50,27.50,27.50
27.75,27.75,27.75,27.75
27.75,27.50,27.75,27.50
27.38,27.25,27.38,27.25
27.25,27.25,27.25,27.25
27.25,27.25,27.25,27.25
27.75,27.75,27.75,27.75
27.75,27.75,27.75,27.75
27.85,28.00,28.00,27.85
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
30.50,30.50,30.50,30.50
28.10,28.10,28.10,28.10
28.10,28.10,28.10,28.10
28.10,28.00,28.10,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.25,28.25,28.25,28.25
28.75,28.75,28.75,28.75
29.00,29.75,29.75,29.00
30.00,29.01,30.00,29.01
29.01,29.01,29.01,29.01
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
28.50,28.50,28.50,28.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
30.24,30.24,30.24,30.24
30.24,30.24,30.24,30.24
30.00,30.00,30.00,30.00
30.24,30.24,30.24,30.24
30.24,30.24,30.24,30.24
30.24,28.55,30.24,28.55
28.55,28.55,28.55,28.55
28.55,28.55,28.55,28.55
29.00,29.00,29.50,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,28.55
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
28.90,29.00,29.40,28.90
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.47,30.47,30.47,30.47
30.47,30.47,30.47,30.47
30.47,30.47,30.47,30.47
30.47,30.25,30.47,30.25
30.25,30.00,30.25,30.00
30.00,30.47,30.47,30.00
30.47,30.47,30.47,30.47
30.47,30.47,30.47,30.47
30.46,30.46,30.46,30.46
30.72,31.50,31.50,30.72
31.90,32.01,32.01,31.90
32.40,32.40,32.47,32.40
32.46,32.46,32.46,32.46
32.46,32.46,32.46,32.46
32.46,32.46,32.46,32.46
32.46,32.46,32.46,32.46
35.50,35.50,35.50,35.50
34.98,34.93,34.98,34.93
33.50,33.10,33.50,33.10
33.25,33.22,33.25,33.10
33.22,33.22,33.22,33.22
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
35.86,35.70,35.86,35.70
35.70,35.70,35.70,35.70
33.82,33.85,33.85,33.82
33.85,33.80,33.85,33.80
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.30,33.25,33.30,33.25
33.25,33.25,33.25,33.25
33.35,33.35,33.35,33.35
33.25,33.25,33.25,33.20
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.30,33.30,33.30,33.30
33.30,33.78,33.78,33.30
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
34.00,33.26,34.00,33.25
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.70,33.75,33.75,33.70
33.32,33.35,33.35,33.32
33.35,33.35,33.35,33.35
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.72,33.25,33.72,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.49,33.75,33.75,33.49
33.00,33.93,33.93,33.00
33.00,34.00,34.00,33.00
34.50,34.50,34.50,34.50
33.16,33.00,35.39,33.00
33.00,33.00,33.00,33.00
33.00,33.61,33.61,33.00
33.61,33.61,33.61,33.61
33.61,33.61,33.61,33.61
33.61,33.61,33.61,33.61
33.61,33.61,33.61,33.61
33.61,33.61,33.61,33.61
33.61,33.61,33.61,33.61
34.50,34.82,34.82,34.50
34.75,34.75,34.75,34.75
34.75,34.75,34.75,34.75
34.30,34.30,34.30,34.30
34.30,34.30,34.30,34.30
34.30,34.30,34.30,34.30
34.30,34.30,34.30,34.30
34.30,34.30,34.30,34.30
34.30,34.30,34.30,34.30
34.50,34.50,34.50,34.50
33.50,34.00,34.00,33.50
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
33.45,33.45,33.45,33.45
33.45,33.26,33.45,33.26
33.26,34.00,34.25,33.26
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.26,33.26,33.26,33.26
33.60,33.60,33.60,33.60
33.60,33.60,33.60,33.60
33.60,33.60,33.60,33.60
33.50,33.60,33.60,33.50
33.60,33.60,33.60,33.60
33.60,33.60,33.60,33.60
33.05,33.05,33.05,33.03
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
32.00,32.00,32.00,32.00
32.00,32.00,32.00,32.00
32.00,31.50,32.00,31.50
32.00,31.50,32.00,31.50
32.83,32.83,32.83,32.83
32.83,32.83,32.83,32.83
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
31.58,31.58,31.58,31.58
32.00,32.00,32.00,32.00
32.00,32.00,32.00,32.00
32.40,32.50,32.50,32.40
32.50,32.50,32.50,32.50
32.00,32.00,32.00,32.00
31.74,31.74,31.74,31.74
31.74,31.74,31.74,31.74
31.74,31.74,31.74,31.74
31.74,31.74,31.74,31.74
31.74,31.74,31.74,31.74
31.74,31.74,31.74,31.74
31.74,31.74,31.74,31.74
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.01,33.00,33.01,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
31.60,33.00,33.00,31.60
32.57,32.57,32.57,32.57
32.57,32.57,32.57,32.57
32.57,32.57,32.57,32.57
31.60,31.60,31.60,31.60
31.60,31.60,31.60,31.60
31.71,31.71,31.71,31.71
31.71,31.71,31.71,31.71
31.71,31.71,31.71,31.71
31.71,31.71,31.71,31.71
31.71,31.71,31.71,31.71
31.71,31.71,31.71,31.71
31.85,31.85,31.85,31.85
32.00,32.00,32.00,32.00
31.71,31.71,31.71,31.71
31.73,31.75,32.00,31.60
31.60,31.60,31.60,31.60
31.60,31.60,31.60,31.60
31.60,31.60,31.60,31.60
32.00,32.00,32.00,32.00
31.79,31.80,31.80,31.79
31.90,32.00,32.18,31.90
32.00,32.00,32.00,32.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,32.50,33.00,32.50
32.50,32.50,32.50,32.50
34.00,33.50,34.00,33.50
33.25,32.62,33.26,32.62
32.63,32.55,32.63,32.55
32.55,32.55,32.55,32.55
32.55,32.55,32.55,32.55
32.55,32.55,32.55,32.55
32.55,32.55,32.55,32.55
32.55,32.55,32.55,32.55
32.55,32.55,32.55,32.55
32.55,32.55,32.55,32.55
32.75,32.70,32.75,32.70
32.70,32.70,32.70,32.70
32.50,32.50,32.50,32.50
32.25,32.25,32.25,32.24
32.75,32.70,32.75,32.30
32.75,32.75,32.75,32.02
32.75,32.90,32.90,32.50
32.86,33.00,33.00,32.46
31.65,31.65,31.65,31.65
32.25,32.85,33.00,32.19
32.85,32.85,32.85,32.85
33.18,33.65,33.65,33.00
33.65,33.65,33.65,33.65
31.55,32.95,32.95,31.55
34.00,32.75,34.00,31.74
32.75,32.75,32.75,32.75
32.15,32.15,32.15,32.15
32.15,32.15,32.15,32.15
32.15,32.15,32.15,32.15
32.00,31.76,32.00,31.50
31.86,31.75,31.88,31.75
31.75,31.75,31.75,31.75
31.75,31.75,31.75,31.75
31.75,31.75,31.75,31.75
31.75,31.75,31.75,31.75
31.75,31.75,31.75,31.75
31.97,31.60,31.97,31.50
31.51,31.60,31.60,31.30
31.60,31.60,31.60,31.60
31.60,31.55,31.60,31.55
31.55,31.40,31.55,31.40
31.06,31.60,31.60,31.01
33.00,32.99,33.00,32.99
32.99,32.99,32.99,32.99
32.99,32.99,32.99,32.99
31.34,31.34,31.34,31.30
31.39,31.50,31.50,31.39
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.66,31.66,31.50
31.55,31.70,31.75,31.55
31.25,31.25,31.25,31.25
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.25,31.25,31.25,31.25
31.25,31.25,31.25,31.25
31.25,31.25,31.25,31.25
31.25,31.25,31.25,31.25
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.52,31.97,31.97,31.52
31.97,31.97,31.97,31.97
31.25,30.20,31.27,30.20
30.20,30.20,30.20,30.20
30.20,30.20,30.20,30.20
30.20,30.20,30.20,30.20
30.34,30.25,30.34,30.25
30.25,30.25,30.25,30.25
30.25,30.25,30.25,30.25
30.33,30.55,30.55,30.33
30.25,30.25,30.25,30.25
30.40,30.40,30.40,30.40
30.50,30.25,30.50,30.25
30.50,31.82,31.82,30.50
31.82,31.82,31.82,31.82
31.82,31.82,31.82,31.82
31.82,31.82,31.82,31.82
31.82,31.82,31.82,31.82
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
32.00,30.62,32.00,30.62
30.62,30.62,30.62,30.62
30.62,30.62,30.62,30.62
30.62,30.62,30.62,30.62
30.62,30.62,30.62,30.62
30.80,30.80,30.82,30.80
31.00,30.60,31.00,30.60
30.60,31.05,31.05,30.60
31.00,31.00,31.00,31.00
31.00,31.00,31.00,31.00
31.00,31.00,31.00,31.00
30.91,30.70,30.91,30.70
30.70,30.70,30.70,30.61
30.70,30.70,30.70,30.70
30.70,30.70,30.70,30.70
30.70,30.70,30.70,30.70
30.60,30.60,30.60,30.60
30.60,28.90,30.60,27.37
29.24,29.95,30.00,29.20
29.95,29.95,29.95,29.95
29.95,29.95,29.95,29.95
29.95,29.95,29.95,29.95
30.95,31.01,31.01,30.88
31.05,31.50,32.00,31.05
32.49,31.94,33.00,31.94
32.75,32.61,32.75,32.61
32.00,32.00,32.01,32.00
32.00,32.00,32.00,32.00
32.42,31.27,32.42,31.27
31.27,31.27,31.27,31.27
31.27,31.27,31.27,31.27
31.50,32.51,32.51,31.50
32.63,32.50,33.00,32.01
32.50,32.50,32.50,32.50
33.95,34.00,34.00,33.95
34.00,34.00,34.00,34.00
32.52,32.64,32.64,32.52
32.64,32.64,32.64,32.64
32.80,32.80,32.80,32.80
32.80,34.00,34.00,32.80
34.00,33.99,34.00,33.99
33.36,33.36,33.36,33.36
33.74,33.74,33.74,33.74
33.50,33.50,33.50,33.50
33.76,34.60,34.60,33.75
34.75,34.75,34.75,34.75
34.70,34.60,34.75,34.10
34.60,34.60,34.60,34.60
34.33,34.33,34.33,34.33
34.33,34.33,34.33,34.33
34.33,34.33,34.33,34.33
33.75,33.75,33.75,33.75
33.86,33.86,33.86,33.86
33.86,33.86,33.86,33.86
33.75,33.75,33.75,33.75
33.75,33.75,33.75,33.75
33.75,33.75,33.75,33.75
34.50,34.50,34.50,34.50
33.75,33.75,33.75,33.75
33.75,33.21,33.75,32.59
32.79,32.55,32.79,32.55
32.55,32.55,32.55,32.55
32.55,32.55,32.55,32.55
33.51,32.11,33.51,32.11
32.11,32.11,32.11,32.11
32.11,32.40,33.35,32.11
32.40,32.40,32.40,32.40
32.35,32.35,32.35,32.35
33.45,33.00,33.45,33.00
33.50,33.50,33.50,33.50
33.25,34.00,34.00,33.25
34.00,34.00,34.00,34.00
34.39,34.39,34.39,34.39
33.01,33.75,33.75,33.00
33.75,33.75,33.75,33.75
33.75,33.32,33.75,33.32
33.21,33.21,33.21,33.21
33.00,33.00,33.00,33.00
33.29,33.20,33.29,33.20
33.20,33.20,33.20,33.20
33.20,33.00,33.20,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
34.00,33.47,34.00,33.47
33.47,33.47,33.47,33.47
33.47,33.47,33.47,33.47
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.00,33.75,33.75,33.00
33.75,33.75,33.75,33.75
33.25,33.25,33.25,33.25
33.25,33.10,33.25,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
33.10,33.10,33.10,33.10
31.43,31.50,31.50,31.43
32.00,31.72,32.00,31.62
31.72,31.72,31.72,31.72
33.79,33.79,33.79,33.79
32.20,32.15,32.20,32.15
32.10,32.10,32.10,32.10
32.10,32.10,32.10,32.10
32.10,32.10,32.10,32.10
31.59,31.65,31.65,31.59
31.65,31.65,31.65,31.65
32.75,32.75,32.75,32.75
32.75,32.75,32.75,32.75
32.75,32.75,32.75,32.75
33.70,33.70,33.70,33.70
31.55,31.50,31.55,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
32.00,32.00,32.00,32.00
32.00,32.00,32.00,32.00
33.08,31.50,33.08,31.50
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.46
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
31.19,31.19,31.19,31.19
31.19,31.19,31.19,31.19
31.19,31.19,31.19,31.19
31.50,31.50,31.50,31.50
32.50,32.50,32.50,32.50
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
31.57,31.71,31.80,31.50
31.88,31.88,31.88,31.88
31.88,31.88,31.88,31.88
31.88,31.88,31.88,31.88
31.88,31.88,31.88,31.88
31.88,31.88,31.88,31.88
31.96,31.96,31.96,31.96
31.96,31.96,31.96,31.96
31.96,31.96,31.96,31.96
32.01,32.24,32.24,32.00
31.99,31.99,31.99,31.99
31.99,31.99,31.99,31.99
31.68,31.61,31.68,31.61
31.61,31.61,31.61,31.61
31.61,31.61,31.61,31.61
31.75,31.50,31.75,31.50
31.75,31.75,31.75,31.75
31.45,31.71,31.76,31.45
31.96,32.00,32.00,31.52
32.00,31.62,32.00,31.62
31.96,32.00,32.00,31.96
31.49,31.50,31.70,31.48
31.99,31.50,31.99,31.50
31.50,31.50,31.50,31.50
31.57,31.52,31.63,31.50
31.52,31.52,31.52,31.52
32.00,31.50,32.10,31.43
32.00,32.00,32.00,31.61
32.00,32.62,32.62,31.31
31.55,31.55,31.55,31.55
31.94,31.94,31.94,31.94
31.90,31.90,31.90,31.90
31.92,31.90,31.92,31.90
31.99,32.00,32.00,31.99
31.99,32.02,32.55,31.99
32.00,31.95,32.00,31.95
31.79,32.00,32.00,31.77
33.00,31.77,33.00,31.77
32.00,32.00,32.10,32.00
32.00,32.00,32.11,32.00
32.00,32.00,32.00,32.00
31.78,31.79,31.79,31.75
31.75,31.75,31.75,31.75
31.75,31.91,31.91,31.75
32.00,32.00,32.00,32.00
32.00,32.46,32.70,31.91
32.00,31.75,32.61,31.75
32.00,31.66,32.00,31.66
31.66,31.66,31.66,31.66
31.66,31.66,31.66,31.66
31.74,31.66,32.00,31.66
31.80,33.00,33.00,31.80
31.99,31.66,31.99,31.66
31.66,31.66,31.66,31.66
31.66,31.66,31.66,31.66
32.00,32.00,32.00,32.00
31.99,32.00,32.20,31.75
32.00,32.00,32.00,32.00
32.17,32.20,32.20,32.10
32.03,32.00,32.03,32.00
32.00,32.00,32.00,32.00
31.91,31.98,31.98,31.84
32.00,32.00,32.00,32.00
32.40,32.60,32.75,32.30
32.90,33.46,33.49,32.90
33.46,33.46,33.46,33.46
33.50,33.50,33.50,33.46
33.47,33.76,33.76,33.47
33.79,33.74,33.80,33.74
33.76,33.47,33.76,33.47
33.47,34.00,34.00,33.43
33.50,33.40,33.50,33.40
33.40,33.23,33.40,33.23
33.01,33.00,33.01,33.00
33.00,33.00,33.00,33.00
33.21,33.16,33.21,33.16
33.00,33.00,33.02,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.25,33.25,33.25,33.15
33.25,33.25,33.25,33.25
33.39,33.35,33.40,33.35
33.40,33.44,33.44,33.39
33.44,33.44,33.44,33.44
33.84,33.55,33.84,33.55
33.55,33.55,33.55,33.55
33.55,33.55,33.55,33.55
33.53,33.43,33.53,33.43
33.40,32.50,33.40,32.50
32.50,32.50,32.50,32.50
32.45,33.10,33.33,32.45
32.52,33.01,33.01,32.52
32.79,32.79,32.79,32.79
32.79,32.79,32.79,32.79
32.79,32.79,32.79,32.79
32.79,32.79,32.79,32.79
33.36,33.40,33.40,32.90
33.48,32.94,34.00,32.94
33.75,34.00,34.00,33.33
34.15,34.15,34.15,34.15
32.87,33.33,34.24,32.87
34.10,34.25,34.25,34.10
33.57,34.25,34.25,33.57
33.82,34.22,34.25,33.82
33.90,33.00,33.90,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
34.00,33.02,34.00,33.02
33.81,33.73,33.81,33.01
33.55,33.59,33.59,33.25
33.59,33.59,33.59,33.59
33.29,33.28,33.56,33.28
33.39,33.90,33.90,33.39
33.90,33.90,33.90,33.90
33.50,33.66,33.72,33.50
33.93,34.18,34.25,33.88
34.25,34.25,34.25,33.82
34.20,34.25,34.25,33.90
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
33.85,34.27,34.35,33.50
33.61,34.35,34.35,33.61
34.50,34.50,34.50,34.50
33.83,34.35,34.50,33.70
34.35,34.35,34.35,34.35
34.35,34.50,34.50,34.35
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.50
34.50,34.50,34.50,34.05
34.08,35.95,35.95,34.08
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
34.10,34.35,34.42,34.10
35.66,35.66,35.66,35.66
34.15,34.55,34.55,34.11
34.55,34.55,34.55,34.55
34.55,34.55,34.55,34.55
34.55,34.55,34.55,34.55
34.55,34.55,34.55,34.55
34.55,34.55,34.55,34.55
34.55,34.55,34.55,34.55
34.55,34.40,34.55,34.40
35.60,35.25,35.60,35.20
