WKHS,Workhorse Group,NASDAQ
0.85,0.85,0.85,0.85
0.90,0.90,0.90,0.90
0.90,0.85,0.90,0.85
0.80,0.75,0.80,0.75
0.70,0.71,0.75,0.63
0.70,0.70,0.70,0.70
0.70,0.69,0.71,0.69
0.70,0.70,0.70,0.70
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.68,0.65,0.68,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.70,0.69,0.70,0.69
0.69,0.69,0.69,0.69
0.69,0.69,0.69,0.69
0.69,0.69,0.69,0.69
0.60,0.54,0.60,0.51
0.59,0.59,0.59,0.59
0.50,0.50,0.51,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.40
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.48
0.50,0.40,0.50,0.21
0.42,0.43,0.43,0.42
0.43,0.43,0.43,0.43
0.43,0.43,0.43,0.43
0.43,0.43,0.43,0.43
0.43,0.43,0.43,0.43
0.43,0.43,0.43,0.43
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.22,0.50,0.50,0.22
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.22,0.45,0.45,0.22
0.45,0.22,0.45,0.22
0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45
0.44,0.45,0.45,0.44
0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45
0.40,0.40,0.45,0.39
0.40,0.40,0.40,0.24
0.40,0.40,0.40,0.40
0.35,0.35,0.35,0.35
0.40,0.40,0.40,0.40
0.40,0.40,0.40,0.40
0.40,0.40,0.40,0.40
0.49,0.50,0.50,0.31
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.46
0.45,0.45,0.45,0.45
0.45,0.70,0.70,0.31
0.60,0.61,0.65,0.60
0.55,0.55,0.55,0.50
0.54,0.54,0.54,0.54
0.49,0.55,0.55,0.49
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.49,0.49,0.49,0.49
0.51,0.49,0.52,0.49
0.49,0.50,0.52,0.49
0.55,0.50,0.55,0.50
0.25,0.50,0.50,0.25
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.25,0.25,0.25,0.25
0.50,0.50,0.50,0.50
0.50,0.40,0.50,0.25
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.45,0.50,0.50,0.36
0.50,0.49,0.50,0.49
0.50,0.51,0.57,0.50
0.50,0.50,0.59,0.50
0.59,0.50,0.59,0.50
0.50,0.50,0.50,0.50
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.54,0.55,0.54
0.55,0.53,0.55,0.53
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.30
0.31,0.50,0.50,0.31
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.50,0.50,0.50,0.50
0.50,0.50,0.50,0.50
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.32,0.49,0.32
0.32,0.45,0.45,0.31
0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45
0.45,0.45,0.45,0.45
0.31,0.44,0.44,0.31
0.44,0.44,0.44,0.44
0.44,0.44,0.44,0.44
0.45,0.48,0.48,0.43
0.48,0.48,0.48,0.48
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.49,0.49,0.49,0.49
0.44,0.44,0.44,0.44
0.55,0.49,0.55,0.49
0.49,0.43,0.49,0.43
0.31,0.31,0.31,0.31
0.45,0.45,0.45,0.45
0.49,0.45,0.49,0.45
0.40,0.40,0.40,0.40
0.49,0.49,0.49,0.49
0.33,0.33,0.33,0.33
0.47,0.49,0.49,0.47
0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33
0.33,0.33,0.33,0.33
0.34,0.40,0.40,0.34
0.33,0.35,0.39,0.33
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.39,0.39,0.39,0.39
0.39,0.39,0.39,0.39
0.39,0.35,0.39,0.35
0.35,0.35,0.38,0.35
0.35,0.35,0.35,0.35
0.34,0.33,0.34,0.31
0.33,0.33,0.33,0.33
0.32,0.35,0.35,0.32
0.35,0.35,0.35,0.35
0.36,0.32,0.36,0.32
0.32,0.32,0.32,0.32
0.38,0.32,0.38,0.32
0.32,0.32,0.32,0.32
0.30,0.38,0.40,0.30
0.40,0.37,0.40,0.37
0.40,0.37,0.40,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.40,0.35,0.40,0.32
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.33,0.33,0.33,0.33
0.28,0.28,0.28,0.28
0.40,0.38,0.40,0.38
0.34,0.34,0.34,0.34
0.34,0.30,0.35,0.22
0.30,0.35,0.35,0.30
0.40,0.35,0.40,0.35
0.35,0.35,0.35,0.35
0.31,0.31,0.31,0.31
0.31,0.31,0.31,0.31
0.30,0.33,0.33,0.30
0.30,0.30,0.30,0.25
0.30,0.30,0.30,0.30
0.25,0.25,0.25,0.24
0.25,0.20,0.25,0.20
0.20,0.20,0.20,0.20
0.20,0.23,0.23,0.20
0.25,0.24,0.25,0.24
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.20,0.23,0.23,0.17
0.22,0.22,0.22,0.22
0.23,0.23,0.25,0.23
0.23,0.24,0.24,0.17
0.18,0.24,0.24,0.18
0.23,0.24,0.24,0.23
0.25,0.25,0.25,0.24
0.25,0.25,0.25,0.25
0.25,0.20,0.25,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.24,0.25,0.25,0.24
0.18,0.25,0.25,0.18
0.25,0.20,0.25,0.18
0.15,0.19,0.20,0.15
0.15,0.20,0.20,0.14
0.28,0.20,0.28,0.20
0.20,0.15,0.20,0.15
0.15,0.19,0.20,0.15
0.19,0.19,0.19,0.19
0.19,0.19,0.19,0.19
0.20,0.20,0.20,0.20
0.18,0.18,0.18,0.18
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.20
0.22,0.29,0.29,0.22
0.29,0.29,0.29,0.29
0.29,0.29,0.29,0.29
0.29,0.29,0.29,0.29
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.25,0.25,0.25,0.25
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.25,0.25,0.25,0.25
0.18,0.24,0.24,0.18
0.22,0.18,0.25,0.18
0.24,0.24,0.24,0.24
0.18,0.15,0.18,0.15
0.16,0.18,0.18,0.14
0.18,0.18,0.18,0.18
0.14,0.18,0.18,0.14
0.18,0.18,0.18,0.18
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.15,0.15,0.15,0.15
0.14,0.23,0.23,0.14
0.23,0.23,0.23,0.23
0.25,0.16,0.25,0.15
0.16,0.16,0.16,0.16
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.12
0.12,0.15,0.15,0.12
0.12,0.13,0.15,0.12
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.14,0.14,0.14,0.14
0.12,0.10,0.12,0.10
0.10,0.10,0.10,0.10
0.11,0.23,0.24,0.11
0.23,0.25,0.25,0.18
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.24,0.25,0.25,0.22
0.25,0.24,0.25,0.22
0.22,0.22,0.25,0.22
0.25,0.22,0.25,0.21
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.20
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.18,0.17,0.18,0.17
0.17,0.17,0.17,0.17
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.17,0.17,0.17,0.17
0.16,0.16,0.16,0.16
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.15,0.15,0.15,0.15
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.13,0.25,0.25,0.13
0.15,0.15,0.15,0.15
0.15,0.19,0.19,0.10
0.19,0.19,0.19,0.11
0.11,0.19,0.19,0.11
0.19,0.19,0.19,0.19
0.19,0.19,0.19,0.19
0.12,0.12,0.12,0.12
0.12,0.10,0.12,0.10
0.11,0.10,0.11,0.08
0.10,0.09,0.11,0.09
0.09,0.10,0.11,0.09
0.10,0.10,0.10,0.10
0.10,0.12,0.12,0.10
0.12,0.13,0.14,0.11
0.11,0.11,0.12,0.11
0.11,0.10,0.11,0.10
0.11,0.11,0.11,0.11
0.11,0.11,0.11,0.11
0.10,0.11,0.11,0.10
0.11,0.10,0.11,0.10
0.10,0.14,0.14,0.10
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.15,0.15,0.15,0.15
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.14,0.14,0.14,0.14
0.13,0.13,0.13,0.13
0.15,0.15,0.15,0.15
0.13,0.13,0.13,0.13
0.13,0.11,0.13,0.11
0.13,0.11,0.13,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.13,0.13,0.13,0.13
0.12,0.12,0.12,0.12
0.13,0.13,0.13,0.13
0.13,0.10,0.13,0.09
0.10,0.10,0.10,0.10
0.11,0.11,0.11,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.11
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.12,0.12,0.12,0.12
0.13,0.20,0.20,0.13
0.23,0.23,0.24,0.22
0.23,0.23,0.25,0.23
0.24,0.23,0.25,0.23
0.24,0.25,0.25,0.20
0.24,0.20,0.24,0.20
0.20,0.20,0.20,0.20
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.19,0.19,0.19,0.19
0.20,0.19,0.22,0.19
0.24,0.24,0.24,0.24
0.24,0.24,0.24,0.24
0.23,0.21,0.23,0.21
0.22,0.22,0.24,0.22
0.22,0.23,0.23,0.22
0.22,0.22,0.23,0.22
0.23,0.23,0.23,0.23
0.23,0.24,0.26,0.20
0.26,0.26,0.26,0.26
0.26,0.26,0.26,0.26
0.23,0.25,0.25,0.23
0.24,0.23,0.24,0.23
0.23,0.23,0.23,0.23
0.22,0.22,0.22,0.22
0.22,0.22,0.22,0.22
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.18,0.17,0.18,0.17
0.13,0.12,0.13,0.12
0.17,0.12,0.17,0.12
0.17,0.17,0.17,0.17
0.17,0.25,0.25,0.17
0.25,0.23,0.25,0.19
0.23,0.25,0.25,0.22
0.16,0.25,0.25,0.16
0.22,0.20,0.22,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.18
0.20,0.21,0.21,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.23,0.23,0.20
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.21,0.26,0.26,0.21
0.26,0.26,0.28,0.22
0.27,0.28,0.29,0.27
0.28,0.30,0.31,0.28
0.30,0.32,0.33,0.30
0.34,0.36,0.39,0.33
0.38,0.37,0.38,0.25
0.38,0.31,0.38,0.30
0.33,0.31,0.33,0.30
0.30,0.31,0.32,0.30
0.30,0.29,0.31,0.23
0.27,0.25,0.27,0.25
0.25,0.24,0.26,0.22
0.25,0.24,0.25,0.18
0.25,0.25,0.25,0.24
0.25,0.25,0.25,0.25
0.24,0.22,0.24,0.22
0.24,0.24,0.25,0.24
0.24,0.24,0.24,0.24
0.24,0.21,0.24,0.21
0.27,0.24,0.27,0.22
0.22,0.23,0.24,0.20
0.23,0.23,0.24,0.23
0.23,0.20,0.23,0.20
0.20,0.20,0.23,0.19
0.24,0.20,0.24,0.20
0.18,0.25,0.26,0.18
0.25,0.27,0.36,0.23
0.28,0.27,0.29,0.27
0.26,0.27,0.28,0.26
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.28,0.27,0.28,0.27
0.21,0.25,0.28,0.21
0.25,0.25,0.25,0.25
0.24,0.27,0.27,0.23
0.22,0.23,0.23,0.20
0.24,0.23,0.24,0.23
0.23,0.23,0.27,0.22
0.25,0.27,0.27,0.25
0.23,0.27,0.28,0.23
0.27,0.34,0.34,0.27
0.34,0.30,0.34,0.29
0.30,0.30,0.31,0.30
0.33,0.30,0.33,0.30
0.32,0.32,0.36,0.32
0.33,0.37,0.37,0.33
0.37,0.35,0.37,0.32
0.33,0.39,0.39,0.33
0.39,0.40,0.40,0.36
0.40,0.49,0.49,0.40
0.50,0.53,0.58,0.50
0.55,0.48,0.55,0.40
0.41,0.50,0.54,0.41
0.49,0.48,0.49,0.43
0.48,0.47,0.48,0.43
0.40,0.38,0.42,0.36
0.39,0.40,0.41,0.39
0.41,0.39,0.41,0.31
0.39,0.39,0.39,0.37
0.40,0.36,0.40,0.34
0.38,0.47,0.47,0.38
0.46,0.41,0.47,0.39
0.39,0.39,0.39,0.39
0.40,0.35,0.40,0.35
0.39,0.39,0.39,0.39
0.39,0.37,0.39,0.37
0.45,0.39,0.45,0.39
0.24,0.36,0.38,0.24
0.34,0.34,0.34,0.30
0.34,0.35,0.36,0.30
0.35,0.33,0.35,0.33
0.33,0.33,0.33,0.31
0.38,0.32,0.38,0.32
0.36,0.31,0.36,0.31
0.30,0.32,0.33,0.30
0.33,0.32,0.36,0.30
0.38,0.33,0.38,0.31
0.33,0.33,0.36,0.33
0.36,0.34,0.39,0.33
0.37,0.34,0.38,0.33
0.36,0.34,0.36,0.33
0.33,0.36,0.38,0.33
0.36,0.35,0.36,0.35
0.38,0.38,0.39,0.38
0.39,0.42,0.42,0.39
