KELYB,Kelly Services,NASDAQ
20.75,21.25,21.25,20.75
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
24.50,24.50,24.50,24.50
22.44,22.44,22.44,22.44
22.44,22.44,22.44,22.44
22.44,22.44,22.44,22.44
22.44,22.44,22.44,22.44
22.44,22.44,22.44,22.44
22.44,22.44,22.44,22.44
22.44,22.44,22.44,22.44
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
