WCFB,WCF Bancorp,NASDAQ
10.18,10.18,10.18,10.18
10.01,9.61,10.01,9.61
10.12,9.95,10.12,9.67
9.96,9.96,9.96,9.96
9.90,10.01,10.10,9.90
9.91,9.79,9.91,9.79
9.82,9.98,10.01,9.82
10.00,9.95,10.00,9.95
10.00,10.07,10.08,9.89
10.09,10.10,10.10,10.06
10.10,10.08,10.10,10.08
10.08,10.16,10.29,10.06
10.16,10.16,10.16,10.16
10.16,10.16,10.16,10.16
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.05,10.00,10.05,9.97
10.00,10.00,10.00,10.00
9.97,9.97,9.97,9.97
9.97,9.96,9.97,9.96
9.84,9.84,9.91,9.84
9.84,9.85,9.90,9.84
9.84,9.63,9.84,9.63
9.63,9.63,9.63,9.63
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
