OTTW,Ottawa Bancorp,NASDAQ
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
7.55,7.55,7.55,7.55
8.99,9.00,9.00,8.99
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.44,9.45,9.45,9.44
9.45,9.45,9.45,9.45
9.00,9.45,9.45,9.00
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.45,9.45,9.45,9.45
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.89,8.90,8.90,8.89
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.50,8.80,9.50,8.80
8.80,8.80,8.80,8.80
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
9.85,9.85,9.85,9.85
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.89,8.90,8.90,8.89
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.49,9.49,9.49,9.49
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.45,8.45,8.45,8.45
8.40,8.40,8.40,8.40
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
8.45,8.45,8.45,8.45
9.48,9.48,9.48,9.48
9.48,9.48,9.48,9.48
9.48,9.48,9.48,9.48
8.40,8.40,8.40,8.40
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.40,8.50,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
9.00,8.50,9.00,8.50
9.00,9.50,9.50,9.00
9.50,9.50,9.50,9.50
9.90,10.00,10.00,9.90
10.00,10.00,10.00,10.00
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.90,9.90,9.90,9.90
9.90,10.00,10.00,9.90
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.40,9.40,9.40,9.40
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.15,9.15,9.15,9.15
9.00,9.27,9.27,9.00
9.30,9.30,9.30,9.30
9.30,9.30,9.30,9.30
9.30,9.30,9.30,9.30
9.10,9.10,9.10,9.10
9.10,9.10,9.10,9.10
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.32,9.32,9.32,9.32
9.30,9.32,9.32,9.30
9.57,9.80,9.80,9.57
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.50,9.65,9.75,9.50
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.60,9.60,9.60,9.60
9.90,9.80,9.90,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.80,9.80,9.80,9.80
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,10.00,10.00,9.50
9.74,10.00,10.00,9.74
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.65,9.65,9.65,9.65
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.85,9.90,9.90,9.85
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.01,10.00,10.01,10.00
10.05,10.05,10.05,10.05
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.01,10.00,10.01,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.01,10.00,10.01,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.92,9.75,9.92,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.85,9.50
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
9.75,9.75,9.75,9.75
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
11.59,11.59,11.59,11.59
10.00,10.00,10.00,10.00
11.89,11.89,11.89,11.89
11.89,11.89,11.89,11.89
11.89,11.89,11.89,11.89
11.89,11.89,11.89,11.89
11.90,11.90,11.90,11.90
11.90,11.90,11.90,11.90
11.90,11.90,11.90,11.90
11.90,11.90,11.90,11.90
11.90,11.90,11.90,11.90
11.90,11.90,11.90,11.90
11.90,11.90,11.90,11.90
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.80,11.85,11.85,11.80
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.85,11.85,11.85,11.85
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
10.01,10.01,10.01,10.01
10.01,10.01,10.01,10.01
10.01,10.01,10.01,10.01
10.01,10.01,10.01,10.01
10.01,10.01,10.01,10.01
10.01,10.01,10.01,10.01
10.01,10.01,10.01,10.01
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
11.84,11.84,11.84,11.84
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.15,10.50,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
10.15,10.15,10.15,10.15
9.99,9.99,9.99,9.99
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.81,9.90,9.90,9.81
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
9.90,9.90,9.90,9.90
10.79,10.99,10.99,10.79
10.99,10.99,10.99,10.99
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.10,10.10,10.10,10.10
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.45,10.05,10.45,10.05
10.05,10.05,10.05,10.05
10.05,10.05,10.05,10.05
10.45,10.45,10.45,10.45
10.45,10.45,10.45,10.45
10.45,10.45,10.45,10.45
10.45,10.45,10.45,10.45
10.45,10.45,10.45,10.45
10.70,10.70,10.70,10.70
10.05,10.00,10.05,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.69,11.00,11.00,10.69
11.20,11.20,11.20,11.20
11.15,11.00,11.15,11.00
10.98,10.98,10.98,10.98
10.90,10.90,10.90,10.90
10.72,10.72,10.72,10.72
10.72,10.72,10.72,10.72
10.71,10.90,10.90,10.51
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.60,10.52,10.60,10.40
10.52,10.52,10.52,10.52
10.52,10.52,10.52,10.52
10.52,10.52,10.52,10.52
10.70,10.90,10.90,10.70
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
10.90,10.90,10.90,10.90
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.05,11.65,11.65,11.05
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.65,11.65,11.65,11.65
11.80,12.00,12.00,11.80
12.00,12.00,12.00,12.00
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
10.80,11.00,11.00,10.80
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
12.00,12.50,12.50,12.00
12.80,13.00,13.00,12.80
13.50,12.75,13.50,12.70
12.85,13.00,13.00,12.85
13.10,12.85,13.49,12.85
12.62,12.62,12.62,12.62
12.66,12.39,12.66,12.39
12.40,12.20,12.40,12.20
12.30,12.40,12.50,12.15
12.26,12.26,12.26,12.26
12.26,12.21,12.26,12.21
12.22,12.12,12.22,12.12
12.13,12.55,12.55,12.13
12.16,12.10,12.16,12.10
12.30,12.05,12.40,12.05
12.05,11.92,12.05,11.92
11.93,11.83,11.93,11.83
11.83,12.00,12.00,11.83
11.82,11.82,11.82,11.82
12.00,11.94,12.00,11.94
11.94,11.94,11.94,11.94
11.83,11.82,11.83,11.82
11.82,12.00,12.00,11.81
12.00,12.33,12.33,12.00
12.25,11.76,12.25,11.76
11.76,11.76,11.76,11.76
11.76,11.76,11.76,11.76
11.76,11.76,11.76,11.76
11.76,11.76,11.76,11.76
12.00,11.75,12.00,11.75
11.76,11.75,11.76,11.75
11.72,11.95,11.95,11.62
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
11.95,11.95,11.95,11.95
12.00,12.00,12.00,12.00
12.01,12.01,12.01,12.01
12.20,12.20,12.20,12.20
12.20,11.65,12.20,11.50
11.85,11.90,11.90,11.85
11.90,11.90,11.90,11.90
11.90,11.90,11.90,11.90
11.80,11.70,11.80,11.53
12.00,12.25,12.25,12.00
12.25,12.25,12.32,12.25
12.32,12.05,12.32,12.05
12.32,12.32,12.32,12.32
12.32,12.74,12.74,12.32
12.74,12.74,12.74,12.74
12.74,12.74,12.74,12.74
12.74,12.74,12.74,12.74
12.74,12.74,12.74,12.74
12.70,12.75,12.75,12.70
12.75,13.00,13.00,12.75
13.18,13.00,13.28,12.80
13.00,12.80,13.00,12.80
13.00,13.20,13.20,13.00
13.24,13.24,13.24,13.24
13.24,13.24,13.24,13.24
13.24,13.24,13.24,13.24
13.24,13.24,13.24,13.24
13.22,13.25,13.25,13.05
13.04,13.04,13.04,13.04
13.01,13.19,13.19,13.01
13.24,13.24,13.24,13.24
13.24,13.24,13.24,13.24
13.15,13.15,13.15,13.15
13.15,13.15,13.15,13.15
13.29,13.33,13.33,13.29
13.33,13.33,13.33,13.33
13.39,13.50,13.50,13.39
13.05,13.05,13.05,13.05
13.05,13.05,13.05,13.05
13.06,13.05,13.06,13.05
13.32,13.70,13.98,13.30
13.70,13.80,13.90,13.65
13.77,13.61,13.77,13.61
13.75,13.75,13.90,13.75
13.75,13.75,13.75,13.75
13.65,13.60,13.65,13.60
13.60,13.60,13.60,13.60
13.60,13.50,13.60,13.50
13.25,13.50,13.50,13.25
13.40,13.40,13.40,13.40
13.40,13.40,13.40,13.40
13.40,13.40,13.40,13.40
13.40,13.40,13.40,13.40
13.50,13.50,13.50,13.50
11.33,11.33,11.33,11.33
11.50,11.50,11.53,11.41
11.50,11.50,11.55,11.44
11.50,11.55,11.55,11.50
11.55,11.55,11.55,11.50
11.50,11.74,11.75,11.50
11.70,11.66,11.75,11.65
11.56,11.60,11.60,11.53
11.60,11.60,11.60,11.60
11.55,11.56,11.60,11.53
11.55,11.52,11.55,11.50
11.51,11.51,11.56,11.50
11.52,11.51,11.54,11.51
11.51,11.52,11.55,11.51
11.51,11.53,11.53,11.51
11.50,11.52,11.53,11.50
11.52,11.53,11.53,11.50
11.50,11.53,11.55,11.50
11.60,11.57,11.60,11.50
11.56,11.60,11.60,11.56
11.60,11.70,11.75,11.58
11.55,11.69,11.69,11.55
11.60,11.68,11.69,11.60
11.68,11.74,11.75,11.67
11.54,11.75,11.75,11.54
11.72,11.69,11.72,11.65
11.61,11.65,11.65,11.61
11.65,11.73,11.74,11.65
11.72,11.69,11.72,11.63
11.69,11.72,11.72,11.68
11.72,11.74,11.74,11.70
11.75,11.73,11.75,11.71
11.71,11.74,11.75,11.67
11.72,11.73,11.75,11.65
11.73,11.75,11.75,11.70
11.75,11.75,11.75,11.73
11.74,11.79,11.79,11.72
11.79,12.16,12.22,11.77
12.10,12.25,12.25,12.10
