EPC,Edgewell Personal Care Company Common Stock,NASDAQ
99.59,99.00,99.84,98.60
99.94,98.27,100.13,97.74
97.35,97.39,98.42,96.62
97.87,98.06,98.44,97.72
98.90,98.66,99.38,98.42
99.45,100.52,100.65,98.72
100.14,100.51,101.87,99.48
101.21,102.35,102.75,100.97
102.24,100.92,102.57,100.78
100.90,100.94,101.39,99.68
101.41,101.95,101.96,100.45
102.45,102.75,103.23,101.99
103.25,104.97,105.66,102.48
104.58,103.00,104.92,101.85
103.76,104.36,104.48,103.12
104.41,108.15,108.19,104.03
107.77,106.79,108.50,106.24
106.53,105.03,106.63,104.98
105.17,105.07,106.08,104.83
105.07,105.94,106.49,104.62
105.98,105.93,106.48,105.09
105.88,105.77,106.23,104.74
105.50,105.65,106.23,104.76
105.95,105.80,106.70,105.35
105.77,107.79,107.92,105.02
106.83,106.69,107.08,105.52
106.29,106.36,106.88,105.62
106.92,104.94,107.74,104.73
103.39,101.80,103.39,98.74
102.94,102.31,105.53,101.48
97.70,102.21,102.31,97.03
101.26,101.83,102.85,101.26
101.73,101.10,102.23,100.85
100.64,99.74,100.64,99.53
100.46,99.97,100.46,98.97
100.09,100.01,100.25,99.06
99.85,99.94,100.20,99.14
99.88,99.52,99.97,98.93
99.91,99.71,100.46,99.43
99.30,98.63,99.55,98.23
98.22,98.92,99.28,98.13
98.56,98.29,98.69,97.67
98.41,99.73,99.94,98.34
99.69,98.55,99.72,98.13
98.49,98.84,99.00,98.05
99.05,98.76,99.05,98.16
98.93,98.30,98.98,98.23
97.33,98.04,98.63,96.82
97.84,98.31,98.71,97.43
98.21,99.51,99.73,97.82
99.52,98.83,99.62,98.56
99.60,95.33,100.78,94.69
95.37,95.86,96.30,95.01
95.63,94.82,95.83,94.70
94.84,93.91,94.99,93.34
93.96,94.44,95.14,93.93
95.47,95.21,96.27,94.61
95.28,94.62,95.66,94.09
94.67,94.04,94.88,93.51
94.38,93.99,94.62,93.82
95.22,94.82,95.50,94.54
94.70,95.54,95.82,94.70
95.42,95.78,96.18,94.28
95.91,95.76,96.20,95.57
95.63,94.83,95.74,94.80
94.49,94.50,95.04,93.95
94.24,93.79,94.59,93.20
93.64,92.12,94.13,92.00
92.36,93.25,93.27,91.94
92.60,92.19,93.14,91.78
91.83,91.15,92.20,90.59
91.12,92.37,92.41,91.10
92.58,92.34,92.74,91.24
92.34,92.39,92.92,91.57
92.42,92.85,93.57,92.42
92.08,92.04,92.89,91.80
93.86,92.28,93.88,92.24
92.31,91.92,92.82,91.44
92.99,93.40,93.42,92.53
93.19,93.84,93.98,92.97
93.49,93.68,93.83,92.72
93.85,93.05,94.47,92.69
92.94,93.57,94.29,92.90
93.35,93.62,93.96,92.98
93.69,93.45,94.23,92.54
93.74,93.09,93.84,92.12
93.17,95.04,95.05,93.00
94.82,98.10,98.25,94.64
97.83,97.32,98.46,96.80
97.22,98.54,98.99,96.63
98.15,99.17,101.51,98.03
99.13,99.92,101.01,98.92
99.84,97.11,99.87,97.03
97.42,98.11,98.75,97.35
98.01,96.71,98.35,96.44
97.09,99.16,99.25,96.71
100.09,100.88,102.03,99.75
100.99,101.56,102.43,100.30
101.56,99.14,101.96,99.08
99.03,101.58,101.62,99.03
102.68,104.89,105.66,102.68
104.53,105.60,105.65,104.33
105.11,107.19,107.24,104.78
106.96,107.36,107.43,106.11
107.20,106.07,107.40,105.80
105.47,105.02,105.99,104.53
104.68,105.86,106.18,104.47
105.80,108.04,108.35,105.80
108.04,109.95,110.29,107.78
109.94,109.53,110.91,108.95
108.74,108.64,109.46,108.54
110.00,110.41,111.00,109.40
110.86,110.61,110.98,109.59
110.91,110.35,111.33,110.35
110.49,110.11,111.30,109.69
109.65,109.97,110.49,109.37
109.44,110.64,110.76,109.21
110.22,109.22,110.69,108.86
110.35,111.51,112.18,109.53
112.16,112.51,113.16,111.44
112.17,110.86,112.48,110.62
111.24,109.71,111.78,109.58
110.11,108.79,110.29,108.05
108.79,108.75,109.60,108.29
109.33,108.62,110.31,108.03
107.70,106.50,108.71,106.26
106.51,108.04,108.04,105.48
107.94,106.57,107.96,106.27
106.87,107.27,107.79,106.87
107.97,106.78,107.97,106.33
106.15,107.12,107.91,106.15
107.12,106.84,107.63,106.65
107.30,107.70,108.13,106.49
107.50,107.86,108.22,107.48
108.08,108.24,108.28,107.21
108.15,107.18,109.42,106.72
106.99,105.97,108.00,105.36
106.43,105.73,106.94,105.65
103.96,105.56,106.48,100.53
105.54,105.25,105.59,104.47
106.05,105.79,107.05,105.05
106.43,106.51,106.88,105.59
106.02,104.99,106.74,104.78
105.03,105.97,106.02,104.45
106.01,107.02,107.93,105.58
106.59,106.63,107.18,106.04
106.73,105.93,106.95,105.22
106.30,106.32,106.69,104.82
106.38,106.68,106.75,105.61
106.65,105.26,106.66,105.13
104.84,102.06,105.24,101.97
102.47,100.67,102.61,99.68
100.49,102.20,102.64,100.40
94.47,95.68,97.52,92.02
95.33,95.01,95.95,93.54
93.50,94.50,95.11,93.28
94.19,92.55,94.55,92.44
92.85,94.41,94.76,92.73
94.17,94.11,94.78,93.34
94.51,95.21,95.28,93.76
95.50,94.84,96.10,94.10
94.49,96.30,97.07,94.31
96.25,94.99,96.61,94.98
94.88,94.06,96.00,93.97
94.18,96.29,96.36,93.98
95.99,97.23,97.66,95.65
96.34,96.48,97.19,95.80
96.03,96.13,96.38,95.33
96.29,96.43,96.88,95.99
96.51,95.32,96.51,95.25
95.26,95.51,96.29,94.86
95.51,95.96,95.97,95.08
96.08,95.48,96.77,95.21
95.15,96.70,96.70,94.80
96.71,97.34,98.14,96.71
96.33,95.54,96.85,95.40
95.40,94.16,96.24,93.44
94.20,93.88,94.37,93.10
93.92,94.99,95.54,93.90
95.41,95.14,95.47,94.38
95.14,95.32,95.92,94.93
95.34,95.18,95.93,94.69
94.91,94.12,95.16,93.71
94.32,93.42,94.73,92.79
93.45,94.11,94.62,93.45
94.62,94.73,95.24,94.24
94.88,95.38,95.56,94.59
95.49,95.08,95.67,94.63
95.00,96.40,96.45,94.08
97.11,97.17,97.75,96.97
97.64,98.42,98.56,97.32
98.76,98.15,98.89,97.65
98.33,100.76,101.15,98.06
100.82,99.40,101.47,98.97
99.58,99.27,99.98,99.22
99.96,100.74,101.00,99.02
100.94,99.91,101.31,99.62
99.75,99.04,99.94,98.48
99.09,98.57,99.68,98.46
99.24,98.45,99.55,98.00
98.33,98.30,98.57,98.01
98.05,98.23,99.90,97.79
98.60,98.19,98.93,97.98
98.31,98.15,99.15,97.94
97.38,96.56,98.14,96.34
97.02,96.93,97.41,96.55
96.71,97.29,97.54,96.63
97.72,98.69,98.72,97.12
98.43,98.39,98.67,97.97
98.26,98.31,99.00,97.84
98.50,99.04,99.39,97.87
99.05,98.34,99.37,98.30
98.50,98.64,98.98,98.25
98.33,98.70,99.04,98.00
98.78,97.85,99.01,97.73
98.60,97.71,99.22,97.59
114.79,111.69,115.79,110.50
111.39,113.96,114.36,111.15
113.50,115.76,115.97,113.50
115.57,115.67,116.02,114.54
115.41,114.60,116.68,114.30
115.75,116.05,116.47,114.88
115.92,115.52,116.40,114.71
115.27,115.62,115.62,114.29
115.83,115.89,116.80,115.62
115.95,115.42,116.11,115.25
115.59,113.90,116.00,113.85
113.96,113.67,114.20,112.96
113.71,113.56,114.07,112.57
113.23,113.75,114.46,113.00
113.55,113.22,114.38,112.85
113.66,113.88,114.76,113.20
113.67,113.64,114.00,112.90
113.55,114.22,114.78,113.25
114.33,114.69,115.00,114.00
114.61,114.18,115.00,113.88
114.22,115.38,115.72,113.85
115.28,116.00,116.21,114.75
116.16,115.29,116.34,115.26
114.88,114.89,115.61,114.49
114.95,116.08,116.59,114.59
115.91,116.36,116.88,115.60
116.76,117.85,117.87,116.39
117.60,118.60,118.68,117.01
118.44,118.14,118.64,117.59
117.41,118.33,118.34,117.01
118.10,118.45,118.53,117.76
118.54,119.10,119.11,117.34
118.82,118.65,119.11,117.93
119.21,120.15,120.31,118.57
120.00,120.58,120.65,118.66
120.91,121.65,121.76,120.61
121.23,122.20,122.49,121.23
122.15,121.41,122.62,121.00
121.00,120.37,121.87,120.18
119.88,120.16,120.45,118.96
120.39,120.52,120.80,118.40
120.05,121.82,121.86,119.88
121.52,122.03,122.15,120.56
122.15,122.54,123.84,121.96
122.05,121.39,122.43,120.47
121.87,121.69,122.05,121.37
121.43,121.15,122.21,120.85
120.71,121.39,121.72,120.62
121.50,122.26,122.78,121.00
120.64,122.50,122.84,120.47
122.18,122.47,123.03,122.18
123.33,123.00,123.38,122.26
123.18,122.10,123.60,121.82
122.37,120.01,122.72,119.92
119.88,118.94,120.90,118.88
119.15,119.17,119.67,118.27
118.69,117.53,118.79,117.50
117.48,116.39,117.87,115.90
116.48,118.07,118.14,115.43
118.36,119.26,119.30,118.26
118.97,117.30,119.51,117.09
117.04,116.35,117.40,116.15
115.00,115.07,116.56,114.75
114.87,117.95,121.23,114.62
117.62,114.76,118.09,114.42
114.84,118.61,119.06,114.17
118.63,116.84,119.05,115.93
116.50,116.41,117.47,115.89
116.06,116.66,117.05,115.86
116.90,115.64,117.46,115.34
115.45,115.98,116.38,114.82
116.59,116.81,117.36,115.99
116.57,115.96,117.27,115.40
116.64,117.73,117.81,116.33
117.67,119.38,119.42,116.76
119.57,119.81,120.38,119.16
119.71,120.23,121.44,119.40
120.23,119.19,120.94,119.00
119.07,119.85,119.96,118.61
120.00,120.44,120.92,119.70
120.00,121.02,121.30,119.89
121.67,122.82,123.46,120.93
122.65,121.16,123.30,120.99
121.59,122.69,123.07,120.70
121.93,121.45,122.48,121.23
121.88,121.52,122.39,119.96
121.57,121.71,122.56,121.05
121.38,122.36,122.58,121.20
122.17,123.27,123.72,122.17
122.95,123.97,124.20,122.54
123.72,123.34,124.60,122.91
123.01,122.78,123.56,122.78
123.09,123.11,123.21,122.12
122.86,123.58,124.01,122.18
123.24,122.75,123.34,122.26
123.29,122.85,123.41,122.50
122.90,124.57,124.66,122.37
124.46,124.00,124.99,123.14
124.64,125.05,125.50,123.80
125.38,124.68,125.81,124.63
124.71,124.92,125.69,124.34
124.78,123.21,125.15,123.20
123.26,124.66,125.81,123.04
124.18,123.04,124.18,122.05
122.89,123.54,123.77,122.65
122.60,124.24,124.32,122.39
124.01,123.21,124.78,123.13
123.00,122.13,123.29,121.89
122.28,119.71,122.70,119.63
120.08,118.14,120.17,117.27
118.12,116.45,118.39,116.20
116.14,115.87,117.09,115.83
116.03,116.73,117.04,115.51
116.38,113.96,116.83,113.90
114.29,113.33,115.32,113.29
113.72,111.54,114.07,111.39
112.16,113.62,114.50,111.97
112.65,113.93,114.71,111.16
112.25,114.45,114.97,112.08
115.71,115.24,115.82,114.14
114.98,117.72,117.84,114.86
118.25,118.99,119.88,118.01
118.96,118.76,120.64,118.65
120.02,119.65,120.02,118.70
120.19,120.60,121.35,119.91
121.00,121.00,121.08,119.92
121.61,121.06,121.95,120.34
120.89,120.52,121.22,119.53
120.17,120.92,121.03,119.84
122.20,122.65,123.23,121.51
122.48,122.53,123.30,121.88
122.07,122.88,123.69,122.07
122.99,122.07,123.45,121.62
122.07,123.29,123.30,121.56
123.05,123.50,123.71,122.81
123.43,125.08,125.55,123.23
125.08,124.79,125.53,124.16
124.00,125.13,127.61,122.96
127.83,128.47,131.02,127.36
127.54,125.94,127.86,125.84
124.54,124.46,125.64,124.10
124.25,124.52,124.86,123.45
124.73,124.43,124.97,123.69
124.04,124.06,124.50,123.34
125.00,125.76,125.94,124.54
125.74,127.35,127.51,125.33
127.50,128.44,128.65,127.50
128.53,129.39,129.74,128.46
129.12,130.02,130.24,128.50
130.05,131.03,131.60,129.73
131.30,130.35,132.09,130.07
130.57,130.95,131.23,129.21
130.67,128.90,131.10,128.71
128.91,128.84,129.30,128.35
128.83,128.44,129.98,128.33
128.19,128.18,128.87,127.52
128.32,127.51,129.60,127.50
128.38,127.61,129.39,127.36
127.24,125.55,128.10,125.43
126.38,125.77,126.95,124.69
125.64,127.00,128.14,124.69
127.37,128.75,128.96,126.53
129.91,131.77,131.82,129.00
131.95,131.57,133.28,131.24
131.25,131.29,131.96,131.00
132.00,132.24,132.95,131.27
132.25,132.20,133.42,132.04
132.69,132.31,133.27,132.21
132.09,131.36,132.90,131.30
131.01,130.74,132.22,130.52
131.37,128.56,131.45,128.53
129.44,128.62,129.86,127.69
127.70,127.77,128.38,126.41
128.37,126.89,128.57,126.39
127.91,128.51,128.82,126.92
129.17,131.39,131.85,129.17
132.11,132.30,134.37,131.72
132.49,131.76,132.50,130.99
132.50,131.15,134.08,130.37
129.98,130.58,131.28,129.72
131.19,129.75,131.19,128.90
129.68,131.09,131.25,129.41
131.23,129.62,132.24,129.10
129.62,129.38,130.04,128.31
130.29,131.81,131.89,129.36
131.40,130.34,131.97,129.78
130.16,131.32,131.50,129.89
130.00,129.41,130.25,127.47
128.20,127.81,130.64,127.35
128.05,127.50,128.45,126.34
127.00,128.01,128.97,126.78
128.04,129.27,129.43,126.87
129.50,131.53,131.57,128.84
131.45,132.84,133.40,131.40
133.00,134.49,134.78,132.80
134.62,133.44,134.62,132.69
132.45,132.32,133.18,131.71
132.49,133.25,133.26,131.59
133.47,133.75,134.33,133.11
134.68,135.07,135.13,133.87
135.03,138.49,138.57,134.77
137.45,136.57,137.53,136.27
136.14,136.57,136.70,135.12
136.26,134.49,136.55,134.32
134.00,134.30,134.65,132.66
134.53,135.10,135.17,133.53
134.83,135.45,135.72,134.70
135.20,135.43,135.69,134.66
135.55,135.02,135.71,134.07
134.68,133.83,135.38,133.74
133.65,136.91,136.95,133.65
136.91,138.72,138.92,135.91
138.10,138.29,138.73,137.10
138.39,138.26,138.55,137.49
137.83,136.16,137.83,135.71
136.19,137.58,138.11,136.19
137.08,133.41,137.17,133.24
133.38,132.68,133.38,130.87
132.30,132.91,134.10,132.09
133.05,132.24,134.09,131.00
132.60,135.76,135.88,131.97
135.53,136.52,137.25,135.02
136.62,137.26,138.04,135.77
137.23,138.61,138.83,137.23
138.88,139.82,140.15,137.90
139.60,140.22,141.51,139.46
138.76,138.97,140.21,138.13
139.42,136.81,139.63,136.54
136.50,135.94,136.59,134.93
136.90,136.28,137.00,135.53
136.79,136.96,138.09,136.21
135.87,138.05,138.42,135.87
138.78,139.89,140.02,138.11
139.64,138.68,140.42,137.55
138.17,138.34,139.91,137.93
138.16,137.91,139.77,137.70
137.93,139.26,139.59,137.93
139.09,138.74,139.88,137.95
139.00,140.64,142.31,138.96
140.50,140.78,141.14,140.18
141.49,140.73,141.87,140.40
141.36,141.58,142.76,140.76
141.33,142.06,142.90,140.90
141.37,139.70,141.77,139.02
141.04,138.56,141.52,137.99
139.74,138.56,140.19,137.81
138.79,139.87,139.93,137.78
139.24,140.60,141.45,139.08
140.61,140.28,141.28,139.74
140.54,140.07,140.96,138.56
139.74,139.56,140.57,138.92
139.35,138.67,139.48,137.97
138.08,136.62,139.12,136.23
136.78,140.80,141.09,136.56
140.78,139.20,140.99,138.92
140.60,140.56,144.95,140.28
141.37,140.47,141.37,137.52
140.87,140.56,141.79,139.88
141.85,141.85,142.73,141.24
141.49,139.91,142.17,139.84
139.91,139.40,140.32,138.80
139.95,138.59,140.65,138.43
139.61,140.26,140.71,138.64
140.73,140.15,141.30,139.60
139.69,139.58,139.85,139.05
139.40,139.29,139.74,138.36
139.14,139.40,139.96,138.66
138.94,139.78,140.08,138.23
140.35,144.67,144.74,140.35
144.05,143.61,144.37,143.14
143.47,142.99,143.97,142.84
142.92,144.25,144.41,142.64
143.36,141.69,143.47,141.11
141.81,142.52,142.79,140.20
142.30,140.31,143.00,139.98
140.25,138.92,140.58,137.66
136.63,136.02,138.65,135.76
136.02,136.13,136.55,134.95
136.08,136.42,137.05,134.36
136.61,135.99,137.40,135.41
136.07,135.05,137.12,134.26
135.05,137.02,137.03,135.04
136.32,136.19,136.91,135.57
99.66,99.95,100.11,99.62
100.00,100.30,100.38,95.69
134.93,135.98,136.68,134.88
136.63,136.60,137.43,136.16
104.63,104.00,104.63,103.59
137.21,138.19,108.90,104.15
138.39,138.42,138.86,137.45
104.34,102.18,104.50,102.18
102.58,101.70,102.58,135.57
135.74,135.35,136.17,135.31
134.55,97.84,100.52,97.63
99.80,97.60,99.80,96.99
97.50,101.10,102.50,96.99
100.08,99.90,102.50,98.70
100.00,100.68,102.20,99.13
100.06,98.58,101.00,97.79
96.62,97.12,98.65,96.62
97.37,96.71,98.10,96.53
97.00,98.71,98.80,97.00
98.44,98.96,99.22,98.07
97.50,98.41,99.25,97.50
98.10,97.65,98.10,96.70
97.76,97.20,98.43,97.17
96.98,96.00,97.40,95.85
97.49,96.00,97.49,95.55
95.65,94.68,96.50,94.17
93.72,94.91,97.36,93.72
95.40,94.66,95.40,94.31
94.91,94.38,95.26,93.91
93.90,92.99,94.37,92.84
93.92,94.48,94.66,93.07
94.00,94.81,95.03,93.76
94.24,95.36,96.75,94.04
96.00,95.71,96.41,95.18
95.66,95.16,96.12,94.70
95.47,95.44,96.47,95.08
82.50,94.61,97.00,82.36
94.94,92.72,94.94,91.90
92.89,92.65,94.11,92.04
93.30,93.78,94.28,92.75
92.58,93.02,93.60,92.00
92.02,92.97,93.26,91.01
92.50,93.74,94.38,92.50
93.38,94.25,94.48,93.15
93.30,93.55,93.80,92.78
93.14,92.98,93.22,92.15
92.11,91.44,92.88,91.35
90.53,90.42,91.39,90.06
89.80,88.28,90.03,88.05
80.15,84.54,85.99,75.53
85.74,83.61,86.66,83.55
83.89,86.03,86.49,83.65
86.62,87.95,88.81,86.40
87.86,88.44,88.81,87.75
88.29,88.06,88.68,87.39
86.73,84.88,87.90,84.57
85.99,85.85,86.06,85.21
85.83,85.49,86.94,85.30
84.66,84.38,85.39,84.11
85.32,85.32,85.85,84.53
86.58,84.05,86.58,83.96
83.35,83.27,84.76,83.17
83.75,84.44,84.58,83.23
84.71,84.34,85.29,83.91
84.76,84.52,85.04,84.37
84.87,85.30,85.81,84.55
85.48,85.20,86.52,83.91
84.14,83.55,85.11,83.40
84.00,83.20,84.65,82.95
82.48,81.14,82.79,80.89
81.17,80.51,82.82,79.91
80.15,81.04,81.43,79.54
81.86,81.55,82.09,81.13
81.49,78.40,82.29,78.29
78.40,81.11,81.29,78.34
82.08,81.60,82.52,80.37
82.07,80.76,83.22,80.20
79.40,81.51,81.63,79.40
82.33,84.63,85.30,82.33
84.98,84.03,85.22,83.62
84.15,83.60,85.96,83.42
85.14,85.39,85.94,84.51
85.72,85.52,86.04,85.06
85.60,84.66,86.00,84.25
84.49,83.87,85.48,83.80
83.80,83.41,85.92,83.24
83.58,83.39,85.32,81.89
83.47,84.08,84.19,82.45
83.93,84.18,84.20,83.08
83.84,84.14,84.33,83.47
84.40,83.47,84.40,83.43
84.08,85.06,85.40,83.83
85.23,84.95,85.87,84.47
84.98,84.74,85.26,84.56
84.59,84.63,84.71,83.84
84.80,85.52,85.58,83.95
85.44,86.64,87.00,85.11
86.65,84.71,86.74,84.68
84.43,85.45,85.57,82.69
85.21,86.23,86.67,84.65
86.27,85.02,86.88,84.26
85.16,83.89,85.30,83.36
83.60,82.31,83.99,81.47
81.86,81.60,82.08,81.35
81.28,82.52,82.61,81.27
82.52,82.50,83.68,82.29
81.82,78.47,82.30,78.26
72.52,73.07,76.41,72.44
73.04,74.99,75.37,72.92
75.32,75.80,76.11,74.06
75.38,78.27,78.81,75.38
79.27,79.78,79.91,78.57
80.43,81.22,81.91,80.06
80.86,81.71,82.13,80.34
81.43,81.70,82.42,80.85
81.62,82.47,82.88,81.62
83.50,82.38,83.80,81.84
82.16,80.50,82.97,80.31
80.85,79.87,81.12,79.69
80.06,78.50,80.44,78.13
78.83,78.51,79.50,77.77
78.50,79.06,79.98,78.38
79.21,79.29,79.55,78.42
78.16,78.40,79.18,77.85
77.65,77.33,79.06,76.94
77.56,78.46,79.20,77.32
77.56,77.17,78.02,76.86
77.17,75.94,77.70,75.18
76.69,76.17,77.12,75.87
76.87,77.97,78.15,76.20
78.02,75.85,78.47,75.81
75.35,75.55,76.44,74.74
75.95,77.11,77.16,75.54
76.78,78.39,78.69,76.53
78.86,78.65,79.35,77.75
78.78,78.49,78.99,78.12
78.12,77.87,78.51,77.16
78.19,79.10,79.18,78.16
78.95,79.03,79.54,78.65
78.79,78.37,79.25,78.37
77.17,78.90,78.90,76.92
78.93,78.47,79.36,76.94
77.65,78.28,78.74,77.50
76.44,75.91,77.53,75.22
76.31,74.49,76.80,74.43
74.67,73.36,75.01,71.93
73.84,73.97,74.35,72.54
74.12,73.64,75.00,73.10
73.77,74.56,74.86,73.21
73.04,72.42,73.08,71.08
73.22,72.27,73.22,71.90
71.46,69.84,71.53,67.94
70.16,70.55,71.15,69.60
71.78,71.69,72.38,70.90
71.35,71.88,72.46,70.39
72.00,72.15,72.92,71.03
71.82,71.13,72.00,70.37
71.74,72.02,72.17,70.85
72.24,74.01,74.03,71.79
73.69,73.49,73.90,72.10
72.99,71.34,73.04,71.26
75.00,81.42,81.54,74.11
81.33,76.19,81.50,75.60
76.25,74.65,77.46,74.51
73.96,73.92,74.17,70.94
73.00,73.90,74.23,72.45
74.43,74.36,75.04,73.58
73.17,72.25,73.17,71.61
72.56,75.36,75.60,71.24
76.23,76.36,76.84,74.86
76.86,77.24,78.17,75.50
77.13,75.77,77.16,74.97
75.53,75.12,75.53,73.77
76.08,76.88,77.61,76.08
76.46,76.43,76.93,75.81
75.53,76.60,76.74,74.60
76.59,77.40,77.43,76.13
77.65,76.96,78.34,76.75
76.94,76.45,77.30,76.31
77.09,77.47,78.13,76.58
77.08,78.11,78.55,76.38
78.09,79.23,79.37,77.70
79.23,80.68,81.25,79.23
80.26,80.72,81.34,80.03
80.07,79.14,80.35,79.07
79.58,78.64,79.95,78.24
78.98,79.61,79.67,78.13
80.45,80.19,81.03,79.79
79.90,79.55,80.01,79.51
79.00,79.36,79.69,78.75
79.60,80.81,80.88,79.07
80.66,81.30,81.97,79.77
81.09,81.98,82.46,81.09
81.64,82.17,83.24,81.50
81.69,82.23,82.52,81.60
81.40,80.98,82.20,80.50
80.39,79.63,80.59,78.70
79.91,80.13,80.52,79.18
80.11,80.97,81.83,79.56
81.64,80.88,81.64,80.76
80.79,80.53,80.89,80.21
79.98,81.58,81.63,79.68
81.74,80.79,81.86,80.65
80.55,80.84,81.57,80.23
81.06,82.35,82.45,80.98
81.66,81.03,81.89,80.23
81.52,81.50,82.17,80.92
81.66,80.28,82.22,80.28
80.49,81.26,81.48,80.12
81.62,82.61,82.70,81.12
82.60,83.00,83.52,81.62
82.75,83.41,83.65,82.50
83.09,83.00,83.52,82.35
83.48,85.04,85.44,83.01
84.76,82.50,84.84,82.40
82.68,81.63,82.93,80.99
81.08,81.61,81.62,80.28
81.21,82.09,82.45,80.95
82.20,82.18,82.38,81.74
82.31,81.63,82.47,81.10
81.40,80.86,82.50,80.57
80.85,82.07,84.23,80.15
82.64,82.32,84.21,82.01
80.95,79.30,81.32,78.70
78.43,79.29,80.12,77.46
79.41,78.40,79.96,78.12
78.22,77.64,78.47,77.33
78.10,78.40,79.00,77.47
78.68,79.20,79.46,78.21
79.04,78.15,79.31,77.34
78.49,78.10,78.89,77.68
77.90,77.09,78.14,76.82
77.17,77.45,77.75,76.77
77.56,76.84,77.72,76.22
76.75,76.61,77.05,76.07
76.14,77.15,77.56,76.14
77.69,78.02,78.55,76.90
77.80,78.40,78.69,77.46
78.92,79.22,79.73,78.53
79.75,79.47,80.96,79.45
79.56,79.26,79.89,78.73
79.47,79.98,80.07,79.04
80.57,79.43,80.95,79.09
79.13,80.96,81.23,78.92
80.69,81.53,81.53,80.24
81.65,81.85,82.01,80.85
82.00,81.76,82.11,81.53
81.84,82.49,82.53,81.15
82.52,82.60,83.32,82.22
82.22,82.95,83.14,82.05
81.94,82.37,82.48,81.40
82.05,81.09,82.33,81.07
80.62,80.64,81.60,80.35
80.92,80.58,81.25,80.14
80.16,80.93,81.26,80.11
80.70,81.09,81.82,80.43
82.17,82.49,82.85,82.08
82.68,83.47,83.96,82.13
83.80,83.64,83.94,83.36
84.00,84.43,84.97,83.69
82.05,80.00,82.80,79.80
79.41,78.32,80.00,77.93
79.33,80.85,81.21,78.62
81.37,81.45,82.41,81.21
81.55,84.41,84.44,81.34
84.65,86.74,86.91,84.46
86.34,84.18,86.52,83.73
83.64,84.29,84.65,82.08
84.05,84.77,85.99,84.05
85.45,87.48,87.50,85.45
87.50,87.04,87.56,86.16
87.90,87.44,88.00,86.80
87.43,86.72,87.92,86.60
87.29,87.46,87.77,86.59
87.51,86.28,87.51,86.23
86.39,86.60,86.85,86.04
85.97,85.48,86.01,84.88
85.17,83.88,85.17,82.37
83.95,82.88,84.28,82.83
82.92,83.14,83.54,82.86
82.83,83.13,83.48,82.30
83.35,83.33,84.05,83.23
83.45,83.43,83.94,82.42
83.41,83.63,84.00,83.00
84.00,84.61,84.82,83.33
84.48,84.21,84.61,83.31
81.55,79.52,82.30,78.93
78.93,79.63,79.70,77.98
79.94,80.86,81.03,79.94
81.16,81.75,81.90,80.90
81.77,82.45,82.55,81.40
82.72,80.94,82.92,80.94
81.08,80.63,81.36,80.42
81.04,80.32,81.17,80.26
80.04,80.04,80.52,79.96
80.11,80.58,80.96,79.87
80.33,79.49,80.56,79.32
79.35,78.73,79.47,78.39
78.87,78.96,79.21,78.54
78.46,78.41,78.53,77.91
78.18,78.05,78.18,76.99
78.52,77.17,78.52,76.91
77.32,76.24,77.38,75.98
76.09,78.23,79.27,76.09
77.93,78.01,79.61,77.28
78.17,79.62,79.96,78.13
79.62,79.47,80.10,78.94
79.33,80.01,80.13,79.05
79.75,79.25,80.00,78.95
79.74,80.20,80.38,79.48
80.45,79.58,80.45,78.97
79.62,79.30,79.97,79.10
78.94,78.45,79.11,78.44
77.62,77.01,77.62,76.48
76.54,76.29,76.66,75.22
75.31,76.06,76.34,75.10
76.20,76.29,76.89,76.05
76.46,76.08,76.98,75.88
75.89,75.64,75.96,74.96
76.16,76.09,76.52,75.78
76.42,75.30,76.78,75.30
75.45,75.82,76.35,75.16
76.65,77.33,77.46,76.14
76.89,77.33,78.42,76.89
76.89,77.22,77.43,76.60
77.52,77.09,77.66,76.91
77.19,76.86,77.47,76.03
77.13,78.05,78.76,76.72
78.39,79.52,79.97,78.39
79.29,79.25,79.79,79.08
79.47,79.09,79.61,78.81
79.54,79.77,80.00,79.33
79.99,80.01,80.23,79.49
79.91,80.08,80.51,79.48
80.37,79.53,81.14,79.41
78.97,77.70,79.21,77.44
77.95,77.74,78.29,77.50
77.03,76.86,77.22,76.06
77.43,76.94,77.43,76.78
77.06,76.70,77.06,76.52
77.32,76.99,77.32,76.62
76.90,76.62,76.90,76.11
76.55,75.77,76.94,75.75
75.25,76.12,76.22,74.75
76.87,76.51,77.11,75.85
76.81,76.74,77.22,76.42
76.55,76.32,76.82,76.01
76.73,75.74,76.73,75.39
75.51,76.00,76.56,75.31
75.92,75.40,75.97,75.26
75.39,74.75,75.56,74.35
74.66,74.87,75.58,74.60
74.83,74.70,75.19,74.62
74.60,73.87,75.19,73.86
74.67,75.07,75.28,74.39
75.08,75.30,76.16,74.56
74.12,75.14,75.97,73.76
84.45,79.53,84.45,79.17
79.86,81.31,82.02,79.35
81.64,81.75,82.69,81.10
81.80,81.65,81.96,81.22
81.28,81.49,81.80,81.06
81.52,80.60,81.95,80.33
80.44,80.81,81.33,79.83
80.89,81.18,81.62,80.59
81.14,81.15,81.76,80.96
81.25,80.93,81.59,80.63
80.92,81.21,81.59,80.92
81.11,80.75,81.34,80.14
80.76,80.29,81.36,80.29
80.67,79.14,81.18,79.11
79.67,77.47,79.67,77.20
77.44,77.97,78.30,77.31
78.10,78.44,78.79,78.10
