ADXS,Advaxis,NASDAQ
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
0.04,0.04,0.04,0.04
4.15,5.87,5.87,4.15
4.88,5.20,5.50,4.88
5.20,4.38,5.20,4.10
4.10,4.07,4.45,3.50
4.02,3.86,4.02,3.50
4.00,3.80,4.00,3.44
3.50,3.50,3.72,3.10
3.15,3.18,3.29,3.10
3.18,3.44,3.50,3.00
3.44,3.50,3.52,3.40
3.30,3.30,3.46,3.30
3.34,3.30,3.34,3.25
3.25,3.50,3.70,3.11
3.25,3.25,3.60,3.25
3.35,3.25,3.60,3.02
3.28,3.25,3.29,3.13
3.29,3.25,3.54,3.16
3.40,3.27,3.40,3.25
3.17,3.20,3.25,3.17
3.25,3.17,3.35,3.17
3.23,3.13,3.23,3.13
3.13,3.07,3.15,3.07
3.13,3.21,3.50,3.13
3.22,3.20,3.25,3.16
3.20,3.10,3.21,3.10
3.10,2.95,3.15,2.90
2.60,2.95,3.04,2.60
3.00,2.74,3.00,2.74
2.75,2.80,2.90,2.75
2.80,2.75,2.80,2.65
2.80,2.70,2.85,2.70
2.65,2.80,2.80,2.60
2.80,2.70,2.80,2.70
2.69,3.20,3.49,2.69
3.25,4.20,4.52,3.25
4.40,3.21,4.40,2.65
3.25,3.40,3.50,3.25
3.42,3.85,4.09,3.42
3.75,4.10,4.10,3.75
4.40,5.08,5.45,4.29
5.35,6.90,6.90,5.24
6.88,7.96,11.70,6.85
7.30,6.69,7.79,6.05
6.40,6.15,6.74,6.10
6.20,6.23,6.41,6.10
6.20,6.03,6.20,6.03
6.05,5.35,6.05,4.40
5.35,4.97,5.35,4.90
5.00,5.42,5.42,4.97
5.40,6.35,6.50,5.40
6.30,7.00,7.59,6.30
7.25,6.60,7.30,5.90
6.40,6.56,6.65,6.36
6.80,6.14,6.80,6.00
6.37,5.60,6.37,5.58
5.60,5.14,5.61,5.05
5.11,5.03,5.12,5.00
5.01,5.03,5.05,4.98
4.98,4.48,4.98,4.26
4.50,4.53,4.54,4.37
4.52,4.95,4.95,4.52
5.15,5.24,5.28,5.00
5.15,5.60,5.82,5.15
5.83,5.70,5.83,5.60
5.69,5.42,5.69,5.01
5.36,5.45,5.50,5.36
5.43,4.99,5.43,4.85
3.59,3.69,3.85,3.51
3.74,3.75,3.82,3.67
3.77,3.67,3.90,3.67
3.76,3.58,3.85,3.51
3.62,3.49,3.74,3.41
3.58,3.40,3.59,3.38
3.42,3.57,3.63,3.42
3.65,3.73,3.75,3.62
3.79,3.87,3.95,3.72
3.91,3.82,3.91,3.75
3.82,3.74,3.87,3.65
3.74,3.69,3.75,3.65
3.70,3.82,4.00,3.68
3.88,3.78,3.90,3.69
3.84,3.79,3.85,3.76
3.83,3.71,3.88,3.67
3.76,3.66,3.80,3.50
3.67,3.27,3.68,3.11
3.45,3.25,3.45,3.20
3.25,3.09,3.35,2.88
3.10,3.18,3.23,3.00
3.13,3.33,3.35,3.12
3.59,3.43,3.68,3.40
3.51,3.38,3.54,3.38
3.49,3.42,3.52,3.40
3.47,3.48,3.52,3.42
3.69,3.50,3.74,3.50
3.60,3.75,3.90,3.51
3.86,3.80,3.96,3.75
3.83,3.85,3.95,3.80
3.85,3.90,3.93,3.85
3.90,3.76,4.02,3.75
3.80,3.62,3.83,3.52
3.69,3.61,3.75,3.58
3.69,3.63,3.74,3.60
3.65,3.59,3.69,3.58
4.20,3.94,4.55,3.85
4.10,3.81,4.10,3.75
3.88,3.90,4.05,3.75
3.79,4.04,4.05,3.72
4.00,4.15,4.19,3.94
4.20,4.21,4.25,4.05
4.29,4.28,4.29,4.16
4.32,4.16,4.37,4.11
4.08,4.20,4.20,3.94
4.25,4.04,4.26,3.95
4.07,4.08,4.20,3.96
4.03,4.17,4.20,4.03
4.14,4.39,4.39,4.13
4.60,4.50,4.60,4.33
4.50,4.48,4.55,4.41
4.50,4.24,4.50,4.20
4.19,4.08,4.25,4.03
4.12,3.95,4.20,3.73
3.95,3.97,4.05,3.80
4.02,4.03,4.07,3.89
4.05,3.98,4.05,3.93
3.95,4.05,4.16,3.93
4.11,4.24,4.30,4.06
4.34,4.68,4.84,4.16
4.67,4.78,4.82,4.48
4.78,5.23,5.36,4.78
5.34,5.17,5.44,5.07
5.17,5.33,5.44,5.17
5.50,5.09,5.70,5.01
5.11,5.30,5.60,5.10
5.32,5.20,5.50,4.91
5.19,5.02,5.20,4.90
5.00,4.86,5.07,4.70
4.76,4.82,5.00,4.60
4.83,4.60,4.83,4.56
4.65,4.50,4.75,4.20
4.48,4.49,4.78,4.42
4.54,4.55,4.77,4.49
4.54,4.27,4.62,4.26
4.09,4.36,4.48,4.08
4.41,4.70,4.73,4.35
4.84,4.75,4.99,4.65
5.00,4.97,5.16,4.84
5.02,5.33,5.39,4.97
5.36,5.07,5.50,4.95
5.14,5.29,5.34,5.05
5.28,5.25,5.33,5.14
5.71,5.52,5.99,5.40
5.45,5.38,5.46,5.20
5.40,5.14,5.42,5.10
5.14,5.17,5.27,5.04
5.20,5.07,5.40,5.05
5.03,4.74,5.10,4.71
4.75,4.98,5.02,4.75
4.95,4.84,5.09,4.78
4.90,4.90,4.99,4.75
4.82,4.98,5.06,4.72
5.09,4.95,5.10,4.92
4.95,4.87,5.00,4.77
4.88,5.10,5.18,4.85
5.08,4.93,5.25,4.85
4.91,4.77,4.91,4.75
4.77,4.77,4.94,4.74
4.70,4.71,4.90,4.58
4.75,4.78,4.87,4.71
4.76,4.64,4.79,4.55
4.72,4.70,4.89,4.70
5.21,4.88,5.21,4.76
4.96,4.90,5.00,4.80
5.25,4.93,5.25,4.79
4.92,4.91,5.08,4.87
4.88,4.69,4.88,4.60
4.81,4.48,4.92,4.35
4.54,4.07,4.72,4.05
3.04,3.06,3.08,2.95
3.12,3.13,3.29,3.08
3.18,3.14,3.25,3.10
3.20,3.14,3.24,3.10
3.18,3.12,3.20,3.02
3.17,3.15,3.19,3.12
3.14,3.05,3.16,3.05
3.06,3.03,3.10,2.93
3.01,3.03,3.11,2.95
3.00,3.01,3.03,2.96
3.03,2.99,3.03,2.95
2.98,2.87,3.03,2.85
2.88,2.68,2.99,2.55
2.69,2.53,2.69,2.46
2.52,2.63,2.69,2.51
2.66,2.67,2.80,2.62
2.68,2.66,2.73,2.66
2.66,2.67,2.74,2.66
2.70,2.71,2.77,2.67
2.70,2.74,2.76,2.70
2.70,2.67,2.74,2.66
2.70,2.55,2.70,2.47
2.55,2.51,2.62,2.50
2.54,2.72,2.90,2.51
2.88,2.84,3.14,2.81
2.84,2.88,2.98,2.84
2.88,3.07,3.15,2.88
3.07,2.93,3.10,2.91
2.96,2.89,3.00,2.81
2.87,2.68,3.00,2.67
2.68,2.65,2.71,2.60
2.66,2.71,2.82,2.60
2.75,2.70,2.75,2.67
2.69,2.72,2.79,2.62
2.66,2.64,2.69,2.60
2.63,2.65,2.69,2.61
2.66,2.64,2.70,2.57
2.61,2.56,2.69,2.53
2.55,2.56,2.62,2.55
2.53,2.60,2.70,2.52
2.60,2.56,2.74,2.55
2.75,2.61,2.85,2.57
2.66,2.64,2.68,2.59
2.63,2.65,2.68,2.60
2.68,2.72,2.75,2.60
2.89,2.80,2.89,2.70
2.85,3.05,3.15,2.85
3.29,3.25,3.53,3.20
3.33,3.21,3.38,3.07
3.25,3.25,3.33,3.13
3.30,3.37,3.40,3.30
3.45,3.45,3.57,3.28
3.47,3.26,3.47,3.26
3.27,3.24,3.34,3.21
3.26,3.20,3.27,3.16
3.25,3.24,3.29,3.16
3.21,3.19,3.29,3.16
3.23,3.18,3.24,3.15
3.15,3.11,3.21,3.03
3.12,3.07,3.23,3.07
3.13,3.15,3.16,3.08
3.16,3.28,3.30,3.14
3.32,3.25,3.32,3.13
3.22,3.22,3.25,3.17
3.20,3.19,3.24,3.17
3.21,3.15,3.25,3.14
3.15,3.16,3.20,3.06
3.31,3.13,3.31,3.10
3.15,3.12,3.18,3.10
3.14,3.11,3.15,3.10
3.10,3.05,3.11,3.05
3.07,3.05,3.09,3.03
3.05,2.96,3.05,2.85
2.99,2.94,2.99,2.90
2.96,2.92,2.96,2.86
2.89,2.80,2.95,2.75
2.84,2.80,2.85,2.77
2.80,2.77,2.83,2.75
2.77,2.64,2.77,2.58
2.62,2.70,2.72,2.62
2.73,2.82,2.98,2.73
2.85,2.90,2.97,2.85
2.90,2.90,2.94,2.88
2.90,2.92,3.00,2.90
2.95,2.86,2.98,2.80
2.96,2.88,2.99,2.84
2.87,2.92,2.98,2.81
2.90,2.84,2.92,2.75
2.78,2.81,2.88,2.75
2.78,2.78,2.88,2.76
2.75,2.69,2.82,2.66
2.66,2.63,2.74,2.63
2.66,2.66,2.70,2.63
2.66,2.63,2.75,2.62
2.63,2.66,2.78,2.63
2.69,2.74,2.83,2.68
2.77,2.84,2.87,2.76
2.86,2.86,2.87,2.80
2.82,2.86,2.90,2.82
2.89,2.85,2.90,2.82
2.85,2.79,2.88,2.75
2.75,2.78,2.82,2.74
3.01,3.15,3.42,3.00
3.24,3.25,3.28,3.08
3.35,4.00,4.02,3.32
4.04,3.73,4.05,3.60
3.75,3.74,3.86,3.66
3.83,3.73,3.83,3.55
3.75,3.88,3.93,3.70
3.96,4.27,4.30,3.91
4.30,4.13,4.60,4.06
4.24,4.12,4.27,3.95
4.12,3.99,4.12,3.90
4.00,4.01,4.07,3.95
4.00,3.75,4.02,3.61
3.75,3.85,3.86,3.70
3.85,3.72,3.88,3.68
3.75,3.77,3.79,3.65
3.80,3.67,3.83,3.60
3.67,3.53,3.68,3.51
3.54,3.22,3.56,3.22
3.20,3.24,3.32,3.15
3.24,3.17,3.28,3.09
3.19,3.02,3.19,3.00
3.01,3.06,3.15,3.01
3.03,3.10,3.12,3.01
3.12,3.08,3.14,3.05
3.12,3.18,3.23,3.10
3.16,3.24,3.29,3.15
3.33,3.36,3.40,3.25
3.34,3.20,3.38,3.14
3.17,3.16,3.24,3.08
3.17,3.24,3.26,3.16
3.23,3.19,3.27,3.11
3.14,2.98,3.32,2.96
2.96,2.87,3.03,2.80
2.85,2.82,2.93,2.80
2.80,2.71,2.88,2.63
2.67,2.62,2.71,2.53
2.58,2.56,2.66,2.50
2.75,2.76,2.77,2.56
2.80,2.80,2.83,2.66
2.94,2.97,3.18,2.80
2.99,2.88,2.99,2.77
2.93,2.85,2.93,2.82
2.87,2.84,2.91,2.80
3.13,3.08,3.20,2.96
3.14,3.33,3.40,3.11
3.35,3.37,3.39,3.12
3.35,3.31,3.39,3.22
3.34,3.12,3.38,3.08
3.10,3.20,3.26,3.10
3.21,3.18,3.33,3.15
3.15,3.07,3.29,2.95
3.10,2.99,3.10,2.92
2.99,3.02,3.16,2.97
2.90,2.83,2.92,2.68
2.83,2.75,2.84,2.70
2.72,2.79,2.90,2.72
2.77,2.75,2.84,2.72
2.77,2.84,2.90,2.74
2.82,2.88,2.92,2.81
2.91,2.99,3.06,2.85
3.02,2.97,3.05,2.94
2.99,2.91,3.00,2.88
2.96,2.85,2.96,2.82
2.88,2.99,2.99,2.88
3.00,2.95,3.03,2.90
2.90,2.91,2.98,2.90
2.94,2.92,2.98,2.92
2.90,3.08,3.16,2.90
3.09,3.12,3.17,3.00
3.14,3.13,3.16,3.03
3.12,3.35,3.38,3.07
3.38,3.66,3.71,3.31
3.63,3.51,3.63,3.38
3.48,3.46,3.55,3.40
3.60,3.44,3.77,3.41
3.38,3.51,3.62,3.35
3.47,3.55,3.67,3.42
3.63,3.64,3.77,3.55
3.64,3.78,3.80,3.64
3.85,4.37,4.45,3.85
4.30,4.48,4.55,4.12
4.53,4.97,5.14,4.36
5.00,4.86,5.00,4.71
4.86,5.61,5.79,4.71
5.98,7.31,7.88,5.86
7.11,7.07,7.16,6.61
6.99,7.57,7.90,6.80
7.55,7.97,8.01,7.17
8.35,9.00,9.75,8.20
8.75,8.79,8.82,8.26
8.65,8.01,8.70,7.92
7.87,8.42,8.62,7.87
8.43,8.67,9.10,8.20
8.60,7.99,8.74,7.76
8.37,9.12,9.45,8.22
9.31,10.41,10.60,9.22
10.38,11.30,11.75,9.69
11.21,12.09,13.17,10.71
12.01,11.73,12.88,11.28
11.62,12.20,12.42,11.10
12.32,12.33,12.55,11.71
12.30,13.51,13.53,12.10
13.56,11.76,13.74,11.51
11.88,8.37,11.94,8.26
7.93,7.43,8.29,6.80
7.44,7.73,8.35,7.44
7.77,8.23,8.33,7.49
8.15,9.89,10.19,7.80
10.86,9.16,11.08,9.10
8.98,10.14,10.30,8.64
9.66,9.85,10.25,9.60
9.87,9.60,10.06,9.17
9.57,8.74,9.58,8.53
8.70,7.73,8.75,7.56
7.72,7.95,8.34,7.66
7.83,7.53,8.30,7.50
7.51,7.31,7.89,7.19
7.30,7.02,7.47,6.87
7.80,7.46,8.15,7.35
7.30,7.12,7.39,7.02
7.12,7.18,7.39,6.95
7.18,7.50,7.83,7.02
7.53,8.59,8.66,7.25
8.50,8.30,8.84,8.18
8.25,8.22,8.58,8.02
8.38,8.57,9.05,8.28
8.62,8.30,8.65,8.26
8.29,8.90,8.93,8.26
9.00,9.73,9.85,8.94
9.83,9.00,9.90,8.97
9.20,9.32,9.47,8.99
9.49,10.12,10.14,9.11
10.15,10.59,10.90,9.70
10.76,11.10,11.25,10.50
11.06,11.90,12.38,10.81
11.95,12.81,12.86,11.84
12.63,12.33,12.75,11.52
12.30,12.69,13.40,12.30
12.58,12.51,12.98,12.21
12.51,12.41,12.75,11.79
13.48,13.01,14.50,12.96
13.07,12.41,13.43,11.95
12.50,11.63,12.59,11.39
11.90,12.40,12.50,11.81
12.40,12.54,12.72,11.82
12.45,13.28,13.60,12.27
13.36,13.24,14.44,13.12
13.22,12.33,13.43,12.12
12.20,12.57,12.67,11.75
12.57,13.15,13.30,12.52
13.73,13.44,14.24,13.08
13.45,14.44,14.99,13.25
14.44,15.49,15.55,13.68
15.30,15.65,15.92,14.75
15.98,16.11,16.44,15.53
16.25,15.39,16.45,15.25
15.63,18.10,18.29,15.10
18.10,18.87,19.19,17.33
19.33,19.73,20.20,18.52
19.70,20.59,21.53,19.26
20.47,21.78,22.06,19.89
21.64,19.06,22.53,18.36
18.38,19.48,20.88,17.91
19.00,19.47,19.89,18.75
18.65,20.00,20.36,18.52
19.64,22.08,22.39,19.60
22.37,22.18,24.08,21.91
22.40,23.61,23.78,21.76
23.73,23.34,24.48,23.06
23.33,21.28,23.62,20.40
21.59,19.37,21.65,19.00
19.29,19.89,20.36,18.89
19.01,16.81,19.10,16.11
17.12,17.07,17.95,16.60
17.20,18.09,18.41,17.20
18.30,17.66,19.24,17.29
17.78,18.76,18.80,17.40
18.97,19.36,19.55,18.16
19.51,19.21,19.87,19.00
18.96,18.96,19.62,18.60
18.86,18.82,19.06,18.03
18.82,18.95,19.44,18.24
19.80,18.97,19.92,18.55
19.49,20.08,20.20,18.41
20.25,20.90,21.18,19.74
21.10,20.60,21.53,20.45
20.73,21.77,22.33,20.51
22.14,22.98,23.04,21.68
23.00,23.16,23.72,22.66
23.14,22.75,23.31,21.78
22.72,22.47,22.81,22.15
22.45,23.12,23.86,21.79
23.13,25.16,25.25,22.83
25.81,28.77,28.88,24.54
28.18,27.18,29.42,26.80
27.07,27.59,28.50,26.33
27.46,28.52,29.39,27.26
28.54,28.42,28.95,27.50
29.03,26.95,30.13,26.86
26.75,24.34,26.85,23.81
24.51,23.85,25.40,23.47
23.90,24.46,24.60,22.50
24.32,23.78,24.45,23.63
23.00,24.52,25.14,23.00
25.00,22.07,25.00,21.80
21.82,22.51,23.46,21.81
22.67,19.43,22.96,19.32
20.14,20.41,21.10,19.76
20.35,20.87,21.05,19.46
20.72,20.83,21.58,20.12
20.61,20.28,20.78,19.98
20.50,19.05,20.88,18.68
18.86,18.51,19.21,17.70
17.70,17.26,18.47,17.13
17.95,20.33,20.61,17.85
20.56,18.92,21.45,17.56
18.86,18.48,19.47,18.16
18.20,18.56,19.09,17.66
18.63,19.04,19.30,17.70
18.84,17.19,18.87,17.02
18.31,18.24,18.58,17.75
18.63,18.58,18.88,18.20
18.70,18.12,19.18,17.88
18.15,18.74,19.14,17.90
18.82,18.37,19.83,18.30
18.44,19.18,19.29,18.13
19.20,19.03,19.65,18.73
19.05,18.28,19.10,17.70
18.38,18.32,18.64,17.87
18.00,18.74,18.81,17.51
18.69,18.24,19.28,18.20
18.05,17.35,18.85,17.30
17.24,17.27,17.45,15.50
17.33,17.57,17.60,16.93
17.59,16.27,17.70,16.15
16.31,15.82,16.49,15.12
15.94,16.66,16.90,15.53
16.66,15.85,16.74,15.62
15.89,15.35,16.23,14.97
15.50,15.80,16.15,15.41
15.85,13.89,16.00,13.82
14.02,14.64,14.69,13.04
15.05,14.61,15.29,14.50
14.55,14.30,15.22,13.97
14.32,16.58,16.88,14.10
16.78,17.22,18.48,16.75
17.22,16.51,17.71,16.08
16.50,16.88,17.12,15.71
16.90,16.09,17.09,16.02
15.90,14.89,16.00,14.84
14.60,14.21,14.88,14.00
14.00,14.50,15.36,13.91
12.93,13.11,13.91,12.59
14.15,13.00,14.24,12.97
13.93,13.65,14.68,12.51
13.87,14.97,15.22,13.47
14.98,15.11,15.59,14.53
15.00,14.80,15.59,14.66
14.49,13.62,14.68,13.38
14.00,13.72,14.08,13.20
14.00,13.40,14.33,13.28
13.18,13.60,13.95,13.15
13.85,14.21,14.27,13.57
14.25,13.86,14.57,13.60
13.88,15.96,16.02,13.88
16.03,16.51,16.56,15.26
16.88,17.81,18.00,16.37
17.83,19.45,20.88,17.68
19.47,19.63,20.22,18.32
19.57,19.71,22.20,14.18
19.17,18.78,19.55,18.07
18.65,15.99,19.10,15.66
17.04,16.12,17.04,15.68
16.05,14.92,16.14,14.75
14.80,15.07,15.28,13.84
15.09,13.79,15.35,12.75
13.43,12.19,13.78,11.36
12.26,10.16,12.50,9.56
10.46,10.23,11.58,10.00
10.33,9.96,10.40,9.13
9.64,10.93,11.23,9.37
11.08,11.23,11.94,10.89
11.24,10.31,11.49,9.34
8.30,10.51,10.94,8.10
10.46,10.24,10.50,9.75
10.14,11.07,11.45,10.00
11.09,10.35,11.19,10.04
10.00,9.81,10.63,9.75
9.92,9.87,10.24,9.50
9.86,10.91,11.00,9.75
10.91,10.68,11.39,10.52
10.65,10.86,11.08,10.15
10.78,9.80,10.78,9.68
9.80,9.76,10.08,9.36
9.70,10.30,10.35,9.50
10.45,10.77,10.97,10.26
10.74,11.09,11.12,10.33
11.00,11.89,12.50,10.92
11.82,12.73,12.81,11.50
12.61,11.75,12.85,11.64
11.70,11.09,11.98,11.06
11.05,12.38,12.42,10.90
12.52,12.68,13.09,12.39
12.78,13.31,13.52,12.70
13.29,12.81,13.48,12.75
12.82,13.63,13.66,12.30
13.51,14.45,14.60,13.37
14.45,13.86,14.49,13.54
13.82,13.37,14.06,13.35
13.13,12.89,13.45,12.87
12.72,13.36,13.65,12.54
13.25,12.38,13.67,12.25
12.34,11.87,12.91,11.75
11.96,11.84,12.26,11.61
11.89,11.41,11.98,11.35
11.50,11.73,11.85,11.10
11.73,12.28,12.50,11.59
12.26,11.65,12.34,10.85
11.70,12.20,12.48,11.39
12.30,12.15,12.33,11.85
12.14,12.07,12.69,11.77
12.56,12.32,12.67,11.86
12.33,12.33,12.89,12.21
12.41,11.68,12.70,11.52
11.75,11.81,11.87,11.26
11.81,10.88,11.89,10.82
10.72,10.94,11.28,10.50
10.83,10.37,11.04,10.35
10.35,10.27,10.63,10.12
10.04,9.58,10.28,9.52
9.66,8.39,9.69,8.16
8.53,8.30,8.75,8.25
11.17,10.92,11.49,10.14
11.50,12.32,12.90,11.26
12.10,11.92,12.60,11.66
12.00,12.19,12.59,11.50
12.17,12.17,12.36,11.69
12.17,11.86,12.32,11.83
11.86,12.00,12.21,11.86
11.90,11.56,11.92,11.33
11.75,11.53,11.82,10.93
11.44,11.11,11.58,11.09
11.05,10.06,11.27,10.00
9.36,9.41,10.06,9.08
9.41,9.59,10.23,9.26
9.27,8.63,9.38,8.55
8.29,8.09,8.29,7.85
8.20,7.94,8.54,7.88
8.02,7.46,8.21,7.00
7.50,8.23,8.70,7.50
8.26,7.70,8.57,7.60
7.71,7.58,7.87,7.26
7.34,7.27,7.48,6.60
7.41,6.91,7.48,6.67
6.70,6.79,6.98,6.28
6.80,6.96,7.28,6.69
7.17,7.29,7.32,6.92
7.31,7.28,7.81,7.10
7.29,7.05,7.47,6.80
6.98,6.83,7.12,6.62
6.91,6.64,7.09,6.50
6.64,6.82,6.95,6.54
6.82,7.00,7.25,6.54
6.86,6.55,6.86,6.44
6.52,6.51,6.65,6.15
6.50,6.82,7.24,6.40
6.81,6.35,6.94,6.25
6.20,5.91,6.32,5.71
5.71,5.55,6.15,5.37
5.56,5.46,5.93,5.43
5.30,5.55,5.69,5.21
5.79,5.88,6.13,5.40
6.04,6.15,6.16,5.90
6.30,6.30,6.44,6.20
6.30,5.88,6.30,5.83
5.82,6.19,6.30,5.60
6.30,6.28,6.55,6.16
6.20,5.77,6.33,5.76
5.60,5.68,5.71,5.23
5.69,5.61,5.83,5.36
5.71,5.80,5.90,5.53
5.84,5.46,5.97,5.45
5.50,5.90,5.93,5.46
6.22,7.47,7.49,6.11
7.78,7.67,8.18,7.31
7.68,8.64,8.99,7.60
9.25,9.27,9.42,8.19
9.24,8.56,9.29,8.34
8.81,8.63,9.16,8.50
8.64,7.82,8.76,7.72
8.07,8.17,8.30,7.54
8.25,8.54,8.83,8.21
8.68,8.26,8.68,8.02
8.50,8.38,8.74,7.95
8.29,8.10,8.39,7.54
8.17,8.24,8.52,7.98
8.50,9.25,9.60,8.32
9.07,9.83,10.39,9.07
10.00,8.51,10.38,8.46
8.60,8.74,8.90,7.89
8.75,8.35,8.91,8.04
8.59,8.70,8.97,7.99
8.80,8.64,9.45,8.42
8.71,9.03,9.40,8.59
8.92,9.26,9.42,8.75
9.46,9.28,9.68,9.22
9.11,9.28,9.54,8.95
9.30,9.99,10.05,9.25
9.88,9.57,10.25,9.27
9.72,9.43,9.80,9.26
9.48,9.15,9.60,9.01
9.11,9.39,9.63,8.92
9.47,9.65,9.80,9.28
9.72,9.66,9.80,9.45
9.66,9.73,9.77,9.52
10.03,9.75,10.30,9.53
9.79,9.42,9.79,9.23
9.46,9.39,9.57,9.11
9.34,9.82,10.09,9.30
9.78,9.43,9.88,9.35
9.53,9.23,9.60,9.14
9.21,8.69,9.24,8.59
8.51,8.06,8.71,7.95
8.54,8.31,8.78,8.25
8.33,7.74,8.33,7.63
7.91,7.80,7.92,7.41
7.67,7.63,7.92,7.48
7.58,7.07,7.63,7.05
7.40,7.39,7.51,7.07
7.30,7.17,7.51,7.00
7.22,7.70,7.86,7.22
7.72,7.65,7.79,7.38
7.65,8.13,8.35,7.57
8.12,7.48,8.12,7.25
7.43,7.26,7.76,7.21
6.50,7.01,7.54,6.47
7.01,7.56,7.71,7.01
7.47,7.63,7.80,7.45
7.62,7.54,7.94,7.36
7.60,7.94,8.00,7.50
7.92,8.16,8.40,7.88
8.25,8.30,8.41,8.12
8.36,8.75,8.99,8.29
8.74,8.74,8.94,8.51
8.73,9.04,9.04,8.62
9.08,9.26,9.36,9.06
9.23,9.44,9.58,9.06
9.44,9.66,10.03,9.44
9.61,8.97,9.78,8.89
9.01,9.60,9.68,8.71
9.56,9.26,9.60,9.17
9.23,9.01,9.43,8.88
9.05,8.82,9.11,8.78
8.60,8.56,8.80,8.29
8.45,8.09,8.78,8.05
8.00,8.00,8.21,7.68
7.99,8.20,8.47,7.94
8.24,8.38,8.42,8.00
8.41,8.03,8.55,8.00
8.19,8.51,8.84,8.12
8.58,8.38,8.77,8.16
8.33,8.09,8.47,8.02
8.19,8.17,8.22,7.96
7.71,7.91,8.12,7.66
7.85,7.30,7.85,7.25
7.48,8.42,8.47,7.48
8.58,8.23,8.59,8.05
8.25,8.09,8.36,8.00
8.01,8.17,8.32,7.90
8.10,8.08,8.16,7.90
8.47,8.68,8.91,8.30
8.73,8.57,8.80,8.33
8.56,8.61,8.77,8.45
8.71,8.67,8.79,8.53
8.75,8.68,8.85,8.60
8.72,8.33,8.87,8.29
8.40,8.12,8.41,8.10
8.17,8.14,8.25,7.97
8.15,7.80,8.16,7.78
7.80,7.56,7.90,7.43
7.56,7.57,7.58,7.37
7.80,7.85,8.33,7.70
7.86,7.84,8.00,7.73
7.83,7.90,7.97,7.70
7.80,8.03,8.07,7.80
8.06,8.34,8.41,8.06
8.36,8.18,8.52,8.11
8.30,8.34,8.39,8.11
8.39,8.47,8.75,8.35
10.34,11.08,11.35,10.20
11.25,13.69,14.25,11.11
13.61,12.86,14.39,12.66
13.15,14.26,14.37,12.93
14.67,15.15,16.05,14.60
15.15,15.98,16.30,14.62
16.13,14.80,16.19,14.65
15.39,14.15,15.48,14.05
14.20,14.18,14.80,14.06
14.23,14.81,14.98,14.20
15.07,14.06,15.10,13.87
14.05,13.60,14.25,13.46
13.47,13.54,13.84,13.32
13.94,13.70,14.10,13.59
13.73,14.19,14.51,13.73
14.36,13.35,14.45,13.33
13.37,12.14,13.51,12.04
12.04,11.82,12.50,11.49
11.85,11.83,12.23,11.59
11.83,11.81,12.07,11.40
11.81,11.79,12.23,11.72
11.69,11.53,11.85,11.17
11.53,11.78,11.83,11.53
11.63,11.52,12.00,11.48
11.59,11.42,11.84,11.29
11.51,11.43,11.66,11.04
11.35,11.24,11.54,11.15
11.07,10.27,11.23,10.26
10.10,11.01,11.38,10.10
10.88,10.40,11.04,10.29
10.39,10.76,10.84,10.32
10.84,11.05,11.36,10.77
10.90,10.62,10.96,10.50
10.86,10.41,10.87,10.26
10.49,10.56,10.80,10.45
10.56,10.97,11.00,10.43
11.08,10.98,11.25,10.80
10.89,10.80,11.05,10.67
10.69,10.54,11.20,10.49
10.50,10.81,10.94,10.47
10.82,10.91,11.03,10.52
10.80,10.39,10.87,10.36
10.50,10.69,10.77,10.14
10.68,10.96,10.97,10.45
11.02,12.06,12.41,10.94
12.11,11.90,12.66,11.71
11.95,11.04,12.09,10.98
11.00,10.72,11.15,10.42
10.82,11.17,11.25,10.70
10.96,10.27,11.14,10.18
10.24,9.79,10.37,9.68
9.65,9.40,9.70,9.04
9.67,8.88,9.69,8.83
8.92,8.99,9.15,8.58
9.12,8.96,9.37,8.84
8.93,8.81,8.96,8.48
9.05,9.21,9.25,8.81
9.07,9.14,9.48,9.00
8.83,8.81,9.07,8.52
8.84,8.40,8.98,8.36
8.43,8.24,8.53,8.09
8.37,7.87,8.45,7.79
7.85,8.02,8.17,7.61
8.02,8.09,8.16,7.87
8.07,8.65,8.85,8.00
8.65,8.21,8.74,8.15
8.21,7.71,8.22,7.65
7.68,8.60,8.66,7.63
8.83,9.25,9.32,8.61
9.02,9.46,9.81,8.92
9.75,10.14,10.28,9.67
10.04,10.30,10.88,9.91
10.52,10.12,10.68,9.96
10.05,9.83,10.10,9.75
9.75,10.03,10.10,9.11
10.05,9.82,10.65,9.77
9.77,9.76,9.96,9.54
9.72,9.80,9.86,9.55
9.80,9.92,10.10,9.78
9.96,9.70,10.00,9.56
9.31,9.60,9.86,9.05
9.65,9.52,9.68,9.30
9.44,8.90,9.54,8.90
8.83,8.56,8.91,8.42
9.00,8.31,9.09,8.31
8.33,8.02,8.39,7.95
7.97,8.25,8.42,7.81
8.32,8.62,8.65,8.25
8.60,8.91,8.93,8.30
