LOV,Spark Networks,NASDAQ
7.95,8.20,8.20,7.93
8.14,8.27,8.31,7.96
8.27,8.26,8.27,8.00
8.30,8.33,8.33,8.24
8.30,8.50,8.50,8.25
8.47,8.45,8.47,8.17
8.48,8.30,8.48,8.20
8.28,8.38,8.43,8.25
8.33,8.38,8.48,8.33
8.48,8.49,8.51,8.30
8.03,8.60,8.62,8.03
8.66,8.48,8.69,8.37
8.45,8.50,8.50,8.36
8.43,8.73,8.75,8.43
8.70,8.61,8.76,8.53
8.64,8.65,8.67,8.55
8.63,8.70,8.70,8.59
8.65,8.87,8.90,8.60
8.91,8.84,8.99,8.70
8.80,8.67,8.84,8.62
8.66,8.68,8.77,8.66
8.63,8.60,8.74,8.56
8.51,8.40,8.62,8.35
8.36,8.81,8.83,8.36
8.72,8.84,8.92,8.67
8.85,8.68,8.85,8.62
8.69,8.47,8.69,8.38
8.51,8.28,8.55,8.25
8.39,8.60,8.60,8.33
8.56,8.74,8.84,8.55
8.67,8.81,9.05,8.67
8.81,8.66,8.81,8.62
8.63,8.51,8.72,8.41
8.60,8.91,8.93,8.51
8.89,7.96,8.89,7.80
7.99,7.99,8.03,7.83
7.97,7.93,8.01,7.85
7.90,7.59,7.90,7.59
7.57,7.46,7.68,7.46
7.39,6.98,7.39,6.90
7.00,6.96,7.10,6.95
6.99,7.01,7.07,6.96
6.99,6.97,7.11,6.90
6.99,6.95,7.04,6.91
6.93,6.90,7.00,6.73
6.92,7.02,7.12,6.78
6.94,6.75,7.08,6.75
6.75,6.73,6.89,6.64
6.72,6.88,7.00,6.71
6.90,6.96,7.07,6.76
7.04,7.15,7.25,7.00
7.14,7.33,7.47,7.00
7.37,7.24,7.53,7.22
7.30,7.23,7.43,7.20
7.25,7.72,7.77,7.25
7.79,7.70,7.80,7.67
7.68,7.90,8.00,7.60
7.82,7.97,8.02,7.80
8.02,8.26,8.52,7.95
8.38,8.46,8.52,8.38
8.47,8.39,8.59,8.32
8.34,8.26,8.34,8.12
8.21,8.28,8.31,8.15
8.34,8.28,8.34,8.21
8.27,8.33,8.37,8.24
8.35,8.47,8.51,8.10
8.47,8.41,8.51,8.41
8.41,8.43,8.45,8.35
8.36,8.32,8.49,8.28
8.21,8.32,8.32,8.20
8.32,8.25,8.32,8.18
8.16,8.13,8.24,8.10
8.06,8.01,8.08,7.87
7.97,7.95,8.03,7.94
7.90,7.80,7.98,7.78
7.82,7.30,7.82,7.25
7.35,7.40,7.52,7.30
7.57,7.56,7.78,7.48
7.51,7.64,7.72,7.40
7.58,7.56,7.72,7.40
7.55,7.43,7.59,7.40
7.50,7.37,7.50,7.30
7.31,7.38,7.44,7.30
7.48,7.49,7.55,7.40
7.49,7.30,7.53,7.30
7.30,7.32,7.48,7.30
7.25,7.26,7.36,7.25
7.26,7.36,7.39,7.25
7.39,7.32,7.43,7.25
7.30,7.35,7.35,7.27
7.32,7.29,7.35,7.26
7.31,7.20,7.35,7.18
7.20,7.16,7.32,7.12
7.13,7.10,7.14,6.90
7.10,7.10,7.17,6.95
7.10,7.16,7.19,7.07
7.23,7.20,7.23,7.13
7.20,7.19,7.22,7.15
7.19,7.28,7.29,7.16
7.25,7.25,7.28,7.18
7.24,7.17,7.26,7.08
7.17,7.18,7.21,7.07
7.10,6.61,7.12,6.48
6.60,6.83,6.87,6.52
6.85,6.75,6.99,6.65
6.86,6.74,6.86,6.71
5.90,5.58,6.10,5.56
5.65,5.64,5.77,5.57
5.68,5.39,5.69,5.29
5.43,5.59,5.68,5.32
5.55,5.69,5.74,5.55
5.71,5.87,5.94,5.69
5.94,5.60,5.94,5.60
5.62,5.64,5.69,5.52
5.64,5.69,5.89,5.62
5.70,5.70,5.85,5.66
5.74,5.63,5.75,5.60
5.70,5.52,5.70,5.47
5.55,5.55,5.65,5.52
5.60,5.56,5.74,5.55
5.56,5.45,5.56,5.37
5.47,5.45,5.48,5.37
5.48,5.54,5.58,5.41
5.61,5.74,5.80,5.45
5.72,5.89,5.92,5.62
5.88,5.92,5.93,5.75
5.95,6.06,6.08,5.86
6.03,6.17,6.21,5.99
6.15,6.38,6.43,6.14
6.33,6.46,6.48,6.30
6.46,6.41,6.53,6.37
6.40,6.36,6.48,6.30
6.31,6.11,6.31,6.10
6.14,6.16,6.20,6.00
6.10,6.17,6.23,5.99
6.17,6.45,6.56,6.10
6.44,6.24,6.44,6.10
6.29,6.36,6.55,6.26
6.39,6.28,6.40,6.23
6.30,6.31,6.35,6.25
6.35,6.20,6.35,6.15
6.30,6.08,6.30,6.04
6.15,6.12,6.17,6.02
6.11,6.18,6.20,6.03
6.20,6.07,6.31,6.04
6.08,6.05,6.16,5.94
6.10,6.08,6.13,5.93
6.12,6.17,6.17,6.00
6.16,6.03,6.16,6.00
6.00,5.93,6.01,5.82
5.98,5.92,6.04,5.83
5.91,5.89,5.93,5.81
5.85,5.83,5.93,5.79
5.90,5.87,6.01,5.86
5.77,5.73,5.86,5.70
5.74,5.81,5.82,5.73
5.82,5.87,6.00,5.82
5.83,5.83,5.90,5.69
5.83,5.87,5.94,5.80
5.84,5.84,5.93,5.78
5.81,5.85,5.90,5.64
5.89,5.72,5.89,5.71
5.70,5.70,5.80,5.54
5.73,5.65,5.79,5.61
5.54,5.64,5.76,5.54
5.70,5.88,6.00,5.70
5.83,5.79,5.98,5.78
5.91,6.03,6.05,5.86
6.06,5.94,6.16,5.91
5.95,6.01,6.07,5.95
6.02,6.00,6.02,5.88
5.98,5.95,6.05,5.70
5.92,5.96,5.99,5.92
5.99,6.02,6.04,5.89
6.00,5.92,6.07,5.90
6.01,6.00,6.10,6.00
5.97,5.75,6.12,5.75
4.50,4.66,4.85,4.30
4.69,4.78,4.78,4.60
4.95,4.87,5.12,4.80
4.92,5.09,5.29,4.87
5.02,5.06,5.11,5.02
5.06,4.98,5.13,4.60
4.94,5.01,5.03,4.87
5.01,4.99,5.09,4.91
5.05,4.95,5.08,4.90
4.91,4.95,5.05,4.91
4.92,4.97,5.00,4.92
5.00,5.05,5.08,4.96
5.03,5.10,5.12,5.00
5.24,5.13,5.24,5.09
5.08,5.10,5.16,5.08
5.09,5.05,5.13,5.05
5.13,5.14,5.19,5.10
5.20,5.23,5.32,5.12
5.23,5.37,5.60,5.23
5.46,5.48,5.59,5.44
5.53,5.30,5.55,5.30
5.35,5.27,5.58,5.22
5.30,5.20,5.36,5.15
5.21,5.36,5.39,5.12
5.35,5.37,5.39,5.24
5.34,5.20,5.36,5.00
5.15,5.06,5.41,5.03
5.13,5.07,5.16,4.89
5.11,5.00,5.12,4.86
5.08,5.10,5.14,4.90
5.06,5.07,5.14,5.03
5.10,5.19,5.21,5.06
5.18,4.98,5.32,4.97
4.99,4.95,5.04,4.78
4.99,4.91,5.00,4.87
4.88,4.70,4.93,4.70
4.70,4.69,4.83,4.50
4.73,4.55,4.73,4.51
4.52,4.53,4.77,4.31
4.51,4.51,4.69,4.37
4.50,4.45,4.60,4.42
4.45,4.42,4.59,4.39
4.40,4.38,4.47,4.38
4.32,4.44,4.46,4.30
4.47,4.37,4.47,4.35
4.33,4.41,4.51,4.26
4.48,4.80,4.92,4.41
4.67,4.53,4.74,4.45
4.54,4.56,4.65,4.50
4.52,4.54,4.56,4.47
4.52,4.62,4.64,4.50
4.65,4.66,4.72,4.65
4.67,4.62,4.67,4.57
4.70,4.68,4.75,4.65
4.70,4.50,4.70,4.50
4.46,4.64,4.67,4.46
4.69,4.64,4.75,4.59
4.66,4.65,4.74,4.48
4.68,4.71,4.82,4.57
4.74,4.57,4.77,4.55
4.55,4.42,4.61,4.41
4.45,4.50,4.53,4.45
4.50,4.48,4.55,4.36
4.47,4.48,4.50,4.37
4.47,4.62,4.72,4.36
4.60,4.89,4.97,4.45
4.77,4.91,4.98,4.67
4.91,4.77,4.98,4.76
4.79,4.71,4.79,4.65
4.74,4.84,4.94,4.70
4.77,5.05,5.10,4.71
5.03,5.09,5.09,4.94
5.07,5.06,5.12,4.93
5.10,5.24,5.25,5.04
5.30,5.34,5.35,5.22
5.42,5.27,5.50,5.20
5.29,5.16,5.40,5.10
5.11,5.30,5.49,5.11
5.30,5.33,5.40,5.05
5.48,5.89,5.89,5.26
5.71,5.67,5.79,5.66
5.70,5.63,5.84,5.54
5.74,5.64,5.84,5.60
5.57,5.68,5.68,5.51
5.67,5.37,5.80,5.24
5.32,5.09,5.48,5.03
5.04,5.10,5.20,5.02
5.05,5.25,5.28,5.05
5.22,5.33,5.34,5.12
5.40,5.57,5.63,5.35
5.59,5.58,5.66,5.46
5.63,5.64,5.70,5.57
5.63,5.53,5.70,5.52
5.62,5.50,5.72,5.49
5.42,5.75,5.75,5.42
5.77,5.87,5.87,5.63
5.89,5.85,5.99,5.80
5.89,6.04,6.15,5.87
6.09,6.07,6.17,5.99
6.13,6.20,6.20,5.96
6.21,6.04,6.21,6.03
6.08,6.11,6.15,5.99
6.09,5.96,6.12,5.95
5.94,5.75,6.04,5.63
5.71,5.53,5.85,5.45
5.47,5.67,5.75,5.47
5.68,5.73,5.79,5.66
5.75,5.76,5.81,5.74
5.73,5.73,5.76,5.66
5.79,5.76,5.91,5.74
5.22,5.61,5.76,5.22
5.56,5.54,5.72,5.48
5.53,5.29,5.57,5.08
5.27,5.41,5.47,5.20
5.40,5.62,5.64,5.40
5.69,5.60,5.69,5.53
5.60,5.46,5.60,5.42
5.46,5.44,5.50,5.39
5.36,5.43,5.43,5.36
5.40,5.36,5.46,5.33
5.39,5.25,5.42,5.23
5.23,5.24,5.29,5.18
5.20,5.25,5.32,5.20
5.27,5.25,5.28,5.19
5.23,5.26,5.33,5.23
5.27,5.25,5.32,5.22
5.27,5.24,5.29,5.20
5.25,5.21,5.28,5.18
5.20,5.24,5.40,5.19
5.27,5.20,5.33,5.14
5.23,5.06,5.25,5.05
5.08,5.08,5.13,5.06
5.10,5.04,5.14,4.99
5.02,5.03,5.06,4.82
5.01,4.95,5.09,4.88
5.07,5.06,5.07,4.96
5.07,4.99,5.12,4.97
4.95,4.95,4.99,4.79
4.90,4.78,5.02,4.70
4.78,4.63,4.81,4.57
4.64,4.70,4.77,4.62
4.68,4.76,4.78,4.68
4.80,4.68,4.80,4.68
4.70,4.67,4.74,4.60
4.63,4.64,4.70,4.60
4.67,4.58,4.67,4.49
4.51,4.61,4.68,4.48
4.65,4.69,4.81,4.61
4.69,4.65,4.70,4.65
4.66,4.64,4.74,4.58
4.70,4.58,4.70,4.50
4.62,4.63,4.66,4.42
4.57,4.44,4.61,4.39
4.41,4.32,4.50,4.30
3.99,3.99,4.20,3.91
4.01,4.09,4.18,3.93
4.00,4.16,4.18,4.00
4.18,4.18,4.23,4.10
4.14,4.22,4.25,3.98
4.30,4.38,4.40,4.25
4.35,4.38,4.39,4.33
4.41,4.20,4.42,4.20
4.20,4.19,4.20,4.00
4.16,4.18,4.19,4.11
4.14,4.14,4.19,4.07
4.16,4.15,4.17,4.08
4.12,4.15,4.18,4.11
4.17,4.23,4.25,4.16
4.21,4.32,4.35,4.17
4.29,4.23,4.38,4.15
4.21,4.05,4.25,4.05
4.08,4.19,4.20,4.08
4.15,3.82,4.15,3.75
3.75,3.75,3.96,3.75
3.82,3.95,4.05,3.81
3.96,4.00,4.04,3.96
3.99,3.75,4.00,3.75
3.76,3.74,3.88,3.72
3.69,3.76,3.89,3.69
3.73,3.84,3.89,3.73
3.84,3.88,3.89,3.73
3.80,3.87,3.87,3.77
3.86,3.93,4.02,3.86
3.97,4.10,4.10,3.96
4.07,3.98,4.07,3.91
3.94,4.03,4.03,3.90
4.05,3.91,4.05,3.86
3.98,3.93,4.00,3.90
3.91,3.98,3.99,3.77
3.87,3.83,3.94,3.80
3.80,3.77,3.85,3.75
3.76,3.79,3.80,3.75
3.76,3.71,3.86,3.70
3.72,3.70,3.74,3.70
3.73,3.63,3.73,3.61
3.65,3.55,3.70,3.55
3.60,3.54,3.65,3.54
3.55,3.49,3.56,3.49
3.49,3.49,3.57,3.48
3.51,3.59,3.65,3.51
3.55,3.53,3.62,3.52
3.54,3.41,3.55,3.41
3.65,3.86,3.99,3.53
3.93,3.80,3.93,3.63
3.76,3.75,3.84,3.70
3.74,3.75,3.85,3.70
3.71,3.65,3.80,3.60
3.65,3.69,3.72,3.60
3.60,3.59,3.65,3.55
3.65,3.58,3.65,3.50
3.52,3.50,3.54,3.46
3.52,3.56,3.58,3.46
3.52,3.46,3.54,3.42
3.50,3.51,3.55,3.44
3.51,3.54,3.61,3.44
3.52,3.42,3.53,3.40
3.42,3.45,3.45,3.39
3.36,3.44,3.45,3.35
3.53,3.39,3.53,3.33
3.36,3.37,3.37,3.33
3.32,3.31,3.40,3.25
3.37,3.42,3.42,3.12
3.36,3.53,3.55,3.25
3.55,3.51,3.55,3.51
3.45,3.47,3.61,3.45
3.48,3.68,3.81,3.46
3.64,3.67,3.69,3.58
3.56,3.51,3.59,3.37
3.44,3.55,3.65,3.44
3.49,3.70,3.70,3.49
3.78,3.74,3.79,3.55
3.77,3.72,3.81,3.59
3.72,3.79,3.89,3.68
3.81,3.75,3.81,3.68
3.73,3.79,3.79,3.61
3.74,3.85,3.85,3.70
3.80,3.90,3.90,3.73
3.90,3.73,3.93,3.73
3.75,3.69,3.85,3.62
3.64,3.51,3.69,3.50
3.46,3.55,3.64,3.46
3.50,3.54,3.61,3.50
3.50,3.60,3.71,3.49
3.60,3.60,3.65,3.49
3.60,3.57,3.70,3.52
3.61,3.60,3.70,3.50
3.60,3.64,3.69,3.52
3.71,3.59,3.71,3.59
3.60,3.61,3.62,3.50
3.55,3.59,3.64,3.51
3.60,3.55,3.62,3.54
3.61,3.64,3.66,3.46
3.67,3.81,3.95,3.60
3.79,3.76,3.87,3.76
3.80,3.68,3.83,3.68
3.75,3.70,3.80,3.65
3.73,3.67,3.81,3.67
3.65,3.84,3.84,3.65
3.91,3.83,3.93,3.77
3.85,3.84,3.93,3.76
3.80,3.80,3.90,3.75
3.85,3.79,3.85,3.75
3.80,3.87,3.90,3.77
3.89,3.98,4.05,3.88
3.96,4.03,4.04,3.96
4.03,4.02,4.04,3.98
4.01,4.00,4.08,3.93
4.00,4.00,4.10,4.00
4.00,4.01,4.02,4.00
4.00,4.04,4.04,3.97
4.01,4.03,4.06,3.99
4.03,4.06,4.07,4.03
4.01,4.04,4.07,4.00
4.09,4.03,4.09,4.00
4.01,4.02,4.05,4.00
4.01,4.03,4.05,4.00
4.04,4.05,4.06,4.00
4.05,4.05,4.07,3.99
4.05,3.98,4.06,3.92
4.00,3.98,4.00,3.95
3.99,4.07,4.08,3.99
4.07,4.01,4.07,3.98
4.05,4.01,4.05,3.99
4.03,3.99,4.07,3.95
4.00,4.00,4.05,3.96
4.01,4.02,4.04,3.98
4.03,4.00,4.04,3.99
4.00,3.97,4.02,3.97
3.95,4.01,4.06,3.95
3.99,3.96,4.06,3.94
3.96,3.94,3.98,3.94
4.16,3.96,5.10,3.94
3.98,3.95,4.01,3.88
3.98,3.95,4.00,3.90
3.95,3.80,3.98,3.75
3.25,3.20,3.36,2.89
3.30,3.18,3.48,3.12
3.16,3.16,3.20,3.14
3.15,3.22,3.24,3.13
3.19,3.13,3.25,3.13
3.13,2.85,3.19,2.80
2.85,2.96,2.98,2.82
3.04,2.88,3.04,2.80
2.88,2.89,2.96,2.84
3.02,3.07,3.21,2.97
3.04,3.11,3.12,2.92
3.11,3.06,3.14,3.00
3.01,2.99,3.08,2.99
3.00,2.92,3.01,2.92
2.94,2.96,2.97,2.92
3.04,3.03,3.04,2.93
3.13,3.18,3.25,2.99
3.18,3.25,3.26,3.06
3.26,3.22,3.38,3.15
3.25,3.11,3.25,3.09
3.08,3.10,3.14,3.06
3.14,3.07,3.24,3.07
3.05,3.15,3.15,3.04
3.11,3.37,3.42,3.11
3.38,3.31,3.38,3.14
3.28,3.28,3.33,3.20
3.29,3.18,3.29,3.13
3.18,3.33,3.37,3.17
3.34,3.50,3.50,3.34
3.40,3.40,3.40,3.30
3.35,3.25,3.50,3.25
3.30,3.47,3.68,3.26
3.60,3.50,3.67,3.34
3.55,3.51,3.74,3.40
3.47,3.30,3.50,3.30
3.25,3.10,3.39,3.10
3.13,3.12,3.24,3.05
3.20,3.07,3.21,3.05
3.30,3.06,3.30,3.06
3.08,3.08,3.25,3.07
3.09,3.15,3.20,3.09
3.14,3.18,3.20,3.05
3.21,3.10,3.21,3.05
3.15,3.18,3.20,3.15
3.25,3.15,3.25,3.09
3.11,3.10,3.20,3.10
3.05,3.20,3.20,3.05
3.20,3.14,3.20,3.09
3.10,3.16,3.20,3.10
3.15,3.15,3.17,3.12
3.14,3.12,3.15,3.11
3.06,3.12,3.20,3.06
3.15,3.11,3.15,3.11
3.07,3.05,3.14,3.05
3.08,2.99,3.08,2.99
2.96,3.06,3.13,2.96
3.03,3.01,3.15,3.01
3.03,3.05,3.12,3.03
3.02,3.06,3.06,3.02
3.06,3.11,3.11,3.02
3.12,3.18,3.18,3.09
3.14,3.18,3.18,3.02
3.09,3.05,3.14,3.02
3.03,3.11,3.15,2.79
3.10,3.12,3.22,3.10
3.18,3.15,3.20,3.15
3.25,3.15,3.25,3.11
3.24,3.05,3.24,3.05
3.12,3.14,3.20,3.09
3.15,3.07,3.15,3.05
3.05,3.09,3.16,3.05
3.10,3.08,3.11,3.06
3.10,3.11,3.12,3.10
3.11,3.13,3.17,3.10
3.14,3.22,3.25,3.14
3.05,3.15,3.19,3.05
3.16,3.15,3.24,3.14
3.16,3.17,3.21,3.12
3.14,3.13,3.20,3.13
3.17,3.15,3.25,3.15
3.18,3.22,3.25,3.18
3.16,3.22,3.24,3.15
3.20,3.14,3.25,3.14
3.19,3.23,3.23,3.15
3.24,3.17,3.25,3.15
3.15,3.16,3.25,3.12
3.22,3.25,3.25,3.10
3.23,3.21,3.25,3.17
3.12,3.15,3.23,3.06
3.12,3.13,3.21,3.08
3.14,3.18,3.18,3.14
3.15,3.18,3.21,3.15
3.18,3.25,3.31,3.17
3.21,3.26,3.26,3.14
3.23,3.10,3.23,3.09
3.08,3.08,3.13,3.02
3.05,2.94,3.14,2.94
2.95,3.11,3.15,2.95
3.09,3.17,3.18,3.04
3.07,3.11,3.11,3.06
3.15,2.83,3.15,2.81
2.96,2.88,3.00,2.76
2.92,3.00,3.10,2.88
3.00,3.09,3.09,2.98
3.16,3.25,3.25,3.10
3.25,3.35,3.35,3.15
3.35,3.25,3.38,3.25
3.25,3.43,3.44,3.25
3.35,3.40,3.42,3.32
3.35,3.30,3.36,3.28
3.34,3.45,3.45,3.30
3.39,3.37,3.45,3.33
3.53,3.43,3.53,3.33
3.45,3.41,3.45,3.39
3.43,3.38,3.43,3.35
3.35,3.35,3.41,3.34
3.40,3.41,3.42,3.40
3.41,3.42,3.45,3.41
3.37,3.41,3.44,3.37
3.41,3.45,3.45,3.39
3.39,3.38,3.43,3.38
3.42,3.40,3.45,3.40
3.45,3.38,3.45,3.38
3.38,3.35,3.44,3.35
3.35,3.37,3.50,3.33
3.40,3.41,3.50,3.40
3.45,3.40,3.64,3.33
3.47,3.45,3.48,3.40
3.50,3.70,3.73,3.50
3.76,3.84,3.89,3.70
3.71,3.82,3.84,3.64
3.82,3.80,3.89,3.70
3.80,3.74,3.95,3.74
3.75,3.80,3.81,3.71
3.70,3.65,3.79,3.65
3.66,3.71,3.81,3.65
3.75,3.67,3.79,3.67
3.74,3.68,3.80,3.65
3.65,3.75,3.79,3.65
3.71,3.75,3.83,3.62
3.75,3.80,3.84,3.70
3.85,3.77,3.86,3.75
3.80,3.81,3.88,3.80
3.76,3.87,3.96,3.76
3.87,3.88,3.96,3.81
3.86,3.92,4.04,3.86
3.96,3.89,4.00,3.84
3.88,3.90,3.98,3.85
3.90,3.87,3.98,3.87
3.90,3.90,3.93,3.90
3.84,4.00,4.00,3.84
4.00,3.93,4.00,3.90
3.90,3.85,3.99,3.85
3.85,3.96,3.98,3.80
3.92,3.90,3.99,3.82
3.98,3.99,4.00,3.89
3.87,3.96,4.07,3.87
3.90,4.00,4.14,3.90
3.94,3.94,4.05,3.87
3.94,3.92,3.98,3.83
3.85,3.81,3.93,3.72
3.76,3.83,3.85,3.73
3.82,3.90,4.07,3.74
3.90,3.89,3.91,3.83
3.93,3.94,3.99,3.86
3.91,3.85,3.99,3.79
3.87,3.82,4.00,3.78
3.78,3.77,3.82,3.70
3.75,3.70,3.79,3.70
3.65,3.65,3.65,3.60
3.65,3.60,3.65,3.60
3.60,3.75,3.75,3.51
3.78,3.75,3.82,3.61
3.84,3.60,3.90,3.60
3.75,3.54,3.82,3.32
3.39,3.25,3.45,3.11
3.37,3.23,3.43,3.16
3.10,3.28,3.28,3.00
3.30,3.21,3.43,3.13
3.34,3.25,3.34,3.16
3.22,3.16,3.30,3.16
3.24,3.38,3.46,3.19
3.44,3.35,3.48,3.30
3.40,3.38,3.41,3.31
3.45,3.51,3.62,3.37
3.54,3.56,3.58,3.35
3.50,3.27,3.55,3.26
3.33,3.41,3.50,3.28
3.43,3.30,3.53,3.25
3.36,3.25,3.36,3.25
3.25,3.19,3.34,3.17
3.15,3.26,3.26,3.15
3.30,3.30,3.32,3.27
3.28,3.31,3.34,3.26
3.28,3.20,3.37,3.15
3.24,3.22,3.31,3.22
3.30,3.25,3.34,3.22
3.26,3.30,3.34,3.26
3.34,3.20,3.34,3.20
3.20,3.22,3.24,3.20
3.20,3.32,3.32,3.20
3.24,3.30,3.30,3.21
3.18,3.23,3.27,3.18
3.23,3.22,3.25,3.20
3.28,3.17,3.29,3.17
3.24,3.29,3.34,3.21
3.28,3.36,3.36,3.28
3.35,3.25,3.36,3.25
3.28,3.19,3.40,3.19
3.17,3.10,3.23,3.10
3.13,3.10,3.19,3.10
3.22,3.14,3.22,3.14
3.14,3.12,3.15,3.10
3.15,3.07,3.15,3.06
3.10,3.05,3.10,3.02
2.96,2.91,2.97,2.90
2.85,2.81,2.91,2.77
2.79,2.75,2.88,2.71
2.78,2.75,2.91,2.75
2.76,2.71,2.78,2.71
2.70,2.67,2.73,2.63
2.65,2.67,2.71,2.64
2.67,2.65,2.75,2.65
2.65,2.50,2.66,2.48
2.50,2.42,2.51,2.40
2.43,2.37,2.47,2.31
2.37,2.22,2.38,2.18
2.30,2.16,2.35,2.16
2.26,2.34,2.37,2.20
2.26,2.38,2.38,2.26
2.35,2.32,2.41,2.31
2.32,2.32,2.38,2.30
2.32,2.30,2.38,2.30
2.29,2.29,2.33,2.28
2.27,2.28,2.34,2.26
2.31,2.22,2.32,2.21
2.22,2.16,2.25,2.15
2.14,2.17,2.23,2.10
2.13,2.09,2.24,2.09
2.15,2.26,2.36,2.15
2.28,2.34,2.35,2.21
2.39,2.41,2.45,2.37
2.43,2.39,2.48,2.29
2.45,2.33,2.45,2.33
2.34,2.31,2.44,2.31
2.25,2.31,2.31,2.24
2.31,2.29,2.31,2.23
2.36,2.35,2.49,2.34
2.36,2.30,2.39,2.29
2.26,2.30,2.33,2.26
2.27,2.34,2.34,2.25
2.27,2.34,2.35,2.27
2.27,2.34,2.34,2.26
2.32,2.40,2.40,2.30
2.37,2.42,2.42,2.35
2.41,2.28,2.41,2.23
2.28,2.16,2.28,2.16
2.18,2.29,2.29,2.18
2.31,2.22,2.35,2.20
2.20,2.05,2.20,1.96
2.01,1.98,2.08,1.84
1.91,1.90,1.96,1.85
1.92,1.85,1.96,1.68
1.83,1.79,1.84,1.76
1.79,1.75,1.79,1.69
1.69,1.68,1.71,1.65
1.64,1.68,1.70,1.64
1.67,1.58,1.68,1.53
1.55,1.51,1.60,1.51
1.51,1.47,1.55,1.47
1.47,1.55,1.63,1.47
1.53,1.60,1.65,1.53
1.68,1.60,1.68,1.60
1.60,1.61,1.65,1.57
1.61,1.61,1.69,1.59
1.61,1.58,1.61,1.58
1.59,1.57,1.62,1.56
1.55,1.54,1.56,1.50
1.52,1.45,1.60,1.40
1.46,1.50,1.54,1.40
1.51,1.46,1.51,1.45
1.47,1.49,1.55,1.47
1.52,1.50,1.54,1.50
1.51,1.47,1.54,1.44
1.48,1.45,1.48,1.43
1.46,1.48,1.53,1.42
1.45,1.42,1.47,1.40
1.43,1.41,1.46,1.40
1.46,1.47,1.52,1.42
1.49,1.42,1.49,1.40
1.47,1.58,1.60,1.42
1.62,1.60,1.62,1.57
1.54,1.49,1.59,1.48
1.50,1.44,1.51,1.40
1.41,1.42,1.48,1.40
1.47,1.45,1.47,1.40
1.46,1.71,1.71,1.43
1.70,1.73,1.81,1.58
1.75,1.72,1.75,1.64
1.71,1.70,1.80,1.68
1.75,1.82,1.83,1.70
1.86,1.78,1.86,1.77
1.78,1.82,1.83,1.73
1.84,1.78,1.84,1.75
1.76,1.75,1.80,1.73
1.77,1.74,1.84,1.73
1.75,1.82,1.88,1.75
1.83,1.79,1.83,1.74
1.82,1.78,1.83,1.73
1.80,1.75,1.83,1.75
1.81,1.78,1.82,1.70
1.79,1.78,1.85,1.72
1.82,1.78,1.82,1.75
1.77,1.71,1.77,1.68
1.70,1.75,1.77,1.68
1.76,1.75,1.77,1.71
1.74,1.72,1.77,1.67
1.72,1.74,1.75,1.72
1.76,1.69,1.76,1.67
1.77,1.62,1.77,1.62
1.62,1.52,1.63,1.49
1.52,1.48,1.52,1.46
1.44,1.46,1.50,1.44
1.46,1.47,1.50,1.45
1.49,1.45,1.54,1.44
1.43,1.47,1.49,1.43
1.46,1.43,1.48,1.42
1.46,1.44,1.47,1.43
1.45,1.44,1.50,1.43
1.45,1.45,1.49,1.45
1.45,1.56,1.60,1.42
1.55,1.62,1.64,1.55
1.64,1.68,1.70,1.63
1.72,1.94,2.08,1.65
1.91,1.88,1.94,1.81
1.90,1.97,2.06,1.87
2.05,1.86,2.06,1.81
1.90,1.81,1.90,1.81
1.82,1.80,1.90,1.77
1.81,1.74,1.83,1.74
1.75,1.67,1.75,1.66
1.67,1.57,1.67,1.56
1.61,1.55,1.63,1.55
1.56,1.57,1.62,1.54
1.58,1.59,1.61,1.54
1.61,1.62,1.65,1.55
1.59,1.55,1.63,1.54
1.57,1.67,1.68,1.54
1.70,1.68,1.75,1.65
1.68,1.69,1.70,1.63
1.69,1.69,1.69,1.63
1.67,1.66,1.70,1.66
1.67,1.63,1.68,1.63
1.63,1.57,1.64,1.57
1.59,1.58,1.67,1.57
1.58,1.67,1.67,1.56
1.65,1.60,1.68,1.60
1.62,1.58,1.62,1.57
1.60,1.60,1.61,1.58
1.59,1.57,1.60,1.55
1.56,1.57,1.60,1.56
1.58,1.60,1.64,1.57
1.62,1.57,1.62,1.55
1.57,1.55,1.60,1.53
1.54,1.52,1.58,1.51
1.54,1.55,1.58,1.54
1.58,1.56,1.58,1.51
1.54,1.53,1.56,1.53
1.54,1.49,1.56,1.41
1.50,1.49,1.51,1.47
1.51,1.52,1.58,1.51
1.53,1.55,1.56,1.53
1.53,1.52,1.55,1.51
1.52,1.49,1.55,1.49
1.49,1.49,1.55,1.49
1.54,1.49,1.58,1.46
1.49,1.44,1.52,1.42
1.42,1.41,1.45,1.40
1.40,1.25,1.41,1.06
1.24,1.21,1.27,1.16
1.25,1.24,1.28,1.17
1.30,1.27,1.30,1.27
1.27,1.27,1.28,1.25
1.27,1.33,1.33,1.23
1.28,1.25,1.29,1.19
1.23,1.14,1.33,1.11
1.14,1.18,1.22,1.14
1.22,1.15,1.24,1.11
1.14,1.14,1.20,1.12
1.11,1.14,1.14,1.10
1.10,1.11,1.13,1.06
1.10,1.09,1.17,1.08
1.08,1.06,1.11,1.06
1.08,1.08,1.11,1.06
1.07,1.06,1.10,1.06
1.06,1.03,1.10,1.01
1.03,0.98,1.03,0.96
1.11,0.96,1.15,0.90
0.97,1.00,1.02,0.95
1.02,0.98,1.03,0.97
0.98,0.99,1.05,0.97
