SCKT,Socket Mobile,NASDAQ
1.73,1.73,1.73,1.73
1.53,1.72,1.79,1.53
1.73,1.72,1.73,1.72
1.72,1.72,1.72,1.72
1.72,1.72,1.73,1.72
1.73,1.75,1.75,1.73
1.75,1.75,1.75,1.75
1.75,1.72,1.75,1.72
1.72,1.72,1.72,1.72
1.75,1.75,1.75,1.75
1.80,1.82,1.98,1.79
1.80,1.82,1.82,1.80
1.82,1.82,1.82,1.82
1.76,1.76,1.76,1.76
1.76,1.76,1.76,1.76
1.74,1.74,1.74,1.74
1.74,1.84,1.84,1.74
1.84,1.85,1.85,1.83
1.90,1.83,1.90,1.73
1.83,1.90,1.90,1.83
1.75,1.80,1.89,1.75
1.88,1.87,1.90,1.87
1.62,1.50,1.88,1.45
1.50,1.45,1.50,1.43
1.49,1.50,1.52,1.49
1.50,1.44,1.50,1.44
1.49,1.41,1.49,1.20
1.40,1.40,1.40,1.40
1.36,1.39,1.39,1.36
1.38,1.41,1.41,1.38
1.41,1.38,1.41,1.32
1.38,1.38,1.38,1.38
1.40,1.40,1.40,1.40
1.37,1.40,1.40,1.36
1.39,1.35,1.39,1.33
1.35,1.35,1.35,1.35
1.40,1.32,1.40,1.32
1.32,1.36,1.36,1.32
1.32,1.26,1.32,1.26
1.20,1.30,1.30,1.20
1.27,1.22,1.27,1.22
1.30,1.33,1.33,1.30
1.30,1.30,1.40,1.30
1.16,1.31,1.39,1.16
1.31,1.31,1.31,1.31
1.31,1.40,1.40,1.31
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.30,1.30,1.30,1.30
1.20,1.25,1.26,1.20
1.25,1.23,1.25,1.20
1.25,1.25,1.25,1.25
1.25,1.26,1.26,1.25
1.27,1.30,1.30,1.27
1.28,1.27,1.28,1.21
1.27,1.27,1.27,1.27
1.26,1.25,1.26,1.23
1.25,1.19,1.25,1.12
1.19,1.19,1.19,1.19
1.20,1.18,1.27,1.18
1.18,1.18,1.18,1.18
1.18,1.21,1.21,1.18
1.16,1.19,1.21,1.16
1.20,1.20,1.20,1.20
1.21,1.22,1.22,1.21
1.22,1.22,1.22,1.22
1.26,1.34,1.35,1.26
1.34,1.34,1.34,1.34
1.34,1.34,1.34,1.34
1.33,1.29,1.33,1.22
1.29,1.29,1.29,1.29
1.22,1.28,1.28,1.20
1.28,1.20,1.28,1.20
1.25,1.25,1.25,1.25
1.27,1.28,1.28,1.27
1.28,1.45,1.45,1.28
1.40,1.25,1.40,1.20
1.25,1.20,1.25,1.20
1.22,1.20,1.23,1.20
1.30,1.20,1.32,1.20
1.20,1.16,1.20,1.15
1.17,1.15,1.20,1.15
1.15,1.40,1.40,1.12
1.40,1.25,1.40,1.25
1.33,1.25,1.45,1.14
1.21,1.26,1.32,1.21
1.26,1.22,1.26,1.22
1.30,1.25,1.35,1.25
1.26,1.25,1.26,1.25
1.25,1.25,1.25,1.25
0.82,1.07,1.08,0.80
1.01,1.01,1.01,1.01
1.13,1.05,1.13,1.05
1.12,1.12,1.44,1.12
1.20,1.15,1.20,1.03
1.15,1.15,1.15,1.15
1.03,1.05,1.05,1.03
1.05,1.05,1.05,1.05
1.05,1.15,1.15,1.05
1.10,1.07,1.11,1.01
1.05,1.02,1.07,1.02
1.02,1.03,1.03,1.01
1.05,1.05,1.06,1.05
1.05,1.05,1.05,1.05
1.04,1.06,1.06,1.04
1.06,1.04,1.06,1.04
1.04,1.06,1.06,1.04
1.06,1.06,1.06,1.06
1.06,1.01,1.06,1.01
1.01,1.01,1.01,1.01
1.01,1.17,1.17,1.00
1.19,1.15,1.19,1.15
1.10,1.10,1.10,1.10
1.10,1.10,1.14,1.10
1.10,1.15,1.15,1.05
1.15,1.15,1.15,1.15
1.07,1.07,1.07,1.07
1.07,1.14,1.14,0.95
1.14,1.14,1.14,1.14
0.96,1.14,1.14,0.96
1.05,1.02,1.05,1.02
1.02,1.02,1.02,1.02
1.02,1.15,1.15,1.02
1.02,1.03,1.04,1.02
1.03,0.97,1.03,0.97
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
0.98,1.00,1.01,0.92
0.87,0.87,0.90,0.82
0.75,0.85,0.86,0.75
0.80,0.77,0.82,0.77
0.80,0.77,0.80,0.75
0.70,0.75,0.82,0.70
0.75,0.76,0.76,0.75
0.78,0.78,0.78,0.78
0.78,0.89,0.89,0.78
0.90,0.90,0.90,0.88
0.90,0.89,0.90,0.89
0.89,0.88,0.89,0.83
0.83,0.83,0.83,0.83
0.87,0.83,0.87,0.83
0.76,0.73,0.76,0.72
0.73,0.77,0.77,0.72
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.90,0.90,0.75
0.82,0.85,0.94,0.82
0.85,0.90,0.94,0.85
0.85,0.82,0.85,0.82
0.82,0.80,0.82,0.77
0.78,0.78,0.80,0.78
0.70,0.77,0.77,0.70
0.77,0.75,0.77,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.80,0.80,0.80,0.80
0.77,0.84,0.84,0.77
0.80,0.80,0.80,0.80
0.84,0.84,0.84,0.84
0.84,0.85,0.97,0.72
0.85,0.85,0.85,0.85
0.85,0.85,0.85,0.85
0.80,0.80,0.80,0.80
0.90,0.80,0.93,0.80
0.90,0.89,0.90,0.80
0.80,0.80,0.80,0.80
0.81,0.81,0.81,0.81
0.88,0.89,0.89,0.88
0.89,0.89,0.89,0.89
0.72,0.82,0.98,0.72
0.82,0.80,0.82,0.75
0.80,0.89,0.89,0.76
0.84,0.92,0.92,0.84
0.92,0.92,0.98,0.92
0.95,0.95,0.96,0.95
0.95,0.97,0.97,0.94
1.00,1.00,1.00,1.00
1.00,1.00,1.00,0.99
1.00,1.00,1.00,0.95
0.98,0.98,0.98,0.98
0.98,0.98,0.98,0.98
0.98,1.09,1.09,0.98
1.14,0.94,1.14,0.94
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.92,0.92,0.94,0.92
0.92,0.93,0.93,0.92
1.00,0.97,1.00,0.91
0.97,0.97,0.97,0.97
0.90,0.90,0.98,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.87,0.87,0.87,0.87
0.87,0.87,0.87,0.87
0.87,0.87,0.87,0.87
0.87,0.87,0.87,0.87
1.00,1.00,1.00,1.00
0.88,1.10,1.10,0.88
1.10,1.10,1.10,1.10
0.89,0.89,0.89,0.89
0.92,1.10,1.10,0.89
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
0.85,1.05,1.05,0.85
1.00,1.00,1.00,1.00
1.05,1.00,1.05,1.00
1.05,1.05,1.10,0.92
0.96,1.04,1.10,0.96
1.04,1.02,1.04,1.02
1.04,1.08,1.25,1.04
1.19,1.20,1.23,1.19
1.23,1.25,1.29,1.23
1.18,1.25,1.28,1.18
1.25,1.25,1.25,1.19
1.25,1.25,1.25,1.25
1.25,1.28,1.28,1.25
1.28,1.28,1.29,1.21
1.25,1.25,1.25,1.19
1.16,1.15,1.27,1.14
1.17,1.22,1.22,1.17
1.16,1.16,1.16,1.16
1.16,1.27,1.28,1.16
1.20,1.27,1.27,1.19
1.16,1.49,1.49,1.16
1.47,1.60,1.70,1.47
1.60,1.60,1.83,1.35
1.80,1.60,1.80,1.60
1.54,1.75,1.75,1.38
1.75,1.65,1.75,1.60
1.54,1.75,1.85,1.54
1.75,1.90,1.90,1.75
1.90,1.90,1.90,1.84
1.91,1.89,1.91,1.83
1.75,1.70,1.89,1.62
1.68,1.59,1.70,1.56
1.59,1.50,1.59,1.50
1.51,1.51,1.51,1.51
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.58,1.65,1.65,1.58
1.80,1.80,1.80,1.72
1.80,1.74,1.80,1.62
1.74,1.80,1.80,1.74
1.78,1.73,1.80,1.64
1.65,1.80,1.80,1.65
1.80,1.85,1.89,1.80
1.89,1.88,1.89,1.88
1.89,1.89,1.89,1.89
1.89,1.89,1.89,1.89
1.88,1.88,1.88,1.81
1.88,1.89,1.89,1.81
1.80,1.80,1.80,1.80
1.80,1.80,1.80,1.80
1.80,1.65,1.80,1.59
1.65,1.65,1.65,1.65
1.63,1.69,1.69,1.63
1.69,1.69,1.69,1.69
1.89,1.89,1.89,1.89
1.68,1.68,1.68,1.68
1.85,1.83,1.85,1.66
1.83,1.83,1.83,1.83
1.66,1.66,1.74,1.66
1.87,1.75,1.87,1.48
1.61,1.75,1.75,1.61
1.75,1.75,1.75,1.75
1.75,1.75,1.75,1.75
1.50,1.56,1.70,1.50
1.73,1.50,1.73,1.50
1.53,1.59,1.60,1.53
1.55,1.74,1.74,1.50
1.74,1.58,1.74,1.50
1.68,1.42,1.68,1.40
1.42,1.67,1.68,1.42
1.49,1.73,1.73,1.49
1.51,1.74,1.74,1.51
1.51,1.73,1.73,1.51
1.72,1.46,1.72,1.45
1.43,1.59,1.59,1.43
1.59,1.55,1.59,1.41
1.41,1.55,1.55,1.41
1.41,1.55,1.55,1.40
1.40,1.45,1.55,1.40
1.42,1.45,1.45,1.42
1.46,1.55,1.55,1.46
1.55,1.55,1.55,1.55
1.41,1.52,1.54,1.41
1.52,1.52,1.52,1.52
1.41,1.52,1.52,1.41
1.52,1.52,1.52,1.52
1.52,1.41,1.52,1.41
1.48,1.50,1.50,1.42
1.45,1.50,1.50,1.45
1.53,1.50,1.53,1.50
1.53,1.53,1.53,1.53
1.46,1.46,1.46,1.46
1.52,1.55,1.55,1.50
1.55,1.65,1.84,1.45
1.78,1.84,1.85,1.56
1.61,1.78,1.89,1.61
1.80,1.89,1.89,1.80
1.89,1.88,1.89,1.80
1.80,1.88,1.88,1.70
1.88,1.89,1.89,1.75
1.89,1.90,1.90,1.89
1.89,1.89,1.93,1.70
1.85,1.87,1.87,1.71
1.82,1.82,1.82,1.82
1.73,1.73,1.73,1.71
1.79,1.85,1.85,1.75
1.85,1.90,1.94,1.80
2.00,2.05,2.05,1.91
2.06,2.25,2.25,2.00
2.20,2.20,2.24,2.05
2.20,2.15,2.20,2.10
2.14,2.27,2.27,1.92
2.22,2.74,2.74,2.20
2.70,2.70,2.74,2.30
2.73,2.50,2.73,2.42
2.55,2.64,2.65,2.35
2.65,2.60,2.66,2.60
2.60,2.35,2.60,1.97
2.30,2.24,2.30,1.96
2.24,2.40,2.40,2.24
2.37,2.25,2.37,2.10
2.15,2.50,2.50,2.15
2.69,2.47,2.69,2.47
2.55,2.56,2.58,2.54
2.57,2.72,2.73,2.50
2.72,2.68,2.75,2.54
2.60,2.60,2.60,2.60
2.56,2.48,2.63,2.42
2.32,2.24,2.32,2.04
2.20,2.17,2.20,2.10
2.08,2.10,2.50,2.01
2.20,2.29,2.50,2.20
2.23,2.23,2.23,2.23
2.22,2.30,2.30,2.20
2.20,2.20,2.26,2.18
2.20,2.15,2.20,2.15
2.15,2.30,2.30,2.15
2.22,2.27,2.30,2.20
2.20,2.20,2.30,2.19
2.20,2.20,2.23,2.20
2.20,2.24,2.25,2.20
2.20,2.23,2.25,2.11
2.20,2.20,2.25,2.20
2.20,2.20,2.20,2.15
2.15,2.15,2.15,2.15
2.15,2.20,2.20,2.14
2.15,2.20,2.20,2.11
2.20,2.14,2.20,2.13
2.16,2.15,2.30,2.15
2.17,2.13,2.17,2.13
2.11,2.13,2.17,2.11
2.15,2.15,2.15,2.15
2.13,2.13,2.14,2.12
2.20,2.20,2.25,2.20
2.15,2.31,2.70,2.15
2.55,2.38,2.55,2.18
2.20,2.23,2.40,2.15
2.20,2.20,2.20,2.17
2.16,2.15,2.19,2.01
2.12,2.14,2.19,2.10
2.14,2.19,2.19,2.10
2.26,2.02,2.30,2.00
2.02,2.04,2.15,1.95
2.09,2.25,2.25,2.05
2.26,2.21,2.52,2.15
2.25,2.17,2.25,2.15
2.15,2.10,2.15,2.06
2.10,2.05,2.15,2.04
2.06,2.05,2.15,2.05
2.20,2.21,2.21,2.06
2.18,2.16,2.18,2.10
2.17,2.18,2.18,2.08
2.18,2.18,2.20,2.18
2.13,2.19,2.19,2.13
2.12,2.12,2.19,2.12
2.05,2.14,2.17,2.02
2.14,2.34,2.35,2.14
2.12,2.37,2.37,2.12
2.40,2.54,2.55,2.36
2.50,2.76,2.95,2.47
2.89,2.71,2.89,2.62
2.78,2.62,2.78,2.62
2.58,2.64,2.77,2.58
2.78,2.65,2.78,2.60
2.78,2.60,2.78,2.60
2.60,2.58,2.60,2.58
2.56,2.60,2.65,2.56
2.70,2.68,2.70,2.60
2.74,2.88,2.88,2.73
2.88,2.85,2.88,2.82
2.84,2.90,2.93,2.84
2.90,2.96,3.07,2.82
3.00,2.95,3.12,2.92
3.01,3.15,3.19,3.01
3.11,3.11,3.15,3.10
3.15,2.97,3.15,2.97
3.03,2.73,3.05,2.72
2.74,2.65,2.76,2.50
2.62,2.70,2.70,2.62
2.74,2.80,2.95,2.74
2.80,2.65,2.80,2.65
2.75,2.72,2.75,2.68
2.72,2.70,2.72,2.70
2.75,2.65,2.75,2.50
2.56,2.60,2.60,2.56
2.56,2.70,2.70,2.56
2.69,2.60,2.69,2.60
2.60,2.60,2.60,2.51
2.52,2.50,2.56,2.47
2.48,2.55,2.55,2.44
2.21,2.20,2.37,2.01
2.20,2.27,2.27,2.05
2.25,2.27,2.27,2.25
2.27,2.28,2.29,2.11
2.23,2.24,2.25,2.15
2.24,2.10,2.24,2.10
2.01,2.03,2.23,2.00
2.03,2.20,2.25,2.03
2.20,2.20,2.25,2.20
2.20,2.16,2.20,2.16
2.20,2.25,2.25,2.20
2.23,2.23,2.23,2.23
2.23,2.30,2.30,2.23
2.29,2.30,2.30,2.29
2.22,2.36,2.36,2.20
2.35,2.30,2.35,2.30
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
2.13,2.15,2.15,2.06
2.05,2.29,2.29,2.05
2.08,2.08,2.08,2.08
2.15,2.09,2.28,2.09
2.08,2.10,2.10,2.08
2.08,2.08,2.08,2.08
2.22,2.22,2.22,2.22
2.20,2.20,2.20,2.10
2.20,2.20,2.20,2.20
2.10,2.08,2.10,2.08
1.99,2.02,2.08,1.95
2.01,2.07,2.07,2.00
2.00,2.08,2.08,2.00
2.03,2.00,2.03,1.98
2.00,2.00,2.00,2.00
2.01,2.18,2.18,1.87
2.14,1.93,2.14,1.93
1.99,1.99,1.99,1.99
2.00,1.92,2.00,1.92
1.89,1.91,1.91,1.88
1.88,1.90,1.97,1.88
1.90,1.90,1.90,1.90
1.91,1.90,1.91,1.90
1.90,1.92,1.95,1.90
1.97,1.97,1.97,1.97
1.97,1.97,1.97,1.97
1.90,1.90,1.96,1.85
2.00,2.05,2.10,2.00
2.09,2.09,2.09,2.09
2.10,2.05,2.10,2.00
2.10,2.10,2.10,2.10
2.20,2.15,2.20,2.04
2.20,2.20,2.35,2.20
2.35,2.14,2.35,2.14
2.27,2.19,2.27,2.07
2.07,2.15,2.15,2.07
2.15,2.15,2.15,2.15
2.14,2.14,2.14,2.14
2.14,2.14,2.14,2.14
2.14,2.14,2.15,2.14
2.10,2.30,2.30,2.10
2.12,2.30,2.30,2.12
2.14,2.14,2.14,2.14
2.07,2.26,2.26,2.07
2.14,2.06,2.14,2.06
2.06,2.08,2.13,2.03
2.08,2.08,2.08,2.08
2.06,2.12,2.12,2.06
2.12,2.10,2.15,2.10
2.01,2.04,2.12,2.01
2.04,2.04,2.04,2.04
2.10,2.10,2.10,2.10
2.14,2.14,2.14,2.14
2.10,2.12,2.12,2.01
2.12,2.12,2.12,2.12
2.04,2.00,2.04,2.00
2.02,2.10,2.10,2.01
2.10,2.10,2.12,2.10
2.14,2.08,2.14,2.08
2.14,2.20,2.20,2.14
2.08,2.06,2.18,2.02
2.08,2.08,2.08,2.08
2.16,2.25,2.25,2.16
2.21,2.20,2.21,2.07
2.20,2.16,2.20,2.16
2.16,2.14,2.26,2.14
2.14,2.22,2.22,2.12
2.14,2.20,2.30,2.14
2.20,2.30,2.30,2.20
2.17,2.20,2.20,2.17
2.30,2.16,2.30,2.15
2.17,2.30,2.30,2.17
2.20,2.18,2.20,2.15
2.24,2.20,2.30,2.18
2.18,2.18,2.18,2.18
2.25,2.25,2.25,2.25
2.30,2.19,2.30,2.15
2.15,2.15,2.15,2.15
2.12,2.12,2.12,2.12
2.12,2.12,2.12,2.12
2.21,2.19,2.21,2.12
2.12,2.13,2.13,2.12
2.13,2.13,2.13,2.13
2.20,2.20,2.20,2.15
2.25,2.29,2.36,2.25
2.26,2.28,2.31,2.26
2.29,2.29,2.29,2.29
2.20,2.20,2.21,2.20
2.16,2.22,2.30,2.16
2.29,2.25,2.29,2.25
2.16,2.23,2.23,2.15
2.23,2.15,2.25,2.15
2.18,2.16,2.20,2.16
2.18,2.20,2.24,2.18
2.37,2.40,2.44,2.30
2.40,2.47,2.49,2.39
2.32,2.41,2.44,2.32
2.32,2.40,2.40,2.32
2.39,2.44,2.44,2.39
2.41,2.41,2.41,2.41
2.40,2.39,2.40,2.34
2.39,2.39,2.44,2.38
2.40,2.40,2.44,2.40
2.40,2.43,2.43,2.33
2.40,2.40,2.40,2.40
2.40,2.39,2.40,2.39
2.39,2.37,2.39,2.36
2.35,2.30,2.35,2.11
2.20,2.33,2.33,2.20
2.32,2.33,2.33,2.32
2.35,2.30,2.35,2.23
2.12,2.19,2.21,2.09
2.19,2.17,2.40,2.16
2.17,2.18,2.19,2.17
2.25,2.20,2.25,2.15
2.25,2.25,2.25,2.25
2.25,2.25,2.25,2.25
2.25,2.25,2.25,2.16
2.20,2.20,2.20,2.20
2.25,2.25,2.25,2.16
2.25,2.25,2.25,2.25
2.25,2.25,2.25,2.25
2.20,2.25,2.25,2.16
2.22,2.23,2.30,2.22
2.16,2.30,2.30,2.16
2.30,2.30,2.30,2.30
2.29,2.29,2.30,2.29
2.26,2.35,2.35,2.26
2.32,2.33,2.34,2.32
2.33,2.33,2.33,2.33
2.34,2.26,2.34,2.26
2.34,2.34,2.34,2.34
2.30,2.34,2.34,2.30
2.35,2.35,2.35,2.35
2.31,2.30,2.34,2.30
2.30,2.23,2.30,2.23
2.35,2.38,2.38,2.26
2.40,2.40,2.40,2.40
2.40,2.40,2.45,2.34
2.40,2.40,2.40,2.40
2.38,2.40,2.40,2.38
2.45,2.35,2.45,2.35
2.35,2.35,2.40,2.35
2.35,2.30,2.44,2.25
2.42,2.40,2.42,2.40
2.30,2.34,2.34,2.26
2.30,2.36,2.36,2.30
2.36,2.40,2.44,2.36
2.40,2.40,2.40,2.40
2.40,2.44,2.45,2.35
2.40,2.39,2.40,2.39
2.35,2.40,2.40,2.35
2.40,2.35,2.40,2.35
2.35,2.35,2.35,2.35
2.40,2.40,2.45,2.30
2.35,2.30,2.40,2.30
2.30,2.30,2.30,2.30
2.40,2.40,2.40,2.40
2.40,2.40,2.40,2.40
2.35,2.39,2.39,2.35
2.32,2.35,2.35,2.32
2.25,2.30,2.33,2.25
2.30,2.30,2.30,2.30
2.35,2.39,2.39,2.35
2.29,2.30,2.40,2.28
2.39,2.30,2.39,2.30
2.30,2.28,2.30,2.28
2.28,2.28,2.28,2.28
2.28,2.28,2.28,2.28
2.34,2.34,2.34,2.34
2.31,2.34,2.38,2.30
2.31,2.32,2.32,2.30
2.31,2.34,2.34,2.31
2.31,2.34,2.34,2.31
2.30,2.32,2.32,2.30
2.30,2.30,2.30,2.30
2.31,2.30,2.31,2.29
2.30,2.30,2.30,2.30
2.33,2.30,2.33,2.30
2.33,2.38,2.39,2.33
2.34,2.35,2.35,2.34
2.35,2.36,2.38,2.35
2.35,2.36,2.36,2.35
2.36,2.36,2.36,2.34
2.35,2.32,2.36,2.31
2.32,2.32,2.32,2.32
2.32,2.32,2.32,2.32
2.37,2.49,2.49,2.30
2.49,2.43,2.49,2.31
2.32,2.37,2.43,2.29
2.32,2.32,2.37,2.32
2.37,2.37,2.37,2.37
2.32,2.34,2.34,2.32
2.33,2.37,2.37,2.33
2.32,2.39,2.39,2.32
2.39,2.39,2.39,2.39
2.33,2.43,2.43,2.33
2.43,2.43,2.43,2.43
2.37,2.37,2.37,2.36
2.40,2.42,2.42,2.40
2.36,2.36,2.36,2.36
2.36,2.36,2.36,2.36
2.42,2.42,2.42,2.42
2.42,2.42,2.42,2.42
2.43,2.43,2.43,2.43
2.34,2.37,2.39,2.34
2.34,2.38,2.39,2.31
2.32,2.30,2.33,2.30
2.33,2.30,2.35,2.06
2.27,2.30,2.30,2.27
2.25,2.22,2.25,2.21
2.10,2.20,2.20,2.07
2.19,2.20,2.23,2.19
2.02,2.13,2.14,1.82
2.12,2.20,2.20,2.12
2.17,2.20,2.20,2.12
2.16,2.20,2.20,2.16
2.20,2.18,2.20,2.11
2.18,2.18,2.18,2.18
2.18,2.20,2.20,2.18
2.20,2.20,2.20,2.20
2.43,2.43,2.43,2.43
2.43,2.28,2.43,2.22
2.30,2.30,2.30,2.15
2.21,2.21,2.21,2.21
2.21,2.22,2.22,2.21
2.22,2.22,2.22,2.22
2.22,2.22,2.22,2.22
2.22,2.15,2.26,2.02
2.15,2.29,2.29,2.11
2.30,2.30,2.30,2.30
2.29,2.43,2.43,2.29
2.39,2.37,2.39,2.36
2.54,2.85,2.94,2.52
2.79,2.70,2.82,2.70
2.70,2.75,2.80,2.70
2.75,2.83,2.96,2.70
2.78,2.78,2.78,2.78
2.80,2.71,2.80,2.71
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.75,2.74,2.80,2.74
2.72,2.76,2.80,2.72
2.77,2.80,2.80,2.69
2.80,2.77,2.80,2.77
2.80,2.85,2.90,2.80
2.90,2.95,2.96,2.86
2.96,2.96,2.96,2.93
2.92,2.90,2.94,2.90
2.95,2.95,2.95,2.95
2.95,3.14,3.25,2.90
3.14,2.82,3.14,2.82
3.20,2.98,3.20,2.98
3.10,3.06,3.10,2.94
3.10,3.20,3.20,3.09
3.21,3.13,3.21,2.98
3.18,3.13,3.18,3.08
3.02,3.09,3.09,3.00
3.10,3.15,3.15,3.00
3.12,3.10,3.12,3.10
3.02,2.86,3.05,2.85
2.86,3.00,3.00,2.86
3.00,3.00,3.01,2.98
2.95,2.96,2.98,2.93
2.95,3.07,3.14,2.95
3.14,3.15,3.15,3.14
3.15,3.16,3.16,3.00
2.90,3.10,3.10,2.90
3.00,3.13,3.13,3.00
2.93,3.10,3.12,2.93
3.13,3.13,3.16,3.05
3.16,3.20,3.20,3.15
3.20,3.20,3.23,3.15
3.23,3.35,3.35,3.20
3.33,3.27,3.40,3.21
3.30,3.35,3.35,3.30
3.27,3.32,3.38,3.27
3.38,3.67,3.68,3.38
3.68,3.67,3.68,3.55
3.55,3.67,3.70,3.55
3.67,3.68,3.68,3.55
3.68,3.68,3.68,3.64
3.68,3.60,3.70,3.55
3.55,3.60,3.60,3.51
3.55,3.54,3.56,3.51
3.55,3.56,3.57,3.44
3.57,3.58,3.58,3.57
3.52,3.49,3.58,3.49
3.56,3.59,3.60,3.49
3.56,3.70,3.70,3.56
3.70,3.70,3.70,3.51
3.73,3.80,3.83,3.73
3.83,3.84,3.90,3.83
3.86,3.83,3.86,3.83
3.84,3.84,3.89,3.80
3.85,3.90,3.91,3.85
3.86,3.85,3.90,3.85
3.99,3.85,3.99,3.85
3.70,3.83,3.85,3.70
3.84,3.75,3.84,3.75
3.75,3.72,3.75,3.72
3.72,3.72,3.72,3.70
3.74,3.64,3.74,3.64
3.40,3.56,3.71,3.40
3.70,3.65,3.70,3.31
3.47,3.51,3.60,3.47
3.67,3.63,3.67,3.59
3.64,3.63,3.65,3.55
3.55,3.59,3.63,3.55
3.62,3.62,3.62,3.62
3.60,3.65,3.70,3.59
3.67,3.67,3.67,3.67
3.64,3.69,3.71,3.62
3.69,3.73,3.75,3.69
3.73,3.85,3.85,3.73
3.69,3.80,3.82,3.65
3.75,3.72,3.75,3.69
3.78,3.79,3.79,3.65
3.82,3.84,3.90,3.80
3.85,3.91,3.92,3.85
4.05,3.90,4.05,3.64
4.05,3.85,4.05,3.66
3.64,3.75,3.84,3.42
3.80,3.56,3.84,3.45
3.72,3.61,3.72,3.60
3.55,3.71,3.71,3.55
3.61,3.76,3.81,3.61
3.67,3.81,3.82,3.67
3.73,3.73,3.73,3.73
3.74,3.73,3.74,3.70
3.75,3.71,3.78,3.69
3.67,3.72,3.72,3.67
3.71,3.79,3.80,3.70
3.82,3.75,3.82,3.75
3.66,3.73,3.78,3.60
3.75,3.72,3.75,3.70
3.70,3.66,3.70,3.51
3.68,3.66,3.68,3.66
3.67,3.76,3.80,3.67
3.81,3.82,3.84,3.80
3.81,3.80,3.83,3.80
3.84,3.85,3.90,3.81
3.86,3.80,3.86,3.80
3.85,3.87,3.90,3.81
3.84,3.84,4.00,3.84
3.20,3.01,3.20,2.80
3.06,2.91,3.08,2.70
3.01,2.92,3.02,2.78
2.76,2.81,2.90,2.74
2.85,2.60,2.85,2.39
2.60,2.84,2.88,2.58
2.85,2.83,2.88,2.70
2.89,2.77,2.89,2.74
2.75,2.64,2.75,2.59
2.59,2.59,2.59,2.59
2.55,2.56,2.58,2.42
2.62,2.62,2.63,2.52
2.60,2.63,2.63,2.54
2.55,2.58,2.59,2.52
2.43,2.55,2.57,2.43
2.58,2.53,2.58,2.51
2.55,2.52,2.57,2.46
2.47,2.46,2.61,2.43
2.44,2.49,2.54,2.44
2.51,2.55,2.73,2.51
2.59,2.59,2.71,2.55
2.62,2.62,2.65,2.58
2.60,2.60,2.70,2.58
2.54,2.51,2.57,2.41
2.54,2.51,2.58,2.50
2.50,2.61,2.63,2.50
2.66,2.59,2.68,2.53
2.66,2.85,2.85,2.61
2.85,2.89,2.90,2.65
2.91,2.89,2.93,2.67
2.81,2.91,2.91,2.81
2.99,3.03,3.10,2.97
2.98,3.05,3.07,2.95
3.07,3.08,3.08,3.02
3.06,3.07,3.08,3.00
3.00,2.78,3.06,2.76
2.90,2.86,3.02,2.82
2.87,2.84,2.89,2.82
2.83,2.80,2.91,2.80
2.77,2.75,2.90,2.75
2.76,2.77,2.78,2.76
2.77,2.75,2.82,2.75
2.75,2.70,2.76,2.61
2.74,2.63,2.77,2.63
2.65,2.68,2.73,2.65
2.71,2.72,2.73,2.68
2.72,2.71,2.74,2.69
2.69,2.79,2.79,2.69
2.80,2.74,2.80,2.71
2.75,2.78,2.78,2.70
2.80,2.82,2.82,2.75
2.84,2.79,2.84,2.79
2.83,2.80,2.85,2.79
2.75,2.90,2.90,2.62
2.76,2.83,2.99,2.76
2.84,2.85,2.85,2.84
2.82,2.82,2.82,2.78
2.82,2.82,2.83,2.80
2.82,2.85,2.85,2.63
2.84,2.84,3.00,2.78
2.80,2.85,2.93,2.65
2.89,2.80,2.99,2.72
2.81,2.81,2.95,2.81
3.01,3.26,3.69,3.01
3.49,3.20,3.49,3.12
3.20,3.11,3.20,2.88
3.10,3.22,3.37,3.06
3.21,3.10,3.24,3.10
3.08,3.07,3.15,3.04
3.09,3.16,3.25,3.02
3.14,3.13,3.26,3.07
3.16,3.24,3.26,3.16
3.19,3.29,3.34,3.19
3.23,3.28,3.30,3.22
3.28,3.30,3.39,3.23
3.32,3.35,3.36,3.29
3.39,3.38,3.39,3.32
3.38,3.37,3.39,3.35
3.31,3.37,3.39,3.31
3.39,3.38,3.40,3.34
3.38,3.38,3.38,3.35
3.36,3.37,3.40,3.27
3.37,3.38,3.38,3.33
3.35,3.34,3.38,3.34
3.31,3.29,3.36,3.21
3.30,3.25,3.30,3.21
3.28,3.20,3.28,3.20
3.25,3.35,3.35,3.22
3.32,3.42,3.42,3.31
3.36,3.39,3.44,3.35
3.43,3.46,3.49,3.43
3.43,3.53,3.58,3.42
