EVI,EnviroStar,NASDAQ
1.79,1.76,1.79,1.76
1.80,1.83,1.85,1.80
1.85,1.85,1.85,1.83
1.85,1.80,1.85,1.80
1.80,1.82,1.85,1.75
1.82,1.85,1.85,1.82
1.85,1.85,1.85,1.85
1.85,1.81,1.85,1.81
1.85,1.85,1.85,1.81
1.85,1.85,1.85,1.85
1.85,1.80,1.85,1.80
1.79,1.72,1.79,1.72
1.72,1.72,1.72,1.72
1.72,1.72,1.72,1.72
1.77,1.82,1.82,1.77
nan,1.82,nan,nan
1.77,1.77,1.77,1.77
1.82,1.80,1.85,1.80
nan,1.80,nan,nan
1.77,1.74,1.77,1.74
1.74,1.74,1.74,1.74
nan,1.74,nan,nan
nan,1.74,nan,nan
1.72,1.72,1.75,1.72
1.72,1.70,1.72,1.70
1.70,1.80,1.80,1.70
1.80,1.78,1.80,1.76
1.76,1.76,1.76,1.76
1.80,1.85,1.85,1.80
1.80,1.80,1.80,1.80
1.76,1.80,1.80,1.76
1.75,1.72,1.75,1.72
1.75,1.75,1.75,1.75
nan,1.75,nan,nan
nan,1.75,nan,nan
1.74,1.74,1.74,1.74
nan,1.74,nan,nan
1.75,1.80,1.80,1.75
nan,1.80,nan,nan
1.84,1.85,1.85,1.84
1.85,1.80,1.85,1.80
1.84,1.84,1.84,1.84
nan,1.84,nan,nan
1.84,1.84,1.84,1.84
1.85,1.81,1.85,1.81
nan,1.81,nan,nan
1.81,1.81,1.81,1.81
nan,1.81,nan,nan
1.78,1.80,1.80,1.78
1.80,1.85,1.85,1.80
1.84,1.81,1.85,1.76
1.81,1.76,1.81,1.76
1.76,1.75,1.80,1.70
1.77,1.77,1.77,1.77
1.73,1.64,1.77,1.62
1.61,1.66,1.66,1.60
1.70,1.68,1.75,1.68
1.75,1.76,1.80,1.75
1.72,1.94,2.29,1.70
1.95,2.05,2.09,1.95
2.05,1.93,2.05,1.93
1.91,1.91,2.05,1.91
1.96,1.94,2.03,1.94
1.94,1.92,1.94,1.91
1.95,1.98,1.98,1.95
1.99,2.18,2.20,1.99
2.10,2.36,2.36,2.04
2.37,2.45,2.62,2.37
2.45,2.50,2.50,2.45
2.57,2.44,2.57,2.40
2.49,2.43,2.49,2.41
2.47,2.43,2.47,2.30
2.43,2.39,2.43,2.30
2.39,2.37,2.39,2.36
2.39,2.50,2.50,2.37
2.50,2.65,2.68,2.46
2.69,2.65,2.71,2.60
2.67,2.79,2.79,2.65
2.83,3.04,3.04,2.80
3.12,3.30,3.50,3.04
3.27,3.19,3.35,3.15
3.22,3.01,3.29,2.91
3.17,3.15,3.22,3.05
3.27,3.20,3.27,3.20
3.24,3.28,3.29,3.24
3.30,2.86,3.31,2.83
2.89,2.98,3.08,2.84
2.98,3.00,3.03,2.96
3.05,3.12,3.14,3.05
3.10,2.99,3.10,2.90
1.65,2.92,3.16,2.90
2.98,2.93,2.99,2.88
2.96,2.79,2.96,2.63
2.84,3.05,3.16,2.83
3.19,3.20,3.60,3.12
3.15,3.66,3.67,3.12
3.69,3.52,3.70,3.36
3.65,3.50,3.65,3.40
3.50,3.45,3.56,3.20
3.43,3.42,3.51,3.33
3.45,3.41,3.52,3.25
3.45,3.46,3.52,3.40
3.50,3.70,3.86,3.48
3.77,3.85,3.90,3.66
3.91,3.50,3.91,3.45
3.45,3.44,3.66,3.40
3.51,3.57,3.68,3.41
3.50,3.60,3.85,3.45
3.68,3.66,3.84,3.62
3.66,3.48,3.70,3.23
3.50,3.64,3.66,3.28
3.69,3.76,3.89,3.54
3.82,4.58,5.00,3.82
4.82,4.38,4.82,4.30
4.35,4.10,4.38,4.05
4.06,3.87,4.16,3.75
3.60,3.34,3.65,3.20
3.40,3.32,3.50,3.25
3.24,2.96,3.24,2.80
2.95,3.00,3.08,2.95
3.00,2.87,3.00,2.76
2.75,2.67,2.79,2.60
2.60,2.76,2.92,2.45
3.14,2.89,3.25,2.77
2.97,2.88,3.07,2.87
2.86,2.98,2.98,2.83
2.99,3.04,3.08,2.91
2.95,2.95,3.08,2.92
2.96,3.00,3.02,2.95
2.95,2.81,2.96,2.77
2.81,3.01,3.05,2.78
2.95,3.12,3.18,2.95
3.08,2.99,3.13,2.93
3.02,3.00,3.07,2.91
3.03,3.01,3.07,2.90
3.01,2.94,3.10,2.88
2.94,2.92,2.99,2.92
2.89,2.99,2.99,2.86
2.97,3.01,3.02,2.91
3.05,3.05,3.05,3.00
3.10,3.09,3.10,3.00
3.09,3.10,3.13,3.04
3.16,3.18,3.24,3.14
3.25,3.23,3.25,3.20
3.29,3.24,3.35,3.21
3.05,2.84,3.10,2.63
3.00,3.03,3.08,2.95
3.01,3.00,3.08,2.99
3.05,3.06,3.08,3.00
3.05,3.00,3.09,2.63
3.00,3.02,3.07,3.00
3.01,3.10,3.30,3.00
3.04,3.05,3.14,2.99
3.10,3.13,3.23,3.05
3.22,3.05,3.22,3.05
3.14,3.08,3.14,3.02
3.08,3.16,3.23,3.08
3.18,3.23,3.45,3.18
3.29,3.42,3.48,3.29
3.43,3.70,4.27,3.30
3.99,3.85,3.99,3.51
3.87,3.30,3.99,3.30
3.42,3.29,3.54,3.27
3.33,3.24,3.45,3.20
3.22,3.04,3.32,3.04
3.08,3.08,3.17,3.08
3.12,3.23,3.23,3.12
3.23,3.31,3.35,3.23
3.42,3.41,3.43,3.33
3.34,3.32,3.39,3.30
3.26,3.23,3.30,3.22
3.20,3.23,3.25,3.20
3.25,3.26,3.26,3.20
3.31,3.23,3.31,3.22
3.22,3.19,3.37,3.10
3.27,3.25,3.28,3.23
3.28,3.30,3.47,3.15
3.24,3.20,3.28,3.16
3.21,3.24,3.25,3.21
3.24,3.20,3.26,3.20
3.24,3.36,3.48,3.18
3.44,3.35,3.44,3.25
3.43,3.32,3.43,3.31
3.41,3.29,3.41,3.25
3.33,3.36,3.42,3.27
3.37,3.43,3.47,3.30
3.37,3.36,3.50,3.31
3.39,3.37,3.48,3.35
3.41,3.28,3.47,3.24
3.26,3.37,3.37,3.26
3.30,3.27,3.33,3.27
3.27,3.26,3.30,3.25
3.26,3.01,3.26,3.01
3.00,3.15,3.19,2.96
3.04,2.98,3.07,2.95
3.10,3.05,3.10,3.00
3.00,3.04,3.05,2.99
2.98,3.00,3.08,2.96
3.00,3.01,3.08,3.00
2.99,2.91,3.03,2.91
2.97,2.97,3.01,2.91
3.06,3.00,3.06,2.97
3.03,3.02,3.06,3.02
3.06,3.13,3.23,3.06
3.19,3.13,3.19,3.11
3.09,3.06,3.12,2.93
3.09,3.10,3.13,3.05
3.02,3.10,3.16,3.02
3.08,3.10,3.10,3.01
3.15,3.17,3.17,3.06
3.17,3.13,3.17,3.10
3.15,3.13,3.15,3.10
3.10,3.12,3.14,3.10
3.15,3.18,3.18,3.15
3.23,3.31,3.49,3.23
3.27,3.26,3.32,3.25
3.38,3.28,3.38,3.27
3.37,3.26,3.38,3.26
3.23,3.04,3.23,2.92
2.94,2.66,3.00,2.66
2.74,2.70,2.74,2.66
2.67,2.87,2.95,2.66
2.69,2.77,2.83,2.67
2.79,2.66,2.79,2.55
2.64,2.56,2.66,2.51
2.62,2.44,2.65,2.31
2.34,2.44,2.49,2.33
2.40,2.39,2.44,2.35
2.36,2.41,2.49,2.36
2.43,2.56,2.56,2.43
2.53,2.44,2.53,2.36
2.51,2.43,2.51,2.41
2.37,2.45,2.50,2.37
2.50,2.60,2.64,2.50
2.70,2.70,2.76,2.69
2.74,2.76,2.76,2.66
2.76,2.66,2.78,2.65
2.65,2.51,2.65,2.50
2.50,2.51,2.51,2.50
2.50,2.49,2.55,2.43
2.60,2.52,2.60,2.52
2.59,2.58,2.67,2.58
2.60,2.55,2.66,2.50
2.49,2.54,2.62,2.48
2.51,2.51,2.53,2.48
2.52,2.54,2.54,2.49
2.50,2.42,2.54,2.41
2.40,2.43,2.50,2.40
2.47,2.53,2.54,2.45
2.51,2.55,2.56,2.46
2.56,2.47,2.56,2.46
2.45,2.49,2.54,2.44
2.46,2.50,2.51,2.44
2.54,2.45,2.63,2.39
2.45,2.48,2.52,2.45
2.45,2.50,2.53,2.45
2.47,2.47,2.47,2.42
2.49,2.61,2.65,2.40
2.66,2.73,2.75,2.61
2.75,2.75,2.77,2.70
2.77,2.79,2.86,2.60
2.74,2.76,2.79,2.66
2.74,2.72,2.75,2.69
2.73,2.50,2.73,2.41
2.49,2.50,2.50,2.27
2.64,2.50,2.70,2.39
2.55,2.50,2.55,2.46
2.40,2.37,2.43,2.35
2.44,2.39,2.44,2.31
2.38,2.34,2.38,2.31
2.37,2.38,2.38,2.36
2.42,2.45,2.50,2.40
2.47,2.58,2.75,2.35
2.57,2.48,2.58,2.46
2.58,2.49,2.58,2.48
2.46,2.52,2.52,2.45
2.46,2.48,2.56,2.45
2.45,2.69,3.03,2.36
2.66,2.61,2.70,2.61
2.45,2.46,2.61,2.45
2.45,2.45,2.49,2.43
2.45,2.40,2.46,2.40
2.47,2.36,2.60,2.36
2.40,2.52,2.90,2.20
2.52,2.42,2.52,2.30
2.41,2.40,2.42,2.31
2.41,2.41,2.41,2.40
2.45,2.37,2.45,2.26
2.32,2.44,2.45,2.31
2.40,2.32,2.44,2.30
2.44,2.42,2.44,2.42
2.34,2.49,2.54,2.27
2.54,2.54,2.54,2.53
2.51,2.48,2.51,2.40
2.50,2.48,2.50,2.45
2.41,2.43,2.68,2.41
2.55,2.63,2.65,2.51
2.61,2.66,2.70,2.61
2.70,2.76,2.88,2.70
2.73,2.69,2.73,2.58
2.73,2.97,3.00,2.66
2.87,2.96,2.97,2.78
3.01,3.08,3.10,2.90
3.08,3.20,3.24,3.06
3.22,3.15,3.22,3.12
3.10,2.80,3.10,2.71
3.10,2.83,3.10,2.82
2.70,2.72,2.79,2.69
2.81,2.64,2.81,2.60
2.65,2.57,3.31,2.53
2.48,2.44,2.63,2.40
2.45,2.35,2.52,2.30
2.40,2.43,2.59,2.40
2.44,2.48,2.48,2.44
2.47,2.42,2.50,2.40
2.50,2.52,2.52,2.43
2.52,2.55,2.58,2.52
2.44,2.48,2.52,2.40
2.46,2.59,2.59,2.46
2.62,2.63,2.63,2.62
2.51,2.49,2.53,2.46
2.49,2.46,2.49,2.44
2.46,2.46,2.46,2.46
2.45,2.45,2.45,2.44
2.42,2.46,2.51,2.42
2.49,2.41,2.49,2.40
2.41,2.41,2.47,2.41
2.40,2.32,2.43,2.26
2.35,2.43,2.45,2.32
2.44,2.53,2.57,2.42
2.61,2.60,2.61,2.59
2.63,2.47,2.63,2.45
2.59,2.50,2.64,2.40
2.57,2.62,2.80,2.56
2.71,2.60,2.80,2.55
2.59,2.61,2.64,2.59
2.61,2.60,2.63,2.51
2.61,2.60,2.65,2.46
2.61,2.65,2.70,2.60
2.67,2.60,2.67,2.51
2.41,2.54,2.64,2.41
2.60,2.63,2.65,2.60
2.62,2.72,2.84,2.50
2.74,2.73,2.74,2.70
2.69,2.74,2.74,2.69
2.73,2.74,2.75,2.72
2.74,2.80,2.85,2.74
nan,2.80,nan,nan
2.76,2.84,2.85,2.74
2.84,2.69,2.98,2.68
2.72,2.74,2.74,2.63
2.75,2.77,2.77,2.70
2.77,2.76,2.78,2.70
2.77,2.78,2.78,2.71
2.77,2.79,2.80,2.77
2.79,2.72,2.79,2.71
2.70,2.71,2.73,2.67
2.71,2.71,2.76,2.71
2.73,2.71,2.73,2.70
2.70,2.71,2.73,2.70
2.71,2.71,2.74,2.68
2.61,2.73,2.73,2.60
2.72,2.56,2.73,2.56
2.50,2.69,2.70,2.50
2.70,2.70,2.73,2.70
2.70,2.71,2.71,2.70
2.68,2.70,2.71,2.60
2.70,2.70,2.71,2.65
2.70,2.70,2.71,2.67
2.70,2.72,2.73,2.69
2.71,2.78,2.78,2.71
2.76,2.84,3.07,2.76
2.80,2.83,2.90,2.73
2.95,2.94,2.95,2.86
2.94,2.93,2.94,2.85
2.80,2.85,2.86,2.80
2.84,2.84,2.84,2.77
2.86,2.71,2.86,2.66
2.77,2.72,2.77,2.70
2.72,2.79,2.81,2.71
2.74,2.75,2.85,2.72
2.76,2.70,2.84,2.62
2.70,2.62,2.75,2.62
2.60,2.61,2.70,2.60
2.60,2.70,2.70,2.60
2.70,2.61,2.70,2.61
2.57,2.57,2.57,2.57
2.57,2.59,2.59,2.55
2.69,2.69,2.69,2.69
nan,2.69,nan,nan
nan,2.69,nan,nan
2.59,2.59,2.59,2.59
2.59,2.51,2.60,2.50
2.56,2.52,2.56,2.51
2.52,2.52,2.53,2.52
2.50,2.40,2.50,2.35
2.45,2.42,2.45,2.42
2.42,2.40,2.42,2.40
2.39,2.35,2.39,2.35
2.34,2.34,2.34,2.34
2.35,2.39,2.39,2.35
2.35,2.32,2.46,2.32
2.31,2.32,2.32,2.30
2.33,2.39,2.42,2.33
nan,2.39,nan,nan
2.32,2.42,2.45,2.17
2.35,2.35,2.42,2.35
2.35,2.37,2.42,2.35
2.36,2.43,2.43,2.35
2.38,2.54,2.55,2.38
2.74,2.46,2.74,2.43
2.80,2.53,2.80,2.26
2.50,2.47,2.50,2.39
nan,2.47,nan,nan
2.40,2.35,2.40,2.32
2.18,2.27,2.34,2.18
2.27,2.30,2.34,2.27
2.36,2.40,2.51,2.24
2.41,2.29,2.41,2.29
2.37,2.35,2.37,2.35
2.37,2.42,2.42,2.37
2.23,2.44,2.46,2.23
2.44,2.44,2.44,2.44
2.22,2.38,2.38,2.22
2.36,2.33,2.36,2.33
2.50,2.75,2.77,2.50
2.80,2.78,2.80,2.70
2.80,2.76,2.80,2.61
2.71,2.90,2.95,2.71
2.90,2.92,2.92,2.82
2.85,2.87,2.90,2.85
2.90,2.77,2.90,2.77
2.85,2.85,2.85,2.85
2.76,2.76,2.81,2.76
2.90,2.70,2.90,2.68
2.74,2.79,2.80,2.74
2.75,2.80,2.80,2.75
2.85,2.80,2.85,2.70
2.89,2.74,2.89,2.74
2.90,2.83,2.90,2.80
2.82,2.88,2.91,2.80
2.90,2.98,2.98,2.85
2.98,2.93,2.98,2.93
2.98,2.97,3.00,2.92
3.00,3.03,3.03,2.99
2.83,3.03,3.04,2.83
3.00,3.05,3.05,2.96
3.05,3.10,3.10,3.05
3.09,3.13,3.13,3.09
3.14,3.14,3.14,3.00
3.08,3.22,3.22,3.08
3.10,3.15,3.22,3.10
3.16,3.17,3.17,3.15
3.16,3.24,3.24,3.16
3.24,3.41,3.41,3.20
3.42,3.44,3.45,3.28
3.36,3.35,3.45,3.05
3.35,3.45,3.45,3.35
3.45,3.55,3.55,3.45
3.55,3.96,4.08,3.51
4.39,4.25,4.39,4.21
4.46,4.29,4.49,4.23
4.26,4.32,4.44,4.20
4.14,4.29,4.30,4.14
4.20,4.42,4.48,4.16
4.37,4.31,4.39,4.27
4.30,4.38,4.38,4.29
4.46,4.40,4.46,4.40
4.47,4.31,4.48,4.25
4.29,4.37,4.41,4.29
4.41,4.27,4.41,4.27
4.27,4.25,4.29,4.25
4.27,4.29,4.34,4.25
4.25,4.28,4.33,4.25
4.29,4.29,4.34,4.26
4.25,4.35,4.35,4.25
4.33,4.33,4.34,4.26
4.25,4.25,4.30,4.25
4.25,4.26,4.34,4.25
4.27,4.29,4.31,4.27
4.30,4.30,4.30,4.29
4.31,4.27,4.31,4.27
4.20,4.22,4.24,4.20
4.21,4.35,4.35,4.20
4.31,4.10,4.31,4.03
4.00,3.92,4.06,3.85
3.90,4.02,4.14,3.90
4.03,4.04,4.04,4.03
4.19,4.08,4.19,4.08
3.90,3.98,3.98,3.90
3.81,3.83,3.84,3.80
3.70,3.71,3.74,3.70
3.67,3.67,3.67,3.67
3.55,3.54,3.57,3.52
3.49,3.63,3.66,3.43
3.74,3.88,4.22,3.74
3.82,4.01,4.02,3.62
3.81,4.21,4.21,3.81
4.20,4.49,4.49,4.10
4.50,4.45,4.50,4.34
4.49,4.40,4.49,4.40
4.30,4.41,4.41,4.30
4.45,4.46,4.48,4.39
4.49,4.46,4.49,4.42
4.46,4.47,4.49,4.45
4.49,4.45,4.51,4.45
4.40,4.44,4.50,4.36
4.40,4.61,4.61,4.40
4.57,4.60,4.60,4.53
4.56,4.55,4.59,4.50
4.58,4.70,4.70,4.56
4.70,4.72,4.82,4.70
5.05,4.82,5.09,4.78
4.82,4.82,4.82,4.82
4.86,4.83,4.87,4.77
4.89,4.92,4.94,4.89
4.94,4.90,4.94,4.67
4.70,4.70,4.76,4.66
4.70,4.70,4.72,4.65
4.70,4.68,4.70,4.68
4.81,5.00,5.00,4.81
5.10,5.28,5.52,5.06
5.42,5.39,5.48,5.30
5.45,5.32,5.50,5.32
5.47,5.33,5.47,5.32
5.50,5.47,5.50,5.44
5.50,5.42,5.50,5.35
5.51,5.58,5.65,5.39
5.52,4.82,5.57,4.82
4.99,4.91,4.99,4.88
5.10,5.01,5.19,4.82
5.06,4.98,5.08,4.88
5.09,4.82,5.11,4.82
5.10,4.74,5.10,4.60
4.81,4.76,4.81,4.75
4.60,4.60,4.63,4.60
4.60,4.60,4.66,4.60
4.61,4.65,4.66,4.60
4.66,4.60,4.67,4.60
4.62,4.73,4.73,4.60
4.67,4.61,4.67,4.60
4.77,4.65,4.77,4.60
4.45,4.64,4.64,4.45
4.58,4.58,4.62,4.58
4.55,4.36,4.55,4.35
4.26,4.16,4.26,4.04
4.04,4.15,4.19,4.01
4.17,4.30,4.30,4.10
4.25,4.27,4.31,4.25
4.25,4.33,4.45,4.25
4.27,4.35,4.35,4.25
4.40,4.34,4.40,4.25
4.38,4.67,4.69,4.38
4.80,4.70,4.85,4.65
4.71,4.88,4.90,4.69
4.80,4.98,4.98,4.75
4.86,4.98,5.00,4.80
5.00,4.83,5.00,4.79
4.89,4.96,4.96,4.77
4.90,4.95,4.96,4.89
4.92,4.43,4.99,4.43
4.80,4.31,4.80,4.31
4.25,4.29,4.29,4.13
nan,4.29,nan,nan
3.98,3.85,4.04,3.80
3.96,3.89,3.99,3.89
4.00,3.95,4.00,3.95
4.00,3.96,4.00,3.95
3.98,3.99,4.00,3.96
3.98,3.92,3.98,3.92
3.86,3.95,3.99,3.86
3.86,3.86,3.99,3.86
3.81,3.99,3.99,3.80
3.81,3.93,3.99,3.81
3.92,4.00,4.00,3.92
4.00,4.00,4.00,4.00
4.00,4.00,4.00,4.00
4.00,4.20,4.20,3.99
4.15,4.11,4.15,4.00
4.14,3.90,4.35,3.90
4.10,4.16,4.16,4.10
4.16,4.36,4.36,4.16
4.42,4.42,4.50,4.40
4.34,4.01,4.34,4.01
4.03,3.97,4.21,3.97
3.97,4.09,4.10,3.92
4.00,4.07,4.07,4.00
3.93,3.99,3.99,3.93
3.91,3.80,3.97,3.80
3.81,3.65,3.84,3.61
3.55,3.74,3.74,3.53
nan,3.74,nan,nan
3.80,3.80,3.85,3.80
3.95,3.95,3.95,3.95
3.89,3.80,3.89,3.80
3.80,3.80,3.86,3.80
3.80,3.86,3.86,3.80
3.86,3.91,3.91,3.59
3.71,3.59,3.77,3.59
3.69,3.51,3.69,3.51
3.50,3.90,3.97,3.45
4.13,4.37,4.37,4.13
4.28,4.32,4.32,4.28
4.30,4.30,4.50,4.30
4.30,4.30,4.30,4.30
4.41,4.24,4.41,4.24
4.33,4.00,4.33,4.00
3.97,3.69,3.97,3.69
3.70,3.64,3.78,3.60
3.65,3.55,3.65,3.55
3.40,3.47,3.70,3.40
3.59,3.72,3.85,3.38
3.92,3.52,3.92,3.51
3.56,3.36,3.56,3.36
3.45,3.43,3.46,3.36
3.28,3.41,3.70,3.28
3.57,3.47,3.57,3.47
3.59,3.56,3.59,3.56
3.63,3.58,3.63,3.58
3.54,3.47,3.63,3.39
3.17,3.15,3.20,3.05
3.28,3.59,3.59,3.15
3.57,3.57,3.57,3.56
3.47,3.30,3.47,3.28
3.30,3.50,3.54,3.30
3.55,3.57,3.57,3.55
3.50,3.59,3.63,3.50
3.64,3.67,3.67,3.64
3.60,3.60,3.60,3.60
3.60,3.60,3.60,3.60
3.66,3.71,3.71,3.66
3.60,3.73,3.73,3.60
3.80,4.17,4.18,3.80
4.17,4.17,4.17,4.17
nan,4.17,nan,nan
4.15,4.17,4.17,4.15
nan,4.17,nan,nan
4.07,4.07,4.07,4.07
3.96,4.00,4.01,3.96
4.00,4.08,4.08,4.00
4.00,4.00,4.05,4.00
4.01,4.01,4.01,4.01
4.00,4.00,4.01,4.00
4.00,3.93,4.05,3.93
4.00,3.76,4.00,3.76
3.60,3.62,3.82,3.60
nan,3.62,nan,nan
3.64,3.75,3.79,3.51
3.89,3.89,3.89,3.89
3.64,3.76,3.76,3.63
3.86,3.73,3.86,3.73
3.85,3.88,4.05,3.82
3.83,3.73,3.98,3.73
3.71,3.90,4.15,3.71
3.88,3.88,3.88,3.88
nan,3.88,nan,nan
3.84,3.88,3.88,3.84
3.87,3.68,3.87,3.58
3.65,3.58,3.65,3.58
3.51,3.60,3.60,3.32
3.40,3.19,3.40,3.19
3.27,3.31,3.35,3.02
3.31,3.29,3.31,3.19
3.40,3.40,3.40,3.40
3.45,3.46,3.46,3.23
3.17,3.33,3.39,3.17
nan,3.33,nan,nan
3.30,3.23,3.30,3.20
3.30,3.22,3.30,3.21
3.30,3.30,3.30,3.30
3.20,3.26,3.30,3.20
3.19,3.24,3.24,3.19
3.10,3.29,3.29,3.10
nan,3.29,nan,nan
3.23,3.32,3.39,3.19
3.40,3.28,3.40,3.28
3.29,3.25,3.29,3.25
3.30,3.25,3.30,3.25
nan,3.25,nan,nan
3.27,3.26,3.27,3.25
3.30,3.10,3.30,3.10
3.00,3.10,3.10,3.00
nan,3.10,nan,nan
3.00,3.22,3.22,3.00
3.25,3.20,3.25,3.18
3.24,3.24,3.24,3.24
3.23,3.18,3.23,3.12
3.23,3.23,3.23,3.23
3.08,3.10,3.10,3.08
3.23,3.24,3.25,3.23
3.11,3.15,3.15,3.11
3.20,3.11,3.20,3.11
3.13,3.10,3.13,3.10
3.22,3.25,3.25,3.10
3.18,3.20,3.20,3.18
3.12,3.10,3.27,3.10
3.06,3.25,3.40,3.05
3.25,3.50,3.50,3.25
3.50,3.60,3.60,3.46
3.50,3.45,3.74,3.45
3.47,3.65,3.71,3.38
3.77,4.06,4.17,3.77
4.04,3.69,4.04,3.67
3.77,4.03,4.03,3.77
4.08,4.01,4.10,4.01
4.07,4.04,4.07,4.04
3.90,3.75,3.95,3.75
3.65,4.07,4.07,3.65
nan,4.07,nan,nan
3.90,3.95,4.00,3.90
nan,3.95,nan,nan
3.93,3.96,3.96,3.76
3.88,3.83,3.88,3.83
N/A,N/A,N/A,N/A
3.70,3.70,3.70,3.60
3.76,3.88,3.88,3.66
nan,3.88,nan,nan
nan,3.88,nan,nan
3.78,3.78,3.78,3.78
nan,3.78,nan,nan
3.85,3.85,3.85,3.85
3.86,3.95,3.95,3.86
3.73,3.82,3.82,3.73
4.00,4.00,4.10,3.95
3.99,4.00,4.00,3.99
4.04,4.04,4.04,4.04
3.96,4.00,4.12,3.95
3.96,3.96,3.96,3.96
3.96,4.04,4.04,3.82
3.95,4.00,4.00,3.95
4.03,3.96,4.03,3.96
nan,3.96,nan,nan
nan,3.96,nan,nan
3.87,4.06,4.06,3.87
nan,4.06,nan,nan
4.03,3.99,4.03,3.99
4.00,4.00,4.02,4.00
3.99,4.01,4.06,3.99
nan,4.01,nan,nan
4.18,3.94,4.18,3.94
3.93,4.02,4.02,3.93
4.03,4.04,4.04,4.02
4.10,4.10,4.10,4.10
4.04,4.04,4.04,4.04
4.10,4.06,4.10,4.06
4.04,3.91,4.04,3.91
3.91,3.91,3.96,3.90
nan,3.91,nan,nan
3.99,3.91,3.99,3.91
nan,3.91,nan,nan
nan,3.91,nan,nan
3.85,3.84,3.85,3.81
3.56,3.70,3.80,3.56
3.80,3.75,3.80,3.71
3.75,3.73,3.75,3.73
3.76,3.76,3.76,3.76
3.82,3.79,3.82,3.79
3.83,3.83,3.85,3.66
3.83,3.89,3.90,3.83
3.95,3.99,3.99,3.95
3.92,3.92,3.92,3.92
3.84,3.93,3.93,3.84
3.85,3.97,3.97,3.85
3.97,3.98,3.99,3.97
3.98,3.98,3.98,3.98
3.96,3.99,3.99,3.96
4.00,4.03,4.03,4.00
3.84,3.84,3.97,3.84
3.93,3.85,3.97,3.85
nan,3.85,nan,nan
3.87,3.86,3.94,3.86
nan,3.86,nan,nan
3.89,3.90,3.90,3.89
3.89,3.89,3.89,3.89
3.90,3.90,3.90,3.90
3.91,3.91,3.91,3.91
3.85,3.85,3.85,3.85
3.91,3.84,3.91,3.84
3.91,3.85,3.91,3.85
3.94,3.94,3.94,3.94
3.99,4.28,4.28,3.99
4.20,4.34,4.45,4.20
4.47,4.36,4.47,4.27
4.26,4.46,4.63,4.26
4.73,4.78,4.78,4.71
4.79,4.85,4.85,4.76
4.89,4.84,4.94,4.79
4.86,4.85,4.95,4.81
4.90,4.81,4.90,4.81
4.81,4.69,4.81,4.69
4.80,4.70,4.80,4.70
4.70,4.95,4.96,4.69
4.85,4.76,4.95,4.76
4.86,4.99,4.99,4.85
4.89,4.66,4.89,4.66
4.61,4.75,4.75,4.61
4.93,5.15,5.25,4.89
5.37,5.11,5.47,5.11
5.13,4.92,5.20,4.75
5.00,5.03,5.19,4.77
4.96,4.93,5.00,4.93
4.99,4.98,5.00,4.80
4.80,4.76,4.88,4.76
4.72,4.65,4.81,4.64
4.74,4.76,4.91,4.74
4.99,6.49,7.00,4.99
6.00,6.41,6.54,6.00
6.40,6.41,6.78,6.29
6.37,6.39,6.52,6.22
6.13,6.20,6.33,6.10
6.22,6.11,6.22,6.00
6.05,6.12,6.12,5.94
6.00,6.05,6.05,5.65
5.87,6.03,6.05,5.80
5.99,6.20,6.20,5.85
6.21,6.15,6.23,6.14
6.15,6.25,6.52,6.15
6.33,6.50,6.50,6.33
6.50,6.96,7.14,6.50
7.13,6.80,7.13,6.60
6.80,7.29,7.39,6.80
7.49,8.14,8.17,7.47
8.30,9.08,9.35,8.21
9.35,8.82,9.35,8.58
8.81,7.53,8.91,7.51
7.50,7.50,7.76,6.66
7.88,7.37,7.88,7.10
7.17,7.85,7.87,6.72
7.85,7.39,7.85,7.09
7.35,6.98,7.75,6.81
7.05,7.20,7.45,7.05
7.35,7.30,7.47,7.11
7.30,7.20,7.30,7.20
7.21,7.05,7.25,7.02
7.20,7.05,7.30,7.05
7.35,8.30,9.00,7.35
8.46,8.90,8.90,7.90
8.60,8.20,8.60,8.04
8.20,8.05,8.20,8.05
8.00,8.00,8.15,7.90
7.82,7.70,7.85,7.65
7.50,7.70,7.70,7.50
7.90,7.85,8.26,7.75
7.95,8.30,9.65,7.90
8.30,8.55,8.69,8.20
8.65,10.40,10.51,8.50
10.25,10.10,10.33,9.90
9.50,9.50,10.30,9.50
9.30,9.75,9.79,9.30
9.70,9.35,9.70,9.35
9.55,10.10,10.10,9.45
10.30,11.00,11.00,10.30
11.00,11.45,12.00,10.60
11.80,11.95,12.45,11.60
12.00,14.20,16.20,11.95
14.00,13.70,14.00,13.50
13.70,13.90,13.90,13.00
14.40,14.50,15.00,13.95
14.55,14.35,15.00,14.25
14.55,14.15,14.70,14.00
14.26,14.11,14.30,14.05
14.40,14.10,14.65,14.00
14.00,14.25,14.55,14.00
14.50,14.30,14.90,14.25
14.06,13.65,14.25,13.00
13.80,14.85,15.00,13.80
15.00,15.20,17.00,14.55
15.50,13.90,16.35,13.00
13.90,13.50,14.65,13.50
14.15,13.25,14.15,13.02
13.20,12.85,13.40,11.75
12.25,12.22,12.80,11.85
12.25,12.88,13.35,12.25
13.00,13.05,14.85,12.88
13.30,15.60,15.60,13.05
15.45,15.45,15.50,14.55
15.05,15.35,17.00,14.00
15.70,15.00,15.70,14.25
14.25,15.20,15.50,14.25
15.50,14.65,17.00,14.60
14.75,14.90,15.60,14.55
