ATRI,Atrion Corporation - Common Stock,NASDAQ
220.05,218.54,220.05,217.95
219.99,221.22,221.98,219.99
219.81,219.24,220.47,218.05
219.46,218.94,219.46,218.00
218.30,219.09,220.90,218.30
219.60,219.75,220.49,219.55
218.64,218.71,219.58,215.04
220.25,218.00,221.25,217.74
218.45,218.65,219.58,217.00
218.81,219.70,219.70,218.80
221.00,221.49,221.49,220.86
221.50,224.64,224.97,221.50
224.64,226.02,227.10,224.05
227.00,226.44,227.25,225.71
228.00,231.72,231.72,226.83
231.71,231.86,232.25,231.70
232.00,234.49,234.49,232.00
233.97,234.95,236.35,233.93
236.50,237.03,237.40,235.70
238.25,239.24,240.37,238.11
239.00,239.49,239.52,238.90
238.00,240.80,240.80,238.00
240.69,242.79,244.85,239.32
242.98,240.51,242.98,240.26
241.00,242.95,242.95,241.00
N/A,N/A,N/A,N/A
242.00,241.47,242.00,241.47
240.11,239.99,240.11,236.03
239.99,241.15,241.15,239.99
242.00,246.30,246.30,242.00
247.90,248.54,249.76,247.00
249.22,250.95,250.95,248.60
249.65,249.74,250.04,249.65
249.03,252.00,252.00,249.03
252.00,251.99,252.00,251.00
249.87,251.00,251.00,249.87
250.74,251.38,251.38,250.74
251.38,251.25,251.40,250.80
250.00,250.50,250.50,249.94
249.99,248.36,249.99,248.34
248.40,249.84,249.84,246.30
250.25,250.64,251.29,250.25
251.00,251.49,251.56,251.00
250.00,250.99,250.99,249.98
250.50,250.99,250.99,249.21
250.10,249.50,250.61,249.50
250.76,249.60,250.76,248.60
247.40,246.51,248.86,246.35
245.48,244.60,245.48,244.35
244.60,244.30,244.97,243.02
242.76,239.00,242.76,238.58
239.95,237.67,239.95,237.67
237.69,239.97,239.97,237.69
236.73,238.08,239.93,236.73
237.28,236.90,237.40,235.64
236.01,239.85,239.85,236.01
240.40,242.41,242.41,240.40
242.00,242.75,243.54,242.00
242.32,242.42,243.50,241.50
241.60,242.89,244.00,240.33
243.45,244.30,246.00,243.45
244.01,247.69,247.69,244.01
247.50,249.99,250.00,247.50
249.00,249.13,250.00,248.78
249.20,251.99,251.99,249.20
252.00,255.16,256.00,249.00
255.50,258.03,259.00,255.50
259.00,260.15,261.00,258.88
261.00,260.43,261.00,260.00
259.90,258.55,260.98,258.55
260.17,258.78,260.17,256.00
258.96,259.49,261.23,258.80
259.00,258.01,259.99,258.00
258.88,254.37,258.88,254.37
256.00,256.91,256.91,254.97
254.98,256.00,256.00,252.92
256.87,254.53,256.87,252.64
256.37,252.80,256.40,252.50
257.89,257.50,257.89,257.40
258.00,259.99,261.47,258.00
258.50,259.95,259.95,258.30
260.00,258.33,261.00,258.33
262.00,260.99,262.00,259.00
261.00,263.79,263.95,261.00
266.95,269.49,269.80,262.34
270.00,270.71,271.54,268.14
271.00,269.28,271.75,268.00
269.37,267.05,269.68,267.05
268.00,267.98,268.00,267.98
269.02,267.04,269.02,267.00
268.00,266.71,268.00,266.71
265.03,267.40,267.40,265.03
268.45,269.36,270.38,268.00
269.00,267.18,269.00,265.36
267.72,267.86,268.24,265.00
271.80,271.93,271.93,268.00
269.00,270.04,271.20,269.00
270.50,270.50,271.89,270.03
271.70,270.30,272.00,270.30
270.96,270.70,272.00,268.68
268.47,270.70,270.70,268.47
269.13,269.51,270.00,269.13
270.22,269.72,270.22,269.48
268.00,269.01,271.40,268.00
268.57,271.45,271.49,268.20
272.86,268.34,272.86,268.34
266.02,270.42,270.42,266.02
266.33,269.40,270.50,266.33
270.12,271.35,271.35,270.12
270.53,275.88,276.98,270.53
275.88,277.65,277.65,275.88
278.20,279.31,280.03,277.44
278.36,278.66,280.28,278.00
278.16,281.48,281.48,278.16
278.55,279.25,279.90,278.41
280.23,278.11,280.23,278.11
278.29,278.00,278.76,277.45
273.22,279.79,280.33,273.22
281.79,279.62,283.00,279.59
280.26,280.58,280.58,278.73
280.00,276.35,280.00,276.00
274.56,273.70,275.06,273.30
273.80,274.02,274.44,273.80
275.40,277.99,277.99,275.40
278.00,279.66,281.46,276.48
279.60,278.57,279.60,277.15
278.01,277.50,278.03,275.05
276.40,270.82,276.40,270.82
270.37,276.00,276.00,268.01
277.96,288.30,289.22,277.96
288.94,291.05,291.99,288.94
290.00,295.78,295.78,290.00
298.02,296.02,299.00,296.02
297.59,297.59,297.59,297.59
297.88,296.25,297.99,296.23
293.60,290.86,293.65,289.55
294.43,293.95,294.55,293.05
292.34,292.15,297.00,292.15
297.04,296.35,297.15,294.99
294.00,295.87,295.87,293.96
294.20,295.50,297.49,294.04
294.47,295.00,296.34,294.40
295.89,289.35,295.89,287.01
290.22,289.65,290.22,288.00
287.28,286.79,287.28,286.79
286.88,285.98,286.88,284.60
286.42,279.44,286.42,276.13
278.25,274.23,280.46,269.84
270.22,271.46,271.46,262.51
270.25,280.14,281.55,268.98
281.19,281.41,284.48,278.07
282.47,281.15,282.73,279.22
279.36,280.50,280.50,279.36
276.15,266.81,276.15,263.44
266.01,271.95,274.90,266.01
267.01,267.18,268.84,267.01
262.78,263.00,263.83,254.12
261.40,273.10,275.04,261.40
274.75,274.71,277.80,273.51
270.80,274.25,276.73,270.80
274.00,270.90,277.48,269.77
270.15,268.14,270.15,260.02
269.97,273.44,273.47,269.97
274.56,279.09,279.09,272.71
277.54,283.40,283.40,277.54
282.21,284.22,287.00,282.00
286.80,291.00,292.12,286.00
292.00,290.10,292.00,290.10
293.39,294.50,297.00,293.39
294.15,291.17,295.88,287.22
291.00,283.70,291.00,283.00
283.98,281.30,283.98,267.00
286.00,287.00,296.78,277.70
288.01,283.00,288.01,275.20
276.40,289.43,291.50,276.40
289.44,289.74,289.85,280.12
293.76,309.25,313.69,293.76
292.06,305.25,308.50,292.06
306.95,308.85,309.00,306.95
307.00,309.80,311.00,307.00
310.99,311.95,313.15,309.80
311.80,303.91,313.00,303.91
302.83,308.87,308.87,302.83
306.00,308.00,316.99,305.20
307.24,311.25,313.60,307.24
309.08,310.76,314.00,309.08
309.40,314.44,314.44,309.40
314.50,314.43,315.44,311.20
313.95,312.10,315.00,312.10
312.11,311.80,313.07,308.00
311.80,313.05,315.43,311.00
313.10,312.40,314.98,312.40
311.00,308.41,312.00,308.00
305.50,306.10,306.10,304.50
304.60,305.01,305.95,303.00
306.97,306.14,307.50,304.16
307.00,307.49,308.00,303.45
305.10,306.56,306.56,304.50
306.50,304.05,306.50,303.40
302.75,288.00,302.75,286.30
286.04,274.52,286.04,261.53
273.08,275.35,277.14,271.55
276.50,286.05,288.50,275.38
285.00,283.72,286.90,278.00
281.00,284.10,284.11,281.00
288.50,292.20,294.00,288.50
292.00,291.46,293.00,287.10
295.90,289.42,296.00,289.42
289.80,287.01,291.99,287.01
285.20,293.70,293.89,285.20
296.00,292.31,296.00,292.31
292.04,291.15,294.01,290.00
294.06,286.02,294.06,283.68
284.04,285.55,287.28,281.50
288.05,286.95,289.40,284.25
287.00,286.25,293.80,286.00
290.25,288.33,290.25,288.33
286.99,288.75,294.78,285.00
290.00,285.77,290.00,285.02
283.68,287.00,299.84,283.36
284.96,289.33,292.34,284.50
294.00,296.65,296.65,287.42
297.00,296.29,302.00,295.00
294.37,300.38,300.38,292.00
305.00,310.89,314.00,303.00
310.99,314.36,317.04,310.98
316.75,309.58,319.50,309.58
312.20,308.08,313.60,305.00
310.03,310.56,311.50,307.00
310.00,317.38,318.00,310.00
315.11,310.02,317.95,310.02
313.04,317.02,317.02,311.00
318.45,315.24,320.00,311.50
317.47,316.99,317.47,314.51
317.00,317.99,317.99,315.50
317.00,318.73,318.74,317.00
318.75,315.25,324.87,315.24
315.00,315.40,319.00,314.06
318.00,314.32,318.00,310.00
313.50,312.29,313.50,308.46
312.50,310.29,312.50,307.50
310.00,313.89,314.00,310.00
312.71,321.60,321.67,311.30
323.69,322.49,324.00,320.76
322.00,322.53,323.99,321.00
320.00,320.36,322.44,319.50
317.00,313.61,317.30,312.00
313.00,315.26,318.01,312.00
308.30,312.79,318.57,308.30
310.26,310.59,315.58,307.00
317.56,315.97,317.56,310.77
315.13,313.51,318.93,313.51
317.48,320.00,322.33,310.06
317.44,316.51,320.46,316.51
318.99,322.00,322.48,315.00
323.74,324.01,325.50,323.30
320.32,324.18,324.96,320.00
323.21,329.99,331.75,322.30
329.95,326.00,337.25,325.83
327.75,326.97,328.00,325.80
325.91,322.82,325.91,321.00
324.00,325.00,325.45,324.00
324.80,323.17,329.32,323.00
321.01,320.00,328.07,319.00
318.00,321.01,329.21,318.00
319.00,319.01,319.87,317.00
316.35,312.15,318.00,312.15
314.90,313.00,315.70,312.00
314.00,311.74,317.00,310.57
313.43,307.35,324.96,306.00
301.13,294.48,301.13,294.17
293.33,301.00,303.05,293.33
298.16,300.04,301.76,298.01
298.38,300.00,303.98,298.38
301.00,300.25,301.00,300.10
298.60,295.63,299.92,295.63
287.80,283.10,288.00,283.10
284.00,283.50,284.00,278.01
284.99,286.41,287.95,284.15
289.80,290.60,298.39,288.92
287.90,281.00,290.98,281.00
280.00,282.95,283.17,280.00
285.00,288.00,292.32,283.05
301.22,296.16,301.22,292.01
296.92,296.92,296.92,296.92
304.00,304.00,304.00,304.00
309.69,307.00,309.98,307.00
304.61,307.00,310.95,300.72
303.74,300.10,303.74,300.10
305.00,307.69,307.69,305.00
308.05,308.00,308.05,308.00
312.69,316.71,316.84,308.00
310.97,322.99,322.99,310.97
313.62,318.00,320.00,313.62
313.96,313.40,314.52,313.40
315.99,318.00,318.00,315.99
323.00,324.99,324.99,320.50
324.00,320.81,324.00,320.62
323.89,323.89,323.89,323.89
322.00,323.29,323.30,322.00
319.00,322.20,322.93,319.00
320.00,320.00,320.00,320.00
326.21,328.70,328.70,326.21
328.97,328.00,329.99,324.74
323.64,323.64,323.64,323.64
328.12,323.00,328.12,321.20
319.35,319.92,319.92,316.82
315.31,315.31,315.31,315.31
310.69,319.76,319.76,310.69
316.20,308.99,318.00,292.55
310.20,307.15,310.50,305.00
307.50,305.01,307.50,304.99
307.50,309.45,309.45,307.50
308.35,305.01,308.35,305.01
305.01,311.00,311.00,305.01
312.41,316.02,317.98,312.41
316.02,313.25,316.02,313.25
306.00,305.21,311.53,305.00
305.00,310.00,311.12,305.00
305.00,305.01,313.83,305.00
305.00,318.64,318.64,305.00
306.97,306.97,306.97,306.97
305.00,305.01,314.49,305.00
305.00,295.01,305.00,295.01
297.00,314.69,315.00,296.00
313.91,311.94,313.91,311.94
304.13,302.21,304.13,302.21
291.42,295.00,308.25,291.42
307.31,307.31,307.31,307.31
288.50,288.50,288.50,288.50
290.50,294.25,295.96,290.50
307.40,303.66,307.40,303.66
305.78,315.99,316.58,305.78
315.10,323.04,323.50,313.00
323.37,323.29,323.37,315.17
328.07,311.55,328.07,311.55
319.08,317.93,319.08,313.87
302.00,308.40,315.77,301.88
313.02,307.98,313.80,307.98
308.01,309.72,310.55,308.01
315.00,315.00,315.00,315.00
314.12,314.12,314.12,314.12
319.96,322.00,323.00,315.00
322.01,325.01,329.00,322.00
328.00,329.98,329.98,325.50
328.00,330.01,330.01,328.00
325.50,329.25,329.25,325.50
331.00,332.36,332.36,329.50
333.99,330.64,334.20,329.65
325.32,333.00,333.00,325.32
332.96,334.99,335.00,330.11
333.00,334.00,334.00,327.31
319.99,329.89,329.89,319.99
325.00,328.98,328.98,325.00
325.01,328.01,328.01,325.01
329.22,325.41,329.22,325.41
315.06,325.00,325.01,315.06
324.88,327.47,327.47,324.79
325.00,325.01,325.01,325.00
325.00,325.00,325.00,325.00
328.88,326.20,328.88,326.20
322.72,328.59,328.59,322.72
329.13,329.13,329.13,329.13
325.02,326.40,326.40,325.02
318.14,325.01,325.01,318.14
322.73,322.34,322.73,322.34
322.34,328.88,328.88,322.34
329.99,330.00,330.00,329.99
325.02,328.70,329.99,325.00
326.15,328.95,332.47,325.01
325.00,326.14,326.14,325.00
325.00,332.30,332.30,325.00
329.77,330.43,333.00,325.75
332.33,337.29,337.50,325.00
335.99,335.00,336.96,335.00
339.80,335.00,339.80,335.00
337.99,336.97,340.00,335.00
339.46,340.00,340.00,335.00
340.10,348.89,355.91,340.10
346.43,346.42,349.94,340.00
338.00,342.00,342.00,336.01
335.01,339.00,341.80,335.01
336.69,338.90,338.90,336.69
338.90,346.17,346.17,338.90
344.00,342.02,345.05,342.02
338.19,339.90,343.89,336.00
336.75,340.01,342.49,336.75
340.00,341.94,344.38,339.97
340.01,341.00,341.00,337.75
342.46,335.40,342.46,335.00
339.99,337.56,343.39,337.56
339.94,339.94,339.94,339.94
336.20,337.99,337.99,336.20
335.00,336.52,337.95,335.00
337.20,339.99,339.99,335.00
335.00,335.11,341.00,335.00
335.00,339.89,340.95,335.00
335.96,335.09,337.48,335.00
338.50,335.00,338.50,335.00
343.00,336.00,343.00,335.00
339.00,337.80,339.00,335.00
336.07,336.01,337.00,335.01
335.26,338.89,338.89,335.00
335.00,339.22,339.60,335.00
335.01,335.06,340.00,335.00
335.10,337.55,337.98,335.10
337.25,335.00,337.25,335.00
335.00,339.44,339.44,335.00
336.48,335.21,338.38,333.09
335.13,335.05,335.13,335.00
335.00,336.39,337.15,335.00
335.02,339.96,340.00,334.87
341.00,338.00,341.00,338.00
335.00,338.74,340.00,335.00
336.25,336.25,336.25,336.25
337.40,335.62,339.51,335.62
337.20,332.77,338.00,330.05
336.03,332.91,336.03,332.91
328.57,328.57,328.57,328.57
N/A,N/A,N/A,N/A
331.73,317.01,332.00,315.01
317.00,321.20,323.35,317.00
324.00,321.03,324.00,321.03
323.20,328.40,328.40,323.20
325.63,325.63,325.63,325.63
325.00,325.00,325.00,325.00
325.80,328.79,329.39,323.61
328.00,325.00,334.00,324.52
326.50,322.43,326.50,322.43
321.03,321.40,333.75,321.03
320.00,322.78,327.00,320.00
323.20,329.00,330.01,323.10
325.00,325.05,327.21,325.00
325.01,326.15,331.00,325.01
329.37,332.26,332.26,329.08
333.50,330.14,333.50,325.05
330.16,335.45,335.45,327.20
335.25,333.05,335.25,333.05
328.00,328.81,332.88,326.30
330.00,329.61,334.67,326.45
333.61,337.92,338.25,330.00
336.00,339.61,343.67,334.99
336.65,344.60,345.75,336.65
342.52,333.36,342.52,328.00
334.00,336.19,336.80,333.76
332.19,340.54,341.51,332.19
355.62,335.49,355.62,328.88
332.32,345.51,347.00,331.52
342.04,344.98,354.55,342.04
344.30,337.99,344.30,334.40
347.81,347.38,347.81,343.45
342.44,337.89,349.95,337.89
337.99,340.25,349.88,335.60
344.67,335.40,344.67,334.54
337.67,334.00,337.67,333.39
333.22,326.65,333.22,323.95
326.48,320.15,326.48,319.03
320.00,332.00,332.00,319.50
329.40,339.70,348.07,326.99
335.61,332.30,336.33,330.00
325.50,337.60,340.63,325.50
336.11,334.24,344.64,332.00
316.25,328.43,331.51,316.25
325.60,326.90,329.25,325.60
328.92,327.89,331.98,324.01
340.00,326.80,340.00,325.07
325.03,326.20,330.43,325.03
331.00,331.42,332.00,325.11
328.09,324.85,329.40,324.85
321.60,326.80,328.65,321.60
320.00,328.00,328.00,320.00
330.00,331.24,332.00,320.02
332.00,327.17,332.00,325.00
327.00,327.00,327.00,327.00
331.00,331.00,331.00,331.00
332.50,338.89,341.99,332.50
335.20,340.41,342.70,334.10
337.80,340.69,340.69,337.80
338.80,344.19,344.19,338.80
344.89,345.31,348.09,342.60
344.02,346.79,351.98,342.49
347.98,350.88,353.00,345.80
351.10,369.27,371.89,350.05
366.33,380.13,380.91,366.33
379.00,380.00,388.00,379.00
382.51,378.14,382.99,370.02
381.95,382.99,384.60,381.00
380.99,381.97,383.05,380.71
380.35,374.88,382.00,372.47
378.01,370.74,379.51,368.04
371.85,378.41,385.00,371.28
379.20,390.90,392.99,377.49
391.99,387.87,391.99,385.81
391.50,394.01,395.00,390.53
394.00,383.98,394.00,383.97
375.72,382.60,385.99,375.72
384.00,386.70,389.99,383.06
385.16,382.51,387.49,380.80
378.85,385.39,385.39,377.21
356.00,388.88,390.00,356.00
388.88,388.39,395.97,385.00
390.20,387.25,392.00,372.00
384.50,388.01,396.00,373.00
390.10,393.65,394.07,385.00
391.00,391.00,395.50,389.00
384.75,385.99,389.22,376.18
382.09,380.00,382.09,374.50
378.21,382.20,385.14,378.15
386.20,389.46,392.04,382.90
382.00,381.39,391.14,378.50
388.38,392.31,395.00,382.35
388.05,391.11,394.49,388.05
391.00,388.42,391.00,388.42
388.42,387.54,390.50,384.22
385.50,390.20,391.50,385.50
388.00,392.03,393.00,380.00
392.00,383.00,393.15,380.50
387.35,379.90,387.35,376.00
380.60,379.03,385.61,377.90
382.01,375.79,382.01,367.75
377.99,382.00,382.00,376.00
380.99,388.09,395.76,375.01
383.84,390.00,400.00,383.84
388.47,387.32,388.47,387.32
387.30,393.50,396.09,387.00
394.00,399.36,403.25,385.23
395.20,398.10,404.90,393.80
395.00,391.11,396.75,391.11
394.01,392.21,395.74,388.87
390.99,393.91,402.05,390.99
389.10,395.00,401.02,389.10
392.23,404.78,404.80,391.11
404.20,403.90,410.00,387.18
404.85,398.01,404.85,397.50
398.96,398.00,405.00,395.00
395.50,400.70,410.00,395.50
397.00,396.44,405.00,395.00
393.99,391.01,395.80,391.01
391.52,398.38,398.38,391.52
397.89,396.70,399.50,390.00
398.64,406.43,428.85,396.00
401.28,402.01,406.50,400.13
401.20,407.00,409.43,401.00
401.10,399.88,401.16,397.02
396.60,399.88,401.90,394.24
394.63,397.23,398.67,394.63
398.77,394.45,398.77,394.42
391.00,389.50,391.00,388.75
371.31,374.99,383.50,371.31
378.90,367.90,381.00,365.00
370.89,380.37,380.37,368.00
377.65,388.69,401.33,377.65
386.30,390.57,394.47,384.01
393.71,387.00,393.71,378.89
386.90,378.12,390.97,377.00
382.94,382.99,386.81,380.27
382.90,373.35,399.94,371.70
371.95,372.60,374.90,366.60
375.40,380.37,389.32,374.35
378.30,380.82,393.45,378.30
382.00,383.52,386.54,382.00
383.00,388.18,388.18,383.00
383.00,384.15,384.15,382.99
382.63,384.90,387.00,382.63
382.72,379.96,390.35,377.49
381.20,384.74,395.81,379.50
383.00,377.48,392.60,370.00
380.99,385.01,394.98,377.77
383.50,386.02,386.83,383.50
383.16,383.40,395.16,378.25
381.50,386.80,397.62,378.44
388.29,376.45,388.29,374.88
375.23,373.40,381.50,370.00
371.53,370.60,371.87,368.31
372.00,374.96,378.00,370.57
379.40,370.61,379.40,369.00
368.65,370.77,375.00,368.00
375.00,370.81,375.00,363.36
359.10,361.44,367.86,359.10
365.01,349.39,365.01,343.50
348.00,358.00,358.00,348.00
360.00,362.01,367.64,360.00
363.04,366.85,367.90,363.04
366.30,363.21,366.30,361.45
362.79,357.14,369.00,357.14
358.40,362.99,362.99,358.40
363.88,366.31,374.45,363.88
365.98,371.14,371.14,361.98
367.06,368.00,368.21,367.06
366.60,366.60,366.60,366.60
373.20,367.28,373.20,362.95
372.65,373.55,375.10,366.99
372.00,371.94,378.22,370.45
373.00,369.96,374.95,369.80
373.00,369.77,373.00,365.64
369.00,368.67,379.85,360.62
373.00,369.00,373.00,366.99
370.89,373.20,373.20,365.39
372.90,369.40,372.90,366.08
369.92,368.69,370.64,365.60
370.50,368.00,370.50,368.00
362.87,372.52,372.52,362.87
368.40,373.32,381.84,368.40
373.35,384.89,387.03,370.75
382.55,390.80,393.75,382.07
388.00,384.82,390.99,379.10
388.35,386.70,390.10,384.48
382.53,389.64,392.00,382.50
386.60,389.80,391.80,386.60
390.62,399.00,399.98,390.62
395.01,395.00,400.00,393.33
398.09,390.24,407.01,369.91
390.00,391.45,393.18,384.05
389.59,398.83,398.83,389.59
398.00,405.80,405.80,395.64
407.00,404.52,407.00,397.40
394.13,420.90,420.90,394.13
423.00,416.50,423.00,414.23
416.50,410.30,420.89,408.26
410.00,397.71,411.99,394.02
394.57,401.10,402.37,394.57
397.30,396.00,397.30,393.00
399.38,393.09,399.38,393.09
387.35,392.00,392.00,387.35
392.00,391.81,392.01,388.55
390.05,388.60,392.26,385.00
385.01,385.87,392.33,381.10
385.45,387.50,390.22,385.45
393.65,388.61,393.65,387.32
390.25,385.51,391.00,385.16
384.00,384.00,384.04,372.88
383.99,383.99,383.99,383.99
389.00,390.98,390.98,386.00
385.30,390.00,392.48,385.30
389.10,388.10,389.84,386.00
385.40,385.00,394.00,385.00
372.85,385.90,385.90,372.85
383.04,382.50,383.05,376.29
383.05,381.20,383.05,381.20
374.05,374.05,374.05,374.05
371.00,368.06,371.01,366.63
366.75,362.95,384.13,362.95
354.51,371.00,371.00,354.51
377.67,360.50,377.67,358.72
361.11,372.78,375.00,359.69
373.40,372.98,374.00,371.01
375.00,366.00,375.00,366.00
374.90,360.30,374.90,350.00
358.90,356.45,365.85,356.04
357.60,361.99,363.98,357.60
357.14,367.00,367.00,356.55
369.78,367.30,369.78,363.77
367.34,371.60,371.60,367.34
365.00,365.01,368.97,365.00
368.00,363.70,368.00,360.20
363.98,367.91,372.93,358.48
368.00,372.48,374.99,367.09
372.17,375.52,379.91,365.13
381.28,381.02,393.36,381.02
374.12,381.27,384.00,362.87
383.85,377.81,385.60,367.50
376.78,378.34,378.55,376.78
378.32,367.40,387.82,365.10
365.00,366.00,378.97,365.00
370.52,370.00,370.90,357.18
374.76,382.21,386.58,365.00
377.76,384.40,390.00,369.42
390.00,392.00,392.00,390.00
396.00,400.59,403.71,394.23
415.00,408.00,415.00,384.50
401.32,396.00,403.02,396.00
397.09,388.70,397.09,380.20
386.69,389.00,391.11,372.49
374.87,367.25,378.00,367.03
360.90,377.01,390.89,358.03
378.60,385.00,387.72,377.55
383.99,380.79,387.25,378.78
376.40,375.75,380.00,371.62
374.00,373.42,400.30,373.42
370.71,370.30,370.71,368.13
370.05,376.50,376.50,369.27
374.67,378.90,378.96,374.67
378.42,383.80,384.20,378.27
384.72,377.18,384.72,377.18
378.01,381.42,384.60,375.00
380.60,380.00,385.90,375.00
383.40,383.63,385.90,379.83
394.01,390.52,394.01,385.26
391.55,390.72,393.98,386.19
388.35,387.73,394.00,387.73
386.58,390.52,393.00,386.58
392.49,389.54,396.48,388.69
390.82,384.70,390.82,384.70
380.01,379.00,380.01,375.01
375.00,379.01,382.50,373.11
373.47,382.00,382.00,373.47
382.23,386.76,389.00,382.01
391.41,389.89,391.41,386.63
383.22,391.25,391.25,383.22
391.00,395.36,395.36,390.91
395.36,395.55,395.55,391.00
392.25,398.92,399.07,392.25
399.23,398.22,407.55,386.64
397.22,396.90,397.44,391.02
396.01,397.00,397.00,393.01
397.10,397.56,401.50,395.94
397.51,397.00,397.51,393.72
396.21,396.13,398.94,395.20
397.00,398.35,399.00,395.08
397.50,398.23,399.00,397.00
399.72,398.60,399.72,397.48
400.00,398.12,401.64,398.12
400.30,400.03,404.70,395.00
402.10,402.02,405.87,400.21
404.77,400.02,406.00,400.02
402.99,402.51,403.81,401.27
402.01,399.48,403.00,395.80
397.05,398.59,399.00,396.00
398.74,401.76,402.26,397.50
398.98,401.87,402.51,398.98
397.99,397.30,399.21,395.18
397.61,398.04,399.69,394.19
400.31,398.19,400.50,395.61
408.78,403.83,408.78,399.57
403.05,404.00,406.68,400.43
409.97,409.97,409.97,409.97
408.94,407.49,408.94,404.54
407.00,405.36,408.48,405.25
400.59,398.47,401.60,397.97
400.99,401.85,406.31,400.99
395.19,401.92,401.94,395.19
402.75,403.00,403.00,402.75
403.10,400.62,406.01,400.00
395.15,395.12,395.15,395.00
394.70,394.70,394.70,394.70
395.30,397.85,399.87,394.97
396.08,394.93,396.08,390.11
396.20,399.51,399.51,395.80
399.07,399.07,399.07,399.07
394.25,392.08,394.25,385.00
394.34,393.95,394.34,392.00
389.00,392.73,392.73,389.00
395.00,395.53,397.98,393.01
395.01,397.00,397.00,395.01
397.34,399.45,401.00,395.00
400.56,403.95,404.24,397.44
402.42,401.52,404.00,401.52
401.99,406.50,407.70,400.00
408.00,413.15,416.45,408.00
412.95,414.70,416.89,409.13
419.77,422.00,424.00,417.50
421.03,414.85,424.95,414.85
416.10,424.50,425.16,416.10
424.50,426.60,431.40,424.00
429.34,426.39,429.34,420.95
425.11,428.93,429.00,423.00
428.00,428.98,430.94,428.00
424.52,425.57,426.10,422.00
426.00,430.00,433.00,426.00
425.04,425.86,429.10,424.99
427.50,433.52,435.00,427.40
428.00,435.51,442.50,417.75
437.00,432.64,437.70,432.38
433.12,427.86,434.42,427.86
429.37,427.15,429.37,427.15
425.01,428.41,430.00,425.01
425.00,434.79,435.78,420.50
434.59,437.77,443.97,434.26
441.93,442.04,444.00,441.67
445.00,445.99,445.99,445.00
440.10,451.98,451.98,440.10
451.00,454.86,458.99,445.50
455.25,459.03,459.03,451.86
457.88,451.84,457.88,449.15
449.18,445.10,451.87,443.03
440.12,452.00,455.00,440.12
453.49,453.10,455.90,448.90
454.00,459.12,461.05,451.86
458.20,460.87,463.11,457.00
461.04,462.56,462.56,456.25
460.92,472.40,477.92,460.22
468.82,471.20,472.84,468.79
470.01,473.94,474.98,469.97
478.00,476.80,482.61,476.80
477.00,460.03,490.45,453.81
484.50,457.51,484.50,454.22
463.50,461.77,463.50,455.10
462.09,456.70,462.09,456.70
456.68,461.97,463.27,456.38
457.97,461.78,463.50,453.24
458.90,468.84,469.57,458.90
464.30,448.50,464.30,447.00
451.03,448.00,451.03,447.20
444.98,438.31,447.99,434.72
438.00,437.40,440.00,426.51
433.01,446.57,451.20,433.01
446.55,446.28,452.00,440.62
445.33,446.01,447.50,445.01
449.09,446.75,452.05,446.75
447.22,445.00,454.50,444.50
444.00,443.77,444.00,439.20
442.64,443.00,445.00,442.64
442.33,438.05,442.33,438.05
437.00,437.68,440.00,434.00
440.00,445.00,445.00,437.05
450.00,450.00,456.48,446.27
451.01,451.91,451.99,445.01
456.00,462.01,465.00,456.00
463.99,462.93,464.60,462.93
465.00,460.80,465.01,460.80
455.00,459.93,460.70,455.00
450.02,453.32,455.49,450.02
450.00,442.56,450.00,440.50
446.39,439.10,446.39,423.13
428.98,430.43,435.00,427.96
430.00,416.00,430.99,415.00
417.06,412.40,417.06,393.96
416.65,422.90,423.50,414.20
424.30,427.08,434.35,424.30
426.50,421.41,436.00,419.29
422.00,422.47,423.94,415.00
428.00,429.70,429.70,422.79
423.64,424.02,429.00,423.64
427.30,418.50,427.98,416.23
415.11,420.21,423.75,415.00
421.00,415.52,421.00,410.55
411.21,412.58,414.22,405.93
410.80,426.60,428.33,410.80
429.00,435.07,439.20,421.00
435.00,435.11,441.99,435.00
433.13,435.00,437.80,433.13
431.00,428.71,434.18,428.71
427.63,425.04,427.63,423.91
426.00,428.88,429.99,423.92
425.61,430.27,430.52,425.00
429.90,434.00,437.71,429.90
429.99,431.04,433.94,429.99
433.00,424.15,436.67,424.15
423.90,427.48,428.90,419.15
428.03,429.72,432.00,422.82
427.79,424.00,430.00,422.11
421.00,423.19,425.01,420.00
421.12,426.99,431.80,418.00
427.98,435.00,435.00,426.20
437.24,437.20,443.52,437.20
434.30,428.63,439.25,428.63
440.00,434.35,440.00,431.58
440.06,434.78,440.06,426.64
438.05,439.15,439.30,437.80
438.85,436.60,440.90,434.08
438.80,430.50,438.80,430.50
434.25,430.55,434.25,430.55
446.35,444.50,446.35,440.48
449.25,445.00,451.00,445.00
442.00,441.30,444.85,437.00
435.40,443.30,443.30,435.40
441.70,436.25,447.00,436.25
433.95,453.40,454.05,433.95
455.00,463.80,464.00,450.15
461.95,472.15,474.55,461.95
464.62,468.30,472.00,464.25
472.80,470.85,472.80,470.85
471.65,480.00,490.05,471.65
478.05,478.65,478.65,470.30
476.45,482.00,486.00,476.00
481.40,491.00,493.00,481.40
488.15,488.65,491.25,488.15
488.30,490.40,490.40,488.30
483.30,489.65,503.60,483.30
492.00,490.60,496.85,487.30
497.55,488.40,497.55,488.40
488.30,488.40,493.00,483.15
492.20,492.70,493.00,489.10
