NEU,NewMarket Corp Common Stock,NASDAQ
268.83,269.99,272.48,268.09
270.74,268.24,273.79,266.05
266.52,260.84,266.52,260.27
261.30,265.79,267.01,260.63
267.44,268.99,274.23,266.40
271.48,271.06,273.75,268.06
270.85,262.56,270.85,262.26
263.58,268.47,270.63,263.58
267.94,264.88,267.94,263.29
264.00,265.99,268.00,263.02
268.90,272.32,272.39,264.90
273.68,272.74,276.21,270.76
272.21,276.39,277.35,269.98
276.88,275.32,277.29,271.70
275.00,278.03,280.10,275.00
278.96,276.81,278.96,272.48
277.82,274.17,278.00,272.85
273.15,275.42,276.21,273.08
275.42,279.77,279.77,275.42
280.00,280.56,282.65,278.62
278.64,275.00,280.36,274.47
275.77,277.65,278.01,273.98
277.87,278.80,280.69,276.05
280.13,276.71,281.04,274.99
276.39,276.73,278.47,274.73
276.28,272.61,278.07,272.32
272.32,271.57,273.49,268.79
273.77,272.48,274.33,268.69
269.99,272.56,276.00,260.24
275.50,281.01,283.19,273.74
280.82,281.54,282.84,278.67
281.45,277.70,281.45,275.33
277.49,272.55,277.49,271.30
272.20,273.82,274.38,269.08
276.24,275.27,278.27,272.35
274.10,272.95,275.76,270.51
271.97,274.87,276.48,271.97
274.80,277.21,278.03,272.08
277.41,276.55,279.29,275.08
274.01,273.47,275.53,271.67
273.77,273.46,275.93,272.08
272.34,271.81,274.47,270.12
272.64,276.99,277.66,269.68
275.49,273.03,276.66,272.40
273.43,277.27,278.87,272.15
279.00,277.99,279.58,275.34
278.87,279.48,281.73,276.90
275.28,275.02,277.37,273.88
276.42,274.95,276.96,274.55
273.66,277.00,278.69,272.76
276.97,274.18,277.89,273.48
276.53,273.45,278.04,272.25
274.93,281.93,282.90,274.01
281.80,280.60,286.09,280.28
280.98,274.02,280.98,273.21
275.75,277.65,279.99,275.50
278.48,282.59,283.58,278.48
275.30,285.53,286.46,275.30
284.88,284.36,287.44,283.00
285.89,284.69,286.87,283.15
287.16,286.82,288.67,284.29
286.82,291.85,291.85,286.37
291.00,291.48,293.97,289.36
293.13,290.29,295.29,289.12
290.18,282.74,290.59,281.55
281.72,280.88,282.67,278.00
279.05,278.60,282.70,276.81
279.18,279.18,280.37,275.98
278.83,283.90,284.26,278.83
283.50,288.22,292.88,282.29
286.35,287.91,288.78,285.54
287.06,289.80,291.44,287.04
288.71,285.51,288.71,280.51
284.47,283.29,284.88,281.35
284.07,285.16,286.12,283.00
282.65,287.34,290.79,282.49
286.15,286.00,288.76,284.80
287.62,290.57,292.38,285.43
293.13,295.08,295.25,291.15
294.85,296.90,298.27,293.01
295.94,296.60,297.31,294.44
295.25,295.65,296.49,294.24
298.45,299.41,301.26,296.43
298.41,301.11,304.09,297.01
301.22,306.00,306.98,299.99
305.03,305.18,307.31,303.13
305.02,310.75,313.51,305.02
308.63,307.76,309.97,305.03
309.70,310.01,310.61,307.77
314.37,307.80,314.75,306.92
307.26,307.75,309.95,304.11
306.99,307.45,311.50,295.50
308.51,309.09,311.95,304.43
309.67,311.36,316.48,309.00
294.59,308.75,311.29,294.59
310.14,309.98,311.40,303.67
308.88,311.76,315.88,308.64
312.45,312.41,315.48,310.74
312.41,306.89,314.73,304.53
306.44,311.40,312.92,306.44
311.99,314.19,316.94,308.86
313.77,314.31,317.28,312.12
312.41,319.42,319.42,310.47
320.42,321.66,322.05,317.62
321.50,326.53,326.67,320.85
326.24,323.20,326.68,322.83
325.38,321.68,325.38,320.31
322.60,319.74,322.60,317.03
321.51,326.00,326.56,321.51
325.47,328.54,330.25,324.57
329.56,324.53,329.56,323.17
323.02,323.22,325.07,320.66
322.99,323.97,326.01,320.05
324.00,323.95,327.17,322.98
324.82,327.08,329.72,323.40
327.27,324.54,329.40,322.26
324.65,323.27,327.91,321.65
323.61,323.96,326.09,321.00
325.11,327.00,328.89,325.11
326.46,327.70,329.51,326.18
327.97,327.20,330.97,326.00
326.42,321.20,327.32,319.00
320.08,324.24,326.70,319.06
324.23,326.81,328.35,322.56
326.92,324.20,329.30,320.66
323.38,325.12,327.95,320.35
325.55,329.80,330.66,322.30
328.55,326.52,332.48,325.62
326.50,327.85,333.20,325.68
327.82,330.56,332.13,327.82
330.49,334.48,337.13,330.49
335.42,335.49,338.09,332.79
335.84,334.43,337.96,333.87
328.80,337.22,339.47,328.80
337.48,334.15,341.69,332.67
331.54,325.39,332.84,322.50
327.34,327.88,329.11,324.99
328.30,328.33,329.46,325.75
328.40,329.60,331.50,327.45
328.60,329.79,333.38,327.88
330.03,329.44,333.49,328.49
330.25,333.61,333.78,326.68
331.95,330.79,335.06,329.48
331.01,331.76,335.29,330.86
330.76,331.72,332.93,330.76
332.00,332.43,335.00,331.65
331.84,330.18,333.32,328.85
330.79,328.74,332.17,325.78
327.82,332.48,333.29,326.82
331.33,333.09,333.70,329.63
331.32,321.96,332.57,318.63
320.60,311.61,322.57,311.30
311.50,313.24,317.15,311.50
309.73,316.07,319.51,309.73
317.42,318.50,322.67,314.18
322.49,334.86,339.87,318.92
335.06,324.44,341.00,323.95
327.02,330.49,331.23,323.61
330.10,331.02,332.60,325.92
333.64,336.50,338.39,332.24
340.00,339.71,340.47,337.29
338.88,342.59,344.46,338.20
344.87,348.72,349.87,342.65
348.26,352.51,352.90,347.10
352.12,357.51,358.97,350.79
357.18,358.50,359.11,355.86
358.32,360.48,363.21,357.10
358.59,358.74,362.74,358.17
358.84,366.30,366.38,358.61
366.85,365.43,369.98,364.77
365.21,364.18,369.72,363.30
364.18,366.33,369.33,362.31
369.07,371.58,373.61,367.95
371.30,369.99,374.50,369.15
373.73,369.67,373.98,365.76
365.51,368.05,370.50,363.41
371.28,374.04,374.97,369.49
373.12,374.30,376.30,371.77
375.41,373.65,377.89,372.72
373.24,380.91,382.77,373.00
380.91,380.05,382.68,376.80
380.01,381.41,383.23,376.29
378.84,379.10,380.16,374.56
378.75,377.66,381.60,374.39
378.48,380.31,381.98,376.38
381.85,385.21,388.16,381.06
384.85,388.47,390.19,383.91
387.98,386.01,390.98,385.51
385.63,388.16,389.47,383.20
389.30,392.52,393.45,389.30
392.54,389.11,394.40,387.09
390.62,392.36,394.69,387.48
398.85,387.10,398.85,386.88
387.54,387.56,390.05,384.74
387.99,383.46,391.65,382.59
385.00,390.78,391.91,384.37
391.21,394.62,394.89,388.40
394.00,395.07,397.91,392.84
395.49,391.60,395.90,386.72
392.93,388.38,395.99,385.92
387.94,380.81,387.94,378.58
382.16,385.83,388.61,379.35
380.80,393.25,395.52,380.80
394.00,387.36,395.74,387.03
384.43,382.34,389.50,381.79
383.88,386.15,389.42,383.88
386.51,388.25,389.34,383.10
390.00,391.37,396.09,389.94
390.90,392.80,396.41,390.90
393.00,395.18,396.06,390.85
397.10,401.29,404.43,395.02
400.36,397.55,401.95,394.66
381.00,374.30,384.94,357.12
374.57,373.07,376.78,370.29
375.62,361.48,377.22,360.02
361.51,367.77,370.16,361.51
369.98,372.32,375.04,364.74
368.87,370.44,372.53,366.59
373.21,370.50,373.21,367.36
368.00,374.08,376.49,368.00
374.06,375.65,378.00,372.00
378.85,379.72,379.99,371.22
379.51,377.60,384.98,376.82
373.00,375.36,377.11,371.28
378.60,383.06,384.19,378.34
383.29,384.37,385.98,383.00
383.07,382.15,384.73,380.67
379.36,377.69,382.43,375.20
376.20,381.75,382.70,375.60
384.93,383.65,388.04,383.33
385.19,382.43,385.19,380.31
384.90,382.84,387.43,380.95
381.44,388.03,396.46,381.44
386.70,390.41,390.60,386.13
392.74,392.13,395.90,390.53
390.44,390.05,393.20,387.17
393.31,391.50,393.31,387.91
390.37,391.51,394.40,388.71
398.65,392.54,398.65,386.31
389.22,389.62,395.46,388.50
390.19,391.45,392.84,387.83
389.05,392.41,393.47,388.32
392.59,393.91,396.85,392.59
393.48,394.88,396.41,392.61
393.88,391.35,393.88,389.51
387.90,387.29,387.90,385.04
384.60,381.39,385.11,379.38
380.28,382.71,384.30,380.01
380.18,382.20,384.08,377.97
380.91,381.86,387.59,380.52
380.37,383.13,385.59,380.37
384.00,384.29,385.99,382.23
386.45,388.11,388.75,384.11
387.44,388.61,390.47,385.44
388.03,383.66,393.04,382.52
383.95,389.24,391.35,383.95
388.24,390.13,390.51,386.15
389.57,398.00,398.19,388.66
397.35,392.11,397.95,390.41
394.37,395.06,396.50,391.32
395.06,393.99,397.75,390.82
394.46,394.10,395.85,391.94
399.99,392.80,399.99,390.03
393.14,392.27,395.83,390.77
398.90,391.31,398.90,390.32
386.41,385.75,389.31,383.31
385.93,385.75,387.35,383.54
388.47,387.63,391.50,386.92
387.01,385.39,388.00,385.00
386.50,386.04,387.36,383.45
386.14,383.07,387.85,382.95
383.20,386.85,387.11,383.19
384.60,386.62,388.45,384.60
387.84,388.19,391.00,387.01
387.86,389.13,392.90,386.73
386.11,395.00,395.42,386.11
390.72,392.10,394.99,390.61
390.79,394.26,395.56,389.99
396.57,388.76,397.00,388.76
393.50,394.56,403.58,391.03
392.24,387.00,393.31,385.89
386.17,389.88,390.91,380.15
390.25,392.28,392.56,386.45
389.47,389.21,393.05,387.32
389.00,389.50,390.91,387.99
388.80,388.86,391.10,386.93
388.29,393.28,393.68,388.29
394.00,395.07,399.69,394.00
394.83,393.58,397.72,391.94
396.09,399.14,400.97,393.52
399.32,400.15,401.48,398.02
400.79,401.63,401.74,397.29
402.95,406.31,407.57,402.95
406.76,409.36,409.49,406.76
408.42,408.60,409.94,405.16
409.00,408.04,410.67,408.01
406.42,406.84,408.90,404.25
406.41,409.00,411.24,406.40
408.22,408.27,409.00,406.11
408.20,406.42,408.20,405.26
403.92,405.36,406.98,401.90
407.21,406.89,407.45,404.45
408.63,412.70,414.58,407.79
416.13,413.39,416.30,411.80
414.00,410.40,415.58,408.61
411.07,413.29,415.00,410.09
411.83,410.06,413.49,406.32
410.28,404.99,410.28,404.70
405.80,402.58,405.80,401.81
399.46,402.74,403.82,398.94
401.44,399.21,402.00,398.16
398.93,398.40,398.93,394.71
396.50,400.77,404.48,395.03
402.20,400.65,404.09,400.09
401.17,402.47,404.84,400.18
402.33,397.68,404.39,396.64
397.84,396.01,398.85,394.04
395.00,393.96,396.55,392.17
393.74,396.52,397.99,393.33
396.44,390.55,396.44,390.49
390.69,390.19,393.08,389.09
385.02,386.25,387.24,383.40
387.56,381.02,387.56,380.01
380.12,371.92,380.12,369.37
370.53,375.49,377.42,370.20
378.52,377.88,380.00,377.00
380.59,376.92,380.59,376.66
375.34,368.11,376.95,367.68
369.65,370.70,372.31,365.94
368.45,363.22,371.16,363.11
362.95,357.55,362.95,355.01
357.79,354.08,361.61,354.00
355.00,355.31,361.62,354.10
342.00,355.85,359.83,342.00
351.40,362.61,366.38,347.79
368.78,369.49,372.83,366.34
369.66,376.07,376.63,365.50
376.97,384.95,386.04,376.97
387.15,376.27,387.15,375.65
380.15,382.85,385.53,380.15
384.54,387.05,387.60,381.53
385.27,383.01,385.27,382.05
388.00,392.89,393.73,386.08
395.13,391.74,396.60,390.00
390.00,385.15,390.00,371.01
388.07,388.01,390.19,383.50
386.52,383.17,390.25,382.64
384.96,382.64,384.96,380.21
386.05,387.89,388.14,384.49
386.00,389.80,389.98,385.03
389.14,388.54,389.62,385.56
387.18,389.97,391.09,385.60
388.68,389.13,391.83,385.42
385.91,385.00,390.29,384.86
386.64,383.69,388.55,380.26
384.16,381.99,386.11,380.83
381.01,384.66,386.49,378.61
383.55,387.88,393.09,383.55
388.85,388.07,389.00,384.10
384.69,390.78,393.27,384.69
394.85,396.51,400.38,393.78
396.53,396.31,396.94,395.03
397.00,398.72,401.00,394.61
399.87,397.00,400.00,395.46
396.36,393.72,398.59,393.27
394.06,386.99,396.55,386.35
386.65,395.78,397.25,384.16
397.00,401.93,401.94,396.05
400.28,400.85,401.23,396.66
401.90,399.62,401.90,398.83
397.78,396.85,399.70,395.01
389.17,391.70,394.09,389.17
388.74,385.35,392.69,384.01
384.76,384.92,390.85,384.01
382.25,377.73,382.75,377.00
381.50,375.64,381.50,374.09
373.03,376.89,379.54,371.38
377.46,388.99,390.67,377.46
393.98,396.02,396.99,389.47
398.57,396.79,400.00,396.79
396.82,396.40,398.35,393.02
399.07,399.06,402.00,396.74
397.50,405.00,406.66,396.75
405.05,410.17,416.52,405.05
409.86,409.07,412.18,407.96
407.63,405.47,409.93,404.69
405.24,403.53,407.42,403.17
407.00,402.09,408.33,399.61
401.28,395.56,401.28,393.87
397.37,395.42,400.67,393.25
397.29,400.87,401.75,395.20
403.18,412.00,415.00,402.42
413.94,411.68,415.82,409.20
411.77,412.40,414.53,409.69
415.70,415.56,419.95,413.24
411.90,414.85,417.59,411.10
416.08,415.86,418.93,412.78
414.94,425.13,426.89,413.76
425.64,423.89,425.67,419.21
422.19,427.52,427.55,421.47
430.66,436.95,437.10,422.92
435.66,436.50,438.73,434.94
435.61,435.67,438.10,432.80
429.13,432.72,436.90,427.90
436.43,425.10,436.43,423.28
423.55,431.00,433.05,423.04
438.99,449.67,449.95,432.10
449.00,446.67,449.00,441.06
448.44,452.73,454.43,446.07
452.07,449.70,457.72,448.25
452.89,457.05,458.17,452.74
453.93,456.30,458.06,452.14
456.37,457.60,459.69,455.38
458.04,462.03,463.41,455.01
463.87,461.54,463.87,458.19
465.42,469.12,469.76,465.42
467.34,469.55,470.26,462.38
469.38,469.61,472.80,465.92
466.85,470.79,472.38,464.76
467.35,475.42,475.50,467.16
475.15,478.09,480.49,470.02
478.05,480.33,480.33,473.54
482.31,477.74,482.31,475.16
474.90,471.04,477.93,468.06
472.63,471.00,473.63,466.01
473.53,471.10,476.79,469.78
473.73,474.44,476.71,470.32
475.01,472.08,476.35,470.49
470.99,469.47,470.99,468.36
469.16,469.45,470.46,466.53
467.09,465.23,469.51,461.58
464.39,468.86,469.02,464.19
463.90,458.66,464.28,458.30
459.66,465.20,466.53,457.53
463.77,465.91,468.26,463.77
465.91,459.98,465.91,457.41
461.21,464.01,467.11,459.00
463.00,460.60,466.99,459.21
461.34,465.37,467.45,457.71
464.87,463.59,464.97,461.76
466.11,466.45,467.38,462.55
465.11,463.85,466.37,460.51
464.44,463.62,466.11,459.73
462.69,467.87,469.01,462.69
467.96,465.51,469.32,464.80
466.87,471.18,472.71,466.87
475.19,476.54,479.75,472.72
473.36,477.80,478.12,471.49
478.40,471.55,478.40,466.94
473.00,471.26,475.29,471.02
472.23,474.00,475.67,467.64
474.38,473.42,474.80,470.02
475.40,476.50,478.09,474.06
479.03,476.75,479.72,476.00
478.72,474.30,478.72,472.90
473.98,468.06,473.98,467.26
468.95,468.09,468.95,464.52
470.42,467.52,470.42,466.05
467.68,457.97,467.68,457.46
456.60,460.08,460.09,454.30
463.54,464.99,467.49,462.68
465.00,460.71,468.07,459.30
461.50,464.36,464.89,458.05
472.85,469.43,482.59,460.96
468.32,461.52,469.99,460.48
461.00,457.05,464.99,456.24
455.11,460.00,461.23,452.87
459.15,457.12,460.00,456.01
455.07,446.90,456.27,446.04
446.90,453.42,455.95,443.61
456.66,455.74,458.00,453.07
453.91,452.54,461.99,449.34
453.37,456.99,469.85,453.37
457.17,457.00,459.20,453.49
460.00,458.28,460.99,455.32
459.22,455.77,459.91,454.25
454.49,452.31,455.00,449.00
451.07,454.56,455.41,451.07
459.46,459.75,461.08,453.57
460.00,461.77,462.19,455.21
459.20,461.61,463.88,451.59
460.73,461.39,461.66,458.22
461.62,459.67,462.88,459.66
459.43,459.32,461.07,459.32
459.90,457.41,459.95,456.77
454.98,453.00,454.98,450.33
453.32,458.47,460.33,453.32
459.10,459.81,460.64,456.23
460.25,460.41,462.04,456.27
471.12,459.47,483.25,451.38
457.43,457.86,458.70,454.71
458.86,463.87,463.97,458.12
459.94,459.22,463.21,457.91
457.26,455.59,460.74,453.46
455.09,454.43,458.15,454.42
452.19,455.94,457.09,452.19
458.43,462.24,462.46,458.43
461.67,463.70,465.88,459.88
462.95,460.21,462.95,457.78
457.40,450.96,459.10,450.39
449.95,454.77,459.32,448.06
454.10,455.47,459.11,452.30
457.28,461.64,463.50,457.28
462.98,462.64,464.88,460.74
463.74,460.55,463.74,457.25
462.93,458.88,462.97,457.62
459.69,454.97,459.69,454.12
452.99,455.51,455.80,447.02
456.26,456.98,459.98,454.43
453.50,446.18,455.60,445.90
449.00,443.89,451.98,443.80
446.90,447.23,449.91,442.55
449.80,447.69,450.99,446.27
444.03,447.43,447.94,443.00
446.03,447.38,448.54,443.76
442.90,445.00,449.49,442.90
449.09,443.28,449.09,442.26
448.00,448.50,449.95,446.09
450.00,451.67,453.50,448.18
452.50,453.08,453.11,450.10
453.20,450.01,453.20,447.96
452.72,454.49,455.12,450.00
455.00,449.74,455.00,445.01
450.27,452.45,454.00,450.27
452.49,450.37,452.49,445.76
450.55,449.58,454.19,449.00
449.92,448.18,453.80,447.21
451.36,446.41,452.07,445.32
444.71,445.00,447.40,444.40
446.38,459.81,461.24,445.15
445.20,417.89,445.20,413.52
414.42,402.01,414.42,400.51
402.21,397.71,405.49,389.16
398.71,393.11,404.98,390.36
391.00,392.46,399.50,389.80
394.24,392.93,397.54,391.16
395.65,393.40,395.75,392.18
392.19,390.03,393.80,387.00
392.52,392.61,394.59,390.67
391.45,391.36,393.48,386.14
389.43,392.96,394.14,387.01
394.79,395.58,401.20,394.74
396.13,397.53,399.74,396.13
397.65,401.60,404.90,397.65
400.60,397.85,402.63,397.10
398.00,396.66,400.42,393.54
394.18,388.04,394.50,388.04
385.69,383.28,389.95,382.27
363.62,367.06,383.44,363.62
366.93,364.57,378.35,363.15
370.99,377.00,378.12,368.56
380.97,385.39,391.81,380.97
385.64,388.12,394.58,384.40
387.68,383.24,388.41,382.40
378.01,378.19,383.42,376.21
383.00,383.64,384.40,378.70
385.20,387.82,393.40,384.02
384.35,385.28,390.30,383.09
390.18,395.02,398.75,390.18
397.23,394.08,399.00,391.44
393.95,390.07,398.99,386.97
390.56,385.55,390.56,381.00
384.20,380.57,386.26,379.51
381.83,384.91,385.04,380.52
384.60,392.83,394.93,380.80
392.90,392.96,398.12,388.20
390.19,388.66,395.22,386.55
389.70,394.58,396.48,388.82
390.37,384.96,393.49,384.25
385.37,377.11,388.96,372.09
375.62,372.41,378.27,365.01
375.54,370.19,377.13,367.24
366.75,356.42,368.50,352.99
357.08,354.59,358.90,349.35
356.77,357.00,362.86,353.49
358.31,367.27,369.80,348.38
362.28,364.44,364.84,355.11
366.84,374.93,375.48,366.30
375.65,376.83,377.34,372.08
377.20,376.63,379.23,371.40
377.74,384.01,385.93,375.36
382.42,386.98,389.97,382.42
385.42,384.59,389.24,383.25
383.39,385.24,392.41,376.68
385.71,381.00,387.07,378.59
381.70,381.94,383.53,374.19
384.08,379.42,387.76,379.08
376.20,380.22,381.74,375.99
380.73,379.71,383.60,377.17
380.80,375.30,382.93,373.52
377.71,382.00,388.19,377.18
382.07,383.74,386.99,381.02
385.10,370.00,385.10,369.23
375.76,369.00,384.00,368.35
370.00,372.00,374.93,363.17
372.97,386.61,388.48,369.51
386.02,393.74,400.74,385.70
395.80,395.03,400.61,389.25
395.35,393.98,398.26,390.27
396.13,397.62,400.23,393.87
395.91,394.93,400.28,393.01
393.10,395.71,398.58,392.15
394.28,391.36,396.77,388.10
390.71,396.50,400.22,383.45
398.50,395.70,404.90,389.43
395.35,388.31,396.13,385.29
387.36,398.37,400.00,385.82
397.92,402.90,405.49,395.17
403.49,401.85,404.77,399.20
401.06,406.00,408.99,400.61
409.50,406.63,409.50,396.09
406.80,405.31,409.45,403.00
403.66,410.13,414.07,398.16
408.97,407.61,410.84,404.02
404.89,404.18,412.68,403.35
404.09,403.94,405.96,401.00
405.84,413.15,415.46,403.53
414.71,414.83,419.48,411.47
412.90,404.40,413.65,401.05
403.01,401.82,403.24,395.33
401.77,397.21,408.90,396.26
396.57,397.79,399.57,391.51
394.60,391.03,399.75,389.01
391.80,386.64,399.36,384.61
386.30,382.71,387.10,374.17
376.15,379.92,382.87,375.44
380.00,375.52,384.33,373.36
376.31,377.90,381.52,374.33
378.95,378.03,383.70,373.35
378.50,373.00,380.39,371.11
370.39,377.89,381.57,368.47
379.70,378.22,382.26,374.99
379.21,380.95,387.80,376.33
384.35,384.47,388.97,381.24
382.56,378.52,382.56,370.59
375.77,383.57,386.82,372.56
384.50,384.40,388.62,377.79
378.10,382.36,388.39,378.10
381.08,380.73,388.03,377.70
375.85,371.73,380.62,367.75
371.73,369.28,381.06,364.08
364.69,363.84,366.97,360.00
356.50,358.35,364.27,355.86
360.98,359.35,365.70,357.92
360.96,360.01,362.70,356.17
362.58,362.88,368.17,358.30
362.50,356.04,362.50,353.79
358.60,361.69,365.62,354.13
356.07,364.46,365.07,356.07
366.52,361.58,373.73,359.99
358.77,360.50,365.00,351.52
360.41,359.28,368.48,357.73
362.72,366.21,369.40,360.10
363.83,359.94,366.20,356.88
362.54,371.91,375.08,361.18
371.90,368.02,378.47,365.50
370.82,372.48,375.92,364.75
371.62,379.27,379.27,364.77
376.20,374.93,379.59,370.13
366.00,345.19,368.90,341.37
350.16,350.01,353.40,339.80
349.28,351.78,358.13,346.48
350.75,350.43,358.94,345.65
348.17,334.89,348.17,333.54
333.20,324.89,333.20,323.94
327.78,330.87,331.49,322.54
326.00,329.47,335.62,324.85
331.71,336.56,336.60,328.56
337.00,344.89,348.80,334.99
348.52,350.12,351.99,337.48
352.69,354.47,356.48,348.89
352.03,355.46,357.72,350.39
359.86,360.41,366.61,355.90
360.00,356.76,369.88,355.39
354.00,360.91,362.40,354.00
361.93,363.04,363.04,357.09
364.73,371.75,371.84,364.02
371.88,365.14,374.43,364.39
367.49,364.64,367.49,356.33
362.79,367.91,367.91,354.93
362.76,371.71,374.07,360.24
372.49,373.40,377.14,369.62
371.60,372.95,374.70,367.89
360.75,367.95,369.80,360.75
372.85,370.66,372.86,364.50
375.31,377.00,378.83,372.06
378.02,388.35,388.78,375.53
387.80,383.63,387.80,382.99
381.17,385.35,389.00,380.00
384.14,391.91,393.12,384.14
391.48,394.55,397.63,391.12
394.47,393.28,400.98,390.89
392.54,395.95,397.33,389.21
393.01,392.85,395.29,389.52
392.66,392.82,400.00,389.70
391.56,387.85,393.30,386.02
388.24,389.29,395.04,383.55
388.45,399.79,400.80,381.04
402.34,397.29,402.64,396.47
397.00,396.26,402.82,393.27
392.98,403.86,405.82,389.50
403.40,394.67,403.40,392.60
397.60,396.79,398.99,393.50
396.61,399.97,399.97,393.58
396.25,394.83,402.41,392.00
396.51,394.14,396.51,388.01
396.21,392.89,396.65,391.91
393.80,402.82,405.31,391.02
402.97,400.57,402.97,396.20
399.91,404.32,405.00,398.53
403.86,400.86,406.00,396.00
398.48,403.53,405.46,397.35
403.88,405.81,405.86,396.97
404.60,399.60,405.90,398.07
400.60,400.91,405.66,399.85
400.88,406.97,407.80,398.00
404.22,398.32,405.95,397.38
400.20,405.60,405.63,400.04
406.72,403.71,411.00,399.50
404.15,399.59,414.89,399.59
400.75,406.06,406.45,396.79
405.95,409.16,411.79,405.95
405.58,405.35,408.52,403.57
404.54,405.99,414.07,402.50
406.82,403.23,412.68,398.00
403.47,404.70,407.42,402.13
405.68,404.35,407.76,403.01
405.00,406.74,408.62,397.99
406.00,409.32,411.50,405.19
408.94,405.47,411.99,403.71
406.18,402.10,406.18,399.24
404.34,408.43,409.99,399.27
409.39,403.27,412.23,402.38
403.28,398.81,404.90,396.27
397.55,397.11,400.40,391.33
398.27,398.30,403.99,396.99
399.10,400.60,404.78,397.80
400.70,403.33,404.75,398.17
404.90,404.11,406.00,402.10
405.62,405.01,406.30,400.24
404.49,409.06,410.58,404.40
411.21,405.00,411.62,403.26
403.25,405.98,407.39,399.60
404.10,407.37,407.75,403.80
405.27,402.92,407.34,402.00
403.39,404.52,405.62,398.55
405.07,409.01,410.16,401.45
409.71,411.15,412.06,401.06
409.65,410.20,412.41,408.07
409.12,406.81,409.12,402.17
402.50,400.13,402.80,399.27
398.35,403.81,407.06,396.11
406.05,403.74,409.40,403.48
401.61,402.55,404.42,398.28
402.27,406.09,408.40,402.27
408.28,411.50,413.89,398.53
410.74,407.57,412.24,406.31
407.16,406.66,413.47,406.02
409.33,413.25,414.68,409.33
403.10,398.85,408.05,396.68
395.73,387.41,395.73,386.12
388.32,388.53,391.36,385.66
390.64,398.36,398.86,388.70
398.42,414.38,415.74,398.42
413.58,409.95,419.47,407.44
408.60,406.26,408.99,402.56
404.13,406.23,408.39,403.98
405.38,407.35,410.00,399.91
409.69,411.30,418.13,405.50
413.21,414.95,415.90,411.01
415.25,419.74,420.13,415.25
418.01,419.24,419.49,412.72
420.37,420.74,423.74,418.05
420.66,431.24,431.65,416.14
430.80,424.60,433.25,423.82
424.88,424.71,426.45,422.40
424.71,424.42,425.20,423.01
422.51,419.46,422.51,417.86
419.66,420.10,421.16,416.05
420.81,418.84,420.81,417.91
418.48,417.90,420.49,415.87
418.16,419.24,424.45,415.62
423.40,440.46,447.97,415.02
437.40,427.94,444.16,427.36
426.56,429.33,432.69,423.60
429.45,424.19,429.45,420.05
423.80,430.82,431.76,423.48
432.00,431.00,433.18,427.72
433.99,429.66,436.99,428.40
429.62,429.71,434.85,427.39
426.34,427.44,429.83,425.55
425.14,429.50,430.50,423.71
429.01,430.58,434.07,426.97
430.24,429.04,430.98,427.39
429.15,433.00,433.63,427.03
431.01,433.99,438.27,431.01
434.25,429.98,434.25,428.73
428.67,435.49,435.90,428.67
434.18,437.64,438.19,431.38
436.73,438.65,440.33,429.00
439.01,442.62,444.97,438.51
441.69,437.21,442.00,435.69
435.14,437.79,441.00,433.84
439.91,432.07,440.81,430.00
431.83,440.91,442.13,426.01
440.80,439.18,442.71,436.41
437.91,433.95,441.89,431.51
435.76,437.21,437.77,430.03
439.74,441.83,443.21,435.02
441.43,437.20,441.43,433.82
437.79,437.54,439.07,430.01
437.01,433.62,439.21,430.45
430.43,422.24,430.43,421.39
420.02,424.77,429.75,415.10
421.01,418.36,427.17,416.49
417.10,420.80,422.66,417.10
420.80,421.79,424.45,419.00
419.70,415.16,420.89,414.82
417.20,412.99,417.20,411.78
413.77,407.33,414.15,405.00
408.25,415.27,415.98,408.25
415.05,421.50,422.86,415.05
419.15,414.76,427.95,413.12
412.22,419.02,426.80,410.60
419.02,419.48,422.25,413.56
417.82,424.44,425.78,414.68
423.85,420.09,428.49,420.02
422.00,429.32,431.68,420.88
430.09,424.53,432.23,423.78
424.55,416.72,425.84,415.46
416.23,408.48,417.30,407.33
408.20,411.76,412.86,405.40
410.44,403.42,410.58,401.48
403.42,407.55,409.81,403.42
406.05,404.80,406.05,400.25
404.11,404.79,407.66,402.85
402.20,401.63,405.39,400.06
403.03,405.25,406.15,402.36
407.08,405.26,407.78,403.54
408.00,405.82,408.90,404.12
406.85,407.69,409.44,406.24
406.45,402.00,410.11,399.80
401.14,399.88,401.83,397.76
400.10,405.80,407.20,400.10
405.27,400.97,405.27,400.38
400.02,397.42,400.94,394.16
401.59,400.14,402.76,390.00
398.61,402.09,406.41,398.61
401.20,400.91,402.78,396.89
402.68,397.01,404.00,394.10
395.59,392.49,396.55,391.79
393.10,390.97,395.50,386.90
391.40,392.57,397.00,390.38
395.00,391.70,397.88,390.07
390.82,396.71,398.40,388.19
395.18,400.69,403.14,392.10
403.13,411.80,416.64,396.12
413.25,416.65,418.86,409.59
420.10,419.21,420.29,416.43
420.00,421.38,430.09,417.51
420.59,410.11,420.95,409.20
411.11,410.30,412.17,408.55
408.99,410.17,411.00,407.05
411.00,414.70,414.83,408.54
413.82,407.49,413.82,405.35
407.61,409.18,409.71,405.23
408.57,411.00,411.87,404.05
410.72,406.56,410.72,403.10
406.89,422.33,425.84,406.89
425.73,418.41,428.20,418.22
420.52,415.15,422.21,411.98
414.99,416.12,416.50,409.94
415.21,418.08,420.37,415.21
