DIA,SPDR Dow Jones Industrial Average ETF,NASDAQ
149.38,150.25,150.27,148.31
151.16,152.32,152.44,150.70
152.79,152.21,152.88,151.98
151.08,151.20,152.42,150.70
152.18,149.86,152.35,149.70
149.74,151.76,151.99,149.48
151.60,150.66,152.01,150.39
151.63,151.78,152.58,151.05
151.96,153.10,153.36,151.92
152.94,151.09,153.22,151.05
149.84,147.58,149.88,147.29
148.03,147.73,148.28,146.53
146.33,146.28,147.43,145.17
147.41,147.30,147.80,146.62
148.30,148.79,149.07,147.97
149.69,149.90,150.42,149.55
149.32,148.55,150.03,148.47
149.52,149.42,150.50,149.22
149.15,148.93,150.21,148.40
148.42,149.54,149.98,148.25
150.72,151.02,151.09,149.41
151.78,152.02,152.43,151.68
152.71,152.79,152.99,152.22
152.77,152.71,153.29,152.36
154.35,154.38,154.62,153.71
154.42,154.17,154.76,153.89
154.56,154.64,154.87,154.33
154.60,154.30,154.74,153.93
154.64,154.44,154.85,154.18
154.98,155.34,155.74,154.56
154.88,155.12,155.14,154.57
155.12,155.11,155.42,154.81
155.57,155.36,155.67,155.08
155.61,155.10,155.70,154.61
154.54,155.12,155.25,154.20
154.48,155.16,155.25,153.67
154.86,154.93,155.14,154.45
155.40,154.91,155.58,154.42
155.12,154.84,156.03,154.56
155.89,155.89,156.16,155.67
155.47,156.20,156.24,155.23
155.91,155.79,156.01,155.50
155.37,154.85,155.38,154.41
154.32,154.54,154.75,154.01
155.33,154.69,155.45,153.99
154.49,154.11,154.95,153.33
153.45,154.03,154.30,153.35
154.42,154.44,154.97,153.34
154.27,153.32,154.43,153.11
152.10,151.12,152.10,150.97
150.58,150.50,151.06,150.19
150.30,149.74,150.72,149.66
149.91,149.75,150.41,149.56
149.44,148.64,149.92,148.50
148.86,149.40,149.61,148.77
149.59,149.83,150.01,149.06
149.83,149.21,150.27,149.19
148.19,147.50,148.74,147.41
147.42,148.04,148.44,147.37
148.02,148.25,148.98,147.82
148.42,147.85,148.42,147.43
148.88,148.11,149.20,147.61
148.02,149.18,149.41,147.82
149.18,149.12,149.71,149.02
149.70,149.09,149.97,147.77
149.50,150.47,150.78,149.48
151.47,151.79,151.82,151.10
151.82,153.15,153.18,151.77
153.33,153.03,153.41,152.78
153.34,153.69,153.80,153.21
155.33,154.94,155.49,154.66
155.02,155.29,155.51,154.98
155.16,156.69,157.06,154.65
156.87,156.32,156.92,156.22
156.16,154.30,156.19,154.30
154.11,153.71,154.32,153.32
153.74,153.06,154.02,152.95
153.26,152.42,153.39,152.19
152.70,152.95,153.54,152.47
152.30,152.21,152.44,151.76
150.79,151.00,151.54,150.45
151.00,151.62,151.77,150.77
150.90,150.98,151.10,150.15
150.66,149.67,150.76,149.17
149.68,150.43,150.56,149.43
149.12,149.00,149.85,148.91
149.00,147.53,149.14,147.50
147.69,147.78,148.32,146.96
149.14,150.96,151.01,149.09
150.92,152.17,152.22,150.76
151.19,152.80,152.88,151.08
152.60,151.34,152.80,151.34
152.37,153.52,153.56,152.24
152.11,153.48,153.59,152.05
153.66,153.60,153.80,152.89
153.69,153.53,153.76,153.27
154.03,154.25,154.86,153.82
153.81,153.82,154.03,153.32
154.19,154.80,154.95,154.10
154.91,155.45,155.45,154.79
155.20,155.37,155.65,154.99
155.71,156.50,156.50,155.62
156.73,155.87,156.87,155.37
155.61,155.29,156.18,155.10
155.58,155.86,156.15,155.08
156.26,156.06,156.36,155.53
155.28,155.89,156.18,154.87
156.49,157.22,157.29,156.37
157.72,155.85,157.80,155.68
155.66,157.49,157.49,155.58
157.33,157.61,157.73,157.15
157.42,157.37,157.72,156.87
156.52,158.06,158.12,156.50
158.10,158.73,158.81,157.95
158.57,159.30,159.30,158.48
159.71,159.44,159.95,159.07
159.58,159.33,159.93,159.09
159.55,158.77,159.88,158.35
159.29,159.86,159.88,159.17
159.83,160.40,160.43,159.48
160.81,160.61,160.85,160.30
160.54,160.50,160.97,160.46
160.79,160.85,160.94,160.41
161.11,160.72,161.58,160.58
160.76,159.92,160.84,159.71
159.23,158.99,159.62,158.46
158.46,158.76,159.52,157.83
158.45,158.12,158.89,158.01
159.53,160.16,160.18,159.13
160.29,160.23,160.53,160.11
159.77,159.72,160.19,159.64
159.84,158.31,159.90,158.23
158.21,157.47,158.43,157.07
157.54,157.65,157.97,157.10
158.37,158.90,159.37,158.25
159.27,158.78,159.29,158.39
159.16,161.76,161.79,158.11
161.48,161.88,162.01,161.28
161.62,162.01,162.53,161.61
162.57,162.62,162.85,162.33
162.72,163.16,163.26,162.59
163.60,164.46,164.49,163.58
164.76,164.47,164.92,164.22
164.55,164.59,164.68,164.40
164.94,165.47,165.51,164.81
164.79,164.11,165.01,163.84
164.40,164.39,164.87,164.04
164.99,163.89,165.06,163.71
164.66,164.97,165.29,164.52
164.70,164.35,164.83,163.91
164.95,164.19,164.99,163.52
164.56,164.18,164.69,163.52
163.90,162.24,164.28,162.14
162.74,163.45,163.47,162.37
163.66,164.57,164.80,163.59
164.22,163.98,164.33,163.52
163.79,164.08,164.59,163.61
165.03,163.73,165.05,162.79
163.76,163.47,163.80,162.99
162.43,161.71,162.43,161.07
160.71,158.48,160.89,158.48
158.71,158.02,159.11,157.51
158.47,158.94,159.17,158.28
157.66,157.10,158.25,156.75
158.30,158.17,158.77,157.37
156.23,156.75,157.70,155.85
156.57,153.53,156.76,153.25
153.95,154.08,154.53,153.26
153.72,154.18,154.51,153.12
154.70,156.14,156.15,154.70
156.56,157.78,157.80,156.05
157.76,157.75,157.82,157.13
158.06,159.76,160.09,157.94
160.00,159.71,160.45,159.34
158.66,160.29,160.47,158.61
160.08,161.59,161.83,159.90
161.70,161.41,161.76,161.13
161.02,160.52,162.34,160.38
160.56,161.31,161.72,160.10
161.08,160.81,161.62,160.62
161.02,161.66,162.69,160.97
161.74,161.50,162.24,161.13
161.71,161.84,162.26,161.27
161.64,162.55,162.56,161.37
162.56,163.02,163.77,162.01
161.59,161.49,162.19,160.49
163.13,163.63,164.00,163.05
163.78,163.35,163.82,163.21
163.82,164.09,164.31,163.76
164.76,164.34,164.89,163.81
164.05,163.99,164.16,163.18
164.28,163.42,164.49,163.11
162.66,163.23,163.57,162.47
163.74,161.05,164.03,160.78
160.73,160.65,161.60,160.38
161.40,162.37,162.67,161.33
162.69,163.28,163.64,162.55
163.26,162.19,163.57,161.15
161.85,163.30,163.47,161.48
163.47,162.63,164.20,162.53
163.13,162.44,163.46,161.78
163.37,163.39,163.72,162.57
164.07,162.33,164.33,162.32
162.25,162.28,162.68,161.54
162.61,162.85,163.82,162.32
163.72,164.24,164.46,163.64
164.67,164.95,165.31,164.58
165.19,165.37,165.57,164.75
165.72,165.34,165.75,164.96
166.01,163.88,166.06,163.58
163.58,162.16,163.93,162.12
162.10,162.33,162.73,161.55
163.00,164.10,164.14,162.43
164.12,161.47,164.31,161.27
160.67,160.02,161.32,159.88
161.08,161.45,161.62,160.27
161.67,162.36,162.47,160.38
163.43,164.02,164.03,162.93
163.61,163.75,164.19,163.33
163.84,164.03,164.25,163.70
164.30,164.80,165.30,164.23
164.94,164.64,164.99,164.45
165.01,164.69,165.11,164.19
164.08,163.35,164.19,163.00
164.13,164.17,164.69,162.78
164.62,165.00,165.27,164.49
164.92,165.45,165.60,164.83
165.30,165.23,165.71,164.90
165.16,164.75,165.85,164.53
163.97,164.93,165.17,163.45
164.66,163.73,164.68,163.68
164.51,165.03,165.08,163.39
165.02,165.35,166.07,164.86
165.29,165.72,165.78,164.87
166.31,166.80,166.93,166.28
167.10,167.05,167.29,166.95
167.09,166.11,167.14,165.92
165.78,164.55,165.87,164.02
164.16,164.61,164.64,163.77
164.14,164.71,164.91,164.03
164.70,163.32,164.72,163.04
163.95,164.98,165.15,163.89
165.09,165.18,165.39,164.60
165.29,165.83,165.87,165.19
166.45,166.47,166.60,166.13
166.54,166.09,166.55,165.95
166.47,166.78,166.79,166.03
166.60,166.93,167.02,166.30
167.25,167.20,167.40,166.63
166.94,167.02,167.20,166.75
166.89,167.13,167.27,166.58
167.51,168.14,168.31,166.92
168.58,169.08,169.12,168.46
169.12,169.24,169.58,169.02
169.15,169.35,169.37,168.84
168.75,168.35,168.81,168.09
168.29,167.29,168.34,166.98
167.54,167.62,167.83,167.13
167.39,167.69,167.97,167.15
167.43,168.00,168.20,167.24
168.05,168.93,169.06,167.35
169.02,169.09,169.19,168.54
169.25,169.08,169.42,168.96
169.06,168.91,169.12,168.58
168.83,167.87,169.33,167.67
167.52,168.28,168.48,167.51
168.38,168.08,168.39,167.06
167.76,168.17,168.25,167.34
167.91,167.89,168.35,167.65
168.29,169.20,169.64,168.23
169.31,169.40,169.51,169.18
169.85,170.47,170.47,169.73
169.88,169.86,170.01,169.55
169.58,168.85,169.60,168.44
169.18,169.58,169.73,168.86
167.89,168.96,169.34,167.70
168.77,169.20,169.22,168.32
170.15,170.29,170.61,170.04
170.51,170.38,170.91,169.78
170.96,171.07,171.16,170.66
170.81,169.61,171.32,169.46
169.95,170.58,170.76,169.74
170.10,170.18,170.38,169.36
170.56,170.74,170.96,170.43
170.81,170.56,170.81,170.20
170.66,170.44,170.85,170.22
169.77,169.16,169.85,168.76
169.23,169.41,169.65,168.37
169.89,168.78,170.19,168.78
169.27,168.48,169.52,167.78
167.27,165.29,167.43,165.29
164.80,164.57,165.51,164.01
164.80,165.33,165.61,164.11
164.80,163.92,165.14,163.34
163.46,164.20,164.75,163.37
164.85,163.55,164.89,163.13
163.67,165.34,165.38,163.44
165.96,165.55,166.15,165.47
165.28,165.49,165.77,165.00
166.00,166.49,166.66,165.76
166.69,167.10,167.10,166.46
167.42,166.35,167.46,165.44
167.25,168.06,168.12,167.23
168.64,168.89,169.02,168.33
168.72,169.60,169.74,168.72
169.81,170.18,170.53,169.69
170.01,169.87,170.48,169.65
170.56,170.62,171.06,170.44
170.82,170.93,171.35,170.78
171.15,171.01,171.21,170.75
170.40,170.77,170.88,170.10
170.90,170.88,171.00,170.25
170.94,170.58,171.07,170.04
171.38,170.72,171.48,170.53
170.91,170.66,171.56,170.22
170.52,171.25,171.29,170.01
171.04,171.06,171.35,170.75
170.79,170.12,170.84,169.89
170.17,170.67,170.81,169.71
169.89,170.51,170.62,169.82
170.38,169.90,170.44,169.40
170.06,170.32,170.57,169.55
169.96,171.38,171.71,169.89
171.57,171.58,172.25,170.93
172.01,172.61,172.80,171.90
173.00,172.45,173.32,172.19
172.35,171.41,172.38,171.22
170.85,170.21,171.38,170.21
170.36,171.79,171.90,169.98
171.50,169.17,171.53,169.09
169.79,170.70,171.13,169.50
169.18,170.33,170.58,168.94
170.45,170.07,171.10,169.80
169.91,167.68,169.98,167.42
167.39,167.65,168.27,166.43
168.89,169.72,169.97,168.37
170.44,169.57,170.69,168.96
168.73,166.86,168.94,166.86
166.87,169.62,169.82,166.35
169.16,166.34,169.48,166.20
166.39,165.21,167.36,165.21
165.09,162.93,165.79,162.84
163.67,163.03,164.41,162.50
161.19,161.28,161.85,158.27
159.00,160.98,161.95,158.73
162.68,163.45,163.95,162.21
162.35,163.65,163.68,162.25
164.45,165.80,165.87,164.12
166.17,164.38,166.23,164.28
166.05,166.45,167.36,166.01
166.60,167.74,167.79,166.17
167.23,167.88,168.06,166.97
168.48,169.66,169.69,168.14
170.01,169.40,170.34,168.61
169.63,171.60,171.94,169.60
173.34,173.45,173.63,172.79
173.57,173.36,173.78,173.05
173.08,173.46,173.65,172.46
174.59,174.55,174.62,173.71
174.75,175.29,175.41,174.18
175.24,175.58,175.60,174.77
175.62,175.95,176.06,175.33
175.98,176.02,176.24,175.69
175.26,176.04,176.20,175.25
176.25,176.44,176.98,175.79
176.36,176.35,176.65,176.12
176.06,176.49,176.76,176.00
176.53,176.96,177.38,176.45
176.85,176.93,177.19,176.29
176.11,177.25,177.28,176.03
178.52,177.70,178.60,177.28
178.13,177.80,178.22,177.59
178.16,177.96,178.19,177.56
177.96,178.01,178.09,177.65
178.12,178.10,178.69,177.86
177.54,177.60,178.02,177.03
177.68,178.56,178.77,177.67
178.59,178.96,179.14,178.41
178.73,178.83,179.30,178.03
179.28,179.51,179.82,178.99
178.96,178.54,179.54,177.97
176.78,177.96,178.03,176.22
177.50,175.29,177.50,175.01
175.89,176.03,177.66,175.70
174.77,173.00,175.67,172.93
173.75,171.79,174.13,171.21
171.27,170.85,174.39,170.74
171.27,173.59,173.98,171.08
175.98,177.79,177.83,175.37
177.79,177.65,178.42,177.15
178.22,179.36,179.36,178.19
179.87,180.03,180.40,179.68
180.19,180.03,180.53,179.94
180.49,180.19,180.71,180.19
179.88,180.11,180.38,179.81
179.63,179.46,179.87,179.24
179.82,177.88,180.12,177.88
178.65,177.94,179.23,176.98
177.06,174.84,177.21,174.46
175.10,173.39,175.54,172.32
174.85,175.59,175.79,174.24
177.26,178.76,178.96,177.21
178.98,177.22,179.06,176.63
177.44,176.24,177.63,175.46
177.72,175.98,179.03,174.70
173.44,174.06,174.72,172.42
174.74,173.06,175.08,172.81
172.57,174.67,174.97,172.12
175.23,174.90,175.61,173.14
174.25,175.35,175.75,173.66
175.92,177.92,178.14,174.51
177.71,176.41,177.82,176.39
176.16,176.50,176.71,175.38
173.50,173.59,174.75,172.59
174.55,171.72,174.61,171.59
172.16,173.90,174.07,171.06
173.20,171.45,173.95,171.27
171.95,173.27,173.43,170.10
174.13,176.33,176.40,174.10
175.80,176.53,177.57,175.78
177.28,178.55,178.64,177.09
178.82,178.09,179.36,177.48
177.18,177.09,177.94,176.68
178.17,178.51,178.75,177.14
178.09,178.70,179.09,177.67
179.27,179.84,179.93,179.00
180.00,180.34,180.54,179.76
180.06,180.57,180.70,179.71
180.18,180.47,180.68,179.97
179.87,180.09,180.43,179.43
179.15,181.14,181.20,178.50
180.71,180.92,180.92,180.32
181.03,181.91,182.06,180.89
181.81,181.96,182.17,181.56
181.92,182.01,182.24,181.40
181.93,181.19,181.94,181.15
181.37,182.68,182.68,181.37
182.23,181.87,182.39,181.19
181.41,180.78,181.41,180.13
181.25,181.17,181.45,180.71
180.12,178.40,180.63,178.13
178.53,179.80,180.19,178.53
178.38,176.69,178.51,176.68
176.98,176.35,177.29,176.23
177.24,178.97,179.02,177.20
178.39,177.56,178.50,176.27
178.25,179.78,179.91,178.25
178.79,178.50,178.97,177.86
177.91,180.73,181.01,176.97
180.18,179.66,180.39,179.31
180.46,180.96,181.67,180.17
181.05,180.85,181.75,180.84
180.65,179.83,181.19,179.77
179.95,176.92,180.16,176.88
176.15,176.48,177.30,175.46
176.33,176.81,176.97,175.97
178.31,179.39,179.76,178.28
178.52,177.58,179.08,177.43
177.54,176.74,177.54,175.57
176.70,177.33,177.91,176.43
176.32,178.59,179.17,176.09
178.77,178.42,179.58,178.42
178.60,178.75,179.56,177.96
178.66,179.40,179.63,177.98
179.67,180.37,180.44,179.18
180.17,179.64,180.86,179.49
179.58,180.18,180.54,178.80
180.83,180.88,181.38,180.45
180.67,180.91,181.51,180.43
179.27,177.94,179.41,177.16
179.31,180.03,180.61,179.15
180.70,179.26,180.88,178.97
179.65,180.06,180.25,178.55
179.44,180.37,181.07,179.20
180.50,180.54,180.82,179.79
181.46,180.17,181.54,179.96
180.36,180.84,180.94,178.88
179.80,180.07,180.71,179.24
179.70,178.18,180.02,177.45
179.21,179.90,180.01,178.98
180.34,180.44,181.05,180.25
180.23,179.01,180.59,178.78
179.87,178.39,180.25,177.25
178.12,179.28,179.70,177.89
181.14,181.85,182.02,181.08
181.77,181.08,182.00,180.88
180.10,180.72,181.23,179.27
180.85,180.75,181.44,180.48
181.81,182.54,182.64,181.73
182.24,182.48,182.51,181.89
182.43,182.68,183.01,182.19
182.92,182.93,183.28,182.37
183.23,182.71,183.35,182.56
182.62,182.79,183.04,182.36
182.51,182.26,182.74,182.04
181.93,180.37,181.93,179.79
180.77,181.52,181.79,180.45
181.11,181.29,181.33,180.65
181.17,180.11,181.19,179.67
181.00,180.40,181.15,179.81
180.08,180.15,180.96,179.27
180.85,180.88,181.74,180.12
180.18,179.21,180.92,178.78
179.08,178.50,179.46,178.25
178.51,177.81,178.60,177.68
177.82,177.71,178.26,177.20
178.38,180.06,180.54,178.38
180.69,180.64,181.26,180.39
179.86,179.13,180.06,178.72
177.89,178.10,178.37,177.11
178.07,179.21,179.36,177.88
179.66,179.48,180.14,178.49
180.21,181.33,181.94,180.14
180.64,179.76,180.74,179.73
181.03,180.92,181.50,180.67
181.12,181.12,181.57,180.75
180.56,179.41,180.97,179.39
180.05,178.65,180.12,178.59
179.21,179.13,179.83,178.68
177.60,175.64,178.21,175.59
177.00,175.82,177.01,175.45
177.57,177.40,177.82,176.58
177.79,177.05,178.05,176.65
175.59,176.68,177.14,175.34
176.88,177.63,177.73,174.44
176.11,175.00,176.44,174.78
177.15,175.26,177.47,175.21
177.22,177.41,177.80,176.62
178.83,179.60,179.70,178.80
179.45,180.33,180.54,179.31
180.32,180.34,180.72,179.90
181.20,181.07,181.25,180.50
180.49,180.54,180.62,180.01
180.95,180.69,181.10,180.36
179.69,178.97,179.71,178.43
178.43,178.30,178.92,177.84
178.33,177.16,178.33,176.83
177.23,175.52,177.25,175.31
174.47,174.23,174.78,173.78
174.86,176.11,176.28,174.30
176.33,177.26,177.56,176.17
177.04,177.22,177.39,176.13
177.67,176.68,177.73,176.49
176.82,175.75,176.87,174.74
175.79,175.32,176.13,174.83
175.84,175.36,176.52,175.03
175.48,174.22,175.65,173.65
173.89,173.84,174.12,172.80
174.80,176.19,176.32,174.80
174.59,174.11,174.89,173.58
172.83,174.21,174.40,171.40
173.99,174.31,174.97,173.55
174.17,174.90,175.08,174.06
174.24,175.70,175.73,173.62
175.28,175.33,175.93,175.08
174.33,173.74,175.49,173.12
172.25,170.22,172.55,170.22
167.79,164.41,168.67,164.41
155.90,158.38,163.45,150.57
163.33,156.49,163.68,156.29
160.39,162.66,162.90,157.67
164.86,166.45,166.49,163.04
165.72,166.33,166.62,165.24
165.35,165.18,166.18,164.32
161.40,160.46,162.62,159.74
162.93,163.46,163.48,161.29
164.33,163.67,165.49,163.13
161.42,160.97,161.95,160.24
163.81,164.91,165.03,163.28
166.53,162.52,166.71,162.23
162.54,163.39,164.50,162.15
162.90,164.39,164.44,162.51
164.46,163.77,164.58,163.37
164.36,166.11,166.53,163.97
166.46,167.51,167.65,166.00
167.42,166.81,169.44,166.48
164.00,163.54,165.24,163.20
164.67,164.90,165.56,163.67
162.62,163.00,163.36,161.98
163.26,162.59,163.38,161.88
161.12,161.87,162.24,159.93
163.84,162.88,164.43,162.06
162.04,159.79,162.06,159.58
159.98,160.23,160.96,159.18
162.04,162.62,162.75,161.05
163.01,162.49,163.29,160.51
160.35,164.58,164.58,159.93
165.74,167.58,167.78,165.49
167.74,167.69,168.43,167.25
168.60,168.95,169.48,167.47
168.67,170.37,170.66,168.43
170.62,170.76,170.97,170.10
170.73,171.17,171.23,170.47
170.25,170.64,171.58,170.14
170.50,169.07,170.95,168.72
169.40,171.32,171.32,169.19
171.44,171.88,171.96,170.82
171.28,172.12,172.13,171.04
171.59,172.01,172.39,171.24
172.44,171.48,172.95,171.33
172.56,174.80,174.91,172.47
176.00,176.37,176.64,175.37
176.24,176.02,176.46,175.87
175.33,175.67,176.19,175.24
176.01,177.68,177.68,175.36
177.03,177.38,177.71,176.68
177.64,176.49,177.83,176.45
176.87,178.12,178.29,176.73
177.92,179.07,179.60,177.80
179.57,178.65,179.59,178.19
178.75,178.64,179.25,177.73
178.49,179.14,179.17,177.71
178.50,177.42,178.60,176.73
176.98,177.78,177.86,176.73
178.17,177.21,178.24,177.11
176.09,174.67,176.35,174.59
174.07,172.61,174.55,172.55
172.50,175.02,175.06,172.15
175.60,175.16,176.25,174.76
175.68,177.73,177.84,175.67
177.18,177.66,178.05,177.15
178.17,178.06,178.97,177.66
177.88,177.74,178.48,177.30
176.67,177.98,178.41,176.61
178.01,177.93,178.33,177.79
177.80,177.90,178.18,177.36
178.13,177.23,178.33,177.13
177.92,178.81,178.90,177.64
178.64,177.29,179.04,177.08
177.66,174.83,177.84,174.26
175.25,178.42,178.68,175.14
178.02,177.34,178.08,176.42
175.68,175.77,176.86,174.92
175.44,174.99,177.76,174.08
175.18,175.88,177.13,174.85
173.65,172.73,174.38,172.45
172.97,173.90,173.95,171.52
174.91,175.46,176.45,174.91
176.43,177.64,178.00,174.97
178.15,175.10,178.19,175.09
173.84,171.00,173.91,170.89
172.28,172.25,172.56,170.91
173.10,174.01,174.28,172.18
175.22,175.81,175.82,174.76
175.66,175.22,175.82,175.18
174.49,174.98,175.13,174.12
176.19,176.98,177.25,176.00
176.57,175.80,176.72,175.62
175.09,173.99,175.65,173.97
171.05,171.29,171.32,169.35
171.69,171.39,171.74,170.17
168.92,168.94,169.97,168.01
165.96,164.96,167.94,164.48
165.96,163.24,166.39,163.00
164.16,163.83,164.50,162.15
165.19,164.95,165.78,163.05
165.54,161.35,165.84,161.07
162.02,163.59,164.69,160.61
159.26,159.68,160.58,158.23
161.45,160.02,161.62,158.81
157.25,157.61,158.88,154.38
157.81,158.60,160.29,156.88
160.91,160.79,161.24,159.62
160.41,158.70,160.72,158.67
159.50,161.54,161.72,159.49
160.57,159.30,162.23,158.61
160.68,160.51,160.90,158.47
161.61,164.37,164.43,161.33
163.39,164.34,164.97,162.82
162.70,161.41,162.70,160.94
162.42,163.20,163.75,159.48
162.82,164.14,164.80,162.58
163.87,161.94,164.01,161.22
160.11,160.35,160.81,158.05
158.54,160.24,161.46,158.51
160.98,159.39,162.30,159.23
156.80,156.80,158.02,155.26
158.16,159.98,159.98,157.66
161.76,162.20,162.29,160.62
163.43,164.93,165.26,163.33
165.33,164.52,165.45,164.29
163.18,163.70,163.81,162.59
165.35,165.94,166.46,165.13
165.61,164.15,165.76,163.84
162.60,164.67,164.90,161.47
165.03,166.84,166.84,164.40
167.84,166.28,167.95,166.12
166.16,164.96,167.21,164.96
166.01,168.52,168.59,165.71
168.02,168.89,168.93,167.55
168.73,169.35,169.39,168.12
169.53,170.02,170.55,168.92
169.37,170.62,170.93,169.30
169.80,169.62,170.76,169.22
170.41,170.02,170.59,169.54
170.67,170.06,171.40,168.30
171.47,172.23,172.34,171.42
171.70,172.41,172.89,171.70
171.61,172.64,172.67,171.32
172.21,173.47,173.94,172.17
173.46,174.94,175.41,173.08
175.27,175.69,175.95,175.04
175.62,176.01,176.21,175.25
175.30,175.70,176.26,175.15
175.22,174.81,175.55,174.60
173.85,174.94,174.94,173.70
175.13,175.12,175.59,174.66
174.49,176.07,176.18,174.06
177.11,176.89,177.65,176.51
176.93,176.64,177.30,176.43
175.71,177.72,177.85,175.41
177.63,177.12,177.88,176.88
176.08,175.82,176.96,175.57
175.86,177.04,177.09,175.24
175.78,175.29,176.23,174.68
176.25,175.66,176.81,175.11
176.12,175.44,177.17,175.41
175.73,177.09,177.28,175.36
178.00,178.92,179.02,177.92
179.03,179.11,179.50,178.75
178.99,178.68,179.14,178.41
178.13,179.78,179.83,178.10
180.14,180.32,180.77,179.59
180.00,180.75,181.42,180.00
180.64,179.70,180.88,179.42
179.61,179.90,180.08,178.87
179.23,179.54,179.59,178.33
179.84,179.64,180.26,179.11
179.12,180.25,180.65,178.99
179.06,178.20,180.15,177.74
177.40,177.59,177.95,176.29
178.08,178.70,178.91,177.51
177.48,177.30,177.83,176.48
176.38,176.32,177.21,175.90
176.83,176.44,177.22,176.00
175.69,177.34,177.40,175.68
177.25,176.98,177.76,176.62
177.72,179.20,179.27,177.64
178.70,177.30,178.94,177.26
177.81,177.42,178.12,176.40
176.90,175.48,177.52,175.26
175.69,177.26,177.70,175.58
176.91,175.56,177.24,174.92
175.08,175.63,176.73,174.53
174.95,174.68,175.20,173.67
174.72,174.76,175.54,174.51
174.84,174.78,175.33,174.60
175.76,176.86,177.23,175.65
177.50,178.28,178.74,177.45
178.49,178.08,178.69,177.82
178.22,178.50,178.59,178.06
178.98,177.65,178.98,177.13
176.98,177.73,177.98,176.55
177.30,178.28,178.31,176.98
177.87,178.06,178.29,176.84
178.49,179.18,179.46,178.41
179.46,179.38,179.99,179.34
179.67,180.06,180.18,179.54
179.37,179.88,180.04,179.14
178.70,178.71,179.24,178.11
178.00,177.36,179.00,177.36
177.00,176.81,177.42,176.00
177.25,176.57,177.84,176.38
175.73,177.46,177.67,174.80
177.15,176.52,177.15,175.77
178.40,177.80,179.23,177.76
178.12,178.06,178.53,177.73
178.23,177.57,178.95,177.43
179.02,179.81,179.83,178.67
174.55,173.62,176.68,173.30
172.48,171.20,172.48,170.37
172.85,173.82,173.86,172.20
175.16,176.64,176.82,175.00
177.05,179.00,179.08,176.86
178.78,179.31,179.80,178.78
178.58,178.21,178.68,177.66
177.61,178.98,179.10,176.96
179.15,178.79,179.72,178.04
180.01,181.30,181.56,179.98
181.86,182.12,182.72,181.78
183.01,183.39,183.62,182.78
183.68,183.60,183.80,183.05
185.06,184.96,185.27,184.57
185.35,184.88,185.50,184.45
184.83,185.08,185.38,184.71
185.01,185.42,185.42,184.82
185.90,185.78,186.08,185.39
185.54,184.98,185.73,184.54
185.00,185.51,185.57,184.76
185.27,184.81,185.30,184.37
184.61,184.60,185.02,183.70
185.14,184.58,185.28,184.11
184.28,184.38,184.66,183.52
183.85,184.13,184.50,183.54
184.35,183.87,184.52,183.38
183.70,182.97,183.88,182.31
182.85,183.36,183.43,182.71
183.50,183.45,183.89,183.15
184.40,185.26,185.28,183.43
185.50,185.28,185.70,185.02
185.38,185.35,185.86,185.06
185.40,185.12,185.78,184.84
185.70,186.30,186.58,185.60
186.14,185.90,186.25,185.52
186.40,186.52,186.88,186.33
186.17,185.76,186.37,185.72
185.77,186.10,186.23,185.09
185.97,186.34,186.41,185.72
185.30,185.32,185.65,184.72
184.95,185.12,185.51,184.46
185.70,185.30,186.13,185.25
185.06,184.66,185.20,184.29
184.28,184.37,184.79,184.10
184.62,183.82,185.54,183.14
183.83,184.83,185.04,183.83
184.93,184.51,185.15,184.02
184.25,183.94,184.36,183.27
183.73,184.10,184.28,182.90
184.94,184.86,185.42,184.32
185.11,185.32,185.49,184.45
185.37,185.32,185.40,184.78
184.68,184.82,185.11,184.48
183.57,180.91,183.75,180.91
180.09,183.30,183.64,179.93
182.06,180.80,182.32,180.38
180.84,180.43,181.74,180.01
180.37,182.26,182.62,180.23
181.50,180.97,181.50,180.44
181.88,180.98,182.32,180.67
181.81,181.05,182.04,181.03
181.66,182.66,182.84,180.96
183.66,183.66,184.26,183.32
183.41,182.42,183.52,182.29
181.51,180.75,181.55,180.58
180.58,182.00,182.14,180.24
182.36,183.10,183.23,181.52
182.82,181.22,183.42,180.65
182.13,182.78,183.44,181.97
182.31,182.32,182.57,181.78
182.62,181.48,182.93,180.94
182.16,182.66,183.02,182.11
182.34,182.52,182.74,181.47
182.80,182.22,182.99,181.32
182.22,183.12,183.85,182.22
182.86,181.20,182.89,180.45
181.00,181.37,181.80,180.66
180.13,180.84,181.22,179.43
182.00,181.29,182.46,181.21
181.17,180.72,181.51,180.45
181.94,181.37,182.10,181.12
181.85,182.00,182.41,181.57
181.72,181.54,182.45,181.22
180.60,181.22,181.45,180.23
182.36,181.96,182.50,181.65
181.82,181.48,182.17,181.25
180.60,181.77,182.12,180.35
182.30,181.53,182.35,181.23
181.82,181.36,182.32,180.67
181.58,181.17,181.70,181.05
181.52,180.12,181.52,179.14
179.66,179.35,180.21,179.05
179.70,179.11,179.89,178.84
179.11,178.71,179.67,178.64
181.17,182.36,182.45,181.05
182.20,183.38,184.04,182.02
181.93,185.96,186.55,181.75
186.83,188.13,188.82,186.35
187.95,188.47,188.63,187.41
189.11,188.77,189.39,188.20
188.76,189.34,189.35,188.14
188.79,188.98,189.18,188.53
189.09,189.30,189.33,188.74
188.90,188.46,188.96,188.32
