TCBIW,Texas Capital Bancshares,NASDAQ
28.19,28.19,28.19,28.19
28.19,28.19,28.19,28.19
28.19,28.19,28.19,28.19
28.19,28.19,28.19,28.19
29.52,29.50,29.52,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
29.50,29.50,29.50,29.50
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
33.00,33.00,33.00,33.00
34.00,35.01,35.01,34.00
35.01,35.01,35.01,35.01
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
34.85,34.85,34.85,34.85
31.54,31.54,31.54,31.54
31.54,31.54,31.54,31.54
31.54,31.54,31.54,31.54
31.54,31.54,31.54,31.54
31.54,31.54,31.54,31.54
31.54,31.54,31.54,31.54
31.54,31.54,31.54,31.54
31.54,31.54,31.54,31.54
32.75,32.75,32.75,32.75
32.75,32.75,32.75,32.75
32.75,32.75,32.75,32.75
32.75,32.75,32.75,32.75
32.75,32.75,32.75,32.75
32.75,32.75,32.75,32.75
32.60,32.60,32.60,32.60
32.60,32.60,32.60,32.60
32.60,32.60,32.60,32.60
32.60,32.60,32.60,32.60
32.60,32.60,32.60,32.60
32.60,32.60,32.60,32.60
33.59,33.59,33.59,33.59
33.59,33.59,33.59,33.59
34.80,34.80,34.80,34.80
36.89,36.89,36.89,36.89
39.11,39.11,39.11,39.11
38.39,38.39,38.39,38.39
38.39,38.39,38.39,38.39
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.87,37.87,37.87,37.87
37.53,37.53,37.53,37.53
38.54,39.33,39.33,38.54
39.33,39.33,39.33,39.33
39.33,39.33,39.33,39.33
39.33,39.33,39.33,39.33
39.33,39.33,39.33,39.33
39.33,39.33,39.33,39.33
39.33,39.33,39.33,39.33
39.33,39.33,39.33,39.33
40.86,40.86,40.86,40.86
40.77,40.77,40.77,40.77
40.77,40.77,40.77,40.77
41.86,42.00,42.00,41.86
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.34,42.34,42.34,42.34
42.34,42.34,42.34,42.34
42.34,42.34,42.34,42.34
42.34,42.34,42.34,42.34
42.34,42.34,42.34,42.34
42.34,42.34,42.34,42.34
46.65,46.65,46.65,46.65
46.65,46.65,46.65,46.65
46.65,46.65,46.65,46.65
46.65,46.65,46.65,46.65
46.65,46.65,46.65,46.65
47.25,47.25,47.25,47.25
47.25,47.25,47.25,47.25
47.25,47.25,47.25,47.25
46.32,46.32,46.32,46.32
46.32,46.32,46.32,46.32
47.20,47.20,47.20,47.20
47.75,47.80,47.80,47.75
47.90,48.23,48.23,47.90
48.23,48.23,48.23,48.23
48.23,48.23,48.23,48.23
48.50,48.50,48.50,48.48
48.12,48.09,48.12,48.09
48.09,48.09,48.09,48.09
47.80,48.25,48.33,47.80
48.25,48.25,48.25,48.25
44.43,45.40,45.40,43.93
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
45.35,45.35,45.35,45.35
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
42.50,42.50,42.50,42.50
48.26,48.26,48.26,48.26
48.26,48.26,48.26,48.26
48.26,48.26,48.26,48.26
49.79,49.81,49.81,49.77
49.73,49.73,49.73,49.73
49.72,49.80,49.85,49.67
49.70,49.70,49.70,49.70
49.70,49.70,49.70,49.70
49.70,49.70,49.70,49.70
49.70,49.70,49.70,49.70
49.70,49.70,49.70,49.70
49.43,49.74,49.81,49.43
49.74,49.74,49.74,49.74
49.74,49.74,49.74,49.74
49.74,49.74,49.74,49.74
49.74,49.74,49.74,49.74
50.50,50.50,50.50,50.50
50.50,50.50,50.50,50.50
50.50,50.50,50.50,50.50
49.86,50.02,50.04,49.82
50.00,50.00,50.00,50.00
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
50.90,50.90,50.90,50.90
47.83,47.83,47.83,47.83
47.83,47.83,47.83,47.83
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
46.35,46.35,46.35,46.35
40.95,41.24,41.37,40.95
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
41.24,41.24,41.24,41.24
38.31,38.36,38.55,38.29
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
38.36,38.36,38.36,38.36
36.53,36.53,36.53,36.53
36.53,36.53,36.53,36.53
36.53,36.53,36.53,36.53
36.53,36.53,36.53,36.53
36.53,36.53,36.53,36.53
36.53,36.53,36.53,36.53
37.77,39.42,39.42,37.77
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
39.42,39.42,39.42,39.42
37.49,37.51,37.51,37.49
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
37.51,37.51,37.51,37.51
46.44,44.72,46.44,44.17
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
40.34,40.34,40.34,40.34
44.72,44.72,44.72,44.72
40.79,40.79,40.79,40.79
40.79,40.79,40.79,40.79
40.79,40.79,40.79,40.79
40.79,40.79,40.79,40.79
40.79,40.79,40.79,40.79
40.79,40.79,40.79,40.79
40.79,40.79,40.79,40.79
40.79,40.79,40.79,40.79
40.79,40.79,40.79,40.79
31.78,32.00,32.00,31.78
32.00,32.00,32.00,32.00
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.67,29.67,29.67,29.67
29.90,29.85,29.95,29.47
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
29.85,29.85,29.85,29.85
33.39,33.37,33.53,33.00
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
33.37,33.37,33.37,33.37
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
34.35,34.35,34.35,34.35
38.62,38.96,38.96,38.62
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
38.96,38.96,38.96,38.96
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
39.24,39.24,39.24,39.24
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
44.72,44.72,44.72,44.72
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
47.46,47.46,47.46,47.46
44.20,44.20,44.20,44.20
44.20,44.20,44.20,44.20
44.20,44.20,44.20,44.20
44.20,44.20,44.20,44.20
44.11,44.11,44.11,44.11
44.11,44.11,44.11,44.11
44.11,44.11,44.11,44.11
42.34,42.26,42.34,42.26
42.26,42.26,42.26,42.26
42.26,42.26,42.26,42.26
42.26,42.26,42.26,42.26
42.26,42.26,42.26,42.26
42.26,42.26,42.26,42.26
42.26,42.26,42.26,42.26
36.05,36.40,36.40,36.05
36.40,36.40,36.40,36.40
34.85,35.28,35.31,34.85
35.28,35.28,35.28,35.28
35.28,35.28,35.28,35.28
38.96,39.09,39.09,38.96
39.09,39.09,39.09,39.09
39.09,39.09,39.09,39.09
39.09,39.09,39.09,39.09
39.09,39.09,39.09,39.09
39.09,39.09,39.09,39.09
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
38.61,38.61,38.61,38.61
22.62,24.55,24.55,22.62
22.54,19.36,22.54,19.36
20.10,19.88,20.10,19.88
19.88,19.88,19.88,19.88
19.88,19.88,19.88,19.88
19.88,19.88,19.88,19.88
22.07,22.12,22.12,22.07
22.12,22.12,22.12,22.12
22.12,22.12,22.12,22.12
22.12,22.12,22.12,22.12
22.12,22.12,22.12,22.12
22.12,22.12,22.12,22.12
22.12,22.12,22.12,22.12
22.12,22.12,22.12,22.12
17.82,17.81,17.82,17.81
18.32,17.80,18.32,17.80
16.87,16.80,17.05,16.22
16.80,16.80,16.80,16.80
16.80,16.80,16.80,16.80
16.80,16.80,16.80,16.80
16.80,16.80,16.80,16.80
16.80,16.80,16.80,16.80
16.80,16.80,16.80,16.80
16.80,16.80,16.80,16.80
17.14,17.19,17.19,17.14
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
17.19,17.19,17.19,17.19
22.34,22.34,22.34,22.34
22.34,22.34,22.34,22.34
22.34,22.34,22.34,22.34
22.34,22.34,22.34,22.34
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
26.10,26.10,26.10,26.10
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,22.57,22.57,22.57
22.57,21.54,22.57,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
21.54,21.54,21.54,21.54
29.55,29.55,29.55,29.55
29.55,29.55,29.55,29.55
31.97,31.62,31.97,31.36
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.62,31.62,31.62,31.62
31.25,32.19,32.19,31.25
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.19,32.19,32.19,32.19
32.92,33.28,33.28,32.92
36.01,35.77,36.01,35.77
35.77,35.77,35.77,35.77
35.77,35.77,35.77,35.77
35.77,35.77,35.77,35.77
35.77,35.77,35.77,35.77
35.77,35.77,35.77,35.77
35.77,35.77,35.77,35.77
33.44,33.42,33.44,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
33.42,33.42,33.42,33.42
30.69,30.69,30.69,30.69
30.69,30.69,30.69,30.69
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
32.80,32.80,32.80,32.80
34.37,34.37,34.37,34.37
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.27,33.27,33.27,33.27
33.91,33.91,33.91,33.91
33.91,33.91,33.91,33.91
33.91,33.91,33.91,33.91
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
37.61,37.61,37.61,37.61
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
38.56,38.56,38.56,38.56
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
42.00,42.00,42.00,42.00
