VISN,VisionChina Media,NASDAQ
2.32,2.30,2.32,2.30
2.30,2.14,2.30,2.04
2.16,2.09,2.18,2.01
2.09,2.09,2.10,2.06
2.15,1.82,2.15,1.82
1.86,2.00,2.11,1.86
2.00,2.00,2.00,2.00
2.00,1.97,2.00,1.95
1.91,1.93,1.97,1.90
2.08,1.99,2.09,1.99
1.97,1.97,1.97,1.81
1.90,1.99,2.10,1.82
1.95,1.98,2.00,1.95
1.98,2.00,2.00,1.98
2.16,2.00,2.16,1.85
2.00,2.00,2.00,2.00
1.84,1.86,1.86,1.84
1.85,1.99,1.99,1.84
2.12,2.20,2.20,2.09
2.10,2.00,2.20,1.96
2.00,2.00,2.00,1.99
1.98,1.98,1.99,1.92
1.91,1.91,1.93,1.85
1.99,1.99,1.99,1.98
1.91,1.96,1.97,1.90
1.87,1.87,1.87,1.87
1.99,1.99,1.99,1.99
1.98,1.99,1.99,1.98
1.87,1.92,1.92,1.87
1.92,1.91,1.99,1.90
1.90,1.96,1.98,1.90
1.93,1.98,2.00,1.92
1.99,2.20,2.40,1.87
2.12,2.21,2.65,2.10
2.25,2.27,2.40,2.11
2.26,2.12,2.47,2.12
2.12,2.19,2.23,2.12
2.20,2.12,2.29,2.12
2.03,1.93,2.03,1.92
1.93,2.00,2.18,1.92
2.01,1.99,2.39,1.93
1.99,1.94,2.00,1.92
2.01,1.99,2.10,1.95
1.95,2.02,2.17,1.94
1.95,1.94,1.96,1.92
1.92,1.93,1.97,1.92
1.94,1.85,1.94,1.85
1.98,1.85,1.98,1.81
1.86,1.85,1.90,1.85
1.77,2.08,2.13,1.77
2.09,2.08,2.09,2.06
2.12,2.00,2.13,2.00
2.00,1.97,2.00,1.95
2.00,1.99,2.11,1.99
2.00,2.20,2.20,1.88
2.20,1.96,2.48,1.91
2.11,1.94,2.20,1.91
1.96,1.95,2.02,1.94
2.00,2.07,2.07,1.95
2.16,2.11,2.16,1.98
2.03,2.05,2.14,2.03
2.12,2.12,2.12,2.04
2.08,2.13,2.13,2.08
2.06,2.12,2.13,2.06
2.04,2.10,2.13,2.04
2.13,2.29,2.29,2.11
2.27,2.29,2.29,2.19
2.29,2.28,2.29,2.27
2.28,2.18,2.30,2.18
2.15,2.14,2.18,2.14
2.14,2.15,2.19,2.14
2.17,2.25,2.32,2.17
2.32,2.30,2.32,2.21
2.25,2.45,2.45,2.25
2.43,4.54,4.91,2.43
4.50,6.18,6.95,4.50
5.78,6.36,7.87,5.32
6.04,6.11,7.19,5.86
5.88,6.26,6.38,5.71
6.03,9.29,9.95,6.00
9.25,13.89,15.60,8.63
15.25,11.75,18.00,11.12
11.22,9.46,13.34,9.25
10.00,10.25,11.39,9.51
10.94,12.28,12.95,10.19
13.10,12.31,13.50,11.80
12.25,11.04,12.25,10.90
10.63,9.60,11.29,9.49
9.18,7.99,9.45,7.80
8.16,8.65,9.63,8.02
8.33,7.89,8.56,7.71
7.85,7.79,8.35,7.52
7.82,7.04,7.82,6.89
7.07,8.05,8.25,6.86
7.80,6.96,8.13,6.96
7.00,6.51,7.25,6.48
6.44,6.94,7.18,6.04
6.72,5.82,6.90,5.81
5.80,5.65,6.21,5.65
5.63,9.10,9.10,5.51
8.79,8.39,10.80,7.85
8.39,8.90,9.40,8.02
8.90,8.84,9.39,8.10
8.89,10.64,11.55,8.81
11.25,10.10,11.50,9.16
8.98,8.89,9.78,8.31
9.00,9.39,10.30,9.00
9.50,9.08,9.68,8.78
9.07,8.69,9.07,8.50
8.75,9.02,9.50,8.15
9.05,9.00,9.41,8.61
8.91,8.59,9.15,8.51
9.00,8.75,9.75,8.57
9.34,8.81,9.34,8.80
8.85,8.57,9.14,8.51
8.67,8.72,9.00,8.61
8.90,8.99,9.42,8.73
9.01,10.35,10.57,8.93
10.49,10.64,11.40,10.20
10.95,11.37,11.50,10.65
11.38,11.31,12.10,11.10
11.30,11.40,11.78,11.20
11.40,12.79,12.82,11.40
12.80,12.81,13.03,12.30
12.77,12.90,13.00,12.61
12.95,15.06,15.90,12.95
15.50,16.99,17.33,15.50
16.86,17.15,17.26,16.11
17.29,17.09,18.48,16.61
17.01,18.96,18.97,16.70
19.50,24.30,25.94,19.31
25.95,31.20,31.63,25.14
31.00,23.80,31.00,23.11
22.97,23.80,26.55,21.94
24.11,22.78,25.07,22.25
22.34,22.99,25.92,22.33
22.69,20.22,23.73,20.01
20.04,20.29,21.70,19.59
20.29,19.93,21.36,19.50
19.80,19.33,20.50,18.86
19.19,24.42,24.65,19.19
25.03,21.93,25.16,21.50
21.82,22.05,22.91,20.90
21.99,22.26,24.35,21.99
21.97,24.83,25.45,21.97
25.10,24.61,25.40,23.76
25.00,24.19,25.30,24.00
36.05,28.15,36.71,27.77
27.00,29.27,29.71,26.56
28.00,28.10,29.93,27.20
28.12,25.33,29.26,25.01
25.29,26.50,26.97,25.29
26.18,25.93,27.47,25.51
26.07,26.27,26.93,26.03
26.04,25.60,26.58,25.00
26.00,23.70,26.89,23.64
23.73,22.90,24.95,22.50
22.90,22.93,23.91,22.15
23.46,22.86,23.63,22.31
22.87,24.27,24.37,22.50
25.00,25.49,25.50,24.55
25.36,24.50,25.54,23.91
24.50,24.95,25.21,24.50
24.81,25.36,26.10,24.37
26.08,26.79,28.15,25.26
27.00,27.50,28.66,27.00
27.70,27.48,28.85,26.81
27.36,27.55,28.32,27.31
27.55,26.05,27.65,26.05
26.18,25.18,26.45,24.60
24.96,24.18,25.07,24.05
24.29,24.82,25.43,24.29
25.06,25.49,25.99,25.05
25.70,24.37,25.70,24.20
24.15,23.98,24.79,23.80
24.12,25.00,25.77,24.12
25.00,27.34,27.48,24.80
27.89,26.08,28.65,25.99
26.12,26.56,27.59,26.12
27.04,25.49,27.04,25.32
25.33,24.18,25.33,24.00
24.01,23.46,24.01,22.62
23.50,23.21,24.38,23.02
23.17,22.65,23.99,22.50
23.01,22.35,23.66,22.04
22.11,23.86,24.58,21.50
24.00,23.03,24.88,22.98
22.75,21.77,23.13,21.42
22.07,20.27,22.56,20.05
20.29,20.37,20.94,19.11
20.20,18.60,20.99,18.24
18.93,17.00,19.00,17.00
16.99,16.13,16.99,15.00
16.18,18.10,18.66,16.18
18.82,17.74,19.99,17.50
17.75,20.39,20.60,17.49
22.00,24.05,24.66,22.00
23.64,23.30,24.40,22.61
23.54,23.75,24.68,23.40
23.68,24.10,24.50,22.91
24.44,28.38,28.55,23.83
28.45,28.00,32.00,27.00
28.10,24.32,29.34,23.96
23.48,24.80,25.78,23.01
24.01,22.39,25.24,22.01
22.33,21.89,22.45,20.84
22.27,21.66,22.99,21.38
21.67,21.75,22.20,21.20
21.63,21.20,21.96,20.90
20.77,21.64,22.52,20.65
22.00,22.81,24.76,22.00
23.25,22.69,23.25,22.15
22.39,21.18,23.50,21.16
21.12,20.44,21.93,20.00
20.41,20.62,21.30,20.41
20.27,19.74,20.40,18.71
19.70,20.07,20.54,19.70
19.33,18.60,19.91,18.05
18.67,18.69,19.28,18.38
18.50,18.40,19.00,18.39
18.35,17.51,18.35,16.80
17.53,17.16,17.82,17.16
16.72,18.08,18.14,16.60
18.33,19.84,20.35,18.33
19.87,19.94,20.74,19.36
19.92,19.82,20.10,19.31
19.58,19.81,19.87,19.01
19.77,20.12,20.20,19.50
19.94,19.40,20.48,19.29
19.19,19.59,19.59,19.02
19.77,19.05,19.79,18.85
19.16,18.26,19.73,17.95
18.19,18.03,18.27,17.14
18.04,17.76,18.78,17.50
17.71,17.62,17.97,17.16
17.86,18.27,18.69,17.58
18.23,18.01,18.23,17.69
17.59,17.61,18.01,17.55
17.61,17.90,18.10,17.38
17.90,17.91,18.08,17.41
18.00,17.79,18.00,17.56
17.78,18.85,18.96,17.40
18.87,18.42,19.10,18.19
18.62,17.97,18.71,17.80
17.76,17.59,17.82,17.10
17.40,17.48,17.82,17.40
17.50,17.46,18.02,17.24
17.41,17.17,17.41,17.08
17.07,17.96,18.00,17.07
17.96,18.38,18.77,17.96
18.63,18.70,19.00,18.38
18.64,18.48,18.83,18.18
18.53,18.68,18.88,18.17
18.72,18.50,18.90,18.15
18.18,18.51,18.89,18.00
18.18,18.37,18.79,18.01
18.07,16.95,18.29,16.80
16.98,17.18,17.89,16.98
17.42,17.19,17.50,17.00
17.25,17.68,18.10,17.01
17.50,17.47,17.50,17.20
17.37,17.31,17.72,17.04
17.03,16.58,17.05,16.51
16.50,16.51,16.89,16.50
16.15,15.82,16.48,15.36
15.80,15.12,15.80,15.04
14.91,12.78,15.00,12.55
12.56,13.11,13.44,12.55
13.47,13.09,13.85,13.00
12.98,12.43,13.02,12.03
12.46,12.83,12.98,12.46
12.59,12.97,13.17,12.33
13.16,13.00,13.17,12.57
13.07,13.30,13.72,12.82
13.49,14.49,14.73,13.37
14.68,14.40,14.69,14.10
15.00,17.52,18.00,14.94
18.00,18.65,19.23,17.65
18.79,18.02,18.79,17.66
18.26,17.07,18.26,17.00
17.21,15.53,17.35,14.76
15.85,15.79,16.30,15.76
15.97,14.83,15.97,14.52
14.58,15.34,15.63,14.50
15.16,15.15,15.72,14.73
15.38,14.63,15.65,14.40
14.62,15.74,15.75,14.51
15.50,16.25,16.30,15.50
16.11,16.20,16.20,15.13
16.30,16.70,17.04,16.22
16.64,16.39,16.89,16.10
16.67,16.37,16.79,16.09
16.62,16.34,16.62,15.80
17.17,17.45,18.55,17.09
17.26,16.71,17.26,16.40
16.70,16.42,16.70,15.93
16.30,16.10,16.55,15.62
15.86,16.10,16.40,15.78
16.00,16.00,16.44,16.00
16.42,15.60,16.42,15.50
15.55,15.55,16.75,15.19
15.60,15.31,15.68,15.10
15.36,15.30,15.87,15.28
15.17,15.00,15.49,15.00
15.11,15.49,15.49,15.00
15.21,15.26,15.48,15.11
15.15,14.91,15.28,14.81
14.90,14.35,15.19,14.33
14.38,13.85,14.42,13.85
13.60,14.42,14.42,13.60
14.24,14.22,14.57,14.14
14.31,14.30,14.78,14.24
14.49,14.41,14.59,14.38
14.46,14.04,14.47,14.01
13.99,13.80,13.99,13.80
13.70,13.69,14.28,13.56
13.44,12.70,13.48,12.66
12.77,13.42,13.87,12.77
13.41,12.64,13.77,12.50
12.64,12.65,13.55,12.51
12.01,12.30,12.72,12.01
12.21,11.26,12.42,11.25
11.27,10.88,11.27,10.61
10.90,11.21,11.40,10.90
11.39,11.64,12.10,11.33
11.82,11.58,12.10,11.41
11.52,11.70,11.86,11.52
11.71,10.88,11.80,10.85
10.86,10.47,11.44,10.45
10.50,10.42,10.70,9.95
10.46,10.86,11.00,10.43
10.84,10.55,10.84,9.40
9.01,9.78,10.72,9.01
9.30,9.81,10.00,9.26
9.83,10.27,10.45,9.83
10.87,10.48,10.87,10.39
10.40,10.83,11.00,10.40
10.84,10.75,10.99,10.75
10.67,11.65,12.00,10.67
11.44,11.59,11.61,11.20
11.96,11.41,11.96,11.41
11.48,11.22,11.68,11.19
10.87,10.48,10.95,10.48
10.46,9.45,10.65,9.08
9.65,9.86,10.27,9.60
10.00,9.96,10.04,9.70
9.65,9.90,10.00,9.55
9.70,9.53,9.83,9.53
9.39,9.22,9.69,9.22
9.45,9.98,10.05,9.45
9.90,9.90,9.95,9.20
9.86,9.97,10.20,9.85
10.00,10.26,10.44,10.00
10.13,10.39,10.44,10.10
10.27,9.61,10.27,9.50
9.78,10.00,10.40,9.78
10.00,10.30,10.39,10.00
10.30,10.49,10.50,10.20
10.50,10.56,10.80,10.50
10.81,10.55,10.81,10.55
10.60,10.51,10.64,10.50
10.52,10.68,10.69,10.50
10.70,10.50,10.79,10.50
10.44,10.30,10.62,10.30
10.20,9.44,10.30,9.22
9.45,9.70,10.09,9.45
9.81,10.35,10.90,9.69
10.40,9.77,10.56,9.77
9.90,10.46,10.46,9.70
10.35,9.80,10.35,9.80
9.82,9.48,9.92,9.48
9.34,9.33,9.66,9.31
9.39,9.37,9.77,9.36
9.43,9.54,9.65,9.39
9.61,9.56,9.61,9.45
9.61,9.42,9.61,8.55
9.61,9.24,9.67,9.24
9.20,10.13,10.57,9.00
10.13,10.75,11.11,9.75
10.74,10.20,10.75,9.99
10.20,10.35,10.51,10.20
10.37,10.28,10.39,10.28
10.31,10.46,10.88,10.31
10.46,9.51,10.66,9.51
9.65,9.59,9.87,9.57
9.58,9.73,9.73,9.50
9.78,9.75,9.80,9.60
9.67,9.43,9.67,9.40
9.60,9.44,9.60,9.44
9.34,9.21,9.51,9.21
9.31,9.27,9.42,9.27
8.54,8.79,9.01,8.53
8.80,9.30,9.30,8.73
9.24,9.14,9.49,9.10
9.00,9.19,9.20,8.84
9.07,8.92,9.48,8.92
8.95,9.03,9.12,8.92
8.94,8.95,9.08,8.94
8.95,9.08,9.14,8.95
8.93,9.00,9.00,8.93
9.02,9.00,9.05,8.93
8.95,9.20,9.39,8.95
9.21,9.22,9.28,9.15
9.18,9.09,9.44,9.01
9.08,9.10,9.10,9.04
9.02,8.61,9.02,8.61
8.65,8.98,9.00,8.65
8.82,8.90,8.90,8.82
9.00,8.95,9.00,8.65
8.80,9.10,9.50,8.66
9.24,9.39,9.40,9.05
9.50,9.87,9.87,9.47
9.77,9.98,9.98,9.75
9.94,10.31,10.50,9.94
10.60,11.29,11.30,10.60
11.48,12.90,13.16,11.38
12.74,16.70,16.72,12.74
16.68,16.10,17.43,15.30
16.32,16.00,16.49,15.50
16.00,14.42,16.00,14.20
14.13,12.89,14.13,11.86
12.49,12.01,12.50,11.90
12.13,13.33,13.60,12.13
14.50,13.23,14.50,13.01
12.93,13.50,13.50,12.93
12.74,12.51,13.17,12.50
12.54,12.31,12.78,12.31
12.07,11.84,12.25,11.20
11.65,12.01,12.30,11.65
11.70,11.30,12.08,11.30
11.22,10.46,11.80,9.95
10.18,9.91,10.92,9.80
10.06,9.84,10.21,9.78
10.28,9.54,10.28,9.50
9.60,9.50,9.86,9.35
9.70,9.40,9.99,9.21
9.43,9.36,9.74,9.26
9.40,10.35,11.04,9.40
10.38,12.49,12.49,10.38
12.61,12.39,14.72,12.21
12.86,11.90,12.86,10.97
11.89,12.19,12.60,11.72
12.49,13.18,13.39,12.46
13.02,13.09,13.66,12.64
13.33,13.13,13.40,12.96
13.49,13.47,14.00,13.01
13.50,13.98,14.00,13.05
13.89,13.79,13.99,13.55
13.98,14.05,14.05,13.62
14.22,13.18,14.22,12.31
13.25,14.00,14.00,12.77
14.00,13.81,14.42,13.41
13.82,14.49,14.71,13.82
14.70,14.34,14.85,14.13
14.59,14.00,14.59,13.91
13.84,13.82,14.09,13.68
14.07,14.19,14.78,13.82
14.49,15.45,15.50,14.49
15.57,14.65,16.00,14.65
14.88,15.35,16.34,14.88
15.86,15.00,15.86,14.45
13.66,14.44,15.67,12.00
14.37,15.00,15.49,13.56
14.91,14.97,15.17,14.15
14.81,14.81,14.98,14.51
14.74,14.91,14.91,14.45
14.95,14.75,14.98,14.47
14.65,14.56,14.77,14.50
14.64,14.61,14.87,14.25
14.55,14.34,14.60,14.20
14.39,13.60,14.42,13.28
13.95,13.72,13.95,13.42
13.85,13.25,13.94,12.97
13.35,13.21,14.33,12.72
13.43,13.06,13.66,13.01
13.14,12.91,13.14,12.51
12.85,13.00,13.37,12.56
13.30,13.53,13.85,13.30
13.90,13.48,13.90,13.48
13.60,13.95,13.99,13.58
13.95,13.60,13.95,13.53
13.62,12.85,13.70,12.80
13.65,12.58,13.65,12.50
12.89,12.87,13.69,12.80
13.12,13.51,13.77,13.10
13.60,13.52,13.72,13.26
13.54,13.14,13.54,13.11
13.20,13.62,13.75,13.20
13.75,13.14,13.75,12.99
13.07,13.21,13.74,13.00
13.37,15.74,16.30,13.37
16.50,17.75,19.87,16.50
17.13,17.38,17.76,15.84
17.89,17.41,18.00,16.82
16.07,15.06,16.99,14.90
15.06,15.52,16.20,15.06
15.02,16.28,16.49,15.02
15.93,16.09,16.50,15.63
16.01,15.65,16.64,15.45
15.22,14.75,15.61,14.24
14.89,15.05,15.73,14.89
14.84,15.31,15.35,14.47
15.44,14.86,15.44,14.72
14.92,15.15,15.58,14.59
15.21,15.15,15.30,14.60
14.87,14.49,15.07,14.31
14.51,14.65,14.72,14.26
14.37,12.96,14.59,12.96
12.04,11.76,12.55,11.02
11.90,12.30,12.70,11.90
12.37,11.60,12.41,11.55
11.87,10.65,11.88,10.50
10.54,9.76,10.54,9.07
9.51,8.59,9.60,8.52
8.34,7.40,8.34,7.35
8.38,9.99,10.21,8.12
10.61,11.82,12.00,10.40
11.94,12.00,12.39,11.67
12.15,11.84,14.00,11.51
12.00,11.14,12.49,10.88
11.05,11.55,11.74,10.70
11.49,10.97,11.95,10.73
10.97,10.41,10.97,10.19
10.35,11.07,11.33,10.35
11.12,10.83,11.22,10.64
11.08,10.78,11.12,10.64
10.86,10.55,10.86,10.24
10.15,9.90,10.35,9.41
9.86,10.40,10.46,9.56
9.38,10.05,10.70,9.38
9.72,9.92,10.45,9.72
10.00,10.56,10.56,10.00
10.21,10.39,10.61,10.03
10.53,10.92,11.13,10.40
11.28,11.19,11.35,10.62
11.02,11.03,11.18,10.95
11.10,10.07,11.34,10.07
10.52,10.58,10.96,10.38
10.63,10.79,11.01,10.57
10.53,10.65,10.90,9.66
10.45,10.47,10.60,10.45
10.56,10.40,10.75,10.11
10.32,10.70,10.88,9.82
10.00,10.54,11.27,10.00
10.51,10.05,10.86,10.05
9.95,10.13,10.52,9.68
9.99,9.90,10.74,9.90
9.20,8.12,9.20,8.11
8.50,8.72,9.17,8.50
8.94,8.64,8.94,8.37
8.73,9.31,9.70,8.73
9.17,9.26,10.50,9.17
9.01,9.66,9.68,9.01
9.39,9.01,9.71,8.24
9.20,8.75,9.47,8.64
8.98,8.82,9.05,8.75
8.67,8.31,8.72,8.31
8.35,8.97,9.23,8.35
9.22,8.61,9.22,8.61
8.56,8.40,8.57,8.33
8.69,8.51,9.04,8.47
8.50,8.71,8.76,8.50
8.50,8.18,8.50,8.18
8.30,8.51,9.20,8.29
8.33,8.26,8.54,8.25
8.05,8.15,8.38,8.05
8.21,7.88,8.39,7.88
7.80,8.04,8.46,7.63
8.07,7.92,8.20,7.65
7.92,7.99,7.99,7.92
8.12,7.92,8.12,7.87
7.85,7.71,7.90,7.55
7.70,7.70,7.79,7.70
7.79,8.00,8.12,7.73
8.00,7.80,8.00,7.78
7.96,8.00,8.00,7.70
7.97,8.67,8.68,7.97
8.67,9.09,9.25,8.60
8.65,9.04,9.05,8.65
9.25,9.15,9.38,8.81
8.94,9.14,9.17,8.82
9.24,9.48,9.50,9.20
9.35,9.14,9.52,8.85
9.03,9.05,9.26,8.82
8.94,8.60,9.15,8.27
8.67,8.53,8.80,8.27
8.47,9.00,9.10,8.47
9.10,9.33,9.70,9.07
9.09,9.57,9.99,9.09
9.57,9.91,10.28,9.57
10.00,9.97,10.00,9.46
9.74,9.91,9.91,9.10
9.51,10.00,10.34,9.21
10.06,10.50,10.76,9.65
10.55,10.83,11.55,10.55
11.00,10.32,11.00,10.18
10.42,10.10,10.68,10.00
10.13,10.29,10.48,10.05
9.98,10.46,10.60,9.98
10.46,9.78,10.47,9.78
10.20,9.68,10.20,9.28
9.68,9.72,9.99,9.43
9.42,9.52,9.52,9.21
9.54,9.50,9.54,8.92
9.30,9.50,9.50,9.11
9.30,9.29,9.31,8.56
9.10,8.93,9.10,8.57
8.90,8.95,9.02,8.66
8.90,8.95,8.96,8.62
8.90,9.50,9.50,8.81
9.50,9.23,9.81,9.15
9.11,9.58,9.60,9.07
9.05,9.38,9.96,9.05
9.64,9.71,9.93,9.64
9.82,9.88,9.91,9.35
9.57,10.06,10.40,9.57
10.23,10.30,11.78,10.22
10.57,10.20,10.82,10.10
10.37,10.41,11.34,10.04
10.04,9.77,10.10,9.62
9.80,9.47,9.90,9.47
9.75,9.42,9.75,9.35
9.70,9.78,10.12,9.70
9.68,9.71,9.97,9.60
9.97,9.76,9.99,9.72
9.90,10.20,10.81,9.90
10.28,9.84,10.37,9.79
9.99,9.67,10.37,9.65
9.92,9.70,10.20,9.70
9.95,9.72,10.16,9.72
9.82,9.53,9.95,9.49
9.65,9.73,10.08,9.63
9.81,9.91,10.02,9.69
9.89,9.99,10.17,9.70
9.83,9.81,9.97,9.66
9.60,9.70,9.89,9.57
9.70,9.71,9.88,9.70
9.71,9.70,9.82,9.70
9.80,9.21,9.80,8.92
9.19,9.28,9.75,9.13
9.20,9.34,9.47,9.20
9.34,9.20,9.51,9.20
10.19,9.20,10.20,9.20
9.45,8.99,9.45,8.76
8.82,8.88,9.41,8.80
8.97,8.60,8.98,8.50
9.01,9.00,9.01,8.72
9.00,8.53,9.00,8.05
8.56,8.59,9.04,8.56
8.65,8.38,8.65,8.21
8.88,8.90,8.92,8.22
8.90,8.74,9.00,8.50
8.90,8.90,8.90,8.71
8.62,8.98,8.98,8.61
8.95,9.12,9.31,8.89
9.05,9.40,9.66,9.05
9.88,9.41,10.00,9.19
9.35,8.71,9.36,8.71
9.28,9.17,9.28,9.01
8.90,9.25,9.55,8.90
9.03,9.39,9.39,8.95
9.47,9.45,9.93,9.39
9.38,9.30,9.52,9.15
9.32,9.49,9.49,9.28
9.17,9.21,9.45,9.17
9.27,9.33,9.41,9.10
9.20,9.21,9.27,9.20
10.65,9.48,11.29,9.27
9.38,9.53,9.59,9.07
9.56,9.31,9.56,9.12
9.49,9.49,9.52,9.23
9.22,9.22,9.29,9.22
9.14,9.20,9.22,9.12
9.17,9.26,9.26,8.93
9.10,8.98,9.20,8.95
9.19,9.52,10.00,9.18
9.24,9.42,9.68,9.24
9.58,9.25,9.58,9.25
9.40,9.49,9.54,9.29
9.24,9.37,9.56,9.24
9.44,9.45,9.45,9.43
9.33,8.76,9.43,8.48
9.02,9.02,9.35,9.00
9.27,9.27,9.29,9.11
8.94,8.89,8.94,8.82
9.06,9.02,9.41,8.84
9.20,9.69,9.84,9.20
9.81,9.74,9.81,9.30
9.75,9.64,9.77,9.60
9.71,9.72,9.76,9.60
9.42,9.70,9.71,9.42
9.57,9.70,9.70,9.25
9.69,9.75,9.75,9.52
9.73,9.60,9.74,9.60
9.72,9.55,9.75,9.54
9.60,9.41,9.60,9.41
9.52,9.52,9.52,9.52
9.73,9.95,10.29,9.55
9.81,10.20,10.28,9.80
9.84,10.15,10.29,9.72
10.10,10.19,10.22,9.91
9.99,10.04,10.13,9.87
9.90,10.18,10.20,9.67
9.95,9.95,9.96,9.80
9.95,10.05,10.13,9.95
10.09,9.96,10.10,9.85
9.88,10.02,10.05,9.84
9.95,9.79,10.05,9.79
9.75,9.81,10.00,9.75
9.71,9.98,10.10,9.71
9.96,9.63,9.96,9.17
9.50,9.49,9.54,9.10
9.30,9.27,9.30,9.20
9.30,9.29,9.39,9.16
9.30,9.23,9.42,9.23
9.30,9.14,9.55,9.14
9.07,9.12,9.18,9.04
9.07,9.10,9.12,9.02
9.10,9.05,9.10,9.02
9.02,8.76,9.06,8.73
8.77,9.21,9.41,8.70
9.10,9.10,9.10,8.77
8.97,8.95,8.97,8.95
9.01,9.05,9.06,8.73
8.90,8.90,8.90,8.32
8.10,8.62,8.70,8.10
8.51,8.51,8.51,8.51
8.46,8.25,8.79,8.25
8.29,8.29,8.30,8.29
8.11,8.16,8.18,7.81
8.25,8.41,8.42,8.24
8.32,8.30,8.37,8.29
8.72,8.75,8.88,8.02
8.33,8.43,8.73,8.03
8.33,8.26,8.33,8.05
8.39,8.55,8.75,8.39
8.47,8.15,8.48,8.10
8.09,8.23,8.36,8.09
8.22,8.04,8.43,8.00
7.95,7.53,8.33,7.53
8.00,8.00,8.00,8.00
8.06,8.00,8.11,7.98
8.07,8.00,8.07,7.95
7.98,7.54,7.98,7.42
7.45,7.80,8.00,7.45
8.00,8.17,8.45,7.90
8.20,8.20,8.20,7.71
8.10,7.78,8.10,7.78
8.08,7.99,8.08,7.99
7.99,7.99,7.99,7.99
7.98,8.09,8.09,7.55
7.96,7.50,7.99,7.50
7.74,7.74,7.74,7.74
7.63,7.58,7.78,7.58
7.50,7.48,7.53,7.05
7.48,7.48,7.48,7.48
7.00,7.45,7.47,7.00
7.39,7.36,7.40,7.00
7.20,7.20,7.20,6.77
6.80,7.12,7.17,6.79
7.20,7.10,7.20,6.85
6.82,7.04,7.06,6.82
6.94,7.04,7.19,6.66
7.02,7.39,7.40,6.91
7.45,7.25,7.49,7.02
7.34,7.16,7.34,6.76
7.18,7.08,7.18,6.44
7.10,7.08,7.10,6.80
6.51,6.90,7.14,6.47
6.90,6.90,6.90,6.90
6.99,6.99,6.99,6.99
6.81,6.84,6.84,6.80
6.70,6.81,6.88,6.70
6.76,6.90,6.90,6.74
6.69,6.59,6.69,6.39
6.38,6.43,6.43,6.05
6.15,6.34,6.34,6.15
6.43,6.22,6.98,6.07
6.07,6.45,6.52,6.07
6.40,6.23,6.62,5.49
6.25,6.40,6.40,6.20
6.51,6.32,6.51,6.17
6.70,6.27,7.08,6.15
6.25,6.15,6.32,6.13
6.18,5.83,6.38,5.71
5.83,5.91,6.04,5.70
5.96,5.95,5.96,5.95
5.78,5.75,6.08,5.66
5.70,5.70,5.75,5.70
5.70,5.54,5.80,5.52
5.56,5.56,5.77,5.56
5.56,5.46,5.56,5.21
5.38,5.11,5.39,5.11
5.04,5.12,5.30,4.88
5.16,5.41,5.60,5.12
5.30,5.09,5.68,5.09
5.31,5.36,5.40,5.20
5.30,8.08,9.45,5.28
7.18,7.20,8.31,6.50
7.05,6.72,7.05,6.61
6.74,6.32,6.95,6.16
6.29,6.05,6.29,6.00
6.00,5.82,6.00,5.70
5.87,5.93,5.98,5.78
6.00,5.90,6.22,5.87
5.88,5.52,5.88,5.52
5.56,5.38,5.67,5.28
5.30,5.84,6.40,5.06
6.02,6.02,6.37,5.84
6.10,6.27,6.28,5.85
5.90,6.02,6.13,5.90
6.05,5.86,6.10,5.69
5.80,6.08,6.86,5.79
6.05,6.30,6.70,5.96
6.52,6.49,6.58,6.25
6.47,6.58,6.60,6.46
6.68,6.83,6.83,6.35
6.88,6.37,6.88,6.37
6.35,6.36,6.71,6.35
6.54,6.66,8.00,6.54
6.70,6.68,7.16,6.67
6.68,6.55,6.85,6.46
6.55,6.18,6.66,5.91
6.36,6.20,6.49,6.19
6.42,6.28,6.85,6.24
6.57,6.05,6.61,6.05
6.12,6.25,6.29,6.12
6.25,6.45,6.45,6.10
6.29,6.36,6.36,6.10
6.16,6.21,6.39,6.16
6.26,6.21,6.47,6.21
6.20,6.03,6.25,6.03
6.11,6.16,6.45,6.11
6.18,6.00,6.21,6.00
6.02,6.08,6.30,6.01
6.10,6.04,6.45,6.03
6.12,6.01,6.21,6.00
6.01,5.95,6.07,5.86
5.96,5.88,6.22,5.80
5.89,6.07,6.08,5.84
6.08,5.98,6.40,5.98
6.08,5.98,6.08,5.98
5.86,5.86,5.86,5.86
5.90,5.86,5.94,5.85
5.71,5.41,5.74,5.41
5.42,5.53,5.53,5.41
5.40,5.40,5.56,5.39
5.14,5.33,5.43,5.14
5.14,5.20,5.20,5.08
5.09,5.17,5.36,5.09
5.12,5.15,5.15,4.83
4.81,3.95,5.02,3.95
4.37,4.49,4.50,4.08
4.49,4.75,4.75,4.49
4.51,4.55,4.95,4.51
4.60,4.52,4.65,4.52
4.48,4.40,4.59,4.32
4.41,4.31,4.41,4.31
4.36,4.52,5.08,4.36
4.95,4.94,4.95,4.46
4.52,5.61,5.86,4.52
5.73,5.50,5.74,5.13
5.56,5.45,5.79,5.11
5.50,5.53,5.61,5.05
5.78,5.70,5.78,5.18
5.70,5.70,5.70,5.70
5.62,5.70,5.70,5.31
5.60,5.51,5.60,5.35
5.24,5.26,5.50,5.24
5.89,5.38,6.00,5.13
5.24,5.24,5.24,5.24
5.26,5.55,5.59,5.26
5.63,5.63,5.63,5.35
