LINK,Interlink Electronics,NASDAQ
14.00,14.00,14.00,14.00
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
13.50,13.50,13.50,13.50
12.00,11.00,12.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.50,11.50,11.00
11.50,11.50,11.50,11.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
11.50,11.50,11.50,11.50
10.50,9.25,10.50,8.50
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
11.20,10.50,11.20,10.50
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.52,10.52,10.52,10.52
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.25,11.25,11.25,11.25
11.15,11.15,11.15,11.15
11.20,11.00,11.25,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.00,11.00,11.00,11.00
11.10,11.10,11.10,11.10
11.10,11.10,11.10,11.10
10.75,10.75,10.75,10.75
10.70,13.95,15.00,10.70
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,10.00,12.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,9.75,10.00,9.75
9.75,9.75,9.75,9.75
9.02,9.02,9.02,9.02
9.02,9.02,9.02,9.02
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.00,8.00,8.00,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
8.00,8.00,8.00,8.00
10.00,10.00,10.00,10.00
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
9.95,9.95,9.95,9.95
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
8.50,9.95,9.95,8.50
9.95,10.75,10.75,9.95
12.00,14.00,14.00,12.00
14.10,15.00,15.00,14.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
12.00,12.00,13.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
12.00,12.00,12.00,12.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.02,10.02,10.02,10.02
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
11.98,12.00,12.00,11.98
12.00,12.00,12.00,12.00
12.27,12.27,12.27,12.27
12.27,12.27,12.27,12.27
12.27,12.27,12.27,12.27
12.27,12.27,12.27,12.27
12.27,12.27,12.27,12.27
12.27,12.27,12.27,12.27
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
12.25,12.25,12.25,12.25
13.50,14.00,15.00,13.50
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
16.00,16.00,16.00,16.00
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
17.25,17.00,18.00,17.00
15.00,15.00,15.00,15.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
18.00,17.42,18.00,17.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
17.05,17.05,17.05,17.05
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
18.00,18.00,18.00,18.00
20.00,20.00,20.00,20.00
20.00,20.00,21.50,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
22.49,21.00,22.49,21.00
21.00,22.50,22.50,21.00
22.50,22.50,22.50,22.50
22.50,25.00,25.00,22.45
7.00,8.00,9.00,7.00
8.99,9.00,9.00,8.99
9.00,9.00,9.00,9.00
10.00,10.50,11.00,10.00
10.50,10.50,10.50,10.00
10.00,10.00,10.50,10.00
9.25,8.50,9.25,8.50
8.50,8.01,8.50,8.01
8.01,8.01,8.01,8.01
7.75,7.75,7.75,7.75
7.50,8.00,8.00,7.50
8.65,8.65,8.65,8.65
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.25,9.25,9.25,9.25
8.25,8.25,8.25,8.25
8.25,8.10,8.25,7.50
8.10,8.10,8.10,8.10
8.10,8.10,8.10,8.10
8.10,8.10,8.10,8.10
8.10,8.10,8.10,8.10
8.10,8.10,8.10,8.10
8.10,8.10,8.10,8.10
8.10,8.10,8.10,8.10
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,7.99,8.00,7.99
7.99,7.99,7.99,7.99
7.99,7.99,7.99,7.99
7.50,8.25,8.25,7.50
8.25,8.00,8.25,7.50
8.00,8.00,8.00,8.00
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
8.00,8.40,8.50,8.00
8.00,8.00,8.00,8.00
8.00,8.80,8.80,8.00
9.00,9.00,9.00,9.00
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
10.00,9.40,10.00,9.40
9.40,9.40,9.40,9.40
9.40,9.40,9.40,9.40
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
8.85,8.25,8.85,8.25
8.25,8.25,8.25,8.25
8.75,10.00,10.00,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
9.09,8.75,9.10,8.75
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
9.10,8.50,9.10,8.50
9.10,10.00,10.00,9.10
10.00,9.00,10.00,9.00
9.00,9.00,9.00,9.00
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.65,8.65,8.65,8.65
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,9.00,9.00,8.50
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.90,9.00,9.00,8.90
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.00,8.00,8.00,7.50
8.00,8.00,8.00,8.00
8.75,8.00,8.75,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.25,8.25,8.25,8.25
9.00,9.00,9.00,9.00
10.75,10.75,15.75,10.75
11.00,11.50,11.50,11.00
11.62,11.00,14.00,11.00
11.00,11.00,11.00,11.00
14.05,14.05,14.05,14.05
14.10,14.25,14.99,14.10
14.75,14.75,14.75,14.75
14.75,15.75,15.75,14.75
16.00,16.50,16.50,16.00
16.05,16.50,16.50,16.05
16.50,16.50,16.50,16.50
16.50,16.50,16.50,15.00
16.50,16.50,16.50,16.50
16.50,16.50,16.50,16.50
15.00,15.00,15.00,15.00
15.90,15.90,15.90,15.90
16.50,16.50,16.50,16.50
16.60,15.00,16.60,14.00
15.00,14.80,15.00,13.15
14.80,14.80,14.80,14.80
14.90,14.75,14.90,14.75
14.75,14.90,14.90,14.75
14.90,14.90,14.90,14.90
14.90,14.90,14.90,14.90
14.90,14.90,14.90,14.90
14.90,14.90,14.90,14.90
15.00,15.00,15.00,15.00
15.00,15.00,15.00,15.00
14.75,14.75,14.75,14.75
14.75,14.75,14.75,14.75
14.75,14.75,14.75,14.75
14.75,14.75,14.75,14.75
15.00,14.50,15.00,14.50
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
17.00,18.00,18.00,17.00
16.12,16.50,16.50,16.11
16.50,16.50,16.50,16.50
16.50,16.50,16.50,16.50
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
15.50,18.00,18.00,14.60
18.00,15.01,18.00,15.01
15.29,17.25,17.25,15.29
16.15,17.28,17.28,16.15
8.00,9.00,9.00,8.00
9.90,10.25,10.25,9.00
10.26,10.00,10.26,10.00
10.00,9.00,10.00,9.00
9.00,9.00,9.00,9.00
9.00,9.60,10.60,9.00
9.75,9.00,9.75,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.00,8.00,8.00,7.50
8.00,8.00,8.00,8.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.50,9.00,9.50,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.05,9.10,9.10,9.00
9.00,9.00,9.00,9.00
9.02,9.02,9.02,9.02
9.02,9.02,9.02,9.02
9.05,9.00,9.05,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.13,9.00,9.00,8.13
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
8.13,8.12,8.13,8.12
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
8.40,8.40,8.40,8.40
7.75,8.00,8.00,7.45
7.00,7.50,7.50,7.00
8.05,8.50,8.50,8.05
8.50,8.50,8.50,8.50
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.00,7.55,8.00,7.51
7.55,7.50,7.55,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.00,7.50,6.95
7.00,6.54,7.00,6.54
6.54,6.54,6.54,6.54
6.54,6.54,6.54,6.54
6.54,6.54,6.54,6.54
6.50,6.00,6.50,6.00
6.50,6.50,6.50,6.50
6.50,6.51,6.51,6.50
6.55,6.50,6.55,6.00
7.00,7.50,7.50,7.00
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
8.00,8.00,8.00,8.00
8.25,8.25,8.25,8.25
8.50,8.24,8.50,8.24
8.24,8.25,8.25,8.24
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.12,8.12,8.12,8.12
8.25,8.25,8.25,8.25
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.75,8.00,8.00,7.75
9.16,9.16,9.16,9.16
9.16,9.16,9.16,9.16
9.00,8.40,9.00,8.40
8.55,8.55,8.55,8.55
8.55,8.55,8.55,8.55
8.00,7.75,8.00,7.75
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.50,8.50,9.00,8.50
9.00,9.00,9.00,9.00
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,7.95,8.25,7.95
7.95,7.95,7.95,7.95
7.99,7.99,7.99,7.99
7.99,7.99,7.99,7.99
7.99,8.00,8.00,7.99
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.80,7.75,7.80,7.75
7.95,7.70,7.95,7.70
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.51,7.20,7.51,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
7.20,7.20,7.20,7.20
8.00,8.00,8.00,8.00
7.75,7.75,7.75,7.75
7.50,8.00,8.00,7.50
8.04,8.00,8.04,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.50,7.80,8.50,7.80
7.80,7.80,7.80,7.80
8.58,8.58,8.58,8.58
8.58,8.58,8.58,8.58
8.50,9.00,9.00,8.50
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.00,9.00,9.00,9.00
9.13,9.00,9.30,9.00
9.00,9.00,9.00,9.00
7.50,9.00,9.00,7.50
8.35,8.35,8.35,8.35
8.80,8.80,8.80,8.80
8.80,8.80,8.80,8.80
8.80,8.50,8.80,8.32
8.50,8.50,8.50,8.50
8.75,8.99,9.00,8.75
9.00,9.00,9.00,9.00
9.25,9.00,9.40,9.00
9.00,9.00,9.00,9.00
9.04,9.50,9.50,9.04
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
9.90,9.75,9.90,9.75
9.75,9.75,9.75,9.75
9.55,9.25,9.55,9.06
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.25,9.25,9.25,9.25
9.25,8.00,9.25,8.00
9.00,7.80,9.00,7.80
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
7.80,7.80,7.80,7.80
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.30,8.00,8.30,8.00
8.00,8.00,8.00,8.00
8.30,8.50,8.50,8.30
8.50,8.50,8.50,8.50
8.29,8.25,8.29,8.25
8.25,8.25,8.25,8.25
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.21,8.25,8.25,8.21
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.00,8.25,8.25,8.00
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.25,8.25,8.25,8.25
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.29,8.25,8.29,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.40,8.25,8.50,8.25
8.25,8.25,8.25,8.25
8.10,7.50,8.10,7.25
7.65,7.35,7.65,7.06
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.35,7.35,7.35,7.35
7.45,7.14,7.45,7.10
7.14,7.14,7.14,7.14
7.14,7.14,7.14,7.14
7.14,7.14,7.14,7.14
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.50,7.50,7.50
7.50,7.10,7.50,7.10
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
7.10,7.10,7.10,7.10
7.25,7.25,7.29,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.25,7.25,7.25
7.25,7.00,7.25,7.00
7.00,7.00,7.00,7.00
7.21,7.25,7.25,7.21
7.25,7.25,7.25,7.10
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
7.25,7.10,7.25,7.10
7.50,7.50,7.50,7.50
7.56,7.75,7.75,7.52
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.04,8.00,8.04,7.96
8.00,8.00,8.00,8.00
8.00,7.75,8.00,7.75
7.75,7.75,7.75,7.75
7.75,7.75,7.75,7.75
7.50,7.50,7.50,7.50
7.75,7.40,7.75,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.40,7.40,7.40,7.40
7.96,8.00,8.00,7.96
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.10,8.10,8.10,8.10
8.15,8.90,8.95,8.15
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
8.90,8.90,8.90,8.90
7.15,7.15,7.15,7.15
7.15,7.15,7.15,7.15
7.12,7.12,7.12,7.12
7.00,7.00,7.00,7.00
7.00,7.00,7.00,7.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.00,8.00,8.00,8.00
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.50,8.50,8.50,8.50
8.01,8.01,8.01,8.01
8.01,8.01,8.01,8.01
8.25,8.25,8.25,8.25
8.32,8.25,8.32,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.50,8.50,8.50,8.50
8.50,8.50,8.50,8.50
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
8.25,8.25,8.25,8.25
9.86,9.87,9.87,9.86
10.50,10.50,10.50,10.15
10.75,10.64,10.75,10.64
11.00,10.03,11.00,10.03
10.00,9.04,10.00,9.04
9.04,9.04,9.04,9.04
9.04,9.04,9.04,9.04
8.10,8.75,8.75,8.10
9.00,9.00,9.00,9.00
9.85,9.80,9.85,9.50
10.50,10.10,10.50,10.09
10.10,10.10,10.10,10.10
10.60,10.60,10.60,10.60
10.50,10.49,10.80,10.49
10.82,10.82,10.82,10.82
11.00,11.91,11.91,11.00
12.01,11.65,12.01,11.65
11.41,11.26,11.76,11.16
11.30,11.49,11.74,11.21
11.25,11.01,11.75,11.01
11.90,11.25,12.77,11.22
11.15,11.49,12.30,10.28
11.30,12.00,12.00,11.00
11.91,12.50,12.55,11.02
11.25,11.26,12.50,11.25
11.51,11.32,11.92,11.03
11.52,11.30,11.91,11.15
11.50,11.23,11.70,11.10
11.29,11.20,11.80,11.20
11.50,13.06,13.06,10.98
13.10,11.95,13.10,11.95
12.63,11.29,12.63,11.03
11.29,11.29,11.29,11.29
11.10,11.78,12.10,11.10
11.01,11.20,11.75,11.00
10.65,11.08,11.32,10.65
11.08,11.08,11.08,11.08
11.00,11.11,11.11,11.00
11.46,11.10,11.60,11.10
11.32,11.31,12.30,11.02
11.10,11.11,11.55,11.10
11.99,11.27,11.99,11.25
11.30,11.15,11.64,11.15
11.15,11.15,11.15,11.14
11.01,11.01,11.01,11.01
11.01,11.01,11.01,11.01
11.01,11.01,11.01,11.01
11.30,11.30,11.30,11.30
11.42,11.58,11.85,11.42
11.05,11.36,11.65,11.01
11.42,11.74,11.74,11.42
12.00,11.56,12.00,11.00
11.15,11.15,11.15,11.15
11.15,11.30,11.35,10.51
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
11.30,11.30,11.30,11.30
11.34,11.65,11.65,11.34
11.24,10.95,11.24,10.50
10.72,10.81,10.85,10.66
10.81,10.81,10.81,10.81
10.81,10.81,10.81,10.81
10.89,10.95,10.96,10.89
11.16,11.16,11.16,11.16
11.16,11.16,11.16,11.16
11.16,11.16,11.16,11.16
11.09,11.09,11.09,11.09
11.09,11.09,11.09,11.09
11.09,11.09,11.09,11.09
11.09,11.09,11.09,11.09
11.09,11.09,11.09,11.09
10.80,10.80,10.80,10.80
10.80,10.80,10.80,10.80
10.81,10.81,10.81,10.81
10.80,10.70,10.80,10.70
10.84,10.79,10.84,10.50
10.79,10.79,10.79,10.79
10.88,10.85,10.88,10.73
10.85,10.55,10.88,10.55
10.86,10.86,10.86,10.86
10.85,10.85,10.85,10.85
10.51,10.79,10.80,10.51
10.68,10.85,10.85,10.67
10.84,10.82,10.84,10.82
10.60,10.59,10.85,10.39
10.40,10.06,10.50,10.06
10.07,10.15,10.16,10.07
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.20,10.20,10.20,10.20
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.00,10.00,10.00,10.00
10.32,10.00,10.33,10.00
10.00,10.00,10.00,10.00
10.00,9.75,10.00,9.50
9.98,9.98,9.98,9.98
9.98,9.98,9.98,9.98
9.98,9.98,9.98,9.98
9.49,10.00,10.03,9.49
10.00,10.00,10.00,10.00
9.50,9.50,9.50,9.50
9.50,9.50,9.50,9.50
9.89,9.60,9.89,9.60
9.66,9.68,9.70,9.50
9.68,9.68,9.68,9.68
9.68,9.68,9.68,9.68
9.95,9.85,10.00,9.85
9.85,9.85,9.85,9.85
9.85,9.85,9.85,9.85
9.66,9.61,9.66,9.61
9.61,9.61,9.61,9.61
9.95,9.97,10.00,9.95
9.97,9.97,9.97,9.97
9.97,9.97,9.97,9.97
9.99,9.99,9.99,9.99
9.99,9.99,9.99,9.99
9.99,9.99,9.99,9.99
9.99,9.99,9.99,9.99
9.99,9.99,9.99,9.99
9.50,9.51,9.51,9.50
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.51,9.51,9.51,9.51
9.25,9.25,9.25,9.25
9.00,9.00,9.00,9.00
8.60,8.60,8.60,8.60
8.60,8.60,8.60,8.60
8.00,8.00,8.00,8.00
8.00,8.00,8.04,8.00
7.99,7.51,8.00,7.51
7.51,7.51,7.51,7.51
8.01,8.03,8.18,8.00
8.46,8.45,8.46,8.45
