PVI,PowerShares VRDO Tax Free Weekly Portfolio,NASDAQ
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.01,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.97,25.00,24.97
25.00,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.74,25.00,24.74
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.01,25.00,25.01,25.00
25.01,25.00,25.01,25.00
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.98,25.00,24.98
24.99,24.98,24.99,24.98
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.98
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.01,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.01,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.98,25.00,25.00,24.98
25.00,24.99,25.00,24.98
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.98,24.99,24.98
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,25.01,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.01,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,24.99,25.01,24.99
25.00,25.00,25.01,24.99
25.01,25.01,25.02,25.01
25.01,25.01,25.02,25.01
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.01,24.99,25.01,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.01,25.03,24.99
25.00,25.00,25.01,25.00
25.00,25.01,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.01,25.01,25.01,25.00
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
25.00,25.00,25.00,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.01,24.95
24.99,24.99,25.01,24.99
24.99,24.99,25.01,24.99
25.01,25.01,25.01,24.99
25.01,25.01,25.01,24.96
25.00,25.01,25.01,25.00
25.00,25.01,25.01,25.00
25.00,25.01,25.01,25.00
25.01,25.01,25.01,25.00
25.00,25.02,25.02,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.98
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.01,25.01,24.99
25.00,25.01,25.01,24.99
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.01,25.01,25.00
25.01,24.99,25.01,24.99
24.99,25.02,25.35,24.94
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.01,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.01,24.99
24.99,24.99,25.01,24.99
24.99,25.02,25.03,24.99
25.00,25.01,25.01,25.00
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
25.00,25.01,25.01,24.99
25.01,25.01,25.01,24.99
25.01,25.01,25.01,24.99
25.00,25.00,25.01,24.99
25.00,25.01,25.01,25.00
25.00,25.00,25.01,25.00
25.00,25.00,25.01,25.00
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.01,25.00
25.00,25.02,25.02,25.00
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.01,25.01,24.99
24.99,24.98,25.00,24.98
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.98,24.99,25.00,24.98
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.97,25.00,24.97
25.00,24.98,25.00,24.96
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.98
25.00,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.99,25.00,24.99
25.00,25.00,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.99,25.00,24.99
24.99,24.98,24.99,24.94
24.99,25.00,25.00,24.99
25.00,24.99,25.00,24.99
24.99,24.99,25.00,24.99
25.00,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.97,24.97,24.99,24.94
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,25.00,25.00,24.98
24.98,24.98,24.99,24.98
24.99,24.99,24.99,24.98
24.98,25.00,25.00,24.98
25.00,24.98,25.00,24.98
24.98,25.00,25.00,24.98
24.99,24.98,25.00,24.98
24.99,24.99,25.00,24.99
25.00,25.00,25.00,24.99
25.00,25.00,25.00,24.98
25.00,25.00,25.00,24.98
24.99,25.00,25.00,24.99
24.98,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.99,25.00,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,25.00,24.98
24.98,24.99,25.00,24.97
25.00,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
25.00,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.99,25.00,24.98
25.00,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,25.00,25.00,24.98
24.99,25.00,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,25.00,24.98
24.98,24.97,24.99,24.97
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,25.00,24.98
24.98,24.99,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.99,25.00,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.99,24.98,25.00,24.98
24.98,25.00,25.00,24.98
25.00,24.99,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.99,24.99,24.98
24.99,24.99,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.99,25.00,24.98
24.98,24.99,25.00,24.98
24.98,24.96,24.99,24.95
24.98,24.99,25.00,24.98
25.00,24.98,25.00,24.98
24.98,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,25.00,24.98
24.98,25.00,25.00,24.98
24.98,24.99,25.00,24.98
24.98,25.00,25.00,24.98
24.98,24.98,24.99,24.98
24.99,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.95
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,25.00,25.00,24.98
24.99,24.99,25.00,24.99
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.97,24.99,24.97
24.97,24.95,24.98,24.95
24.95,24.97,24.98,24.94
24.93,24.95,24.98,24.93
24.94,24.95,24.98,24.94
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,25.00,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,25.00,24.98
24.98,24.99,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,25.00,25.00,24.98
24.98,24.99,25.00,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,25.00,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.98,24.98,24.98
24.99,24.99,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.99,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.99,24.98,24.99,24.98
24.98,24.94,24.98,24.92
24.92,24.92,24.95,24.91
24.98,24.99,24.99,24.97
24.99,24.99,24.99,24.98
24.98,25.00,25.00,24.98
25.00,24.98,25.00,24.98
24.98,24.98,25.00,24.98
24.98,24.94,24.98,24.91
24.98,24.98,24.99,24.98
24.98,24.98,24.99,24.98
24.98,25.00,25.00,24.98
24.98,24.98,24.99,24.98
24.99,24.99,24.99,24.98
24.99,24.99,24.99,24.98
24.99,25.00,25.00,24.98
