TCFC,The Community Financial Corporation - Common Stock,NASDAQ
18.68,18.68,18.68,18.68
18.68,18.68,18.68,18.68
18.68,18.68,18.68,18.68
18.68,18.68,18.68,18.68
18.50,18.35,18.50,18.35
18.35,18.35,18.35,18.35
18.35,18.35,18.35,18.35
18.35,18.35,18.35,18.35
18.35,18.35,18.35,18.35
18.35,18.35,18.35,18.35
18.35,18.35,18.35,18.35
18.56,18.58,18.58,18.56
18.59,18.59,18.59,18.59
18.99,18.99,18.99,18.99
18.99,18.99,18.99,18.99
18.67,18.67,18.67,18.67
18.67,18.67,18.67,18.67
18.67,18.67,18.67,18.67
18.62,18.62,18.62,18.62
18.80,18.94,18.94,18.80
18.94,18.94,18.94,18.94
18.86,18.86,18.86,18.86
18.85,18.85,18.85,18.85
18.85,18.85,18.85,18.85
18.94,18.99,18.99,18.94
18.99,18.99,18.99,18.99
18.93,18.95,18.95,18.93
18.95,18.95,18.95,18.95
18.95,18.95,18.95,18.95
19.00,19.02,19.02,18.99
19.13,19.12,19.13,19.00
19.12,19.12,19.12,19.12
19.12,19.12,19.12,19.12
19.12,19.13,19.13,19.12
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.00,19.00,19.00
19.00,19.19,19.19,19.00
19.19,19.19,19.19,19.19
19.19,19.19,19.19,19.19
19.19,19.19,19.19,19.19
19.19,19.19,19.19,19.19
19.06,19.10,19.10,19.06
19.20,19.20,19.20,19.20
19.20,19.20,19.20,19.20
19.20,19.20,19.20,19.20
19.20,19.00,19.20,19.00
19.00,19.00,19.00,19.00
18.80,18.80,18.80,18.80
18.55,18.45,18.55,18.20
18.65,18.70,18.70,18.60
18.85,18.75,18.90,18.75
18.80,18.95,18.95,18.80
18.95,19.00,19.05,18.95
19.00,19.05,19.09,19.00
19.00,19.15,19.20,19.00
19.40,19.01,19.40,19.00
19.04,19.12,19.68,19.00
19.25,19.25,19.40,19.15
19.25,19.25,19.35,19.25
19.48,19.75,19.75,19.46
19.50,19.50,19.70,19.50
19.49,19.50,19.70,19.49
19.50,19.50,19.50,19.26
19.88,20.00,20.00,19.26
20.00,20.75,20.75,20.00
20.25,20.25,20.25,20.25
19.53,20.25,20.25,19.53
20.00,20.00,20.00,20.00
19.75,21.00,21.00,19.75
21.99,21.99,21.99,21.99
20.65,20.65,20.65,20.65
20.13,20.37,20.37,20.13
19.77,19.75,19.99,19.75
19.50,19.51,19.55,19.50
19.52,19.19,19.52,19.19
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
19.50,19.60,19.60,19.50
19.60,19.60,19.60,19.60
19.55,19.70,20.00,19.06
19.66,19.60,19.68,19.60
20.05,19.60,20.05,19.60
19.07,19.60,19.61,19.07
19.60,19.60,19.60,19.60
19.60,19.60,19.60,19.60
19.85,19.85,19.85,19.85
19.93,19.93,19.93,19.93
19.20,19.60,19.95,19.20
19.58,19.60,19.75,19.58
19.61,19.55,19.61,19.07
19.55,19.55,19.55,19.55
19.55,19.55,19.55,19.55
19.86,19.89,19.89,19.86
19.89,19.89,19.89,19.89
19.74,19.74,19.74,19.74
19.80,19.80,19.80,19.80
19.65,19.65,19.65,19.65
19.75,19.75,19.75,19.75
19.89,19.89,19.89,19.89
19.60,19.87,19.87,19.60
19.87,20.00,20.26,19.70
19.53,20.00,20.00,19.53
20.00,21.36,21.45,20.00
20.92,20.65,20.92,20.65
21.18,20.75,21.19,20.60
21.19,20.00,21.19,20.00
20.04,20.73,20.75,19.79
20.00,20.10,20.10,20.00
20.02,20.05,20.75,20.02
20.75,20.30,20.75,20.30
20.55,20.65,20.65,20.55
20.65,20.65,20.65,20.65
22.18,22.18,22.18,22.18
20.50,22.18,22.18,20.08
20.73,20.71,20.75,20.21
20.49,20.50,20.50,20.40
20.49,20.80,20.80,20.41
20.71,20.60,20.73,20.54
20.61,21.00,21.00,20.61
21.00,21.25,21.25,20.58
21.00,21.21,21.22,21.00
21.11,21.11,21.11,21.11
21.50,21.35,21.50,20.61
21.05,21.36,21.36,21.00
21.50,20.39,21.50,19.87
21.30,20.62,21.30,20.62
21.21,21.21,21.21,21.21
20.95,20.03,20.95,20.03
20.06,20.05,20.33,20.05
20.01,20.28,20.28,20.01
19.98,19.98,20.50,19.38
20.03,20.10,20.39,20.03
20.01,20.00,20.01,20.00
20.00,20.22,20.22,20.00
20.25,20.20,20.35,20.20
20.20,20.20,20.23,20.20
20.20,20.25,20.32,20.20
20.20,20.22,20.22,20.20
20.25,20.27,20.27,20.25
20.31,20.99,21.04,20.31
20.32,20.29,20.32,20.29
20.56,20.50,20.56,20.50
20.50,20.40,20.74,20.40
20.50,20.50,20.50,20.50
20.53,20.55,20.55,20.53
20.41,20.60,20.95,20.41
20.31,20.95,20.95,20.31
20.62,20.60,20.62,20.60
20.55,20.55,20.57,20.55
20.52,20.52,20.52,20.52
20.98,20.50,20.98,20.50
20.50,20.50,20.50,20.50
20.51,20.51,20.51,20.51
19.85,20.55,20.55,19.85
20.52,20.83,20.83,19.87
20.68,20.98,20.98,20.68
20.49,20.91,20.98,20.49
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.95,20.95,20.95,20.95
20.96,21.05,21.05,20.95
21.05,21.05,21.05,21.05
21.39,20.60,21.39,20.60
21.00,21.00,21.00,20.75
21.00,23.19,24.80,20.78
22.80,23.50,23.50,22.80
23.00,23.00,23.50,21.44
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
20.41,23.00,23.00,20.41
23.00,23.00,23.00,23.00
21.73,21.73,22.01,21.73
21.50,21.21,21.50,21.01
21.15,21.00,21.25,20.85
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.31,21.31,21.31,21.31
21.31,21.31,21.31,21.31
21.00,21.66,21.66,20.80
21.00,21.00,21.00,21.00
20.82,21.63,22.00,20.55
21.50,21.50,21.50,21.50
21.50,21.50,21.50,21.50
21.72,20.81,21.75,20.70
20.56,20.55,20.56,20.55
20.75,21.16,21.16,20.75
21.96,21.96,21.96,21.96
21.96,21.96,21.96,21.96
21.96,21.96,21.96,21.96
21.96,21.96,21.96,21.96
21.25,21.25,21.45,21.25
21.25,21.36,21.36,21.25
21.71,21.28,21.75,21.20
21.28,21.28,21.28,21.28
21.28,21.28,21.28,21.28
21.72,21.36,21.75,21.36
21.70,21.72,21.72,21.70
21.65,21.65,21.65,21.65
21.75,21.90,21.90,21.75
21.90,21.90,21.90,21.90
21.90,21.90,21.90,21.90
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
20.57,21.05,22.30,20.55
21.80,21.85,21.85,21.80
21.75,21.86,21.86,21.74
21.48,21.53,21.53,21.48
21.53,21.53,21.53,21.53
21.53,21.53,21.53,21.53
21.60,21.95,21.95,21.60
22.00,22.00,22.00,21.99
22.00,22.00,22.00,22.00
22.00,22.00,22.03,22.00
22.00,22.02,22.02,22.00
22.04,22.00,22.04,22.00
22.00,21.97,22.00,21.08
21.97,21.97,21.97,21.97
21.97,21.97,21.97,21.97
21.97,21.97,21.97,21.97
21.87,21.50,21.87,21.20
21.50,21.50,21.50,21.50
21.50,22.00,22.00,21.50
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
21.79,21.79,21.79,21.79
21.79,21.79,21.79,21.79
21.65,21.65,21.65,21.60
21.55,22.20,22.20,21.55
21.56,22.00,22.00,21.55
22.00,22.50,22.50,22.00
21.55,22.02,22.02,21.55
22.21,22.00,22.21,21.55
22.00,22.00,22.00,22.00
22.03,23.50,23.50,22.03
23.50,23.70,23.96,23.42
23.75,23.75,23.75,21.80
22.90,22.90,22.90,22.90
22.90,22.90,22.90,22.90
22.90,21.59,22.90,21.47
23.64,23.64,23.64,23.64
23.41,22.82,23.41,22.82
22.82,22.82,22.82,22.82
22.82,22.82,22.82,22.82
22.82,22.82,22.82,22.82
22.82,22.82,22.82,22.82
21.55,21.55,21.55,21.45
21.95,21.95,21.95,21.95
21.95,21.95,21.95,21.95
21.95,21.95,21.95,21.95
23.36,23.36,23.36,23.36
22.00,23.75,23.75,22.00
22.90,22.90,22.90,22.87
21.55,21.55,21.55,21.55
21.58,21.58,21.58,21.58
21.58,21.58,21.58,21.58
21.58,21.58,21.58,21.58
21.58,21.58,21.58,21.58
23.00,23.00,23.00,23.00
23.00,23.00,23.00,23.00
21.75,22.00,22.00,21.69
22.00,22.16,22.16,22.00
22.00,22.00,22.00,22.00
22.00,21.63,22.00,21.63
21.63,21.63,21.63,21.63
21.63,21.63,21.63,21.63
21.45,21.45,21.45,21.45
21.45,21.45,21.45,21.45
21.45,21.45,21.45,21.45
21.74,21.54,21.74,21.54
21.46,21.46,21.46,21.46
21.45,21.45,21.45,21.45
21.45,21.35,21.45,21.35
21.35,21.30,21.35,21.30
22.49,22.49,22.49,22.49
21.47,21.35,21.47,21.35
21.52,21.42,21.69,21.42
21.42,21.43,21.61,21.42
21.43,21.43,21.43,21.43
21.65,21.57,22.00,21.57
21.65,21.65,21.65,21.65
21.65,21.60,21.65,21.55
21.42,21.44,21.44,21.42
21.44,21.44,21.44,21.44
21.35,21.35,21.35,21.35
21.35,21.25,21.35,21.25
21.27,21.40,21.40,21.27
21.40,21.40,21.40,21.40
21.92,21.92,21.92,21.92
21.35,21.40,21.41,21.22
21.25,21.20,21.30,21.20
21.20,21.23,21.25,21.20
21.26,21.20,21.26,21.20
21.01,21.43,21.43,21.01
21.05,21.05,21.05,21.05
21.05,21.05,21.05,21.05
21.20,21.06,21.20,21.00
21.06,21.06,21.06,21.06
21.06,21.06,21.06,21.06
21.06,21.06,21.06,21.06
20.95,20.73,20.95,20.21
21.11,20.82,21.11,20.82
20.82,20.82,20.82,20.82
20.82,20.82,20.82,20.82
21.25,21.25,21.25,21.25
20.94,20.94,20.94,20.94
20.47,20.47,20.47,20.47
20.91,20.81,20.91,20.68
21.45,20.83,21.50,20.83
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.80,20.80,20.80,20.49
20.80,20.80,20.80,20.80
20.80,20.80,20.80,20.80
20.80,20.80,20.80,20.80
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
20.44,20.10,20.56,19.56
20.10,20.10,20.10,20.10
20.80,20.10,20.80,20.10
19.90,19.90,19.90,19.90
20.35,20.30,20.35,20.30
20.60,20.60,20.60,20.60
20.48,20.75,20.75,20.20
20.72,20.70,20.72,20.67
20.70,20.70,20.70,20.70
20.75,20.75,20.75,20.75
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
20.68,20.80,20.85,20.68
20.80,20.83,20.85,20.80
20.44,20.50,20.60,20.44
20.60,20.60,20.60,20.60
20.28,20.67,20.70,20.28
20.67,20.67,20.67,20.67
20.69,21.50,21.50,20.69
20.68,20.74,20.74,20.68
20.26,20.26,20.36,20.06
20.31,21.16,21.16,20.31
20.16,20.00,20.31,20.00
21.00,21.00,21.00,20.97
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
20.65,20.65,20.65,20.65
20.66,20.16,20.66,20.16
20.16,20.18,20.18,20.16
20.18,20.18,20.18,20.18
20.18,20.18,20.18,20.18
20.34,20.03,21.00,20.03
20.03,20.00,20.96,20.00
20.00,20.20,20.72,20.00
20.06,20.00,20.94,20.00
20.36,20.25,20.55,20.01
20.12,20.08,20.25,19.60
19.60,19.60,19.60,19.60
20.45,20.10,20.45,19.92
20.10,20.05,20.25,20.05
20.05,20.31,20.31,20.05
20.00,20.00,20.00,20.00
20.45,19.96,20.45,19.96
20.00,20.07,20.18,19.97
20.07,20.07,20.07,20.07
19.98,19.98,19.98,19.98
19.89,19.87,19.90,19.53
19.67,19.60,19.67,19.60
19.60,19.60,19.60,19.60
19.60,19.46,19.64,19.46
19.98,19.53,19.98,19.53
19.53,19.53,19.53,19.53
19.31,19.31,19.31,19.31
19.36,19.36,19.36,19.36
19.36,19.36,19.36,19.36
19.36,19.36,19.36,19.36
19.33,18.41,19.90,18.41
18.63,18.63,18.63,18.63
19.00,19.49,19.49,19.00
19.70,19.98,19.98,19.70
19.98,19.98,19.98,19.98
19.02,19.02,19.02,19.02
19.02,19.02,19.02,19.02
19.02,19.02,19.02,19.02
19.02,19.02,19.02,19.02
19.02,19.02,19.02,19.02
19.05,19.05,19.05,19.05
19.75,19.75,19.75,19.75
19.75,19.75,19.75,19.71
19.75,19.70,19.76,19.50
19.50,19.50,19.50,19.50
19.61,19.89,19.89,19.61
19.89,19.98,19.98,19.89
19.83,19.31,19.83,19.20
19.40,20.00,20.00,19.25
20.25,20.25,20.25,20.25
19.69,19.69,19.69,19.69
19.69,19.69,19.69,19.69
19.20,19.20,19.20,19.20
19.50,19.50,19.77,19.50
19.50,19.50,19.50,19.50
19.27,19.29,19.29,18.81
19.25,19.25,19.25,19.25
19.38,19.50,19.50,19.38
20.21,19.34,20.21,19.34
19.27,19.27,19.27,19.27
19.27,19.27,19.27,19.27
19.80,19.95,19.95,19.75
19.95,19.95,19.95,19.95
20.15,20.15,20.15,20.15
19.97,19.95,19.97,19.95
19.84,20.00,20.00,19.84
19.55,19.54,20.00,19.54
19.96,19.83,20.00,19.83
19.83,19.83,19.83,19.83
19.83,19.83,19.83,19.83
20.15,20.15,20.15,20.15
20.35,20.35,20.35,20.30
19.56,19.58,19.58,19.56
19.51,19.51,19.51,19.51
19.50,19.50,19.55,19.50
19.56,19.55,19.61,19.50
19.58,20.02,20.25,19.58
20.00,20.15,20.15,19.99
20.00,20.00,20.15,19.75
19.95,20.17,20.17,19.95
19.80,19.80,19.80,19.80
19.80,19.80,19.80,19.80
19.80,19.80,19.80,19.80
19.86,19.86,19.86,19.86
19.86,19.86,19.86,19.86
19.75,20.27,20.27,19.75
20.27,20.27,20.27,20.27
20.27,20.27,20.27,20.27
19.85,19.85,19.85,19.85
19.85,20.25,20.25,19.85
20.25,20.25,20.25,20.25
20.50,20.50,20.50,20.50
20.25,20.25,20.25,20.25
20.25,20.25,20.25,20.25
20.25,20.25,20.25,20.25
20.25,20.25,20.32,20.25
20.50,20.50,20.50,20.50
20.50,20.50,20.50,20.50
20.25,20.61,20.69,20.25
20.75,21.00,21.00,20.75
19.96,20.20,20.89,19.96
20.20,20.20,20.20,20.20
20.26,20.35,20.55,20.26
19.75,19.75,19.75,19.75
19.75,19.75,19.75,19.75
19.75,19.75,19.75,19.75
19.75,19.75,19.75,19.75
19.75,19.75,19.75,19.75
20.98,20.49,20.98,20.49
20.49,20.49,20.49,20.49
20.49,20.49,20.49,20.49
20.49,20.49,20.49,20.49
20.49,20.49,20.49,20.49
20.48,20.39,20.50,20.35
19.85,19.85,19.85,19.85
19.85,19.85,19.85,19.85
20.00,20.09,20.09,20.00
20.09,20.09,20.09,20.09
20.90,20.75,20.90,20.72
20.75,20.75,20.75,20.75
20.75,20.75,20.75,20.75
20.75,20.75,20.75,20.75
20.03,20.21,20.24,20.00
20.07,20.02,20.07,20.02
20.02,20.02,20.02,20.02
20.02,20.02,20.02,20.02
20.02,20.02,20.02,20.02
20.48,20.48,20.48,20.48
21.00,20.74,21.00,20.74
20.14,20.14,20.14,20.14
20.03,21.47,21.50,20.00
21.25,21.59,21.59,21.10
21.85,22.88,22.89,21.85
22.50,23.51,23.77,22.50
21.19,21.19,21.19,21.19
21.20,22.50,22.79,21.20
22.50,22.50,22.50,22.50
21.40,21.90,21.90,21.40
22.04,21.50,22.25,20.64
21.50,21.50,21.50,21.50
21.50,21.50,21.50,21.50
21.50,21.50,21.50,21.50
21.40,21.49,21.49,21.40
21.51,22.60,22.61,21.51
21.63,21.65,22.00,21.63
21.50,21.50,21.50,21.50
22.47,22.40,22.47,22.40
22.40,22.40,22.40,22.40
22.40,22.40,22.40,22.40
22.40,22.40,22.40,22.40
21.33,20.59,22.47,20.50
22.12,21.40,22.12,21.40
21.40,21.40,21.40,21.40
20.71,21.50,22.00,20.71
22.46,22.46,22.46,22.46
21.55,21.00,21.70,20.77
21.00,21.00,21.00,21.00
20.83,20.60,20.85,20.00
20.42,20.80,20.95,20.42
20.50,20.60,20.79,20.49
20.56,20.45,20.56,20.45
20.54,20.56,21.67,20.25
20.56,20.56,20.56,20.56
21.00,21.41,22.07,20.31
21.95,21.89,21.95,21.75
22.00,21.51,22.90,20.54
22.00,22.78,22.78,22.00
22.90,22.90,22.90,22.89
22.85,22.85,22.85,22.85
22.78,22.78,22.78,22.78
21.41,21.44,21.44,21.36
21.13,21.13,21.13,21.13
21.12,21.12,21.12,21.12
21.20,22.45,22.47,21.20
21.50,21.50,21.50,20.51
20.53,21.20,21.50,20.53
20.58,21.07,21.07,20.54
20.63,20.74,20.74,20.63
20.74,20.74,20.74,20.74
21.50,21.50,21.50,21.50
21.50,21.50,21.50,21.50
21.50,21.50,21.50,21.50
20.75,20.55,20.75,20.55
20.55,20.55,20.55,20.55
20.55,20.55,20.55,20.55
20.88,20.56,20.88,20.55
20.56,20.56,20.56,20.56
20.12,20.15,20.17,20.05
19.57,19.52,19.57,19.52
19.52,19.52,19.52,19.52
20.16,20.16,20.16,20.16
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.30,19.63,20.30,19.63
20.15,20.85,21.67,20.14
20.21,20.25,20.50,20.20
20.05,20.00,20.05,19.18
21.70,24.00,24.60,21.20
22.95,23.00,23.60,22.00
22.10,22.12,22.12,22.10
22.00,22.00,22.00,21.65
22.50,22.50,22.50,22.50
22.80,24.00,24.01,22.80
24.00,24.00,24.00,24.00
21.00,21.50,21.50,21.00
23.50,23.50,23.50,23.50
23.42,22.25,24.00,22.25
22.25,22.25,22.26,22.20
23.50,20.70,23.50,20.70
21.50,21.30,21.50,21.30
21.65,21.82,21.82,21.65
23.37,23.37,23.37,23.37
23.37,23.37,23.37,23.37
23.46,23.46,23.46,23.46
23.46,23.46,23.46,23.46
21.50,21.50,21.50,21.50
23.50,23.50,23.50,23.43
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
21.90,21.90,21.90,21.90
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
21.07,21.07,21.07,21.07
22.00,22.00,22.00,22.00
21.00,21.00,21.20,21.00
20.88,20.81,21.22,20.81
21.00,20.70,21.00,20.25
21.00,21.19,21.19,21.00
21.50,20.45,21.50,20.33
20.61,21.73,21.73,20.60
21.73,21.73,21.73,21.73
21.30,21.30,21.30,21.30
21.24,21.24,21.24,21.24
21.24,21.24,21.24,21.24
21.67,21.78,21.78,21.67
21.78,21.78,21.78,21.24
21.78,21.78,21.78,21.78
21.78,21.78,21.78,21.78
21.78,21.78,21.78,21.78
20.70,20.70,20.70,20.70
20.76,20.76,20.76,20.76
20.76,20.76,20.76,20.76
22.00,22.00,22.00,22.00
22.00,22.00,22.00,22.00
20.98,20.90,20.98,20.90
21.68,21.05,21.68,21.00
21.88,21.88,21.88,21.88
21.88,21.88,21.88,21.88
21.60,21.60,21.60,21.60
20.99,21.31,21.31,20.70
21.31,21.31,21.31,21.31
20.75,20.75,20.75,20.57
20.75,20.75,20.75,20.75
20.50,20.51,21.06,20.50
20.51,20.51,20.51,20.51
20.90,20.85,20.90,20.85
20.85,20.85,20.85,20.85
20.97,20.97,20.97,20.97
20.97,20.97,20.97,20.97
20.97,20.97,20.97,20.97
20.43,20.38,20.43,20.38
21.44,21.44,21.44,21.44
21.44,21.44,21.44,21.44
21.42,21.42,21.42,21.42
20.75,20.75,20.75,20.75
21.74,20.55,21.74,20.51
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
21.00,21.00,21.00,21.00
20.96,20.96,20.96,20.96
20.50,21.00,21.00,20.50
21.00,20.98,21.00,20.96
20.98,20.98,20.98,20.98
20.98,20.98,20.98,20.98
20.98,20.98,20.98,20.98
21.25,20.91,21.34,20.40
20.91,20.91,20.91,20.91
21.84,20.50,21.84,20.50
20.50,20.75,21.24,20.50
20.75,20.75,20.75,20.75
20.75,20.75,20.75,20.75
20.75,20.75,20.75,20.75
21.00,20.60,21.00,20.59
20.60,20.60,20.60,20.60
20.60,20.60,20.60,20.60
20.60,20.60,20.60,20.60
20.60,20.60,20.60,20.60
20.60,20.60,20.60,20.60
21.00,20.09,21.00,20.00
19.57,19.50,19.57,19.45
19.75,19.75,19.75,19.75
19.75,19.75,19.75,19.75
19.75,19.75,19.75,19.75
19.21,19.21,19.21,19.21
19.50,19.50,19.50,19.50
20.69,20.69,20.69,20.69
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
20.00,20.00,20.00,20.00
19.98,19.98,19.98,19.98
19.98,19.98,19.98,19.98
19.90,19.89,19.90,19.89
19.89,19.89,19.89,19.89
19.89,19.89,19.89,19.89
19.89,19.89,19.89,19.89
19.89,19.89,19.89,19.89
19.89,19.89,19.89,19.89
19.19,19.19,19.19,19.19
19.19,19.19,19.19,19.19
19.50,20.00,20.00,19.50
19.47,19.47,19.47,19.47
19.50,19.50,19.50,19.50
19.50,19.50,19.50,19.50
20.00,20.00,20.00,20.00
20.70,20.70,20.70,20.70
20.70,20.70,20.70,20.70
20.70,20.70,20.70,20.70
20.70,20.70,20.70,20.70
20.19,20.77,20.77,19.50
20.89,20.74,20.89,20.74
20.74,20.74,20.74,20.74
21.08,21.80,21.80,20.90
21.80,21.80,21.80,21.80
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
21.25,20.99,21.25,20.75
20.03,20.16,20.16,20.03
21.23,21.25,21.25,21.23
21.25,21.25,21.25,21.25
21.26,21.26,21.26,21.26
21.82,22.23,22.49,21.69
22.23,22.23,22.23,22.23
22.23,22.23,22.23,22.23
22.00,21.19,22.00,20.79
20.60,21.46,21.46,20.60
21.26,21.25,21.26,21.25
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
21.25,21.25,21.25,21.25
20.61,21.30,21.30,20.61
21.33,21.33,21.33,21.33
21.30,21.30,22.10,21.30
21.00,21.60,21.85,21.00
20.60,20.65,20.65,20.60
20.65,20.65,20.65,20.65
20.65,20.65,20.65,20.65
20.86,21.45,21.48,20.86
21.50,21.50,21.50,21.50
21.70,21.70,21.70,21.70
21.80,21.80,21.80,21.80
22.00,22.00,22.20,22.00
22.20,21.70,22.20,21.70
21.70,21.70,21.70,21.70
21.70,21.70,21.70,21.70
21.50,21.50,21.50,21.50
21.50,21.50,21.50,21.50
21.00,21.00,21.03,21.00
21.00,21.38,21.52,21.00
21.12,21.12,21.12,21.12
21.46,21.46,21.58,21.23
21.00,21.00,21.04,20.94
20.98,21.50,21.51,20.98
21.50,21.50,21.50,21.50
21.50,21.50,21.50,21.50
21.21,21.35,21.35,21.21
21.40,22.00,22.00,21.35
22.50,22.18,23.00,21.64
22.18,22.18,22.18,22.18
21.93,21.69,21.93,21.52
22.49,22.49,22.49,22.49
22.37,21.73,22.37,21.55
21.84,21.85,21.96,21.56
21.94,21.65,22.05,21.59
21.85,22.05,22.46,21.85
21.65,22.01,22.10,21.55
21.85,22.35,22.74,21.85
21.87,22.03,22.03,21.87
22.20,22.30,22.30,22.20
22.50,22.43,22.50,22.25
22.21,22.50,22.71,22.21
22.02,22.14,22.63,21.95
21.63,23.15,23.15,21.25
21.76,21.76,21.76,21.76
23.08,23.08,23.08,23.08
22.71,22.71,22.71,22.71
22.71,22.71,22.71,22.71
22.71,22.71,22.71,22.71
22.68,22.07,23.15,22.07
22.07,22.07,22.07,22.07
22.07,22.07,22.07,22.07
23.16,23.16,23.16,23.16
23.50,23.51,23.76,23.50
23.75,22.14,23.75,22.14
22.73,22.83,23.00,22.60
22.37,22.04,22.70,21.80
22.09,22.04,22.32,22.04
22.02,22.05,22.05,22.02
22.05,22.05,22.05,22.05
22.05,22.00,22.20,21.81
22.42,22.23,22.70,22.20
22.23,22.23,22.23,22.23
22.23,22.23,22.23,22.23
22.23,22.23,22.23,22.23
22.21,22.21,22.21,22.21
22.00,22.00,22.00,21.99
22.15,22.02,22.66,22.02
22.02,22.02,22.02,22.02
22.22,22.10,22.22,22.10
22.20,22.12,22.20,22.12
22.15,22.15,22.15,22.15
22.39,22.39,22.39,22.39
22.10,22.50,22.55,22.00
22.50,22.50,22.50,22.50
22.36,22.50,22.50,22.36
22.50,22.50,22.50,22.50
23.75,23.75,23.75,23.75
23.19,23.10,23.19,23.03
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.10,23.10,23.10,23.10
23.01,23.05,23.05,23.01
22.75,22.75,22.75,22.75
22.75,22.75,22.75,22.75
22.20,22.72,22.72,22.20
22.72,22.72,22.72,22.72
22.23,22.28,22.30,22.14
22.05,22.05,22.10,22.00
22.90,22.90,22.90,22.90
22.50,22.21,22.50,22.21
22.21,22.21,22.21,22.21
22.40,22.40,22.40,22.40
22.40,22.40,22.40,22.40
22.70,22.70,22.70,22.70
22.70,22.70,22.70,22.70
22.70,22.70,22.70,22.70
22.80,22.75,22.80,22.75
22.80,22.30,23.10,22.30
22.30,22.30,22.30,22.30
22.30,22.30,22.30,22.30
22.30,22.30,22.30,22.30
22.36,22.50,22.50,22.36
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
22.50,22.50,22.50,22.50
23.50,23.50,23.50,23.50
23.40,23.97,23.97,23.40
23.50,23.40,23.50,23.40
22.54,22.50,22.54,22.50
22.50,22.50,22.50,22.50
23.48,23.46,23.48,23.46
23.35,23.35,23.35,23.35
22.60,23.30,23.30,22.60
22.57,23.00,23.50,22.56
23.00,22.70,23.45,22.70
22.58,23.06,23.06,22.58
23.06,23.06,23.06,23.06
23.10,23.11,23.30,23.10
23.35,23.40,23.40,23.35
23.40,23.50,23.50,23.40
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.70,23.72,23.72,23.59
23.58,24.20,24.20,23.58
23.59,23.59,23.59,23.59
22.69,23.03,23.57,22.61
24.22,23.39,24.22,23.00
23.39,23.79,23.79,23.01
23.35,23.35,23.35,23.35
23.50,23.50,23.50,23.50
23.40,23.40,23.40,23.04
23.40,23.40,23.40,23.40
23.19,23.31,23.31,23.19
23.31,23.31,23.31,23.31
23.15,23.31,23.31,23.15
23.30,24.22,24.22,23.30
24.22,24.22,24.22,24.22
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.50,23.50,23.50,23.50
23.13,23.50,23.50,23.13
23.33,24.00,24.00,23.33
22.99,24.37,24.50,22.88
24.15,24.50,25.00,24.15
24.30,24.50,24.50,24.30
24.55,24.75,24.75,24.55
24.75,24.75,24.75,24.75
24.50,24.70,24.70,24.50
24.70,25.00,25.00,24.70
24.96,24.96,24.96,24.96
25.00,25.00,25.00,25.00
25.00,25.00,25.00,25.00
26.27,25.90,26.30,25.13
26.50,28.60,28.60,26.50
27.13,28.00,28.00,27.13
27.50,27.50,27.50,27.50
27.75,28.53,28.53,27.75
28.53,28.53,28.53,28.53
28.53,28.53,28.53,28.53
28.58,28.67,28.95,26.50
