RTNB,root9B Holdings,NASDAQ
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.68,0.68,0.68,0.68
0.68,0.68,0.68,0.68
0.68,0.68,0.68,0.68
0.68,0.68,0.68,0.68
0.60,0.60,0.60,0.60
0.68,0.73,0.73,0.68
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.73,0.73,0.73,0.73
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
0.85,0.85,0.85,0.85
0.85,0.82,0.85,0.82
0.82,0.82,0.82,0.82
0.82,0.82,0.82,0.82
0.76,0.75,0.76,0.75
0.77,0.76,0.77,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.72,0.72,0.72,0.72
0.72,0.72,0.72,0.72
0.72,0.72,0.72,0.72
0.72,0.72,0.72,0.72
0.72,0.72,0.72,0.72
0.72,0.72,0.72,0.72
0.72,0.72,0.72,0.72
0.80,0.75,0.80,0.75
0.75,0.75,0.75,0.75
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.70,0.78,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.97,0.76,1.02,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.89,0.89,0.89,0.89
0.99,0.99,0.99,0.99
0.78,0.70,0.78,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.68,0.75,0.85,0.68
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.70
0.75,0.75,0.75,0.75
0.75,0.73,0.75,0.71
0.72,0.80,0.80,0.71
0.80,0.90,0.90,0.79
0.95,0.90,0.95,0.82
0.95,0.95,0.95,0.95
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
1.01,1.01,1.01,1.01
0.90,0.80,0.90,0.80
0.85,0.85,0.85,0.75
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.01,1.01,1.01,1.01
1.00,1.00,1.00,1.00
1.01,1.01,1.01,1.01
1.01,1.00,1.01,0.80
1.01,1.01,1.01,1.01
1.00,1.00,1.00,1.00
1.01,1.01,1.01,1.01
0.85,0.89,0.90,0.85
0.90,0.92,0.95,0.86
0.92,0.95,0.95,0.92
0.95,0.95,0.95,0.95
0.95,0.89,0.95,0.86
0.89,0.90,0.90,0.85
0.89,0.89,0.89,0.89
0.89,0.89,0.89,0.89
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.80
0.90,0.90,0.90,0.90
0.99,0.99,0.99,0.99
0.99,0.99,0.99,0.99
1.00,1.00,1.00,1.00
1.01,1.01,1.01,1.01
1.00,1.00,1.00,0.86
1.01,1.01,1.01,1.01
1.00,1.02,1.02,1.00
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
1.00,1.00,1.00,1.00
1.01,1.02,1.02,1.01
1.00,1.00,1.00,1.00
0.83,1.02,1.02,0.83
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
0.94,0.94,0.94,0.94
0.95,0.80,0.95,0.80
0.90,0.85,0.95,0.81
0.80,0.94,0.94,0.80
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.75,0.92,0.92,0.75
0.75,0.80,0.82,0.75
0.85,0.85,0.85,0.80
0.85,0.85,0.85,0.85
0.85,0.85,0.85,0.85
0.85,0.85,0.85,0.85
0.83,0.83,0.83,0.77
0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83
0.83,0.83,0.83,0.83
0.92,0.92,0.92,0.92
0.92,0.92,0.92,0.92
0.92,0.92,0.92,0.92
0.92,0.92,0.92,0.92
0.92,0.92,0.92,0.92
0.92,0.92,0.92,0.92
0.78,0.80,0.94,0.75
0.80,0.80,0.80,0.80
0.75,0.94,0.94,0.75
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.75,0.75,0.75,0.75
0.94,0.94,0.94,0.94
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.93,1.02,0.76
0.93,0.76,0.93,0.76
0.80,0.80,0.80,0.80
0.76,0.75,0.90,0.75
0.75,0.75,0.75,0.75
0.75,0.75,0.75,0.75
0.80,0.80,0.80,0.80
0.90,0.90,0.90,0.90
0.90,0.81,0.90,0.75
0.90,0.90,0.90,0.90
0.81,0.90,0.90,0.81
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.51,0.66,0.66,0.51
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.90,0.92,0.92,0.89
0.85,0.89,0.90,0.85
0.85,0.85,0.85,0.85
0.88,0.88,0.88,0.88
0.88,0.88,0.88,0.88
0.88,0.88,0.88,0.88
0.88,0.88,0.88,0.88
0.88,0.88,0.88,0.88
0.94,0.94,0.94,0.94
0.94,0.94,0.94,0.94
0.88,0.90,0.90,0.88
0.90,0.90,0.90,0.90
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.95,0.95,0.95,0.95
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.90
0.85,0.85,0.85,0.85
0.85,0.80,0.85,0.80
0.80,0.71,0.82,0.71
0.71,0.71,0.71,0.71
0.71,0.71,0.71,0.71
0.71,0.70,0.71,0.70
0.65,0.51,0.65,0.51
0.54,0.54,0.54,0.54
0.54,0.54,0.54,0.54
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.70,0.61,0.70,0.61
0.61,0.61,0.61,0.61
0.61,0.61,0.61,0.61
0.61,0.61,0.61,0.61
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.65,0.60,0.65,0.57
0.55,0.52,0.55,0.52
0.51,0.51,0.51,0.51
0.51,0.51,0.51,0.51
0.51,0.48,0.54,0.48
0.48,0.48,0.48,0.48
0.48,0.43,0.48,0.43
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.55,0.55,0.55,0.55
0.40,0.58,0.58,0.40
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.58,0.58,0.58,0.58
0.40,0.50,0.50,0.40
0.50,0.50,0.50,0.50
0.51,0.45,0.51,0.45
0.45,0.45,0.45,0.45
0.60,0.60,0.60,0.60
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.74,0.74,0.74,0.74
0.73,0.95,0.95,0.70
0.95,1.00,1.25,0.95
0.95,1.07,1.07,0.90
1.05,1.00,1.05,1.00
1.03,1.23,1.23,1.03
1.23,1.23,1.23,1.23
1.00,1.00,1.00,1.00
0.95,1.00,1.00,0.90
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
1.00,1.00,1.00,1.00
0.95,0.90,1.00,0.90
0.90,0.90,0.90,0.90
0.89,0.90,0.90,0.89
0.90,0.90,0.90,0.90
0.80,0.89,0.89,0.80
0.90,0.90,0.90,0.90
0.90,0.90,0.90,0.65
0.61,0.84,0.84,0.61
0.81,0.71,0.84,0.71
0.75,0.82,1.00,0.75
0.82,0.82,0.90,0.82
0.72,0.74,0.74,0.72
0.79,0.70,0.79,0.70
0.78,0.78,0.78,0.78
0.77,0.68,0.77,0.66
0.75,0.76,0.77,0.66
0.80,0.88,1.08,0.80
0.89,0.88,0.97,0.86
0.98,0.96,1.04,0.95
0.99,0.80,0.99,0.68
0.82,0.80,0.82,0.80
0.83,0.98,0.98,0.83
0.99,0.81,0.99,0.80
0.82,0.81,0.82,0.81
0.81,0.98,0.98,0.80
0.86,0.75,0.86,0.75
0.75,0.80,0.80,0.71
0.73,0.74,0.79,0.70
0.76,0.71,0.76,0.71
0.75,0.71,0.75,0.71
0.79,0.72,0.79,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.65,0.70,0.65
0.65,0.67,0.79,0.65
0.78,0.65,0.78,0.45
0.62,0.60,0.62,0.60
0.60,0.69,0.69,0.60
0.60,0.62,0.62,0.60
0.60,0.66,0.66,0.60
0.60,0.60,0.60,0.60
0.60,0.68,0.68,0.60
0.63,0.69,0.69,0.63
0.64,0.64,0.64,0.64
0.61,0.55,0.61,0.55
0.60,0.55,0.60,0.55
0.65,0.60,0.65,0.56
0.60,0.60,0.60,0.60
0.51,0.58,0.58,0.51
0.58,0.60,0.60,0.55
0.59,0.55,0.60,0.54
0.60,0.59,0.60,0.59
0.59,0.59,0.59,0.59
0.59,0.52,0.59,0.51
0.52,0.50,0.57,0.50
0.51,0.72,0.72,0.50
0.71,0.65,0.71,0.52
0.65,0.64,0.65,0.53
0.53,0.63,0.65,0.52
0.63,0.54,0.63,0.51
0.54,0.54,0.54,0.46
0.54,0.54,0.54,0.54
0.45,0.56,0.65,0.45
0.52,0.62,0.63,0.47
0.58,0.54,0.58,0.54
0.52,0.52,0.52,0.52
0.50,0.50,0.50,0.48
0.51,0.51,0.63,0.51
0.52,0.51,0.52,0.48
0.51,0.47,0.51,0.47
0.47,0.47,0.47,0.47
0.50,0.55,0.65,0.45
0.45,0.51,0.51,0.45
0.45,0.51,0.51,0.45
0.66,0.50,0.66,0.45
0.58,0.50,0.58,0.45
0.51,0.47,0.51,0.47
0.47,0.47,0.50,0.47
0.51,0.52,0.58,0.50
0.52,0.58,0.58,0.48
0.48,0.58,0.58,0.48
0.56,0.52,0.56,0.51
0.60,0.60,0.60,0.60
0.52,0.55,0.55,0.50
0.50,0.51,0.55,0.50
0.53,0.51,0.53,0.51
0.51,0.51,0.59,0.51
0.52,0.54,0.54,0.52
0.59,0.59,0.59,0.59
0.59,0.66,0.66,0.55
0.66,0.65,0.66,0.57
0.66,0.65,0.66,0.57
0.59,0.65,0.65,0.59
0.66,0.64,0.66,0.59
0.64,0.64,0.66,0.56
0.64,0.66,0.66,0.53
0.66,0.66,0.66,0.54
0.53,0.63,0.63,0.53
0.63,0.63,0.63,0.53
0.53,0.68,0.68,0.53
0.58,0.71,0.71,0.58
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.59,0.59,0.70,0.59
0.55,0.66,0.66,0.55
0.70,0.65,0.70,0.55
0.64,0.63,0.64,0.56
0.64,0.67,0.69,0.57
0.70,0.65,0.70,0.57
0.57,0.60,0.60,0.57
0.55,0.70,0.70,0.55
0.70,0.70,0.70,0.70
0.63,0.64,0.70,0.55
0.60,0.65,0.70,0.54
0.54,0.64,0.64,0.54
0.59,0.64,0.64,0.59
0.64,0.68,0.70,0.61
0.80,0.65,0.80,0.61
0.60,0.70,0.70,0.60
0.65,0.70,0.70,0.63
0.70,0.70,0.70,0.59
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.64,0.67,0.68,0.64
0.60,0.69,0.69,0.60
0.56,0.68,0.68,0.56
0.69,0.68,0.69,0.58
0.69,0.67,0.69,0.60
0.59,0.66,0.67,0.59
0.59,0.60,0.69,0.59
0.60,0.60,0.60,0.60
0.65,0.67,0.69,0.56
0.68,0.67,0.68,0.56
0.57,0.70,0.70,0.57
0.68,0.68,0.68,0.68
0.70,0.70,0.70,0.68
0.70,0.70,0.70,0.63
0.70,0.69,0.70,0.63
0.70,0.69,0.70,0.63
0.63,0.70,0.70,0.63
0.65,0.65,0.70,0.65
0.65,0.60,0.65,0.57
0.60,0.60,0.60,0.60
0.57,0.60,0.60,0.55
0.55,0.65,0.65,0.55
0.65,0.65,0.65,0.65
0.70,0.74,0.74,0.65
0.60,0.73,0.74,0.60
0.74,0.73,0.74,0.70
0.74,0.73,0.74,0.62
0.73,0.73,0.73,0.73
0.72,0.72,0.72,0.72
0.63,0.69,0.72,0.56
0.66,0.65,0.66,0.65
0.60,0.69,0.70,0.60
0.65,0.70,0.70,0.65
0.70,0.70,0.70,0.66
0.70,0.70,0.70,0.70
0.62,0.69,0.69,0.62
0.70,0.70,0.70,0.62
0.69,0.69,0.69,0.69
0.63,0.69,0.69,0.60
0.60,0.68,0.68,0.60
0.69,0.68,0.69,0.57
0.70,0.68,0.70,0.57
0.68,0.68,0.68,0.64
0.57,0.57,0.68,0.54
0.58,0.59,0.60,0.57
0.57,0.67,0.67,0.54
0.68,0.66,0.68,0.55
0.55,0.68,0.68,0.55
0.68,0.68,0.68,0.68
0.56,0.65,0.65,0.56
0.56,0.62,0.65,0.52
0.60,0.67,0.68,0.60
0.60,0.60,0.64,0.60
0.64,0.65,0.65,0.55
0.56,0.56,0.57,0.56
0.61,0.60,0.61,0.57
0.60,0.62,0.62,0.60
0.68,0.62,0.68,0.60
0.61,0.63,0.63,0.61
0.62,0.60,0.65,0.55
0.55,0.60,0.60,0.55
0.55,0.59,0.59,0.55
0.59,0.59,0.59,0.59
0.56,0.55,0.56,0.53
0.56,0.59,0.59,0.56
0.55,0.55,0.55,0.55
0.58,0.65,0.65,0.58
0.59,0.64,0.65,0.59
0.64,0.55,0.64,0.50
0.54,0.58,0.58,0.48
0.62,0.61,0.62,0.60
0.64,0.61,0.64,0.55
0.64,0.61,0.64,0.61
0.63,0.60,0.63,0.55
0.63,0.63,0.63,0.63
0.56,0.63,0.64,0.56
0.63,0.85,0.85,0.62
0.76,0.75,0.85,0.75
0.75,0.76,0.78,0.75
0.75,0.75,0.85,0.75
0.85,0.77,0.85,0.75
0.75,0.79,0.79,0.75
0.79,0.83,0.85,0.75
0.85,0.76,0.99,0.76
0.89,0.76,0.90,0.73
0.78,0.76,0.78,0.75
0.76,0.80,0.88,0.76
0.80,0.79,0.80,0.79
0.76,0.77,0.79,0.75
0.77,0.84,0.84,0.77
0.87,0.73,0.87,0.60
0.85,0.80,0.85,0.80
0.80,0.78,0.80,0.78
0.78,0.80,0.80,0.71
0.80,0.80,0.80,0.80
0.80,0.80,0.80,0.80
0.77,0.80,0.80,0.77
0.80,0.80,0.80,0.80
0.73,0.80,0.80,0.73
0.80,0.80,0.80,0.75
0.80,0.80,0.80,0.75
0.77,0.80,0.80,0.77
0.80,0.84,0.85,0.80
0.85,0.84,0.85,0.80
0.85,0.83,0.85,0.80
0.80,0.84,0.84,0.80
0.80,0.80,0.80,0.80
0.83,0.82,0.83,0.80
0.80,0.79,0.80,0.79
0.79,0.78,0.79,0.78
0.78,0.78,0.78,0.76
0.78,0.78,0.78,0.78
0.78,0.78,0.78,0.78
0.78,0.76,0.78,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.76,0.76,0.76,0.76
0.75,0.75,0.75,0.75
0.75,0.70,0.75,0.70
0.70,0.66,0.70,0.66
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.70,0.68,0.70,0.68
0.70,0.65,0.70,0.65
0.65,0.67,0.67,0.65
0.65,0.65,0.65,0.65
0.65,0.67,0.68,0.65
0.68,0.68,0.68,0.68
0.68,0.68,0.68,0.68
0.65,0.67,0.67,0.65
0.67,0.70,0.70,0.67
0.75,0.77,0.77,0.75
0.77,0.77,0.77,0.77
0.77,0.77,0.77,0.77
0.78,0.78,0.80,0.78
0.78,0.78,0.78,0.78
0.80,0.80,0.80,0.80
0.77,0.70,0.77,0.70
0.63,0.76,0.76,0.63
0.80,0.77,0.80,0.77
0.71,0.70,0.71,0.70
0.63,0.75,0.80,0.63
0.75,0.65,0.75,0.65
0.65,0.65,0.65,0.65
0.70,0.67,0.70,0.67
0.65,0.70,0.70,0.65
0.70,0.70,0.70,0.70
0.65,0.70,0.70,0.65
0.70,0.70,0.70,0.65
0.65,0.65,0.65,0.65
0.70,0.70,0.70,0.65
0.65,0.69,0.70,0.65
0.63,0.62,0.63,0.61
0.62,0.63,0.63,0.62
0.63,0.63,0.63,0.63
0.63,0.63,0.63,0.63
0.70,0.70,0.70,0.70
0.63,0.70,0.70,0.63
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.63
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.70,0.70,0.70
0.70,0.69,0.70,0.60
0.69,0.69,0.69,0.60
0.69,0.69,0.69,0.69
0.69,0.69,0.69,0.55
0.55,0.65,0.65,0.55
0.69,0.60,0.69,0.55
0.60,0.59,0.60,0.52
0.58,0.57,0.58,0.52
0.56,0.63,0.63,0.53
0.64,0.65,0.65,0.55
0.65,0.65,0.65,0.65
0.65,0.65,0.65,0.65
0.54,0.58,0.60,0.54
0.60,0.68,0.68,0.54
0.51,0.63,0.63,0.51
0.63,0.63,0.63,0.55
0.63,0.63,0.63,0.52
0.63,0.63,0.63,0.52
0.62,0.63,0.63,0.62
0.63,0.61,0.63,0.55
0.57,0.61,0.61,0.57
0.55,0.55,0.59,0.54
0.59,0.59,0.59,0.58
0.58,0.56,0.58,0.54
0.57,0.69,0.69,0.57
0.69,0.69,0.74,0.69
0.65,0.73,0.73,0.65
0.72,0.73,0.73,0.66
0.73,0.70,0.73,0.61
0.68,0.70,0.70,0.68
0.70,0.70,0.70,0.70
0.65,0.69,0.69,0.65
0.69,0.64,0.69,0.64
0.64,0.63,0.66,0.60
0.62,0.60,0.63,0.60
0.59,0.60,0.60,0.59
0.59,0.59,0.59,0.59
0.56,0.59,0.59,0.56
0.59,0.59,0.59,0.55
0.60,0.57,0.60,0.55
0.55,0.57,0.57,0.54
