CEO,CNOOC Limited Common Stock,NASDAQ
168.19,164.07,168.35,162.43
163.99,163.19,164.99,160.93
157.05,159.19,160.83,155.27
163.50,161.86,163.99,160.36
163.55,162.20,163.71,160.35
165.41,165.16,166.18,164.26
165.96,167.48,169.28,165.18
169.04,168.00,169.40,167.25
167.18,165.23,168.88,164.00
162.49,163.66,164.86,161.42
166.33,166.43,166.52,163.71
168.89,168.43,170.60,167.73
170.21,169.53,170.77,168.94
168.34,167.28,168.80,166.02
174.75,176.03,176.18,173.66
175.63,175.61,176.70,174.17
174.24,174.95,175.39,173.76
175.99,177.03,177.42,175.69
178.27,178.43,179.86,177.41
178.83,178.06,179.80,177.77
179.32,178.39,179.32,177.71
179.12,178.87,180.55,178.31
183.47,183.45,184.60,182.50
184.00,182.16,184.12,181.19
182.08,183.15,183.17,181.24
182.83,183.32,183.48,180.40
181.38,179.76,181.59,179.42
183.32,180.01,183.32,179.37
180.00,179.84,181.18,178.19
182.51,184.50,185.67,182.51
184.36,182.96,184.64,181.83
181.76,182.31,182.54,181.00
180.83,178.48,180.83,177.87
178.80,177.77,179.66,177.50
178.77,180.29,181.24,177.87
180.65,180.69,182.22,178.87
183.50,184.72,184.74,182.60
187.25,188.27,188.99,185.25
188.23,187.90,188.52,186.83
187.90,188.52,189.23,186.26
190.03,191.70,192.85,189.47
192.94,192.84,193.12,191.65
193.40,197.60,199.65,193.40
199.55,198.28,201.40,196.01
200.00,199.99,200.93,199.58
201.00,202.84,203.00,200.03
202.63,199.67,202.65,199.01
197.37,195.25,197.84,195.25
199.52,202.68,203.99,198.21
200.30,199.90,200.87,197.51
198.76,200.50,200.94,198.12
201.42,200.75,202.47,199.33
202.00,202.34,202.63,201.14
204.22,203.35,205.62,202.65
207.60,205.64,207.83,204.12
208.73,209.75,210.54,207.91
210.65,211.20,211.49,210.07
208.59,209.73,210.39,208.10
208.15,206.26,208.36,205.56
207.59,208.58,209.59,207.36
210.02,207.70,210.02,207.24
206.81,206.56,207.68,206.01
206.22,210.87,210.87,204.65
208.25,209.41,209.65,206.48
209.41,205.46,209.41,205.25
206.26,204.96,207.50,204.95
203.24,203.78,204.79,202.53
203.92,203.83,205.23,203.14
203.45,202.83,204.28,202.03
204.66,203.97,205.19,203.14
202.88,201.80,203.46,200.42
202.00,203.55,204.09,201.89
202.30,203.38,203.56,200.85
205.25,204.02,205.74,200.24
205.88,206.80,206.99,205.80
203.94,204.10,205.31,203.43
206.01,203.60,206.88,203.20
203.00,201.73,203.00,200.50
201.30,203.57,203.64,200.67
203.38,208.42,208.42,203.07
206.63,208.01,208.51,206.00
206.47,204.92,206.72,204.49
207.18,207.89,208.50,206.71
206.39,207.59,207.99,205.24
208.50,208.98,209.00,207.13
206.46,206.49,206.78,205.57
206.80,206.80,208.36,206.02
199.61,199.39,200.19,197.75
198.20,196.00,198.20,195.06
195.64,195.50,196.52,194.83
197.05,196.72,198.40,195.70
198.05,199.46,199.75,197.54
202.60,201.20,204.46,200.33
203.49,202.31,204.73,201.80
203.11,201.96,203.24,200.46
202.35,201.29,202.35,200.30
199.00,196.70,199.00,196.57
199.05,198.73,200.98,198.01
198.41,196.04,199.66,195.58
195.17,199.37,199.70,195.02
199.20,198.63,200.02,197.64
196.95,194.76,196.95,193.96
191.91,194.07,194.52,190.00
193.00,195.54,195.88,192.60
198.50,201.27,202.35,198.50
203.68,205.63,206.65,203.36
206.99,205.73,206.99,204.42
203.67,202.00,204.74,201.27
202.21,203.00,203.79,202.21
202.93,202.56,203.00,201.51
202.68,200.26,203.50,199.93
200.70,201.69,202.26,200.33
201.42,202.29,202.87,200.68
204.30,204.68,204.98,203.15
204.68,203.80,205.99,203.54
204.35,204.14,205.02,202.92
202.09,202.91,204.40,201.27
202.88,201.09,202.88,200.60
201.49,202.62,203.78,201.08
201.25,200.36,201.25,199.40
201.30,202.55,202.74,201.15
200.94,195.61,200.94,195.21
195.85,194.87,195.98,194.12
194.60,194.64,194.87,193.01
190.63,189.83,191.93,189.55
183.61,183.17,184.16,182.67
183.99,186.39,187.03,182.41
183.26,183.30,184.00,182.01
182.62,185.20,185.96,182.62
184.40,184.05,185.28,183.25
184.94,185.68,186.24,183.83
187.00,185.14,187.00,184.10
185.52,186.81,186.81,184.81
184.42,184.77,185.32,183.83
186.14,187.66,187.69,185.44
185.31,182.92,185.35,182.55
180.71,178.50,181.67,177.26
179.00,177.21,179.42,177.21
177.00,177.35,177.62,176.28
179.65,180.90,181.39,178.64
179.97,179.00,180.00,178.36
178.15,178.42,179.32,177.26
178.61,176.82,179.05,176.58
179.38,179.54,179.99,178.33
179.22,178.77,180.00,178.53
178.23,177.76,178.43,177.06
178.19,178.29,178.80,178.04
169.11,168.70,169.85,166.55
166.00,167.51,167.97,165.48
164.36,162.72,164.54,161.42
163.88,159.71,163.88,159.37
158.00,156.74,158.41,155.63
157.06,158.00,158.50,156.66
156.27,154.92,156.65,154.02
156.51,155.23,156.51,155.02
154.28,154.03,155.18,153.50
154.02,151.98,154.50,151.72
149.75,152.24,152.55,149.02
149.18,149.65,150.24,147.88
150.65,152.61,152.86,150.00
156.20,157.11,157.73,155.20
157.30,154.96,157.87,154.27
162.42,165.73,166.23,162.41
167.93,165.48,167.93,164.74
162.47,164.19,164.28,162.47
164.66,164.88,165.95,164.14
165.07,163.76,165.07,163.21
162.10,162.00,163.15,161.21
160.03,160.07,160.41,159.01
160.75,161.30,162.02,160.35
159.26,159.98,161.00,158.72
161.00,159.36,161.00,158.50
161.47,160.87,162.34,160.44
163.50,163.95,164.59,163.25
164.20,163.43,164.89,162.64
161.12,161.59,162.25,160.24
163.47,163.49,163.74,162.01
159.63,160.32,160.33,158.51
161.81,162.53,163.48,161.69
161.55,160.52,161.55,159.39
156.00,156.93,156.98,155.00
152.70,150.72,153.00,150.52
150.52,150.99,151.38,149.67
150.00,147.88,150.50,147.24
149.61,149.27,150.79,148.62
149.59,149.29,150.57,149.05
150.23,150.01,151.36,149.56
152.22,151.07,153.12,150.73
150.00,150.47,151.50,148.76
154.67,154.05,156.27,153.71
157.45,156.17,158.79,155.00
155.39,156.20,156.74,154.60
156.46,155.25,157.20,155.23
157.75,158.55,159.10,156.84
155.36,153.11,156.39,152.42
151.00,151.81,151.99,150.01
151.30,151.72,151.84,150.57
151.50,152.40,152.47,150.85
152.60,152.48,152.60,151.07
156.19,155.68,157.92,155.55
157.95,157.00,158.25,156.56
161.63,161.62,164.03,161.05
163.56,163.99,164.01,161.96
164.87,164.81,166.46,164.51
164.52,163.91,165.09,163.66
167.47,166.70,167.51,166.18
163.55,163.63,164.00,161.55
164.76,164.80,165.45,163.96
165.74,166.41,166.97,165.40
165.60,165.63,166.38,164.82
166.96,165.94,166.96,165.39
164.90,163.48,164.90,162.81
163.88,162.44,163.89,161.51
160.59,161.36,161.66,160.14
163.28,163.00,163.55,162.52
166.00,165.77,167.89,165.63
165.44,165.19,165.44,164.11
164.17,164.68,165.29,164.01
164.40,164.62,165.15,163.53
162.74,162.77,163.30,162.30
162.57,163.59,164.34,162.57
162.24,163.33,163.90,162.09
165.00,164.89,165.70,164.44
165.83,165.77,165.95,165.25
166.99,167.41,167.92,166.67
168.59,169.85,170.64,168.50
171.08,170.34,171.64,170.25
169.00,169.98,170.00,168.55
170.68,171.30,171.77,170.56
171.43,171.28,171.82,170.59
170.62,170.02,170.62,169.51
173.33,173.31,173.89,172.86
175.25,176.11,176.83,174.82
179.00,176.81,179.63,176.35
178.56,176.72,179.23,176.12
178.10,177.40,178.76,177.20
176.23,176.65,176.69,175.36
173.50,171.22,173.71,171.02
173.02,173.57,174.00,172.65
171.46,172.45,172.95,171.00
171.70,170.97,171.72,170.43
171.98,170.76,172.58,168.95
171.10,170.32,171.72,170.32
172.15,172.25,172.96,171.29
175.17,174.15,175.56,174.06
173.24,173.08,174.02,172.75
175.50,175.01,175.95,174.41
178.35,178.31,178.87,177.38
179.44,178.17,179.58,177.82
179.19,179.70,179.94,179.05
180.61,182.13,182.26,179.62
181.93,182.14,182.50,181.52
181.55,181.09,181.84,180.16
177.81,177.59,178.41,177.10
175.38,173.73,176.52,173.19
173.41,174.27,174.40,173.01
178.31,178.51,178.81,177.41
178.35,179.44,179.44,177.81
179.19,179.29,179.63,178.82
179.41,180.56,180.66,179.41
181.56,181.76,182.22,181.11
181.23,182.34,182.49,180.55
176.00,176.33,176.33,174.91
175.43,175.65,176.02,174.50
173.84,174.19,174.85,173.62
171.58,174.20,174.47,170.51
173.00,172.53,173.20,172.12
173.39,174.39,174.71,173.39
173.59,173.79,174.55,172.68
174.62,176.34,176.40,174.62
174.78,173.86,175.57,173.60
174.26,174.49,174.90,173.91
174.35,175.27,175.53,174.00
177.38,178.67,179.53,177.11
179.45,178.80,179.89,178.71
179.86,180.35,180.89,179.51
180.52,182.00,182.63,180.52
180.54,181.47,181.47,179.44
179.65,178.65,179.75,178.19
181.41,179.15,181.60,178.19
178.63,176.67,178.63,176.22
177.80,178.14,179.28,176.63
181.96,182.66,182.71,180.55
180.93,179.64,181.00,178.48
179.41,179.44,180.17,178.71
180.26,178.50,180.26,177.65
183.89,184.55,184.59,182.75
185.52,185.50,186.42,185.11
184.77,185.76,185.92,183.91
187.84,187.25,188.41,186.74
189.66,186.59,189.66,185.52
189.46,188.83,189.68,187.34
195.49,198.80,198.80,195.00
198.90,198.24,199.37,197.23
195.11,195.89,196.25,194.82
196.35,195.07,196.43,194.67
194.30,194.86,195.05,193.38
197.59,198.55,198.61,197.06
199.40,198.50,199.48,198.36
196.32,196.45,196.58,195.32
195.82,194.51,196.37,194.22
201.96,200.10,201.96,199.30
200.08,195.77,200.08,195.46
202.33,201.50,202.33,200.36
201.67,199.16,201.88,198.43
199.10,199.83,199.91,198.64
200.85,199.02,200.89,198.41
199.90,198.76,199.96,198.03
190.77,191.76,192.02,189.94
187.86,189.12,189.96,187.79
184.57,183.57,184.96,182.94
182.03,181.28,183.00,181.12
182.67,185.20,186.71,182.67
186.14,184.81,186.29,184.39
184.69,184.12,184.69,183.40
182.07,180.35,182.10,180.17
181.32,180.44,181.62,179.39
179.39,179.54,180.37,179.08
182.11,183.09,184.06,181.50
179.40,177.21,179.60,176.83
178.62,178.91,179.92,177.96
174.00,174.15,174.57,173.51
171.44,172.54,173.17,171.01
171.61,169.02,172.01,168.30
169.17,168.32,169.34,165.32
168.53,167.76,169.02,166.80
171.83,171.40,172.26,170.67
173.61,171.14,173.71,171.14
172.09,173.82,174.25,169.96
173.35,170.74,173.35,170.49
165.97,164.19,167.01,164.19
166.07,165.30,168.19,165.27
161.43,160.71,163.66,160.25
158.17,158.24,158.56,154.50
153.69,155.76,157.20,152.75
161.16,162.04,162.99,160.44
160.82,161.54,162.50,160.66
161.45,162.78,163.35,161.17
162.49,160.69,163.71,160.41
161.33,161.05,161.84,160.32
161.29,160.71,162.03,160.17
158.59,158.00,158.60,157.00
159.68,162.42,162.71,159.01
161.10,155.55,161.69,154.07
154.38,153.78,155.00,153.23
155.65,156.37,156.69,154.85
156.98,154.02,157.35,153.75
154.09,154.37,154.60,153.01
150.70,153.27,154.12,150.70
153.12,152.75,153.12,151.25
152.70,153.63,154.08,152.38
154.43,152.56,155.52,152.10
152.83,152.47,153.22,151.51
153.66,151.31,153.66,150.91
151.31,149.62,151.31,148.41
151.49,152.67,152.74,150.63
152.30,150.35,152.83,149.00
147.30,147.35,147.79,146.43
146.50,146.72,147.70,145.80
147.90,149.19,149.52,147.87
157.05,157.57,158.04,155.50
157.59,155.71,157.79,155.55
157.54,153.30,157.55,152.05
155.50,154.75,155.82,154.17
147.65,143.93,147.70,142.54
140.01,140.97,141.21,139.34
140.70,139.57,141.92,139.10
135.36,137.39,139.18,135.36
141.20,140.14,141.51,138.89
138.89,137.92,139.21,137.45
135.77,133.31,136.15,133.15
130.49,131.07,131.79,129.28
131.65,128.66,131.65,127.84
129.18,128.15,130.60,127.94
128.48,126.96,128.93,126.11
129.90,126.70,131.22,126.00
125.10,126.93,129.96,124.16
127.42,131.59,133.82,127.42
132.50,131.08,132.97,129.10
132.00,135.94,136.81,131.27
137.06,134.41,137.80,134.03
134.97,136.69,137.29,134.21
136.50,135.38,137.43,133.94
139.90,139.00,140.67,138.64
138.35,137.27,139.30,137.27
134.98,134.50,135.21,133.23
134.49,135.44,136.75,133.30
136.68,135.77,136.95,134.37
135.32,132.79,136.24,131.75
132.26,129.73,132.29,128.86
134.15,133.97,135.35,133.03
135.05,135.88,136.94,134.86
136.65,136.18,137.13,135.09
136.14,135.09,136.76,134.36
136.01,136.15,136.87,133.78
134.18,135.35,135.61,131.93
136.00,134.00,136.72,133.78
133.54,137.24,137.24,131.34
136.49,136.68,137.06,134.78
136.38,138.02,139.01,135.97
138.25,138.87,138.98,136.09
137.81,138.00,139.36,137.18
136.62,137.66,138.66,136.61
134.85,135.96,136.74,134.85
134.66,131.90,134.66,131.61
132.15,132.00,132.66,130.27
131.00,133.15,134.18,130.66
134.41,136.22,136.30,134.27
138.72,143.79,144.98,138.13
144.99,143.01,145.95,142.41
142.19,142.82,143.19,141.49
140.80,140.68,142.53,140.52
141.30,142.28,143.59,141.30
142.64,140.50,142.64,139.44
139.06,139.27,139.85,137.95
139.81,140.05,141.45,139.39
142.67,143.19,143.66,141.94
143.49,145.22,146.00,141.90
145.45,145.82,146.88,145.01
143.84,144.78,146.34,143.68
144.63,145.09,145.11,143.67
141.92,141.77,142.61,140.63
142.45,142.35,143.21,141.86
141.78,141.52,141.91,140.26
142.97,141.73,143.74,140.99
142.87,143.90,145.20,142.40
143.44,142.95,143.56,142.40
142.79,142.96,143.40,141.94
141.25,141.40,141.70,139.71
140.89,139.99,140.89,139.84
139.95,138.96,140.55,137.81
139.96,139.38,140.53,138.92
135.87,133.73,136.01,133.67
134.22,133.66,134.28,132.50
134.79,132.69,135.57,132.37
132.31,131.28,132.72,130.50
133.08,132.67,133.08,131.09
130.93,132.77,133.18,130.73
132.85,137.23,138.22,132.84
135.45,135.74,136.30,134.98
136.44,136.67,138.08,136.32
135.49,134.38,136.08,134.30
134.07,133.98,134.42,133.51
134.91,134.87,135.91,134.12
135.47,134.81,135.81,134.10
138.90,141.30,143.50,138.90
139.80,142.32,142.82,139.37
140.30,141.82,143.55,140.30
143.00,144.76,145.27,143.00
145.76,145.38,145.84,144.44
146.64,147.81,148.44,146.22
148.55,148.55,149.50,147.82
154.03,154.35,156.21,153.49
155.78,159.13,159.20,154.77
157.77,158.75,158.86,156.62
159.03,156.73,159.38,156.36
159.53,161.16,161.77,158.91
165.59,167.82,168.20,164.78
171.69,172.88,173.74,169.59
168.35,168.60,169.04,166.55
166.96,168.06,169.80,166.46
170.13,169.34,171.28,168.98
168.79,168.24,169.33,167.89
168.33,168.70,168.93,167.53
168.75,168.16,169.13,167.34
172.42,174.88,175.60,171.88
172.59,172.64,173.08,170.82
169.00,172.29,172.52,168.24
169.36,171.25,171.81,169.11
171.59,171.09,171.74,169.32
170.49,170.96,171.65,170.08
169.92,168.68,170.78,168.31
169.88,168.27,170.57,167.56
167.24,165.02,167.25,164.33
164.78,166.28,167.24,164.23
166.37,164.73,166.51,164.55
164.32,165.57,165.84,163.67
165.29,163.87,165.76,163.39
162.24,160.85,162.83,160.67
162.00,163.86,164.31,161.76
160.03,160.06,160.37,158.72
160.05,158.74,160.30,158.05
158.77,158.98,159.59,158.42
162.04,161.15,162.30,160.70
164.27,164.65,165.29,164.18
165.12,162.43,165.12,161.74
162.85,163.00,163.82,161.61
159.65,159.00,159.65,157.53
157.13,156.00,157.47,155.70
156.24,155.75,156.59,155.39
152.35,153.56,154.32,152.15
155.94,156.00,156.25,155.13
154.70,152.94,154.70,151.91
150.83,151.34,152.62,150.21
151.99,151.31,152.06,150.81
151.88,151.93,152.64,151.41
150.40,151.85,152.25,150.07
151.91,151.46,152.24,150.18
151.68,151.28,151.68,150.86
149.75,149.28,150.49,148.88
145.85,145.79,145.98,144.43
144.42,143.85,144.91,142.81
142.31,142.94,143.25,141.96
142.44,141.72,142.97,141.68
143.01,143.22,143.82,142.35
144.86,145.99,146.22,144.85
147.61,147.96,148.50,147.13
147.33,144.73,147.33,144.59
142.01,142.62,144.03,142.01
140.79,140.15,142.01,140.13
142.27,141.92,142.32,140.81
141.76,139.45,141.76,139.15
140.71,140.78,142.37,140.50
138.53,137.69,139.38,137.41
134.21,135.13,135.48,130.90
125.80,126.19,129.20,125.73
128.92,129.30,130.51,128.72
131.67,131.29,131.67,130.00
132.20,131.62,132.40,131.40
129.82,130.63,131.18,129.42
130.13,129.04,130.35,128.86
130.61,130.92,131.30,130.23
131.50,131.10,131.60,130.02
130.17,129.58,130.21,128.65
129.33,129.26,130.48,128.79
128.78,128.26,128.96,127.98
128.27,128.27,128.78,127.18
126.96,124.98,127.05,124.40
120.50,119.92,121.17,118.75
124.57,126.16,126.75,123.56
125.30,127.64,128.11,124.76
126.01,125.91,126.30,124.82
124.50,122.65,124.67,122.54
121.89,120.89,122.11,120.59
122.05,121.67,122.32,121.06
125.37,124.40,126.21,123.86
123.69,122.74,123.69,122.19
123.78,122.96,124.42,122.37
123.29,125.72,125.83,123.23
126.20,127.88,128.05,125.92
126.90,128.61,128.73,126.54
128.74,127.57,128.81,126.20
126.41,126.81,127.49,126.41
124.77,124.23,124.97,123.75
122.44,122.61,123.44,121.90
121.45,120.16,121.64,118.88
117.59,116.07,117.80,115.66
113.90,111.04,114.32,111.00
99.63,101.16,105.93,98.05
105.42,99.87,106.01,99.51
104.20,106.13,106.30,103.05
118.25,123.06,123.36,117.68
119.60,121.01,121.80,119.41
123.35,125.22,125.38,121.43
117.77,114.38,118.15,114.00
114.64,115.17,115.23,112.05
115.34,115.62,118.49,115.19
112.99,110.35,112.99,109.90
114.16,114.58,115.46,113.02
117.72,114.27,118.41,113.42
113.14,113.03,114.34,112.15
110.17,110.10,110.68,109.09
109.66,109.75,110.10,109.04
109.88,111.19,111.60,109.59
112.70,114.26,114.38,112.70
112.26,111.33,113.45,110.71
109.55,108.10,109.79,107.55
108.04,108.29,108.81,107.24
107.15,107.05,107.61,105.74
104.70,102.53,105.00,102.34
101.21,101.44,101.98,100.10
104.03,101.70,104.60,101.56
101.08,100.04,101.30,99.84
97.72,98.91,100.00,97.40
102.01,103.08,103.33,101.45
104.02,103.68,104.43,102.72
103.68,108.00,108.14,103.65
107.50,108.38,109.38,107.45
108.70,111.58,111.83,108.69
121.38,119.37,122.61,117.52
116.65,120.32,120.73,115.32
119.66,118.00,120.61,117.52
121.08,117.74,121.22,117.25
116.36,115.98,118.16,115.66
117.44,117.18,117.91,116.25
119.93,121.10,121.16,116.78
119.13,120.40,120.73,117.70
118.67,117.93,118.69,117.25
117.56,118.05,119.00,116.88
117.27,115.33,117.55,115.01
115.89,117.22,117.46,115.89
116.50,117.02,117.44,115.59
114.61,113.16,114.67,113.01
111.88,111.29,111.88,110.13
111.73,114.02,115.41,111.30
113.88,115.53,115.70,113.41
113.04,113.68,114.34,111.91
111.24,112.76,113.08,110.81
113.67,116.15,117.29,113.67
119.38,118.02,120.99,117.49
117.90,117.33,119.51,117.21
114.76,114.64,115.15,113.30
112.89,111.46,114.12,110.77
110.99,110.70,111.40,110.05
109.67,107.42,110.03,107.13
109.76,108.18,110.64,108.01
106.16,105.37,106.49,104.75
104.82,108.15,108.36,104.59
108.15,107.01,108.58,106.81
105.65,105.69,105.91,103.95
106.85,107.16,107.81,106.57
110.13,109.36,110.71,108.79
109.78,108.68,110.00,108.29
109.45,110.92,112.09,109.45
112.91,112.62,113.57,112.13
110.39,107.83,110.60,107.75
111.19,110.85,111.41,109.83
112.98,113.21,113.98,112.43
113.17,109.95,113.29,109.50
114.09,112.96,114.53,112.37
115.12,115.05,115.39,113.60
109.97,106.64,110.15,106.09
105.04,106.06,107.12,104.25
107.41,107.11,109.59,105.97
104.64,104.29,105.68,104.14
101.00,99.33,101.17,99.09
99.88,100.75,101.12,99.01
103.43,103.81,104.35,102.97
103.96,104.25,105.00,102.79
103.17,100.95,103.25,100.61
100.92,102.22,102.27,100.38
102.24,101.56,102.28,100.53
101.28,102.23,102.50,100.60
104.37,109.60,109.66,104.37
108.64,108.65,109.85,108.50
107.31,106.11,107.53,105.27
107.45,107.20,108.02,106.47
105.24,104.38,105.83,104.32
103.24,104.38,104.84,103.00
103.06,103.18,103.68,101.59
103.50,102.91,103.50,102.13
101.25,100.31,101.67,100.00
97.79,97.49,100.69,97.22
97.22,95.38,97.63,95.06
95.50,93.68,95.78,92.79
94.40,92.00,94.43,90.91
94.57,91.70,95.74,91.01
92.78,94.78,94.95,91.37
88.41,89.17,89.66,87.72
90.32,88.52,90.80,87.60
84.37,85.34,86.22,82.28
84.22,87.70,88.50,83.90
91.78,92.78,93.08,90.88
92.20,90.66,93.13,90.46
90.08,91.83,92.25,88.69
91.12,92.86,94.98,90.71
95.33,95.16,97.37,94.44
99.46,101.57,101.82,98.58
96.72,96.71,97.40,95.59
94.73,94.00,95.22,93.54
94.57,98.00,98.23,92.09
99.08,97.59,100.58,96.82
100.12,98.61,100.48,97.87
96.53,96.30,97.12,94.54
94.22,94.65,95.79,93.56
94.48,95.26,97.69,94.10
92.88,95.09,95.71,92.30
97.19,100.41,100.60,97.04
101.98,101.60,102.74,100.70
102.48,105.66,106.58,102.34
106.46,104.40,106.50,104.13
103.14,103.67,103.87,101.90
106.01,108.08,108.22,105.73
106.73,103.85,106.73,103.51
101.37,104.27,104.92,100.38
101.56,103.78,103.88,100.80
106.77,105.98,107.69,105.32
104.90,105.10,105.92,104.14
106.78,109.58,109.84,106.17
109.26,113.25,113.31,109.20
112.59,113.94,114.66,112.06
117.19,120.17,120.93,116.62
118.67,121.86,122.21,118.61
119.41,116.37,119.99,116.14
117.00,117.73,118.66,116.47
117.98,116.39,118.36,114.26
119.11,120.95,121.10,119.11
116.46,116.78,117.46,115.41
114.04,115.01,115.11,113.10
113.03,116.95,117.02,112.57
117.57,119.32,119.84,116.67
118.91,117.70,119.34,117.51
117.42,116.58,117.98,115.90
115.54,116.06,116.78,115.45
117.05,114.16,117.35,114.00
114.48,115.79,115.90,113.14
116.19,116.80,116.95,114.66
115.02,117.30,117.50,113.96
118.31,117.49,119.84,117.25
118.04,117.06,119.46,116.95
112.60,113.67,114.13,111.92
113.68,111.41,114.58,111.07
110.25,110.58,111.65,110.09
110.87,113.97,114.17,109.30
112.41,111.56,112.98,110.90
116.03,115.65,116.74,115.32
118.15,117.92,119.03,117.71
118.51,121.61,122.76,117.83
125.82,125.27,126.12,124.29
125.06,124.90,125.09,124.04
123.41,122.49,123.84,122.18
122.99,125.24,125.68,122.55
125.50,127.75,127.81,125.43
125.31,127.16,128.43,124.70
130.11,128.65,130.36,128.06
128.73,129.12,130.75,128.25
129.19,127.43,129.56,126.93
128.00,129.24,129.33,127.54
129.00,129.94,130.24,127.76
122.88,125.70,128.35,122.39
124.94,123.43,125.13,122.01
123.41,123.02,124.05,121.88
120.87,118.99,120.87,118.94
117.48,116.10,118.03,115.17
117.97,117.38,118.78,116.47
114.89,116.41,117.30,114.54
114.34,113.16,114.78,112.49
114.42,117.24,117.59,114.42
116.42,117.21,118.50,115.15
117.95,116.53,118.27,115.62
114.85,113.61,115.42,113.02
115.84,117.62,117.98,115.58
117.92,119.17,120.24,117.24
118.44,117.28,119.75,116.82
116.27,115.82,116.38,114.82
116.71,116.70,117.80,116.54
116.43,115.80,116.93,115.52
115.88,116.28,116.32,115.30
118.35,119.53,119.65,118.18
120.60,120.10,121.41,119.84
120.88,120.96,121.26,119.86
119.63,119.44,120.84,118.88
119.57,121.64,121.91,118.73
120.89,122.90,123.01,120.65
123.48,122.33,123.48,121.50
120.37,121.71,122.06,120.35
123.00,125.11,125.30,122.86
126.09,125.75,126.94,125.47
124.52,124.24,125.12,123.95
122.52,120.53,122.64,120.50
119.78,120.26,121.71,119.61
120.37,120.94,121.37,119.41
121.37,120.75,121.99,120.12
117.53,117.75,118.36,115.43
117.51,118.25,118.87,116.91
121.82,121.26,122.31,120.97
122.36,123.71,124.28,121.81
124.67,123.79,125.50,123.72
125.84,127.27,127.30,125.72
118.91,119.16,121.49,118.81
116.49,114.88,116.99,114.00
119.00,120.00,120.19,118.26
121.43,123.09,123.65,120.80
123.88,124.66,125.03,122.80
124.85,126.12,126.57,124.81
123.38,121.82,123.38,120.69
120.76,123.35,123.48,120.66
124.49,121.07,124.70,120.60
123.34,124.42,124.50,123.08
125.50,125.06,125.85,124.64
126.69,127.04,127.98,125.99
126.94,124.88,127.14,124.38
127.14,126.93,127.48,126.52
127.45,126.36,128.14,125.80
126.23,127.31,127.38,125.34
126.42,125.50,126.62,125.18
127.45,128.35,128.40,126.67
128.02,126.39,128.05,125.95
127.43,127.04,127.61,126.30
126.75,125.43,126.94,125.10
125.00,125.36,125.50,124.29
125.39,123.81,125.56,122.92
121.25,118.36,121.42,118.25
118.55,120.39,120.98,118.55
118.00,116.24,118.54,115.77
116.58,115.23,117.17,114.05
114.75,116.85,116.95,114.05
117.25,118.40,119.25,117.25
119.11,119.36,119.50,117.89
119.10,118.86,119.82,118.75
120.57,120.74,121.65,120.29
120.96,119.88,121.75,119.71
120.78,122.16,122.99,120.46
123.69,123.90,124.26,123.54
125.72,126.67,126.73,125.68
125.97,126.03,126.48,125.53
125.28,125.65,125.80,124.27
126.00,126.53,126.60,125.70
125.69,125.69,126.01,125.12
123.91,123.19,124.09,122.91
124.15,124.17,125.45,123.89
121.70,121.34,122.74,121.00
121.80,122.71,123.16,121.64
123.99,123.37,125.85,122.30
122.85,122.92,123.73,122.57
123.17,121.86,123.54,121.40
122.32,120.09,122.62,119.64
120.28,120.64,120.86,119.37
123.12,123.29,123.93,122.38
121.99,123.71,123.73,121.99
124.06,123.58,124.22,123.06
124.30,125.65,125.86,123.53
123.25,121.10,123.70,121.06
120.32,123.25,124.13,120.16
121.72,119.66,121.95,118.65
119.32,118.88,120.95,118.42
119.66,120.81,121.30,119.62
119.32,119.90,120.24,119.12
119.95,118.84,120.25,118.79
119.14,118.77,119.80,118.74
119.72,122.23,122.35,119.67
123.09,122.10,123.30,121.65
121.60,119.73,121.91,119.36
119.78,118.53,120.28,118.50
118.00,118.90,118.98,118.00
119.99,123.23,123.66,118.53
125.53,124.77,126.61,123.94
125.89,126.49,127.19,125.61
125.35,126.67,126.79,124.72
126.91,124.76,126.91,124.41
130.24,131.19,131.85,129.95
135.51,135.73,135.99,134.44
133.90,132.27,133.91,131.49
133.55,135.56,136.16,133.55
133.76,133.00,134.16,132.27
133.00,133.40,133.53,131.57
131.31,132.28,132.64,130.14
134.26,133.46,134.59,133.12
132.92,132.09,132.92,131.51
134.73,134.21,134.98,133.80
135.08,135.78,136.38,134.61
137.19,138.11,138.36,136.72
137.00,137.18,137.53,136.84
138.07,136.75,138.07,135.85
136.79,136.05,137.72,135.92
134.15,129.75,134.26,129.40
131.69,130.79,131.71,130.52
129.66,127.63,130.02,127.32
126.86,125.48,126.98,125.35
128.27,127.10,128.99,125.75
125.93,125.36,126.45,124.03
126.23,125.01,126.70,124.69
123.54,123.74,124.84,123.37
126.61,128.21,128.21,126.54
126.15,127.06,128.16,125.30
124.57,125.89,127.01,124.45
124.86,123.80,124.86,122.87
121.64,121.64,122.50,120.45
121.60,122.45,122.67,120.74
123.58,125.18,125.36,123.51
124.46,124.19,125.28,123.65
125.18,123.93,126.30,123.75
125.71,125.91,126.44,124.73
126.65,127.49,127.54,126.22
131.28,131.78,132.10,130.38
129.99,130.13,130.73,129.12
129.38,128.65,129.74,128.10
129.96,127.76,130.48,127.59
126.33,125.89,126.85,125.54
129.59,132.38,133.57,129.50
134.64,134.66,136.58,133.97
133.97,133.92,135.21,133.04
132.00,131.68,132.72,131.50
