PTR,PetroChina Company Limited Common Stock,NASDAQ
105.57,103.06,105.63,102.40
103.90,103.49,104.20,102.02
100.74,101.47,102.04,99.28
103.13,102.45,103.30,101.82
102.95,103.09,103.48,101.76
103.11,103.58,104.30,102.90
108.12,110.67,111.15,107.21
110.91,110.01,111.25,108.87
113.17,112.72,113.77,111.89
113.49,113.50,114.14,112.12
114.17,113.83,114.24,112.36
114.75,114.01,115.00,113.64
115.55,115.67,116.30,115.15
116.40,116.28,116.90,115.74
119.95,120.57,120.69,119.04
118.96,118.64,119.12,117.60
118.54,117.70,118.68,117.32
117.86,117.74,118.03,116.96
118.63,118.56,119.00,118.18
119.40,119.48,119.84,118.72
119.40,118.65,119.68,118.50
119.27,120.07,120.17,119.24
121.58,121.29,121.80,120.50
119.85,118.16,120.08,117.23
118.16,118.79,118.94,117.63
118.70,118.92,118.92,117.02
118.17,117.22,118.20,116.96
118.41,116.98,118.85,116.42
116.88,116.58,117.32,115.74
117.91,119.11,119.21,117.51
118.56,117.87,118.57,117.34
117.48,116.81,117.48,116.36
116.37,115.20,116.37,114.55
113.70,113.32,113.98,112.75
113.33,114.90,115.30,112.89
114.50,115.27,115.58,113.98
117.64,117.78,118.33,117.35
119.37,119.79,119.97,119.05
119.80,119.54,119.99,118.81
118.42,118.25,118.87,116.62
116.91,116.43,117.11,115.97
115.63,114.44,115.89,114.33
111.79,111.95,113.24,111.14
111.47,110.57,112.20,110.00
111.78,109.98,111.85,109.32
110.34,109.36,110.85,109.15
111.33,111.74,112.41,111.13
111.74,111.74,111.74,111.74
106.34,107.82,108.76,105.29
108.02,107.45,108.67,107.17
108.09,108.80,109.27,107.41
110.06,111.08,111.09,109.56
109.13,109.41,110.51,108.68
111.50,111.30,111.94,111.01
113.00,112.68,113.70,111.93
113.46,114.00,114.00,112.74
114.22,114.51,114.60,113.26
111.45,110.65,111.45,110.23
112.11,111.00,112.18,110.72
111.14,112.40,112.50,111.14
113.90,112.71,114.35,112.55
113.19,112.70,113.66,112.40
113.37,115.23,115.31,112.51
115.24,113.91,115.24,112.38
114.69,112.09,115.15,111.75
113.41,113.20,113.66,112.70
112.35,111.64,112.82,111.60
111.99,111.11,112.00,110.90
111.49,111.87,112.00,110.97
111.61,112.18,112.50,111.50
110.51,109.95,110.65,109.80
110.11,111.47,111.64,110.04
110.26,111.04,111.24,110.10
111.61,110.69,111.96,110.11
111.14,111.72,111.72,110.57
110.51,111.01,111.90,110.10
112.54,111.80,113.88,111.62
114.37,114.40,114.68,113.34
114.77,116.76,116.79,114.41
115.66,116.15,116.58,115.31
115.04,116.85,117.34,115.04
116.13,115.53,116.96,115.50
117.43,118.08,118.24,116.93
116.30,117.10,117.18,115.95
117.37,118.20,118.35,117.37
117.01,117.08,117.52,116.49
118.05,118.46,118.82,117.79
115.67,115.64,116.27,115.16
114.90,114.24,114.90,113.67
113.09,113.70,114.21,112.38
113.63,113.59,114.17,112.94
115.10,113.80,115.10,112.61
115.71,115.47,116.37,114.78
115.17,113.27,115.17,113.27
112.95,113.44,113.53,112.45
113.90,113.30,113.98,112.19
113.55,111.33,113.55,111.25
110.37,111.31,112.39,110.37
111.80,109.76,111.80,109.50
110.92,111.18,111.25,110.31
112.61,112.70,112.92,112.00
112.24,111.06,112.50,110.80
109.55,110.58,110.76,109.54
110.98,111.40,111.69,110.11
113.89,116.91,117.14,113.89
119.96,120.68,121.36,119.26
122.03,122.92,123.34,122.00
123.65,122.92,123.99,122.52
122.04,122.44,122.58,121.55
121.80,122.27,122.64,121.22
120.61,119.19,120.61,118.67
119.02,118.47,119.02,117.91
118.92,119.06,119.45,118.27
119.15,119.04,119.92,118.32
118.77,117.68,118.96,117.51
116.83,116.69,116.83,116.02
115.52,115.36,116.62,114.54
116.60,115.86,116.78,115.64
118.09,119.07,119.42,117.86
117.59,117.09,117.59,116.93
115.86,116.41,116.90,115.77
113.65,111.35,113.75,111.35
111.60,111.31,111.69,110.70
111.91,112.01,112.65,111.52
111.56,111.76,112.50,111.01
110.46,109.27,110.52,108.95
110.87,111.37,111.41,108.78
109.34,109.56,110.02,108.56
109.26,108.84,110.06,108.80
109.21,108.99,109.99,108.84
109.58,109.67,110.24,109.39
109.34,109.47,109.79,108.89
109.73,110.02,110.03,109.22
109.62,109.73,110.45,109.16
109.75,109.74,110.05,109.00
109.17,107.87,109.17,107.85
106.84,106.66,106.84,106.00
105.43,104.59,105.73,104.20
104.62,104.70,105.54,104.20
105.10,103.99,105.10,103.25
103.77,102.94,103.77,102.29
103.28,104.35,104.79,103.17
103.60,102.56,103.90,102.50
103.00,103.85,104.04,102.50
103.60,103.49,103.90,102.86
103.73,103.20,103.91,103.04
104.35,103.52,104.84,103.50
103.99,103.94,104.46,103.17
103.64,104.34,104.68,103.25
102.45,101.13,102.82,100.30
101.00,99.80,101.00,99.70
99.75,99.78,100.39,99.01
99.49,99.59,100.27,99.27
97.74,97.16,98.09,96.28
96.98,96.92,97.23,96.36
95.91,95.91,96.91,95.59
96.22,94.75,96.50,94.75
95.00,95.91,96.42,94.78
95.62,95.95,96.65,94.90
96.16,96.97,97.40,96.14
97.47,97.72,98.14,97.39
98.94,98.83,99.38,98.25
99.92,101.95,102.24,99.72
102.63,102.26,103.00,102.09
100.52,101.56,101.80,100.41
101.20,101.99,102.40,100.62
102.13,101.78,102.34,101.18
101.56,103.54,104.33,101.56
105.07,105.41,105.49,104.26
104.80,104.60,104.99,104.40
102.10,102.81,103.09,101.88
102.10,101.38,102.17,101.12
103.16,102.64,103.17,102.28
104.45,105.55,105.79,104.17
105.54,105.60,106.13,105.09
103.89,104.99,105.30,103.89
106.72,106.72,106.95,106.00
104.05,104.35,104.44,103.44
104.63,104.92,105.50,104.35
105.09,104.40,105.21,103.57
102.95,102.94,103.58,101.52
102.25,100.42,102.37,100.10
100.00,100.32,100.42,99.42
99.56,98.07,99.61,97.40
98.56,98.53,99.33,98.05
99.02,99.59,99.84,98.86
99.29,99.72,100.11,98.96
98.90,98.78,100.02,98.17
100.32,99.59,100.32,98.50
102.22,102.94,104.38,102.18
106.30,106.26,106.80,105.87
106.50,107.42,107.76,106.50
107.88,107.72,108.47,107.58
108.55,108.89,109.34,108.43
109.21,110.21,110.80,109.15
109.40,108.50,109.50,108.48
110.13,110.92,111.05,110.13
110.45,110.85,110.97,109.95
110.40,110.46,110.60,109.52
113.26,112.30,114.53,112.06
112.20,111.81,112.48,111.54
112.80,112.48,114.00,112.04
112.77,112.63,112.93,111.62
114.51,113.92,115.75,113.88
113.43,114.22,114.83,113.00
115.00,114.48,115.43,114.09
112.15,111.54,112.44,110.77
112.95,113.50,113.96,112.34
113.51,113.18,113.70,112.95
113.33,112.31,113.33,112.00
113.36,112.65,113.48,112.25
112.83,112.98,113.47,112.63
114.00,112.45,114.00,112.21
112.99,113.18,113.32,112.54
114.80,115.59,116.03,114.36
115.27,114.74,116.17,114.68
115.52,115.32,116.07,115.00
115.32,115.77,115.86,114.64
115.45,115.30,115.47,114.54
112.95,112.13,113.02,111.82
112.59,112.80,113.42,112.47
113.60,113.79,114.10,113.05
114.89,114.40,115.00,114.19
115.00,114.77,115.27,114.61
116.21,117.24,117.24,116.13
118.50,118.94,119.25,118.10
118.50,118.26,118.99,117.99
118.10,117.70,118.17,116.69
118.78,118.35,119.25,117.81
119.79,119.24,119.79,118.66
119.24,118.80,119.24,118.27
120.03,119.88,120.15,119.47
121.50,121.33,121.79,120.86
119.82,119.12,120.01,118.63
119.55,118.10,119.55,117.30
119.00,118.65,119.07,118.25
119.10,119.00,119.33,118.68
119.86,118.90,119.86,118.90
119.80,120.09,120.50,119.43
119.99,120.60,120.75,119.75
119.77,119.39,119.86,119.26
120.61,121.00,121.19,120.10
120.98,120.35,121.51,120.21
121.14,121.66,121.88,121.00
122.13,123.05,123.14,121.94
122.09,121.82,122.15,121.52
121.73,121.77,122.67,121.63
122.22,122.99,123.05,121.96
123.49,123.52,123.59,122.84
123.04,123.65,123.65,122.87
123.82,124.84,124.88,123.24
124.84,125.11,125.21,124.81
124.91,124.83,125.18,124.79
124.90,124.89,125.00,123.97
124.43,123.41,124.60,123.38
123.24,123.95,124.23,123.13
126.18,126.28,126.76,125.88
125.81,126.24,126.25,124.74
126.39,125.55,126.51,125.49
126.43,126.98,127.15,126.25
127.99,127.80,128.00,127.51
126.67,127.44,127.44,126.64
126.49,125.94,127.00,125.46
126.00,125.03,126.34,124.62
124.45,125.60,125.65,124.28
124.96,126.29,126.66,124.45
127.80,127.66,127.99,127.34
129.00,129.75,129.86,128.96
129.65,129.48,129.93,128.63
131.24,131.30,131.83,130.98
130.47,129.76,130.83,129.49
131.46,131.41,132.02,131.22
131.31,132.33,132.50,131.05
135.28,135.65,135.70,135.06
139.22,139.26,139.54,138.85
140.09,140.68,140.88,139.83
139.53,139.22,139.53,138.70
137.72,137.81,137.97,137.18
135.70,132.93,135.70,132.20
134.95,133.71,135.47,133.11
130.81,129.07,131.12,129.06
130.54,130.81,131.20,129.47
130.95,131.24,131.34,129.69
130.13,129.59,130.35,129.10
129.40,129.64,130.30,129.20
130.93,130.14,130.93,129.37
133.03,134.11,134.15,132.66
136.59,135.97,136.73,135.13
138.97,139.24,139.43,138.72
140.54,139.68,141.00,138.82
138.18,138.69,138.77,137.80
138.96,138.34,139.08,137.70
138.97,139.80,139.97,138.78
140.00,140.53,140.83,140.00
138.50,139.22,139.27,138.36
139.04,138.87,139.25,138.26
139.37,139.09,139.89,138.64
141.50,142.99,143.04,141.31
144.83,144.98,145.45,144.74
146.00,145.34,146.00,145.06
141.70,142.19,143.68,140.33
142.19,141.80,142.57,141.51
144.68,144.37,145.02,144.13
147.94,148.17,148.49,147.30
150.19,149.48,150.80,148.68
148.47,149.40,149.44,148.25
147.99,147.76,148.15,147.09
145.04,144.07,145.27,143.56
140.44,140.94,140.97,139.60
137.44,138.30,138.79,137.21
136.28,135.90,136.49,135.28
135.29,134.51,135.79,134.34
133.67,135.57,137.36,133.25
138.88,137.49,138.88,137.20
136.66,136.20,136.66,135.88
135.68,134.51,135.93,134.13
132.34,130.71,132.44,130.18
131.09,130.52,131.65,130.34
133.83,134.81,135.18,133.27
133.61,133.04,133.99,132.69
133.27,133.51,134.22,133.02
129.49,129.18,129.87,128.95
128.44,128.51,129.09,128.01
128.00,126.22,128.34,125.81
126.13,125.67,126.55,123.56
128.39,127.54,128.47,127.34
129.35,129.13,130.26,128.98
129.50,128.05,129.50,127.99
127.49,129.25,129.38,125.84
127.70,125.53,127.70,125.46
123.78,122.70,124.22,122.44
123.53,122.38,124.71,122.32
122.08,121.75,123.25,121.29
118.76,119.13,119.50,115.06
118.10,120.29,121.24,117.88
121.62,121.17,122.09,120.83
121.05,121.61,121.90,120.65
121.54,122.37,122.63,121.31
123.81,122.58,124.88,122.52
124.35,124.03,124.71,123.55
123.76,123.57,123.91,123.05
121.33,121.13,121.46,120.64
123.00,124.77,124.99,122.67
125.42,125.16,127.00,123.98
124.11,123.72,124.57,123.24
124.95,125.50,125.94,124.75
122.98,121.19,123.10,120.89
123.00,123.12,123.81,121.91
120.69,121.66,121.68,119.62
120.70,119.40,120.70,118.64
118.25,119.51,119.51,118.07
119.56,117.94,119.77,117.62
116.30,116.19,116.46,115.48
116.57,115.86,117.35,115.62
114.20,112.61,114.20,111.89
113.14,114.22,114.59,112.77
111.55,112.02,112.34,111.04
110.65,110.54,110.69,109.78
110.10,110.19,110.77,109.51
110.29,110.66,110.90,109.93
115.35,116.06,117.00,115.35
115.95,115.00,116.03,114.88
113.38,111.30,113.61,110.86
112.73,113.12,113.80,112.39
109.16,107.02,109.28,105.89
104.75,105.38,105.77,104.15
105.76,106.03,107.09,105.51
102.30,103.18,104.41,102.28
108.69,109.56,109.91,108.46
111.40,111.32,111.79,110.55
109.14,106.80,109.34,106.50
105.36,105.73,106.19,105.07
104.00,102.98,104.47,102.46
103.97,103.55,105.15,103.44
103.51,102.01,104.19,101.64
105.86,103.49,106.56,103.25
102.08,103.98,105.77,102.00
106.09,109.47,111.05,106.00
110.50,109.33,110.50,107.77
109.17,111.78,112.20,108.58
111.07,110.63,112.00,110.47
111.09,112.76,112.81,110.38
111.19,111.25,111.93,110.21
115.00,113.65,115.15,113.24
113.60,112.13,113.72,112.00
109.96,109.88,110.04,109.14
111.35,110.96,111.76,110.20
111.15,110.40,111.62,110.15
111.92,110.15,111.99,109.66
109.91,108.09,110.02,107.09
110.91,112.41,112.80,110.76
113.96,114.23,115.09,113.71
114.19,113.09,114.22,111.82
112.89,110.81,113.17,110.11
114.28,113.87,115.00,111.60
112.96,113.27,113.27,110.73
113.27,112.72,115.19,112.59
112.17,114.05,114.13,112.16
110.82,110.29,110.88,109.63
110.64,112.11,112.68,110.50
112.98,113.70,113.98,112.23
114.53,114.46,115.79,114.29
114.35,114.90,115.09,113.92
111.87,111.62,112.14,110.86
110.56,108.39,110.60,108.32
109.14,109.35,109.47,107.25
108.28,108.57,109.99,107.70
110.25,110.90,111.26,109.31
112.09,114.27,114.91,111.63
114.55,114.12,115.70,113.81
111.58,112.33,112.49,111.17
110.44,109.98,111.00,109.93
111.13,111.08,111.82,110.65
111.30,109.74,111.30,109.31
109.76,109.50,109.77,108.72
110.76,111.42,112.08,110.60
111.40,111.79,112.09,111.31
112.77,113.89,114.11,112.58
115.41,115.59,115.77,114.80
114.48,114.10,115.24,113.99
114.22,114.81,114.87,113.90
113.96,113.50,114.36,113.18
114.14,114.33,115.00,113.87
113.97,114.07,114.45,113.69
115.43,115.29,115.69,115.12
114.99,116.37,116.98,114.99
114.99,114.97,115.32,114.49
113.00,113.38,113.61,112.50
110.91,110.82,111.20,109.70
109.33,109.22,109.80,109.01
108.34,106.70,108.34,106.25
108.01,107.50,108.20,107.34
106.54,105.70,106.56,105.33
105.91,105.40,105.94,105.06
106.23,105.22,106.35,105.02
105.72,105.57,105.72,104.66
105.96,103.74,105.96,103.34
104.11,105.12,105.40,104.10
106.01,108.40,108.99,105.65
108.20,108.03,108.79,107.65
108.03,108.90,109.20,108.03
107.44,106.93,108.00,106.83
105.82,104.87,105.91,104.46
107.11,106.04,107.43,105.70
106.74,106.05,107.49,105.15
107.76,106.61,107.87,106.14
109.83,111.16,111.44,109.81
110.17,111.21,111.55,110.15
111.35,112.76,113.19,111.35
112.66,112.87,113.46,112.65
113.73,115.58,116.09,113.73
115.07,115.74,116.18,114.85
122.61,122.85,124.53,121.23
128.18,131.17,131.35,126.19
129.50,130.29,130.47,128.51
129.98,128.34,130.79,128.07
127.80,128.36,129.64,127.19
130.01,130.99,131.32,129.35
134.96,136.37,136.98,134.46
132.19,133.23,133.38,131.16
129.30,129.59,130.90,128.77
131.85,130.98,132.24,130.83
131.75,131.37,131.86,130.82
130.48,131.24,131.51,129.98
129.63,130.05,130.17,128.95
133.88,134.30,136.23,133.61
131.47,131.47,131.95,130.24
128.93,130.04,130.19,128.30
128.42,128.92,129.39,128.04
129.07,129.50,130.08,128.56
129.85,130.61,130.97,129.68
129.00,127.94,129.36,127.51
127.94,125.62,128.20,125.17
123.52,124.83,125.01,122.36
125.65,125.78,126.68,124.12
122.97,122.13,123.43,121.98
120.55,122.21,122.37,120.21
121.59,121.21,121.98,120.89
121.54,121.31,122.35,120.57
123.20,124.99,125.30,123.00
122.40,123.12,123.78,121.75
124.24,123.72,124.46,123.39
123.40,123.41,123.87,122.89
122.18,122.39,122.87,121.81
124.06,124.77,125.46,123.90
125.15,123.35,125.25,123.19
123.29,123.88,124.19,122.94
120.20,119.93,120.20,118.77
119.41,118.49,119.41,118.23
118.20,117.48,118.28,117.35
117.76,118.36,119.13,117.60
118.25,117.90,118.55,117.71
117.46,116.76,117.46,116.26
115.00,115.39,116.05,114.36
116.24,116.44,117.18,116.24
115.18,115.00,115.20,114.59
114.37,114.94,115.27,114.29
114.67,114.54,115.10,114.02
115.09,115.04,115.46,114.95
113.99,113.06,113.99,112.43
111.11,111.84,112.01,110.62
111.83,111.54,112.04,110.72
111.06,111.27,111.73,110.77
111.50,111.75,112.04,111.27
112.79,112.93,113.53,112.46
115.00,115.08,115.29,114.44
117.91,116.94,118.33,116.66
116.33,115.54,116.33,115.50
113.14,112.71,113.47,112.26
110.45,109.86,111.22,109.73
112.34,110.81,112.34,110.33
110.70,109.23,111.04,109.00
111.54,110.62,112.50,110.38
108.99,108.70,110.75,108.52
106.36,106.70,107.31,103.64
103.94,101.55,104.43,101.45
104.22,103.78,104.73,103.13
104.92,104.54,105.12,103.22
105.05,104.42,105.19,104.38
103.03,103.49,104.02,103.03
103.29,102.35,103.49,102.13
103.81,104.13,104.24,103.27
103.95,103.42,103.95,103.18
102.46,101.99,102.80,101.70
102.55,102.01,103.36,102.00
101.99,101.66,102.35,101.44
102.05,101.44,102.05,101.10
101.00,99.92,101.31,99.57
95.69,95.17,96.28,94.89
98.52,99.23,99.56,97.77
100.22,102.52,102.93,100.19
100.65,100.11,100.75,99.70
99.63,98.39,99.81,98.16
96.58,95.52,96.70,95.15
95.52,94.88,95.89,94.55
95.46,94.40,96.21,94.36
94.52,94.50,94.90,94.02
94.40,93.48,94.70,93.21
94.50,95.42,95.43,94.39
93.67,94.32,94.57,93.29
93.62,94.80,94.99,93.21
95.70,94.81,95.70,94.74
93.67,93.74,94.11,93.33
93.17,93.57,93.78,92.51
92.36,92.66,93.25,92.19
91.51,90.07,91.51,89.23
87.55,86.45,87.94,86.34
85.27,83.16,85.54,83.14
77.90,79.29,83.00,77.34
83.09,79.36,83.34,79.12
82.46,82.19,82.70,80.02
84.08,87.09,88.10,84.08
84.66,85.14,85.68,84.33
83.72,83.54,84.20,81.80
79.37,77.74,79.80,77.40
78.33,78.06,78.33,76.29
78.25,78.43,80.19,78.15
74.99,73.32,74.99,73.00
76.47,76.50,76.71,75.69
80.09,77.41,80.49,77.25
76.85,76.99,77.87,76.34
74.49,74.43,74.60,73.88
73.88,73.71,73.94,72.94
73.45,74.22,74.70,73.33
75.99,76.83,77.16,75.63
75.21,75.62,76.98,74.96
74.48,73.56,74.77,73.20
73.97,73.63,74.16,73.17
73.48,73.45,74.14,72.75
72.50,71.03,72.56,70.90
70.57,71.44,71.57,70.04
72.03,70.76,72.22,70.72
69.96,69.22,69.96,68.86
67.12,67.69,68.10,67.12
69.65,69.70,70.66,68.54
70.61,70.34,71.15,69.36
70.57,72.89,72.97,70.20
72.88,73.37,73.62,72.73
74.42,75.52,75.84,74.38
80.80,79.48,81.66,78.30
78.97,81.02,81.09,78.00
81.89,80.09,82.10,79.79
82.13,80.97,82.47,80.43
80.17,79.30,80.77,79.14
81.18,80.86,82.02,80.56
82.95,83.43,83.43,81.02
83.56,83.97,84.05,82.34
83.00,82.86,83.57,82.30
82.42,82.08,82.91,81.77
82.16,80.23,82.20,80.23
80.62,81.86,82.00,80.62
82.61,82.38,82.86,81.53
80.11,79.25,80.29,79.10
78.17,78.42,78.74,77.90
78.41,79.19,80.42,77.78
78.51,77.46,78.51,76.78
78.16,78.63,79.11,77.73
77.61,78.28,78.36,77.18
77.70,79.33,80.17,77.62
80.65,79.60,80.83,78.90
79.19,79.05,79.85,78.77
77.05,77.13,77.38,76.30
76.46,75.43,77.00,75.14
75.41,74.74,75.41,74.43
74.55,73.05,74.88,72.74
74.91,73.76,75.57,73.46
72.56,71.53,72.56,71.22
71.12,72.67,72.80,70.57
72.27,71.34,72.29,71.21
70.01,70.15,70.38,69.11
70.66,70.86,71.14,70.49
72.03,72.07,72.97,71.77
72.82,72.37,73.09,72.25
73.13,74.32,75.06,73.13
73.85,74.43,74.89,73.60
71.90,70.28,71.90,70.25
71.34,71.21,71.50,70.76
72.45,72.57,72.98,72.00
72.99,71.81,73.37,71.57
72.66,72.12,73.17,71.79
71.06,70.94,71.25,70.09
69.89,67.90,69.89,67.52
67.04,67.83,68.45,66.81
67.07,67.09,68.50,66.50
66.60,66.21,67.00,65.77
64.80,63.90,64.88,63.63
64.20,64.68,64.78,63.60
65.72,66.34,66.61,65.35
67.97,67.69,68.28,66.83
67.07,65.89,67.38,65.71
65.73,66.66,66.95,65.36
66.10,66.65,67.15,65.93
65.59,66.36,66.50,65.50
68.02,70.42,70.45,68.02
70.00,69.76,70.43,69.34
67.79,67.79,68.50,67.66
67.50,67.14,67.89,67.10
66.48,65.77,66.52,65.77
65.27,65.59,65.95,65.00
64.57,64.47,65.10,63.72
64.02,63.81,64.07,63.31
62.16,61.58,62.57,61.39
59.02,58.90,60.87,58.85
59.32,58.46,59.85,58.37
58.11,56.94,58.20,56.34
57.90,57.40,57.92,56.50
57.73,56.18,58.57,55.97
56.86,58.40,58.50,56.50
55.13,55.02,55.48,53.87
57.21,56.40,57.47,55.94
53.75,54.05,54.67,52.30
54.17,55.55,56.26,53.95
58.50,59.33,59.45,58.13
58.91,57.32,59.33,57.30
57.54,58.46,58.72,56.85
58.16,58.99,60.04,57.78
59.79,59.50,60.58,58.70
60.17,61.12,61.33,58.85
58.28,58.53,58.84,57.84
57.72,56.53,57.92,56.37
56.90,58.90,59.17,55.25
59.28,59.24,60.36,58.51
59.87,59.25,60.40,58.94
58.11,57.20,58.11,56.29
55.70,56.45,57.10,55.70
56.91,56.77,58.61,56.65
55.65,56.42,56.75,55.10
58.16,59.46,59.69,57.79
62.45,61.49,62.68,61.02
63.27,64.77,64.93,63.08
65.93,64.73,66.25,64.53
64.82,64.85,65.00,64.03
66.13,67.62,67.88,66.13
66.68,65.09,66.94,65.00
63.66,65.46,66.16,63.36
64.24,65.18,65.30,63.63
67.03,66.32,67.82,66.23
65.49,65.54,66.02,65.00
66.86,68.21,68.61,66.34
68.58,70.42,70.57,68.18
68.85,70.12,70.28,68.47
70.04,71.84,72.54,70.02
69.72,70.95,71.30,69.40
69.62,67.89,69.63,67.84
68.39,68.26,69.00,67.68
68.51,67.49,68.51,66.16
70.00,71.24,71.34,69.85
69.45,69.14,69.67,68.77
68.17,68.87,68.97,67.85
67.24,69.29,69.47,66.98
69.65,70.62,70.91,69.52
70.59,69.96,70.85,69.73
69.23,69.19,69.86,68.69
68.19,68.49,69.14,68.00
69.47,66.51,69.47,66.32
65.42,66.14,66.14,64.88
66.20,66.46,66.63,65.59
64.28,65.48,65.75,63.85
66.74,66.52,67.65,66.40
66.61,66.30,67.25,66.21
64.56,65.54,65.79,64.14
65.54,64.24,65.94,64.04
62.62,62.37,62.88,62.12
62.48,63.98,64.12,61.94
62.77,61.95,63.03,61.81
63.47,63.66,63.85,63.08
64.27,63.86,64.72,63.80
64.10,66.09,66.64,64.01
69.01,68.87,69.39,68.40
69.02,68.98,69.35,68.60
68.30,67.73,68.30,67.46
67.55,69.19,69.39,67.25
69.97,71.17,71.33,69.60
69.39,70.73,71.50,69.11
71.19,70.62,71.19,70.34
71.62,71.82,72.80,71.39
72.37,72.29,72.68,71.75
72.61,72.92,72.97,72.02
73.97,75.86,76.06,73.94
74.77,73.52,75.27,72.89
73.56,73.06,73.94,72.17
72.78,72.70,73.09,72.23
71.88,71.00,72.19,70.86
70.96,70.63,71.45,70.03
71.54,71.24,72.29,70.99
69.35,69.78,70.53,69.00
68.88,67.36,68.88,67.14
68.55,69.81,69.98,68.03
68.90,69.27,70.00,68.37
69.85,68.79,69.98,68.38
68.08,67.06,68.33,66.87
68.01,69.04,69.19,68.01
69.25,69.05,69.85,68.77
68.34,67.65,69.04,67.44
67.06,66.87,67.13,66.09
67.34,67.12,67.76,67.07
66.54,66.27,67.18,66.21
66.59,67.10,67.29,66.49
68.51,69.22,69.39,68.43
68.90,68.21,69.10,67.79
68.10,68.32,68.75,67.60
68.67,68.52,69.34,68.22
68.10,69.06,69.36,67.57
69.21,69.71,70.21,68.87
69.57,69.11,69.70,68.64
70.15,70.76,71.15,70.15
71.80,72.54,72.57,71.78
73.60,73.66,74.22,73.49
72.97,72.92,73.12,72.60
71.59,70.93,72.08,70.69
69.31,69.15,70.16,68.94
68.65,68.23,68.97,67.40
68.37,68.01,68.73,67.91
66.76,66.87,67.14,65.78
67.02,66.96,67.72,66.70
68.32,68.36,68.80,68.12
68.44,68.94,69.11,67.87
69.65,68.90,69.94,68.90
70.70,71.54,71.54,70.31
66.41,65.75,67.56,65.47
64.95,63.92,64.99,63.43
65.68,65.87,66.28,65.24
66.93,67.38,67.60,66.93
67.91,67.92,68.44,67.45
68.38,68.62,68.95,68.27
67.50,66.24,67.50,65.79
65.53,67.02,67.05,65.50
67.72,66.17,67.97,65.80
67.63,68.15,68.39,67.51
68.62,68.59,68.98,68.50
70.05,70.41,70.66,69.71
70.02,68.79,70.02,68.63
70.86,70.65,71.10,70.30
70.89,70.33,70.89,70.07
70.04,70.63,70.63,69.70
69.44,68.87,69.67,68.85
69.12,69.40,69.64,68.85
69.29,68.42,69.29,68.19
69.12,68.91,69.14,68.58
68.40,67.82,68.40,67.41
67.57,68.22,68.27,67.51
68.48,68.20,69.27,67.70
68.20,67.57,68.50,67.30
67.25,68.15,68.44,67.25
68.16,66.86,68.18,66.73
67.01,66.76,67.31,66.11
66.49,67.85,67.99,66.49
67.51,67.96,68.26,67.51
68.11,68.23,68.23,67.70
68.76,68.20,68.82,68.11
68.79,68.85,69.17,68.53
69.17,67.90,69.17,67.89
68.60,68.85,68.94,68.02
68.70,69.06,69.18,68.70
69.38,69.67,69.75,68.80
69.34,69.94,70.06,69.34
69.09,69.45,69.48,68.48
69.29,69.44,69.44,68.97
68.29,68.67,68.77,68.17
67.75,67.25,67.75,67.10
67.72,67.82,68.16,67.46
66.91,67.13,67.50,66.56
66.82,67.26,67.51,66.82
67.70,67.23,68.75,66.73
66.76,67.13,67.50,66.76
67.40,67.23,67.79,67.05
67.20,66.06,67.20,65.82
65.80,65.87,66.04,65.32
67.67,67.55,67.92,67.13
67.65,67.72,67.84,67.09
67.59,66.92,67.67,66.91
67.30,67.68,67.82,66.69
66.17,65.11,66.61,65.08
64.96,66.77,67.00,64.92
65.08,64.52,65.39,64.02
64.38,63.87,64.91,63.61
64.19,64.50,64.80,63.93
63.74,64.48,64.71,63.67
64.43,64.22,64.62,63.97
64.29,64.06,64.64,63.93
64.72,65.68,65.75,64.52
65.90,65.44,66.13,65.22
64.89,64.45,65.45,64.35
63.85,63.89,64.44,63.85
64.12,63.96,64.13,63.54
64.16,66.02,66.04,63.62
65.90,65.80,66.79,65.51
66.06,66.80,67.24,66.06
65.93,66.46,66.64,65.54
66.83,66.50,67.35,66.27
68.78,69.75,69.97,68.36
71.46,72.32,72.79,71.41
71.68,70.98,71.84,70.48
71.63,72.86,73.28,71.40
71.86,70.95,71.88,70.54
70.28,70.28,70.38,69.62
68.85,69.35,69.52,68.02
69.83,69.51,69.95,69.16
69.05,68.74,69.16,68.52
69.90,69.61,69.90,69.46
69.95,70.13,70.84,69.65
71.25,71.49,71.76,70.77
70.99,71.14,71.52,70.97
72.84,73.22,73.41,72.25
72.53,71.80,72.95,71.74
70.88,71.06,71.48,70.64
70.40,70.15,70.51,69.99
69.50,67.99,69.58,67.94
68.08,67.73,68.32,67.58
69.34,68.80,69.74,68.27
67.84,67.18,68.38,66.76
67.73,67.29,68.17,67.10
67.31,67.15,67.79,67.04
69.30,69.87,69.91,69.16
68.86,69.80,70.50,68.80
68.02,68.25,69.07,67.69
67.34,66.76,67.53,66.38
65.73,65.76,66.15,65.11
65.51,65.67,66.00,65.03
66.45,67.29,67.40,66.42
66.41,66.47,67.09,66.24
66.69,66.40,67.17,66.26
66.70,66.74,67.09,66.33
67.31,68.03,68.09,67.25
69.30,69.30,69.78,69.02
68.44,68.66,69.07,68.44
68.80,68.52,68.90,68.30
69.07,68.29,69.29,68.26
67.62,67.81,68.34,67.62
69.36,70.54,71.18,69.36
71.30,71.05,72.14,70.55
71.22,70.82,71.42,70.57
70.70,70.90,71.12,70.66
