DGSE,DGSE Companies,NASDAQ
3.43,3.32,3.53,3.25
3.56,3.56,3.56,3.56
3.44,3.36,3.73,3.30
3.31,3.18,3.34,3.16
3.22,3.17,3.22,3.16
3.17,2.96,3.23,2.95
3.10,2.98,3.11,2.98
2.97,2.81,3.01,2.81
2.81,2.75,2.83,2.67
2.71,2.70,2.73,2.65
2.65,2.70,2.70,2.63
2.72,2.81,2.83,2.65
2.72,2.70,2.81,2.70
2.76,2.64,2.76,2.62
2.68,2.63,2.69,2.55
2.64,2.60,2.72,2.50
2.50,2.46,2.62,2.38
2.46,2.47,2.50,2.31
2.46,2.47,2.49,2.36
2.40,2.40,2.46,2.40
2.35,2.30,2.39,2.27
2.35,2.33,2.38,2.25
2.30,2.24,2.33,2.24
2.21,2.23,2.32,2.20
2.25,2.34,2.38,2.23
2.35,2.30,2.35,2.20
2.25,2.18,2.30,2.15
2.22,2.25,2.33,2.19
2.22,2.26,2.33,2.15
2.30,2.34,2.35,2.30
2.38,2.35,2.38,2.31
2.35,2.25,2.36,2.20
2.21,2.22,2.28,2.21
2.24,2.25,2.30,2.22
2.25,2.30,2.30,2.25
2.26,2.30,2.30,2.26
2.30,2.27,2.36,2.21
2.42,2.26,2.42,2.25
2.27,2.27,2.27,2.27
2.40,2.58,2.58,2.40
2.56,2.56,2.57,2.56
2.59,2.64,2.69,2.59
2.79,3.24,3.40,2.70
3.36,2.88,3.43,2.56
2.85,2.92,3.15,2.70
2.82,2.67,2.95,2.57
2.57,2.57,2.78,2.52
2.60,2.55,2.87,2.55
2.56,2.73,2.86,2.56
2.82,2.85,2.85,2.65
2.85,2.99,2.99,2.74
2.93,2.97,3.00,2.90
2.97,3.10,3.15,2.84
2.88,3.10,3.10,2.88
3.03,3.00,3.09,2.91
3.08,3.08,3.08,3.08
2.86,3.10,3.10,2.86
3.10,3.10,3.10,3.10
3.08,3.01,3.08,2.91
3.03,3.00,3.03,2.96
2.99,3.08,3.08,2.99
3.00,2.80,3.01,2.79
2.95,2.85,3.08,2.84
3.00,2.75,3.00,2.75
2.83,2.91,2.94,2.68
2.95,2.91,2.95,2.83
2.88,2.83,2.88,2.83
2.89,3.02,3.02,2.81
2.95,2.97,2.97,2.70
2.82,2.97,2.97,2.73
2.70,2.96,2.97,2.65
2.93,3.00,3.00,2.79
2.95,2.94,2.98,2.77
2.87,2.89,2.98,2.87
2.76,2.90,2.90,2.75
2.86,2.83,3.00,2.75
2.80,2.74,2.96,2.50
2.60,2.66,2.78,2.51
2.66,2.67,2.70,2.56
2.55,2.55,2.65,2.52
2.59,2.60,2.72,2.55
2.55,2.69,2.69,2.52
2.60,2.70,2.79,2.51
2.76,2.68,2.76,2.68
2.65,2.60,2.75,2.38
2.54,2.58,2.75,2.50
2.50,2.63,2.63,2.50
2.57,2.47,2.57,2.37
2.39,2.42,2.69,2.34
2.40,2.53,2.70,2.36
2.50,2.44,2.65,2.39
2.38,2.48,2.53,2.38
2.46,2.49,2.50,2.43
2.48,2.45,2.48,2.45
2.36,2.50,2.52,2.36
2.50,2.36,2.50,2.36
2.35,2.45,2.47,2.35
2.41,2.41,2.41,2.41
2.45,2.45,2.50,2.45
2.39,2.40,2.46,2.39
2.42,2.38,2.42,2.36
2.45,2.44,2.46,2.40
2.44,2.37,2.44,2.34
2.32,2.41,2.41,2.20
2.31,2.27,2.35,2.19
2.25,2.24,2.32,2.20
2.20,2.20,2.25,2.15
2.15,2.16,2.34,2.07
2.36,2.17,2.36,2.13
2.20,2.20,2.30,2.18
2.22,2.22,2.34,2.12
2.39,2.34,2.40,2.34
2.48,2.41,2.49,2.40
2.47,2.36,2.47,2.33
2.34,2.30,2.34,2.30
2.35,2.21,2.35,2.21
2.26,2.29,2.48,2.24
2.31,2.38,2.49,2.26
2.58,2.43,2.58,2.43
2.45,2.39,2.55,2.39
2.54,2.51,2.54,2.51
2.45,2.36,2.52,2.31
2.37,2.36,2.38,2.30
2.22,2.30,2.40,2.18
2.25,2.36,2.36,2.21
2.32,2.30,2.36,2.25
2.22,2.22,2.31,2.03
2.23,2.25,2.28,2.14
2.14,2.39,2.43,2.14
2.16,2.24,2.30,2.06
2.23,2.28,2.28,2.23
2.15,2.17,2.25,2.10
2.19,2.12,2.24,2.04
2.25,2.23,2.25,2.10
2.20,2.15,2.21,2.06
2.23,2.22,2.23,2.18
2.22,2.22,2.22,2.22
2.21,2.19,2.21,2.19
2.06,2.28,2.29,2.06
2.25,2.20,2.25,2.19
2.11,2.19,2.20,2.09
2.19,2.15,2.23,2.04
2.15,2.14,2.15,2.04
2.12,2.13,2.20,2.00
2.09,2.21,2.25,2.05
2.24,2.25,2.25,2.22
2.23,2.14,2.23,2.11
2.09,2.19,2.19,2.09
2.13,2.12,2.23,2.06
2.20,2.18,2.24,2.15
2.23,2.15,2.23,2.15
2.17,2.16,2.20,2.16
2.09,2.09,2.09,2.09
2.09,2.09,2.09,2.09
2.20,2.08,2.29,2.08
2.01,2.08,2.08,2.00
2.23,2.20,2.44,2.12
2.32,2.18,2.32,2.18
2.20,2.11,2.20,2.11
2.20,2.23,2.26,2.06
2.25,2.20,2.25,2.20
2.11,2.19,2.19,2.07
2.19,2.10,2.28,1.97
2.10,2.23,2.23,2.10
2.17,2.20,2.38,2.17
2.16,2.18,2.20,2.09
2.20,2.26,2.26,2.17
2.24,2.18,2.26,2.18
2.18,2.26,2.26,2.17
2.21,2.29,2.29,2.21
2.29,2.38,2.38,2.28
2.27,2.44,2.44,2.26
2.37,2.36,2.37,2.36
2.39,2.44,2.45,2.39
2.23,2.43,2.44,2.13
2.43,2.44,2.44,2.43
2.35,2.40,2.44,2.34
2.40,2.45,2.45,2.34
2.44,2.50,2.55,2.44
2.49,2.47,2.49,2.45
2.47,2.47,2.47,2.47
2.46,2.41,2.47,2.40
2.44,2.45,2.47,2.42
2.45,2.45,2.54,2.45
2.39,2.43,2.44,2.38
2.38,2.40,2.42,2.36
2.51,2.41,2.51,2.40
2.39,2.41,2.43,2.39
2.40,2.60,2.60,2.40
2.41,2.42,2.51,2.39
2.33,2.29,2.33,2.29
2.30,2.14,2.30,2.12
2.14,2.18,2.23,2.14
2.15,2.12,2.18,2.08
2.12,2.15,2.24,2.12
2.16,2.23,2.23,2.15
2.26,2.26,2.33,2.25
2.26,2.25,2.26,2.21
2.20,2.20,2.24,2.20
2.24,2.22,2.24,2.16
2.22,2.22,2.25,2.20
2.18,2.20,2.25,2.18
2.18,2.12,2.18,2.12
2.11,2.14,2.14,2.11
2.12,2.13,2.13,2.12
2.13,2.13,2.13,2.13
2.11,2.10,2.13,2.10
2.05,2.10,2.10,2.05
2.13,2.15,2.19,2.11
2.15,2.15,2.15,2.15
2.21,2.05,2.21,2.05
2.05,2.05,2.09,2.03
2.20,2.27,2.36,2.20
2.38,2.44,2.47,2.37
2.59,2.71,2.78,2.58
2.75,2.70,2.87,2.68
2.66,2.72,2.74,2.30
2.60,2.67,2.70,2.52
2.68,2.61,2.69,2.50
2.54,2.38,2.57,2.30
2.36,2.46,2.46,2.32
2.32,2.35,2.35,2.28
2.32,2.12,2.54,2.04
2.15,2.24,2.25,2.07
2.17,2.13,2.20,2.13
2.16,2.11,2.17,2.09
2.15,2.08,2.20,2.05
2.08,2.08,2.08,2.08
2.05,2.05,2.05,2.05
2.09,2.15,2.15,2.09
2.15,2.15,2.15,2.15
2.08,2.09,2.14,2.08
2.10,2.09,2.10,2.08
2.02,2.04,2.11,1.88
2.03,2.01,2.05,1.95
1.99,1.97,2.00,1.97
1.90,2.01,2.03,1.90
2.00,2.01,2.01,2.00
2.00,1.91,2.00,1.91
1.90,1.92,1.98,1.85
1.99,1.99,2.00,1.92
1.91,1.98,1.99,1.90
1.99,1.99,2.00,1.90
1.95,1.85,1.95,1.85
1.90,1.86,1.96,1.85
1.86,1.81,1.97,1.75
1.93,1.77,1.94,1.75
1.80,1.75,1.81,1.70
1.71,1.67,1.77,1.62
1.61,1.69,1.84,1.58
1.58,1.63,1.78,1.57
1.65,1.66,1.72,1.60
1.63,1.65,1.74,1.57
1.74,1.65,1.85,1.60
1.75,1.65,1.75,1.65
1.70,1.62,1.82,1.60
1.64,1.60,1.69,1.60
1.60,1.46,1.64,1.45
1.48,1.52,1.52,1.40
1.40,1.61,1.64,1.34
1.85,1.51,1.85,1.50
1.53,1.60,1.68,1.53
1.69,1.63,1.77,1.61
1.69,1.70,1.72,1.69
1.75,1.75,1.78,1.68
1.69,1.64,1.71,1.60
1.71,1.70,1.71,1.64
1.70,1.73,1.78,1.31
1.67,1.69,1.69,1.56
1.62,1.50,1.68,1.45
1.47,1.55,1.55,1.47
1.49,1.56,1.71,1.46
1.57,1.54,1.64,1.47
1.55,1.52,1.61,1.45
1.53,1.50,1.59,1.50
1.47,1.51,1.52,1.44
1.49,1.49,1.49,1.47
1.53,1.54,1.85,1.47
1.53,1.51,1.58,1.50
1.50,1.55,1.62,1.45
1.70,1.48,1.82,1.42
1.49,1.48,1.49,1.45
1.48,1.61,1.72,1.44
1.60,1.55,1.70,1.47
1.50,1.50,1.50,1.38
1.46,1.48,1.48,1.44
1.42,1.47,1.48,1.41
1.45,1.46,1.52,1.45
1.45,1.46,1.77,1.30
1.55,1.45,1.60,1.25
1.51,1.46,1.51,1.40
1.46,1.48,1.53,1.42
1.46,1.39,1.48,1.39
1.44,1.46,1.46,1.38
1.46,1.46,1.46,1.46
1.42,1.39,1.42,1.39
1.46,1.42,1.46,1.40
1.49,1.47,1.49,1.39
1.47,1.47,1.47,1.47
1.41,1.48,1.57,1.41
1.52,1.46,1.53,1.45
1.45,1.50,1.58,1.45
1.50,1.50,1.50,1.40
1.49,1.50,1.50,1.43
1.49,1.49,1.50,1.49
1.50,1.45,1.50,1.39
1.45,1.45,1.45,1.45
1.49,1.50,1.50,1.39
1.49,1.41,1.49,1.41
1.46,1.41,1.50,1.38
1.41,1.47,1.50,1.41
1.43,1.49,1.49,1.43
1.55,1.41,1.55,1.41
1.41,1.41,1.41,1.41
1.41,1.40,1.46,1.40
1.40,1.40,1.40,1.40
1.40,1.37,1.40,1.36
1.37,1.41,1.41,1.37
1.37,1.36,1.37,1.36
1.45,1.45,1.45,1.41
1.40,1.41,1.42,1.37
1.36,1.37,1.37,1.36
1.37,1.50,1.54,1.33
1.50,1.59,1.59,1.35
1.52,1.48,1.67,1.48
1.42,1.42,1.50,1.39
1.42,1.42,1.42,1.42
1.41,1.39,1.42,1.35
1.36,1.31,1.40,1.30
1.33,1.20,1.40,1.20
1.29,1.29,1.29,1.29
1.29,1.25,1.29,1.15
1.16,1.13,1.21,1.12
1.12,1.09,1.18,1.05
1.11,1.11,1.12,1.11
1.10,1.10,1.10,1.10
1.09,1.18,1.20,1.09
1.20,1.17,1.20,1.15
1.17,1.13,1.19,1.11
1.12,1.13,1.15,1.12
1.13,1.11,1.17,1.10
1.11,1.10,1.13,1.07
1.08,1.07,1.17,1.07
1.07,1.09,1.10,1.07
1.08,1.15,1.18,1.08
1.11,1.15,1.15,1.08
1.10,1.20,1.28,1.06
1.25,1.11,1.28,1.11
1.14,1.09,1.15,1.06
1.09,1.09,1.10,1.03
1.07,1.05,1.07,1.05
1.06,1.05,1.10,1.05
1.07,1.06,1.09,1.05
1.09,1.05,1.10,1.05
1.10,1.20,1.20,1.07
1.25,1.20,1.26,1.20
1.20,1.16,1.21,1.14
1.20,1.28,1.28,1.20
1.25,1.32,1.35,1.23
1.35,1.31,1.36,1.30
1.31,1.28,1.34,1.25
1.30,1.33,1.34,1.26
1.35,1.32,1.35,1.22
1.34,1.35,1.35,1.34
1.35,1.29,1.36,1.23
1.26,1.34,1.34,1.23
1.27,1.27,1.32,1.27
1.30,1.27,1.30,1.27
1.27,1.26,1.29,1.23
1.27,1.33,1.35,1.27
1.31,1.32,1.35,1.31
1.39,1.37,1.39,1.32
1.39,1.33,1.39,1.33
1.26,1.26,1.30,1.22
1.25,1.22,1.27,1.22
1.22,1.22,1.22,1.22
1.20,1.16,1.33,1.14
1.17,1.15,1.18,1.15
1.13,1.14,1.20,1.13
1.17,1.19,1.25,1.17
1.23,1.14,1.23,1.14
1.22,1.20,1.40,1.14
1.21,1.23,1.25,1.17
1.22,1.29,1.29,1.19
1.20,1.20,1.26,1.17
1.20,1.22,1.34,1.20
1.35,1.27,1.35,1.21
1.22,1.30,1.30,1.21
1.30,1.30,1.30,1.30
1.29,1.27,1.29,1.21
1.25,1.34,1.34,1.25
1.35,1.40,1.41,1.35
1.42,1.40,1.42,1.40
1.42,1.37,1.42,1.37
1.30,1.30,1.30,1.30
1.31,1.30,1.31,1.30
1.34,1.34,1.34,1.33
1.36,1.37,1.37,1.35
1.45,1.33,1.54,1.32
1.43,1.43,1.43,1.43
1.36,1.36,1.36,1.36
1.41,1.45,1.47,1.41
1.50,1.50,1.52,1.49
1.62,1.57,1.64,1.57
1.60,1.54,1.60,1.54
1.50,1.51,1.51,1.50
1.51,1.50,1.58,1.50
1.57,1.55,1.57,1.51
1.51,1.58,1.58,1.51
1.68,1.60,1.75,1.60
1.60,1.60,1.60,1.60
1.64,1.63,1.64,1.63
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.58,1.58,1.58,1.58
1.55,1.55,1.55,1.55
1.51,1.51,1.55,1.51
1.50,1.50,1.50,1.50
1.50,1.41,1.50,1.41
1.40,1.31,1.40,1.31
1.35,1.36,1.38,1.31
1.33,1.36,1.36,1.33
1.37,1.40,1.40,1.36
1.37,1.38,1.47,1.37
1.38,1.42,1.44,1.35
1.40,1.42,1.48,1.37
1.41,1.50,1.52,1.40
1.55,1.54,1.55,1.46
1.58,1.60,1.67,1.47
1.59,1.60,1.73,1.47
1.60,1.65,1.71,1.58
1.58,1.52,1.67,1.48
1.60,1.50,1.61,1.49
1.55,1.47,1.57,1.42
1.48,1.50,1.57,1.48
1.50,1.49,1.58,1.45
1.55,1.41,1.55,1.34
1.41,1.40,1.47,1.35
1.47,1.43,1.50,1.43
1.57,1.58,1.68,1.44
1.60,1.60,1.68,1.52
1.60,1.40,1.61,1.40
1.72,1.55,1.72,1.46
1.54,1.56,1.56,1.52
1.52,1.49,1.53,1.48
1.53,1.44,1.53,1.40
1.44,1.45,1.45,1.41
1.41,1.42,1.45,1.40
1.44,1.50,1.50,1.42
1.44,1.53,1.55,1.44
1.53,1.56,1.60,1.47
1.48,1.49,1.64,1.46
1.53,1.53,1.57,1.50
1.52,1.49,1.62,1.49
1.52,1.52,1.63,1.49
1.52,1.51,1.60,1.47
1.52,1.52,1.70,1.48
1.50,1.46,1.52,1.40
1.44,1.42,1.47,1.40
1.44,1.44,1.50,1.42
1.45,1.49,1.49,1.35
1.60,1.47,1.60,1.43
1.47,1.49,1.58,1.45
1.49,1.45,1.52,1.45
1.50,1.40,1.57,1.33
1.50,1.30,1.50,1.25
1.38,1.24,1.40,1.17
1.35,1.15,1.35,1.12
1.26,1.21,1.36,1.15
1.28,1.13,1.32,1.13
1.25,1.17,1.28,1.05
1.23,1.19,1.23,1.08
1.25,1.18,1.25,1.12
1.19,1.16,1.23,1.07
1.21,1.13,1.21,1.07
1.12,0.91,1.15,0.77
0.93,0.90,0.98,0.88
0.95,0.87,0.95,0.74
0.83,0.84,0.84,0.77
0.84,0.75,0.84,0.73
0.72,0.61,0.73,0.57
0.58,0.56,0.59,0.55
0.50,0.51,0.54,0.50
0.52,0.38,0.56,0.38
0.41,0.37,0.44,0.36
0.39,0.40,0.42,0.36
0.48,0.40,0.48,0.40
0.41,0.42,0.44,0.40
0.41,0.41,0.43,0.41
0.43,0.42,0.43,0.42
0.42,0.40,0.43,0.40
0.39,0.38,0.41,0.36
0.38,0.32,0.39,0.31
0.32,0.31,0.32,0.29
0.29,0.30,0.33,0.29
0.31,0.32,0.33,0.30
0.32,0.31,0.32,0.30
0.31,0.32,0.33,0.30
0.32,0.37,0.41,0.32
0.39,0.45,0.49,0.37
0.48,0.41,0.52,0.41
0.40,0.40,0.41,0.39
0.39,0.36,0.39,0.35
0.35,0.36,0.36,0.34
0.35,0.34,0.35,0.34
0.35,0.35,0.36,0.34
0.44,0.39,0.46,0.38
0.40,0.45,0.45,0.40
0.43,0.40,0.43,0.38
0.40,0.43,0.45,0.40
0.40,0.40,0.40,0.39
0.60,0.47,0.77,0.45
0.47,0.50,0.55,0.47
0.42,0.49,0.52,0.42
0.47,0.42,0.48,0.41
0.42,0.42,0.44,0.42
0.43,0.43,0.55,0.43
0.43,0.42,0.44,0.42
0.41,0.48,0.50,0.40
0.48,0.43,0.49,0.42
0.40,0.42,0.43,0.39
0.44,0.43,0.45,0.43
0.43,0.43,0.45,0.41
0.42,0.40,0.42,0.38
0.44,0.42,0.44,0.42
0.40,0.38,0.40,0.38
0.39,0.38,0.39,0.38
0.38,0.39,0.39,0.38
0.38,0.39,0.39,0.38
0.38,0.38,0.40,0.38
0.38,0.37,0.38,0.37
0.37,0.37,0.37,0.35
0.35,0.35,0.36,0.35
0.35,0.35,0.36,0.35
0.36,0.36,0.36,0.36
0.36,0.36,0.36,0.36
0.35,0.31,0.35,0.26
0.31,0.33,0.34,0.30
0.31,0.30,0.31,0.28
0.30,0.33,0.33,0.30
0.34,0.30,0.34,0.28
0.30,0.29,0.30,0.28
0.28,0.32,0.32,0.28
0.30,0.29,0.30,0.28
0.29,0.28,0.29,0.28
0.29,0.28,0.29,0.27
0.29,0.29,0.31,0.29
0.29,0.29,0.29,0.29
0.27,0.28,0.28,0.27
0.28,0.28,0.28,0.27
0.28,0.27,0.28,0.26
0.32,0.31,0.32,0.28
0.33,0.30,0.33,0.30
0.28,0.32,0.33,0.27
0.30,0.35,0.35,0.29
0.37,0.36,0.37,0.34
0.36,0.35,0.36,0.32
0.34,0.37,0.37,0.34
0.37,0.41,0.41,0.36
0.42,0.43,0.43,0.40
0.41,0.35,0.41,0.33
0.37,0.40,0.41,0.37
0.35,0.41,0.41,0.35
0.42,0.38,0.42,0.38
0.35,0.41,0.41,0.35
0.42,0.41,0.42,0.36
0.41,0.41,0.41,0.41
0.40,0.40,0.40,0.40
0.38,0.35,0.40,0.35
0.38,0.34,0.40,0.33
0.33,0.31,0.34,0.31
0.34,0.35,0.38,0.33
0.32,0.29,0.32,0.29
0.32,0.29,0.35,0.29
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.30,0.29,0.30,0.28
0.40,0.34,0.40,0.34
0.29,0.30,0.30,0.29
0.35,0.30,0.35,0.30
0.30,0.30,0.30,0.29
0.28,0.30,0.30,0.28
0.28,0.30,0.30,0.27
0.30,0.45,0.45,0.29
0.45,0.42,0.45,0.40
0.40,0.40,0.40,0.39
0.37,0.40,0.40,0.37
0.37,0.37,0.37,0.37
0.37,0.40,0.40,0.37
0.37,0.39,0.39,0.37
0.35,0.34,0.37,0.34
0.36,0.36,0.36,0.36
0.36,0.38,0.38,0.36
0.38,0.36,0.38,0.36
0.36,0.35,0.36,0.35
0.35,0.35,0.36,0.34
0.35,0.35,0.35,0.35
0.34,0.34,0.34,0.34
0.34,0.35,0.37,0.31
0.32,0.36,0.37,0.32
0.36,0.36,0.36,0.34
0.36,0.36,0.36,0.36
0.41,0.38,0.41,0.38
0.38,0.34,0.38,0.25
0.32,0.29,0.32,0.27
0.32,0.34,0.34,0.32
0.34,0.34,0.36,0.34
0.35,0.35,0.35,0.35
0.32,0.32,0.34,0.32
0.33,0.31,0.33,0.30
0.33,0.36,0.44,0.33
0.37,0.38,0.38,0.34
0.29,0.29,0.29,0.29
0.36,0.37,0.38,0.36
0.35,0.36,0.37,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.35,0.35
0.35,0.35,0.37,0.35
0.35,0.35,0.35,0.35
0.35,0.36,0.36,0.34
0.36,0.36,0.36,0.34
0.33,0.35,0.35,0.32
0.33,0.32,0.34,0.32
0.32,0.37,0.37,0.30
0.37,0.36,0.37,0.36
0.36,0.35,0.36,0.33
0.33,0.34,0.35,0.32
0.33,0.33,0.34,0.33
0.33,0.34,0.35,0.33
0.33,0.32,0.35,0.31
0.32,0.33,0.33,0.32
0.32,0.34,0.34,0.32
0.32,0.32,0.35,0.32
0.32,0.33,0.34,0.30
0.32,0.31,0.32,0.30
0.30,0.33,0.35,0.30
0.31,0.31,0.31,0.31
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.34,0.34,0.34,0.34
0.32,0.32,0.32,0.32
0.32,0.34,0.34,0.32
0.33,0.34,0.34,0.33
0.34,0.34,0.34,0.34
0.30,0.32,0.32,0.30
0.32,0.33,0.34,0.32
0.34,0.32,0.34,0.32
0.32,0.32,0.32,0.32
0.33,0.31,0.33,0.31
0.31,0.29,0.31,0.29
0.28,0.28,0.28,0.27
0.31,0.34,0.34,0.31
0.34,0.34,0.35,0.34
0.36,0.36,0.36,0.35
0.37,0.40,0.45,0.37
0.37,0.40,0.40,0.37
0.38,0.39,0.40,0.38
0.40,0.42,0.42,0.40
0.45,0.45,0.50,0.42
0.40,0.42,0.42,0.40
0.43,0.50,0.52,0.43
0.54,0.58,0.62,0.54
0.59,0.55,0.59,0.55
0.57,0.55,0.58,0.54
0.58,0.58,0.58,0.55
0.60,0.62,0.63,0.60
0.62,0.62,0.62,0.56
0.63,0.61,0.63,0.61
0.60,0.60,0.60,0.58
0.53,0.60,0.61,0.53
0.59,0.58,0.60,0.56
0.54,0.61,0.62,0.53
0.61,0.61,0.61,0.60
0.61,0.62,0.62,0.61
0.61,0.60,0.62,0.60
0.55,0.62,0.62,0.55
0.62,0.60,0.62,0.59
0.61,0.59,0.62,0.57
0.59,0.57,0.60,0.57
0.55,0.56,0.56,0.55
0.57,0.59,0.60,0.55
0.59,0.59,0.59,0.57
0.59,0.59,0.59,0.59
0.58,0.57,0.58,0.56
0.59,0.61,0.62,0.59
0.59,0.59,0.59,0.59
0.60,0.61,0.61,0.60
0.61,0.60,0.62,0.58
0.59,0.61,0.62,0.59
0.62,0.58,0.62,0.58
0.58,0.56,0.58,0.55
0.56,0.56,0.56,0.56
0.56,0.55,0.56,0.55
0.55,0.52,0.55,0.52
0.53,0.51,0.53,0.51
0.50,0.50,0.51,0.50
0.50,0.49,0.50,0.49
0.48,0.50,0.51,0.46
0.47,0.47,0.49,0.47
0.47,0.48,0.50,0.47
0.48,0.49,0.50,0.48
0.49,0.50,0.50,0.49
0.48,0.52,0.52,0.48
0.49,0.51,0.51,0.49
0.52,0.52,0.52,0.48
0.51,0.56,0.60,0.49
0.56,0.60,0.60,0.56
0.60,0.56,0.60,0.56
0.58,0.58,0.58,0.56
0.52,0.56,0.57,0.52
0.54,0.55,0.55,0.54
0.52,0.56,0.56,0.52
0.53,0.52,0.53,0.52
0.52,0.52,0.52,0.52
0.54,0.53,0.56,0.53
0.54,0.54,0.54,0.54
0.54,0.54,0.54,0.54
0.55,0.55,0.55,0.55
0.56,0.54,0.58,0.52
0.53,0.53,0.53,0.53
0.53,0.53,0.53,0.53
0.52,0.55,0.55,0.52
0.52,0.52,0.52,0.52
0.50,0.53,0.53,0.50
0.52,0.55,0.55,0.52
0.51,0.53,0.53,0.51
0.53,0.52,0.53,0.52
0.55,0.51,0.55,0.51
0.51,0.51,0.51,0.51
0.51,0.55,0.58,0.51
0.58,0.57,0.59,0.56
0.53,0.50,0.53,0.50
0.50,0.54,0.55,0.50
0.54,0.51,0.54,0.51
0.52,0.54,0.54,0.52
0.54,0.53,0.54,0.53
0.54,0.54,0.54,0.54
0.54,0.53,0.54,0.51
0.53,0.53,0.53,0.53
0.53,0.56,0.56,0.53
0.54,0.55,0.56,0.52
0.56,0.59,0.62,0.56
0.63,0.68,0.72,0.62
0.69,0.70,0.70,0.69
0.67,0.69,0.70,0.67
0.70,0.70,0.70,0.70
0.69,0.65,0.69,0.65
0.65,0.67,0.68,0.65
0.62,0.58,0.62,0.51
0.55,0.55,0.55,0.55
0.53,0.53,0.53,0.53
0.57,0.61,0.61,0.57
0.61,0.70,0.72,0.56
0.70,0.70,0.70,0.69
0.68,0.70,0.70,0.68
0.67,0.70,0.70,0.66
0.70,0.70,0.70,0.70
0.69,0.66,0.69,0.66
0.68,0.72,0.72,0.67
0.70,0.70,0.70,0.70
0.71,0.73,0.74,0.71
0.70,0.71,0.71,0.66
0.71,0.69,0.99,0.67
0.70,0.69,0.74,0.63
0.74,0.64,0.75,0.60
0.65,0.69,0.70,0.65
0.75,0.67,0.75,0.67
0.72,0.68,0.72,0.67
0.69,0.70,0.70,0.67
0.68,0.68,0.68,0.68
0.67,0.67,0.67,0.67
0.72,0.67,0.88,0.65
0.69,0.63,0.69,0.61
0.64,0.63,0.66,0.63
0.66,0.65,0.68,0.61
0.65,0.77,0.83,0.60
0.79,0.79,0.79,0.77
0.77,0.83,0.83,0.70
0.83,0.82,0.83,0.79
0.82,0.82,0.82,0.80
0.81,0.85,0.85,0.78
0.85,0.91,0.91,0.85
0.90,0.83,0.90,0.75
0.88,0.85,0.88,0.84
0.85,0.86,0.90,0.85
0.88,0.91,0.95,0.86
0.86,0.90,0.93,0.86
0.91,0.95,0.95,0.91
0.97,0.88,0.98,0.88
0.92,0.92,0.92,0.92
0.92,0.95,0.95,0.92
0.91,0.94,0.94,0.91
0.94,0.97,0.97,0.94
0.98,0.98,0.98,0.98
0.98,0.97,0.98,0.97
0.95,0.93,1.15,0.93
0.93,0.85,0.98,0.85
0.92,0.83,0.92,0.83
0.83,0.84,0.91,0.83
0.84,0.84,0.86,0.84
0.85,0.83,0.88,0.83
0.90,0.83,0.90,0.83
0.83,0.83,0.83,0.83
0.85,0.85,0.85,0.83
0.85,0.85,0.85,0.85
0.83,0.86,0.87,0.83
0.88,0.87,0.88,0.87
0.88,0.87,0.89,0.87
0.88,0.83,0.88,0.83
0.88,0.87,0.89,0.83
0.88,0.83,0.88,0.83
0.88,0.81,0.88,0.81
0.82,0.83,0.84,0.82
0.84,0.84,0.84,0.84
0.78,0.82,0.82,0.78
0.80,0.84,0.84,0.80
0.84,0.84,0.84,0.84
0.84,0.88,0.88,0.84
0.85,0.83,0.85,0.83
0.87,0.85,0.87,0.83
0.85,0.85,0.85,0.85
0.88,0.85,0.88,0.85
0.90,0.90,0.95,0.89
0.90,0.85,0.90,0.85
0.86,0.84,0.86,0.84
0.84,0.87,0.90,0.84
0.82,0.79,0.83,0.79
0.78,0.78,0.82,0.78
0.80,0.75,0.82,0.75
0.75,0.74,0.75,0.71
0.78,0.79,0.79,0.78
0.79,0.79,0.79,0.79
0.78,0.75,0.78,0.75
0.80,0.80,0.82,0.78
0.80,0.80,0.80,0.80
0.80,0.81,0.81,0.79
0.77,0.77,0.77,0.77
0.81,0.78,0.81,0.75
0.79,0.81,0.81,0.79
0.79,0.79,0.80,0.79
0.79,0.79,0.79,0.79
0.79,0.79,0.79,0.79
0.85,0.93,0.93,0.85
0.91,0.85,0.95,0.85
0.87,0.87,0.88,0.86
0.93,0.93,0.93,0.93
0.93,0.93,0.93,0.93
0.92,0.92,0.92,0.88
0.93,0.93,0.93,0.93
0.79,0.89,0.93,0.79
0.91,0.90,0.92,0.90
0.90,0.90,0.90,0.90
0.91,0.91,0.91,0.91
0.91,0.91,0.91,0.91
0.90,0.90,0.90,0.88
0.89,0.90,0.90,0.82
0.90,0.90,0.95,0.88
0.89,0.90,0.90,0.88
0.90,0.91,0.91,0.88
0.91,0.91,0.92,0.90
0.91,0.94,0.94,0.90
0.90,0.95,0.95,0.90
0.95,0.94,0.95,0.93
0.94,0.94,0.95,0.94
0.94,0.90,0.94,0.90
0.95,0.91,0.95,0.91
0.92,0.95,0.95,0.89
0.94,0.94,0.94,0.92
0.92,0.97,0.97,0.92
0.97,1.00,1.00,0.94
1.00,1.04,1.06,0.99
