GRN,iPath Global Carbon ETN,NASDAQ
5.56,5.63,5.64,5.37
5.62,5.30,5.62,5.28
5.30,5.35,5.55,5.30
5.38,5.71,5.71,5.38
5.77,5.60,5.77,5.59
5.21,5.47,5.47,5.21
5.47,5.47,5.47,5.47
5.47,5.38,5.48,5.20
5.75,5.89,5.99,5.75
5.68,5.68,5.68,5.68
5.62,5.30,5.65,5.30
5.79,5.66,5.79,5.42
5.92,5.25,5.92,5.17
5.40,5.40,5.40,5.40
5.26,5.33,5.64,5.25
5.26,5.30,5.33,5.26
5.35,5.50,5.50,5.33
5.29,5.29,5.29,5.29
5.30,5.31,5.40,5.30
5.33,5.42,5.46,5.32
5.65,5.30,5.65,5.28
5.41,5.48,5.52,5.41
5.47,5.44,5.47,5.44
5.91,5.55,5.91,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.55,5.55,5.55,5.55
5.79,5.57,5.79,5.57
5.57,5.57,5.57,5.57
5.60,5.60,5.60,5.60
5.60,5.60,5.60,5.60
5.79,5.91,5.92,5.79
5.90,5.74,5.93,5.74
5.78,5.75,5.78,5.75
5.90,5.74,5.90,5.71
5.74,5.74,5.74,5.74
5.50,5.54,5.55,5.50
5.54,5.54,5.54,5.54
5.75,5.59,5.75,5.55
5.59,5.56,5.59,5.56
5.59,5.59,5.59,5.59
5.75,5.77,5.77,5.75
5.61,5.54,5.61,5.54
5.79,5.84,5.84,5.63
5.62,5.82,5.82,5.62
5.81,5.77,5.91,5.70
5.80,5.99,5.99,5.80
5.86,5.90,5.99,5.86
5.90,5.90,5.90,5.90
5.96,5.90,5.97,5.83
5.90,5.76,5.90,5.76
5.78,5.83,5.83,5.73
5.94,6.48,6.48,5.94
6.66,7.21,7.21,5.56
6.92,6.83,7.00,6.83
6.71,6.71,6.71,6.71
6.71,6.71,6.71,6.71
6.61,7.28,7.28,6.61
7.20,7.09,7.30,6.98
7.00,7.19,7.35,7.00
7.28,7.40,7.40,7.10
7.50,7.40,7.83,7.25
7.28,7.19,7.28,7.10
7.12,7.01,7.86,6.81
6.98,7.06,7.16,6.98
7.20,7.45,7.45,7.20
6.70,7.02,7.04,6.70
7.02,7.02,7.02,7.02
7.10,7.06,7.10,7.06
6.69,7.12,7.12,6.50
7.12,7.12,7.12,7.12
7.12,7.12,7.12,7.12
7.12,7.12,7.12,7.12
6.92,6.73,6.99,6.73
6.72,6.78,6.81,6.60
6.66,6.28,6.72,6.28
6.40,6.27,6.53,6.24
6.30,6.33,6.33,6.08
6.24,5.98,6.24,5.90
6.05,6.10,6.41,5.89
6.11,6.17,7.00,6.11
6.60,6.62,6.62,6.60
7.00,7.00,7.01,6.94
7.00,7.00,7.00,7.00
6.92,5.75,6.92,5.75
5.98,6.17,6.27,5.98
6.41,6.28,6.41,6.28
6.11,6.20,6.20,6.11
5.90,6.31,6.37,5.77
6.27,6.27,6.27,6.27
6.04,6.44,6.59,6.04
6.54,6.59,6.59,6.26
6.32,6.16,6.32,6.12
6.69,5.86,6.69,5.80
6.70,6.15,6.70,6.15
6.15,6.15,6.15,6.15
6.04,6.04,6.04,6.04
6.80,6.06,7.02,6.06
6.00,5.90,6.03,5.90
5.92,5.92,5.92,5.92
5.81,5.80,5.81,5.80
6.05,6.07,6.07,6.05
6.25,6.25,6.25,6.25
5.81,5.85,5.85,5.81
5.70,5.60,6.70,5.55
5.51,5.69,5.69,5.50
5.69,5.69,5.69,5.69
6.00,5.76,6.00,5.75
5.76,5.76,5.76,5.76
5.76,5.76,5.76,5.76
5.76,5.76,5.76,5.76
5.60,5.61,5.96,5.60
5.81,5.81,5.81,5.81
5.97,5.97,5.97,5.97
5.70,5.66,5.93,5.66
5.82,5.80,5.89,5.66
5.94,6.20,6.25,5.80
6.32,6.21,6.32,6.21
5.66,5.97,6.20,5.62
6.01,6.50,6.50,6.01
6.08,5.94,6.11,5.81
5.94,6.50,6.50,5.94
6.20,6.50,6.50,6.20
5.71,5.94,6.00,5.71
5.90,5.90,5.90,5.90
6.45,5.89,6.45,5.68
6.08,6.01,6.50,6.01
6.03,5.70,6.07,5.64
5.73,5.75,6.30,5.73
5.77,5.91,5.93,5.77
5.94,5.95,6.20,5.94
5.90,6.00,6.38,5.90
5.96,6.05,6.15,5.96
6.05,6.05,6.05,6.05
5.85,5.87,6.22,5.85
5.68,6.00,6.00,5.68
6.22,5.77,6.22,5.77
5.88,5.88,5.98,5.78
5.76,5.76,5.76,5.76
5.76,5.69,5.76,5.69
5.66,5.66,5.66,5.66
5.80,5.70,5.80,5.67
5.85,5.81,6.16,5.80
5.81,5.81,5.81,5.81
6.24,6.39,6.39,6.24
6.38,6.24,6.39,6.17
6.70,6.33,6.70,6.15
6.50,6.42,6.50,6.42
6.00,6.30,6.45,5.99
6.42,6.43,6.50,6.27
6.50,6.04,6.55,5.99
6.50,6.90,6.95,6.50
6.49,6.95,6.96,6.49
7.44,7.27,7.80,7.25
7.25,7.25,7.25,7.24
7.25,7.50,7.50,6.12
7.53,7.38,7.53,7.19
7.00,7.30,7.67,7.00
7.40,8.60,8.60,7.40
8.32,8.65,8.70,8.01
8.76,8.75,8.88,8.56
8.80,8.45,8.88,7.92
8.88,8.60,8.88,8.50
8.88,9.10,9.84,8.66
9.29,8.48,9.80,8.41
8.79,8.53,9.09,8.08
9.20,9.18,9.24,8.28
9.01,8.99,9.01,8.90
8.71,9.54,9.54,8.49
9.54,9.53,9.55,9.28
9.25,8.74,9.38,8.43
8.30,8.09,8.30,7.82
7.79,7.85,7.88,7.26
8.47,8.76,9.44,8.47
8.92,8.60,8.92,8.41
8.80,8.20,8.80,7.44
8.90,8.28,8.90,8.24
8.84,8.34,8.84,8.34
8.64,8.50,8.64,8.45
8.50,8.50,8.50,8.50
8.54,8.64,8.64,8.42
8.64,8.77,8.82,8.50
8.50,8.67,8.67,8.20
8.74,8.12,8.74,8.00
8.00,8.10,8.50,7.79
8.10,8.10,8.10,8.10
7.59,7.60,8.10,7.54
7.99,7.76,8.16,7.66
7.91,7.67,8.16,7.66
7.78,7.42,7.82,7.42
7.42,7.48,7.48,7.40
7.50,7.43,7.53,7.43
7.15,6.60,7.39,6.25
5.98,5.48,6.35,5.25
5.58,5.79,5.79,5.54
5.95,6.44,6.47,5.88
6.48,6.00,6.48,6.00
6.02,6.37,6.38,6.02
6.02,5.92,6.05,5.89
5.80,6.13,6.13,5.80
6.28,6.26,6.42,6.07
6.00,6.42,6.42,6.00
6.26,6.01,6.26,6.01
6.21,6.25,6.30,5.60
6.07,6.71,7.03,6.00
6.70,7.40,7.66,6.60
6.26,7.34,7.34,6.26
7.34,6.65,7.35,6.65
6.80,7.00,7.00,6.80
7.32,6.83,7.35,6.77
7.07,6.85,7.08,6.85
7.25,7.04,7.25,6.71
7.13,6.35,7.13,6.35
6.26,6.32,6.35,6.26
6.41,6.46,6.52,6.40
6.39,6.39,6.39,6.39
6.59,6.77,6.77,6.59
6.59,6.84,6.84,6.59
6.61,6.77,6.79,6.61
6.59,6.60,6.87,6.45
6.50,6.66,6.77,6.49
6.66,6.66,6.66,6.66
6.78,6.66,6.86,6.66
6.75,6.67,6.80,6.67
6.55,6.68,6.68,6.55
6.63,6.46,6.63,6.46
6.35,6.36,6.36,5.51
6.47,6.42,6.48,6.03
6.48,6.00,6.48,5.89
5.66,6.13,6.20,5.66
6.12,5.99,6.13,5.99
5.85,6.07,6.20,5.85
6.40,6.32,6.40,6.32
6.32,6.32,6.32,6.32
6.32,6.32,6.32,6.32
6.32,6.32,6.32,6.32
6.32,6.28,6.32,6.23
6.30,6.24,6.48,6.24
6.23,6.48,6.48,6.23
6.45,6.70,6.70,6.25
6.70,6.70,6.70,6.70
6.67,6.58,6.67,6.58
6.59,6.60,6.62,6.59
6.64,6.63,6.64,6.60
6.78,6.50,6.78,6.50
6.63,6.57,6.63,6.57
6.78,6.48,6.80,6.48
6.78,6.68,6.79,6.65
6.84,6.52,6.84,6.52
6.52,6.52,6.52,6.52
6.68,6.43,6.87,6.43
6.93,6.63,6.93,6.46
6.90,6.98,6.98,6.40
7.00,6.68,7.00,6.68
6.70,6.70,6.70,6.70
6.46,7.00,7.00,6.46
6.86,7.10,7.25,6.86
7.28,7.35,7.67,7.28
7.55,7.75,7.75,7.55
7.74,7.60,7.74,7.60
7.60,7.75,7.75,6.99
7.55,7.63,7.63,7.20
7.63,7.63,7.63,7.63
7.09,7.09,7.09,7.09
6.90,6.90,6.90,6.90
6.75,6.73,6.75,6.73
7.60,7.60,7.60,7.60
6.90,6.90,6.90,6.90
6.90,6.90,6.90,6.90
7.49,6.97,7.70,6.97
7.12,7.31,7.31,7.02
7.48,7.70,7.75,7.48
7.71,7.75,7.75,7.71
7.75,7.32,7.75,7.32
7.74,7.71,7.74,7.51
7.51,7.59,7.59,7.51
7.51,7.51,7.51,7.51
7.74,7.80,7.80,7.70
7.80,7.80,7.80,7.80
7.79,7.86,7.86,7.68
7.56,7.65,7.65,7.56
7.88,7.60,7.88,7.60
7.60,7.60,7.60,7.60
7.58,7.81,7.81,7.58
7.82,7.62,7.91,7.62
7.91,7.90,7.91,7.36
7.95,7.93,7.95,7.85
7.80,7.43,7.90,7.40
7.45,7.75,7.75,7.45
7.93,7.95,7.95,7.93
7.94,7.95,7.95,7.94
8.15,7.97,8.19,7.97
7.92,8.25,8.29,7.92
7.88,8.20,8.20,7.88
7.90,7.97,8.24,7.90
8.22,7.90,8.22,7.90
7.97,7.89,7.97,7.89
7.89,8.23,8.24,7.58
7.59,8.05,8.05,7.59
8.02,8.00,8.02,8.00
8.15,8.14,8.15,8.14
8.14,8.14,8.14,8.14
8.12,8.13,8.14,7.76
8.12,7.90,8.13,7.90
7.72,7.76,7.76,7.72
7.62,7.77,8.08,7.62
7.77,7.77,7.77,7.77
7.63,7.93,7.93,7.62
7.50,7.38,7.50,7.37
7.49,7.49,7.49,7.49
7.42,7.38,7.42,7.26
7.40,7.27,7.40,7.25
7.25,7.20,7.25,7.13
7.20,7.28,7.28,7.12
7.30,7.35,7.40,7.20
7.40,7.36,7.40,7.03
7.39,7.03,7.39,7.03
7.03,7.03,7.03,7.03
7.33,7.28,7.33,7.15
7.20,7.36,7.36,7.18
7.39,7.39,7.39,7.39
7.10,7.10,7.10,7.10
7.20,7.18,7.20,7.18
7.18,7.18,7.18,7.18
7.32,7.40,7.40,7.32
7.03,7.27,7.30,7.03
7.11,7.11,7.20,7.11
7.19,7.26,7.26,7.19
7.26,7.67,7.84,7.26
7.65,7.93,7.93,7.60
7.67,7.59,7.67,7.59
7.61,7.61,7.84,7.11
7.96,7.60,7.96,7.37
7.49,7.96,7.99,7.49
7.99,7.80,7.99,7.55
7.50,7.92,7.99,7.30
7.99,7.65,7.99,7.59
7.80,7.60,7.80,7.50
7.57,7.66,7.79,7.57
7.79,7.79,7.79,7.79
7.49,7.79,7.79,7.49
7.37,7.78,7.78,7.37
7.78,7.78,7.78,7.78
7.79,7.79,7.79,7.35
7.45,7.65,7.65,7.45
7.78,7.87,7.96,7.45
7.86,7.87,7.87,7.86
7.87,7.91,7.91,7.82
7.97,7.99,7.99,7.97
8.01,8.30,8.31,7.69
8.20,7.99,8.26,7.99
8.19,8.00,8.31,7.55
8.44,8.44,8.44,8.44
7.68,8.00,8.68,7.68
8.66,7.78,8.68,7.78
7.67,8.45,8.45,7.67
8.68,8.88,8.88,7.90
8.88,8.88,8.88,8.73
8.87,8.70,8.88,8.34
8.95,8.63,8.99,8.19
8.63,8.63,8.63,8.63
8.63,8.63,8.63,8.63
8.70,8.96,8.99,8.70
8.99,8.42,8.99,8.42
8.47,8.88,8.88,8.46
8.42,8.87,8.87,8.42
8.42,8.42,8.42,8.42
8.77,8.86,8.86,8.77
8.42,8.42,8.62,8.42
8.53,8.87,8.87,8.53
8.75,8.52,8.87,8.52
8.50,8.16,8.85,8.16
8.21,8.84,8.84,8.21
8.82,8.84,8.85,8.77
8.59,8.81,8.81,8.59
8.81,8.81,8.81,8.81
8.81,8.81,8.81,8.81
8.70,8.81,8.81,8.69
8.82,8.85,8.85,8.81
8.85,8.86,8.88,8.82
8.88,9.13,9.13,8.74
9.13,9.13,9.13,8.79
9.01,9.13,9.13,8.98
9.12,9.41,9.42,9.12
9.42,9.37,9.42,8.79
9.42,9.41,9.42,8.79
9.38,9.42,9.42,8.79
9.22,9.15,9.22,8.59
9.15,9.24,9.24,9.14
8.98,8.97,8.98,8.97
8.97,9.17,9.17,8.97
8.50,8.94,8.99,8.50
9.23,9.30,9.30,8.80
9.21,9.42,9.42,9.06
9.42,9.37,9.42,9.37
9.35,9.24,9.35,9.05
9.05,9.24,9.25,9.02
9.25,9.20,9.25,9.20
9.25,9.35,9.35,9.25
9.48,8.50,9.48,8.42
8.42,8.45,8.80,8.42
8.77,8.48,8.77,8.47
8.48,8.48,8.48,8.48
8.14,8.14,8.14,8.14
8.55,8.51,8.62,8.51
8.56,8.58,8.60,8.56
8.84,8.50,8.84,8.50
8.40,8.99,8.99,8.26
8.99,8.47,8.99,8.21
8.52,8.52,8.52,8.52
8.47,8.94,8.99,8.47
9.19,8.70,9.19,8.48
8.70,8.70,8.70,8.70
8.74,8.59,8.74,8.59
9.18,9.19,9.19,9.18
9.10,9.40,9.40,9.10
9.20,9.31,9.40,9.20
9.25,9.25,9.34,9.25
9.25,9.30,9.36,9.25
9.40,9.38,9.40,9.30
9.40,9.48,9.48,9.30
9.35,9.25,9.44,9.25
9.25,9.25,9.25,9.25
9.25,8.90,9.25,8.90
8.89,8.49,8.89,8.49
8.60,8.50,8.60,8.49
8.49,9.31,9.45,8.49
8.83,8.83,8.83,8.83
8.53,8.56,8.56,8.53
8.49,8.56,8.61,8.49
8.60,8.60,8.60,8.60
8.42,8.42,8.42,8.42
8.42,8.42,8.42,8.42
8.42,8.23,8.42,8.23
8.23,8.23,8.23,8.23
8.23,8.23,8.24,8.23
8.23,8.23,8.23,8.23
8.27,8.23,8.34,8.23
8.23,8.23,8.23,8.23
8.53,8.43,8.53,8.43
8.94,8.94,8.94,8.94
9.01,9.01,9.01,9.01
8.85,8.85,8.85,8.85
8.43,8.48,9.00,8.43
8.48,8.48,8.48,8.48
8.43,8.50,8.50,8.43
8.43,8.49,8.49,8.43
8.50,8.66,8.83,8.50
8.72,8.72,8.72,8.72
8.72,8.72,8.72,8.72
8.43,8.72,8.72,8.43
8.55,8.68,8.68,8.55
8.44,8.49,8.54,8.43
8.49,8.49,8.49,8.49
8.54,8.43,8.54,8.43
8.60,8.50,8.60,8.50
8.43,8.43,8.54,8.43
8.43,8.68,8.68,8.43
8.47,8.47,8.47,8.47
8.44,8.54,8.71,8.44
8.71,8.54,8.71,8.54
8.54,8.54,8.54,8.54
8.71,8.72,8.72,8.71
8.48,8.74,8.74,8.48
8.95,8.95,8.95,8.95
8.94,8.77,8.95,8.77
8.99,8.46,9.01,8.46
8.82,8.82,8.82,8.82
8.82,8.82,8.82,8.82
9.18,9.18,9.18,9.18
9.15,9.15,9.15,9.15
8.50,8.49,8.92,8.49
8.75,8.75,8.75,8.75
8.75,8.75,8.75,8.75
9.08,9.23,9.23,9.08
9.50,10.36,10.36,9.41
9.45,10.20,10.42,9.45
10.20,10.20,10.20,10.20
10.20,10.20,10.20,10.20
9.31,9.70,9.70,9.24
9.53,9.86,9.86,9.53
9.66,9.86,9.86,9.66
9.24,9.86,9.86,9.24
9.17,8.99,9.17,8.99
8.99,10.16,10.16,8.99
9.40,9.40,9.40,9.40
8.99,9.50,9.50,8.99
9.50,9.50,9.50,9.50
9.49,9.49,9.49,9.49
9.46,8.89,9.49,8.89
8.89,8.89,8.89,8.89
8.89,8.89,8.89,8.89
8.87,8.87,8.87,8.87
8.91,8.67,8.91,8.67
8.67,8.67,8.67,8.67
8.63,8.70,8.70,8.63
9.42,9.42,9.42,9.42
9.42,9.42,9.42,9.42
9.15,9.09,9.15,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
9.09,9.09,9.09,9.09
8.60,8.85,8.85,8.60
9.43,9.43,9.43,9.43
8.95,8.95,8.95,8.95
8.95,8.95,8.95,8.95
9.43,9.43,9.43,9.43
8.96,8.96,8.96,8.96
9.00,9.00,9.00,9.00
9.43,9.43,9.48,9.43
9.48,9.43,9.48,9.43
9.36,9.75,9.75,8.95
9.64,9.70,9.70,9.64
8.96,9.65,9.84,8.96
9.70,9.78,9.78,9.70
9.39,9.40,9.73,9.02
9.39,9.46,9.47,9.39
9.85,9.66,9.99,9.66
9.99,9.98,9.99,9.98
9.99,9.98,9.99,9.90
9.72,9.88,9.88,9.72
9.88,9.88,9.88,9.88
9.46,9.73,9.78,9.46
9.78,9.78,9.78,9.78
9.78,10.19,10.19,9.48
9.78,9.78,9.78,9.78
10.25,10.19,10.26,9.23
10.19,10.19,10.19,10.19
10.08,10.08,10.08,10.08
10.26,10.26,10.26,10.26
10.06,9.20,10.06,9.20
10.06,10.06,10.06,10.06
10.26,10.29,10.39,9.35
10.34,10.20,10.34,9.91
10.40,10.03,10.40,10.03
10.03,10.03,10.03,10.03
10.06,10.09,10.09,9.45
10.14,10.20,10.20,10.14
10.38,10.39,10.39,9.51
10.39,10.39,10.39,10.39
10.39,10.44,10.49,10.38
10.49,10.50,10.58,10.49
10.40,10.74,10.75,10.40
10.75,10.57,10.75,10.30
10.75,10.75,10.75,10.74
10.56,10.99,10.99,10.55
10.49,10.60,10.60,10.49
10.49,10.70,10.79,9.87
10.34,10.48,10.54,10.12
10.46,9.93,11.22,9.92
10.79,10.78,10.79,10.78
9.92,9.92,9.92,9.92
10.02,10.25,10.25,10.00
10.46,10.69,10.69,10.04
10.25,10.74,10.74,10.25
10.74,10.74,10.74,10.27
10.78,10.74,10.78,10.74
10.50,10.50,10.50,10.50
10.50,10.50,10.50,10.50
10.25,10.55,10.55,10.25
11.22,10.82,11.22,10.11
10.25,10.13,10.25,10.13
10.13,10.13,10.13,10.13
10.33,10.28,10.33,10.25
10.61,10.20,10.61,10.20
10.20,10.20,10.20,10.20
10.57,10.57,10.57,10.57
10.40,10.40,10.40,10.40
10.36,10.20,10.36,10.20
10.40,10.35,10.50,10.35
11.22,10.54,11.22,10.20
10.30,10.31,10.40,10.09
10.48,10.45,10.48,10.45
10.40,10.40,10.40,10.40
10.15,10.74,10.74,10.15
10.72,10.72,10.72,10.72
10.79,10.18,11.22,10.18
10.09,10.11,11.22,10.09
10.09,10.69,11.00,10.09
10.69,10.69,10.69,10.69
10.66,10.66,10.66,10.66
10.69,10.92,10.92,10.69
10.80,10.87,10.87,10.80
10.90,10.90,10.90,10.90
10.28,10.79,10.79,10.25
10.70,10.70,10.70,10.70
10.60,10.62,10.84,10.39
10.29,10.72,10.83,10.29
11.09,10.81,11.40,10.31
11.25,11.23,11.25,11.23
11.20,11.23,11.67,11.20
11.60,11.83,12.81,10.75
12.40,11.20,13.75,11.05
12.42,11.55,12.42,11.55
12.00,12.14,13.00,11.30
11.99,11.12,11.99,11.12
11.79,11.60,12.08,11.12
11.30,11.56,11.68,11.25
12.19,11.13,12.19,11.06
11.27,11.12,12.31,11.12
12.13,11.20,12.13,11.12
11.17,11.30,11.50,11.17
11.29,11.26,11.99,11.09
11.75,11.25,11.75,11.24
10.99,11.00,11.41,10.99
11.00,10.85,11.10,10.85
10.89,10.98,11.02,10.82
10.82,10.89,11.00,10.82
11.47,11.14,11.47,10.83
11.31,10.83,11.31,10.82
10.80,10.61,10.94,10.56
10.55,10.56,11.30,10.55
10.56,10.56,10.56,10.56
10.66,10.90,11.00,10.66
11.09,10.90,11.10,10.90
10.91,10.91,10.91,10.90
10.91,11.00,11.00,10.91
11.07,10.88,11.24,10.88
10.96,10.96,10.96,10.96
11.18,10.99,11.18,10.99
10.88,10.78,11.00,10.58
10.52,10.86,10.86,10.52
10.93,10.81,10.93,10.81
10.81,10.81,10.81,10.81
10.52,10.40,10.52,10.40
10.28,10.49,10.49,10.27
10.62,10.57,10.62,10.53
11.00,10.27,11.00,10.27
10.27,10.62,10.62,10.27
10.27,10.15,10.56,10.07
10.29,10.29,10.29,10.29
10.25,10.07,10.25,10.07
10.07,10.19,10.59,10.07
10.16,10.16,10.16,10.16
10.16,10.16,10.16,10.16
10.17,10.19,10.36,10.17
10.18,10.20,10.20,10.18
10.07,10.21,10.26,10.07
10.30,10.30,10.30,10.07
10.11,10.09,10.26,10.07
10.07,9.87,10.10,9.69
9.52,9.54,9.73,9.15
9.28,9.28,9.28,7.88
9.28,9.28,9.28,9.28
9.00,8.50,9.00,8.50
8.74,8.88,9.20,8.69
8.20,8.23,9.20,8.17
8.69,8.16,8.70,8.16
8.08,7.99,8.09,7.99
7.70,7.69,7.76,7.03
7.49,7.20,7.49,7.20
7.49,7.20,8.10,6.93
6.65,7.21,7.62,6.05
7.21,7.21,7.21,7.21
7.21,7.21,7.21,7.21
6.92,7.00,7.00,6.87
7.55,7.55,7.55,7.55
7.22,6.34,7.22,6.26
6.56,7.00,7.00,6.01
6.09,6.09,6.09,6.09
6.09,6.09,6.09,6.09
6.09,6.09,6.09,6.09
6.15,6.16,6.16,6.15
6.17,6.15,6.17,6.15
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
5.99,4.53,5.99,4.09
5.72,5.71,6.37,5.59
5.05,5.50,5.98,5.05
5.77,5.05,5.77,5.05
5.88,6.01,6.10,5.79
5.56,5.30,5.60,5.30
5.41,5.41,5.41,5.41
5.48,5.46,5.48,5.44
5.66,5.66,5.66,5.66
5.71,5.50,5.71,5.48
5.50,5.50,5.50,5.50
5.50,5.50,5.50,5.50
5.75,5.75,5.75,5.75
5.75,5.67,5.75,5.50
5.65,5.65,5.65,5.65
5.50,5.43,5.68,5.43
5.43,5.43,5.43,5.43
5.43,5.43,5.43,5.43
5.43,5.43,5.43,5.43
5.43,5.43,5.43,5.43
5.45,5.61,5.61,5.45
5.40,5.64,5.64,5.40
5.40,5.40,5.40,5.40
5.49,5.49,5.49,5.49
5.49,5.62,5.62,5.49
5.62,5.62,5.62,5.62
5.49,5.49,5.49,5.49
5.49,5.49,5.49,5.49
5.49,5.49,5.49,5.49
5.49,5.49,5.49,5.49
5.49,5.49,5.49,5.49
5.75,5.75,5.75,5.74
5.98,5.73,5.99,5.73
5.86,5.89,5.89,5.86
6.00,6.00,6.00,6.00
6.00,6.00,6.00,6.00
5.50,5.80,5.80,5.50
5.82,5.82,5.82,5.82
5.60,6.00,6.07,5.60
6.00,6.00,6.00,6.00
6.25,6.25,6.25,6.25
6.25,6.25,6.25,6.25
6.00,6.10,6.10,5.95
6.40,6.21,6.40,6.21
6.21,6.21,6.21,6.21
5.90,6.06,6.11,5.90
6.20,6.39,6.43,6.20
6.43,7.34,7.34,6.43
7.00,7.00,7.84,6.81
7.00,7.86,7.86,7.00
7.86,7.07,7.86,7.07
8.21,8.08,8.21,7.60
8.23,8.23,8.23,8.23
7.00,7.57,7.74,7.00
8.24,7.99,8.24,7.42
7.99,7.99,7.99,7.99
7.55,7.81,7.81,7.55
7.55,7.82,7.82,7.25
7.44,7.02,7.53,6.96
6.75,7.53,7.53,6.54
7.53,7.53,7.53,7.53
7.53,7.53,7.53,7.53
6.81,6.98,7.19,6.75
6.99,6.99,6.99,6.99
6.99,6.99,6.99,6.99
6.76,6.79,6.79,6.75
7.03,6.73,7.03,6.40
7.12,7.12,7.12,7.10
6.52,7.05,7.05,6.41
6.23,6.61,6.61,6.23
6.76,6.76,6.76,6.76
7.38,7.12,7.38,6.73
7.04,7.00,7.15,6.85
6.95,6.81,7.24,6.81
6.81,6.71,6.81,6.71
6.71,7.10,7.12,6.60
6.42,6.75,6.87,6.37
7.00,7.10,7.45,6.82
7.00,7.16,7.20,7.00
6.82,7.14,7.14,6.80
7.45,6.95,7.70,6.84
7.00,7.22,7.22,6.80
6.70,6.95,7.05,6.70
6.60,6.82,7.10,6.60
6.70,6.90,7.19,6.69
6.70,6.83,7.00,6.70
6.65,6.65,6.95,6.60
6.95,7.08,7.35,6.65
7.18,6.60,7.18,6.60
6.80,6.60,6.80,6.60
6.55,6.80,6.80,6.55
6.19,6.00,6.19,5.80
6.46,5.59,6.46,5.59
5.33,5.15,5.59,5.15
5.64,5.18,6.25,5.18
5.05,4.82,5.27,4.77
4.97,5.33,5.46,4.95
5.47,5.24,5.47,5.24
5.33,5.24,5.33,5.18
5.37,5.32,5.37,5.32
5.32,5.32,5.32,5.32
5.40,5.14,5.40,5.14
5.14,5.14,5.14,5.14
5.20,5.40,5.40,5.20
5.26,5.45,5.45,5.26
5.34,5.50,5.50,5.34
5.37,5.56,5.56,5.37
5.50,5.15,5.50,5.15
5.15,5.40,5.40,5.15
5.20,5.41,5.41,5.15
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.20,5.20,5.20,5.20
5.63,5.25,5.63,5.20
5.40,5.20,5.40,5.20
5.20,5.99,5.99,5.20
5.99,5.05,5.99,5.00
5.00,4.69,5.00,4.56
4.85,5.31,5.31,4.85
5.15,5.58,5.78,5.00
5.06,5.05,5.24,5.05
5.62,5.44,5.62,5.44
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.30,5.30,5.30,5.30
5.23,5.19,5.23,5.19
5.16,5.25,5.39,5.16
5.13,5.30,5.40,5.13
5.15,5.23,5.30,5.10
5.18,5.23,5.40,5.18
5.20,5.51,5.51,5.20
5.20,5.65,5.78,5.20
5.40,5.43,5.61,5.38
5.22,5.40,5.44,5.16
5.30,5.43,5.43,5.30
5.43,5.43,5.43,5.43
5.27,5.27,5.27,5.27
5.12,5.33,5.37,5.12
5.28,5.28,5.28,5.16
5.15,5.10,5.15,5.08
5.00,5.05,5.05,4.95
4.95,4.49,4.95,4.49
4.62,4.82,4.82,4.62
4.65,4.62,4.65,4.62
4.70,4.69,4.78,4.66
4.51,4.62,4.70,4.51
4.74,4.57,4.74,4.51
4.52,4.52,4.52,4.49
4.52,4.52,4.52,4.52
4.49,4.70,4.72,4.49
4.60,4.85,5.05,4.58
4.85,4.85,4.85,4.85
4.85,4.85,4.85,4.85
5.05,4.92,5.05,4.92
5.04,5.05,5.05,5.04
5.12,5.25,5.31,4.98
5.15,5.15,5.23,5.15
5.29,5.50,5.79,5.29
5.96,5.85,5.96,5.85
5.48,5.76,5.87,5.46
5.94,6.10,6.18,5.94
6.22,5.97,6.22,5.97
5.97,5.97,5.97,5.97
6.15,7.05,7.59,6.15
7.35,6.58,7.65,6.36
6.10,6.93,6.93,6.10
6.52,6.46,6.60,6.31
6.19,6.33,6.52,6.12
6.36,6.63,7.06,6.36
6.49,6.78,6.94,6.48
6.61,6.93,7.34,6.61
6.99,7.23,7.41,6.99
7.19,6.86,7.19,6.86
6.85,6.77,6.90,5.80
6.78,7.20,7.28,6.66
6.90,6.97,6.97,6.87
6.97,6.91,6.97,6.72
6.90,7.30,7.35,6.89
7.09,6.93,7.09,6.65
6.90,6.97,6.97,6.44
6.80,6.95,7.06,6.80
6.95,6.95,6.95,6.95
7.16,7.21,7.41,7.16
7.35,7.78,7.84,6.54
7.45,7.40,7.45,7.22
7.08,7.08,7.08,7.08
7.57,7.57,7.57,7.57
7.04,7.18,7.20,6.49
6.49,6.99,6.99,6.48
6.98,6.68,6.98,6.36
6.45,6.50,6.78,6.45
6.50,6.50,6.50,6.50
6.50,6.50,6.50,6.50
6.97,6.98,7.05,6.90
7.20,7.20,7.20,7.20
6.92,6.72,6.92,6.72
6.83,6.73,6.85,6.73
6.48,6.36,6.49,6.35
6.36,6.36,6.36,6.36
6.01,5.50,6.01,5.50
5.41,5.00,5.42,5.00
5.10,5.14,5.49,5.10
5.14,5.14,5.14,5.14
5.04,5.04,5.04,5.04
4.61,4.71,4.78,4.36
4.50,4.50,4.50,4.50
