IFON,InfoSonics Corp - Common Stock,NASDAQ
0.41,0.45,0.47,0.41
0.43,0.47,0.47,0.43
0.47,0.43,0.51,0.43
0.48,0.48,0.50,0.43
0.43,0.43,0.43,0.43
0.45,0.48,0.48,0.45
0.45,0.45,0.45,0.45
0.47,0.46,0.48,0.46
0.48,0.49,0.49,0.48
0.53,0.51,0.53,0.45
0.54,0.54,0.58,0.48
0.57,0.50,0.60,0.48
0.50,0.50,0.50,0.48
0.48,0.55,0.58,0.46
0.52,0.52,0.52,0.51
0.50,0.53,0.53,0.50
0.50,0.50,0.50,0.50
0.52,0.57,0.57,0.52
0.52,0.52,0.52,0.52
0.56,0.55,0.56,0.54
0.52,0.50,0.52,0.50
0.50,0.54,0.54,0.50
0.55,0.55,0.56,0.55
0.51,0.51,0.53,0.44
0.53,0.57,0.57,0.53
0.59,0.56,0.60,0.56
0.57,0.58,0.58,0.56
0.60,0.62,0.70,0.58
0.70,0.62,0.70,0.61
0.62,0.69,0.69,0.58
0.62,0.64,0.64,0.62
0.67,0.64,0.67,0.62
0.65,0.66,0.67,0.61
0.66,0.64,0.66,0.61
0.61,0.60,0.61,0.60
0.60,0.57,0.60,0.57
0.57,0.64,0.64,0.55
0.61,0.56,0.61,0.56
0.59,0.65,0.65,0.59
0.65,0.63,0.65,0.63
0.63,0.63,0.63,0.63
0.62,0.62,0.62,0.62
0.62,0.62,0.62,0.62
0.62,0.62,0.62,0.61
0.60,0.65,0.65,0.60
0.65,0.62,0.65,0.62
0.61,0.61,0.61,0.61
0.63,0.63,0.64,0.60
0.63,0.65,0.65,0.63
0.63,0.61,0.64,0.61
0.61,0.61,0.61,0.60
0.61,0.61,0.61,0.61
0.61,0.59,0.61,0.59
0.59,0.60,0.60,0.59
0.58,0.59,0.59,0.58
0.61,0.57,0.61,0.57
0.57,0.58,0.58,0.57
0.57,0.57,0.58,0.57
0.58,0.58,0.61,0.58
0.57,0.60,0.60,0.57
0.60,0.58,0.60,0.58
0.58,0.55,0.60,0.55
0.56,0.55,0.56,0.55
0.54,0.54,0.54,0.54
0.54,0.57,0.57,0.53
0.55,0.52,0.55,0.52
0.52,0.50,0.52,0.50
0.51,0.50,0.51,0.50
0.51,0.51,0.52,0.50
0.52,0.51,0.52,0.51
0.50,0.49,0.50,0.49
0.48,0.50,0.53,0.48
0.51,0.50,0.51,0.49
0.49,0.54,0.54,0.49
0.54,0.54,0.54,0.54
0.56,0.54,0.56,0.54
0.55,0.55,0.56,0.55
0.54,0.52,0.54,0.52
0.53,0.54,0.54,0.53
0.54,0.53,0.54,0.53
0.53,0.54,0.59,0.53
0.56,0.58,0.58,0.55
0.58,0.61,0.65,0.58
0.61,0.61,0.61,0.61
0.61,0.57,0.61,0.55
0.56,0.57,0.60,0.56
0.60,0.63,0.65,0.59
0.63,0.81,0.91,0.63
0.75,0.73,0.75,0.68
0.75,0.72,0.75,0.65
0.72,0.73,0.73,0.72
0.72,0.72,0.74,0.72
0.73,0.73,0.74,0.73
0.72,0.75,0.75,0.65
0.74,0.74,0.74,0.74
0.71,0.70,0.71,0.64
0.68,0.68,0.73,0.68
0.74,0.90,0.90,0.74
0.90,0.85,0.90,0.80
0.84,0.88,0.88,0.82
0.87,0.89,0.90,0.85
0.89,0.83,0.89,0.80
0.82,0.80,0.82,0.75
0.82,0.80,0.82,0.79
0.78,0.79,0.80,0.78
0.85,0.79,0.88,0.79
0.78,0.79,0.79,0.76
0.77,0.80,0.80,0.76
0.76,0.75,0.78,0.75
0.76,0.72,0.80,0.72
0.72,0.78,0.87,0.72
0.77,0.75,0.79,0.70
0.72,0.76,0.76,0.72
0.74,0.79,0.79,0.74
0.79,0.79,0.79,0.73
0.79,0.77,0.79,0.72
0.73,0.79,0.79,0.73
0.77,0.79,0.79,0.70
0.76,0.74,0.76,0.74
0.79,0.72,0.79,0.72
0.71,0.73,0.75,0.70
0.75,0.74,0.75,0.71
0.73,0.70,0.73,0.68
0.67,0.70,0.70,0.66
0.70,0.70,0.70,0.69
0.68,0.70,0.70,0.67
0.82,0.75,0.90,0.75
0.75,1.14,1.22,0.70
1.12,1.00,1.12,0.92
1.00,1.00,1.00,0.91
1.00,1.14,1.19,0.93
1.20,1.81,1.89,1.19
1.85,1.54,1.88,1.43
1.50,1.62,1.69,1.37
1.57,1.53,1.67,1.47
1.53,1.50,1.56,1.42
1.47,1.50,1.50,1.40
1.47,1.49,1.52,1.43
1.50,1.66,1.73,1.46
1.76,1.57,1.76,1.52
1.52,1.56,1.62,1.50
1.63,1.62,1.65,1.53
1.65,1.60,1.79,1.59
1.55,1.43,1.55,1.34
1.46,1.51,1.52,1.40
1.53,1.53,1.54,1.44
1.47,1.51,1.53,1.47
1.55,1.68,1.74,1.51
1.70,2.43,2.79,1.70
2.27,2.35,2.61,2.15
2.31,2.06,2.34,2.00
2.17,2.92,3.08,2.10
2.78,2.66,2.81,2.48
2.59,2.66,2.93,2.53
2.73,2.48,2.73,2.42
2.43,2.33,2.45,2.26
2.42,2.52,2.90,2.38
2.48,2.72,2.75,2.30
2.61,2.61,2.66,2.46
2.65,2.71,2.81,2.51
2.77,3.00,3.23,2.65
3.11,3.29,3.70,3.11
3.60,3.33,3.63,3.30
3.44,3.42,3.58,3.30
3.50,3.29,3.50,3.07
3.25,3.15,3.40,3.11
3.19,3.06,3.29,3.03
3.05,2.79,3.05,2.73
2.79,2.86,2.97,2.77
2.99,3.12,3.25,2.93
3.19,3.39,3.56,3.19
3.38,3.13,3.41,3.01
3.10,3.02,3.23,2.94
3.01,2.89,3.01,2.82
2.96,3.05,3.15,2.91
2.97,3.05,3.17,2.85
3.07,3.06,3.25,2.98
3.05,3.10,3.19,3.00
3.58,3.56,4.23,3.45
3.58,3.68,3.82,3.29
3.70,4.16,4.48,3.59
4.21,4.01,4.45,3.92
3.91,4.13,4.22,3.85
4.15,3.87,4.28,3.73
3.88,3.77,4.10,3.75
3.75,3.93,3.98,3.67
3.92,4.09,4.15,3.75
4.16,4.26,4.58,4.00
4.25,4.33,4.48,4.11
4.38,4.47,4.69,4.35
4.51,3.96,4.54,3.57
3.96,3.87,4.05,3.68
3.86,3.65,3.97,3.65
3.65,3.46,3.73,3.41
3.48,3.53,3.62,3.24
3.58,3.50,3.69,3.37
3.48,3.46,3.57,3.41
3.49,3.51,3.54,3.31
3.56,3.61,3.90,3.56
3.57,3.38,3.70,3.37
3.41,2.85,3.46,2.80
2.83,2.90,2.93,2.59
2.90,2.91,3.05,2.77
2.86,2.73,2.86,2.67
2.66,2.79,2.86,2.54
2.78,2.66,2.91,2.66
2.67,2.64,2.77,2.54
2.65,2.79,2.79,2.57
2.76,2.84,2.86,2.71
2.87,2.85,2.99,2.74
2.83,2.88,2.95,2.76
2.90,2.90,2.94,2.84
2.93,2.85,3.04,2.82
2.85,2.56,2.85,2.52
2.58,2.25,2.60,2.25
2.29,2.23,2.35,2.16
2.26,2.24,2.34,2.03
2.24,2.23,2.34,2.17
2.22,2.22,2.28,2.15
2.21,2.30,2.38,2.16
2.27,2.14,2.40,2.11
2.13,1.88,2.13,1.86
1.84,1.81,1.94,1.75
1.80,1.77,1.85,1.76
1.77,1.96,2.01,1.77
2.03,2.20,2.24,2.00
2.26,2.26,2.28,2.12
2.28,2.12,2.30,2.12
2.11,2.06,2.14,1.99
2.02,2.04,2.11,1.98
2.00,2.21,2.23,1.93
2.23,2.30,2.33,2.16
2.33,2.20,2.34,2.19
2.23,2.25,2.30,2.12
2.23,2.22,2.32,2.18
2.22,2.21,2.24,2.16
2.19,2.46,2.50,2.19
2.49,2.38,2.64,2.30
2.38,2.35,2.42,2.27
2.34,2.20,2.38,2.20
2.21,2.12,2.22,2.05
2.15,2.20,2.23,2.13
2.20,2.12,2.27,2.10
2.14,2.08,2.15,1.99
2.06,2.05,2.10,2.02
2.05,1.97,2.11,1.91
1.96,1.93,2.06,1.91
1.92,1.89,2.10,1.86
1.91,1.96,2.00,1.91
1.98,1.94,2.00,1.85
1.92,2.18,2.20,1.91
2.22,2.27,2.52,2.20
2.24,2.20,2.29,2.19
2.24,2.11,2.24,2.11
2.11,2.06,2.25,2.05
2.11,2.00,2.11,1.97
1.99,2.08,2.12,1.96
2.04,2.32,2.42,2.04
2.29,2.37,2.39,2.26
2.39,2.46,2.64,2.39
2.47,2.36,2.50,2.19
2.34,2.30,2.42,2.27
2.30,2.22,2.30,2.20
2.25,2.09,2.25,2.09
2.13,2.06,2.17,2.02
2.03,2.03,2.09,1.99
2.03,2.16,2.19,2.03
2.16,2.14,2.25,2.11
2.18,2.17,2.18,2.04
2.22,2.18,2.22,2.13
2.17,2.04,2.17,2.03
2.06,2.14,2.18,2.05
2.15,2.21,2.29,2.15
2.24,2.23,2.29,2.20
2.21,2.42,2.43,2.18
2.40,2.45,2.55,2.35
2.43,2.49,2.58,2.43
2.51,2.36,2.52,2.22
2.34,2.29,2.37,2.25
2.30,2.48,2.49,2.28
2.41,2.35,2.47,2.27
2.35,2.36,2.40,2.27
2.37,2.27,2.37,2.17
2.26,2.20,2.31,2.19
2.18,2.30,2.31,2.15
2.32,2.28,2.47,2.27
2.29,2.37,2.37,2.22
2.38,2.39,2.40,2.34
2.40,2.40,2.40,2.36
2.41,2.35,2.41,2.31
2.29,2.08,2.40,1.98
2.10,2.10,2.14,2.00
2.10,2.10,2.15,2.03
2.08,2.12,2.16,1.94
2.13,2.05,2.13,2.01
2.05,2.08,2.11,2.04
2.09,2.09,2.11,2.06
2.11,2.14,2.18,2.09
2.16,2.15,2.17,2.09
2.15,2.11,2.15,2.10
2.10,2.06,2.14,2.05
2.09,2.12,2.13,2.07
2.12,2.12,2.19,2.11
2.15,2.13,2.18,2.09
2.16,2.14,2.16,2.13
2.14,2.10,2.17,2.10
2.13,2.18,2.20,2.12
2.20,2.15,2.22,2.13
2.13,2.13,2.20,2.12
2.12,2.19,2.19,2.12
2.19,2.25,2.29,2.18
2.35,2.40,2.54,2.31
2.40,3.21,3.28,2.32
3.75,2.96,3.84,2.84
2.86,2.51,2.96,2.50
2.45,2.44,2.63,2.41
2.40,2.22,2.45,2.20
2.18,2.04,2.37,2.02
2.07,2.03,2.14,1.98
2.03,1.96,2.09,1.92
1.95,1.95,2.01,1.92
1.97,2.11,2.21,1.95
2.06,1.98,2.10,1.95
1.96,1.92,2.03,1.82
1.92,1.82,1.92,1.78
1.85,1.80,1.90,1.80
1.84,1.93,1.94,1.81
1.89,1.79,1.90,1.78
1.80,1.81,1.87,1.78
1.80,1.73,1.83,1.70
1.71,1.52,1.71,1.50
1.64,1.38,1.65,1.34
1.42,1.41,1.46,1.40
1.37,1.55,1.63,1.36
1.50,1.57,1.67,1.46
1.62,1.62,1.69,1.58
1.63,1.61,1.66,1.57
1.64,1.62,1.67,1.61
1.64,1.60,1.65,1.59
1.62,1.53,1.62,1.51
1.53,1.56,1.56,1.51
1.53,1.58,1.64,1.53
1.57,1.73,1.80,1.57
1.78,1.74,1.92,1.70
1.74,1.71,1.81,1.70
1.75,1.68,1.81,1.66
1.69,1.69,1.74,1.65
1.69,1.70,1.82,1.67
1.71,1.81,1.87,1.71
1.82,2.00,2.05,1.79
2.05,1.89,2.07,1.85
1.85,1.76,1.94,1.75
1.78,1.83,1.86,1.78
1.78,1.95,1.97,1.78
1.97,1.87,2.09,1.84
1.54,1.41,1.70,1.30
1.39,1.28,1.40,1.25
1.23,1.27,1.28,1.15
1.22,1.27,1.28,1.21
1.25,1.23,1.25,1.19
1.20,1.18,1.23,1.18
1.18,1.29,1.33,1.18
1.30,1.27,1.30,1.24
1.28,1.26,1.30,1.26
1.33,1.25,1.34,1.25
1.25,1.24,1.26,1.20
1.22,1.28,1.33,1.22
1.30,1.28,1.32,1.28
1.33,1.26,1.33,1.24
1.24,1.22,1.26,1.22
1.23,1.24,1.26,1.22
1.26,1.30,1.33,1.25
1.32,1.31,1.38,1.31
1.30,1.27,1.33,1.25
1.24,1.29,1.30,1.18
1.29,1.16,1.29,1.15
1.15,1.13,1.22,1.11
1.16,1.14,1.20,1.10
1.13,1.17,1.21,1.13
1.25,1.20,1.25,1.14
1.19,1.17,1.21,1.14
1.16,1.13,1.19,1.09
1.11,1.07,1.13,1.06
1.07,1.15,1.21,1.06
1.18,1.21,1.22,1.12
1.17,1.16,1.22,1.16
1.18,1.09,1.20,1.09
1.18,1.16,1.18,1.11
1.16,1.28,1.31,1.16
1.28,1.23,1.33,1.21
1.23,1.20,1.28,1.17
1.17,1.19,1.22,1.17
1.21,1.22,1.25,1.18
1.23,1.20,1.25,1.20
1.19,1.17,1.20,1.12
1.12,1.15,1.15,1.12
1.15,1.16,1.17,1.15
1.19,1.15,1.25,1.15
1.17,1.13,1.19,1.12
1.12,1.17,1.22,1.12
1.18,1.18,1.18,1.15
1.17,1.15,1.29,1.15
1.18,1.24,1.28,1.15
1.27,1.48,1.73,1.27
1.49,1.48,1.58,1.41
1.50,1.42,1.54,1.35
1.39,1.39,1.47,1.35
1.36,1.39,1.40,1.33
1.40,1.45,1.52,1.38
1.45,1.35,1.45,1.35
1.37,1.41,1.44,1.35
1.38,1.41,1.46,1.38
1.44,1.46,1.51,1.43
1.49,1.49,1.57,1.47
1.52,1.45,1.52,1.45
1.48,1.46,1.48,1.42
1.44,1.48,1.48,1.42
1.46,1.51,1.52,1.45
1.51,1.68,1.78,1.51
1.69,1.70,1.80,1.69
1.69,1.78,1.81,1.69
1.78,1.75,1.80,1.72
1.77,1.76,1.82,1.74
1.78,1.78,1.83,1.76
1.77,1.71,1.85,1.69
1.70,1.68,1.79,1.65
1.68,1.72,1.78,1.68
1.76,1.70,1.77,1.70
2.42,2.71,3.18,2.34
2.55,2.52,2.70,2.36
2.39,2.59,2.61,2.39
2.60,2.45,2.63,2.42
2.48,2.58,2.68,2.45
2.65,2.52,2.68,2.50
2.49,2.38,2.50,2.38
2.34,2.27,2.37,2.15
2.21,2.24,2.30,2.20
2.22,2.25,2.34,2.14
2.27,2.25,2.41,2.21
2.21,2.27,2.31,2.21
2.30,2.30,2.35,2.25
2.30,2.33,2.39,2.28
2.34,2.36,2.40,2.30
2.36,2.44,2.55,2.35
2.52,2.45,2.55,2.40
2.47,2.44,2.47,2.34
2.48,2.41,2.49,2.41
2.40,2.35,2.45,2.25
2.32,2.43,2.45,2.32
2.41,2.38,2.45,2.34
2.25,2.31,2.40,2.25
2.31,2.27,2.42,2.22
2.24,2.30,2.36,2.22
2.31,2.32,2.35,2.19
2.34,2.76,2.85,2.32
2.75,2.74,2.94,2.51
2.74,2.70,2.80,2.64
2.68,2.70,2.85,2.68
2.73,2.65,2.73,2.57
2.61,2.61,2.66,2.51
2.58,2.57,2.69,2.40
2.58,2.60,2.66,2.56
2.63,2.73,2.89,2.60
2.75,2.58,2.75,2.56
2.61,2.70,2.74,2.60
2.68,2.56,2.68,2.40
2.57,2.38,2.57,2.32
2.39,2.36,2.47,2.31
2.37,2.32,2.40,2.31
2.33,2.29,2.38,2.27
2.30,2.42,2.44,2.28
2.45,2.38,2.46,2.30
2.40,2.27,2.40,2.20
2.32,2.52,2.60,2.31
2.64,2.50,2.68,2.46
2.50,2.40,2.50,2.40
2.41,2.47,2.55,2.26
2.46,2.52,2.54,2.40
2.55,2.61,2.67,2.51
2.64,2.74,2.76,2.61
2.72,2.57,2.73,2.55
2.59,2.49,2.59,2.44
2.49,2.56,2.57,2.41
2.58,2.57,2.61,2.47
2.57,2.54,2.59,2.49
2.54,2.57,2.60,2.48
2.45,2.55,2.60,2.45
2.50,2.59,2.61,2.50
2.56,2.66,2.71,2.53
2.63,2.54,2.71,2.50
2.52,2.61,2.68,2.52
2.56,2.67,2.80,2.56
2.69,2.70,2.79,2.66
2.70,2.67,2.75,2.67
2.72,2.97,3.06,2.72
3.01,2.92,3.17,2.85
2.93,2.88,2.93,2.81
2.85,2.89,2.98,2.83
2.92,2.83,2.96,2.83
2.89,2.83,2.90,2.77
2.81,2.84,2.93,2.81
2.84,2.90,2.94,2.81
2.92,2.82,2.94,2.79
2.87,2.90,2.90,2.70
2.88,2.83,2.88,2.77
2.80,2.77,2.87,2.77
2.77,2.78,2.84,2.71
2.76,2.74,2.90,2.74
2.77,2.76,2.84,2.75
2.77,2.67,2.78,2.55
2.57,2.66,2.70,2.57
2.68,2.71,2.74,2.66
2.74,2.71,2.74,2.67
2.72,2.75,2.84,2.71
2.75,2.72,2.78,2.70
2.73,2.68,2.79,2.63
2.66,2.61,2.79,2.61
2.69,2.67,2.78,2.67
2.63,2.70,2.74,2.63
2.73,2.71,2.81,2.69
2.70,2.73,2.79,2.70
2.79,2.71,2.79,2.71
2.71,2.76,2.78,2.70
2.79,2.75,2.84,2.64
2.72,2.86,2.90,2.72
2.82,2.98,3.03,2.82
3.01,3.00,3.04,2.96
3.03,3.00,3.03,2.90
3.03,2.97,3.08,2.86
3.00,2.92,3.00,2.87
2.94,2.89,2.99,2.88
2.89,2.96,3.03,2.89
2.96,3.11,3.17,2.96
3.17,3.08,3.22,3.00
3.05,3.09,3.11,3.00
3.05,3.18,3.25,3.04
2.50,1.68,2.70,1.40
1.56,1.47,1.68,1.47
1.43,1.39,1.47,1.35
1.38,1.32,1.38,1.23
1.23,1.20,1.34,1.16
1.21,1.44,1.44,1.20
1.44,1.36,1.46,1.31
1.38,1.35,1.44,1.30
1.38,1.36,1.39,1.32
1.38,1.32,1.39,1.26
1.30,1.25,1.31,1.16
1.23,1.23,1.23,1.18
1.14,1.15,1.20,1.12
1.17,1.20,1.24,1.16
1.22,1.21,1.23,1.20
1.26,1.23,1.30,1.20
1.20,1.24,1.26,1.19
1.25,1.26,1.28,1.24
1.20,1.27,1.28,1.20
1.28,1.28,1.30,1.26
1.24,1.29,1.30,1.24
1.30,1.28,1.30,1.28
1.30,1.26,1.30,1.24
1.26,1.24,1.28,1.21
1.27,1.22,1.27,1.21
1.23,1.25,1.25,1.20
1.23,1.20,1.26,1.20
1.23,1.25,1.29,1.23
1.26,1.26,1.29,1.20
1.25,1.31,1.35,1.25
1.29,1.36,1.38,1.29
1.34,1.30,1.37,1.28
1.27,1.23,1.28,1.22
1.24,1.28,1.30,1.24
1.28,1.23,1.28,1.22
1.25,1.23,1.27,1.23
1.32,1.24,1.32,1.21
1.25,1.25,1.34,1.22
1.25,1.25,1.29,1.25
1.25,1.25,1.29,1.23
1.24,1.21,1.30,1.18
1.18,1.21,1.26,1.18
1.24,1.20,1.25,1.20
1.22,1.21,1.26,1.21
1.26,1.26,1.28,1.21
1.28,1.27,1.29,1.26
1.28,1.24,1.29,1.23
1.29,1.27,1.29,1.27
1.25,1.25,1.28,1.25
1.23,1.25,1.29,1.21
1.27,1.24,1.27,1.23
1.21,1.21,1.25,1.19
1.25,1.22,1.25,1.21
1.26,1.20,1.27,1.19
1.21,1.16,1.25,1.16
1.18,1.14,1.22,1.13
1.16,1.17,1.20,1.05
1.12,1.17,1.22,1.12
1.23,1.19,1.25,1.16
1.23,1.19,1.24,1.16
1.22,1.15,1.22,1.14
1.17,1.22,1.26,1.17
1.19,1.23,1.25,1.19
1.23,1.21,1.26,1.18
1.24,1.95,2.12,1.24
1.85,1.70,1.87,1.61
1.68,1.64,1.79,1.50
1.67,1.71,1.75,1.56
1.78,1.77,1.83,1.75
1.80,1.80,1.81,1.65
1.76,1.70,1.80,1.66
1.65,1.67,1.70,1.65
1.70,1.76,1.78,1.70
1.82,1.76,1.82,1.72
1.74,1.70,1.80,1.69
1.72,1.70,1.79,1.70
1.71,1.64,1.73,1.55
1.64,1.55,1.64,1.55
1.56,1.50,1.68,1.49
1.50,1.55,1.56,1.45
1.58,1.51,1.58,1.47
1.53,1.44,1.53,1.43
1.45,1.58,1.63,1.45
1.60,1.53,1.68,1.53
1.54,1.50,1.59,1.47
1.50,1.38,1.60,1.38
1.42,1.32,1.46,1.31
1.37,1.38,1.38,1.37
1.39,1.38,1.45,1.37
1.40,1.36,1.40,1.36
1.37,1.33,1.43,1.30
1.34,1.34,1.38,1.31
1.38,1.32,1.38,1.31
1.33,1.28,1.36,1.26
1.36,1.37,1.37,1.32
1.35,1.34,1.37,1.30
1.39,1.36,1.39,1.30
1.32,1.34,1.37,1.32
1.31,1.38,1.41,1.30
1.37,1.57,1.60,1.37
1.61,1.66,1.69,1.57
1.67,1.54,1.69,1.54
1.56,1.58,1.62,1.45
1.54,1.49,1.54,1.48
1.53,1.49,1.56,1.49
1.48,1.48,1.50,1.44
1.45,1.37,1.47,1.37
1.37,1.42,1.51,1.37
1.39,1.41,1.41,1.15
1.34,1.35,1.50,1.30
1.34,1.25,1.43,1.25
1.28,1.29,1.31,1.21
1.26,1.26,1.32,1.18
1.31,1.45,1.47,1.30
1.38,1.35,1.38,1.27
1.33,1.31,1.38,1.31
1.37,1.44,1.45,1.34
1.40,1.37,1.46,1.36
1.38,1.36,1.44,1.36
1.36,1.38,1.45,1.36
1.39,1.38,1.39,1.35
1.37,1.35,1.37,1.32
1.35,1.43,1.46,1.35
1.43,1.43,1.47,1.39
1.44,1.48,1.48,1.42
1.43,1.48,1.49,1.40
1.45,1.45,1.48,1.42
1.42,1.43,1.47,1.35
1.38,1.40,1.40,1.37
1.38,1.44,1.48,1.36
1.38,1.45,1.49,1.38
1.43,1.58,1.59,1.38
1.58,1.70,1.86,1.51
1.70,1.77,1.80,1.66
1.80,1.75,1.80,1.68
1.77,1.78,1.84,1.77
1.76,1.78,1.83,1.65
1.71,1.69,1.80,1.67
1.67,1.71,1.79,1.60
1.74,1.72,1.74,1.67
1.71,1.77,1.78,1.70
1.76,1.71,1.80,1.71
1.78,1.75,1.79,1.73
1.75,1.80,1.80,1.61
1.80,1.71,1.80,1.70
1.72,1.68,1.79,1.68
1.65,1.66,1.80,1.63
1.70,1.74,1.79,1.70
1.80,1.87,2.00,1.80
1.34,1.19,1.49,0.95
1.19,1.13,1.21,1.05
1.14,1.12,1.14,1.07
1.08,1.08,1.11,1.07
1.09,1.04,1.09,1.03
1.05,1.01,1.05,1.01
1.02,1.00,1.05,1.00
1.00,0.97,1.00,0.96
1.00,0.97,1.02,0.97
0.97,0.97,1.00,0.95
0.97,0.85,0.98,0.79
0.89,0.88,0.90,0.85
0.91,0.88,0.95,0.82
0.88,0.89,0.90,0.85
0.90,0.93,0.96,0.88
0.95,0.97,1.05,0.95
1.00,0.95,1.00,0.92
0.98,0.96,1.04,0.94
0.95,0.95,1.00,0.95
0.94,0.99,1.00,0.93
0.99,0.96,1.01,0.91
0.96,0.99,1.00,0.96
0.96,0.99,1.00,0.96
0.96,0.96,1.00,0.96
0.95,0.98,0.99,0.93
1.00,0.95,1.00,0.90
0.99,0.93,0.99,0.93
0.97,0.92,0.99,0.82
0.89,0.91,0.93,0.89
0.93,0.97,0.98,0.91
0.97,0.96,0.99,0.95
0.96,0.96,0.98,0.96
0.94,0.92,1.00,0.85
0.97,0.98,1.00,0.97
1.00,0.95,1.00,0.94
0.93,0.92,0.94,0.92
0.92,0.97,0.98,0.92
0.94,0.92,0.97,0.91
0.96,0.98,0.98,0.92
0.91,0.85,0.93,0.85
0.85,0.77,0.88,0.76
0.76,0.75,0.85,0.75
0.73,0.74,0.78,0.73
0.74,0.73,0.75,0.71
0.72,0.70,0.80,0.66
0.71,0.75,0.76,0.71
0.73,0.72,0.75,0.70
0.75,0.69,0.76,0.68
0.67,0.72,0.75,0.67
0.73,0.71,0.75,0.71
0.73,0.73,0.75,0.72
0.72,0.70,0.74,0.68
0.74,0.71,0.75,0.70
0.72,0.73,0.75,0.71
0.75,0.74,0.76,0.72
0.75,0.76,0.78,0.75
0.75,0.76,0.78,0.75
0.77,0.78,0.79,0.70
0.78,0.82,0.85,0.78
0.73,0.85,0.85,0.72
0.82,0.89,0.90,0.76
0.87,0.93,0.95,0.81
0.97,0.86,0.97,0.86
0.83,0.89,0.93,0.82
0.89,0.87,0.94,0.80
0.94,0.90,0.95,0.85
0.87,0.90,0.93,0.84
0.94,0.90,0.95,0.83
0.89,0.89,0.90,0.85
0.84,0.91,0.92,0.84
0.88,0.85,0.93,0.85
0.91,0.91,0.91,0.83
0.91,0.83,0.91,0.83
0.84,0.84,0.93,0.82
0.87,0.91,0.91,0.80
0.90,0.82,0.90,0.80
0.86,0.89,0.90,0.85
0.93,0.90,0.93,0.78
0.87,0.82,0.90,0.82
0.82,0.82,0.86,0.82
0.83,0.87,0.87,0.82
0.82,0.81,0.83,0.81
0.78,0.78,0.82,0.78
0.77,0.76,0.81,0.74
0.74,0.73,0.76,0.73
0.74,0.78,0.78,0.73
0.79,0.77,0.79,0.70
0.79,0.77,0.79,0.71
0.74,0.74,0.79,0.74
0.72,0.79,0.79,0.72
0.75,0.79,0.79,0.75
0.76,0.77,0.77,0.75
0.78,0.88,0.93,0.77
0.90,0.83,0.92,0.82
0.86,0.81,0.86,0.78
0.81,0.82,0.82,0.79
0.80,0.80,0.83,0.78
0.78,0.82,0.84,0.78
0.80,0.79,0.83,0.79
0.81,0.82,0.82,0.79
0.82,0.77,0.82,0.77
0.80,0.81,0.82,0.80
0.81,0.77,0.81,0.75
0.75,0.74,0.78,0.72
0.72,0.73,0.74,0.70
0.71,0.70,0.71,0.67
0.69,0.67,0.69,0.65
0.67,0.64,0.67,0.62
0.64,0.61,0.67,0.61
0.62,0.59,0.65,0.56
0.59,0.62,0.67,0.57
0.64,0.60,0.67,0.58
0.59,0.59,0.63,0.57
0.60,0.58,0.60,0.57
0.57,0.59,0.62,0.57
0.61,0.65,0.67,0.57
0.63,0.59,0.67,0.58
0.57,0.61,0.63,0.57
0.59,0.61,0.62,0.59
0.63,0.64,0.69,0.59
0.63,0.61,0.66,0.58
0.60,0.61,0.63,0.60
0.63,0.60,0.64,0.60
0.63,0.59,0.64,0.59
0.57,0.55,0.58,0.55
0.56,0.55,0.56,0.53
0.55,0.52,0.58,0.50
0.52,0.52,0.55,0.49
0.54,0.53,0.54,0.51
0.51,0.49,0.53,0.48
0.52,0.51,0.52,0.49
0.52,0.55,0.60,0.50
0.57,0.54,0.59,0.53
0.54,0.51,0.56,0.51
0.50,0.50,0.55,0.50
0.51,0.50,0.55,0.50
0.53,0.51,0.53,0.51
0.51,0.51,0.51,0.48
0.53,0.51,0.53,0.50
0.53,0.52,0.53,0.50
0.52,0.50,0.52,0.50
0.52,0.51,0.52,0.50
0.50,0.50,0.54,0.50
0.51,0.56,0.58,0.50
0.57,0.56,0.58,0.53
0.57,0.53,0.59,0.53
0.56,0.61,0.62,0.53
0.57,0.60,0.61,0.57
0.58,0.58,0.61,0.58
0.61,0.61,0.61,0.61
0.60,0.59,0.62,0.58
0.58,0.58,0.62,0.58
0.58,0.61,0.61,0.58
0.61,0.62,0.62,0.59
0.64,0.61,0.64,0.61
0.61,0.64,0.64,0.60
0.64,0.64,0.64,0.61
0.64,0.64,0.64,0.62
0.63,0.63,0.64,0.63
0.63,0.62,0.64,0.62
0.64,0.61,0.64,0.61
0.64,0.64,0.65,0.63
0.60,0.61,0.63,0.60
0.63,0.62,0.63,0.61
0.60,0.61,0.63,0.60
0.63,0.60,0.63,0.60
0.64,0.61,0.64,0.61
0.62,0.62,0.63,0.61
0.62,0.59,0.62,0.59
0.61,0.59,0.61,0.59
0.51,0.60,0.63,0.51
0.45,0.51,0.55,0.45
0.50,0.47,0.50,0.46
0.46,0.46,0.50,0.45
0.45,0.47,0.49,0.45
0.48,0.47,0.50,0.47
0.49,0.47,0.49,0.47
0.48,0.49,0.49,0.47
0.50,0.49,0.50,0.49
0.50,0.45,0.50,0.45
0.48,0.46,0.49,0.46
0.46,0.47,0.47,0.45
0.45,0.45,0.46,0.45
0.47,0.44,0.47,0.43
0.44,0.43,0.45,0.43
0.45,0.43,0.45,0.43
0.43,0.45,0.46,0.43
0.46,0.46,0.49,0.45
