GMMB,Columbia Intermediate Municipal Bond Fund,NASDAQ
52.84,52.24,52.84,52.24
51.94,50.52,51.94,50.52
51.39,51.24,51.47,50.00
51.24,51.24,51.24,51.24
51.24,51.24,51.24,51.24
51.24,51.24,51.24,51.24
51.24,51.24,51.24,51.24
50.60,50.31,50.60,50.31
50.60,50.07,51.00,50.07
50.07,50.07,50.07,50.07
50.07,50.07,50.07,50.07
50.07,50.07,50.07,50.07
50.00,50.00,50.00,50.00
49.94,50.37,50.37,49.94
50.37,50.37,50.37,50.37
50.37,50.37,50.37,50.37
50.24,50.90,50.95,50.20
51.70,52.20,52.43,51.30
51.61,51.60,51.61,51.15
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.60,51.60,51.60,51.60
51.57,51.57,51.57,51.57
51.57,51.57,51.57,51.57
50.91,51.16,51.16,50.91
50.91,51.00,51.17,50.91
51.00,51.00,51.00,51.00
51.00,51.00,51.00,51.00
51.01,51.01,51.01,51.01
51.01,51.01,51.01,51.01
51.01,51.01,51.01,51.01
51.01,51.01,51.01,51.01
51.98,51.98,51.98,51.98
51.98,51.98,51.98,51.98
50.78,51.80,51.80,50.61
51.80,51.80,51.80,51.80
51.80,51.80,51.80,51.80
51.80,51.80,51.80,51.80
51.44,51.44,51.44,51.44
51.44,51.44,51.44,51.44
50.78,50.78,50.78,50.78
51.38,50.70,51.49,50.37
50.55,50.80,51.43,50.55
51.20,51.15,51.20,50.95
50.40,50.23,50.40,50.23
50.23,50.23,50.23,50.23
50.23,50.23,50.23,50.23
50.23,50.23,50.23,50.23
50.23,50.23,50.23,50.23
50.23,50.23,50.23,50.23
49.98,49.98,49.98,49.98
49.98,49.98,49.98,49.98
49.98,49.98,49.98,49.98
49.98,49.98,49.98,49.98
49.98,49.98,49.98,49.98
50.10,50.10,50.10,50.10
51.36,50.81,51.36,50.79
50.81,50.81,50.81,50.81
50.65,50.99,51.40,50.34
51.52,51.52,51.52,51.52
51.28,50.81,51.39,50.81
50.55,51.50,51.50,50.55
51.50,51.50,51.50,51.50
50.87,50.87,50.87,50.87
51.69,51.74,51.74,51.69
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.74,51.74,51.74,51.74
51.13,51.13,51.13,51.13
51.13,51.13,51.13,51.13
51.13,51.13,51.13,51.13
51.13,51.13,51.13,51.13
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
52.29,52.29,52.29,52.29
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
51.27,51.27,51.27,51.27
52.28,52.36,52.36,52.28
52.36,52.36,52.36,52.36
52.36,52.36,52.36,52.36
52.36,52.36,52.36,52.36
52.36,52.36,52.36,52.36
52.36,52.36,52.36,52.36
52.36,52.36,52.36,52.36
52.42,52.42,52.42,52.37
52.42,52.42,52.42,52.42
52.42,52.42,52.42,52.42
52.42,52.42,52.42,52.42
51.21,51.99,52.02,51.21
51.99,51.99,51.99,51.99
51.99,51.99,51.99,51.99
51.99,51.99,51.99,51.99
51.99,51.99,51.99,51.99
51.99,51.99,51.99,51.99
51.99,51.99,51.99,51.99
51.99,51.99,51.99,51.99
51.94,51.89,51.96,51.87
51.89,51.89,51.89,51.89
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.73,51.73,51.73,51.73
51.95,52.11,52.11,51.72
51.54,51.54,51.54,51.54
51.54,51.54,51.54,51.54
51.54,51.54,51.54,51.54
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
51.90,51.90,51.90,51.90
52.72,52.72,52.72,52.72
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.60,52.60,52.60,52.60
52.78,52.69,52.78,52.69
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.69,52.69,52.69,52.69
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.72,52.72,52.72,52.72
52.65,52.65,52.65,52.65
52.93,52.93,52.93,52.93
52.93,52.93,52.93,52.93
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.00,53.00,53.00,53.00
53.07,53.03,53.07,53.03
53.14,53.00,53.14,52.90
53.00,53.00,53.00,53.00
53.23,53.23,53.23,53.23
53.23,53.23,53.23,53.23
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
52.91,52.91,52.91,52.91
53.08,53.08,53.08,53.08
52.87,52.97,52.97,52.87
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.51,52.50,52.51,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.99,52.99,52.99,52.99
52.99,52.99,52.99,52.99
52.99,52.99,52.99,52.99
52.75,52.88,52.88,52.75
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.62,52.62,52.62,52.62
53.18,53.02,53.18,53.02
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.05,53.05,53.05,53.05
53.08,53.08,53.08,53.08
53.08,53.08,53.08,53.08
53.08,53.08,53.08,53.08
53.45,53.42,53.51,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.45,53.13,53.49,52.87
53.13,53.13,53.13,53.13
53.13,53.13,53.13,53.13
53.38,53.32,53.42,53.32
53.15,53.15,53.15,53.15
53.25,53.25,53.25,53.25
53.25,53.25,53.25,53.25
53.09,53.09,53.09,53.09
53.09,53.09,53.09,53.09
53.09,53.09,53.09,53.09
53.09,53.09,53.09,53.09
53.09,53.09,53.09,53.09
53.09,53.09,53.09,53.09
53.09,53.09,53.09,53.09
53.10,53.11,53.14,53.10
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.12,53.11,53.12,53.10
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.25,53.30,53.37,53.25
53.30,53.30,53.30,53.30
53.45,53.33,53.45,53.33
53.33,53.33,53.33,53.33
53.45,53.33,53.45,53.33
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.66,53.03,53.66,53.03
53.03,53.03,53.03,53.03
53.03,53.03,53.03,53.03
53.03,53.03,53.03,53.03
53.03,53.03,53.03,53.03
53.43,53.43,53.43,53.43
53.49,53.49,53.49,53.49
53.49,53.49,53.49,53.49
53.58,53.58,53.58,53.58
53.58,53.58,53.58,53.58
53.58,53.58,53.58,53.58
53.58,53.58,53.58,53.58
53.58,53.58,53.58,53.58
53.58,53.58,53.58,53.58
53.61,53.61,53.61,53.61
53.54,53.54,53.54,53.54
53.54,53.54,53.54,53.54
53.54,53.54,53.54,53.54
53.60,53.60,53.60,53.60
53.47,53.44,53.51,53.43
53.44,53.44,53.44,53.44
53.44,53.44,53.44,53.44
53.51,53.51,53.51,53.51
53.51,53.51,53.51,53.51
53.51,53.51,53.51,53.51
53.51,53.51,53.51,53.51
53.51,53.51,53.51,53.51
53.38,53.34,53.38,53.34
53.34,53.34,53.34,53.34
53.43,53.43,53.43,53.43
53.43,53.43,53.43,53.43
53.43,53.43,53.43,53.43
53.56,53.44,53.56,53.44
53.44,53.44,53.44,53.44
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
54.28,54.21,54.39,54.21
54.21,54.21,54.21,54.21
54.21,54.21,54.21,54.21
54.05,54.05,54.05,54.05
53.95,53.94,53.95,53.93
53.92,53.92,53.92,53.92
53.92,53.92,53.92,53.92
53.92,53.92,53.92,53.92
53.89,53.89,53.89,53.89
53.89,53.89,53.89,53.89
53.89,53.89,53.89,53.89
53.89,53.89,53.89,53.89
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.38,53.39,53.39,53.38
53.39,53.39,53.39,53.39
53.39,53.39,53.39,53.39
53.39,53.39,53.39,53.39
53.39,53.39,53.39,53.39
53.39,53.39,53.39,53.39
53.39,53.39,53.39,53.39
53.51,53.51,53.51,53.51
53.51,53.51,53.51,53.51
53.34,53.34,53.34,53.34
53.34,53.34,53.34,53.34
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.56,53.56,53.56,53.56
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.33,53.33,53.33,53.33
53.33,53.33,53.33,53.33
53.32,53.32,53.32,53.32
53.39,53.39,53.39,53.39
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
53.59,53.59,53.59,53.59
53.59,53.59,53.59,53.59
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
53.46,53.41,53.46,53.41
53.41,53.41,53.41,53.41
53.21,53.22,53.22,53.21
53.22,53.22,53.22,53.22
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
53.86,53.86,53.86,53.86
53.86,53.86,53.86,53.86
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
53.83,53.83,53.83,53.83
53.90,53.90,53.90,53.90
54.09,54.09,54.09,54.09
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
54.04,54.01,54.04,54.01
54.01,54.01,54.01,54.01
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
53.41,53.41,53.41,53.41
53.41,53.41,53.41,53.41
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
53.58,53.58,53.58,53.58
53.58,53.58,53.58,53.58
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
53.65,53.65,53.65,53.65
53.65,53.65,53.65,53.65
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
53.06,53.02,53.09,53.02
53.02,53.02,53.02,53.02
53.34,53.34,53.34,53.34
53.34,53.34,53.34,53.34
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
53.51,53.51,53.51,53.51
53.51,53.51,53.51,53.51
53.87,53.87,53.87,53.87
53.87,53.87,53.87,53.87
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
52.13,52.13,52.13,52.13
53.64,53.62,53.64,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.62,53.62,53.62,53.62
53.38,53.38,53.38,53.38
53.38,53.38,53.38,53.38
53.60,53.63,53.63,53.60
53.59,53.59,53.59,53.59
53.59,53.59,53.59,53.59
53.59,53.59,53.59,53.59
53.59,53.59,53.59,53.59
53.59,53.59,53.59,53.59
53.43,53.43,53.43,53.43
53.51,53.51,53.51,53.51
53.31,53.31,53.31,53.31
53.31,53.31,53.31,53.31
53.31,53.31,53.31,53.31
53.31,53.31,53.31,53.31
53.31,53.31,53.31,53.31
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.54,52.54,52.63,52.54
52.69,52.82,52.82,52.69
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.59,52.59,52.59,52.59
52.59,52.59,52.59,52.59
52.38,52.38,52.38,52.38
52.38,52.38,52.38,52.38
52.38,52.38,52.38,52.38
52.38,52.38,52.38,52.38
52.38,52.38,52.38,52.38
52.38,52.38,52.38,52.38
52.38,52.38,52.38,52.38
52.38,52.38,52.38,52.38
52.79,52.75,52.79,52.74
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.48,52.44,52.48,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.47,52.47,52.47,52.47
52.47,52.47,52.47,52.47
52.71,52.71,52.71,52.71
52.71,52.71,52.71,52.71
52.71,52.71,52.71,52.71
52.71,52.71,52.71,52.71
52.71,52.71,52.71,52.71
52.63,52.63,52.63,52.63
52.63,52.63,52.63,52.63
52.68,52.68,52.68,52.68
52.68,52.68,52.68,52.68
52.80,52.81,52.84,52.80
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.87,52.87,52.87,52.87
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.88,52.88,52.88,52.88
52.78,52.79,52.79,52.78
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
52.79,52.79,52.79,52.79
53.15,53.15,53.15,53.15
52.96,52.96,52.96,52.96
52.96,52.96,52.96,52.96
52.96,52.96,52.96,52.96
52.96,52.96,52.96,52.96
52.96,52.96,52.96,52.96
52.96,52.96,52.96,52.96
52.96,52.96,52.96,52.96
53.06,53.06,53.27,53.01
53.02,53.05,53.05,53.02
53.12,53.12,53.12,53.12
53.12,53.12,53.12,53.12
53.02,53.04,53.04,52.85
53.32,53.32,53.32,53.32
53.31,53.16,53.31,53.12
53.16,53.16,53.16,53.16
53.10,53.19,53.19,53.10
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
52.85,52.85,52.85,52.82
52.85,52.85,52.85,52.85
52.85,52.85,52.85,52.85
52.98,52.98,52.98,52.98
52.98,52.98,52.98,52.98
53.05,53.02,53.05,53.02
53.02,53.02,53.02,53.02
53.02,53.02,53.02,53.02
53.02,53.02,53.02,53.02
53.02,53.02,53.02,53.02
53.25,53.25,53.25,53.25
53.25,53.25,53.25,53.25
53.25,53.25,53.25,53.25
53.25,53.25,53.25,53.25
53.07,53.07,53.07,53.07
53.07,53.07,53.07,53.07
53.07,53.07,53.07,53.07
53.07,53.07,53.07,53.07
53.07,53.07,53.07,53.07
53.07,53.07,53.07,53.07
53.25,53.25,53.25,53.25
53.25,53.25,53.25,53.25
53.09,53.18,53.18,53.09
53.18,53.18,53.18,53.18
53.18,53.18,53.18,53.18
53.16,53.16,53.16,53.16
53.16,53.16,53.16,53.16
53.13,53.13,53.13,53.13
53.27,53.31,53.31,53.27
53.31,53.31,53.31,53.31
53.31,53.31,53.31,53.31
53.48,53.34,53.48,53.34
53.34,53.34,53.34,53.34
53.34,53.34,53.34,53.34
53.34,53.34,53.34,53.34
53.34,53.34,53.34,53.34
53.34,53.34,53.34,53.34
53.50,53.51,53.51,53.50
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.84,53.84,53.84,53.84
53.84,53.84,53.84,53.84
53.84,53.84,53.84,53.84
53.84,53.84,53.84,53.84
53.84,53.84,53.84,53.84
53.72,53.77,53.77,53.72
53.77,53.77,53.77,53.77
53.77,53.77,53.77,53.77
53.77,53.77,53.77,53.77
54.02,53.91,54.02,53.91
54.00,54.01,54.01,54.00
54.01,54.01,54.01,54.01
54.01,54.01,54.01,54.01
54.01,54.01,54.01,54.01
53.93,53.93,53.93,53.93
53.93,53.93,53.93,53.93
53.93,53.93,53.93,53.93
54.01,54.01,54.01,54.01
54.01,54.00,54.01,54.00
54.19,54.20,54.20,54.19
54.20,54.20,54.20,54.20
54.20,54.20,54.20,54.20
54.36,54.38,54.39,54.36
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
53.77,53.77,53.77,53.77
53.77,53.77,53.77,53.77
53.77,53.77,53.77,53.77
53.77,53.77,53.77,53.77
53.77,53.77,53.77,53.77
53.74,53.78,53.80,53.74
53.78,53.78,53.78,53.78
53.78,53.78,53.78,53.78
53.78,53.78,53.78,53.78
54.02,54.02,54.02,53.98
54.02,54.02,54.02,54.02
54.15,54.16,54.16,54.15
54.16,54.13,54.16,54.13
54.13,54.13,54.13,54.13
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.15,54.15,54.15,54.15
54.02,54.02,54.02,54.02
54.08,54.08,54.08,54.08
54.08,54.08,54.08,54.08
54.08,54.08,54.08,54.08
54.08,54.08,54.08,54.08
54.08,54.08,54.08,54.08
54.30,54.31,54.36,54.26
54.33,54.34,54.39,54.30
54.34,54.34,54.34,54.34
54.34,54.34,54.34,54.34
54.38,54.33,54.53,54.33
54.33,54.33,54.33,54.33
54.44,54.68,54.68,54.44
54.68,54.68,54.68,54.68
54.68,54.68,54.68,54.68
54.68,54.68,54.68,54.68
54.68,54.68,54.68,54.68
54.68,54.68,54.68,54.68
54.40,54.40,54.40,54.40
54.40,54.40,54.40,54.40
54.40,54.40,54.40,54.40
54.30,54.21,54.32,54.21
54.26,54.28,54.28,54.20
54.25,54.35,54.35,54.25
54.16,54.29,54.29,54.15
54.29,54.29,54.29,54.29
54.51,54.51,54.51,54.51
54.51,54.51,54.51,54.51
54.51,54.51,54.51,54.51
54.51,54.51,54.51,54.51
54.51,54.51,54.51,54.51
54.62,54.62,54.62,54.62
54.62,54.62,54.62,54.62
54.87,54.85,54.87,54.85
54.85,54.85,54.85,54.85
54.62,54.81,55.10,54.62
54.81,54.81,54.81,54.81
54.81,54.81,54.81,54.81
54.90,55.04,55.04,54.90
55.04,55.04,55.04,55.04
55.04,55.04,55.04,55.04
55.04,55.04,55.04,55.04
55.19,55.19,55.19,55.19
55.07,55.07,55.09,55.07
55.07,55.07,55.07,55.07
55.07,55.07,55.07,55.07
54.95,54.94,54.99,54.94
55.02,55.02,55.02,55.02
55.21,55.18,55.22,55.07
55.11,55.08,55.11,55.00
54.80,54.80,54.80,54.80
54.81,54.80,54.81,54.80
54.75,54.81,54.81,54.75
54.74,54.94,54.94,54.74
54.92,54.92,54.92,54.92
54.92,54.92,54.92,54.92
54.92,54.92,54.92,54.92
54.92,54.92,54.92,54.92
54.92,54.92,54.92,54.92
54.91,54.89,54.91,54.89
54.89,54.89,54.89,54.89
54.77,54.77,54.77,54.77
54.77,54.77,54.77,54.77
54.77,54.77,54.77,54.77
54.82,54.82,54.82,54.82
54.82,54.82,54.82,54.82
54.66,54.62,54.88,54.62
54.80,54.80,54.80,54.80
54.80,54.80,54.80,54.80
54.80,54.80,54.80,54.80
54.80,54.80,54.80,54.80
54.80,54.80,54.80,54.80
54.91,54.91,54.91,54.91
54.91,54.91,54.91,54.91
54.69,54.69,54.69,54.69
54.69,54.69,54.69,54.69
54.97,54.87,54.97,54.87
54.87,54.87,54.87,54.87
54.87,54.87,54.87,54.87
55.00,54.92,55.00,54.92
54.92,54.92,54.92,54.92
54.99,54.96,54.99,54.96
54.96,54.96,54.96,54.96
54.96,54.96,54.96,54.96
54.96,54.96,54.96,54.96
54.96,54.96,54.96,54.96
54.83,54.76,54.83,54.76
54.76,54.76,54.76,54.76
54.76,54.76,54.76,54.76
54.80,54.59,54.80,54.59
54.59,54.59,54.59,54.59
54.59,54.59,54.59,54.59
54.57,54.61,54.61,54.57
54.65,54.65,54.65,54.65
54.65,54.65,54.65,54.65
54.65,54.65,54.65,54.65
54.65,54.65,54.65,54.65
54.65,54.65,54.65,54.65
54.54,54.54,54.54,54.53
54.29,54.29,54.29,54.29
54.29,54.29,54.29,54.29
54.29,54.29,54.29,54.29
54.29,54.29,54.29,54.29
54.64,54.55,54.64,54.55
54.55,54.55,54.55,54.55
54.63,54.54,54.63,54.54
54.54,54.54,54.54,54.54
54.54,54.54,54.54,54.54
54.35,54.35,54.35,54.35
54.32,54.32,54.32,54.32
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
54.23,54.23,54.23,54.23
53.89,54.02,54.02,53.86
54.02,54.02,54.02,54.02
54.02,54.02,54.02,54.02
54.02,54.02,54.02,54.02
54.02,54.02,54.02,54.02
54.02,54.02,54.02,54.02
54.02,54.02,54.02,54.02
54.02,54.02,54.02,54.02
54.02,54.02,54.02,54.02
53.77,53.95,54.04,53.77
53.95,53.95,53.95,53.95
53.95,53.95,53.95,53.95
53.95,53.95,53.95,53.95
54.00,54.00,54.00,54.00
54.00,54.00,54.00,54.00
54.00,54.00,54.00,54.00
53.81,53.81,53.81,53.81
53.81,53.81,53.81,53.81
53.81,53.81,53.81,53.81
53.81,53.81,53.81,53.81
53.81,53.81,53.81,53.81
53.12,53.13,53.14,53.09
53.13,53.13,53.13,53.13
53.13,53.13,53.13,53.13
53.13,53.13,53.13,53.13
52.77,52.77,52.77,52.77
52.77,52.77,52.77,52.77
52.77,52.77,52.77,52.77
52.77,52.77,52.77,52.77
52.77,52.77,52.77,52.77
52.77,52.77,52.77,52.77
52.77,52.77,52.77,52.77
52.77,52.77,52.77,52.77
52.00,52.14,52.14,52.00
52.14,52.14,52.14,52.14
52.14,52.14,52.14,52.14
51.85,51.85,51.85,51.85
51.69,51.67,51.69,51.67
