JJP,iPath Bloomberg Precious Metals Subindex Total Return SM Index ETN,NASDAQ
71.39,72.18,72.18,71.15
70.58,69.85,70.58,69.85
69.80,70.33,70.33,69.80
70.33,70.33,70.33,70.33
70.01,70.28,70.36,69.90
69.65,69.60,69.67,69.49
70.26,70.26,70.26,70.26
70.01,70.08,70.08,70.01
69.19,68.89,69.19,68.89
69.51,68.33,69.51,68.26
64.79,64.49,65.14,64.49
64.58,64.58,64.58,64.58
64.13,64.21,64.38,63.98
63.83,63.89,64.00,63.72
61.75,61.08,61.89,61.00
61.55,60.10,61.62,60.01
60.42,61.87,61.91,60.42
62.45,63.15,63.31,62.29
62.81,62.81,62.81,62.81
62.92,62.87,62.94,62.87
61.32,60.88,61.32,60.88
60.88,60.88,60.88,60.88
62.85,62.47,62.85,62.42
62.75,62.74,62.92,62.74
64.34,64.67,64.67,64.05
64.15,64.42,64.42,64.15
64.42,64.42,64.42,64.42
64.42,64.42,64.42,64.42
63.68,63.64,63.72,63.61
64.19,64.19,64.19,64.19
64.19,64.19,64.19,64.19
66.49,66.83,66.96,66.49
66.53,67.19,67.19,66.53
66.88,66.05,67.21,65.77
66.05,66.05,66.05,66.05
66.33,66.33,66.33,66.33
66.32,66.41,66.41,66.32
65.68,65.82,65.82,65.68
65.82,65.82,65.82,65.82
65.70,65.17,65.70,65.13
65.72,65.72,65.74,65.72
65.14,65.18,65.18,65.12
64.15,64.15,64.15,64.15
64.01,64.20,64.20,64.01
65.69,65.67,65.77,65.65
65.67,65.67,65.67,65.67
67.40,67.51,67.51,67.39
67.15,67.08,67.15,67.05
67.65,67.65,67.65,67.65
68.77,70.13,70.13,68.77
70.13,70.13,70.13,70.13
70.41,69.56,70.41,69.47
69.68,69.86,69.96,69.67
69.85,69.39,69.85,69.39
70.99,71.00,71.55,70.99
71.18,71.95,71.95,71.18
72.05,72.63,72.63,72.00
73.00,73.47,73.91,73.00
73.20,73.03,73.76,72.83
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.22,73.17,73.22,72.66
72.00,71.28,72.00,71.09
70.44,70.37,70.79,70.37
71.45,71.40,71.49,71.40
71.33,71.33,71.33,71.33
70.04,70.33,70.33,70.04
70.31,70.12,70.31,70.12
68.37,67.85,68.37,67.85
67.05,67.14,67.20,66.64
67.60,67.60,67.60,67.60
66.87,66.74,67.18,66.74
66.04,69.35,69.35,66.04
70.02,70.53,70.81,70.02
68.86,67.52,68.86,67.52
67.70,67.70,67.70,67.70
67.03,67.42,67.42,67.03
68.01,68.01,68.01,68.01
68.01,68.01,68.01,68.01
68.01,68.01,68.01,68.01
68.01,68.01,68.01,68.01
68.01,68.01,68.01,68.01
66.00,67.24,67.24,66.00
67.24,67.24,67.24,67.24
67.24,67.24,67.24,67.24
67.67,67.72,67.72,67.67
67.67,67.67,67.67,67.67
66.69,66.41,66.69,66.41
66.41,66.41,66.41,66.41
64.54,64.54,64.54,64.54
65.56,65.28,65.65,65.28
64.78,64.80,64.80,64.78
64.80,64.80,64.80,64.80
67.11,67.11,67.11,67.11
67.34,67.13,67.35,67.13
67.47,67.29,67.47,67.29
68.28,68.74,68.90,68.28
68.60,68.35,68.60,68.35
68.69,68.69,68.69,68.69
68.81,69.34,69.34,68.80
68.78,68.78,68.78,68.78
68.59,68.59,68.59,68.59
68.59,68.59,68.59,68.59
67.38,67.35,67.38,67.35
67.35,67.35,67.35,67.35
67.35,67.35,67.35,67.35
67.35,67.35,67.35,67.35
67.08,67.14,67.14,67.08
66.66,66.66,66.66,66.66
65.67,65.67,65.67,65.67
65.25,65.36,65.36,65.25
65.28,64.14,65.28,64.14
64.14,64.14,64.14,64.14
64.87,65.20,65.28,64.86
65.20,65.20,65.20,65.20
64.75,64.14,64.75,64.14
64.71,64.71,64.71,64.71
63.44,62.29,63.44,62.29
62.29,62.29,62.29,62.29
62.95,62.74,62.96,62.74
62.20,63.18,63.18,62.20
62.41,62.44,62.44,62.41
62.42,62.42,62.42,62.42
63.14,62.82,63.14,62.72
62.23,60.92,62.23,60.92
60.92,60.92,60.92,60.92
61.44,62.58,62.58,61.44
61.84,61.84,61.84,61.84
62.00,61.53,62.00,61.53
62.18,62.08,62.18,62.08
64.00,63.80,64.00,63.80
63.70,63.36,63.70,63.36
63.36,63.36,63.36,63.36
62.23,62.23,62.23,62.23
62.98,62.67,62.98,62.64
62.21,61.97,62.21,61.94
62.03,62.28,62.52,61.96
60.10,60.10,60.10,60.10
60.51,60.50,60.53,60.50
60.48,60.48,60.48,60.48
60.44,60.43,60.66,60.43
60.50,61.44,61.48,60.50
61.43,61.43,61.50,61.32
61.00,60.39,61.03,60.34
59.39,60.61,62.64,59.39
61.69,61.69,61.69,61.69
61.69,61.69,61.69,61.69
62.79,62.54,62.79,62.54
62.54,62.54,62.54,62.54
62.54,62.54,62.54,62.54
61.62,61.63,61.63,61.62
61.63,61.63,61.63,61.63
61.63,61.63,61.63,61.63
63.24,62.86,63.53,62.78
62.61,62.61,62.61,62.61
62.61,62.61,62.61,62.61
63.04,63.04,63.04,63.04
61.35,62.31,62.31,61.35
62.21,62.04,62.34,62.04
63.41,63.26,63.41,63.26
63.51,63.06,63.51,63.06
63.04,62.60,63.24,62.60
62.49,62.32,62.49,62.32
63.22,62.92,63.22,62.92
61.86,61.85,61.86,61.85
61.75,61.84,61.84,61.75
62.22,62.79,62.79,62.22
62.10,62.37,62.40,62.10
62.77,62.91,62.99,62.77
62.91,62.91,62.91,62.91
62.91,62.91,62.91,62.91
63.70,63.72,63.72,63.70
63.72,63.72,63.72,63.72
64.65,64.65,64.65,64.65
64.71,64.81,64.81,64.71
66.24,66.69,66.73,66.24
67.10,67.10,67.10,67.10
67.21,66.63,67.21,66.63
66.63,66.63,66.63,66.63
67.23,67.16,67.23,67.16
67.60,67.80,67.80,67.60
68.21,68.21,68.21,68.21
66.66,66.61,66.66,66.61
66.61,66.61,66.61,66.61
66.61,66.61,66.61,66.61
66.61,66.61,66.61,66.61
66.78,66.81,66.81,66.78
66.81,66.81,66.81,66.81
67.87,67.87,67.87,67.87
67.87,67.87,67.87,67.87
67.06,67.07,67.07,67.06
67.46,67.45,67.47,67.45
67.45,67.45,67.45,67.45
67.45,67.45,67.45,67.45
67.45,67.45,67.45,67.45
68.65,68.14,68.78,68.14
68.14,68.14,68.14,68.14
68.14,68.14,68.14,68.14
68.14,68.14,68.14,68.14
66.23,66.23,66.23,66.23
66.23,66.23,66.23,66.23
66.23,66.23,66.23,66.23
66.23,66.23,66.23,66.23
66.23,66.23,66.23,66.23
63.91,64.25,64.25,63.78
64.11,64.11,64.11,64.11
63.75,63.76,63.76,63.75
64.32,64.32,64.32,64.32
63.82,63.82,63.82,63.82
63.82,63.82,63.82,63.82
63.82,63.82,63.82,63.82
64.93,64.93,64.93,64.93
64.39,64.87,64.87,64.39
65.35,65.35,65.35,65.35
65.32,65.28,65.39,65.28
65.28,65.28,65.28,65.28
63.92,63.71,63.92,63.71
64.15,64.26,64.29,64.15
64.12,64.12,64.12,64.12
63.49,63.53,63.53,63.49
63.45,63.30,63.45,63.30
63.35,63.35,63.35,63.35
62.89,64.28,64.28,62.89
64.28,64.28,64.28,64.28
64.04,64.04,64.04,64.04
64.04,64.04,64.04,64.04
64.04,64.04,64.04,64.04
62.70,62.78,62.80,62.70
62.78,62.78,62.78,62.78
64.59,64.44,64.66,64.44
64.44,64.40,64.49,64.40
63.97,63.92,63.98,63.92
63.38,63.57,63.57,63.32
63.57,63.57,63.57,63.57
64.05,64.04,64.05,63.92
63.90,63.74,63.90,63.74
63.74,63.74,63.74,63.74
63.74,63.74,63.74,63.74
63.74,63.74,63.74,63.74
64.22,64.22,64.22,64.22
63.67,63.68,63.84,63.67
63.48,63.48,63.48,63.48
63.48,63.48,63.48,63.48
63.48,63.48,63.48,63.48
62.76,62.76,62.76,62.76
62.04,62.04,62.04,62.04
62.04,62.04,62.04,62.04
62.04,62.04,62.04,62.04
61.37,61.08,61.57,61.08
61.36,61.22,61.39,61.21
61.52,61.22,61.52,61.22
61.22,61.22,61.22,61.22
61.22,61.22,61.22,61.22
61.79,61.79,61.79,61.79
62.15,62.15,62.15,62.15
62.15,62.15,62.15,62.15
62.15,62.15,62.15,62.15
62.15,62.15,62.15,62.15
62.15,62.15,62.15,62.15
63.02,63.02,63.02,63.02
63.00,63.04,63.04,63.00
64.87,65.79,65.79,64.87
65.79,65.79,65.79,65.79
65.79,65.79,65.79,65.79
65.79,65.79,65.79,65.79
65.79,65.79,65.79,65.79
65.79,65.79,65.79,65.79
65.79,65.79,65.79,65.79
65.79,65.79,65.79,65.79
66.75,66.75,66.75,66.75
66.75,66.75,66.75,66.75
66.19,66.19,66.19,66.19
66.19,66.19,66.19,66.19
66.19,66.19,66.19,66.19
66.30,66.82,66.82,66.30
67.00,67.00,67.00,67.00
67.00,67.00,67.00,67.00
66.50,66.50,66.50,66.50
65.71,65.16,65.72,65.10
64.99,64.99,64.99,64.99
65.66,66.41,66.41,65.66
66.41,66.41,66.41,66.41
66.41,66.41,66.41,66.41
66.41,66.41,66.41,66.41
65.50,65.49,65.51,65.49
64.95,64.64,64.95,64.64
65.29,65.33,65.33,65.29
65.33,65.33,65.33,65.33
64.78,64.79,64.79,64.78
64.87,64.87,64.87,64.87
64.87,64.87,64.87,64.87
64.49,64.59,64.59,64.49
64.59,64.59,64.59,64.59
64.07,64.07,64.07,64.07
64.07,64.07,64.07,64.07
64.94,64.94,64.94,64.94
64.83,64.86,64.86,64.83
64.86,64.86,64.86,64.86
64.86,64.86,64.86,64.86
64.86,64.86,64.86,64.86
64.86,64.86,64.86,64.86
63.82,64.18,64.18,63.81
64.18,64.18,64.18,64.18
63.63,63.63,63.63,63.63
63.57,63.57,63.57,63.57
63.10,63.10,63.10,63.10
63.05,63.05,63.05,63.05
63.05,63.05,63.05,63.05
63.05,63.05,63.05,63.05
63.05,63.05,63.05,63.05
63.68,63.68,63.68,63.68
63.52,63.39,63.52,63.39
62.50,62.39,62.50,62.39
62.34,62.34,62.35,62.34
62.34,62.34,62.34,62.34
62.34,62.34,62.34,62.34
62.18,61.73,62.19,61.64
61.73,61.73,61.73,61.73
61.54,61.25,61.55,61.25
61.25,61.25,61.25,61.25
61.25,61.25,61.25,61.25
60.56,60.54,60.59,60.54
60.54,60.54,60.54,60.54
60.54,60.54,60.54,60.54
60.14,60.24,60.24,60.14
60.24,60.24,60.24,60.24
60.24,60.24,60.24,60.24
60.24,60.24,60.24,60.24
59.22,59.22,59.22,59.22
59.08,59.08,59.08,59.08
58.80,58.97,58.97,58.80
58.98,58.98,58.98,58.98
58.98,58.98,58.98,58.98
58.59,58.59,58.59,58.59
58.31,58.31,58.31,58.31
58.31,58.31,58.31,58.31
58.39,58.40,58.40,58.39
58.34,58.32,58.34,58.32
58.32,58.32,58.32,58.32
58.32,58.32,58.32,58.32
58.98,58.98,58.98,58.98
58.98,58.98,58.98,58.98
59.39,59.39,59.39,59.39
60.26,59.66,60.29,59.66
59.66,59.66,59.66,59.66
59.66,59.66,59.66,59.66
59.74,59.95,59.95,59.74
59.95,59.95,59.95,59.95
59.95,59.95,59.95,59.95
59.16,59.24,59.24,59.16
59.24,59.24,59.24,59.24
59.05,59.05,59.05,59.05
59.05,59.05,59.05,59.05
58.60,58.60,58.60,58.60
58.60,58.60,58.60,58.60
58.60,58.60,58.60,58.60
58.60,58.60,58.60,58.60
58.60,58.60,58.60,58.60
54.39,54.33,54.39,54.33
54.17,54.24,54.24,54.17
54.62,54.62,54.62,54.62
54.72,54.46,55.00,54.44
54.61,55.09,55.09,54.61
55.09,55.09,55.09,55.09
55.03,55.03,55.03,55.03
55.55,56.09,56.09,55.55
56.09,56.09,56.09,56.09
56.78,56.78,56.78,56.78
55.95,56.49,57.26,55.95
56.49,56.49,56.49,56.49
57.30,56.93,57.37,56.93
57.05,57.00,57.05,57.00
57.00,57.00,57.00,57.00
57.07,57.07,57.07,57.07
55.27,55.27,55.27,55.27
57.98,57.60,57.98,57.60
56.95,57.14,57.14,56.93
57.37,57.46,57.49,57.32
57.51,57.52,57.52,57.51
57.05,56.84,57.05,56.79
56.84,56.84,56.84,56.84
57.28,57.28,57.28,57.28
58.93,58.82,58.93,58.82
58.82,58.82,58.82,58.82
58.33,58.30,58.33,58.30
56.70,56.70,56.70,56.70
56.98,56.06,56.98,56.06
56.06,56.06,56.06,56.06
56.83,56.55,56.83,56.55
56.55,56.55,56.55,56.55
56.21,55.60,56.21,55.60
55.68,55.50,55.68,55.50
55.50,55.50,55.50,55.50
56.25,56.43,56.43,56.25
56.60,55.81,56.60,55.81
56.60,57.01,57.15,56.60
56.57,56.05,56.57,56.05
55.69,56.28,56.55,55.69
56.28,56.28,56.28,56.28
57.07,57.07,57.07,57.07
57.83,57.83,57.83,57.83
57.83,57.83,57.83,57.83
57.25,57.25,57.25,57.25
58.41,58.35,58.41,58.35
58.35,58.35,58.35,58.35
58.90,58.62,58.90,58.62
60.28,60.03,60.28,60.03
60.30,61.04,61.04,60.30
61.97,62.15,62.15,61.97
62.44,62.44,62.44,62.43
62.55,62.75,62.75,62.55
62.53,62.53,62.53,62.53
62.53,62.53,62.53,62.53
62.07,62.14,62.14,62.07
62.14,62.14,62.14,62.14
61.94,61.94,61.94,61.94
61.94,61.94,61.94,61.94
61.94,61.94,61.94,61.94
60.54,60.54,60.54,60.54
60.83,60.41,60.90,60.41
60.41,60.41,60.41,60.41
58.77,58.60,58.77,58.60
58.60,58.60,58.60,58.60
58.89,58.89,58.89,58.89
58.14,57.99,58.14,57.99
58.20,58.29,58.46,58.14
59.05,59.02,59.20,59.00
58.21,57.16,58.21,57.09
57.20,57.54,57.54,57.20
57.68,57.53,57.68,56.98
56.79,56.77,56.79,56.77
57.05,56.95,57.38,56.85
56.80,56.88,56.91,56.80
56.88,56.88,56.88,56.88
57.44,57.44,57.44,57.44
57.66,57.81,57.81,57.66
57.56,57.56,57.56,57.56
57.52,56.93,57.52,56.90
56.77,56.77,56.77,56.77
56.77,56.77,56.77,56.77
56.60,56.60,56.60,56.60
55.05,55.05,55.05,55.05
55.01,55.01,55.01,55.01
54.68,54.68,54.68,54.68
54.21,54.21,54.21,54.21
54.35,54.35,54.35,54.35
54.60,54.39,54.60,54.20
54.15,54.11,54.55,54.11
54.25,55.55,55.55,54.25
55.25,55.60,55.62,55.25
56.48,56.85,57.10,56.48
56.77,56.77,56.77,56.69
56.86,56.89,56.89,56.86
57.47,57.31,57.47,57.31
57.80,57.80,57.80,57.80
57.27,57.57,57.57,57.26
56.71,56.64,56.71,56.64
56.64,56.64,56.64,56.64
56.64,56.64,56.64,56.64
57.23,57.02,57.23,56.93
58.44,58.24,58.44,58.24
57.61,57.62,57.62,57.61
57.02,56.50,57.05,56.50
56.46,56.47,56.49,56.46
57.31,57.31,57.31,57.31
56.68,56.68,56.68,56.68
56.37,56.37,56.37,56.37
56.84,56.90,56.90,56.84
56.91,56.52,56.91,56.52
56.76,56.80,56.97,56.76
56.33,56.10,56.33,56.00
56.27,56.50,56.50,56.26
56.28,55.63,56.28,55.63
55.81,56.20,56.20,55.81
55.59,55.25,55.59,55.25
55.82,56.94,56.94,55.81
57.00,57.52,57.52,57.00
57.17,57.16,57.17,57.16
55.57,55.61,55.61,55.57
55.45,55.45,55.45,55.45
56.45,56.61,56.61,56.45
56.61,56.61,56.61,56.61
56.51,56.58,56.58,56.51
56.58,56.58,56.58,56.58
56.58,56.58,56.58,56.58
56.37,56.50,56.50,56.37
56.40,56.65,56.65,56.40
56.65,56.65,56.65,56.65
58.82,58.48,58.82,58.48
58.81,58.81,58.81,58.81
58.81,58.81,58.81,58.81
58.16,57.96,58.16,57.96
57.96,57.96,57.96,57.96
57.96,57.96,57.96,57.96
57.44,57.63,57.63,57.44
57.63,57.63,57.63,57.63
56.59,56.59,56.59,56.59
56.50,56.50,56.50,56.50
56.86,56.86,56.86,56.86
57.24,56.88,57.24,56.88
56.69,56.69,56.69,56.69
56.57,56.31,56.57,56.10
56.31,56.31,56.31,56.31
55.22,54.98,55.22,54.64
55.19,55.19,55.19,55.19
55.19,55.19,55.19,55.19
55.84,55.84,55.84,55.84
55.51,55.60,55.60,55.51
55.60,55.60,55.60,55.60
55.60,55.60,55.60,55.60
55.45,55.45,55.45,55.45
54.99,55.75,55.75,54.99
55.75,55.75,55.75,55.75
56.48,56.48,56.48,56.48
55.70,55.86,55.86,55.70
55.86,55.86,55.86,55.86
55.23,55.07,55.23,54.97
55.07,55.07,55.07,55.07
55.07,55.07,55.07,55.07
55.10,55.16,55.22,55.10
54.68,54.50,54.68,54.50
54.48,54.48,54.48,54.48
54.40,54.40,54.40,54.40
54.48,54.48,54.48,54.48
54.48,54.48,54.48,54.48
53.89,53.89,53.89,53.89
53.90,54.09,54.19,53.90
54.09,54.09,54.09,54.09
53.77,53.77,53.77,53.77
53.83,53.83,53.83,53.83
53.83,53.83,53.83,53.83
53.83,53.83,53.83,53.83
52.60,52.60,52.60,52.60
51.46,51.46,51.46,51.46
51.28,51.24,51.28,50.93
50.69,50.69,50.69,50.69
51.00,50.81,51.00,50.81
50.14,50.35,50.35,49.80
50.35,50.35,50.35,50.35
50.78,50.78,50.78,50.78
50.67,50.67,50.67,50.67
50.85,50.85,50.85,50.85
50.84,50.75,50.84,50.75
50.71,50.80,50.80,50.71
50.80,50.80,50.80,50.80
50.80,50.80,50.80,50.80
50.80,50.80,50.80,50.80
50.95,50.95,50.95,50.93
51.47,51.72,51.72,51.47
51.75,51.75,51.75,51.75
51.75,51.75,51.75,51.75
52.19,52.19,52.19,52.19
52.19,52.19,52.19,52.19
52.23,52.34,52.34,52.23
52.34,52.34,52.34,52.34
52.53,52.46,52.54,52.44
52.46,52.46,52.46,52.46
52.46,52.46,52.46,52.46
52.53,52.99,52.99,52.53
52.34,52.34,52.34,52.34
51.20,51.13,51.22,49.02
51.55,51.55,51.55,51.55
52.33,52.09,52.33,52.09
52.09,52.09,52.09,52.09
52.09,52.09,52.09,52.09
52.09,52.09,52.09,52.09
52.09,52.09,52.09,52.09
51.30,51.47,51.47,51.29
51.81,51.81,51.81,51.80
51.81,51.81,51.81,51.81
51.81,51.81,51.81,51.81
50.63,51.02,51.02,50.52
50.45,50.84,50.84,50.45
50.84,50.84,50.84,50.84
50.85,50.85,50.85,50.85
50.85,50.85,50.85,50.85
50.85,50.85,50.85,50.85
52.53,52.58,52.58,52.52
52.58,52.58,52.58,52.58
52.58,52.58,52.58,52.58
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
53.11,53.11,53.11,53.11
51.96,51.96,51.96,51.96
51.96,51.96,51.96,51.96
51.63,51.45,51.63,51.45
52.83,52.75,52.86,52.75
53.16,53.16,53.16,53.16
53.16,53.16,53.16,53.16
53.16,53.16,53.16,53.16
53.16,53.16,53.16,53.16
53.16,53.16,53.16,53.16
54.66,54.27,54.66,54.27
54.27,54.27,54.27,54.27
54.33,55.54,55.54,54.33
55.54,55.54,55.54,55.54
55.35,55.35,55.35,55.35
55.35,55.35,55.35,55.35
54.65,54.65,54.65,54.65
54.65,54.65,54.65,54.65
54.85,54.36,54.85,54.36
54.36,54.36,54.36,54.36
54.57,54.40,54.57,54.37
54.40,54.40,54.40,54.40
55.30,55.30,55.30,55.30
55.30,55.30,55.30,55.30
55.30,55.30,55.30,55.30
52.68,52.68,52.68,52.68
52.07,52.07,52.07,51.99
51.57,51.47,51.57,51.40
51.47,51.47,51.47,51.47
51.47,51.47,51.47,51.47
50.38,50.24,50.41,50.24
50.24,50.24,50.24,50.24
49.88,49.88,49.88,49.88
49.88,49.88,49.88,49.88
49.79,49.61,49.79,49.61
49.74,49.77,49.77,49.74
49.77,49.77,49.77,49.77
49.28,49.28,49.28,49.28
49.28,49.28,49.28,49.28
49.78,49.57,49.78,49.57
49.25,49.25,49.25,49.25
49.25,49.25,49.25,49.25
49.25,49.25,49.25,49.25
48.88,46.86,48.88,46.86
48.53,48.93,48.95,48.53
48.93,48.93,48.93,48.93
48.30,48.30,48.30,48.30
48.58,48.63,48.63,48.58
48.63,48.63,48.63,48.63
49.47,49.47,49.47,49.47
49.47,49.47,49.47,49.47
49.24,49.24,49.24,49.24
49.24,49.24,49.24,49.24
49.24,49.24,49.24,49.24
48.86,48.68,48.86,48.68
48.41,48.57,48.57,48.41
49.07,49.07,49.07,49.07
48.29,47.94,48.29,47.94
49.11,49.11,49.11,49.11
49.52,49.68,49.68,47.05
49.68,49.68,49.68,49.68
49.68,49.68,49.68,49.68
49.70,50.75,50.75,49.70
50.75,50.75,50.75,50.75
48.80,48.85,48.87,48.80
48.39,48.47,48.47,48.39
48.47,48.47,48.47,48.47
51.12,51.12,51.12,51.12
51.12,51.12,51.12,51.12
51.12,51.12,51.12,51.12
51.12,51.12,51.12,51.12
51.12,51.12,51.12,51.12
49.65,49.65,49.65,49.65
49.40,49.49,49.49,49.40
49.90,49.90,49.90,49.90
49.90,49.90,49.90,49.90
49.90,49.90,49.90,49.90
49.57,49.57,49.57,49.57
50.38,50.38,50.38,50.38
50.38,50.38,50.38,50.38
50.30,50.01,50.30,49.94
50.01,50.01,50.01,50.01
51.03,50.98,51.03,50.98
51.26,49.20,51.26,49.20
49.20,49.20,49.20,49.20
49.20,49.20,49.20,49.20
51.55,51.50,51.55,51.50
51.50,51.50,51.50,51.50
52.00,52.26,52.26,52.00
52.80,52.80,52.80,52.80
52.80,52.80,52.80,52.80
55.00,54.95,55.00,54.95
57.90,55.89,57.90,54.09
54.43,54.46,54.46,54.43
56.85,57.39,57.68,56.85
56.80,56.80,56.80,56.80
56.80,56.80,56.80,56.80
56.80,56.80,56.80,56.80
55.61,55.61,55.61,55.61
55.78,55.89,55.89,55.78
55.89,55.89,55.89,55.89
56.09,56.08,56.09,56.08
56.15,56.14,56.15,56.14
56.14,56.14,56.14,56.14
56.14,56.14,56.14,56.14
56.10,55.71,56.10,55.71
55.44,55.31,55.77,55.31
55.31,55.31,55.31,55.31
57.04,57.04,57.04,57.04
57.13,57.61,57.61,57.13
57.90,58.05,58.05,57.90
57.65,57.67,57.67,57.65
56.73,56.76,56.76,56.70
57.82,57.60,57.88,57.59
57.60,57.60,57.60,57.60
56.47,56.47,56.47,56.47
54.14,54.54,54.54,54.14
55.75,56.10,56.10,55.75
56.10,56.10,56.10,56.10
55.26,55.26,55.26,55.26
56.94,57.32,57.32,56.94
57.32,57.32,57.32,57.32
55.45,55.45,55.45,55.45
53.19,54.85,55.34,53.18
54.00,54.00,58.53,54.00
58.51,56.90,58.51,52.94
53.45,53.45,53.45,53.45
53.45,53.45,53.45,53.45
53.72,54.79,55.70,53.72
52.83,52.83,52.83,52.83
52.83,52.83,52.83,52.83
52.83,52.83,52.83,52.83
52.83,52.83,52.83,52.83
52.83,52.83,52.83,52.83
53.81,59.19,59.19,53.81
58.64,57.20,58.64,57.20
55.19,55.19,55.19,55.19
54.94,54.94,54.94,54.94
54.04,54.04,54.04,54.04
54.47,56.97,57.45,54.47
58.72,58.72,58.72,58.72
58.72,58.72,58.72,58.72
59.51,58.71,61.80,58.25
58.71,58.71,58.71,58.71
58.13,58.31,58.31,58.13
58.31,58.31,58.31,58.31
58.31,58.31,58.31,58.31
58.31,58.31,58.31,58.31
58.31,58.31,58.31,58.31
60.03,60.03,60.03,60.03
63.98,61.50,63.98,60.53
60.36,60.19,60.36,60.13
59.96,59.96,59.96,59.96
60.50,60.50,60.50,60.50
59.11,59.11,59.11,59.11
59.11,59.11,59.11,59.11
59.11,59.11,59.11,59.11
59.11,59.11,59.11,59.11
59.09,59.11,59.11,59.09
59.11,59.11,59.11,59.11
59.51,59.91,59.91,59.51
62.18,60.92,62.18,59.80
62.00,57.97,62.53,57.79
58.48,58.09,58.48,58.09
57.81,57.76,57.81,57.76
56.99,56.93,56.99,56.93
56.64,56.80,56.80,56.64
56.80,56.80,56.80,56.80
56.28,56.32,56.32,56.28
55.91,56.23,56.27,55.91
56.23,56.23,56.23,56.23
56.08,56.08,56.08,56.05
56.08,56.08,56.08,56.08
55.01,55.00,55.01,55.00
57.47,57.58,57.58,57.47
58.88,58.88,58.88,58.88
59.11,59.49,59.49,59.11
57.81,57.81,57.81,57.81
59.73,59.73,59.73,59.73
59.73,59.73,59.73,59.73
60.29,60.34,60.34,60.29
61.07,60.38,61.07,60.32
60.41,60.41,60.41,60.41
63.29,60.45,63.29,60.45
59.51,59.51,59.51,59.51
59.52,59.52,59.52,59.52
59.52,59.52,59.52,59.52
61.55,61.09,61.55,61.09
60.89,60.90,60.90,60.89
60.90,60.90,60.90,60.90
60.90,60.90,60.90,60.90
62.25,62.25,62.25,62.25
64.16,64.25,64.25,64.16
64.31,65.09,65.09,64.31
65.61,65.61,65.61,65.61
64.80,65.19,65.19,64.57
67.38,65.55,67.38,64.43
65.55,65.55,65.55,65.55
64.65,64.23,64.65,64.23
63.01,63.00,63.01,63.00
64.16,64.50,64.74,63.87
64.85,64.25,64.86,63.91
63.82,64.41,64.45,63.82
64.00,64.00,64.00,64.00
63.27,63.21,63.28,63.21
63.13,63.93,66.69,63.00
63.79,63.79,63.79,63.79
63.95,63.34,63.95,63.06
63.07,63.33,63.68,63.07
63.76,64.00,64.21,63.76
64.00,64.00,64.00,64.00
64.12,65.38,65.46,64.12
65.59,65.05,65.59,65.05
65.00,65.65,66.25,65.00
63.05,63.05,63.05,63.05
62.52,65.45,65.45,62.52
65.45,65.45,65.45,65.45
65.45,65.45,65.45,65.45
61.13,61.13,61.13,61.13
63.59,65.03,65.07,62.50
64.07,64.49,64.60,63.44
64.31,64.11,64.31,63.50
64.30,64.00,64.30,64.00
61.29,64.40,64.40,61.29
63.03,64.45,64.45,63.03
62.99,64.55,64.55,62.99
64.55,64.55,64.55,64.55
64.55,64.55,64.55,64.55
63.93,63.93,63.93,63.93
60.79,60.79,60.79,60.79
61.62,62.16,62.16,61.43
62.16,62.16,62.16,62.16
62.16,62.16,62.16,62.16
61.39,61.68,62.09,61.22
61.19,61.78,61.78,59.26
61.78,61.78,61.78,61.78
62.30,62.72,62.72,62.26
63.93,63.93,63.93,63.93
63.93,63.93,63.93,63.93
63.34,63.81,63.81,63.25
62.95,63.13,63.27,62.95
62.62,62.93,62.93,62.62
62.93,62.93,62.93,62.93
62.93,62.93,62.93,62.93
62.93,62.93,62.93,62.93
62.93,62.93,62.93,62.93
60.78,62.41,62.41,60.78
62.41,62.41,62.41,62.41
62.78,63.60,63.60,62.78
63.60,63.60,63.60,63.60
64.17,64.17,64.17,64.17
64.10,64.04,64.10,64.04
62.11,62.83,62.83,60.77
62.77,62.67,62.77,62.67
59.59,59.59,59.59,59.59
61.23,60.71,61.23,60.71
61.13,61.96,61.96,61.13
60.84,60.84,60.84,60.84
58.52,58.20,59.45,58.20
57.34,57.34,57.34,57.34
57.58,58.31,58.31,57.58
58.80,58.80,58.83,58.00
58.80,58.80,58.80,58.80
58.61,58.61,58.61,58.61
58.70,58.70,58.70,58.70
58.12,58.12,58.12,58.12
58.12,58.12,58.12,58.12
58.95,58.88,58.95,58.87
58.88,58.88,58.88,58.88
58.88,58.88,58.88,58.88
58.88,58.88,58.88,58.88
58.87,58.67,58.87,58.66
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
58.67,58.67,58.67,58.67
56.50,56.50,56.50,56.50
56.50,56.50,56.50,56.50
56.95,56.72,56.95,55.55
56.20,56.20,56.20,56.20
