SINO,Sino-Global Shipping America,NASDAQ
1.37,1.42,1.80,1.35
1.42,1.60,1.66,1.39
1.45,1.46,1.60,1.41
1.50,1.47,1.69,1.41
1.45,1.38,1.45,1.37
1.38,1.41,1.53,1.38
1.49,1.92,2.50,1.49
1.97,1.53,2.05,1.53
1.60,1.54,1.61,1.52
1.54,1.50,1.57,1.50
1.48,1.47,1.50,1.43
1.45,1.45,1.48,1.44
1.43,1.53,1.59,1.43
1.52,1.43,1.52,1.43
1.46,1.53,1.53,1.46
1.53,1.45,1.53,1.43
1.44,1.45,1.45,1.43
1.45,1.45,1.45,1.43
1.45,1.46,1.61,1.44
1.46,1.52,1.54,1.46
1.45,1.43,1.53,1.43
1.43,1.45,1.50,1.43
1.45,1.50,1.72,1.45
1.58,1.59,1.74,1.47
1.62,1.58,1.72,1.55
1.56,1.62,1.66,1.55
1.62,1.59,1.63,1.56
1.64,1.56,1.71,1.56
1.57,1.62,1.62,1.57
1.62,1.59,1.64,1.56
1.59,1.67,1.67,1.59
1.67,1.72,1.75,1.67
1.65,1.72,1.73,1.61
1.64,1.68,1.79,1.64
1.72,1.68,1.72,1.65
1.68,1.66,1.73,1.66
1.71,1.66,1.71,1.66
1.67,1.77,1.78,1.66
1.76,1.80,1.80,1.76
1.81,1.72,2.07,1.67
1.74,1.82,1.84,1.74
1.82,1.93,2.19,1.74
1.98,1.92,1.98,1.84
1.88,1.84,1.88,1.84
1.82,1.93,2.00,1.77
1.90,1.88,1.99,1.85
1.84,1.92,2.05,1.84
1.90,1.97,1.98,1.90
1.98,1.86,2.08,1.81
1.90,1.86,1.90,1.86
1.83,1.79,1.86,1.78
1.81,1.82,1.89,1.81
1.87,2.21,2.30,1.87
2.28,2.76,2.80,2.22
2.80,2.70,3.15,2.56
2.63,2.64,2.81,2.54
2.60,2.80,2.90,2.55
2.80,2.77,2.80,2.64
2.75,2.65,2.79,2.56
2.70,2.51,2.70,2.31
2.50,2.89,2.90,2.50
2.85,2.91,3.45,2.70
2.95,3.14,3.52,2.75
3.14,2.65,3.14,2.62
2.65,2.57,2.69,2.40
2.60,2.56,2.70,2.50
2.64,2.59,2.80,2.57
2.74,3.04,3.12,2.65
3.04,2.61,3.04,2.56
2.40,2.53,2.63,2.39
2.55,2.65,2.90,2.55
2.69,2.28,2.69,2.05
2.34,2.13,2.37,2.12
2.14,2.18,2.27,2.13
2.17,2.17,2.25,2.16
2.15,2.10,2.23,2.10
2.06,2.09,2.20,2.05
2.07,2.04,2.08,2.03
2.05,2.06,2.15,2.05
2.05,2.07,2.16,2.05
2.06,2.22,2.38,2.06
2.19,2.19,2.21,2.13
2.18,2.15,2.18,2.10
2.18,2.17,2.30,2.16
2.18,2.17,2.25,2.17
2.22,2.22,2.22,2.13
2.22,2.13,2.26,2.11
2.11,2.12,2.23,2.11
2.11,2.03,2.11,1.99
2.05,2.04,2.12,2.04
2.06,2.07,2.10,2.04
2.09,1.90,2.09,1.89
1.90,1.82,1.95,1.81
1.80,1.74,1.89,1.73
1.73,1.91,1.96,1.73
1.93,1.86,1.97,1.85
1.85,1.87,1.87,1.85
1.90,1.86,1.91,1.86
1.94,1.92,1.94,1.88
1.89,1.86,1.94,1.82
1.86,1.86,1.86,1.86
1.84,2.04,2.40,1.83
1.90,1.87,2.09,1.87
1.86,1.81,1.87,1.80
1.80,1.87,1.91,1.80
1.88,1.75,1.88,1.74
1.75,1.69,1.81,1.69
1.72,1.76,1.76,1.57
1.73,1.74,1.75,1.70
1.78,1.75,1.78,1.70
1.75,1.75,1.75,1.75
1.72,1.76,1.89,1.72
1.86,2.18,2.44,1.86
2.25,2.10,2.48,1.95
2.01,2.10,2.32,2.01
2.20,2.20,2.31,2.12
2.23,2.46,2.50,2.18
2.50,2.27,2.65,2.25
2.31,2.22,2.43,2.16
2.08,2.08,2.27,2.08
2.05,2.02,2.18,2.02
2.10,2.05,2.17,2.04
2.05,2.19,2.28,2.05
2.26,2.23,2.28,2.14
2.20,2.16,2.29,2.14
2.02,2.36,2.44,2.02
2.22,2.36,2.58,2.15
2.38,2.49,2.59,2.35
2.57,2.51,2.58,2.31
2.56,2.50,2.74,2.32
2.47,2.74,2.80,2.46
2.80,2.45,2.89,2.44
2.49,2.53,2.59,2.34
2.60,2.50,2.60,2.39
2.56,2.56,2.63,2.45
2.56,2.64,2.73,2.53
2.72,2.71,2.81,2.61
2.60,2.66,2.74,2.60
2.66,2.66,2.70,2.66
2.66,2.66,2.66,2.66
2.80,2.74,2.80,2.74
2.67,2.65,2.76,2.65
2.71,2.68,2.71,2.60
2.66,2.64,2.69,2.60
2.64,2.71,2.80,2.62
2.78,2.90,2.96,2.78
2.95,2.93,2.97,2.82
2.89,2.80,2.89,2.79
2.75,2.71,2.77,2.69
2.69,2.50,2.69,2.49
2.50,2.45,2.50,2.31
2.40,2.50,2.50,2.38
2.47,2.49,2.49,2.35
2.44,2.41,2.45,2.36
2.36,2.40,2.40,2.36
2.34,2.27,2.44,2.27
2.29,2.27,2.29,2.27
2.36,2.28,2.36,2.26
2.28,2.27,2.28,2.26
2.34,2.29,2.34,2.29
2.30,2.27,2.30,2.26
2.30,2.47,2.60,2.30
2.51,2.44,2.52,2.44
2.35,2.33,2.38,2.33
2.33,2.51,2.51,2.33
2.31,2.44,2.45,2.31
2.50,2.50,2.50,2.50
2.50,2.54,2.59,2.50
2.45,2.69,2.74,2.45
2.70,2.70,2.70,2.68
2.70,2.74,2.75,2.70
2.69,2.69,2.70,2.69
2.72,2.70,2.72,2.70
2.70,2.75,2.75,2.64
2.65,2.66,2.72,2.49
2.68,2.68,2.69,2.63
2.68,2.67,2.68,2.63
2.64,2.71,2.71,2.64
2.68,2.66,2.68,2.65
2.67,2.66,2.72,2.66
2.56,2.56,2.56,2.56
2.61,2.56,2.73,2.45
2.53,2.43,2.53,2.43
2.42,2.49,2.49,2.28
2.37,2.59,2.74,2.37
2.65,2.60,2.68,2.56
2.70,2.57,2.70,2.57
2.64,2.74,2.75,2.64
2.75,2.74,2.75,2.59
2.74,2.69,2.74,2.66
2.57,2.57,2.57,2.57
2.69,2.57,2.69,2.57
2.58,2.58,2.58,2.58
2.58,2.58,2.58,2.58
2.60,2.59,2.60,2.59
2.58,2.65,2.68,2.58
2.58,2.57,2.58,2.57
2.60,2.58,2.60,2.50
2.70,2.71,2.95,2.56
2.57,2.75,2.75,2.56
2.60,2.80,2.80,2.60
2.74,2.71,2.75,2.56
2.77,2.59,2.77,2.59
2.60,2.63,2.63,2.60
2.56,2.74,2.74,2.56
2.59,2.52,2.59,2.52
2.52,2.52,2.54,2.52
2.52,2.52,2.52,2.52
2.52,2.53,2.68,2.52
2.60,2.60,2.61,2.58
2.60,2.60,2.60,2.60
2.58,2.69,2.69,2.55
2.69,2.69,2.69,2.69
2.69,2.69,2.69,2.69
2.56,2.56,2.66,2.56
2.66,2.57,2.69,2.55
2.56,2.56,2.57,2.56
2.58,2.55,2.58,2.55
2.55,2.53,2.55,2.39
2.38,2.40,2.56,2.26
2.41,2.33,2.44,2.26
2.35,2.35,2.35,2.35
2.28,2.25,2.41,2.15
2.23,2.29,2.30,2.16
2.24,2.11,2.24,2.06
2.10,2.07,2.27,2.07
2.06,2.09,2.16,2.06
2.09,2.09,2.09,2.09
2.08,2.13,2.21,2.05
2.13,2.25,2.25,2.10
2.24,2.45,2.45,2.23
2.49,2.48,2.49,2.19
2.48,2.51,2.51,2.48
2.48,2.48,2.48,2.48
2.51,2.35,3.00,2.30
2.35,2.27,2.44,2.25
2.26,2.30,2.48,2.20
2.30,2.30,2.30,2.30
2.38,2.40,2.42,2.38
2.42,2.40,2.42,2.40
2.43,2.35,2.43,2.35
2.32,2.34,2.40,2.32
2.34,2.25,2.34,2.25
2.25,2.31,2.34,2.25
2.25,2.40,2.40,2.25
2.41,2.41,2.41,2.41
2.42,2.41,2.42,2.25
2.39,2.40,2.40,2.39
2.36,2.35,2.36,2.35
2.36,2.35,2.38,2.35
2.32,2.32,2.32,2.32
2.26,2.31,2.32,2.26
2.30,2.26,2.35,2.23
2.20,2.35,2.55,2.20
2.35,2.22,2.36,2.22
2.20,2.20,2.38,2.20
2.15,2.23,2.27,2.04
2.10,2.01,2.17,2.01
2.03,1.92,2.05,1.88
1.93,2.00,2.08,1.88
2.01,1.96,2.03,1.95
1.97,2.03,2.03,1.97
1.90,1.95,2.04,1.90
1.92,1.96,1.97,1.90
1.91,1.89,2.02,1.88
1.95,1.80,1.95,1.77
1.77,1.68,1.93,1.68
1.75,1.69,1.81,1.65
1.71,1.65,1.71,1.65
1.64,1.63,1.76,1.63
1.71,1.79,1.94,1.64
1.69,1.69,1.89,1.69
1.69,1.72,1.86,1.68
1.78,1.74,1.84,1.66
1.70,1.76,1.83,1.70
1.75,1.84,1.85,1.75
1.76,1.78,1.85,1.75
1.77,1.80,1.89,1.76
1.78,1.80,1.86,1.77
1.81,1.63,1.81,1.61
1.63,1.72,1.75,1.63
1.70,1.68,1.70,1.66
1.65,1.66,1.66,1.61
1.65,1.66,1.68,1.65
1.71,1.65,1.71,1.63
1.61,1.65,1.65,1.61
1.65,1.65,1.65,1.63
1.61,1.58,1.65,1.58
1.60,1.65,1.65,1.58
1.65,1.49,1.65,1.49
1.49,1.50,1.50,1.38
1.48,1.58,1.60,1.47
1.59,1.69,1.70,1.54
1.71,1.65,1.81,1.61
1.63,1.69,1.74,1.62
1.68,1.67,1.70,1.67
1.72,1.69,1.72,1.66
1.66,1.58,1.69,1.55
1.53,1.63,1.64,1.53
1.60,1.63,1.63,1.60
1.63,1.68,1.73,1.62
1.67,1.58,1.67,1.58
1.55,1.49,1.58,1.48
1.51,1.47,1.51,1.46
1.45,1.52,1.52,1.42
1.42,1.50,1.59,1.42
1.51,1.45,1.51,1.44
1.53,1.45,1.53,1.45
1.44,1.46,1.46,1.37
1.46,1.50,1.64,1.42
1.53,2.51,2.96,1.42
4.05,3.29,4.69,3.21
3.39,2.82,3.60,2.66
2.71,2.27,3.10,2.16
2.50,2.34,2.65,2.11
2.28,2.01,2.36,2.01
2.05,2.45,2.64,1.95
2.63,2.34,2.72,2.30
2.29,2.20,2.38,2.15
2.15,2.16,2.27,2.11
2.18,2.15,2.19,2.10
2.18,2.16,2.39,2.12
2.16,2.14,2.34,2.09
2.10,2.01,2.13,1.96
2.03,2.02,2.07,2.01
2.02,1.83,2.02,1.80
1.90,1.67,1.90,1.67
1.71,1.69,1.72,1.65
1.72,1.70,1.85,1.66
1.63,1.55,1.69,1.55
1.55,1.46,1.55,1.45
1.46,1.57,1.60,1.46
1.53,1.53,1.55,1.46
1.52,1.64,1.67,1.52
1.62,1.64,1.80,1.60
1.74,1.73,1.83,1.65
1.73,2.04,2.09,1.73
2.00,1.86,2.05,1.84
1.85,1.82,1.95,1.82
1.85,1.82,1.90,1.82
1.82,1.83,1.89,1.82
1.83,1.85,1.90,1.83
1.89,1.82,1.89,1.82
1.84,1.78,1.84,1.74
1.76,1.77,1.81,1.72
1.79,1.87,1.95,1.73
1.87,2.08,2.21,1.83
2.15,1.90,2.20,1.86
1.93,2.14,2.25,1.90
2.18,2.16,2.27,2.11
2.21,2.06,2.21,2.01
2.11,2.02,2.11,1.96
2.05,1.81,2.05,1.70
1.83,1.81,1.88,1.80
1.65,1.75,1.84,1.61
1.72,1.79,1.84,1.70
1.75,1.83,1.87,1.75
1.81,1.85,1.90,1.78
1.80,1.87,1.88,1.80
1.89,1.95,2.07,1.87
1.81,1.79,1.91,1.78
1.84,1.83,1.85,1.83
1.83,1.85,1.86,1.83
1.86,1.75,1.89,1.74
1.75,1.75,1.82,1.70
1.75,1.71,1.75,1.70
1.72,1.72,1.78,1.70
1.70,1.73,1.79,1.70
1.71,1.70,1.72,1.70
1.70,1.61,1.72,1.60
1.62,1.66,1.68,1.62
1.64,1.65,1.68,1.64
1.64,1.64,1.71,1.63
1.64,1.66,1.68,1.64
1.64,1.66,1.75,1.64
1.68,1.55,1.68,1.48
1.54,1.54,1.55,1.49
1.54,1.48,1.55,1.44
1.46,1.49,1.51,1.42
1.52,1.51,1.52,1.49
1.55,1.61,1.67,1.53
1.61,1.57,1.61,1.52
1.61,1.58,1.61,1.56
1.62,1.55,1.62,1.45
1.58,1.49,1.58,1.48
1.50,1.58,1.60,1.46
1.58,1.50,1.58,1.50
1.51,1.51,1.56,1.49
1.54,1.50,1.55,1.50
1.51,1.55,1.57,1.50
1.54,1.62,1.74,1.54
1.65,1.59,1.65,1.59
1.65,1.65,1.70,1.63
1.70,1.54,1.70,1.53
1.55,1.56,1.60,1.53
1.53,1.55,1.57,1.53
1.62,1.51,1.62,1.50
1.49,1.52,1.67,1.48
1.62,1.53,1.62,1.45
1.50,1.55,1.59,1.50
1.55,1.55,1.59,1.55
1.49,1.68,1.78,1.49
1.60,1.60,1.70,1.55
1.59,1.61,1.63,1.58
1.59,1.63,1.64,1.58
1.65,1.55,1.65,1.55
1.55,1.62,1.64,1.54
1.66,1.68,1.74,1.57
1.71,1.69,1.73,1.65
1.67,1.69,1.72,1.66
1.67,1.67,1.70,1.65
1.65,1.66,1.68,1.65
1.72,1.52,1.72,1.48
1.49,1.55,1.63,1.47
1.56,1.50,1.56,1.45
1.50,1.50,1.57,1.45
1.54,1.53,1.59,1.51
1.57,1.48,1.57,1.48
1.53,1.51,1.56,1.45
1.54,1.50,1.54,1.45
1.53,1.46,1.53,1.46
1.49,1.49,1.51,1.46
1.46,1.51,1.51,1.46
1.50,1.49,1.52,1.47
1.51,1.48,1.51,1.47
1.51,1.54,1.57,1.51
1.50,1.52,1.58,1.50
1.50,1.50,1.58,1.45
1.56,1.57,1.63,1.56
1.62,1.58,1.62,1.53
1.62,1.56,1.62,1.52
1.51,1.56,1.58,1.50
1.60,1.58,1.60,1.51
1.58,1.51,1.58,1.51
1.56,1.55,1.56,1.50
1.54,1.51,1.56,1.50
1.48,1.47,1.55,1.47
1.54,1.49,1.54,1.45
1.48,1.48,1.54,1.47
1.51,1.50,1.54,1.47
1.54,1.54,1.56,1.50
1.51,1.53,1.53,1.50
1.56,1.50,1.57,1.50
1.50,1.49,1.50,1.48
1.48,1.50,1.50,1.47
1.48,1.41,1.49,1.41
1.42,1.44,1.47,1.41
1.44,1.35,1.44,1.33
1.35,1.44,1.47,1.35
1.46,1.41,1.48,1.41
1.44,1.45,1.46,1.37
1.45,1.47,1.48,1.41
1.45,1.41,1.48,1.39
1.44,1.41,1.45,1.40
1.45,1.53,1.73,1.45
1.50,1.43,1.55,1.41
1.41,1.43,1.48,1.38
1.40,1.42,1.48,1.40
1.40,1.45,1.47,1.40
1.46,1.43,1.46,1.43
1.42,1.41,1.45,1.40
1.45,1.40,1.45,1.40
1.40,1.45,1.45,1.40
1.44,1.52,1.61,1.44
1.55,1.58,1.68,1.50
1.59,1.58,1.59,1.50
1.52,1.54,1.61,1.45
1.51,1.51,1.52,1.49
1.53,1.54,1.54,1.50
1.50,1.48,1.56,1.48
1.50,1.50,1.54,1.47
1.51,1.51,1.54,1.48
1.48,1.47,1.56,1.47
1.49,1.49,1.51,1.49
1.50,1.55,1.55,1.48
1.56,1.52,1.58,1.52
1.51,1.55,1.57,1.49
1.56,1.59,1.85,1.53
1.65,1.60,1.65,1.56
1.63,1.57,1.69,1.57
1.62,1.65,1.71,1.60
1.60,1.62,1.68,1.59
1.57,1.58,1.60,1.56
1.61,1.66,1.66,1.56
1.64,1.65,1.66,1.58
1.61,1.59,1.64,1.59
1.56,1.51,1.58,1.46
1.48,1.54,1.58,1.46
1.48,1.47,1.51,1.46
1.46,1.51,1.54,1.46
1.50,1.51,1.52,1.50
1.46,1.54,1.57,1.45
1.53,1.56,1.58,1.51
1.55,1.49,1.55,1.48
1.52,1.48,1.57,1.48
1.47,1.49,1.52,1.46
1.47,1.46,1.52,1.43
1.43,1.40,1.47,1.40
1.41,1.43,1.48,1.40
1.40,1.38,1.45,1.32
1.44,1.42,1.44,1.37
1.40,1.42,1.42,1.40
1.44,1.39,1.44,1.34
1.39,1.38,1.39,1.32
1.42,1.38,1.42,1.38
1.42,1.41,1.42,1.38
1.42,1.40,1.42,1.38
1.42,1.42,1.67,1.38
1.45,1.47,1.47,1.36
1.47,1.52,1.55,1.41
1.49,1.44,1.49,1.42
1.45,1.43,1.45,1.43
1.43,1.43,1.43,1.42
1.35,1.43,1.45,1.35
1.40,1.38,1.40,1.37
1.40,1.47,1.47,1.39
1.45,1.42,1.45,1.39
1.45,1.41,1.45,1.40
1.40,1.39,1.46,1.39
1.44,1.41,1.47,1.38
1.46,1.50,1.60,1.44
1.54,1.42,1.60,1.41
1.46,1.44,1.50,1.43
1.47,1.40,1.47,1.40
1.41,1.43,1.43,1.40
1.43,1.41,1.44,1.41
1.41,1.41,1.41,1.41
1.41,1.35,1.41,1.35
1.35,1.41,1.48,1.35
1.37,1.38,1.38,1.35
1.39,1.36,1.39,1.35
1.35,1.35,1.39,1.35
1.35,1.31,1.39,1.31
1.31,1.31,1.34,1.31
1.31,1.33,1.37,1.31
1.26,1.27,1.38,1.26
1.25,1.29,1.31,1.25
1.27,1.31,1.43,1.19
1.37,1.31,1.37,1.25
1.28,1.27,1.36,1.26
1.21,1.21,1.27,1.17
1.15,1.17,1.18,1.15
1.19,1.21,1.21,1.18
1.20,1.20,1.20,1.20
1.25,1.20,1.25,1.19
1.19,1.15,1.19,1.11
1.14,1.13,1.14,1.10
1.02,1.10,1.13,1.02
1.10,1.19,1.29,1.10
1.14,1.11,1.17,1.10
1.12,1.13,1.16,1.12
1.16,1.14,1.17,1.14
1.18,1.15,1.18,1.12
1.18,1.16,1.18,1.16
1.11,1.10,1.12,1.10
1.12,1.16,1.16,1.12
1.18,1.18,1.26,1.18
1.20,1.21,1.31,1.16
1.23,1.25,1.29,1.22
1.18,1.17,1.24,1.15
1.23,1.19,1.23,1.19
1.15,1.15,1.20,1.13
1.15,1.16,1.16,1.15
1.19,1.20,1.20,1.18
1.19,1.22,1.31,1.17
1.28,1.06,1.32,1.04
1.06,1.06,1.14,1.00
1.09,1.04,1.10,1.00
1.12,1.04,1.12,1.04
1.06,1.03,1.06,1.00
1.00,1.00,1.09,0.99
0.99,0.93,1.06,0.87
0.83,0.85,0.95,0.83
0.81,0.83,0.83,0.81
0.72,0.72,0.72,0.70
0.72,0.78,0.84,0.69
0.78,0.87,0.87,0.78
0.87,0.87,0.88,0.87
0.86,0.88,0.88,0.83
0.78,0.81,0.81,0.78
0.83,0.84,0.85,0.83
0.85,0.90,0.90,0.85
0.90,0.86,0.90,0.85
0.81,0.88,0.88,0.75
0.80,0.87,0.88,0.76
0.80,0.80,0.87,0.80
0.80,0.83,0.87,0.80
0.85,0.83,0.85,0.83
0.82,0.83,0.83,0.82
0.84,0.85,0.85,0.84
0.82,0.82,0.85,0.82
0.84,0.81,0.85,0.81
0.81,0.83,0.83,0.79
0.83,0.83,0.84,0.80
0.83,0.83,0.83,0.83
0.77,0.82,0.82,0.77
0.83,0.84,0.84,0.82
0.84,0.85,0.85,0.84
0.80,0.83,0.83,0.80
0.79,0.85,0.85,0.78
0.80,0.80,0.80,0.80
0.80,0.79,0.84,0.79
0.84,0.80,0.84,0.80
0.82,0.82,0.83,0.78
0.83,0.84,0.84,0.83
0.85,0.85,0.85,0.82
0.75,0.85,0.85,0.75
0.85,0.85,0.85,0.85
0.78,0.78,0.78,0.78
0.83,0.85,0.85,0.83
0.85,0.85,0.85,0.85
0.86,0.89,0.89,0.86
0.90,0.86,0.90,0.86
0.86,0.86,0.86,0.86
0.90,0.90,0.90,0.90
0.98,0.86,0.98,0.86
0.86,0.96,0.96,0.86
0.91,0.96,1.00,0.91
0.99,1.15,1.29,0.96
1.18,1.10,1.25,1.00
1.09,1.03,1.09,1.01
1.02,1.01,1.03,1.01
1.03,1.02,1.03,0.95
1.00,1.00,1.03,1.00
1.00,0.90,1.00,0.88
0.86,0.93,0.93,0.86
0.93,0.98,0.98,0.93
0.92,1.03,1.03,0.92
1.00,0.90,1.00,0.90
0.89,0.97,0.97,0.87
0.88,0.96,0.97,0.86
0.88,0.96,0.96,0.88
0.90,0.90,0.90,0.90
0.87,0.86,0.87,0.85
0.85,0.90,0.93,0.82
0.84,0.82,0.84,0.82
0.82,0.90,0.90,0.82
0.90,0.90,0.90,0.90
0.88,0.88,0.88,0.80
0.80,0.69,0.80,0.65
0.74,0.71,0.75,0.71
0.75,0.72,0.75,0.72
0.75,0.75,0.75,0.75
0.70,0.70,0.70,0.70
0.70,0.62,0.70,0.62
0.53,0.58,0.66,0.50
0.52,0.52,0.58,0.42
0.43,0.47,0.50,0.43
0.47,0.46,0.47,0.44
0.49,0.50,0.50,0.49
0.45,0.56,0.56,0.45
0.47,0.56,0.56,0.47
0.56,0.56,0.56,0.56
0.56,0.56,0.56,0.56
0.53,0.56,0.58,0.53
0.57,0.64,0.68,0.57
0.62,0.61,0.62,0.61
0.59,0.55,0.59,0.55
0.55,0.55,0.55,0.55
0.46,0.58,0.58,0.46
0.55,0.55,0.58,0.55
0.60,0.60,0.60,0.60
0.58,0.58,0.58,0.58
0.59,0.57,0.59,0.57
0.55,0.53,0.55,0.53
0.50,0.53,0.53,0.50
0.53,0.53,0.53,0.53
0.46,0.45,0.51,0.43
0.45,0.53,0.53,0.45
0.45,0.47,0.53,0.41
0.46,0.47,0.47,0.40
0.40,0.47,0.50,0.40
0.47,0.47,0.47,0.47
0.45,0.46,0.46,0.45
0.51,0.51,0.51,0.51
0.43,0.48,0.51,0.43
0.51,0.51,0.51,0.51
0.56,0.54,0.56,0.51
0.61,0.61,0.61,0.61
0.60,0.55,0.60,0.54
0.47,0.59,0.59,0.47
0.59,0.68,0.74,0.59
0.69,0.73,0.80,0.63
0.64,0.69,0.72,0.64
0.70,0.69,0.70,0.59
0.73,0.73,0.75,0.60
0.66,0.66,0.66,0.66
0.66,0.66,0.66,0.66
0.61,0.64,0.68,0.61
0.59,0.61,0.63,0.59
0.59,0.59,0.59,0.59
0.55,0.61,0.61,0.55
0.61,0.61,0.61,0.61
0.54,0.50,0.54,0.50
0.50,0.50,0.50,0.50
0.50,0.65,0.70,0.50
0.65,0.65,0.67,0.65
0.65,0.59,0.65,0.59
0.63,0.65,0.65,0.63
0.58,0.59,0.61,0.58
0.58,0.58,0.61,0.58
0.65,0.71,0.75,0.63
0.73,0.72,0.75,0.71
0.71,0.71,0.75,0.71
0.74,0.64,0.74,0.62
0.64,0.64,0.64,0.64
0.64,0.65,0.65,0.62
0.70,0.74,0.74,0.63
0.75,0.74,0.75,0.74
0.62,0.65,0.66,0.62
0.66,0.66,0.66,0.66
0.68,0.77,0.79,0.65
0.69,0.77,0.77,0.69
0.75,0.75,0.76,0.73
0.75,0.74,0.75,0.71
0.68,0.68,0.68,0.68
0.70,0.71,0.71,0.68
0.71,0.67,0.74,0.62
0.71,0.98,1.33,0.71
1.07,0.93,1.17,0.82
0.90,0.82,0.91,0.81
0.88,0.85,0.95,0.80
0.84,0.83,0.84,0.83
0.91,0.82,0.91,0.80
0.80,0.78,0.80,0.70
0.76,0.79,0.82,0.76
0.80,0.78,0.84,0.69
0.84,0.77,0.84,0.67
0.66,0.76,0.76,0.65
0.67,0.77,0.80,0.63
0.81,0.72,0.81,0.65
0.65,0.65,0.65,0.65
0.69,0.65,0.69,0.65
0.65,0.72,0.72,0.65
0.72,0.64,0.72,0.62
0.62,0.64,0.69,0.62
0.64,0.70,0.70,0.63
0.62,0.69,0.70,0.62
0.63,0.69,0.69,0.62
0.67,0.70,0.70,0.67
0.71,0.77,0.85,0.70
0.75,0.78,0.79,0.72
0.76,0.86,0.86,0.72
0.72,0.88,0.89,0.72
0.93,0.93,1.00,0.69
0.91,0.87,0.93,0.85
0.87,0.87,0.87,0.87
0.79,0.85,0.86,0.79
0.81,0.90,0.98,0.80
0.90,0.88,1.00,0.80
0.92,0.82,0.92,0.82
0.82,0.69,0.82,0.69
0.66,0.75,0.78,0.66
0.70,0.72,0.81,0.70
0.65,0.72,0.72,0.62
0.70,0.73,0.73,0.70
0.72,0.70,0.72,0.70
0.75,0.75,0.75,0.75
0.75,0.68,0.75,0.67
0.70,0.70,0.74,0.70
0.70,0.67,0.74,0.67
0.68,0.66,0.68,0.66
0.65,0.68,0.68,0.65
0.68,0.68,0.68,0.68
0.71,0.69,0.71,0.66
0.71,0.65,0.71,0.65
0.65,0.65,0.65,0.65
0.62,0.66,0.68,0.62
0.66,0.64,0.69,0.64
0.69,0.76,0.80,0.67
0.70,0.70,0.70,0.70
0.77,0.80,0.88,0.72
0.80,0.86,0.95,0.75
0.82,0.81,0.89,0.71
0.79,0.79,0.86,0.68
0.81,0.85,1.04,0.81
0.95,1.12,1.69,0.95
1.06,1.13,1.30,1.05
1.12,1.09,1.13,1.06
1.08,1.05,1.24,1.02
1.51,1.22,1.70,1.15
1.21,1.07,1.21,1.00
1.14,1.13,1.17,1.05
1.31,1.51,1.83,1.21
2.29,2.24,2.84,2.09
2.24,1.84,2.26,1.77
1.86,1.59,1.86,1.56
1.57,2.02,3.00,1.51
2.20,2.05,2.45,1.93
2.02,2.03,2.11,1.87
2.05,2.01,2.19,1.95
1.96,2.04,2.07,1.95
2.04,1.96,2.04,1.95
1.96,1.84,1.96,1.76
1.82,1.76,1.82,1.69
1.72,1.68,1.77,1.61
1.61,1.79,1.87,1.61
1.74,1.75,1.85,1.74
1.73,1.67,1.78,1.67
1.67,1.57,1.71,1.57
1.61,1.53,1.75,1.51
1.53,1.67,1.88,1.53
1.63,1.53,1.75,1.52
1.55,1.49,1.57,1.42
1.50,1.40,1.54,1.40
1.84,1.62,1.92,1.59
1.59,1.48,1.65,1.46
1.46,1.53,1.58,1.46
1.51,1.51,1.56,1.47
1.48,1.56,1.60,1.48
1.54,1.59,1.66,1.54
1.62,1.62,1.63,1.55
1.59,1.64,1.64,1.54
1.63,1.57,1.66,1.51
1.53,1.52,1.63,1.50
1.56,1.54,1.58,1.52
1.57,1.51,1.57,1.48
1.48,1.44,1.56,1.41
1.42,1.41,1.49,1.38
1.39,1.39,1.46,1.37
1.38,1.46,1.54,1.38
1.49,1.45,1.53,1.43
1.39,1.41,1.49,1.38
1.42,1.37,1.49,1.33
1.37,1.30,1.38,1.30
1.29,1.32,1.44,1.27
1.32,1.29,1.38,1.28
1.35,1.29,1.38,1.22
1.28,1.20,1.30,1.20
1.21,1.21,1.29,1.15
1.26,1.21,1.30,1.19
1.23,1.17,1.27,1.17
1.22,1.17,1.24,1.15
1.15,1.17,1.25,1.15
1.18,1.16,1.20,1.14
1.15,1.06,1.17,1.06
1.12,1.08,1.15,1.07
1.11,1.05,1.12,1.03
1.04,1.07,1.11,1.03
1.08,1.09,1.10,1.07
1.03,1.10,1.15,1.03
1.07,1.10,1.10,1.07
1.10,1.10,1.11,1.05
1.09,1.10,1.12,1.06
1.01,1.08,1.12,0.96
1.10,1.11,1.15,1.09
1.10,1.10,1.12,1.05
1.10,1.06,1.12,1.05
1.06,1.01,1.09,1.00
1.02,1.02,1.09,1.01
1.04,0.97,1.04,0.88
1.00,1.00,1.00,0.76
1.00,1.13,1.13,0.99
1.15,1.05,1.17,0.93
1.00,1.03,1.07,0.92
1.02,1.16,1.33,0.95
1.13,1.46,1.93,1.09
1.55,1.79,1.82,1.44
2.09,2.42,2.50,1.62
3.49,6.73,7.87,3.45
13.35,4.95,14.20,4.36
5.46,4.80,6.74,4.00
4.87,3.89,5.08,3.68
3.67,3.23,3.80,2.96
3.43,4.20,5.45,3.23
4.03,3.83,4.38,3.81
3.51,4.25,4.73,3.40
3.86,4.16,4.48,3.85
4.03,3.93,4.56,3.62
4.22,3.76,4.22,3.66
3.61,3.84,3.98,3.56
3.68,3.74,3.83,3.57
3.91,3.87,4.10,3.61
