IOT,Income Opportunity Realty Investors,NASDAQ
4.75,5.25,5.25,4.75
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.25,5.25,5.25,5.25
5.24,5.24,5.24,5.24
5.45,5.01,5.45,4.52
5.01,5.01,5.01,5.01
5.01,5.01,5.01,5.01
5.01,5.01,5.01,5.01
5.05,5.05,5.05,5.05
5.05,5.05,5.05,5.05
5.05,5.05,5.05,5.05
5.03,4.57,5.03,4.33
4.60,4.63,4.65,4.60
4.60,4.45,4.72,4.45
4.32,4.50,4.50,4.32
4.51,4.51,4.51,4.51
4.51,4.51,4.51,4.51
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.30,4.30,4.30,4.25
4.40,4.42,4.42,4.40
4.35,4.35,4.35,4.35
4.35,4.35,4.35,4.35
4.11,4.30,4.35,4.11
4.30,4.30,4.30,4.30
4.13,4.13,4.13,4.13
4.13,4.13,4.13,4.13
4.13,4.13,4.13,4.13
4.13,4.13,4.13,4.13
3.84,3.84,3.84,3.84
3.35,3.89,3.89,3.35
4.04,4.04,4.04,4.04
4.05,4.06,4.06,4.05
4.25,4.06,4.25,4.06
4.29,4.34,4.34,4.29
4.34,4.34,4.34,4.34
4.34,4.34,4.34,4.34
4.34,4.34,4.34,4.34
4.34,4.34,4.34,4.34
4.34,4.34,4.34,4.34
4.34,4.34,4.34,4.34
4.04,4.04,4.04,4.04
4.04,4.04,4.04,4.04
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
4.10,4.10,4.10,4.10
3.99,3.99,3.99,3.99
3.99,3.99,3.99,3.99
3.99,3.99,3.99,3.99
3.99,3.99,3.99,3.99
3.99,3.99,3.99,3.99
3.68,3.82,3.82,3.63
3.65,3.75,3.75,3.65
3.75,3.75,3.75,3.75
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.65,3.65,3.65,3.65
3.65,3.51,3.65,3.50
3.51,3.51,3.51,3.51
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.81,3.81,3.81,3.81
3.60,3.60,3.60,3.60
3.60,3.60,3.60,3.60
3.60,3.60,3.60,3.60
3.92,3.80,3.99,3.56
3.80,3.80,3.80,3.80
3.55,3.93,3.93,3.55
3.62,3.62,3.62,3.62
3.62,3.62,3.62,3.62
3.70,4.00,4.00,3.70
3.65,4.00,4.00,3.65
4.24,4.15,4.34,4.15
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.88,3.88,3.88,3.88
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.85,3.85,3.85
3.85,3.66,3.85,3.66
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.80,3.80,3.80,3.80
3.56,3.40,3.60,3.40
3.40,3.40,3.70,3.40
3.22,3.41,3.41,3.22
3.22,3.25,3.25,3.20
3.20,3.20,3.20,3.20
3.35,3.20,3.35,3.20
3.20,3.20,3.20,3.20
3.20,3.20,3.20,3.20
3.21,3.25,3.25,3.21
3.30,3.30,3.30,3.30
3.20,2.95,3.20,2.94
2.73,2.65,2.84,2.60
2.65,2.65,2.65,2.65
2.62,2.76,2.76,2.62
2.75,2.75,2.75,2.75
2.77,3.30,3.74,2.77
3.31,3.06,3.49,3.01
3.02,3.00,3.06,3.00
3.08,2.96,3.08,2.96
2.90,4.52,4.89,2.80
4.44,4.00,4.44,3.99
3.90,4.00,4.00,3.90
3.78,3.78,3.78,3.78
4.00,4.10,4.15,4.00
4.20,3.84,4.20,3.75
3.84,3.84,3.84,3.84
4.19,3.90,4.30,3.90
3.72,3.70,3.72,3.70
3.69,3.69,3.69,3.69
3.56,3.45,3.61,3.44
3.45,3.45,3.45,3.45
3.14,3.10,3.14,3.08
3.10,3.10,3.10,3.10
3.10,3.10,3.11,3.10
3.42,3.40,3.44,3.40
3.12,3.12,3.12,3.12
3.13,3.25,3.25,3.12
3.25,3.25,3.25,3.25
3.25,3.25,3.25,3.23
3.25,3.25,3.25,3.10
3.25,3.25,3.25,3.25
3.25,3.23,3.25,3.23
3.23,3.23,3.23,3.23
3.10,3.30,3.30,3.10
3.30,3.30,3.30,3.30
3.08,3.06,3.11,3.06
3.06,3.06,3.06,3.06
3.07,3.00,3.07,2.56
3.00,3.00,3.00,3.00
3.05,2.96,3.10,2.96
2.81,2.83,2.83,2.81
2.81,2.91,2.91,2.76
2.91,2.91,2.91,2.91
3.03,3.07,3.07,2.99
3.07,3.12,3.12,3.07
3.12,3.07,3.12,3.07
2.86,2.91,2.91,2.86
2.91,2.91,2.91,2.91
2.91,2.91,2.91,2.91
2.91,2.91,2.91,2.91
2.95,2.95,2.95,2.93
2.97,3.00,3.00,2.96
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
2.68,2.83,2.83,2.68
2.82,3.00,3.00,2.82
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
2.68,2.82,2.82,2.67
2.67,2.72,2.72,2.67
2.72,2.72,2.72,2.72
2.72,2.72,2.72,2.72
2.73,2.75,2.83,2.71
2.75,2.75,2.75,2.75
2.75,2.75,2.75,2.75
2.75,2.75,2.75,2.75
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.71,2.71,2.71,2.71
2.78,2.78,2.78,2.78
2.78,2.78,2.78,2.78
2.65,2.65,2.65,2.65
2.68,2.74,2.74,2.68
2.74,2.79,2.82,2.74
2.74,2.74,2.74,2.74
2.74,2.76,2.76,2.74
2.76,2.73,2.76,2.73
2.76,2.76,2.76,2.76
2.78,2.78,2.78,2.78
2.78,2.78,2.78,2.78
2.80,2.75,2.80,2.75
2.75,2.75,2.75,2.75
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.77,2.75,2.77,2.75
2.74,2.75,2.75,2.74
2.78,2.76,2.80,2.75
2.82,2.83,2.83,2.73
2.77,2.79,2.79,2.74
2.76,2.73,2.76,2.73
2.73,2.73,2.73,2.73
2.73,2.73,2.73,2.73
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.66,2.66,2.66,2.66
2.75,2.76,2.76,2.75
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.76,2.76,2.76,2.76
2.78,2.80,2.80,2.78
2.80,2.58,2.90,2.52
2.53,2.80,2.80,2.53
2.56,2.56,2.56,2.56
2.62,2.56,2.62,2.55
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.60,2.60,2.60,2.60
2.59,2.52,2.59,2.52
2.50,2.45,2.50,2.45
2.45,2.16,2.45,2.13
2.16,2.16,2.16,2.16
2.16,2.16,2.16,2.16
2.17,2.04,2.17,2.04
2.07,2.07,2.07,2.07
2.07,2.10,2.10,2.07
2.08,2.10,2.13,2.08
2.09,2.13,2.13,2.09
2.08,2.08,2.08,2.08
2.13,2.13,2.13,2.13
2.13,2.13,2.13,2.13
2.13,2.13,2.13,2.13
2.17,2.22,2.22,2.17
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.15,2.15,2.15,2.15
2.13,2.13,2.13,2.13
1.95,2.00,2.00,1.95
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
2.08,2.14,2.14,2.08
2.14,2.14,2.14,2.14
2.20,2.26,2.79,2.20
2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26
2.26,2.26,2.26,2.26
2.43,2.33,2.43,2.33
2.15,2.15,2.15,2.15
2.15,2.11,2.15,2.11
1.71,1.81,1.89,1.71
1.95,2.11,2.11,1.95
2.11,2.11,2.11,2.11
2.07,2.07,2.07,2.07
2.07,2.07,2.07,2.07
2.20,1.95,2.20,1.95
2.08,2.08,2.08,2.08
2.08,2.08,2.08,2.08
2.05,2.05,2.05,2.05
2.05,2.05,2.05,2.05
2.05,2.05,2.05,2.05
1.96,1.88,2.05,1.84
1.88,1.88,1.88,1.88
1.88,1.88,1.88,1.88
1.88,1.88,1.88,1.88
1.88,1.88,1.88,1.88
1.92,1.92,1.92,1.92
1.92,1.92,1.92,1.92
1.92,1.92,1.92,1.92
1.82,1.82,1.82,1.82
1.42,1.50,1.66,1.42
1.60,1.85,1.93,1.60
1.67,1.67,1.67,1.67
1.78,1.78,1.78,1.78
1.68,1.69,1.91,1.41
1.75,1.41,1.75,1.41
1.41,1.42,1.42,1.41
1.41,1.41,1.41,1.41
1.34,1.40,1.40,1.32
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.32,1.34,1.34,1.32
1.34,1.34,1.34,1.34
1.26,1.26,1.26,1.26
1.33,1.28,1.33,1.28
1.26,1.06,1.26,1.04
1.14,1.21,1.21,1.09
1.13,1.10,1.13,1.08
1.10,1.10,1.10,1.10
1.05,1.07,1.07,1.05
1.12,1.12,1.12,1.12
1.17,1.29,1.29,1.17
1.29,1.29,1.29,1.29
1.21,1.20,1.25,1.20
1.39,1.39,1.39,1.39
1.39,1.39,1.39,1.39
1.43,1.40,1.43,1.40
1.24,1.34,1.34,1.20
1.61,1.37,1.61,1.21
1.25,1.34,1.37,1.21
1.21,1.28,1.28,1.21
1.30,1.30,1.30,1.30
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.21,1.20,1.21,1.16
1.19,1.23,1.24,1.19
1.23,1.37,1.37,1.23
1.37,1.21,1.42,1.15
1.22,1.26,1.26,1.22
1.26,1.21,1.28,1.16
1.21,1.50,1.50,1.21
1.36,1.27,1.38,1.21
1.27,1.27,1.27,1.27
1.27,1.29,1.29,1.27
1.26,1.21,1.28,1.21
1.23,1.32,1.32,1.23
1.25,1.35,1.35,1.25
1.34,1.38,1.39,1.32
1.39,1.38,1.41,1.38
1.40,1.44,1.44,1.39
1.43,1.50,1.55,1.43
1.50,1.53,1.53,1.49
1.53,1.53,1.53,1.53
1.53,1.53,1.53,1.53
1.53,1.53,1.53,1.53
1.45,1.42,1.45,1.38
1.43,1.44,1.44,1.43
1.44,1.44,1.44,1.44
1.38,1.48,1.53,1.36
1.48,1.36,1.48,1.36
1.36,1.34,1.36,1.33
1.34,1.33,1.34,1.33
1.34,1.31,1.34,1.31
1.31,1.30,1.31,1.29
1.30,1.30,1.30,1.30
1.30,1.32,1.34,1.26
1.31,1.35,1.35,1.31
1.33,1.33,1.33,1.33
1.34,1.31,1.34,1.31
1.31,1.36,1.36,1.31
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.36
1.36,1.35,1.36,1.35
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.36
1.34,1.35,1.40,1.34
1.35,1.35,1.35,1.35
1.35,1.35,1.35,1.35
1.35,1.35,1.35,1.35
1.43,1.47,1.47,1.43
1.48,1.56,1.58,1.48
1.43,1.43,1.43,1.42
1.43,1.43,1.43,1.43
1.43,1.43,1.43,1.43
1.37,1.37,1.37,1.37
1.45,1.46,1.48,1.45
1.46,1.45,1.46,1.44
1.45,1.45,1.45,1.45
1.55,1.39,1.69,1.34
1.57,1.83,2.14,1.55
1.71,1.54,1.80,1.45
1.58,1.70,1.75,1.46
1.40,1.55,1.57,1.40
1.47,1.54,1.54,1.45
1.54,1.54,1.56,1.54
1.74,1.65,1.74,1.65
1.56,1.53,1.56,1.45
1.46,1.50,1.54,1.46
1.58,1.60,1.74,1.58
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.56,1.55,1.56,1.55
1.55,1.55,1.55,1.55
1.55,1.40,1.55,1.40
1.46,1.59,1.59,1.46
1.59,1.76,2.00,1.59
1.74,1.69,1.74,1.59
1.57,1.75,1.78,1.57
1.75,1.75,1.75,1.75
1.67,1.68,1.70,1.65
1.58,1.56,1.63,1.56
1.60,1.60,1.60,1.60
1.76,2.32,2.59,1.76
2.27,2.25,2.27,2.00
2.03,1.95,2.17,1.89
1.97,2.03,2.08,1.97
2.03,2.15,2.60,2.00
1.95,1.89,2.06,1.89
1.89,1.88,2.05,1.85
1.99,1.94,2.30,1.90
1.94,1.90,1.95,1.85
1.91,1.90,1.91,1.90
1.90,1.90,1.90,1.90
1.77,1.70,1.80,1.70
1.61,1.54,1.63,1.54
1.56,1.73,1.80,1.55
1.73,1.73,1.73,1.73
1.76,1.67,1.76,1.67
1.58,1.71,1.71,1.58
1.61,1.71,1.72,1.61
1.71,1.71,1.71,1.71
1.70,1.61,1.72,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.65,2.15,2.19,1.65
2.15,1.92,2.15,1.84
2.20,2.10,2.20,1.96
2.10,2.10,2.15,2.10
2.10,2.00,2.10,2.00
1.95,2.15,2.20,1.95
2.28,2.15,2.30,2.15
2.15,2.15,2.15,2.15
2.06,1.98,2.06,1.92
1.98,1.98,1.98,1.98
1.95,1.95,1.95,1.92
1.93,1.93,1.93,1.93
1.87,1.87,1.87,1.87
1.87,1.87,1.87,1.87
1.82,1.85,1.85,1.82
1.85,1.85,1.85,1.85
1.77,1.78,1.86,1.77
1.78,1.76,1.78,1.76
1.76,1.76,1.76,1.76
1.88,1.90,1.90,1.82
1.91,1.92,1.92,1.91
1.92,1.92,1.92,1.92
2.09,2.09,2.09,2.09
2.09,2.09,2.09,2.09
2.09,2.09,2.09,2.09
2.00,2.00,2.00,1.71
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
2.00,2.00,2.00,2.00
1.71,1.71,1.71,1.71
1.71,1.78,1.78,1.71
1.72,1.71,1.72,1.71
1.71,1.84,1.84,1.71
1.84,1.84,1.84,1.84
1.83,1.83,1.83,1.83
1.83,1.83,1.83,1.83
1.84,1.84,1.84,1.84
1.73,1.75,1.75,1.73
1.72,1.70,1.72,1.70
1.70,1.70,1.70,1.70
1.61,1.70,1.70,1.61
1.70,1.70,1.70,1.70
1.82,1.80,1.84,1.80
1.71,1.70,1.71,1.70
1.68,1.74,1.74,1.56
1.67,1.76,1.76,1.67
1.70,1.75,1.75,1.70
1.90,1.99,1.99,1.76
1.92,1.92,1.92,1.92
2.05,2.11,2.11,2.05
2.21,2.20,2.38,2.20
2.20,2.20,2.20,2.20
2.20,2.20,2.20,2.20
2.30,2.12,2.30,2.12
2.11,2.10,2.11,2.10
2.12,1.93,2.12,1.91
1.93,1.93,1.93,1.93
1.93,1.93,1.93,1.93
2.33,2.21,2.34,2.20
2.32,2.49,2.89,2.32
2.37,2.24,2.37,2.02
2.05,2.19,2.20,2.05
2.20,2.18,2.27,1.95
1.94,2.09,2.09,1.94
2.10,2.13,2.13,1.95
2.20,2.25,2.25,2.18
2.25,2.25,2.25,2.25
2.08,2.19,2.19,2.08
2.21,2.22,2.22,2.21
2.29,2.30,2.30,2.29
2.18,2.16,2.20,2.16
2.12,2.23,2.23,2.12
2.33,2.64,2.79,2.33
2.69,2.84,3.25,2.52
3.15,4.10,4.78,3.13
4.14,4.16,4.38,3.77
4.25,3.97,4.25,3.60
3.87,3.63,3.87,3.63
3.64,3.50,3.64,2.78
3.37,3.45,3.59,3.37
3.48,3.75,3.93,3.48
3.75,3.75,3.75,3.75
3.60,3.79,3.79,3.60
3.62,3.79,3.79,3.62
3.79,3.79,3.79,3.79
3.81,3.85,4.31,3.79
4.16,3.72,4.16,3.72
3.50,3.66,3.66,3.40
3.66,3.66,3.66,3.66
3.88,3.88,3.88,3.88
3.81,3.39,3.81,3.39
3.49,3.40,3.57,3.40
3.37,3.21,3.37,3.21
3.21,3.21,3.21,3.21
3.10,3.10,3.10,3.10
3.05,3.16,3.35,3.05
3.16,3.16,3.16,3.16
3.16,3.16,3.16,3.16
3.25,3.27,3.27,3.05
3.16,3.38,3.38,3.16
3.38,3.38,3.38,3.38
3.31,3.31,3.31,3.31
3.31,3.31,3.31,3.31
3.31,3.31,3.31,3.31
3.50,3.50,3.50,3.49
3.50,3.50,3.50,3.50
3.53,3.45,3.62,3.45
3.47,3.33,3.50,3.33
3.22,3.43,3.43,3.22
3.43,3.43,3.43,3.43
3.06,3.20,3.20,3.06
3.07,3.07,3.11,3.07
3.08,3.06,3.08,3.06
2.94,2.92,2.94,2.92
2.98,2.98,2.98,2.98
2.98,2.98,2.98,2.98
2.98,2.98,2.98,2.98
3.21,3.10,3.21,3.10
3.39,3.35,3.47,3.35
3.29,3.14,3.29,3.14
3.14,3.14,3.14,3.14
2.94,3.17,3.17,2.94
2.89,3.21,3.21,2.51
3.02,3.07,3.31,3.02
3.17,3.50,3.50,3.15
3.50,3.47,3.50,3.47
3.47,3.47,3.47,3.47
3.47,3.47,3.47,3.47
3.53,3.55,3.55,3.53
3.55,3.59,3.59,3.55
3.30,3.45,3.48,3.27
3.48,3.48,3.48,3.48
3.48,3.48,3.48,3.48
3.22,3.42,3.42,3.17
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.42,3.42,3.42,3.42
3.51,3.51,3.51,3.51
3.50,3.50,3.50,3.50
3.15,3.48,3.48,3.14
3.48,3.48,3.48,3.48
3.25,3.25,3.25,3.25
3.15,3.67,3.67,3.14
3.87,3.83,4.00,3.80
3.87,3.68,3.87,3.68
3.66,3.83,3.83,3.66
3.78,3.79,3.79,3.78
3.75,3.75,3.75,3.75
3.84,3.84,3.84,3.84
3.84,3.84,3.84,3.84
3.50,3.78,3.78,3.50
3.15,3.51,3.64,3.15
3.37,3.78,3.78,3.37
3.76,3.76,3.76,3.76
3.82,3.83,3.83,3.82
3.83,3.69,3.83,3.69
3.69,3.40,3.69,3.40
3.82,3.49,3.82,3.34
3.49,3.49,3.49,3.49
3.36,3.33,3.36,3.33
3.40,3.56,3.57,3.40
3.51,3.61,3.61,3.51
3.72,3.62,3.79,3.62
3.62,3.62,3.62,3.62
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.70,3.70,3.70,3.70
3.45,3.63,3.63,3.45
3.69,3.84,3.84,3.69
3.56,3.75,3.75,3.45
3.75,3.75,3.75,3.75
3.73,3.87,3.87,3.73
3.80,3.75,3.98,3.75
3.50,3.64,3.64,3.29
3.64,3.64,3.64,3.64
3.54,3.36,3.54,3.36
3.59,3.45,3.59,3.45
3.45,3.45,3.45,3.45
3.56,3.60,3.60,3.56
3.60,3.60,3.60,3.60
3.60,3.60,3.60,3.60
3.56,3.74,3.74,3.56
3.45,3.45,3.61,3.45
3.31,3.59,3.59,3.31
3.42,3.42,3.42,3.42
3.22,3.35,3.35,3.22
3.30,3.29,3.34,3.23
3.29,3.23,3.29,3.23
3.57,3.26,3.57,3.26
3.43,3.22,3.43,3.22
3.22,3.22,3.22,3.22
3.22,3.22,3.22,3.22
3.22,3.22,3.22,3.22
3.58,3.58,3.58,3.58
3.53,3.47,3.53,3.47
3.47,3.47,3.47,3.47
3.47,3.47,3.47,3.47
3.47,3.47,3.47,3.47
3.31,3.49,3.49,3.26
3.26,3.26,3.26,3.26
3.26,3.26,3.26,3.26
3.26,3.26,3.26,3.26
3.26,3.26,3.26,3.26
3.46,3.45,3.47,3.45
3.40,3.40,3.40,3.40
3.55,3.50,3.55,3.50
3.50,3.50,3.50,3.50
3.54,3.54,3.54,3.54
3.47,3.47,3.47,3.47
3.47,3.47,3.47,3.47
3.36,3.37,3.37,3.36
3.37,3.37,3.37,3.37
3.26,3.17,3.26,3.16
3.36,3.36,3.36,3.36
3.36,3.36,3.36,3.36
3.36,3.30,3.36,3.30
3.30,3.36,3.36,3.29
3.29,3.29,3.29,3.29
3.25,3.30,3.30,3.25
3.30,3.35,3.42,3.26
3.40,3.50,3.50,3.40
3.45,3.50,3.50,3.45
3.52,3.59,3.59,3.51
3.57,3.55,3.57,3.55
3.55,3.55,3.55,3.55
3.55,3.55,3.55,3.55
3.30,3.32,3.32,3.30
3.35,3.33,3.38,3.30
3.33,3.35,3.51,3.31
3.38,3.38,3.38,3.33
3.38,3.52,3.60,3.38
3.52,3.62,3.64,3.52
3.60,3.70,3.70,3.60
3.76,3.70,3.85,3.66
3.66,3.62,3.66,3.62
3.62,3.62,3.62,3.62
3.62,3.47,3.62,3.47
3.47,3.48,3.48,3.47
3.44,3.33,3.44,3.33
3.34,3.34,3.34,3.34
3.34,3.39,3.55,3.34
3.55,3.40,3.55,3.40
3.43,3.57,3.57,3.42
3.53,3.82,3.82,3.53
3.75,3.78,3.78,3.75
3.74,3.70,3.78,3.69
3.70,4.20,4.20,3.52
4.20,4.12,4.20,4.01
4.08,4.16,4.16,4.06
4.16,4.16,4.16,4.16
4.14,4.05,4.14,4.00
4.05,4.05,4.05,4.05
4.05,4.05,4.05,4.05
3.91,3.91,3.91,3.91
3.91,3.91,3.91,3.91
3.98,4.00,4.00,3.98
