HIHO,Highway Holdings Limited - Common Stock,NASDAQ
1.90,1.79,1.90,1.78
1.77,1.82,1.82,1.77
1.82,1.82,1.82,1.82
1.81,1.84,1.85,1.80
1.84,1.82,1.85,1.81
1.81,1.78,1.82,1.77
1.84,1.80,1.98,1.76
1.83,1.83,1.84,1.82
1.84,1.87,1.89,1.83
1.90,1.90,1.91,1.90
1.87,1.87,1.88,1.86
1.87,1.90,1.90,1.86
1.87,1.90,1.90,1.75
1.89,1.89,1.89,1.89
1.90,1.87,1.90,1.87
1.87,1.85,1.88,1.85
1.84,1.83,1.86,1.80
1.83,1.84,1.87,1.82
1.83,1.84,1.89,1.83
1.83,1.82,1.86,1.82
1.85,1.88,1.88,1.85
1.90,1.86,1.90,1.86
1.88,1.88,1.88,1.85
1.86,1.87,1.87,1.82
1.88,1.82,1.88,1.82
1.85,1.85,1.85,1.82
1.87,1.90,2.11,1.87
1.90,1.90,1.97,1.90
1.92,1.90,1.93,1.90
1.90,1.93,1.93,1.90
1.95,1.94,2.00,1.94
2.00,1.95,2.01,1.94
1.99,1.96,2.17,1.94
2.00,2.00,2.09,1.96
2.00,1.98,2.00,1.96
2.02,2.05,2.09,1.96
2.09,2.00,2.17,1.99
2.11,2.08,2.11,2.03
2.15,2.13,2.15,2.01
2.08,2.08,2.12,2.08
2.15,2.12,2.15,2.08
2.13,2.12,2.14,1.98
2.13,2.10,2.13,1.98
2.10,2.04,2.12,2.04
2.04,2.14,2.14,2.04
2.12,2.11,2.15,2.11
2.15,2.10,2.15,2.08
2.13,2.12,2.13,2.05
2.14,2.15,2.15,2.08
2.12,2.09,2.12,2.09
2.06,2.09,2.09,2.06
2.19,2.08,2.19,2.01
2.08,2.08,2.08,2.08
2.08,2.15,2.15,2.08
2.10,2.11,2.18,2.05
2.02,2.11,2.18,2.02
2.17,2.15,2.18,2.10
2.18,2.16,2.18,2.05
2.16,2.19,2.19,2.16
2.18,2.15,2.19,2.11
2.19,2.10,2.19,2.10
2.15,2.15,2.17,2.11
2.16,2.14,2.17,2.11
2.17,2.15,2.17,2.10
2.19,2.15,2.19,2.12
2.17,2.13,2.19,2.01
2.11,2.05,2.11,2.01
2.04,2.05,2.05,2.02
2.08,2.12,2.14,2.03
2.09,2.12,2.15,2.08
2.06,2.11,2.14,2.02
2.13,2.13,2.13,2.12
2.19,2.15,2.19,2.13
2.14,2.08,2.14,2.08
2.12,2.19,2.20,2.12
2.09,2.17,2.18,2.09
2.18,2.17,2.18,2.09
2.18,2.17,2.18,2.16
2.19,2.17,2.19,2.17
2.18,2.47,2.47,2.17
2.47,2.42,2.57,2.31
2.50,2.75,2.75,2.33
2.70,2.66,2.80,2.55
2.70,2.84,2.85,2.70
2.81,2.83,2.84,2.66
2.80,2.54,2.80,2.31
2.55,2.52,2.73,2.47
2.52,2.47,2.59,2.31
2.40,2.50,2.68,2.40
2.49,2.55,2.63,2.41
2.55,2.59,2.65,2.46
2.56,2.64,2.65,2.34
2.69,2.51,2.69,2.51
2.62,2.44,2.62,2.32
2.37,2.31,2.49,2.26
2.35,2.26,2.40,2.26
2.37,2.32,2.39,2.32
2.34,2.35,2.35,2.30
2.35,2.43,2.48,2.34
2.50,2.50,2.50,2.40
2.48,2.50,2.50,2.39
2.39,2.43,2.45,2.39
2.39,2.38,2.40,2.38
2.35,2.49,2.69,2.26
2.49,2.54,2.56,2.47
2.54,2.63,2.67,2.50
2.63,2.63,2.67,2.45
2.64,2.68,2.69,2.54
2.55,2.73,2.73,2.55
2.68,2.76,2.76,2.67
2.77,2.87,2.88,2.45
2.87,2.75,2.87,2.69
2.78,2.78,2.78,2.75
2.80,2.78,2.80,2.78
2.78,3.14,3.15,2.78
3.15,3.03,3.15,3.03
3.08,2.97,3.45,2.95
3.00,2.83,3.00,2.82
2.81,2.97,3.00,2.81
3.11,3.70,5.08,3.11
3.51,3.34,3.55,3.11
3.27,3.23,3.38,3.08
3.15,3.09,3.29,3.05
3.06,3.14,3.20,3.06
3.17,3.25,3.40,3.17
3.25,3.00,3.25,2.83
3.17,3.04,3.17,3.01
3.00,3.02,3.15,3.00
3.01,3.00,3.04,2.95
2.99,3.04,3.09,2.95
3.02,3.10,3.11,3.02
3.08,3.14,3.19,3.05
3.10,3.12,3.19,3.05
3.13,3.08,3.13,3.00
3.02,3.00,3.05,2.90
2.97,3.00,3.05,2.96
2.97,2.97,2.98,2.92
2.97,2.97,3.00,2.96
2.97,3.07,3.07,2.96
3.00,3.04,3.14,2.97
3.00,3.02,3.07,2.98
3.04,3.10,3.15,3.00
3.28,3.15,3.55,3.05
3.15,3.09,3.20,3.05
3.07,3.03,3.10,3.02
3.02,3.15,3.16,3.02
3.10,3.05,3.40,3.03
3.04,3.03,3.12,3.00
3.03,2.90,3.05,2.90
2.93,2.78,2.93,2.65
2.78,2.76,2.97,2.74
3.16,2.67,3.37,2.67
2.70,2.61,2.73,2.61
2.61,2.65,2.71,2.55
2.65,2.59,2.65,2.59
2.58,2.67,2.71,2.56
2.68,2.57,2.71,2.54
2.55,2.58,2.71,2.52
2.60,2.57,2.60,2.53
2.64,2.62,2.64,2.62
2.59,2.59,2.62,2.55
2.61,2.70,2.84,2.59
2.70,2.78,2.84,2.70
2.75,2.81,2.83,2.73
2.83,2.84,2.88,2.75
2.84,2.94,2.99,2.84
2.97,3.10,3.15,2.97
3.12,3.07,3.13,3.03
3.10,3.05,3.15,3.00
3.00,2.98,3.07,2.97
2.97,2.91,3.02,2.91
2.92,2.78,2.92,2.77
2.80,2.84,2.99,2.80
2.82,2.78,2.82,2.67
2.73,2.77,2.98,2.67
2.70,2.70,2.79,2.67
2.67,2.67,2.79,2.58
2.64,2.67,2.75,2.64
2.63,2.68,2.70,2.63
2.71,2.89,2.93,2.71
2.84,2.85,2.97,2.78
2.96,2.83,2.96,2.77
2.82,2.76,2.82,2.73
2.80,2.69,2.80,2.67
2.71,2.69,2.73,2.67
2.67,2.59,2.67,2.59
2.64,2.59,2.64,2.59
2.58,2.58,2.59,2.53
2.55,2.58,2.60,2.51
2.56,2.64,2.64,2.56
2.61,2.62,2.64,2.61
2.55,2.55,2.55,2.55
2.57,2.58,2.58,2.53
2.60,2.54,2.60,2.49
2.58,2.55,2.61,2.55
2.55,2.71,2.71,2.55
2.82,2.88,2.97,2.77
2.88,2.92,3.08,2.88
2.95,2.72,2.97,2.70
2.80,2.71,2.88,2.61
2.71,2.60,2.71,2.55
2.67,2.80,2.97,2.65
2.88,2.89,2.94,2.85
2.83,2.75,2.89,2.70
2.82,2.82,2.86,2.80
2.73,2.72,2.73,2.65
2.67,2.68,2.76,2.66
2.82,2.75,2.82,2.68
2.73,2.82,2.82,2.73
2.81,2.70,2.87,2.65
2.80,2.69,2.81,2.67
2.66,2.77,2.78,2.65
2.80,2.80,2.82,2.61
2.77,2.83,2.85,2.68
2.76,2.71,2.76,2.53
2.62,2.62,2.67,2.55
2.59,2.65,2.69,2.52
2.57,2.63,2.69,2.52
2.56,2.66,2.68,2.56
2.68,2.68,2.68,2.59
2.64,2.69,2.71,2.60
2.68,2.66,2.72,2.61
2.72,2.68,2.72,2.63
2.66,2.75,2.78,2.63
2.75,2.68,2.75,2.66
2.74,2.64,2.74,2.64
2.72,2.75,2.87,2.64
2.74,2.75,2.75,2.67
2.79,2.75,2.80,2.67
2.82,2.70,2.82,2.66
2.80,2.73,2.80,2.73
2.74,2.66,2.74,2.65
2.71,2.64,2.71,2.63
2.63,2.61,2.73,2.61
2.73,2.67,2.74,2.61
2.61,2.63,2.73,2.61
2.63,2.59,2.71,2.59
2.74,2.68,2.74,2.68
2.73,2.70,2.74,2.70
2.74,2.74,2.74,2.74
2.73,2.73,2.74,2.73
2.71,2.69,2.71,2.69
2.60,2.70,2.71,2.60
2.73,2.73,2.73,2.63
2.67,2.69,2.69,2.63
2.72,2.65,2.72,2.55
2.62,2.61,2.62,2.58
2.61,2.62,2.66,2.54
2.62,2.62,2.63,2.56
2.62,2.56,2.62,2.56
2.62,2.62,2.62,2.54
2.64,2.68,2.72,2.62
2.59,2.67,2.67,2.56
2.62,2.69,2.69,2.62
2.68,2.68,2.69,2.68
2.60,2.68,2.69,2.60
2.69,2.71,2.72,2.69
2.72,2.66,2.72,2.63
2.71,2.72,2.72,2.69
2.69,2.71,2.72,2.65
2.71,2.74,2.74,2.66
2.74,2.79,2.80,2.72
2.60,2.87,2.95,2.60
2.87,2.79,2.87,2.71
2.79,2.95,3.05,2.72
2.96,2.99,3.02,2.81
2.99,2.97,2.99,2.85
3.03,3.33,3.47,2.97
3.45,3.20,3.54,3.10
3.20,3.07,3.20,3.02
3.20,3.05,3.29,2.71
3.05,3.10,3.22,3.04
3.14,3.15,3.33,3.10
3.16,3.17,3.24,3.15
3.16,3.29,3.37,3.10
3.15,3.10,3.15,3.05
3.05,3.13,3.27,3.05
3.12,3.12,3.15,3.05
3.12,3.09,3.23,3.07
3.09,3.14,3.15,3.06
3.10,3.08,3.10,3.05
3.05,3.08,3.10,3.05
3.19,3.15,3.26,3.11
3.15,3.16,3.20,3.13
3.13,3.17,3.22,3.13
3.21,3.21,3.29,3.18
3.21,3.17,3.24,3.13
3.21,3.35,3.37,3.18
3.35,3.34,3.49,3.26
3.30,3.30,3.37,3.29
3.30,3.29,3.30,3.22
3.26,3.33,3.49,3.25
3.25,3.34,3.37,3.06
3.35,3.29,3.46,3.26
3.32,3.32,3.33,3.26
3.38,3.62,3.69,3.35
3.71,3.58,3.71,3.52
3.65,3.38,3.65,3.33
3.45,3.37,3.45,3.36
3.37,3.39,3.39,3.32
3.35,3.27,3.37,3.25
3.29,3.29,3.30,3.25
3.36,3.40,3.50,3.33
3.40,3.36,3.46,3.33
3.35,3.36,3.39,3.35
3.36,3.38,3.39,3.34
3.35,3.18,3.35,3.14
3.19,3.14,3.20,3.12
3.18,3.05,3.18,2.98
2.96,2.68,3.00,2.67
2.94,2.77,2.94,2.71
2.91,2.93,2.97,2.80
3.03,3.06,3.10,2.97
3.09,3.01,3.10,2.98
3.08,3.04,3.08,2.97
3.00,2.94,3.06,2.92
2.95,2.97,3.07,2.95
2.95,2.95,3.02,2.94
3.01,2.94,3.01,2.94
2.98,2.90,3.00,2.90
2.92,2.94,2.97,2.90
2.92,3.04,3.07,2.92
3.01,3.03,3.05,3.01
3.03,2.95,3.05,2.95
2.95,2.97,3.00,2.92
3.01,3.01,3.04,2.96
3.06,3.03,3.06,2.96
3.06,3.02,3.06,3.01
3.02,2.97,3.02,2.92
3.00,2.97,3.03,2.96
2.93,2.94,2.95,2.92
2.93,2.92,2.98,2.92
2.93,2.94,3.02,2.93
2.94,2.91,2.96,2.90
2.91,2.95,2.98,2.91
2.94,2.94,2.95,2.92
2.95,2.95,2.98,2.95
2.98,2.97,3.00,2.97
3.03,2.98,3.03,2.97
2.98,2.98,3.03,2.98
2.94,2.95,3.02,2.94
2.97,2.99,2.99,2.97
2.96,2.98,2.99,2.94
2.95,2.96,2.98,2.95
3.01,2.94,3.01,2.93
2.91,2.95,2.97,2.90
2.97,2.97,2.98,2.94
2.90,2.99,2.99,2.90
2.98,2.95,2.99,2.87
2.97,2.94,2.97,2.88
2.70,2.84,2.84,2.70
2.87,2.88,2.88,2.80
2.88,2.85,2.88,2.82
2.85,2.88,2.96,2.85
2.86,3.01,3.05,2.86
2.96,2.99,3.03,2.96
3.02,3.24,3.30,3.00
3.26,3.29,3.30,3.05
3.30,3.28,3.30,3.13
3.29,3.32,3.33,3.21
3.38,3.35,3.38,3.30
3.35,3.30,3.45,3.13
3.09,3.28,3.30,3.09
3.20,3.17,3.20,3.11
3.13,3.15,3.20,3.01
3.04,3.03,3.10,3.01
3.03,2.95,3.03,2.95
3.04,3.02,3.04,3.02
3.00,2.99,3.00,2.94
2.95,2.99,2.99,2.91
2.99,2.99,3.00,2.92
2.93,2.95,2.98,2.82
2.95,2.95,2.95,2.91
2.95,2.85,2.95,2.85
2.86,2.89,2.89,2.86
2.90,2.89,2.90,2.89
2.90,2.97,2.99,2.90
2.95,2.99,2.99,2.93
3.00,2.81,3.00,2.80
2.83,2.80,2.91,2.76
2.83,2.92,3.00,2.83
3.00,2.93,3.00,2.88
2.91,2.89,2.95,2.86
2.99,2.86,2.99,2.86
2.99,2.88,2.99,2.88
2.89,2.87,2.89,2.73
2.84,2.80,2.85,2.76
2.76,2.85,2.86,2.76
2.86,2.88,2.94,2.86
2.87,2.98,3.00,2.87
2.98,3.00,3.00,2.84
3.00,3.00,3.00,2.99
2.99,3.00,3.14,2.99
3.00,3.03,3.10,3.00
3.03,3.07,3.19,3.03
3.16,3.14,3.16,3.10
3.10,3.12,3.16,3.02
3.15,3.19,3.19,3.15
3.18,3.28,3.29,3.18
3.24,3.24,3.28,3.18
3.10,3.12,3.20,3.10
3.16,3.10,3.19,3.10
3.14,3.19,3.19,3.10
3.27,3.20,3.27,3.19
3.26,3.24,3.26,3.21
3.24,3.21,3.24,3.21
3.21,3.15,3.24,3.15
3.36,3.30,3.70,3.21
3.15,3.13,3.30,3.10
3.13,3.11,3.25,2.97
3.15,3.24,3.28,3.03
3.10,3.44,3.50,3.10
3.45,3.52,3.62,3.30
3.59,3.69,3.72,3.54
3.72,3.60,3.72,3.54
3.66,3.47,3.66,3.30
3.50,3.30,3.52,3.26
3.06,3.25,3.34,3.06
3.28,3.28,3.35,3.24
3.35,3.33,3.57,3.24
3.55,3.46,3.55,3.32
3.39,3.47,3.48,3.39
3.47,3.19,3.47,3.13
3.30,3.37,3.43,3.26
3.40,3.37,3.40,3.20
3.33,3.49,3.49,3.32
3.50,3.42,3.55,3.36
3.35,3.36,3.47,3.34
3.39,3.44,3.50,3.34
3.41,3.30,3.41,3.11
3.30,3.38,3.40,3.24
3.38,3.34,3.38,3.27
3.35,3.30,3.35,3.22
3.27,3.19,3.29,3.18
3.15,3.19,3.33,3.15
3.26,3.20,3.34,3.18
3.23,3.12,3.23,3.12
3.12,3.09,3.18,3.06
3.15,3.15,3.15,3.06
3.15,3.11,3.20,3.11
3.09,3.15,3.24,3.09
3.05,3.17,3.25,3.05
3.20,3.12,3.20,3.12
3.12,3.20,3.20,3.05
3.20,3.14,3.20,3.06
3.14,3.09,3.18,3.07
3.12,3.12,3.15,3.12
3.17,3.16,3.18,3.05
3.18,3.15,3.18,3.15
3.15,3.16,3.35,3.15
3.26,3.25,3.27,3.19
3.22,3.14,3.27,3.11
3.15,3.16,3.22,3.13
3.15,3.19,3.25,3.06
3.19,3.25,3.25,3.19
3.22,3.29,3.34,3.22
3.28,3.18,3.28,3.15
3.22,3.19,3.35,3.19
3.11,3.20,3.29,3.11
3.28,3.30,3.30,3.20
3.20,3.28,3.29,3.20
3.29,3.20,3.30,3.20
3.30,3.29,3.30,3.22
3.24,3.35,3.35,3.23
3.38,3.34,3.38,3.26
3.30,3.29,3.37,3.25
3.29,3.38,3.38,3.24
3.33,3.45,3.45,3.33
3.50,3.50,3.50,3.36
3.49,3.50,3.50,3.45
3.27,3.32,3.36,3.27
3.37,3.30,3.38,3.28
3.29,3.33,3.33,3.29
3.29,3.33,3.35,3.28
3.33,3.35,3.39,3.33
3.42,3.30,3.44,3.27
3.30,3.30,3.30,3.22
3.26,3.24,3.30,3.21
3.25,3.29,3.34,3.24
3.32,3.32,3.40,3.29
3.26,3.30,3.38,3.20
3.36,3.36,3.36,3.30
3.32,3.40,3.45,3.32
3.27,3.41,3.45,3.27
3.35,3.35,3.44,3.33
3.40,3.36,3.42,3.36
3.42,3.41,3.42,3.37
3.43,3.44,3.48,3.36
3.39,3.43,3.48,3.39
3.47,3.43,3.47,3.38
3.45,3.43,3.47,3.41
3.47,3.42,3.47,3.39
3.45,3.40,3.45,3.40
3.45,3.41,3.45,3.41
3.45,3.44,3.47,3.43
3.48,3.46,3.50,3.46
3.48,3.47,3.64,3.43
3.47,3.47,3.50,3.42
3.45,3.48,3.55,3.45
3.45,3.47,3.60,3.44
3.46,3.55,3.57,3.46
3.62,3.59,3.62,3.50
3.62,3.58,3.75,3.52
3.55,3.63,3.67,3.55
3.55,3.63,3.70,3.55
3.65,3.69,3.72,3.56
3.57,3.70,3.72,3.57
3.72,3.72,3.72,3.55
3.72,3.72,3.72,3.60
3.73,3.70,3.73,3.58
3.71,3.57,3.71,3.51
3.71,3.54,3.71,3.49
3.46,3.48,3.62,3.46
3.51,3.58,3.58,3.51
3.65,3.67,3.67,3.55
3.71,4.08,4.17,3.66
4.05,4.04,4.10,3.92
4.04,4.24,4.45,4.04
4.53,4.45,4.53,4.15
4.40,4.23,4.40,4.20
4.03,3.99,4.14,3.69
3.95,3.82,4.00,3.81
3.87,3.82,3.89,3.76
3.76,3.68,3.78,3.63
3.87,3.76,3.90,3.72
3.67,3.60,3.71,3.60
3.60,3.79,3.85,3.60
3.66,3.67,3.79,3.59
3.60,3.54,3.75,3.54
3.48,3.33,3.51,3.31
3.35,3.36,3.63,3.34
3.40,3.41,3.42,3.39
3.40,3.36,3.49,3.35
3.41,3.33,3.48,3.33
3.35,3.45,3.52,3.35
3.42,3.45,3.51,3.38
3.51,3.48,3.55,3.48
3.40,3.42,3.57,3.40
3.60,3.46,3.60,3.45
3.47,3.54,3.60,3.47
3.95,3.92,3.95,3.70
3.95,3.90,3.95,3.78
3.95,3.91,3.95,3.67
3.94,4.30,4.49,3.92
4.07,4.12,4.27,4.07
4.43,4.29,4.43,4.11
4.29,4.10,4.29,4.05
4.09,4.05,4.09,3.95
3.95,3.96,3.96,2.61
3.87,3.76,4.03,3.75
3.75,3.60,3.99,3.60
3.75,3.93,3.94,3.75
3.93,3.72,3.93,3.63
4.25,4.18,4.25,4.06
4.00,4.15,4.17,4.00
4.17,4.17,4.17,4.14
4.18,4.21,4.30,4.18
4.29,4.48,4.48,4.20
4.50,5.15,5.49,4.50
5.50,5.29,5.84,5.20
5.84,5.66,5.84,5.40
5.66,5.27,5.69,5.10
5.25,4.93,5.25,4.80
4.92,5.00,5.09,4.85
4.87,5.18,5.37,4.87
5.10,5.05,5.15,4.90
5.15,5.14,5.17,5.04
5.41,5.40,5.54,5.10
5.30,5.28,5.45,5.16
5.28,5.08,5.36,5.00
5.16,5.04,5.30,5.04
5.12,5.25,5.25,5.00
5.15,5.16,5.23,4.91
5.24,4.88,5.24,4.87
5.00,5.11,5.13,4.92
5.05,4.88,5.05,4.61
4.73,4.90,4.99,4.72
5.06,4.78,5.10,4.78
4.72,4.79,4.85,4.71
4.89,4.85,4.97,4.71
4.81,4.85,4.88,4.80
4.80,4.97,4.98,4.68
5.02,5.02,5.09,4.83
5.04,5.19,5.19,5.04
5.20,5.25,5.30,5.16
5.30,5.16,5.49,5.06
5.24,5.19,5.44,5.07
5.15,5.15,5.19,5.12
5.21,5.20,5.23,5.07
5.24,5.25,5.25,5.08
5.28,5.12,5.28,5.12
5.05,5.10,5.21,5.00
5.12,5.18,5.21,4.98
5.08,5.02,5.16,4.82
5.00,5.07,5.24,4.81
5.16,5.15,5.19,5.14
5.07,5.10,5.18,5.06
5.10,5.00,5.11,4.99
5.06,5.17,5.23,5.04
4.96,5.05,5.23,4.89
5.07,5.14,5.14,4.95
5.01,5.02,5.17,5.01
5.02,4.94,5.10,4.92
4.99,4.92,5.17,4.92
4.97,4.92,5.01,4.92
5.00,4.92,5.05,4.92
4.92,4.95,5.08,4.92
5.02,4.98,5.02,4.93
5.02,4.98,5.09,4.93
5.00,4.97,5.13,4.97
4.95,4.87,5.12,4.81
4.81,4.50,5.01,4.39
4.39,4.29,4.58,4.12
4.35,4.51,4.64,4.31
4.55,4.68,4.68,4.55
4.64,4.64,4.71,4.62
4.64,4.62,4.65,4.50
4.65,4.63,4.65,4.55
4.64,4.55,4.64,4.54
4.50,4.57,4.73,4.50
4.62,4.52,4.64,4.51
4.52,4.62,4.91,4.52
4.64,4.59,4.64,4.53
4.62,4.59,4.66,4.50
4.44,4.79,4.79,4.44
4.79,4.51,4.79,4.43
4.52,4.49,4.52,4.43
4.49,4.42,4.50,4.35
4.46,4.32,4.48,4.17
4.32,4.35,4.41,4.29
4.30,4.36,4.47,4.30
4.51,4.63,4.80,4.51
4.65,4.59,4.77,4.54
4.83,4.74,4.83,4.66
4.80,4.78,4.80,4.70
4.72,4.87,4.88,4.66
4.88,4.88,4.88,4.71
4.88,4.82,4.93,4.82
4.80,4.79,4.80,4.77
4.64,4.68,4.79,4.58
4.66,4.54,4.66,4.34
4.34,4.48,4.67,4.21
4.34,4.43,4.49,4.34
4.50,4.60,4.79,4.35
4.72,4.55,4.72,4.50
4.55,4.52,4.58,4.38
4.34,4.38,4.84,4.34
4.45,4.40,4.49,4.38
4.42,4.43,4.49,4.41
4.58,4.41,4.58,4.41
4.41,4.43,4.49,4.41
4.47,4.45,4.58,4.45
4.44,4.30,4.57,4.22
4.20,4.48,4.58,4.20
4.47,4.35,4.47,4.20
4.23,4.32,4.54,4.20
4.39,4.53,4.56,4.21
4.55,4.45,4.55,4.43
4.59,4.47,4.60,4.46
4.40,4.40,4.43,4.40
4.40,4.26,4.41,4.24
4.30,4.26,4.37,4.21
4.35,4.24,4.35,4.22
4.20,4.21,4.21,4.15
4.21,4.12,4.25,4.11
4.12,3.68,4.12,3.67
3.50,3.41,3.67,3.25
3.31,2.82,3.38,2.78
3.00,3.25,3.29,3.00
3.25,3.41,3.60,3.23
3.52,3.08,3.55,2.90
3.15,3.23,3.38,3.13
3.47,3.39,3.50,3.25
3.50,3.69,3.69,3.39
3.32,3.90,4.00,3.32
3.94,3.84,3.94,3.67
3.84,3.98,4.00,3.72
4.09,4.07,4.09,3.94
4.05,4.08,4.09,4.05
4.07,4.04,4.10,4.04
4.00,4.08,4.10,4.00
4.10,4.09,4.10,4.01
4.10,4.09,4.10,4.06
4.10,4.11,4.25,4.05
4.22,4.21,4.22,4.14
4.20,4.22,4.23,4.08
4.19,4.28,4.29,4.19
4.29,4.31,4.39,4.21
4.33,4.38,4.38,4.33
4.38,4.48,4.72,4.30
4.58,4.64,4.75,4.54
4.75,4.83,4.85,4.65
4.63,4.58,4.78,4.54
4.63,4.55,4.64,4.55
4.54,4.55,4.59,4.54
4.54,4.55,4.55,4.54
4.65,4.55,4.65,4.54
4.54,4.57,4.63,4.54
4.57,4.55,4.60,4.54
4.55,4.55,4.55,4.53
4.56,4.54,4.56,4.54
4.60,4.54,4.60,4.54
4.63,4.56,4.63,4.56
4.56,4.56,4.56,4.54
4.54,4.57,4.58,4.54
4.55,4.54,4.55,4.54
4.54,4.54,4.58,4.54
4.60,4.60,4.60,4.56
4.59,4.57,4.61,4.54
4.54,4.57,4.58,4.54
4.61,4.54,4.61,4.54
4.61,4.54,4.64,4.54
4.54,4.69,4.75,4.54
4.62,4.65,4.70,4.54
4.65,4.64,4.66,4.55
4.65,4.63,4.65,4.55
4.64,4.56,4.64,4.55
4.54,4.46,4.55,4.40
4.40,4.28,4.49,4.27
4.27,4.43,4.60,4.27
4.26,4.38,4.41,4.25
4.36,4.42,4.50,4.36
4.47,4.42,4.47,4.42
4.36,4.65,4.65,4.36
4.42,4.41,4.57,4.41
4.56,4.50,4.56,4.40
4.45,4.47,4.65,4.45
4.50,4.47,4.63,4.47
4.45,4.50,4.50,4.43
4.56,4.52,4.59,4.44
4.55,4.48,4.55,4.45
4.57,4.58,4.58,4.50
4.58,4.50,4.58,4.43
4.44,4.46,4.46,4.44
4.44,4.51,4.53,4.44
4.48,4.51,4.51,4.43
4.41,4.55,4.56,4.41
4.48,4.46,4.48,4.45
4.46,4.54,4.54,4.46
4.54,4.54,4.54,4.54
4.54,4.45,4.54,4.45
4.42,4.54,4.54,4.42
4.55,4.40,4.69,4.40
4.46,4.54,4.69,4.45
4.61,4.55,4.61,4.47
4.56,4.52,4.58,4.45
4.54,4.57,4.60,4.54
4.60,4.58,4.60,4.58
4.58,4.58,4.60,4.58
4.45,4.57,4.57,4.45
4.50,4.50,4.62,4.50
4.50,4.50,4.51,4.45
4.51,4.48,4.54,4.45
4.46,4.41,4.46,4.40
4.41,4.25,4.44,4.25
4.46,4.32,4.52,4.25
4.35,4.27,4.40,4.22
4.23,4.32,4.43,4.23
4.47,4.40,4.47,4.38
4.14,4.30,4.49,3.60
4.16,4.16,4.29,4.07
4.24,4.16,4.24,4.16
4.18,4.17,4.18,4.15
4.10,4.41,4.67,4.10
4.42,4.56,4.68,4.42
4.56,4.50,4.56,4.40
4.47,4.52,4.59,4.47
4.48,4.48,4.48,4.48
4.48,4.48,4.48,4.48
4.55,4.31,4.55,4.31
4.42,4.35,4.42,4.35
4.32,4.30,4.38,4.30
4.32,4.15,4.35,4.12
4.20,4.24,4.24,4.20
4.16,4.20,4.25,4.16
4.26,4.30,4.40,4.26
4.40,4.18,4.40,4.16
4.13,4.27,4.36,4.13
4.18,4.21,4.28,4.18
4.31,4.54,4.68,4.24
4.53,4.52,4.86,4.49
4.53,4.60,4.75,4.40
4.47,4.54,4.59,4.46
4.62,4.59,4.62,4.50
4.64,4.60,4.71,4.56
4.58,4.28,4.58,4.22
4.30,4.41,4.44,4.28
4.85,4.78,4.85,4.50
4.77,4.64,4.80,4.52
4.74,4.73,4.77,4.60
4.77,4.65,4.77,4.57
4.70,4.55,4.70,4.53
4.50,4.47,4.50,4.25
4.43,4.44,4.50,4.28
4.55,4.51,4.55,4.39
4.51,4.36,4.51,4.18
4.37,4.43,4.45,4.26
4.37,4.42,4.54,4.36
4.38,4.40,4.47,4.38
4.34,4.28,4.34,4.28
4.32,4.40,4.46,4.32
4.42,4.56,4.56,4.42
4.52,4.36,4.52,4.36
4.36,4.34,4.39,4.30
4.40,4.34,4.40,4.30
4.31,4.28,4.33,4.28
4.28,4.29,4.29,4.28
4.32,4.35,4.39,4.32
4.35,4.37,4.40,4.32
4.33,4.40,4.41,4.33
4.43,4.36,4.47,4.35
4.40,4.46,4.47,4.40
4.45,4.43,4.45,4.36
4.47,4.64,4.64,4.36
4.61,4.43,4.61,4.36
4.43,4.46,4.50,4.43
4.50,4.43,4.54,4.42
4.48,4.49,4.55,4.48
4.55,4.56,4.58,4.50
4.69,4.52,4.69,4.51
4.52,4.69,4.69,4.51
4.53,4.52,4.68,4.47
4.46,4.38,4.59,4.28
4.29,4.35,4.47,4.29
4.34,4.37,4.38,4.34
4.44,4.29,4.44,4.20
4.33,4.25,4.34,4.20
4.30,4.33,4.37,4.23
4.27,4.23,4.27,4.18
4.29,4.23,4.29,4.23
4.30,4.30,4.32,4.25
4.31,4.30,4.32,4.25
4.30,4.30,4.30,4.30
4.30,4.29,4.30,4.24
4.29,4.20,4.29,4.20
4.25,4.28,4.30,4.22
4.28,4.28,4.28,4.28
4.30,4.26,4.30,4.26
4.25,4.20,4.25,4.20
4.20,4.15,4.21,3.95
4.10,4.10,4.14,4.10
4.20,4.15,4.20,4.15
4.15,4.15,4.15,4.14
4.15,4.05,4.15,4.05
4.00,4.05,4.15,3.90
4.05,4.10,4.15,4.02
4.05,4.00,4.10,3.95
4.11,4.14,4.14,4.11
4.00,4.08,4.08,4.00
4.12,4.15,4.15,4.01
4.05,4.08,4.08,4.05
4.00,4.05,4.05,4.00
4.10,4.10,4.10,4.00
4.15,4.15,4.15,4.12
4.00,4.09,4.12,3.97
3.95,4.00,4.10,3.65
3.95,3.95,4.01,3.85
3.90,3.80,3.90,3.80
3.75,3.50,3.75,3.45
3.50,3.65,3.70,3.50
3.65,3.71,3.75,3.65
3.75,3.80,4.00,3.75
3.75,3.75,3.85,3.75
3.80,3.76,3.85,3.75
3.75,3.55,3.75,3.53
3.60,3.60,3.60,3.55
3.50,3.70,3.70,3.50
3.60,3.63,3.67,3.60
3.65,3.55,3.70,3.55
3.60,3.50,3.60,3.50
3.50,3.50,3.59,3.45
3.50,3.45,3.54,3.45
3.45,3.50,3.55,3.40
