ALGT,Allegiant Travel Company - Common Stock,NASDAQ
104.21,102.00,104.21,101.38
102.36,102.02,102.65,99.29
101.12,103.43,104.60,100.06
104.04,106.58,107.22,103.93
107.51,104.91,108.56,104.28
105.70,105.40,105.92,103.48
105.37,105.99,107.20,104.69
107.17,107.45,109.72,106.09
107.72,107.30,108.12,106.30
107.10,107.47,108.22,106.93
109.14,106.93,109.37,106.44
106.98,106.09,108.34,106.00
103.80,98.48,103.90,97.86
98.73,98.40,98.93,97.77
98.85,100.47,100.66,98.06
100.55,99.12,101.29,98.89
99.46,102.74,103.21,99.18
102.51,103.09,103.64,101.44
103.47,105.79,105.99,103.10
106.17,106.03,106.72,104.67
105.98,105.33,105.98,104.22
104.65,106.90,107.29,104.30
107.71,94.50,107.71,91.39
95.28,92.89,96.07,92.03
92.75,93.77,94.11,91.06
93.25,95.36,95.56,92.39
95.21,96.83,97.30,93.99
97.24,98.28,98.48,96.56
98.38,97.38,99.16,97.24
97.72,98.00,98.69,96.70
97.50,97.82,98.58,96.28
98.04,98.39,98.76,98.04
98.40,98.00,98.40,96.97
97.82,97.91,98.26,96.54
98.00,97.78,98.68,96.82
98.03,97.87,98.20,96.93
97.40,97.62,98.16,96.60
97.80,95.62,98.40,93.00
95.13,94.42,95.27,93.05
93.76,95.05,95.60,92.41
94.61,94.56,96.31,94.28
94.56,93.81,95.16,92.84
93.93,95.08,95.80,93.93
95.13,94.45,95.78,93.27
94.73,96.22,96.45,94.44
96.31,95.45,97.12,94.17
95.73,96.01,96.48,94.59
94.76,94.53,95.29,92.37
94.67,93.25,94.67,92.27
93.36,95.21,96.00,93.26
94.84,94.51,95.62,94.50
95.34,93.64,95.91,93.04
93.93,94.60,95.37,93.42
94.52,94.70,95.64,93.26
94.83,93.22,94.83,91.28
93.81,95.68,96.23,92.75
96.30,98.84,98.94,94.19
98.39,98.28,98.99,97.12
97.78,96.53,98.75,96.02
97.07,98.40,98.69,95.94
99.23,98.44,99.44,97.67
98.85,99.78,99.78,98.26
99.49,101.50,101.94,98.95
101.32,102.99,103.40,100.20
103.01,97.91,103.64,97.76
97.23,97.23,97.42,94.76
97.38,100.86,101.42,96.84
100.84,101.30,102.63,99.02
101.16,103.19,103.49,99.99
102.50,106.08,106.81,102.25
105.26,105.36,106.12,103.28
105.66,107.12,108.10,103.79
106.68,103.85,107.02,103.54
103.39,102.77,103.75,101.59
102.25,102.60,103.47,102.12
102.04,101.70,103.24,100.77
102.01,98.93,102.62,98.10
98.96,97.26,99.39,96.69
98.41,98.19,99.81,97.29
98.27,99.80,99.97,97.44
99.65,103.27,104.11,98.84
102.71,101.20,103.89,100.40
101.77,103.22,103.72,100.57
103.50,105.23,105.27,103.30
106.32,106.84,107.10,105.89
106.89,106.97,107.57,106.02
107.71,107.43,109.56,106.72
107.85,106.49,108.90,104.78
106.91,105.85,107.78,103.42
106.25,106.52,107.77,104.81
106.82,106.08,108.51,105.77
106.74,106.47,107.57,105.19
106.82,106.17,107.46,104.00
106.00,104.27,106.29,103.91
104.00,105.57,106.06,103.36
106.09,105.57,107.08,104.40
104.83,107.76,108.29,104.48
108.02,105.77,108.20,105.41
105.89,104.84,106.30,104.45
104.74,106.20,107.99,104.74
105.96,105.50,107.40,105.05
105.27,107.79,111.74,105.27
106.87,107.27,107.82,102.94
107.20,106.30,107.20,105.22
106.48,107.60,108.10,104.91
108.32,105.90,109.62,105.80
106.27,106.51,109.48,105.17
107.17,106.14,107.31,105.10
106.30,107.38,108.00,106.10
107.72,110.04,110.79,107.23
110.86,113.61,114.09,110.22
114.08,112.50,114.08,110.85
112.94,113.97,114.04,111.19
114.70,110.70,114.77,110.06
111.00,110.94,112.65,110.31
112.72,108.78,112.87,107.97
108.45,107.33,108.92,106.04
107.01,107.65,108.29,106.25
108.01,107.81,108.59,107.10
107.77,107.85,108.46,106.74
107.32,107.40,108.94,106.47
105.66,103.85,106.31,102.75
104.23,104.80,106.16,103.53
105.32,105.04,106.42,103.55
105.13,106.56,106.85,104.43
108.01,107.80,108.90,105.62
107.64,107.88,108.71,106.52
107.45,105.49,107.85,105.00
105.98,106.46,107.44,105.39
106.89,106.60,108.50,105.21
106.39,106.57,107.51,104.49
106.79,107.75,107.93,105.68
108.22,104.22,108.22,103.04
103.86,105.26,106.30,103.64
105.47,105.44,106.00,104.02
105.33,105.80,107.70,105.04
105.87,108.66,109.47,105.00
109.00,105.76,110.00,104.98
106.16,105.67,107.25,104.82
107.21,104.67,107.21,102.94
101.50,101.72,105.01,100.13
101.16,103.70,104.00,100.00
103.10,103.16,104.73,101.51
103.33,104.21,104.55,102.51
104.14,103.56,105.00,102.57
103.07,101.99,104.06,101.17
102.15,103.13,103.47,101.67
104.24,104.01,105.25,103.57
104.40,106.24,106.61,103.81
105.42,106.00,106.67,104.50
105.06,104.57,106.43,103.74
104.30,101.89,106.02,100.76
101.78,102.52,103.75,101.32
100.95,99.60,103.53,97.35
90.02,91.00,91.35,81.19
90.00,91.07,92.94,89.97
91.30,89.95,91.67,87.89
90.65,89.69,90.65,88.36
88.91,88.67,89.53,87.38
89.10,90.40,91.21,88.53
90.81,91.80,93.49,90.00
92.11,91.23,92.12,90.14
90.92,92.42,92.70,90.92
92.93,91.98,93.11,91.70
90.65,93.58,93.59,90.65
93.64,94.93,95.92,92.29
95.03,93.06,95.32,93.00
92.65,92.71,94.49,91.64
93.34,94.70,95.28,92.46
95.18,96.38,97.34,94.17
96.12,96.00,97.06,95.39
97.19,101.43,103.11,95.69
101.89,101.55,102.46,97.00
101.50,99.51,102.26,99.37
99.77,99.26,100.77,98.64
98.95,98.86,100.90,98.63
100.32,103.20,104.35,100.32
102.97,101.63,102.97,100.49
104.79,108.59,109.39,104.28
109.34,109.29,110.40,104.07
109.36,108.86,110.89,108.00
108.67,109.44,110.85,107.95
108.95,109.50,110.40,107.94
110.00,107.15,110.00,104.87
106.47,107.77,108.09,106.18
108.40,110.19,110.65,106.96
110.55,110.86,112.44,110.34
110.77,109.18,111.40,108.26
109.28,110.40,111.15,107.92
110.99,108.07,110.99,107.57
108.63,108.80,109.54,107.04
109.18,109.53,110.88,107.76
110.64,107.85,110.64,107.84
107.31,108.65,109.14,105.97
108.88,108.48,111.26,107.67
109.30,111.93,112.37,109.30
112.39,115.06,115.42,111.59
115.31,114.59,117.03,114.00
114.51,114.28,115.62,112.08
114.55,110.86,116.18,109.96
110.45,110.29,111.20,109.02
115.06,115.04,115.58,111.39
115.79,117.39,117.63,112.87
117.71,115.26,118.13,114.10
114.27,113.94,118.33,112.95
114.71,113.55,115.35,111.70
114.09,113.43,114.32,110.10
113.96,116.46,116.93,111.91
116.44,115.95,116.79,114.04
116.61,116.19,118.07,114.59
116.50,118.56,120.20,115.87
120.01,119.54,120.60,118.05
121.24,119.38,123.32,116.02
118.92,116.92,119.05,116.14
117.05,116.85,118.99,115.10
117.32,116.21,117.36,114.41
116.09,117.45,118.03,115.39
117.60,116.62,118.41,115.74
117.31,117.37,118.55,116.00
116.53,116.63,118.20,115.42
116.82,115.19,117.47,114.64
115.51,115.61,115.65,113.20
115.78,115.17,117.24,114.44
114.49,115.81,116.23,114.04
115.87,118.49,118.89,115.87
118.52,117.42,118.91,117.26
117.62,114.41,117.62,113.51
113.91,115.23,115.98,112.15
114.85,115.71,115.83,113.76
115.15,117.42,118.00,115.15
116.92,115.08,117.68,114.05
115.33,115.20,116.62,113.94
115.35,116.23,116.79,114.88
116.47,116.91,119.10,115.16
117.41,117.99,118.35,116.84
117.50,116.72,117.89,115.12
117.42,116.17,118.33,114.65
116.08,115.00,116.68,114.28
115.09,119.11,119.50,114.82
118.98,118.61,120.63,117.54
118.33,119.60,120.60,117.82
119.66,120.70,121.18,118.09
121.27,124.03,124.61,120.54
123.66,123.49,124.59,123.08
123.59,123.32,124.04,123.25
122.52,120.68,122.76,120.04
120.05,115.02,120.41,114.17
115.03,116.37,117.69,114.63
115.56,113.62,116.70,113.13
113.22,113.96,115.14,113.15
113.51,115.33,115.65,112.90
116.14,118.29,118.41,114.72
118.45,117.38,118.76,116.13
117.14,116.93,117.73,115.02
116.98,116.53,119.26,116.12
116.13,118.33,118.58,115.81
118.86,118.08,119.54,117.04
117.27,119.59,120.13,117.01
119.15,117.77,120.25,116.85
118.26,120.50,121.29,117.70
120.01,117.34,120.01,116.72
117.93,117.64,119.01,117.34
117.65,116.00,118.22,115.54
115.61,118.61,118.97,113.79
119.60,121.95,122.14,119.12
120.43,122.43,123.25,120.04
121.89,121.78,123.43,121.48
123.19,120.79,123.19,120.50
121.22,122.36,122.63,120.01
123.29,120.95,123.71,120.43
122.14,118.36,122.50,118.05
118.09,120.80,121.40,118.09
121.99,121.32,122.26,119.28
122.00,122.34,122.50,121.22
122.01,124.85,125.63,122.01
119.84,115.91,122.06,114.93
115.56,118.22,119.30,115.56
118.68,117.98,118.84,117.14
118.12,118.03,119.43,117.22
119.05,118.93,120.97,118.00
118.00,117.76,119.64,117.56
117.90,118.18,119.00,115.80
118.78,117.53,118.95,116.13
116.84,117.33,119.94,116.37
117.21,119.42,120.27,116.01
119.83,118.00,120.08,117.14
118.13,119.97,120.67,116.33
120.48,122.07,122.42,118.92
121.49,121.59,123.25,120.99
120.09,123.05,123.06,120.09
123.19,123.79,123.99,121.92
124.97,123.47,126.00,120.98
124.78,126.75,127.22,124.69
127.25,127.05,128.39,126.09
126.44,127.40,128.28,126.41
127.16,124.93,127.16,124.32
124.54,125.86,126.30,124.00
126.25,126.13,126.72,125.26
126.42,124.43,126.65,123.82
124.17,124.20,126.11,123.39
123.80,123.33,125.00,122.34
123.99,122.86,123.99,121.86
123.40,126.88,127.13,122.84
126.71,126.19,126.71,123.74
126.81,125.31,128.27,124.89
124.85,126.04,126.58,123.46
126.34,126.59,126.84,125.50
126.09,125.79,126.71,125.39
126.27,126.76,127.38,124.66
126.60,126.02,127.59,124.59
126.77,125.75,128.55,124.91
126.00,123.99,128.50,123.83
123.38,123.82,124.69,121.90
123.83,125.07,125.15,122.92
125.14,125.72,126.11,124.93
125.87,124.78,127.17,124.32
124.83,124.48,125.00,124.20
124.50,123.75,125.14,122.56
124.20,125.37,126.07,122.94
125.38,123.66,125.76,123.38
124.36,124.18,124.90,122.94
123.12,123.38,124.00,122.70
123.77,123.66,125.00,123.05
123.24,121.01,123.24,119.80
120.70,120.25,122.49,119.19
121.74,122.08,123.29,121.14
122.69,118.91,123.21,118.83
118.31,116.29,119.66,116.07
115.43,110.75,115.76,110.29
110.36,109.51,110.67,108.60
108.77,109.02,111.20,108.18
109.62,105.09,110.05,104.52
106.14,109.18,110.70,105.46
107.22,111.49,112.44,106.72
109.31,112.83,113.79,109.31
114.51,112.02,114.57,111.35
112.11,117.88,118.02,112.03
118.94,120.97,121.24,117.42
121.07,120.31,121.97,118.96
121.23,121.85,123.84,119.13
121.97,122.11,122.90,120.23
122.02,125.61,125.84,121.43
125.96,129.25,129.65,124.85
128.96,128.97,129.94,126.73
128.80,128.74,129.94,126.70
131.43,133.47,134.10,129.97
133.33,134.59,135.07,132.34
134.83,137.31,138.65,134.51
138.82,135.33,138.82,134.94
136.03,136.02,136.85,134.30
136.00,134.65,136.00,133.90
134.39,137.00,137.32,132.38
137.34,135.83,138.19,134.99
135.33,133.95,136.20,133.46
134.73,133.32,135.60,132.95
132.85,131.85,134.64,131.54
132.45,131.49,134.65,131.34
132.49,134.91,135.66,132.03
134.47,133.13,135.26,131.77
132.72,132.57,133.17,131.04
134.22,132.54,134.22,131.09
133.47,134.94,135.08,132.75
135.69,134.92,136.38,133.00
135.00,134.61,135.61,134.18
138.90,140.26,144.10,138.90
140.47,138.91,141.58,137.69
138.86,139.73,142.61,137.75
138.95,140.39,141.16,138.81
141.15,144.07,145.43,138.48
145.48,142.55,146.63,141.50
143.48,143.47,145.99,141.47
141.61,138.86,141.61,136.72
137.50,134.38,140.26,133.96
135.26,136.78,138.51,135.24
136.01,135.51,136.54,134.73
136.87,136.84,138.19,134.68
137.29,138.02,138.32,134.74
137.30,142.45,143.34,136.72
143.37,141.90,143.37,141.03
141.21,139.72,143.00,139.12
140.22,142.09,142.60,139.63
141.80,140.74,142.48,139.83
140.75,144.22,144.72,140.75
144.29,144.91,145.15,142.85
144.64,145.67,146.95,143.48
145.83,147.46,148.06,145.12
148.16,150.33,152.14,147.71
151.87,149.86,152.58,147.35
149.71,148.63,150.29,147.38
149.49,147.84,149.57,144.51
148.50,149.98,150.10,145.84
151.40,155.29,157.19,151.40
155.72,155.11,157.56,153.83
155.65,154.36,156.76,153.12
156.27,158.30,163.22,155.51
156.81,156.07,160.20,153.43
159.07,160.74,163.73,156.85
160.74,163.22,163.64,159.10
164.40,171.14,171.39,164.40
170.85,171.15,174.53,168.10
172.98,173.84,175.57,172.27
173.80,174.27,174.58,172.01
174.27,177.33,177.49,172.78
176.19,182.42,182.93,174.51
183.42,176.61,185.30,175.71
177.50,180.69,180.97,173.58
178.88,181.27,183.97,175.05
180.25,179.73,180.52,174.05
179.46,173.83,180.70,173.43
174.00,179.00,180.19,173.83
179.93,177.74,179.95,175.11
176.92,176.94,180.00,175.54
175.85,175.31,176.65,173.13
176.71,179.05,180.00,176.23
179.05,181.52,182.45,178.00
183.55,182.49,184.09,179.36
181.79,178.42,181.79,177.80
177.91,174.80,180.00,173.77
174.80,176.72,176.78,173.12
179.12,180.55,181.74,178.66
181.27,184.79,184.99,180.09
185.62,186.28,188.00,182.60
185.35,188.59,188.81,184.68
189.62,181.47,189.62,180.87
181.96,184.55,184.85,180.57
183.72,183.62,186.46,182.08
183.69,186.77,187.81,183.00
185.57,186.49,187.25,183.09
185.22,184.80,186.16,183.51
185.04,189.73,190.00,183.71
189.34,186.15,190.29,185.58
187.00,191.24,192.06,186.77
191.04,191.76,193.53,187.60
191.77,192.13,192.74,190.06
192.30,195.75,197.48,190.48
195.74,194.95,197.49,193.48
194.94,195.91,197.19,193.57
195.61,197.33,197.60,194.36
197.43,194.00,199.20,192.52
194.75,193.70,197.33,193.04
195.10,194.67,195.86,191.71
195.34,196.32,197.12,192.80
195.48,194.89,197.41,193.30
196.98,188.70,196.98,187.82
186.47,188.23,189.83,182.64
188.92,192.45,194.93,188.92
192.74,194.97,195.87,191.66
194.60,192.29,194.94,189.66
191.38,179.65,191.40,179.09
180.87,161.90,183.75,161.37
163.50,166.61,169.79,163.01
166.40,167.20,168.70,164.50
169.00,169.45,171.94,167.54
169.68,168.63,170.66,166.46
169.86,168.22,169.86,166.21
167.50,169.11,172.54,167.50
169.90,168.14,169.90,167.17
169.16,168.01,170.27,167.26
168.30,168.44,172.09,168.00
167.76,167.34,169.03,166.67
168.82,168.86,169.96,166.30
170.06,168.95,170.25,167.88
169.00,167.85,170.94,167.57
170.35,167.02,170.69,164.06
167.02,168.12,169.11,164.62
167.00,164.31,168.79,161.16
164.00,164.42,167.07,160.23
164.12,159.59,164.23,156.30
159.04,153.76,160.92,153.02
153.93,157.78,159.13,153.75
159.00,159.92,161.64,157.42
159.14,156.45,161.46,155.01
159.70,158.28,159.70,153.78
157.66,162.08,162.98,156.21
163.19,164.44,166.34,162.12
164.50,167.30,168.56,164.50
166.50,166.01,167.25,164.89
166.85,164.66,168.14,164.30
165.32,166.66,167.23,163.68
167.08,166.35,167.73,165.02
166.22,166.48,167.29,165.26
166.87,164.57,167.21,163.23
165.38,157.32,165.38,156.53
157.03,159.10,160.85,156.26
159.33,157.53,161.95,156.23
157.68,152.63,157.68,151.07
153.56,154.64,155.24,151.04
154.25,154.34,154.44,152.05
153.91,157.47,157.79,153.68
157.60,161.03,161.95,155.45
159.37,158.94,160.98,158.02
159.74,164.05,164.29,159.00
165.00,165.74,166.83,164.87
165.95,165.88,166.56,164.00
165.25,160.29,165.25,159.00
158.70,159.11,162.59,153.76
158.61,162.84,164.37,158.61
163.55,162.32,164.08,160.94
161.69,165.25,165.77,160.85
163.72,163.51,166.25,160.10
163.97,167.50,168.21,162.72
167.09,168.06,168.59,166.31
170.38,178.02,178.31,169.21
177.81,179.43,181.91,177.17
181.04,179.45,181.19,177.02
179.45,179.07,181.66,176.38
179.08,178.49,180.06,176.32
179.31,180.64,183.51,178.95
180.63,179.55,181.31,179.06
178.15,175.99,181.43,175.79
177.00,177.88,181.25,176.56
180.43,177.17,180.68,175.00
176.77,177.15,179.50,175.98
176.02,181.85,182.47,176.02
182.00,182.92,184.11,179.52
182.96,190.44,190.75,180.19
190.78,188.81,193.91,188.00
190.16,194.35,194.75,190.16
197.16,195.60,199.48,195.01
195.00,193.48,198.00,192.26
192.22,197.85,200.59,191.06
199.00,200.98,202.65,196.35
200.67,202.99,204.03,199.82
204.43,203.04,204.74,200.17
202.50,203.73,204.63,199.65
204.47,205.00,207.65,203.88
206.10,205.05,208.89,203.26
205.20,204.06,208.45,202.29
203.08,203.42,204.96,200.81
203.32,207.46,207.95,202.00
207.55,205.61,209.80,204.96
210.00,212.09,220.80,205.47
211.37,212.73,215.48,210.00
215.67,219.87,224.30,213.51
219.08,220.07,220.66,216.39
221.26,228.80,229.69,221.07
228.80,223.96,232.67,222.50
222.96,220.00,225.25,219.72
222.02,221.99,225.34,218.05
221.00,226.99,230.22,221.00
225.90,226.01,227.80,215.21
227.67,233.37,235.88,224.64
232.27,232.87,232.97,228.88
230.55,233.98,238.13,229.07
234.68,228.84,237.39,228.20
228.80,226.72,231.47,225.20
224.40,219.92,225.04,219.19
215.71,216.09,221.96,212.57
206.83,209.27,218.05,192.35
216.97,212.24,221.61,211.36
217.40,215.93,219.95,207.78
218.70,209.79,220.42,203.57
208.51,208.41,211.66,205.72
207.90,203.26,211.86,202.03
200.21,195.79,203.37,194.34
197.30,206.43,206.59,196.23
206.49,203.87,209.59,202.93
201.78,203.07,205.59,200.19
205.99,210.85,211.95,205.99
213.34,209.86,214.82,206.95
210.44,208.49,212.04,207.75
207.90,211.99,213.95,207.90
211.66,211.87,214.37,210.27
213.13,213.76,216.04,210.51
212.76,212.88,214.82,211.82
213.00,218.74,220.14,211.52
216.20,218.09,220.70,213.74
218.70,218.16,220.95,214.00
216.60,212.12,216.60,209.75
213.49,215.47,217.27,209.03
214.01,214.80,217.40,210.68
217.03,219.34,220.43,215.08
217.91,213.03,219.26,210.00
213.32,210.85,214.49,209.45
212.49,216.25,217.45,211.30
215.36,217.98,219.98,212.30
216.30,215.59,220.46,210.55
216.56,216.06,218.89,213.27
216.28,208.60,216.28,208.00
209.95,213.84,215.06,207.15
212.95,212.66,214.23,209.40
211.45,217.68,219.74,210.94
219.12,227.86,228.79,219.10
224.98,218.93,227.21,218.41
219.79,214.83,221.86,213.35
215.00,216.52,217.20,212.60
216.52,214.75,216.52,210.05
214.83,219.95,221.13,213.18
220.48,217.66,221.02,215.00
219.00,215.97,219.10,214.21
212.50,201.01,212.50,194.00
201.00,203.07,203.24,199.38
203.12,201.64,205.85,199.95
201.59,204.28,204.49,197.94
203.46,199.95,204.02,198.28
199.93,197.77,201.64,197.16
197.88,197.45,199.82,196.50
198.37,195.35,199.00,195.13
195.33,195.56,196.13,192.90
195.00,195.70,196.86,191.00
196.42,198.96,199.62,196.38
198.10,202.90,203.19,197.52
202.02,196.27,202.75,195.52
196.66,194.75,198.97,191.10
194.71,190.18,195.98,189.13
189.35,184.95,195.06,184.35
183.17,185.17,188.22,181.50
184.04,185.62,186.63,182.28
186.44,186.57,191.77,186.00
187.77,190.14,190.69,183.73
190.48,191.59,193.27,190.01
192.59,197.57,197.65,192.33
197.97,200.08,200.40,197.15
197.21,189.83,204.46,187.17
189.83,190.44,191.27,188.11
190.91,193.28,196.11,189.86
185.88,175.13,193.36,174.24
175.45,178.16,189.50,174.60
177.16,177.07,177.95,169.02
177.50,173.07,181.81,172.72
173.24,177.32,180.61,173.24
177.98,176.94,179.88,175.48
175.53,175.40,177.12,172.89
174.59,171.43,177.59,170.27
170.83,177.09,178.78,170.58
173.57,169.98,179.75,169.04
169.58,173.64,175.63,169.58
176.13,178.03,179.98,175.13
177.34,175.10,179.74,171.21
175.87,172.30,176.18,171.98
172.10,168.29,174.08,167.97
169.86,174.92,175.21,169.86
175.98,172.22,176.35,169.12
173.54,172.34,173.54,169.58
171.02,173.24,175.66,170.59
173.90,173.55,175.54,172.08
174.27,176.43,177.28,173.11
176.67,172.36,177.22,172.16
171.78,167.83,171.78,166.59
164.79,161.05,167.27,155.64
161.76,160.92,164.43,159.10
159.00,158.04,163.12,157.97
155.84,150.53,158.45,150.30
148.98,147.66,154.01,147.49
149.25,159.40,159.91,149.06
160.18,161.24,163.61,158.54
161.65,155.59,161.65,153.74
155.42,161.32,162.11,151.68
156.55,158.76,161.35,155.13
160.36,156.19,162.65,153.10
155.22,163.98,167.35,153.54
164.06,158.15,165.72,154.53
159.91,160.51,164.40,156.50
159.76,158.99,162.13,157.50
159.09,162.20,163.85,158.07
162.66,158.50,165.99,157.50
141.00,152.77,158.88,134.64
152.78,160.47,162.46,151.44
159.66,166.65,169.43,158.84
165.45,160.83,169.24,158.25
162.98,160.15,162.98,154.83
160.10,158.43,160.10,153.25
157.38,148.65,162.75,148.00
146.98,147.73,149.10,144.73
145.75,150.34,152.20,145.36
151.97,151.61,154.77,150.24
148.93,152.95,156.26,145.10
153.99,154.53,156.61,151.52
155.42,155.47,156.58,151.30
155.95,155.62,160.00,154.55
155.89,157.45,159.99,154.05
156.66,158.36,161.20,156.15
159.65,158.06,162.40,156.18
157.83,161.19,161.66,157.79
159.94,164.71,164.91,158.70
165.00,169.30,169.75,163.19
170.00,163.02,170.00,161.43
162.77,163.88,165.00,162.00
165.62,170.97,171.17,164.80
171.94,169.83,171.94,167.50
170.55,172.73,173.16,168.55
172.70,172.00,174.16,169.08
171.14,170.14,171.71,168.80
168.39,166.84,170.48,166.30
166.90,167.35,168.54,165.34
167.88,167.40,171.70,163.73
168.66,169.97,171.36,167.51
169.61,168.80,170.71,167.01
167.33,170.11,170.32,167.07
169.11,172.42,173.04,169.11
171.79,169.19,172.06,167.01
170.14,173.10,174.85,170.14
172.53,175.01,175.59,172.12
173.46,174.36,176.45,172.25
174.65,174.83,179.11,173.72
174.09,172.85,175.00,171.38
173.35,176.22,177.38,173.00
176.24,180.81,181.47,175.36
181.34,180.00,182.50,177.94
179.55,178.06,182.24,177.52
176.31,175.28,176.59,174.06
175.45,173.45,177.86,172.92
171.76,171.81,175.88,171.32
171.94,170.49,171.94,166.75
170.40,172.22,175.76,170.17
173.25,174.12,176.33,171.65
174.67,174.66,178.56,174.15
174.56,177.71,178.91,174.56
179.13,179.68,179.99,177.45
180.00,181.07,182.48,178.85
178.59,178.11,179.96,175.39
178.12,181.75,182.06,178.03
182.60,178.27,183.91,178.00
178.15,176.32,182.66,175.94
176.61,174.29,178.71,171.22
173.04,168.09,175.75,166.63
168.10,167.73,168.95,165.87
167.96,170.36,171.46,167.40
169.86,168.46,171.76,166.83
170.05,165.90,175.76,164.99
164.88,160.57,165.00,158.86
161.00,159.21,162.80,157.78
158.39,157.54,160.00,153.65
156.54,154.20,158.15,153.43
154.74,153.82,156.88,153.64
153.17,151.43,154.38,147.22
151.18,152.28,155.46,149.64
153.01,152.60,154.60,151.56
152.06,146.55,152.49,146.05
146.80,140.42,147.26,138.46
140.68,142.65,144.21,140.50
143.63,144.88,146.00,141.22
144.50,143.40,147.48,142.09
141.69,142.32,145.50,140.83
141.48,140.71,143.92,138.14
140.83,140.03,141.55,139.01
140.35,138.15,141.22,137.84
139.02,138.97,139.60,137.42
139.45,139.12,142.15,138.72
139.44,136.49,139.44,135.58
137.13,139.67,139.85,136.47
140.05,139.02,140.92,137.18
138.99,142.67,142.78,138.50
142.29,140.39,144.79,139.87
140.55,138.61,140.55,136.04
138.96,140.13,140.48,138.17
140.77,143.55,144.67,139.15
143.42,152.92,153.45,143.42
152.42,150.74,155.32,149.21
149.39,148.67,152.13,147.00
146.01,145.85,148.64,145.17
147.08,148.93,150.93,146.74
149.04,146.48,149.35,145.96
145.87,146.13,147.22,144.45
146.07,143.90,146.89,143.22
145.53,143.99,146.97,142.37
145.09,145.07,146.27,143.61
145.54,143.34,147.58,142.54
144.70,143.51,146.48,142.44
136.72,141.50,142.66,136.24
142.46,138.55,143.76,135.87
139.39,141.45,143.83,138.00
143.00,145.51,147.45,142.50
146.55,151.50,151.56,143.28
151.62,148.78,152.81,148.67
147.50,144.52,147.50,143.31
143.02,145.49,145.96,137.84
144.74,145.68,148.24,144.02
147.06,148.18,150.51,146.50
148.59,146.93,149.98,146.46
149.44,148.50,149.94,145.69
149.83,147.16,150.50,146.27
147.98,149.57,151.37,146.42
150.37,148.03,150.37,146.82
148.03,147.26,148.44,147.11
146.67,144.40,147.30,144.26
145.06,141.45,145.85,141.29
140.74,139.98,140.74,137.44
141.00,142.81,143.78,140.68
142.45,141.39,143.54,140.94
141.30,140.60,141.85,140.12
141.13,134.20,141.34,133.88
134.66,134.90,135.52,132.95
135.03,129.77,136.98,128.86
128.77,128.26,130.45,125.80
127.83,123.24,130.04,122.19
123.50,122.82,124.52,121.70
123.32,124.89,125.65,122.83
126.03,129.05,129.64,126.03
129.87,128.28,130.44,127.24
127.88,125.17,128.29,123.93
125.20,125.90,125.99,123.74
127.01,126.67,128.00,125.15
126.39,126.63,127.77,125.49
127.30,128.51,129.52,126.61
128.58,129.62,129.94,128.00
129.13,130.05,130.18,127.99
129.66,132.03,132.13,129.08
131.35,133.53,135.12,130.94
132.65,131.06,133.05,131.02
131.18,132.93,133.18,131.00
132.38,134.37,135.02,132.10
133.75,136.38,136.48,133.75
136.63,136.37,136.78,135.62
136.81,135.57,137.37,134.08
135.25,137.68,139.56,135.25
139.89,138.24,139.89,136.07
137.84,136.41,139.03,135.80
136.55,136.37,137.42,135.00
136.14,134.99,136.15,133.79
136.48,146.01,147.55,136.41
145.42,146.03,147.52,144.35
144.40,142.13,146.18,141.92
141.62,141.82,142.34,138.90
141.14,138.66,142.59,138.19
138.58,134.16,138.98,133.91
133.65,133.23,135.26,132.53
134.16,130.70,134.82,130.25
130.90,129.96,132.00,129.27
130.54,129.73,132.50,128.00
130.49,130.50,134.84,127.51
130.50,127.87,132.31,127.50
131.02,133.70,134.51,128.24
132.63,130.23,134.60,130.01
130.08,134.05,134.12,130.08
134.60,132.72,137.44,131.82
132.93,130.35,133.37,129.76
130.08,132.07,132.93,129.95
132.09,135.67,136.32,131.45
136.00,140.19,141.24,135.95
140.73,139.63,141.82,139.04
139.75,142.36,142.90,138.30
143.37,144.93,149.24,143.24
144.93,149.25,150.03,144.93
149.39,148.81,150.53,147.61
149.50,149.42,150.40,148.58
149.18,153.45,154.02,146.96
153.99,152.98,154.05,150.62
153.35,153.10,155.00,152.75
153.85,154.45,155.50,152.60
154.30,157.20,157.60,152.65
157.25,155.75,158.00,153.15
155.10,155.55,156.45,154.05
156.85,154.95,156.85,154.15
154.45,153.90,156.95,152.65
153.10,153.95,156.10,150.00
142.90,133.95,150.00,133.15
133.65,136.10,137.80,133.56
137.50,137.90,138.30,133.30
137.70,135.55,137.70,134.15
135.55,134.90,137.95,134.50
134.90,135.15,137.30,132.65
135.55,136.35,139.30,135.25
139.10,140.20,142.18,135.40
140.20,143.10,143.75,136.70
140.55,147.60,148.10,140.55
148.85,152.95,154.22,148.55
153.20,156.65,157.20,152.80
157.25,161.25,161.53,156.35
163.10,158.45,163.60,157.98
157.30,157.90,159.00,154.95
158.25,160.80,161.20,156.55
162.15,165.20,165.30,161.00
161.80,163.75,164.55,158.55
164.00,166.05,168.10,164.00
166.30,169.30,169.60,164.00
169.85,168.75,169.95,167.55
167.85,167.00,168.60,165.00
168.00,166.30,168.75,165.50
166.80,163.40,166.80,163.10
163.65,160.60,166.35,159.00
160.70,161.35,163.35,157.55
162.00,158.25,165.35,157.50
