SGRP,SPAR Group,NASDAQ
1.98,1.98,1.98,1.94
2.01,1.99,2.04,1.98
1.96,2.09,2.10,1.90
2.10,2.27,2.40,2.10
2.23,3.00,3.36,2.20
3.05,2.73,3.05,2.60
2.80,2.49,2.80,2.48
2.46,2.32,2.65,2.32
2.26,2.43,2.45,2.19
2.50,2.27,2.58,2.26
2.27,2.21,2.31,2.20
2.28,2.19,2.28,2.18
2.21,2.25,2.28,2.21
2.29,2.20,2.29,2.14
2.18,2.26,2.28,2.18
2.34,2.21,2.34,2.20
2.21,2.19,2.21,2.15
2.23,2.23,2.23,2.18
2.23,2.21,2.23,2.10
2.17,2.15,2.21,2.13
2.11,2.19,2.22,2.10
2.15,2.17,2.19,2.12
2.11,2.15,2.16,2.08
2.10,2.22,2.22,2.09
2.17,2.22,2.22,2.14
2.19,2.15,2.20,2.11
2.15,2.18,2.24,2.11
2.22,2.22,2.22,2.18
2.24,2.39,2.40,2.24
2.40,2.22,2.40,2.22
2.22,2.15,2.22,2.12
2.30,2.14,2.30,2.14
2.12,2.16,2.22,2.12
2.16,2.19,2.19,2.13
2.19,2.13,2.19,2.13
2.11,2.10,2.16,2.06
2.00,1.88,2.03,1.81
1.82,1.88,1.88,1.78
1.81,1.76,1.81,1.76
1.79,1.80,1.83,1.79
1.75,1.80,1.88,1.68
1.77,1.80,1.80,1.77
1.78,1.91,1.91,1.73
1.90,1.85,1.90,1.85
1.97,1.93,1.99,1.81
1.88,1.88,1.88,1.88
1.84,1.80,1.90,1.80
1.72,1.79,1.83,1.70
1.76,1.96,1.96,1.76
1.92,1.86,1.92,1.80
1.86,1.82,1.87,1.82
1.82,1.82,2.00,1.82
1.87,1.84,1.90,1.84
1.84,1.97,1.97,1.84
1.98,1.87,1.98,1.85
1.89,1.96,2.00,1.89
1.96,1.96,1.96,1.96
1.96,1.96,1.96,1.96
1.96,1.96,1.96,1.96
1.96,2.00,2.00,1.87
1.87,1.99,1.99,1.87
1.94,1.99,1.99,1.85
1.99,1.99,1.99,1.99
1.91,1.91,1.91,1.91
1.91,1.91,1.91,1.91
1.92,1.90,1.92,1.87
1.93,1.93,1.93,1.93
1.88,1.92,1.92,1.88
1.98,1.96,2.00,1.96
1.95,1.82,1.96,1.82
1.82,1.82,1.82,1.82
1.82,1.88,1.88,1.81
1.89,1.89,1.89,1.89
1.89,1.89,1.89,1.89
1.85,1.85,1.85,1.85
1.85,1.86,1.86,1.85
1.86,1.86,1.86,1.86
1.87,1.90,1.91,1.85
1.86,1.90,1.90,1.85
1.90,1.90,1.90,1.90
1.90,1.90,1.90,1.90
1.88,1.88,1.88,1.88
1.84,1.83,1.86,1.80
1.85,1.99,1.99,1.85
1.99,1.92,2.05,1.92
1.99,1.99,1.99,1.99
1.94,1.85,1.94,1.85
1.93,1.93,1.94,1.93
1.90,1.83,1.95,1.83
1.83,1.90,1.95,1.83
1.90,1.90,1.90,1.90
1.96,1.96,1.96,1.96
1.84,1.83,1.90,1.83
1.84,1.85,1.86,1.84
1.87,1.82,1.87,1.82
1.83,1.86,1.96,1.83
1.86,2.07,2.08,1.86
2.05,2.05,2.05,1.90
2.00,2.00,2.00,2.00
1.99,1.99,1.99,1.99
1.99,1.96,1.99,1.96
1.95,1.94,1.95,1.83
1.86,1.76,1.86,1.73
1.84,1.84,1.84,1.80
1.80,1.87,1.89,1.78
1.76,1.85,1.86,1.76
1.76,1.79,1.79,1.76
1.75,1.70,1.76,1.66
1.63,1.81,1.82,1.63
1.80,1.75,1.80,1.75
1.71,1.72,1.72,1.70
1.72,1.80,1.82,1.65
1.80,1.89,1.89,1.80
1.89,1.89,1.89,1.89
1.87,1.88,1.97,1.87
1.85,1.85,1.86,1.80
1.87,1.87,1.87,1.87
1.88,1.89,1.89,1.88
1.85,1.96,1.97,1.85
2.00,2.00,2.00,1.81
1.92,1.90,2.00,1.90
1.85,2.00,2.00,1.85
2.02,1.98,2.02,1.87
2.00,2.00,2.00,1.98
1.87,2.00,2.00,1.87
1.94,1.94,2.00,1.94
1.89,2.00,2.01,1.87
2.00,1.83,2.00,1.83
1.87,1.98,1.98,1.87
1.98,1.98,1.98,1.98
1.95,1.95,1.95,1.95
1.95,2.00,2.00,1.95
2.00,1.87,2.04,1.87
1.85,1.98,2.00,1.80
1.86,1.86,1.86,1.86
1.86,1.83,1.89,1.83
1.84,1.85,1.85,1.82
1.86,1.84,1.86,1.83
1.94,1.94,1.94,1.94
1.94,1.86,1.94,1.86
1.81,1.92,1.94,1.81
1.84,1.91,1.91,1.84
1.92,1.91,1.97,1.86
1.91,1.85,1.91,1.85
1.91,1.89,2.00,1.86
1.89,1.87,1.95,1.87
1.86,1.86,1.90,1.86
1.85,1.95,1.98,1.83
1.90,1.93,1.93,1.88
1.98,1.86,1.98,1.86
1.86,2.02,2.06,1.85
2.02,2.02,2.02,2.02
2.01,2.01,2.01,2.01
1.99,1.95,1.99,1.95
2.00,1.96,2.00,1.95
1.96,1.89,1.96,1.89
1.98,2.03,2.03,1.98
2.03,2.03,2.03,2.03
1.99,1.98,1.99,1.97
1.97,1.98,1.98,1.97
2.00,2.00,2.00,2.00
1.98,1.98,1.98,1.98
2.00,2.00,2.00,1.98
2.00,2.00,2.00,2.00
2.00,1.99,2.00,1.99
1.99,1.97,2.03,1.97
2.00,2.01,2.01,1.98
2.00,2.15,2.17,2.00
2.15,2.12,2.15,2.10
2.10,2.00,2.12,2.00
2.04,2.00,2.04,2.00
2.03,2.03,2.03,2.03
1.97,1.97,1.98,1.95
1.95,1.97,1.99,1.95
1.97,1.97,1.97,1.97
1.97,2.00,2.00,1.97
1.97,2.00,2.00,1.97
2.02,2.08,2.08,2.02
2.05,2.02,2.05,2.00
2.00,2.01,2.02,2.00
1.99,2.03,2.05,1.97
2.00,2.03,2.03,2.00
2.03,2.03,2.03,2.03
2.00,1.99,2.04,1.98
1.98,2.00,2.01,1.96
2.00,2.00,2.00,2.00
1.96,1.92,2.01,1.92
1.97,1.97,1.97,1.92
1.91,2.04,2.04,1.90
2.00,2.00,2.02,2.00
2.03,1.93,2.03,1.93
1.92,1.98,2.00,1.92
1.98,1.98,1.98,1.98
1.97,1.92,1.97,1.92
1.99,1.97,2.03,1.92
1.97,1.99,2.04,1.91
2.05,2.00,2.05,2.00
2.02,2.02,2.02,2.02
2.02,1.98,2.02,1.98
2.02,2.00,2.02,1.96
1.94,1.94,1.94,1.92
2.02,1.98,2.02,1.98
1.95,1.94,1.95,1.94
1.93,1.85,1.93,1.83
1.93,1.83,1.93,1.83
1.91,1.85,1.93,1.80
1.90,1.92,1.92,1.85
1.88,1.97,1.97,1.88
1.90,1.97,1.97,1.90
1.95,1.90,1.95,1.86
1.95,1.96,1.96,1.94
1.95,2.00,2.00,1.95
2.00,1.96,2.00,1.95
1.95,1.94,1.96,1.94
1.95,1.94,2.00,1.93
1.87,1.90,1.90,1.87
1.90,1.90,1.90,1.90
1.90,1.90,1.91,1.88
1.92,1.92,1.92,1.92
1.89,1.86,1.90,1.86
1.84,1.84,1.89,1.83
1.83,1.83,1.83,1.82
1.83,1.83,1.83,1.83
1.84,1.82,1.85,1.82
1.82,1.82,1.82,1.82
1.83,1.82,1.84,1.82
1.79,1.84,1.85,1.78
1.78,1.68,1.78,1.65
1.76,1.66,1.80,1.66
1.68,1.65,1.71,1.65
1.69,1.67,1.69,1.62
1.62,1.62,1.62,1.62
1.60,1.64,1.65,1.58
1.60,1.60,1.60,1.60
1.58,1.48,1.58,1.42
1.45,1.43,1.48,1.41
1.43,1.37,1.43,1.30
1.37,1.37,1.38,1.34
1.49,1.49,1.49,1.49
1.43,1.46,1.54,1.43
1.67,1.54,1.78,1.50
1.57,1.54,1.57,1.53
1.54,1.50,1.55,1.50
1.55,1.52,1.55,1.47
1.54,1.50,1.54,1.48
1.70,1.60,1.70,1.60
1.57,1.55,1.57,1.55
1.60,1.53,1.60,1.53
1.64,1.55,1.67,1.55
1.47,1.47,1.50,1.47
1.50,1.49,1.54,1.49
1.45,1.46,1.46,1.45
1.53,1.45,1.53,1.45
1.45,1.47,1.50,1.45
1.50,1.41,1.54,1.41
1.54,1.65,1.65,1.42
1.60,1.67,1.68,1.49
1.63,1.51,1.63,1.48
1.51,1.57,1.59,1.51
1.60,1.59,1.60,1.51
1.55,1.55,1.55,1.55
1.55,1.51,1.58,1.51
1.55,1.55,1.55,1.46
1.56,1.50,1.56,1.48
1.48,1.55,1.55,1.45
1.45,1.45,1.45,1.45
1.50,1.43,1.50,1.41
1.55,1.44,1.55,1.43
1.53,1.44,1.53,1.44
1.44,1.44,1.56,1.43
1.49,1.46,1.54,1.41
1.46,1.44,1.48,1.41
1.44,1.41,1.50,1.41
1.42,1.35,1.52,1.35
1.42,1.37,1.44,1.37
1.37,1.36,1.37,1.36
1.30,1.39,1.39,1.27
1.30,1.35,1.47,1.28
1.47,1.35,1.47,1.35
1.35,1.35,1.35,1.35
1.35,1.41,1.41,1.29
1.41,1.42,1.48,1.41
1.37,1.33,1.38,1.33
1.38,1.43,1.45,1.38
1.43,1.42,1.43,1.39
1.43,1.44,1.44,1.40
1.44,1.36,1.44,1.36
1.36,1.38,1.43,1.36
1.43,1.39,1.46,1.39
1.55,1.46,1.55,1.40
1.48,1.40,1.48,1.40
1.45,1.47,1.50,1.43
1.42,1.40,1.44,1.40
1.45,1.41,1.45,1.40
1.40,1.38,1.43,1.38
1.41,1.40,1.41,1.39
1.43,1.42,1.50,1.38
1.42,1.38,1.45,1.34
1.43,1.39,1.43,1.39
1.46,1.41,1.46,1.41
1.47,1.42,1.47,1.40
1.52,1.49,1.52,1.49
1.46,1.40,1.46,1.39
1.43,1.49,1.49,1.41
1.49,1.40,1.53,1.40
1.45,1.46,1.51,1.45
1.44,1.43,1.44,1.40
1.41,1.41,1.45,1.39
1.48,1.39,1.49,1.39
1.40,1.43,1.51,1.40
1.51,1.52,1.53,1.46
1.51,1.65,1.98,1.51
1.65,1.57,1.65,1.52
1.56,1.82,1.84,1.47
1.84,1.60,1.84,1.60
1.65,1.69,1.69,1.54
1.69,1.65,1.70,1.54
1.69,1.65,1.69,1.62
1.55,1.63,1.63,1.55
1.64,1.56,1.65,1.55
1.56,1.51,1.56,1.48
1.51,1.51,1.51,1.51
1.52,1.53,1.53,1.51
1.51,1.52,1.52,1.51
1.53,1.53,1.54,1.53
1.53,1.53,1.53,1.53
1.53,1.55,1.55,1.53
1.56,1.55,1.56,1.48
1.55,1.50,1.55,1.50
1.52,1.54,1.55,1.52
1.48,1.45,1.52,1.45
1.45,1.49,1.51,1.45
1.48,1.54,1.54,1.46
1.47,1.48,1.48,1.47
1.52,1.52,1.52,1.52
1.47,1.54,1.54,1.46
1.54,1.69,1.82,1.54
1.64,1.62,1.66,1.61
1.69,1.68,1.69,1.62
1.75,1.61,1.78,1.61
1.62,1.57,1.62,1.57
1.61,1.56,1.65,1.54
1.59,1.47,1.62,1.46
1.51,1.47,1.53,1.47
1.53,1.55,1.55,1.52
1.50,1.55,1.56,1.50
1.56,1.51,1.56,1.51
1.54,1.44,1.66,1.44
1.50,1.45,1.50,1.44
1.43,1.43,1.48,1.43
1.49,1.43,1.49,1.43
1.44,1.48,1.48,1.42
1.48,1.48,1.48,1.48
1.47,1.46,1.49,1.46
1.42,1.46,1.46,1.42
1.45,1.42,1.48,1.42
1.46,1.48,1.48,1.44
1.46,1.61,1.75,1.43
1.61,1.54,1.68,1.52
1.67,1.60,1.67,1.57
1.55,1.54,1.62,1.53
1.56,1.55,1.61,1.49
1.62,1.58,1.62,1.54
1.55,1.48,1.59,1.43
1.47,1.48,1.55,1.43
1.51,1.43,1.51,1.43
1.46,1.40,1.51,1.38
1.40,1.44,1.44,1.38
1.43,1.45,1.45,1.41
1.43,1.42,1.43,1.40
1.52,1.41,1.52,1.41
1.42,1.42,1.45,1.42
1.42,1.42,1.42,1.42
1.41,1.40,1.41,1.40
1.43,1.41,1.45,1.41
1.41,1.41,1.41,1.41
1.43,1.38,1.43,1.38
1.47,1.53,1.60,1.39
1.46,1.40,1.48,1.38
1.40,1.35,1.40,1.35
1.39,1.38,1.40,1.35
1.38,1.39,1.47,1.38
1.39,1.43,1.45,1.35
1.39,1.37,1.45,1.37
1.40,1.37,1.42,1.37
1.37,1.40,1.62,1.37
1.35,1.36,1.36,1.35
1.38,1.39,1.52,1.36
1.39,1.37,1.39,1.37
1.37,1.40,1.40,1.35
1.40,1.39,1.60,1.38
1.41,1.39,1.42,1.39
1.43,1.43,1.43,1.40
1.43,1.50,1.55,1.43
1.43,1.43,1.70,1.43
1.43,1.44,1.44,1.41
1.45,1.48,1.48,1.44
1.39,1.51,1.51,1.39
1.45,1.51,1.51,1.45
1.45,1.45,1.45,1.45
1.41,1.41,1.41,1.41
1.45,1.45,1.46,1.45
1.47,1.45,1.47,1.45
1.46,1.40,1.49,1.37
1.46,1.46,1.46,1.46
1.42,1.41,1.43,1.41
1.41,1.48,1.60,1.41
1.47,1.47,1.47,1.47
1.51,1.47,1.51,1.47
1.41,1.50,1.50,1.41
1.43,1.41,1.43,1.41
1.39,1.45,1.45,1.38
1.44,1.44,1.44,1.44
1.42,1.40,1.42,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.40,1.40,1.40,1.40
1.43,1.47,1.47,1.43
1.47,1.47,1.47,1.47
1.48,1.48,1.49,1.48
1.51,1.50,1.52,1.50
1.55,1.53,1.56,1.52
1.55,1.55,1.55,1.55
1.57,1.57,1.57,1.55
1.58,1.49,1.62,1.43
1.57,1.59,1.60,1.57
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.58,1.58,1.58,1.46
1.58,1.62,1.62,1.58
1.59,1.59,1.59,1.59
1.57,1.67,1.68,1.52
1.60,1.60,1.60,1.58
1.61,1.61,1.61,1.61
1.61,1.61,1.62,1.61
1.61,1.62,1.63,1.61
1.61,1.59,1.61,1.58
1.59,1.59,1.59,1.59
1.52,1.52,1.57,1.52
1.52,1.50,1.53,1.50
1.54,1.58,1.58,1.51
1.57,1.56,1.57,1.56
1.56,1.56,1.56,1.56
1.54,1.47,1.54,1.47
1.46,1.49,1.52,1.43
1.51,1.46,1.51,1.43
1.46,1.45,1.46,1.38
1.43,1.43,1.45,1.38
1.45,1.49,1.49,1.42
1.49,1.50,1.57,1.49
1.46,1.46,1.50,1.43
1.45,1.41,1.45,1.40
1.42,1.43,1.43,1.42
1.41,1.39,1.42,1.32
1.38,1.33,1.38,1.33
1.32,1.27,1.37,1.23
1.31,1.40,1.54,1.31
1.42,1.35,1.54,1.35
1.36,1.36,1.40,1.36
1.36,1.35,1.36,1.35
1.35,1.35,1.35,1.35
1.36,1.35,1.36,1.35
1.34,1.33,1.36,1.33
1.33,1.34,1.40,1.33
1.42,1.36,1.42,1.33
1.36,1.41,1.41,1.36
1.41,1.41,1.41,1.41
1.37,1.41,1.41,1.36
1.31,1.33,1.33,1.31
1.40,1.36,1.44,1.31
1.35,1.30,1.38,1.30
1.30,1.31,1.31,1.30
1.36,1.36,1.36,1.36
1.34,1.32,1.34,1.22
1.25,1.25,1.25,1.25
1.30,1.28,1.34,1.28
1.26,1.32,1.33,1.26
1.33,1.30,1.33,1.30
1.33,1.30,1.33,1.30
1.30,1.32,1.32,1.30
1.30,1.27,1.30,1.26
1.34,1.32,1.34,1.30
1.26,1.29,1.29,1.26
1.34,1.40,1.47,1.30
1.45,1.48,1.48,1.45
1.48,1.48,1.48,1.48
1.50,1.32,1.52,1.28
1.32,1.36,1.52,1.32
1.36,1.36,1.36,1.36
1.38,1.43,1.43,1.38
1.39,1.38,1.39,1.38
1.36,1.36,1.36,1.36
1.35,1.35,1.35,1.35
1.32,1.32,1.32,1.31
1.30,1.36,1.36,1.30
1.37,1.35,1.37,1.35
1.36,1.35,1.37,1.35
1.30,1.30,1.30,1.29
1.30,1.21,1.32,1.21
1.27,1.32,1.32,1.27
1.34,1.36,1.36,1.34
1.36,1.38,1.38,1.32
1.38,1.45,1.45,1.38
1.38,1.40,1.42,1.38
1.40,1.37,1.40,1.37
1.37,1.37,1.37,1.37
1.40,1.40,1.40,1.40
1.35,1.30,1.35,1.29
1.29,1.30,1.32,1.29
1.29,1.31,1.31,1.29
1.30,1.38,1.38,1.30
1.37,1.32,1.38,1.30
1.30,1.36,1.36,1.30
1.36,1.42,1.43,1.36
1.40,1.43,1.43,1.29
1.43,1.43,1.43,1.43
1.36,1.35,1.36,1.35
1.40,1.40,1.40,1.39
1.36,1.36,1.36,1.36
1.37,1.46,1.46,1.37
1.48,1.47,1.48,1.47
1.37,1.37,1.37,1.37
1.37,1.32,1.37,1.32
1.33,1.34,1.34,1.33
1.49,1.49,1.49,1.49
1.45,1.39,1.45,1.39
1.37,1.35,1.40,1.35
1.34,1.32,1.37,1.32
1.32,1.29,1.32,1.29
1.28,1.31,1.31,1.28
1.31,1.31,1.31,1.31
1.31,1.31,1.31,1.31
1.32,1.34,1.34,1.30
1.30,1.28,1.30,1.26
1.26,1.27,1.27,1.26
1.28,1.30,1.32,1.28
1.30,1.30,1.30,1.27
1.30,1.30,1.30,1.30
1.30,1.30,1.30,1.30
1.35,1.35,1.43,1.35
1.37,1.37,1.37,1.37
1.30,1.28,1.32,1.26
1.26,1.37,1.39,1.26
1.26,1.24,1.32,1.21
1.24,1.24,1.24,1.24
1.24,1.21,1.24,1.21
1.24,1.15,1.24,1.15
1.13,1.32,1.37,1.13
1.20,1.20,1.30,1.20
1.25,1.26,1.29,1.20
1.25,1.34,1.36,1.25
1.32,1.30,1.35,1.30
1.27,1.27,1.27,1.22
1.29,1.23,1.34,1.23
1.32,1.32,1.32,1.30
1.30,1.32,1.32,1.30
1.25,1.25,1.25,1.25
1.26,1.09,1.26,1.03
1.05,1.14,1.14,1.05
1.10,1.15,1.15,1.10
1.09,1.11,1.12,1.09
1.03,1.07,1.07,1.03
1.15,1.08,1.15,1.07
1.07,1.07,1.07,1.07
1.08,2.23,2.23,1.06
1.55,1.48,1.55,1.42
1.52,1.48,1.55,1.41
1.47,1.47,1.49,1.40
1.45,1.50,1.50,1.36
1.50,1.36,1.50,1.36
1.38,1.44,1.44,1.35
1.44,1.45,1.45,1.44
1.46,1.50,1.50,1.45
1.45,1.45,1.45,1.45
1.45,1.45,1.45,1.45
1.50,1.55,1.55,1.40
1.55,1.55,1.55,1.55
1.48,1.49,1.55,1.48
1.50,1.42,1.50,1.42
1.43,1.35,1.43,1.35
1.35,1.35,1.35,1.35
1.43,1.28,1.43,1.22
1.25,1.23,1.25,1.21
1.33,1.23,1.33,1.23
1.24,1.28,1.28,1.20
1.20,1.27,1.27,1.20
1.23,1.27,1.27,1.23
1.26,1.26,1.26,1.26
1.22,1.18,1.22,1.18
1.20,1.18,1.20,1.18
1.17,1.41,1.41,1.17
1.44,1.36,1.44,1.36
1.38,1.39,1.42,1.36
1.37,1.47,1.50,1.37
1.42,1.42,1.42,1.42
1.47,1.47,1.47,1.47
1.43,1.37,1.49,1.36
1.37,1.37,1.37,1.37
1.35,1.36,1.37,1.35
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.36
1.36,1.36,1.36,1.35
1.40,1.36,1.44,1.36
1.37,1.34,1.37,1.34
1.34,1.34,1.34,1.34
1.34,1.34,1.34,1.34
1.30,1.34,1.34,1.30
1.34,1.34,1.34,1.34
1.33,1.33,1.33,1.33
1.34,1.34,1.34,1.34
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.31,1.30,1.31,1.30
1.30,1.26,1.30,1.26
1.26,1.26,1.26,1.26
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.24,1.19,1.24,1.19
1.17,1.17,1.17,1.17
1.20,1.29,1.29,1.20
1.30,1.30,1.30,1.30
1.30,1.30,1.30,1.30
1.25,1.18,1.25,1.18
1.21,1.20,1.21,1.18
1.15,1.05,1.15,1.05
1.05,1.08,1.14,1.05
1.07,1.07,1.07,1.07
1.03,1.05,1.05,1.02
1.05,1.06,1.11,0.90
0.98,1.03,1.06,0.98
1.03,1.02,1.03,0.97
0.94,1.04,1.05,0.94
1.09,1.10,1.11,1.05
1.10,1.15,1.15,1.10
1.15,1.15,1.15,1.10
1.20,1.18,1.22,1.10
1.17,1.20,1.20,1.17
1.11,1.17,1.17,1.11
1.17,1.14,1.18,1.14
1.08,1.08,1.08,0.98
1.08,1.08,1.08,1.08
1.03,1.03,1.05,1.02
1.03,1.03,1.03,1.03
0.94,0.98,0.98,0.94
1.02,1.04,1.04,1.01
1.09,1.10,1.10,1.09
1.09,1.09,1.09,1.09
1.14,1.10,1.14,1.10
1.11,1.10,1.11,1.10
1.13,1.10,1.15,1.10
1.10,1.10,1.10,1.10
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
1.03,1.14,1.14,1.03
1.14,1.14,1.14,1.14
1.12,1.12,1.12,1.12
1.12,1.12,1.12,1.12
1.01,0.99,1.01,0.98
1.02,1.02,1.02,1.02
1.02,1.02,1.02,1.02
1.02,1.02,1.04,1.02
0.99,0.98,0.99,0.98
0.99,0.99,1.00,0.99
1.00,1.00,1.00,1.00
0.93,0.93,0.93,0.93
0.92,0.94,0.94,0.92
0.94,0.95,1.00,0.94
0.95,0.95,0.95,0.95
1.12,1.08,1.19,1.08
1.08,1.08,1.08,1.08
1.10,1.03,1.10,1.01
1.14,1.15,1.15,1.14
1.02,1.01,1.11,1.01
1.05,1.02,1.14,1.02
1.04,1.01,1.04,1.01
1.01,1.01,1.01,1.01
1.05,1.05,1.05,1.05
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.04
1.04,1.04,1.04,1.01
1.07,1.01,1.07,1.01
1.04,1.04,1.04,1.04
1.04,1.01,1.04,1.01
0.94,0.94,0.95,0.94
1.00,1.00,1.00,0.99
1.00,1.00,1.00,1.00
0.95,0.97,1.00,0.95
0.97,1.00,1.00,0.97
1.00,0.96,1.00,0.96
1.00,0.99,1.00,0.97
1.00,0.97,1.01,0.97
0.97,0.97,0.97,0.97
0.95,0.97,0.97,0.95
0.97,0.97,0.97,0.97
0.96,0.97,0.99,0.90
0.97,0.97,0.99,0.92
0.97,0.97,0.97,0.97
0.96,1.00,1.01,0.93
1.00,1.01,1.01,1.00
1.01,1.05,1.05,1.00
1.07,1.07,1.10,1.07
1.08,1.07,1.10,1.07
1.07,1.07,1.07,1.07
1.07,1.07,1.10,1.07
1.00,1.00,1.00,1.00
1.07,1.07,1.07,1.07
1.04,1.03,1.05,1.03
1.03,1.00,1.03,0.95
1.00,1.00,1.00,0.97
0.96,0.96,0.96,0.96
0.96,0.96,0.96,0.96
1.00,1.00,1.03,0.96
1.00,0.99,1.00,0.99
0.99,1.00,1.00,0.99
1.00,1.00,1.00,0.99
1.00,1.00,1.03,1.00
1.03,1.05,1.05,1.03
1.07,0.96,1.07,0.96
0.96,0.96,0.96,0.96
1.00,1.05,1.05,1.00
1.02,0.97,1.02,0.96
0.97,0.97,0.97,0.97
1.07,1.06,1.07,1.06
0.99,0.96,1.03,0.96
0.96,0.99,0.99,0.96
0.99,0.99,0.99,0.99
0.97,1.00,1.00,0.96
0.95,0.96,1.02,0.95
0.96,0.96,0.96,0.96
0.95,0.99,0.99,0.95
0.99,0.99,0.99,0.99
0.99,0.96,0.99,0.95
0.99,0.99,0.99,0.99
0.95,1.00,1.00,0.95
0.98,0.98,0.98,0.98
1.00,1.00,1.06,1.00
1.00,1.00,1.00,1.00
0.98,0.99,1.00,0.98
1.01,1.04,1.06,1.01
1.04,1.06,1.06,1.04
1.06,1.06,1.08,1.05
1.06,1.06,1.06,1.06
1.06,1.06,1.06,1.06
1.06,1.01,1.08,1.00
1.00,0.99,1.05,0.98
0.99,0.99,0.99,0.99
0.98,0.99,0.99,0.98
1.04,1.04,1.04,1.04
1.02,0.98,1.02,0.98
1.03,0.98,1.06,0.98
1.00,1.04,1.05,1.00
0.99,0.99,0.99,0.99
1.06,1.03,1.06,1.03
1.09,1.09,1.09,1.09
1.09,1.05,1.09,1.05
1.08,1.08,1.08,1.08
1.08,1.06,1.08,1.05
0.99,1.00,1.00,0.99
1.00,1.00,1.00,1.00
1.00,0.99,1.00,0.99
1.03,1.03,1.03,1.03
0.99,0.99,0.99,0.99
1.02,1.02,1.02,0.98
1.00,0.98,1.00,0.97
0.95,1.05,1.60,0.90
0.99,0.93,1.05,0.85
0.90,0.91,0.95,0.88
0.94,0.98,1.00,0.94
0.99,0.99,0.99,0.96
0.93,1.00,1.00,0.93
1.00,1.00,1.00,0.97
0.99,0.98,1.00,0.98
0.97,1.06,1.08,0.85
1.05,1.16,1.16,1.00
1.15,1.10,1.15,1.03
1.07,1.05,1.07,1.05
1.04,1.16,1.16,1.04
1.10,0.95,1.10,0.95
0.95,0.98,0.98,0.95
1.05,1.04,1.05,1.04
1.02,1.04,1.04,1.02
1.02,0.97,1.03,0.95
1.00,0.96,1.00,0.95
0.96,0.92,1.01,0.92
0.93,1.01,1.03,0.93
1.00,1.05,1.06,1.00
1.01,1.07,1.10,1.01
1.02,1.02,1.06,0.95
1.02,0.98,1.06,0.98
0.98,0.98,1.02,0.98
1.00,0.98,1.00,0.98
0.98,0.98,0.99,0.98
0.97,0.97,0.98,0.95
1.00,1.00,1.03,0.93
1.00,1.01,1.01,1.00
1.00,0.95,1.04,0.94
1.00,0.99,1.00,0.93
1.00,0.96,1.00,0.93
0.99,0.99,0.99,0.99
1.00,1.00,1.00,1.00
0.99,0.92,0.99,0.91
0.98,0.97,0.99,0.92
0.99,0.92,1.00,0.92
0.92,0.99,0.99,0.92
1.00,1.00,1.00,0.90
0.97,0.99,0.99,0.97
0.98,0.99,0.99,0.98
0.99,1.00,1.00,0.99
1.00,0.91,1.00,0.91
0.97,0.96,0.98,0.96
0.98,0.98,0.98,0.98
0.98,1.00,1.00,0.95
1.03,1.03,1.04,1.03
1.03,1.03,1.06,1.03
1.05,1.06,1.06,1.03
1.03,1.04,1.06,1.03
1.04,1.02,1.06,1.02
1.07,1.04,1.07,1.04
1.01,1.01,1.01,1.01
1.01,1.04,1.04,1.01
1.04,1.02,1.04,1.02
1.02,1.01,1.02,1.00
1.03,1.03,1.03,1.03
1.06,1.06,1.06,1.06
1.02,1.02,1.02,1.02
1.06,1.05,1.08,1.03
1.05,1.06,1.06,1.00
1.05,1.05,1.06,1.05
1.05,1.07,1.07,1.00
1.02,1.08,1.09,0.99
1.08,1.05,1.08,1.03
1.04,1.00,1.04,1.00
1.02,1.06,1.06,1.02
1.07,1.05,1.07,1.00
1.02,1.05,1.05,0.99
1.00,1.02,1.02,1.00
1.02,1.02,1.02,1.02
1.01,0.99,1.01,0.99
1.07,1.06,1.07,1.05
0.99,0.99,0.99,0.99
0.99,0.99,0.99,0.99
1.04,0.99,1.04,0.99
1.00,0.99,1.00,0.99
1.01,0.98,1.01,0.98
0.98,0.98,0.98,0.98
1.00,0.98,1.00,0.98
0.99,1.00,1.00,0.97
1.00,1.00,1.00,1.00
0.98,1.00,1.00,0.98
1.00,1.00,1.00,1.00
1.00,1.00,1.00,0.98
0.99,1.02,1.02,0.98
1.01,1.01,1.01,0.98
0.98,0.98,1.05,0.96
0.96,0.98,0.99,0.96
0.96,0.97,1.00,0.95
0.97,1.00,1.00,0.97
1.01,1.02,1.02,1.01
1.02,1.03,1.03,1.02
1.00,1.01,1.04,1.00
1.01,1.01,1.02,1.01
1.04,1.01,1.08,1.00
1.05,1.05,1.05,1.05
1.03,1.05,1.05,1.00
1.01,1.02,1.09,1.01
