FOSL,Fossil Group,NASDAQ
102.94,100.12,104.20,99.09
98.87,97.96,99.38,97.02
99.03,100.27,100.73,98.23
101.33,101.05,102.59,100.31
101.95,103.65,103.80,101.95
102.71,103.31,104.37,102.71
103.52,105.08,105.48,103.17
104.63,106.05,107.04,104.63
104.92,105.24,106.33,104.72
105.99,106.82,107.53,105.09
107.05,106.76,108.00,106.24
107.93,109.07,109.27,107.59
109.06,108.92,109.39,107.67
110.02,111.28,111.60,109.75
111.01,109.51,111.94,108.46
109.52,108.07,110.16,106.14
108.92,108.23,109.36,107.33
108.40,107.66,109.38,107.26
108.13,110.39,111.63,108.13
110.72,111.79,112.23,108.55
113.38,112.89,113.84,111.93
113.60,112.92,113.95,112.73
113.73,112.12,114.14,111.60
111.55,113.26,113.69,110.91
112.10,112.54,113.35,111.52
111.91,111.61,112.99,110.13
111.98,111.96,112.29,110.60
112.95,109.90,113.15,109.75
110.99,114.09,115.00,110.99
113.94,114.32,114.89,112.67
110.70,107.42,111.48,107.11
123.00,126.55,129.25,121.40
124.13,121.14,125.42,120.51
121.25,121.53,123.18,120.20
121.32,120.60,122.05,119.29
119.44,120.19,122.16,119.38
120.24,122.66,122.81,118.95
122.08,120.90,123.06,120.64
120.19,118.51,120.38,117.60
118.41,117.16,118.43,116.72
117.48,115.04,117.82,114.65
115.64,116.47,117.54,115.26
116.00,116.29,117.78,115.85
116.66,117.82,118.60,116.66
118.00,117.15,118.95,115.34
117.42,116.06,118.03,115.90
115.28,113.98,116.77,113.31
114.16,114.77,115.46,112.98
114.49,115.98,117.27,114.49
115.99,116.14,117.40,115.79
117.56,114.18,117.99,113.69
114.37,115.85,116.80,113.90
115.56,114.50,115.75,112.81
114.60,112.25,115.49,112.04
112.02,113.38,113.50,111.55
114.54,115.29,115.42,112.84
115.34,116.08,117.00,115.05
115.61,116.20,117.00,114.74
116.56,116.21,116.99,114.95
117.25,115.02,117.98,114.90
115.00,114.81,115.85,114.41
114.33,116.27,116.61,113.16
117.00,118.48,119.37,116.73
118.85,118.59,119.16,117.50
118.08,117.50,118.60,116.10
117.49,118.00,118.82,117.49
117.00,116.24,117.97,115.93
116.44,116.12,117.44,115.73
116.00,116.46,117.72,115.31
115.49,116.24,116.30,114.77
116.26,117.27,118.12,116.26
117.00,119.35,119.41,116.25
118.78,117.87,119.64,116.00
117.55,119.89,120.28,117.42
118.45,118.71,120.40,118.39
118.85,115.69,120.06,114.82
115.86,115.21,116.24,113.14
117.01,119.38,119.51,116.43
118.68,118.89,119.48,118.02
118.17,120.25,120.46,117.58
120.13,116.82,120.45,116.23
117.90,119.40,119.66,116.86
118.15,119.11,120.64,118.15
119.62,121.75,121.78,119.36
122.29,121.14,122.68,120.34
121.92,124.21,124.99,121.88
125.97,125.79,127.58,125.15
125.96,126.58,128.28,125.76
127.15,126.25,127.30,125.21
126.37,125.73,126.37,124.72
125.70,127.81,127.83,125.36
128.07,127.24,128.91,126.82
126.90,126.94,128.47,125.57
127.45,128.66,128.77,126.38
128.77,130.20,131.15,128.26
131.30,134.02,134.35,130.00
132.12,128.46,134.99,126.42
129.17,125.57,129.17,124.69
125.15,127.91,128.40,124.72
127.35,127.32,128.89,126.01
127.20,126.08,127.38,125.43
126.00,129.14,129.15,125.71
129.61,128.92,129.68,127.88
129.61,129.56,129.79,128.14
128.85,128.41,129.63,127.72
127.85,127.48,129.63,127.41
128.05,125.76,129.19,125.11
126.93,127.29,127.54,126.16
128.31,126.26,128.31,125.30
126.77,125.47,127.76,124.66
126.10,126.99,127.80,126.10
127.54,126.25,127.61,125.64
126.87,127.27,127.89,125.86
126.50,125.14,127.25,124.86
124.43,124.47,125.43,123.34
123.33,122.84,125.35,120.88
122.40,124.06,124.43,121.66
125.79,123.38,126.21,123.08
124.09,122.30,124.38,121.97
121.67,123.19,124.16,120.45
122.99,121.19,123.82,120.98
118.19,120.55,122.74,118.19
121.46,121.61,122.37,121.04
122.16,121.18,123.90,120.61
120.91,120.72,121.35,119.35
120.90,120.49,121.43,117.87
120.19,118.81,120.65,118.61
119.17,118.85,119.22,117.50
120.47,119.93,121.37,119.34
119.64,120.02,120.68,119.60
120.36,121.59,122.27,120.32
120.72,120.12,121.95,119.36
120.46,120.30,122.38,119.38
120.74,119.94,120.74,119.51
116.63,118.37,119.94,116.63
118.84,121.22,121.52,118.53
121.42,120.02,121.99,119.89
120.38,119.91,121.03,119.03
119.29,118.11,119.94,117.84
118.10,119.32,120.00,117.04
116.96,118.01,119.21,116.67
118.83,114.58,120.49,114.49
116.00,117.42,118.88,115.86
117.63,117.50,118.58,116.17
116.80,116.06,117.31,113.89
116.29,115.09,117.30,114.90
116.36,115.43,116.97,114.02
115.48,115.42,115.86,114.17
113.79,113.62,115.70,112.73
113.07,113.28,114.20,112.20
113.41,114.71,115.19,112.75
114.81,114.46,115.25,112.88
113.36,112.75,114.79,111.95
112.81,115.25,116.57,112.81
110.85,111.83,113.81,110.76
111.73,108.02,111.82,106.91
115.71,114.57,118.36,113.63
112.97,112.25,114.48,111.99
112.62,115.11,115.71,111.72
115.89,115.91,116.91,114.83
115.71,115.00,116.17,114.51
115.50,116.96,117.93,113.91
122.88,121.06,125.00,120.46
120.34,121.47,122.15,118.63
121.18,120.82,122.00,120.31
120.88,121.00,121.89,120.21
121.20,119.15,121.45,118.96
119.77,119.35,120.40,118.85
120.75,119.66,120.97,118.81
119.50,119.44,120.94,118.99
119.52,118.31,120.38,117.76
118.52,119.43,120.23,117.79
119.13,117.34,120.02,116.80
117.00,114.91,118.19,114.73
113.50,113.09,114.15,112.38
114.06,113.50,114.44,112.80
113.67,114.53,114.69,112.60
115.06,116.60,117.04,114.31
117.52,116.78,118.80,116.50
116.37,116.54,117.24,115.36
116.27,115.00,116.74,114.65
114.66,115.37,115.62,113.62
115.55,113.14,116.31,112.31
112.73,112.43,113.83,112.25
113.00,112.84,114.08,112.36
113.29,118.04,118.07,111.76
118.85,120.23,120.79,117.43
119.65,119.01,120.23,118.72
120.41,119.42,120.41,118.42
118.99,116.77,119.49,116.60
117.67,116.80,118.21,116.22
118.14,116.80,118.95,116.59
116.70,115.67,117.31,115.44
116.00,116.94,117.95,116.00
117.87,116.57,117.87,115.95
116.96,118.33,118.57,116.93
118.61,117.94,119.35,117.29
118.50,117.55,119.05,116.97
118.10,114.35,118.69,114.23
114.29,109.28,114.80,109.25
109.58,109.48,110.59,108.76
110.00,108.73,110.31,108.31
108.88,107.49,110.06,106.51
106.45,106.86,107.73,105.90
107.91,107.14,108.68,106.19
107.52,106.97,108.40,105.38
107.59,106.50,108.36,106.27
106.69,109.42,109.91,106.67
108.90,107.34,109.42,107.15
107.98,109.34,109.71,107.35
109.51,108.28,109.51,108.13
108.66,108.74,109.49,107.05
108.64,106.99,108.83,106.68
106.85,106.37,107.90,104.25
106.37,106.80,107.96,106.20
106.83,106.65,107.22,105.69
106.72,107.54,108.27,106.59
108.03,108.00,109.47,107.04
107.67,108.56,109.10,106.89
108.46,108.43,109.19,108.17
108.53,107.74,108.93,105.87
109.71,110.04,112.42,108.95
109.81,110.57,110.67,108.74
114.11,112.08,114.12,111.31
111.91,111.45,112.98,111.20
104.00,100.00,104.50,99.98
99.32,100.87,101.00,98.53
100.70,101.90,102.21,100.01
101.44,102.32,102.67,101.44
101.70,100.96,102.02,100.86
101.24,100.84,101.52,100.30
100.76,101.10,101.37,100.46
101.00,101.72,102.20,101.00
101.94,102.01,102.91,101.39
101.89,103.19,103.73,101.20
103.23,104.04,104.55,102.97
103.74,104.76,105.22,102.63
104.88,105.63,105.75,103.84
105.29,105.39,105.63,104.75
104.81,105.82,106.22,103.94
104.49,106.31,106.33,103.57
106.47,106.92,107.17,106.27
107.12,107.10,107.54,106.45
106.93,106.36,107.00,106.05
106.21,105.66,107.03,104.85
105.73,105.12,106.59,104.50
105.72,106.44,106.48,105.19
105.97,104.97,106.21,104.67
104.28,107.14,107.74,104.05
106.83,106.81,107.23,106.08
107.02,106.03,107.43,104.86
106.40,105.60,106.54,105.58
105.70,105.19,105.84,104.97
104.88,104.28,106.62,104.21
102.48,103.98,105.13,102.48
104.07,103.69,104.76,102.95
103.53,105.21,105.26,102.91
105.19,104.52,105.81,103.61
104.42,105.00,106.03,104.42
105.26,105.49,106.14,105.05
105.55,107.90,108.08,105.55
107.65,106.06,107.86,105.90
106.17,104.89,106.77,104.51
105.46,105.54,106.02,104.90
104.12,103.03,104.41,102.68
102.94,102.67,103.23,102.15
103.51,102.16,103.63,101.93
102.23,100.64,102.48,100.25
100.94,101.02,102.92,99.54
100.58,99.52,101.65,99.28
99.76,100.20,100.47,99.18
99.81,99.76,100.38,99.45
100.18,100.03,101.72,99.87
99.82,100.96,101.19,99.72
101.50,102.57,103.25,101.12
102.25,100.98,104.50,100.85
100.88,100.72,101.65,100.16
100.84,99.87,101.48,99.80
100.57,99.77,101.29,98.98
99.37,98.00,100.44,97.92
98.13,97.68,98.75,97.57
97.50,98.59,99.10,97.29
97.98,100.20,101.24,97.98
99.58,102.10,102.25,99.51
102.57,100.49,103.48,100.24
100.47,104.37,104.51,100.45
104.32,103.21,104.33,102.70
102.80,102.25,104.29,101.47
99.75,96.55,101.93,95.25
96.60,97.40,97.41,95.76
97.88,97.02,98.23,95.94
97.31,97.94,98.49,97.31
98.16,98.86,99.26,98.16
99.19,99.57,99.99,98.46
99.68,100.00,100.47,99.24
99.65,102.54,102.98,99.65
102.54,102.72,102.99,102.24
102.98,102.50,103.58,102.29
102.71,102.28,102.71,102.13
101.88,100.69,102.07,100.20
100.99,101.29,101.45,99.95
101.29,101.91,102.17,100.82
102.10,101.23,102.30,101.18
101.26,103.28,103.53,101.26
103.01,103.46,103.56,101.96
103.65,105.13,105.48,103.65
104.84,102.92,105.24,101.36
102.89,102.51,103.89,101.97
101.93,102.79,103.89,101.93
103.01,103.00,103.81,102.43
103.46,100.32,103.46,99.69
100.52,100.14,100.52,99.01
99.82,98.43,100.07,98.03
98.84,98.56,98.99,98.17
99.02,97.32,99.28,97.08
97.13,95.98,97.13,94.97
95.82,95.91,97.22,95.44
96.27,96.23,96.28,95.25
96.36,96.06,97.26,95.64
96.24,96.63,97.59,95.80
95.56,95.94,96.14,95.21
95.80,93.90,96.17,93.74
93.11,92.76,93.54,91.84
93.66,95.18,95.81,93.53
95.94,97.68,98.36,95.69
97.71,97.02,98.21,96.30
96.50,95.90,97.82,95.81
95.66,97.42,97.66,95.05
97.65,96.76,97.74,96.13
96.75,96.70,97.96,96.41
96.37,95.98,97.49,94.91
97.31,99.12,101.39,97.27
97.84,98.41,99.09,95.68
96.41,98.10,98.96,96.39
98.72,96.99,99.48,96.98
96.37,98.11,98.14,95.67
99.23,101.01,101.01,98.40
101.01,99.66,101.56,99.62
100.82,99.45,101.90,99.11
99.30,100.76,101.03,98.41
100.61,100.46,100.94,99.44
100.04,101.11,101.66,99.75
100.86,100.51,101.28,99.78
100.52,100.14,100.80,99.83
101.29,101.66,102.00,100.53
101.54,102.88,103.43,101.54
102.10,99.88,102.10,98.68
100.25,100.75,101.56,99.80
101.05,102.72,102.74,100.65
102.51,103.02,103.70,102.14
102.67,103.22,104.23,102.08
104.16,103.75,104.80,102.75
111.05,112.48,115.20,109.83
112.40,109.81,112.40,109.45
108.20,108.32,108.72,105.91
108.14,107.42,108.28,106.88
107.25,108.02,108.81,107.19
108.16,107.43,108.43,107.00
107.19,109.37,109.85,106.73
110.58,109.37,110.77,109.24
109.81,111.07,111.11,109.62
111.44,110.59,112.23,110.47
110.51,110.16,110.82,109.72
110.68,111.72,112.39,110.28
111.72,109.97,111.72,109.19
109.57,108.87,111.11,108.74
108.91,109.81,110.00,108.22
109.63,109.51,110.42,109.03
109.63,109.48,110.19,108.89
109.02,107.93,109.35,107.41
106.65,107.53,107.83,105.81
106.97,107.45,108.13,106.89
108.19,107.77,109.24,107.51
107.29,106.92,108.25,106.83
107.51,106.44,107.98,105.70
106.03,105.42,107.25,105.40
106.16,106.55,107.29,105.31
108.20,107.99,108.20,106.45
107.99,107.13,108.12,106.30
107.69,108.70,108.74,106.65
108.90,109.98,111.50,108.83
110.39,109.78,110.74,109.29
110.27,110.41,111.10,110.27
110.21,111.71,112.00,110.06
111.22,111.44,112.02,110.83
112.18,110.74,112.74,110.66
111.04,110.33,112.06,109.23
110.05,108.67,110.05,107.98
109.17,107.26,109.26,106.41
103.62,104.93,106.52,103.42
105.28,104.01,106.18,103.76
104.15,103.36,104.78,102.65
103.29,102.82,104.61,102.23
103.33,102.49,104.61,101.94
101.87,101.30,102.47,100.94
100.79,98.59,101.40,97.97
98.21,97.74,99.00,97.36
96.75,97.98,98.80,96.30
98.00,99.09,99.98,97.70
99.12,100.95,101.34,99.00
100.57,99.37,100.91,99.14
99.11,99.19,99.35,98.34
98.58,100.27,100.66,97.43
101.21,99.83,101.21,99.70
100.53,99.99,101.78,99.18
99.05,97.80,100.52,97.60
97.71,98.40,98.74,96.78
98.93,102.99,103.13,98.47
101.99,98.98,101.99,97.43
96.95,97.12,97.98,95.43
97.12,96.32,98.04,96.01
94.74,96.28,96.95,94.31
96.61,97.23,97.33,95.91
96.87,97.73,98.13,96.29
98.27,98.74,98.95,97.19
99.24,98.44,99.47,97.33
97.59,99.32,99.77,97.59
84.25,83.69,84.98,79.85
83.77,84.91,85.36,83.60
84.89,85.14,85.36,84.20
84.81,86.08,86.09,84.65
86.38,85.36,86.38,84.99
85.22,85.37,86.16,84.61
85.41,85.33,85.78,84.96
85.16,86.01,86.24,85.03
85.67,86.62,87.60,85.67
86.30,85.50,86.64,85.30
85.79,85.10,85.94,84.65
85.16,85.67,86.27,84.28
84.01,81.13,84.01,80.57
81.10,80.68,81.20,80.20
80.01,80.90,81.74,79.71
81.06,80.24,81.37,80.04
80.40,80.43,80.98,80.10
80.53,80.18,80.93,79.50
80.35,80.43,80.78,79.91
79.93,81.42,81.51,79.93
81.15,82.42,82.60,80.89
82.79,82.53,83.01,81.58
82.75,83.20,83.47,82.54
83.19,84.09,84.75,83.06
83.95,82.80,84.36,82.79
83.12,81.89,83.42,81.74
81.60,81.10,82.09,81.00
81.00,81.76,82.00,80.90
81.90,82.17,82.39,81.83
82.52,82.45,83.41,82.17
82.32,82.39,82.45,81.19
82.18,83.37,83.77,82.16
82.78,84.23,84.72,82.78
84.37,85.11,86.02,84.08
85.73,84.68,85.81,84.19
84.44,84.96,85.09,84.25
85.05,85.36,85.71,84.41
84.63,81.89,84.63,81.70
82.00,81.08,82.05,80.77
81.14,83.08,83.65,80.93
83.23,83.80,84.38,82.01
83.00,82.45,83.66,82.22
82.64,81.53,83.35,81.40
81.77,81.81,82.57,81.00
81.88,82.49,82.57,81.19
82.03,83.32,83.93,81.73
83.14,83.75,84.65,83.02
84.22,82.01,84.60,81.82
81.67,83.80,83.99,81.36
83.50,84.20,84.87,83.10
83.90,83.98,84.68,83.30
84.55,85.03,85.45,83.66
85.03,85.45,86.25,84.92
85.52,86.46,86.50,85.12
84.03,80.63,84.08,76.40
79.65,79.65,80.28,78.87
80.22,79.62,80.99,79.44
79.74,80.11,80.28,79.55
80.21,79.37,80.22,79.03
79.02,77.69,79.37,76.69
78.00,77.87,78.09,76.71
77.98,77.44,78.26,76.96
77.56,77.85,78.18,77.28
77.50,77.65,78.16,77.15
77.83,78.47,78.76,77.41
78.48,78.52,79.15,77.95
78.61,78.42,79.25,78.34
78.16,75.67,78.20,75.63
70.97,70.77,71.99,68.55
70.42,71.90,72.10,70.25
71.96,71.01,72.00,70.81
71.19,71.85,72.07,70.87
71.63,72.07,72.41,71.43
72.62,71.97,72.85,71.72
71.70,72.42,72.52,71.35
72.22,72.06,72.48,71.64
71.70,71.76,72.31,71.40
71.99,70.99,72.33,70.97
71.39,71.45,72.12,71.00
71.70,71.00,72.24,70.78
70.96,71.17,71.40,70.56
70.78,70.68,71.40,70.26
70.70,71.50,72.11,70.70
71.47,71.46,71.73,70.87
71.67,71.39,71.75,71.26
71.08,71.78,72.28,70.91
72.35,72.37,72.56,71.68
72.14,73.20,73.51,72.14
72.79,72.81,73.32,72.64
73.05,72.41,73.22,72.41
72.50,71.79,72.86,71.71
71.52,69.43,71.52,69.42
69.97,69.36,70.09,69.09
69.70,70.03,70.15,68.81
70.73,71.78,72.32,70.06
71.00,70.14,71.60,69.94
70.38,69.79,70.86,68.84
69.49,69.39,70.46,69.02
70.08,68.56,70.49,68.56
69.31,69.08,69.59,68.72
69.49,71.41,71.72,69.49
71.72,70.50,71.98,70.46
70.12,70.15,70.46,69.78
70.64,70.38,70.64,69.30
70.16,69.39,70.17,69.16
69.52,69.07,69.88,68.93
69.07,69.98,70.42,69.07
69.25,70.06,70.87,69.25
69.94,67.99,70.03,67.38
68.13,67.96,68.45,67.40
67.65,67.39,67.86,67.08
67.66,67.67,68.03,66.87
67.44,68.55,68.68,67.08
68.56,68.98,69.27,67.67
69.20,68.75,69.42,68.19
69.21,64.49,69.27,64.19
64.44,64.00,65.20,63.64
64.05,64.01,64.82,63.38
64.52,64.30,64.81,63.40
64.20,64.27,65.03,63.97
64.17,64.52,65.16,64.15
64.14,62.11,64.18,61.33
57.00,60.67,62.80,56.96
60.97,61.38,61.91,59.92
61.66,61.41,61.92,60.90
61.40,62.42,62.63,60.82
62.60,62.24,62.72,61.65
62.25,62.01,62.57,61.57
62.30,60.60,62.40,60.59
60.27,60.44,60.96,59.50
58.65,59.17,60.33,56.01
60.59,57.82,60.98,57.66
58.89,58.56,59.70,57.40
59.39,61.14,61.18,58.82
60.75,61.60,62.38,60.55
61.30,61.58,62.08,61.00
60.00,59.69,61.38,59.06
60.37,60.58,60.69,59.37
60.68,61.06,61.74,60.44
60.14,59.74,61.12,59.45
61.01,61.21,61.37,60.03
62.05,59.49,62.13,59.34
59.28,59.30,60.04,58.86
59.12,58.75,59.13,57.95
58.83,58.03,58.85,57.70
58.30,58.40,58.71,57.87
58.50,60.20,60.30,58.41
59.82,59.16,60.62,59.00
58.46,58.74,58.90,58.38
58.97,58.68,59.70,58.50
58.50,58.54,59.07,57.90
58.78,57.20,58.95,57.01
56.93,57.43,57.74,56.27
57.74,56.95,58.13,56.48
56.54,56.00,56.75,55.70
55.83,56.16,56.51,55.51
56.75,55.88,57.99,55.27
55.71,54.31,56.14,53.88
53.72,55.38,55.50,53.05
54.48,55.51,55.61,53.59
55.67,55.01,55.67,54.40
55.06,55.51,56.24,54.85
55.58,57.89,58.14,55.20
57.88,57.18,58.18,56.59
57.50,56.26,57.61,56.18
55.64,55.46,56.46,55.14
55.70,55.55,56.55,55.14
55.72,55.25,55.78,54.29
55.19,54.93,55.50,54.14
54.78,54.93,55.47,54.31
55.07,55.55,55.77,54.72
55.68,54.14,55.82,54.06
54.19,54.54,55.22,54.08
54.62,52.00,54.96,51.76
51.85,52.32,52.56,51.62
52.26,52.93,53.06,51.58
53.00,53.61,54.07,52.56
53.62,53.01,53.82,52.36
53.12,54.41,54.58,53.02
54.31,55.12,55.58,53.95
55.34,54.91,55.78,54.79
54.65,53.88,54.65,52.54
54.12,55.54,56.54,53.75
55.48,55.12,55.48,54.11
55.16,53.70,55.48,53.49
53.33,54.30,54.43,53.13
54.43,52.04,54.78,51.83
51.21,51.01,52.73,50.34
37.21,32.39,37.99,32.22
32.82,31.85,33.65,30.65
32.15,34.57,35.09,31.59
34.95,35.39,35.49,33.84
35.09,35.75,36.35,35.00
35.90,36.79,37.01,35.51
36.80,37.07,37.28,36.09
36.60,38.81,38.91,36.24
38.51,38.82,39.12,38.26
38.83,39.07,39.79,38.79
38.60,38.47,38.88,37.96
38.75,38.93,39.05,38.34
38.42,38.26,38.98,37.66
38.30,38.85,39.26,36.50
38.69,38.53,39.00,38.07
38.37,38.58,39.00,36.78
38.03,37.24,38.78,36.82
36.73,37.19,38.48,36.73
37.50,37.91,39.14,37.39
37.38,36.98,37.76,36.84
37.36,37.19,38.82,36.72
37.25,37.81,38.32,37.25
37.87,38.14,38.83,37.75
38.32,37.80,38.32,37.50
35.50,36.76,36.91,35.03
36.77,36.61,37.58,36.23
36.64,36.95,37.19,36.26
37.03,38.45,38.52,36.92
38.33,37.54,38.43,37.26
37.33,36.69,37.61,36.12
37.16,37.08,37.84,36.82
37.07,37.13,37.63,36.87
37.15,36.56,37.64,36.50
35.50,34.29,35.78,33.66
34.52,33.38,34.53,32.83
32.84,32.60,33.73,32.52
32.10,32.07,33.07,31.46
32.33,29.91,32.49,29.90
30.33,30.65,30.82,29.98
31.53,30.62,31.96,30.38
30.69,29.72,31.01,29.53
29.87,30.10,30.47,28.83
29.08,30.55,30.75,28.81
31.06,28.91,31.06,28.26
28.44,30.45,30.77,28.29
30.63,31.37,32.16,30.13
31.80,30.69,32.31,30.27
30.55,30.26,31.19,30.03
30.57,31.36,31.44,30.41
31.21,31.27,32.00,31.03
31.71,31.45,32.23,31.12
31.68,32.60,32.62,31.68
32.19,32.75,33.25,31.39
33.75,32.79,34.84,32.20
32.81,33.82,34.06,32.07
33.30,34.41,34.57,33.18
34.10,34.62,34.83,33.84
34.14,34.05,35.23,33.02
33.66,33.67,34.10,33.09
33.15,33.30,33.54,32.30
32.75,32.54,33.17,31.87
32.81,33.34,33.52,31.84
33.86,34.46,35.14,33.50
39.25,44.30,45.69,39.00
44.04,44.75,45.44,42.66
43.99,44.33,44.54,42.50
44.34,45.93,46.31,44.32
46.17,46.03,46.98,45.76
45.44,45.96,46.32,44.97
46.21,46.41,46.53,45.21
46.52,47.04,47.25,45.77
46.90,46.91,47.54,46.61
47.36,47.49,48.00,46.43
47.50,49.23,49.27,47.30
49.13,50.37,51.25,49.00
50.23,51.18,51.93,50.07
50.58,50.91,51.76,50.47
50.59,49.19,50.82,48.93
49.73,49.09,49.73,48.05
49.05,48.94,49.59,48.21
49.43,49.73,50.57,49.21
49.09,49.57,49.86,48.98
49.23,46.85,49.38,46.59
44.86,44.62,44.91,43.53
45.09,45.35,46.06,44.47
45.73,45.37,46.09,44.82
45.78,45.87,46.27,45.43
45.74,45.16,45.79,44.31
44.71,43.59,44.95,43.56
43.31,43.95,44.04,42.88
43.87,44.15,44.56,43.29
43.91,43.66,43.96,42.40
43.68,44.05,44.24,43.00
44.05,44.42,44.64,43.86
43.88,42.47,44.11,41.97
42.61,41.67,43.04,41.56
41.43,40.64,41.44,40.59
40.79,40.55,41.06,39.75
40.19,39.24,40.41,38.65
39.48,38.50,39.80,38.34
38.77,38.75,39.45,38.61
38.96,39.18,39.60,38.50
39.48,42.12,42.47,39.28
42.00,41.51,42.19,40.79
41.25,40.59,41.57,40.50
40.59,40.88,41.18,40.20
41.16,41.24,41.65,40.78
41.54,42.74,43.19,41.27
42.77,42.17,43.17,42.14
42.44,42.84,43.79,42.39
42.61,41.69,42.78,41.54
41.71,42.65,42.70,41.56
42.37,42.03,42.78,41.58
41.93,40.57,42.14,40.39
40.63,40.50,41.07,39.21
40.76,39.38,40.91,38.70
39.36,41.18,41.39,38.65
40.89,40.19,41.45,39.56
40.26,39.58,40.60,39.27
39.48,39.72,40.11,38.97
39.57,39.42,40.00,38.90
39.27,40.10,40.34,39.27
27.13,28.44,29.69,26.51
28.45,28.25,28.80,27.76
27.80,27.26,28.47,27.09
27.24,26.92,27.30,26.61
26.99,27.27,28.48,26.62
27.16,26.62,27.31,26.42
26.46,26.90,27.35,26.44
26.85,27.22,27.51,26.76
27.18,27.19,27.78,27.17
27.00,26.89,27.40,26.75
27.07,28.12,28.28,26.92
28.14,27.56,28.30,27.30
27.45,27.71,27.73,27.17
27.80,27.87,27.96,27.52
28.09,27.96,28.09,27.19
27.88,28.45,28.56,27.88
28.34,27.92,28.34,27.49
27.91,28.39,28.53,27.57
28.23,29.34,29.42,28.08
29.49,29.38,29.84,29.10
29.06,28.67,29.27,28.24
28.28,28.05,28.52,27.88
27.52,26.87,27.71,26.83
26.98,27.01,27.17,26.49
27.03,28.73,29.40,26.75
28.54,28.83,28.87,27.76
28.69,29.63,30.30,28.48
30.05,30.69,31.76,30.05
30.81,31.29,31.61,30.52
31.23,30.58,31.74,30.53
30.75,30.57,31.00,30.12
29.35,27.81,29.61,27.71
27.63,26.24,27.76,26.03
26.43,26.52,27.00,26.07
26.94,28.00,28.49,26.77
28.07,28.53,28.54,27.35
28.39,29.43,29.81,28.39
29.08,27.46,29.16,27.08
27.23,28.02,28.13,26.79
27.99,28.27,28.82,27.87
28.65,29.57,29.92,28.33
29.96,30.45,30.68,29.89
30.68,31.60,31.87,30.58
31.56,30.83,31.66,30.32
31.01,30.67,31.40,30.36
30.59,28.66,30.59,28.39
28.69,29.07,29.32,28.41
29.06,29.16,30.16,29.02
29.31,29.51,29.70,29.09
29.61,29.62,30.43,29.51
29.45,29.42,29.93,28.63
29.41,30.17,30.27,29.30
29.78,30.80,30.97,29.78
30.92,31.23,31.63,30.78
30.92,31.28,31.35,30.44
31.23,31.60,31.76,30.61
31.73,31.57,31.99,31.14
31.47,30.04,31.56,29.98
29.20,29.97,30.06,28.90
29.81,29.54,30.50,29.44
29.94,30.55,30.82,29.83
30.60,30.74,31.59,30.53
30.67,30.36,31.48,30.15
32.80,30.57,33.05,30.03
30.95,31.95,32.52,30.95
31.84,31.62,32.24,31.35
31.55,31.99,32.23,31.42
31.84,31.77,32.29,31.67
31.77,31.47,31.85,30.93
31.55,31.53,32.00,31.31
31.55,31.80,32.00,31.46
31.78,31.41,31.84,31.06
31.47,31.73,32.11,31.47
31.69,30.09,31.69,29.97
29.78,30.06,30.23,29.44
30.12,29.50,30.56,29.12
29.72,29.45,29.80,29.27
29.28,28.59,29.54,28.38
28.64,28.56,29.08,28.14
28.53,28.15,28.94,27.57
28.42,28.13,28.59,28.01
28.20,27.96,28.20,27.56
28.04,28.63,28.66,27.74
28.41,28.15,28.61,28.00
28.00,27.16,28.13,27.16
27.06,27.71,27.74,26.64
27.32,27.16,27.58,26.56
27.13,26.67,27.32,26.30
26.51,27.00,27.04,26.32
26.81,26.81,27.04,26.46
26.99,27.34,27.77,26.99
27.64,27.93,28.15,27.48
27.93,29.18,29.23,27.88
29.37,30.14,30.81,29.23
29.98,30.35,30.63,29.72
30.10,28.77,30.30,28.74
28.72,28.75,29.00,28.33
28.93,28.30,29.01,28.04
28.36,27.58,28.69,27.56
27.93,27.77,27.94,27.42
27.60,27.50,27.91,27.44
27.90,27.83,28.04,27.54
27.96,29.07,29.14,27.96
28.93,29.05,29.07,28.10
29.07,28.66,29.28,28.48
28.86,29.81,30.07,28.71
29.81,28.98,29.87,28.85
28.90,28.91,29.27,28.58
28.85,28.07,28.87,27.90
28.37,28.55,28.75,28.10
28.54,27.74,28.71,27.72
28.22,28.02,28.22,27.56
28.19,28.62,28.74,27.91
28.57,28.55,28.93,28.10
28.18,28.40,28.51,27.95
28.90,29.18,29.74,28.60
28.98,28.75,29.90,28.54
28.58,29.11,29.52,28.58
28.54,26.58,28.94,26.48
26.63,26.49,26.93,25.93
27.20,27.27,27.86,27.03
27.42,26.27,27.60,25.78
26.11,25.74,26.35,25.54
25.81,24.71,25.99,24.26
23.29,25.58,27.00,23.10
26.26,26.92,27.21,25.81
26.94,27.20,27.43,26.25
26.61,28.07,28.24,25.66
28.70,31.19,31.35,28.65
31.30,31.74,31.95,31.14
32.11,33.72,33.97,31.92
33.77,32.92,33.81,32.19
34.80,35.70,36.65,34.30
35.82,34.85,36.02,34.76
34.79,34.33,34.98,33.63
35.26,35.24,36.08,35.08
35.64,36.28,36.48,35.29
36.03,36.61,36.87,35.82
36.76,35.96,36.79,35.87
35.50,34.88,35.70,34.59
35.08,34.84,35.21,34.38
34.91,33.42,35.01,33.41
33.53,33.10,34.32,32.80
33.01,32.69,33.85,32.58
33.02,34.01,34.46,32.93
34.25,33.84,34.46,33.33
