UMDD,UltraPro MidCap400,NASDAQ
57.93,57.51,58.63,56.10
57.81,56.00,57.81,53.94
57.97,57.66,58.00,55.82
59.25,58.99,62.30,58.15
60.24,61.56,61.75,60.10
61.26,61.10,61.99,60.54
61.82,63.11,64.13,61.80
64.05,62.71,64.37,62.02
61.60,62.91,63.06,61.46
64.47,65.32,65.43,62.80
65.91,65.56,66.49,65.45
65.75,67.71,68.05,65.75
67.62,67.69,68.17,66.80
69.72,70.54,70.61,69.37
70.59,71.07,71.34,70.40
71.37,71.90,72.02,70.98
72.08,70.36,72.20,70.24
70.87,71.11,71.51,70.87
71.73,73.00,73.32,71.73
72.92,73.35,73.61,72.02
73.36,74.19,74.60,73.20
75.00,74.36,75.00,73.75
75.00,72.54,75.02,72.16
72.00,73.42,73.42,71.72
71.93,72.24,72.41,71.05
72.17,71.33,72.62,70.85
72.06,72.12,72.60,71.48
72.97,73.18,74.51,72.46
74.98,77.84,78.02,74.86
76.74,76.80,76.88,75.90
76.47,76.66,76.82,75.98
76.53,74.30,76.53,73.75
73.51,72.60,73.86,72.14
73.59,73.79,74.10,72.95
74.17,74.07,74.17,73.25
72.62,74.42,74.64,72.62
74.34,74.13,74.34,72.80
74.00,72.71,74.00,72.70
71.25,69.19,71.25,68.42
68.44,68.15,69.57,68.00
67.80,66.99,68.69,66.90
67.00,69.27,69.61,66.95
68.43,67.82,69.62,67.13
68.15,69.87,70.50,68.15
70.36,70.23,70.36,69.00
70.50,70.32,71.35,70.08
68.00,66.04,68.40,65.99
65.72,66.51,67.18,65.72
66.38,67.36,68.20,66.37
67.49,64.45,67.49,64.29
66.80,64.08,67.39,62.49
64.25,66.15,66.30,64.25
66.50,66.59,67.11,66.50
67.34,67.65,68.10,64.93
67.50,70.09,70.09,67.50
71.22,72.10,72.10,70.84
72.02,72.03,72.24,71.29
72.50,71.71,72.83,71.35
72.07,72.17,72.21,71.66
74.32,73.03,74.67,73.01
74.34,75.00,75.00,74.06
74.98,77.01,77.37,73.48
77.87,76.77,77.95,76.41
77.12,75.43,77.12,74.88
75.00,74.04,75.00,72.88
74.00,73.98,75.56,73.18
74.25,74.41,75.61,73.98
76.09,75.73,76.30,74.95
74.36,74.79,75.34,74.25
72.67,74.89,74.92,72.20
74.42,78.15,78.63,74.42
76.80,77.41,77.71,75.51
76.52,75.40,76.52,73.88
75.53,76.76,77.24,75.40
74.83,74.41,75.82,74.05
74.50,71.54,74.57,71.40
71.66,70.99,72.01,70.14
72.00,75.71,75.71,72.00
75.16,77.80,77.80,75.10
76.50,78.35,78.54,76.20
78.35,76.37,78.35,75.81
78.13,79.24,79.24,77.66
78.40,81.01,81.28,78.00
82.00,83.14,83.24,81.35
83.34,83.16,83.38,82.61
84.00,84.49,85.35,83.29
83.06,82.81,83.06,81.49
83.00,83.22,83.60,82.56
83.59,84.01,84.01,82.76
84.25,83.77,84.25,82.87
84.46,85.00,85.00,83.25
85.26,83.20,85.29,82.50
82.97,82.65,84.46,82.16
83.08,83.18,83.97,81.27
83.81,85.02,85.02,83.18
84.07,83.13,84.10,82.45
84.34,83.10,84.82,82.71
84.23,78.61,84.23,78.59
78.62,82.03,82.09,78.62
82.36,83.13,83.41,81.74
82.88,82.74,82.92,81.72
81.91,85.26,85.30,81.91
85.50,86.39,86.55,84.97
86.91,87.15,87.17,86.10
87.67,85.26,87.76,84.82
84.74,83.44,85.50,82.98
84.01,82.82,84.42,82.03
83.84,86.18,86.18,83.84
86.04,86.52,86.72,85.50
86.72,85.99,87.13,85.63
85.95,86.13,86.70,85.50
86.18,86.58,86.77,85.64
87.11,85.72,87.11,85.72
85.43,85.62,87.90,84.25
84.92,84.76,86.60,83.71
83.90,84.42,85.59,82.18
84.34,84.74,84.74,83.36
87.06,86.73,87.78,86.13
87.51,86.98,88.00,86.75
86.47,86.27,88.00,86.27
86.20,82.20,86.20,81.90
82.10,82.13,82.83,81.42
83.00,83.01,83.85,81.89
84.20,84.83,85.35,84.10
84.42,84.83,85.11,83.75
85.16,87.75,87.75,83.00
87.24,85.74,87.24,85.50
86.21,88.64,88.80,86.18
90.00,90.76,90.85,89.35
90.65,91.90,92.00,90.65
93.13,92.02,93.41,92.00
92.30,92.18,92.92,91.97
91.79,92.68,93.13,91.79
93.34,93.48,94.00,93.11
92.77,90.57,92.77,89.82
91.20,91.75,92.11,90.72
92.39,89.93,92.86,89.79
91.06,92.44,92.62,90.58
92.15,92.65,93.00,90.86
93.30,92.91,93.93,91.66
93.00,94.50,94.78,92.97
94.01,90.74,94.57,90.05
91.84,94.13,94.36,91.24
94.86,95.82,95.88,94.68
95.21,95.37,95.50,95.07
95.05,94.46,95.62,94.46
96.40,95.43,96.40,94.30
95.54,96.90,97.00,95.52
95.54,94.41,95.76,93.24
92.98,87.57,94.37,87.27
87.64,84.93,87.91,83.75
85.50,86.98,87.55,85.50
85.92,84.56,87.02,84.26
84.25,88.24,88.64,84.25
85.83,86.83,88.50,83.61
86.41,77.33,86.41,77.33
78.72,80.59,80.62,77.75
79.18,79.67,80.21,77.27
80.89,82.91,83.01,80.89
83.97,85.66,85.70,83.60
85.73,86.09,86.28,84.85
86.75,88.72,89.31,86.37
89.83,89.96,91.14,89.56
88.02,92.39,92.57,88.02
91.95,93.41,93.54,91.19
94.00,95.08,95.32,93.04
94.77,93.15,96.08,92.91
93.28,95.10,95.42,92.77
95.54,95.43,96.35,95.00
96.11,96.78,98.68,95.52
96.37,96.21,97.54,95.50
96.96,97.83,98.86,96.50
97.68,98.76,98.77,96.07
98.89,99.41,101.13,98.00
96.18,97.42,98.57,95.34
100.78,102.46,107.91,99.13
102.62,101.65,102.62,101.30
102.13,101.87,102.82,101.81
103.97,102.43,104.00,101.00
101.89,100.73,102.34,99.76
101.04,99.07,101.76,98.49
97.76,99.21,99.29,96.25
99.97,96.24,100.77,95.50
95.80,96.76,98.07,95.80
99.25,99.29,100.49,98.49
99.84,102.19,102.19,99.60
102.19,99.89,102.38,98.82
99.62,100.92,100.94,98.23
101.99,100.38,103.46,100.34
102.28,98.18,102.49,96.43
100.22,98.67,101.04,97.31
100.20,94.88,100.41,94.86
95.00,94.32,95.43,93.18
94.84,95.78,97.78,94.84
97.70,100.16,100.48,97.02
101.00,102.62,102.75,100.58
103.15,103.57,103.92,102.63
104.00,102.31,104.19,101.63
104.70,97.56,104.70,97.11
96.59,92.71,97.51,91.71
92.04,94.12,94.59,91.02
95.27,97.01,97.01,94.01
97.16,90.66,97.16,89.78
88.87,87.47,90.51,86.74
90.00,88.48,90.00,86.51
89.35,90.16,90.67,86.10
92.00,93.18,93.29,91.24
93.03,93.79,94.50,93.01
94.10,94.56,94.69,93.11
96.22,96.77,97.49,94.06
96.79,96.22,97.55,96.09
96.96,96.29,97.25,94.16
94.77,92.97,95.34,92.60
93.04,92.04,94.65,88.87
92.80,93.21,94.00,92.80
92.00,94.75,94.75,91.74
94.25,95.20,96.85,93.79
96.50,96.01,98.00,95.75
94.32,95.95,96.68,92.97
94.00,93.78,96.00,93.78
94.57,95.25,95.25,91.94
94.24,93.65,97.21,93.32
93.57,94.40,94.40,92.00
95.17,98.69,98.96,95.17
98.89,97.35,99.67,97.29
96.00,94.98,96.78,94.61
93.28,92.64,93.69,89.63
91.94,94.00,94.00,91.50
93.79,95.59,96.00,93.79
94.50,92.47,94.57,91.90
94.00,93.95,94.51,92.50
94.34,95.68,96.67,94.10
95.88,97.50,97.67,95.42
98.49,99.46,100.17,98.49
99.46,98.66,99.46,97.51
99.40,100.05,100.08,99.20
99.94,99.43,100.46,98.90
99.72,100.37,100.41,98.00
100.06,100.33,100.37,99.95
99.63,101.74,101.77,99.58
102.55,104.85,105.00,101.11
105.59,106.65,107.28,105.40
106.88,107.81,108.75,106.82
106.51,106.73,107.49,105.76
104.00,105.74,106.01,104.00
105.43,104.20,105.43,103.43
104.42,105.05,105.39,103.26
104.60,105.01,105.51,103.96
104.69,107.80,109.00,104.47
107.36,109.17,109.18,106.84
109.36,108.59,109.80,108.32
109.86,110.29,110.40,109.33
111.00,110.08,111.25,109.54
109.56,107.43,111.78,107.34
107.21,109.53,109.53,107.21
109.42,108.53,109.50,106.60
107.82,110.39,110.70,107.82
110.59,112.21,112.21,109.75
113.90,114.83,116.34,113.39
114.83,112.87,114.97,112.52
114.08,114.58,114.87,114.08
114.04,111.34,114.04,111.33
111.00,108.87,111.05,107.77
110.16,109.59,110.23,108.74
105.34,107.44,108.50,104.28
107.36,106.97,107.52,106.00
109.56,108.31,109.56,108.00
108.74,107.25,109.37,105.60
108.54,106.66,108.54,105.69
105.64,103.35,106.75,103.28
104.92,107.13,107.21,104.80
105.59,106.01,106.51,104.51
107.84,107.59,108.64,107.37
107.60,107.21,107.75,106.94
107.69,107.67,108.61,107.50
106.00,105.51,107.19,105.18
105.34,104.94,105.47,103.02
105.68,103.53,106.54,103.48
104.53,104.05,105.64,102.96
101.75,97.63,102.10,97.63
96.88,97.19,98.25,94.62
98.01,98.71,98.91,95.33
97.42,97.25,99.21,95.96
96.22,97.63,98.75,96.22
98.80,96.54,99.22,96.02
96.92,99.50,99.61,96.70
101.50,100.94,102.64,100.84
100.28,99.83,101.70,99.03
101.27,102.42,102.72,100.58
102.83,103.54,103.79,102.70
104.97,103.12,105.20,101.16
105.60,107.05,107.05,104.81
107.48,108.95,108.98,107.48
108.29,109.73,110.07,107.88
110.02,110.32,110.72,108.50
109.67,109.96,110.66,109.43
111.68,110.92,112.00,110.89
111.76,112.27,112.76,111.58
112.41,111.79,112.41,111.50
110.97,111.29,111.82,109.75
112.00,112.92,113.16,111.20
113.50,114.25,115.24,112.92
115.54,113.29,115.72,112.86
113.80,112.20,114.98,111.37
112.20,113.55,113.55,110.85
113.26,113.17,114.12,111.86
113.15,110.47,113.15,110.47
110.88,111.04,111.43,108.93
109.70,112.59,112.60,109.64
111.00,109.29,111.11,109.00
109.77,108.03,109.77,107.24
107.77,109.93,110.61,107.51
111.25,109.61,111.36,108.53
110.99,110.64,110.99,110.36
111.50,108.63,112.00,108.00
107.71,104.19,108.19,103.84
103.32,101.77,104.14,101.76
101.24,103.15,103.51,101.24
101.91,98.88,102.28,98.00
100.00,101.05,101.39,98.98
98.00,100.53,100.69,97.97
100.53,97.78,100.53,97.78
97.05,93.75,97.33,93.00
93.66,94.55,95.17,90.67
96.00,96.45,97.23,95.04
97.97,95.44,97.97,94.95
93.87,91.33,94.93,91.30
91.41,95.21,95.30,89.44
94.16,88.46,94.45,88.46
88.26,83.99,89.01,83.92
84.29,80.54,85.08,80.54
82.58,82.97,85.69,82.00
79.59,82.71,84.09,77.60
77.52,85.25,85.77,77.52
88.50,87.27,88.54,86.63
86.52,89.88,89.90,86.52
91.90,96.19,96.39,91.36
96.90,93.21,97.40,93.14
95.93,97.31,98.63,95.49
97.67,98.48,98.48,96.08
97.03,98.23,98.23,95.76
99.56,103.14,103.24,98.89
103.74,102.83,104.75,101.00
101.77,103.60,104.32,100.71
106.70,107.28,107.65,105.01
108.10,107.91,109.28,107.00
107.14,106.48,107.76,105.62
108.75,107.71,108.85,106.68
107.80,109.92,109.94,107.54
109.52,110.10,110.42,108.73
110.71,111.19,111.63,110.41
110.99,111.19,111.50,110.54
109.67,111.87,112.05,109.67
111.96,110.42,112.69,109.59
110.28,110.09,111.55,109.82
109.01,109.83,110.25,109.01
110.16,111.58,112.61,110.16
111.15,110.18,111.15,108.38
108.91,111.96,111.96,108.91
115.91,113.34,115.99,113.12
114.30,115.68,115.72,114.22
116.00,115.77,117.05,114.89
115.86,115.83,115.93,115.47
114.35,112.75,115.25,112.75
112.00,108.70,112.10,108.68
108.82,110.73,111.41,108.82
112.00,113.62,113.85,111.84
113.09,112.97,113.09,111.48
113.06,113.36,114.00,112.94
112.85,110.82,115.00,110.00
108.03,112.78,112.81,107.70
112.23,106.33,112.23,106.00
107.81,108.27,111.12,107.50
105.89,103.99,106.72,103.78
105.21,101.45,105.43,100.38
100.03,100.76,105.03,99.22
101.97,107.69,107.93,101.53
110.92,112.99,114.00,109.86
113.66,114.32,115.00,112.28
113.52,115.75,115.76,113.52
116.84,116.83,117.80,116.18
117.90,117.35,118.18,116.52
118.24,118.21,119.66,118.21
118.14,120.19,120.88,117.00
119.89,118.64,119.97,118.64
119.40,115.10,120.38,115.02
117.00,114.56,117.30,112.22
112.32,109.33,113.37,108.60
109.78,105.58,109.78,104.00
108.13,109.80,109.80,107.09
112.03,115.03,115.33,111.43
115.54,112.00,115.54,111.00
112.52,110.17,113.67,108.79
112.55,109.98,116.11,106.96
105.80,108.54,108.74,105.00
109.95,105.06,109.95,105.00
104.08,109.46,109.86,104.08
110.27,108.53,110.67,106.24
107.65,110.71,111.00,107.62
112.92,116.94,116.94,110.71
116.57,115.13,116.97,115.11
115.12,119.14,119.14,113.80
114.71,116.59,118.11,114.01
118.88,112.42,119.29,112.00
112.48,115.15,115.23,110.25
112.68,110.31,113.65,110.00
112.07,113.07,113.07,106.80
114.28,119.20,119.25,114.28
117.79,117.56,119.49,115.18
119.03,121.24,121.39,118.71
121.73,120.01,122.00,118.78
118.88,118.12,120.08,117.75
120.18,120.66,121.04,118.60
119.95,120.88,121.65,119.52
122.06,124.45,124.55,122.06
124.42,126.31,126.49,124.42
127.01,126.44,127.01,125.96
125.70,127.83,127.83,125.70
126.26,127.15,127.86,126.00
126.78,130.15,130.15,124.86
129.96,129.33,130.62,128.12
129.72,130.13,130.55,129.00
129.68,129.30,130.88,129.28
130.03,129.35,130.03,128.59
128.70,127.49,129.06,127.49
128.76,130.31,130.31,128.39
129.26,128.40,129.26,126.87
125.31,126.77,126.81,125.00
126.65,127.45,127.76,126.00
125.92,122.39,125.93,121.89
123.37,124.14,124.39,123.20
120.79,119.21,120.90,119.10
119.00,121.74,121.77,119.00
123.03,125.98,126.33,123.03
124.66,123.53,124.66,121.47
125.55,127.92,128.03,125.20
127.13,128.50,128.72,126.94
127.37,132.57,133.99,127.17
132.00,131.66,132.09,130.49
133.46,135.51,136.25,132.63
135.64,135.50,136.57,135.50
133.81,133.67,135.21,133.67
133.55,126.86,134.00,126.86
124.98,126.32,126.79,124.20
126.58,127.68,127.97,125.99
130.67,133.17,133.67,130.62
131.54,132.01,132.76,130.75
130.63,130.27,130.63,127.94
130.07,131.99,132.93,130.07
129.70,135.16,135.28,129.62
135.04,131.72,135.04,131.72
132.30,133.70,134.25,131.63
131.65,133.65,133.65,131.38
134.18,134.46,135.20,133.93
133.71,133.61,135.54,133.61
132.28,133.58,133.73,130.76
134.90,135.38,136.75,134.90
134.19,134.81,135.33,133.40
134.12,129.41,134.12,128.07
131.90,132.73,133.50,131.72
133.87,132.74,135.14,132.30
133.35,133.83,133.83,130.79
133.78,136.52,136.62,133.78
136.23,134.10,136.23,134.10
135.22,130.76,135.33,130.62
129.75,132.34,132.51,128.09
130.40,130.06,131.28,128.94
128.85,125.52,129.28,124.52
126.71,128.67,129.25,126.71
130.42,130.25,131.56,130.25
128.72,125.27,128.72,124.76
127.00,125.33,127.00,123.73
125.19,126.77,127.40,124.69
129.86,129.94,131.28,129.84
129.30,130.01,130.87,128.50
126.74,128.98,129.28,126.74
130.80,129.49,130.80,129.34
131.01,133.71,133.71,131.01
134.04,133.37,134.04,132.00
132.69,136.55,136.82,132.46
136.99,135.80,136.99,135.76
68.19,68.34,68.54,67.46
67.50,68.08,68.61,67.50
67.90,68.00,68.34,67.63
67.11,65.85,67.11,65.50
66.24,67.63,67.68,65.80
66.49,67.07,67.07,66.49
66.21,65.77,66.76,65.34
66.18,66.12,66.77,64.91
65.20,66.29,66.66,65.14
66.84,67.24,68.01,66.74
65.71,65.38,66.84,65.26
66.03,66.17,66.17,64.01
66.21,64.77,66.21,64.77
65.09,64.37,65.09,63.88
66.05,66.52,66.93,65.96
67.31,67.72,67.72,67.00
66.85,66.72,67.01,66.70
65.43,65.51,65.85,64.09
66.38,66.89,67.06,66.38
67.75,66.81,67.75,66.07
67.46,68.39,69.08,67.42
68.46,67.84,68.76,67.84
68.67,68.94,69.20,68.63
69.20,69.09,69.30,68.72
68.94,67.10,68.94,67.07
67.62,66.55,67.62,66.16
66.82,66.90,67.07,66.20
65.31,62.53,65.82,62.53
63.78,63.02,63.80,62.53
64.25,63.79,64.51,62.70
64.10,63.45,64.23,62.80
62.71,62.63,63.35,61.92
62.91,63.64,63.66,60.35
61.95,60.91,62.35,60.30
63.05,61.07,63.05,61.00
62.79,62.95,63.15,62.68
63.58,64.71,64.75,63.58
64.86,65.49,65.74,64.86
65.99,64.36,65.99,64.27
65.50,65.14,65.84,64.69
64.62,63.54,64.62,63.26
63.53,63.54,63.88,63.01
64.04,62.12,64.06,62.12
61.85,62.48,62.68,61.85
63.25,61.41,63.25,61.24
60.93,59.67,61.72,59.64
59.10,58.24,59.10,58.01
59.23,60.13,60.18,57.81
60.12,62.26,62.41,60.12
62.12,62.60,62.72,61.21
63.29,62.88,63.69,62.77
63.10,62.26,63.10,61.48
63.23,62.20,63.31,61.83
62.73,63.04,64.31,62.71
62.34,61.30,62.41,60.33
60.64,61.06,61.06,60.25
62.69,63.90,63.90,62.59
63.26,61.95,63.26,61.40
60.15,61.53,61.57,59.00
61.90,61.49,62.22,61.00
61.77,62.75,62.75,61.24
62.55,64.46,64.46,61.74
64.17,63.38,64.17,63.31
62.48,61.58,62.71,60.66
59.80,58.19,60.02,57.88
55.81,53.15,56.40,53.15
45.20,46.85,51.50,37.49
50.45,45.36,51.01,45.25
47.51,48.79,49.01,45.98
49.77,52.42,52.68,49.77
52.42,53.07,53.13,52.00
52.46,52.03,53.00,51.98
49.01,47.59,49.82,47.34
49.50,49.71,49.71,48.00
50.17,50.48,51.72,50.13
48.87,49.05,49.27,48.45
50.59,52.30,52.30,50.54
53.66,51.48,53.69,51.15
50.42,50.60,52.00,50.29
50.42,51.65,51.65,50.00
52.07,50.88,52.16,50.87
51.40,52.64,52.76,51.04
52.60,54.19,54.21,52.60
53.82,54.52,56.17,53.79
52.64,51.38,52.64,50.00
51.84,52.00,53.91,51.84
50.03,49.98,50.94,49.34
50.39,49.70,50.72,49.70
49.03,48.90,49.16,47.50
50.09,48.70,50.09,48.48
48.09,45.05,48.09,44.56
45.23,44.93,45.24,44.21
46.48,46.78,46.78,45.40
46.69,46.33,46.69,45.13
45.00,48.24,48.24,44.64
50.37,51.21,51.27,50.15
51.28,50.49,51.55,50.27
51.42,52.52,52.52,51.29
52.32,54.13,54.43,52.32
54.70,54.48,54.80,53.82
53.96,54.25,54.48,53.96
53.54,52.75,54.80,52.75
53.22,51.90,53.22,51.70
52.24,53.39,53.39,51.00
53.62,53.48,53.63,52.88
53.96,53.89,53.98,53.37
53.64,54.04,54.78,53.64
54.39,52.14,54.41,52.10
52.98,53.23,53.56,52.98
54.76,54.01,54.78,53.05
54.00,53.78,54.00,53.39
52.88,52.42,52.92,51.73
54.00,55.59,55.59,53.87
55.07,54.89,55.07,54.39
55.00,54.62,55.44,54.47
54.74,56.82,57.14,54.74
57.01,57.17,57.91,56.50
57.45,56.63,57.50,56.54
56.90,56.90,57.01,55.84
56.14,55.84,56.43,55.84
56.07,55.54,56.07,54.25
54.95,54.74,55.01,54.74
56.10,55.26,56.21,55.16
53.47,51.61,53.64,51.61
51.26,50.26,51.60,49.94
50.46,52.09,52.13,50.27
52.39,51.73,52.93,51.53
52.09,54.22,54.22,52.09
53.99,54.03,54.03,53.76
54.82,54.73,55.30,54.66
55.27,55.25,55.92,55.20
54.37,56.12,56.14,54.23
56.34,56.77,56.93,56.34
56.36,57.31,57.31,56.36
57.79,56.42,57.79,56.40
57.23,57.80,57.80,57.00
57.74,55.83,57.74,55.60
55.95,52.96,55.95,52.57
53.17,54.82,55.00,53.17
54.60,53.06,54.91,52.79
52.05,52.23,52.57,51.73
51.85,50.22,53.30,49.82
50.90,50.74,51.02,50.41
49.42,48.46,49.56,48.00
48.31,47.51,49.15,47.01
49.08,49.12,49.12,48.52
49.84,50.67,51.04,49.07
50.97,49.00,50.97,49.00
48.38,47.09,48.40,46.79
47.78,47.71,48.15,46.73
48.26,49.11,49.12,47.80
49.93,50.98,51.04,49.91
50.53,51.10,51.26,50.53
50.32,50.90,50.90,49.53
51.68,52.02,52.31,51.45
51.92,50.71,51.93,50.71
50.42,50.01,50.88,49.63
47.08,47.24,47.24,45.81
47.62,47.25,47.70,46.67
45.39,45.25,46.14,44.90
43.09,41.80,43.75,41.76
42.41,39.97,42.51,39.92
40.56,39.68,40.92,38.80
40.71,40.25,41.00,38.84
40.98,37.00,41.00,36.68
37.47,38.23,38.81,35.98
35.70,36.65,36.72,34.49
37.61,36.00,37.61,35.58
34.47,35.34,36.15,31.92
35.57,35.47,36.87,35.01
37.21,38.10,38.21,37.15
37.56,35.93,37.62,35.93
36.22,38.12,38.12,36.22
37.93,36.95,38.68,36.50
37.99,37.02,38.00,37.00
38.16,40.47,40.50,38.16
40.00,40.50,41.12,39.35
39.07,37.81,39.07,37.76
38.07,38.65,38.85,36.55
38.33,39.49,40.02,38.33
39.14,36.92,39.18,36.88
35.68,34.95,35.68,33.71
33.95,34.76,35.40,33.95
35.61,35.10,36.30,35.10
33.71,34.02,34.10,32.81
34.67,35.63,35.63,34.02
36.94,37.77,37.90,36.32
38.77,39.49,40.00,38.77
39.79,39.25,39.79,38.67
38.30,39.22,39.22,37.91
40.43,40.71,41.06,40.43
40.50,39.72,40.59,39.72
37.94,40.46,40.62,37.10
41.14,41.54,41.54,40.55
42.40,42.44,42.84,42.20
42.56,42.00,43.10,42.00
42.55,44.43,44.60,42.50
44.41,45.76,45.76,44.41
45.72,47.22,47.23,45.72
47.37,48.09,48.63,47.11
48.14,48.82,48.98,47.68
47.91,46.25,47.91,46.25
46.74,46.54,46.81,46.39
47.28,45.99,47.40,45.14
47.23,49.06,49.06,47.23
48.69,48.51,48.80,47.93
47.30,47.38,47.38,47.30
47.56,47.60,47.88,47.56
48.46,50.55,50.98,48.46
51.11,51.15,51.91,50.90
51.40,51.42,51.45,50.70
50.51,51.58,51.88,50.51
50.82,49.62,50.82,49.59
48.69,49.40,49.40,47.97
50.00,50.14,50.44,49.28
49.64,52.80,52.80,49.64
54.07,52.84,54.07,52.84
52.93,53.02,53.45,52.70
52.09,53.68,53.68,51.60
53.84,52.25,53.84,52.14
51.14,50.56,51.24,50.56
50.56,51.96,51.96,50.52
51.25,49.98,51.25,49.63
51.33,50.83,51.66,50.83
51.91,50.83,52.66,50.83
50.99,52.30,52.37,50.77
53.25,54.99,55.00,53.13
55.07,54.46,55.07,54.35
54.09,55.10,55.10,54.09
54.41,55.72,55.72,54.41
56.11,56.17,56.91,56.00
56.49,56.69,56.71,56.00
56.80,55.23,56.80,55.16
55.58,56.35,56.76,55.58
55.83,55.47,55.83,55.03
56.19,56.85,56.88,56.00
57.55,57.60,57.62,56.76
56.87,55.59,57.64,55.34
54.90,54.63,55.31,53.54
55.02,55.67,56.08,54.63
53.31,53.81,53.98,53.16
53.11,52.98,53.53,52.98
53.18,54.06,54.12,53.18
52.77,53.54,53.54,51.95
53.17,53.97,54.08,53.17
54.64,55.67,55.67,54.64
54.84,54.79,54.84,54.47
54.84,53.96,54.85,53.04
52.76,52.32,53.86,51.99
53.41,53.95,54.43,53.04
53.14,52.28,54.01,51.48
52.49,51.60,52.90,51.30
50.83,51.28,51.92,50.00
52.47,53.30,53.30,52.25
52.73,52.72,52.90,52.70
53.61,55.85,55.86,53.61
56.55,56.82,56.98,56.51
56.99,56.79,57.27,56.53
57.43,58.00,58.00,57.28
58.54,58.21,58.65,57.71
57.00,58.72,58.99,57.00
58.13,60.00,60.00,58.13
59.99,59.06,59.99,58.20
59.33,60.50,60.84,59.33
61.09,61.28,61.72,60.48
61.59,62.27,62.29,61.42
61.13,61.54,61.54,60.90
59.85,59.07,60.00,58.50
58.24,56.86,58.78,56.86
56.83,56.44,56.83,55.71
57.18,56.71,57.58,56.60
56.10,56.51,56.64,54.47
56.55,56.69,56.80,56.10
59.23,58.50,59.77,58.50
58.62,58.47,58.79,57.92
58.65,58.33,59.41,58.15
60.01,61.18,61.23,59.15
55.34,53.59,56.82,53.50
52.41,49.08,52.46,48.61
50.76,52.04,52.10,50.73
54.01,54.71,54.85,53.83
55.10,58.21,58.21,54.73
57.89,58.62,59.00,57.89
57.88,56.40,57.88,55.42
55.50,57.44,57.44,55.50
57.51,57.11,58.83,57.11
58.62,60.97,60.99,58.56
61.38,61.78,62.12,61.38
63.00,63.76,63.90,63.00
64.82,63.20,64.82,62.84
64.44,63.41,64.66,63.41
63.92,63.66,64.14,63.40
63.51,63.75,63.99,63.38
62.97,63.20,63.57,62.69
64.20,64.30,64.32,63.43
64.30,63.44,64.56,62.85
64.14,64.68,64.68,64.14
64.09,64.23,64.23,63.90
64.66,64.99,64.99,63.80
65.00,63.81,65.00,63.54
64.45,64.85,65.20,64.45
64.13,65.61,65.61,64.00
65.43,64.85,66.00,64.70
64.77,62.70,64.77,62.60
62.41,63.76,63.78,62.41
64.24,64.02,64.76,63.72
65.13,65.63,66.18,65.13
66.20,66.11,66.48,65.85
66.16,65.66,66.16,65.62
65.56,65.04,65.56,64.90
65.81,65.53,65.81,65.53
65.35,65.31,65.35,64.80
66.00,66.83,67.10,66.00
66.70,65.30,66.70,65.30
64.55,64.18,64.55,63.37
65.48,65.50,65.92,65.14
65.84,65.80,65.84,65.80
65.27,65.85,65.91,65.27
67.08,66.99,67.51,66.99
66.33,65.76,66.37,65.76
65.34,66.00,66.17,65.34
66.65,65.73,67.64,64.76
67.07,66.84,67.33,66.84
66.48,66.19,66.48,66.19
66.00,65.74,66.00,65.74
66.77,65.77,66.77,65.00
67.28,67.97,68.01,67.25
67.75,67.80,67.80,67.26
67.56,67.56,67.56,67.56
67.85,67.47,67.85,67.46
65.30,62.22,65.30,61.95
60.75,63.76,63.85,60.16
61.99,60.31,61.99,59.50
60.31,59.34,60.31,59.34
61.46,61.31,61.49,61.00
60.44,60.77,60.88,60.25
61.42,62.14,62.90,61.42
62.30,61.16,62.30,61.16
62.41,63.32,63.32,61.31
65.01,65.62,65.82,64.87
65.30,64.54,65.30,64.30
63.30,63.50,63.84,63.30
63.01,63.32,63.80,62.68
63.32,64.80,64.80,63.32
64.32,63.50,64.32,62.79
63.91,64.72,64.96,63.39
63.54,62.94,64.04,62.94
63.06,61.98,63.06,61.55
62.65,63.08,63.80,62.65
62.33,63.66,63.66,62.33
63.75,62.34,63.75,61.43
63.30,63.42,64.39,63.30
62.49,60.59,62.49,59.80
60.84,61.51,61.53,60.84
59.98,60.27,60.69,58.93
61.32,60.43,61.71,60.26
60.66,60.24,60.66,60.24
62.00,61.31,62.02,61.16
60.92,62.43,62.43,60.74
61.55,61.20,61.55,61.20
60.03,61.25,61.25,60.03
62.22,61.98,63.00,61.77
60.53,60.65,60.65,60.53
59.66,59.17,60.49,59.17
59.00,57.87,59.00,57.85
57.90,57.66,59.45,57.66
58.05,59.27,59.27,58.05
59.34,57.23,59.34,56.40
56.95,55.64,57.06,55.64
55.96,55.11,56.28,55.11
56.00,55.61,56.99,55.44
58.44,59.13,59.17,57.96
58.16,59.59,60.18,58.03
58.69,62.81,63.17,58.01
64.40,63.63,64.99,62.61
64.06,65.38,65.40,63.44
65.86,68.26,68.66,65.86
68.94,69.35,69.49,67.72
68.99,69.36,69.94,68.93
70.24,71.00,71.11,70.24
71.18,71.18,71.25,70.75
72.00,72.22,72.78,71.68
72.95,74.04,74.04,72.63
73.60,74.40,74.58,73.50
75.88,75.44,75.88,74.98
74.98,74.05,75.00,73.72
74.12,74.48,75.18,73.65
75.69,73.88,75.82,73.84
74.58,72.90,75.10,72.65
74.36,73.54,74.44,73.00
74.94,76.10,76.17,73.93
76.30,77.97,78.15,75.53
