INR,Market Vectors Indian Rupee/USD  ETN,NASDAQ
34.95,34.70,34.95,34.70
35.86,34.70,35.86,34.70
36.00,35.80,36.00,35.45
35.80,36.50,36.65,35.40
34.68,34.60,34.68,34.60
34.28,35.00,35.28,34.28
35.63,35.55,35.63,35.00
35.50,35.65,35.65,35.50
35.63,35.50,35.64,35.45
35.11,35.30,35.30,35.11
38.90,34.52,38.90,34.52
35.49,35.24,35.50,35.20
35.96,37.22,38.72,34.50
37.00,34.90,37.00,34.40
34.90,34.90,34.90,34.90
34.30,34.30,34.30,34.30
34.30,34.30,34.30,34.30
36.00,36.00,36.85,35.65
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
35.00,35.00,35.04,35.00
35.00,34.56,35.00,34.55
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
35.00,35.00,35.00,35.00
34.50,33.68,34.50,33.68
33.68,33.68,33.68,33.68
33.78,33.78,33.78,33.78
33.78,33.78,33.78,33.78
33.78,33.78,33.78,33.78
33.78,33.78,33.78,33.78
33.78,33.78,33.78,33.78
33.18,34.05,34.05,32.80
34.05,34.05,34.05,34.05
34.05,34.05,34.05,34.05
34.05,34.05,34.05,34.05
34.00,34.00,34.00,34.00
34.20,34.20,34.20,34.20
34.20,34.20,34.20,34.20
32.64,32.65,32.65,32.64
32.64,34.61,34.61,32.64
34.48,33.41,34.48,32.80
33.50,33.50,33.50,33.50
33.46,33.30,33.46,33.30
33.40,33.39,33.92,32.80
33.08,32.81,33.08,32.81
32.06,32.22,34.80,32.00
32.81,32.99,34.75,32.81
32.95,32.70,34.30,32.70
32.60,32.75,34.20,32.29
33.02,33.03,34.20,33.02
33.00,33.00,34.00,32.53
33.20,33.16,33.20,33.10
33.20,33.15,33.20,32.63
33.70,33.02,33.70,33.01
33.20,33.20,33.20,33.20
33.20,33.20,33.20,33.20
33.20,33.20,33.20,33.20
32.81,32.80,33.33,32.80
32.14,32.35,32.65,32.14
31.96,33.58,34.08,31.63
33.58,32.75,33.58,32.75
32.17,31.62,32.75,31.62
32.02,32.00,32.02,32.00
31.82,33.00,33.00,31.82
32.67,33.69,33.69,32.67
33.75,34.00,34.00,33.75
34.00,34.00,34.00,34.00
31.95,32.99,33.80,31.75
33.45,33.55,33.70,33.45
32.50,33.55,33.80,32.50
34.11,34.40,34.40,33.92
34.40,34.40,34.40,34.40
34.40,34.40,34.40,34.40
34.20,34.00,34.20,33.90
34.05,33.76,34.05,33.76
33.76,33.76,33.76,33.76
34.00,34.00,34.00,34.00
34.00,34.27,34.30,34.00
34.07,34.07,34.07,34.07
34.07,34.33,34.61,34.07
34.36,34.45,34.62,34.36
34.45,34.45,34.45,34.45
34.45,34.45,34.45,34.45
34.45,34.45,34.45,34.45
34.45,34.45,34.45,34.45
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
34.01,34.00,34.01,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.00,34.00,34.00,34.00
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
34.25,34.25,34.25,34.25
33.52,33.52,33.52,33.52
33.52,33.52,33.52,33.52
33.52,33.52,33.52,33.52
32.74,32.58,33.15,32.58
32.58,32.58,32.58,32.58
33.51,33.84,33.84,33.51
33.84,33.84,33.84,33.84
34.37,34.37,34.37,34.26
34.37,34.37,34.37,34.37
34.37,34.37,34.37,34.37
34.37,34.37,34.37,34.37
34.37,34.37,34.37,34.37
34.37,34.37,34.37,34.37
34.37,34.37,34.37,34.37
31.67,31.67,31.67,31.67
31.77,31.67,31.77,31.67
31.67,31.67,31.67,31.67
31.67,31.67,31.67,31.67
31.67,31.67,31.67,31.67
31.67,31.67,31.67,31.67
32.00,32.00,32.00,32.00
32.00,32.00,32.00,32.00
32.00,32.00,32.00,32.00
32.38,33.20,33.98,32.38
33.43,33.35,33.50,33.35
33.41,33.50,33.70,32.59
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.00,31.85,33.00,31.67
31.85,31.85,31.85,31.85
31.85,31.85,31.85,31.85
31.50,31.50,31.50,31.50
31.50,31.50,31.50,31.50
32.40,31.60,32.40,31.60
31.60,31.60,31.60,31.60
31.60,31.60,31.61,31.60
33.18,31.61,33.18,31.60
31.61,31.61,31.61,31.61
31.61,31.61,31.61,31.61
31.61,31.61,31.61,31.61
31.61,31.61,31.61,31.61
31.61,31.61,31.61,31.61
32.60,32.47,32.65,32.00
32.00,32.20,32.20,32.00
31.70,31.70,31.70,31.70
31.70,31.70,31.70,31.70
31.60,31.60,31.60,31.60
31.43,31.43,31.43,31.43
32.77,32.77,32.77,32.77
32.77,32.77,32.77,32.77
32.45,32.45,32.45,32.45
32.78,32.78,32.78,32.78
32.78,32.78,32.78,32.78
32.49,32.49,32.49,32.49
32.49,32.49,32.49,32.49
32.49,32.49,32.49,32.49
32.69,32.65,32.69,32.65
32.65,32.65,32.65,32.65
32.55,32.55,32.55,32.55
32.89,32.90,33.09,32.85
33.19,33.19,33.19,33.19
32.68,32.68,32.68,32.68
33.10,33.35,33.35,33.09
33.35,33.35,33.35,33.35
32.99,32.99,32.99,32.99
32.99,32.99,32.99,32.99
32.99,32.99,32.99,32.99
32.99,32.99,32.99,32.99
32.95,32.95,32.95,32.95
32.95,32.95,32.95,32.95
32.95,32.95,32.95,32.95
32.95,32.95,32.95,32.95
33.94,33.94,33.94,33.94
33.24,33.15,33.24,33.15
33.07,33.77,33.77,33.07
33.77,33.77,33.77,33.77
33.77,33.77,33.77,33.77
33.77,33.77,33.77,33.77
34.01,34.01,34.01,34.01
34.01,34.01,34.01,34.01
34.01,34.01,34.01,34.01
34.01,34.01,34.01,34.01
34.01,34.01,34.01,34.01
33.68,33.80,33.86,33.62
33.91,34.53,35.35,33.89
33.97,34.12,34.15,33.97
34.72,34.33,34.72,34.33
34.31,33.96,34.31,33.87
34.04,34.05,34.05,34.04
34.05,34.05,34.05,34.05
34.33,34.33,34.33,34.33
33.87,35.25,36.00,33.87
35.00,35.49,35.49,35.00
35.13,35.28,36.97,34.80
35.75,35.40,35.75,35.30
35.20,35.28,35.70,35.05
35.10,35.50,35.50,35.10
35.18,35.15,35.40,34.95
34.58,35.38,35.38,33.88
35.17,35.17,35.17,35.17
34.75,34.95,35.05,34.75
34.80,34.88,35.00,34.76
34.80,34.93,34.95,34.70
34.80,34.80,34.80,34.80
34.65,34.95,34.99,34.65
34.95,34.80,34.95,34.75
34.80,34.80,34.80,34.80
34.80,34.80,34.80,34.80
34.80,34.80,34.80,34.80
34.80,34.80,34.80,34.80
34.80,34.80,34.80,34.80
34.78,34.75,35.00,34.57
34.51,34.51,34.51,34.51
34.51,34.51,34.51,34.51
34.77,34.77,34.95,34.70
34.68,34.47,34.77,34.47
34.58,34.92,34.92,34.58
34.92,34.92,34.92,34.92
34.92,34.92,34.92,34.92
34.92,34.92,34.92,34.92
34.92,34.92,34.92,34.92
34.92,34.92,34.92,34.92
34.92,34.92,34.92,34.92
35.64,36.00,36.00,35.64
36.68,36.68,36.97,36.68
36.65,36.91,36.97,36.65
36.91,36.91,36.91,36.91
36.77,36.31,36.92,36.00
36.30,36.20,36.30,35.83
36.25,36.35,36.43,36.20
36.10,36.39,36.92,36.01
36.97,36.73,36.97,36.73
36.08,37.03,37.31,36.07
36.60,37.20,37.29,36.59
36.79,37.10,37.77,35.99
36.79,37.29,37.67,35.76
37.31,37.69,37.69,37.30
37.28,37.54,37.68,37.16
35.64,36.57,36.78,35.62
36.60,36.60,36.60,36.43
37.33,37.37,37.37,37.33
37.22,37.45,37.51,35.85
36.99,37.06,37.06,36.99
37.05,37.02,37.05,37.02
37.02,37.02,37.02,37.02
37.22,37.22,37.22,37.22
36.80,36.83,36.90,36.79
36.83,36.83,36.83,36.83
36.83,36.83,36.83,36.83
36.83,36.83,36.83,36.83
36.83,37.27,37.27,36.83
36.83,36.83,36.83,36.83
37.25,36.10,37.25,36.10
35.15,35.63,35.86,35.15
36.03,36.03,36.03,36.03
36.40,35.55,36.40,35.50
35.55,35.55,35.55,35.55
36.05,36.05,36.05,36.05
36.02,36.02,36.02,36.02
36.54,36.25,36.54,36.25
37.35,36.46,37.35,35.82
36.46,36.46,36.46,36.46
36.00,36.16,36.16,35.91
35.81,36.24,36.37,35.81
36.24,36.75,36.82,36.24
36.11,36.45,36.94,35.99
36.45,36.80,36.80,36.28
37.07,37.07,37.07,37.07
37.07,37.07,37.07,37.07
37.07,37.07,37.07,37.07
36.49,36.49,36.49,36.49
36.49,36.49,36.49,36.49
36.49,36.49,36.49,36.49
36.83,36.55,36.88,36.55
36.33,36.55,36.55,36.14
36.21,36.40,36.75,36.00
36.40,36.40,36.40,36.40
36.40,36.40,36.40,36.40
36.40,36.40,36.40,36.40
36.40,36.40,36.40,36.40
36.40,36.40,36.40,36.40
35.60,36.00,36.00,35.60
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
36.73,36.22,36.73,36.22
36.22,36.22,36.22,36.22
36.11,36.08,36.11,36.08
36.08,36.08,36.08,36.08
36.80,37.02,38.95,36.80
35.07,35.07,35.07,35.07
35.07,35.07,35.07,35.07
35.07,35.07,35.07,35.07
35.07,35.07,35.07,35.07
35.07,35.07,35.07,35.07
35.70,35.67,35.70,35.67
35.67,35.67,35.67,35.67
35.67,35.67,35.67,35.67
35.67,35.67,35.67,35.67
35.67,35.67,35.67,35.67
36.07,36.09,36.09,36.07
36.85,36.85,36.85,36.85
36.85,36.85,36.85,36.85
36.85,36.85,36.85,36.85
36.00,36.00,36.00,36.00
36.85,36.85,36.85,36.85
36.85,36.85,36.85,36.85
35.00,35.74,35.74,35.00
35.74,35.74,35.74,35.74
35.74,35.74,35.74,35.74
35.74,35.74,35.74,35.74
35.74,35.74,35.74,35.74
35.74,35.74,35.74,35.74
35.74,35.74,35.74,35.74
35.74,35.74,35.74,35.74
36.80,35.80,36.80,35.70
35.78,35.95,36.35,35.78
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
36.01,36.01,36.01,36.01
35.00,36.00,36.00,35.00
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
36.00,36.00,36.00,36.00
33.90,34.79,34.79,33.90
34.15,35.50,35.50,34.15
35.50,35.50,35.50,35.50
35.50,35.50,35.50,35.50
35.50,35.50,35.50,35.50
34.66,35.00,35.80,33.98
34.70,36.90,37.32,34.70
36.50,34.83,36.50,34.83
34.83,34.83,34.83,34.83
34.83,34.83,34.83,34.83
34.83,34.83,34.83,34.83
34.83,34.83,34.83,34.83
37.28,35.92,38.01,35.34
36.50,36.00,36.50,35.90
36.00,36.00,36.00,36.00
33.60,34.14,35.09,33.60
35.50,35.54,35.55,34.45
35.40,36.50,36.90,35.40
36.27,35.62,36.50,35.60
35.25,36.60,36.80,33.00
36.00,35.85,36.10,35.75
35.90,36.57,36.81,35.90
36.10,35.98,36.34,35.93
35.90,36.69,36.98,35.80
36.70,36.96,37.52,36.10
35.80,36.26,36.50,35.00
35.50,35.96,36.20,35.40
35.55,35.40,35.55,35.08
35.28,35.36,36.00,35.28
35.48,36.35,36.88,35.48
35.89,36.53,37.05,35.80
36.00,36.39,36.60,36.00
35.50,36.28,37.93,35.50
36.11,36.02,36.11,35.70
35.70,35.31,36.05,35.31
35.60,35.93,35.93,35.32
35.33,35.97,35.97,35.33
36.14,35.73,36.14,35.70
34.80,35.20,36.43,34.80
36.19,35.97,36.19,35.13
35.50,36.10,36.10,35.46
36.05,36.94,37.25,35.90
36.22,36.49,37.00,36.22
36.81,36.70,36.81,36.49
36.54,36.63,36.67,36.53
36.50,37.25,37.48,36.50
37.00,36.60,37.00,36.50
37.05,37.05,37.05,37.05
36.50,36.90,37.33,36.50
37.15,36.95,37.15,36.90
36.50,37.09,37.09,36.50
37.11,37.93,38.50,36.96
37.16,37.48,37.48,37.16
37.48,37.48,37.48,37.48
37.48,37.48,37.48,37.48
37.25,38.51,38.51,37.25
37.41,37.05,37.99,37.05
36.88,36.94,37.27,36.88
36.94,36.94,36.94,36.94
36.41,36.41,36.41,36.41
36.93,36.95,37.05,36.90
36.85,36.92,37.10,36.77
36.78,37.10,37.10,36.69
37.10,37.10,37.10,37.10
36.33,36.33,36.33,36.33
36.07,36.07,36.07,36.07
36.70,36.69,36.70,36.55
36.21,36.21,36.21,36.21
36.46,36.55,36.90,36.46
36.55,36.55,36.55,36.55
37.10,37.10,37.10,37.10
36.70,37.00,37.00,36.70
36.95,36.80,37.00,36.80
36.84,36.80,37.01,36.69
36.69,36.88,37.20,36.69
36.74,37.00,37.26,36.74
37.20,37.25,37.60,37.20
36.89,36.95,36.98,36.83
36.70,36.90,36.90,36.70
36.87,37.25,37.40,36.78
37.50,36.98,37.50,36.98
37.20,36.75,37.20,36.75
36.90,37.00,37.20,36.90
36.73,36.73,36.73,36.73
36.73,36.73,36.73,36.73
36.25,36.25,36.25,36.25
36.30,36.30,36.30,36.30
21.60,21.60,21.60,21.60
36.13,36.13,36.13,36.13
36.80,36.75,37.00,36.70
36.85,36.80,36.85,36.80
36.80,36.80,36.80,36.80
36.90,36.85,37.10,36.70
36.85,36.85,36.85,36.85
36.69,37.01,37.01,36.50
36.90,36.90,36.90,36.90
36.90,36.90,36.90,36.90
36.76,36.77,36.77,36.76
36.77,36.77,36.77,36.77
37.05,37.05,37.05,37.05
37.05,37.05,37.05,37.05
37.05,37.05,37.05,37.05
38.13,38.01,38.38,36.71
38.01,38.01,38.01,38.01
36.90,37.10,37.10,36.90
36.88,36.88,36.88,36.88
36.95,36.95,36.95,36.95
36.79,37.03,37.21,36.79
37.50,37.55,37.55,37.50
37.00,37.19,37.20,37.00
37.05,37.15,37.27,36.76
37.51,37.00,39.62,36.28
37.00,37.00,37.00,37.00
36.95,36.95,36.95,36.95
36.95,36.95,36.95,36.95
37.55,36.80,37.60,36.71
37.34,36.60,37.34,36.60
36.60,36.60,36.60,36.60
37.27,37.35,37.42,37.21
37.35,37.35,37.35,37.35
37.31,36.48,37.31,36.40
37.23,37.00,37.23,37.00
37.11,36.88,37.11,36.88
37.00,36.75,37.00,36.75
36.75,36.75,36.75,36.75
36.75,36.75,36.75,36.75
36.81,37.20,37.20,36.00
37.20,37.20,37.20,37.20
35.85,35.82,35.85,35.82
36.06,37.00,37.15,36.06
36.58,37.05,37.05,36.58
37.05,37.05,37.05,37.05
37.05,37.05,37.05,37.05
36.70,36.93,36.99,36.69
37.96,37.80,37.96,37.80
37.25,37.13,37.31,37.07
37.13,37.13,37.13,37.13
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.30,37.15,37.30,37.15
37.15,37.15,37.15,37.15
36.68,36.68,36.68,36.68
36.70,37.07,37.10,36.70
37.25,37.05,37.60,37.00
37.05,37.05,37.05,37.05
37.05,37.05,37.05,37.05
37.05,37.05,37.05,37.05
37.00,37.00,37.00,37.00
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.20,37.20,37.20,37.20
37.40,36.80,37.40,36.80
36.80,36.80,36.80,36.80
36.80,36.80,36.80,36.80
36.53,36.53,36.53,36.53
36.53,36.53,36.53,36.53
36.53,36.53,36.53,36.53
36.53,36.53,36.53,36.53
37.56,37.56,37.56,37.56
37.56,37.56,37.56,37.56
37.56,37.56,37.56,37.56
37.05,37.16,37.77,37.05
37.16,37.16,37.16,37.16
38.46,37.31,38.46,37.00
37.31,37.31,37.31,37.31
37.31,37.31,37.31,37.31
36.98,37.40,37.40,36.98
37.10,37.20,37.56,37.10
36.74,36.74,36.74,36.74
36.65,36.65,36.65,36.65
36.87,36.87,36.87,36.87
36.92,36.92,36.92,36.92
36.75,36.75,36.75,36.75
36.86,36.86,36.86,36.86
36.86,37.12,37.25,36.86
37.01,37.01,37.01,37.01
37.16,37.16,37.16,37.16
37.05,38.47,38.47,37.05
36.60,36.89,36.89,36.60
36.89,36.89,36.89,36.89
36.66,36.66,36.66,36.66
36.66,36.66,36.66,36.66
36.81,36.81,36.81,36.81
36.81,36.81,36.81,36.81
37.40,37.40,37.40,37.40
37.42,37.31,37.42,37.31
37.30,36.60,37.30,36.60
37.38,37.38,37.38,37.38
37.38,37.38,37.38,37.38
37.38,37.38,37.38,37.38
37.38,37.38,37.38,37.38
36.50,36.30,36.50,36.30
37.09,37.09,37.09,37.09
37.09,37.09,37.09,37.09
36.25,36.27,38.83,35.99
36.27,36.27,36.27,36.27
36.27,36.27,36.27,36.27
36.27,36.27,36.27,36.27
36.27,36.27,36.27,36.27
35.86,36.00,36.00,35.86
36.00,36.00,36.00,36.00
35.94,36.20,36.66,35.94
36.07,36.63,37.06,36.07
36.63,36.63,36.63,36.63
36.17,36.57,37.01,36.16
36.57,36.57,36.57,36.57
36.40,37.36,37.70,36.40
36.95,36.72,36.95,36.72
36.63,36.63,36.63,36.63
36.68,36.67,38.01,36.49
36.49,36.72,37.20,36.49
36.56,36.58,36.69,36.54
36.42,36.42,36.42,36.42
36.46,36.52,36.52,36.45
36.15,36.55,36.80,36.15
36.82,36.99,37.92,36.52
36.84,37.20,37.20,36.75
36.85,36.92,37.18,36.85
37.15,37.14,37.15,37.14
37.14,37.14,37.14,37.14
37.14,37.14,37.14,37.14
37.29,37.29,37.29,37.29
37.30,37.67,37.89,37.26
37.52,37.63,37.63,37.52
37.63,37.63,37.63,37.63
37.33,37.46,37.56,37.33
37.71,37.69,37.91,37.64
37.69,37.69,37.69,37.69
37.69,37.69,37.69,37.69
37.69,37.69,37.69,37.69
37.39,37.50,37.54,37.35
38.75,37.60,38.75,37.40
37.01,37.52,37.52,37.01
37.52,37.52,37.52,37.52
37.52,37.52,37.52,37.52
37.48,37.48,37.48,37.45
38.03,37.12,38.03,37.12
37.50,37.30,37.64,37.30
37.30,37.30,37.30,37.30
37.20,37.30,37.30,37.20
37.56,37.56,37.56,37.56
37.08,37.08,37.36,37.05
36.90,37.28,37.41,36.87
37.28,37.28,37.28,37.28
37.28,37.28,37.28,37.28
37.28,37.28,37.28,37.28
36.90,36.95,37.53,36.90
37.25,37.25,37.25,37.25
36.89,37.35,37.36,36.87
36.79,36.79,36.79,36.79
36.94,37.00,37.00,36.94
37.20,37.20,37.20,37.20
36.96,37.09,37.42,36.96
36.83,36.93,37.32,36.83
36.93,36.93,36.93,36.93
36.93,36.93,36.93,36.93
36.97,37.15,37.31,36.69
36.62,37.03,37.04,36.62
37.03,37.03,37.03,37.03
36.43,36.43,36.43,36.43
36.66,36.70,36.94,36.66
36.66,36.66,36.90,36.66
36.74,37.10,37.11,36.74
36.61,36.61,36.61,36.61
36.61,36.61,36.61,36.61
36.67,36.84,36.84,36.67
36.84,36.84,36.84,36.84
36.48,36.79,37.01,36.45
36.49,36.68,36.74,36.49
36.66,36.75,36.75,36.66
36.76,36.77,36.77,36.76
36.77,36.77,36.77,36.77
37.20,37.13,37.20,37.01
37.13,37.13,37.13,37.13
37.13,37.13,37.13,37.13
37.13,37.13,37.13,37.13
37.13,37.13,37.13,37.13
36.80,37.04,37.04,36.80
37.04,37.04,37.04,37.04
36.87,36.87,36.87,36.87
36.70,36.70,36.70,36.70
36.70,36.70,36.70,36.70
36.70,36.70,36.70,36.70
37.02,36.88,39.63,36.80
36.90,36.67,36.90,36.67
36.67,36.67,36.67,36.67
36.65,36.65,36.65,36.65
36.85,36.85,36.85,36.85
36.85,36.85,36.85,36.85
36.85,36.85,36.85,36.85
36.85,36.85,36.85,36.85
36.85,36.85,36.85,36.85
36.85,36.85,36.85,36.85
36.35,36.36,36.36,36.35
36.36,36.36,36.36,36.36
36.36,36.36,36.36,36.36
36.05,36.10,36.10,36.05
36.10,36.10,36.10,36.10
36.10,36.10,36.10,36.10
36.40,36.38,36.40,36.38
36.05,36.12,36.31,36.05
36.12,36.12,36.12,36.12
36.12,36.12,36.12,36.12
36.20,36.22,36.24,36.20
36.22,36.22,36.22,36.22
36.56,36.02,36.56,36.02
36.09,36.09,36.09,36.09
36.09,36.09,36.09,36.09
36.00,36.30,36.65,36.00
35.93,36.00,36.30,35.93
35.89,36.08,36.08,35.89
36.08,36.08,36.08,36.08
35.75,35.89,35.89,35.75
35.93,35.99,36.00,35.93
35.78,36.06,36.15,35.78
35.93,36.00,36.50,35.79
35.80,35.83,36.00,35.76
35.78,35.91,36.32,35.70
36.00,36.32,36.34,35.99
36.32,36.32,36.32,36.32
36.50,36.90,37.15,36.39
36.58,36.86,37.10,36.50
36.60,36.80,37.31,36.54
36.78,37.20,37.30,36.78
36.93,36.99,36.99,36.73
36.80,36.91,39.60,36.80
36.79,37.13,37.35,36.69
37.00,37.10,37.40,36.99
36.87,37.03,37.26,36.80
37.03,37.03,37.03,37.03
36.89,37.11,37.16,36.88
37.14,37.40,37.54,37.10
37.40,37.46,37.46,37.40
37.50,37.60,37.60,37.42
37.26,37.31,37.40,37.24
37.49,37.49,37.49,37.49
37.49,37.49,37.49,37.49
37.19,37.45,37.76,37.19
37.40,37.50,37.50,37.40
37.72,37.77,37.80,37.72
37.65,37.69,38.00,37.64
37.48,37.61,37.61,37.48
37.63,37.56,37.80,37.56
37.63,37.68,37.91,37.60
37.39,37.70,37.70,37.39
37.70,37.70,37.70,37.70
37.70,37.70,37.70,37.70
37.42,37.72,37.82,37.42
37.72,37.72,37.72,37.72
37.72,37.72,37.72,37.72
37.72,37.72,37.72,37.72
37.72,37.72,37.72,37.72
37.72,37.72,37.72,37.72
37.81,37.70,37.81,37.70
37.68,37.71,37.71,37.66
37.71,37.71,37.71,37.71
37.71,37.71,37.71,37.71
37.71,37.71,37.71,37.71
37.71,37.71,37.71,37.71
37.46,37.46,37.46,37.46
37.46,37.46,37.46,37.46
37.46,37.46,37.46,37.46
37.77,37.77,37.77,37.77
37.77,37.77,37.77,37.77
37.77,37.77,37.77,37.77
37.68,37.65,38.07,37.65
37.70,37.72,38.07,37.70
37.57,37.67,37.67,37.57
37.67,37.67,37.67,37.67
37.67,37.67,37.67,37.67
37.67,37.67,37.67,37.67
37.67,37.67,37.67,37.67
37.67,37.67,37.67,37.67
37.42,37.94,37.94,37.42
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.94,37.94,37.94,37.94
37.42,37.80,37.80,37.42
37.80,37.80,37.80,37.80
37.80,37.80,37.80,37.80
37.80,37.80,37.80,37.80
37.80,37.80,37.80,37.80
37.77,37.77,37.77,37.77
37.31,37.31,37.31,37.31
37.31,37.31,37.31,37.31
37.31,37.31,37.31,37.31
37.31,37.31,37.31,37.31
37.31,37.31,37.31,37.31
37.31,37.31,37.31,37.31
37.31,37.31,37.31,37.31
37.38,37.24,37.45,37.05
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
37.24,37.24,37.24,37.24
38.00,38.00,38.00,38.00
38.00,38.00,38.00,38.00
38.00,38.00,38.00,38.00
38.45,38.45,38.45,38.45
38.45,38.45,38.45,38.45
38.45,38.45,38.45,38.45
38.58,38.58,38.58,38.58
38.58,38.58,38.58,38.58
38.65,38.33,38.65,38.33
38.33,38.33,38.33,38.33
38.33,38.33,38.33,38.33
38.33,38.33,38.33,38.33
38.33,38.33,38.33,38.33
38.33,38.33,38.33,38.33
38.33,38.33,38.33,38.33
37.66,37.66,37.66,37.66
37.66,37.66,37.66,37.66
37.98,38.08,38.08,37.97
38.08,38.08,38.08,38.08
38.08,38.08,38.08,38.08
38.14,38.20,38.83,38.14
38.10,38.00,38.20,37.99
38.00,37.96,38.00,37.96
38.03,38.02,38.03,38.02
38.02,38.02,38.02,38.02
38.02,38.02,38.02,38.02
38.30,38.99,38.99,38.28
38.99,38.99,38.99,38.99
38.99,38.99,38.99,38.99
38.99,38.99,38.99,38.99
38.99,38.99,38.99,38.99
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.50,38.50,38.50,38.50
38.91,38.91,38.91,38.91
38.91,38.91,38.91,38.91
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
38.27,38.27,38.27,38.27
37.82,37.82,37.82,37.82
37.82,37.82,37.82,37.82
37.82,37.82,37.82,37.82
38.00,38.00,38.00,38.00
38.00,38.00,38.00,38.00
38.00,38.00,38.00,38.00
