GMTB,Columbia Core Bond ETF,NASDAQ
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.45,51.50,51.50,51.45
51.50,51.50,51.50,51.50
51.50,51.50,51.50,51.50
51.85,51.86,51.86,51.85
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.86,51.86,51.86,51.86
51.07,51.09,51.09,51.07
51.09,51.09,51.09,51.09
51.09,51.09,51.09,51.09
51.09,51.09,51.09,51.09
51.09,51.09,51.09,51.09
51.09,51.09,51.09,51.09
51.74,51.58,51.76,51.57
51.58,51.58,51.58,51.58
51.91,51.91,51.91,51.91
51.91,51.91,51.91,51.91
51.91,51.91,51.91,51.91
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
52.03,52.03,52.03,52.03
53.59,53.51,53.59,53.51
53.21,53.21,53.21,53.21
53.21,53.21,53.21,53.21
53.21,53.21,53.21,53.21
53.21,53.21,53.21,53.21
52.95,52.95,52.95,52.95
52.77,52.78,52.81,52.69
52.78,52.78,52.78,52.78
52.97,53.30,53.39,52.97
53.80,52.90,53.80,52.84
52.90,52.90,52.90,52.90
54.10,53.32,54.10,53.31
53.89,53.90,53.90,53.89
53.59,52.88,53.59,52.88
52.88,52.88,52.88,52.88
51.37,52.43,52.59,51.37
52.43,52.43,52.43,52.43
52.80,52.80,52.80,52.80
52.80,52.80,52.80,52.80
52.80,52.80,52.80,52.80
52.80,52.80,52.80,52.80
52.80,52.80,52.80,52.80
53.17,53.93,53.93,53.17
54.08,54.10,54.13,54.08
54.10,54.10,54.10,54.10
52.87,52.86,52.91,52.72
52.86,52.86,52.86,52.86
51.81,53.25,53.25,51.81
53.25,53.25,53.25,53.25
53.63,53.62,53.63,53.62
52.97,53.60,53.73,52.97
53.98,53.11,53.98,53.03
53.11,53.11,53.11,53.11
51.97,52.87,53.00,51.92
53.48,53.48,53.48,53.48
53.44,53.00,53.44,52.46
51.72,51.74,51.74,51.72
53.66,53.66,53.66,53.66
53.59,53.69,53.69,53.59
53.85,53.56,53.92,53.01
53.54,53.68,53.68,53.50
54.17,54.11,54.17,54.11
53.43,53.79,54.18,53.43
53.79,53.79,53.79,53.79
54.10,53.70,54.10,53.48
53.75,53.37,53.75,53.37
53.37,53.37,53.37,53.37
52.62,54.07,54.36,52.62
54.07,54.07,54.07,54.07
54.16,54.19,54.19,53.53
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
52.64,52.64,52.64,52.64
53.46,53.46,53.46,53.46
53.38,53.38,53.38,53.38
53.38,53.38,53.38,53.38
53.61,53.34,53.61,53.34
54.40,54.40,54.40,54.40
53.14,53.26,53.26,53.14
53.26,53.26,53.26,53.26
53.26,53.26,53.26,53.26
52.64,52.51,52.64,52.51
52.51,52.51,52.51,52.51
52.22,52.22,52.22,52.22
53.30,53.02,53.30,53.02
53.02,53.02,53.02,53.02
53.02,53.02,53.02,53.02
53.14,53.14,53.14,53.14
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
53.06,53.06,53.06,53.06
52.76,52.71,52.76,52.71
52.90,52.90,52.91,52.90
52.61,52.61,52.61,52.61
52.59,52.61,52.61,52.59
52.61,52.61,52.85,52.61
52.61,52.61,52.61,52.61
52.61,52.61,52.61,52.61
52.05,51.84,52.05,51.84
51.84,51.84,51.84,51.84
52.10,52.10,52.10,52.10
52.44,53.65,53.65,52.43
52.12,52.13,52.13,52.12
52.12,52.12,52.12,52.12
52.12,52.12,52.12,52.12
51.66,52.20,52.71,51.66
52.20,52.20,52.20,52.20
52.10,52.48,52.50,52.03
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.30,52.40,52.40,52.30
52.73,52.73,52.73,52.73
52.73,52.73,52.73,52.73
52.73,52.73,52.73,52.73
52.73,52.73,52.73,52.73
52.73,52.73,52.73,52.73
52.73,52.73,52.73,52.73
52.73,52.50,52.73,52.50
52.37,52.37,52.37,52.37
52.37,52.37,52.37,52.37
52.42,52.42,52.42,52.42
52.42,52.42,52.42,52.42
52.42,52.42,52.42,52.42
52.42,52.42,52.42,52.42
52.42,52.42,52.42,52.42
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
52.74,52.74,52.74,52.74
51.97,51.97,51.97,51.97
51.97,51.97,51.97,51.97
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.48,52.48,52.48,52.48
52.31,52.49,52.49,52.31
52.47,52.35,52.47,52.25
52.26,52.50,52.52,52.26
52.20,52.28,52.28,52.20
51.98,52.02,52.02,51.89
52.16,52.15,52.16,51.93
52.06,52.07,52.07,51.95
52.06,52.17,52.17,52.06
52.01,51.92,52.01,51.92
51.88,52.06,52.06,51.88
51.90,52.06,52.13,51.87
52.06,52.06,52.06,52.06
52.16,52.29,52.29,52.16
52.22,52.22,52.22,52.22
52.14,52.44,52.44,52.14
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.44,52.44,52.44,52.44
52.53,52.53,52.53,52.53
53.10,53.24,53.24,53.10
53.24,53.24,53.24,53.24
53.24,53.24,53.24,53.24
53.24,53.24,53.24,53.24
53.54,52.64,53.54,52.64
52.81,52.81,52.81,52.81
52.81,52.81,52.81,52.81
52.81,52.81,52.81,52.81
52.81,52.81,52.81,52.81
52.81,52.81,52.81,52.81
52.81,52.81,52.81,52.81
52.81,52.81,52.81,52.81
52.30,52.68,52.68,52.26
52.68,52.68,52.68,52.68
52.68,52.68,52.68,52.68
52.68,52.68,52.68,52.68
52.68,52.68,52.68,52.68
53.09,53.09,53.09,53.09
52.59,52.53,52.59,52.53
52.53,52.53,52.53,52.53
52.53,52.53,52.53,52.53
52.53,52.53,52.53,52.53
52.53,52.53,52.53,52.53
52.53,52.53,52.53,52.53
52.53,52.53,52.53,52.53
52.53,52.53,52.53,52.53
53.01,52.84,53.01,52.84
52.84,52.84,52.84,52.84
52.84,52.84,52.84,52.84
52.84,52.84,52.84,52.84
52.84,52.84,52.84,52.84
53.14,52.39,53.14,52.39
52.39,52.39,52.39,52.39
52.39,52.39,52.39,52.39
52.80,53.03,53.03,52.80
53.03,53.03,53.03,53.03
53.03,53.03,53.03,53.03
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
53.42,53.42,53.42,53.42
52.77,52.81,52.81,52.76
52.81,52.81,52.81,52.81
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.52,53.52,53.52,53.52
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
53.68,53.68,53.68,53.68
54.12,54.26,54.26,54.12
54.01,54.01,54.01,54.01
54.01,54.01,54.01,54.01
54.01,54.01,54.01,54.01
53.53,53.53,53.53,53.53
53.53,53.53,53.53,53.53
53.53,53.53,53.53,53.53
53.53,53.53,53.53,53.53
53.53,53.53,53.53,53.53
53.53,53.53,53.53,53.53
53.53,53.53,53.53,53.53
53.44,53.42,53.44,53.42
53.42,53.42,53.42,53.42
53.42,53.42,53.42,53.42
53.30,53.30,53.30,53.30
53.30,53.30,53.30,53.30
53.30,53.30,53.30,53.30
53.29,53.29,53.29,53.29
53.29,53.29,53.29,53.29
53.29,53.29,53.29,53.29
53.29,53.29,53.29,53.29
53.29,53.29,53.29,53.29
53.29,53.29,53.29,53.29
53.29,53.29,53.29,53.29
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.55,53.55,53.55,53.55
53.68,53.68,53.68,53.68
53.76,53.80,53.80,53.76
53.90,54.00,54.00,53.90
54.00,54.00,54.00,54.00
54.00,54.00,54.00,54.00
54.00,54.00,54.00,54.00
54.00,54.00,54.00,54.00
54.50,54.50,54.50,54.50
54.50,54.50,54.50,54.50
54.50,54.50,54.50,54.50
54.50,54.50,54.50,54.50
54.50,54.50,54.50,54.50
54.50,54.50,54.50,54.50
54.50,54.50,54.50,54.50
54.50,54.50,54.50,54.50
54.50,54.50,54.50,54.50
54.40,54.10,54.40,54.10
54.10,54.10,54.10,54.10
54.24,54.24,54.24,54.24
54.24,54.24,54.24,54.24
54.24,54.24,54.24,54.24
54.24,54.24,54.24,54.24
54.24,54.24,54.24,54.24
54.24,54.24,54.24,54.24
54.48,54.46,54.48,54.46
54.90,54.90,54.90,54.90
55.63,55.63,55.63,55.63
55.63,55.63,55.63,55.63
53.92,53.92,53.92,53.92
54.54,54.44,54.54,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.44,54.44,54.44,54.44
54.79,54.91,54.91,54.79
54.88,54.88,54.88,54.88
54.88,54.88,54.88,54.88
54.88,54.88,54.88,54.88
54.10,54.08,54.10,53.19
53.50,54.04,54.23,53.50
53.43,53.89,54.17,53.43
53.52,54.21,54.21,53.52
53.92,53.73,54.34,53.73
53.73,53.73,53.73,53.73
53.73,53.73,53.73,53.73
53.73,53.73,53.73,53.73
53.73,53.73,53.73,53.73
53.73,53.73,53.73,53.73
53.73,53.73,53.73,53.73
53.73,53.73,53.73,53.73
54.37,54.37,54.37,54.37
53.66,53.66,53.66,53.66
53.73,53.68,53.80,53.68
53.68,53.68,53.68,53.68
53.60,53.70,54.05,53.60
53.64,53.90,54.04,53.64
53.90,53.82,53.93,53.63
53.75,53.92,54.14,53.75
53.85,53.74,53.93,53.72
53.68,53.63,53.85,53.40
53.75,53.33,53.86,53.33
53.75,53.49,53.75,53.37
53.30,53.26,53.30,53.26
53.53,53.24,53.70,53.24
53.73,53.73,53.73,53.73
53.42,53.34,53.69,53.34
53.34,53.34,53.34,53.34
53.00,52.91,53.25,52.91
52.99,53.05,53.23,52.99
53.31,53.18,53.31,53.09
53.40,52.90,53.40,52.90
52.90,53.00,53.07,52.75
53.03,53.00,53.03,53.00
52.75,52.87,53.09,52.68
53.19,52.95,53.19,52.85
52.82,52.82,52.82,52.82
53.04,52.96,53.20,52.81
52.80,52.85,52.96,52.79
52.82,52.89,52.89,52.82
52.91,52.91,52.91,52.91
52.97,52.97,52.97,52.97
52.76,53.16,53.25,52.76
53.16,53.16,53.16,53.16
52.86,53.23,53.23,52.86
53.20,53.20,53.20,53.20
53.20,53.20,53.20,53.20
53.20,53.20,53.20,53.20
53.16,53.08,53.16,53.08
53.08,53.08,53.08,53.08
53.08,53.08,53.08,53.08
53.08,53.08,53.08,53.08
53.08,53.08,53.08,53.08
53.08,53.08,53.08,53.08
52.60,52.60,52.60,52.60
52.94,52.70,52.94,52.56
52.70,52.70,52.70,52.70
52.70,52.70,52.70,52.70
52.70,52.70,52.70,52.70
52.70,52.70,52.70,52.70
52.70,52.70,52.70,52.70
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
52.41,52.41,52.41,52.41
53.40,52.75,53.41,52.75
52.67,52.70,52.70,52.67
52.70,52.70,52.70,52.70
52.81,52.33,52.81,52.33
52.33,52.33,52.33,52.33
52.33,52.33,52.33,52.33
52.19,52.27,52.80,52.14
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.27,52.27,52.27,52.27
52.96,52.97,52.97,52.96
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.97,52.97,52.97,52.97
52.71,52.71,52.71,52.71
52.67,52.75,52.75,52.67
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.75,52.75,52.75,52.75
52.79,52.82,52.85,52.79
52.82,52.82,52.82,52.82
52.82,52.82,52.82,52.82
52.82,52.82,52.82,52.82
53.00,52.90,53.00,52.90
52.90,52.90,52.90,52.90
52.90,52.90,52.90,52.90
52.90,52.90,52.90,52.90
52.90,52.90,52.90,52.90
52.90,52.90,52.90,52.90
52.90,52.90,52.90,52.90
52.90,52.90,52.90,52.90
52.90,52.90,52.90,52.90
52.48,52.40,52.60,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.40,52.40,52.40,52.40
52.13,52.25,52.25,52.13
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
52.25,52.25,52.25,52.25
51.69,51.76,51.76,51.69
51.76,51.76,51.76,51.76
51.76,51.76,51.76,51.76
51.76,51.76,51.76,51.76
51.76,51.76,51.76,51.76
51.76,51.76,51.76,51.76
51.76,51.76,51.76,51.76
51.76,51.76,51.76,51.76
51.62,51.59,51.63,51.50
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
51.59,51.59,51.59,51.59
