DGICB,Donegal Group,NASDAQ
17.00,17.00,17.00,17.00
15.30,16.70,16.70,15.30
16.70,16.70,16.70,16.70
15.70,15.65,15.70,15.65
15.65,15.65,15.65,15.65
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
15.75,18.50,18.50,15.75
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
18.50,18.50,18.50,18.50
16.20,16.90,16.90,15.76
16.75,15.85,16.75,15.85
15.85,15.90,15.90,15.80
15.90,15.90,15.90,15.90
15.90,15.90,15.90,15.90
17.20,16.80,17.20,16.60
16.70,16.85,16.85,16.70
16.85,16.85,16.85,16.85
16.85,16.85,16.85,16.85
16.85,16.85,16.85,16.85
17.00,17.00,17.00,17.00
17.00,17.00,17.00,17.00
16.00,16.00,16.00,16.00
16.00,16.00,16.00,16.00
