IBM,International Business Machines Corporation Common Stock,NASDAQ
200.67,197.35,201.70,197.28
198.50,195.46,198.52,193.54
193.99,193.54,194.91,191.34
195.31,194.98,195.59,193.15
195.97,194.86,196.23,194.50
196.05,195.65,196.90,195.29
191.73,191.11,192.66,188.41
192.15,191.28,193.80,191.12
190.78,191.50,193.23,190.26
190.98,193.25,194.22,190.51
194.49,194.93,195.16,192.35
195.60,194.98,195.78,194.61
191.88,191.30,192.80,190.78
191.51,192.25,193.43,191.27
193.78,192.80,194.11,192.61
193.07,192.07,193.70,191.59
192.42,194.00,194.89,191.68
194.04,193.85,194.58,192.68
194.72,194.55,194.89,193.03
198.27,197.99,200.94,195.99
197.91,193.54,197.99,193.24
193.40,194.09,195.79,193.28
194.21,194.98,196.43,194.10
195.95,196.61,197.30,195.86
196.30,197.22,197.83,195.66
196.59,197.35,197.37,195.00
196.83,196.21,197.19,195.53
196.99,196.01,197.83,195.81
194.49,195.04,196.91,194.49
196.65,195.81,197.17,195.41
195.50,195.16,195.50,193.22
195.16,195.50,195.88,194.35
192.26,190.99,192.51,190.27
189.60,188.56,189.93,188.05
189.45,187.93,189.87,186.79
188.00,187.82,189.16,187.00
186.97,189.09,189.56,186.89
189.54,188.42,189.99,187.56
188.58,187.53,188.93,187.30
186.23,185.79,187.00,185.45
185.54,185.34,186.46,185.34
185.30,184.23,186.50,183.98
184.37,184.56,185.63,183.17
184.67,184.86,186.57,184.28
185.65,185.19,186.25,184.25
185.34,185.42,185.74,184.57
185.27,184.74,187.00,184.68
183.63,182.74,184.50,182.57
182.68,182.16,183.47,181.10
181.96,182.64,183.70,181.44
182.75,182.27,182.99,181.51
183.63,183.96,184.32,182.51
183.58,183.13,184.19,182.31
183.35,184.15,185.00,183.07
184.65,183.03,184.99,182.65
183.68,184.98,185.49,183.31
187.20,186.60,187.65,186.37
186.83,190.70,190.87,186.82
190.96,190.73,191.32,189.85
191.21,192.17,193.10,191.00
193.70,193.15,194.81,192.61
193.42,192.16,194.15,191.83
192.60,194.42,194.89,192.00
194.18,193.39,194.89,193.22
193.96,190.02,194.43,190.02
190.06,190.99,192.41,189.33
190.93,189.97,191.56,189.66
190.14,189.47,190.62,188.50
190.10,190.22,191.76,189.46
188.87,186.92,188.94,186.45
185.56,185.18,186.74,184.34
185.34,186.38,186.65,184.65
185.54,184.96,186.31,184.41
184.70,183.86,184.96,183.00
184.17,184.10,185.13,183.58
181.85,182.01,183.31,181.85
181.89,178.72,181.99,178.71
179.37,181.32,181.67,179.10
183.17,184.77,184.77,182.36
185.25,186.16,186.23,184.12
185.41,186.97,186.99,184.42
185.74,184.66,185.94,184.22
185.42,186.73,186.73,184.99
173.84,174.83,177.00,172.57
174.80,173.78,175.00,173.25
174.42,172.86,174.75,172.63
173.35,174.97,175.57,172.95
175.09,175.77,175.99,174.40
176.43,177.80,177.89,176.25
178.43,176.85,179.10,176.26
177.04,177.35,177.89,176.20
177.62,182.12,182.32,177.50
181.69,180.15,182.18,179.86
179.65,179.21,181.67,179.04
179.81,179.23,180.34,178.88
179.90,180.27,180.80,179.34
179.54,177.85,179.80,177.71
177.91,179.19,179.75,177.78
179.60,180.00,181.39,179.60
178.83,179.99,180.08,177.35
180.19,182.88,183.39,180.04
182.53,183.07,184.05,182.26
182.27,183.55,183.55,181.59
180.48,182.21,183.20,179.66
182.38,183.19,183.28,181.16
183.52,184.47,184.99,183.27
184.63,185.25,186.20,184.15
185.22,185.19,186.24,184.65
185.54,184.13,185.75,183.41
183.50,181.30,184.99,179.92
180.25,178.94,180.75,177.82
178.67,177.31,178.94,177.31
177.83,178.97,180.18,177.82
179.21,179.68,180.76,179.00
179.46,177.48,179.59,177.12
177.00,176.08,178.23,175.64
175.37,175.74,177.50,175.16
176.15,176.08,176.86,175.28
176.70,177.67,178.00,176.01
177.99,177.46,178.15,176.83
176.90,177.12,177.67,176.06
177.00,175.20,177.76,175.10
175.06,173.37,175.80,173.30
173.52,172.80,174.38,172.73
173.22,177.85,178.35,172.73
177.36,175.76,177.49,175.12
176.45,178.70,178.74,174.85
177.88,180.22,180.54,177.88
180.12,180.02,182.00,180.02
181.05,182.23,182.93,180.61
181.96,183.22,183.50,181.91
183.56,185.35,185.56,183.51
185.84,185.08,186.50,184.56
185.32,186.41,186.70,184.67
186.49,187.57,187.79,186.30
187.21,185.53,187.40,185.20
185.83,186.64,187.35,185.30
187.15,186.00,187.36,185.30
186.39,189.71,190.35,186.38
189.33,187.97,189.42,187.26
189.02,187.38,189.50,186.55
188.31,187.26,188.57,186.28
186.26,184.16,186.95,183.86
185.06,185.92,186.43,183.88
185.82,187.74,188.65,185.49
187.53,188.76,188.99,186.80
188.04,190.09,190.81,187.86
190.23,188.43,190.39,186.79
181.28,182.25,183.50,179.67
181.43,182.73,183.72,180.71
181.25,179.64,182.81,179.64
179.61,177.90,179.65,177.66
178.05,176.85,178.45,176.16
175.98,176.40,178.53,175.89
177.17,177.36,177.86,176.36
176.11,176.68,177.84,175.34
176.02,172.90,176.02,172.72
173.53,172.84,173.75,172.36
172.19,174.24,174.97,172.19
173.97,174.67,174.85,173.79
175.64,177.25,177.56,175.07
176.97,177.14,177.65,176.25
176.81,179.70,180.39,176.80
179.52,180.24,181.25,179.26
178.22,181.84,182.36,177.86
181.26,183.69,184.43,180.99
183.18,183.19,184.00,182.32
182.74,182.95,185.65,182.41
182.96,184.26,184.86,182.79
184.25,182.79,185.71,182.62
182.82,183.45,185.16,182.82
183.52,183.23,184.60,182.88
183.94,184.06,185.28,183.56
183.83,185.27,185.95,183.81
185.38,185.17,186.12,183.65
183.33,184.26,184.64,182.82
185.81,186.44,187.16,185.68
186.57,187.14,187.95,186.40
187.37,187.64,188.39,186.90
188.35,187.68,188.92,187.18
187.55,186.39,188.37,185.85
187.41,186.76,188.45,186.04
186.01,186.22,187.45,185.89
186.41,183.90,187.00,183.71
183.89,182.21,184.29,182.21
182.66,185.81,186.35,182.66
185.99,186.81,187.90,185.54
185.60,184.71,186.70,183.50
184.47,187.90,188.26,184.17
188.50,186.67,188.70,186.40
187.43,188.25,189.44,187.37
188.76,195.04,195.40,188.70
194.98,192.62,195.63,191.96
191.91,189.83,192.67,189.32
189.94,190.45,192.62,189.11
191.64,192.49,193.77,191.40
193.12,194.50,195.13,192.78
194.24,193.55,194.50,192.49
193.20,192.69,193.38,192.35
193.12,191.77,193.97,191.28
191.72,194.52,195.31,191.57
193.89,193.29,194.17,192.69
193.88,196.64,197.00,193.60
196.06,195.68,199.21,195.66
195.04,195.19,197.00,194.27
196.24,197.77,198.24,195.88
195.98,197.02,197.41,195.42
198.05,196.40,198.71,195.00
187.25,190.01,190.70,187.01
189.80,192.27,192.81,189.74
192.01,192.15,193.00,191.20
191.79,191.73,192.41,190.11
192.22,190.22,192.22,190.03
190.54,189.63,190.67,189.11
191.14,193.14,193.99,190.58
193.59,195.11,195.94,193.41
194.38,196.47,196.86,194.35
196.31,193.53,196.74,193.15
193.75,191.44,193.84,191.25
191.05,191.26,191.49,189.80
190.93,190.03,190.95,189.25
189.34,189.30,190.30,186.93
189.16,188.91,190.57,188.23
188.98,190.08,190.59,188.37
191.12,192.57,193.02,190.94
192.79,192.19,193.03,191.76
191.91,188.72,191.99,188.17
189.07,186.46,189.08,186.18
186.27,187.06,187.41,185.93
186.61,187.00,187.13,186.04
186.25,184.89,186.70,184.70
185.85,186.39,187.16,184.95
186.45,185.68,186.45,185.03
185.84,185.94,186.14,185.31
184.80,184.78,185.65,183.93
184.48,183.08,184.88,182.94
183.64,183.76,183.78,182.33
183.38,184.36,184.57,182.49
184.76,185.69,186.28,184.67
185.55,184.37,185.76,184.12
184.71,184.51,185.45,184.20
184.66,185.98,186.09,183.92
186.47,186.37,187.65,185.90
186.22,186.22,187.64,185.96
186.20,184.29,186.22,183.82
183.61,182.25,184.20,182.01
182.48,181.22,182.55,180.91
182.00,182.56,183.00,181.52
182.40,182.35,182.71,181.24
181.90,182.26,182.81,181.56
182.04,183.60,183.61,181.79
184.12,182.82,184.47,182.36
182.59,181.55,182.67,181.40
181.92,182.14,182.25,181.00
181.50,180.88,183.00,180.65
180.25,180.72,180.97,180.06
180.87,180.37,181.37,179.27
179.77,181.71,182.46,179.66
181.33,181.27,181.93,180.26
181.70,186.35,187.27,181.70
186.34,188.39,188.99,186.17
188.39,188.53,188.81,187.35
187.61,188.04,188.27,187.44
187.65,187.22,188.08,186.37
187.68,188.42,188.90,186.89
186.44,187.70,188.05,186.21
187.73,188.00,188.35,186.71
188.55,189.86,190.44,188.53
189.54,188.49,190.08,188.21
192.24,192.36,193.36,190.76
192.36,192.49,195.95,192.00
191.96,192.50,193.44,190.00
191.30,190.85,191.70,189.25
191.59,194.09,194.72,191.56
194.11,193.63,194.90,193.57
193.95,195.24,195.62,193.75
195.30,194.40,195.90,193.79
194.30,195.78,196.40,193.65
195.30,194.57,195.89,194.54
195.20,194.00,195.99,192.90
192.84,191.67,194.29,191.54
190.50,189.15,191.50,188.86
189.35,189.64,189.95,188.60
188.75,187.10,189.20,186.44
185.36,185.97,186.88,184.44
186.64,184.30,186.68,183.58
184.40,186.63,186.67,183.58
187.81,187.47,188.36,186.28
187.45,187.34,188.69,186.81
188.00,187.95,188.48,187.37
187.57,187.88,188.17,186.93
187.85,187.38,188.88,186.79
188.10,189.36,189.81,187.76
190.04,190.07,190.25,189.36
189.86,190.10,190.39,189.25
190.90,191.23,192.07,190.50
190.77,190.41,191.88,190.29
191.39,191.16,191.81,190.71
191.02,192.99,193.53,191.02
193.03,192.25,194.13,191.56
191.47,192.00,192.30,190.66
192.28,192.30,192.75,191.14
192.68,191.56,192.97,190.93
192.39,191.95,192.95,191.86
191.69,190.68,192.69,190.06
190.53,191.20,191.75,190.09
190.75,190.14,191.20,189.51
190.34,189.99,190.74,189.78
190.12,191.54,192.15,190.10
191.08,191.72,192.78,190.12
191.47,191.28,191.60,190.57
191.42,191.81,192.49,190.58
191.25,192.96,193.57,190.82
193.22,192.80,193.64,192.30
192.79,193.75,194.13,192.71
194.54,194.00,195.00,193.19
193.72,193.11,194.14,192.63
192.75,191.62,193.07,191.52
191.00,192.31,192.45,189.88
192.05,189.01,192.50,188.97
188.93,190.06,190.33,188.61
188.51,189.64,189.96,188.12
189.64,189.83,190.85,189.15
189.91,187.17,190.40,186.79
187.66,186.91,187.78,186.24
188.11,188.67,189.37,187.56
189.69,189.04,190.89,188.71
187.77,185.71,188.12,185.54
185.97,189.36,189.60,185.61
189.12,186.42,189.50,186.09
185.86,185.93,187.74,185.10
185.49,183.52,186.65,183.42
184.89,183.80,185.72,183.59
182.46,181.75,183.79,178.75
179.80,179.84,181.48,178.69
181.24,182.05,182.84,180.22
166.85,169.10,170.33,166.69
166.40,163.23,166.68,161.68
162.41,161.79,165.41,161.10
162.12,162.18,162.83,161.54
162.08,162.08,162.44,161.45
162.00,161.87,162.91,161.81
162.00,163.60,163.60,161.80
164.33,163.46,164.62,162.76
163.50,164.35,164.62,163.02
165.48,164.40,165.59,163.62
164.25,164.36,164.54,163.38
164.34,162.65,164.36,162.24
163.13,161.82,163.54,161.56
161.28,161.46,161.53,160.05
161.42,162.07,162.21,160.85
161.90,163.49,164.47,161.61
163.70,163.30,163.90,162.60
162.28,161.92,163.00,161.76
162.00,162.79,162.80,161.80
162.10,164.16,164.49,161.69
164.16,164.16,164.97,163.72
164.73,161.89,164.75,161.89
162.05,161.43,162.10,160.96
160.95,160.64,161.50,159.80
161.83,160.92,161.95,160.75
161.54,162.15,163.86,161.06
162.65,161.76,163.50,161.56
161.93,161.95,162.10,161.01
162.75,162.17,163.37,161.44
161.64,161.54,163.32,161.35
162.47,162.67,162.73,161.64
162.47,164.52,164.52,162.00
164.01,164.05,164.50,163.01
163.61,163.27,164.50,162.91
163.29,161.86,163.29,161.54
160.84,162.99,163.02,160.80
163.01,160.51,163.33,160.03
160.82,161.07,162.93,160.52
160.25,155.38,160.50,155.33
155.93,153.06,156.74,152.84
152.03,151.41,154.89,150.50
151.52,151.93,153.31,151.11
153.58,157.68,157.68,153.30
157.49,158.51,160.41,157.49
158.33,161.44,161.91,158.33
162.23,162.24,162.90,161.61
162.88,161.82,162.99,161.61
162.27,162.34,163.09,162.01
162.00,160.51,162.34,159.45
160.02,160.05,160.82,159.79
160.41,160.44,161.50,160.38
161.31,162.06,163.31,161.00
161.27,159.51,161.27,159.19
159.67,156.07,159.96,155.17
157.20,155.05,157.20,154.03
156.24,158.42,159.04,155.55
158.42,159.11,160.34,157.25
159.00,156.44,159.25,155.76
157.26,156.81,159.97,155.68
154.86,155.80,156.49,153.74
156.69,154.57,156.97,154.16
153.82,157.14,157.63,153.82
156.70,156.95,157.33,154.03
153.03,152.09,154.50,151.07
151.94,155.39,155.72,151.76
155.03,155.87,157.60,154.89
158.26,156.36,159.46,155.77
154.94,153.67,155.09,152.59
154.00,151.55,154.53,151.55
151.38,155.48,155.58,149.52
153.91,153.31,155.24,153.04
154.00,154.66,154.66,151.51
154.75,158.47,158.60,154.75
157.21,156.96,158.71,156.70
157.29,157.91,158.59,157.15
157.34,156.72,158.08,156.23
156.00,155.75,157.50,155.40
156.74,158.56,158.56,155.08
157.76,158.20,159.09,157.17
158.72,158.52,159.50,158.09
158.78,160.40,160.80,158.64
159.75,160.96,161.41,159.73
161.86,162.19,162.47,160.64
162.05,163.89,164.49,161.44
163.64,163.65,164.34,162.09
164.23,162.91,164.40,162.50
162.49,164.83,164.99,161.51
164.94,162.81,164.96,162.58
163.74,160.87,164.14,159.77
160.87,161.94,162.29,160.16
161.94,160.48,161.94,159.81
160.27,161.03,161.75,160.00
160.54,159.42,160.56,158.72
159.86,161.18,161.50,159.70
160.19,158.50,161.44,158.06
158.20,160.77,161.15,158.20
159.60,157.81,160.23,157.81
158.57,156.80,159.14,155.94
156.27,157.98,158.72,156.27
157.46,154.28,157.52,153.40
155.05,157.08,157.09,154.80
156.20,156.96,157.29,155.37
156.85,159.81,160.70,155.80
159.70,159.81,160.92,158.81
160.95,162.88,163.00,160.35
162.77,164.63,165.35,162.73
164.79,163.00,164.89,162.90
163.08,159.20,163.08,159.20
159.27,160.59,161.25,158.91
160.79,160.40,160.90,159.23
161.31,162.67,163.60,161.25
161.08,160.50,162.33,160.40
160.23,159.18,160.62,158.39
159.52,160.45,162.54,158.89
159.69,162.04,162.80,158.70
161.67,162.07,163.84,161.62
161.72,161.85,163.55,161.01
161.70,162.34,162.47,160.72
162.34,162.86,163.33,161.25
162.37,162.38,164.00,162.36
162.42,162.30,162.74,160.79
162.63,164.13,164.96,162.50
163.31,163.13,163.98,162.54
161.75,160.67,161.86,160.03
162.10,166.16,166.64,161.90
166.07,164.26,167.38,164.05
164.39,165.36,166.00,162.89
165.23,170.24,171.91,165.14
170.23,169.78,170.85,168.74
170.89,170.73,171.49,170.30
170.83,173.92,174.69,170.02
173.40,174.40,175.13,172.80
173.77,171.29,174.28,170.30
173.20,173.67,174.00,172.42
174.47,173.97,176.30,173.70
173.51,173.08,174.23,171.96
172.90,170.05,174.05,168.86
169.63,170.99,171.98,169.04
172.94,172.68,173.33,172.24
172.65,171.12,172.99,170.86
170.55,170.55,171.49,168.84
171.24,172.28,172.74,170.75
173.50,174.05,174.40,173.22
173.91,173.26,174.41,172.60
173.44,173.06,173.49,172.30
172.97,173.48,173.75,171.93
173.33,173.76,174.44,172.46
173.32,173.34,174.14,173.04
173.04,172.22,173.39,172.19
172.11,170.13,172.12,169.13
171.16,172.00,172.48,170.49
171.45,171.71,171.84,170.66
171.35,169.65,171.35,169.65
170.21,170.18,171.04,169.03
169.66,169.65,170.45,168.43
170.50,169.92,171.56,169.63
169.53,168.38,170.60,167.93
168.25,167.40,168.91,167.20
167.17,165.34,167.28,165.02
165.34,165.68,166.02,163.37
166.49,168.92,169.39,166.06
169.26,168.78,170.44,168.54
168.23,166.99,168.30,166.69
166.99,166.26,166.99,164.25
166.33,166.84,167.40,165.91
167.00,167.17,167.85,166.10
167.05,168.25,168.72,167.05
167.62,166.99,168.42,166.77
167.65,167.73,168.34,167.20
168.38,168.62,169.97,167.57
168.71,166.97,168.84,166.83
167.80,166.08,168.13,166.08
166.23,165.46,166.81,165.23
163.92,162.97,165.35,162.89
163.99,162.66,164.00,162.12
163.97,164.49,165.61,163.60
165.05,165.09,165.32,164.42
163.83,164.73,165.23,163.52
164.94,165.00,165.35,162.23
164.00,163.16,164.94,162.68
165.34,163.85,165.51,163.70
165.66,166.95,167.40,165.52
167.93,169.38,169.89,167.52
169.43,168.61,169.54,168.24
168.48,168.53,169.27,168.00
169.47,171.00,171.09,169.16
170.33,172.51,172.52,170.10
172.79,173.22,173.78,172.14
164.34,163.07,166.35,162.02
162.73,160.35,163.07,159.70
160.27,161.73,162.75,159.83
161.29,159.75,161.93,159.41
159.00,159.07,160.18,158.60
159.91,160.05,160.19,158.50
160.00,161.09,161.50,159.39
160.50,160.96,161.40,159.75
161.40,161.99,162.06,160.63
161.70,158.71,161.85,157.90
158.40,157.60,158.82,156.87
159.10,157.90,159.54,157.48
157.13,156.32,157.54,156.18
155.89,155.12,156.25,154.34
156.77,156.75,157.47,156.12
155.96,155.51,155.99,154.86
154.26,156.16,156.52,153.95
156.06,155.07,156.09,154.32
155.00,155.75,156.21,154.58
155.20,156.31,156.69,154.70
155.51,156.01,156.52,155.25
155.15,153.94,155.67,153.41
152.74,152.66,153.91,152.50
151.50,148.85,153.19,148.70
143.47,143.47,147.76,143.00
146.94,140.96,147.11,140.62
144.09,146.70,146.98,142.14
148.50,148.54,148.97,145.66
147.75,147.98,148.20,147.18
147.38,147.89,148.40,146.26
144.91,142.68,144.98,141.85
144.74,145.05,145.08,143.18
146.05,146.78,148.03,145.77
144.57,143.70,145.40,143.32
145.86,147.23,147.34,145.66
148.74,145.05,149.04,144.85
145.85,146.20,147.16,144.51
145.91,147.37,147.50,145.67
147.37,145.65,147.37,145.41
146.60,147.53,147.93,145.76
147.84,148.41,148.89,147.54
148.10,148.14,149.68,147.30
146.05,144.51,146.39,143.98
145.39,146.48,146.98,144.92
144.62,144.43,145.06,143.77
144.21,143.66,144.57,142.75
142.60,144.41,145.07,141.95
145.55,145.42,146.27,144.53
144.42,142.52,145.38,142.47
141.99,142.47,142.66,141.15
143.69,144.97,145.71,143.66
145.31,143.59,145.67,141.59
141.05,144.58,144.59,140.56
145.82,149.04,149.89,145.82
149.06,148.78,150.15,148.49
150.04,150.09,150.73,148.86
149.69,152.28,153.02,149.29
152.46,152.39,153.15,151.27
152.40,151.14,152.58,150.85
150.78,149.62,150.78,149.18
149.60,150.01,150.65,149.02
150.91,150.09,151.24,148.58
150.45,150.39,151.20,149.26
149.85,149.22,149.97,148.38
142.49,140.64,142.88,140.27
140.25,140.92,142.66,139.30
141.74,144.09,145.07,141.62
144.61,144.68,145.49,143.70
144.75,143.66,145.00,143.21
143.51,137.86,143.83,137.33
137.92,140.83,141.23,137.50
140.36,140.55,140.82,139.02
140.44,140.08,141.33,139.90
140.50,140.37,140.52,139.57
140.02,141.88,142.80,139.90
142.55,141.63,142.65,141.30
141.61,139.89,142.38,139.63
138.60,138.25,139.55,137.87
137.92,135.31,138.08,134.88
135.36,135.47,135.74,134.12
136.09,135.02,136.20,134.50
134.70,133.04,134.70,133.01
132.95,131.75,133.00,131.65
131.79,133.71,134.09,131.79
134.22,133.82,134.82,133.31
134.79,135.82,135.91,134.26
136.21,136.74,137.74,136.01
137.37,138.50,138.92,137.25
138.53,138.46,138.87,137.12
137.65,138.60,139.34,137.31
138.37,138.00,138.43,137.38
138.00,138.46,138.81,137.21
138.61,139.42,139.90,138.52
139.58,141.28,141.40,139.58
140.93,139.70,141.21,139.50
140.10,138.92,140.73,138.19
138.09,140.43,141.02,137.99
140.16,139.55,140.41,138.81
138.28,138.05,139.06,137.53
137.38,136.61,139.84,136.23
137.03,136.78,137.85,135.72
135.23,134.57,135.44,133.91
135.31,135.93,136.14,134.02
137.40,137.79,138.97,137.28
139.12,139.29,139.65,137.79
139.35,136.75,139.50,136.31
136.41,134.90,136.96,134.27
135.83,135.50,135.83,134.02
135.88,137.93,138.19,135.65
138.30,138.54,139.31,138.11
138.43,138.25,138.88,138.11
137.74,137.61,138.04,136.54
138.25,139.78,140.06,138.20
139.58,139.34,140.44,139.22
139.07,137.62,139.10,137.57
135.60,135.95,135.97,134.24
136.76,135.85,136.89,134.85
134.38,135.17,135.58,133.62
133.70,132.86,135.02,132.43
133.18,131.63,133.82,131.32
131.81,133.23,133.82,131.76
133.65,132.90,133.78,131.13
133.50,131.17,134.28,131.10
131.93,132.91,133.79,131.22
130.01,130.03,130.88,128.87
130.11,128.11,132.10,128.06
118.46,121.86,123.99,118.00
121.30,122.91,125.10,120.58
124.67,122.50,124.74,121.77
122.10,122.08,124.23,121.64
122.25,122.59,123.61,122.24
122.73,120.96,123.37,120.65
121.26,122.22,122.83,121.01
123.28,124.79,124.79,122.96
124.40,124.83,125.29,123.71
123.67,122.94,124.14,122.64
123.99,124.72,125.45,122.29
125.08,127.65,128.50,125.00
127.22,128.57,128.64,125.85
126.00,126.98,127.51,124.13
126.12,124.07,126.93,123.77
125.00,120.19,125.29,119.84
118.78,117.85,119.66,116.90
119.26,121.04,121.05,118.35
121.83,122.74,123.09,121.34
123.71,126.10,126.57,123.25
130.00,132.45,134.00,129.75
132.36,133.08,133.65,130.84
133.08,133.77,134.31,132.41
133.14,132.40,133.41,132.01
131.55,132.80,133.49,129.68
133.29,134.50,134.51,130.88
134.51,132.03,134.92,131.95
132.00,131.03,133.36,130.90
132.24,134.37,134.64,132.03
133.70,136.30,137.44,133.22
137.22,137.80,137.96,136.07
137.54,137.80,139.42,137.02
137.28,140.15,140.51,136.87
139.71,139.07,140.35,137.42
139.31,140.41,142.17,139.23
141.24,140.19,141.47,138.09
141.73,142.36,142.92,140.51
142.01,142.78,143.19,141.04
141.74,142.96,143.33,141.54
142.62,144.79,144.88,142.11
144.78,147.04,147.32,144.45
147.40,147.09,147.51,145.51
147.30,148.63,148.71,146.72
148.06,148.10,149.28,147.84
148.00,145.40,148.03,145.13
144.98,147.95,148.22,144.49
147.75,148.40,148.65,147.23
147.59,149.33,149.76,147.50
149.95,148.41,150.41,148.32
149.79,151.45,153.10,149.36
150.51,152.52,152.96,150.25
152.34,152.07,153.52,151.91
151.43,150.00,151.60,149.65
149.90,150.02,150.15,147.81
149.07,148.25,149.60,148.00
149.06,149.35,149.99,148.12
150.26,149.25,151.95,149.22
149.61,149.63,150.11,148.58
150.75,151.23,151.23,149.63
151.50,151.16,152.76,150.38
151.04,151.72,152.10,150.96
151.72,152.53,153.14,151.49
146.47,144.00,146.95,142.61
144.24,146.11,147.20,144.00
146.58,149.30,150.12,146.46
149.44,148.50,151.00,147.50
148.16,148.81,148.90,147.11
148.65,149.08,149.79,147.90
149.35,150.47,150.78,148.97
149.75,147.07,150.18,146.73
146.49,145.94,147.34,144.19
146.56,145.27,147.00,144.43
144.65,144.13,144.90,142.90
143.36,144.25,145.00,143.31
145.95,146.47,147.30,145.45
144.86,147.29,147.97,144.47
147.70,147.34,148.20,147.01
148.24,149.97,150.04,147.74
149.71,148.95,151.09,148.74
149.21,148.84,149.39,147.11
148.79,147.72,149.86,147.42
147.65,149.46,149.99,147.44
149.21,148.00,149.50,147.29
147.99,147.34,148.52,146.36
146.48,144.93,146.93,143.96
145.71,147.25,147.51,145.55
147.61,146.77,147.95,146.66
146.88,148.31,148.75,146.88
148.93,151.69,152.09,148.50
151.55,152.44,152.51,151.05
152.35,152.84,152.93,152.15
152.56,153.74,153.81,152.27
153.00,152.51,153.27,151.54
152.59,153.50,153.50,152.12
152.40,152.89,153.04,151.70
153.09,152.73,153.95,152.34
153.31,153.33,153.93,152.66
153.53,154.00,154.09,153.04
152.92,153.42,153.76,152.73
152.79,152.37,153.33,151.86
151.63,151.28,152.50,150.28
151.28,151.06,151.79,150.40
151.46,150.68,151.79,150.60
150.19,151.06,151.29,149.00
150.96,151.99,152.72,150.60
152.60,153.61,154.67,152.52
154.16,154.05,154.57,153.69
153.75,152.92,154.71,152.27
153.45,155.35,155.48,152.60
149.97,146.59,150.61,146.18
146.18,143.50,146.60,142.50
144.78,145.70,145.73,144.22
146.50,148.46,148.48,146.45
148.86,151.78,151.91,148.67
151.78,152.35,152.97,151.40
151.19,151.68,152.00,150.76
151.85,152.37,152.41,149.92
152.75,152.60,153.69,151.89
154.00,154.46,154.60,153.08
154.60,155.33,156.04,154.50
156.00,157.04,157.12,155.52
157.75,158.02,158.34,157.06
158.81,160.28,161.40,158.58
159.90,159.78,159.98,158.50
159.30,159.86,160.75,158.73
161.78,159.58,162.14,157.89
159.97,161.36,161.71,159.60
160.75,160.45,161.85,159.89
160.78,162.07,162.17,160.48
162.00,162.65,162.88,161.75
162.65,162.12,163.60,161.37
162.12,161.83,162.57,161.18
161.38,161.37,161.81,160.71
161.36,160.62,161.67,160.03
160.65,161.45,161.65,159.84
161.27,160.58,161.45,160.36
160.13,160.67,160.86,159.80
160.86,161.55,161.70,160.12
162.00,163.50,163.51,161.57
162.73,162.04,163.27,161.58
162.22,161.77,162.77,161.65
162.19,162.08,162.66,161.96
162.25,163.53,164.95,162.18
163.19,161.95,163.46,161.52
162.40,161.88,162.97,161.78
161.11,160.70,161.93,160.69
160.97,160.44,161.16,159.84
160.89,161.36,162.00,160.44
160.84,160.04,160.91,159.52
160.00,160.00,160.57,159.13
160.33,160.26,161.34,160.23
159.89,159.05,160.18,158.32
159.00,158.63,159.54,158.42
158.88,158.32,160.44,157.85
158.83,159.72,160.21,158.50
159.76,159.40,160.15,158.81
159.66,158.88,159.66,158.26
158.32,159.54,159.62,158.10
159.88,159.55,160.57,159.15
159.88,160.35,160.86,159.11
160.19,161.64,161.76,160.00
160.55,159.00,161.21,158.76
158.03,155.69,158.40,155.65
155.26,158.29,158.53,154.84
157.63,155.81,157.93,155.50
155.70,154.05,155.87,153.39
154.30,155.66,156.33,153.21
155.04,153.84,155.40,153.47
154.87,154.87,156.19,154.55
155.87,154.45,156.57,154.45
154.91,155.53,155.68,153.87
156.15,156.11,157.22,155.69
155.62,154.98,156.04,154.71
154.46,153.98,154.46,153.46
154.32,156.77,156.77,153.81
156.99,158.29,158.63,156.23
158.63,158.11,165.00,157.46
158.90,158.85,159.84,158.06
158.06,157.61,158.37,157.02
157.67,156.46,158.53,155.82
157.07,157.08,157.83,156.72
156.84,156.88,157.43,155.89
157.14,155.67,157.70,154.86
156.71,157.02,158.49,156.66
156.73,154.79,156.95,153.89
154.97,154.29,154.97,153.08
153.70,153.72,154.22,152.27
154.47,154.45,155.53,154.09
154.45,154.77,155.89,154.34
150.02,150.72,151.00,147.79
151.27,151.26,152.45,150.83
151.28,151.52,152.90,151.02
150.58,149.63,151.15,149.56
150.40,150.57,151.52,150.40
150.57,150.88,151.16,149.83
150.71,151.81,152.94,150.26
152.82,153.35,154.06,152.02
154.05,152.61,154.44,152.18
152.76,153.69,154.33,152.76
153.50,152.79,153.91,151.74
152.48,151.95,153.35,151.67
152.51,152.37,153.74,151.80
152.40,152.43,153.64,151.87
153.99,155.72,156.11,153.84
154.56,155.17,155.93,153.06
152.96,154.81,155.56,151.00
157.66,160.22,161.16,157.59
159.97,161.27,161.34,159.33
161.25,158.21,161.86,157.58
158.42,158.67,159.15,157.55
158.46,159.29,159.55,158.03
159.22,159.80,159.93,158.85
159.80,160.39,160.72,159.21
160.69,162.77,163.00,160.37
163.00,162.67,163.00,161.95
161.94,161.98,162.38,161.36
161.83,163.14,163.19,161.83
163.20,164.52,164.66,162.70
164.00,163.53,164.41,163.03
163.35,162.22,163.80,162.21
161.95,159.82,162.20,158.30
159.00,160.02,160.29,158.41
160.85,159.84,161.15,159.59
