JOB,GEE Group Inc. Common Stock,NASDAQ
0.32,0.32,0.34,0.32
0.31,0.32,0.32,0.29
0.31,0.29,0.31,0.28
0.29,0.28,0.29,0.28
0.28,0.28,0.28,0.28
0.28,0.28,0.28,0.28
0.29,0.30,0.32,0.29
0.30,0.29,0.30,0.29
0.30,0.30,0.30,0.30
0.30,0.30,0.30,0.30
0.29,0.39,0.47,0.29
0.40,0.37,0.40,0.37
0.32,0.40,0.40,0.30
0.40,0.40,0.40,0.40
0.40,0.40,0.40,0.40
0.39,0.39,0.39,0.39
0.39,0.38,0.39,0.38
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.37,0.37,0.37,0.37
0.34,0.33,0.38,0.30
0.29,0.28,0.29,0.28
0.38,0.38,0.38,0.24
0.26,0.29,0.29,0.26
0.30,0.32,0.33,0.30
0.34,0.28,0.34,0.27
0.28,0.26,0.28,0.26
0.27,0.28,0.28,0.27
0.30,0.30,0.36,0.29
0.31,0.27,0.31,0.27
0.29,0.28,0.29,0.27
0.28,0.27,0.28,0.27
0.29,0.27,0.29,0.27
0.26,0.27,0.29,0.26
0.27,0.27,0.27,0.27
0.27,0.26,0.27,0.26
0.27,0.26,0.27,0.26
0.26,0.27,0.27,0.26
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.27,0.27,0.27,0.27
0.21,0.27,0.27,0.21
0.26,0.27,0.27,0.25
0.26,0.26,0.27,0.26
0.26,0.26,0.26,0.21
0.26,0.25,0.26,0.25
0.26,0.21,0.26,0.21
0.22,0.21,0.22,0.21
0.22,0.22,0.22,0.22
0.21,0.19,0.21,0.19
0.20,0.18,0.21,0.17
0.18,0.18,0.20,0.18
0.18,0.17,0.18,0.15
0.17,0.17,0.22,0.17
0.21,0.20,0.25,0.20
0.20,0.20,0.21,0.20
0.20,0.21,0.21,0.20
0.20,0.18,0.20,0.18
0.18,0.35,0.35,0.18
0.20,0.25,0.30,0.20
0.24,0.23,0.26,0.21
0.23,0.23,0.25,0.23
0.24,0.23,0.25,0.23
0.23,0.23,0.23,0.23
0.23,0.23,0.23,0.23
0.22,0.22,0.26,0.22
0.25,0.23,0.25,0.23
0.22,0.22,0.22,0.22
0.20,0.22,0.22,0.20
0.19,0.19,0.21,0.18
0.26,0.22,0.26,0.22
0.26,0.26,0.26,0.26
0.21,0.20,0.21,0.19
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.20,0.18,0.20,0.18
0.20,0.19,0.20,0.19
0.20,0.20,0.20,0.19
0.20,0.19,0.20,0.19
0.22,0.20,0.22,0.19
0.20,0.20,0.20,0.20
0.21,0.19,0.23,0.19
0.19,0.18,0.19,0.18
0.18,0.20,0.20,0.18
0.18,0.20,0.21,0.18
0.20,0.20,0.20,0.19
0.20,0.20,0.20,0.20
0.21,0.18,0.21,0.18
0.21,0.19,0.21,0.16
0.20,0.20,0.20,0.20
0.20,0.18,0.23,0.16
0.21,0.19,0.21,0.17
0.19,0.19,0.19,0.19
0.20,0.19,0.20,0.19
0.17,0.20,0.20,0.17
0.20,0.19,0.20,0.18
0.19,0.18,0.19,0.17
0.16,0.17,0.20,0.16
0.18,0.19,0.19,0.17
0.20,0.17,0.20,0.16
0.20,0.20,0.20,0.20
0.20,0.19,0.20,0.19
0.20,0.20,0.20,0.20
0.20,0.20,0.20,0.20
0.19,0.20,0.20,0.18
0.20,0.19,0.20,0.19
0.18,0.20,0.20,0.18
0.20,0.25,0.25,0.20
0.25,0.24,0.25,0.20
0.24,0.27,0.28,0.24
0.27,0.29,0.36,0.27
0.29,0.30,0.32,0.29
0.29,0.29,0.29,0.29
0.34,0.27,0.34,0.27
0.27,0.30,0.30,0.27
0.31,0.29,0.31,0.29
0.31,0.28,0.33,0.21
0.30,0.28,0.30,0.28
0.28,0.27,0.28,0.26
0.26,0.23,0.26,0.22
0.23,0.22,0.24,0.22
0.22,0.23,0.24,0.22
0.24,0.23,0.24,0.23
0.23,0.21,0.23,0.20
0.21,0.21,0.22,0.21
0.23,0.22,0.23,0.22
0.22,0.21,0.23,0.21
0.19,0.21,0.24,0.19
0.22,0.21,0.23,0.21
0.21,0.20,0.21,0.19
0.20,0.19,0.23,0.19
0.19,0.19,0.21,0.19
0.19,0.19,0.20,0.19
0.21,0.20,0.21,0.19
0.23,0.22,0.24,0.19
0.22,0.21,0.22,0.20
0.20,0.21,0.21,0.20
0.20,0.20,0.20,0.20
0.20,0.19,0.21,0.19
0.19,0.19,0.21,0.19
0.24,0.19,0.24,0.19
0.20,0.20,0.22,0.19
0.21,0.20,0.21,0.20
0.21,0.20,0.21,0.20
0.21,0.21,0.21,0.20
0.21,0.21,0.22,0.19
0.20,0.20,0.22,0.19
0.20,0.30,0.31,0.20
0.30,0.43,0.51,0.24
0.36,0.35,0.47,0.32
0.47,0.28,0.47,0.25
0.31,0.38,0.44,0.28
0.41,0.40,0.45,0.33
0.41,0.40,0.41,0.35
0.37,0.36,0.40,0.36
0.36,0.39,0.41,0.35
0.39,0.36,0.39,0.35
0.36,0.34,0.36,0.34
0.34,0.36,0.37,0.32
0.36,0.34,0.36,0.33
0.36,0.34,0.36,0.32
0.34,0.33,0.34,0.32
0.30,0.31,0.32,0.30
0.32,0.33,0.33,0.31
0.32,0.32,0.32,0.31
0.33,0.32,0.33,0.31
0.32,0.31,0.32,0.31
0.31,0.32,0.32,0.30
0.31,0.34,0.37,0.31
0.37,0.33,0.37,0.31
0.35,0.32,0.35,0.32
0.35,0.31,0.35,0.31
0.33,0.31,0.33,0.31
0.30,0.31,0.35,0.21
0.32,0.31,0.32,0.25
0.31,0.27,0.31,0.26
0.32,0.28,0.32,0.27
0.28,0.28,0.30,0.25
0.30,0.25,0.30,0.25
0.25,0.25,0.29,0.25
0.26,0.26,0.27,0.26
0.25,0.26,0.27,0.25
0.25,0.23,0.26,0.23
0.23,0.22,0.24,0.20
0.20,0.20,0.22,0.20
0.21,0.22,0.23,0.21
0.21,0.21,0.22,0.21
0.24,0.24,0.27,0.21
0.24,0.23,0.25,0.23
0.23,0.23,0.25,0.22
0.23,0.21,0.23,0.21
0.21,0.22,0.23,0.20
0.22,0.21,0.24,0.21
0.21,0.20,0.22,0.20
0.22,0.21,0.23,0.21
0.22,0.23,0.27,0.22
0.26,0.21,0.26,0.20
0.22,0.21,0.22,0.21
0.21,0.21,0.22,0.20
0.20,0.20,0.22,0.20
0.22,0.20,0.22,0.20
0.20,0.21,0.22,0.20
0.21,0.21,0.21,0.20
0.21,0.21,0.22,0.21
0.21,0.21,0.22,0.21
0.21,0.21,0.22,0.20
0.21,0.21,0.21,0.21
0.20,0.21,0.21,0.20
0.20,0.21,0.21,0.20
0.21,0.20,0.21,0.20
0.21,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.20,0.21,0.24,0.20
0.20,0.20,0.22,0.20
0.20,0.20,0.22,0.20
0.21,0.20,0.22,0.20
0.21,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.22,0.21,0.22,0.20
0.21,0.21,0.21,0.20
0.21,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.21,0.20,0.21,0.20
0.20,0.20,0.21,0.20
0.20,0.20,0.20,0.20
0.20,0.20,0.21,0.20
0.21,0.20,0.21,0.20
0.20,0.20,0.20,0.20
0.20,0.19,0.20,0.19
0.20,0.19,0.20,0.19
0.19,0.20,0.20,0.19
0.20,0.20,0.21,0.20
0.20,0.20,0.20,0.20
0.20,0.19,0.20,0.19
0.19,0.18,0.20,0.16
0.19,0.18,0.20,0.18
0.18,0.17,0.18,0.17
0.17,0.17,0.18,0.17
0.18,0.17,0.18,0.17
0.19,0.19,0.19,0.17
0.19,0.17,0.19,0.17
0.18,0.19,0.19,0.18
0.19,0.19,0.19,0.18
0.19,0.18,0.19,0.18
0.19,0.19,0.19,0.18
0.19,0.18,0.19,0.14
0.16,0.16,0.19,0.16
0.17,0.17,0.20,0.17
0.18,0.20,0.20,0.18
0.20,0.19,0.20,0.18
0.19,0.19,0.19,0.19
0.19,0.18,0.19,0.17
0.18,0.18,0.19,0.18
0.18,0.18,0.18,0.17
0.18,0.18,0.18,0.18
0.19,0.18,0.19,0.17
0.19,0.17,0.19,0.17
0.19,0.18,0.19,0.17
0.19,0.18,0.19,0.16
0.18,0.19,0.19,0.18
0.18,0.18,0.19,0.18
0.18,0.18,0.19,0.18
0.19,0.18,0.19,0.18
0.18,0.19,0.19,0.18
0.19,0.19,0.19,0.19
0.19,0.18,0.19,0.18
0.19,0.19,0.19,0.19
0.19,0.19,0.19,0.18
0.20,0.19,0.20,0.19
0.20,0.19,0.20,0.19
0.19,0.18,0.19,0.18
0.19,0.18,0.19,0.18
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.18,0.19,0.19,0.18
0.19,0.19,0.19,0.19
0.19,0.20,0.21,0.18
0.20,0.20,0.20,0.20
0.18,0.18,0.18,0.18
0.18,0.18,0.18,0.18
0.19,0.18,0.19,0.17
0.18,0.18,0.18,0.17
0.18,0.17,0.18,0.17
0.17,0.17,0.17,0.17
0.17,0.17,0.17,0.15
0.17,0.17,0.17,0.17
0.16,0.16,0.16,0.16
0.16,0.17,0.18,0.16
0.17,0.17,0.17,0.17
0.18,0.19,0.19,0.16
0.19,0.18,0.19,0.17
0.17,0.18,0.18,0.17
0.18,0.17,0.18,0.17
0.19,0.16,0.19,0.16
0.16,0.16,0.16,0.16
0.16,0.18,0.19,0.16
0.17,0.17,0.17,0.17
0.18,0.17,0.18,0.16
0.16,0.16,0.16,0.16
0.17,0.17,0.18,0.17
0.17,0.17,0.18,0.17
0.18,0.16,0.18,0.16
0.17,0.19,0.20,0.17
0.19,0.19,0.20,0.17
0.19,0.19,0.19,0.19
0.16,0.18,0.18,0.16
0.17,0.19,0.19,0.17
0.17,0.17,0.18,0.17
0.17,0.17,0.17,0.16
0.16,0.17,0.18,0.16
0.16,0.16,0.17,0.16
0.16,0.16,0.17,0.16
0.17,0.17,0.17,0.17
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.17,0.16
0.16,0.16,0.16,0.16
0.16,0.16,0.16,0.15
0.18,0.18,0.20,0.18
0.18,0.17,0.18,0.17
0.18,0.16,0.18,0.16
0.18,0.17,0.18,0.17
0.17,0.17,0.17,0.17
0.16,0.17,0.17,0.16
0.18,0.17,0.18,0.17
0.17,0.16,0.17,0.16
0.15,0.14,0.15,0.14
0.14,0.14,0.14,0.14
0.15,0.15,0.15,0.14
0.14,0.14,0.15,0.14
0.15,0.14,0.15,0.14
0.15,0.16,0.16,0.15
0.16,0.16,0.16,0.16
0.15,0.16,0.16,0.14
0.15,0.15,0.17,0.15
0.16,0.15,0.16,0.15
0.15,0.14,0.15,0.14
0.15,0.16,0.16,0.15
0.16,0.16,0.16,0.16
0.15,0.14,0.17,0.12
0.14,0.17,0.18,0.14
0.18,0.18,0.18,0.15
0.16,0.16,0.16,0.16
0.17,0.18,0.18,0.17
0.16,0.17,0.19,0.15
0.17,0.17,0.17,0.17
0.16,0.18,0.18,0.16
0.18,0.18,0.18,0.18
0.17,0.16,0.17,0.16
0.16,0.16,0.16,0.16
0.16,0.17,0.18,0.16
0.18,0.18,0.18,0.17
0.18,0.17,0.18,0.17
0.16,0.17,0.17,0.16
0.17,0.17,0.18,0.17
0.17,0.17,0.18,0.17
0.18,0.17,0.18,0.17
0.17,0.17,0.17,0.17
0.18,0.18,0.18,0.18
0.19,0.19,0.21,0.19
0.18,0.17,0.20,0.12
0.17,0.18,0.18,0.17
0.19,0.17,0.19,0.16
0.17,0.17,0.17,0.17
0.17,0.20,0.21,0.17
0.18,0.21,0.21,0.18
0.21,0.21,0.24,0.19
0.28,0.29,0.35,0.27
0.28,0.59,0.63,0.28
0.61,0.54,0.61,0.50
0.54,0.53,0.54,0.46
0.54,0.56,0.59,0.52
0.62,0.59,0.62,0.52
0.62,0.86,0.86,0.59
0.86,1.05,1.09,0.82
1.10,1.20,1.25,0.95
1.17,1.25,1.87,1.14
1.35,1.38,1.62,1.31
1.26,1.22,1.30,1.14
1.22,1.21,1.23,1.15
1.20,1.66,1.70,1.19
1.74,1.54,1.74,1.30
1.60,1.35,1.60,1.35
1.36,1.50,1.50,1.35
1.35,1.26,1.38,1.26
1.30,1.12,1.33,1.05
1.12,1.11,1.19,1.11
1.10,1.03,1.12,0.81
0.99,0.88,0.99,0.87
0.78,0.86,0.91,0.77
0.82,0.87,0.89,0.82
0.87,0.95,0.98,0.80
0.95,0.89,0.98,0.88
0.88,0.89,0.93,0.88
0.92,0.90,0.92,0.88
0.92,0.87,0.92,0.83
0.87,0.88,0.90,0.85
0.91,0.91,0.95,0.89
0.87,0.80,0.90,0.77
0.77,0.68,0.78,0.58
0.68,0.75,0.76,0.65
0.75,0.87,0.87,0.74
0.87,0.85,0.99,0.84
0.88,0.85,0.88,0.77
0.88,0.85,0.88,0.80
0.86,0.85,0.87,0.84
0.89,0.82,0.89,0.80
0.83,0.83,0.84,0.82
0.83,0.78,0.83,0.78
0.79,0.79,0.82,0.78
0.81,0.76,0.81,0.76
0.75,0.68,0.76,0.66
0.70,0.71,0.71,0.66
0.71,0.68,0.72,0.67
0.67,0.68,0.70,0.65
0.68,0.72,0.72,0.68
0.70,0.72,0.72,0.70
0.70,0.73,0.73,0.68
0.72,0.83,0.83,0.72
0.81,1.11,1.25,0.79
1.05,1.00,1.05,0.94
0.99,1.03,1.03,0.95
1.03,0.96,1.03,0.96
0.98,1.00,1.03,0.95
1.03,1.09,1.13,1.01
1.12,1.18,1.25,1.00
1.20,1.03,1.33,1.03
1.09,1.05,1.09,1.00
1.07,1.08,1.10,1.04
1.08,1.02,1.13,0.99
1.07,1.01,1.07,0.93
1.07,0.99,1.07,0.99
0.98,0.96,1.03,0.95
0.97,0.92,1.00,0.92
0.97,0.98,1.03,0.95
1.00,0.95,1.04,0.94
0.91,0.95,1.00,0.91
0.99,0.91,0.99,0.91
0.90,0.97,0.97,0.88
0.98,0.95,1.00,0.95
1.00,0.91,1.00,0.88
0.95,0.94,0.98,0.89
0.98,0.83,0.98,0.80
0.83,0.80,0.83,0.78
0.81,0.88,0.90,0.80
0.85,0.92,0.94,0.85
0.92,0.86,0.92,0.86
0.88,0.90,0.90,0.86
0.90,0.89,0.91,0.86
0.89,0.86,0.89,0.86
0.88,0.89,0.90,0.84
0.91,0.85,0.91,0.85
0.80,0.85,0.88,0.80
0.86,0.87,0.88,0.85
0.86,0.80,0.87,0.80
0.83,0.84,0.85,0.80
0.82,0.82,0.85,0.80
0.80,0.83,0.85,0.80
0.83,0.82,0.83,0.80
0.83,0.81,0.83,0.80
0.81,0.80,0.82,0.80
0.83,0.81,0.83,0.80
0.80,0.81,0.83,0.79
0.80,0.75,0.80,0.75
0.75,0.78,0.78,0.75
0.75,0.76,0.78,0.75
0.75,0.73,0.75,0.72
0.73,0.73,0.73,0.71
0.73,0.76,0.77,0.73
0.82,0.79,0.82,0.78
0.79,0.82,0.82,0.78
0.77,0.78,0.80,0.75
0.77,0.81,0.82,0.77
0.81,0.81,0.81,0.77
0.79,0.85,0.90,0.79
0.89,0.82,0.89,0.82
0.88,0.87,0.90,0.84
0.91,0.90,0.91,0.88
0.88,0.91,0.91,0.85
0.91,0.93,0.94,0.88
0.95,0.96,0.96,0.89
0.99,1.11,1.15,0.95
1.16,1.10,1.20,1.02
1.08,1.08,1.15,1.04
1.10,1.00,1.15,1.00
1.03,1.01,1.05,0.96
0.99,0.94,1.00,0.93
0.99,0.97,1.03,0.94
0.98,0.93,1.03,0.93
0.90,0.95,0.96,0.90
1.01,0.99,1.03,0.97
1.00,0.98,1.00,0.93
0.96,0.94,1.00,0.94
1.00,1.00,1.00,0.97
0.93,0.97,0.98,0.93
0.99,0.99,1.03,0.97
0.98,0.95,0.98,0.95
1.01,1.00,1.04,0.98
1.01,0.98,1.01,0.96
1.03,0.97,1.03,0.86
0.90,0.98,0.98,0.90
0.99,0.94,0.99,0.93
0.94,0.96,0.97,0.93
0.99,0.97,0.99,0.93
0.93,0.98,0.98,0.93
0.97,0.98,0.98,0.97
0.93,0.94,0.95,0.88
0.90,0.93,0.93,0.90
0.88,0.90,0.95,0.88
0.93,0.95,0.97,0.91
0.96,0.97,0.97,0.90
0.96,0.93,0.96,0.89
0.93,0.92,0.94,0.90
0.90,0.90,0.94,0.88
0.87,0.85,0.91,0.82
0.87,0.86,0.91,0.85
0.86,0.84,0.90,0.81
0.84,0.80,0.85,0.80
0.68,0.67,0.72,0.65
0.70,0.70,0.71,0.69
0.67,0.69,0.71,0.67
0.74,0.70,0.74,0.70
0.73,0.71,0.73,0.71
0.72,0.70,0.73,0.70
0.71,0.70,0.71,0.65
0.71,0.72,0.77,0.70
0.75,0.70,0.77,0.70
0.72,0.74,0.74,0.70
0.75,0.75,0.75,0.70
0.74,0.74,0.74,0.70
0.74,0.70,0.77,0.70
0.78,0.73,0.78,0.70
0.72,0.73,0.77,0.70
0.70,0.71,0.74,0.70
0.74,0.75,0.78,0.71
0.76,0.76,0.76,0.71
0.79,0.74,0.79,0.74
0.77,0.75,0.77,0.73
0.75,0.75,0.75,0.73
0.75,0.75,0.75,0.72
0.73,0.74,0.75,0.71
0.70,0.75,0.75,0.68
0.69,0.66,0.75,0.66
0.67,0.68,0.72,0.65
0.70,0.70,0.72,0.65
0.69,0.71,0.72,0.66
0.69,0.71,0.71,0.69
0.70,0.70,0.70,0.67
0.68,0.70,0.71,0.68
0.69,0.70,0.71,0.69
0.70,0.72,0.72,0.69
0.70,0.70,0.72,0.69
0.70,0.64,0.72,0.61
0.66,0.67,0.69,0.64
0.68,0.63,0.68,0.62
0.63,0.63,0.65,0.63
0.63,0.68,0.69,0.63
0.70,0.67,0.70,0.65
0.68,0.65,0.68,0.64
0.64,0.67,0.67,0.63
0.63,0.65,0.66,0.63
0.65,0.63,0.65,0.63
0.63,0.60,0.64,0.59
0.57,0.54,0.59,0.50
0.55,0.48,0.55,0.46
0.46,0.48,0.50,0.46
0.47,0.43,0.47,0.40
0.42,0.40,0.45,0.36
0.40,0.55,0.57,0.40
0.66,0.62,0.66,0.61
0.65,0.67,0.70,0.64
0.67,0.64,0.67,0.61
0.65,0.62,0.67,0.62
0.64,0.62,0.64,0.61
6.15,5.95,6.30,5.95
6.47,6.40,6.70,6.40
6.71,6.85,6.95,6.64
6.95,7.00,7.07,6.85
6.85,6.90,7.01,6.85
6.76,6.69,6.77,6.30
6.79,7.10,7.20,6.79
7.20,7.11,7.20,7.07
7.15,7.15,7.25,7.05
6.96,6.95,7.15,6.44
7.05,7.11,7.20,6.93
7.15,6.95,7.15,6.95
7.01,6.97,7.02,6.96
7.04,7.49,7.49,7.04
7.70,7.38,7.70,7.26
7.28,7.40,7.51,7.07
7.25,7.25,7.39,7.20
7.38,7.59,7.60,7.36
7.55,7.55,7.55,7.20
7.66,7.40,7.66,7.40
7.38,7.70,7.70,7.38
7.58,7.57,7.58,7.47
7.55,7.55,7.65,7.46
7.48,6.96,7.49,6.96
7.08,6.98,7.09,6.98
7.07,7.00,7.13,7.00
7.09,7.29,7.35,7.06
7.06,7.05,7.24,6.96
7.02,7.05,7.20,7.00
7.01,7.00,7.09,7.00
7.10,6.97,7.14,6.97
7.10,7.02,7.14,7.00
7.06,7.09,7.09,6.97
7.08,6.99,7.08,6.91
6.90,6.99,6.99,6.90
6.90,6.99,7.00,6.90
7.00,6.75,7.10,6.73
6.75,6.50,6.93,6.50
6.51,6.12,6.60,5.83
6.31,6.44,6.46,6.22
6.46,7.08,7.47,6.28
7.09,7.20,7.50,7.06
7.20,6.86,7.20,6.42
7.00,6.99,7.00,6.66
6.77,6.75,6.91,6.51
6.73,6.74,6.75,6.52
6.73,6.45,6.77,6.36
6.65,6.49,6.70,6.31
6.35,6.38,6.47,6.06
6.40,5.84,6.40,5.80
5.87,5.62,6.19,5.54
5.86,5.73,5.94,5.52
5.65,5.83,6.00,5.54
5.82,5.78,5.82,5.71
5.82,5.85,6.10,5.72
5.87,5.77,6.05,5.58
5.55,5.90,5.90,5.28
5.90,5.94,6.05,5.57
5.72,5.82,5.99,5.68
5.95,5.80,5.95,5.65
5.65,5.50,5.80,5.30
5.50,5.04,5.51,5.00
4.98,5.63,5.90,4.87
5.39,5.46,5.59,5.25
5.54,5.13,5.54,5.11
5.05,5.09,5.15,4.90
5.01,5.20,5.33,5.01
5.20,4.80,5.20,4.75
4.80,5.15,5.24,4.56
4.92,4.90,5.05,4.65
5.00,4.62,5.05,4.62
4.80,4.78,4.97,4.71
4.66,4.65,4.97,4.46
4.59,4.68,4.86,4.33
4.73,4.58,4.73,4.40
4.70,4.55,4.70,4.47
4.60,4.60,4.65,4.60
4.70,4.16,4.70,4.06
4.13,4.09,4.58,3.93
4.15,3.85,4.22,3.85
3.87,3.97,4.05,3.87
4.12,3.97,4.12,3.91
3.98,3.88,3.98,3.56
4.02,3.88,4.07,3.84
3.98,3.81,3.98,3.80
3.77,3.72,3.87,3.57
3.62,3.88,4.06,3.62
4.00,4.80,4.91,3.89
4.60,4.68,5.00,4.60
5.00,4.61,5.01,4.29
4.73,4.63,4.77,4.01
4.75,4.72,4.75,4.69
4.62,4.61,4.64,4.44
4.70,4.56,4.80,4.46
4.70,4.50,4.70,4.36
4.50,4.36,4.60,4.16
4.49,4.25,4.49,4.10
4.39,4.26,4.60,4.04
4.29,4.27,4.42,4.04
4.32,4.16,4.45,4.16
4.20,4.21,4.31,4.15
4.37,4.17,4.37,4.17
4.27,3.95,4.63,3.91
4.04,3.88,4.04,3.81
3.92,4.00,4.12,3.76
4.00,4.18,4.20,3.95
4.17,4.19,4.35,4.14
4.19,4.19,4.27,4.05
4.10,3.99,4.14,3.95
4.03,4.00,4.14,3.98
4.10,4.05,4.99,3.75
4.15,4.05,4.27,3.95
4.11,4.12,4.24,4.05
4.20,4.03,4.68,4.00
4.03,4.00,4.21,3.99
4.14,4.00,4.29,3.96
4.02,4.07,4.30,4.01
4.16,4.20,4.35,4.15
4.31,4.30,4.80,4.24
4.26,4.30,4.52,4.24
4.38,4.44,4.52,4.31
4.53,4.45,4.55,4.45
4.50,4.55,4.55,4.42
4.60,4.51,4.60,4.40
4.50,4.50,4.50,4.50
4.55,4.37,4.55,4.35
4.39,4.50,4.50,4.37
4.53,4.52,4.53,4.43
4.50,4.50,4.50,4.37
4.50,4.47,4.55,4.47
4.54,4.45,4.54,4.42
4.45,4.46,4.48,4.45
4.46,4.48,4.49,4.45
4.50,4.46,4.54,4.46
4.45,4.41,4.47,4.40
4.40,4.39,4.40,4.39
4.39,4.38,4.39,4.38
4.37,4.36,4.37,4.35
4.35,4.36,4.36,4.35
4.35,4.35,4.35,4.35
4.37,4.37,4.37,4.37
4.38,4.35,4.39,4.35
4.36,4.35,4.36,4.35
4.33,4.21,4.33,4.21
4.21,4.21,4.21,4.21
4.38,4.24,4.38,4.24
4.26,4.26,4.26,4.26
4.23,4.21,4.24,4.20
4.21,4.21,4.21,4.21
4.20,4.25,4.25,4.20
4.23,4.25,4.25,4.20
4.22,4.24,4.25,4.22
4.21,4.20,4.24,4.18
4.24,4.20,4.24,4.16
4.18,4.16,4.19,4.13
4.07,4.14,4.14,4.05
4.00,4.10,4.10,3.95
4.06,4.06,4.07,4.00
4.08,4.05,4.10,4.05
4.11,4.07,4.13,4.07
4.01,4.08,4.08,4.00
4.05,3.99,4.05,3.98
3.97,3.95,4.01,3.95
3.96,4.00,4.03,3.95
3.95,3.98,3.99,3.95
3.95,3.95,3.95,3.95
3.95,4.04,4.04,3.95
4.02,4.15,4.20,4.02
4.27,4.23,4.27,4.10
4.23,4.19,4.23,4.05
4.24,4.15,4.24,4.15
4.14,4.12,4.14,4.11
4.15,4.08,4.16,4.08
4.08,3.98,4.20,3.98
3.97,3.90,4.02,3.85
3.90,3.99,3.99,3.71
3.89,4.03,4.03,3.81
4.05,4.23,4.23,4.05
4.11,4.10,4.30,4.10
4.01,4.12,4.12,4.00
4.16,4.06,4.16,4.06
4.06,4.06,4.06,4.06
4.12,4.20,4.39,4.12
4.20,4.17,4.20,4.13
4.17,4.17,4.17,4.17
4.10,4.15,4.15,4.10
4.10,4.09,4.10,4.04
4.13,3.97,4.13,3.61
3.89,3.97,4.18,3.89
3.97,4.25,4.56,3.96
4.13,4.44,4.68,4.06
4.55,4.50,4.69,4.45
4.59,4.28,4.68,4.20
4.27,4.38,4.38,4.18
4.25,4.42,4.44,4.25
4.35,4.25,4.35,3.95
4.15,4.15,4.30,4.10
4.08,4.09,4.29,4.08
4.18,4.17,4.20,3.99
4.23,4.26,4.31,4.20
4.27,4.28,4.35,4.27
4.35,4.35,4.35,4.35
4.35,4.35,4.49,4.35
4.44,4.35,4.44,4.35
4.50,4.55,4.59,4.50
4.57,4.59,4.59,4.57
4.68,4.70,4.70,4.57
4.77,4.85,4.85,4.77
4.81,4.81,4.81,4.81
4.81,4.82,4.84,4.81
4.74,4.93,4.95,4.44
5.03,5.18,5.20,5.03
5.18,5.12,5.20,5.06
5.14,5.35,5.50,5.09
5.26,5.51,5.73,5.26
5.63,6.22,6.30,5.62
6.29,6.06,6.89,5.50
6.06,5.84,6.50,5.65
5.81,5.90,5.90,5.70
5.96,5.85,6.06,5.70
5.94,5.88,5.99,5.74
5.90,6.28,6.30,5.76
6.09,6.36,6.48,6.09
6.20,6.19,6.34,6.18
6.17,5.80,6.17,5.51
5.77,5.65,5.83,5.65
5.69,5.72,5.72,5.55
5.75,5.38,5.75,5.38
5.37,5.49,5.53,5.23
5.50,5.33,5.53,5.33
5.45,5.74,5.77,5.40
5.82,5.65,6.04,5.40
5.66,5.80,5.85,5.52
5.90,5.89,5.90,5.28
5.82,5.80,5.99,5.30
5.79,5.90,5.99,5.63
5.86,5.34,5.98,5.32
5.42,5.68,5.68,5.39
5.71,5.59,5.71,5.59
5.65,5.54,5.69,5.35
5.50,5.21,5.50,5.21
5.22,5.40,5.40,5.22
5.30,5.27,5.34,5.02
5.22,5.37,5.37,5.19
5.34,5.18,5.34,5.18
5.21,5.14,5.35,5.04
5.10,5.23,5.28,5.00
5.27,5.05,5.27,4.96
5.02,4.98,5.04,4.85
4.88,4.80,4.95,4.69
4.76,4.76,4.82,4.65
4.75,4.76,4.77,4.68
4.73,4.85,4.85,4.73
4.78,4.98,4.98,4.76
4.94,4.97,4.99,4.91
4.87,4.85,4.97,4.77
4.77,4.91,4.91,4.77
4.85,4.94,4.94,4.76
4.86,4.95,4.96,4.86
4.85,4.90,4.90,4.77
4.85,4.89,4.94,4.80
4.92,4.95,4.95,4.83
4.93,4.96,4.96,4.93
4.86,4.94,4.94,4.83
4.95,4.95,4.95,4.95
4.91,4.80,4.91,4.75
4.89,4.66,4.89,4.50
4.75,4.66,4.75,4.58
4.62,4.58,4.62,4.45
4.65,4.93,4.94,4.65
4.94,4.62,4.94,4.43
4.63,4.54,4.63,4.54
4.59,4.62,4.62,4.43
4.50,4.57,4.72,4.50
4.55,4.69,4.77,4.54
4.65,4.85,4.85,4.65
4.70,4.58,4.84,4.47
4.69,4.51,4.69,4.51
4.67,4.76,4.81,4.67
4.77,4.77,4.77,4.77
4.83,4.68,4.83,4.66
4.74,4.74,4.74,4.74
4.70,4.65,4.94,4.65
4.79,4.65,4.79,4.57
4.63,4.75,4.95,4.31
4.59,4.94,5.00,4.39
5.00,4.88,5.17,4.88
4.98,4.98,5.00,4.78
4.97,4.99,5.00,4.57
4.94,4.85,4.96,4.72
4.97,4.89,4.97,4.52
4.70,4.78,4.89,4.24
