ISRG,Intuitive Surgical,NASDAQ
503.23,499.32,504.94,498.04
503.00,509.61,510.88,500.43
510.50,510.00,516.07,508.51
506.82,497.51,509.18,496.45
500.25,502.88,505.09,498.00
498.50,504.17,508.65,495.34
506.83,501.70,508.40,498.66
497.95,503.90,510.54,497.50
506.42,502.19,507.61,500.99
500.00,506.13,508.94,498.65
509.20,501.55,509.20,500.67
499.79,501.19,507.23,499.01
500.30,499.72,503.78,499.31
504.45,504.01,506.62,500.92
503.90,500.08,505.66,498.39
428.00,419.30,429.88,406.69
417.54,422.68,428.39,416.99
424.25,430.00,430.50,422.12
429.62,429.04,432.50,423.15
427.56,426.78,428.40,417.80
426.50,422.13,427.81,418.36
423.00,415.54,425.00,413.07
415.58,421.47,425.40,415.00
366.00,392.67,393.17,357.02
393.33,395.91,399.87,392.18
396.21,394.62,398.97,391.40
393.60,383.96,395.75,382.12
380.75,375.33,383.95,370.59
374.00,382.29,383.89,369.31
397.30,391.00,401.00,386.19
391.46,385.82,393.76,384.00
386.83,388.00,392.39,384.08
389.09,392.46,395.79,388.50
390.39,393.65,394.16,389.00
391.81,393.63,394.00,389.19
393.49,392.93,394.76,392.27
393.41,389.94,393.72,386.20
390.75,394.62,394.96,389.55
394.78,391.87,395.73,388.00
391.70,388.58,393.96,387.77
389.50,385.60,390.50,378.59
386.41,385.94,387.94,383.43
383.62,383.73,385.04,380.93
383.03,378.33,384.38,377.31
379.33,384.95,386.98,375.54
385.82,385.45,391.76,384.48
385.11,386.90,388.70,383.50
386.49,390.14,390.80,384.05
391.95,390.09,391.95,388.09
391.05,391.69,394.00,389.27
390.04,386.22,390.04,384.71
387.14,387.44,390.68,385.42
385.62,384.60,389.68,383.34
384.01,386.52,390.11,381.93
388.19,385.17,390.49,384.53
383.34,387.32,388.48,383.34
388.17,384.44,388.76,383.72
384.89,384.69,386.60,381.00
384.33,384.90,387.62,383.81
385.00,376.97,387.14,376.88
377.76,376.50,378.49,374.34
375.51,372.68,378.67,370.36
373.47,375.00,376.78,370.68
377.01,375.07,379.70,374.73
374.00,373.96,374.79,373.01
374.82,372.50,375.00,370.31
372.63,369.98,375.50,369.11
371.43,374.69,375.74,368.46
373.31,370.83,375.37,370.03
370.63,363.89,370.82,363.45
378.17,367.31,379.99,365.54
367.67,368.39,371.32,365.00
366.34,367.46,371.40,365.97
366.35,376.27,377.99,364.29
375.45,372.40,377.02,370.57
371.59,369.60,375.45,368.61
370.32,360.94,370.45,358.02
360.92,364.28,365.87,360.28
362.76,380.99,382.31,362.29
381.29,381.23,401.30,380.96
383.45,389.16,391.63,382.90
392.38,387.21,392.43,384.41
385.21,390.18,392.19,383.77
388.14,401.68,405.45,385.21
401.16,390.21,403.77,389.68
393.05,401.33,403.46,392.86
401.00,399.13,408.89,395.24
370.22,376.52,385.50,369.99
376.57,372.02,376.57,366.00
371.41,368.30,373.88,367.46
366.79,374.98,376.88,365.57
377.26,370.29,378.77,366.00
369.89,369.13,371.21,365.08
370.00,375.60,377.63,367.71
374.88,377.67,381.21,372.61
379.00,374.71,379.00,373.60
375.00,371.50,378.38,370.24
373.85,372.03,374.11,368.75
372.84,382.23,384.68,372.25
380.42,374.88,381.89,374.73
376.01,377.17,378.27,374.14
379.85,379.58,380.16,375.83
378.64,389.83,390.66,377.10
390.83,395.38,398.00,387.61
392.07,396.04,398.55,391.50
396.00,396.25,397.73,391.71
397.03,397.27,398.00,395.14
393.50,394.44,396.81,387.67
394.49,392.97,398.79,389.88
393.35,394.58,398.35,391.25
395.66,394.51,397.97,393.07
394.27,390.52,395.11,388.22
389.10,389.71,391.83,387.02
388.93,384.50,390.34,383.11
381.54,374.51,383.78,373.34
376.45,378.01,378.60,374.10
378.42,376.90,378.99,374.28
378.22,375.48,378.50,374.38
373.98,372.81,375.51,372.12
367.49,370.68,372.48,362.22
370.88,367.84,371.95,365.35
380.74,377.38,381.60,373.69
376.39,376.59,377.59,372.50
376.59,379.52,381.52,375.10
378.62,366.62,378.62,364.72
365.44,368.30,370.86,365.03
366.77,362.94,371.03,362.54
363.97,362.28,369.65,362.00
360.86,355.93,364.00,351.14
356.52,361.24,362.81,354.50
359.41,359.10,361.54,355.25
359.17,364.35,364.97,357.00
365.01,371.21,373.09,363.62
371.22,370.96,374.50,369.14
372.35,374.78,375.75,370.00
374.26,379.99,383.54,373.47
379.94,383.07,383.55,377.93
382.20,384.08,384.39,378.09
383.64,380.01,383.64,378.27
380.35,373.46,382.67,372.74
372.96,370.94,377.26,370.03
371.39,373.76,376.89,370.75
374.41,380.46,380.63,374.07
380.87,386.78,389.85,379.71
386.47,420.15,424.58,385.27
412.07,393.07,414.75,392.02
440.53,419.88,443.99,415.94
420.56,412.80,421.08,402.18
414.48,414.39,418.31,408.49
415.78,430.14,431.24,413.99
444.94,439.38,447.50,433.00
438.16,439.12,439.50,433.00
439.00,439.00,443.39,434.55
412.35,410.76,426.52,406.25
411.20,408.63,416.40,408.24
406.87,409.54,414.87,406.43
405.02,415.20,419.56,405.02
416.49,416.35,422.03,415.39
409.92,407.58,413.42,406.04
405.37,401.17,408.99,396.66
403.31,409.10,413.96,402.47
408.70,415.10,417.58,406.74
413.53,414.79,420.00,413.53
414.00,417.68,418.00,408.99
416.07,429.66,432.84,415.07
424.12,426.45,431.47,421.23
428.73,438.37,438.68,427.20
437.83,442.54,442.93,433.49
432.08,438.83,441.96,431.26
440.31,444.09,444.99,434.25
440.18,439.96,447.75,438.85
440.98,438.04,442.03,433.32
439.15,435.19,441.50,434.75
435.19,438.54,441.69,434.18
437.14,434.87,438.99,433.00
438.42,438.35,442.25,434.77
438.17,444.15,445.71,436.00
444.20,444.83,454.97,439.81
442.30,453.84,462.47,440.05
455.90,449.51,455.90,443.48
448.54,446.92,452.00,443.54
447.00,444.35,449.75,442.12
446.60,443.98,450.47,441.78
443.07,438.59,444.49,436.04
439.65,435.19,442.05,433.91
432.83,433.14,441.91,429.07
434.00,429.67,438.99,428.57
426.81,423.07,431.74,422.19
424.02,426.61,430.32,423.07
425.76,429.02,429.76,425.16
428.53,434.54,435.10,428.53
431.32,437.01,437.37,425.15
443.54,428.89,443.54,428.44
431.17,422.07,435.15,419.26
422.86,422.91,427.54,419.98
425.67,424.66,430.00,423.33
422.48,428.61,431.53,418.30
429.61,434.99,438.89,428.64
434.98,437.99,442.00,433.00
486.05,493.60,503.31,470.22
504.37,518.50,522.50,498.60
519.46,540.63,541.23,519.46
535.00,505.52,536.67,505.16
504.99,497.03,513.81,496.36
500.00,489.84,500.34,484.38
441.92,456.64,461.92,439.02
459.78,453.61,465.00,452.48
450.56,439.63,451.63,433.72
442.13,425.00,442.75,422.41
425.12,417.09,427.26,410.61
425.86,415.13,426.12,413.26
415.00,411.99,417.53,410.02
410.01,411.11,416.73,408.41
430.00,422.33,431.63,415.64
387.20,373.93,397.40,372.33
376.35,371.32,376.54,368.02
368.52,366.37,369.99,362.43
368.90,367.80,371.89,364.38
372.39,361.59,377.00,353.38
359.21,361.70,363.67,358.02
365.24,359.13,370.98,358.38
370.58,363.59,370.63,363.15
361.39,363.97,365.80,359.28
362.45,360.30,366.31,360.01
360.25,352.95,362.24,352.54
351.91,352.35,359.83,351.30
351.57,353.06,353.30,346.46
354.70,365.67,367.15,350.06
365.11,365.47,368.37,362.00
363.91,371.67,375.60,362.00
372.95,364.43,372.95,360.56
365.16,374.09,374.70,362.43
372.04,370.93,377.18,370.06
369.67,363.60,370.99,363.18
365.49,366.33,368.43,363.13
365.27,364.64,370.86,363.25
364.69,363.86,365.99,362.63
364.57,371.37,372.81,362.52
371.22,364.68,371.89,364.65
366.59,374.85,376.20,364.81
375.04,369.74,375.07,367.28
368.71,370.90,372.27,366.19
368.96,370.94,373.92,368.96
369.29,370.13,372.38,368.69
371.16,368.84,374.62,368.44
370.21,371.26,371.57,368.02
370.92,374.84,375.82,369.86
373.34,377.60,379.60,372.89
377.21,382.38,384.69,376.80
381.10,392.37,392.90,381.00
391.86,396.82,398.86,390.64
397.49,409.82,410.98,396.87
410.80,403.24,411.94,403.07
402.36,404.17,404.52,399.75
406.05,402.20,406.05,398.04
404.23,404.15,405.00,398.86
405.92,402.97,409.31,400.79
403.40,402.25,407.13,401.77
404.24,405.08,405.99,399.70
404.18,410.79,411.29,402.14
411.79,423.40,426.43,409.58
421.78,411.80,422.17,410.00
411.83,406.49,414.35,405.72
408.02,403.34,409.21,402.07
403.00,404.04,404.92,400.87
403.58,394.26,403.97,391.25
395.40,385.92,395.40,382.12
386.25,386.24,388.73,381.76
381.76,382.92,387.22,380.01
384.26,389.24,390.48,384.00
390.23,384.59,392.22,383.10
383.93,383.57,388.33,382.39
383.46,380.26,387.15,380.00
377.35,382.22,385.38,376.00
381.67,387.00,388.89,379.95
381.90,388.72,388.83,380.04
392.95,392.16,397.55,390.00
440.13,461.63,463.39,438.55
457.01,473.33,483.00,455.00
463.88,469.70,471.76,460.56
474.84,465.29,474.84,461.61
466.34,465.23,469.00,460.83
467.73,466.99,469.99,464.94
464.93,457.55,465.99,456.93
459.00,453.17,459.95,451.00
452.31,455.02,456.53,450.34
451.64,448.37,455.02,446.02
446.42,448.43,450.53,443.74
448.84,441.80,449.55,440.64
443.75,444.03,445.96,440.92
442.87,443.63,450.95,438.50
445.54,451.53,451.92,445.24
450.60,455.35,455.50,448.86
454.70,460.39,460.73,452.45
464.75,459.14,467.07,457.54
460.59,464.31,468.29,459.89
465.76,473.17,474.38,464.52
471.21,467.50,473.83,465.25
468.91,471.89,472.43,465.99
472.41,471.74,472.48,467.87
473.42,470.54,475.49,468.24
469.00,478.68,480.44,467.78
477.81,471.11,477.95,470.04
468.32,465.57,471.51,463.81
470.21,470.01,471.63,464.20
472.55,474.06,474.95,468.85
474.61,473.71,475.66,471.63
474.16,464.71,475.40,463.57
466.26,465.38,466.30,456.03
467.12,466.78,467.48,460.18
474.76,466.81,476.61,466.05
464.88,473.54,475.19,462.18
468.82,470.00,473.22,468.29
469.22,480.73,481.62,469.22
478.17,468.78,478.57,465.03
468.29,474.68,476.98,463.08
475.15,473.53,478.38,471.00
475.36,475.54,477.00,471.65
478.87,469.53,479.00,469.20
466.04,457.09,466.81,451.51
453.52,456.12,457.86,452.50
458.20,465.75,467.32,456.64
464.75,457.54,467.11,455.61
456.94,460.30,463.79,454.83
458.55,464.72,467.35,455.50
464.79,461.82,468.95,458.01
463.32,462.80,464.53,455.71
463.55,469.64,471.50,456.40
471.04,475.21,481.00,471.04
489.32,486.55,505.74,485.16
483.66,482.26,488.84,478.91
483.75,489.85,491.57,479.84
488.14,476.35,488.14,471.00
476.63,470.05,482.16,469.39
468.80,465.07,476.11,464.59
472.19,461.31,474.69,457.49
456.20,460.14,463.57,449.34
453.14,456.51,467.45,451.85
465.16,470.24,473.38,464.67
479.90,485.26,486.69,471.62
484.15,495.77,498.66,475.00
501.70,481.81,501.70,476.97
484.19,485.53,494.54,482.59
485.32,478.01,487.78,477.29
475.49,477.71,479.98,469.75
479.79,491.69,492.14,478.57
482.35,487.42,490.00,480.88
485.55,490.00,494.08,482.24
495.77,495.80,500.51,492.52
487.06,495.84,500.82,486.31
495.84,496.00,498.77,490.55
497.84,505.37,506.23,494.02
504.01,508.65,512.23,499.02
510.37,500.02,511.40,497.00
499.12,508.99,509.46,499.12
509.84,514.34,514.88,503.00
514.34,513.24,516.81,509.48
514.35,516.10,523.41,514.14
517.41,512.21,517.83,510.75
510.30,511.39,518.33,509.95
510.35,516.19,517.85,510.00
514.53,513.03,515.74,511.44
511.83,513.52,515.31,511.36
520.00,515.43,520.00,509.12
515.00,521.33,522.28,513.80
520.00,516.49,523.65,515.15
504.24,515.01,516.16,504.24
515.01,517.77,519.69,514.34
515.87,513.73,519.27,511.68
515.94,512.38,516.05,509.54
511.71,518.61,519.81,510.89
512.50,510.70,519.95,509.00
509.00,508.87,514.74,508.02
501.40,515.12,515.80,501.40
509.00,514.93,515.43,505.62
512.93,500.79,512.93,499.08
504.60,506.12,511.23,504.00
501.00,502.77,511.47,501.00
504.12,499.01,509.31,497.46
499.58,497.17,506.78,496.66
499.03,510.21,512.55,497.52
514.79,523.51,523.51,511.00
520.82,531.96,534.64,520.23
532.63,533.84,538.83,525.50
537.01,526.16,537.91,524.55
528.61,530.94,534.27,523.80
531.39,531.24,534.68,527.56
532.07,529.73,533.36,527.40
525.29,525.91,532.73,525.25
528.19,528.94,536.00,525.42
530.88,525.57,535.80,521.31
522.78,514.37,523.49,513.79
523.40,519.79,524.43,514.39
523.78,522.64,532.90,521.20
528.60,533.00,536.70,523.78
530.97,520.87,536.26,520.48
522.83,525.51,526.30,514.92
532.00,521.66,534.00,516.74
521.31,535.36,536.85,518.98
535.12,524.38,538.09,522.44
522.96,530.63,531.79,519.39
534.19,521.89,534.95,518.59
517.92,518.12,527.13,516.02
518.31,525.38,526.54,516.07
512.34,517.57,526.82,508.02
517.45,521.01,521.21,511.77
513.01,509.21,517.16,506.02
505.00,502.56,513.74,501.98
501.24,504.98,507.52,492.95
500.95,494.48,504.89,493.64
499.85,507.13,507.87,494.66
508.27,508.66,511.62,502.52
507.41,504.92,512.79,504.10
508.16,516.17,516.40,507.10
514.39,512.27,523.40,509.76
510.00,501.29,513.01,498.90
502.73,499.87,504.98,495.51
499.10,498.93,504.00,496.56
500.15,507.71,508.28,495.88
506.22,510.73,511.26,505.69
510.73,514.00,516.27,507.20
513.50,512.86,514.88,510.14
509.51,511.47,512.85,505.42
511.25,513.31,513.38,506.28
509.63,513.70,514.93,508.62
512.76,511.87,513.64,509.52
510.01,507.66,513.19,505.00
508.69,506.33,512.51,503.76
506.33,500.00,506.33,497.54
500.98,503.26,504.99,500.98
508.25,509.07,510.99,502.05
505.47,500.56,505.93,499.00
501.46,499.52,504.41,498.05
496.98,494.04,499.52,491.74
490.70,492.59,494.00,486.67
488.60,487.52,492.61,487.49
487.15,493.51,496.91,487.08
497.58,499.25,502.90,493.16
497.50,493.45,500.78,491.02
494.05,506.82,508.03,493.31
504.23,505.75,508.81,503.44
507.21,508.86,512.05,499.96
507.30,508.76,511.13,506.39
511.93,509.03,514.70,507.16
509.03,508.21,511.19,504.97
508.17,503.70,510.55,502.33
503.03,495.23,508.30,494.15
494.56,498.99,505.96,492.04
494.40,497.25,504.68,494.40
500.57,506.16,508.00,497.96
503.77,505.03,514.99,503.77
501.94,506.52,509.07,495.92
508.32,508.29,510.98,500.69
504.17,514.33,515.91,503.00
516.64,512.46,517.54,512.10
509.80,511.46,515.34,509.49
512.25,513.09,517.41,509.21
513.09,530.36,533.44,509.03
530.86,542.31,548.38,529.00
540.07,536.05,545.00,529.12
536.75,533.71,539.35,531.33
536.31,543.49,546.14,528.27
535.80,540.70,542.52,534.29
543.90,552.98,554.18,540.75
554.79,546.73,559.04,543.74
530.98,516.93,536.54,516.17
515.30,512.77,519.28,512.50
505.33,505.92,514.40,504.22
505.92,500.52,511.81,499.75
501.00,504.94,508.36,493.93
504.94,499.53,505.33,495.00
498.89,495.98,499.12,491.49
494.51,497.96,499.40,492.83
500.00,498.36,501.57,493.00
495.53,492.96,498.36,492.25
494.35,488.71,496.75,482.87
489.13,489.13,495.37,485.52
493.46,494.32,495.35,488.95
493.82,496.37,498.31,489.03
493.00,494.84,499.16,490.46
494.09,498.46,500.42,493.13
500.74,502.35,505.95,495.81
504.86,503.66,504.86,499.43
502.65,502.65,504.40,500.10
503.32,502.86,503.99,499.64
504.00,492.37,504.06,491.17
490.98,494.95,497.40,490.75
494.79,495.27,497.97,492.66
494.00,487.17,494.23,486.45
487.16,493.66,494.04,485.50
491.52,485.80,492.99,484.41
486.06,487.75,493.00,483.34
491.36,502.18,509.58,489.34
500.54,499.13,500.94,496.00
498.94,501.14,502.38,495.88
498.73,496.24,499.60,493.73
497.34,495.08,498.34,491.11
495.93,490.56,498.62,489.96
489.44,497.22,498.72,487.44
497.75,504.21,507.94,494.50
502.39,498.24,508.78,497.41
495.55,495.66,497.89,491.44
493.28,491.68,495.58,487.03
492.49,490.83,495.70,490.26
491.97,488.83,497.64,487.00
491.32,496.00,497.38,489.67
495.73,494.75,498.73,492.96
497.75,499.45,501.84,494.65
498.57,496.62,503.35,496.00
497.67,492.45,499.94,492.34
493.15,494.86,505.00,493.15
497.43,497.15,503.23,495.37
491.91,483.78,495.20,483.28
488.42,484.50,488.42,480.09
487.43,485.84,490.25,482.78
487.86,486.29,488.24,482.10
477.63,478.10,482.62,470.79
480.44,481.47,481.94,471.13
480.36,478.65,484.22,474.72
484.89,481.47,486.56,479.57
486.50,487.87,489.18,484.00
481.05,497.54,499.08,481.05
499.00,491.95,499.40,488.65
493.41,490.48,496.16,488.96
492.81,490.01,494.36,488.76
489.91,489.81,491.80,486.84
489.41,497.61,498.98,487.43
497.69,505.09,507.69,495.97
561.00,549.88,564.86,547.38
549.99,557.20,560.57,545.56
529.09,546.08,552.60,523.54
539.25,544.15,545.50,537.80
541.30,540.26,543.50,538.00
538.60,540.29,544.37,535.82
540.11,539.62,541.72,536.15
540.08,533.17,540.08,531.99
531.66,526.50,533.50,521.15
524.16,526.75,528.97,522.16
529.35,531.07,534.45,529.35
529.66,524.07,532.53,523.50
524.14,532.99,533.99,521.13
533.95,532.26,534.00,529.08
532.00,529.84,534.00,525.92
527.91,529.28,530.41,525.00
528.82,527.87,531.59,525.80
528.30,529.87,530.35,525.33
527.92,533.05,533.70,523.01
534.26,529.70,534.26,528.53
530.70,526.62,530.70,522.84
522.08,514.22,524.58,513.84
509.64,506.84,514.05,502.83
481.63,490.81,500.11,475.03
500.00,494.46,509.91,493.00
506.19,508.45,508.79,495.96
512.70,515.57,515.69,509.69
512.39,514.24,516.49,510.79
512.18,510.95,517.70,510.45
501.99,503.42,508.95,498.00
508.59,511.13,511.13,503.83
511.84,513.75,521.64,510.03
507.99,508.40,511.57,506.24
515.35,520.64,521.42,513.12
523.15,509.97,523.69,508.55
509.28,511.54,517.00,501.01
510.41,515.30,517.91,506.94
515.70,510.58,515.70,507.39
508.74,513.77,517.12,507.01
513.72,514.50,515.44,510.66
515.50,519.24,526.49,515.50
515.89,511.46,518.23,510.87
512.05,504.94,514.52,501.50
501.34,494.21,504.04,488.80
493.79,489.88,495.82,488.80
487.59,491.16,492.81,486.00
492.99,475.91,494.80,473.73
475.27,463.51,475.66,461.29
466.07,455.47,469.27,450.59
459.51,459.58,466.00,456.86
459.99,455.57,461.51,448.82
451.98,464.87,465.24,450.01
469.25,468.81,476.50,464.01
466.69,459.60,467.12,455.51
460.54,466.70,467.21,458.27
464.84,468.41,469.17,460.96
467.94,469.65,476.35,464.30
468.44,460.84,468.56,459.05
453.51,456.41,462.46,447.00
457.11,454.86,459.75,451.50
457.09,462.31,464.01,451.76
465.78,467.33,468.16,461.05
467.56,478.44,480.04,467.36
478.00,473.01,480.38,471.01
518.95,499.41,519.98,498.36
501.63,496.18,501.92,483.11
497.27,500.03,505.55,495.90
499.56,496.55,500.26,493.71
495.75,496.76,499.12,492.40
497.30,500.02,500.46,492.22
499.44,500.28,502.41,495.05
500.56,496.60,504.97,496.34
497.10,504.26,504.99,496.81
503.66,503.41,506.90,499.28
502.50,501.45,505.46,500.11
501.85,499.35,504.33,496.00
495.36,500.96,502.45,495.06
500.95,498.04,504.00,496.09
498.99,502.56,503.57,495.38
503.41,498.61,504.52,497.87
501.07,500.00,503.50,498.84
498.33,498.79,504.00,496.01
498.33,500.91,502.87,498.26
499.96,498.51,504.73,497.22
498.55,507.36,508.35,497.69
507.20,504.17,507.20,501.47
507.67,516.57,516.90,507.16
515.69,519.09,521.95,515.69
517.22,516.74,520.99,512.78
517.28,517.87,520.00,515.01
519.10,519.24,521.05,516.88
520.90,520.02,522.69,517.81
521.03,522.25,524.75,516.57
522.71,517.56,524.83,516.79
517.69,508.66,520.90,504.05
509.41,521.40,523.87,509.41
520.00,522.52,527.89,518.94
520.09,513.14,522.31,512.40
511.91,513.65,516.97,508.99
511.62,526.04,529.88,509.12
520.22,523.47,529.52,519.60
522.97,528.75,533.04,521.10
530.53,537.06,543.06,524.92
540.87,545.13,546.86,534.32
544.08,539.07,547.94,536.91
534.69,534.18,543.34,533.08
536.39,539.32,539.99,533.75
541.65,541.45,544.34,535.82
544.98,547.73,548.98,539.68
548.67,547.45,549.00,545.38
546.58,547.11,549.50,542.57
549.77,553.37,556.60,548.01
554.97,552.51,555.63,551.32
550.61,546.16,552.88,545.75
547.16,547.39,549.83,538.80
549.05,551.96,554.04,544.00
547.30,553.24,556.74,543.05
545.46,536.90,556.55,536.36
539.66,536.54,543.16,533.01
540.56,539.58,547.27,530.79
544.66,542.12,547.13,535.00
562.44,545.14,572.01,544.37
549.29,555.77,557.47,538.13
540.24,557.25,558.00,539.94
558.54,556.49,566.35,552.53
552.34,554.56,561.79,538.02
556.51,555.60,559.90,541.63
568.88,566.11,580.00,555.95
563.88,558.22,570.61,556.75
550.00,545.24,554.99,541.93
546.24,534.02,547.55,531.97
535.65,526.59,538.87,520.50
527.59,540.85,541.24,527.59
539.00,543.16,546.35,537.66
539.42,539.35,544.88,534.09
543.48,545.10,545.31,532.07
543.65,551.93,553.95,537.12
551.00,536.24,554.43,533.95
530.56,507.28,530.56,502.04
507.14,508.82,520.50,502.01
510.04,524.41,528.92,510.04
514.33,521.55,525.00,514.33
523.15,531.28,534.52,517.21
536.00,535.16,536.00,525.64
535.54,541.86,542.50,532.00
540.86,542.62,544.93,538.10
538.65,546.34,547.05,530.46
549.00,551.51,552.00,543.40
547.15,548.90,553.00,544.10
544.01,553.65,554.99,544.01
555.00,559.28,559.78,546.45
560.00,567.47,570.11,557.00
566.47,563.06,569.87,562.46
564.23,571.49,574.50,561.39
567.37,573.81,574.50,567.33
570.01,574.04,576.00,568.33
574.46,570.65,575.96,568.21
570.45,572.69,576.37,565.02
568.31,566.86,572.80,565.61
570.03,572.90,573.57,565.05
571.90,573.70,574.72,566.90
575.00,580.45,584.30,573.22
580.06,593.07,595.99,575.17
587.13,587.40,594.71,583.36
582.81,587.38,594.23,582.67
588.54,562.35,590.00,561.02
565.99,583.05,583.52,562.60
582.00,582.99,589.21,577.50
579.62,591.03,591.85,577.40
591.23,586.33,595.98,586.15
583.32,583.31,584.07,575.82
585.70,584.17,586.78,580.46
583.15,603.07,604.00,582.00
607.75,598.28,607.75,594.03
599.28,601.05,605.49,595.19
595.19,606.50,606.54,591.04
607.50,622.06,627.94,603.28
617.52,612.92,619.25,609.36
611.92,626.12,628.54,611.92
625.88,614.78,625.88,609.02
620.93,619.77,626.80,615.17
623.04,620.20,626.92,618.80
626.40,625.51,629.37,619.45
626.85,627.01,630.67,622.25
627.01,623.09,628.60,622.00
624.48,624.22,627.99,620.03
624.57,626.98,629.20,621.37
627.00,623.71,627.69,617.23
644.97,644.56,654.88,641.94
643.56,641.91,648.87,639.08
631.50,638.15,640.00,627.90
632.92,638.74,642.33,632.54
640.00,632.50,640.00,630.32
633.68,633.01,636.73,627.11
627.84,631.50,644.91,627.84
627.00,626.36,628.61,620.00
627.78,633.36,635.38,626.23
626.77,618.63,629.81,615.02
615.63,615.15,619.49,611.93
617.71,615.32,619.30,612.69
613.89,618.96,619.77,611.23
617.13,623.86,629.00,617.13
626.15,626.56,629.03,620.97
627.49,627.69,629.47,624.40
629.48,633.30,633.72,622.00
634.02,628.81,637.49,626.65
629.10,635.27,638.99,628.00
634.27,621.38,635.53,618.52
621.82,625.21,630.54,613.08
621.38,623.79,625.65,618.28
624.88,632.58,635.29,621.70
631.59,628.65,632.12,624.45
633.12,638.67,639.87,628.93
638.53,643.04,644.81,638.08
640.37,637.20,644.17,636.00
639.99,636.65,643.43,634.29
639.13,634.71,639.90,631.86
632.25,637.69,639.02,627.49
630.96,639.44,640.00,630.01
639.41,636.84,639.54,632.57
636.53,635.62,638.73,631.37
635.01,635.89,637.04,631.67
637.21,642.88,646.00,636.08
639.23,648.20,651.58,637.15
641.72,641.59,645.45,636.75
637.24,644.10,648.50,637.24
641.49,644.99,646.60,640.67
646.60,645.11,648.77,641.75
646.10,643.53,646.10,635.38
644.46,641.74,646.98,638.40
648.42,648.08,651.42,645.91
648.24,645.17,651.00,643.10
645.80,651.45,652.00,645.22
654.15,661.32,661.94,651.97
643.05,644.82,652.43,642.28
642.04,629.90,642.52,625.42
632.99,638.61,640.00,630.47
641.30,657.72,659.37,640.01
657.72,661.41,663.50,655.03
661.57,666.31,667.49,659.03
664.87,664.67,668.33,661.67
665.01,670.44,673.74,663.01
668.99,675.30,676.08,668.18
678.53,678.84,680.50,673.87
681.26,673.70,681.59,673.03
678.11,675.31,678.78,673.51
678.65,672.84,678.65,672.51
678.48,675.60,680.91,672.95
678.38,670.38,678.77,668.16
672.91,670.54,673.89,670.09
667.79,671.90,675.81,665.13
712.08,703.05,720.01,700.22
696.00,690.95,700.81,688.78
688.43,689.37,689.82,680.65
686.45,686.37,691.10,684.61
688.96,686.62,691.21,685.24
686.30,683.08,691.60,681.09
683.80,690.09,691.22,683.78
690.00,695.76,697.14,689.05
693.97,693.87,700.00,692.32
694.87,690.49,694.87,685.31
692.15,687.73,693.91,686.04
688.39,693.59,696.89,684.00
694.54,693.33,695.97,690.67
692.33,692.84,694.01,689.80
694.82,696.68,700.65,694.61
696.70,693.24,697.46,690.94
694.21,695.54,697.99,691.82
693.05,690.92,693.05,688.50
692.64,692.99,697.21,691.00
691.01,686.04,691.01,685.41
687.64,682.90,687.64,679.10
680.39,685.62,687.40,680.39
685.69,687.67,689.21,682.46
688.01,692.25,692.87,686.95
695.00,695.96,698.99,693.01
694.86,685.59,697.46,683.99
685.00,686.45,689.69,682.62
688.43,685.29,691.64,682.63
685.48,687.55,690.37,683.31
687.89,687.53,689.21,681.39
689.45,686.42,689.53,683.16
686.86,689.69,691.25,683.35
693.44,688.37,693.45,687.83
689.99,693.12,693.24,681.54
690.01,690.07,694.91,689.06
687.80,691.15,692.63,686.14
685.12,676.22,686.05,676.03
675.35,683.39,684.18,673.77
677.71,672.23,681.84,670.78
672.76,673.12,677.50,670.96
670.85,684.19,687.97,670.50
687.07,686.37,687.82,682.16
691.74,693.55,695.50,690.61
696.18,698.87,700.94,694.71
698.24,703.06,704.00,694.11
708.21,718.20,719.06,705.85
718.00,710.22,718.00,709.10
708.19,707.24,710.00,704.05
709.00,720.19,720.94,707.01
719.82,717.77,723.34,714.43
724.00,719.99,724.00,712.47
717.97,724.83,727.13,717.35
721.56,717.94,723.84,714.85
717.98,716.62,721.15,712.98
716.75,718.10,720.73,714.68
716.63,716.19,719.01,714.15
719.99,718.04,719.99,713.23
718.76,724.61,727.25,718.76
724.13,710.30,724.13,706.38
712.00,710.93,713.23,708.72
708.95,713.44,715.80,707.14
718.58,714.91,718.58,710.70
715.28,709.44,718.88,708.12
716.94,721.73,723.31,710.01
706.00,681.13,706.31,680.59
681.99,681.82,689.46,678.02
680.45,678.02,682.43,675.92
685.06,685.00,687.48,681.79
685.00,679.50,685.99,676.59
676.68,665.72,676.68,665.07
667.49,663.23,669.56,657.72
662.43,666.55,675.55,661.77
665.79,672.08,673.44,658.37
673.44,669.72,673.94,665.25
670.38,666.57,674.33,666.02
670.01,673.30,674.19,667.75
671.87,671.42,678.78,670.58
678.03,678.43,682.78,676.84
678.87,685.13,688.17,677.07
663.71,651.46,667.85,650.74
652.12,635.52,654.42,630.64
634.47,621.76,642.28,616.80
621.00,624.60,632.00,618.68
627.21,640.55,642.05,627.21
641.58,643.36,645.50,637.00
643.31,654.60,656.01,643.31
654.14,654.89,658.00,652.70
658.22,662.09,663.64,654.98
658.00,640.21,658.69,637.58
641.12,645.28,646.40,637.49
648.43,656.51,661.30,645.75
656.94,647.69,658.64,646.77
648.98,650.31,654.77,648.00
650.28,643.74,653.22,636.76
