SIEB,Siebert Financial Corp. - Common Stock,NASDAQ
1.50,1.38,1.53,1.38
1.35,1.38,1.38,1.35
1.37,1.52,1.52,1.37
1.49,1.49,1.49,1.49
1.49,1.49,1.49,1.49
1.52,1.52,1.52,1.52
1.52,1.52,1.52,1.52
1.49,1.49,1.49,1.49
1.49,1.49,1.49,1.49
1.48,1.61,1.61,1.48
1.60,1.60,1.60,1.60
1.60,1.51,1.60,1.39
1.44,1.53,1.53,1.44
1.60,1.60,1.60,1.60
1.60,1.60,1.60,1.60
1.40,1.60,1.60,1.40
1.51,1.48,1.51,1.48
1.48,1.48,1.48,1.48
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.59,1.59,1.59,1.59
1.55,1.59,1.59,1.55
1.54,1.54,1.54,1.54
1.58,1.58,1.58,1.56
1.55,1.55,1.55,1.55
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.58,1.46,1.58,1.46
1.51,1.50,1.51,1.50
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.50,1.50,1.50,1.50
1.49,1.49,1.50,1.48
1.49,1.49,1.49,1.49
1.48,1.50,1.50,1.46
1.50,1.50,1.50,1.50
1.49,1.46,1.50,1.46
1.49,1.50,1.50,1.47
1.50,1.50,1.50,1.44
1.57,1.55,1.57,1.48
1.48,1.48,1.48,1.48
1.48,1.47,1.57,1.47
1.48,1.55,1.55,1.47
1.60,1.69,1.82,1.50
1.56,1.56,1.56,1.56
1.60,1.58,1.63,1.58
1.59,1.65,1.65,1.59
1.70,1.65,1.70,1.60
1.65,1.65,1.65,1.65
1.65,1.66,1.66,1.65
1.66,1.66,1.66,1.66
1.65,1.65,1.65,1.65
1.65,1.60,1.65,1.60
1.61,1.64,1.64,1.61
1.64,1.65,1.66,1.64
1.66,1.66,1.66,1.63
1.70,1.70,1.70,1.70
1.70,1.67,1.70,1.67
1.66,1.66,1.66,1.66
1.65,1.65,1.66,1.65
1.65,1.66,1.66,1.65
1.66,1.65,1.67,1.65
1.66,1.66,1.69,1.65
1.67,1.67,1.67,1.67
1.66,1.66,1.66,1.66
1.67,1.67,1.67,1.66
1.66,1.67,1.67,1.66
1.77,1.67,1.77,1.66
1.67,1.67,1.67,1.67
1.66,1.65,1.67,1.65
1.65,1.66,1.70,1.65
1.65,1.66,1.66,1.65
1.73,1.62,1.73,1.62
1.65,1.66,1.66,1.65
1.65,1.66,1.66,1.65
1.65,1.65,1.65,1.65
1.65,1.65,1.65,1.65
1.65,1.64,1.65,1.62
1.64,1.64,1.64,1.64
1.63,1.63,1.63,1.61
1.63,1.63,1.63,1.61
1.63,1.63,1.63,1.63
1.62,1.65,1.66,1.62
1.75,1.66,1.75,1.56
1.63,1.65,1.65,1.63
1.62,1.61,1.62,1.43
1.61,1.61,1.61,1.61
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.64,1.64,1.64,1.63
1.64,1.63,1.64,1.63
1.64,1.65,1.65,1.64
1.63,1.63,1.63,1.63
1.63,1.65,1.65,1.63
1.65,1.63,1.65,1.63
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.63,1.63,1.63,1.63
1.72,1.72,1.75,1.72
1.75,1.75,1.75,1.75
1.75,1.75,1.75,1.75
1.75,1.77,1.77,1.75
1.72,1.72,1.72,1.72
1.72,1.72,1.72,1.72
1.65,1.65,1.65,1.65
1.67,1.67,1.67,1.67
1.67,1.67,1.67,1.67
1.67,1.67,1.67,1.67
1.58,1.64,1.64,1.58
1.64,1.64,1.64,1.64
1.63,1.51,1.63,1.51
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.49
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.58,1.59,1.59,1.58
1.58,1.58,1.58,1.58
1.58,1.58,1.58,1.58
1.60,1.66,1.66,1.60
1.66,1.66,1.66,1.66
1.66,1.66,1.66,1.66
1.57,1.59,1.59,1.57
1.59,1.60,1.60,1.56
1.64,1.60,1.76,1.60
1.61,1.60,1.61,1.60
1.62,1.62,1.72,1.61
1.61,1.61,1.64,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.67,1.68,1.68,1.67
1.68,1.68,1.68,1.68
1.61,1.61,1.62,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.61,1.61,1.61,1.61
1.66,1.66,1.66,1.66
1.67,1.67,1.67,1.67
1.89,1.98,1.99,1.75
1.98,2.00,2.01,1.98
2.05,2.16,2.20,2.04
2.10,2.25,2.25,2.10
2.95,2.94,3.00,2.55
3.09,3.85,4.45,3.09
4.01,3.06,4.19,2.66
3.05,3.10,3.35,3.00
3.15,3.29,3.35,3.13
3.34,3.13,3.35,3.11
3.15,3.15,3.35,3.15
3.00,3.17,3.17,2.76
2.85,2.85,3.25,2.80
2.78,2.84,2.88,2.74
2.75,2.68,2.87,2.66
2.70,2.74,2.88,2.70
2.74,2.80,2.80,2.74
2.77,2.78,2.78,2.75
2.78,2.81,2.82,2.78
2.82,2.82,2.88,2.82
2.82,2.82,2.82,2.82
2.82,2.82,2.82,2.82
2.60,2.51,2.65,2.42
2.53,2.54,2.54,2.50
2.71,2.71,2.71,2.71
2.67,2.56,2.67,2.54
2.52,2.50,2.52,2.41
2.36,2.31,2.40,2.31
2.31,2.31,2.31,2.31
2.34,2.31,2.34,2.31
2.31,2.13,2.32,2.13
2.15,2.15,2.16,2.15
2.31,2.23,2.31,2.23
2.24,2.24,2.24,2.24
2.23,2.23,2.23,2.19
2.15,2.04,2.15,2.03
2.17,3.24,3.99,2.03
2.98,2.99,3.19,2.80
2.99,2.92,3.08,2.90
2.91,2.95,2.95,2.91
2.94,3.14,3.23,2.94
3.10,2.87,3.10,2.77
2.87,3.08,3.08,2.87
3.10,3.00,3.10,3.00
2.90,3.08,3.09,2.90
3.03,3.02,3.04,3.02
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
3.00,3.00,3.00,3.00
2.96,2.94,2.97,2.90
2.91,2.91,2.91,2.91
2.93,2.93,2.93,2.93
2.93,2.93,2.93,2.93
2.93,2.93,2.93,2.93
2.85,3.12,3.12,2.85
3.15,3.15,3.44,3.15
3.41,3.15,3.41,3.15
3.28,3.12,3.40,3.11
3.10,2.82,3.17,2.74
2.85,2.91,2.91,2.85
2.91,2.91,2.91,2.91
2.99,2.75,2.99,2.75
2.81,2.78,2.81,2.78
2.98,2.93,2.98,2.90
2.97,2.97,2.97,2.97
2.97,2.97,2.97,2.97
2.84,2.99,2.99,2.84
2.98,2.97,2.99,2.97
2.85,2.97,2.98,2.67
2.79,2.97,2.97,2.79
2.99,3.20,3.20,2.97
3.15,2.99,3.15,2.99
3.02,3.05,3.05,2.84
3.09,3.09,3.15,3.01
3.14,3.15,3.15,2.94
3.00,3.19,3.19,3.00
3.19,3.28,3.28,3.18
3.27,3.29,3.30,3.26
3.29,3.29,3.30,3.27
3.30,3.20,3.38,3.20
3.20,3.12,3.20,3.12
3.15,3.16,3.20,3.15
3.35,3.21,3.35,3.17
3.36,3.35,3.36,3.27
3.30,3.33,3.33,3.25
3.34,3.11,3.35,3.11
3.11,3.11,3.11,3.11
3.23,3.21,3.23,3.14
3.21,3.21,3.21,3.21
3.02,3.08,3.10,2.99
3.14,3.24,3.39,3.06
3.18,3.17,3.39,3.17
3.16,3.16,3.38,3.12
3.16,3.12,3.24,3.12
3.21,3.05,3.21,3.05
3.05,3.01,3.05,3.00
2.93,3.00,3.04,2.93
3.09,3.08,3.09,3.00
3.08,3.08,3.08,3.08
2.90,2.90,2.91,2.90
2.90,2.90,2.90,2.90
2.90,2.89,2.90,2.88
2.90,2.90,2.90,2.90
2.90,2.85,2.90,2.85
2.83,2.84,2.84,2.83
2.87,2.70,2.87,2.70
2.78,2.75,2.79,2.75
2.72,2.80,2.80,2.67
2.78,2.71,2.78,2.71
2.81,2.74,2.81,2.74
2.76,2.77,2.80,2.76
2.78,2.75,2.78,2.60
2.75,2.84,2.84,2.75
2.85,2.75,2.85,2.75
2.62,2.76,2.81,2.62
2.76,2.76,2.76,2.76
2.83,2.65,2.84,2.65
2.66,2.82,2.83,2.66
2.70,2.81,2.85,2.69
2.81,2.81,2.81,2.81
2.81,2.81,2.81,2.81
2.68,2.68,2.81,2.63
2.68,2.68,2.68,2.68
2.70,2.80,2.81,2.67
2.81,2.81,2.81,2.81
2.80,2.74,2.81,2.74
2.80,2.80,2.80,2.80
2.80,2.80,2.80,2.80
2.64,2.78,2.78,2.60
2.63,2.63,2.63,2.63
2.60,2.60,2.60,2.60
2.67,2.66,2.67,2.66
2.68,2.53,2.78,2.52
2.74,2.54,2.74,2.20
2.05,2.50,2.62,2.05
2.50,2.15,2.61,2.15
2.41,2.30,2.41,2.23
2.14,2.14,2.17,2.14
2.39,2.39,2.39,2.39
2.39,2.25,2.39,2.18
2.34,2.14,2.34,2.14
2.23,2.17,2.26,2.17
2.21,2.18,2.23,2.18
2.19,2.19,2.19,2.19
2.19,2.19,2.19,2.19
2.20,2.17,2.23,2.17
2.24,2.24,2.24,2.24
2.24,2.18,2.24,2.18
2.18,2.21,2.21,2.18
2.22,2.17,2.22,2.17
2.22,2.17,2.22,2.17
2.17,2.16,2.17,2.16
2.18,2.19,2.19,2.17
2.48,2.17,2.48,2.17
2.17,2.20,2.20,2.17
2.20,2.16,2.36,2.12
2.16,2.20,2.20,2.16
2.41,2.16,2.41,2.16
2.20,2.16,2.20,2.16
2.38,2.22,2.38,2.17
2.22,2.22,2.22,2.22
2.18,2.16,2.19,2.16
2.16,2.22,2.34,2.16
2.17,2.28,2.32,2.17
2.23,2.21,2.23,2.21
2.25,2.18,2.25,2.18
2.08,2.10,2.10,2.08
2.31,2.31,2.31,2.31
2.30,2.30,2.30,2.30
2.17,2.30,2.30,2.16
2.16,2.16,2.16,2.16
2.16,2.16,2.16,2.16
2.16,2.16,2.16,2.16
2.16,2.17,2.17,2.16
2.16,2.16,2.16,2.16
2.24,2.16,2.24,2.16
2.16,2.16,2.16,2.16
2.16,2.22,2.22,2.16
2.22,2.22,2.22,2.22
2.22,2.22,2.22,2.22
2.27,2.27,2.27,2.27
2.16,2.16,2.30,2.16
2.14,2.14,2.14,2.14
2.14,2.14,2.14,2.14
2.14,2.14,2.14,2.14
2.11,2.11,2.11,2.11
2.17,2.17,2.17,2.17
2.09,2.16,2.16,2.09
2.16,2.16,2.16,2.16
2.16,2.16,2.16,2.16
2.16,2.16,2.16,2.16
2.16,2.16,2.16,2.16
2.16,2.16,2.16,2.16
2.16,2.16,2.16,2.16
2.20,2.19,2.20,2.16
2.20,2.20,2.20,2.20
2.20,2.24,2.24,2.03
2.22,2.54,2.90,2.16
2.60,2.23,2.77,2.16
2.38,2.55,2.61,2.38
2.63,2.59,2.65,2.30
2.50,2.57,2.57,2.36
2.40,2.40,2.40,2.40
2.54,2.54,2.54,2.54
2.48,2.48,2.48,2.48
2.49,2.49,2.49,2.49
2.35,2.51,2.51,2.33
2.24,2.24,2.50,2.24
2.44,2.27,2.44,2.17
2.40,2.30,2.40,2.30
2.26,2.39,2.39,2.23
2.34,2.62,2.72,2.34
2.52,2.29,2.80,2.29
2.51,2.30,2.76,2.30
2.45,2.19,2.45,2.19
2.20,2.23,2.45,2.17
2.19,2.19,2.45,2.18
2.19,2.19,2.19,2.19
2.16,2.23,2.23,2.12
2.13,2.21,2.23,2.13
2.14,2.35,2.35,2.14
2.35,2.35,2.35,2.35
2.17,2.23,2.30,2.17
2.23,2.23,2.23,2.23
2.23,2.11,2.23,2.11
2.12,2.07,2.12,2.07
2.07,2.34,2.35,2.05
2.28,2.32,2.42,2.25
2.35,2.27,2.41,2.26
2.21,2.25,2.39,2.16
2.19,2.35,2.38,2.19
2.31,2.29,2.38,2.25
2.22,2.17,2.22,2.16
2.31,2.34,2.34,2.31
2.20,2.22,2.24,2.20
2.30,2.20,2.30,2.15
2.15,2.11,2.15,2.11
2.08,2.08,2.11,2.08
2.06,2.04,2.12,2.04
2.12,2.04,2.12,2.04
2.04,1.97,2.08,1.91
2.00,2.08,2.28,2.00
2.09,2.38,2.39,1.97
2.35,2.50,2.57,2.34
2.48,2.13,2.62,2.08
2.20,2.09,2.23,2.08
2.21,2.14,2.21,2.13
2.08,1.95,2.08,1.95
1.92,1.91,1.92,1.90
2.08,2.01,2.08,2.00
1.94,1.95,1.98,1.88
1.97,1.81,1.97,1.69
1.80,1.76,1.85,1.75
1.82,1.78,1.82,1.77
1.78,1.78,1.78,1.78
1.78,1.78,1.80,1.78
1.77,1.64,1.88,1.64
1.80,1.80,1.80,1.80
1.63,1.70,1.70,1.62
1.64,1.67,1.76,1.63
1.61,1.59,1.67,1.44
1.50,1.54,1.58,1.45
1.56,1.72,1.72,1.50
1.80,1.75,1.97,1.73
1.97,1.95,2.28,1.84
1.83,1.71,2.07,1.56
1.59,1.72,1.72,1.57
1.66,1.79,1.79,1.66
1.79,1.79,1.79,1.79
1.64,1.71,1.72,1.63
1.71,1.71,1.71,1.71
1.66,1.67,1.70,1.66
1.70,1.73,1.73,1.70
1.71,1.71,1.71,1.71
1.67,1.70,1.71,1.65
1.62,1.68,1.68,1.61
1.63,1.67,1.69,1.62
1.70,1.71,1.72,1.68
1.70,1.70,1.73,1.68
1.70,1.67,1.73,1.67
1.70,1.77,1.85,1.67
1.71,1.74,1.75,1.69
1.80,1.90,1.92,1.76
1.89,1.90,2.09,1.89
1.91,1.70,1.91,1.69
1.67,1.66,1.67,1.66
1.64,1.67,1.67,1.64
1.68,1.62,1.68,1.60
1.64,1.64,1.64,1.59
1.66,1.66,1.68,1.56
1.63,1.63,1.63,1.63
1.60,1.60,1.60,1.60
1.61,1.67,1.67,1.61
1.60,1.60,1.60,1.60
1.60,1.58,1.63,1.58
1.60,1.60,1.64,1.57
1.64,1.73,1.82,1.48
1.76,2.00,2.11,1.76
1.90,1.90,2.10,1.90
1.90,1.70,2.06,1.70
1.68,1.69,1.78,1.65
1.67,1.61,1.67,1.59
1.62,1.55,1.65,1.45
1.56,1.56,1.58,1.47
1.60,1.64,1.72,1.48
1.65,1.85,1.86,1.65
1.90,1.92,2.05,1.90
1.90,1.90,1.99,1.89
1.92,1.88,1.95,1.88
1.88,1.92,1.96,1.88
1.88,1.90,1.95,1.85
1.87,1.77,1.94,1.77
1.85,1.89,1.92,1.85
1.86,1.90,1.91,1.86
1.89,1.89,1.92,1.87
1.85,1.82,1.90,1.79
1.79,1.74,1.79,1.71
1.68,1.64,1.69,1.64
1.66,1.62,1.66,1.55
1.60,1.64,1.66,1.60
1.55,1.60,1.64,1.53
1.60,1.72,1.96,1.55
1.72,1.69,1.81,1.63
1.65,1.65,1.65,1.65
1.72,1.65,1.72,1.65
1.61,1.66,1.67,1.61
1.66,1.66,1.66,1.66
1.61,1.62,1.65,1.58
1.61,1.61,1.61,1.61
1.66,1.60,1.66,1.60
1.60,1.60,1.60,1.60
1.60,1.60,1.60,1.60
1.60,1.56,1.60,1.56
1.55,1.60,1.60,1.52
1.53,1.56,1.61,1.52
1.59,1.56,1.63,1.55
1.60,1.60,1.70,1.52
1.55,1.54,1.55,1.54
1.62,1.58,1.62,1.57
1.62,1.59,1.62,1.56
1.62,1.58,1.68,1.53
1.62,1.59,1.62,1.59
1.55,1.62,1.62,1.54
1.65,1.60,1.65,1.54
1.56,1.58,1.59,1.55
1.62,1.78,1.79,1.62
1.71,1.57,1.76,1.56
1.62,1.58,1.62,1.55
1.62,1.61,1.62,1.57
1.60,1.59,1.60,1.57
1.62,1.62,1.62,1.59
1.57,1.59,1.60,1.55
1.62,1.78,1.78,1.60
1.79,1.73,1.79,1.71
1.73,1.78,1.86,1.71
1.80,1.84,1.87,1.80
1.89,1.83,1.89,1.81
1.80,1.84,1.85,1.80
1.86,1.83,1.86,1.80
1.79,1.80,1.87,1.72
1.83,1.66,1.86,1.65
1.62,1.58,1.62,1.58
1.60,1.51,1.60,1.51
1.48,1.50,1.51,1.48
1.47,1.71,1.87,1.47
1.73,1.75,1.95,1.70
1.71,1.66,1.85,1.65
1.65,1.55,1.65,1.55
1.54,1.57,1.60,1.53
1.57,1.54,1.57,1.50
1.52,1.77,1.77,1.41
1.77,1.76,1.92,1.70
1.68,1.58,1.82,1.58
1.59,1.55,1.59,1.54
1.54,1.52,1.57,1.50
1.52,1.72,1.75,1.48
1.80,1.81,1.85,1.71
1.82,1.83,1.85,1.80
1.82,1.83,1.86,1.73
1.75,1.72,1.82,1.71
1.71,1.73,1.79,1.71
1.71,1.67,1.80,1.66
1.75,1.64,1.75,1.64
1.69,1.60,1.70,1.56
1.59,1.56,1.63,1.56
1.59,1.59,1.59,1.53
1.56,1.60,1.60,1.54
1.53,1.57,1.58,1.53
1.59,1.51,1.59,1.51
1.50,1.54,1.54,1.50
1.56,1.49,1.57,1.48
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.51,1.51,1.51,1.51
1.50,1.50,1.50,1.50
1.49,1.50,1.52,1.49
1.47,1.36,1.49,1.36
1.36,1.40,1.44,1.36
1.38,1.38,1.42,1.38
1.39,1.40,1.40,1.39
1.45,1.40,1.45,1.40
1.41,1.41,1.45,1.41
1.41,1.41,1.41,1.41
1.40,1.42,1.44,1.35
1.38,1.41,1.43,1.38
1.56,1.56,1.56,1.56
1.42,1.65,1.65,1.42
1.58,1.55,1.68,1.50
1.55,1.60,1.61,1.45
1.58,1.66,1.68,1.52
1.62,1.58,1.63,1.53
1.57,1.58,1.58,1.57
1.51,1.63,1.64,1.51
1.50,1.67,1.69,1.50
1.68,1.68,1.69,1.60
1.67,1.52,1.68,1.52
1.52,1.52,1.52,1.52
1.60,1.56,1.64,1.55
1.59,1.55,1.59,1.55
1.55,1.55,1.55,1.55
1.50,1.48,1.50,1.48
1.50,1.43,1.50,1.43
1.52,1.50,1.52,1.50
1.56,1.57,1.60,1.56
1.56,1.52,1.56,1.51
1.56,1.56,1.56,1.56
1.50,1.46,1.51,1.46
1.46,1.41,1.47,1.41
1.39,1.43,1.43,1.38
1.43,1.43,1.43,1.43
1.46,1.41,1.53,1.41
1.41,1.41,1.48,1.36
1.41,1.41,1.41,1.41
1.40,1.40,1.40,1.40
1.35,1.42,1.42,1.33
1.42,1.42,1.42,1.42
1.40,1.31,1.40,1.30
1.41,1.41,1.42,1.37
1.40,1.40,1.41,1.39
1.41,1.41,1.41,1.38
1.41,1.45,1.52,1.41
1.43,1.49,1.49,1.43
1.45,1.42,1.50,1.39
1.42,1.38,1.49,1.38
1.40,1.32,1.40,1.32
1.32,1.22,1.35,1.22
1.37,1.25,1.37,1.20
1.34,1.34,1.34,1.34
1.25,1.19,1.25,1.19
1.25,1.16,1.25,1.16
1.16,1.16,1.16,1.16
1.15,1.19,1.20,1.15
1.20,1.14,1.20,1.14
1.18,1.20,1.20,1.18
1.20,1.20,1.20,1.20
1.17,1.18,1.18,1.17
1.20,1.20,1.20,1.20
1.20,1.21,1.25,1.20
1.21,1.29,1.30,1.21
1.28,1.28,1.29,1.28
1.28,1.28,1.28,1.28
1.27,1.25,1.28,1.25
1.25,1.25,1.25,1.25
1.27,1.27,1.28,1.26
1.25,1.25,1.25,1.25
1.25,1.27,1.27,1.25
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.38,1.30,1.38,1.30
1.30,1.30,1.30,1.30
1.29,1.29,1.43,1.21
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.34,1.34,1.34,1.34
1.35,1.29,1.35,1.29
1.29,1.30,1.30,1.29
1.30,1.30,1.30,1.30
1.30,1.30,1.33,1.29
1.30,1.34,1.34,1.29
1.29,1.29,1.29,1.29
1.29,1.30,1.30,1.27
1.29,1.29,1.29,1.29
1.29,1.25,1.30,1.25
1.29,1.30,1.30,1.25
1.29,1.29,1.31,1.25
1.30,1.29,1.30,1.29
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.21
1.29,1.29,1.29,1.29
1.21,1.27,1.30,1.21
1.27,1.27,1.27,1.27
1.27,1.27,1.27,1.27
1.22,1.22,1.25,1.22
1.22,1.22,1.22,1.22
1.22,1.22,1.22,1.22
1.22,1.22,1.22,1.22
1.18,1.15,1.18,1.15
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.15,1.15,1.15,1.15
1.19,1.16,1.28,1.16
1.16,1.16,1.16,1.16
1.16,1.17,1.19,1.16
1.17,1.17,1.17,1.17
1.17,1.17,1.17,1.17
1.16,1.16,1.16,1.16
1.16,1.16,1.16,1.16
1.16,1.16,1.16,1.16
1.16,1.16,1.16,1.16
1.16,1.16,1.16,1.16
1.16,1.16,1.16,1.16
1.16,1.16,1.16,1.16
1.16,1.16,1.16,1.16
1.18,1.18,1.19,1.18
1.18,1.18,1.18,1.18
1.18,1.18,1.18,1.18
1.18,1.18,1.18,1.18
1.18,1.18,1.18,1.18
1.22,1.22,1.22,1.22
1.17,1.18,1.20,1.17
1.31,1.31,1.31,1.31
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.21,1.27,1.27,1.21
1.27,1.27,1.27,1.27
1.27,1.27,1.27,1.27
1.27,1.27,1.27,1.27
1.27,1.27,1.27,1.27
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.24,1.24,1.24,1.21
1.24,1.24,1.24,1.24
1.24,1.24,1.24,1.24
1.21,1.32,1.32,1.21
1.32,1.32,1.32,1.32
1.32,1.32,1.32,1.32
1.32,1.32,1.32,1.32
1.32,1.32,1.32,1.32
1.30,1.30,1.30,1.30
1.40,1.35,1.40,1.35
1.35,1.30,1.35,1.30
1.34,1.33,1.34,1.33
1.29,1.25,1.29,1.25
1.25,1.25,1.25,1.25
1.25,1.25,1.25,1.25
1.23,1.18,1.23,1.18
1.21,1.21,1.21,1.21
1.21,1.21,1.21,1.21
1.21,1.26,1.26,1.21
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.26,1.26,1.26,1.26
1.19,1.18,1.28,1.17
1.22,1.19,1.22,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.25,1.20,1.25,1.20
1.20,1.20,1.20,1.20
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.22,1.22,1.19
1.19,1.20,1.29,1.19
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.19,1.19,1.19,1.19
1.20,1.20,1.20,1.20
1.25,1.25,1.25,1.25
1.23,1.23,1.23,1.23
1.23,1.20,1.23,1.20
1.20,1.20,1.20,1.20
1.19,1.23,1.23,1.19
1.23,1.23,1.23,1.23
1.23,1.23,1.23,1.23
1.23,1.23,1.23,1.23
1.23,1.23,1.23,1.23
1.23,1.23,1.23,1.23
1.23,1.23,1.23,1.23
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.29,1.29,1.29,1.29
1.19,1.19,1.20,1.19
1.19,1.19,1.19,1.19
1.20,1.18,1.20,1.18
1.18,1.18,1.18,1.18
1.20,1.20,1.22,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.20,1.20,1.20,1.20
1.19,1.23,1.23,1.19
1.20,1.22,1.22,1.20
1.28,1.59,1.89,1.27
1.43,1.15,1.49,1.00
1.18,1.16,1.23,1.03
1.12,1.27,1.27,1.12
1.20,1.27,1.28,1.15
1.20,1.30,1.30,1.20
1.25,1.25,1.26,1.16
1.18,1.27,1.28,1.18
1.18,1.20,1.25,1.17
1.18,1.65,2.20,1.18
1.59,1.36,1.59,1.35
1.33,1.20,1.36,1.16
1.25,1.20,1.27,1.15
1.17,1.40,1.54,1.17
1.41,1.28,1.41,1.23
1.42,1.41,1.48,1.31
1.42,1.27,1.50,1.25
1.27,1.26,1.43,1.26
1.29,1.30,1.34,1.25
1.30,1.30,1.30,1.30
1.30,1.40,1.45,1.20
1.33,1.38,1.45,1.33
1.28,1.43,1.43,1.28
1.35,1.37,1.43,1.32
1.36,1.41,1.42,1.23
1.41,1.41,1.41,1.41
1.39,1.39,1.39,1.39
1.34,1.27,1.34,1.26
1.27,1.27,1.27,1.27
1.27,1.30,1.34,1.23
1.26,1.29,1.29,1.19
1.29,1.29,1.29,1.29
1.27,1.23,1.30,1.23
1.27,1.16,1.27,1.15
1.37,1.52,1.70,1.30
1.50,1.53,1.55,1.49
1.49,1.39,1.49,1.35
1.38,1.45,1.45,1.38
1.35,1.45,1.45,1.35
1.38,1.45,1.45,1.38
1.43,1.40,1.43,1.39
1.39,1.38,1.40,1.37
1.38,1.37,1.40,1.37
1.37,1.39,1.43,1.37
1.38,1.39,1.42,1.38
1.38,1.39,1.41,1.38
1.38,1.39,1.42,1.38
1.38,1.38,1.39,1.38
1.38,1.39,1.39,1.38
1.38,1.39,1.40,1.38
1.40,1.39,1.42,1.39
1.40,1.39,1.41,1.39
1.38,1.39,1.40,1.38
1.39,1.38,1.39,1.38
1.38,1.40,1.40,1.37
1.40,1.44,1.46,1.40
1.45,1.44,1.45,1.42
1.44,1.42,1.44,1.42
1.42,1.43,1.44,1.42
1.44,1.46,1.46,1.43
1.34,1.25,1.34,1.25
1.25,1.27,1.28,1.25
1.26,1.27,1.27,1.26
1.26,1.27,1.27,1.26
1.25,1.28,1.28,1.25
1.27,1.28,1.29,1.26
1.32,1.35,1.36,1.31
1.36,1.28,1.36,1.25
1.30,1.29,1.31,1.28
1.32,1.27,1.33,1.26
1.26,1.22,1.33,1.22
1.36,1.22,1.36,1.21
1.27,1.20,1.27,1.20
1.20,1.21,1.22,1.19
1.22,1.21,1.22,1.20
1.21,1.22,1.22,1.21
1.25,1.25,1.30,1.20
1.22,1.22,1.22,1.21
1.21,1.20,1.21,1.20
1.21,1.22,1.22,1.20
1.21,1.23,1.23,1.21
1.23,1.23,1.23,1.21
1.23,1.23,1.23,1.23
1.24,1.25,1.25,1.24
1.22,1.23,1.23,1.22
1.24,1.24,1.24,1.24
1.25,1.39,1.44,1.24
1.38,1.39,1.46,1.38
1.41,1.39,1.42,1.39
1.40,1.43,1.43,1.40
1.39,1.40,1.41,1.39
1.39,1.40,1.40,1.39
1.43,1.39,1.43,1.39
1.43,1.43,1.43,1.41
1.47,1.44,1.50,1.41
1.44,1.44,1.44,1.44
1.45,1.51,1.55,1.43
1.56,1.55,1.59,1.51
1.40,1.51,1.52,1.40
