DEE,DB Commodity Double Short ETN due April 1,NASDAQ
29.98,29.88,29.98,29.88
29.88,29.88,29.88,29.88
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.00,30.00,30.00,30.00
30.50,30.50,30.50,30.50
30.50,30.50,30.50,30.50
30.50,30.50,30.50,30.50
30.29,30.31,30.31,30.29
30.31,30.31,30.31,30.31
30.31,30.31,30.31,30.31
30.31,30.31,30.31,30.31
30.31,30.31,30.31,30.31
30.31,30.31,30.31,30.31
27.16,27.27,27.27,27.02
27.27,27.27,27.27,27.27
27.26,26.96,27.26,26.96
26.96,26.96,26.96,26.96
27.96,27.96,27.96,27.96
26.29,27.02,27.02,26.26
27.55,26.95,27.55,26.95
26.95,26.95,26.95,26.95
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.33,27.33,27.33,27.33
27.80,28.14,28.14,27.80
28.14,28.14,28.14,28.14
26.63,27.78,27.78,26.63
27.78,27.78,27.78,27.78
27.78,27.78,27.78,27.78
27.78,27.78,27.78,27.78
27.78,27.78,27.78,27.78
26.62,26.62,26.63,26.62
26.80,26.80,26.80,26.80
26.80,26.80,26.80,26.80
26.80,26.80,26.80,26.80
26.80,26.80,26.80,26.80
27.15,27.43,28.10,27.15
27.10,27.32,27.44,27.00
26.62,25.99,26.62,25.80
26.05,25.75,26.29,25.08
25.86,25.95,26.15,25.61
25.95,25.95,25.95,25.95
26.55,27.21,27.21,26.04
27.21,27.21,27.21,27.21
27.21,27.21,27.21,27.21
26.00,26.25,26.53,26.00
26.25,26.25,26.25,26.25
27.28,27.15,27.97,27.07
27.00,27.00,27.86,27.00
27.48,27.31,27.50,26.50
27.16,27.46,27.68,27.01
27.25,27.40,27.70,27.25
27.61,28.30,28.40,27.61
28.50,27.20,28.50,27.20
26.50,26.60,26.60,26.50
27.82,27.82,27.82,27.82
27.50,27.40,27.50,26.76
27.40,27.40,27.40,27.40
27.58,29.05,29.05,27.58
30.00,29.49,30.99,29.00
29.49,29.49,29.49,29.49
29.49,29.49,29.49,29.49
29.49,29.49,29.49,29.49
27.50,28.05,28.05,27.30
27.39,27.80,28.18,27.39
27.60,28.05,28.10,27.60
28.06,27.55,28.06,27.55
27.80,27.85,27.90,27.75
27.80,28.05,28.30,27.80
27.95,28.05,28.10,27.75
28.20,28.00,28.45,28.00
28.30,28.05,29.16,27.05
28.05,27.97,28.15,27.95
27.97,27.97,27.97,27.97
26.00,25.92,26.00,25.92
27.80,28.00,28.57,27.56
28.82,28.82,28.82,28.82
28.30,28.20,28.97,27.90
28.20,28.20,28.20,28.20
28.20,28.20,28.20,28.20
28.20,28.20,28.20,28.20
28.20,28.20,28.20,28.20
28.10,28.25,28.25,27.56
28.00,28.10,28.10,28.00
28.10,28.10,28.10,28.10
28.10,28.10,28.10,28.10
28.00,28.54,28.54,28.00
28.69,29.00,29.00,28.69
29.00,29.00,29.00,29.00
31.00,29.79,31.15,29.79
29.11,29.10,29.30,29.10
28.80,28.90,29.00,28.80
29.30,29.04,29.30,29.04
29.04,29.04,29.04,29.04
27.45,27.83,28.20,27.45
28.00,28.10,28.10,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
28.00,28.00,28.00,28.00
27.89,27.89,27.89,27.89
27.89,27.89,27.89,27.89
27.89,27.89,27.89,27.89
27.89,27.89,27.89,27.89
27.89,27.89,27.89,27.89
27.89,27.89,27.89,27.89
27.89,27.89,27.89,27.89
27.89,27.89,27.89,27.89
27.89,27.89,27.89,27.89
27.93,27.90,27.93,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.90,27.90,27.90,27.90
27.23,26.50,27.23,26.33
26.55,27.40,27.40,26.55
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
27.40,27.40,27.40,27.40
26.66,26.66,26.66,26.66
26.66,26.66,26.66,26.66
26.66,26.66,26.66,26.66
26.66,26.66,26.66,26.66
26.66,26.66,26.66,26.66
26.66,26.66,26.66,26.66
26.66,26.66,26.66,26.66
26.66,26.66,26.66,26.66
29.72,29.52,29.72,29.52
31.44,28.95,31.45,28.95
28.95,28.95,28.95,28.95
28.95,28.95,28.95,28.95
30.40,30.70,30.75,30.30
32.09,31.22,32.17,30.39
30.80,30.71,30.80,30.66
30.70,30.63,31.20,30.60
30.71,30.60,30.71,30.60
30.60,30.35,30.60,30.35
30.50,30.25,31.62,30.00
30.23,29.98,30.23,29.70
29.98,29.98,29.98,29.98
29.98,29.98,29.98,29.98
29.98,29.98,29.98,29.98
29.70,29.65,29.70,29.29
29.90,30.20,30.30,29.90
30.20,30.20,30.20,30.20
30.20,30.20,30.20,30.20
30.20,30.20,30.20,30.20
30.20,30.20,30.20,30.20
30.20,30.20,30.20,30.20
29.36,29.20,29.38,29.10
29.32,29.30,29.45,29.10
29.33,29.27,29.33,28.73
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.00,29.00,29.00,29.00
29.30,29.03,29.30,29.03
29.03,29.03,29.03,29.03
29.03,29.03,29.03,29.03
29.33,29.50,29.50,29.30
29.50,29.50,29.50,29.50
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
29.47,29.47,29.47,29.47
30.00,29.60,30.00,29.24
29.60,29.60,29.60,29.60
29.60,29.60,29.60,29.60
29.60,29.60,29.60,29.60
29.60,29.60,29.60,29.60
29.60,29.60,29.60,29.60
29.60,29.60,29.60,29.60
29.60,29.60,29.60,29.60
31.03,30.29,31.30,29.97
30.42,30.42,30.42,30.42
30.60,30.60,30.90,30.55
30.75,30.80,30.80,30.75
30.80,30.80,30.80,30.80
31.75,31.75,31.75,31.75
30.07,30.30,30.40,29.78
30.30,30.30,30.30,30.30
30.30,30.30,30.30,30.30
29.94,29.94,29.94,29.94
29.94,29.94,29.94,29.94
29.94,29.94,29.94,29.94
29.94,29.94,29.94,29.94
29.94,29.94,29.94,29.94
29.62,29.32,29.62,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.32,29.32,29.32,29.32
29.10,29.20,29.20,29.10
29.20,29.20,29.20,29.20
29.20,29.20,29.20,29.20
29.75,29.80,29.80,29.75
29.80,29.80,29.80,29.80
30.50,30.50,30.50,30.50
30.62,30.62,30.62,30.62
30.62,30.62,30.62,30.62
30.62,30.62,30.62,30.62
30.62,30.62,30.62,30.62
31.80,31.80,31.80,31.80
31.94,31.94,31.94,31.94
32.10,31.62,32.15,31.62
31.33,31.09,31.71,31.09
31.40,31.47,31.47,31.40
33.06,31.17,33.06,31.13
31.17,31.17,31.17,31.17
31.17,31.17,31.17,31.17
31.17,31.17,31.17,31.17
31.17,31.17,31.17,31.17
31.17,31.17,31.17,31.17
31.17,31.17,31.17,31.17
31.17,31.17,31.17,31.17
31.17,31.17,31.17,31.17
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.00,33.00,33.00,33.00
33.50,33.50,33.50,33.50
33.50,33.50,33.50,33.50
33.49,33.49,33.49,33.49
33.49,33.49,33.49,33.49
33.49,33.49,33.49,33.49
33.34,33.56,33.56,33.34
33.56,33.56,33.56,33.56
33.56,33.56,33.56,33.56
33.56,33.56,33.56,33.56
33.56,33.56,33.56,33.56
33.56,33.56,33.56,33.56
33.47,33.47,33.47,33.47
33.32,33.23,33.32,33.23
33.23,33.23,33.23,33.23
32.98,32.98,32.98,32.98
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
33.25,33.25,33.25,33.25
36.47,36.47,36.47,36.47
38.12,36.90,38.12,36.90
37.94,38.30,38.30,36.99
37.84,36.42,37.84,35.62
36.01,38.05,38.05,36.01
38.05,38.05,38.05,38.05
39.18,38.25,39.18,38.25
38.25,38.25,38.25,38.25
38.25,38.25,38.25,38.25
38.25,38.25,38.25,38.25
38.25,38.25,38.25,38.25
38.25,38.25,38.25,38.25
38.25,38.25,38.25,38.25
40.99,41.40,41.40,40.99
40.55,39.99,40.55,39.99
40.37,40.37,40.37,40.37
39.77,39.77,39.77,39.77
39.22,39.38,39.38,39.22
39.38,39.38,39.38,39.38
39.38,39.38,39.38,39.38
39.38,39.38,39.38,39.38
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
40.30,40.30,40.30,40.30
42.17,42.17,42.17,42.17
42.17,42.17,42.17,42.17
42.17,42.17,42.17,42.17
42.17,42.17,42.17,42.17
42.17,42.17,42.17,42.17
42.17,42.17,42.17,42.17
42.17,42.17,42.17,42.17
42.17,42.17,42.17,42.17
42.20,41.99,42.54,41.59
41.99,41.99,41.99,41.99
40.88,41.07,41.12,40.65
40.75,40.78,42.51,40.45
41.66,41.66,41.66,41.66
43.74,43.74,43.74,43.74
42.69,42.69,42.69,42.69
42.69,42.69,42.69,42.69
44.43,44.43,44.43,44.43
45.08,45.08,45.08,45.08
45.08,45.08,45.08,45.08
45.68,45.68,45.68,45.68
47.36,47.36,47.36,47.36
48.78,48.78,48.78,48.78
48.78,48.78,48.78,48.78
48.82,48.82,48.82,48.82
49.89,49.89,49.89,49.89
51.42,51.42,51.42,51.42
51.28,51.28,51.28,51.28
50.44,50.44,50.44,50.44
51.10,51.10,51.10,51.10
52.92,52.92,52.92,52.92
53.50,53.63,54.08,53.50
53.60,53.60,53.60,53.60
53.60,53.60,53.60,53.60
52.33,52.33,52.33,52.33
53.40,53.40,53.40,53.40
53.40,53.40,53.40,53.40
58.39,58.47,58.47,58.22
58.46,58.46,58.46,58.45
58.13,58.46,58.46,58.13
60.95,58.80,60.99,58.80
59.75,59.70,59.75,59.65
62.69,61.00,62.70,61.00
62.00,64.56,64.75,62.00
64.43,64.43,64.43,64.43
64.43,64.43,64.43,64.43
61.28,61.28,61.28,61.28
60.94,60.94,60.94,60.94
61.17,60.76,62.31,50.97
60.76,60.76,60.76,60.76
61.88,62.00,62.00,61.88
61.47,61.47,61.48,61.47
62.00,62.00,62.00,62.00
62.00,62.00,62.00,62.00
62.80,62.80,62.80,62.80
62.80,62.80,62.80,62.80
64.99,64.69,65.00,64.69
63.05,62.38,63.05,59.44
61.16,56.26,61.16,56.26
56.12,58.21,58.34,56.12
57.32,56.76,57.32,56.76
56.76,56.76,56.76,56.76
59.16,57.23,59.16,57.23
56.62,56.69,56.70,56.26
57.53,61.58,61.58,57.53
57.00,58.48,58.48,56.29
58.48,58.48,58.48,58.48
53.73,53.73,53.73,53.73
53.64,53.64,53.64,53.64
55.80,55.80,55.80,55.80
56.00,56.00,56.00,56.00
56.88,56.88,56.88,56.88
58.70,58.70,58.70,58.70
58.87,58.87,58.87,58.87
57.12,57.12,57.12,57.12
57.14,57.09,57.14,56.87
57.09,57.09,57.09,57.09
57.92,57.92,57.92,57.92
56.72,56.72,56.72,56.72
56.74,56.74,56.74,56.74
57.67,57.67,57.67,57.67
58.90,58.90,58.90,58.90
58.90,58.90,58.90,58.90
60.36,60.36,60.36,60.36
60.44,60.44,60.44,60.44
64.95,64.00,64.95,63.12
65.00,67.68,68.60,64.54
67.68,67.68,67.68,67.68
65.67,65.67,65.67,65.67
63.93,64.12,64.12,63.93
63.00,63.00,63.00,63.00
61.37,61.37,61.37,61.37
61.37,61.37,61.37,61.37
61.45,61.45,61.45,61.45
60.63,60.63,60.63,60.63
58.93,58.93,58.93,58.93
64.69,61.50,64.69,59.56
61.50,61.50,61.50,61.50
61.50,61.50,61.50,61.50
61.50,61.50,61.50,61.50
59.14,58.43,59.14,58.43
58.43,58.43,58.43,58.43
58.43,58.43,58.43,58.43
59.79,59.79,59.79,59.79
59.79,59.79,59.79,59.79
62.35,62.35,62.35,62.35
62.35,62.35,62.35,62.35
59.56,57.30,59.57,56.55
55.30,55.30,55.31,55.30
53.69,53.64,53.69,53.64
53.65,53.65,53.65,53.65
53.65,53.65,53.65,53.65
54.00,54.83,54.83,54.00
54.83,54.83,54.83,54.83
54.83,54.83,54.83,54.83
54.83,54.83,54.83,54.83
54.83,54.83,54.83,54.83
54.83,54.83,54.83,54.83
53.64,53.64,53.64,53.64
53.64,53.64,53.64,53.64
53.64,53.64,53.64,53.64
53.64,53.64,53.64,53.64
53.64,53.64,53.64,53.64
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
52.50,52.50,52.50,52.50
57.45,55.00,58.45,55.00
55.00,56.00,56.00,55.00
56.00,56.00,56.00,56.00
54.00,53.01,54.00,53.01
53.01,53.01,53.01,53.01
53.01,53.01,53.01,53.01
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
56.22,56.22,56.22,56.22
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
50.75,50.75,50.75,50.75
68.95,67.00,68.95,67.00
67.00,67.00,67.00,67.00
67.00,67.00,67.00,67.00
67.00,67.00,67.00,67.00
69.00,69.00,69.00,69.00
66.70,66.83,66.83,66.69
66.83,66.83,66.83,66.83
66.83,66.83,66.83,66.83
66.83,66.83,66.83,66.83
66.83,66.83,66.83,66.83
66.83,66.83,66.83,66.83
66.83,66.83,66.83,66.83
70.50,70.50,70.50,70.50
72.00,72.00,72.00,72.00
66.03,73.00,75.34,66.03
71.01,70.30,71.01,70.30
70.30,70.30,70.30,70.30
70.87,70.87,70.87,70.87
70.87,70.87,70.87,70.87
70.87,70.87,70.87,70.87
74.15,74.15,74.15,74.15
74.15,74.15,74.15,74.15
73.37,73.37,73.37,73.37
73.37,73.37,73.37,73.37
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
73.00,73.00,73.00,73.00
72.22,72.22,72.22,72.22
72.22,72.22,72.22,72.22
72.22,72.22,72.22,72.22
72.22,72.22,72.22,72.22
72.22,72.22,72.22,72.22
68.96,70.12,70.12,68.96
70.12,70.12,70.12,70.12
70.12,70.12,70.12,70.12
70.12,70.12,70.12,70.12
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
69.45,69.45,69.45,69.45
76.88,76.88,76.88,76.88
76.88,76.88,76.88,76.88
76.88,76.88,76.88,76.88
70.00,74.50,74.50,70.00
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
74.50,74.50,74.50,74.50
77.00,72.50,77.00,72.50
73.49,73.49,73.49,73.49
73.49,73.49,73.49,73.49
73.49,73.49,73.49,73.49
73.49,73.49,73.49,73.49
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
80.22,80.22,80.22,80.22
95.21,95.21,95.21,95.21
95.21,95.21,95.21,95.21
92.35,92.35,92.35,92.35
103.16,103.16,103.16,103.16
102.10,95.14,102.10,95.14
95.18,95.18,95.18,95.18
95.18,95.18,95.18,95.18
95.18,95.18,95.18,95.18
95.18,95.18,95.18,95.18
95.18,95.18,95.18,95.18
93.00,92.99,93.00,92.99
92.99,92.99,92.99,92.99
96.14,96.14,96.14,96.14
96.14,96.14,96.14,96.14
96.14,96.14,96.14,96.14
96.14,96.14,96.14,96.14
96.14,96.14,96.14,96.14
90.19,90.19,90.19,90.19
70.50,70.50,70.50,70.50
70.50,70.50,70.50,70.50
70.50,70.50,70.50,70.50
70.50,70.50,70.50,70.50
110.00,110.00,110.00,110.00
110.00,110.00,110.00,110.00
110.00,110.00,110.00,110.00
110.00,110.00,110.00,110.00
110.00,110.00,110.00,110.00
91.31,85.26,93.59,85.26
89.32,89.32,89.32,89.32
96.37,106.08,106.08,96.37
109.20,109.00,109.20,109.00
109.00,109.00,109.00,109.00
149.75,121.00,149.75,121.00
115.00,109.08,115.00,109.07
109.08,109.08,109.08,109.08
109.08,109.08,109.08,109.08
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
109.00,109.00,109.00,109.00
87.02,87.02,87.02,87.02
73.23,87.98,88.00,69.16
87.98,87.98,87.98,87.98
87.98,87.98,87.98,87.98
86.76,90.00,90.00,86.00
90.00,90.00,90.00,90.00
75.61,91.00,91.00,75.00
91.00,91.00,91.00,91.00
91.00,91.00,91.00,91.00
91.00,91.00,91.00,91.00
91.00,91.00,91.00,91.00
91.00,91.00,91.00,91.00
91.00,91.00,91.00,91.00
91.00,91.00,91.00,91.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
104.00,104.00,104.00,104.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
80.00,80.00,80.00,80.00
64.00,73.53,73.53,64.00
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
73.53,73.53,73.53,73.53
