AETI,American Electric Technologies,NASDAQ
7.13,7.09,7.13,7.03
6.98,7.25,7.25,6.98
7.28,7.45,7.45,7.28
7.40,7.47,7.47,7.38
7.49,7.80,7.98,7.49
7.75,8.01,8.02,7.75
8.04,8.25,8.45,8.04
8.40,8.66,8.95,8.39
8.61,8.70,8.74,8.51
8.74,9.00,9.00,8.71
9.00,8.63,9.00,8.50
8.63,8.73,9.00,8.61
8.70,7.49,8.70,7.15
7.49,7.69,7.99,7.49
7.98,8.19,8.24,7.92
8.27,7.92,8.33,7.70
8.05,7.70,8.28,7.68
7.75,7.77,7.99,7.67
7.75,7.69,7.80,7.34
7.76,7.37,7.78,7.13
7.53,7.29,7.53,6.87
7.35,7.40,7.45,7.30
7.40,7.60,7.66,7.32
7.51,7.69,7.76,7.51
7.74,7.69,7.91,7.50
6.90,7.28,7.48,6.43
7.33,7.27,7.80,7.13
7.35,7.46,7.91,7.22
7.37,7.27,7.51,7.16
7.07,7.35,7.38,7.05
7.12,7.72,7.73,7.12
7.73,7.56,7.79,7.35
7.49,7.51,7.79,7.31
7.50,7.44,7.75,7.32
7.52,7.38,7.52,7.38
7.40,7.43,7.72,7.39
7.38,7.06,7.60,7.06
7.20,7.11,7.38,7.10
7.14,7.19,7.52,6.94
7.03,7.00,7.26,6.87
7.00,6.97,7.14,6.90
6.96,7.10,7.10,6.82
7.00,6.97,7.12,6.87
6.99,7.03,7.16,6.90
7.16,7.00,7.20,6.82
7.03,7.20,7.20,6.86
7.19,7.15,7.19,6.86
7.07,6.86,7.10,6.82
6.73,6.72,6.82,6.26
6.72,6.87,6.91,6.72
6.71,6.89,6.89,6.66
6.87,6.86,6.99,6.62
6.84,6.74,6.97,6.58
6.80,6.73,6.98,6.62
6.77,6.92,6.95,6.68
6.90,6.90,7.06,6.77
6.87,6.90,7.04,6.81
6.84,6.81,7.10,6.77
6.81,6.80,6.95,6.70
6.82,6.95,7.00,6.74
6.95,6.94,7.28,6.94
7.00,6.73,7.12,6.73
6.86,6.73,7.28,6.73
6.74,7.09,7.16,6.74
7.02,7.29,7.29,6.75
7.20,7.29,7.32,7.20
7.21,7.22,7.32,6.96
7.26,7.31,7.34,7.20
7.30,7.33,7.34,7.21
7.27,7.30,7.33,7.20
7.20,7.19,7.33,7.05
7.20,7.19,7.31,7.00
7.19,7.28,7.35,7.01
7.22,7.35,7.38,6.91
7.32,7.33,7.38,7.26
7.32,7.40,7.43,7.32
7.37,7.39,7.44,7.21
7.39,7.47,7.49,7.30
7.50,7.64,7.66,7.41
7.62,7.71,7.72,7.46
7.69,7.77,7.83,7.69
7.81,7.86,7.93,7.66
7.79,8.03,8.03,7.78
8.00,8.13,8.20,8.00
8.15,8.20,8.20,8.01
8.19,8.15,8.21,7.74
8.11,8.20,8.28,8.10
8.20,8.21,8.25,8.20
8.20,8.33,8.40,7.70
8.21,8.32,8.40,8.21
8.32,8.33,8.46,8.21
8.28,8.36,8.48,8.15
8.39,8.43,8.50,8.31
8.47,8.52,8.57,8.21
8.59,9.00,9.09,8.53
9.04,9.21,9.34,9.00
9.25,9.42,9.49,9.05
9.39,8.98,9.39,8.61
9.17,8.78,9.38,8.71
8.71,8.78,8.86,8.57
8.78,8.83,9.10,8.55
8.88,8.87,9.09,8.78
8.93,9.01,9.09,8.67
9.05,9.13,9.18,9.03
9.20,9.41,9.48,9.14
9.33,9.38,9.46,9.21
9.35,9.46,9.46,9.09
9.45,9.35,9.55,9.23
9.20,9.06,9.25,8.97
9.12,8.80,9.14,8.80
8.76,8.75,9.00,8.75
8.76,8.85,8.85,8.72
8.95,9.16,9.24,8.82
9.15,8.79,9.20,8.78
8.75,8.80,9.03,8.75
8.77,8.75,8.88,8.75
8.78,8.75,8.86,8.75
8.74,8.84,9.17,8.74
8.83,8.79,8.89,8.75
8.76,9.09,9.09,8.75
9.10,9.24,9.25,8.93
9.26,9.12,9.26,8.90
9.15,9.10,9.15,8.76
9.07,9.08,9.12,9.02
9.15,9.22,9.22,8.97
9.20,9.24,9.25,9.09
9.25,9.94,9.94,9.25
9.94,9.98,10.22,9.88
9.97,9.74,9.97,9.48
9.67,9.63,9.95,9.49
9.71,9.66,9.79,9.01
9.73,9.60,9.75,9.30
9.65,9.52,9.65,9.47
9.52,9.49,9.64,9.47
9.62,9.42,9.62,9.20
9.45,9.63,9.76,9.38
9.59,9.70,9.77,9.59
9.80,10.47,10.53,9.80
10.53,11.02,11.21,10.50
11.05,10.99,11.10,10.88
11.10,11.09,11.19,10.82
11.16,11.06,11.19,11.00
10.98,11.00,11.14,10.70
11.02,10.29,11.07,9.80
10.41,9.83,11.10,9.80
9.95,9.72,9.96,9.57
9.72,9.65,9.93,9.25
9.71,9.62,9.87,9.41
9.59,9.43,9.90,9.25
9.52,9.15,9.52,9.06
9.15,9.21,9.32,9.10
9.23,9.04,9.23,9.04
9.10,9.06,9.10,8.84
9.04,9.14,9.15,9.04
9.21,9.32,9.35,9.21
9.26,9.31,9.47,9.03
9.34,8.90,9.40,8.84
8.92,9.10,9.20,8.90
9.03,9.13,9.19,8.97
9.03,9.10,9.14,8.91
9.12,9.03,9.14,8.92
8.93,9.05,9.10,8.92
9.79,9.07,9.79,9.06
9.14,9.11,9.20,9.00
9.14,9.10,9.17,9.05
9.06,9.08,9.23,9.05
9.08,9.33,9.48,9.08
9.35,9.44,9.63,9.33
9.43,9.25,9.55,9.25
8.90,7.46,8.94,7.40
7.55,6.91,7.69,6.88
6.98,6.76,6.98,6.71
6.81,6.82,6.93,6.81
6.85,6.69,6.95,6.54
6.69,6.75,6.91,6.60
6.80,6.84,6.94,6.75
6.85,6.83,6.90,6.76
6.78,6.87,6.88,6.78
6.91,6.82,6.91,6.70
6.75,6.81,6.84,6.75
6.86,6.75,6.86,6.72
6.75,6.80,6.93,6.75
6.77,6.83,6.83,6.75
6.85,6.75,6.85,6.75
6.78,6.75,6.83,6.75
6.77,6.75,6.78,6.75
6.75,6.80,6.80,6.75
6.77,6.75,6.79,6.72
6.76,6.79,6.84,6.73
6.78,6.85,6.85,6.75
6.87,6.90,6.91,6.81
6.87,6.82,6.87,6.78
6.80,6.91,7.00,6.75
6.85,6.93,6.97,6.84
6.90,6.89,6.97,6.78
6.90,6.85,6.95,6.82
6.87,6.87,6.91,6.81
6.83,6.87,6.87,6.80
6.87,6.89,6.95,6.84
6.86,6.91,6.91,6.85
6.91,6.93,6.93,6.86
6.90,6.93,6.93,6.90
6.91,6.93,6.95,6.80
6.95,7.07,7.15,6.94
7.09,7.08,7.14,7.05
7.03,7.09,7.11,6.76
7.02,6.75,7.02,6.60
6.71,6.13,6.71,6.07
6.28,6.38,6.40,6.24
6.40,6.40,6.42,6.29
6.33,6.33,6.33,6.08
6.41,6.22,6.41,6.17
6.25,6.42,6.50,6.25
6.44,6.36,6.49,6.34
6.36,5.98,6.36,5.98
5.99,5.89,5.99,5.69
5.84,5.73,5.85,5.73
5.67,5.83,6.09,5.67
6.15,6.05,6.16,5.77
6.13,6.15,6.21,6.02
6.15,6.15,6.20,6.07
6.11,6.15,6.20,6.11
6.15,6.15,6.17,6.15
6.15,6.15,6.37,6.10
6.11,6.17,6.24,6.11
6.13,6.20,6.21,6.10
6.11,6.31,6.31,6.09
6.24,6.30,6.36,6.16
6.32,6.16,6.32,6.05
6.22,6.22,6.36,6.15
6.36,6.31,6.36,6.27
6.28,6.25,6.29,6.25
6.19,6.00,6.19,5.99
6.05,6.01,6.09,5.91
6.00,6.11,6.13,6.00
6.14,6.24,6.24,6.14
6.27,6.34,6.35,6.25
6.27,6.27,6.27,6.15
6.27,6.39,6.39,6.24
6.34,6.37,6.45,6.23
6.42,6.49,6.49,6.25
6.23,6.46,6.57,6.23
6.52,6.52,6.67,6.50
6.43,6.78,6.78,6.43
6.63,6.64,6.77,6.48
6.56,6.70,6.70,6.56
6.58,6.66,6.72,6.58
6.67,6.59,6.67,6.55
6.63,6.63,6.64,6.60
6.69,6.68,6.73,6.63
6.73,6.89,6.89,6.73
6.95,6.80,6.95,6.68
6.85,6.88,6.97,6.75
6.88,6.95,6.99,6.78
6.95,7.00,7.00,6.90
7.00,7.03,7.10,6.92
6.98,6.87,6.98,6.82
6.87,6.90,6.90,6.82
6.65,6.80,6.86,6.63
6.85,6.88,6.88,6.81
6.87,6.87,6.87,6.87
6.87,6.84,7.09,6.71
6.63,6.98,6.99,6.63
6.88,6.88,6.93,6.85
6.99,6.91,7.00,6.50
6.84,6.91,6.95,6.77
6.95,6.99,7.00,6.70
6.91,6.98,7.01,6.91
6.99,6.99,7.02,6.91
6.98,6.97,6.98,6.86
6.85,6.66,6.88,6.50
6.63,6.97,6.98,6.57
6.98,6.90,6.98,6.81
6.83,6.64,6.86,6.63
6.72,6.59,6.72,6.59
6.61,6.71,6.96,6.61
6.64,6.74,6.90,6.64
6.81,6.68,6.90,6.59
6.63,6.63,6.78,6.46
6.58,6.48,6.90,6.42
6.60,6.50,6.60,6.45
6.54,6.53,6.58,6.48
6.57,6.61,6.84,6.47
6.54,6.71,6.80,6.52
6.75,6.86,6.89,6.54
6.76,6.72,6.86,6.58
6.62,6.68,6.80,6.59
6.63,6.55,6.71,6.51
6.63,6.66,6.72,6.55
6.62,6.60,6.64,6.53
6.50,6.46,6.58,6.45
6.58,6.73,6.74,6.46
6.74,6.75,6.75,6.72
6.78,6.97,6.97,6.78
6.97,6.96,6.97,6.66
6.95,6.97,6.97,6.85
6.93,7.12,7.12,6.93
7.04,7.17,7.17,7.04
7.18,7.17,7.19,7.06
7.14,7.19,7.19,7.02
7.20,7.39,7.40,7.15
7.40,7.46,7.50,7.32
7.35,7.38,7.38,7.27
7.37,7.45,7.46,7.26
7.49,7.41,7.50,7.29
7.41,7.39,7.46,7.25
7.32,7.39,7.41,7.32
7.49,7.34,7.49,7.34
7.31,7.25,7.49,7.25
7.35,7.43,7.45,7.35
7.40,7.41,7.42,7.40
7.40,7.46,7.50,7.40
7.45,7.48,7.50,7.40
7.50,7.60,7.60,7.40
7.46,7.40,7.50,7.36
7.40,7.41,7.45,7.40
7.40,7.52,7.52,7.36
7.52,7.41,7.52,7.41
7.39,7.42,7.54,7.39
7.29,7.41,7.43,7.27
7.29,7.44,7.48,7.29
7.28,7.57,7.60,7.25
7.48,7.51,7.57,7.40
7.52,7.43,7.52,7.40
7.45,7.40,7.45,7.40
7.51,7.34,7.51,7.26
7.26,7.10,7.27,6.50
6.88,7.11,7.26,6.54
6.90,7.00,7.08,6.63
7.00,7.02,7.26,6.85
6.72,7.09,7.20,6.67
6.93,6.93,6.93,6.69
6.80,6.69,6.80,6.69
6.59,6.79,6.80,6.59
6.83,6.99,6.99,6.74
6.94,6.81,6.98,6.54
N/A,N/A,N/A,N/A
6.61,6.65,6.65,6.46
6.64,6.52,6.67,6.51
6.58,6.58,6.68,6.45
6.60,6.68,6.68,6.27
6.67,6.31,6.68,6.31
6.48,6.25,6.48,6.20
6.22,6.02,6.22,6.02
6.10,6.02,6.23,6.00
6.26,5.91,6.26,5.86
5.91,5.75,5.92,5.00
5.88,5.76,5.98,5.75
5.89,5.77,5.89,5.66
5.66,5.76,5.76,5.64
5.61,5.70,5.83,5.61
5.71,5.73,5.73,5.69
5.71,5.99,6.00,5.67
5.99,5.70,5.99,5.55
5.78,5.87,6.09,5.78
5.95,5.88,6.09,5.88
5.99,5.74,5.99,5.74
5.82,6.03,6.03,5.81
5.83,5.98,6.09,5.70
5.90,5.90,5.99,5.90
5.93,5.92,6.09,5.91
5.90,5.87,6.06,5.75
5.90,5.88,5.92,5.88
5.79,5.73,5.82,5.47
5.77,5.99,5.99,5.74
5.91,5.91,6.00,5.90
5.95,5.90,5.99,5.46
5.96,5.91,6.10,5.48
6.10,5.90,6.10,5.90
5.62,6.20,6.20,5.62
6.01,6.26,6.26,5.77
6.01,6.01,6.01,6.01
5.49,5.94,6.20,5.46
6.09,6.25,6.25,5.99
5.97,6.10,6.25,5.90
6.02,5.90,6.25,5.90
6.05,5.91,6.24,5.90
5.99,5.94,6.21,5.92
5.92,5.81,6.00,5.81
5.91,5.53,5.91,5.45
5.52,5.45,5.79,5.45
5.48,5.45,5.69,5.45
5.49,5.58,5.63,5.29
5.90,5.80,6.12,5.32
5.80,5.69,5.97,5.69
5.64,5.65,5.74,5.64
5.50,5.49,5.50,5.45
N/A,N/A,N/A,N/A
5.40,5.25,5.40,5.25
5.25,5.21,5.26,5.20
5.25,4.84,5.30,4.84
4.84,4.66,4.84,4.50
4.55,4.10,4.55,4.10
4.09,4.16,4.45,4.09
4.30,4.55,4.70,4.25
4.55,4.61,4.61,4.50
4.63,4.50,4.80,4.13
4.31,5.35,5.35,4.31
5.24,4.98,5.40,4.80
4.98,4.72,4.98,4.67
4.64,4.11,4.64,4.11
4.20,4.22,4.23,3.91
4.07,4.22,4.73,4.04
4.13,3.70,4.42,3.59
3.81,3.74,4.06,3.72
3.81,3.88,3.98,3.80
3.85,4.05,4.15,3.82
3.97,4.31,4.52,3.91
4.50,4.74,4.75,4.33
4.82,5.00,5.80,4.76
5.10,4.47,5.46,4.28
4.55,4.10,4.74,4.10
4.10,4.18,4.44,4.10
4.23,4.14,4.40,4.03
4.24,3.91,4.24,3.81
4.16,4.00,4.32,3.86
4.10,4.20,4.20,3.89
4.16,3.80,4.16,3.80
3.88,3.87,3.89,3.79
3.97,3.76,4.00,3.75
3.80,3.70,3.80,3.61
3.81,3.74,3.88,3.66
3.84,3.80,3.84,3.60
3.74,3.68,3.74,3.66
3.55,3.57,3.62,3.55
3.60,3.56,3.60,3.56
3.56,3.55,3.66,3.54
3.56,3.47,3.65,3.31
3.39,3.44,3.59,3.39
3.44,3.26,3.55,3.05
3.30,3.42,3.43,3.30
3.58,3.60,3.61,3.41
3.36,3.54,3.54,3.33
3.31,3.36,3.47,3.25
3.27,3.45,3.45,3.25
3.33,3.51,3.55,3.33
3.40,3.54,3.54,3.40
3.54,3.55,3.55,3.50
3.55,3.60,3.64,3.50
3.65,3.82,3.84,3.65
3.81,4.21,4.32,3.81
4.23,4.16,4.23,3.97
4.10,4.25,4.32,4.06
4.30,4.24,4.30,4.08
4.11,4.09,4.11,4.09
4.41,4.61,4.62,4.31
4.70,5.00,5.00,4.67
4.98,5.26,5.26,4.98
5.18,5.30,5.31,4.90
5.30,5.57,5.75,5.30
5.63,5.92,5.97,5.50
5.90,5.95,5.98,5.83
5.95,6.08,6.10,5.64
6.12,6.03,6.24,5.95
5.70,5.87,5.92,5.18
5.85,5.46,5.85,5.46
5.45,5.53,5.87,5.45
5.35,5.89,5.97,5.35
5.82,5.80,5.95,5.80
5.42,5.52,5.77,5.42
5.39,5.53,5.55,5.38
5.59,5.39,5.69,5.39
5.46,5.39,5.60,5.39
5.38,5.41,5.41,5.38
5.60,5.51,5.60,5.43
5.55,5.53,5.66,5.49
5.51,5.51,5.51,5.51
5.50,5.29,5.59,5.29
5.28,5.48,5.52,5.28
5.50,5.51,5.51,5.50
5.50,5.50,5.57,5.31
N/A,N/A,N/A,N/A
5.53,5.53,5.54,5.49
5.47,5.50,5.50,5.46
5.50,5.31,5.50,5.31
5.33,5.52,5.52,5.30
5.49,5.27,5.52,5.24
5.45,5.54,5.54,5.45
5.44,5.45,5.45,5.33
5.54,5.46,5.54,5.46
5.52,5.54,5.54,5.24
5.50,5.50,5.50,5.50
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
5.40,5.43,5.50,5.27
5.38,5.24,5.42,5.24
5.24,5.25,5.27,5.03
N/A,N/A,N/A,N/A
5.05,4.74,5.08,4.47
4.63,4.99,5.03,4.60
4.56,5.07,5.07,4.56
N/A,N/A,N/A,N/A
5.40,5.04,5.40,5.00
5.22,5.16,5.22,5.02
5.17,5.17,5.17,5.17
5.22,5.22,5.22,5.22
5.15,5.10,5.20,5.10
5.12,5.23,5.23,5.10
5.05,5.25,5.25,5.05
5.23,5.42,5.42,5.20
5.39,5.44,5.44,5.39
5.39,5.50,5.50,5.39
4.62,4.86,5.28,4.38
4.74,5.10,5.19,4.74
5.10,4.66,5.14,4.66
4.44,4.42,4.88,4.42
4.44,4.77,4.77,4.44
4.40,4.80,4.80,4.40
4.41,4.58,4.68,4.38
4.58,4.44,4.58,4.44
4.57,4.58,4.58,4.50
N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A
4.46,4.10,4.54,4.08
3.94,4.01,4.25,3.93
4.23,4.29,4.37,4.23
4.23,4.55,4.55,3.90
4.28,4.54,4.58,4.28
3.96,4.52,4.56,3.96
4.50,4.55,4.55,4.50
4.75,4.48,4.75,3.80
3.50,4.40,4.40,3.50
4.40,4.36,4.41,4.36
4.10,4.30,4.50,4.10
N/A,N/A,N/A,N/A
4.27,4.43,4.43,3.89
4.35,4.50,4.50,3.82
4.57,4.73,4.75,4.27
4.41,4.60,4.60,4.06
4.47,4.65,4.65,4.47
4.75,4.68,4.75,4.55
4.66,4.60,4.68,4.29
4.51,4.68,4.70,4.51
4.49,4.71,4.71,4.49
4.66,4.30,4.66,3.50
4.23,4.03,4.23,4.03
3.88,3.80,4.06,3.80
3.76,3.75,3.76,3.75
4.10,4.08,4.29,4.07
N/A,N/A,N/A,N/A
4.03,4.03,4.03,4.03
4.01,3.94,4.20,3.94
3.75,3.90,3.90,3.75
3.75,3.77,3.97,3.75
3.98,3.55,4.00,3.14
4.00,3.75,4.00,3.65
3.57,3.39,3.66,3.38
3.59,3.55,3.59,3.38
3.82,3.32,3.95,3.30
3.33,3.22,3.72,3.22
3.12,3.10,3.19,3.10
3.46,3.00,3.46,2.88
3.14,2.98,3.14,2.85
3.21,2.97,3.21,2.97
2.95,2.83,3.00,2.83
2.80,2.79,2.82,2.75
2.80,2.72,2.84,2.72
2.73,2.73,2.73,2.73
3.04,2.73,3.04,2.72
2.73,2.74,3.08,2.73
3.37,3.09,3.37,3.01
3.19,2.84,3.19,2.81
2.85,2.87,2.87,2.85
2.88,2.82,2.95,2.81
2.81,2.83,2.83,2.81
2.84,2.33,2.84,2.33
2.59,2.44,2.76,2.31
2.52,2.60,2.60,2.52
2.61,2.61,2.61,2.60
2.63,2.60,2.65,2.50
2.57,2.59,2.59,2.57
2.57,2.68,2.68,2.55
2.69,2.73,2.89,2.62
2.74,2.82,2.84,2.74
2.89,2.92,3.10,2.80
3.03,3.02,3.05,2.84
3.00,3.00,3.12,2.72
3.29,3.00,3.35,2.99
2.99,3.19,3.19,2.85
3.32,3.32,3.32,3.00
3.12,3.12,3.30,2.95
3.08,3.17,3.32,2.95
3.09,3.12,3.26,2.86
3.01,3.15,3.30,2.95
3.06,3.15,3.16,3.04
3.05,3.22,3.26,2.92
3.18,3.11,3.23,3.08
3.07,3.10,3.21,2.85
3.10,3.21,3.33,3.05
3.30,3.16,3.30,3.09
3.14,3.50,3.51,3.14
3.30,3.41,3.42,3.15
3.46,3.50,3.50,3.46
3.50,3.39,3.50,3.39
3.40,3.39,3.42,3.38
3.45,3.45,3.45,3.45
3.45,3.06,3.45,3.06
3.15,3.31,3.31,3.15
3.40,3.21,3.40,3.21
3.25,3.25,3.25,3.25
3.00,2.88,3.00,2.83
2.79,2.65,2.79,2.63
2.61,2.63,2.65,2.60
2.63,2.49,2.75,2.49
2.50,2.49,2.58,2.48
2.31,2.42,2.57,2.14
2.46,2.35,2.50,2.28
2.55,2.35,2.60,2.35
2.35,2.31,2.35,2.27
2.40,2.35,2.44,2.28
2.52,2.35,2.60,2.32
2.48,2.24,2.48,2.24
2.40,2.14,2.40,2.01
2.06,2.00,2.15,2.00
2.20,2.00,2.26,2.00
2.05,1.92,2.05,1.86
2.00,2.20,2.25,2.00
2.11,2.45,2.58,2.11
2.29,2.40,2.53,2.10
2.32,2.38,2.47,2.14
2.20,2.32,2.51,2.20
2.32,2.20,2.52,2.20
2.26,1.95,2.37,1.90
1.87,2.14,2.14,1.87
2.14,2.05,2.20,1.98
2.00,2.10,2.14,1.85
2.00,2.01,2.10,1.88
1.99,2.07,2.08,1.91
1.94,2.06,2.08,1.92
2.02,2.10,2.19,2.02
2.05,2.04,2.05,1.93
2.02,2.10,2.10,2.01
2.03,2.10,2.20,1.86
2.17,3.55,4.41,1.99
3.60,3.32,3.85,2.93
3.24,3.17,3.30,2.81
2.97,3.40,3.50,2.92
2.70,2.64,3.06,2.55
2.64,2.73,2.74,2.54
2.70,2.70,2.73,2.63
2.71,2.82,3.00,2.50
2.69,2.75,2.92,2.68
2.68,2.77,2.85,2.59
2.77,2.70,2.77,2.60
2.71,2.64,2.83,2.64
2.63,2.64,2.83,2.54
2.74,2.90,2.90,2.63
2.71,2.83,2.84,2.71
2.75,2.54,2.75,2.54
2.62,2.62,2.62,2.62
2.62,2.66,2.66,2.58
2.70,2.83,2.84,2.53
2.83,2.76,2.84,2.67
2.70,2.55,2.83,2.55
2.65,2.69,2.83,2.54
2.84,2.75,3.17,2.75
2.75,2.66,2.91,2.65
2.65,2.60,2.65,2.57
2.64,2.53,2.64,2.53
2.56,2.56,2.56,2.56
2.53,2.45,2.53,2.45
2.36,2.35,2.52,2.17
2.27,2.32,2.34,2.26
2.22,2.35,2.35,2.22
2.39,2.41,2.43,2.31
2.48,2.60,2.60,2.48
2.68,2.71,2.71,2.68
2.98,2.99,2.99,2.65
2.99,3.03,3.17,2.98
3.13,2.98,3.16,2.86
3.07,2.58,3.12,2.58
3.08,2.28,3.08,2.22
2.39,2.63,2.87,2.39
2.68,2.72,2.85,2.68
2.83,2.72,2.84,2.72
2.80,2.92,2.95,2.72
2.91,2.90,2.96,2.77
2.78,2.85,2.92,2.60
2.73,2.68,2.91,2.52
2.53,2.61,2.71,2.51
2.52,2.51,2.52,2.49
2.45,2.50,2.51,2.42
2.55,2.45,2.57,2.34
2.48,2.50,2.59,2.46
2.50,2.43,2.55,2.40
2.37,2.36,2.44,2.36
2.31,2.20,2.36,2.19
2.20,2.10,2.22,2.10
2.10,2.00,2.10,2.00
2.11,2.00,2.19,2.00
2.15,1.91,2.15,1.87
2.04,1.98,2.26,1.87
1.98,1.81,1.98,1.81
2.04,1.85,2.04,1.85
1.85,1.85,1.91,1.76
1.92,1.91,1.93,1.78
1.85,1.88,1.98,1.76
1.79,1.86,1.92,1.79
1.88,1.97,1.99,1.85
1.98,2.03,2.19,1.94
2.09,2.34,2.34,2.04
2.36,2.22,2.44,2.20
2.20,2.12,2.22,2.05
2.09,2.09,2.19,2.09
2.06,2.10,2.15,2.06
2.21,2.20,2.21,2.11
2.22,2.25,2.37,2.22
2.38,2.47,2.58,2.38
2.49,2.43,2.54,2.22
2.41,2.43,2.43,2.26
2.40,2.42,2.43,2.35
2.42,2.42,2.43,2.42
2.44,2.49,2.65,2.41
2.50,2.42,2.51,2.42
2.48,2.53,2.64,2.48
2.44,2.50,2.63,2.44
2.47,2.82,2.82,2.47
2.82,2.72,2.82,2.50
2.71,2.51,2.82,2.51
2.54,2.67,2.69,2.51
2.60,2.43,2.67,2.16
2.32,2.37,2.53,2.32
2.55,2.51,2.55,2.34
2.55,2.54,2.59,2.50
2.60,2.51,2.60,2.46
2.28,2.36,2.56,2.28
2.50,2.50,2.54,2.30
2.50,2.53,2.53,2.50
2.60,2.53,2.78,2.53
2.52,2.21,2.69,2.21
2.24,2.36,2.65,2.24
2.63,2.33,2.63,2.33
2.41,2.62,2.62,2.40
2.49,2.63,2.63,2.49
2.54,2.60,2.60,2.50
2.54,2.56,2.56,2.31
2.48,2.62,2.62,2.48
2.59,2.39,2.61,2.39
2.41,2.52,2.53,2.30
2.52,2.55,2.55,2.52
2.58,2.56,2.58,2.56
2.44,2.49,2.60,2.44
2.50,2.52,2.67,2.49
2.57,2.42,2.57,2.42
2.52,2.49,2.68,2.49
2.57,2.55,2.66,2.55
2.52,2.67,2.67,2.52
2.51,2.51,2.51,2.51
2.49,2.49,2.62,2.49
2.50,2.51,2.69,2.50
2.66,2.52,2.68,2.52
2.53,2.56,2.58,2.52
2.57,2.60,2.60,2.46
2.61,2.60,2.61,2.52
2.64,2.61,2.64,2.60
2.55,2.66,2.67,2.55
2.55,2.65,2.68,2.45
2.57,2.64,2.64,2.48
N/A,N/A,N/A,N/A
2.53,2.54,2.54,2.48
2.49,2.55,2.64,2.46
2.55,2.55,2.55,2.55
2.46,2.56,2.56,2.46
2.54,2.53,2.62,2.50
N/A,N/A,N/A,N/A
2.62,2.55,2.62,2.55
2.53,2.56,2.64,2.53
2.50,2.48,2.54,2.48
2.54,2.45,2.67,2.45
2.51,2.57,2.57,2.51
N/A,N/A,N/A,N/A
2.65,2.63,2.65,2.62
2.68,2.56,2.68,2.46
N/A,N/A,N/A,N/A
2.56,2.56,2.56,2.56
2.56,2.56,2.56,2.56
2.55,2.55,2.55,2.55
2.59,2.55,2.60,2.55
N/A,N/A,N/A,N/A
2.64,2.52,2.64,2.51
2.65,2.70,2.84,2.28
2.60,2.65,2.65,2.56
2.66,2.62,2.66,2.52
2.74,2.66,2.79,2.62
2.62,2.62,2.62,2.37
2.45,2.57,2.57,2.45
2.44,2.66,2.66,2.43
3.49,3.95,5.15,3.25
3.60,3.70,3.79,3.54
3.54,3.41,3.72,3.31
3.40,3.26,3.40,3.25
3.15,3.26,3.47,3.09
3.26,3.14,3.26,3.10
3.01,3.13,3.14,3.01
3.07,3.09,3.26,3.01
3.21,3.01,3.21,2.98
2.84,2.80,2.95,2.76
2.88,2.74,2.88,2.55
2.65,2.65,2.80,2.42
2.45,2.58,2.74,2.45
2.45,2.62,2.62,2.42
2.62,2.76,2.79,2.55
2.63,2.57,2.74,2.46
2.62,2.53,2.64,2.42
2.45,2.53,2.57,2.41
2.52,2.29,2.52,2.21
2.40,2.62,2.62,2.31
2.62,2.89,3.60,2.42
2.96,2.82,3.15,2.60
2.80,2.77,2.87,2.60
2.79,2.74,2.79,2.60
2.75,2.75,2.75,2.75
2.70,2.67,2.72,2.60
2.71,2.60,2.71,2.60
2.57,2.47,2.58,2.42
2.50,2.55,2.68,2.50
2.51,2.45,2.55,2.42
2.48,2.49,2.49,2.41
2.44,2.37,2.50,2.27
2.39,2.41,2.41,2.39
2.40,2.40,2.40,2.29
2.30,2.49,2.49,2.30
2.49,2.46,2.49,2.30
2.38,2.53,2.53,2.38
2.50,2.53,2.53,2.47
2.50,2.53,2.53,2.40
2.53,2.40,2.64,2.34
2.44,2.40,2.47,2.37
2.37,2.35,2.45,2.27
2.33,2.34,2.44,2.33
2.32,2.32,2.34,2.32
2.20,2.40,2.40,2.20
2.30,2.30,2.35,2.15
2.30,2.50,2.60,2.25
2.45,2.50,2.70,2.45
2.60,2.45,2.65,2.45
2.45,2.18,2.45,2.15
2.15,2.18,2.20,2.05
2.15,2.05,2.20,2.00
2.00,1.90,2.00,1.70
1.90,1.95,1.95,1.90
1.90,1.90,1.92,1.90
1.90,1.95,2.05,1.90
1.90,1.95,1.95,1.90
1.95,2.05,2.05,1.95
2.00,1.90,2.20,1.90
1.95,1.85,1.95,1.85
1.85,1.85,1.90,1.85
1.85,1.75,1.95,1.70
1.75,1.60,1.75,1.60
1.60,1.60,1.70,1.60
1.60,1.60,1.74,1.60
1.65,1.60,1.67,1.60
1.65,1.70,1.75,1.60
1.65,1.75,1.75,1.65
1.70,1.60,1.70,1.60
1.65,1.65,1.65,1.60
1.65,1.65,1.75,1.60
1.70,1.65,1.70,1.60
1.65,1.60,1.80,1.60
1.85,1.70,2.20,1.65
1.85,1.85,1.85,1.65
1.85,1.80,1.85,1.70
1.80,1.80,1.85,1.70
1.69,1.75,1.75,1.65
1.75,1.80,2.10,1.73
1.80,1.75,1.85,1.65
1.71,1.70,1.71,1.65
1.66,1.60,1.70,1.55
1.60,1.60,1.65,1.55
1.65,1.70,1.70,1.60
1.70,1.70,1.70,1.65
1.65,1.65,1.65,1.55
