TNA,Direxion Small Cap Bull 3X Shares,NASDAQ
46.78,45.19,47.00,44.63
45.14,45.62,45.88,43.71
44.05,43.76,44.93,42.57
45.01,45.06,45.33,44.04
46.30,45.68,46.44,45.08
46.46,47.81,48.00,46.44
47.54,47.09,48.36,46.83
47.91,49.35,50.00,47.90
49.26,49.15,50.28,48.21
48.60,49.58,49.99,48.41
51.10,51.53,51.65,49.50
52.25,52.27,52.73,51.87
53.16,53.58,53.91,52.53
53.64,54.11,54.20,53.21
55.88,55.93,56.17,55.11
55.96,56.46,57.00,55.96
56.78,57.73,57.96,56.59
57.87,56.90,57.96,56.53
57.89,57.58,58.38,57.25
58.04,58.74,59.45,57.91
58.54,58.91,58.99,58.03
59.25,59.44,59.76,58.72
59.98,59.26,60.10,58.93
60.02,57.75,60.15,57.53
57.56,59.48,59.51,57.34
58.36,58.58,58.73,57.36
58.16,57.41,58.87,56.77
57.90,57.59,58.20,56.92
58.22,57.92,59.50,57.75
59.54,60.16,60.63,59.27
59.59,60.39,60.51,59.33
60.14,60.92,61.12,59.89
60.43,59.09,60.61,58.62
58.53,57.91,58.90,57.45
58.80,58.57,59.33,57.64
58.23,58.33,59.25,57.54
57.21,59.23,59.35,57.18
59.44,59.04,59.44,57.92
59.10,58.35,59.37,58.31
56.33,55.15,56.54,54.77
54.61,54.46,55.53,54.22
54.35,52.73,54.72,52.68
52.92,55.07,55.37,52.87
54.35,54.05,55.67,53.26
54.57,56.37,56.40,54.53
56.75,56.69,56.84,55.55
57.05,56.66,57.78,56.06
54.69,52.70,55.44,52.42
52.51,53.03,53.66,52.36
52.92,54.71,55.23,52.82
54.67,52.23,54.69,51.86
54.37,53.15,55.16,51.70
53.27,54.50,54.59,52.65
54.63,54.72,55.41,54.35
55.71,55.12,56.00,52.58
55.79,57.67,57.83,55.75
58.77,59.39,59.42,58.15
59.13,59.42,59.85,58.69
59.32,58.29,59.52,58.14
58.80,59.06,59.17,57.95
61.24,59.44,61.28,59.24
59.56,61.23,61.23,59.52
61.25,63.01,63.92,59.84
63.49,62.83,63.62,62.23
63.29,62.16,63.39,62.09
62.34,62.26,62.64,60.75
62.41,62.76,64.09,61.26
62.96,62.43,64.20,62.20
62.94,63.43,64.17,62.25
62.26,62.54,63.45,61.96
60.59,62.72,63.07,60.28
62.51,64.89,64.90,62.40
63.41,64.06,64.65,63.06
63.70,61.98,63.96,60.85
62.15,63.27,63.82,61.82
61.46,61.11,62.69,61.04
61.26,58.16,61.56,57.93
58.54,57.40,58.64,56.34
59.70,61.50,61.80,59.51
61.05,64.30,64.30,61.02
63.11,65.13,65.41,62.88
64.76,63.41,65.22,62.84
64.57,65.62,65.79,64.16
64.69,67.30,67.35,64.67
68.78,69.61,69.79,68.07
69.94,69.18,70.40,68.86
70.14,69.77,71.12,69.03
68.75,69.09,69.35,67.91
69.25,70.31,70.66,68.94
70.67,70.32,71.05,69.41
70.43,70.29,70.72,69.21
70.82,70.82,71.35,69.32
71.00,67.91,71.14,67.40
67.82,66.80,68.55,66.19
67.10,65.86,67.53,64.44
66.85,68.13,68.44,66.23
67.35,67.60,68.07,66.11
68.76,66.54,68.87,66.19
67.53,63.00,67.80,63.00
63.51,66.68,67.00,63.40
66.24,66.81,67.25,65.55
66.30,67.06,67.09,65.59
65.54,68.86,69.00,65.46
68.84,68.82,69.13,67.52
69.09,69.65,69.80,68.30
70.46,68.05,70.64,67.51
68.19,66.80,69.24,66.13
67.82,66.73,68.33,65.87
67.60,70.34,70.44,67.37
70.35,71.41,71.58,69.93
71.87,71.54,72.18,70.94
71.63,73.22,73.57,71.41
73.23,74.45,74.63,72.86
75.40,74.45,75.82,74.45
74.94,72.35,75.06,71.72
71.85,71.23,72.76,70.21
70.24,70.60,72.36,68.51
70.59,70.84,71.60,69.96
72.77,72.50,73.63,71.93
72.72,72.40,73.24,71.37
71.95,70.44,72.65,70.10
70.68,66.94,70.71,66.49
66.01,66.13,66.96,65.38
66.60,66.85,67.45,65.44
67.57,69.17,69.30,67.43
69.08,68.89,69.27,67.59
69.24,71.62,71.76,67.07
71.42,70.21,71.72,69.90
70.29,73.43,74.19,70.29
75.04,76.09,76.24,74.57
76.44,76.94,77.49,76.33
77.90,77.04,78.59,76.83
77.58,76.96,78.10,76.18
76.84,76.78,77.34,76.34
77.32,77.43,78.02,76.96
76.85,74.87,76.90,73.92
75.63,75.87,76.34,74.82
77.05,74.16,77.10,74.07
74.95,75.90,76.82,74.82
76.09,76.24,76.71,74.71
77.05,76.25,77.32,74.90
76.36,77.46,77.53,75.32
77.14,74.49,77.49,73.06
75.38,76.98,77.39,74.82
77.69,78.85,78.97,77.55
78.53,79.14,79.18,78.08
79.04,78.25,79.29,77.80
79.86,79.73,80.15,78.00
79.81,80.81,81.16,79.40
79.81,79.13,79.97,77.69
77.75,73.30,77.83,72.78
73.84,70.03,73.96,68.75
70.25,72.21,72.22,70.00
70.13,69.11,71.46,68.50
70.92,72.01,73.35,70.37
68.77,70.56,72.11,68.66
70.01,64.02,70.64,63.02
65.01,65.42,66.16,63.47
64.17,63.79,64.76,61.40
64.24,65.40,66.18,64.24
66.21,67.55,67.71,65.34
67.65,68.11,68.19,66.15
68.32,69.95,70.48,67.82
70.25,70.69,71.74,69.82
68.70,73.44,73.74,68.65
72.90,73.77,74.00,71.99
74.37,76.06,76.40,73.90
75.40,73.68,76.82,73.55
73.96,75.96,76.52,73.39
76.69,76.65,77.64,76.24
77.12,78.61,80.02,76.97
78.80,78.69,79.93,77.84
78.86,80.10,81.68,78.32
79.40,81.48,81.57,79.00
81.40,80.37,82.97,79.02
78.49,79.27,79.95,76.56
81.86,85.10,86.68,81.84
85.26,85.03,85.47,84.42
85.79,85.00,86.08,84.33
86.40,84.75,86.50,83.46
84.18,83.96,84.60,82.33
84.24,81.35,85.06,80.28
79.95,82.12,82.19,79.05
83.02,79.21,83.25,77.92
78.44,80.18,80.90,78.39
81.65,81.39,83.40,80.95
81.65,84.81,85.03,81.41
84.62,83.28,84.77,81.32
82.61,83.46,84.26,81.47
84.67,82.37,85.76,82.27
83.33,79.54,83.65,77.38
81.00,79.50,82.27,77.91
80.92,74.95,81.04,74.88
74.96,74.20,76.24,73.00
74.46,74.27,77.40,73.53
75.61,78.10,78.73,74.80
78.70,81.29,81.50,78.63
82.01,82.27,82.38,80.86
82.24,79.70,82.35,78.70
81.29,74.25,81.62,73.31
73.18,70.95,73.74,69.56
70.98,72.48,73.53,69.81
73.19,75.39,75.52,72.25
75.28,69.09,75.34,68.03
67.37,66.24,69.58,65.25
68.26,66.70,69.00,64.87
67.42,67.54,68.59,63.09
68.92,69.65,69.86,67.68
69.06,70.69,71.65,68.56
71.13,71.78,71.91,69.63
72.14,73.96,74.71,71.79
73.66,72.67,74.24,72.37
73.90,72.02,74.05,70.30
71.16,68.18,71.24,67.50
68.98,67.04,69.92,64.09
67.86,67.53,68.84,66.92
66.80,68.85,68.90,65.19
68.44,68.63,70.28,66.27
69.10,68.99,70.95,68.34
67.24,68.68,69.21,66.23
67.83,65.36,68.39,65.23
65.64,65.43,66.06,62.46
65.24,63.54,67.39,62.91
62.94,65.18,65.27,62.21
66.37,69.59,70.50,66.05
69.39,67.66,70.23,67.47
67.03,64.32,67.07,64.00
63.41,63.06,63.60,60.54
63.13,64.16,64.26,61.57
63.66,66.26,66.75,63.10
65.74,63.22,65.80,62.11
64.31,64.14,65.05,62.39
64.77,66.20,66.69,64.19
66.01,68.32,68.42,65.73
69.76,71.40,71.76,69.61
70.86,70.18,71.10,69.36
70.87,70.87,71.30,69.67
70.85,69.94,71.00,69.01
70.39,68.84,70.40,67.18
67.73,68.32,69.03,66.75
67.41,69.14,69.36,66.85
69.69,73.44,73.63,68.53
74.41,75.60,76.26,74.12
75.55,77.54,78.68,75.14
77.02,77.07,77.42,75.75
75.85,75.92,76.45,74.63
75.38,74.55,75.61,73.67
75.09,75.03,75.57,73.21
74.78,75.99,76.03,74.05
75.77,77.71,78.56,75.33
77.51,79.15,79.29,76.75
80.06,79.46,80.17,77.91
79.40,80.25,80.27,78.83
80.73,79.75,80.79,79.07
79.13,77.29,81.50,77.00
75.80,79.16,79.19,75.79
79.30,78.71,79.30,76.83
77.78,80.30,80.60,77.70
80.06,81.30,81.39,79.32
82.16,83.81,85.66,82.04
83.76,82.78,84.58,82.35
83.80,84.21,84.41,83.12
83.45,80.01,83.49,79.83
79.48,77.14,79.84,75.77
77.71,77.29,78.50,76.40
72.57,74.85,76.44,72.31
74.72,74.55,75.11,73.41
77.08,75.66,77.17,75.13
75.51,73.45,76.30,72.12
74.31,72.95,74.48,72.06
71.45,69.50,72.87,69.00
69.88,72.70,73.09,69.45
71.31,71.86,72.25,70.38
73.13,73.65,74.57,72.64
74.21,73.93,74.95,73.23
74.50,73.52,75.38,72.88
71.74,71.43,72.25,70.72
71.82,70.46,71.97,68.89
71.12,70.88,72.37,70.39
72.46,71.78,72.74,70.91
69.55,66.80,70.27,66.69
66.80,66.07,67.77,64.46
66.85,67.61,67.91,64.55
66.71,67.11,68.71,65.69
65.91,67.79,69.10,65.80
68.45,66.83,69.20,66.05
67.00,68.74,68.94,66.47
69.76,70.70,72.28,69.37
69.97,69.25,70.93,68.27
69.86,70.75,71.21,69.51
70.99,71.10,71.38,69.59
72.68,70.73,72.70,68.62
72.78,73.83,73.98,72.05
74.00,74.54,75.12,73.86
73.44,73.74,74.14,72.59
73.53,74.11,74.47,71.51
73.76,74.14,74.92,72.95
75.55,75.10,76.41,74.33
75.43,77.17,77.41,75.26
77.36,76.66,77.47,76.22
75.72,75.47,76.08,74.67
75.93,76.69,77.17,74.97
77.51,77.96,78.54,76.60
79.10,76.57,79.14,76.16
77.02,75.56,78.50,75.07
75.16,76.28,76.35,74.00
76.06,76.61,77.13,75.25
76.28,73.97,76.30,73.61
73.96,75.29,75.35,73.06
73.89,76.69,76.90,73.83
76.48,74.33,76.52,73.48
74.24,71.82,74.32,71.07
71.25,72.42,73.00,70.50
72.48,72.95,74.33,71.95
73.93,74.18,74.46,73.32
75.18,71.52,75.20,70.83
70.48,68.43,70.67,67.90
67.61,66.59,68.93,66.33
66.82,68.36,68.49,65.81
67.80,64.96,67.99,64.19
65.65,66.58,66.78,65.02
64.24,66.47,67.02,64.11
66.25,63.40,66.46,63.39
63.33,60.76,63.53,60.14
60.75,62.49,63.25,59.31
64.06,63.85,65.02,62.93
64.42,62.30,64.59,61.91
61.02,59.16,61.87,59.06
58.70,62.48,62.65,57.22
62.35,57.49,62.41,57.49
57.07,55.40,58.87,55.14
55.47,54.63,57.53,54.00
56.17,56.50,58.88,55.51
54.45,58.30,58.95,53.50
55.94,60.34,61.48,55.61
62.53,59.72,62.65,59.02
58.96,61.78,61.83,58.93
62.81,64.81,64.92,62.26
65.29,62.08,65.76,61.94
63.96,65.38,66.53,63.50
65.38,65.65,66.12,64.61
64.53,65.53,65.73,62.96
66.42,71.15,71.21,66.11
71.52,70.71,72.51,68.98
69.88,72.46,73.37,69.25
76.34,75.63,76.37,74.35
75.99,75.34,77.21,74.38
74.42,74.25,75.56,73.23
75.85,74.58,75.98,73.73
74.58,75.50,75.55,73.72
75.30,75.88,75.88,73.99
75.87,77.00,77.00,75.43
76.73,77.18,77.30,76.23
75.87,78.24,78.60,75.79
78.31,76.33,78.92,75.73
76.35,75.88,76.87,75.23
75.66,73.95,76.30,73.90
74.81,75.19,76.62,74.72
74.94,72.87,74.94,71.35
71.85,75.26,75.27,71.85
78.43,75.53,78.47,74.73
75.89,78.27,78.33,75.67
78.63,78.28,79.79,77.34
78.36,79.08,79.22,77.93
79.18,75.82,79.25,75.43
74.94,72.11,75.24,72.02
72.34,74.62,75.40,72.31
74.73,76.89,77.47,74.21
76.46,75.73,76.67,74.59
76.56,77.38,77.96,76.03
76.60,74.55,78.73,73.80
72.09,78.34,78.44,71.69
77.39,73.44,78.20,73.11
73.83,73.74,76.58,73.17
71.04,70.99,73.39,70.76
72.05,68.84,72.84,68.09
68.36,68.53,72.00,67.83
68.96,74.82,74.95,68.69
77.79,78.08,78.31,75.90
78.10,78.81,79.77,77.19
79.25,80.20,80.24,78.52
81.61,80.55,81.67,79.75
81.03,81.18,81.83,80.25
82.00,82.72,83.37,81.84
82.92,83.95,84.56,82.92
83.26,82.44,84.28,82.29
83.33,80.93,84.57,80.75
81.80,79.57,82.80,77.43
78.09,76.52,79.09,75.27
76.88,72.37,77.18,70.55
73.81,75.00,75.06,72.72
76.78,78.75,79.05,76.39
79.06,76.66,79.06,76.05
76.95,75.83,77.47,73.95
77.67,75.98,80.00,73.21
73.50,75.14,75.64,72.66
75.89,71.10,76.20,70.63
70.50,74.61,75.09,70.10
74.92,73.79,75.40,71.83
72.97,72.98,74.88,72.02
74.32,77.40,77.49,71.63
77.52,77.29,78.51,76.18
76.86,79.48,79.48,75.25
76.79,78.33,79.48,76.28
79.36,74.44,79.86,73.73
75.06,77.48,77.49,73.32
75.88,72.49,76.85,72.28
73.19,74.28,74.50,69.97
75.48,78.29,78.62,75.36
77.53,77.44,79.10,76.87
78.23,80.43,81.07,77.85
80.72,80.16,82.20,79.25
79.31,78.27,81.00,78.02
79.65,79.72,80.18,76.81
79.21,79.44,80.15,77.80
80.83,82.07,82.31,80.19
82.28,83.54,83.88,81.81
83.82,84.24,84.64,82.98
83.63,84.46,84.63,82.77
84.05,84.70,85.33,83.58
84.20,85.26,85.60,82.27
84.78,85.59,85.62,83.05
85.51,85.81,86.73,84.96
85.74,86.12,86.67,85.01
86.00,87.01,87.23,85.20
86.62,85.63,87.34,85.63
85.71,87.65,88.20,85.62
86.94,86.09,86.98,85.03
84.87,85.29,85.70,83.67
85.62,85.95,86.35,84.29
84.41,82.67,85.89,82.10
83.09,83.70,84.17,82.58
81.56,80.81,81.64,79.93
81.20,82.39,82.54,80.04
83.93,86.31,86.59,83.75
86.18,85.49,86.72,82.59
86.51,86.95,87.50,86.05
86.21,87.59,87.93,85.80
87.10,89.71,90.76,86.00
89.17,90.30,90.45,89.07
91.30,92.59,93.04,91.25
92.58,92.39,93.37,92.23
92.24,92.35,93.36,91.95
92.44,85.90,92.64,85.62
85.01,85.54,86.70,83.85
85.63,87.05,87.35,84.50
88.40,90.56,91.05,88.35
89.51,89.80,90.47,88.70
89.50,89.71,89.77,86.66
89.71,90.28,91.66,89.57
88.74,91.50,92.10,88.67
91.01,89.72,92.15,89.68
89.74,91.96,92.47,89.73
91.74,91.11,92.65,88.39
92.03,92.31,92.73,91.50
92.54,92.58,94.02,92.29
92.66,92.47,93.39,90.52
93.52,94.56,95.67,93.03
94.22,94.22,94.84,93.53
91.22,89.68,92.18,88.38
91.04,92.18,92.93,90.57
93.13,91.89,93.59,91.78
91.99,92.36,92.76,89.73
91.89,93.55,94.19,91.43
93.74,92.74,94.03,92.35
93.46,89.61,95.00,88.73
89.81,91.06,91.59,87.05
89.58,88.30,90.54,87.82
86.64,82.71,87.43,81.52
83.25,84.10,84.54,82.01
84.54,85.06,86.98,83.86
84.92,81.82,85.53,80.69
82.32,82.60,83.08,80.59
82.45,83.59,84.55,81.26
86.07,85.37,86.64,84.92
85.33,85.52,87.51,85.01
84.80,85.20,85.97,81.75
85.71,85.10,86.60,84.06
86.28,87.64,87.91,85.02
87.28,87.47,87.60,86.01
87.01,90.34,90.66,86.46
89.90,90.10,90.43,88.87
90.69,90.50,91.30,88.94
90.26,90.24,91.33,89.20
89.81,89.06,90.81,88.18
88.04,86.52,88.27,85.03
86.80,89.74,89.94,85.63
89.07,89.55,89.57,87.61
89.38,87.82,89.58,86.64
89.50,88.70,89.96,86.06
87.51,89.21,90.85,86.97
89.62,91.82,92.17,88.98
90.41,89.18,91.52,88.16
88.41,90.98,91.21,86.59
90.68,89.81,91.45,89.19
89.57,88.78,89.82,86.92
89.95,92.09,93.18,89.73
92.55,92.82,93.38,92.01
92.01,92.02,92.50,90.96
90.26,91.25,91.77,87.72
90.81,93.04,93.57,90.75
93.77,92.66,94.25,92.13
93.98,96.38,97.06,93.77
96.29,96.12,96.89,95.61
97.51,98.12,98.46,96.87
98.05,98.69,98.97,97.44
98.25,96.27,99.00,95.94
97.29,96.10,97.43,94.85
96.71,95.42,97.23,93.90
93.42,88.19,94.37,87.83
90.12,89.39,90.30,88.19
91.26,90.19,92.13,88.69
90.29,88.14,90.67,87.25
86.25,88.04,89.65,86.03
88.38,88.31,88.53,83.35
85.99,84.44,87.19,82.82
87.02,85.17,87.46,84.86
88.15,88.75,89.13,87.10
90.05,91.66,91.92,90.02
91.55,93.15,93.76,91.40
93.43,91.80,93.76,91.08
93.00,93.44,94.29,92.63
93.45,92.00,93.50,91.27
92.23,90.59,92.32,89.99
90.60,89.31,92.17,88.58
88.50,90.33,90.65,88.05
90.39,87.43,91.26,86.83
87.07,83.29,87.61,83.00
82.19,81.18,82.62,80.47
81.75,83.11,83.56,78.57
82.69,83.89,84.61,81.86
83.20,84.58,84.85,81.91
84.87,85.82,87.32,84.38
85.95,84.61,86.27,82.78
84.71,84.01,85.87,83.12
85.20,84.52,87.04,83.75
84.87,81.21,85.24,79.31
80.08,79.63,80.69,77.94
80.48,82.24,82.76,80.40
80.67,80.15,81.87,79.00
78.76,79.77,80.36,75.67
79.92,78.94,80.86,78.50
78.70,80.42,80.60,77.75
79.72,82.81,82.99,78.83
82.49,81.02,82.54,80.63
79.41,78.47,80.57,77.11
76.36,72.59,76.85,72.53
70.19,69.95,72.99,68.72
60.47,61.91,68.51,59.21
67.74,60.34,67.74,60.20
63.81,64.89,65.23,59.85
66.38,68.41,69.43,64.70
68.06,70.35,70.46,67.84
69.42,69.59,71.06,68.78
65.92,64.00,67.64,63.17
66.24,67.07,67.15,63.91
67.38,66.71,69.20,66.41
64.66,65.22,66.67,64.17
68.11,69.58,69.85,67.34
71.01,67.30,71.40,67.07
66.63,68.23,69.29,66.56
67.30,69.08,69.12,66.42
69.68,68.17,69.77,67.79
68.60,70.44,70.88,68.35
70.50,72.18,72.38,70.15
72.20,73.07,75.84,71.77
70.17,70.00,72.09,69.40
71.50,69.68,72.81,68.85
67.66,66.53,68.23,65.20
66.90,65.87,67.60,65.24
64.69,65.56,65.85,63.19
67.10,62.92,67.26,62.13
62.33,57.67,62.50,57.01
57.62,56.50,58.94,55.56
57.96,59.00,59.38,57.01
59.28,58.69,59.80,56.17
57.10,61.23,61.30,55.70
62.99,65.60,65.98,62.83
65.57,64.34,66.38,63.07
65.36,67.65,67.76,64.56
67.51,69.60,69.98,66.79
69.84,69.86,70.67,69.33
70.05,69.71,70.37,68.76
68.78,66.75,70.95,66.72
66.94,64.93,68.14,64.57
65.39,69.34,69.42,64.47
69.81,69.11,69.87,67.42
68.30,69.58,70.61,67.84
69.42,69.32,70.77,68.50
70.14,66.16,70.17,66.02
67.33,67.84,69.08,66.15
69.50,69.78,70.18,67.86
69.38,68.53,69.91,68.21
67.68,66.30,68.11,64.95
66.81,71.86,71.97,66.42
71.36,69.57,71.92,69.08
69.12,68.76,69.95,68.26
68.86,72.94,73.54,68.85
72.73,74.05,75.33,72.31
74.59,73.97,75.28,72.86
73.92,74.12,74.51,71.72
73.46,75.68,75.92,72.08
75.40,73.03,75.78,72.00
72.10,73.60,73.63,71.43
73.93,71.76,73.95,71.66
70.24,67.60,70.53,67.32
66.80,66.11,68.38,65.42
65.98,67.79,67.84,64.93
68.00,67.07,69.74,66.75
67.66,70.40,70.57,66.89
70.20,69.52,70.62,68.99
70.27,70.84,71.85,70.10
70.74,71.88,72.82,70.65
70.98,73.42,73.80,70.41
73.52,75.18,75.46,73.21
75.40,75.95,76.56,74.65
76.80,75.06,76.88,74.96
76.02,76.45,76.56,74.66
76.20,74.14,76.81,73.83
74.67,70.36,75.68,69.50
70.30,72.45,72.71,69.87
72.16,69.16,72.20,68.28
67.23,68.17,69.18,66.44
67.45,65.80,69.44,64.98
65.49,66.39,67.46,65.02
64.36,62.00,64.47,61.35
61.97,60.74,62.74,59.29
61.58,63.19,63.62,61.40
64.53,66.12,66.45,63.43
66.96,63.99,66.98,63.61
63.10,61.05,63.45,61.05
62.20,62.44,62.97,61.14
62.98,64.12,64.42,61.58
65.12,66.58,66.84,64.78
66.75,66.91,68.02,66.29
66.00,65.90,66.09,64.22
66.77,68.04,68.21,66.16
67.88,66.04,68.33,66.04
65.22,63.53,65.92,63.53
60.20,59.18,60.55,57.64
59.81,59.48,60.07,58.44
57.00,56.83,58.50,55.93
53.93,52.26,55.15,52.01
52.68,49.52,53.48,49.30
50.04,48.98,50.87,47.36
50.06,49.33,51.14,46.85
49.62,44.57,50.33,43.56
45.33,46.38,47.65,43.00
42.70,44.07,44.35,40.57
45.42,42.39,45.52,40.98
40.65,42.94,44.31,37.61
43.12,42.58,45.09,41.82
44.78,45.64,45.99,44.09
44.82,42.68,45.30,42.29
43.13,45.14,45.54,42.72
44.51,43.32,45.84,42.46
44.41,43.29,44.87,42.67
43.76,47.45,47.50,43.66
46.39,46.85,47.69,45.18
45.27,43.86,45.48,43.18
44.80,43.98,44.88,41.07
43.47,44.47,46.03,43.45
43.87,40.85,44.03,40.77
39.54,38.78,39.56,37.00
37.21,38.10,39.66,37.15
38.90,38.04,40.56,37.92
36.00,36.87,37.57,35.52
37.89,38.96,39.14,37.31
40.35,41.75,41.95,39.70
42.55,43.64,44.49,42.52
43.76,42.94,43.91,42.50
42.51,43.66,43.81,41.95
44.82,45.16,45.68,44.69
44.63,43.87,45.02,43.78
42.56,45.18,45.41,41.71
45.41,46.37,46.45,44.85
47.13,47.22,47.63,46.59
47.17,46.63,48.39,46.63
47.88,49.65,49.65,47.08
49.48,51.20,51.27,49.15
51.18,52.76,52.76,51.04
52.72,53.61,54.50,52.10
52.90,55.41,55.50,52.88
54.44,51.34,54.46,51.20
51.92,52.15,52.43,51.08
52.59,50.91,53.16,49.26
52.08,54.12,54.28,51.91
53.60,53.71,54.29,52.93
52.69,51.24,52.72,50.87
50.51,52.26,52.75,50.48
51.94,54.60,55.33,51.30
54.85,56.16,56.62,54.75
55.89,55.70,56.61,55.30
54.92,55.55,56.23,54.37
55.02,52.37,55.08,52.35
51.52,52.93,52.93,50.76
53.29,53.05,53.76,51.95
52.59,57.51,57.51,52.25
58.40,57.51,58.77,57.08
57.76,58.00,58.83,57.55
56.40,58.76,58.88,56.22
58.45,57.23,59.05,57.13
56.01,55.31,56.76,55.21
55.31,57.21,57.35,54.82
55.99,54.90,56.76,54.03
56.22,55.50,56.94,54.80
56.40,54.99,57.70,54.98
55.01,56.78,57.10,54.47
57.78,60.40,60.59,57.65
60.36,60.21,61.03,59.72
59.82,60.66,60.91,59.67
59.86,61.97,62.14,59.68
62.35,62.10,63.35,61.32
62.12,62.48,63.49,61.47
62.26,61.49,63.00,60.93
61.48,63.26,63.42,61.46
62.81,61.92,62.97,61.17
62.55,63.76,63.94,61.76
63.84,64.40,64.80,62.89
63.50,62.14,64.73,61.70
61.38,60.37,62.14,59.28
61.07,62.13,62.15,60.04
60.63,59.15,60.63,57.98
58.08,57.63,59.65,57.12
58.37,56.97,58.63,56.72
56.24,57.93,57.97,55.82
57.98,58.42,59.46,57.51
59.06,60.19,60.25,58.20
59.72,57.96,60.05,57.85
58.37,57.01,58.79,55.70
56.51,55.93,57.90,55.50
56.28,58.04,58.77,56.28
57.80,55.29,58.60,54.51
54.54,56.08,57.33,54.51
54.83,54.75,55.99,53.31
55.15,57.43,57.47,55.15
57.48,57.22,58.43,57.05
58.32,60.80,61.27,58.23
61.44,61.77,62.38,61.06
62.23,61.66,62.56,61.30
61.83,63.47,63.50,61.74
63.92,64.16,65.06,63.36
63.54,65.45,65.75,63.21
64.95,66.97,66.97,64.79
66.50,65.80,66.55,64.11
65.99,67.89,68.49,65.84
68.00,68.40,69.20,67.44
68.61,70.02,70.35,68.61
69.10,68.67,69.12,67.97
66.78,65.83,67.25,65.20
65.08,63.73,66.02,63.35
63.00,63.13,64.18,61.83
63.79,63.27,64.95,63.13
61.94,63.27,63.31,60.53
63.07,62.51,63.87,61.85
65.25,64.52,66.33,64.51
64.50,64.02,64.66,62.86
64.48,63.25,65.41,63.11
65.27,66.95,67.07,65.15
58.69,59.45,62.22,57.88
57.32,53.47,57.32,52.71
54.91,55.95,56.64,54.79
57.93,59.69,59.96,57.66
60.04,63.01,63.08,59.20
63.14,63.70,64.63,62.74
63.09,60.93,63.47,59.88
60.03,62.25,62.42,59.66
62.75,62.58,63.98,61.43
64.43,66.93,67.43,64.25
68.25,69.31,69.75,68.14
70.77,72.00,73.27,70.49
73.15,71.12,73.25,70.64
73.01,71.47,73.16,71.30
72.35,71.99,72.61,71.24
71.68,72.37,73.14,71.35
72.14,71.30,72.48,70.63
71.71,72.65,73.28,70.65
72.51,71.63,73.57,71.15
71.71,73.18,73.65,71.34
72.68,72.90,73.33,72.05
72.85,73.98,74.21,72.34
74.27,74.52,75.13,73.08
73.99,73.92,74.70,73.41
73.76,74.35,75.63,72.53
74.60,74.51,75.53,73.25
74.49,71.39,74.65,70.78
71.27,73.20,73.27,70.78
73.21,73.33,74.55,72.87
74.80,76.57,77.07,74.16
76.72,76.43,77.59,76.07
76.50,76.66,77.19,76.26
76.74,75.09,77.12,74.42
76.00,76.08,76.71,75.20
75.68,76.30,76.81,75.29
76.85,78.60,79.10,76.77
78.01,76.70,78.04,76.43
76.76,76.07,76.89,74.69
76.08,77.65,77.73,76.00
77.34,77.58,77.88,76.40
77.20,78.10,78.40,76.51
78.93,79.77,80.51,78.92
79.54,77.89,80.13,77.28
77.02,78.27,79.02,76.98
78.49,77.79,80.36,76.41
78.19,79.07,79.91,78.17
79.31,79.46,79.95,78.44
79.23,78.14,79.42,76.87
78.39,78.25,78.88,75.87
79.56,80.51,80.57,78.88
81.36,80.86,81.45,79.54
80.62,82.29,82.35,80.49
82.05,81.84,82.29,81.05
79.89,74.13,79.93,74.08
73.23,77.19,77.28,72.90
75.60,72.81,75.78,71.50
73.16,72.78,74.39,72.26
72.95,75.49,75.69,72.69
74.35,75.06,75.28,73.69
75.91,76.54,78.16,75.32
77.50,75.68,77.57,75.62
76.38,78.78,78.91,75.50
80.28,82.25,82.42,80.28
81.96,80.53,82.57,80.52
79.27,78.19,79.92,77.86
77.94,79.10,79.32,77.31
79.44,80.81,80.98,77.81
80.79,77.33,80.79,77.06
78.37,79.84,80.88,77.33
79.10,79.04,79.63,77.79
79.54,77.94,79.99,76.86
78.72,79.31,80.66,78.72
78.94,79.02,79.40,77.16
79.46,77.07,79.96,76.02
78.53,79.78,80.71,78.50
79.39,75.44,79.50,74.21
75.60,75.32,76.59,74.61
73.64,73.41,74.37,72.00
74.29,72.51,75.13,72.51
72.83,72.31,73.31,72.08
74.50,73.45,74.65,72.98
73.89,74.38,75.28,72.67
73.84,73.75,74.60,72.49
72.21,73.57,74.19,71.86
75.42,75.03,76.43,74.34
74.92,73.34,75.30,72.78
71.91,71.25,73.49,70.70
71.90,68.74,71.90,68.25
68.66,68.20,69.85,67.66
68.43,68.88,69.18,67.71
69.23,66.37,69.27,65.09
66.03,63.90,66.29,63.54
64.42,62.94,64.97,62.73
63.31,64.10,66.00,63.07
67.90,68.70,69.19,67.36
68.33,69.25,70.35,67.31
67.74,75.70,76.22,67.74
78.88,79.20,80.95,75.84
80.25,84.94,85.46,79.40
87.95,88.39,90.59,86.85
87.76,89.13,89.87,86.61
88.55,89.21,90.10,88.10
89.99,90.77,91.80,89.59
91.50,92.09,92.35,90.80
92.80,93.42,94.29,91.35
94.51,96.00,96.20,93.60
95.30,97.68,97.83,94.47
98.07,98.74,98.81,97.61
98.47,94.97,98.57,94.49
95.31,94.75,96.51,94.39
96.19,93.31,96.50,93.10
94.69,91.79,95.31,90.56
91.81,91.75,93.00,91.03
94.05,96.56,96.92,93.92
