PCLN,The Priceline Group Inc.  - Common Stock,NASDAQ
822.50,815.69,830.38,812.45
820.74,813.05,823.86,805.22
805.25,805.01,812.00,791.15
813.68,809.57,817.55,805.03
815.80,819.56,823.86,814.45
825.50,822.39,828.06,819.90
819.73,826.67,830.00,819.73
832.00,840.73,844.99,831.11
843.11,841.06,854.60,838.20
836.48,845.40,847.33,836.10
850.49,855.16,856.12,840.00
874.66,888.63,889.40,872.20
891.50,897.06,900.40,880.10
894.43,892.32,897.00,886.49
900.85,910.35,912.86,895.60
908.71,920.39,920.92,907.48
922.50,911.66,926.40,910.70
915.00,902.05,916.12,892.14
904.77,906.68,912.80,900.02
903.40,899.60,904.00,893.01
900.52,896.29,900.52,889.00
901.10,900.48,908.00,898.32
903.20,895.79,906.95,890.80
901.37,894.02,905.64,892.10
902.69,912.00,919.39,900.61
885.66,900.08,907.25,884.00
900.59,888.11,904.69,886.67
894.72,886.86,898.73,881.00
890.17,875.67,890.17,875.19
885.74,904.35,906.53,883.28
907.24,908.36,913.82,899.24
914.90,928.58,930.74,910.26
935.66,935.38,940.00,923.36
931.79,927.58,932.72,912.73
936.05,933.75,937.00,915.93
992.03,969.89,994.98,969.45
966.32,958.02,969.66,956.90
960.43,953.61,963.37,948.99
950.23,940.00,958.97,938.98
935.23,938.79,943.41,928.80
940.20,940.07,949.00,937.01
934.00,933.13,947.00,931.90
933.47,932.77,942.15,932.62
936.49,940.20,951.00,932.00
945.29,952.15,954.43,943.51
956.50,954.23,956.87,951.10
952.31,949.54,961.24,948.72
939.65,935.60,944.27,932.11
935.77,934.61,939.13,930.82
932.99,940.65,946.89,932.99
942.00,938.53,946.27,935.07
949.40,942.83,953.65,940.84
945.00,952.45,952.62,937.21
950.91,957.80,962.96,950.52
962.42,959.15,965.00,946.51
961.50,965.66,968.44,959.21
970.75,977.50,979.93,968.56
977.42,981.56,985.77,970.84
979.23,969.79,982.13,968.08
971.70,966.82,971.70,960.17
979.90,967.74,979.99,965.89
965.97,970.24,973.42,962.10
967.26,995.09,1001.00,967.02
997.48,1000.62,1003.31,989.03
1000.80,1003.01,1007.15,998.08
1000.00,996.76,1008.50,986.06
997.73,1005.99,1013.63,989.26
1007.40,997.32,1008.77,996.18
1002.44,1011.61,1014.22,999.48
1007.69,1014.97,1019.95,1005.10
1008.93,1010.95,1017.49,1003.10
1008.02,1038.27,1039.31,1008.02
1035.64,1067.38,1073.00,1035.00
1065.62,1049.31,1074.89,1043.31
1051.99,1062.17,1064.00,1044.67
1061.49,1041.68,1061.49,1040.02
1041.79,998.13,1044.63,983.00
1001.83,989.03,1001.83,972.40
1006.41,1013.19,1016.49,1002.00
1013.19,1010.63,1028.35,1005.47
1006.56,1017.63,1019.49,993.75
1016.15,1021.51,1031.88,1013.00
1029.00,1035.20,1039.00,1025.92
1031.51,1032.15,1042.00,1025.89
1050.00,1048.25,1056.02,1045.02
1053.29,1087.09,1089.75,1051.00
1094.36,1075.63,1098.70,1057.09
1073.48,1065.97,1078.06,1056.03
1074.00,1080.40,1082.78,1066.00
1086.21,1070.85,1088.66,1067.20
1072.46,1060.15,1075.00,1057.00
1065.43,1069.52,1075.00,1055.10
1074.93,1068.55,1078.00,1058.46
1082.00,1053.83,1082.00,1044.00
1056.00,1052.50,1056.87,1043.96
1057.07,1070.57,1071.08,1047.08
1070.57,1082.23,1085.39,1060.00
1079.03,1058.04,1085.00,1051.32
1056.62,1022.89,1062.60,1020.69
1055.96,1073.20,1077.14,1041.68
1068.45,1096.50,1109.50,1067.11
1103.02,1099.49,1106.65,1092.55
1097.38,1124.20,1125.89,1095.08
1133.00,1137.44,1143.26,1128.93
1143.49,1139.53,1144.76,1131.10
1139.50,1127.93,1145.00,1120.96
1125.02,1118.42,1133.77,1110.00
1148.30,1147.09,1163.98,1139.45
1157.64,1159.11,1163.49,1151.07
1160.00,1158.99,1163.25,1152.83
1164.23,1159.17,1165.58,1156.39
1162.95,1177.98,1182.60,1155.60
1182.40,1187.19,1193.47,1179.01
1194.20,1192.33,1198.75,1190.15
1196.10,1188.50,1196.59,1179.27
1181.16,1176.48,1182.90,1171.12
1171.59,1181.67,1184.99,1166.54
1180.69,1174.39,1180.94,1169.94
1189.00,1180.40,1189.00,1172.76
1183.06,1178.68,1187.00,1174.70
1178.00,1188.92,1192.26,1175.62
1192.59,1178.11,1198.50,1175.10
1174.56,1175.24,1183.47,1171.02
1182.03,1171.27,1182.05,1169.18
1170.60,1174.25,1178.66,1168.00
1174.09,1160.90,1175.00,1156.21
1161.43,1187.99,1188.62,1145.00
1187.90,1191.57,1194.00,1183.72
1194.75,1190.95,1196.69,1188.90
1194.47,1187.25,1194.47,1180.04
1185.58,1179.90,1188.40,1179.80
1183.20,1189.85,1189.85,1178.08
1191.71,1170.31,1191.74,1168.66
1172.35,1152.89,1172.35,1151.00
1155.93,1162.40,1162.40,1154.01
1159.97,1145.44,1161.29,1140.00
1147.00,1132.68,1152.69,1131.44
1132.28,1139.53,1144.44,1113.01
1146.82,1163.07,1165.89,1142.00
1163.99,1157.50,1168.10,1156.51
1157.95,1153.69,1162.83,1144.25
1156.41,1148.84,1156.41,1142.44
1142.57,1139.72,1163.48,1133.64
1138.82,1159.21,1160.90,1133.03
1160.10,1172.86,1174.34,1160.10
1170.52,1184.65,1189.99,1170.52
1185.21,1178.04,1186.86,1167.43
1181.50,1205.95,1206.98,1176.50
1207.99,1213.29,1214.19,1204.47
1207.00,1208.86,1214.97,1196.15
1195.00,1179.93,1203.16,1172.64
1181.07,1143.24,1186.99,1138.22
1154.40,1162.53,1168.64,1150.17
1150.00,1133.79,1157.70,1132.97
1145.16,1160.00,1162.76,1141.77
1143.44,1144.89,1161.04,1139.17
1143.83,1113.49,1151.09,1107.25
1117.94,1126.12,1128.83,1107.20
1123.24,1124.01,1133.92,1103.90
1128.42,1138.34,1145.51,1125.99
1159.37,1195.39,1196.56,1157.53
1190.99,1207.82,1212.00,1187.04
1207.00,1213.93,1215.95,1201.07
1222.94,1246.64,1249.60,1213.93
1241.48,1276.07,1282.60,1239.22
1276.08,1279.98,1284.70,1269.15
1283.60,1301.64,1313.82,1276.01
1302.00,1273.76,1309.00,1271.19
1284.10,1283.00,1286.00,1254.03
1327.88,1315.65,1333.12,1283.00
1317.00,1313.67,1324.00,1304.13
1316.89,1353.49,1357.16,1315.15
1358.52,1356.94,1375.41,1342.00
1357.13,1357.79,1363.09,1350.00
1356.85,1348.84,1367.05,1339.42
1330.94,1338.24,1342.03,1321.00
1349.21,1368.32,1369.00,1347.01
1365.97,1370.43,1371.23,1356.50
1370.75,1364.40,1378.96,1361.10
1372.55,1358.04,1373.89,1354.05
1356.93,1343.44,1358.84,1332.80
1347.69,1326.30,1347.69,1323.62
1322.97,1332.58,1338.98,1315.50
1337.99,1299.73,1338.14,1294.63
1294.98,1267.93,1296.97,1267.05
1273.16,1287.96,1308.79,1267.00
1295.18,1304.43,1305.39,1290.70
1307.69,1287.23,1314.70,1277.57
1285.67,1292.39,1300.00,1272.17
1316.99,1268.84,1316.99,1267.64
1275.00,1227.93,1275.99,1211.90
1232.08,1223.70,1244.80,1203.28
1229.57,1188.77,1240.00,1188.57
1188.77,1182.25,1191.97,1156.41
1189.18,1192.01,1214.63,1182.62
1205.46,1191.89,1214.57,1190.26
1203.21,1251.37,1251.84,1201.11
1256.19,1266.66,1276.74,1249.51
1265.00,1237.45,1265.82,1224.01
1248.00,1178.08,1249.99,1177.95
1167.50,1169.73,1189.86,1138.00
1175.16,1187.54,1196.99,1168.01
1197.36,1234.63,1235.09,1185.35
1231.72,1177.30,1234.85,1174.08
1160.01,1156.21,1177.09,1147.46
1168.27,1167.21,1187.97,1152.74
1171.97,1169.75,1182.38,1141.33
1177.50,1212.25,1213.30,1174.18
1205.74,1208.36,1224.62,1203.00
1212.60,1221.04,1224.14,1204.37
1226.77,1230.00,1237.15,1220.15
1231.73,1219.95,1234.75,1213.71
1232.00,1217.03,1235.45,1203.71
1212.00,1157.24,1212.00,1154.00
1158.00,1139.72,1158.99,1107.27
1147.58,1154.84,1165.00,1133.20
1145.22,1157.75,1159.94,1137.77
1163.92,1180.60,1193.78,1156.39
1188.58,1179.93,1196.19,1170.52
1170.15,1191.61,1193.44,1160.02
1190.22,1168.36,1191.54,1166.57
1173.01,1131.74,1174.00,1124.41
1096.61,1108.00,1152.98,1087.26
1115.61,1135.91,1138.46,1111.52
1143.97,1163.32,1165.89,1143.01
1163.59,1159.91,1172.00,1157.49
1158.57,1145.81,1166.52,1141.16
1142.95,1136.25,1143.00,1118.14
1136.27,1137.16,1139.00,1121.36
1131.77,1158.79,1162.35,1128.93
1161.41,1150.28,1166.62,1143.53
1158.60,1177.44,1177.88,1149.32
1177.00,1178.06,1186.00,1171.95
1179.10,1197.12,1197.48,1175.21
1206.16,1259.11,1259.84,1206.16
1256.50,1270.02,1275.00,1246.05
1270.74,1291.73,1292.66,1266.00
1292.33,1278.63,1292.33,1269.05
1281.00,1278.80,1286.00,1260.24
1271.49,1265.51,1273.62,1256.25
1261.00,1245.97,1262.00,1244.65
1252.37,1247.96,1259.95,1245.63
1254.40,1238.08,1258.16,1234.10
1241.05,1229.92,1250.00,1228.63
1230.01,1222.88,1240.89,1218.96
1214.00,1248.72,1250.09,1213.04
1249.32,1226.00,1264.80,1222.00
1224.93,1189.30,1234.97,1186.64
1191.38,1202.48,1209.55,1183.00
1202.55,1196.51,1213.23,1187.00
1200.35,1216.88,1218.60,1187.92
1220.82,1206.83,1221.02,1199.52
1209.14,1203.17,1214.99,1196.01
1200.12,1205.60,1208.41,1195.03
1207.00,1204.73,1222.59,1199.00
1201.53,1221.45,1224.58,1199.00
1228.26,1217.70,1230.08,1213.73
1211.01,1205.47,1221.95,1205.47
1205.21,1203.00,1215.01,1202.50
1217.70,1246.77,1249.00,1216.75
1251.13,1237.84,1252.61,1233.35
1246.04,1243.12,1247.44,1238.07
1242.60,1252.40,1264.50,1239.38
1241.88,1225.23,1247.43,1208.17
1231.50,1236.37,1240.09,1225.12
1211.85,1216.13,1226.48,1209.05
1222.64,1214.92,1223.58,1211.83
1221.50,1228.49,1236.00,1215.51
1231.20,1231.00,1238.76,1219.16
1241.71,1223.65,1243.26,1223.00
1218.52,1201.37,1229.00,1197.01
1206.15,1212.78,1212.89,1199.89
1211.55,1215.92,1217.94,1203.05
1223.83,1230.66,1232.75,1216.80
1228.60,1238.68,1242.40,1228.60
1234.34,1236.73,1247.31,1228.27
1235.65,1227.78,1239.35,1224.28
1228.00,1239.29,1242.88,1223.73
1245.69,1246.61,1255.84,1242.35
1253.82,1255.95,1258.51,1249.92
1248.52,1242.45,1254.97,1236.47
1247.00,1245.90,1255.63,1236.66
1247.55,1299.92,1307.09,1246.53
1295.38,1281.21,1306.78,1269.54
1275.00,1280.57,1296.64,1268.51
1303.11,1285.11,1303.63,1279.40
1289.61,1281.56,1289.93,1271.54
1281.85,1309.28,1329.90,1274.55
1312.21,1294.36,1320.92,1288.12
1302.42,1293.75,1302.97,1284.20
1299.97,1284.81,1301.45,1284.06
1293.62,1270.12,1293.62,1266.52
1274.57,1276.18,1288.27,1273.52
1281.26,1271.78,1281.26,1268.17
1274.40,1273.37,1276.00,1267.98
1273.37,1265.05,1275.35,1264.26
1268.49,1277.50,1277.93,1260.38
1286.81,1277.01,1293.97,1275.85
1280.44,1277.52,1286.66,1270.27
1277.24,1260.77,1281.84,1259.59
1255.51,1250.71,1260.11,1248.70
1255.24,1244.31,1255.85,1241.62
1247.70,1254.90,1257.76,1244.05
1262.95,1234.40,1262.95,1232.66
1242.38,1220.76,1243.90,1216.00
1210.00,1195.02,1211.40,1182.36
1190.33,1198.86,1201.55,1178.73
1198.59,1177.08,1200.00,1173.70
1176.99,1188.64,1189.39,1173.61
1183.62,1176.85,1186.79,1170.15
1175.52,1163.94,1177.89,1161.75
1161.16,1153.59,1161.50,1139.27
1149.89,1172.92,1179.56,1149.31
1174.19,1173.80,1184.76,1162.82
1179.40,1197.20,1198.49,1175.71
1205.00,1186.12,1205.50,1185.50
1181.33,1165.79,1181.33,1154.15
1163.40,1166.35,1177.50,1160.30
1169.74,1182.02,1183.87,1157.15
1181.43,1164.03,1182.56,1159.33
1166.67,1174.44,1175.42,1161.01
1162.52,1161.05,1164.40,1142.26
1164.50,1158.58,1169.10,1152.28
1154.29,1137.66,1154.75,1131.31
1140.00,1139.91,1146.63,1119.05
1145.00,1141.46,1152.55,1140.00
1141.00,1119.82,1141.34,1116.41
1114.48,1109.15,1129.99,1106.46
1110.51,1126.92,1127.86,1098.21
1120.18,1102.19,1122.62,1099.01
1094.80,1063.66,1103.48,1062.57
1063.41,1040.70,1072.88,1017.28
1050.21,1050.45,1061.00,1041.71
1031.33,1058.75,1060.99,1022.33
1044.67,1073.19,1073.76,1042.23
1090.17,1077.27,1094.50,1073.02
1076.52,1103.07,1104.44,1074.73
1107.16,1132.97,1136.85,1107.01
1134.84,1114.45,1136.63,1109.71
1125.12,1130.98,1141.43,1120.90
1130.82,1138.43,1140.81,1123.71
1138.00,1134.26,1143.98,1129.64
1135.04,1156.62,1156.87,1133.71
1156.46,1144.22,1159.00,1143.05
1142.92,1146.59,1154.49,1132.45
1175.58,1206.21,1206.83,1172.51
1211.69,1198.52,1229.00,1197.00
1113.12,1097.70,1126.23,1081.39
1103.00,1095.34,1116.00,1086.16
1096.98,1097.75,1100.29,1082.80
1094.35,1094.61,1100.58,1088.91
1092.89,1120.02,1120.70,1092.85
1123.10,1167.36,1168.68,1122.75
1163.99,1161.00,1178.39,1154.37
1165.20,1168.01,1174.00,1156.45
1170.64,1172.96,1175.05,1163.32
1169.96,1166.41,1171.82,1148.82
1164.99,1166.83,1175.00,1158.60
1162.10,1156.65,1167.42,1151.55
1149.62,1153.88,1162.99,1148.27
1166.91,1151.46,1166.91,1149.43
1157.52,1160.14,1161.50,1151.45
1160.00,1179.17,1182.31,1159.01
1176.95,1166.83,1179.90,1161.82
1171.55,1160.19,1171.55,1158.39
1158.14,1153.20,1164.95,1139.63
1144.85,1139.36,1147.73,1131.02
1138.69,1130.17,1141.00,1126.50
1126.34,1140.11,1146.57,1125.31
1141.12,1135.97,1142.89,1130.94
1131.85,1135.68,1149.09,1131.85
1128.00,1135.18,1136.12,1112.78
1131.81,1115.52,1136.68,1112.10
1119.39,1114.27,1127.33,1111.71
1108.63,1103.99,1119.82,1103.52
1107.10,1078.64,1111.67,1076.85
1067.55,1045.84,1073.29,1045.25
1050.40,1075.34,1077.85,1043.02
1088.92,1104.58,1108.99,1088.15
1110.45,1109.45,1114.07,1097.09
1111.01,1149.38,1152.40,1110.72
1155.64,1147.61,1158.56,1140.93
1148.00,1149.78,1152.40,1143.04
1152.43,1156.22,1160.44,1150.11
1154.64,1160.04,1169.61,1150.56
1155.49,1148.65,1161.12,1144.06
1150.93,1140.21,1154.00,1140.21
1144.00,1142.06,1149.44,1131.51
1138.37,1097.58,1138.37,1090.74
1103.41,1079.96,1103.98,1072.50
1090.77,1069.57,1092.07,1058.57
1056.95,1082.85,1083.17,1047.12
1083.50,1051.96,1085.09,1051.64
1054.69,1039.98,1054.69,1021.01
1052.45,1037.82,1067.02,1027.80
1026.15,1035.67,1039.66,1022.01
1041.06,998.25,1042.50,995.68
997.01,1008.22,1012.31,990.69
1016.45,1024.95,1028.01,999.00
1024.00,1045.53,1049.55,1020.00
1048.50,1049.68,1053.00,1036.06
1047.95,1037.99,1047.95,1033.28
1036.12,1041.86,1043.82,1028.22
1029.73,1013.86,1029.97,1003.18
1024.03,1003.25,1024.41,1001.94
1007.79,1014.74,1015.51,992.13
1011.74,1009.48,1022.20,1008.41
1012.00,1013.03,1015.00,993.50
1019.69,1037.55,1039.99,1012.36
1036.00,1028.28,1041.86,1026.34
1033.52,1044.60,1049.44,1031.30
1027.56,1022.42,1030.02,1007.11
1020.65,1033.15,1039.36,1014.15
1040.80,1057.62,1060.80,1039.43
1064.24,1060.06,1067.93,1051.05
1077.21,1091.95,1102.26,1075.72
1100.15,1103.37,1108.50,1094.59
1115.00,1120.99,1130.92,1114.01
1116.44,1122.99,1129.98,1112.00
1219.00,1218.05,1222.88,1195.36
1217.00,1216.23,1230.09,1214.76
1210.47,1207.58,1216.50,1202.83
1204.10,1219.79,1220.36,1201.10
1219.14,1250.86,1259.86,1217.96
1248.98,1241.25,1264.00,1238.97
1240.75,1237.48,1246.39,1235.12
1237.75,1249.40,1262.00,1232.03
1245.00,1242.03,1254.64,1238.00
1233.50,1225.67,1238.76,1223.72
1225.30,1231.90,1242.00,1224.54
1221.71,1215.99,1228.38,1213.00
1215.19,1217.00,1220.89,1202.00
1202.00,1191.09,1203.99,1186.69
1192.54,1177.55,1195.37,1174.00
1186.93,1186.60,1194.55,1176.00
1186.15,1157.77,1188.07,1154.80
1163.12,1158.44,1166.88,1151.00
1152.31,1153.57,1163.42,1144.12
1153.00,1181.69,1185.95,1147.96
1176.24,1176.32,1179.00,1165.00
1190.38,1179.17,1194.49,1179.17
1176.25,1181.18,1190.00,1175.51
1176.14,1169.72,1184.22,1168.38
1172.75,1152.70,1177.01,1150.63
1144.50,1140.36,1153.46,1137.77
1141.24,1135.19,1144.10,1130.86
1143.35,1149.83,1155.87,1142.00
1161.75,1164.15,1176.72,1160.50
1164.00,1149.60,1168.00,1146.50
1149.15,1160.44,1164.80,1146.19
1158.83,1185.01,1194.46,1154.10
1190.08,1184.98,1195.00,1183.93
1183.19,1192.25,1195.00,1180.67
1194.35,1186.00,1199.00,1181.01
1187.46,1189.50,1192.40,1181.00
1188.84,1199.75,1209.91,1188.02
1196.76,1204.71,1204.95,1182.48
1206.00,1200.95,1210.26,1199.11
1200.07,1206.09,1213.31,1199.07
1194.50,1187.53,1200.09,1186.81
1191.00,1191.42,1201.75,1187.00
1195.90,1194.26,1200.59,1191.54
1198.85,1212.90,1219.60,1192.41
1209.00,1221.10,1222.95,1207.65
1229.46,1233.09,1235.00,1227.61
1235.37,1253.20,1262.24,1235.07
1250.00,1242.12,1253.84,1238.93
1235.00,1248.51,1255.33,1234.60
1247.75,1237.81,1255.27,1231.53
1249.15,1260.43,1260.89,1244.00
1263.89,1267.46,1280.97,1261.00
1262.00,1263.32,1273.26,1252.71
1270.55,1264.15,1279.85,1257.46
1224.25,1213.49,1227.89,1182.02
1223.15,1204.76,1224.60,1202.89
1200.07,1186.38,1209.43,1183.04
1178.40,1183.47,1187.27,1167.49
1181.31,1177.75,1192.70,1177.49
1188.69,1190.09,1192.40,1177.07
1193.14,1198.80,1205.75,1189.04
1195.35,1216.84,1219.28,1195.35
1214.00,1213.66,1221.85,1204.02
1210.24,1208.18,1213.55,1203.90
1206.01,1212.63,1218.54,1204.00
1213.65,1208.50,1218.25,1207.26
1206.77,1195.78,1211.93,1194.11
1196.22,1197.76,1203.37,1194.00
1197.24,1190.55,1201.41,1187.16
1190.59,1172.04,1191.85,1166.27
1174.00,1166.66,1177.46,1164.08
1162.14,1196.02,1201.44,1161.56
1196.29,1193.71,1201.07,1186.01
1183.89,1185.74,1197.55,1182.86
1183.30,1178.16,1187.58,1176.28
1179.12,1164.05,1182.00,1162.09
1160.84,1163.27,1168.00,1157.14
1170.00,1179.94,1185.81,1164.34
1183.40,1181.93,1188.45,1177.93
1183.40,1174.17,1183.40,1171.00
1167.00,1175.36,1178.60,1158.62
1171.20,1176.20,1180.62,1168.22
1177.95,1163.57,1182.90,1163.19
1169.32,1173.96,1176.79,1163.83
1170.43,1158.46,1173.47,1158.01
1161.27,1150.39,1162.08,1143.83
1154.18,1155.95,1159.57,1146.02
1157.77,1154.92,1158.77,1147.28
1158.00,1149.19,1160.90,1148.65
1151.97,1140.90,1153.00,1135.74
1128.00,1107.73,1136.00,1103.45
1120.90,1151.37,1152.16,1119.32
1160.00,1150.35,1174.67,1146.83
1152.86,1143.07,1154.59,1142.00
1134.15,1141.43,1153.39,1134.00
1145.62,1145.01,1146.28,1119.26
1133.61,1116.94,1141.80,1115.77
1133.44,1126.07,1141.34,1125.00
1141.26,1143.19,1144.00,1133.00
1151.14,1171.39,1173.64,1148.71
1172.50,1171.43,1183.42,1169.07
1169.00,1167.54,1177.94,1164.95
1178.85,1182.99,1184.78,1174.00
1194.98,1216.00,1220.00,1193.00
1220.43,1247.91,1264.99,1220.06
1249.00,1235.20,1250.78,1229.57
1239.52,1233.97,1242.00,1228.02
1234.05,1228.96,1238.46,1222.30
1215.02,1197.42,1218.77,1189.50
1193.80,1186.08,1205.50,1183.15
1196.30,1208.09,1214.63,1187.49
1203.02,1219.43,1221.81,1194.95
1222.00,1222.06,1227.10,1207.64
1245.09,1243.57,1254.88,1241.63
1249.89,1240.48,1249.93,1225.00
1242.31,1283.99,1286.54,1240.53
1382.61,1351.21,1395.00,1325.10
1351.50,1351.80,1372.33,1340.10
1350.55,1317.35,1350.95,1314.61
1327.00,1323.75,1334.00,1318.02
1315.90,1307.87,1322.60,1299.24
1298.61,1294.71,1299.49,1282.52
1301.69,1285.47,1307.00,1284.53
1283.28,1283.80,1287.99,1276.00
1277.10,1306.56,1308.00,1276.19
1291.08,1291.83,1309.05,1288.13
1284.32,1291.35,1305.00,1281.00
1288.20,1257.54,1289.51,1255.37
1245.96,1216.92,1248.24,1200.59
1162.00,1174.12,1222.52,1151.01
1202.11,1178.81,1224.96,1178.79
1210.67,1223.46,1229.05,1179.00
1234.99,1252.01,1253.97,1233.42
1244.23,1259.39,1264.52,1240.07
1255.17,1248.64,1264.98,1243.47
1217.15,1215.36,1245.00,1207.09
1232.44,1242.87,1242.92,1216.05
1249.14,1240.37,1260.25,1236.30
1224.17,1245.25,1248.40,1222.15
1268.00,1280.40,1281.13,1266.42
1293.00,1276.72,1304.02,1274.50
1277.41,1287.74,1293.87,1275.00
1280.10,1290.41,1290.64,1278.72
1291.99,1286.83,1292.42,1276.13
1292.84,1318.80,1321.32,1280.89
1321.90,1320.48,1327.96,1312.76
1321.95,1318.00,1338.51,1313.83
1301.73,1294.47,1312.49,1292.70
1300.48,1307.48,1311.69,1295.01
1289.02,1288.95,1298.00,1278.33
1288.26,1275.99,1297.00,1270.01
1266.75,1281.13,1284.12,1256.16
1298.49,1252.76,1298.49,1252.00
1242.34,1199.14,1244.93,1192.22
1198.01,1200.32,1214.22,1185.01
1217.48,1236.86,1238.60,1211.88
1235.53,1247.08,1251.28,1220.00
1229.43,1265.68,1266.69,1223.23
1274.10,1274.86,1287.54,1271.54
1271.01,1275.45,1286.21,1264.52
1285.06,1291.58,1294.18,1271.01
1287.10,1304.32,1311.43,1281.14
1305.99,1313.29,1316.60,1296.80
1318.00,1347.19,1352.50,1315.59
1340.00,1345.00,1352.95,1333.84
1349.97,1311.08,1350.00,1308.54
1319.61,1327.29,1333.24,1304.97
1334.41,1336.57,1342.13,1326.01
1334.19,1376.13,1379.58,1329.60
1371.83,1372.51,1382.50,1364.08
1378.69,1364.29,1393.63,1360.18
1371.55,1354.47,1382.00,1351.20
1374.00,1366.49,1374.00,1357.30
1375.00,1416.32,1429.86,1374.49
1412.36,1403.28,1424.65,1396.37
1412.00,1404.52,1412.00,1393.97
1410.00,1425.65,1428.42,1402.68
1445.00,1454.24,1466.08,1436.05
1462.03,1467.19,1470.00,1454.57
1461.55,1464.90,1473.04,1455.19
1465.95,1469.56,1473.99,1462.75
1475.00,1462.64,1476.52,1451.67
1451.40,1449.90,1459.64,1430.00
1362.30,1311.15,1386.98,1303.44
1302.06,1323.54,1327.84,1302.06
1325.55,1329.58,1335.00,1315.51
1321.00,1314.01,1336.26,1312.99
1311.00,1297.75,1319.30,1294.64
1278.14,1266.87,1279.99,1230.21
1274.01,1258.79,1280.00,1250.00
1267.10,1278.50,1287.36,1252.01
1286.83,1284.65,1299.78,1282.12
1294.42,1281.53,1296.00,1270.00
1285.00,1264.32,1292.76,1256.00
1244.30,1240.18,1246.57,1212.00
1245.00,1245.75,1256.00,1242.90
1248.81,1244.99,1250.56,1235.62
1246.41,1248.85,1266.69,1244.18
1258.80,1282.50,1285.55,1255.50
1286.74,1275.44,1297.20,1272.12
1284.19,1280.08,1295.42,1271.17
1283.88,1300.48,1302.87,1283.88
1300.31,1302.42,1309.79,1293.08
1287.85,1303.97,1309.93,1281.17
1301.49,1294.99,1314.96,1285.09
1300.00,1306.50,1307.28,1286.69
1290.53,1285.33,1299.74,1282.19
1288.64,1297.88,1301.89,1276.06
1303.65,1323.73,1331.18,1301.92
1332.79,1332.31,1337.29,1315.00
1341.99,1313.74,1341.99,1312.69
1306.12,1285.67,1312.97,1283.74
1292.88,1275.71,1299.56,1264.13
1282.90,1277.49,1282.90,1266.09
1284.00,1279.05,1284.95,1267.22
1278.50,1273.07,1280.52,1272.01
1266.99,1272.96,1274.74,1253.20
1278.00,1302.40,1304.00,1277.01
1299.00,1289.16,1301.67,1288.07
1285.58,1274.95,1287.90,1271.51
1256.00,1245.37,1258.85,1228.00
1236.28,1210.69,1247.47,1201.08
1186.00,1196.71,1212.28,1185.00
1171.97,1167.19,1194.49,1154.28
1172.51,1136.96,1182.41,1135.00
1136.00,1136.28,1147.98,1120.01
1141.83,1148.92,1160.50,1133.08
1155.99,1098.90,1156.98,1076.35
1098.21,1121.38,1136.71,1065.00
1076.00,1086.74,1110.83,1075.15
1099.42,1094.50,1117.00,1078.42
1075.00,1081.33,1098.62,1039.26
1084.36,1089.14,1111.00,1067.06
1111.83,1118.11,1126.57,1104.14
1117.41,1097.93,1126.56,1097.88
1097.11,1111.54,1124.70,1070.10
1079.58,1043.70,1093.13,1038.14
1058.79,1043.13,1059.72,1015.15
1045.40,1064.97,1074.66,1030.27
1063.00,1084.87,1094.79,1056.25
1070.00,1066.79,1084.15,1056.54
1070.25,1049.16,1072.34,1020.43
1044.79,1069.10,1073.65,1023.25
1063.10,1015.55,1064.05,1010.69
996.49,973.80,1000.00,954.83
958.43,991.29,1003.74,954.02
1004.92,1032.77,1047.99,1002.30
1054.00,1055.24,1063.63,1028.53
1066.88,1058.01,1078.89,1050.56
1075.89,1110.68,1115.84,1072.27
1245.00,1235.56,1246.61,1220.15
1245.00,1251.95,1257.23,1236.38
1238.28,1283.74,1284.99,1236.53
1286.56,1288.42,1291.44,1268.00
1278.30,1261.89,1288.40,1258.71
1248.10,1264.21,1264.85,1222.71
1263.25,1263.41,1271.98,1247.04
1268.75,1254.27,1273.34,1244.40
1250.30,1265.21,1282.64,1248.49
1283.59,1295.92,1296.57,1277.96
1297.36,1301.37,1301.63,1281.55
1296.68,1303.04,1305.84,1288.65
1306.53,1297.71,1308.96,1286.06
1281.40,1291.43,1296.29,1281.40
1284.00,1282.77,1298.94,1280.59
1280.00,1291.89,1291.90,1263.42
1295.81,1293.77,1306.00,1274.50
1307.40,1326.87,1328.10,1300.60
1320.22,1325.73,1341.30,1317.59
1315.15,1332.13,1339.00,1315.15
1328.20,1350.99,1357.90,1325.00
1341.70,1346.86,1356.33,1337.11
1353.00,1344.22,1361.63,1338.30
1340.95,1350.51,1351.00,1333.36
1311.00,1319.41,1328.15,1306.00
1322.91,1306.11,1323.84,1300.00
1300.00,1301.19,1304.44,1291.63
1301.35,1287.03,1304.71,1271.01
1281.20,1307.89,1313.90,1281.20
1316.90,1317.03,1323.09,1311.04
1312.31,1288.96,1314.99,1288.33
1278.00,1299.70,1301.72,1273.00
1297.55,1281.76,1298.20,1276.29
1270.00,1279.08,1287.86,1265.56
1280.22,1293.01,1294.88,1273.21
1291.47,1276.50,1292.33,1271.45
1282.78,1274.15,1283.55,1271.31
1281.95,1264.63,1288.39,1263.21
1268.55,1300.28,1304.58,1255.11
1310.35,1317.76,1329.94,1300.50
1323.00,1336.39,1340.00,1319.00
1333.67,1331.90,1335.11,1320.76
1328.89,1353.37,1369.03,1328.89
