CMU,MFS Municipal Income Trust Common Stock,NASDAQ
4.51,4.45,4.52,4.45
4.56,4.42,4.59,4.40
4.32,4.34,4.38,4.22
4.39,4.27,4.39,4.20
4.32,4.43,4.46,4.32
4.43,4.49,4.53,4.43
4.49,4.45,4.55,4.44
4.49,4.51,4.54,4.46
4.54,4.50,4.54,4.49
4.52,4.43,4.52,4.41
4.37,4.22,4.37,4.22
4.27,4.41,4.45,4.27
4.42,4.38,4.47,4.36
4.45,4.38,4.46,4.35
4.40,4.42,4.46,4.40
4.48,4.36,4.49,4.35
4.40,4.33,4.40,4.32
4.27,4.26,4.29,4.24
4.24,4.26,4.30,4.24
4.30,4.25,4.30,4.24
4.28,4.22,4.28,4.21
4.21,4.18,4.24,4.12
4.21,4.15,4.26,4.13
4.17,4.19,4.22,4.13
4.16,4.11,4.16,4.06
4.12,4.10,4.16,4.09
4.09,4.13,4.15,4.09
4.16,4.15,4.18,4.10
4.16,4.15,4.17,4.13
4.14,4.12,4.18,4.11
4.15,4.14,4.15,4.11
4.12,4.09,4.13,4.06
4.06,4.01,4.07,4.00
4.05,4.03,4.05,4.00
4.00,4.03,4.03,4.00
4.02,4.02,4.04,4.01
4.03,4.03,4.06,4.03
3.97,3.98,4.01,3.97
4.01,3.98,4.01,3.96
3.96,3.94,3.99,3.94
3.92,3.92,3.95,3.90
3.90,3.92,3.93,3.90
3.89,3.98,3.98,3.89
3.97,3.96,3.98,3.93
3.99,4.01,4.03,3.95
4.04,4.02,4.07,4.01
4.02,4.02,4.02,3.96
3.98,3.99,4.01,3.96
4.02,4.00,4.04,3.99
3.97,4.00,4.01,3.97
3.98,3.97,4.02,3.96
3.97,3.96,4.00,3.95
3.95,3.96,3.98,3.95
3.95,3.99,3.99,3.94
4.01,3.98,4.01,3.97
3.97,4.01,4.02,3.96
4.00,3.98,4.04,3.97
3.96,3.95,4.00,3.94
4.01,3.98,4.02,3.94
3.99,3.95,4.02,3.95
3.98,4.00,4.03,3.98
4.00,4.05,4.05,3.99
4.08,4.08,4.16,3.99
4.11,4.10,4.13,4.06
4.10,4.08,4.11,4.07
4.11,4.12,4.14,4.07
4.10,4.07,4.13,4.06
4.09,4.06,4.14,4.04
4.06,4.10,4.13,4.06
4.11,4.13,4.14,4.10
4.14,4.14,4.15,4.12
4.15,4.15,4.15,4.11
4.13,4.15,4.15,4.11
4.12,4.09,4.15,4.08
4.11,4.14,4.14,4.08
4.14,4.09,4.14,4.09
4.10,4.09,4.10,4.08
4.10,4.09,4.11,4.08
4.11,4.05,4.12,4.02
4.07,4.03,4.09,4.03
4.03,4.05,4.09,4.03
4.05,4.03,4.06,4.01
4.04,4.05,4.07,4.03
4.07,4.13,4.14,4.05
4.17,4.12,4.18,4.08
4.15,4.12,4.16,4.10
4.11,4.14,4.16,4.11
4.18,4.18,4.18,4.15
4.20,4.18,4.20,4.17
4.20,4.19,4.20,4.14
4.21,4.20,4.23,4.18
4.20,4.21,4.22,4.18
4.18,4.18,4.22,4.18
4.20,4.14,4.20,4.13
4.17,4.11,4.19,4.11
4.14,4.11,4.16,4.11
4.14,4.12,4.14,4.10
4.17,4.14,4.17,4.12
4.15,4.15,4.15,4.12
4.15,4.12,4.15,4.06
4.12,4.11,4.13,4.10
4.06,4.05,4.09,4.05
4.04,4.08,4.08,4.04
4.09,4.09,4.10,4.07
4.09,4.10,4.11,4.08
4.11,4.10,4.11,4.07
4.10,4.07,4.11,4.07
4.07,4.05,4.10,4.04
4.08,4.03,4.09,4.03
4.03,4.06,4.09,4.03
4.09,4.06,4.15,4.04
4.08,4.03,4.10,4.03
4.06,4.04,4.08,4.03
4.09,4.07,4.10,4.05
4.08,4.01,4.08,4.00
4.04,4.02,4.05,3.97
4.05,3.98,4.05,3.98
4.03,3.96,4.03,3.94
4.02,4.04,4.04,3.97
3.99,4.03,4.05,3.98
4.05,4.03,4.07,4.03
4.06,3.97,4.06,3.96
4.00,4.02,4.07,4.00
4.04,4.03,4.09,4.01
4.05,4.04,4.08,4.03
4.08,4.07,4.14,4.02
4.12,4.15,4.16,4.11
4.22,4.18,4.24,4.17
4.18,4.18,4.23,4.08
4.19,4.26,4.26,4.13
4.26,4.29,4.30,4.24
4.28,4.20,4.28,4.18
4.17,4.16,4.20,4.14
4.13,4.16,4.16,4.11
4.15,4.14,4.18,4.12
4.17,4.19,4.21,4.14
4.25,4.23,4.25,4.23
4.22,4.19,4.30,4.18
4.22,4.19,4.27,4.19
4.19,4.19,4.24,4.19
4.21,4.24,4.33,4.21
4.27,4.32,4.33,4.27
4.30,4.32,4.34,4.30
4.31,4.27,4.33,4.26
4.26,4.26,4.32,4.25
4.29,4.24,4.31,4.24
4.24,4.23,4.28,4.23
4.25,4.22,4.27,4.22
4.22,4.29,4.29,4.22
4.30,4.40,4.44,4.27
4.40,4.47,4.47,4.34
4.49,4.48,4.50,4.43
4.48,4.48,4.48,4.45
4.45,4.44,4.48,4.42
4.41,4.40,4.43,4.37
4.45,4.57,4.58,4.41
4.56,4.49,4.56,4.49
4.47,4.46,4.50,4.45
4.43,4.44,4.44,4.40
4.42,4.43,4.50,4.42
4.44,4.47,4.49,4.43
4.49,4.47,4.49,4.43
4.44,4.45,4.48,4.44
4.44,4.45,4.47,4.44
4.44,4.46,4.49,4.44
4.46,4.43,4.48,4.41
4.41,4.41,4.44,4.41
4.41,4.44,4.45,4.41
4.47,4.46,4.50,4.45
4.46,4.41,4.50,4.41
4.45,4.40,4.47,4.40
4.40,4.38,4.42,4.38
4.39,4.36,4.40,4.35
4.35,4.38,4.39,4.34
4.40,4.38,4.40,4.34
4.35,4.38,4.40,4.35
4.38,4.41,4.45,4.38
4.41,4.44,4.44,4.41
4.45,4.50,4.50,4.39
4.46,4.48,4.51,4.41
4.43,4.50,4.51,4.43
4.47,4.50,4.50,4.46
4.48,4.51,4.52,4.47
4.49,4.51,4.51,4.48
4.50,4.48,4.52,4.44
4.46,4.43,4.47,4.42
4.41,4.38,4.43,4.35
4.35,4.39,4.40,4.35
4.36,4.37,4.40,4.35
4.38,4.44,4.44,4.38
4.40,4.42,4.45,4.39
4.45,4.42,4.45,4.38
4.40,4.46,4.46,4.40
4.44,4.48,4.48,4.43
4.47,4.48,4.49,4.45
4.49,4.42,4.49,4.42
4.42,4.41,4.44,4.41
4.41,4.34,4.41,4.30
4.34,4.36,4.38,4.33
4.35,4.35,4.41,4.35
4.39,4.36,4.39,4.35
4.37,4.35,4.38,4.35
4.36,4.35,4.38,4.35
4.35,4.34,4.37,4.34
4.34,4.35,4.36,4.34
4.35,4.34,4.37,4.34
4.32,4.34,4.35,4.32
4.33,4.35,4.37,4.32
4.33,4.33,4.34,4.32
4.33,4.34,4.35,4.32
4.33,4.37,4.37,4.33
4.38,4.37,4.43,4.36
4.36,4.37,4.38,4.34
4.38,4.41,4.42,4.37
4.41,4.41,4.42,4.40
4.40,4.39,4.41,4.37
4.41,4.42,4.42,4.39
4.37,4.55,4.55,4.37
4.53,4.51,4.53,4.50
4.52,4.51,4.52,4.50
4.51,4.57,4.58,4.51
4.56,4.51,4.56,4.51
4.52,4.47,4.53,4.47
4.46,4.45,4.48,4.44
4.42,4.44,4.45,4.42
4.39,4.42,4.45,4.39
4.45,4.45,4.48,4.44
4.45,4.45,4.47,4.43
4.48,4.47,4.48,4.45
4.50,4.46,4.50,4.46
4.46,4.47,4.48,4.45
4.45,4.46,4.48,4.45
4.46,4.48,4.48,4.44
4.50,4.50,4.50,4.46
4.48,4.50,4.52,4.48
4.50,4.47,4.52,4.47
4.47,4.50,4.52,4.46
4.53,4.51,4.53,4.50
4.52,4.53,4.53,4.51
4.50,4.51,4.52,4.48
4.48,4.47,4.52,4.47
4.44,4.44,4.49,4.44
4.44,4.45,4.46,4.43
4.44,4.43,4.47,4.42
4.43,4.45,4.46,4.43
4.43,4.44,4.46,4.43
4.44,4.46,4.47,4.44
4.46,4.41,4.46,4.41
4.44,4.40,4.44,4.39
4.36,4.34,4.39,4.32
4.34,4.37,4.40,4.31
4.37,4.33,4.39,4.32
4.32,4.32,4.34,4.30
4.35,4.34,4.37,4.32
4.36,4.34,4.37,4.31
4.35,4.35,4.37,4.32
4.35,4.32,4.36,4.32
4.31,4.33,4.34,4.31
4.32,4.32,4.34,4.32
4.32,4.31,4.33,4.31
4.30,4.27,4.31,4.25
4.25,4.26,4.27,4.24
4.24,4.31,4.31,4.24
4.30,4.31,4.31,4.29
4.26,4.28,4.30,4.26
4.32,4.29,4.32,4.28
4.27,4.31,4.31,4.27
4.30,4.32,4.32,4.30
4.26,4.29,4.30,4.25
4.30,4.29,4.31,4.27
4.28,4.31,4.31,4.28
4.30,4.32,4.33,4.30
4.30,4.33,4.33,4.30
4.31,4.32,4.33,4.31
4.31,4.34,4.34,4.31
4.32,4.32,4.34,4.32
4.31,4.32,4.34,4.31
4.32,4.31,4.35,4.30
4.31,4.30,4.33,4.30
4.30,4.31,4.31,4.29
4.27,4.30,4.32,4.26
4.27,4.31,4.32,4.27
4.31,4.28,4.32,4.27
4.28,4.28,4.30,4.26
4.24,4.31,4.31,4.24
4.33,4.34,4.34,4.31
4.32,4.36,4.36,4.31
4.38,4.38,4.39,4.36
4.38,4.37,4.38,4.34
4.38,4.33,4.38,4.32
4.33,4.34,4.34,4.31
4.33,4.36,4.36,4.32
4.35,4.35,4.36,4.33
4.33,4.39,4.39,4.33
4.36,4.38,4.38,4.36
4.39,4.36,4.39,4.35
4.36,4.35,4.37,4.34
4.34,4.34,4.36,4.34
4.35,4.35,4.37,4.33
4.36,4.37,4.38,4.34
4.36,4.39,4.41,4.36
4.42,4.42,4.42,4.39
4.40,4.44,4.44,4.40
4.48,4.43,4.48,4.41
4.42,4.42,4.44,4.40
4.40,4.42,4.42,4.40
4.39,4.41,4.41,4.39
4.39,4.42,4.42,4.39
4.41,4.44,4.45,4.41
4.41,4.46,4.46,4.41
4.43,4.42,4.45,4.41
4.37,4.40,4.41,4.37
4.36,4.35,4.37,4.35
4.35,4.38,4.38,4.34
4.36,4.37,4.39,4.36
4.37,4.39,4.39,4.35
4.37,4.36,4.39,4.36
4.37,4.40,4.40,4.36
4.38,4.38,4.39,4.37
4.38,4.36,4.40,4.36
4.36,4.35,4.37,4.34
4.33,4.36,4.36,4.32
4.37,4.34,4.38,4.33
4.33,4.35,4.38,4.33
4.34,4.31,4.34,4.30
4.31,4.32,4.33,4.31
4.32,4.35,4.35,4.32
4.33,4.36,4.36,4.33
4.38,4.39,4.39,4.35
4.38,4.39,4.41,4.37
4.37,4.40,4.42,4.35
4.39,4.43,4.44,4.39
4.40,4.40,4.43,4.38
4.37,4.42,4.42,4.34
4.39,4.44,4.44,4.39
4.42,4.43,4.43,4.40
4.41,4.43,4.43,4.40
4.41,4.41,4.42,4.34
4.39,4.42,4.42,4.36
4.43,4.42,4.43,4.38
4.41,4.46,4.47,4.41
4.46,4.52,4.52,4.43
4.50,4.54,4.55,4.47
4.56,4.52,4.56,4.49
4.54,4.53,4.55,4.50
4.58,4.53,4.59,4.52
4.53,4.55,4.55,4.51
4.51,4.53,4.55,4.51
4.71,4.55,4.71,4.55
4.56,4.58,4.62,4.55
4.60,4.56,4.60,4.56
4.57,4.51,4.57,4.50
4.50,4.49,4.52,4.48
4.49,4.50,4.53,4.49
4.53,4.55,4.57,4.52
4.53,4.59,4.59,4.53
4.55,4.48,4.55,4.48
4.45,4.45,4.49,4.45
4.44,4.41,4.47,4.40
4.39,4.40,4.44,4.39
4.40,4.43,4.46,4.40
4.42,4.43,4.44,4.40
4.41,4.40,4.41,4.38
4.41,4.42,4.43,4.39
4.48,4.41,4.48,4.38
4.40,4.43,4.43,4.38
4.44,4.44,4.44,4.40
4.45,4.52,4.52,4.43
4.52,4.50,4.53,4.49
4.49,4.49,4.52,4.48
4.50,4.49,4.51,4.44
4.46,4.50,4.50,4.46
4.50,4.47,4.52,4.46
4.44,4.42,4.47,4.41
4.41,4.44,4.46,4.41
4.43,4.45,4.46,4.43
4.38,4.42,4.44,4.38
4.42,4.41,4.45,4.39
4.44,4.39,4.44,4.36
4.39,4.42,4.47,4.39
4.45,4.46,4.46,4.41
4.48,4.41,4.48,4.37
4.44,4.43,4.44,4.42
4.45,4.44,4.45,4.44
4.45,4.41,4.45,4.40
4.43,4.42,4.44,4.39
4.44,4.39,4.44,4.39
4.42,4.43,4.43,4.39
4.41,4.43,4.43,4.36
4.43,4.44,4.46,4.42
4.45,4.49,4.49,4.44
4.49,4.44,4.50,4.42
4.42,4.46,4.47,4.42
4.45,4.48,4.50,4.45
4.48,4.48,4.49,4.47
4.49,4.48,4.50,4.47
4.49,4.51,4.51,4.49
4.52,4.49,4.53,4.45
4.50,4.47,4.50,4.46
4.45,4.47,4.49,4.45
4.48,4.50,4.51,4.48
4.51,4.48,4.51,4.47
4.49,4.48,4.50,4.48
4.50,4.51,4.52,4.50
4.52,4.54,4.55,4.52
4.56,4.59,4.61,4.54
4.60,4.62,4.68,4.59
4.62,4.65,4.68,4.61
4.63,4.68,4.69,4.63
4.65,4.59,4.72,4.56
4.62,4.65,4.65,4.62
4.62,4.60,4.68,4.58
4.62,4.56,4.64,4.56
4.58,4.57,4.60,4.55
4.59,4.58,4.60,4.56
4.58,4.57,4.59,4.55
4.56,4.53,4.61,4.52
4.53,4.45,4.55,4.45
4.47,4.52,4.52,4.45
4.53,4.48,4.58,4.48
4.51,4.43,4.54,4.43
4.46,4.45,4.52,4.45
4.48,4.55,4.55,4.47
4.55,4.54,4.57,4.50
4.55,4.50,4.55,4.48
4.53,4.57,4.57,4.50
4.55,4.59,4.59,4.53
4.59,4.60,4.64,4.58
4.63,4.66,4.68,4.61
4.67,4.58,4.67,4.56
4.55,4.52,4.55,4.52
4.55,4.55,4.56,4.54
4.53,4.54,4.56,4.53
4.55,4.49,4.56,4.49
4.52,4.53,4.56,4.52
4.52,4.48,4.56,4.47
4.51,4.46,4.51,4.46
4.45,4.39,4.46,4.38
4.40,4.43,4.46,4.35
4.46,4.44,4.47,4.38
4.43,4.42,4.46,4.38
4.43,4.40,4.46,4.40
4.43,4.45,4.45,4.37
4.43,4.44,4.45,4.39
4.43,4.40,4.44,4.39
4.40,4.43,4.44,4.40
4.42,4.42,4.43,4.40
4.43,4.43,4.44,4.41
4.45,4.47,4.48,4.45
4.46,4.42,4.47,4.42
4.44,4.42,4.46,4.40
4.42,4.45,4.45,4.42
4.44,4.46,4.47,4.44
4.45,4.43,4.48,4.43
4.43,4.42,4.45,4.42
4.42,4.42,4.45,4.41
4.41,4.42,4.43,4.39
4.42,4.43,4.45,4.41
4.41,4.41,4.43,4.41
4.40,4.40,4.43,4.38
4.41,4.44,4.46,4.41
4.43,4.44,4.46,4.42
4.44,4.44,4.44,4.40
4.44,4.43,4.44,4.41
4.41,4.42,4.42,4.40
4.45,4.44,4.45,4.40
4.43,4.42,4.43,4.41
4.40,4.43,4.43,4.40
4.41,4.43,4.43,4.41
4.43,4.42,4.43,4.40
4.42,4.42,4.42,4.41
4.42,4.43,4.43,4.41
4.42,4.37,4.42,4.35
4.36,4.35,4.39,4.35
4.34,4.40,4.40,4.34
4.40,4.40,4.40,4.31
4.35,4.34,4.37,4.33
4.34,4.33,4.36,4.33
4.32,4.35,4.36,4.31
4.34,4.34,4.35,4.33
4.33,4.32,4.33,4.32
4.32,4.31,4.33,4.30
4.31,4.30,4.33,4.30
4.30,4.34,4.35,4.30
4.32,4.31,4.32,4.26
4.30,4.30,4.31,4.28
4.28,4.30,4.30,4.28
4.29,4.30,4.31,4.28
4.31,4.31,4.31,4.28
4.30,4.29,4.31,4.27
4.28,4.29,4.31,4.28
4.29,4.26,4.29,4.22
4.25,4.26,4.27,4.23
4.23,4.23,4.24,4.22
4.20,4.20,4.22,4.16
4.19,4.17,4.22,4.14
4.18,4.17,4.21,4.15
4.18,4.18,4.22,4.17
4.19,4.18,4.22,4.17
4.25,4.22,4.25,4.21
4.21,4.25,4.26,4.19
4.25,4.24,4.26,4.22
4.23,4.22,4.25,4.22
4.23,4.22,4.25,4.20
4.21,4.21,4.25,4.19
4.22,4.21,4.24,4.20
4.21,4.21,4.24,4.21
4.21,4.17,4.22,4.17
4.16,4.15,4.18,4.14
4.15,4.12,4.17,4.12
4.15,4.11,4.16,4.10
4.11,4.10,4.15,4.10
4.11,4.13,4.15,4.10
4.13,4.14,4.16,4.13
4.15,4.19,4.19,4.15
4.18,4.19,4.19,4.16
4.18,4.16,4.18,4.15
4.16,4.15,4.16,4.15
4.15,4.15,4.16,4.13
4.12,4.12,4.14,4.11
4.11,4.14,4.16,4.06
4.12,4.15,4.15,4.11
4.16,4.13,4.16,4.10
4.11,4.15,4.15,4.09
4.11,4.13,4.15,4.09
4.12,4.14,4.15,4.11
4.12,4.12,4.13,4.08
4.13,4.19,4.19,4.12
4.16,4.18,4.23,4.16
4.19,4.16,4.19,4.16
4.18,4.18,4.18,4.16
4.15,4.18,4.18,4.15
4.18,4.22,4.23,4.17
4.22,4.20,4.23,4.19
4.19,4.20,4.21,4.18
4.22,4.18,4.22,4.12
4.18,4.18,4.19,4.16
4.18,4.18,4.18,4.15
4.19,4.20,4.21,4.16
4.19,4.24,4.26,4.18
4.24,4.23,4.27,4.23
4.24,4.26,4.26,4.23
4.27,4.28,4.28,4.26
4.27,4.26,4.28,4.24
4.25,4.24,4.26,4.20
4.22,4.28,4.29,4.22
4.25,4.23,4.25,4.21
4.21,4.29,4.29,4.19
4.24,4.24,4.26,4.08
4.22,4.25,4.25,4.16
4.22,4.27,4.27,4.16
4.24,4.24,4.25,4.20
4.24,4.26,4.29,4.22
4.26,4.27,4.27,4.20
4.23,4.22,4.25,4.20
4.21,4.17,4.22,4.16
4.20,4.25,4.25,4.17
4.25,4.27,4.31,4.23
4.29,4.30,4.35,4.27
4.33,4.31,4.33,4.29
4.28,4.32,4.35,4.28
4.32,4.28,4.34,4.28
4.28,4.33,4.35,4.28
4.28,4.23,4.33,4.20
4.25,4.22,4.26,4.22
4.27,4.29,4.29,4.21
4.32,4.25,4.32,4.23
4.30,4.26,4.31,4.22
4.24,4.24,4.26,4.24
4.26,4.24,4.26,4.23
4.24,4.31,4.33,4.23
4.32,4.35,4.35,4.28
4.35,4.28,4.35,4.28
4.31,4.33,4.35,4.29
4.35,4.37,4.37,4.34
4.38,4.39,4.40,4.36
4.36,4.41,4.44,4.36
4.41,4.39,4.42,4.38
4.39,4.37,4.42,4.37
4.37,4.36,4.42,4.35
4.39,4.38,4.41,4.36
4.36,4.36,4.38,4.35
4.36,4.41,4.42,4.36
4.37,4.42,4.47,4.37
4.41,4.45,4.45,4.37
4.42,4.43,4.46,4.37
4.42,4.43,4.45,4.36
4.42,4.36,4.42,4.36
4.36,4.34,4.36,4.33
4.33,4.39,4.39,4.32
4.42,4.41,4.42,4.36
4.41,4.40,4.42,4.39
4.43,4.46,4.47,4.42
4.43,4.46,4.50,4.40
4.45,4.43,4.50,4.43
4.45,4.42,4.46,4.40
4.45,4.47,4.47,4.39
4.48,4.56,4.56,4.47
4.55,4.51,4.55,4.48
4.53,4.50,4.54,4.48
4.53,4.52,4.53,4.50
4.49,4.44,4.49,4.43
4.43,4.35,4.43,4.31
4.38,4.38,4.43,4.37
4.39,4.39,4.39,4.37
4.38,4.50,4.51,4.37
4.48,4.51,4.52,4.47
4.51,4.51,4.52,4.51
4.48,4.46,4.50,4.43
4.43,4.50,4.50,4.43
4.49,4.49,4.50,4.46
4.50,4.50,4.52,4.47
4.51,4.51,4.52,4.49
4.51,4.50,4.52,4.50
4.51,4.48,4.51,4.46
4.50,4.50,4.50,4.46
4.51,4.51,4.51,4.46
4.51,4.52,4.52,4.47
4.49,4.45,4.50,4.42
4.45,4.46,4.51,4.43
4.47,4.50,4.50,4.46
4.49,4.49,4.52,4.47
4.50,4.49,4.52,4.47
4.48,4.49,4.52,4.48
4.49,4.46,4.50,4.46
4.43,4.45,4.52,4.43
4.45,4.40,4.46,4.37
4.39,4.34,4.42,4.34
4.34,4.40,4.46,4.34
4.37,4.42,4.45,4.37
4.41,4.48,4.51,4.41
4.45,4.45,4.51,4.44
4.45,4.46,4.48,4.44
4.46,4.51,4.52,4.46
4.49,4.52,4.52,4.49
4.51,4.52,4.52,4.48
4.49,4.49,4.52,4.48
4.49,4.50,4.53,4.49
4.52,4.51,4.55,4.48
4.49,4.54,4.55,4.49
4.54,4.56,4.58,4.52
4.57,4.54,4.59,4.53
4.56,4.57,4.61,4.55
4.58,4.61,4.63,4.54
4.64,4.55,4.64,4.55
4.58,4.57,4.58,4.52
4.55,4.52,4.60,4.52
4.53,4.58,4.59,4.50
4.54,4.67,4.78,4.54
4.64,4.63,4.74,4.62
4.68,4.58,4.68,4.51
4.62,4.62,4.63,4.56
4.66,4.56,4.75,4.56
4.55,4.55,4.64,4.54
4.53,4.59,4.63,4.53
4.62,4.57,4.65,4.56
4.60,4.59,4.63,4.57
4.64,4.65,4.69,4.63
4.68,4.71,4.74,4.67
4.75,4.71,4.75,4.66
4.70,4.70,4.74,4.67
4.71,4.69,4.71,4.67
4.70,4.72,4.74,4.68
4.73,4.75,4.76,4.70
4.75,4.74,4.80,4.73
4.78,4.77,4.85,4.74
4.81,4.76,4.88,4.72
4.79,4.77,4.84,4.73
4.74,4.65,4.74,4.61
4.67,4.67,4.69,4.62
4.70,4.64,4.70,4.62
4.62,4.69,4.70,4.62
4.72,4.68,4.74,4.68
4.70,4.74,4.79,4.68
4.78,4.80,4.80,4.75
4.81,4.84,4.85,4.79
4.83,4.84,4.87,4.79
4.87,4.88,4.90,4.82
4.89,4.88,4.96,4.85
4.86,4.76,4.86,4.76
4.78,4.77,4.81,4.77
4.81,4.77,4.88,4.77
4.76,4.82,4.84,4.76
4.82,4.83,4.84,4.78
4.80,4.80,4.84,4.79
4.80,4.78,4.84,4.77
4.79,4.80,4.83,4.78
4.84,4.87,4.87,4.80
4.82,4.75,4.85,4.75
4.80,4.77,4.80,4.75
4.80,4.80,4.80,4.77
4.82,4.77,4.86,4.77
4.79,4.77,4.80,4.75
4.80,4.78,4.80,4.77
4.79,4.80,4.80,4.77
4.80,4.79,4.80,4.77
4.81,4.81,4.81,4.77
4.81,4.79,4.85,4.79
4.80,4.82,4.84,4.78
4.80,4.83,4.84,4.80
4.85,4.85,4.86,4.79
4.85,4.83,4.88,4.83
4.84,4.87,4.88,4.83
4.88,4.99,4.99,4.86
4.94,4.99,4.99,4.94
4.98,4.96,4.99,4.91
4.92,4.93,4.98,4.91
4.94,4.98,4.98,4.94
4.96,4.97,4.97,4.83
4.94,4.98,5.00,4.94
4.94,4.94,4.96,4.91
4.96,4.99,5.00,4.92
4.98,4.96,4.98,4.90
4.93,4.91,4.98,4.91
4.93,4.83,4.96,4.82
4.83,4.83,4.86,4.82
4.86,4.85,4.88,4.84
4.85,4.87,4.89,4.83
4.86,4.86,4.88,4.85
4.85,4.91,4.91,4.85
4.88,4.89,4.91,4.86
4.90,4.90,4.92,4.86
4.88,4.91,4.91,4.88
4.89,4.90,4.91,4.89
4.89,4.94,4.96,4.89
4.94,4.94,4.96,4.91
4.95,4.94,4.97,4.92
4.92,4.92,4.96,4.92
4.93,4.91,4.97,4.90
4.90,4.91,4.92,4.89
4.91,4.94,4.94,4.90
4.92,4.93,4.94,4.92
4.88,4.87,4.90,4.85
4.87,4.86,4.89,4.85
4.83,4.79,4.85,4.77
4.79,4.77,4.85,4.77
4.80,4.78,4.85,4.77
4.79,4.78,4.81,4.78
4.79,4.76,4.79,4.76
4.78,4.80,4.90,4.78
4.81,4.81,4.81,4.78
4.80,4.74,4.80,4.73
4.73,4.80,4.85,4.73
4.80,4.84,4.87,4.80
4.86,4.87,4.93,4.82
4.88,4.91,4.92,4.88
4.89,4.90,4.93,4.88
4.89,4.88,4.94,4.87
4.88,4.86,4.92,4.86
4.88,4.86,4.89,4.85
4.86,4.87,4.89,4.86
4.84,4.78,4.88,4.75
4.78,4.79,4.82,4.76
4.78,4.82,4.87,4.78
4.84,4.87,4.87,4.78
4.87,4.86,4.88,4.82
4.83,4.86,4.86,4.82
4.84,4.88,4.91,4.84
4.87,4.88,4.90,4.85
4.85,4.89,4.94,4.85
4.87,4.91,4.97,4.87
4.89,4.93,4.97,4.86
4.93,4.91,4.94,4.88
4.92,4.92,4.96,4.90
4.94,4.92,4.98,4.91
4.94,4.92,4.94,4.88
4.91,4.90,4.93,4.90
4.91,4.92,4.93,4.89
4.91,4.92,4.94,4.90
4.95,4.91,4.96,4.90
4.90,4.87,4.92,4.87
4.87,4.84,4.92,4.83
4.83,4.78,4.84,4.71
4.79,4.88,4.88,4.73
4.87,4.92,4.93,4.87
4.93,4.93,4.94,4.88
4.92,4.94,4.94,4.90
4.93,4.95,4.97,4.92
4.94,4.95,4.96,4.93
4.94,4.92,4.94,4.89
4.91,4.94,4.97,4.91
4.97,4.95,4.97,4.94
4.96,4.91,4.96,4.91
4.90,4.93,4.97,4.90
4.93,4.95,4.96,4.92
4.95,4.94,4.95,4.88
4.94,4.95,4.96,4.90
4.96,4.98,4.99,4.95
4.96,5.01,5.01,4.96
5.00,5.01,5.02,4.99
5.02,5.05,5.05,5.02
5.01,5.05,5.07,5.01
5.05,5.06,5.09,5.04
5.08,5.10,5.11,5.07
5.12,5.12,5.13,5.09
5.11,5.07,5.11,5.05
5.08,5.09,5.10,5.07
5.10,5.16,5.16,5.10
5.17,5.16,5.17,5.12
5.16,5.15,5.17,5.14
5.18,5.18,5.18,5.16
5.19,5.16,5.19,5.11
5.16,5.15,5.17,5.12
5.15,5.13,5.17,5.13
5.14,5.12,5.15,5.12
5.12,5.11,5.14,5.06
5.09,5.11,5.13,5.08
5.09,5.15,5.18,5.09
5.14,5.08,5.16,5.08
5.09,5.10,5.12,5.09
5.13,5.05,5.13,5.05
5.07,5.04,5.09,5.04
5.01,4.96,5.05,4.94
4.94,4.97,4.97,4.94
4.96,4.98,4.98,4.96
4.99,5.07,5.07,4.98
5.07,5.09,5.09,5.03
5.08,5.08,5.09,5.04
5.07,5.11,5.12,5.07
5.10,5.07,5.10,5.07
5.08,5.08,5.10,5.06
5.10,5.11,5.15,5.05
5.09,5.08,5.10,5.07
5.07,5.06,5.08,5.05
5.07,5.07,5.09,5.06
5.08,5.10,5.10,5.07
5.10,5.08,5.10,5.06
5.09,5.07,5.09,5.05
5.07,5.02,5.08,5.02
5.03,4.98,5.03,4.97
4.96,4.98,5.01,4.93
4.95,5.00,5.00,4.94
4.95,4.94,4.98,4.93
4.93,4.94,4.95,4.93
4.92,4.94,4.95,4.92
4.91,4.84,4.94,4.82
4.81,4.76,4.82,4.74
4.75,4.73,4.76,4.68
4.72,4.63,4.72,4.63
4.63,4.62,4.65,4.56
4.67,4.69,4.73,4.62
4.71,4.68,4.75,4.67
4.67,4.71,4.76,4.66
4.70,4.67,4.73,4.66
4.65,4.66,4.69,4.60
4.65,4.62,4.65,4.60
4.60,4.60,4.61,4.60
4.59,4.58,4.59,4.57
4.58,4.60,4.60,4.55
4.58,4.61,4.61,4.56
4.60,4.61,4.62,4.60
4.62,4.60,4.62,4.58
4.59,4.60,4.61,4.59
4.62,4.58,4.62,4.57
4.57,4.60,4.62,4.57
4.58,4.54,4.61,4.52
4.51,4.44,4.53,4.44
4.40,4.42,4.44,4.40
4.40,4.31,4.40,4.27
4.30,4.36,4.38,4.28
4.38,4.35,4.41,4.35
4.37,4.31,4.37,4.30
4.32,4.34,4.34,4.31
4.32,4.36,4.41,4.32
4.37,4.41,4.41,4.37
4.37,4.39,4.39,4.35
4.36,4.37,4.39,4.36
4.39,4.37,4.42,4.37
4.39,4.38,4.39,4.36
4.36,4.37,4.38,4.32
4.37,4.32,4.37,4.30
4.32,4.30,4.35,4.29
4.32,4.32,4.33,4.30
